Hybridization REF	TCGA-A8-A08J-01A-11R-A00Z-07
EIF2AK4	0.27075
BAZ1A	-0.294833333333333
LRRN3	-0.022
TMC3	0.039
EFTUD1	0.165
PTPRO	1.47266666666667
CLEC12A	1.051125
ACBD4	-0.012375
ZDHHC14	-1.285875
OTUD7B	1.020125
ACTB	0.5959375
MSRA	0.173375
LCE5A	1.0585
IFI35	1.768
BSCL2	0.589666666666667
ANKRD12	0.281416666666667
CFHR2	0.5635
RGAG1	-0.461
HSFY1	-1.114
SLC30A5	-0.167916666666667
IMPG1	0.638
GPR109A	0.6615
ZNF185	0.43575
IYD	3.93675
NPCDR1	0.5055
SERPINA13	0.6145
HMGCLL1	-2.277
NEUROG1	0.865
UBQLN1	0.3241875
LIN37	0.8785
SOCS2	-2.592625
DSCR4	-1.953125
XKR6	-1.08675
GPR142	0.681
KRTAP13-3	0.493
CCDC15	-1.36283333333333
MOS	-0.1495
CD1E	-1.974
OFCC1	-0.45425
FAM83D	-1.25025
SRFBP1	-0.2465
C9orf96	-0.123
DHDH	-0.88425
CCDC90A	-0.173
RABL3	1.01675
CD320	-2.54683333333333
ANGEL2	-0.779166666666667
MRPL21	0.5305
SMG6	0.5555
INSR	1.419125
FLJ14816	-1.165
GLRB	0.5055
C9orf89	0.24375
CIZ1	-0.3745
URG4	-0.267333333333333
LRDD	-1.64833333333333
CBY1	0.219166666666667
NFX1	-0.105
MTERFD2	0.313928571428571
C19orf23	0.846
PGC	-0.681625
IER3IP1	0.7827
RASAL2	0.815
C1orf89	0.5185
SYNJ1	0.02225
NFKBIE	0.24075
FLJ40125	0.0701666666666667
TCEB2	-0.31
NOG	-1.771
POLR2J2	-0.697333333333333
HLA-B	2.5955
PCDHA1	2.5275
PPP2R2B	-1.3035
ARHGEF17	0.1185
TCF7L2	0.0164285714285714
CHD5	0.073
ZNF431	-1.07825
TBC1D25	-0.08475
ZNF800	0.6455
SCUBE2	-0.894454545454545
MYCBP	-0.303333333333333
GPX5	0.31
C6orf129	0.2875
QSER1	-1.3425
ULK2	1.587
PIGO	0.497333333333333
NRCAM	1.13821428571429
SLC35E3	0.3585
CSRP2	-1.054
HYPE	0.663
MAPK15	0.0566666666666667
MGC14327	0.30025
TIMM13	-0.245333333333333
ZNF462	-1.339
GBA3	1.07625
TEX13A	-0.7415
MCM6	-0.697222222222222
MTRF1	-1.026375
ABCA7	-0.7355
EIF4A2	-1.1625
ZC3H10	1.2747
RPGR	-0.251333333333333
C20orf94	1.82125
RP1L1	-0.1115
GPR125	-1.19457142857143
USP22	-0.180928571428571
OR1L4	0.32925
MLZE	3.07475
FLJ32065	1.92375
PTCD1	-0.02475
CRTAC1	-0.209
BXDC2	-1.456
C18orf1	2.03133333333333
FAM107A	0.336928571428571
EFNA3	1.2305
P18SRP	0.2191
CAMKK2	1.47908333333333
KIAA0649	-0.7915
NES	-1.62366666666667
HS6ST3	3.773625
PON2	-1.79175
TCP11L2	-0.4255
CLEC4A	2.39275
PRR12	0.3855
MLXIPL	-1.7253
C2orf50	0.298
ZNF28	0.76025
ENC1	1.692
MAP2K1	-0.5875
FKSG2	0.71125
KIAA0430	0.44425
PTP4A1	-1.3175
GPR156	0.94
GTF3C6	-1.3025
UBR2	-0.4193
LOC388272	0.0235
MAK	-0.0355
ACOT4	3.608
STC2	-2.25916666666667
PIGW	-0.8575
SAE1	-0.27525
COL6A1	1.05736363636364
OAZ1	0.0293333333333333
STMN4	3.60933333333333
EDG3	1.19533333333333
SGCE	0.566
IL11	-2.66566666666667
PRSS8	3.417
YIPF5	0.579416666666667
WNT4	0.37825
CSN2	0.078
TCF7	-3.149875
TDO2	3.139
SAMD9	0.9809375
S100A7A	0.548
MMRN1	1.1655
GKAP1	-0.23775
AKR1C3	-2.910875
RNF19A	1.929
GMDS	-1.08875
YKT6	-0.39975
SPARC	2.274
C12orf31	0.10875
UBE2V2	-0.0105
FBXL18	-0.6595
KIAA0460	0.42575
ADAM22	-0.8395
SERPINC1	-3.3645
KCTD21	0.4185
MYOHD1	-1.0545
ZNF37A	0.251166666666667
GTF3C1	0.0328333333333333
CTSZ	2.76525
PRNPIP	-0.87225
DRD1IP	1.20125
NR1I2	-2.90766666666667
ZNF266	-0.7023
SPAG4L	-0.257
COX4NB	-0.15425
SAPS1	0.816333333333333
APOA1	-3.6805
TATDN1	-0.095
C10orf82	-2.66375
KPNB1	0
FOXO3	0.56525
CRYBB2	-0.9955
ZBTB5	-0.255666666666667
SLC25A38	0.43875
DCTN2	0.605666666666667
IFT20	0.4075
CTHRC1	2.84975
C1orf31	-0.707125
UHRF1	-0.925
GPC6	0.88525
C10orf54	1.54225
MCF2L2	0.0715
WNT9B	0.308875
OLA1	-0.722
FAM120B	0.0075
TTLL10	0.1095
CYorf15A	-4.98025
RELN	-1.9525
SCN2B	1.05533333333333
MFHAS1	0.22725
NKX3-2	-0.160333333333333
RASGRF2	1.021
SSBP1	-0.370833333333333
KPNA6	-0.437928571428572
LOC389118	-0.375
HS3ST4	-1.5912
SUPT7L	-0.323625
FLJ32658	-1.605
IGFBPL1	-0.26175
KIAA1641	-0.6093
SHKBP1	0.402666666666667
CSF1R	4.6585
NAGK	0.829
MYL2	1.15475
HIST1H4C	-0.760833333333333
TOMM7	-0.4335
ADAMTSL3	2.8357
TNFSF14	-0.36125
PRRT2	-0.311
VTA1	-0.514375
AOAH	3.5395
CRISPLD2	1.32407142857143
PNN	-1.3306
TA-NFKBH	-0.1245
ESPN	-0.3835
RBM43	-0.0465
KIAA1267	0.168875
DDX3X	0.168166666666667
KIAA1576	-4.32475
PLXDC1	4.24933333333333
FLJ25801	-3.83225
HNRNPL	-0.24
RUNDC3A	3.01516666666667
CASP12	-0.1185
SH2D5	-1.547375
RPL26L1	0.541
OR51A7	0.12425
HDC	0.9865
C2orf16	-0.352833333333333
SYTL3	1.75875
GOLGA4	0.8718125
NOTCH1	-0.723333333333333
ATPAF2	0.43475
ECD	-0.23775
SSX5	-1.56333333333333
SNAP91	-0.877
OCA2	-5.094
PNPO	1.16716666666667
DAPK1	-0.435166666666667
PINX1	-1.485
SELENBP1	1.88625
NEK3	0.66075
TMED4	0.240285714285714
SSTR4	0.0385
FOSL1	-2.497
CD40LG	0.424
CES1	-0.985
DCI	4.62592926927149e-18
B3GAT3	0.622333333333333
STK17B	-0.19475
CNTN6	0.3075
CYP3A4	1.4995
MBOAT2	0.942928571428571
PISD	-0.5565
USP1	-1.40975
PYDC1	0.9475
CENPM	-0.98025
SAR1B	0.4295
TTC7B	-1.04175
DP58	0.0435
GPC1	0.61125
RBL1	-1.268375
TMEM137	-2.158
TOB1	2.39008333333333
TCEAL1	0.518666666666667
CENPF	-2.79436363636364
C6	-0.0351666666666667
PRSS1	-3.318
PPIL6	-0.414
C6orf124	-0.843
ODZ4	2.01316666666667
SNCB	0.11375
NDUFB9	0.93175
CNOT6L	0.557333333333333
S100A9	2.29666666666667
TRIM50	0.4475
KCTD1	1.6378
WDR63	0.1885
SPEF2	1.54075
RNGTT	-1.03133333333333
CXorf22	-0.179
KCNK16	0.467
CEP250	-0.814625
ATPBD1B	-0.1795
KCNJ2	3.92175
MT1B	-0.0245
ZNF684	-1.599
SLC4A1	0.314
PDHA1	-0.4545
ZNF492	-0.930125
TKT	0.35175
BYSL	-1.1955
RNF38	0.082375
AHDC1	0.3965
KLHL2	0.3665
CMTM8	3.21325
DMP1	2.012
HERPUD2	-0.11
CRTAM	3.12683333333333
ZNF572	2.026
TMEM16J	-0.433
HSD17B2	-3.649
UBE2G1	0.3655
AHSA2	-1.846
PELI2	-0.838
TPX2	-1.637125
ATP9B	0.5675
DAZAP1	0.090125
HMGCS2	1.67716666666667
C17orf38	0.99725
B9D1	-0.881875
NKX2-5	-0.996666666666667
KIAA1276	0.07575
LILRB2	4.0015
CSTF1	0.3655
BTN2A1	-0.879166666666667
C15orf48	4.4345
IGF2BP3	-4.0445
FAM113B	1.5995
HRG	0.293625
ZNF131	-1.041
USP47	0.706714285714286
CCDC88B	-0.993625
HCN1	-0.574111111111111
HTN1	-0.264666666666667
SYCP3	-0.54075
C13orf23	0.137
PAPOLA	-0.0450625
AATK	-0.6374
MSH3	0.0616666666666667
NDUFAB1	0.0515
ITLN2	-1.189
BAK1	0.158333333333333
MRPL45	-0.548333333333333
MTNR1B	-0.270333333333333
LOC645843	0.3425
SPECC1L	0.04075
PGCP	-0.08125
SPN	-0.571125
GPR143	0.100166666666667
ZNF576	0.887833333333333
TMEM39A	-0.1225
ATP5D	-0.371333333333333
MAGEB3	-1.416
RPS5	-0.962
ANP32E	-1.61157142857143
MTMR1	0.45175
YEATS4	-1.06775
SYNGAP1	0.0575
PCOLCE	-0.0395
MNS1	0.38025
PCYT2	-0.272666666666667
ZNF182	-0.674
LAX1	1.383375
SPPL2B	0.5403
ELOVL5	-1.027
PCDHAC1	0.5075
B4GALNT1	-0.586166666666667
BLOC1S2	-0.131125
ZNF673	-1.1487
ARHGAP21	-0.472
IRX5	3.56125
LRFN5	1.36716666666667
FAM7A1	-0.6895
RAB19	0.6505
GINS1	-1.928
ITM2B	2.1428
PAPSS2	1.23791666666667
OR5BF1	0.57
ACSL3	-0.0145
KIAA1919	-0.8475
GLT8D2	3.136875
UTRN	-0.094
CNN1	0.9645
HISPPD2A	0.6765
SDAD1	0.40375
SIGLEC9	1.654
RPL35	-0.768357142857143
C22orf26	1.1385
IMPDH2	-0.9825
WDR69	-1.291
SEC14L5	0.9305
CLTA	0.32975
RP11-529I10.4	0.40125
GPR37L1	0.0435
OGDH	-0.37175
ASB13	-1.024
ZFP14	0.0655
ZCRB1	0.0895
KPNA3	0.5495
HSPA1L	1.974
RHOC	1.736875
LOC554175	0.08625
PPP3CA	0.4621
SLC1A7	-0.813
ZNF529	-1.28266666666667
RBED1	0.70425
DDB2	-1.21925
FLJ11286	0.7315
SPATA1	-0.344
MKNK1	-0.0221666666666667
DYSF	1.3315
ALKBH2	-0.87025
NKD1	-3.504
C1orf174	-1.027
PLEKHO1	0.4895
ASB10	0.34525
RING1	-0.6485
NPC2	0.85725
AVPR1B	0.1705
YTHDF1	0.484833333333333
LMAN1L	0.5035
GSG2	-1.2515
CEP170	-0.7855
RPS4Y2	-5.40325
MSH6	-0.777
HECTD2	-0.187333333333333
ZNF556	-2.79983333333333
PLEKHC1	-0.7169
AIRE	0.479
BCL2L10	-0.50575
LMOD3	-0.1835
ZBTB8	-0.4873
FOXA2	-3.549
SLCO2A1	3.335875
C3orf46	0.275
PRDM16	-0.279333333333333
TMEM98	0.31475
FRMD5	-2.32
PDE6C	0.191
C1orf216	0.00783333333333333
EP400	0.238928571428571
PTK2	0.995916666666667
RNF217	-0.53075
NDUFA8	0.4765
ZFAT1	0.5375
LAMP3	0.569833333333333
GLTSCR2	-0.432375
NPW	-0.97
LLGL2	2.2978
PPM1K	-0.207666666666667
C20orf177	0.6225
KIR2DL4	0.374111111111111
NFKB2	0.00025
C21orf122	-0.9575
HESX1	-0.22575
GPR114	0.774
SLC25A35	-0.461
GNAT1	0.212333333333333
ORAI3	0.74925
FAM76B	-1.476875
TMEM99	-0.6409
TRIM29	-1.7431
CDS1	3.6595
RHEB	-0.1856
C4orf27	-0.00816666666666666
RAB3A	0.045
OTUD6B	-0.27975
GPD1	-1.2255
CDH15	-0.8185
NPM1	-0.8795
TMEM117	-0.53
PRPS2	0.232666666666667
GCK	-0.4365
ADRA2A	4.27416666666667
TSPYL4	0.552
TASP1	0.2495
WDR19	0.0794166666666666
C10orf38	-1.89525
PDE4C	-0.561333333333333
FYB	0.963333333333333
C1orf55	-0.247
PPFIA3	0.913
RAD18	-0.1205
C12orf44	0.8465
CRYBA4	0.0895
HVCN1	1.048
TAF10	0.0548333333333333
C16orf48	-0.112333333333333
DEPDC5	0.49
LTBP1	-1.1025
MAPRE1	0.334
FGF8	-0.5
C3orf52	2.262375
SENP7	-0.418166666666667
LRRK2	0.9405
RUNDC2A	0.960333333333333
KIAA0355	-0.106333333333333
CPEB1	-0.609
PPEF2	0.6585
ABI2	-0.7555
KIAA0317	-0.13125
ATF1	-0.769833333333333
DYNC1H1	0.522375
DIP	0.13275
TMEM33	0.639666666666667
POLDIP3	-0.13575
C7orf24	1.06375
GPR171	2.1985
CDC6	0.735
PLD1	-1.6308
ITFG2	-0.0194
NDUFC1	0.952
AKNA	-1.0765
NBR1	0.159
PKHD1	0.593375
HPS4	-0.6018
MAFA	1.10275
ULBP3	-1.40466666666667
DIRC1	-0.031
IMMT	-0.35075
C22orf13	0.160666666666667
CEL	2.05825
MARK3	-0.35575
ADAMTS2	1.58241666666667
ARPC3	1.12883333333333
TMEM10	-0.0821428571428572
NPHS1	1.5665
BRD8	-0.387166666666667
WDR12	-2.16025
IDI2	0.10275
HOXD13	-2.23
OR8G2	-1.3715
SLAIN1	-4.13475
GABRQ	-0.029
NR2C2	-0.9235
NKTR	-0.6153
TLE2	1.228
KIAA0892	0.389833333333333
AURKA	-1.00736363636364
GPRC5C	1.52616666666667
TBC1D9B	0.34025
PNPLA6	-0.153833333333333
AP3B1	0.01225
NAG	0.095
C11orf68	-0.46625
AKR7A3	2.42575
AHCYL1	-0.121833333333333
COP1	0.132166666666667
RPP14	0.160666666666667
PCDHB18	0.5915
CDH24	0.727
KRT17	-0.6456
LACTB2	-0.02675
DDX24	0.4631
PHACTR1	-2.2855
SLC35E2	0.00249999999999999
LOXL1	0.0365
IQSEC2	0.48625
RGSL1	0.062
PCDHGC5	0.684
MEGF10	0.728
PRRX1	1.7985
ASTE1	-0.1165
C6orf159	-1.57133333333333
MYOD1	0.90675
GAA	0.81275
ZNF747	0.693
KLRC1	-1.8195
IL1RL2	0.0815
GDF9	-0.421
GPR119	0.668
TRAF2	0.0413333333333333
HCK	3.91266666666667
BMP6	-2.89525
IL8RA	0.831166666666667
FLJ35848	-1.94725
EFHA1	0.23875
CDSN	-0.544833333333333
C14orf54	0.0675
LSM3	-0.25675
ZFP41	-0.0615
C9orf126	-1.774
VIT	-3.8735
SPCS3	-0.13775
DEF8	-0.6891
CHAF1A	-1.97883333333333
C1orf165	-1.54616666666667
ZFPM2	1.04033333333333
FTH1	0.9295
SLC35F1	-1.4475
YWHAH	0.39675
C17orf66	0.433666666666667
ADRB1	-0.277333333333333
FOXL1	-0.144
RG9MTD3	-0.4685
UMPS	0.831875
MGC13008	-0.3595
KIAA1161	-0.0635
CCDC77	-2.13275
C12orf65	-0.0498
COG4	-0.1505
RCP9	0.8235
RP4-692D3.1	2.37383333333333
CDC2L5	0.3165
MGC7036	-1.01533333333333
DNAJC11	-0.9885
GDF2	-0.158666666666667
TIMM17A	-0.658
HNRNPA0	-0.5491
OR2H1	-0.02425
PCBP1	0.21525
COL23A1	-1.509
LRRC2	-0.685538461538461
NSD1	0.838285714285714
FLJ37078	1.81225
WDR91	-0.391333333333333
TMEM179	0.17425
DSCR10	0.1195
CNDP2	0.8859
FYN	-0.541
BEX2	0.06
KCND3	0.370333333333333
YPEL5	1.674
LRRC42	-1.48266666666667
C17orf45	-1.62
ZNF649	0.8101
LOC150763	2.94125
COL5A2	3.45325
CNGA2	-0.2405
ELA2B	-0.7796
RAB9B	0.6845
FAM100A	0.2215
NAIP	1.57342857142857
MYOZ2	-0.556285714285714
SPATA12	-0.951
XRCC4	-0.43175
CYB561	2.8443
CHST10	-0.85575
BAI1	-1.426
BRSK1	-0.333333333333333
C17orf89	0.1345
PDE6H	-0.786
FLJ20309	0.1796
MAP7	0.8215
SCN4B	0.10775
SPAG9	-0.012125
SERTAD1	0.860833333333333
FLJ21963	-0.33225
ANTXR1	1.4374
TMPRSS13	1.617
ETV7	4.39716666666667
DGAT1	0.6025
NKIRAS1	0.1555
TAC3	-3.8795
CORO1C	-0.370833333333333
RAD54B	-0.393
HRASLS3	0.759666666666667
C21orf42	0.36725
BARD1	-0.885333333333333
ZNF177	-0.323333333333333
MIP	0.68
ZNF442	-0.3635
F2	-3.8654
GRIA1	-0.145142857142857
GALNTL2	1.86316666666667
WNT5A	-2.0166
LENG9	0.4735
hCG_25371	-2.044
FOXR1	-0.2385
TRA@	0.9982
PWWP2	1.691
C1QTNF7	1.1195
SLC7A4	1.03275
C4orf7	-0.91875
C17orf80	2.26966666666667
KLK4	1.49116666666667
IL31	0.058
TMEM176A	3.85475
CTNNB1	-0.0029375
BHLHB2	0.20225
TMEM185B	0.930333333333333
ARD1B	0.167
C1orf93	0.3355
BRUNOL4	-0.267833333333333
LOC541469	0.56375
UPK2	-0.0206666666666667
GAS8	1.664
PATE	0.5715
IMPACT	0.214875
WNK4	-0.810333333333333
HNRPLL	-0.495375
GAD2	0.06075
ITGA6	-0.587
BMP15	0.0146666666666667
CYP2A7	0.096
RIC8A	0.038375
CCND1	0.767916666666667
USP35	-1.0125
DSCR2	-2.51
CCL4	4.67816666666667
ZCCHC10	-0.063
NOL11	1.003
TRPM2	1.92391666666667
PSMD2	-0.325090909090909
CHTF18	-1.90275
USP18	2.512625
RRAS	0.967875
LAMC3	-0.70675
TOX	-3.5665
PCDH15	0.746
GABRG3	-2.1855
NUDCD2	-0.55075
SGCZ	0.945
KCTD17	0.0219
SPSB2	0.4945
TPPP3	2.339
CILP2	0.937833333333333
CALB2	5.0975
CEBPZ	-0.623666666666667
ZNF479	-0.59275
FMOD	4.80416666666667
C21orf66	-1.08078571428571
CLN6	-0.468666666666667
ANAPC1	-1.2205
SH2D3C	1.42925
PTPN14	-0.9843
TRIM42	-0.48325
APTX	0.35625
SNRPG	-0.265833333333333
BMS1	-0.01975
MAGEA3	-1.804
NFATC3	-0.828916666666667
LRRC45	0.6155
ARS2	-0.509
LRIG1	0.345
EPSTI1	3.017
PRSS27	0.9635
ERC2	0.0505
PRKACB	-0.4135
PRDM13	-4.163
HCG27	-1.87775
KLK12	-3.9705
HSD17B7	-0.345
ZNF354A	0.14575
PCDH11X	0.717
DMGDH	-1.2085
PCBD2	-0.460333333333333
TMC6	-1.053875
RIMS1	1.033
SF3B2	-0.0683333333333333
RCN1	-0.951
CPB1	4.81725
BCAR3	-0.0215
FCRLB	0.580375
PAK1IP1	-1.049
OR10H1	0.531
KIF9	1.4162
PITPNM2	-2.022125
L3MBTL4	-0.38475
TGFB1	-0.2966
ZXDC	-0.2505
SLC6A16	-1.14175
SRrp35	-2.722375
LRRC8E	1.62875
PPIAL4	-0.477666666666667
EOMES	0.9605
PAX2	-0.105
SCARF2	0.636375
PSEN2	1.149
PCDHB13	0.137
C10orf28	0.23775
DHRS7B	0.743642857142857
C1orf131	-0.48275
ASB1	-0.5429
ZNF223	0.431333333333333
LCMT2	0.414
MEP1A	-1.32675
TMEM53	0.21825
RSPH3	0.7385
C10orf33	-1.069
LOC644285	-1.052
PTPN9	0.1025
ABCA12	1.8435
CCDC37	-1.448
RUNDC1	0.6517
YES1	-0.495
FAM120AOS	0.68925
OR5M3	0.2885
PPP1R3F	0.119583333333333
IL13	0.239444444444444
MDFI	-0.5395
PRNT	0.20475
ZDBF2	-1.496
OR10C1	0.359166666666667
CLIC1	0.209333333333333
LILRA5	1.1325
CSAG1	-1.69083333333333
TREML2	-1.037
FAM125A	0.185166666666667
ZNF74	-1.4515
FAM104A	2.1565
LRRC39	-1.054
SAMD5	-1.037
HYAL2	0.11125
HIST2H2AC	0.761625
IGFBP5	0.467130434782609
NRTN	-0.627666666666667
KIAA0556	0.517
FAM29A	-1.87738888888889
JMJD2A	0.55
EPHB1	0.24625
POLD4	1.537
ANAPC10	-0.372
LRRC36	0.94925
MEGF6	-0.638
LPHN3	-0.534333333333333
BMP10	-0.116833333333333
C21orf55	-0.303
CREM	0.0661875
PTGER4	0.0776666666666667
METAP1	-0.957
KCNQ1	1.11566666666667
NR2F2	0.231375
SSFA2	1.88691666666667
CTTNBP2	-2.64825
BCL2A1	-0.968
ZBTB24	-1.16075
SLCO6A1	0.499
PRDM1	0.5215
OR7D2	-1.24216666666667
CCDC47	-0.1809
LOC646982	0.833
SLC26A6	-0.989833333333333
BIN1	-0.5799
SRRM1	-0.171857142857143
PCSK1N	1.109125
ALS2	-0.383
ECT2	-1.05778947368421
CACNA2D2	1.261625
DOCK6	-0.4485
C10orf119	0.00625
FATE1	0.42825
DUSP23	1.5695
TRIP6	-1.23971428571429
NUP35	-0.596
CDH3	0.545
KLHDC8A	1.50625
C9orf116	1.355625
EI24	-0.1445
CENTD1	0.123666666666667
RWDD2B	-0.7135
DOCK1	-0.2915
NPAS2	-0.774875
NR3C2	0.302333333333333
FAM63A	0.595916666666667
INPP5F	-0.8465
FAM111A	-0.1954
MYBL1	-2.2415
IQGAP3	0.00633333333333333
CRADD	-0.0383333333333333
DUSP12	-0.98
PDZK1IP1	2.41325
VASH2	-0.94225
CTR9	-0.16675
VIL1	-4.2665
OR8U1	0.553833333333333
CCDC107	0.0705
PTTG1IP	-0.00925000000000001
OR4X2	0.178
COL9A1	-1.2245
PSMD9	0.42425
ZFP62	0.67125
TIP39	0.566
PARP15	-0.1635
TTC19	-0.18675
C1orf114	-1.61133333333333
GFPT1	0.338
SLC27A6	0.2625
MRPS10	-0.6256
CALML5	1.146
TRPM7	-0.21725
CGNL1	0.15425
CECR1	0.7525
SERPINB8	-0.114
TMEM102	1.18825
PDIA2	-3.541
NUCKS1	1.6305
HOTAIR	1.3915
EBI3	0.71525
NXN	0.45025
ZMYND19	-0.288
FOXJ3	-0.48375
EIF5B	-0.1439
EIF2B4	0.2485
LEO1	0.207
ZIC5	-1.48941666666667
IL20	4.0675
KIAA0415	0.41025
FLJ37357	0.1815
TSPAN12	1.18875
ACTR3B	-0.457375
TFAM	-0.6715
IL17RD	-2.328
PARP12	1.83525
KLHDC7A	0.575
KCTD4	-0.113833333333333
GTF2H1	-0.42375
FLCN	0.0706666666666667
BIRC4	1.2765
LOC790955	0.60125
VKORC1L1	-0.268
CYP4F22	-0.904333333333333
TAS2R5	0.239
ZNF582	0.678
HS3ST3B1	-0.74175
CTNS	0.285
STK36	-0.369666666666667
MMD2	-0.35425
RP5-1103G7.6	-0.275
FLJ23356	0.1505
CRH	-0.803
C1orf182	-0.326
ACP5	3.308
AMFR	-0.0359
CA4	-2.574
PLCB4	2.025875
MPHOSPH10	-0.071
UNQ473	3.967
G3BP2	0.191166666666667
SR140	-0.428
HOXA2	-0.34225
PYGB	-0.067375
BAT1	-0.653833333333333
DKK3	0.621333333333333
DDX31	-0.690875
TULP1	-0.515375
NHLRC2	0.51275
TNRC4	2.11566666666667
ZNF430	-0.8815
TNRC6A	0.36925
PLA2G1B	-0.135166666666667
RCHY1	0.700166666666667
GTF2A2	-0.361166666666667
MGC4294	0.926
ZNF691	-0.14975
TACC3	-1.1485
DNAJC5G	0.36975
LOC4951	0.21675
MS4A4A	0.113
LOC152485	1.2165
PPP1R2P1	-0.061
PPP2R5B	0.04525
RPGRIP1L	0.928875
SPOP	2.0093
PTPRF	0.84975
MGC42090	0.352
SUSD3	-1.7875
THOC4	-0.787
MAML1	-0.3023
FXR2	-0.1785
TYK2	-0.45725
MUC6	0.444333333333333
DNAJB7	0.1065
PIP4K2A	-0.347428571428571
MEX3A	-1.7105
RRP1	-1.0885
TFAP4	-0.754
CXorf41	0.6575
MTMR4	0.704166666666667
CTLA4	0.3665
SNX9	0.6135
CIB3	1.62333333333333
NECAP1	0.85075
PLA2G2D	0.2679
GLMN	-2.39466666666667
DCLRE1A	-0.41675
PDX1	-0.0295
SAMD11	0.282
MRPL55	0.6164
TLR7	2.59625
TBC1D21	-0.130666666666667
SMAD1	1.3426
ACTRT2	0.37125
RIOK2	-0.17675
PDLIM4	-0.60825
SLC22A15	1.058
ABHD13	0.8068
STX18	0.4047
CCPG1	0.3905
DCBLD1	0.775
SLC2A6	-0.92
NOLA3	0.0695
TRDMT1	-1.77721428571429
IL17F	0.1555
ATP1A4	1.12883333333333
OR52W1	0.5045
CFL1	-0.098
IL4	-1.02375
RBP2	0.228333333333333
CPSF6	0.551875
TTC8	-0.337333333333333
MUCL1	-0.482
EYA3	-2.134
KRT38	0.731
GNE	-1.871
ZNF501	1.3185
SLC35A2	1.2635
CEP110	-1.3022
MYF6	0.65
MGST2	0.871
TRPV4	-0.0183333333333333
NEK8	0.05
NOX5	-0.5875
NCKAP1L	-0.37
EMP3	-1.57333333333333
BPY2C	0.4455
C1orf38	0.5965
ELOVL2	-2.565125
CBX7	0.43125
OSBPL1A	-0.0515
ZNF589	-0.6405
ESCO1	-0.87
TRA2A	0.169333333333333
C3orf26	-2.30225
PHF2	1.193
PID1	0.982166666666667
RFC1	0.17925
MTAP	-0.34025
ADORA3	4.38266666666667
LOC389458	-0.242
TRNT1	-0.32575
CRIPAK	-0.11225
RAI2	0.952666666666667
ANKRD44	-0.115
GZMB	3.14725
NFE2L1	0.75475
STIP1	-0.2175
RASL11B	0.724
NT5DC2	-2.49766666666667
LRP2	0.652
MTDH	1.1214
ARSG	2.0385
HSP90AB1	0.231416666666667
CT45-6	3.7885
ZNF483	-1.1385
LMBR1L	0.435
S100A2	0.084
C2	0.294555555555556
C2orf27	-0.0419999999999999
EIF4EBP1	-1.3495
GCKR	-3.19366666666667
PPP1R9B	1.522625
FER	-0.75375
SNRK	0.592333333333333
OR5M10	0.6335
UTP6	-0.64725
CAPZA3	0.081
FBP1	1.64122222222222
TERT	-2.051
CCL1	-1.117
FUCA1	0.65575
ALS2CR8	-0.0436666666666667
KCMF1	0.561083333333333
SRCRB4D	-1.505
OXCT2	0.00416666666666665
IL17RA	0.556166666666667
MPP5	0.699125
SPA17	-0.3165
FLJ10986	0.295166666666667
GALNT14	0.19175
CXorf27	-0.15875
NPLOC4	0.301
RAB34	-1.348
KRTAP3-3	0.859
ARSD	1.609
CPLX2	2.3284
PJA1	0.79975
WHDC1L1	0.324833333333333
RB1	-0.1483
MTMR15	-0.381
PHLDA2	0.1237
GUCY2F	-0.381
MPV17	0.179
SLC35D1	-0.159
LYSMD3	0.7738
COL16A1	0.62975
ERLIN1	-1.455
JMJD4	0.52975
HIST1H2BK	1.308
TP53I11	0.900333333333333
ST3GAL4	-0.4579
PF4V1	0.295333333333333
ALG8	-0.5515
REG1A	-0.15125
MINA	-0.90425
CYB5R3	0.00375
HHLA1	-1.29
MYST4	1.4102
VASN	0.19675
UCHL5IP	-1.0955
TFAP2A	2.0421875
MGC9913	-0.143
C9orf97	-0.8725
LOC90379	-0.48575
PHF15	-0.0846428571428571
ZNF169	0.052
KRT7	-0.5012
GLIPR1L2	0.894
LOC116236	0.87325
IQCF3	-0.52675
RDH14	0.735166666666667
HNRPK	0.185071428571429
RABEPK	-1.09666666666667
ISX	-0.9855
CBARA1	0.9635
RAD51AP1	-1.902
MLL5	0.179
CXorf48	0.3985
SGCD	-0.07025
PHTF1	-0.1355
CA3	-1.2695
CMTM5	-0.428
STX10	-0.86075
JMJD2D	-2.10025
P4HA1	0.313
GAB3	-0.605666666666667
DHRS4	0.584833333333333
COL4A1	2.612625
C20orf20	-0.511125
OSBPL2	1.1575
PTTG2	-1.7065
KIAA1688	2.92
STS	-2.1375
SHROOM4	0.397666666666667
KBTBD5	-0.0358333333333333
ALDH1A3	-0.286888888888889
BTNL2	-0.341666666666667
TGIF1	-0.0865
ZFAND5	-0.025625
ICA1	1.025625
NAV3	-2.49633333333333
FLJ12331	-1.7085
EPS8L2	-0.2497
MNT	0.189
ENTPD1	2.10975
OR51E2	1.0695
STK11	-0.1435
MX1	4.2535
TTTY9A	0.84975
CX62	0.0835
LOXL4	-1.084625
EXOSC4	1.18225
PURB	0.0435
SETD1A	-0.428666666666667
RELB	0.54975
LAMB2	0.825
HNF1B	-0.4175
PNLIPRP3	-0.204
C14orf139	-0.44325
UMOD	2.29775
GRIN3B	-0.3435
GPR25	0.4295
ZNF512B	-0.36525
