Hybridization REF	TCGA-B6-A0WT-01A-11R-A109-07
RUNDC3A	1.23566666666667
CASP12	0.661
SH2D5	-1.718875
RPL26L1	-0.586
OR51A7	0.90925
HDC	4.361
C2orf16	0.121166666666667
SYTL3	1.417625
GOLGA4	0.019
NOTCH1	-0.663833333333333
ATPAF2	0.86425
ECD	0.5855
SSX5	-1.79083333333333
SNAP91	-0.316
OCA2	-4.7645
PNPO	-0.359166666666667
DAPK1	-0.256166666666667
PINX1	-1.082
SELENBP1	1.86375
NEK3	0.282083333333333
TMED4	-0.112428571428571
SSTR4	-0.185
FOSL1	-2.6872
CD40LG	0.175
CES1	-0.814166666666667
DCI	1.11183333333333
B3GAT3	-0.468666666666667
STK17B	-0.062
CNTN6	0.8435
CYP3A4	-1.15133333333333
MBOAT2	0.376714285714286
PISD	0.03325
USP1	-0.98325
PYDC1	2.27733333333333
CENPM	-1.254
SAR1B	-0.129
TTC7B	-0.504375
DP58	-0.7195
GPC1	1.03775
RBL1	-1.489875
TMEM137	-1.9755
TOB1	0.98125
TCEAL1	2.687
CENPF	-1.58272727272727
C6	0.7266
PRSS1	-1.7415
PPIL6	1.41433333333333
C6orf124	-1.3215
ODZ4	1.62216666666667
SNCB	-0.497
NDUFB9	0.06775
CNOT6L	0.0921666666666667
S100A9	0.652666666666667
TRIM50	0.014
KCTD1	1.4276
WDR63	0.60275
SPEF2	3.087
RNGTT	0.126
CXorf22	0.8465
KCNK16	0.39775
CEP250	-1.6075
ATPBD1B	-0.139
KCNJ2	2.46625
MT1B	-0.2745
ZNF684	0.351
SLC4A1	0.353
PDHA1	-1.12875
ZNF492	0.050125
TKT	-1.74175
BYSL	-0.513875
RNF38	-0.014875
AHDC1	0.588
KLHL2	0.64825
CMTM8	1.12025
DMP1	-0.686
HERPUD2	-0.173375
CRTAM	2.47083333333333
ZNF572	0.854
TMEM16J	-0.113
HSD17B2	-4.733
UBE2G1	0.718625
AHSA2	-2.55525
PELI2	-1.351
TPX2	-1.95075
ATP9B	1.9345
DAZAP1	-0.582375
HMGCS2	1.01983333333333
C17orf38	0.6285
B9D1	0.297875
NKX2-5	-1.45066666666667
KIAA1276	1.976
LILRB2	2.6085
CSTF1	-0.161333333333333
BTN2A1	-0.347833333333333
C15orf48	3.80525
IGF2BP3	-4.83625
FAM113B	1.142
HRG	-0.088375
ZNF131	-0.8035
USP47	0.977
CCDC88B	-1.007
HCN1	0.2641
HTN1	-0.100166666666667
SYCP3	-0.53975
C13orf23	-0.1484
PAPOLA	0.173125
AATK	-0.2948
MSH3	-0.2855
NDUFAB1	-0.524
ITLN2	0.434
BAK1	0.251166666666667
MRPL45	-0.425666666666667
MTNR1B	-0.136333333333333
LOC645843	-0.435
SPECC1L	0.61775
PGCP	1.18675
SPN	-1.336
GPR143	1.81466666666667
ZNF576	0.0203333333333333
TMEM39A	0.4229
ATP5D	-0.015
MAGEB3	-1.8525
RPS5	-0.644
ANP32E	-1.13978571428571
MTMR1	-0.09475
YEATS4	-0.6545
SYNGAP1	0.048
PCOLCE	0.774
MNS1	1.7045
PCYT2	-0.248166666666667
ZNF182	-0.164
LAX1	1.6715
SPPL2B	0.3401
ELOVL5	1.05
PCDHAC1	0.129
B4GALNT1	-0.808166666666667
BLOC1S2	-0.38675
ZNF673	-0.9934
ARHGAP21	-0.178333333333333
IRX5	3.414875
LRFN5	-0.0858333333333333
FAM7A1	-0.4855
RAB19	0.2755
GINS1	-2.05775
ITM2B	1.4161
PAPSS2	1.09833333333333
OR5BF1	0.331
ACSL3	0.625625
KIAA1919	-0.205
GLT8D2	3.272375
UTRN	0.537857142857143
CNN1	1.474
HISPPD2A	0.259833333333333
SDAD1	-0.267125
SIGLEC9	0.667
RPL35	-0.819642857142857
C22orf26	0.4255
IMPDH2	-0.3895
WDR69	-0.36175
SEC14L5	-0.202
CLTA	0.3695
RP11-529I10.4	0.0035
GPR37L1	-0.05
OGDH	-0.286916666666667
ASB13	0.742833333333333
ZFP14	0.63825
ZCRB1	-0.216
KPNA3	0.10325
HSPA1L	1.36475
RHOC	1.06725
LOC554175	0.12975
PPP3CA	0.2287
SLC1A7	-0.7305
ZNF529	-0.0498333333333333
RBED1	0.68375
DDB2	-0.1255
FLJ11286	0.570333333333333
SPATA1	0.258
MKNK1	1.098
DYSF	0.970333333333333
ALKBH2	-0.40425
NKD1	-2.603
C1orf174	-0.4075
PLEKHO1	0.553833333333333
ASB10	-0.09125
RING1	0.481166666666667
NPC2	0.360875
AVPR1B	1.4115
YTHDF1	-0.1705
LMAN1L	0.2475
GSG2	-1.345
CEP170	-0.2216
RPS4Y2	-5.949
MSH6	-0.829
HECTD2	-0.0385
ZNF556	-2.86133333333333
PLEKHC1	0.0094
AIRE	0.0906666666666667
BCL2L10	1.209
LMOD3	0.2855
ZBTB8	0.5009
FOXA2	-3.8395
SLCO2A1	2.543125
C3orf46	0.144
PRDM16	-0.0795
TMEM98	1.206
FRMD5	-2.2115
PDE6C	-0.3895
C1orf216	0.577
EP400	-0.333357142857143
PTK2	0.0295
RNF217	-0.481
NDUFA8	-0.1845
ZFAT1	0.26125
LAMP3	0.821166666666667
GLTSCR2	0.232625
NPW	-0.8155
LLGL2	-0.1117
PPM1K	-1.5555
C20orf177	-0.036
KIR2DL4	0.3107
NFKB2	-0.276
C21orf122	-0.268833333333333
HESX1	-0.917
GPR114	0.4165
SLC25A35	0.7635
GNAT1	-0.1335
ORAI3	0.54825
FAM76B	-0.604875
TMEM99	0.4002
TRIM29	-0.3735
CDS1	1.876
RHEB	-0.3488
C4orf27	-0.813166666666667
RAB3A	-0.07175
OTUD6B	-0.603
GPD1	0.00600000000000001
CDH15	-0.545
NPM1	-0.807714285714286
TMEM117	-0.12175
PRPS2	0.00650000000000001
GCK	-0.6935
ADRA2A	3.9945
TSPYL4	0.276333333333333
TASP1	0.13
WDR19	0.813
C10orf38	-0.73525
PDE4C	-0.766333333333333
FYB	-0.428583333333333
C1orf55	0.269666666666667
PPFIA3	-1.09475
RAD18	-0.62325
C12orf44	0.0758333333333333
CRYBA4	0.496
HVCN1	0.959
TAF10	0.139333333333333
C16orf48	-0.160333333333333
DEPDC5	1.075
LTBP1	-0.6465
MAPRE1	0.164
FGF8	-0.3135
C3orf52	2.704875
SENP7	0.379
LRRK2	0.9775
RUNDC2A	0.208833333333333
KIAA0355	0.173666666666667
CPEB1	-2.408
PPEF2	-0.0235
ABI2	-0.00233333333333332
KIAA0317	0.231625
ATF1	-0.124666666666667
DYNC1H1	0.647
DIP	0.11
TMEM33	-0.0278333333333333
POLDIP3	0.38925
C7orf24	-0.41675
GPR171	1.68575
CDC6	-1.883
PLD1	-0.9437
ITFG2	-0.4228
NDUFC1	0.06225
AKNA	-0.6505
NBR1	1.017
PKHD1	1.01775
HPS4	-0.3395
MAFA	0.41725
ULBP3	0.26725
DIRC1	0.3665
IMMT	-0.24625
C22orf13	0.6375
CEL	0.188
MARK3	0.145
ADAMTS2	1.04891666666667
ARPC3	0.147
TMEM10	-0.0365
NPHS1	-0.20675
BRD8	0.118333333333333
WDR12	-1.34375
IDI2	-0.447857142857143
HOXD13	-1.9865
OR8G2	-0.54875
SLAIN1	-3.6325
GABRQ	-0.20675
NR2C2	-0.47725
NKTR	-0.885
TLE2	1.65
KIAA0892	0.516666666666667
AURKA	-2.35527272727273
GPRC5C	0.788666666666667
TBC1D9B	0.23
PNPLA6	-0.180333333333333
AP3B1	0.7285
NAG	0.4485
C11orf68	-0.65775
AKR7A3	1.90375
AHCYL1	0.738333333333333
COP1	-0.2845
RPP14	-0.37025
PCDHB18	0.40975
CDH24	0.6225
KRT17	-0.1809
LACTB2	-1.07225
DDX24	-0.2209
PHACTR1	-2.54983333333333
SLC35E2	0.923
LOXL1	1.033
IQSEC2	0.273375
RGSL1	-0.1605
PCDHGC5	0.305
MEGF10	0.812875
PRRX1	1.92233333333333
ASTE1	1.0715
C6orf159	-0.594
MYOD1	0.42925
GAA	1.01575
ZNF747	0.7535
KLRC1	-1.868625
IL1RL2	0.191
GDF9	0.55175
GPR119	0.4195
TRAF2	-0.123166666666667
HCK	3.93116666666667
BMP6	-2.065
IL8RA	1.07866666666667
FLJ35848	-0.53225
EFHA1	0.523
CDSN	0.0931666666666667
C14orf54	-0.313
LSM3	-0.61325
ZFP41	1.2205
C9orf126	-0.947666666666667
VIT	-0.539
SPCS3	-1.04325
DEF8	-0.8789
CHAF1A	-1.67033333333333
C1orf165	0.0971666666666667
ZFPM2	1.71083333333333
FTH1	0.17725
SLC35F1	-1.17575
YWHAH	0.8825
C17orf66	0.187833333333333
ADRB1	-0.312333333333333
FOXL1	-0.673
RG9MTD3	-0.1955
UMPS	0.14325
MGC13008	0.2895
KIAA1161	-0.1455
CCDC77	-1.60225
C12orf65	-1.0703
COG4	0.0198333333333333
RCP9	-0.836166666666667
RP4-692D3.1	3.57116666666667
CDC2L5	0.5005
MGC7036	0.798166666666667
DNAJC11	-0.39075
GDF2	-0.209
TIMM17A	-0.088
HNRNPA0	-0.4981
OR2H1	-0.82425
PCBP1	0.502
COL23A1	-2.00525
LRRC2	-0.451571428571429
NSD1	0.347785714285714
FLJ37078	-1.214125
WDR91	-0.0163333333333333
TMEM179	0.213
DSCR10	-0.4175
CNDP2	1.0686
FYN	-0.574
BEX2	0.125666666666667
KCND3	0.0795
YPEL5	1.448875
LRRC42	-0.553166666666667
C17orf45	-0.5345
ZNF649	0.3089
LOC150763	0.840875
COL5A2	3.498
CNGA2	-0.0805
ELA2B	-0.1375
RAB9B	-0.523
FAM100A	0.8495
NAIP	1.01514285714286
MYOZ2	0.046
SPATA12	-0.397
XRCC4	-0.7395
CYB561	0.8891
CHST10	-0.303
BAI1	-0.0481666666666666
BRSK1	-0.491666666666667
C17orf89	-0.330875
PDE6H	-0.897
FLJ20309	0.2768
MAP7	1.148375
SCN4B	1.32525
SPAG9	-0.965
SERTAD1	0.813833333333333
FLJ21963	-0.04975
ANTXR1	1.2348
TMPRSS13	2.0615
ETV7	2.83483333333333
DGAT1	0.322333333333333
NKIRAS1	-0.0753333333333333
TAC3	-3.555
CORO1C	-0.518833333333333
RAD54B	-0.72475
HRASLS3	0.647333333333333
C21orf42	-0.3445
BARD1	0.524333333333333
ZNF177	1.157
MIP	-0.203
ZNF442	1.121
F2	-4.1896
GRIA1	-0.20725
GALNTL2	2.01816666666667
WNT5A	-0.2164
LENG9	-0.029
hCG_25371	-1.392
FOXR1	-0.219
TRA@	0.8288
PWWP2	1.3055
C1QTNF7	2.5765
SLC7A4	1.77725
C4orf7	3.60675
C17orf80	0.494166666666667
KLK4	2.05583333333333
IL31	-1.026
TMEM176A	3.0695
CTNNB1	0.4715
BHLHB2	0.8635
TMEM185B	0.272333333333333
ARD1B	-0.3975
C1orf93	0.9825
BRUNOL4	0.17
LOC541469	1.07225
UPK2	0.21375
GAS8	-0.0208333333333333
PATE	1.003
IMPACT	1.482875
WNK4	0.998166666666667
HNRPLL	-0.199125
GAD2	0.2445
ITGA6	0.93425
BMP15	0.295333333333333
CYP2A7	0.235625
RIC8A	0.683
CCND1	0.849416666666667
USP35	0.876
DSCR2	-2.64375
CCL4	3.97533333333333
ZCCHC10	-0.3345
NOL11	-0.2295
TRPM2	1.6275
PSMD2	0.0464545454545454
CHTF18	-1.53075
USP18	1.649625
RRAS	0.483625
LAMC3	-0.27025
TOX	-2.98266666666667
PCDH15	-1.014
GABRG3	-1.51
NUDCD2	-0.580875
SGCZ	0.278
KCTD17	0.2917
SPSB2	0.226
TPPP3	3.03083333333333
CILP2	1.99216666666667
CALB2	1.653
CEBPZ	-0.901333333333333
ZNF479	0.367
FMOD	4.92016666666667
C21orf66	-0.894928571428571
CLN6	0.102666666666667
ANAPC1	-0.813125
SH2D3C	1.0055
PTPN14	-0.8172
TRIM42	0.246
APTX	0.679
SNRPG	-1.32333333333333
BMS1	-0.38825
MAGEA3	-4.57
NFATC3	-0.423
LRRC45	0.180166666666667
ARS2	-0.255285714285714
LRIG1	1.2435
EPSTI1	1.38116666666667
PRSS27	-0.21275
ERC2	-0.7665
PRKACB	1.447
PRDM13	-4.259
HCG27	-1.268
KLK12	-3.11
HSD17B7	0.231666666666667
ZNF354A	0.07575
PCDH11X	0.4695
DMGDH	0.861
PCBD2	0.061
TMC6	-1.86225
RIMS1	0.0447499999999999
SF3B2	-0.231833333333333
RCN1	2.34483333333333
CPB1	4.12125
BCAR3	0.79725
FCRLB	0.85075
PAK1IP1	-0.9765
OR10H1	0.1485
KIF9	1.1954
PITPNM2	-1.258125
L3MBTL4	1.21375
TGFB1	-0.0456
ZXDC	0.10225
SLC6A16	-0.039
SRrp35	-2.0985
LRRC8E	1.651
PPIAL4	-0.39675
EOMES	1.07416666666667
PAX2	-0.4995
SCARF2	0.46725
PSEN2	1.166
PCDHB13	0.27925
C10orf28	-0.279
DHRS7B	0.894285714285714
C1orf131	0.00575
ASB1	-0.535
ZNF223	0.6695
LCMT2	0.653
MEP1A	-1.71275
TMEM53	0.86125
RSPH3	0.217
C10orf33	-1.1775
LOC644285	-0.438
PTPN9	0.339833333333333
ABCA12	-0.928
CCDC37	-0.683
RUNDC1	1.1215
YES1	0.037
FAM120AOS	0.85525
OR5M3	-0.3465
PPP1R3F	0.51325
IL13	0.0938
MDFI	0.668
PRNT	0.57375
ZDBF2	-1.427
OR10C1	0.326833333333333
CLIC1	0.218166666666667
LILRA5	0.347166666666667
CSAG1	-4.40733333333333
TREML2	-0.955
FAM125A	0.163166666666667
ZNF74	-0.3135
FAM104A	-0.062375
LRRC39	-0.941
SAMD5	-0.648
HYAL2	0.63825
HIST2H2AC	-0.03025
IGFBP5	-0.159782608695652
NRTN	-0.4865
KIAA0556	0.4021
FAM29A	-1.62983333333333
JMJD2A	0.50325
EPHB1	0.7015
POLD4	0.949125
ANAPC10	-0.9865
LRRC36	0.788
MEGF6	0.216875
LPHN3	-0.633
BMP10	0.517
C21orf55	0.38
CREM	-0.811266666666667
PTGER4	0.247833333333333
METAP1	-0.088875
KCNQ1	0.849
NR2F2	-0.53125
SSFA2	1.13325
CTTNBP2	-1.12175
BCL2A1	-2.200375
ZBTB24	-0.519875
SLCO6A1	-1.195
PRDM1	0.7248
OR7D2	1.4025
CCDC47	-0.4749
LOC646982	-0.1645
SLC26A6	-1.04883333333333
BIN1	-0.789
SRRM1	-0.926785714285714
PCSK1N	-0.983125
ALS2	0.3952
ECT2	-0.522
CACNA2D2	2.3305
DOCK6	0.11025
C10orf119	-0.46
FATE1	0.12775
DUSP23	1.485
TRIP6	-0.165642857142857
NUP35	-1.0455
CDH3	0.712
KLHDC8A	0.58475
C9orf116	1.68325
EI24	-0.2125
CENTD1	-0.0558333333333333
RWDD2B	0.191
DOCK1	0.5275
NPAS2	-0.288625
NR3C2	1.91583333333333
FAM63A	1.53666666666667
INPP5F	-0.1045
FAM111A	-0.1804
MYBL1	-1.82508333333333
IQGAP3	-0.525
CRADD	-0.492166666666667
DUSP12	-0.52925
PDZK1IP1	3.096
VASH2	-0.48675
CTR9	0.84275
VIL1	-4.78125
OR8U1	0.8775
CCDC107	0.62
PTTG1IP	0.432
OR4X2	0.38275
COL9A1	-2.736
PSMD9	0.41075
ZFP62	0.00124999999999999
TIP39	-0.66575
PARP15	0.8295
TTC19	0.987375
C1orf114	-2.18016666666667
GFPT1	0.843
SLC27A6	0.73475
MRPS10	-0.1046
CALML5	-0.651333333333333
TRPM7	-0.317875
CGNL1	2.064875
CECR1	0.505
SERPINB8	-0.131166666666667
TMEM102	1.24575
PDIA2	-3.982
NUCKS1	-0.821333333333333
HOTAIR	-0.76475
EBI3	0.3885
NXN	1.0315
ZMYND19	-0.891875
FOXJ3	0.1995
EIF5B	0.2989
EIF2B4	0.866
LEO1	0.3475
ZIC5	-1.78916666666667
IL20	1.66233333333333
KIAA0415	0.0445
FLJ37357	0.4365
TSPAN12	1.705875
ACTR3B	-0.316625
TFAM	-0.647666666666667
IL17RD	-0.646625
PARP12	0.7765
KLHDC7A	0.927
KCTD4	0.136833333333333
GTF2H1	0.00525
FLCN	-0.604833333333333
BIRC4	0.199375
LOC790955	-0.4575
VKORC1L1	-0.385
CYP4F22	1.26966666666667
TAS2R5	0.279
ZNF582	1.5155
HS3ST3B1	-0.192875
CTNS	0.82675
STK36	1.1325
MMD2	0.41225
RP5-1103G7.6	-0.0705
FLJ23356	0.7165
CRH	0.18375
C1orf182	-0.100166666666667
ACP5	1.67516666666667
AMFR	1.6577
CA4	-2.3245
PLCB4	-0.09775
MPHOSPH10	-0.39525
UNQ473	2.94783333333333
G3BP2	0.239083333333333
SR140	-0.583833333333333
HOXA2	0.2875
PYGB	-0.076125
BAT1	-0.03375
DKK3	0.434166666666667
DDX31	-0.46475
TULP1	-0.196125
NHLRC2	0.10725
TNRC4	0.6915
ZNF430	0.3
TNRC6A	-0.1695
PLA2G1B	0.8495
RCHY1	0.3865
GTF2A2	-0.619333333333333
MGC4294	1.4715
ZNF691	0.19575
TACC3	-1.80025
DNAJC5G	-0.10175
LOC4951	0.47525
MS4A4A	-1.909
LOC152485	2.0115
PPP1R2P1	0.1315
PPP2R5B	-0.113
RPGRIP1L	0.945125
SPOP	0.2553
PTPRF	1.67208333333333
MGC42090	-0.084
SUSD3	3.70175
THOC4	-0.3315
MAML1	0.1605
FXR2	-0.345166666666667
TYK2	0.134
MUC6	2.23383333333333
DNAJB7	0.9365
PIP4K2A	-0.588285714285714
MEX3A	0.567166666666667
RRP1	-0.864625
TFAP4	-0.77925
CXorf41	0.40925
MTMR4	0.191333333333333
CTLA4	-0.043
SNX9	-0.088375
CIB3	1.03783333333333
NECAP1	0.547
PLA2G2D	-0.1904
GLMN	-0.6845
DCLRE1A	-0.91875
PDX1	-1.108
SAMD11	0.35425
MRPL55	0.9449
TLR7	2.049875
TBC1D21	0.000499999999999982
SMAD1	1.9236
ACTRT2	0.29125
RIOK2	-0.40625
PDLIM4	-0.12675
SLC22A15	0.318166666666667
ABHD13	1.2363
STX18	0.7674
CCPG1	0.431642857142857
DCBLD1	0.545166666666667
SLC2A6	-1.823
NOLA3	-0.3095
TRDMT1	-0.647428571428571
IL17F	0.376
ATP1A4	0.517333333333333
OR52W1	0.1795
CFL1	-0.0095
IL4	-1.00875
RBP2	-0.0798333333333334
CPSF6	0.614125
TTC8	1.07266666666667
MUCL1	4.8985
EYA3	-1.76433333333333
KRT38	0.77025
GNE	-0.66675
ZNF501	0.973
SLC35A2	0.3465
CEP110	-0.8886
MYF6	0.99775
MGST2	0.229666666666667
TRPV4	1.0415
NEK8	-0.283666666666667
NOX5	0.1735
NCKAP1L	-0.710166666666667
EMP3	-1.232
BPY2C	0.212
C1orf38	-0.0785
ELOVL2	2.406375
CBX7	0.768583333333333
OSBPL1A	1.30366666666667
ZNF589	-0.12475
ESCO1	-0.7645
TRA2A	0.374833333333333
C3orf26	-1.453
PHF2	0.871833333333333
PID1	0.631
RFC1	-0.3105
MTAP	-0.590875
ADORA3	2.32283333333333
LOC389458	-0.6535
TRNT1	-0.545
CRIPAK	0.6925
RAI2	2.91583333333333
ANKRD44	-0.523
GZMB	2.321
NFE2L1	-0.28225
STIP1	-0.706166666666667
RASL11B	1.3075
NT5DC2	-2.23383333333333
LRP2	3.083375
MTDH	-0.0369333333333333
ARSG	0.884
HSP90AB1	-0.300833333333333
CT45-6	-5.1325
ZNF483	-0.572
LMBR1L	-0.3955
S100A2	-0.5925
C2	-0.150555555555556
C2orf27	0.034375
EIF4EBP1	0.9885
GCKR	-3.92983333333333
PPP1R9B	0.150625
FER	-0.428
SNRK	1.014
OR5M10	0.1315
UTP6	-0.5585
CAPZA3	0.618
FBP1	1.88377777777778
TERT	-2.3605
CCL1	-1.597
FUCA1	0.9485
ALS2CR8	0.304166666666667
KCMF1	-0.06625
SRCRB4D	-1.155
OXCT2	-0.321833333333333
IL17RA	0.532833333333333
MPP5	-0.27775
SPA17	-0.74275
FLJ10986	1.33
GALNT14	-1.5685
CXorf27	-0.073625
NPLOC4	-0.213
RAB34	0.2765
KRTAP3-3	0.5515
ARSD	1.336
CPLX2	-0.2062
PJA1	0.7615
WHDC1L1	-0.774333333333333
RB1	-0.1529
MTMR15	0.092
PHLDA2	-0.5097
GUCY2F	-0.673
MPV17	-0.258333333333333
SLC35D1	-0.225
LYSMD3	0.4667
COL16A1	2.69675
ERLIN1	-0.829666666666667
JMJD4	0.10975
HIST1H2BK	0.26125
TP53I11	1.73616666666667
ST3GAL4	-1.5065
PF4V1	-0.439166666666667
ALG8	0.32875
REG1A	0.20075
MINA	-0.57275
CYB5R3	0.143916666666667
HHLA1	-0.874
MYST4	1.0102
VASN	-0.9445
UCHL5IP	-1.00725
TFAP2A	1.5140625
MGC9913	0.6995
C9orf97	0.912
LOC90379	-0.5845
PHF15	0.048
ZNF169	-0.623666666666667
KRT7	2.3123
GLIPR1L2	0.94975
LOC116236	0.68975
IQCF3	-0.00125
RDH14	0.351
HNRPK	0.545785714285714
RABEPK	-0.139166666666667
ISX	-2.159
CBARA1	0.71475
RAD51AP1	-1.44875
MLL5	-0.18825
CXorf48	-5.497
SGCD	-0.12075
PHTF1	-0.069125
CA3	0.57375
CMTM5	-0.027
STX10	-0.365125
JMJD2D	-0.76825
P4HA1	-0.926166666666667
GAB3	-0.375166666666667
DHRS4	0.311333333333333
COL4A1	2.0035
C20orf20	-1.77525
OSBPL2	0.166
PTTG2	-2.28875
KIAA1688	1.192
STS	-0.955375
SHROOM4	0.173
KBTBD5	0.271166666666667
ALDH1A3	1.4803
BTNL2	0.499
TGIF1	0.93
ZFAND5	0.55575
ICA1	1.37525
NAV3	-0.479666666666667
FLJ12331	-0.7125
EPS8L2	0.2965
MNT	0.239833333333333
ENTPD1	1.73741666666667
OR51E2	0.747625
STK11	0.44225
MX1	2.744
TTTY9A	0.09175
CX62	0.082
LOXL4	-0.84825
EXOSC4	-0.34525
PURB	-0.260857142857143
SETD1A	-0.402
RELB	1.2265
LAMB2	1.848
HNF1B	-0.2735
PNLIPRP3	-0.1875
C14orf139	-0.208
UMOD	1.76875
GRIN3B	-0.6505
GPR25	0.295
ZNF512B	-0.767
ATP6V0A1	0.173875
SRA1	0.672583333333333
ZNF615	1.52225
ZNF768	0.1365
ZNF469	4.09125
DYNC2LI1	0.6915
DNAH3	-0.172
LOC387911	0.42325
LOC554234	-0.3325
ARRDC5	0.4
TMEM59L	-1.26616666666667
MARCH4	0.6155
CNOT8	0.8445
KIRREL3	-1.59833333333333
ADAM17	0.081875
MYOG	0.22375
CPNE1	-0.715333333333333
AK5	0.695
LOC204010	-0.3465
NDRG4	0.84125
LOC130074	0.43425
PIAS4	0.238
NCOA2	1.7215
TEGT	0.8101
USP5	-0.626
ANKRD21	-0.89325
KIAA0692	0.221166666666667
HAPLN3	0.884
LZIC	-1.00125
NRXN3	1.014
CDKN2C	-1.99533333333333
KIAA0226	0.278833333333333
CYB5D1	0.66725
WDR68	-0.7488125
ABCB6	-1.4122
MRPS25	-1.011
ZMAT2	0.1025
KRT25	-0.6325
RPL11	-0.564
GRAP	-0.231666666666667
LOC198437	1.51433333333333
RORC	1.220375
RAP2C	0.489857142857143
MXD1	0.053125
AZI2	0.260833333333333
NUAK2	1.10475
AHSG	-6.7365
MANSC1	1.078
IMP3	0.0233333333333333
C2orf3	-0.61325
VSTM3	3.29675
PCTP	-0.60275
SIRT1	0.44825
MANBA	0.1575
CD164	1.143375
GFRA1	0.6364
PRM2	0.454
ZKSCAN3	1.056
PLEKHG1	1.743
TPRKB	-0.7865
UBFD1	0.21975
CDKL5	0.995666666666667
HIST1H2BD	0.324916666666667
INPP4A	-0.532333333333333
BMX	-1.070375
PTPRU	-0.1645
LOC554202	0.0785
HOXC8	1.202875
IL12B	0.226
ADPGK	-0.04475
ZNF418	1.2375
SIAE	0.048125
CWC15	-1.02375
RP13-401N8.2	0.538
KLHL11	0.268
DEDD2	0.147875
PSMB3	0.29425
DDX25	-3.26675
ZBTB3	0.475166666666667
GFRAL	-0.2395
RPS25	-1.43433333333333
FAM57B	-0.251833333333333
TESK2	1.55916666666667
DNM1L	-0.536625
ZNF207	0.308833333333333
CLEC11A	1.284625
TOLLIP	0.093375
TMEM61	-0.00533333333333334
DLK1	-3.842
PLVAP	2.603
NOD2	3.655
SCMH1	0.1315
FLJ40235	0.58825
HTR2A	0.689
ARMC5	0.9145
FUT7	0.149
PRELP	1.293
ALKBH6	-0.399333333333333
GYG1	-0.265916666666667
POLR3GL	0.68
COL8A2	4.983
OR10A5	0.311625
C1orf187	-2.0585
TXLNB	0.800833333333333
C16orf68	-0.4125
R3HDM1	-0.56
C16orf75	-1.49725
BAALC	-0.846125
TNP1	0.65625
GAPDH	-0.86175
COX7C	0.2915
ERRFI1	-0.97625
PGAM2	2.04116666666667
FAM108B1	-0.16175
APC	1.017625
TLR2	2.7985
SUCNR1	1.045125
ZNF233	1.30575
WFDC1	-0.996666666666667
PSG11	-0.49
SLC39A1	-0.04625
PSAPL1	-0.4055
CDC42EP1	-0.061125
MECR	0.397
KIAA0101	-1.68
MACROD2	0.1995
MMP19	1.07916666666667
LOC202459	-0.2985
VNN2	0.98125
ACCN3	-0.4575
TIMD4	0.5885
RNASE8	-0.537
CCDC7	-0.0305
SULT2B1	0.142
ME1	-1.60475
MGRN1	0.702125
MRPL30	-0.421625
IVL	0.288125
CALM1	0.94085
PLEKHA6	1.8526
B4GALNT2	-0.2665
PGDS	3.860875
C8orf33	0.137666666666667
TMEM56	-0.759333333333333
CKM	-0.652666666666667
ESR2	0.3492
ACOT8	-0.3315
AGTR2	0.293
LOC155006	0.3045
BC37295_3	0.7565
EPM2AIP1	-0.520166666666667
PZP	0.3705
RPS9	0.00616666666666666
C18orf51	-1.53825
SIVA1	-0.18
HEATR2	-0.62
CD3E	-0.539833333333333
C20orf142	-0.85125
PGLYRP3	-0.2835
CCDC139	-0.039
GPS2	-0.0303333333333333
NOL14	-0.64475
LRTM2	1.75375
TRIM36	2.315375
TP53RK	0.1644
FBXL13	0.146833333333333
RUFY2	-0.463714285714286
C11orf70	-0.835
HSPB9	-0.0391666666666667
GJA5	2.62975
HGF	-1.00416666666667
EPHB4	-0.29575
SOX18	0.10275
IFRG15	0.3665
SERPINA10	-3.92775
WDR23	0.265625
REEP2	-0.741
CDK3	-0.56775
HSPA12A	1.760125
ARL8B	0.5104
SATB1	-0.216166666666667
PPM1D	-1.0645
VPS45	1.1135
TP53BP2	0.423125
GJE1	2.716
CACNA1G	0.703375
VGLL4	1.192375
GNPTG	1.17225
ROS1	-2.05975
C21orf128	-0.0626666666666667
BMP8B	0.60225
SLC5A4	-0.838
SLC6A3	-0.171166666666667
C16orf53	0.016875
TMEM81	-0.3085
APC2	-0.2902
SYAP1	-0.168875
C6orf54	-0.816333333333333
ZBED5	-0.3246
PVR	-1.51875
LTA4H	-0.392833333333333
CCDC24	1.5483
MAGEA4	-4.59416666666667
IFIT3	1.968
MYADM	0.6815
C21orf82	-0.064
PDE3B	-2.22575
TMPRSS11A	0.861
PGK1	-1.45441176470588
CCL13	2.03883333333333
DERL3	1.04266666666667
MLXIP	-0.489083333333333
PLOD1	-0.643875
MTFR1	-0.5759
NPDC1	0.866
GPAA1	-0.436
LTV1	-1.41025
RYR3	-0.519
C7orf46	0.413
VAMP2	0.567125
RNF135	1.6132
SUPV3L1	-0.3635
FIBP	0.88725
ADAMTS18	0.933833333333333
RNF25	0.631
SOS1	0.14125
PLAU	1.53425
MATK	-2.78975
EHF	2.767
CTNND2	1.093375
PTEN	1.0745
ZNF189	0.415875
SLC28A3	1.031
GUCY1A3	4.20525
SETD2	0.0806875
ROGDI	1.10925
TICAM1	0.1491
RASSF3	0.062
PACSIN2	0.0188333333333333
SERPINB5	2.0435
