Hybridization REF	TCGA-A1-A0SP-01A-11R-A084-07
YEATS4	-0.62675
SYNGAP1	-0.01125
PCOLCE	-1.1965
MNS1	0.7345
PCYT2	-0.839666666666667
ZNF182	-0.8565
LAX1	1.57825
SPPL2B	0.2511
ELOVL5	-0.9938
PCDHAC1	0.1455
B4GALNT1	-1.17416666666667
BLOC1S2	-0.3545
ZNF673	-1.1423
ARHGAP21	-0.0891666666666667
IRX5	1.57275
LRFN5	-0.418166666666667
FAM7A1	-0.548
RAB19	-0.3915
GINS1	-0.76325
ITM2B	1.0006
PAPSS2	0.779916666666667
OR5BF1	0.451
ACSL3	-0.77825
KIAA1919	-0.44225
GLT8D2	1.43275
UTRN	0.678357142857143
CNN1	1.04075
HISPPD2A	-0.583333333333333
SDAD1	0.792625
SIGLEC9	1.49233333333333
RPL35	0.0727142857142857
C22orf26	0.216
IMPDH2	-0.201625
WDR69	-0.484
SEC14L5	-0.0196666666666667
CLTA	0.2275
RP11-529I10.4	0.046
GPR37L1	0.354833333333333
OGDH	0.313
ASB13	-0.5245
ZFP14	-0.55125
ZCRB1	-0.382666666666667
KPNA3	0.45325
HSPA1L	-0.1805
RHOC	0.401
LOC554175	-0.17975
PPP3CA	1.2241
SLC1A7	-0.1829
ZNF529	-0.252166666666667
RBED1	-0.68525
DDB2	-1.98525
FLJ11286	0.0933333333333333
SPATA1	0.9225
MKNK1	0.457666666666667
DYSF	0.882666666666667
ALKBH2	0.2825
NKD1	-3.41533333333333
C1orf174	0.40925
PLEKHO1	1.033
ASB10	0.204
RING1	-0.407
NPC2	0.566625
AVPR1B	0.59
YTHDF1	0.06525
LMAN1L	0.46
GSG2	-0.8435
CEP170	0.1039
RPS4Y2	-5.59375
MSH6	0.1315
HECTD2	-1.471
ZNF556	-3.59
PLEKHC1	-0.7344
AIRE	0.374666666666667
BCL2L10	1.9395
LMOD3	0.00166666666666664
ZBTB8	0.5268
FOXA2	-2.0409
SLCO2A1	2.280375
C3orf46	0.157
PRDM16	-0.874
TMEM98	-0.9935
FRMD5	-0.692
PDE6C	0.095
C1orf216	0.0853333333333333
EP400	-0.404142857142857
PTK2	0.333166666666667
RNF217	0.54825
NDUFA8	-0.155
ZFAT1	0.52075
LAMP3	3.46433333333333
GLTSCR2	0.455875
NPW	1.6165
LLGL2	-0.4273
PPM1K	-0.644833333333333
C20orf177	-0.628
KIR2DL4	0.4358
NFKB2	0.459
C21orf122	-0.717333333333333
HESX1	-0.33775
GPR114	0.733666666666667
SLC25A35	-1.19716666666667
GNAT1	-0.02925
ORAI3	-0.9655
FAM76B	-0.242
TMEM99	-0.7038
TRIM29	1.8374
CDS1	2.342
RHEB	-0.0397
C4orf27	-0.165166666666667
RAB3A	-1.1705
OTUD6B	-0.741
GPD1	0.807375
CDH15	-1.39583333333333
NPM1	-0.534285714285714
TMEM117	-1.15825
PRPS2	-0.0428333333333333
GCK	-0.499
ADRA2A	3.20833333333333
TSPYL4	0.917
TASP1	0.09775
WDR19	0.55425
C10orf38	0.61725
PDE4C	-1.06216666666667
FYB	1.25958333333333
C1orf55	-0.118333333333333
PPFIA3	-0.83975
RAD18	-0.77075
C12orf44	0.518166666666667
CRYBA4	-0.339
HVCN1	1.8285
TAF10	0.0981666666666667
C16orf48	0.3205
DEPDC5	1.2515
LTBP1	-0.917
MAPRE1	-0.2995
FGF8	0.0685
C3orf52	0.8675
SENP7	-1.281
LRRK2	-0.043
RUNDC2A	-0.0796666666666667
KIAA0355	0.139
CPEB1	-1.515
PPEF2	0.071
ABI2	0.581333333333333
KIAA0317	0.39225
ATF1	-0.489166666666667
DYNC1H1	0.630875
DIP	0.1275
TMEM33	0.6985
POLDIP3	0.59825
C7orf24	0.74225
GPR171	3.4945
CDC6	-1.49916666666667
PLD1	0.2305
ITFG2	1.7845
NDUFC1	-0.41675
AKNA	-0.59
NBR1	-0.63175
PKHD1	2.32225
HPS4	-0.1159
MAFA	0.62
ULBP3	0.98125
DIRC1	-1.0415
IMMT	-0.3915
C22orf13	0.16725
CEL	0.02075
MARK3	-0.53575
ADAMTS2	0.4145
ARPC3	-0.721833333333333
TMEM10	0.08825
NPHS1	-0.0755
BRD8	-0.8805
WDR12	-0.1785
IDI2	-0.117125
HOXD13	-0.071
OR8G2	-0.8635
SLAIN1	0.50475
GABRQ	-0.25625
NR2C2	-0.68025
NKTR	-1.306
TLE2	1.27
KIAA0892	-0.378
AURKA	-1.33009090909091
GPRC5C	-2.98666666666667
TBC1D9B	-0.38
PNPLA6	0.590666666666667
AP3B1	-0.38325
NAG	0.306125
C11orf68	-0.37325
AKR7A3	0.2745
AHCYL1	-0.0545833333333333
COP1	0.5585
RPP14	-0.657916666666667
PCDHB18	0.08475
CDH24	0.49875
KRT17	2.9925
LACTB2	0.25975
DDX24	0.1576
PHACTR1	-0.533
SLC35E2	-0.0325
LOXL1	-1.28975
IQSEC2	0.101
RGSL1	0.142
PCDHGC5	0.061
MEGF10	0.481625
PRRX1	0.8
ASTE1	0.4225
C6orf159	0.024
MYOD1	0.60725
GAA	-0.067
ZNF747	-0.2515
KLRC1	0.117625
IL1RL2	0.563
GDF9	-0.1855
GPR119	0.2245
TRAF2	0.933333333333333
HCK	4.60833333333333
BMP6	0.94975
IL8RA	0.665666666666667
FLJ35848	-1.271
EFHA1	-0.223
CDSN	-0.810333333333333
C14orf54	-0.0373333333333333
LSM3	-1.115875
ZFP41	0.1885
C9orf126	-0.2885
VIT	2.0265
SPCS3	-0.78875
DEF8	-0.4886
CHAF1A	-0.657166666666667
C1orf165	-0.327166666666667
ZFPM2	1.26
FTH1	0.4035
SLC35F1	0.79575
YWHAH	1.025
C17orf66	0.295666666666667
ADRB1	-0.149166666666667
FOXL1	1.539
RG9MTD3	-0.0213333333333333
UMPS	0.383125
MGC13008	-0.214
KIAA1161	-0.5405
CCDC77	1.08225
C12orf65	-0.087
COG4	0.00883333333333333
RCP9	0.5055
RP4-692D3.1	2.3165
CDC2L5	0.47975
MGC7036	0.173666666666667
DNAJC11	0.08025
GDF2	-0.253
TIMM17A	-0.07875
HNRNPA0	0.0475
OR2H1	-0.0825
PCBP1	-0.136625
COL23A1	-0.84575
LRRC2	0.0904615384615384
NSD1	-0.0462142857142857
FLJ37078	-1.992875
WDR91	-0.416
TMEM179	0.0625
DSCR10	0.226
CNDP2	0.705
FYN	0.563
BEX2	0.1395
KCND3	0.41975
YPEL5	0.5405
LRRC42	-0.124833333333333
C17orf45	0.314625
ZNF649	1.6716
LOC150763	1.64375
COL5A2	1.9185
CNGA2	0.0315
ELA2B	-0.341
RAB9B	0.22175
FAM100A	0.17375
NAIP	-0.985571428571428
MYOZ2	-0.425125
SPATA12	-0.137
XRCC4	-0.4355
CYB561	0.3349
CHST10	-1.377
BAI1	-1.35766666666667
BRSK1	-0.408333333333333
C17orf89	0.5825
PDE6H	-0.0165
FLJ20309	0.191
MAP7	1.66075
SCN4B	0.5585
SPAG9	-0.9348125
SERTAD1	-0.688833333333333
FLJ21963	-1.28725
ANTXR1	-0.273
TMPRSS13	2.34866666666667
ETV7	3.62616666666667
DGAT1	-0.341333333333333
NKIRAS1	-0.609666666666667
TAC3	-1.64575
CORO1C	0.351666666666667
RAD54B	-0.1025
HRASLS3	-0.923833333333333
C21orf42	0.6535
BARD1	0.256166666666667
ZNF177	-0.4805
MIP	-0.602
ZNF442	-0.713
F2	-3.872
GRIA1	-0.1085
GALNTL2	0.652166666666667
WNT5A	-0.6962
LENG9	0.042
hCG_25371	-0.5565
FOXR1	0.569
TRA@	0.8768
PWWP2	0.42775
C1QTNF7	0.523833333333333
SLC7A4	0.68325
C4orf7	5.03425
C17orf80	0.126666666666667
KLK4	0.5735
IL31	0.0285
TMEM176A	4.328
CTNNB1	-0.3201875
BHLHB2	-0.9845
TMEM185B	0.949666666666667
ARD1B	-0.112
C1orf93	0.733
BRUNOL4	0.910333333333333
LOC541469	-1.34983333333333
UPK2	0.38175
GAS8	0.668833333333333
PATE	-0.2785
IMPACT	1.29425
WNK4	-2.735
HNRPLL	-0.30425
GAD2	0.04175
ITGA6	0.599
BMP15	0.0465
CYP2A7	0.279875
RIC8A	0.157
CCND1	1.57025
USP35	-0.8735
DSCR2	-0.81275
CCL4	4.7495
ZCCHC10	-0.6235
NOL11	-0.28125
TRPM2	1.21108333333333
PSMD2	-0.397363636363636
CHTF18	-1.1
USP18	1.6935
RRAS	-0.123
LAMC3	-0.5095
TOX	-1.91216666666667
PCDH15	0.6695
GABRG3	2.3505
NUDCD2	-0.353125
SGCZ	1.469
KCTD17	0.3167
SPSB2	1.9195
TPPP3	2.74733333333333
CILP2	0.147
CALB2	1.20075
CEBPZ	-0.404833333333333
ZNF479	-0.941
FMOD	5.725
C21orf66	-0.790928571428571
CLN6	0.061
ANAPC1	-0.037
SH2D3C	1.06125
PTPN14	0.679
TRIM42	0.20275
APTX	0.80425
SNRPG	-0.841333333333333
BMS1	-0.29225
MAGEA3	-4.348
NFATC3	-0.207166666666667
LRRC45	0.202833333333333
ARS2	-0.335
LRIG1	-0.307666666666667
EPSTI1	1.25983333333333
PRSS27	-0.76375
ERC2	1.252375
PRKACB	0.0206428571428571
PRDM13	4.0745
HCG27	-1.553
KLK12	-2.434
HSD17B7	-1.21516666666667
ZNF354A	0.12175
PCDH11X	0.3065
DMGDH	-0.37125
PCBD2	-0.962666666666667
TMC6	-2.033875
RIMS1	0.79575
SF3B2	-0.0673333333333333
RCN1	0.733333333333333
CPB1	3.7075
BCAR3	-0.21625
FCRLB	0.1625
PAK1IP1	0.0405
OR10H1	0.457
KIF9	0.7959
PITPNM2	0.055625
L3MBTL4	2.7295
TGFB1	-0.6463
ZXDC	0.555
SLC6A16	0.61175
SRrp35	1.7345
LRRC8E	-0.06525
PPIAL4	-0.240416666666667
EOMES	1.278
PAX2	-0.0225
SCARF2	-0.08875
PSEN2	0.463166666666667
PCDHB13	0.4475
C10orf28	0.0775
DHRS7B	0.3085
C1orf131	-0.02575
ASB1	-0.3352
ZNF223	0.558666666666667
LCMT2	-0.38025
MEP1A	-0.5285
TMEM53	0.2925
RSPH3	1.53725
C10orf33	-2.3565
LOC644285	-0.7685
PTPN9	0.216166666666667
ABCA12	-1.07225
CCDC37	-0.7325
RUNDC1	-0.3842
YES1	0.583833333333333
FAM120AOS	0.461
OR5M3	0.01
PPP1R3F	-0.199083333333333
IL13	0.538
MDFI	-0.772
PRNT	0.513
ZDBF2	0.7675
OR10C1	0.172166666666667
CLIC1	-0.722
LILRA5	0.633
CSAG1	-3.929
TREML2	0.154833333333333
FAM125A	-1.002
ZNF74	-0.593
FAM104A	0.098125
LRRC39	-0.729
SAMD5	2.9555
HYAL2	1.43675
HIST2H2AC	-0.09525
IGFBP5	-0.0598695652173913
NRTN	0.483833333333333
KIAA0556	0.1951
FAM29A	-0.674
JMJD2A	1.85475
EPHB1	0.9535
POLD4	-0.400375
ANAPC10	-0.6315
LRRC36	-0.112
MEGF6	-0.574875
LPHN3	1.46833333333333
BMP10	0.0886666666666667
C21orf55	-0.324
CREM	-1.3936875
PTGER4	2.52083333333333
METAP1	-0.03975
KCNQ1	1.2465
NR2F2	-0.134625
SSFA2	-0.468166666666667
CTTNBP2	-1.41575
BCL2A1	1.65225
ZBTB24	0.482375
SLCO6A1	-0.77675
PRDM1	1.1914
OR7D2	-0.508833333333333
CCDC47	-0.9196
LOC646982	0.5
SLC26A6	-0.535666666666667
BIN1	0.1394
SRRM1	0.521285714285714
PCSK1N	0.78575
ALS2	0.1342
ECT2	-0.273052631578947
CACNA2D2	-0.681875
DOCK6	-0.7525
C10orf119	0.09775
FATE1	0.0535
DUSP23	1.77375
TRIP6	-0.372714285714286
NUP35	0.49675
CDH3	2.40975
KLHDC8A	1.32875
C9orf116	0.1
EI24	-0.275
CENTD1	1.55783333333333
RWDD2B	0.326666666666667
DOCK1	0.142
NPAS2	-0.315625
NR3C2	2.85033333333333
FAM63A	-0.952833333333333
INPP5F	-1.1165
FAM111A	-0.2906
MYBL1	-1.63208333333333
IQGAP3	0.407666666666667
CRADD	-0.994333333333333
DUSP12	0.005
PDZK1IP1	3.8015
VASH2	0.481
CTR9	-0.101
VIL1	-3.5715
OR8U1	0.324166666666667
CCDC107	0.879
PTTG1IP	-0.575125
OR4X2	0.119
COL9A1	3.232
PSMD9	-0.2695
ZFP62	-0.53725
TIP39	0.3225
PARP15	0.0605
TTC19	0.4875
C1orf114	-2.42816666666667
GFPT1	0.7795
SLC27A6	2.0215
MRPS10	-0.1625
CALML5	1.80266666666667
TRPM7	-0.254625
CGNL1	-0.59825
CECR1	0.57225
SERPINB8	1.41616666666667
TMEM102	0.719
PDIA2	-1.77825
NUCKS1	-0.0266666666666667
HOTAIR	1.454
EBI3	-0.126
NXN	-0.12875
ZMYND19	-0.045375
FOXJ3	-0.1665
EIF5B	0.0257
EIF2B4	-0.109166666666667
LEO1	-0.89925
ZIC5	-0.244166666666667
IL20	-0.999
KIAA0415	0.12325
FLJ37357	0.179
TSPAN12	1.976625
ACTR3B	1.33225
TFAM	-0.239666666666667
IL17RD	0.1385
PARP12	1.56025
KLHDC7A	0.3875
KCTD4	0.0616666666666667
GTF2H1	0.6295
FLCN	-0.417
BIRC4	0.511875
LOC790955	0.29975
VKORC1L1	-0.10875
CYP4F22	-0.354666666666667
TAS2R5	0.55
ZNF582	1.2105
HS3ST3B1	-0.338375
CTNS	-0.08825
STK36	-0.608
MMD2	0.3115
RP5-1103G7.6	0.339
FLJ23356	0.0715
CRH	-0.3415
C1orf182	0.422166666666667
ACP5	2.9
AMFR	-0.9066
CA4	-1.99325
PLCB4	1.07325
MPHOSPH10	0.07825
UNQ473	0.564666666666667
G3BP2	0.0146666666666667
SR140	-0.359
HOXA2	-0.25
PYGB	0.7975
BAT1	-0.151333333333333
DKK3	-0.884833333333333
DDX31	0.233375
TULP1	0.587625
NHLRC2	-0.532
TNRC4	-0.244666666666667
ZNF430	-0.89625
TNRC6A	-0.22925
PLA2G1B	0.231333333333333
RCHY1	0.508833333333333
GTF2A2	-0.867666666666667
MGC4294	-0.867
ZNF691	0.19525
TACC3	-0.39375
DNAJC5G	0.24275
LOC4951	0.29525
MS4A4A	0.201
LOC152485	0.9515
PPP1R2P1	0.212
PPP2R5B	-0.23025
RPGRIP1L	-0.094625
SPOP	-0.7023
PTPRF	1.78908333333333
MGC42090	0.205
SUSD3	-1.2095
THOC4	1.1025
MAML1	-0.3606
FXR2	-0.890166666666667
TYK2	-0.002375
MUC6	0.322166666666667
DNAJB7	0.1335
PIP4K2A	-0.796071428571429
MEX3A	2.071
RRP1	-0.05925
TFAP4	0.571
CXorf41	-0.1805
MTMR4	0.123833333333333
CTLA4	0.519
SNX9	0.38
CIB3	-0.456333333333333
NECAP1	1.08125
PLA2G2D	0.0549000000000001
GLMN	-0.577833333333333
DCLRE1A	-0.69075
PDX1	-0.103
SAMD11	-0.6845
MRPL55	0.5258
TLR7	1.38725
TBC1D21	-0.038
SMAD1	2.4968
ACTRT2	-0.2205
RIOK2	-0.853
PDLIM4	-1.34725
SLC22A15	-0.552
ABHD13	0.357
STX18	0.1503
CCPG1	-0.574571428571429
DCBLD1	2.7745
SLC2A6	0.6945
NOLA3	-1.05175
TRDMT1	0.418
IL17F	0.564
ATP1A4	1.153
OR52W1	0.1125
CFL1	-0.187
IL4	-0.80525
RBP2	-0.216333333333333
CPSF6	0.81175
TTC8	-1.2615
MUCL1	3.9155
EYA3	-0.425666666666667
KRT38	0.624666666666667
GNE	-2.38125
ZNF501	1.34325
SLC35A2	0.055375
CEP110	-0.0694
MYF6	0.13225
MGST2	-1.1445
TRPV4	1.49466666666667
NEK8	-0.785333333333333
NOX5	-1.457
NCKAP1L	-0.0366666666666667
EMP3	-1.43516666666667
BPY2C	0.2705
C1orf38	0.976875
ELOVL2	-0.7195
CBX7	-0.194916666666667
OSBPL1A	1.76333333333333
ZNF589	-0.6595
ESCO1	-0.272833333333333
TRA2A	-0.378916666666667
C3orf26	1.2775
PHF2	0.573
PID1	0.738166666666667
RFC1	0.471
MTAP	0.6984375
ADORA3	2.386
LOC389458	-1.423
TRNT1	-1.354875
CRIPAK	-0.38025
RAI2	0.612666666666667
ANKRD44	-0.254
GZMB	4.2015
NFE2L1	-0.215
STIP1	0.282666666666667
RASL11B	0.87
NT5DC2	0.266666666666667
LRP2	-0.37575
MTDH	0.0647333333333334
ARSG	-1.35125
HSP90AB1	-0.601166666666667
CT45-6	-4.84175
ZNF483	-0.17875
LMBR1L	-0.71325
S100A2	0.2
C2	0.0918888888888889
C2orf27	0.475875
EIF4EBP1	0.3625
GCKR	-3.77533333333333
PPP1R9B	-0.298
FER	0.45
SNRK	0.333666666666667
OR5M10	0.3945
UTP6	-0.48075
CAPZA3	0.40525
FBP1	2.44788888888889
TERT	-0.8945
CCL1	0.463
FUCA1	0.40375
ALS2CR8	0.0568333333333333
KCMF1	0.862333333333334
SRCRB4D	0.01
OXCT2	-0.298333333333333
IL17RA	0.602
MPP5	0.164375
SPA17	-0.18325
FLJ10986	1.41266666666667
GALNT14	1.56375
CXorf27	-1.002125
NPLOC4	-0.20575
RAB34	-0.688
KRTAP3-3	0.493
ARSD	-0.465833333333333
CPLX2	-1.4665
PJA1	0.1335
WHDC1L1	-0.196333333333333
RB1	-0.851
MTMR15	-0.478
PHLDA2	-0.8179
GUCY2F	0.141
MPV17	-0.531833333333333
SLC35D1	-0.5775
LYSMD3	-0.2593
COL16A1	0.45075
ERLIN1	-1.13883333333333
JMJD4	0.29275
HIST1H2BK	-1.45425
TP53I11	0.600666666666667
ST3GAL4	0.684
PF4V1	1.26783333333333
ALG8	-0.86875
REG1A	0.59175
MINA	0.301
CYB5R3	-0.342916666666667
HHLA1	0.3415
MYST4	0.178
VASN	-0.88625
UCHL5IP	-0.66925
TFAP2A	0.02025
MGC9913	1.5755
C9orf97	-0.1015
LOC90379	-0.42825
PHF15	-0.208785714285714
ZNF169	-0.254833333333333
KRT7	3.6786
GLIPR1L2	0.27475
LOC116236	-0.701
IQCF3	-0.15625
RDH14	0.315333333333333
HNRPK	0.273785714285714
RABEPK	-0.154666666666667
ISX	-1.9485
CBARA1	-0.3545
RAD51AP1	0.723
MLL5	0.140375
CXorf48	-4.993
SGCD	-0.94975
PHTF1	0.231875
CA3	2.10525
CMTM5	0.35975
STX10	0.081875
JMJD2D	-0.409
P4HA1	-1.1275
GAB3	-0.426333333333333
DHRS4	-0.211666666666667
COL4A1	2.343
C20orf20	-0.835625
OSBPL2	-0.00325
PTTG2	-1.041
KIAA1688	1.16725
STS	-2.641375
SHROOM4	0.5315
KBTBD5	0.00966666666666668
ALDH1A3	0.0927
BTNL2	-0.1725
TGIF1	0.026
ZFAND5	0.84975
ICA1	0.9895
NAV3	-2.68616666666667
FLJ12331	0.08325
EPS8L2	0.8208
MNT	-0.144333333333333
ENTPD1	1.82875
OR51E2	0.520875
STK11	0.570375
MX1	2.81925
TTTY9A	0.46975
CX62	-0.065
LOXL4	-0.263
EXOSC4	0.66825
PURB	0.0637142857142857
SETD1A	-0.5985
RELB	2.5615
LAMB2	1.05266666666667
HNF1B	-0.1905
PNLIPRP3	-0.3195
C14orf139	-0.42
UMOD	0.08925
GRIN3B	-0.41775
GPR25	0.203
ZNF512B	-1.82425
ATP6V0A1	-0.78025
SRA1	0.0438333333333333
ZNF615	0.78175
ZNF768	0.2575
ZNF469	4.714
DYNC2LI1	0.1345
DNAH3	-0.374
LOC387911	0.4665
LOC554234	-0.8675
ARRDC5	0.56275
TMEM59L	-1.93
MARCH4	0.02475
CNOT8	-0.503833333333333
KIRREL3	0.9115
ADAM17	0.728
MYOG	0.585875
CPNE1	-0.970333333333333
AK5	0.3145
LOC204010	-0.29575
NDRG4	0.51025
LOC130074	0.46825
PIAS4	0.0975
NCOA2	0.1765
TEGT	-0.2259
USP5	0.6595
ANKRD21	-1.40325
KIAA0692	1.24016666666667
HAPLN3	1.46925
LZIC	-0.53675
NRXN3	1.5375
CDKN2C	-1.73066666666667
KIAA0226	0.350333333333333
CYB5D1	-0.2715
WDR68	-0.4255625
ABCB6	-1.7757
MRPS25	-0.7845
ZMAT2	0.155416666666667
KRT25	-0.0495
RPL11	-0.16025
GRAP	-0.313666666666667
LOC198437	-0.320333333333333
RORC	-0.83025
RAP2C	-1.28092857142857
MXD1	-0.4956875
AZI2	-0.300666666666667
NUAK2	-0.734
AHSG	-6.733125
MANSC1	1.301
IMP3	-1.10466666666667
C2orf3	-0.030625
VSTM3	3.4615
PCTP	0.2315
SIRT1	-0.28275
MANBA	0.32275
CD164	0.330875
GFRA1	-3.9768
PRM2	0.546
ZKSCAN3	0.177
PLEKHG1	3.58975
TPRKB	-0.0265
UBFD1	-0.325
CDKL5	0.938166666666667
HIST1H2BD	-0.940416666666667
INPP4A	-0.217666666666667
BMX	-0.268875
PTPRU	-0.3465
LOC554202	0.451666666666667
HOXC8	-0.2385
IL12B	0.544
ADPGK	-0.17525
ZNF418	0.6625
SIAE	-0.243875
CWC15	-0.72175
RP13-401N8.2	2.521
KLHL11	0.319
DEDD2	0.252625
PSMB3	-0.37125
DDX25	-2.81775
ZBTB3	0.109166666666667
GFRAL	-0.5835
RPS25	-0.937833333333333
FAM57B	-0.548333333333333
TESK2	0.514
DNM1L	-0.67575
ZNF207	-0.238833333333333
CLEC11A	0.318625
TOLLIP	0.323625
TMEM61	-1.3355
DLK1	-4.4839
PLVAP	2.45425
NOD2	2.45266666666667
SCMH1	-0.65575
FLJ40235	0.18025
HTR2A	-0.0613333333333333
ARMC5	0.107
FUT7	1.235
PRELP	3.1425
ALKBH6	-0.577
GYG1	0.43075
POLR3GL	-0.6575
COL8A2	2.41683333333333
OR10A5	0.534625
C1orf187	-0.863
TXLNB	0.633833333333333
C16orf68	-0.670333333333333
R3HDM1	0.4215
C16orf75	-0.0015
BAALC	-0.5345
TNP1	0.10175
GAPDH	1.0845
COX7C	-0.19
ERRFI1	-0.595583333333333
PGAM2	0.0636666666666667
FAM108B1	-0.59275
APC	0.0335
TLR2	3.8685
SUCNR1	2.512125
ZNF233	0.8555
WFDC1	-0.5545
PSG11	-0.0783
SLC39A1	0.46775
PSAPL1	0.037
CDC42EP1	0.6245
MECR	0.59575
KIAA0101	-1.8244
MACROD2	1.2045
MMP19	0.733916666666667
LOC202459	-0.311833333333333
VNN2	1.91475
ACCN3	-1.731
TIMD4	0.703
RNASE8	-0.1895
CCDC7	-0.164
SULT2B1	-2.1985
ME1	-0.0445
MGRN1	-0.454375
MRPL30	-0.842625
IVL	1.115
CALM1	0.60205
PLEKHA6	-0.7377
B4GALNT2	-0.1295
PGDS	3.08275
C8orf33	0.827916666666667
TMEM56	0.2275
CKM	0.0741666666666667
ESR2	0.4334
ACOT8	0.67925
AGTR2	-0.07175
LOC155006	0.185
BC37295_3	0.911
EPM2AIP1	-1.122
PZP	-0.41725
RPS9	0.5095
C18orf51	1.07375
SIVA1	-0.1482
HEATR2	0.09
CD3E	-0.468416666666667
C20orf142	-1.59025
PGLYRP3	0.23
CCDC139	-0.56525
GPS2	-0.611
NOL14	-0.117
LRTM2	0.2795
TRIM36	1.2185
TP53RK	0.4115
FBXL13	-0.74
RUFY2	-0.541714285714286
C11orf70	2.17316666666667
HSPB9	0.0216666666666667
GJA5	2.73325
HGF	-2.16666666666667
EPHB4	0.41675
SOX18	0.55525
IFRG15	0.0585
SERPINA10	-3.56775
WDR23	-0.893375
REEP2	-0.220166666666667
CDK3	-0.46725
HSPA12A	-1.266625
ARL8B	-0.3413
SATB1	-0.112833333333333
PPM1D	-1.46666666666667
VPS45	-0.384166666666667
TP53BP2	1.101375
GJE1	0.612
CACNA1G	-0.39125
VGLL4	0.712875
GNPTG	0.06475
ROS1	-0.891
C21orf128	0.1205
BMP8B	0.8895
SLC5A4	-0.318
SLC6A3	0.116833333333333
C16orf53	-0.13
TMEM81	0.36
APC2	-0.0496
SYAP1	-0.505125
C6orf54	-0.229
ZBED5	-0.3575
PVR	-0.66875
LTA4H	0.2765
CCDC24	0.539
MAGEA4	-3.96166666666667
IFIT3	2.03533333333333
MYADM	0.892625
C21orf82	0.305
PDE3B	-0.9775
TMPRSS11A	-0.045
PGK1	-1.18488235294118
CCL13	5.34816666666667
DERL3	0.319666666666667
MLXIP	-0.1925
PLOD1	-0.244625
MTFR1	0.9209
NPDC1	-1.46116666666667
GPAA1	-0.386833333333333
LTV1	0.43225
RYR3	0.233
C7orf46	-0.08975
VAMP2	-0.04075
RNF135	0.8649
SUPV3L1	-0.05375
FIBP	0.35875
ADAMTS18	1.65966666666667
RNF25	-0.229833333333333
SOS1	0.34775
PLAU	-0.17325
MATK	-0.144
EHF	6.596
CTNND2	-0.34825
PTEN	-1.24321428571429
ZNF189	0.434
SLC28A3	2.1855
GUCY1A3	4.95225
SETD2	-0.1644375
ROGDI	0.27875
TICAM1	0.2272
RASSF3	0.7
PACSIN2	0.182666666666667
SERPINB5	2.33433333333333
PRKCDBP	0.8075
TFDP3	0.2105
LGR6	1.101
RFX5	0.239333333333333
OR52J3	-0.0355
PTPN18	0.81775
ZBTB34	-0.313
KCNF1	-1.28325
SYNE2	1.16328571428571
SLC22A4	-0.1875
NETO2	0.54575
VCPIP1	0.06625
LDHD	-1.48525
ESX1	-2.88875
SQRDL	1.314
GALK1	-0.29125
SERPINA6	-3.39866666666667
HD	0.178
ASCL3	0.458
FBXL6	-0.31075
FABP7	1.342875
MAGEC3	-0.3175
KLC4	-0.797375
CD1D	-0.6205
PRAM1	1.328
EIF3B	-0.0922857142857143
DSCR8	-3.23375
FLVCR1	-2.39625
KIAA0141	-1.45325
PROM2	1.6105
ALOX5	2.251
GPR162	-1.020875
LYRM2	0.42625
RNASE6	-0.159625
HES5	1.733
GJA1	0.283875
MRPS14	-0.7255
HMHB1	0.26575
TAF7	-0.21225
BTNL9	-0.4749
SFXN2	-1.540125
VEPH1	-1.08225
GK2	0.086
AMBP	-5.139125
KIAA0953	-0.544
XAGE5	-0.542833333333333
CCBP2	-0.4245
TGM2	-0.758833333333333
ZNF202	-0.6705
ACTL6A	0.397166666666667
SLC23A2	-0.3749
ARHGEF7	-0.162916666666667
LOC728635	-0.158
CRYM	2.676
PKD2	0.53
MANBAL	0.528166666666667
LIN54	-0.004
ACTL7B	-0.0475
OR4D9	0.3655
KIAA1683	-1.631125
ZNF704	1.131
TCP10	-0.415375
MAGEB18	-0.3645
DEFA4	0.220833333333333
ZNF197	-0.74775
PTOV1	0.268666666666667
RNF208	-0.442166666666667
CMIP	0.310333333333333
TRDN	-0.1395
UCHL1	2.719
APOL6	-0.1155
PLK1	-0.640666666666667
NPHP1	1.29016666666667
NDUFA11	-0.09925
DAB1	0.4
RTN4R	1.32725
PUSL1	0.543
SYT2	-0.10425
ANXA13	0.00775
RFTN1	-0.52975
ATP8B2	-1.81875
VN1R2	0.5145
OR52E4	0.055
NPPB	-2.68016666666667
ZNF148	0.396
ZNF141	-0.498125
IKZF1	-1.209375
PSMC2	-0.5935
GGA3	-0.670166666666667
LPGAT1	0.67875
SEC16B	0.270166666666667
C5orf38	-0.494666666666667
THOC2	-0.3027
SLC16A12	-0.724666666666667
ALK	0.255125
DACT3	0.257166666666667
CACHD1	-0.334
GAN	0.40575
EXOC6B	-0.3815
HIST1H2AE	-1.35325
VAMP1	-0.622
SRI	0.777416666666667
AKAP14	0.9365
HLA-E	1.4318
SLC25A32	0.621333333333333
FLT3LG	-0.4055
ATP1B1	0.44225
WDR1	0.960375
SWAP70	0.7255
TRIM31	-0.37425
ARNT	0.089875
ZNF596	0.9186
CDKN1B	1.50633333333333
FOXC1	2.686875
SEMA3A	-1.0061
LSM14A	0.720833333333333
STEAP3	0.771625
ABCA1	0.269
PLSCR2	0.263333333333333
