Hybridization REF	TCGA-E2-A10E-01A-21R-A10J-07
GOT1L1	-0.0752
MAGED1	1.300125
RESP18	-0.11925
WFDC6	0.62125
MT2A	-1.513
C11orf56	0.43825
KIAA1432	0.4225
ROR1	-1.806
HSD17B14	0.663666666666667
ZFAND2B	0.47775
SAMD4B	0.27325
HEXA	0.342625
HNRNPU	0.174863636363636
USP39	-0.09875
NRD1	-1.2445
R3HDML	-0.01225
FLT4	0.2905
OMG	0.161
OR52N4	0.4235
LOC399818	-0.6615
ELA2	-2.6825
VENTXP1	-0.287
RFC5	-1.308
OR52L1	0.4745
PAX5	0.0765
FBXO2	0.199
GMEB1	0.3385
AKT3	-0.951166666666667
CRB1	-0.6955
CTTN	0.866166666666667
UTP15	-0.607833333333333
HSBP1	-0.196083333333333
PHF11	1.98125
NDEL1	0.543333333333333
USP8	-0.0735
BAIAP2	0.818125
SI	0.228833333333333
ARSJ	-0.813666666666667
BAAT	-2.699
KCNS3	3.23716666666667
LOC126147	-0.283
TMEM37	0.4685
C1orf162	2.98833333333333
MBD1	-0.3026
ITGAL	0.363666666666667
WDR73	-0.0633333333333333
GKN2	0.515
ARFGAP1	-0.857
SLC5A8	-0.729666666666667
ZBTB40	-0.2376
CYP4B1	1.834
LYPLAL1	-0.1335
CHST3	-0.79375
MAP3K9	0.5915
BTAF1	-1.10516666666667
TFAP2E	0.063
RBM35B	0.53925
LOC441251	-0.231
ANKRD25	0.346055555555556
UQCRC2	-0.2175
MAEA	0.268666666666667
HYAL1	-2.9115
RNPEPL1	0.361
CPSF2	-0.428375
PSD3	2.5386
ABCA13	-0.00887499999999999
AGR2	3.3255
GBX1	-0.124
HDLBP	0.649928571428571
ACY3	1.596
HECW1	-0.08025
ZNF519	-1.6285
HOPX	2.70175
ZNF304	0.81025
OR12D3	0.228
FKSG43	0.11475
METTL1	0.103875
MFSD3	0.9276
PSPH	-1.538
CLCA3	-0.282
DARS2	-1.17683333333333
CDC25A	-2.08983333333333
BAIAP2L1	0.395
B3GNT5	-1.408
USP29	-0.20725
ARHGEF10L	0.7677
ATOX1	0.324125
ADAM30	0.167
DNASE1	-0.21125
STT3A	-1.01891666666667
RAB6IP1	0.86875
PTN	0.9479
C1orf106	-1.15761538461538
HECA	1.031
RNF122	-0.037
SLC22A18AS	-0.138333333333333
GNG8	0.0301666666666667
ELP4	-0.21225
FAM65A	0.196666666666667
RPL10A	0.017
IRS4	0.509
MACF1	0.8716
SEC24D	0.4435
LOC374395	0.40375
TGFB2	0.314
MDFIC	-0.025625
CHRNE	0.356833333333333
PCMTD2	-0.224
ATP6V0D1	-0.165
MTA2	0.06325
LZTR1	-0.2765
RAP1A	0.0731666666666667
AXIN1	-0.09725
POLR1C	-0.301
TRIO	0.422416666666667
PLXNA4A	-0.20125
C5orf33	-0.48175
DEPDC1B	-2.860625
ZNF473	-0.4525
MTM1	0.599375
GPR107	0.241333333333333
CSNK1A1L	0.993333333333333
FLJ14154	0.14675
NLRC4	2.76
ENPP4	2.5415
PADI3	-0.4225
RNF170	-0.33775
CG018	0.506
C16orf7	-0.0915
KCNE1	-0.05175
NRM	-0.904
SLC37A3	0.327857142857143
TPD52L2	-1.12216666666667
UNC5B	2.74375
C12orf12	-0.338166666666667
SDHB	-1.3075
CLRN1	0.16
NUDT10	-0.728333333333333
UGT3A1	0.132
FBXW8	0.875875
RHOF	-0.977875
PTPLAD1	0.647375
MYO3B	0.3605
DERA	-0.634
TPP2	-0.65
C19orf53	0.015
GINS3	-1.251
ST6GALNAC5	3.544
CHSY1	0.47
MGC15705	0.3555
GPR83	0.0591666666666667
EXT2	0.147375
DOLK	0.43
TUBAL3	-0.43875
ACVRL1	1.6217
ABL2	-0.21275
C14orf156	-0.8505
PTPRZ1	-2.8715
DIP2C	0.961
LAMP1	1.372
RXRA	0.8239
MAP3K5	0.6465
ALKBH1	0.0233333333333333
PDLIM7	-0.111375
ARL14	-1.3165
SNIP1	-0.754666666666667
TIMP3	1.60708333333333
RGS3	0.479666666666667
SPAG16	-0.3711
ABHD4	0.12175
ARHGEF12	0.151166666666667
GLUD2	0.6515
RAC2	-0.2258
UAP1L1	-0.372
SLC18A3	0.0095
YOD1	-1.03608333333333
RALY	-0.0385
HMOX2	0.888875
DGKH	0.518
DBNDD2	1.58233333333333
YIPF4	0.10925
THAP10	-0.11525
ZNF513	1.20475
HAGHL	0.193833333333333
ITGB4	1.05433333333333
CCDC141	-0.576
YTHDF3	0.27275
C5orf28	-0.016
RPL7L1	-0.436625
TMEM30B	1.62392857142857
ANKRD35	1.0485
DUOXA2	-0.17625
TBC1D5	-0.0775
DFNB59	-0.2205
HRH4	0.23825
MYO6	3.3559
DNAJA4	2.21475
RBM24	-1.534375
CEACAM20	-1.20675
RBM23	0.385142857142857
NGFB	0.1855
C1orf63	-1.0784
KRTAP7-1	0.1825
PERLD1	1.75225
NPB	0.0075
C17orf59	0.822
HSPBAP1	-0.92525
SLC15A4	-0.16275
PRTFDC1	-0.9925
OSMR	0.1295
CYSLTR2	0.293
C19orf25	0.5431
KIAA1797	0.2205
NLRP6	-0.4635
FAM105B	0.0562
SCRN2	0.663333333333333
LRRC58	-0.0502
RNF17	0.088375
NEIL3	-3.499
FAM137A	-0.976
SKP2	-2.90475
PARVA	1.43116666666667
PKLR	-1.8705
RNF34	0.290375
A3GALT2	0.19325
C12orf50	0.100166666666667
SUNC1	-1.21225
FAM102B	-0.0486666666666667
CCT2	-0.66975
LRRC37A2	-0.624
ARF4	0.639
SIKE	0.0935
C8orf48	1.3025
MBTPS1	-0.212142857142857
GPSN2	-0.2555
NCF2	3.042
SLC12A6	-0.378166666666667
MRPL48	-0.067
HMGN3	-0.5715
LRRC62	-1.38425
PAX9	2.03925
FAM55A	-0.3095
C20orf42	-3.149
SCML2	-1.13066666666667
BCL9	0.641
FAM40A	-0.26275
C9orf41	-0.374666666666667
ZNF774	0.5435
LETM1	-0.996
PLXNB1	1.186
NIPSNAP1	-0.132
USP10	-0.6835
F9	0.237
LIPE	3.5005
CNGB3	0.3175
C12orf52	-0.002375
PI4K2A	0.47625
MED8	-0.504625
STAT4	0.6261
FGD4	0.506666666666667
RNF145	-2.50333333333333
WDR32	0.6932
CLDN2	0.130833333333333
TCEAL8	0.993
ZMYND8	0.3453
PDXK	-0.5290625
GATAD2A	-0.46025
PTGES3	-0.7335
CCM2	-0.15475
TAP1	1.5625
ZNF670	-0.62625
ETS2	-0.403714285714286
C6orf166	-0.0553333333333333
PRMT2	0.419857142857143
OR4B1	0.563
INTS8	-0.592
CCDC102A	0.291
CCDC83	-0.414333333333333
ITGA1	0.2419
EPHA5	-1.1043
FAM24B	-0.682333333333333
TSGA10	2.72725
HAL	-1.04733333333333
MYOT	0.08875
SPACA3	1.871
BCL2L2	-0.1375
CUGBP2	-0.4185
CCNB3	1.46575
RNF113B	-0.2515
MERTK	-0.639
BAG1	0.837
VPS36	0.33675
ORMDL3	1.0115
C1orf190	-0.445
ZNF625	-0.40575
CORO2B	-1.7955
ALOX15	0.0415
CST1	3.594
NUPR1	2.023
CCL7	2.8615
SMCR5	-2.8145
DSC2	-0.403
RBMS2	0.27975
GRIK4	1.1555
TRIM65	-0.2397
TMPRSS6	1.43092857142857
TP53INP2	0.8305
GLB1L	0.508
LOC388284	0.0465
PUS1	-0.812357142857143
BCL9L	-0.213
OLFM1	0.642416666666667
RET	2.691125
MASTL	-1.80516666666667
ALX3	0.05875
IL1RL1	-0.1775
ZNF765	-0.4601
C14orf138	-0.71775
SNX10	-0.176
TAC4	-0.0615
C1orf64	4.339375
POGK	0.77025
MAPK9	0.5185
ZNF366	1.72975
C8orf79	1.1987
CLDN7	2.36375
OR5AT1	0.3995
TRIM37	-1.246
LRRC25	1.78375
GRHL2	2.0835
TEKT3	2.129
LASS5	0.150166666666667
ABCC4	-1.315
DLG3	1.517375
VGLL1	0.514625
ZFP36L2	-0.0253333333333333
MFRP	-0.247666666666667
KIAA1799	-0.5395
FLJ44379	1.57
PCNX	-0.02675
ANXA9	2.748
CYP4V2	2.0099
PIK3C2A	0.36675
SRR	0.934
NOL3	-0.5765
IFITM2	1.9595
ARNTL2	-1.77725
ZNF595	0.585
NLRP13	0.3635
ASPH	0.456
CPA2	0.0185
PVRIG	-1.17166666666667
LEPR	-0.540833333333333
C16orf42	0.5165
SH3BGRL	2.91275
FAM77D	-0.348333333333333
FNDC7	0.4405
C9orf6	0.708666666666666
NOTCH2NL	1.7505
PGBD1	0.277666666666667
SYNGR2	1.188
PITPNA	0.110125
PRPF4B	-0.6286
SLC43A3	-1.25664285714286
NRBP1	0.4075
SLC25A22	0.345
ILK	0.411
SLC22A8	0.473166666666667
MRPS7	-0.186625
PITX2	-1.292
FABP3	-1.06775
OR1L1	0.6785
LOC728215	2.291375
BLID	-1.0715
KIAA1217	2.24352941176471
TFPT	0.755
AP4B1	-0.76525
VBP1	-1.5905
OR1K1	0.2835
MORC3	1.05125
BHMT2	0.027
C3orf10	0.8555
FZD7	0.247
WFDC10A	0.2065
PMS2CL	-0.351375
CCDC32	0.927833333333333
FA2H	-1.17775
ALG13	0.1595
TTLL7	-1.455
SPOCK3	0.49525
SLC13A2	1.076
AIM1	-0.2385
GPRC6A	-0.111
EGR2	3.425
MED11	0.8915
WWC1	1.849
SH3GL3	-4.05025
RIF1	-0.334285714285714
PRLH	-0.0375
VLDLR	-1.4215
DBT	-0.39025
C21orf63	1.151
CGGBP1	-0.252125
KRTAP12-2	-0.3695
TADA3L	-0.176
ZBTB16	0.58725
PDGFB	1.10375
RFX1	0.28975
UQCRB	-0.5525
LOC133874	-0.8745
HPS3	1.13725
LGALS3BP	0.839
DKFZP564O0823	2.05714285714286
MRFAP1L1	0.7875
HOXA10	-0.887666666666667
NGB	-0.0855
KIF21A	-0.0668461538461538
IFLTD1	-0.0505
LZTS1	-0.807375
ARHGEF3	2.77875
RHBDL3	0.898
CSNK1G2	-0.249916666666667
ChGn	0.62275
KIAA1244	2.946
GABRB2	0.2985
MGC72080	-2.0875
CD27	3.00275
EGLN1	-2.5826
PEX13	0.6345
RWDD3	-0.89125
RNF12	-0.413166666666667
GRIN2B	-0.00900000000000001
ADAMTS14	-0.413125
DYDC2	-0.226333333333333
ATP6AP1	0.8481
NR1H2	0.314166666666667
PDK2	0.3225
C3orf17	0.0638333333333333
SLC38A2	-1.11892857142857
SLC25A29	0.961166666666667
C15orf29	0.332625
ADAM9	-1.30958333333333
TMUB2	0.21425
GPR176	-0.30975
AGK	-0.484375
MCCD1	1.46675
NDUFA4	0.22425
TMEM146	0.32875
DUSP1	1.44125
UNQ6975	0.587
EMX2OS	1.64475
INSM2	0.08175
LUZP4	0.02975
SETD6	-1.504
P2RY2	3.4705
SLC45A2	-1.528
RABGAP1	0.624166666666667
UBXD5	-0.056875
GPRC5A	1.3959
PAK3	0.931
LOC63920	-0.89275
TGFBR1	0.1504
KRTAP6-3	0.10275
SFMBT2	-0.14625
CDC42	-0.3555
C11orf35	1.0145
TTLL2	-0.0255
UACA	0.426666666666667
CD97	-1.6452
SETD5	0.23325
NINJ2	-0.426
PTER	1.522
POMGNT1	-0.05325
KRTAP4-2	-0.245
ECGF1	2.993875
HRB	0.0796363636363636
ATP1B2	-0.1094
LOC400506	-0.29875
COL4A3BP	0.75325
C6orf97	1.42325
GRHPR	1.139
TAS2R1	0.6175
SEMA7A	-0.272
EDF1	0.57775
ODF2L	-0.2189
PCID2	-0.383833333333333
GTF2H4	-0.541833333333333
ZCCHC3	-0.75775
CGB2	-0.158
NEUROD1	-0.2595
C20orf75	-0.127
RP5-1054A22.3	1.17283333333333
IFNA5	-0.152
ZNF134	0.515666666666667
MGC119295	-0.3694
ZSWIM6	-0.124625
SMEK1	-0.0571666666666667
PCGF2	0.321125
C1orf102	1.5965
CYP2A13	0.5525
KCNH6	0.3255
MDM1	0.4329
ALDH7A1	0.559
C9orf75	0.85875
VDAC3	-0.3485
OR51T1	0.375
EIF3F	-0.72675
KCNJ10	-0.662125
LENG8	0.16875
EDEM2	0.0225833333333333
CCNJL	-1.23483333333333
DHX37	-0.893
CRYGN	0.171
AATF	-0.18475
ZNF630	1.447375
E2F5	-0.7585
WFDC13	-0.029
FTSJ3	-0.652166666666667
C4orf33	0.58475
LHFPL4	-2.568
C19orf56	-0.100333333333333
SMAD4	-0.518875
AFM	-0.3055
G0S2	2.0735
FCHSD2	0.5784
RRP1B	-1.2559
EEF1B2	-0.742833333333333
STAT6	0.580166666666667
ZNF195	-0.4715
GNL1	-0.481666666666667
ZNRF2	0.746833333333333
PER3	-0.698875
ASB16	1.09575
C10orf10	1.32828571428571
ADCY8	-3.03833333333333
C9orf58	-1.1345
ARMC10	-0.235666666666667
PSG1	-0.636
DHX34	-0.13
VARS2	-0.374875
NFIC	1.486
ITPR2	1.54425
AGXT2	1.08616666666667
OR6K3	0.196
H2AFZ	-0.923583333333333
MLLT3	1.10066666666667
COX4I2	1.49825
CCNT2	-0.492375
PLK4	-2.0985
NUMBL	0.0218333333333333
MED16	0.80625
PLEKHQ1	0.7795
GOSR1	0.329055555555556
BTG4	-0.2155
RPL30	-0.28725
IGSF5	-0.25125
IGFL2	1.58183333333333
ELMOD2	1.39683333333333
SHC3	-0.18
HAVCR1	0.3105
DYNC2H1	0.347
RNF5	-0.4015
C2orf7	-0.01075
NLF1	0.7825
KLHL25	0.52
LRP10	1.6709
KRI1	-0.01325
PUS7L	0.1545
MGMT	1.4625
HOXD1	-0.165333333333333
CSH1	0.1305
ATG16L2	-0.4005
FLJ44635	0.039
CHODL	0.04275
EXOSC8	-1.3955
SLC28A1	-0.34525
MYO7B	-0.59
SEH1L	-1.4123
MTNR1A	0.0853333333333333
TSPAN5	0.2675
CDC45L	-3.0345
AMIGO1	0.1445
ATAD3A	-1.784875
OSGIN2	0.9175
PDIK1L	-0.0395
DARC	1.831375
PIPSL	0.2415
SHMT1	0.10075
CRISP3	0.573
POPDC2	1.95133333333333
ZRANB2	-1.06416666666667
FBXL8	0.969
TRIP13	-2.46518181818182
EIF5AL1	-0.908
POU5F1P3	-4.86866666666667
IL6	-1.86916666666667
CXorf38	0.0445
IFNA16	0.19
FBXL2	1.78416666666667
BRD1	0.335
STATH	0.58475
FBXO44	-0.104333333333333
MCCC2	0.7025
CDC2	-1.6684
C5orf23	-0.24575
IVD	1.0475
C10orf122	-0.30275
MSL3L1	-0.3934
MVP	0.443
EPOR	-0.7139
ZMYM1	-1.35483333333333
BCL7C	0.0248333333333333
PSTPIP2	0.4691
LYPD1	-1.924375
OR8G5	0.3005
ZP3	0.0616666666666667
BCAS4	1.52541666666667
EDG6	1.99475
ISY1	-0.25475
PRAMEF2	-0.51575
CUL1	-0.273
RNF213	0.8093
CCRK	0.986
DHX9	-0.158875
C13orf29	-0.96075
NCKAP1	0.206333333333333
MRPL43	1.28857142857143
XPR1	-0.298
PKN2	0.3697
PODNL1	0.6735
ZNF333	0.643625
DALRD3	1.18125
OPN1SW	0.5405
BTBD6	0.66825
C11orf82	-2.893
OR5P3	-0.123
DUSP11	-0.26025
L1CAM	-1.4834
NEK11	2.243
OR7E91P	1.3075
CNTN3	2.1959
CREB3L2	-0.01675
ZBTB37	0.815
KIAA1324L	0.49175
NDUFB10	0.470666666666667
NUDT2	0.68175
GTPBP8	-0.7445
CACNA1D	2.152
PRKAA2	0.671166666666667
PRDM8	0.2045
MGC16075	-0.308833333333333
KRT14	0.710857142857143
PP8961	0.359125
MRPL18	-0.1775
ABCG2	-2.66175
PACRG	0.992
BBS2	-0.54725
KREMEN2	-1.4525
FBXO21	0.682
HNRPUL1	0.203416666666667
GRB10	-0.46925
CLSTN1	0.424375
LMAN2	0.6486
C17orf61	-0.262
NIPSNAP3A	0.467
INSIG2	-1.18983333333333
PCDHB7	1.05116666666667
STXBP2	1.18375
CMAH	1.71441666666667
SEMA5B	-0.61325
ZNF155	-0.0735
COQ6	0.623166666666667
PRPF4	-0.37675
TSPAN15	3.5925
VN1R5	0.231
LATS2	0.696
SELK	0.3945
PGK2	-0.13025
MS4A1	-0.241125
TYW3	-0.9557
KRTAP5-1	1.17675
RCCD1	-2.09083333333333
BTN1A1	0.40825
DDX28	-0.94225
TMEM65	-0.59975
LOC92345	-0.0185
TTC31	-0.27825
WDR46	-0.628333333333333
CHP2	-1.07033333333333
LSP1	0.414125
ZNF542	0.5315
EXOSC1	-0.3995
ARHGAP18	0.201666666666667
LRRTM4	-0.549
MAOB	4.23958333333333
CACNB4	-0.563
MGC33846	0.66775
RANBP3L	1.7185
ATP5L	-0.708875
ONECUT1	-2.9585
NUDT9	0.66225
TMEM149	0.787
STX17	1.05525
IGSF10	-3.8575
TMPRSS9	0.114
BMPR2	1.35866666666667
ALLC	0.29375
KLF7	-0.447
GCC1	0.4625
TIMM9	-0.621
CDO1	0.904833333333333
MGC10701	-0.534666666666667
IFI6	2.76883333333333
FRMD8	-0.08025
MGAT2	-0.17825
WBP5	1.10633333333333
CNIH2	0.08725
KIAA0907	-0.8416
KCNH8	0.251
CTSG	-1.17725
GRIK1	0.0686666666666667
CUL5	-0.544625
FRMD1	0.4465
OR9A4	-0.3575
SYT6	-1.781875
FOXD4L2	0.99575
ANAPC2	-0.0718333333333333
OPN5	-0.337
TAF13	-0.62225
LYG2	-0.78575
GGNBP1	0.361
C11orf40	0.3555
OTX2	-0.7295
REG4	0.00383333333333335
EIF5	-0.472875
PALB2	-0.96975
SEPSECS	-0.386
RNASE3	-0.08275
TRIM49	-1.6125
POLR2K	0.2927
GPR42	0.109
C8B	-2.92175
SASS6	-1.68475
PREB	-0.376666666666667
OR3A3	0.6085
TUBA8	0.326375
IGLV2-14	-2.21175
STIL	-2.8845
ANKFN1	0.363
NME7	-0.04875
HOXC12	1.61025
UBE2C	-1.547875
FHOD1	-0.823125
CDK2AP1	0.852583333333333
OR6K2	0.375
DHPS	-0.059
RPL5	-1.2425
TRGV5	0.31
LOC541472	0.080125
HCCS	-0.4974
DENND1B	0.3935
LHX3	0.122
OR5D16	0.142
CXorf57	-1.94033333333333
IRF2BP1	0.80925
NDST2	0.682166666666667
LCE3D	0.1315
BOLL	0.448375
SYT3	-1.15075
PIH1D2	-0.2215
C20orf7	-0.609666666666667
IL1R2	0.067
SLAMF9	0.835
PPME1	0.346875
PIK3CA	-0.44275
TRAPPC1	0.2655
COLEC10	-0.3895
SLC9A6	-1.65483333333333
PDDC1	-0.661333333333333
CCDC53	0.18425
GK3P	-0.15775
DAZL	-0.83975
BRI3	-0.12525
SDK1	0.4565
CYP2C18	0.01425
IFI44L	4.49425
RPL3L	-0.0965
FUT9	0.821666666666667
KIFC2	-0.396166666666667
PMP2	-0.20375
SLC4A9	-0.1395
PLAG1	-2.081
MYCBP2	-0.0401666666666667
OR4E2	0.3675
CCDC65	1.85625
C16orf82	-0.020125
ENTPD4	0.489875
BRP44L	0.029875
PMP22CD	0.13275
TMCO4	0.561333333333333
KCNN1	-0.535166666666667
WDR35	0.6145
CCDC80	1.618375
C3orf31	-1.01475
SLC7A9	-1.04775
TMEM190	-0.93375
DBC1	-2.05116666666667
FADS3	-0.895666666666667
PDZD8	0.0851666666666667
GRM5	0.2885
AZGP1	4.3968
PEX3	0.072
MED1	0.147
ATG4C	-1.92783333333333
HNRPH3	-1.2175
FAM109B	2.74175
C4orf17	0.1585
CA10	0.6725
OPRD1	0.0205
CCL16	-1.38375
SACM1L	-0.86075
CST6	4.15625
CD63	1.216875
LGI1	-1.121
ZNF784	0.32225
CRYBB1	-0.6705
CX3CL1	0.4652
TOP2A	-2.08875
GYPB	-3.2605
GADD45GIP1	-0.54625
FEN1	-1.1115
IGF1R	0.8140625
WDR72	-1.98583333333333
PURG	-0.569166666666667
DEFB126	-0.41425
PKD1L1	0.11275
CAV1	-1.9594
GNPDA2	1.2678
DGAT2	0.98325
NLGN1	-4.148
STRBP	0.04825
HPRT1	-0.896666666666667
FANCI	-2.043375
PSMA7	-0.01175
DBF4B	-0.752
TTF1	-0.57825
RAD54L	-3.23875
ELOF1	-0.213
PLAGL2	-0.819
ZNF256	0.0855
HMGCL	0.00675
MSI2	0.174666666666667
RPESP	4.55183333333333
C11orf60	0.55
ABCD1	-0.0985
ACAA1	0.8108
SPARCL1	4.35328571428571
IL6ST	1.992
ZNF319	0.21525
TMEM109	0.2001
FAM90A1	1.24766666666667
IL22RA1	-0.9775
ATP4B	0.158
TEC	-0.950166666666667
C7orf30	-1.017
TXNDC2	-0.640666666666667
ABCB4	0.02975
KIAA1191	0.701625
C9orf38	0.1485
SFTPB	-0.08575
CNTNAP2	-0.2675
FRK	1.55
TBX19	-0.08525
CHD4	0.24025
C6orf26	-2.60733333333333
MOSC2	1.66025
IKBKE	1.222
HIF1A	-1.7805
LOC595101	-0.824
RELA	0.668166666666667
TMEM16B	-0.192333333333333
ABHD12B	-2.13725
TSEN34	0.70875
KIF18A	-2.99675
TXNDC9	0.039
SPATA2L	0.3625
SEMA4G	-0.5155
C21orf91	-0.783
MATN1	-0.364
KCNIP4	0.193666666666667
TUSC1	1.687125
OR4C15	0.689
ARMCX6	1.15191666666667
WBSCR27	-1.51566666666667
OR52I2	0.5375
KIAA1604	-0.498
DYNC1I1	-0.769375
PPP4C	-1.14775
SLC47A2	-1.861
TREH	-0.332875
CD48	1.10583333333333
ST14	1.43416666666667
PKN1	-0.03975
SPON2	2.597
XBP1	4.73675
SFRS12	-0.496166666666667
EFCAB6	2.453
SELT	0.618
SLC39A2	0.7995
ERF	-0.658666666666667
ARL3	0.998875
SURF6	-0.9395
MLLT10	-0.798190476190476
FLJ11171	-0.265
TDGF1	-4.79016666666667
ERCC6	0.15175
EIF2AK4	0.619
BAZ1A	0.393833333333333
LRRN3	-0.0371666666666667
TMC3	-0.047
EFTUD1	0.282
PTPRO	0.602833333333333
CLEC12A	0.392375
ACBD4	0.556125
ZDHHC14	-0.739625
OTUD7B	0.75
ACTB	1.0006875
MSRA	0.297625
LCE5A	1.403
IFI35	1.0055
BSCL2	0.4825
ANKRD12	-0.267583333333333
CFHR2	0.0485
RGAG1	-0.203833333333333
HSFY1	0.455
SLC30A5	-0.0189166666666666
IMPG1	0.797
GPR109A	0.5115
ZNF185	0.6985
IYD	3.59225
NPCDR1	1.081
SERPINA13	0.0205
HMGCLL1	-1.0195
NEUROG1	0.817833333333333
UBQLN1	0.14375
LIN37	0.29325
SOCS2	-1.209375
DSCR4	-1.641625
XKR6	-1.281
GPR142	0.436
KRTAP13-3	-0.21
CCDC15	-0.698666666666667
MOS	-0.1265
CD1E	-0.55
OFCC1	-0.162
FAM83D	-2.521
SRFBP1	0.112
C9orf96	-0.6305
DHDH	-1.23225
CCDC90A	-0.484
RABL3	1.197
CD320	-1.55883333333333
ANGEL2	0.407583333333333
MRPL21	0.04425
SMG6	0.449666666666667
INSR	1.5575
FLJ14816	-0.5905
GLRB	-0.235333333333333
C9orf89	1.1135
CIZ1	-0.378125
URG4	0.024
LRDD	-0.885833333333333
CBY1	1.0525
NFX1	0.365
MTERFD2	0.318214285714286
C19orf23	0.4025
PGC	-3.127375
IER3IP1	-0.6221
RASAL2	0.734666666666667
C1orf89	-0.556
SYNJ1	-0.291125
NFKBIE	0.72225
FLJ40125	-1.21483333333333
TCEB2	-0.1578
NOG	-1.6255
POLR2J2	-0.450333333333333
HLA-B	2.6675
PCDHA1	1.86
PPP2R2B	-1.46
ARHGEF17	1.26433333333333
TCF7L2	1.20671428571429
CHD5	-0.740666666666667
ZNF431	-0.28175
TBC1D25	0.70575
ZNF800	0.287
SCUBE2	5.40036363636364
MYCBP	-0.393333333333333
GPX5	0.1695
C6orf129	-0.0421666666666667
QSER1	-0.509166666666667
ULK2	1.60725
PIGO	1.032
NRCAM	-1.59707142857143
SLC35E3	0.8605
CSRP2	-1.683
HYPE	0.6
MAPK15	0.262166666666667
MGC14327	0.02975
TIMM13	-0.324
ZNF462	0.71775
GBA3	1.5455
TEX13A	-0.113
MCM6	-1.03955555555556
MTRF1	-1.1225
ABCA7	-0.22175
EIF4A2	-0.53975
ZC3H10	1.1502
RPGR	-0.00216666666666666
C20orf94	0.842
RP1L1	-0.11125
GPR125	-0.348875
USP22	0.517357142857143
OR1L4	-0.121
MLZE	1.1315
FLJ32065	-0.016
PTCD1	-0.55175
CRTAC1	0.0511666666666667
BXDC2	-1.31475
C18orf1	1.212
FAM107A	0.888071428571429
EFNA3	-1.13075
P18SRP	-0.5201
CAMKK2	0.992916666666667
KIAA0649	0.055
NES	-1.4255
HS6ST3	0.0355
PON2	0.253
TCP11L2	-0.07875
CLEC4A	1.638
PRR12	0.499
MLXIPL	-1.4505
C2orf50	-0.1655
ZNF28	0.356
ENC1	1.74383333333333
MAP2K1	-0.415125
FKSG2	0.20975
KIAA0430	0.612
PTP4A1	-1.02761111111111
GPR156	0.806
GTF3C6	-0.00125
UBR2	-0.0114
LOC388272	-1.7695
MAK	1.86666666666667
ACOT4	3.112
STC2	0.992833333333333
PIGW	-1.097625
SAE1	-0.517625
COL6A1	0.897227272727273
OAZ1	0.360833333333333
STMN4	0.6265
EDG3	0.623
SGCE	-0.713333333333333
IL11	-1.50066666666667
PRSS8	2.2495
YIPF5	0.601916666666667
WNT4	3.900125
CSN2	0.461666666666667
TCF7	-2.9825
TDO2	1.2675
SAMD9	-0.075
S100A7A	-0.346
MMRN1	0.601333333333333
GKAP1	0.6255
AKR1C3	-1.2285
RNF19A	1.547625
GMDS	-0.2955
YKT6	-0.5925
SPARC	1.946
C12orf31	-0.2445
UBE2V2	-0.820166666666667
FBXL18	-0.74
KIAA0460	0.85825
ADAM22	-0.12925
SERPINC1	-4.373
KCTD21	1.65225
MYOHD1	-1.5975
ZNF37A	0.0676666666666667
GTF3C1	0.173833333333333
CTSZ	1.84975
PRNPIP	-1.318125
DRD1IP	0.12175
NR1I2	-0.890333333333333
ZNF266	-0.3783
SPAG4L	-0.3405
COX4NB	-1.0185
SAPS1	0.574166666666667
APOA1	-4.29075
TATDN1	-1.12366666666667
C10orf82	-1.40775
KPNB1	-0.12
FOXO3	1.13391666666667
CRYBB2	-1.3815
ZBTB5	-0.409333333333333
SLC25A38	0.0885
DCTN2	-0.138
IFT20	0.729
CTHRC1	2.14375
C1orf31	-0.701375
UHRF1	-1.0728125
GPC6	-0.48
C10orf54	1.18175
MCF2L2	-0.103833333333333
WNT9B	0.188625
OLA1	-0.462875
FAM120B	1.301
TTLL10	0.1455
CYorf15A	-4.46275
RELN	-1.7767
SCN2B	0.0668333333333333
MFHAS1	-0.9595
NKX3-2	-0.603
RASGRF2	-0.0605
SSBP1	-0.643833333333333
KPNA6	-0.654928571428571
LOC389118	-0.1555
HS3ST4	-1.2464
SUPT7L	0.052625
FLJ32658	-0.565
IGFBPL1	-0.8815
KIAA1641	-0.8142
SHKBP1	-0.158833333333333
CSF1R	4.62225
NAGK	1.335
MYL2	0.4205
HIST1H4C	-0.557
TOMM7	-1.001875
ADAMTSL3	2.7034
TNFSF14	0.019
PRRT2	-2.134
VTA1	-0.414625
AOAH	2.1895
CRISPLD2	1.09542857142857
PNN	-0.4304
TA-NFKBH	-0.314
ESPN	-1.4015
RBM43	-0.1185
KIAA1267	0.252625
DDX3X	-0.0633888888888889
KIAA1576	-4.325
PLXDC1	3.37666666666667
FLJ25801	-4.486
HNRNPL	-0.06825
RUNDC3A	0.360333333333333
CASP12	0.45
SH2D5	-1.650375
RPL26L1	-0.161
OR51A7	0.0795
HDC	1.2315
C2orf16	0.0861666666666667
SYTL3	2.255625
GOLGA4	0.25875
NOTCH1	-0.794666666666667
ATPAF2	0.68925
ECD	0.53875
SSX5	-1.257
SNAP91	0.02525
OCA2	-4.529
PNPO	0.160666666666667
DAPK1	-0.121333333333333
PINX1	-0.8425
SELENBP1	2.64025
