Hybridization REF	TCGA-A7-A0CE-01A-11R-A00Z-07
ZFPM2	-0.390333333333333
FTH1	-0.38675
SLC35F1	-0.34025
YWHAH	0.61375
C17orf66	0.2295
ADRB1	0.896
FOXL1	1.9145
RG9MTD3	-0.3105
UMPS	-0.191375
MGC13008	-0.0285
KIAA1161	-0.2495
CCDC77	0.005
C12orf65	-0.4587
COG4	-0.186666666666667
RCP9	0.110833333333333
RP4-692D3.1	1.817
CDC2L5	-0.05275
MGC7036	-0.365666666666667
DNAJC11	-0.20475
GDF2	0.675833333333333
TIMM17A	0.68825
HNRNPA0	0.2432
OR2H1	1.09325
PCBP1	0.022125
COL23A1	-1.72575
LRRC2	0.447571428571429
NSD1	-0.8845
FLJ37078	-1.237625
WDR91	0.6575
TMEM179	-0.073
DSCR10	-3.23
CNDP2	0.237
FYN	1.912
BEX2	0.478333333333333
KCND3	0.54575
YPEL5	0.583625
LRRC42	-0.268666666666667
C17orf45	0.052625
ZNF649	-0.0963
LOC150763	1.10575
COL5A2	1.16975
CNGA2	0.34
ELA2B	-0.352
RAB9B	0.795
FAM100A	-0.7615
NAIP	-1.11978571428571
MYOZ2	-0.063125
SPATA12	-0.628
XRCC4	-0.4495
CYB561	0.6262
CHST10	-0.02325
BAI1	-1.33066666666667
BRSK1	1.014
C17orf89	-0.0925
PDE6H	-0.7835
FLJ20309	0.2176
MAP7	3.134875
SCN4B	0.19375
SPAG9	-0.7185625
SERTAD1	0.276333333333333
FLJ21963	-0.66125
ANTXR1	0.213
TMPRSS13	1.026
ETV7	3.1375
DGAT1	-0.067
NKIRAS1	-0.486666666666667
TAC3	-3.66775
CORO1C	-1.11383333333333
RAD54B	-0.45725
HRASLS3	-0.343
C21orf42	0.9575
BARD1	-1.32233333333333
ZNF177	1.33416666666667
MIP	-0.019
ZNF442	-0.6175
F2	-4.0401
GRIA1	0.382375
GALNTL2	1.43116666666667
WNT5A	-2.976
LENG9	-0.172
hCG_25371	-0.265
FOXR1	1.6485
TRA@	0.3361
PWWP2	0.95225
C1QTNF7	0.760166666666667
SLC7A4	1.715
C4orf7	5.0685
C17orf80	-0.3395
KLK4	0.722333333333333
IL31	2.588
TMEM176A	3.71625
CTNNB1	0.208375
BHLHB2	-0.014
TMEM185B	0.643166666666667
ARD1B	-0.016
C1orf93	-0.28
BRUNOL4	0.398833333333333
LOC541469	-0.491416666666667
UPK2	0.226
GAS8	-0.721166666666667
PATE	1.0055
IMPACT	-0.313625
WNK4	-1.60833333333333
HNRPLL	-0.659125
GAD2	0.264
ITGA6	0.12
BMP15	1.10166666666667
CYP2A7	0.12075
RIC8A	-0.19525
CCND1	-2.80116666666667
USP35	-0.3125
DSCR2	-0.60075
CCL4	3.29616666666667
ZCCHC10	-0.3655
NOL11	-0.175
TRPM2	1.76008333333333
PSMD2	0.091
CHTF18	-1.57925
USP18	1.24475
RRAS	-0.544
LAMC3	-0.9845
TOX	-2.14316666666667
PCDH15	0.775
GABRG3	-2.10275
NUDCD2	-1.39075
SGCZ	0.4945
KCTD17	-0.2703
SPSB2	0.3795
TPPP3	1.71516666666667
CILP2	-0.0188333333333333
CALB2	3.766625
CEBPZ	-0.438166666666667
ZNF479	0.43675
FMOD	5.70783333333333
C21orf66	-0.893571428571429
CLN6	-0.301166666666667
ANAPC1	-1.24225
SH2D3C	0.43825
PTPN14	1.3267
TRIM42	0.21525
APTX	0.08825
SNRPG	-0.504833333333333
BMS1	0.4765
MAGEA3	-4.51
NFATC3	-0.33075
LRRC45	0.6265
ARS2	-0.134714285714286
LRIG1	0.221166666666667
EPSTI1	0.502333333333333
PRSS27	0.86725
ERC2	0.306625
PRKACB	-0.925642857142857
PRDM13	-0.524
HCG27	-1.17675
KLK12	-1.2985
HSD17B7	-0.609833333333333
ZNF354A	-0.9725
PCDH11X	1.66
DMGDH	0.65
PCBD2	-0.3225
TMC6	-0.9435
RIMS1	0.012
SF3B2	-0.301166666666667
RCN1	-0.374833333333333
CPB1	1.32725
BCAR3	-0.04675
FCRLB	0.196625
PAK1IP1	0.15575
OR10H1	-0.758
KIF9	-0.1827
PITPNM2	-0.883625
L3MBTL4	-1.13325
TGFB1	-1.3065
ZXDC	-0.416
SLC6A16	0.9555
SRrp35	2.333375
LRRC8E	1.89025
PPIAL4	-0.142083333333333
EOMES	0.411333333333333
PAX2	-0.296
SCARF2	0.25525
PSEN2	1.6625
PCDHB13	-0.322333333333333
C10orf28	-0.220875
DHRS7B	0.719642857142857
C1orf131	0.3415
ASB1	-1.497
ZNF223	0.148166666666667
LCMT2	0.944
MEP1A	-1.272
TMEM53	-0.05575
RSPH3	0.9795
C10orf33	-1.467
LOC644285	-0.3395
PTPN9	0.708666666666667
ABCA12	-2.88325
CCDC37	-1.09625
RUNDC1	0.5454
YES1	-0.0488333333333334
FAM120AOS	-0.55975
OR5M3	-0.2515
PPP1R3F	0.699166666666667
IL13	0.5959
MDFI	-0.11425
PRNT	0.800333333333333
ZDBF2	-1.938
OR10C1	0.164166666666667
CLIC1	-0.461
LILRA5	0.913166666666667
CSAG1	-3.53383333333333
TREML2	-0.932
FAM125A	0.0823333333333333
ZNF74	-0.644
FAM104A	-0.14175
LRRC39	0.8945
SAMD5	1.80325
HYAL2	0.42075
HIST2H2AC	-0.592625
IGFBP5	0.0407826086956522
NRTN	1.78666666666667
KIAA0556	-0.3166
FAM29A	-1.07105555555556
JMJD2A	0.64575
EPHB1	-0.28925
POLD4	-0.740375
ANAPC10	0.32075
LRRC36	-1.8115
MEGF6	-0.337375
LPHN3	-0.22
BMP10	0.464166666666667
C21orf55	-0.385
CREM	0.0815625
PTGER4	-0.982166666666667
METAP1	-0.776375
KCNQ1	1.372
NR2F2	0.395375
SSFA2	-1.11775
CTTNBP2	-3.30125
BCL2A1	0.6445
ZBTB24	0.202125
SLCO6A1	-0.49275
PRDM1	-0.6898
OR7D2	-0.335
CCDC47	0.1797
LOC646982	-0.229
SLC26A6	-1.72066666666667
BIN1	-0.463
SRRM1	0.338285714285714
PCSK1N	2.07825
ALS2	-0.3781
ECT2	-0.0346842105263158
CACNA2D2	-0.342875
DOCK6	-0.48575
C10orf119	0.9625
FATE1	0.52925
DUSP23	2.6575
TRIP6	0.750071428571429
NUP35	-1.01825
CDH3	3.6915
KLHDC8A	2.11375
C9orf116	-0.48825
EI24	-0.194
CENTD1	0.420166666666667
RWDD2B	-0.41
DOCK1	0.661
NPAS2	-0.510625
NR3C2	3.78383333333333
FAM63A	0.117416666666667
INPP5F	-1.15066666666667
FAM111A	-0.8992
MYBL1	-1.78725
IQGAP3	0.689666666666667
CRADD	-0.807833333333333
DUSP12	-0.70625
PDZK1IP1	3.88325
VASH2	0.29025
CTR9	-0.17
VIL1	-3.786
OR8U1	-0.0728333333333333
CCDC107	0.846
PTTG1IP	0.398625
OR4X2	-0.011
COL9A1	-2.0505
PSMD9	-1.059
ZFP62	-1.325
TIP39	-0.10925
PARP15	-0.521
TTC19	0.48725
C1orf114	-0.259666666666667
GFPT1	0.032
SLC27A6	2.466
MRPS10	-0.8952
CALML5	-2.47466666666667
TRPM7	-0.239625
CGNL1	0.829875
CECR1	0.14325
SERPINB8	0.673666666666667
TMEM102	0.8705
PDIA2	-2.27475
NUCKS1	0.889166666666667
HOTAIR	1.4765
EBI3	-1.13775
NXN	0.357
ZMYND19	-0.480375
FOXJ3	0.11625
EIF5B	0.1352
EIF2B4	-0.595166666666667
LEO1	-0.5535
ZIC5	-1.1785
IL20	1.85616666666667
KIAA0415	-0.866666666666667
FLJ37357	1.118
TSPAN12	2.066125
ACTR3B	2.161875
TFAM	0.295166666666667
IL17RD	-0.27275
PARP12	1.29875
KLHDC7A	-0.3395
KCTD4	0.272833333333333
GTF2H1	-0.05775
FLCN	-0.9205
BIRC4	0.499125
LOC790955	-0.5635
VKORC1L1	0.61975
CYP4F22	0.310166666666667
TAS2R5	0.153
ZNF582	-0.8275
HS3ST3B1	-1.087125
CTNS	0.08225
STK36	-1.101
MMD2	-0.1875
RP5-1103G7.6	-1.2125
FLJ23356	-0.2965
CRH	-1.147
C1orf182	0.5815
ACP5	1.18916666666667
AMFR	0.8901
CA4	-1.662
PLCB4	0.08125
MPHOSPH10	0.225
UNQ473	0.175166666666667
G3BP2	-0.000833333333333336
SR140	-0.482583333333333
HOXA2	-0.27625
PYGB	0.116375
BAT1	-0.461083333333333
DKK3	-0.7
DDX31	-0.33425
TULP1	0.790375
NHLRC2	-0.90225
TNRC4	0.479166666666667
ZNF430	-0.00949999999999999
TNRC6A	-0.082375
PLA2G1B	0.714666666666667
RCHY1	0.723333333333333
GTF2A2	0.193666666666667
MGC4294	-0.6665
ZNF691	-0.205
TACC3	-0.57525
DNAJC5G	-0.181
LOC4951	0.44725
MS4A4A	-1.0585
LOC152485	0.689
PPP1R2P1	-0.25775
PPP2R5B	-0.46025
RPGRIP1L	-0.339375
SPOP	-0.0541
PTPRF	1.76558333333333
MGC42090	1.4835
SUSD3	-1.22275
THOC4	0.20275
MAML1	-1.2501
FXR2	-0.293166666666667
TYK2	0.434375
MUC6	1.14383333333333
DNAJB7	-0.3025
PIP4K2A	-0.972642857142857
MEX3A	1.77383333333333
RRP1	-0.407
TFAP4	-1.10675
CXorf41	0.62875
MTMR4	0.389
CTLA4	0.485
SNX9	0.61775
CIB3	0.0776666666666667
NECAP1	0.10325
PLA2G2D	0.2093
GLMN	-0.970833333333334
DCLRE1A	0.201
PDX1	-0.8985
SAMD11	-0.843
MRPL55	0.8032
TLR7	-0.172625
TBC1D21	0.435666666666667
SMAD1	1.7183
ACTRT2	0.79725
RIOK2	-0.22175
PDLIM4	-0.00975
SLC22A15	-0.525833333333333
ABHD13	0.3415
STX18	-0.0469
CCPG1	0.315571428571429
DCBLD1	1.03066666666667
SLC2A6	-0.9115
NOLA3	-1.1625
TRDMT1	-0.960571428571429
IL17F	-0.073
ATP1A4	0.986333333333333
OR52W1	0.1295
CFL1	-0.6895
IL4	-0.71225
RBP2	0.536333333333333
CPSF6	0.6135
TTC8	-0.763
MUCL1	-0.7985
EYA3	-0.471166666666667
KRT38	0.849
GNE	-1.76675
ZNF501	0.82225
SLC35A2	0.612625
CEP110	-1.0879
MYF6	0.3325
MGST2	0.444833333333333
TRPV4	1.12266666666667
NEK8	-0.708833333333333
NOX5	-0.352
NCKAP1L	-1.3155
EMP3	-1.952
BPY2C	1.3
C1orf38	1.153875
ELOVL2	-0.588625
CBX7	0.161083333333333
OSBPL1A	1.61383333333333
ZNF589	-1.38375
ESCO1	-0.331833333333333
TRA2A	-0.0478333333333333
C3orf26	-1.2105
PHF2	0.4595
PID1	1.9205
RFC1	-0.170625
MTAP	0.37425
ADORA3	2.17166666666667
LOC389458	2.681
TRNT1	-1.121875
CRIPAK	-1.12825
RAI2	1.43833333333333
ANKRD44	-1.49325
GZMB	3.8555
NFE2L1	-0.004625
STIP1	-0.578333333333333
RASL11B	0.1115
NT5DC2	-0.735166666666667
LRP2	1.235625
MTDH	-0.0112666666666667
ARSG	-1.081
HSP90AB1	0.0705833333333333
CT45-6	-3.61575
ZNF483	-0.719
LMBR1L	-0.272
S100A2	-0.2411
C2	-0.694888888888889
C2orf27	-0.526125
EIF4EBP1	-0.51525
GCKR	-3.78333333333333
PPP1R9B	0.161875
FER	-1.33775
SNRK	-0.235833333333333
OR5M10	0.0675
UTP6	-0.35225
CAPZA3	0.9475
FBP1	-2.511
TERT	-2.4795
CCL1	-0.1145
FUCA1	0.84425
ALS2CR8	-0.884
KCMF1	0.233333333333333
SRCRB4D	-0.734
OXCT2	0.489833333333333
IL17RA	1.188
MPP5	-0.408
SPA17	-0.79575
FLJ10986	-0.436666666666667
GALNT14	-1.55075
CXorf27	-0.90525
NPLOC4	-0.01525
RAB34	0.343
KRTAP3-3	0.6585
ARSD	0.251
CPLX2	-0.6419
PJA1	0.95975
WHDC1L1	-0.538333333333333
RB1	-1.4988
MTMR15	-0.962
PHLDA2	-1.8245
GUCY2F	0.2805
MPV17	-0.0893333333333333
SLC35D1	-0.378
LYSMD3	0.0473
COL16A1	0.90825
ERLIN1	-0.044
JMJD4	0.70575
HIST1H2BK	-1.08
TP53I11	0.132166666666667
ST3GAL4	0.668
PF4V1	2.4225
ALG8	-0.33725
REG1A	0.34975
MINA	-0.19925
CYB5R3	-0.3205
HHLA1	-1.27475
MYST4	0.585
VASN	-0.4915
UCHL5IP	-0.8185
TFAP2A	1.42525
MGC9913	1.738
C9orf97	-0.728
LOC90379	-0.4195
PHF15	0.0274285714285714
ZNF169	-0.348333333333333
KRT7	3.9523
GLIPR1L2	-0.014
LOC116236	0.316
IQCF3	0.0425
RDH14	0.816
HNRPK	0.0945714285714286
RABEPK	-1.05683333333333
ISX	-1.917
CBARA1	0.67
RAD51AP1	-0.3465
MLL5	-0.0405
CXorf48	-5.6015
SGCD	-2.276
PHTF1	0.129875
CA3	2.79775
CMTM5	0.20125
STX10	0.111875
JMJD2D	-0.5965
P4HA1	-0.898833333333333
GAB3	-1.57866666666667
DHRS4	-0.315333333333333
COL4A1	1.9368125
C20orf20	-1.2525
OSBPL2	-0.0205
PTTG2	-2.182
KIAA1688	0.8965
STS	-1.449375
SHROOM4	0.2625
KBTBD5	0.871333333333333
ALDH1A3	2.4605
BTNL2	0.487166666666667
TGIF1	1.0465
ZFAND5	0.64925
ICA1	2.08075
NAV3	-3.4465
FLJ12331	-0.6415
EPS8L2	1.0881
MNT	0.127
ENTPD1	1.2315
OR51E2	1.18
STK11	-1.11125
MX1	4.183
TTTY9A	1.46733333333333
CX62	1.127
LOXL4	0.120875
EXOSC4	0.04675
PURB	0.304714285714286
SETD1A	-0.525666666666667
RELB	1.11275
LAMB2	1.3325
HNF1B	0.1025
PNLIPRP3	-1.816
C14orf139	-0.8235
UMOD	-0.28025
GRIN3B	-0.669
GPR25	-0.1325
ZNF512B	-0.6745
ATP6V0A1	-0.1475
SRA1	0.171083333333333
ZNF615	-0.39075
ZNF768	0.5745
ZNF469	1.7375
DYNC2LI1	-0.121833333333333
DNAH3	0.8635
LOC387911	0.0485
LOC554234	-0.794
ARRDC5	1.0425
TMEM59L	-0.191333333333333
MARCH4	-2.264
CNOT8	-1.26316666666667
KIRREL3	-0.357166666666667
ADAM17	1.0715
MYOG	0.53225
CPNE1	-1.27533333333333
AK5	0.64775
LOC204010	-0.2105
NDRG4	3.70825
LOC130074	-0.17625
PIAS4	0.538
NCOA2	1.6565
TEGT	0.5562
USP5	-0.2765
ANKRD21	-2.2235
KIAA0692	0.00949999999999999
HAPLN3	1.04675
LZIC	-0.81025
NRXN3	-0.968
CDKN2C	-0.523333333333333
KIAA0226	0.02275
CYB5D1	-0.0425
WDR68	-0.503125
ABCB6	-2.0471
MRPS25	-0.2595
ZMAT2	0.38375
KRT25	1.0505
RPL11	-0.60525
GRAP	-0.0725
LOC198437	-1.32233333333333
RORC	1.7205
RAP2C	0.0967857142857143
MXD1	-0.4346875
AZI2	-0.295166666666667
NUAK2	-1.09825
AHSG	-6.382875
MANSC1	2.75725
IMP3	-0.198166666666667
C2orf3	-0.940125
VSTM3	2.2555
PCTP	0.44025
SIRT1	-0.37725
MANBA	0.9625
CD164	0.270875
GFRA1	-2.6577
PRM2	1.19975
ZKSCAN3	-0.018
PLEKHG1	2.761
TPRKB	-0.29725
UBFD1	0.246916666666667
CDKL5	1.07583333333333
HIST1H2BD	-0.955333333333333
INPP4A	-1.1645
BMX	-0.711125
PTPRU	1.5435
LOC554202	1.42183333333333
HOXC8	-0.071875
IL12B	0.8615
ADPGK	0.38525
ZNF418	-0.286
SIAE	0.505
CWC15	-0.28
RP13-401N8.2	0.504
KLHL11	-0.18975
DEDD2	-0.3075
PSMB3	-0.12825
DDX25	-3.03475
ZBTB3	-0.612833333333333
GFRAL	1.3495
RPS25	-1.034
FAM57B	-1.00633333333333
TESK2	-0.374333333333333
DNM1L	0.463375
ZNF207	-0.0891666666666667
CLEC11A	-0.00937499999999999
TOLLIP	-0.536625
TMEM61	1.2915
DLK1	-4.3687
PLVAP	2.811125
NOD2	1.28166666666667
SCMH1	-0.23925
FLJ40235	1.09775
HTR2A	0.275666666666667
ARMC5	0.2485
FUT7	-0.4745
PRELP	2.4664
ALKBH6	-0.217666666666667
GYG1	-0.183666666666667
POLR3GL	0.1545
COL8A2	1.84433333333333
OR10A5	0.258875
C1orf187	-1.97475
TXLNB	0.608
C16orf68	-0.497666666666667
R3HDM1	-0.8825
C16orf75	0.7005
BAALC	-0.194
TNP1	1.90875
GAPDH	0.582583333333333
COX7C	0.212
ERRFI1	1.32158333333333
PGAM2	0.813833333333333
FAM108B1	-1.13825
APC	0.013625
TLR2	2.66275
SUCNR1	0.813875
ZNF233	0.19025
WFDC1	-0.0778333333333333
PSG11	0.2156
SLC39A1	1.00475
PSAPL1	0.744
CDC42EP1	0.213875
MECR	0.1945
KIAA0101	-0.1997
MACROD2	0.8656
MMP19	0.423833333333333
LOC202459	0.188666666666667
VNN2	0.75125
ACCN3	0.716
TIMD4	0.6675
RNASE8	0.206
CCDC7	0.13425
SULT2B1	-1.5795
ME1	-0.24925
MGRN1	-0.767375
MRPL30	-1.849875
IVL	0.116375
CALM1	0.98025
PLEKHA6	2.5332
B4GALNT2	-1.0925
PGDS	0.908
C8orf33	-0.416666666666667
TMEM56	-0.0971666666666667
CKM	-1.06166666666667
ESR2	-0.0698
ACOT8	-1.10525
AGTR2	0.21175
LOC155006	1.99925
BC37295_3	1.3895
EPM2AIP1	-1.01416666666667
PZP	-0.3575
RPS9	-0.0593333333333333
C18orf51	-0.322
SIVA1	0.1326
HEATR2	0.755
CD3E	-0.0116666666666667
C20orf142	-1.58275
PGLYRP3	-0.416
CCDC139	-1.63375
GPS2	0.1135
NOL14	-0.806
LRTM2	-0.1695
TRIM36	-0.97225
TP53RK	-0.544
FBXL13	-1.06766666666667
RUFY2	-0.404071428571429
C11orf70	0.326833333333333
HSPB9	0.257833333333333
GJA5	2.77
HGF	-2.3135
EPHB4	0.68325
SOX18	0.6675
IFRG15	-0.175
SERPINA10	-4.1165
WDR23	-0.699625
REEP2	-0.514333333333333
CDK3	-0.75175
HSPA12A	-0.433625
ARL8B	-0.7577
SATB1	0.0953333333333333
PPM1D	-1.53933333333333
VPS45	0.722166666666667
TP53BP2	1.309375
GJE1	2.659
CACNA1G	-0.4365
VGLL4	0.7505
GNPTG	0.3315
ROS1	-0.4595
C21orf128	-0.482833333333333
BMP8B	0.51925
SLC5A4	0.112
SLC6A3	0.0476666666666666
C16orf53	0.487625
TMEM81	-0.2145
APC2	-0.7071
SYAP1	-0.8965
C6orf54	-0.659166666666667
ZBED5	-1.2915
PVR	-0.39275
LTA4H	-0.568166666666667
CCDC24	0.2666
MAGEA4	-4.1205
IFIT3	2.68133333333333
MYADM	0.275625
C21orf82	0.4775
PDE3B	-0.3965
TMPRSS11A	0.7955
PGK1	-0.474411764705882
CCL13	3.53283333333333
DERL3	-0.9005
MLXIP	-0.533666666666667
PLOD1	-0.112
MTFR1	-0.9159
NPDC1	0.0841666666666667
GPAA1	0.326
LTV1	0.15225
RYR3	1.709
C7orf46	2.11175
VAMP2	0.9025
RNF135	0.5254
SUPV3L1	0.904
FIBP	-0.186875
ADAMTS18	0.334333333333333
RNF25	-0.856
SOS1	-0.4215
PLAU	-0.762125
MATK	-1.74475
EHF	4.897
CTNND2	-1.709625
PTEN	0.0466428571428571
ZNF189	0.517
SLC28A3	0.5485
GUCY1A3	2.635
SETD2	0.271
ROGDI	-0.40825
TICAM1	0.6417
RASSF3	-0.187
PACSIN2	-0.4455
SERPINB5	2.33941666666667
PRKCDBP	0.42125
TFDP3	0.76
LGR6	1.896875
RFX5	-0.152
OR52J3	0.469
PTPN18	0.0895000000000001
ZBTB34	-0.16825
KCNF1	-1.25375
SYNE2	0.905642857142857
SLC22A4	0.015
NETO2	0.2405
VCPIP1	-0.694
LDHD	-0.93775
ESX1	-3.7795
SQRDL	0.8905
GALK1	-0.55025
SERPINA6	-3.155
HD	-0.379375
ASCL3	1.4455
FBXL6	-0.58825
FABP7	-2.298
MAGEC3	1.5345
KLC4	-0.32125
CD1D	-1.654
PRAM1	0.463
EIF3B	0.325785714285714
DSCR8	-3.88775
FLVCR1	0.20075
KIAA0141	-0.374875
PROM2	2.19983333333333
ALOX5	0.1963
GPR162	-0.736875
LYRM2	0.14125
RNASE6	-1.849125
HES5	1.8175
GJA1	-0.56975
MRPS14	0.305
HMHB1	-0.35525
TAF7	-0.061625
BTNL9	0.1647
SFXN2	-0.2955
VEPH1	-1.13325
GK2	0.339
AMBP	-5.434
KIAA0953	0.494
XAGE5	0.600333333333333
CCBP2	0.7025
TGM2	0.128166666666667
ZNF202	-1.083
ACTL6A	0.293333333333333
SLC23A2	-0.4311
ARHGEF7	0.416
LOC728635	-2.0425
CRYM	-1.86366666666667
PKD2	-0.2905
MANBAL	-0.358
LIN54	-0.559
ACTL7B	0.03825
OR4D9	0.6675
KIAA1683	-1.203375
ZNF704	-0.0495
TCP10	0.648875
MAGEB18	0.807
DEFA4	0.224833333333333
ZNF197	-0.91325
PTOV1	0.372166666666667
RNF208	-0.179833333333333
CMIP	0.756833333333333
TRDN	0.7825
UCHL1	1.19075
APOL6	0.00919999999999999
PLK1	-0.831
NPHP1	1.16433333333333
NDUFA11	0.5655
DAB1	0.7965
RTN4R	0.981
PUSL1	-0.043
SYT2	0.20425
ANXA13	0.81225
RFTN1	-0.5725
ATP8B2	-1.65433333333333
VN1R2	0.2785
OR52E4	-0.263
NPPB	-2.76316666666667
ZNF148	0.3795
ZNF141	-0.487375
IKZF1	-1.896625
PSMC2	-0.112
GGA3	-0.129833333333333
LPGAT1	1.19116666666667
SEC16B	0.901833333333333
C5orf38	-0.0321666666666667
THOC2	-0.2047
SLC16A12	-1.4045
ALK	-0.893125
DACT3	-0.774666666666667
CACHD1	-0.102
GAN	-0.63875
EXOC6B	0.094
HIST1H2AE	-1.53875
VAMP1	-1.352
SRI	1.77716666666667
AKAP14	-0.0645
HLA-E	2.0542
SLC25A32	-0.679
FLT3LG	-0.538333333333333
ATP1B1	1.2585
WDR1	0.198875
SWAP70	0.011
TRIM31	0.51475
ARNT	0.51825
ZNF596	-0.1521
CDKN1B	0.663916666666667
FOXC1	3.1173125
SEMA3A	-4.5002
LSM14A	0.141916666666667
STEAP3	-0.297375
ABCA1	0.369666666666667
PLSCR2	1.193
EDC3	-0.601916666666667
THBS3	2.5065
C15orf43	0.993166666666667
GMCL1	-0.0375
C9orf71	-0.02825
MGAT5	-0.4265
LOC402164	-0.01325
TSPAN8	-3.788
DYNLT1	0.819125
IGSF1	-2.9
TMEM143	-0.48125
FLJ25006	-1.36475
ATP13A3	0.204166666666667
C3AR1	0.7385
CADM2	0.684666666666667
EFNA4	1.925
HAO1	0.16825
TWF1	0.4445
MRPS17	-0.36875
MYH9	0.670583333333333
C9orf9	-0.4315
C17orf79	-0.213
FSCN3	-0.27075
BDKRB2	1.40283333333333
PCGF6	-0.585166666666667
RAP1GAP	-0.1185
TAS2R41	1.2335
DCLK1	-1.8631
DEFT1P	-0.053
TAF2	0.362333333333333
COPZ1	-0.012125
KATNA1	0.1205
STIM1	0.9285
TBX2	-1.81583333333333
RPS4X	-0.105923076923077
MARCH8	0.395666666666667
DHX33	-0.6285
TMEM161B	-0.291833333333333
SYPL2	0.209
ADCY5	-1.07725
SRPK3	0.779
CXorf9	-0.268
REC8	-1.18025
CLP1	-0.2583
MGC52498	-0.0525
DUOX2	1.13025
C6orf150	0.7275
TSC22D3	0.78425
CASP8	-1.5287
PRKD3	-1.2025625
CFH	0.75475
TRO	-2.974
NRIP1	-0.16825
ZNF707	0.0335
TBC1D22B	-0.466333333333333
HYI	0.2005
COX7B2	0.866
GPR52	1.00075
CASC3	-0.165285714285714
METRN	-0.22025
KRT3	1.078
ARF1	0.923642857142857
C1orf111	0.36125
MOG	-0.7305
C6orf50	-0.4335
MGC12966	0.71075
ATP7A	-0.190833333333333
NOTUM	-1.4845
LOC342897	-0.3625
ITSN2	-0.0823333333333333
GIP	0.856
LOC89944	-0.103166666666667
UBXD8	-0.797875
GYPE	-0.852833333333333
JAG1	-0.350833333333333
RLBP1L2	1.121
HIST1H2AL	-0.4235
PAPPA	0.7278
CYP4F8	-0.884
TRH	0.41625
DCTN3	0.1674
NT5C	-0.803
HTR3C	-0.21
VPS41	0.637875
KIAA0174	0.0527
ANKS6	-0.976125
MPV17L	-1.39333333333333
MT1M	0.0955
DTX1	-0.46525
LOC146325	0.3815
ZNF639	-0.045
CACNG4	-0.082
TNNC1	0.79275
MGC27345	0.418125
CASD1	-0.0766
HOXD4	1.765
SMC4	-0.724588235294118
TTC35	-0.4029
CTXN1	1.059125
RGS19	-0.0895
SFRS3	0.0123333333333333
TRIM43	0.92
HLA-DQB1	0.882375
NUPL1	0.0243
NRAS	-0.581125
RPL22L1	-2.335
ZNF138	-0.304833333333333
FBXW2	-0.6743
SIX3	1.07166666666667
HDAC9	-0.154666666666667
OGG1	-1.276625
APLP1	-0.148666666666667
OR7A5	1.3245
DLX4	-0.2805
TUBA1B	-0.172166666666667
CRY1	-0.72775
C12orf29	-0.5745
MGC70863	-0.218954545454545
OR1D2	-0.428
C1orf25	1.0445
CUZD1	0.3225
PUNC	-3.34
SCAND1	-0.970833333333333
MYT1	-1.705
MPND	0.099
GOLGA1	-0.2486
ZBTB43	0.327
VAPA	0.43175
C4orf36	-0.08975
STAP1	0.239
SLC34A1	-0.37675
PIK3R3	-0.4113
TGM5	2.556
USPL1	-0.6475
FBXO40	0.481166666666667
BRF1	0.1961
CCL27	-0.226
hCG_1657980	1.0695
PFN2	0.4127
MYBPH	-1.639
PPP1CC	-0.9698125
CDCA7L	-0.171
KCNB2	2.74275
C20orf151	2.0795
USP13	-0.36075
RCOR2	1.0415
FBXW4	0.244666666666667
WT1	-1.40016666666667
TAS2R46	0.819
STK38L	1.95016666666667
LEPROT	0.305375
DDX42	0.25875
TXNRD2	-0.946
TNFRSF4	1.336
KSR1	1.315625
SLC27A1	0.0198333333333334
POU5F2	0.752
SLC22A11	0.0315
C8orf32	-0.323333333333333
ZNF236	-0.0329285714285714
GABRB1	-3.64675
LRRC29	-0.775
FBLN1	0.77325
MRRF	-1.09816666666667
RP1	0.732
MARVELD1	1.18775
AFF4	-0.247357142857143
C17orf54	0.29925
RAF1	-0.57675
SUB1	-0.466666666666667
MRPS33	0.197
ZIC1	0.1248
ARL10	-0.059
RAG1AP1	0.733166666666667
P2RX5	-2.6532
NCR3	0.356666666666667
LTB4R2	0.246
HLA-DPA1	3.742625
FKBPL	-0.232833333333333
JAKMIP1	-3.346
SNX4	0.661
CD248	1.412
CCR2	-2.557875
LOC401152	0.0165
SH3KBP1	-0.374
LMBRD2	-0.811071428571429
WDR51A	-0.857333333333333
SYT15	0.8357
SMOX	-0.828
NACAP1	-0.62
DRD2	-0.103333333333333
COPS2	0.0865
FCER1A	2.06625
TMEM112B	0.1135
SUGT1	-1.503
CALR	0.8365
DPY19L2P4	-0.0515
ADRA1B	1.323625
LTB	1.984
SNRPD1	-0.107
NCAPG2	-0.715
KCNMB1	1.60816666666667
ITGAV	-0.553333333333333
LENG4	0.065125
C13orf16	0.367833333333333
C20orf3	-0.264
PIP5K1A	0.0971666666666667
PCNA	-0.956625
C1orf34	-0.0905
MMACHC	0.53475
BEST1	-0.0341666666666667
REV3L	-0.1355
ZRANB1	0.2365
AVPI1	1.88825
ATG5	0.60975
SARM1	0.804
RGS7	-1.43725
HMP19	0.365166666666667
SGTB	-0.513
FEM1A	0.2365
C1orf122	0.708375
MYCT1	1.10683333333333
GM2A	-0.993625
ZCCHC7	-0.345285714285714
MYH10	-0.214625
DKFZp761B107	1.037
ADAL	-0.1195
