Hybridization REF	TCGA-B6-A0IO-01A-11R-A034-07
FKSG43	0.40025
METTL1	0.395375
MFSD3	-0.0847
PSPH	-1.0525
CLCA3	-0.997
DARS2	-1.17616666666667
CDC25A	-2.47233333333333
BAIAP2L1	-0.62475
B3GNT5	-1.505125
USP29	-0.724
ARHGEF10L	1.6875
ATOX1	-0.399875
ADAM30	0.716333333333333
DNASE1	0.365
STT3A	1.46958333333333
RAB6IP1	-0.659
PTN	1.2575
C1orf106	-2.32784615384615
HECA	1.5635
RNF122	0.821
SLC22A18AS	-0.525166666666667
GNG8	-0.205333333333333
ELP4	-0.733
FAM65A	0.331333333333333
RPL10A	-0.424333333333333
IRS4	0.795
MACF1	-0.0463
SEC24D	0.32975
LOC374395	0.4475
TGFB2	-1.912625
MDFIC	0.1985
CHRNE	0.5915
PCMTD2	0.0933333333333333
ATP6V0D1	-0.137166666666667
MTA2	0.88675
LZTR1	-0.675
RAP1A	-0.109166666666667
AXIN1	-0.140875
POLR1C	0.03525
TRIO	0.00391666666666672
PLXNA4A	-0.79525
C5orf33	-0.13925
DEPDC1B	-3.0635
ZNF473	0.725833333333333
MTM1	0.730375
GPR107	-0.279166666666667
CSNK1A1L	0.0823333333333334
FLJ14154	-0.002
NLRC4	3.047
ENPP4	2.44783333333333
PADI3	-0.596
RNF170	-0.803375
CG018	1.49916666666667
C16orf7	0.027
KCNE1	-0.24425
NRM	-1.37466666666667
SLC37A3	-0.593071428571429
TPD52L2	-1.27183333333333
UNC5B	0.27575
C12orf12	-0.5185
SDHB	-0.81825
CLRN1	0.333875
NUDT10	-1.7394
UGT3A1	-0.33825
FBXW8	0.7255
RHOF	-1.549375
PTPLAD1	0.34575
MYO3B	-3.302
DERA	-0.10475
TPP2	0.91825
C19orf53	-0.2435
GINS3	-0.653875
ST6GALNAC5	-0.125
CHSY1	-1.1955
MGC15705	0.4105
GPR83	0.9805
EXT2	-0.182625
DOLK	-0.32475
TUBAL3	2.15125
ACVRL1	0.746777777777778
ABL2	-0.227833333333333
C14orf156	-1.80566666666667
PTPRZ1	-3.488
DIP2C	0.8305
LAMP1	1.691625
RXRA	-0.7391
MAP3K5	-0.40275
ALKBH1	-0.0221666666666667
PDLIM7	-0.728375
ARL14	-2.4415
SNIP1	0.0668333333333333
TIMP3	1.04875
RGS3	-0.275833333333333
SPAG16	0.212
ABHD4	0.09075
ARHGEF12	1.04
GLUD2	-1.512
RAC2	-0.7416
UAP1L1	-0.921
SLC18A3	-0.3585
YOD1	-2.02558333333333
RALY	-0.154
HMOX2	0.7865
DGKH	0.702
DBNDD2	2.353
YIPF4	-0.063125
THAP10	-0.70425
ZNF513	0.77925
HAGHL	-0.8625
ITGB4	-0.353166666666667
CCDC141	-2.734
YTHDF3	0.3955
C5orf28	0.29475
RPL7L1	-0.475875
TMEM30B	1.66871428571429
ANKRD35	0.1635
DUOXA2	-0.72625
TBC1D5	0.2445
DFNB59	-0.7705
HRH4	0.35875
MYO6	3.0381
DNAJA4	1.685625
RBM24	-2.26325
CEACAM20	-0.882
RBM23	-1.27992857142857
NGFB	-3.132
C1orf63	-0.2059
KRTAP7-1	0.00899999999999999
PERLD1	1.41075
NPB	0.1175
C17orf59	0.5808
HSPBAP1	0.386
SLC15A4	0.448
PRTFDC1	-2.03225
OSMR	-0.540571428571429
CYSLTR2	-1.6605
C19orf25	0.2218
KIAA1797	-0.419
NLRP6	0.295
FAM105B	0.3918
SCRN2	-0.229166666666667
LRRC58	-0.3718
RNF17	-0.429333333333333
NEIL3	-2.724
FAM137A	-0.55075
SKP2	-3.6215
PARVA	0.467083333333333
PKLR	-1.596
RNF34	0.520625
A3GALT2	0.9755
C12orf50	0.0594
SUNC1	-1.996
FAM102B	-0.618833333333333
CCT2	-0.913
LRRC37A2	-0.2485
ARF4	0.3365
SIKE	0.060125
C8orf48	3.1895
MBTPS1	1.19271428571429
GPSN2	-0.6085
NCF2	2.63325
SLC12A6	0.901833333333333
MRPL48	0.05025
HMGN3	0.592
LRRC62	-1.47475
PAX9	-0.432625
FAM55A	null
C20orf42	-2.0275
SCML2	-0.904333333333333
BCL9	0.241
FAM40A	-0.38875
C9orf41	-1.05933333333333
ZNF774	1.976
LETM1	-0.511
PLXNB1	0.199833333333333
NIPSNAP1	-0.677625
USP10	-0.15925
F9	-0.30775
LIPE	1.9285
CNGB3	3.138
C12orf52	-0.0925
PI4K2A	0.198125
MED8	-0.11425
STAT4	0.5347
FGD4	1.017
RNF145	-2.924
WDR32	0.258555555555556
CLDN2	0.043
TCEAL8	0.7485
ZMYND8	0.1172
PDXK	-1.14375
GATAD2A	0.00649999999999999
PTGES3	-0.8595
CCM2	-0.478
TAP1	2.278
ZNF670	0.74025
ETS2	-0.775538461538462
C6orf166	0.434833333333333
PRMT2	0.968785714285714
OR4B1	0.111
INTS8	-0.6715
CCDC102A	-0.061
CCDC83	0.102
ITGA1	-1.2215
EPHA5	-2.38344444444444
FAM24B	-1.30166666666667
TSGA10	3.27975
HAL	-2.01966666666667
MYOT	-2.38275
SPACA3	-1.79775
BCL2L2	-1.727
CUGBP2	-1.05683333333333
CCNB3	2.26425
RNF113B	0.49675
MERTK	-0.998
BAG1	-0.31075
VPS36	0.7535
ORMDL3	0.1503
C1orf190	-0.44725
ZNF625	-0.21
CORO2B	-2.27025
ALOX15	-1.0735
CST1	2.92
NUPR1	2.45
CCL7	1.2155
SMCR5	-2.9695
DSC2	2.17
RBMS2	0.018
GRIK4	1.3755
TRIM65	-0.7369
TMPRSS6	2.21428571428571
TP53INP2	-0.363
GLB1L	0.00133333333333333
LOC388284	0.098
PUS1	-0.047
BCL9L	0.1555
OLFM1	0.294454545454545
RET	0.07975
MASTL	-3.205
ALX3	0.16625
IL1RL1	0.17
ZNF765	-0.2514
C14orf138	-1.19925
SNX10	0.914333333333333
TAC4	-0.0385
C1orf64	3.667125
POGK	1.101625
MAPK9	-0.19425
ZNF366	1.87875
C8orf79	1.1289
CLDN7	1.425
OR5AT1	0.2475
TRIM37	-1.25975
LRRC25	2.20775
GRHL2	3.0744
TEKT3	2.3545
LASS5	-0.296166666666667
ABCC4	-2.5665
DLG3	1.549625
VGLL1	0.625714285714286
ZFP36L2	0.662833333333333
MFRP	0.0551666666666666
KIAA1799	0.393
FLJ44379	2.469
PCNX	-0.49525
ANXA9	1.9255
CYP4V2	2.3607
PIK3C2A	-0.36025
SRR	-0.13
NOL3	0.183
IFITM2	0.486
ARNTL2	-0.7475
ZNF595	0.4915
NLRP13	-0.47
ASPH	-0.40425
CPA2	0.1785
PVRIG	-1.154
LEPR	-1.397
C16orf42	0.0318333333333333
SH3BGRL	1.52075
FAM77D	-0.968
FNDC7	0.857
C9orf6	-0.725833333333333
NOTCH2NL	1.558
PGBD1	-0.363666666666667
SYNGR2	0.744
PITPNA	-0.7601875
PRPF4B	-0.5253
SLC43A3	-2.46414285714286
NRBP1	-0.3805
SLC25A22	0.1705
ILK	-0.64075
SLC22A8	0.7185
MRPS7	-0.997
PITX2	-1.628
FABP3	0.282
OR1L1	-0.513
LOC728215	-0.077
BLID	-1.9205
KIAA1217	2.78894117647059
TFPT	0.83025
AP4B1	-0.1405
VBP1	-1.33675
OR1K1	-0.2185
MORC3	0.44825
BHMT2	-0.888666666666667
C3orf10	0.516
FZD7	1.37266666666667
WFDC10A	0.769
PMS2CL	-0.18325
CCDC32	0.487
FA2H	0.474
ALG13	0.6315
TTLL7	1.2537
SPOCK3	0.6285
SLC13A2	0.4105
AIM1	2.4005
GPRC6A	-0.702
EGR2	3.07025
MED11	-0.04275
WWC1	0.787
SH3GL3	-4.26
RIF1	0.0231428571428571
PRLH	-0.171
VLDLR	-0.5985
DBT	-0.37625
C21orf63	-1.328
CGGBP1	-0.041875
KRTAP12-2	-1.915
TADA3L	-0.536625
ZBTB16	1.37725
PDGFB	1.583875
RFX1	0.641875
UQCRB	-0.4829
LOC133874	-0.09
HPS3	-0.63925
LGALS3BP	1.0718
DKFZP564O0823	1.7235
MRFAP1L1	0.488125
HOXA10	0.7355
NGB	-0.3065
KIF21A	0.778230769230769
IFLTD1	0.358
LZTS1	-1.323875
ARHGEF3	2.7675
RHBDL3	0.575
CSNK1G2	-0.0985833333333333
ChGn	-0.950875
KIAA1244	2.73616666666667
GABRB2	-0.0635
MGC72080	-0.0465
CD27	3.23775
EGLN1	-1.314
PEX13	1.02975
RWDD3	-0.59325
RNF12	-0.0226666666666667
GRIN2B	-1.3865
ADAMTS14	-0.7665
DYDC2	0.7305
ATP6AP1	0.7636
NR1H2	0.609666666666667
PDK2	0.81225
C3orf17	-0.275
SLC38A2	-1.11407142857143
SLC25A29	0.375
C15orf29	0.886125
ADAM9	-0.547333333333333
TMUB2	0.55325
GPR176	-2.3025
AGK	-1.10771428571429
MCCD1	2.44425
NDUFA4	0.3785
TMEM146	-1.061
DUSP1	2.283
UNQ6975	0.4405
EMX2OS	3.4865
INSM2	0.5935
LUZP4	-1.63275
SETD6	-0.37675
P2RY2	3.25425
SLC45A2	-1.5855
RABGAP1	0.0286666666666667
UBXD5	-0.468375
GPRC5A	1.8935
PAK3	-0.510833333333333
LOC63920	-0.17075
TGFBR1	-0.7818
KRTAP6-3	-0.38925
SFMBT2	-2.0985
CDC42	0.4320625
C11orf35	0.432
TTLL2	-0.286666666666667
UACA	-0.2679
CD97	-1.1718
SETD5	0.143875
NINJ2	-1.22975
PTER	0.849333333333333
POMGNT1	-0.37475
KRTAP4-2	0.000500000000000056
ECGF1	1.988
HRB	-1.52890909090909
ATP1B2	-0.704666666666667
LOC400506	0.282
COL4A3BP	1.5655
C6orf97	2.429
GRHPR	-0.529375
TAS2R1	1.274
SEMA7A	-1.58125
EDF1	-0.4645
ODF2L	-0.26975
PCID2	-0.1175
GTF2H4	-0.182833333333333
ZCCHC3	-0.444375
CGB2	-0.2995
NEUROD1	-1.4135
C20orf75	1.0745
RP5-1054A22.3	1.4694
IFNA5	-1.0185
ZNF134	0.775
MGC119295	0.2881
ZSWIM6	-0.181125
SMEK1	0.288166666666667
PCGF2	-0.2575
C1orf102	1.669
CYP2A13	4.8625
KCNH6	-1.026375
MDM1	0.2259
ALDH7A1	-0.179
C9orf75	0.08775
VDAC3	-0.45075
OR51T1	-1.509
EIF3F	-0.926833333333333
KCNJ10	0.26825
LENG8	0.56375
EDEM2	0.8625
CCNJL	-0.432333333333333
DHX37	-0.3275
CRYGN	-0.225
AATF	-0.67775
ZNF630	1.574625
E2F5	-0.819
WFDC13	-0.806
FTSJ3	-0.396666666666667
C4orf33	0.64775
LHFPL4	-2.85275
C19orf56	-0.698333333333333
SMAD4	-0.470125
AFM	-3.84533333333333
G0S2	-0.8265
FCHSD2	0.6647
RRP1B	-0.7831
EEF1B2	-0.661333333333333
STAT6	1.27166666666667
ZNF195	0.17925
GNL1	-1.14116666666667
ZNRF2	1.26866666666667
PER3	0.286
ASB16	0.312
C10orf10	1.03021428571429
ADCY8	-4.13483333333333
C9orf58	-2.72083333333333
ARMC10	0.856666666666667
PSG1	-1.645
DHX34	-0.052
VARS2	-0.594875
NFIC	0.2915
ITPR2	0.4455
AGXT2	-0.624
OR6K3	-0.2315
H2AFZ	-1.04175
MLLT3	-0.56475
COX4I2	1.76975
CCNT2	0.164875
PLK4	-1.993875
NUMBL	0.470333333333333
MED16	0.314
PLEKHQ1	0.6045
GOSR1	0.624611111111111
BTG4	0.234
RPL30	-0.00641666666666668
IGSF5	1.34275
IGFL2	3.29916666666667
ELMOD2	1.50766666666667
SHC3	-1.97366666666667
HAVCR1	-0.518
DYNC2H1	0.274
RNF5	-0.4285
C2orf7	-0.548
NLF1	1.173
KLHL25	0.48275
LRP10	-0.015
KRI1	-0.2335
PUS7L	0.0636666666666667
MGMT	0.8335
HOXD1	2.3265
CSH1	-0.0096
ATG16L2	-0.51825
FLJ44635	0.4765
CHODL	0.23225
EXOSC8	-1.61225
SLC28A1	-0.52675
MYO7B	-1.3022
SEH1L	-0.1565
MTNR1A	-0.451666666666667
TSPAN5	0.701833333333333
CDC45L	-3.51433333333333
AMIGO1	-0.094
ATAD3A	-1.444875
OSGIN2	0.0466666666666667
PDIK1L	0.541333333333333
DARC	2.036375
PIPSL	0.372
SHMT1	-0.7325
CRISP3	0.041
POPDC2	1.61633333333333
ZRANB2	-0.952833333333333
FBXL8	0.941
TRIP13	-2.01818181818182
EIF5AL1	-1.33
POU5F1P3	-4.99966666666667
IL6	-2.4575
CXorf38	0.763166666666667
IFNA16	-0.232
FBXL2	2.40866666666667
BRD1	0.889
STATH	0.23925
FBXO44	0.0156666666666667
MCCC2	-0.1775
CDC2	-1.9508
C5orf23	-0.27925
IVD	-0.561
C10orf122	-0.59325
MSL3L1	0.3172
MVP	1.18925
EPOR	-1.4168
ZMYM1	-0.0985
BCL7C	0.1195
PSTPIP2	0.2783
LYPD1	-0.621375
OR8G5	1.0875
ZP3	-0.0925
BCAS4	1.33758333333333
EDG6	1.501
ISY1	-0.53325
PRAMEF2	-0.37875
CUL1	-0.95125
RNF213	-0.0744
CCRK	1.15625
DHX9	-0.227
C13orf29	1.69925
NCKAP1	0.892166666666667
MRPL43	1.08164285714286
XPR1	0.16075
PKN2	0.7715
PODNL1	0.284
ZNF333	1.057625
DALRD3	0.4015
OPN1SW	0.238
BTBD6	0.432
C11orf82	-1.7235
OR5P3	0.7595
DUSP11	0.132
L1CAM	-1.9293
NEK11	1.94483333333333
OR7E91P	2.0445
CNTN3	2.77433333333333
CREB3L2	0.07525
ZBTB37	1.196
KIAA1324L	0.54675
NDUFB10	0.0835
NUDT2	-0.56075
GTPBP8	-0.1155
CACNA1D	1.016375
PRKAA2	-0.412333333333333
PRDM8	-0.209
MGC16075	0.563333333333333
KRT14	-0.523571428571429
PP8961	0.773666666666667
MRPL18	0.4745
ABCG2	-3.05075
PACRG	2.633
BBS2	0.87475
KREMEN2	-4.004
FBXO21	0.976
HNRPUL1	0.849833333333333
GRB10	-0.1125
CLSTN1	1.717375
LMAN2	0.6856
C17orf61	-1.0655
NIPSNAP3A	0.089
INSIG2	-0.755833333333333
PCDHB7	1.40666666666667
STXBP2	-0.027
CMAH	2.29290909090909
SEMA5B	-0.55075
ZNF155	0.764666666666667
COQ6	-0.466833333333333
PRPF4	-0.916
TSPAN15	3.2936
VN1R5	1.11875
LATS2	0.1775
SELK	1.172
PGK2	-0.6425
MS4A1	-2.33657142857143
TYW3	-0.5507
KRTAP5-1	1.21975
RCCD1	-1.0315
BTN1A1	1.365
DDX28	0.30475
TMEM65	0.69275
LOC92345	0.3495
TTC31	-0.16925
WDR46	-0.8715
CHP2	-1.66233333333333
LSP1	0.15925
ZNF542	0.9855
EXOSC1	0.211
ARHGAP18	0.606666666666667
LRRTM4	-1.03642857142857
MAOB	-0.607166666666667
CACNB4	-0.88775
MGC33846	0.917125
RANBP3L	1.839375
ATP5L	0.2865
ONECUT1	-3.9455
NUDT9	-0.01525
TMEM149	0.3595
STX17	0.7125
IGSF10	-5.1565
TMPRSS9	-2.108
BMPR2	1.34875
ALLC	0.0655
KLF7	1.411
GCC1	0.8718
TIMM9	-0.95475
CDO1	1.78383333333333
MGC10701	-0.142166666666667
IFI6	0.0435
FRMD8	0.827
MGAT2	-0.259
WBP5	0.667666666666667
CNIH2	0.0265
KIAA0907	-0.8231
KCNH8	0.2185
CTSG	-2.4465
GRIK1	5.42683333333333
CUL5	1.152
FRMD1	0.873
OR9A4	0.102
SYT6	1.12775
FOXD4L2	1.09475
ANAPC2	-1.03483333333333
OPN5	-1.045
TAF13	-1.20675
LYG2	-0.39
GGNBP1	0.7735
C11orf40	-1.4345
OTX2	-1.0835
REG4	-1.942
EIF5	-1.3860625
PALB2	-0.17275
SEPSECS	0.2969
RNASE3	-0.12275
TRIM49	-1.724
POLR2K	0.2229
GPR42	-0.3655
C8B	-3.403
SASS6	-0.574
PREB	-0.569333333333333
OR3A3	0.8715
TUBA8	0.838375
IGLV2-14	-2.32733333333333
STIL	-2.20375
ANKFN1	0.0521666666666667
NME7	-0.49175
HOXC12	3.7465
UBE2C	-1.049375
FHOD1	-1.20925
CDK2AP1	0.614833333333333
OR6K2	0.91675
DHPS	-0.74825
RPL5	-1.09308333333333
TRGV5	0.613
LOC541472	-0.540375
HCCS	-0.0335555555555555
DENND1B	1.3905
LHX3	0.832
OR5D16	0.8985
CXorf57	-0.0922
IRF2BP1	1.06875
NDST2	0.734
LCE3D	-0.1495
BOLL	-0.310571428571429
SYT3	0.2465
PIH1D2	1.00975
C20orf7	-0.805833333333334
IL1R2	-0.829166666666667
SLAMF9	0.547
PPME1	0.142625
PIK3CA	0.273
TRAPPC1	-0.197
COLEC10	-1.534
SLC9A6	-1.80716666666667
PDDC1	-0.79875
CCDC53	0.711
GK3P	-0.64375
DAZL	-0.97025
BRI3	-0.55675
SDK1	0.193375
CYP2C18	-0.023
IFI44L	1.258875
RPL3L	0.039
FUT9	-0.5285
KIFC2	-0.884666666666667
PMP2	-1.4005
SLC4A9	-0.692
PLAG1	-2.53533333333333
MYCBP2	0.198666666666667
OR4E2	0.0695
CCDC65	1.28575
C16orf82	0.322666666666667
ENTPD4	0.22775
BRP44L	0.138
PMP22CD	-0.6815
TMCO4	0.856
KCNN1	-1.49183333333333
WDR35	1.2115
CCDC80	0.721625
C3orf31	-0.919
SLC7A9	-0.75325
TMEM190	-1.7265
DBC1	-1.96433333333333
FADS3	-0.8585
PDZD8	0.400833333333333
GRM5	0.496
AZGP1	4.8577
PEX3	0.7255
MED1	-0.362928571428571
ATG4C	-1.49933333333333
HNRPH3	-0.635875
FAM109B	2.103
C4orf17	0.271
CA10	0.699666666666667
OPRD1	0.104
CCL16	-1.4615
SACM1L	-1.445
CST6	5.50875
CD63	1.2534375
LGI1	-3.199
ZNF784	1.04375
CRYBB1	-2.6745
CX3CL1	0.69295
TOP2A	-2.13025
GYPB	-4.398
GADD45GIP1	-1.02
FEN1	-1.169125
IGF1R	2.1306875
WDR72	-1.2245
PURG	-0.836333333333333
DEFB126	0.187666666666667
PKD1L1	-0.1215
CAV1	-3.0561
GNPDA2	1.0353
DGAT2	0.80125
NLGN1	-2.56075
STRBP	-0.22075
HPRT1	-0.453166666666667
FANCI	-0.824
PSMA7	0.86725
DBF4B	-0.855
TTF1	-0.674
RAD54L	-2.72275
ELOF1	-0.93875
PLAGL2	-0.325625
ZNF256	0.09625
HMGCL	0.29175
MSI2	0.607833333333333
RPESP	-2.6415
C11orf60	0.916
ABCD1	0.076
ACAA1	0.5513
SPARCL1	4.54364285714286
IL6ST	1.9801
ZNF319	0.782
TMEM109	-0.4441
FAM90A1	-2.5035
IL22RA1	-2.5425
ATP4B	-1.989
TEC	-0.890833333333333
C7orf30	-0.9005
TXNDC2	-1.6005
ABCB4	-1.152
KIAA1191	0.591875
C9orf38	-0.274
SFTPB	-0.624857142857143
CNTNAP2	-0.571
FRK	1.94
TBX19	-0.3885
CHD4	0.3925
C6orf26	-1.87616666666667
MOSC2	1.71175
IKBKE	0.533
HIF1A	-2.597
LOC595101	-0.031
RELA	0.735833333333333
TMEM16B	-0.0808333333333333
ABHD12B	-2.7255
TSEN34	0.98825
KIF18A	-2.80975
TXNDC9	-0.309333333333333
SPATA2L	0.4225
SEMA4G	-1.0225
C21orf91	0.551
MATN1	-0.7505
KCNIP4	0.153666666666667
TUSC1	-1.319
OR4C15	0.212333333333333
ARMCX6	0.713166666666667
WBSCR27	0.402833333333333
OR52I2	0.059
KIAA1604	0.46725
DYNC1I1	-0.9885
PPP4C	0.54025
SLC47A2	-2.1484
TREH	0.103375
CD48	1.0615
ST14	2.13533333333333
PKN1	-0.69025
SPON2	1.42975
XBP1	2.88933333333333
SFRS12	-0.679666666666667
EFCAB6	3.04125
SELT	-0.031
SLC39A2	0.848
ERF	-0.215166666666667
ARL3	0.679
SURF6	-0.6754
MLLT10	-0.188
FLJ11171	0.466166666666667
TDGF1	-4.71883333333333
ERCC6	-0.2265
EIF2AK4	-0.77725
BAZ1A	0.048
LRRN3	-0.734
TMC3	0.467
EFTUD1	0.14625
PTPRO	1.14883333333333
CLEC12A	0.259125
ACBD4	0.12375
ZDHHC14	-0.881125
OTUD7B	1.456
ACTB	0.527875
MSRA	0.1935
LCE5A	1.762
IFI35	0.09025
BSCL2	0.266333333333333
ANKRD12	-0.168416666666667
CFHR2	0.19175
RGAG1	-0.442666666666667
HSFY1	-0.9955
SLC30A5	-0.979
IMPG1	-0.991
GPR109A	0.4135
ZNF185	0.71675
IYD	0.644
NPCDR1	1.3125
SERPINA13	1.067
HMGCLL1	-2.3805
NEUROG1	1.19033333333333
UBQLN1	-0.3335625
LIN37	0.17
SOCS2	-0.430375
DSCR4	-2.830875
XKR6	1.17425
GPR142	0.797
KRTAP13-3	-0.94
CCDC15	-0.4955
MOS	0.102
CD1E	-1.3115
OFCC1	0.353
FAM83D	-1.90425
SRFBP1	0.16225
C9orf96	-0.0495
DHDH	-0.305
CCDC90A	-0.4295
RABL3	0.2821
CD320	-2.21766666666667
ANGEL2	0.520083333333333
MRPL21	-0.63325
SMG6	-0.1545
INSR	1.3130625
FLJ14816	-1.205
GLRB	-1.08066666666667
C9orf89	1.88775
CIZ1	-0.853625
URG4	-0.194666666666667
LRDD	-1.06933333333333
CBY1	0.9485
NFX1	-0.58625
MTERFD2	-1.09971428571429
C19orf23	0.4685
PGC	-2.755625
IER3IP1	-0.4117
RASAL2	1.27808333333333
C1orf89	0.14375
SYNJ1	-0.605
NFKBIE	1.45225
FLJ40125	-0.6765
TCEB2	-0.9749
NOG	0.3435
POLR2J2	0.0133333333333333
HLA-B	3.40675
PCDHA1	-0.9495
PPP2R2B	-1.121
ARHGEF17	0.241
TCF7L2	1.43728571428571
CHD5	-0.391666666666667
ZNF431	-0.538
TBC1D25	-0.7075
ZNF800	1.06375
SCUBE2	1.45245454545455
MYCBP	0.026
GPX5	-0.0585
C6orf129	0.601833333333333
QSER1	-0.594
ULK2	1.25
PIGO	-0.243666666666667
NRCAM	-2.39323076923077
SLC35E3	0.109875
CSRP2	-2.13075
HYPE	1.213
MAPK15	-1.28983333333333
MGC14327	-0.53975
TIMM13	-0.810833333333333
ZNF462	-1.08825
GBA3	-1.337
TEX13A	2.601
MCM6	-0.977444444444444
MTRF1	-0.79675
ABCA7	-1.312
EIF4A2	-0.5645
ZC3H10	1.0865
RPGR	0.478666666666667
C20orf94	1.918
RP1L1	-1.393
GPR125	-0.292571428571429
USP22	-0.714214285714286
OR1L4	0.315333333333333
MLZE	-0.4485
FLJ32065	0.40975
PTCD1	1.27275
CRTAC1	2.50733333333333
BXDC2	-1.25675
C18orf1	2.97633333333333
FAM107A	0.425785714285714
EFNA3	-0.84925
P18SRP	-1.0252
CAMKK2	0.9345
KIAA0649	-0.699
NES	-2.17066666666667
HS6ST3	2.89875
PON2	-1.5705
TCP11L2	0.50725
CLEC4A	1.915
PRR12	1.3205
MLXIPL	-1.5183
C2orf50	2.885
ZNF28	1.38175
ENC1	0.434166666666667
MAP2K1	-0.62225
FKSG2	1.275
KIAA0430	0.73325
PTP4A1	-1.03972222222222
GPR156	1.7355
GTF3C6	0.59975
UBR2	0.5071
LOC388272	-0.77775
MAK	-0.34025
ACOT4	2.9795
STC2	3.60483333333333
PIGW	-1.84175
SAE1	-0.268625
COL6A1	0.232090909090909
OAZ1	0.0236666666666667
STMN4	-0.242166666666667
EDG3	1.1745
SGCE	-3.03916666666667
IL11	-2.99333333333333
PRSS8	2.617125
YIPF5	0.015
WNT4	4.311375
CSN2	-0.46825
TCF7	-3.302375
TDO2	3.522
SAMD9	-0.4738125
S100A7A	1.597
MMRN1	0.7
GKAP1	-0.936
AKR1C3	-1.450875
RNF19A	1.106
GMDS	0.08175
YKT6	-0.75375
SPARC	0.6708
C12orf31	0.1475
UBE2V2	-1.31316666666667
FBXL18	-1.4745
KIAA0460	0.9295
ADAM22	-1.18885714285714
SERPINC1	-5.2105
KCTD21	1.034
MYOHD1	-2.17075
ZNF37A	0.0516666666666666
GTF3C1	0.114
CTSZ	0.808
PRNPIP	-1.2375
DRD1IP	0.033
NR1I2	-2.0195
ZNF266	-0.6934
SPAG4L	-0.093
COX4NB	0.07025
SAPS1	2.21183333333333
APOA1	-3.60875
TATDN1	-1.26266666666667
C10orf82	4.39425
KPNB1	-0.178
FOXO3	1.59983333333333
CRYBB2	-0.8835
ZBTB5	-0.567333333333333
SLC25A38	0.123
DCTN2	0.0958333333333333
IFT20	0.3815
CTHRC1	1.11325
C1orf31	0.143375
UHRF1	-0.92125
GPC6	-2.1085
C10orf54	1.1505
MCF2L2	0.192
WNT9B	0.11275
OLA1	-2.218875
FAM120B	1.117
TTLL10	-0.4275
CYorf15A	-4.19525
RELN	-1.5961
SCN2B	-0.0368333333333333
MFHAS1	-0.3735
NKX3-2	-1.76016666666667
RASGRF2	-1.073
SSBP1	-1.15533333333333
KPNA6	-0.303785714285714
LOC389118	-0.129
HS3ST4	-1.1117
SUPT7L	-0.501625
FLJ32658	-1.62375
IGFBPL1	-0.65875
KIAA1641	0.2627
SHKBP1	0.0406666666666667
CSF1R	4.84725
NAGK	0.243
MYL2	0.15875
HIST1H4C	-1.1355
TOMM7	-0.260375
ADAMTSL3	3.3435
TNFSF14	-0.8235
PRRT2	-0.9925
VTA1	0.169375
AOAH	3.38983333333333
CRISPLD2	1.43253846153846
PNN	-1.4065
TA-NFKBH	-0.16375
ESPN	0.2045
RBM43	-0.1185
KIAA1267	0.822375
DDX3X	-0.115277777777778
KIAA1576	-4.54725
PLXDC1	4.22266666666667
FLJ25801	-4.4535
HNRNPL	0.74675
RUNDC3A	-1.2025
CASP12	1.569
SH2D5	-1.715625
RPL26L1	0.025
OR51A7	0.28325
HDC	1.7675
C2orf16	-0.3548
SYTL3	3.464
GOLGA4	0.95075
NOTCH1	-0.891
ATPAF2	0.0135
ECD	0.87225
SSX5	-1.7405
SNAP91	1.535
OCA2	-4.462
PNPO	1.34383333333333
DAPK1	-1.48033333333333
PINX1	-0.916
SELENBP1	1.45625
NEK3	-0.251333333333333
TMED4	0.529
SSTR4	0.5285
FOSL1	-2.8499
CD40LG	0.1815
CES1	-2.81741666666667
DCI	-0.083
B3GAT3	-0.309
STK17B	-0.04425
CNTN6	0.00325
CYP3A4	-0.188166666666667
MBOAT2	0.348928571428571
PISD	0.27175
USP1	-1.17675
PYDC1	1.721
CENPM	-1.057
SAR1B	0.16825
TTC7B	-1.68557142857143
DP58	-0.5265
GPC1	0.37525
RBL1	-1.396625
TMEM137	-1.39166666666667
TOB1	1.83908333333333
TCEAL1	4.541
CENPF	-1.10881818181818
C6	0.4704
PRSS1	-3.5475
PPIL6	0.745166666666667
C6orf124	-0.264
ODZ4	-0.2195
SNCB	0.22225
NDUFB9	-0.195625
CNOT6L	0.285166666666667
S100A9	-1.01433333333333
TRIM50	1.109
KCTD1	1.6234
WDR63	1.514
SPEF2	2.76442857142857
RNGTT	-0.412166666666667
CXorf22	1.955
KCNK16	1.43925
CEP250	-1.46125
ATPBD1B	-0.32675
KCNJ2	3.144
MT1B	-1.974
ZNF684	-0.9075
SLC4A1	0.16375
PDHA1	-0.2185
ZNF492	-0.80525
TKT	-1.65475
BYSL	-0.089625
RNF38	-0.81775
AHDC1	0.4685
KLHL2	-0.3275
CMTM8	1.87475
DMP1	-0.906
HERPUD2	0.17475
CRTAM	2.3418
ZNF572	0.1075
TMEM16J	0.0675
HSD17B2	-4.843
UBE2G1	-0.6675
AHSA2	-0.69775
PELI2	0.3245
TPX2	-1.8315
ATP9B	0.651333333333333
DAZAP1	-0.253
HMGCS2	1.01883333333333
C17orf38	-0.62325
B9D1	-1.219625
NKX2-5	-1.19166666666667
KIAA1276	1.02233333333333
LILRB2	3.27
CSTF1	-0.372166666666667
