Hybridization REF	TCGA-A2-A0CZ-01A-11R-A034-07
CHD5	-0.317833333333333
ZNF431	-0.9375
TBC1D25	0.02525
ZNF800	0.4785
SCUBE2	1.96736363636364
MYCBP	0.023
GPX5	0.1315
C6orf129	0.0881666666666667
QSER1	-1.04833333333333
ULK2	1.83125
PIGO	0.426166666666667
NRCAM	-0.677071428571429
SLC35E3	2.232625
CSRP2	0.01375
HYPE	-0.08875
MAPK15	0.00216666666666666
MGC14327	-0.0715
TIMM13	-0.369666666666667
ZNF462	0.71
GBA3	1.17525
TEX13A	0.053
MCM6	-1.53911111111111
MTRF1	-0.792875
ABCA7	-0.9745
EIF4A2	0.55775
ZC3H10	0.5551
RPGR	-0.149
C20orf94	0.96825
RP1L1	0.24425
GPR125	-0.07725
USP22	-0.310714285714286
OR1L4	0.381
MLZE	0.52225
FLJ32065	0.57875
PTCD1	-0.54325
CRTAC1	1.97333333333333
BXDC2	-1.79675
C18orf1	2.087
FAM107A	2.50457142857143
EFNA3	-1.39925
P18SRP	-0.2167
CAMKK2	0.0843333333333334
KIAA0649	-0.4805
NES	-0.9135
HS6ST3	2.633875
PON2	-1.31775
TCP11L2	-0.50925
CLEC4A	2.90975
PRR12	0.3755
MLXIPL	-0.9278
C2orf50	-0.226
ZNF28	0.4555
ENC1	0.621833333333333
MAP2K1	-0.26225
FKSG2	1.67525
KIAA0430	0.83675
PTP4A1	-1.40827777777778
GPR156	1.2345
GTF3C6	-0.52475
UBR2	-0.0134
LOC388272	-1.21075
MAK	0.641333333333333
ACOT4	2.9275
STC2	2.474
PIGW	-1.84725
SAE1	-0.77025
COL6A1	2.16336363636364
OAZ1	-0.2315
STMN4	1.61516666666667
EDG3	0.278833333333333
SGCE	0.266166666666667
IL11	-2.161
PRSS8	1.9355
YIPF5	0.91325
WNT4	4.0565
CSN2	1.89183333333333
TCF7	-2.053625
TDO2	1.67525
SAMD9	0.496375
S100A7A	-0.0495
MMRN1	2.3035
GKAP1	-0.25325
AKR1C3	0.255125
RNF19A	0.871625
GMDS	-0.58925
YKT6	-0.498875
SPARC	2.8665
C12orf31	0.09775
UBE2V2	-1.3625
FBXL18	-0.478166666666667
KIAA0460	0.724
ADAM22	-0.2205
SERPINC1	-5.149
KCTD21	0.306
MYOHD1	-1.55
ZNF37A	0.423833333333333
GTF3C1	-0.188333333333333
CTSZ	1.50775
PRNPIP	-1.16375
DRD1IP	0.7185
NR1I2	-2.26733333333333
ZNF266	-0.5522
SPAG4L	-0.049
COX4NB	-0.6775
SAPS1	0.691833333333333
APOA1	-3.4525
TATDN1	-0.620333333333333
C10orf82	-0.08125
KPNB1	-1.21925
FOXO3	0.473833333333333
CRYBB2	-1.1695
ZBTB5	-0.215666666666667
SLC25A38	0.2295
DCTN2	-0.419
IFT20	0.56425
CTHRC1	3.39225
C1orf31	-0.529625
UHRF1	-2.5785625
GPC6	1.76425
C10orf54	2.25775
MCF2L2	-0.346666666666667
WNT9B	0.029375
OLA1	-0.17425
FAM120B	-0.14675
TTLL10	0.697
CYorf15A	-5.67875
RELN	-0.8099
SCN2B	2.09983333333333
MFHAS1	-0.16275
NKX3-2	-0.454833333333333
RASGRF2	0.742
SSBP1	-0.928333333333333
KPNA6	-0.169571428571429
LOC389118	0.487
HS3ST4	0.7345
SUPT7L	-0.244125
FLJ32658	-1.72975
IGFBPL1	-0.702
KIAA1641	-0.7186
SHKBP1	-0.610333333333333
CSF1R	5.0295
NAGK	0.573
MYL2	1.0055
HIST1H4C	-1.1205
TOMM7	0.309
ADAMTSL3	2.8651
TNFSF14	-0.6115
PRRT2	-2.21375
VTA1	-0.73325
AOAH	3.65283333333333
CRISPLD2	2.11564285714286
PNN	-1.2752
TA-NFKBH	-0.5925
ESPN	-0.90825
RBM43	0.1795
KIAA1267	0.139875
DDX3X	0.129388888888889
KIAA1576	-3.215
PLXDC1	5.1975
FLJ25801	-4.29425
HNRNPL	-0.36325
RUNDC3A	0.2
CASP12	1.162
SH2D5	-1.70325
RPL26L1	0.16
OR51A7	0.05925
HDC	4.9645
C2orf16	-0.342166666666667
SYTL3	2.325625
GOLGA4	0.4485625
NOTCH1	-0.256833333333333
ATPAF2	0.61925
ECD	0.18375
SSX5	-1.7805
SNAP91	0.4325
OCA2	-3.47525
PNPO	-0.293833333333333
DAPK1	0.1755
PINX1	-1.005
SELENBP1	0.508875
NEK3	-0.531916666666667
TMED4	-0.151357142857143
SSTR4	0.1135
FOSL1	-2.7254
CD40LG	1.7
CES1	-0.724833333333333
DCI	-0.636833333333333
B3GAT3	-0.672833333333333
STK17B	0.36625
CNTN6	0.91375
CYP3A4	-1.857
MBOAT2	0.369071428571428
PISD	-0.444625
USP1	-1.4105
PYDC1	0.9455
CENPM	-2.328625
SAR1B	-0.2505
TTC7B	-0.229625
DP58	-0.046
GPC1	0.832
RBL1	-2.46375
TMEM137	-2.25633333333333
TOB1	1.26366666666667
TCEAL1	1.40883333333333
CENPF	-3.75418181818182
C6	3.69983333333333
PRSS1	-3.705
PPIL6	0.876166666666667
C6orf124	2.2315
ODZ4	2.61183333333333
SNCB	-0.14325
NDUFB9	-0.1105
CNOT6L	0.895833333333333
S100A9	0.208166666666667
TRIM50	0.562
KCTD1	2.2065
WDR63	0.79825
SPEF2	2.01825
RNGTT	-0.649666666666667
CXorf22	0.174
KCNK16	0.38775
CEP250	-1.3605
ATPBD1B	-0.527
KCNJ2	4.3705
MT1B	-0.8535
ZNF684	-0.4165
SLC4A1	0.15475
PDHA1	-1.02125
ZNF492	-1.049625
TKT	-2.108
BYSL	-0.834125
RNF38	0.01775
AHDC1	0.557
KLHL2	1.675125
CMTM8	1.6735
DMP1	0.021
HERPUD2	-0.022875
CRTAM	4.09416666666667
ZNF572	-0.04175
TMEM16J	-1.138
HSD17B2	0.08575
UBE2G1	-0.243375
AHSA2	-2.59
PELI2	0.5815
TPX2	-3.6815
ATP9B	0.631833333333333
DAZAP1	-0.923125
HMGCS2	1.8465
C17orf38	0.66475
B9D1	-0.3495
NKX2-5	-1.28183333333333
KIAA1276	1.9755
LILRB2	3.896
CSTF1	-0.664166666666667
BTN2A1	-0.361166666666667
C15orf48	4.56025
IGF2BP3	-4.081
FAM113B	0.757
HRG	-0.0229999999999999
ZNF131	-0.72175
USP47	0.913785714285714
CCDC88B	-0.298625
HCN1	0.4023
HTN1	-1.045
SYCP3	0.07225
C13orf23	-0.8472
PAPOLA	-0.0733125
AATK	0.0571
MSH3	-0.0563333333333333
NDUFAB1	-0.9345
ITLN2	-1.50466666666667
BAK1	-0.0428333333333334
MRPL45	-0.198833333333333
MTNR1B	0.167166666666667
LOC645843	-0.4815
SPECC1L	0.226375
PGCP	1.06025
SPN	-0.368125
GPR143	0.257166666666667
ZNF576	0.599
TMEM39A	0.6532
ATP5D	0.151833333333333
MAGEB3	-1.178
RPS5	-0.310666666666667
ANP32E	-1.58828571428571
MTMR1	-0.0495
YEATS4	0.584
SYNGAP1	-0.57975
PCOLCE	0.483666666666667
MNS1	-0.037
PCYT2	-1.09483333333333
ZNF182	-0.385
LAX1	2.3025
SPPL2B	0.6737
ELOVL5	0.2217
PCDHAC1	0.1205
B4GALNT1	-1.32583333333333
BLOC1S2	0.82875
ZNF673	-0.463
ARHGAP21	-0.251333333333333
IRX5	2.31475
LRFN5	1.53283333333333
FAM7A1	-0.29875
RAB19	-0.331
GINS1	-3.33325
ITM2B	1.6731
PAPSS2	0.877583333333333
OR5BF1	0.5555
ACSL3	0.415375
KIAA1919	-0.674583333333333
GLT8D2	3.763625
UTRN	0.820571428571429
CNN1	2.475
HISPPD2A	0.103333333333333
SDAD1	0.279375
SIGLEC9	1.11166666666667
RPL35	0.2545
C22orf26	0.2125
IMPDH2	-0.68125
WDR69	-2.001
SEC14L5	-0.351
CLTA	0.35825
RP11-529I10.4	0.84175
GPR37L1	0.302166666666667
OGDH	-0.618333333333333
ASB13	0.801
ZFP14	1.16075
ZCRB1	-0.155166666666667
KPNA3	0.18325
HSPA1L	1.03175
RHOC	0.69125
LOC554175	0.40425
PPP3CA	1.3
SLC1A7	0.0291
ZNF529	-0.404333333333333
RBED1	0.66975
DDB2	-1.22825
FLJ11286	0.55
SPATA1	0.7085
MKNK1	0.349666666666667
DYSF	1.20633333333333
ALKBH2	-0.18975
NKD1	-3.5555
C1orf174	-0.282
PLEKHO1	0.734666666666667
ASB10	0.002
RING1	-0.264166666666667
NPC2	1.35575
AVPR1B	0.2525
YTHDF1	-0.246333333333333
LMAN1L	0.536
GSG2	-3.589
CEP170	-0.3951
RPS4Y2	-5.39
MSH6	-1.38
HECTD2	0.4915
ZNF556	0.998833333333333
PLEKHC1	0.2335
AIRE	0.2445
BCL2L10	1.71875
LMOD3	-0.123666666666667
ZBTB8	-0.068
FOXA2	-4.0126
SLCO2A1	2.909625
C3orf46	0.3155
PRDM16	0.416833333333333
TMEM98	0.59725
FRMD5	-1.841
PDE6C	-0.453
C1orf216	0.441166666666667
EP400	-0.526928571428572
PTK2	-0.262416666666667
RNF217	0.00075
NDUFA8	0.3075
ZFAT1	0.26
LAMP3	2.69083333333333
GLTSCR2	0.68825
NPW	-1.5175
LLGL2	-1.0271
PPM1K	0.994
C20orf177	-0.64
KIR2DL4	0.8405
NFKB2	0.162
C21orf122	0.236666666666667
HESX1	-1.084
GPR114	1.521
SLC25A35	-0.326833333333333
GNAT1	-0.516
ORAI3	0.1515
FAM76B	-0.688625
TMEM99	1.0246
TRIM29	1.1838
CDS1	3.0725
RHEB	-0.5972
C4orf27	-0.361
RAB3A	-0.09025
OTUD6B	-0.8315
GPD1	2.78375
CDH15	-0.489666666666667
NPM1	-0.0576428571428572
TMEM117	0.50425
PRPS2	-0.74375
GCK	-0.2415
ADRA2A	4.90483333333333
TSPYL4	0.2495
TASP1	-0.52025
WDR19	0.39125
C10orf38	-0.27775
PDE4C	-0.812666666666667
FYB	1.18383333333333
C1orf55	-0.803
PPFIA3	-1.194
RAD18	-1.32125
C12orf44	-0.534666666666667
CRYBA4	0.7525
HVCN1	1.52375
TAF10	-0.5095
C16orf48	-0.722333333333333
DEPDC5	0.674166666666667
LTBP1	-0.119
MAPRE1	-0.23225
FGF8	-0.3185
C3orf52	1.100875
SENP7	-0.3315
LRRK2	1.34525
RUNDC2A	0.571
KIAA0355	0.570666666666667
CPEB1	-1.03025
PPEF2	-1.418
ABI2	-0.404166666666667
KIAA0317	0.021875
ATF1	-0.965666666666667
DYNC1H1	0.5185
DIP	-0.03825
TMEM33	0.768666666666667
POLDIP3	-0.12825
C7orf24	-0.11475
GPR171	4.74925
CDC6	-3.8725
PLD1	0.1804
ITFG2	-0.1958
NDUFC1	0.42075
AKNA	-0.43225
NBR1	0.7315
PKHD1	1.44475
HPS4	-0.8436
MAFA	1.00025
ULBP3	0.21575
DIRC1	1.629
IMMT	-0.7155
C22orf13	-0.41975
CEL	0.00999999999999998
MARK3	-0.595
ADAMTS2	1.51291666666667
ARPC3	0.270333333333333
TMEM10	0.324875
NPHS1	0.62275
BRD8	-0.437333333333333
WDR12	-1.68725
IDI2	0.22725
HOXD13	-1.9775
OR8G2	-1.3825
SLAIN1	-1.365
GABRQ	-0.841
NR2C2	-1.391
NKTR	-0.3429
TLE2	1.0205
KIAA0892	0.113666666666667
AURKA	-3.30618181818182
GPRC5C	0.0493333333333333
TBC1D9B	0.367875
PNPLA6	-0.0615
AP3B1	-0.0735
NAG	0.377375
C11orf68	-0.22375
AKR7A3	2.812
AHCYL1	0.39625
COP1	0.513833333333333
RPP14	-0.612083333333333
PCDHB18	1.4905
CDH24	0.8845
KRT17	0.1947
LACTB2	-0.4735
DDX24	0.7459
PHACTR1	-2.31966666666667
SLC35E2	-0.131
LOXL1	1.2535
IQSEC2	0.4835
RGSL1	0.21
PCDHGC5	0.099
MEGF10	0.491375
PRRX1	2.62566666666667
ASTE1	0.336666666666667
C6orf159	-0.71075
MYOD1	1.17125
GAA	0.17075
ZNF747	0.34825
KLRC1	-0.207625
IL1RL2	0.427
GDF9	-0.1635
GPR119	0.6075
TRAF2	-0.542
HCK	3.85533333333333
BMP6	-1.41225
IL8RA	0.854833333333333
FLJ35848	-1.708
EFHA1	0.583
CDSN	-0.845
C14orf54	-0.289333333333333
LSM3	-0.74125
ZFP41	0.064
C9orf126	-1.608
VIT	0.504
SPCS3	-0.74225
DEF8	-0.9983
CHAF1A	-2.43916666666667
C1orf165	0.439
ZFPM2	2.49566666666667
FTH1	0.189
SLC35F1	-1.767
YWHAH	0.555
C17orf66	0.3635
ADRB1	0.2865
FOXL1	0.1645
RG9MTD3	0.0475
UMPS	-0.724
MGC13008	-0.0735
KIAA1161	-0.8145
CCDC77	-1.78975
C12orf65	-0.2704
COG4	-1.0185
RCP9	0.641666666666667
RP4-692D3.1	2.9395
CDC2L5	0.00275000000000002
MGC7036	0.486333333333333
DNAJC11	-1.109
GDF2	0.215
TIMM17A	-0.7895
HNRNPA0	-0.5659
OR2H1	-0.8645
PCBP1	-0.09025
COL23A1	-1.50275
LRRC2	0.876428571428571
NSD1	0.340714285714286
FLJ37078	-0.764625
WDR91	-0.0275
TMEM179	-0.6525
DSCR10	1.102
CNDP2	0.039
FYN	0.1235
BEX2	1.07533333333333
KCND3	1.796
YPEL5	1.618625
LRRC42	-0.895
C17orf45	0.660625
ZNF649	0.4588
LOC150763	1.187875
COL5A2	3.94841666666667
CNGA2	0.268
ELA2B	-0.621166666666667
RAB9B	-0.264
FAM100A	-0.19525
NAIP	-0.674642857142857
MYOZ2	0.180125
SPATA12	0.3495
XRCC4	-1.05025
CYB561	1.4262
CHST10	0.26525
BAI1	-1.20266666666667
BRSK1	-0.316833333333333
C17orf89	0.0735
PDE6H	-1.27
FLJ20309	0.2848
MAP7	-0.005875
SCN4B	2.2905
SPAG9	-1.0908125
SERTAD1	0.689666666666667
FLJ21963	-1.202
ANTXR1	1.6969
TMPRSS13	1.40283333333333
ETV7	3.03266666666667
DGAT1	0.0318333333333333
NKIRAS1	0.658166666666667
TAC3	-4.22125
CORO1C	-0.527583333333333
RAD54B	-1.4585
HRASLS3	1.96016666666667
C21orf42	0.1595
BARD1	-1.31066666666667
ZNF177	0.262
MIP	-0.181
ZNF442	-0.064
F2	-3.8893
GRIA1	-0.068
GALNTL2	2.24616666666667
WNT5A	-0.7755
LENG9	0.269
hCG_25371	-1.171
FOXR1	-2.2015
TRA@	1.537
PWWP2	0.5445
C1QTNF7	3.242
SLC7A4	2.28775
C4orf7	4.44525
C17orf80	0.00466666666666663
KLK4	2.93983333333333
IL31	0.1215
TMEM176A	4.277
CTNNB1	0.480875
BHLHB2	0.832
TMEM185B	0.2265
ARD1B	-0.0695
C1orf93	0.416
BRUNOL4	-0.847
LOC541469	-0.340916666666667
UPK2	-0.5
GAS8	-0.451666666666667
PATE	-0.042
IMPACT	1.777875
WNK4	1.71633333333333
HNRPLL	-1.326625
GAD2	0.3295
ITGA6	0.54575
BMP15	0.495
CYP2A7	0.99275
RIC8A	-0.121625
CCND1	-0.3115
USP35	-0.5405
DSCR2	-1.6985
CCL4	5.16366666666667
ZCCHC10	-0.806
NOL11	-0.61
TRPM2	1.21325
PSMD2	-1.02081818181818
CHTF18	-2.42375
USP18	0.61275
RRAS	0.431125
LAMC3	0.91475
TOX	-2.07083333333333
PCDH15	0.5405
GABRG3	-1.94875
NUDCD2	-0.068125
SGCZ	0.568
KCTD17	-0.2594
SPSB2	-0.3165
TPPP3	2.82466666666667
CILP2	1.39516666666667
CALB2	3.9925
CEBPZ	-0.973333333333333
ZNF479	-0.23875
FMOD	5.45716666666667
C21orf66	-0.425571428571429
CLN6	0.204333333333333
ANAPC1	-1.094875
SH2D3C	2.02175
PTPN14	0.3263
TRIM42	-0.09625
APTX	0.025
SNRPG	-1.20533333333333
BMS1	-0.396
MAGEA3	-4.1905
NFATC3	-0.785416666666667
LRRC45	-0.736666666666667
ARS2	-0.843214285714286
LRIG1	1.4585
EPSTI1	0.888833333333333
PRSS27	-0.572
ERC2	-0.252125
PRKACB	0.813142857142857
PRDM13	-4.071
HCG27	-1.528
KLK12	-3.71
HSD17B7	-0.374666666666667
ZNF354A	0.57625
PCDH11X	0.0265
DMGDH	1.551
PCBD2	-1.074
TMC6	-1.393375
RIMS1	0.0775
SF3B2	-0.482166666666667
RCN1	-0.1875
CPB1	4.8635
BCAR3	0.8905
FCRLB	-0.117625
PAK1IP1	-0.5375
OR10H1	0.175
KIF9	1.1811
PITPNM2	-1.243125
L3MBTL4	0.286
TGFB1	-0.0581
ZXDC	-0.6535
SLC6A16	-0.51175
SRrp35	-0.787875
LRRC8E	0.8255
PPIAL4	-0.571
EOMES	2.29616666666667
PAX2	0.2715
SCARF2	0.575375
PSEN2	0.493333333333333
PCDHB13	-0.08275
C10orf28	-0.477625
DHRS7B	1.1595
C1orf131	-0.808
ASB1	-0.6023
ZNF223	0.3905
LCMT2	0.58
MEP1A	-1.5595
TMEM53	0.67725
RSPH3	0.911
C10orf33	-1.1395
LOC644285	0.459
PTPN9	0.419833333333333
ABCA12	-3.65325
CCDC37	-2.05925
RUNDC1	0.8424
YES1	-0.789666666666667
FAM120AOS	0.307
OR5M3	-0.3025
PPP1R3F	0.301
IL13	0.1973
MDFI	-0.07525
PRNT	0.68375
ZDBF2	0.6465
OR10C1	0.0976666666666667
CLIC1	-0.622666666666667
LILRA5	1.3805
CSAG1	-3.88133333333333
TREML2	-0.231666666666667
FAM125A	0.139333333333333
ZNF74	-1.24725
FAM104A	-0.15225
LRRC39	-1.2565
SAMD5	1.88425
HYAL2	-0.24975
HIST2H2AC	0.096875
IGFBP5	0.964913043478261
NRTN	-0.131
KIAA0556	-0.0472
FAM29A	-2.39288888888889
JMJD2A	1.39675
EPHB1	2.6345
POLD4	0.52725
ANAPC10	-0.5045
LRRC36	0.14475
MEGF6	-0.175
LPHN3	0.410333333333333
BMP10	-0.0355
C21orf55	0.613
CREM	-0.38
PTGER4	0.829833333333333
METAP1	-0.634875
KCNQ1	1.379
NR2F2	0.5935
SSFA2	-0.404416666666667
CTTNBP2	-0.73225
BCL2A1	-0.491125
ZBTB24	-0.7275
SLCO6A1	-1.24475
PRDM1	1.7615
OR7D2	-0.791666666666667
CCDC47	0.2798
LOC646982	0.524
SLC26A6	-1.47966666666667
BIN1	-0.00630000000000001
SRRM1	0.0257142857142857
PCSK1N	0.748875
ALS2	-0.023
ECT2	-2.58336842105263
CACNA2D2	-0.352625
DOCK6	-0.9825
C10orf119	-0.19225
FATE1	0.0145
DUSP23	1.54925
TRIP6	-0.33
NUP35	-0.9565
CDH3	1.97925
KLHDC8A	1.09825
C9orf116	1.097875
EI24	-0.4545
CENTD1	0.514666666666667
RWDD2B	0.0885
DOCK1	1.77
NPAS2	-0.280375
NR3C2	3.73066666666667
FAM63A	0.218916666666667
INPP5F	0.193833333333333
FAM111A	-1.1902
MYBL1	-2.58758333333333
IQGAP3	-1.48633333333333
CRADD	-0.598333333333333
DUSP12	-1.45875
PDZK1IP1	4.04375
VASH2	-0.26375
CTR9	0.1215
VIL1	-4.718
OR8U1	0.112666666666667
CCDC107	1.227
PTTG1IP	0.01575
OR4X2	0.49175
COL9A1	-2.2855
PSMD9	-0.39875
ZFP62	0.3195
TIP39	-0.39975
PARP15	0.595
TTC19	0.5525
C1orf114	-1.235
GFPT1	0.199
SLC27A6	0.046
MRPS10	-0.689
CALML5	0.0868333333333333
TRPM7	0.345
CGNL1	1.71575
CECR1	0.459
SERPINB8	-0.314333333333333
TMEM102	1.364875
PDIA2	-3.891
NUCKS1	-0.0991666666666667
HOTAIR	-2.39875
EBI3	0.57675
NXN	1.16475
ZMYND19	-0.86225
FOXJ3	-0.03875
EIF5B	-0.0761
EIF2B4	0.0853333333333333
LEO1	0.10775
ZIC5	-2.06775
IL20	2.44083333333333
KIAA0415	0.108
FLJ37357	0.142
TSPAN12	0.859125
ACTR3B	-0.26175
TFAM	-0.727666666666667
IL17RD	0.378125
PARP12	0.41725
KLHDC7A	0.7195
KCTD4	0.6125
GTF2H1	-0.19625
FLCN	-0.6735
BIRC4	1.091875
LOC790955	0.0625
VKORC1L1	-0.49725
CYP4F22	0.210166666666667
TAS2R5	0.5225
ZNF582	1.4465
HS3ST3B1	-0.313875
CTNS	0.642
STK36	0.158
MMD2	0.53425
RP5-1103G7.6	0.512
FLJ23356	0.063
CRH	-0.464666666666667
C1orf182	0.659666666666667
ACP5	3.59166666666667
AMFR	0.1175
CA4	1.71325
PLCB4	0.046125
MPHOSPH10	-0.10875
UNQ473	1.404
G3BP2	-0.10975
SR140	-0.884916666666666
HOXA2	1.322
PYGB	-0.4935
BAT1	-0.540583333333333
DKK3	0.896666666666667
DDX31	-1.149
TULP1	0.3995
NHLRC2	0.107
TNRC4	-0.370666666666667
ZNF430	-0.563
TNRC6A	0.113
PLA2G1B	1.2745
RCHY1	0.587166666666667
GTF2A2	-0.4545
MGC4294	1.8445
ZNF691	-0.255
TACC3	-2.227
DNAJC5G	-0.1105
LOC4951	0.331
MS4A4A	-0.622
LOC152485	1.122
PPP1R2P1	0.0635
PPP2R5B	-0.0455
RPGRIP1L	-0.412
SPOP	0.4624
PTPRF	0.825083333333333
MGC42090	0.046
SUSD3	2.709
THOC4	-1.51325
MAML1	0.1713
FXR2	-0.9345
TYK2	0.20325
MUC6	2.11366666666667
DNAJB7	0.3705
PIP4K2A	-0.0562857142857143
MEX3A	-0.575333333333333
RRP1	-1.038625
TFAP4	-0.97575
CXorf41	1.06275
MTMR4	0.7265
CTLA4	0.469
SNX9	0.707125
CIB3	0.496833333333333
NECAP1	0.38125
PLA2G2D	0.4971
GLMN	-1.5405
DCLRE1A	-0.879
PDX1	-0.319
SAMD11	0.07675
MRPL55	0.4209
TLR7	2.083
TBC1D21	0.1205
SMAD1	1.7487
ACTRT2	-0.359333333333333
RIOK2	-0.15175
PDLIM4	0.5385
SLC22A15	0.0533333333333333
ABHD13	0.8766
STX18	0.0116
CCPG1	0.711214285714286
DCBLD1	0.6665
SLC2A6	-1.4865
NOLA3	0.065
TRDMT1	-0.695642857142857
IL17F	0.443
ATP1A4	-0.0313333333333333
OR52W1	0.658
CFL1	-0.921
IL4	-0.7065
RBP2	0.829333333333333
CPSF6	-0.163375
TTC8	0.0476666666666667
MUCL1	6.461
EYA3	-1.5505
KRT38	0.936
GNE	-0.87425
ZNF501	0.935
SLC35A2	0.2615
CEP110	-0.6213
MYF6	0.7325
MGST2	-0.167166666666667
TRPV4	0.337833333333333
NEK8	-0.509833333333333
NOX5	-0.845
NCKAP1L	-0.0733333333333334
EMP3	-1.00616666666667
BPY2C	0.671
C1orf38	0.68125
ELOVL2	-0.563625
CBX7	1.56691666666667
OSBPL1A	1.60633333333333
ZNF589	-0.893
ESCO1	-0.530333333333333
TRA2A	0.0388333333333333
C3orf26	-1.53325
PHF2	1.31683333333333
PID1	1.22833333333333
RFC1	-0.112125
MTAP	-0.5148125
ADORA3	3.49633333333333
LOC389458	2.283
TRNT1	-0.494
CRIPAK	-0.49125
RAI2	3.88033333333333
ANKRD44	-0.47975
GZMB	3.85325
NFE2L1	-0.457375
STIP1	-0.969166666666667
RASL11B	1.728
NT5DC2	-1.88733333333333
LRP2	2.699
MTDH	-0.5176
ARSG	0.6725
HSP90AB1	-0.215916666666667
CT45-6	-4.92
ZNF483	0.204
LMBR1L	-0.62425
S100A2	-1.3269
C2	0.0436111111111111
C2orf27	-0.126875
EIF4EBP1	0.25825
GCKR	-3.07916666666667
PPP1R9B	0.311
FER	-1.06925
SNRK	1.12716666666667
OR5M10	0.2015
UTP6	-0.876
CAPZA3	1.50425
FBP1	1.51755555555556
TERT	-2.3895
CCL1	-2.198
FUCA1	1.356
ALS2CR8	0.396833333333333
KCMF1	-0.222666666666667
SRCRB4D	-1.608
OXCT2	-0.0291666666666667
IL17RA	0.905
MPP5	0.405375
SPA17	-0.754
FLJ10986	0.6015
GALNT14	-0.06125
CXorf27	-0.951875
NPLOC4	-0.64525
RAB34	-0.141
KRTAP3-3	0.0615
ARSD	1.07583333333333
CPLX2	-1.6944
PJA1	0.78325
WHDC1L1	1.06066666666667
RB1	-0.6645
MTMR15	-0.4145
PHLDA2	-1.8167
GUCY2F	-0.628
MPV17	-0.446166666666667
SLC35D1	-0.424
LYSMD3	0.5827
COL16A1	2.71425
ERLIN1	-0.824666666666667
JMJD4	-0.27375
HIST1H2BK	0.15375
TP53I11	0.6015
ST3GAL4	-1.0979
PF4V1	0.359166666666667
ALG8	-0.7685
REG1A	0.11325
MINA	-0.636
CYB5R3	-0.0215833333333333
HHLA1	0.17625
MYST4	1.3616
VASN	-0.667
UCHL5IP	-0.843
TFAP2A	0.8375
MGC9913	0.2025
C9orf97	-0.11
LOC90379	-1.141
PHF15	-0.214714285714286
ZNF169	-0.559666666666667
KRT7	2.1291
GLIPR1L2	2.806125
LOC116236	0.4515
IQCF3	-0.6655
RDH14	0.894
HNRPK	0.147357142857143
RABEPK	-0.651666666666667
ISX	-2.7075
CBARA1	0.4095
RAD51AP1	-3.5095
MLL5	0.69825
CXorf48	-4.314
SGCD	1.10325
PHTF1	-0.73925
CA3	5.57675
CMTM5	0.8585
STX10	-0.803875
JMJD2D	-0.5985
P4HA1	-0.7935
GAB3	0.363333333333333
DHRS4	0.0598333333333333
COL4A1	2.68325
C20orf20	-1.28475
OSBPL2	0.23325
PTTG2	-2.628
KIAA1688	0.47775
STS	-1.94675
SHROOM4	0.798333333333333
KBTBD5	0.654
ALDH1A3	1.927
BTNL2	-0.241666666666667
TGIF1	0.73
ZFAND5	0.425125
ICA1	1.416125
NAV3	-0.2135
FLJ12331	0.199
EPS8L2	-0.372
MNT	0.246
ENTPD1	2.52366666666667
OR51E2	1.488125
STK11	0.17425
MX1	3.07425
TTTY9A	1.071
CX62	0.982
LOXL4	0.6905
EXOSC4	-0.1915
PURB	-0.177142857142857
SETD1A	-0.956
RELB	1.523
LAMB2	1.23766666666667
HNF1B	-0.3845
PNLIPRP3	-2.5765
C14orf139	0.65225
UMOD	0.89425
GRIN3B	-0.62025
GPR25	0.3995
ZNF512B	-1.15875
ATP6V0A1	-0.209125
SRA1	0.214
ZNF615	1.5495
ZNF768	-0.39
ZNF469	4.30425
DYNC2LI1	0.492166666666667
DNAH3	-1.3705
LOC387911	1.74675
LOC554234	0.41225
ARRDC5	1.1835
TMEM59L	-1.07533333333333
MARCH4	-0.5765
CNOT8	0.0846666666666667
KIRREL3	-1.00516666666667
ADAM17	0.466875
MYOG	0.4575
CPNE1	-0.856166666666667
AK5	3.0595
LOC204010	0.24925
NDRG4	1.471
LOC130074	-0.092
PIAS4	0.224
NCOA2	1.054
TEGT	-0.3358
USP5	-1.27825
ANKRD21	-1.777
KIAA0692	-0.102833333333333
HAPLN3	1.921
LZIC	-0.9145
NRXN3	0.78025
CDKN2C	-1.272
KIAA0226	0.150833333333333
CYB5D1	0.3875
WDR68	-0.332
ABCB6	-0.8329
MRPS25	-0.80575
ZMAT2	-0.237166666666667
KRT25	0.541
RPL11	0.23625
GRAP	0.158666666666667
LOC198437	0.337166666666667
RORC	0.93775
RAP2C	-0.512214285714286
MXD1	-0.356625
AZI2	0.3905
NUAK2	-0.53
AHSG	-6.348875
MANSC1	1.494
IMP3	0.0121666666666667
C2orf3	-0.73575
VSTM3	4.57275
PCTP	-0.23275
SIRT1	0.52375
MANBA	0.91575
CD164	0.209
GFRA1	1.7228
PRM2	0.77025
ZKSCAN3	-0.181
PLEKHG1	3.21375
TPRKB	-0.57075
UBFD1	-0.616666666666667
CDKL5	1.627
HIST1H2BD	1.39166666666667
INPP4A	-0.750166666666667
BMX	1.069625
PTPRU	-0.6335
LOC554202	0.2425
HOXC8	1.291875
IL12B	0.9365
ADPGK	-0.314
ZNF418	1.155
