Hybridization REF	TCGA-BH-A0B2-01A-11R-A10J-07
PPM1G	-1.15075
GOLGA2LY1	-0.53775
NMT1	-0.09325
HADHA	-0.316
CHSY-2	2.2335
PLEKHF1	1.1645
SAGE1	-2.731
MUSTN1	0.404
SUHW4	0.71225
TFEB	2.01216666666667
ZFYVE27	-0.4955
ATG12	-0.322833333333333
BMI1	1.85635714285714
ZIM3	0.1415
MYH4	0.114
MASP1	-0.833583333333333
KIAA0984	0.2525
RPAP2	-0.4805
ASB5	-0.056
BOLA3	-0.737166666666667
MIA3	1.19466666666667
KRT35	0.0565
KIR3DL3	-0.6855
MRPL51	-0.44475
SEMA3F	1.30316666666667
NDUFB2	-0.0958333333333333
LOC253012	1.0065
FAM46C	-0.7395
G6PC	-1.859375
CSAG3A	-2.4245
PREX1	1.1335
SLC25A45	-0.029125
MAPKBP1	0.3286
CPE	0.8883
GNB1	-0.6395
CXCR6	3.147
TRIM46	0.6515
C16orf3	0.3355
HPSE	1.688375
TIGD3	-0.7605
SPG3A	1.99125
LCAT	-1.74166666666667
ST6GAL1	1.21177777777778
POMC	0.79025
FLJ36031	-0.395333333333333
NSMAF	0.6065
SKIL	1.281
ADSS	0.7005
HMGCS1	-2.0285
POLR3F	0.485833333333333
RAB10	-0.022375
ZNF277P	-0.407125
ZBTB7B	0.653125
DHRS1	0.469375
ABCC13	1.915
CNOT3	-0.09575
NFKBIA	1.86825
GAK	-0.0915
SFT2D2	1.75666666666667
HOXA6	0.275
CRTC1	0.703125
LY6D	-0.416833333333333
C20orf72	0.568833333333333
CPT1A	-0.08775
LMO1	-2.055
EIF3I	-0.83125
PRB4	0.17075
MCM3APAS	-1.13425
C20orf132	-0.1157
FOXF2	-2.2465
S100A12	0.087
MLH1	-0.3655
ACTN1	0.9336
MRPL36	-0.300666666666667
C20orf106	-0.18975
FBXO6	0.9315
MKS1	-0.187333333333333
CX3CR1	-0.413625
PDE1B	1.3915
PLP1	-3.28475
KISS1	-0.0116666666666667
C14orf2	-0.395333333333333
TBC1D3P2	-1.10125
COMMD6	1.105
ANKRD7	-1.404
PTCHD1	-1.398625
NARS2	-0.945
DOCK7	-0.508125
FAM127B	-0.21
LOC390243	-0.107333333333333
N6AMT2	0.75825
ZNF391	-0.502
DNAJB14	0.939
WRB	-0.0967500000000001
BPI	0.323416666666667
TTC4	-0.388166666666667
FAM10A5	-0.06875
GOT1L1	0.1221
MAGED1	0.072875
RESP18	0.137
WFDC6	2.06575
MT2A	-1.1075
C11orf56	0.2375
KIAA1432	-0.0185
ROR1	-0.505625
HSD17B14	1.12633333333333
ZFAND2B	-0.105125
SAMD4B	0.11725
HEXA	0.110375
HNRNPU	0.305636363636364
USP39	-0.3605
NRD1	-0.52825
R3HDML	0.1335
FLT4	0.448333333333333
OMG	0.0398333333333333
OR52N4	0.5835
LOC399818	-0.33425
ELA2	-2.2515
VENTXP1	-0.384
RFC5	-2.211
OR52L1	0.1595
PAX5	0.2235
FBXO2	-0.4725
GMEB1	0.467
AKT3	0.705166666666667
CRB1	-0.535166666666667
CTTN	0.0551666666666667
UTP15	-0.6425
HSBP1	-0.101166666666667
PHF11	2.55975
NDEL1	-0.3305
USP8	-0.56825
BAIAP2	0.0956875
SI	0.209
ARSJ	-0.689666666666667
BAAT	-2.94625
KCNS3	1.76583333333333
LOC126147	-0.384666666666667
TMEM37	0.72325
C1orf162	3.78416666666667
MBD1	-0.1074
ITGAL	1.17916666666667
WDR73	-0.172333333333333
GKN2	0.0163333333333333
ARFGAP1	-1.005125
SLC5A8	0.287333333333333
ZBTB40	-0.2317
CYP4B1	3.56383333333333
LYPLAL1	0.76375
CHST3	-0.40325
MAP3K9	0.4215
BTAF1	-1.19366666666667
TFAP2E	0.182
RBM35B	0.1095
LOC441251	-0.3935
ANKRD25	-0.157722222222222
UQCRC2	-0.3575
MAEA	0.0731666666666667
HYAL1	-2.2766
RNPEPL1	0.0348333333333333
CPSF2	-0.010125
PSD3	0.2248
ABCA13	-0.071625
AGR2	1.061125
GBX1	-0.574
HDLBP	0.547214285714286
ACY3	-0.149
HECW1	-0.19825
ZNF519	-0.953
HOPX	3.0595
ZNF304	0.8805
OR12D3	-0.0545
FKSG43	0.0425
METTL1	0.17925
MFSD3	2.1895
PSPH	-1.44025
CLCA3	0.0895
DARS2	-1.044
CDC25A	-2.505
BAIAP2L1	-0.47575
B3GNT5	-0.240625
USP29	-0.00400000000000002
ARHGEF10L	0.6242
ATOX1	0.249875
ADAM30	0.22775
DNASE1	-0.022
STT3A	-0.0324166666666667
RAB6IP1	-0.19175
PTN	3.5538
C1orf106	-0.0200769230769231
HECA	1.7475
RNF122	0.56825
SLC22A18AS	-1.00733333333333
GNG8	0.685666666666667
ELP4	-0.23425
FAM65A	0.153333333333333
RPL10A	0.392166666666667
IRS4	0.338
MACF1	0.4915
SEC24D	0.0995
LOC374395	0.69325
TGFB2	1.274875
MDFIC	0.460125
CHRNE	0.376166666666667
PCMTD2	-0.303666666666667
ATP6V0D1	-0.149
MTA2	0.0125
LZTR1	-0.5345
RAP1A	0.564666666666667
AXIN1	-0.11725
POLR1C	-0.18325
TRIO	0.24475
PLXNA4A	0.0629166666666667
C5orf33	-0.13375
DEPDC1B	-3.81525
ZNF473	-0.142333333333333
MTM1	0.4585
GPR107	0.415
CSNK1A1L	1.00266666666667
FLJ14154	0.0465
NLRC4	3.875
ENPP4	1.24416666666667
PADI3	0.322
RNF170	1.055
CG018	0.985166666666667
C16orf7	-0.4065
KCNE1	1.268
NRM	-1.47383333333333
SLC37A3	-0.36
TPD52L2	-1.485
UNC5B	1.7675
C12orf12	-0.0518333333333333
SDHB	-1.05325
CLRN1	-0.056
NUDT10	0.985666666666667
UGT3A1	0.17575
FBXW8	-0.084875
RHOF	-0.38275
PTPLAD1	0.392625
MYO3B	-0.56325
DERA	-1.28125
TPP2	-0.6565
C19orf53	0.252833333333333
GINS3	-1.846
ST6GALNAC5	1.366
CHSY1	0.089
MGC15705	0.2215
GPR83	0.164666666666667
EXT2	0.586375
DOLK	0.4715
TUBAL3	-2.297
ACVRL1	2.4048
ABL2	0.20125
C14orf156	-0.939833333333333
PTPRZ1	-2.914125
DIP2C	0.751125
LAMP1	1.381875
RXRA	0.6143
MAP3K5	0.64975
ALKBH1	0.036
PDLIM7	0.124375
ARL14	-0.533
SNIP1	-0.637833333333333
TIMP3	1.13975
RGS3	0.098
SPAG16	-0.7374
ABHD4	0.0615
ARHGEF12	0.752833333333333
GLUD2	0.024
RAC2	0.0248
UAP1L1	-0.616
SLC18A3	-0.1385
YOD1	-0.349
RALY	-0.87875
HMOX2	0.431
DGKH	1.57525
DBNDD2	0.9785
YIPF4	0.395125
THAP10	-0.47525
ZNF513	-0.02075
HAGHL	0.0913333333333333
ITGB4	-0.142166666666667
CCDC141	-0.288
YTHDF3	1.57075
C5orf28	-0.29325
RPL7L1	-0.43075
TMEM30B	1.14878571428571
ANKRD35	2.416
DUOXA2	-0.00624999999999998
TBC1D5	0.157625
DFNB59	0.043
HRH4	0.523
MYO6	2.4528
DNAJA4	1.523125
RBM24	-0.80775
CEACAM20	-1.4755
RBM23	0.173
NGFB	-0.1245
C1orf63	-1.4815
KRTAP7-1	-0.1295
PERLD1	1.782
NPB	0.0925
C17orf59	0.1811
HSPBAP1	-0.232
SLC15A4	0.42725
PRTFDC1	-0.12225
OSMR	-0.845642857142857
CYSLTR2	0.059
C19orf25	0.1529
KIAA1797	-0.429
NLRP6	0.0485
FAM105B	0.0254
SCRN2	-0.0488333333333333
LRRC58	0.1781
RNF17	0.2655
NEIL3	-3.7245
FAM137A	0.4945
SKP2	-3.31775
PARVA	1.07175
PKLR	-1.8805
RNF34	0.16475
A3GALT2	-0.07125
C12orf50	0.156833333333333
SUNC1	-1.3555
FAM102B	0.452166666666667
CCT2	-1.28425
LRRC37A2	0.136
ARF4	0.5505
SIKE	1.152
C8orf48	0.813166666666667
MBTPS1	-0.286428571428571
GPSN2	-0.491
NCF2	3.25375
SLC12A6	0.0665
MRPL48	-0.8265
HMGN3	-0.180833333333333
LRRC62	-1.469
PAX9	1.018
FAM55A	-0.6055
C20orf42	-1.79
SCML2	-1.17716666666667
BCL9	0.9805
FAM40A	-0.34475
C9orf41	-0.226833333333333
ZNF774	0.308
LETM1	-0.90975
PLXNB1	0.358166666666667
NIPSNAP1	-0.373
USP10	-0.80125
F9	0.1895
LIPE	3.56725
CNGB3	0.1585
C12orf52	-0.07525
PI4K2A	0.143
MED8	-0.393875
STAT4	2.3014
FGD4	0.374
RNF145	-1.05933333333333
WDR32	1.2937
CLDN2	0.0263333333333333
TCEAL8	0.8835
ZMYND8	-0.673
PDXK	-0.72446875
GATAD2A	-0.2745
PTGES3	-0.7985
CCM2	-0.03225
TAP1	2.6295
ZNF670	0.8845
ETS2	-0.0923571428571428
C6orf166	0.137166666666667
PRMT2	0.0965714285714286
OR4B1	0.4305
INTS8	0.9705
CCDC102A	0.58325
CCDC83	-1.74066666666667
ITGA1	0.6364
EPHA5	-1.6525
FAM24B	-1.49233333333333
TSGA10	1.9825
HAL	-1.74283333333333
MYOT	-0.15425
SPACA3	-0.0835
BCL2L2	-0.707166666666667
CUGBP2	0.9615
CCNB3	1.82775
RNF113B	-0.13875
MERTK	1.28975
BAG1	0.25675
VPS36	0.49025
ORMDL3	0.9117
C1orf190	0.589
ZNF625	-0.14425
CORO2B	-1.29575
ALOX15	-0.704
CST1	2.767
NUPR1	2.32916666666667
CCL7	0.5915
SMCR5	-2.897
DSC2	1.1555
RBMS2	0.71625
GRIK4	0.3895
TRIM65	-0.054
TMPRSS6	0.165642857142857
TP53INP2	-0.48075
GLB1L	0.454333333333333
LOC388284	0.325333333333333
PUS1	-0.634142857142857
BCL9L	-0.0615
OLFM1	-0.835583333333333
RET	-1.22575
MASTL	-2.28333333333333
ALX3	-0.05925
IL1RL1	0.310166666666667
ZNF765	-0.6511
C14orf138	-0.71425
SNX10	-0.329166666666667
TAC4	-0.1745
C1orf64	2.86
POGK	0.28125
MAPK9	-0.253
ZNF366	3.269
C8orf79	0.5083
CLDN7	2.2595
OR5AT1	0.299
TRIM37	-2.64675
LRRC25	2.75175
GRHL2	2.8769
TEKT3	1.28225
LASS5	-0.298333333333333
ABCC4	-1.53691666666667
DLG3	1.2175
VGLL1	0.518875
ZFP36L2	2.05133333333333
MFRP	-0.2275
KIAA1799	0.127
FLJ44379	1.749
PCNX	0.64625
ANXA9	2.826
CYP4V2	1.7412
PIK3C2A	0.292
SRR	-0.0925
NOL3	-1.6105
IFITM2	2.2005
ARNTL2	-1.609
ZNF595	0.29975
NLRP13	-0.344
ASPH	1.112625
CPA2	0.0185
PVRIG	0.431166666666667
LEPR	-0.451
C16orf42	0.512
SH3BGRL	2.066
FAM77D	0.341
FNDC7	-0.00850000000000001
C9orf6	0.0421666666666667
NOTCH2NL	1.085
PGBD1	-0.804833333333333
SYNGR2	0.852
PITPNA	-0.387875
PRPF4B	-0.8175
SLC43A3	-1.46935714285714
NRBP1	-0.39225
SLC25A22	0.47725
ILK	-0.052625
SLC22A8	0.439166666666667
MRPS7	-0.4395
PITX2	-0.0865
FABP3	-0.7155
OR1L1	-0.1345
LOC728215	2.381375
BLID	-1.4495
KIAA1217	2.53982352941176
TFPT	0.4765
AP4B1	0.15125
VBP1	-1.61375
OR1K1	-0.0245
MORC3	0.4
BHMT2	0.713
C3orf10	0.796375
FZD7	0.532333333333333
WFDC10A	-0.0255
PMS2CL	-0.43325
CCDC32	0.255666666666667
FA2H	-1.89925
ALG13	-0.938
TTLL7	-0.9802
SPOCK3	0.199
SLC13A2	0.6765
AIM1	1.43225
GPRC6A	0.088
EGR2	3.50275
MED11	0.20825
WWC1	2.25125
SH3GL3	-3.8895
RIF1	-0.206714285714286
PRLH	-0.234
VLDLR	-2.268
DBT	0.1693125
C21orf63	1.667
CGGBP1	-0.10475
KRTAP12-2	-0.3145
TADA3L	-0.406125
ZBTB16	3.8045
PDGFB	0.83575
RFX1	0.519
UQCRB	1.1433
LOC133874	-0.5605
HPS3	-0.0625
LGALS3BP	1.7569
DKFZP564O0823	1.86428571428571
MRFAP1L1	0.385875
HOXA10	-0.523833333333333
NGB	-0.2785
KIF21A	-0.108769230769231
IFLTD1	0.155
LZTS1	-0.474125
ARHGEF3	1.794
RHBDL3	-0.264
CSNK1G2	0.0854166666666667
ChGn	-0.57025
KIAA1244	2.01083333333333
GABRB2	0.1105
MGC72080	-1.235
CD27	4.11925
EGLN1	-1.0343
PEX13	0.69525
RWDD3	-0.54575
RNF12	-0.2965
GRIN2B	-0.0755
ADAMTS14	-0.222125
DYDC2	2.064
ATP6AP1	0.9016
NR1H2	-0.0543333333333333
PDK2	0.34675
C3orf17	-0.279
SLC38A2	-0.653857142857143
SLC25A29	0.0685
C15orf29	0.244875
ADAM9	-0.0190833333333334
TMUB2	0.172625
GPR176	-0.43025
AGK	-1.136125
MCCD1	0.15875
NDUFA4	-0.0865
TMEM146	1.41125
DUSP1	1.236125
UNQ6975	0.814
EMX2OS	3.00875
INSM2	-0.1455
LUZP4	-0.289
SETD6	-1.10025
P2RY2	3.541
SLC45A2	-1.7555
RABGAP1	0.556833333333333
UBXD5	-0.3175
GPRC5A	0.9956
PAK3	0.651
LOC63920	-0.77575
TGFBR1	1.1919
KRTAP6-3	-0.08625
SFMBT2	-0.023
CDC42	-0.1899375
C11orf35	0.35
TTLL2	-0.30425
UACA	0.516
CD97	-0.3665
SETD5	-0.28675
NINJ2	-0.25625
PTER	1.25366666666667
POMGNT1	-0.53275
KRTAP4-2	-0.034
ECGF1	2.95325
HRB	-0.504818181818182
ATP1B2	1.4115
LOC400506	-0.0785
COL4A3BP	1.07875
C6orf97	0.809
GRHPR	0.46175
TAS2R1	0.352
SEMA7A	-1.00975
EDF1	0.282
ODF2L	0.4754
PCID2	-0.524333333333333
GTF2H4	-0.718333333333333
ZCCHC3	0.42325
CGB2	-0.278333333333333
NEUROD1	-0.00624999999999999
C20orf75	-0.3875
RP5-1054A22.3	2.55866666666667
IFNA5	0.146
ZNF134	-0.00175000000000001
MGC119295	-0.7921
ZSWIM6	-0.09075
SMEK1	0.378333333333333
PCGF2	-0.05675
C1orf102	2.76025
CYP2A13	1.6325
KCNH6	-0.3974
MDM1	-0.1248
ALDH7A1	-0.2045
C9orf75	0.66275
VDAC3	0.782375
OR51T1	0.1745
EIF3F	-0.566416666666667
KCNJ10	-0.660625
LENG8	0.02725
EDEM2	-0.1675
CCNJL	-1.16666666666667
DHX37	-0.878
CRYGN	0.7315
AATF	-0.572
ZNF630	0.898
E2F5	0.5065
WFDC13	-0.16375
FTSJ3	-0.543
C4orf33	1.19125
LHFPL4	-2.799
C19orf56	-0.0199166666666667
SMAD4	0.278
AFM	-0.211333333333333
G0S2	1.85725
FCHSD2	0.361
RRP1B	-1.07
EEF1B2	-0.724666666666667
STAT6	0.562833333333333
ZNF195	-0.2535
GNL1	-0.562666666666667
ZNRF2	1.07483333333333
PER3	-0.39325
ASB16	0.43175
C10orf10	2.042
ADCY8	-2.82566666666667
C9orf58	-1.25016666666667
ARMC10	-0.651833333333333
PSG1	-0.4865
DHX34	-0.32375
VARS2	-0.379125
NFIC	1.0445
ITPR2	0.736
AGXT2	0.282833333333333
OR6K3	0.2615
H2AFZ	-1.27566666666667
MLLT3	0.272
COX4I2	2.1315
CCNT2	-0.631375
PLK4	-1.6655
NUMBL	-0.572
MED16	0.297
PLEKHQ1	1.65075
GOSR1	0.528055555555556
BTG4	0.00124999999999999
RPL30	1.605
IGSF5	0.66225
IGFL2	1.822
ELMOD2	1.26083333333333
SHC3	-1.12883333333333
HAVCR1	0.5125
DYNC2H1	-0.26075
RNF5	-0.446333333333333
C2orf7	-0.36775
NLF1	1.1935
KLHL25	0.29725
LRP10	1.4164
KRI1	0.07825
PUS7L	-0.1075
MGMT	1.1645
HOXD1	-0.732333333333333
CSH1	0.1116
ATG16L2	-1.2985
FLJ44635	0.691
CHODL	1.18775
EXOSC8	-1.41475
SLC28A1	-0.24175
MYO7B	-0.4925
SEH1L	-0.201
MTNR1A	0.0216666666666667
TSPAN5	0.0581666666666667
CDC45L	-4.08783333333333
AMIGO1	0.2355
ATAD3A	-1.618875
OSGIN2	0.881333333333333
PDIK1L	0.1835
DARC	3.468375
PIPSL	0.5815
SHMT1	-0.71475
CRISP3	-0.3755
POPDC2	2.0565
ZRANB2	-0.442833333333333
FBXL8	0.587
TRIP13	-3.18563636363636
EIF5AL1	-0.8485
POU5F1P3	-4.41983333333333
IL6	-1.2635
CXorf38	0.598666666666667
IFNA16	-0.179
FBXL2	1.40433333333333
BRD1	0.141
STATH	0.19
FBXO44	-0.257833333333333
MCCC2	1.301
CDC2	-2.2546
C5orf23	1.2915
IVD	0.5485
C10orf122	-0.622
MSL3L1	0.4104
MVP	0.50825
EPOR	-1.1181
ZMYM1	-0.484
BCL7C	0.491166666666667
PSTPIP2	0.9285
LYPD1	-1.355875
OR8G5	-0.196
ZP3	0.179
BCAS4	0.805
EDG6	3.43025
ISY1	-0.16775
PRAMEF2	-0.97775
CUL1	-0.735375
RNF213	1.2268
CCRK	0.87025
DHX9	-0.3525
C13orf29	0.07525
NCKAP1	-0.701333333333333
MRPL43	0.995928571428571
XPR1	0.35725
PKN2	0.5204
PODNL1	1.3565
ZNF333	0.506125
DALRD3	0.82975
OPN1SW	0.12
BTBD6	0.60425
C11orf82	-2.4035
OR5P3	-0.0315
DUSP11	0.36025
L1CAM	-1.7394
NEK11	2.38966666666667
OR7E91P	1.6435
CNTN3	2.4286
CREB3L2	0.336
ZBTB37	0.942
KIAA1324L	-0.18425
NDUFB10	0.0341666666666667
NUDT2	0.1965
GTPBP8	0.037
CACNA1D	0.30025
PRKAA2	-1.16116666666667
PRDM8	0.4105
MGC16075	-0.271833333333333
KRT14	0.659071428571428
PP8961	0.578125
MRPL18	-0.79375
ABCG2	-0.84525
PACRG	1.714
BBS2	-0.23925
KREMEN2	-0.718
FBXO21	0.3805
HNRPUL1	-0.105333333333333
GRB10	0.04675
CLSTN1	0.716625
LMAN2	0.2077
C17orf61	-0.42525
NIPSNAP3A	0.31925
INSIG2	-1.74566666666667
PCDHB7	0.110333333333333
STXBP2	0.25275
CMAH	1.8515
SEMA5B	-0.497
ZNF155	0.2545
COQ6	-0.233
PRPF4	1.0055
TSPAN15	2.5992
VN1R5	0.08225
LATS2	1.34125
SELK	0.18675
PGK2	0.0515
MS4A1	2.477125
TYW3	-0.035
KRTAP5-1	1.001
RCCD1	-1.80483333333333
BTN1A1	0.25875
DDX28	-0.18025
TMEM65	0.925375
LOC92345	0.23425
TTC31	-0.47975
WDR46	-0.948666666666667
CHP2	-0.965333333333333
LSP1	0.897125
ZNF542	0.07125
EXOSC1	-0.33425
ARHGAP18	-0.148666666666667
LRRTM4	-0.757375
MAOB	5.22891666666667
CACNB4	-0.0115
MGC33846	0.9075
RANBP3L	1.876625
ATP5L	0.105375
ONECUT1	-2.723
NUDT9	0.877
TMEM149	1.431
STX17	1.403
IGSF10	-2.83925
TMPRSS9	0.01
BMPR2	1.25983333333333
ALLC	-0.14825
KLF7	1.001875
GCC1	1.2006
TIMM9	-0.3125
CDO1	1.765
MGC10701	-0.748
IFI6	4.20766666666667
FRMD8	0.81175
MGAT2	0.29075
WBP5	0.223333333333333
CNIH2	0.19925
KIAA0907	-1.2772
KCNH8	0.4865
CTSG	-0.8035
GRIK1	-0.319666666666667
CUL5	1.03775
FRMD1	0.27
OR9A4	0.553
SYT6	-0.8435
FOXD4L2	1.34675
ANAPC2	-0.4045
OPN5	0.151
TAF13	-0.632
LYG2	-0.47175
GGNBP1	-0.396
C11orf40	-0.3365
OTX2	-0.8425
REG4	-0.280333333333333
EIF5	-0.648125
PALB2	-0.66325
SEPSECS	0.2307
RNASE3	-0.1005
TRIM49	-2.106
POLR2K	0.9129
GPR42	-0.0535
C8B	-2.64875
SASS6	-1.1565
PREB	-0.866833333333333
OR3A3	0.2895
TUBA8	0.76
IGLV2-14	-0.6985
STIL	-2.92325
ANKFN1	0.306
NME7	0.37075
HOXC12	4.778
UBE2C	-2.240625
FHOD1	-1.054125
CDK2AP1	0.0569166666666667
OR6K2	0.08625
DHPS	-0.8065
RPL5	-0.893833333333333
TRGV5	0.3715
LOC541472	0.288625
HCCS	-0.0606
DENND1B	1.3165
LHX3	0.3315
OR5D16	0.096
CXorf57	-1.41533333333333
IRF2BP1	0.76775
NDST2	0.845833333333333
LCE3D	-0.072
BOLL	0.267625
SYT3	-0.9485
PIH1D2	1.34575
C20orf7	0.5565
IL1R2	1.40916666666667
SLAMF9	1.0755
PPME1	-0.1365
PIK3CA	0.28725
TRAPPC1	-0.35975
COLEC10	-0.296
SLC9A6	-0.924166666666667
PDDC1	-0.4715
CCDC53	0.2395
GK3P	-0.676
DAZL	-0.37275
BRI3	0.573
SDK1	-0.69325
CYP2C18	-0.025
IFI44L	5.984375
RPL3L	0.366
FUT9	2.00066666666667
KIFC2	0.270333333333333
PMP2	-0.434625
SLC4A9	-0.3525
PLAG1	-1.83733333333333
MYCBP2	0.831333333333333
OR4E2	0.1905
CCDC65	1.25325
C16orf82	-0.103375
ENTPD4	-0.640125
BRP44L	-0.17425
PMP22CD	0.21375
TMCO4	0.760333333333333
KCNN1	-0.976333333333333
WDR35	0.0795
CCDC80	3.2055
C3orf31	-1.022
SLC7A9	-0.83725
TMEM190	2.71125
DBC1	-0.8145
FADS3	-1.045
PDZD8	0.507833333333333
GRM5	0.122375
AZGP1	1.8736
PEX3	-0.0015
MED1	0.154714285714286
ATG4C	-0.596
HNRPH3	-0.793625
FAM109B	2.135
C4orf17	0.245
CA10	-0.342
OPRD1	-0.331
CCL16	-1.25975
SACM1L	-0.95925
CST6	5.61775
CD63	0.7559375
LGI1	-1.279
ZNF784	0.398
CRYBB1	-0.633
CX3CL1	1.027
TOP2A	-2.970375
GYPB	-3.4755
GADD45GIP1	-0.266
FEN1	-1.96725
IGF1R	0.051625
WDR72	-1.94316666666667
PURG	-0.2345
DEFB126	0.158
PKD1L1	-0.063
CAV1	-1.2833
GNPDA2	0.6375
DGAT2	1.1665
NLGN1	-3.216
STRBP	-0.065625
HPRT1	-1.28366666666667
FANCI	-2.703875
PSMA7	0.1635
DBF4B	-0.717333333333333
TTF1	-0.6145
RAD54L	-3.24
ELOF1	-0.17775
PLAGL2	-0.865125
ZNF256	0.206
HMGCL	0.165
MSI2	0.0981666666666667
RPESP	0.1045
C11orf60	0.4875
ABCD1	0.1485
ACAA1	0.4155
SPARCL1	5.40721428571428
IL6ST	1.7754
ZNF319	0.297
TMEM109	0.00429999999999999
FAM90A1	1.31433333333333
IL22RA1	-0.6775
ATP4B	0.128
TEC	-0.499333333333333
C7orf30	-0.68875
TXNDC2	-0.385333333333333
ABCB4	-0.12825
KIAA1191	0.365375
C9orf38	-0.136
SFTPB	0.379125
CNTNAP2	-0.0671666666666667
FRK	0.688
TBX19	0.4295
CHD4	-0.21325
C6orf26	-2.34083333333333
MOSC2	1.3075
IKBKE	1.1585
HIF1A	-0.793
LOC595101	-0.308
RELA	0.444833333333333
TMEM16B	-0.725666666666667
ABHD12B	-0.92975
TSEN34	-0.0805
KIF18A	-2.95075
TXNDC9	-0.473833333333333
SPATA2L	0.348
SEMA4G	-0.7765
C21orf91	0.1945
MATN1	-0.256
KCNIP4	-0.294833333333333
TUSC1	2.188375
OR4C15	0.20575
ARMCX6	0.350333333333333
WBSCR27	-1.1495
OR52I2	0.1645
KIAA1604	-0.60575
DYNC1I1	-0.5055
PPP4C	0.13725
SLC47A2	-1.631
TREH	-0.20825
CD48	3.14783333333333
ST14	2.25966666666667
PKN1	-0.55775
SPON2	3.8175
XBP1	2.6625
SFRS12	-0.555666666666667
EFCAB6	1.55075
SELT	0.2005
SLC39A2	0.8135
ERF	-0.8675
ARL3	0.041
SURF6	-0.6552
MLLT10	-0.400952380952381
FLJ11171	0.226166666666667
TDGF1	-3.93233333333333
ERCC6	0.1665
EIF2AK4	0.999625
BAZ1A	0.0301666666666667
LRRN3	1.24983333333333
TMC3	0.752
EFTUD1	0.03975
PTPRO	1.4685
CLEC12A	1.402375
ACBD4	0.514625
ZDHHC14	-0.685625
OTUD7B	1.535125
ACTB	0.2495625
MSRA	0.049625
LCE5A	1.2475
IFI35	1.861
BSCL2	0.112166666666667
ANKRD12	1.09358333333333
CFHR2	0.87475
RGAG1	0.423666666666667
HSFY1	0.3925
SLC30A5	-0.183083333333333
IMPG1	-0.0225
GPR109A	0.5085
ZNF185	-0.727
IYD	1.341
NPCDR1	0.5025
SERPINA13	-0.0175
HMGCLL1	0.69875
NEUROG1	0.863
UBQLN1	0.021625
LIN37	0.326
SOCS2	-0.651
DSCR4	-1.618875
XKR6	-0.02675
GPR142	0.1375
KRTAP13-3	-0.00399999999999998
CCDC15	0.102
MOS	0.071
CD1E	-1.0415
OFCC1	-0.0515
FAM83D	-2.93375
SRFBP1	0.02825
C9orf96	-0.1295
DHDH	-1.66275
CCDC90A	-1.157
RABL3	0.8002
CD320	-1.73633333333333
ANGEL2	0.586833333333333
MRPL21	-0.2895
SMG6	0.1515
INSR	2.130875
FLJ14816	-0.4555
GLRB	-0.0138333333333333
C9orf89	-0.2165
CIZ1	-0.39425
URG4	-0.397666666666667
LRDD	-1.18633333333333
CBY1	0.522333333333333
NFX1	0.168
MTERFD2	-0.0495
C19orf23	0.18
PGC	-2.246375
IER3IP1	-0.1772
RASAL2	1.4555
C1orf89	-0.29225
SYNJ1	-0.641375
NFKBIE	0.8495
FLJ40125	-1.2875
TCEB2	-0.5213
NOG	-0.672
POLR2J2	-0.672
HLA-B	4.1215
PCDHA1	2.0335
PPP2R2B	-0.626
ARHGEF17	0.583833333333333
TCF7L2	1.42678571428571
CHD5	-0.6665
ZNF431	-0.307875
TBC1D25	-0.226
ZNF800	0.963
SCUBE2	2.32327272727273
MYCBP	-0.610833333333333
GPX5	0.001
C6orf129	0.4055
QSER1	0.100666666666667
ULK2	2.172
PIGO	0.599666666666667
NRCAM	-2.08535714285714
SLC35E3	0.272625
CSRP2	-0.9815
HYPE	0.3345
MAPK15	0.426166666666667
MGC14327	0.3375
TIMM13	-0.336833333333333
ZNF462	1.58525
GBA3	0.1645
TEX13A	0.023
MCM6	-2.20622222222222
MTRF1	-0.85775
ABCA7	-1.2735
EIF4A2	-0.109
ZC3H10	0.793
RPGR	-0.0661666666666667
C20orf94	2.7015
RP1L1	-0.26125
GPR125	-0.50775
USP22	0.188428571428571
OR1L4	-0.1235
MLZE	2.097
FLJ32065	0.05325
PTCD1	-0.16575
CRTAC1	1.12333333333333
BXDC2	-1.4165
C18orf1	2.843
FAM107A	2.12614285714286
EFNA3	-0.184
P18SRP	-0.3007
CAMKK2	0.357666666666667
KIAA0649	-0.515
NES	-1.2065
HS6ST3	0.314125
PON2	-0.42875
TCP11L2	-0.34325
CLEC4A	2.75475
PRR12	0.2005
MLXIPL	-1.2007
C2orf50	-0.122
ZNF28	0.5595
ENC1	0.676833333333333
MAP2K1	-0.645375
FKSG2	0.72575
KIAA0430	1.002
PTP4A1	-1.12666666666667
GPR156	1.011
GTF3C6	0.3535
UBR2	0.128
LOC388272	-1.4415
MAK	0.539833333333333
ACOT4	2.6905
STC2	-1.31583333333333
PIGW	-1.161625
SAE1	-0.935
COL6A1	1.44109090909091
OAZ1	0.442833333333333
STMN4	0.3485
EDG3	0.179
SGCE	-0.5685
IL11	-2.26266666666667
PRSS8	2.328625
YIPF5	1.00958333333333
WNT4	3.869875
CSN2	0.235666666666667
TCF7	-1.982125
TDO2	2.43025
SAMD9	3.01775
S100A7A	0.655
MMRN1	1.83216666666667
GKAP1	-0.03875
AKR1C3	-1.0945
RNF19A	1.709375
