Hybridization REF	TCGA-A2-A0SU-01A-11R-A084-07
DNAH7	1.61633333333333
FLJ43860	0.292
BRCA2	-2.58125
ACADM	-0.364375
CXXC6	-3.156375
RAGE	-1.130625
CHMP2A	0.3475
FAM8A1	0.6409
GPR21	0.4805
SLC12A3	-2.396
FVT1	0.923857142857143
ZDHHC7	-0.563
FLJ44048	0.52625
SLC44A3	2.392
SDSL	0.566333333333333
MMP8	-0.5495
PLA2G12B	-3.04433333333333
ACY1	-0.0585
MT1E	-0.376833333333333
OR4K15	0.6735
TECTB	-0.1065
GPR20	0.451375
IRAK2	-0.4515
RFPL3	-0.308125
MYO9A	0.228
NARG1L	-0.80425
BLMH	-0.87275
CCDC3	3.01683333333333
C9orf21	-0.733166666666667
KIAA0513	-0.190333333333333
MIER2	0.33325
PNMA2	-1.47991666666667
SH3BP2	0.2854
ANXA10	0.7025
RTN2	1.5485
TFB1M	-1.1465
PRPH2	2.20225
C14orf133	0.46925
GOLGB1	1.49441666666667
IRX4	0.711375
NFKBIL1	0.509
C10orf62	-0.89475
APBB3	-0.3825
RPS10	-0.1682
LOC728378	1.11275
TLE3	1.48744444444444
PSMB7	-0.78625
MESDC1	-0.0315
SLC6A1	0.805166666666667
OCLN	1.093
PTTG3	-2.22883333333333
NAGLU	-0.5305
SERTAD4	2.539875
SPRY1	1.966
FLJ10781	-0.695583333333333
MYSM1	-0.2245
TRIM4	1.00142857142857
SH3YL1	1.436625
TREM2	3.14033333333333
SERPINI1	1.47775
HDHD3	0.40725
TMEM38A	0.231375
EID2B	-1.417
TDRD3	0.00483333333333334
SEDLP	-0.141
THSD7A	2.45766666666667
NDST3	-0.90075
KLHL15	-0.359333333333333
DHRS12	2.795
FBXO9	-0.0354285714285714
TNPO1	-0.375416666666667
MRPL13	-1.23883333333333
SNX5	-2.247
METTL6	-0.47825
SOD1	-0.596625
CHML	-1.73466666666667
PACS1	0.7405
SIRT5	-0.4168
CAPN2	-0.2715
FXYD5	-0.8275
TWISTNB	-0.172625
LRFN1	0.8685
UBE1L	0.45
UBE1C	0.45
OR51B2	-0.5135
OR4D11	-0.1055
C15orf2	0.1365
NR4A1	-0.213166666666667
LOC339047	-3.37925
TRIM17	0.545
ATP5G3	-0.265285714285714
RPL15	-0.0700833333333333
ADAMTS8	0.12625
HOXC4	0.534
C14orf37	2.393
CEACAM5	3.010125
MYT1L	0.02
RASA2	0.047625
OSBPL7	-1.142
STAG1	-0.1535
GIMAP4	4.66733333333333
FUT3	-0.169333333333333
PIF1	-2.4505
LPIN2	-0.2988
SH3PX3	1.02125
PDP2	-1.194
PAPD1	-0.380375
ERP27	3.6525
APOOL	-0.0529
DIABLO	0.382
TRHR	0.113125
ARMC9	0.20725
RNF152	1.413
SLITRK3	0.617666666666667
ZNF211	0.2527
PFDN1	0.632625
RGS11	-0.07975
HS6ST1	0.3514
AKR1D1	-0.80875
TNP2	-0.329333333333333
STK31	0.351333333333333
EML4	-1.01475
SGTA	-0.0666666666666667
HIST1H2BI	0.469833333333333
PSMD6	-1.66433333333333
KIAA1257	3.22725
C18orf55	-0.630666666666667
FLJ20273	2.048875
RPL28	0.0461666666666667
EPYC	1.619375
NOX3	-0.8185
ELAC1	-0.441666666666667
METT11D1	-0.90275
BIN2	-0.2595
NACA2	-0.02075
CCDC17	-1.472
HM13	-0.4396
UBOX5	0.1545
UBE2O	-0.326875
UBL5	0.023
APOLD1	1.922
C9orf31	0.08275
TNFSF8	0.0035
ARHGAP29	1.762
PROKR2	0.3815
PDE5A	0.112833333333333
C6orf12	-0.292
TOM1L1	0.5395
WHDC1	0.055625
FOXI1	1.4465
RAB4A	0.1033
TMEM39B	-0.50175
ATPBD1C	-0.57175
FARSA	-0.400833333333333
PLEKHG5	0.5405
CMAS	-0.517333333333333
OR7E24	-0.159
SLC30A1	-0.4005
CDC42EP5	1.45816666666667
PLAC1	0.0375
KLHL18	-0.574833333333333
LBA1	0.5603
TAZ	-1.04275
CRIP2	3.18375
BTBD11	-0.578833333333333
C16orf72	1.2235
DIO2	1.3277
LRRCC1	0.481833333333333
CCDC136	-2.1125
PRX	0.03575
RBM5	-0.49
TMEM85	-0.469875
TUBGCP4	-1.77083333333333
APLN	1.236875
CDK7	-0.121
SSR2	0.259416666666667
CRELD1	0.7145
C19orf46	2.17075
GAL3ST4	0.216666666666667
KBTBD10	0.20175
IL28A	0.085
WDR27	-1.363
MCM2	-1.37416666666667
SOX14	0.4475
FLJ39743	0.636
KIAA0922	-0.7985
HIPK4	0.0115
FLJ25758	0.4425
C16orf57	-1.11916666666667
PDZD2	0.53
MCC	0.761875
HHLA3	0.2063
ID2	-0.337
C20orf23	1.61391666666667
ZNF688	1.694
APOC2	-2.80466666666667
LOC440093	0.2305
FAM50B	2.8405
PWP1	-0.898
DNAH10	0.55025
HIST1H2BA	1.06725
GPR56	-0.0725
METAP2	0.1315
PAN3	2.41416666666667
STXBP4	-0.167
PDHX	-0.253
MTA1	0.383
ZBED4	-0.431
ZNF720	0.93775
CDK2	-1.07725
RHOJ	1.568
CDC37	-0.122833333333333
ZER1	0.720375
GRK4	0.27925
PRPH	0.04375
POLR2A	0.22125
OGFOD1	-1.70575
NOL5A	-1.374
PHEX	-0.0245
FLJ16478	0.306
C20orf117	-1.395
CAMTA2	0.0425
C11orf74	0.216833333333333
DDX17	-0.722916666666667
C5orf27	0.182125
PLEKHA2	-1.3899
PDE4DIP	-1.5284
SCN7A	0.22425
ZNF559	-0.930666666666667
CXCL10	3.01125
ZMYM4	0.436333333333333
STK32B	2.3008
KIAA0888	-3.3385
TACR3	0.282
CKAP2L	-1.21925
KIF1A	-0.604166666666667
RSPRY1	0.5675
VCAN	1.4845
CYP27C1	0.1645
SYDE1	-0.862333333333333
MED12L	-0.37125
ZDHHC21	0.852125
NHS	-0.387
TM9SF3	0.746833333333333
DDHD1	-0.55325
MAFG	-0.17525
BICD2	0.4848
C14orf119	-0.0118333333333333
C14orf43	0.850928571428571
CDH7	-0.3655
ALKBH5	0.0707142857142857
JUP	1.721375
TMEM41A	0.164333333333333
MAMDC4	-1.57333333333333
CBX3	-0.468
LRRC18	0.65775
RBMXL2	-0.2405
PLA2G4D	0.417
FGF13	2.0605
KIF3A	0.1195
PDIA6	-0.818
DCXR	0.81175
CASKIN2	0.831
EHD1	0.278666666666667
MARCKSL1	0.882666666666667
ZNF496	-0.56
SCAF1	0.0476666666666667
KCTD8	-0.88775
TRAF3IP3	0.838642857142857
LSR	1.6005
CXorf1	0.1305
C14orf112	0.316666666666667
EIF2B1	0.199
OMP	0.308
GSTZ1	1.11325
LOC92017	0.81325
ISLR2	1.6405
C12orf36	0.616
GATA2	-1.00016666666667
GABRA5	-1.3975
CELSR2	0.0374285714285714
STAM2	0.5965
TNAP	-0.315
PTPMT1	-0.8625
GRP	6.71975
SV2A	-1.3295
MAGEA12	-3.73775
CACNG1	2.08
C18orf19	-0.65275
GSG1	-0.252833333333333
PTPRJ	-1.16971428571429
FRMPD1	-0.7145
ZNF668	0.59125
PLEKHJ1	-0.341875
ADAT1	-0.8257
TMEM50A	0.6
UCN3	-0.23
HOOK1	1.811375
IL17B	1.698
MLKL	-1.39616666666667
TTC14	-0.852333333333333
KLHL5	0.27225
CRYL1	0.849
FOXH1	0.3565
NFYB	-0.338
PPM1G	-0.30025
GOLGA2LY1	-2.1035
NMT1	-0.617875
HADHA	-0.0459
CHSY-2	2.2245
PLEKHF1	0.548214285714286
SAGE1	-2.399
MUSTN1	0.144
SUHW4	0.40575
TFEB	1.58466666666667
ZFYVE27	0.18875
ATG12	-1.06
BMI1	0.663785714285714
ZIM3	0.54625
MYH4	0.32225
MASP1	-1.01875
KIAA0984	0.182
RPAP2	-0.706
ASB5	0.15475
BOLA3	-0.836333333333333
MIA3	1.36666666666667
KRT35	-0.3395
KIR3DL3	-1.0065
MRPL51	-0.763
SEMA3F	0.873166666666667
NDUFB2	-0.214833333333333
LOC253012	0.90825
FAM46C	0.1282
G6PC	-1.89028571428571
CSAG3A	-3.5945
PREX1	1.2575
SLC25A45	-0.000875000000000001
MAPKBP1	-0.1714
CPE	1.5804
GNB1	-0.245125
CXCR6	1.6745
TRIM46	-0.06825
C16orf3	0.490666666666667
HPSE	-0.693375
TIGD3	0.439
SPG3A	1.928
LCAT	-1.48833333333333
ST6GAL1	-1.03894444444444
POMC	-0.048
FLJ36031	-0.530166666666667
NSMAF	-1.26866666666667
SKIL	1.142
ADSS	0.288666666666667
HMGCS1	-2.0197
POLR3F	0.0793333333333333
RAB10	0.45625
ZNF277P	-0.289125
ZBTB7B	0.362875
DHRS1	1.0385
ABCC13	0.02575
CNOT3	-0.03
NFKBIA	1.379
GAK	0.384833333333333
SFT2D2	0.122166666666667
HOXA6	0.152
CRTC1	0.740375
LY6D	0.256666666666667
C20orf72	-0.634166666666667
CPT1A	0.45375
LMO1	-1.3415
EIF3I	-0.14775
PRB4	0.1205
MCM3APAS	-2.709875
C20orf132	0.8815
FOXF2	-2.95525
S100A12	0.124
MLH1	-0.281
ACTN1	0.3931
MRPL36	-0.607333333333333
C20orf106	-1.19225
FBXO6	0.9615
MKS1	0.734333333333333
CX3CR1	-0.630375
PDE1B	0.503
PLP1	-3.30875
KISS1	0.147833333333333
C14orf2	-0.521833333333333
TBC1D3P2	-1.7025
COMMD6	0.86
ANKRD7	-1.045
PTCHD1	-0.593875
NARS2	-1.0225
DOCK7	-0.43075
FAM127B	0.252875
LOC390243	-0.065
N6AMT2	1.02325
ZNF391	-1.189
DNAJB14	0.642333333333333
WRB	-0.38725
BPI	0.561416666666667
TTC4	-0.2815
FAM10A5	-0.46525
GOT1L1	0.1977
MAGED1	0.51675
RESP18	-0.07025
WFDC6	-0.40725
MT2A	-1.3945
C11orf56	0.0455
KIAA1432	-0.3465
ROR1	-0.622
HSD17B14	0.9785
ZFAND2B	0.398625
SAMD4B	0.304
HEXA	-0.034875
HNRNPU	-0.0126363636363636
USP39	0.034125
NRD1	-0.3795
R3HDML	0.42075
FLT4	0.3925
OMG	0.0658333333333333
OR52N4	0.561
LOC399818	-1.5415
ELA2	-2.28525
VENTXP1	0.1635
RFC5	-1.1305
OR52L1	0.1965
PAX5	-0.1575
FBXO2	0.882
GMEB1	0.382
AKT3	0.188666666666667
CRB1	-0.631833333333333
CTTN	0.337166666666667
UTP15	-0.275333333333333
HSBP1	1.18308333333333
PHF11	1.2625
NDEL1	-0.201
USP8	2.061
BAIAP2	1.4836875
SI	-0.0966666666666666
ARSJ	-0.978833333333333
BAAT	-1.949
KCNS3	3.5035
LOC126147	-0.372
TMEM37	-0.10525
C1orf162	2.9875
MBD1	-0.0241
ITGAL	0.855
WDR73	-0.1075
GKN2	0.189666666666667
ARFGAP1	-0.798375
SLC5A8	-0.614666666666667
ZBTB40	-0.1404
CYP4B1	4.27616666666667
LYPLAL1	-1.04825
CHST3	-0.42525
MAP3K9	0.4615
BTAF1	-1.65316666666667
TFAP2E	-0.4475
RBM35B	-0.3405
LOC441251	-0.790666666666667
ANKRD25	0.0648333333333333
UQCRC2	0.139
MAEA	0.463
HYAL1	-2.2993
RNPEPL1	0.0433333333333333
CPSF2	-0.3155
PSD3	-1.552
ABCA13	-0.255375
AGR2	1.364
GBX1	-0.792
HDLBP	0.385214285714286
ACY3	-0.65075
HECW1	-0.42075
ZNF519	-1.0875
HOPX	2.969125
ZNF304	0.62525
OR12D3	0.016
FKSG43	0.12175
METTL1	-0.426625
MFSD3	0.0635
PSPH	-0.75975
CLCA3	0.03
DARS2	-1.75566666666667
CDC25A	-2.21683333333333
BAIAP2L1	-0.1255
B3GNT5	-0.560375
USP29	0.25125
ARHGEF10L	0.3003
ATOX1	-0.02075
ADAM30	0.59275
DNASE1	-1.128
STT3A	-0.769
RAB6IP1	0.02725
PTN	3.8377
C1orf106	-1.53361538461538
HECA	1.4745
RNF122	0.72175
SLC22A18AS	-0.330666666666667
GNG8	0.335
ELP4	-0.328
FAM65A	0.201833333333333
RPL10A	0.0608333333333333
IRS4	0.3365
MACF1	0.7717
SEC24D	-0.53925
LOC374395	0.4215
TGFB2	-0.997875
MDFIC	0.49425
CHRNE	0.389166666666667
PCMTD2	0.213666666666667
ATP6V0D1	-0.226666666666667
MTA2	0.7305
LZTR1	-1.03583333333333
RAP1A	-0.0766666666666667
AXIN1	0.019875
POLR1C	-0.12975
TRIO	-0.317666666666667
PLXNA4A	-0.5925
C5orf33	-0.213
DEPDC1B	-3.203125
ZNF473	-0.039
MTM1	0.708625
GPR107	0.2485
CSNK1A1L	1.12033333333333
FLJ14154	0.57925
NLRC4	2.8135
ENPP4	2.29033333333333
PADI3	-0.4285
RNF170	0.193
CG018	0.749
C16orf7	-0.25175
KCNE1	0.19975
NRM	-0.907333333333333
SLC37A3	-0.0520714285714286
TPD52L2	-0.706
UNC5B	1.26175
C12orf12	0.5558
SDHB	-0.667
CLRN1	-0.06475
NUDT10	-0.747833333333333
UGT3A1	-0.07925
FBXW8	0.256375
RHOF	-0.637375
PTPLAD1	1.818625
MYO3B	0.0525
DERA	-1.06825
TPP2	-0.15625
C19orf53	-0.173333333333333
GINS3	-1.07975
ST6GALNAC5	3.1795
CHSY1	2.10125
MGC15705	0.1155
GPR83	0.0683333333333333
EXT2	0.031625
DOLK	0.13975
TUBAL3	0.3905
ACVRL1	2.5419
ABL2	-0.550916666666667
C14orf156	-1.44166666666667
PTPRZ1	-1.55925
DIP2C	0.459125
LAMP1	0.215625
RXRA	-0.1661
MAP3K5	0.3325
ALKBH1	0.4885
PDLIM7	-0.632625
ARL14	-1.6275
SNIP1	0.362666666666667
TIMP3	2.68366666666667
RGS3	0.450666666666667
SPAG16	0.9207
ABHD4	0.687
ARHGEF12	0.600166666666667
GLUD2	0.499
RAC2	-0.8662
UAP1L1	-0.8135
SLC18A3	-0.1555
YOD1	-1.792
RALY	-0.1325
HMOX2	1.05675
DGKH	-0.53425
DBNDD2	2.44033333333333
YIPF4	0.330625
THAP10	-0.126
ZNF513	0.4145
HAGHL	0.783666666666667
ITGB4	0.916166666666667
CCDC141	-0.798
YTHDF3	0.106
C5orf28	-0.000249999999999998
RPL7L1	-0.772
TMEM30B	1.705
ANKRD35	1.9665
DUOXA2	0.06125
TBC1D5	0.209625
DFNB59	-0.243
HRH4	0.8955
MYO6	3.8238
DNAJA4	3.44725
RBM24	-1.4455
CEACAM20	-1.04125
RBM23	0.710214285714286
NGFB	-0.229
C1orf63	-1.7569
KRTAP7-1	0.327
PERLD1	2.34825
NPB	0.059
C17orf59	0.5599
HSPBAP1	-0.8465
SLC15A4	0.29975
PRTFDC1	0.20125
OSMR	-0.8335
CYSLTR2	-0.041
C19orf25	0.6274
KIAA1797	-0.6215
NLRP6	0.8185
FAM105B	-0.3532
SCRN2	-0.0265
LRRC58	0.2019
RNF17	0.383285714285714
NEIL3	-2.3835
FAM137A	-1.29525
SKP2	-2.83875
PARVA	0.893333333333333
PKLR	-1.888
RNF34	0.69975
A3GALT2	0.6095
C12orf50	0.225833333333333
SUNC1	-2.058
FAM102B	0.755
CCT2	-1.27325
LRRC37A2	-0.315
ARF4	0.4695
SIKE	0.08075
C8orf48	2.82533333333333
MBTPS1	0.267785714285714
GPSN2	-0.052
NCF2	2.39325
SLC12A6	-0.462833333333333
MRPL48	-0.731
HMGN3	0.111333333333333
LRRC62	-0.869
PAX9	-2.118375
FAM55A	0.1
C20orf42	-2.3045
SCML2	-0.850166666666667
BCL9	-0.06925
FAM40A	-0.19025
C9orf41	-0.7545
ZNF774	1.255
LETM1	0.16225
PLXNB1	0.1085
NIPSNAP1	-0.361
USP10	-0.9855
F9	0.42975
LIPE	1.465
CNGB3	-0.1205
C12orf52	0.101
PI4K2A	0.285125
MED8	-0.040375
STAT4	1.0104
FGD4	0.0206666666666667
RNF145	-1.479
WDR32	1.1173
CLDN2	0.0321666666666667
TCEAL8	1.14325
ZMYND8	-0.3153
PDXK	-0.98228125
GATAD2A	-0.4775
PTGES3	-0.576
CCM2	-0.37775
TAP1	1.24025
ZNF670	0.09525
ETS2	-0.1465
C6orf166	-0.0751666666666667
PRMT2	0.383214285714286
OR4B1	0.2405
INTS8	-1.5135
CCDC102A	0.15775
CCDC83	-1.176
ITGA1	0.0109
EPHA5	-1.7559
FAM24B	-1.26466666666667
TSGA10	1.97625
HAL	-1.70583333333333
MYOT	-0.206
SPACA3	0.16575
BCL2L2	-0.0953333333333333
CUGBP2	0.0205
CCNB3	1.09325
RNF113B	-0.2765
MERTK	-0.809
BAG1	1.35425
VPS36	-0.466
ORMDL3	1.1667
C1orf190	0.71675
ZNF625	-0.67025
CORO2B	-1.37175
ALOX15	-0.1815
CST1	1.7125
NUPR1	2.185
CCL7	-0.01275
SMCR5	-2.6315
DSC2	0.5155
RBMS2	0.199
GRIK4	1.0205
TRIM65	0.5396
TMPRSS6	0.9515
TP53INP2	-0.04575
GLB1L	0.313166666666667
LOC388284	0.350666666666667
PUS1	-1.27542857142857
BCL9L	-0.555
OLFM1	0.134
RET	0.814375
MASTL	-2.27383333333333
ALX3	0.19875
IL1RL1	0.173166666666667
ZNF765	-0.9426
C14orf138	-1.26275
SNX10	-0.256666666666667
TAC4	0.3235
C1orf64	4.38475
POGK	0.235
MAPK9	0.9905
ZNF366	3.0605
C8orf79	2.152
CLDN7	1.562875
OR5AT1	0.1985
TRIM37	-0.92975
LRRC25	1.66325
GRHL2	2.3253
TEKT3	2.5105
LASS5	-0.260333333333333
ABCC4	-1.4185
DLG3	0.947375
VGLL1	0.8665
ZFP36L2	1.03133333333333
MFRP	-0.313666666666667
KIAA1799	0.64375
FLJ44379	2.326
PCNX	-0.274
ANXA9	-0.101
CYP4V2	2.5025
PIK3C2A	0.31825
SRR	-0.7965
NOL3	-1.561
IFITM2	0.301
ARNTL2	-0.466
ZNF595	0.68475
NLRP13	0.3275
ASPH	-0.382375
CPA2	0.1095
PVRIG	-0.987166666666667
LEPR	-0.127
C16orf42	0.895
SH3BGRL	1.41175
FAM77D	-0.234
FNDC7	0.6885
C9orf6	0.168333333333333
NOTCH2NL	0.9315
PGBD1	0.203
SYNGR2	2.0895
PITPNA	-0.9113125
PRPF4B	-1.2024
SLC43A3	-1.24164285714286
NRBP1	-0.343
SLC25A22	0.0445
ILK	0.099
SLC22A8	0.584
MRPS7	0.094125
PITX2	-1.82375
FABP3	0.805
OR1L1	0.653
LOC728215	0.107125
BLID	-1.85
KIAA1217	2.85370588235294
TFPT	0.43425
AP4B1	-0.625
VBP1	-1.439
OR1K1	0.2055
MORC3	-0.102
BHMT2	-0.132833333333333
C3orf10	0.697875
FZD7	1.72783333333333
WFDC10A	-0.0585
PMS2CL	-0.893
CCDC32	0.237
FA2H	-2.32225
ALG13	-0.4455
TTLL7	0.1111
SPOCK3	0.4935
SLC13A2	0.0815
AIM1	0.5545
GPRC6A	0.6035
EGR2	4.19025
MED11	0.09475
WWC1	0.64175
SH3GL3	-2.4655
RIF1	-0.365285714285714
PRLH	-0.2245
VLDLR	-2.0425
DBT	0.292375
C21orf63	0.8945
CGGBP1	0.35875
KRTAP12-2	-0.7805
TADA3L	-0.2745
ZBTB16	1.668
PDGFB	1.28575
RFX1	0.3695
UQCRB	-0.0502
LOC133874	-0.4805
HPS3	-2.128
LGALS3BP	1.2059
DKFZP564O0823	1.61571428571429
MRFAP1L1	1.081625
HOXA10	-0.644
NGB	-0.245
KIF21A	-0.409384615384615
IFLTD1	0.788
LZTS1	-0.377375
ARHGEF3	1.17575
RHBDL3	-0.399
CSNK1G2	-0.0590833333333333
ChGn	-0.05525
KIAA1244	2.68183333333333
GABRB2	0.5715
MGC72080	-0.688
CD27	3.51
EGLN1	-2.1468
PEX13	0.36975
RWDD3	-0.42925
RNF12	-0.278666666666667
GRIN2B	0.92
ADAMTS14	-0.643625
DYDC2	2.663
ATP6AP1	1.013
NR1H2	0.0841666666666667
PDK2	1.01475
C3orf17	0.0878333333333333
SLC38A2	-0.510857142857143
SLC25A29	-0.576333333333333
C15orf29	0.209
ADAM9	-1.03125
TMUB2	1.00675
GPR176	-0.19125
AGK	-0.1525
MCCD1	0.429
NDUFA4	-0.376
TMEM146	0.73475
DUSP1	2.48425
UNQ6975	0.6875
EMX2OS	2.4305
INSM2	0.094
LUZP4	-0.131
SETD6	-2.15475
P2RY2	1.0855
SLC45A2	-1.361
RABGAP1	0.8125
UBXD5	-0.20025
GPRC5A	0.3573
PAK3	0.696833333333333
LOC63920	-0.3165
TGFBR1	-0.2631
KRTAP6-3	0.01225
SFMBT2	0.167
CDC42	0.133625
C11orf35	-0.084
TTLL2	0.419
UACA	0.656
CD97	-1.3797
SETD5	-0.624625
NINJ2	-0.3855
PTER	1.2185
POMGNT1	0.49075
KRTAP4-2	-0.158
ECGF1	1.69775
HRB	-0.184545454545455
ATP1B2	0.2407
LOC400506	0.58325
COL4A3BP	0.907
C6orf97	2.233
GRHPR	0.413375
TAS2R1	1.255
SEMA7A	-1.07875
EDF1	-0.377
ODF2L	0.2007
PCID2	-1.24016666666667
GTF2H4	-0.869
ZCCHC3	-0.012
CGB2	-0.0318333333333333
NEUROD1	-0.367
C20orf75	-0.13
RP5-1054A22.3	1.76933333333333
IFNA5	-0.229
ZNF134	-0.190916666666667
MGC119295	-1.5766
ZSWIM6	-0.037125
SMEK1	-0.0828333333333333
PCGF2	0.926625
C1orf102	3.13975
CYP2A13	4.526
KCNH6	-0.9507
MDM1	-0.4435
ALDH7A1	-0.691666666666667
C9orf75	1.10775
VDAC3	-0.45825
OR51T1	0.5265
EIF3F	-0.3455
KCNJ10	-0.341875
LENG8	-0.07425
EDEM2	-0.09675
CCNJL	-0.449333333333333
DHX37	-0.85
CRYGN	0.3245
AATF	-0.6525
ZNF630	0.692
E2F5	-0.327
WFDC13	0.269
FTSJ3	-0.583666666666667
C4orf33	-0.23575
LHFPL4	-2.46875
C19orf56	0.113
SMAD4	0.241375
AFM	-0.3615
G0S2	-1.39125
FCHSD2	0.0632
RRP1B	-1.9249
EEF1B2	-0.614833333333333
STAT6	0.745
ZNF195	-0.50025
GNL1	-0.6165
ZNRF2	0.372333333333333
PER3	0.148875
ASB16	0.06925
C10orf10	2.15135714285714
ADCY8	-2.39983333333333
C9orf58	-0.981166666666667
ARMC10	-0.00683333333333329
PSG1	-0.6275
DHX34	-0.19625
VARS2	-0.975875
NFIC	0.70075
ITPR2	1.42
AGXT2	0.4065
OR6K3	0.1845
H2AFZ	-1.26375
MLLT3	0.501583333333333
COX4I2	1.86125
CCNT2	-0.171625
PLK4	-2.065625
NUMBL	-0.675833333333333
MED16	0.655
PLEKHQ1	1.41225
GOSR1	0.388055555555556
BTG4	0.72875
RPL30	0.0975833333333334
IGSF5	-0.017
IGFL2	1.40466666666667
ELMOD2	0.27
SHC3	-0.921166666666667
HAVCR1	-0.2775
DYNC2H1	-0.1535
RNF5	-0.209
C2orf7	-0.46825
NLF1	1.2925
KLHL25	0.3875
LRP10	1.0258
KRI1	-0.455
PUS7L	-0.6245
MGMT	0.527
HOXD1	0.0681666666666667
CSH1	0.1101
ATG16L2	-1.729
FLJ44635	0.3735
CHODL	0.42575
EXOSC8	-2.69625
SLC28A1	-0.0935
MYO7B	-0.557333333333333
SEH1L	-0.2472
MTNR1A	0.3995
TSPAN5	-0.221833333333333
CDC45L	-3.6545
AMIGO1	0.485
ATAD3A	-1.4105
OSGIN2	0.0606666666666667
PDIK1L	0.744
DARC	3.863875
PIPSL	-0.065
SHMT1	-0.099
CRISP3	0.71
POPDC2	2.27166666666667
ZRANB2	-1.0385
FBXL8	0.8915
TRIP13	-2.38354545454545
EIF5AL1	-1.4615
POU5F1P3	-4.8715
IL6	-0.358666666666667
CXorf38	-0.7575
IFNA16	-0.357
FBXL2	2.298
BRD1	-0.1075
STATH	0.02475
FBXO44	0.742666666666667
MCCC2	-1.066
CDC2	-2.1878
C5orf23	-0.999
IVD	-0.484
C10orf122	-0.055
MSL3L1	-0.1843
MVP	1.5095
EPOR	-1.3345
ZMYM1	-0.274333333333333
BCL7C	0.892833333333333
PSTPIP2	0.4691
LYPD1	-1.092375
OR8G5	-0.2465
ZP3	0.2215
BCAS4	1.67458333333333
EDG6	2.88025
ISY1	-0.32225
PRAMEF2	-0.75125
CUL1	-0.076375
RNF213	1.25
CCRK	1.4335
DHX9	-0.33975
C13orf29	0.84625
NCKAP1	0.411666666666667
MRPL43	0.895214285714286
XPR1	-0.63775
PKN2	1.0433
PODNL1	0.6355
ZNF333	0.30575
DALRD3	0.82475
OPN1SW	0.081
BTBD6	0.35275
C11orf82	-2.9635
OR5P3	0.6955
DUSP11	0.135
L1CAM	-1.5495
NEK11	2.97033333333333
OR7E91P	1.156
CNTN3	1.3356
CREB3L2	-0.25975
ZBTB37	0.26
KIAA1324L	1.3875
NDUFB10	0.309666666666667
NUDT2	0.0425
GTPBP8	0.01525
CACNA1D	1.164625
PRKAA2	0.478333333333333
PRDM8	-0.154
MGC16075	-0.5455
KRT14	1.155
PP8961	0.67125
MRPL18	-0.3645
ABCG2	-2.05975
PACRG	1.862
BBS2	-0.1425
KREMEN2	0.1785
FBXO21	0.842
HNRPUL1	0.117
GRB10	-0.202
CLSTN1	1.660875
LMAN2	0.1556
C17orf61	-1.299
NIPSNAP3A	1.1595
INSIG2	-0.6645
PCDHB7	1.47066666666667
STXBP2	-0.254125
CMAH	-0.0536666666666667
SEMA5B	0.268
ZNF155	-0.246166666666667
COQ6	-0.430666666666667
PRPF4	0.0665
TSPAN15	2.3968
VN1R5	0.22325
LATS2	-0.058
SELK	0.36825
PGK2	0.72925
MS4A1	-0.24475
TYW3	-0.1089
KRTAP5-1	1.40125
RCCD1	-1.665
BTN1A1	0.4045
DDX28	-0.41075
TMEM65	0.5125
LOC92345	0.02775
TTC31	-0.11475
WDR46	-1.32333333333333
CHP2	-0.782
LSP1	0.216875
ZNF542	0.1035
EXOSC1	-0.636
ARHGAP18	1.35183333333333
LRRTM4	-0.433625
MAOB	2.58841666666667
CACNB4	-0.45125
MGC33846	1.1535
RANBP3L	1.6515
ATP5L	-0.288375
ONECUT1	-2.7865
NUDT9	-0.076
TMEM149	0.4775
STX17	0.45275
IGSF10	-3.658
TMPRSS9	-0.504
BMPR2	1.69341666666667
ALLC	0.0975
KLF7	0.88975
GCC1	0.7479
TIMM9	-0.413
CDO1	0.067
MGC10701	-1.35316666666667
IFI6	0.325666666666667
FRMD8	0.64425
MGAT2	-0.4855
WBP5	0.123666666666667
CNIH2	0.16775
KIAA0907	-2.0218
KCNH8	0.531
CTSG	-0.12475
GRIK1	1.59983333333333
CUL5	0.5085
FRMD1	0.5375
OR9A4	0.9075
SYT6	-1.196875
FOXD4L2	1.1065
ANAPC2	-0.338
OPN5	0.298
TAF13	-1.30375
LYG2	-0.32225
GGNBP1	-0.1175
C11orf40	-0.249
OTX2	-0.996
REG4	0.171333333333333
EIF5	-0.5858125
PALB2	-0.2135
SEPSECS	0.0185
RNASE3	-0.18825
TRIM49	-1.7005
POLR2K	-0.0445
GPR42	-0.094
C8B	-1.986
SASS6	-0.8085
PREB	-0.684333333333333
OR3A3	0.3935
TUBA8	0.680125
IGLV2-14	-2.09075
STIL	-2.28375
ANKFN1	-0.652166666666667
NME7	-0.3315
HOXC12	-1.46075
UBE2C	-1.681375
FHOD1	-1.2185
CDK2AP1	0.438416666666667
OR6K2	0.387
DHPS	-0.209
RPL5	-0.316666666666667
TRGV5	0.2405
LOC541472	0.623875
HCCS	-0.4407
DENND1B	0.4195
LHX3	0.4315
OR5D16	0.426
CXorf57	-0.439666666666667
IRF2BP1	1.075
NDST2	0.399166666666667
LCE3D	0.343
BOLL	0.02775
SYT3	-0.098
PIH1D2	0.051
C20orf7	-1.202
IL1R2	0.240333333333333
SLAMF9	0.88
PPME1	0.1235
