Hybridization REF	TCGA-A8-A075-01A-11R-A084-07
C1orf190	1.1265
ZNF625	-0.50125
CORO2B	-2.01475
ALOX15	1.397
CST1	1.577
NUPR1	2.23466666666667
CCL7	3.7695
SMCR5	-1.7445
DSC2	1.464
RBMS2	0.8155
GRIK4	0.747
TRIM65	-0.0477
TMPRSS6	0.164
TP53INP2	0.41875
GLB1L	0.548666666666667
LOC388284	0.123166666666667
PUS1	-0.394642857142857
BCL9L	0.3095
OLFM1	-1.699
RET	1.0405
MASTL	-0.871166666666667
ALX3	-0.192
IL1RL1	-0.116666666666667
ZNF765	-0.4138
C14orf138	-0.58175
SNX10	0.236166666666667
TAC4	0.2295
C1orf64	4.0955
POGK	-0.180875
MAPK9	0.69425
ZNF366	2.488
C8orf79	-0.5922
CLDN7	2.253625
OR5AT1	0.372
TRIM37	-2.12125
LRRC25	3.29575
GRHL2	3.2833
TEKT3	0.68175
LASS5	0.163
ABCC4	-1.724
DLG3	1.047875
VGLL1	2.402375
ZFP36L2	1.30333333333333
MFRP	-0.0505
KIAA1799	-1.137
FLJ44379	0.001
PCNX	0.51425
ANXA9	2.397
CYP4V2	1.1705
PIK3C2A	0.16675
SRR	0.258
NOL3	-0.5205
IFITM2	1.032
ARNTL2	-0.55775
ZNF595	1.215
NLRP13	-0.746
ASPH	1.11225
CPA2	0.8025
PVRIG	-0.890333333333333
LEPR	-1.19933333333333
C16orf42	0.440333333333333
SH3BGRL	1.788
FAM77D	-0.628
FNDC7	-0.3255
C9orf6	0.3095
NOTCH2NL	0.431
PGBD1	-0.3745
SYNGR2	1.50483333333333
PITPNA	0.39925
PRPF4B	-0.1656
SLC43A3	-1.11578571428571
NRBP1	0.371
SLC25A22	0.2155
ILK	0.727875
SLC22A8	0.469166666666667
MRPS7	-0.2325
PITX2	-2.1375
FABP3	0.230125
OR1L1	-0.261
LOC728215	0.512
BLID	-1.945
KIAA1217	1.99782352941176
TFPT	0.80675
AP4B1	-1.03475
VBP1	-1.73175
OR1K1	0.303
MORC3	0.34775
BHMT2	-0.649333333333333
C3orf10	0.956375
FZD7	0.00383333333333333
WFDC10A	0.512
PMS2CL	-0.267
CCDC32	0.446
FA2H	-0.1115
ALG13	-0.3485
TTLL7	-0.265777777777778
SPOCK3	-0.47775
SLC13A2	0.6785
AIM1	1.92925
GPRC6A	-0.0755
EGR2	2.949
MED11	0.07575
WWC1	1.579
SH3GL3	-3.52775
RIF1	-0.823428571428571
PRLH	-0.089
VLDLR	-1.392
DBT	-0.1116875
C21orf63	-0.02175
CGGBP1	-0.118375
KRTAP12-2	-0.0575
TADA3L	-0.143375
ZBTB16	0.85425
PDGFB	1.68
RFX1	0.441
UQCRB	1.6601
LOC133874	0.09
HPS3	-2.474
LGALS3BP	1.2711
DKFZP564O0823	2.40278571428571
MRFAP1L1	0.67675
HOXA10	-1.422
NGB	0.1135
KIF21A	0.513923076923077
IFLTD1	-0.859
LZTS1	-1.042875
ARHGEF3	-0.01075
RHBDL3	-0.6205
CSNK1G2	-0.437333333333333
ChGn	-0.90775
KIAA1244	2.64866666666667
GABRB2	0.04
MGC72080	0.0225
CD27	3.81
EGLN1	-0.0278
PEX13	1.18475
RWDD3	-0.8105
RNF12	-0.629666666666667
GRIN2B	-0.0375
ADAMTS14	-0.834
DYDC2	1.14066666666667
ATP6AP1	0.6153
NR1H2	0.227333333333333
PDK2	0.1845
C3orf17	-0.297333333333333
SLC38A2	-0.572428571428571
SLC25A29	0.4595
C15orf29	0.145625
ADAM9	-0.56275
TMUB2	-0.23175
GPR176	-0.08325
AGK	-0.29475
MCCD1	0.965
NDUFA4	-0.42775
TMEM146	0.88525
DUSP1	-0.627625
UNQ6975	-0.175
EMX2OS	4.617
INSM2	-0.14525
LUZP4	-0.04
SETD6	-1.50425
P2RY2	3.6415
SLC45A2	-1.69
RABGAP1	0.747
UBXD5	-0.221625
GPRC5A	0.8161
PAK3	-0.382333333333333
LOC63920	-1.27175
TGFBR1	1.2974
KRTAP6-3	0.17175
SFMBT2	-0.1735
CDC42	-0.0680625
C11orf35	0.752
TTLL2	-0.788666666666667
UACA	0.099
CD97	-0.341
SETD5	0.270625
NINJ2	-0.18275
PTER	0.652666666666667
POMGNT1	-0.544
KRTAP4-2	0.435
ECGF1	2.672125
HRB	0.377363636363636
ATP1B2	-0.4689
LOC400506	-0.21825
COL4A3BP	1.002
C6orf97	0.58325
GRHPR	0.217125
TAS2R1	0.5585
SEMA7A	-0.45075
EDF1	0.26475
ODF2L	0.624
PCID2	-0.747
GTF2H4	0.00533333333333333
ZCCHC3	-0.644875
CGB2	0.0423333333333333
NEUROD1	0.6765
C20orf75	-0.6725
RP5-1054A22.3	1.29183333333333
IFNA5	0.2935
ZNF134	0.79
MGC119295	-0.8537
ZSWIM6	-0.722125
SMEK1	0.787666666666667
PCGF2	-0.172625
C1orf102	1.1545
CYP2A13	0.768
KCNH6	-0.8336
MDM1	-0.2963
ALDH7A1	0.177666666666667
C9orf75	1.34825
VDAC3	-1.007375
OR51T1	0.228
EIF3F	-0.135583333333333
KCNJ10	0.198375
LENG8	0.1065
EDEM2	0.297583333333333
CCNJL	-1.33433333333333
DHX37	-0.869
CRYGN	0.805
AATF	-0.81
ZNF630	1.326
E2F5	0.3665
WFDC13	-0.83875
FTSJ3	-0.659333333333333
C4orf33	-0.1455
LHFPL4	-2.583
C19orf56	-0.548916666666667
SMAD4	-0.725125
AFM	-0.827333333333333
G0S2	0.3875
FCHSD2	0.6993
RRP1B	-0.9845
EEF1B2	-0.7475
STAT6	0.452
ZNF195	-0.64125
GNL1	-0.265333333333333
ZNRF2	1.2875
PER3	0.458875
ASB16	0.611
C10orf10	0.625714285714286
ADCY8	-3.147
C9orf58	-1.0135
ARMC10	-0.6215
PSG1	-1.4875
DHX34	0.43525
VARS2	0.155375
NFIC	0.462
ITPR2	-0.35875
AGXT2	0.206166666666667
OR6K3	0.691
H2AFZ	-0.584583333333333
MLLT3	-0.422166666666667
COX4I2	0.95875
CCNT2	-0.758125
PLK4	-1.246375
NUMBL	-0.546833333333333
MED16	0.02125
PLEKHQ1	1.5405
GOSR1	0.0482777777777778
BTG4	-0.295
RPL30	1.7075
IGSF5	0.797
IGFL2	2.62266666666667
ELMOD2	1.13783333333333
SHC3	-1.71916666666667
HAVCR1	-0.1665
DYNC2H1	-0.584375
RNF5	-0.252333333333333
C2orf7	0.5075
NLF1	1.0455
KLHL25	0.4865
LRP10	1.1265
KRI1	-0.375
PUS7L	0.123833333333333
MGMT	1.4195
HOXD1	2.0095
CSH1	0.4695
ATG16L2	-0.7455
FLJ44635	0.08
CHODL	-0.111
EXOSC8	-0.7455
SLC28A1	-0.02975
MYO7B	-0.9025
SEH1L	0.2103
MTNR1A	0.254
TSPAN5	-0.336333333333333
CDC45L	-2.7275
AMIGO1	-0.1715
ATAD3A	-0.717625
OSGIN2	1.1975
PDIK1L	0.5705
DARC	1.588
PIPSL	-0.259
SHMT1	-1.07575
CRISP3	2.202
POPDC2	1.751
ZRANB2	-0.868666666666667
FBXL8	0.7035
TRIP13	-1.00372727272727
EIF5AL1	-0.9395
POU5F1P3	-4.901
IL6	-1.09633333333333
CXorf38	1.44883333333333
IFNA16	0.073
FBXL2	0.526166666666667
BRD1	-0.27925
STATH	-0.3665
FBXO44	-0.938166666666667
MCCC2	0.925
CDC2	-0.7085
C5orf23	-0.378
IVD	1.01166666666667
C10orf122	-0.58975
MSL3L1	-0.1218
MVP	0.737
EPOR	-0.6295
ZMYM1	-0.444166666666667
BCL7C	0.587
PSTPIP2	0.8076
LYPD1	-1.223875
OR8G5	-0.227
ZP3	-1.771
BCAS4	1.65416666666667
EDG6	2.72525
ISY1	0.3795
PRAMEF2	-1.18175
CUL1	-0.621125
RNF213	0.9379
CCRK	-0.00575
DHX9	-0.05175
C13orf29	-0.19375
NCKAP1	0.511666666666667
MRPL43	0.950928571428571
XPR1	0.26025
PKN2	0.7389
PODNL1	0.933
ZNF333	-0.277125
DALRD3	2.0625
OPN1SW	0.271
BTBD6	0.61625
C11orf82	-0.662
OR5P3	-0.1615
DUSP11	0.29375
L1CAM	-1.4731
NEK11	2.63083333333333
OR7E91P	1.5915
CNTN3	3.3619
CREB3L2	0.16075
ZBTB37	0.8905
KIAA1324L	-0.9335
NDUFB10	0.670166666666667
NUDT2	-0.57075
GTPBP8	-0.31325
CACNA1D	1.6225
PRKAA2	-0.440333333333333
PRDM8	0.4125
MGC16075	0.915833333333333
KRT14	-1.427
PP8961	0.3485
MRPL18	-0.6015
ABCG2	-3.589
PACRG	0.3935
BBS2	-1.232
KREMEN2	5.0335
FBXO21	0.415
HNRPUL1	-0.01025
GRB10	-1.15975
CLSTN1	1.02125
LMAN2	0.5052
C17orf61	-0.00175
NIPSNAP3A	0.2055
INSIG2	-0.474166666666667
PCDHB7	-0.887666666666667
STXBP2	0.451875
CMAH	1.43816666666667
SEMA5B	-0.962
ZNF155	0.765333333333333
COQ6	1.01383333333333
PRPF4	-0.186
TSPAN15	2.4654
VN1R5	0.59225
LATS2	0.92775
SELK	0.3165
PGK2	0.13975
MS4A1	0.580875
TYW3	-0.8239
KRTAP5-1	1.129
RCCD1	-1.1265
BTN1A1	0.74475
DDX28	-0.526
TMEM65	1.573375
LOC92345	-0.25
TTC31	0.066
WDR46	-0.680333333333333
CHP2	-1.17516666666667
LSP1	0.75475
ZNF542	0.91575
EXOSC1	0.11025
ARHGAP18	-0.321666666666667
LRRTM4	-0.620125
MAOB	2.09366666666667
CACNB4	-1.29625
MGC33846	2.879125
RANBP3L	1.2765
ATP5L	-0.125375
ONECUT1	-3.262
NUDT9	0.06025
TMEM149	1.1385
STX17	1.22875
IGSF10	-4.67775
TMPRSS9	1.082
BMPR2	1.27325
ALLC	-0.2575
KLF7	1.95525
GCC1	0.2946
TIMM9	-0.0985
CDO1	-0.4465
MGC10701	-0.132833333333333
IFI6	1.2655
FRMD8	1.0445
MGAT2	0.33075
WBP5	-0.524166666666667
CNIH2	0.576
KIAA0907	-1.4126
KCNH8	-0.901
CTSG	-1.131
GRIK1	-0.401833333333333
CUL5	0.3925
FRMD1	0.4995
OR9A4	-0.461
SYT6	-2.08175
FOXD4L2	0.59375
ANAPC2	-0.231
OPN5	0
TAF13	0.596
LYG2	-0.7005
GGNBP1	0.8535
C11orf40	0.034
OTX2	-1.259
REG4	-0.075
EIF5	-0.251625
PALB2	-0.99925
SEPSECS	0.433
RNASE3	0.12525
TRIM49	-1.4585
POLR2K	1.5081
GPR42	0.3025
C8B	-3.06325
SASS6	-1.29525
PREB	0.400666666666667
OR3A3	0.9455
TUBA8	0.45675
IGLV2-14	-0.16525
STIL	-2.0335
ANKFN1	-1.29533333333333
NME7	-0.96525
HOXC12	2.9515
UBE2C	-0.341875
FHOD1	-0.429625
CDK2AP1	0.02225
OR6K2	0.46
DHPS	-0.69775
RPL5	-0.386583333333333
TRGV5	0.269
LOC541472	0.064375
HCCS	-0.3969
DENND1B	2.3535
LHX3	-0.797
OR5D16	0.5985
CXorf57	-2.1102
IRF2BP1	1.3925
NDST2	0.926666666666667
LCE3D	0.026
BOLL	1.123125
SYT3	-0.41875
PIH1D2	1.312
C20orf7	-0.647333333333333
IL1R2	0.415333333333333
SLAMF9	1.0235
PPME1	0.329375
PIK3CA	-0.20175
TRAPPC1	0.0655
COLEC10	-0.59425
SLC9A6	-0.400666666666667
PDDC1	-0.50275
CCDC53	-0.13525
GK3P	-0.6295
DAZL	-0.85175
BRI3	-0.22575
SDK1	-0.869125
CYP2C18	0.223
IFI44L	2.44575
RPL3L	0.3215
FUT9	0.917166666666667
KIFC2	0.8555
PMP2	-0.622
SLC4A9	-0.657
PLAG1	0.852
MYCBP2	-0.195333333333333
OR4E2	0.8995
CCDC65	1.185
C16orf82	-0.107
ENTPD4	-0.00937499999999997
BRP44L	-0.323375
PMP22CD	0.08225
TMCO4	0.955333333333333
KCNN1	-0.887
WDR35	0.04525
CCDC80	2.089375
C3orf31	-1.021
SLC7A9	-1.248
TMEM190	2.77975
DBC1	-3.34533333333333
FADS3	-0.364666666666667
PDZD8	0.229166666666667
GRM5	0.087375
AZGP1	3.0777
PEX3	0.2275
MED1	-0.644214285714286
ATG4C	-1.31183333333333
HNRPH3	-1.18975
FAM109B	1.85975
C4orf17	0.7315
CA10	0.6915
OPRD1	0.028
CCL16	-1.5205
SACM1L	-0.661
CST6	5.58225
CD63	1.4480625
LGI1	0.2445
ZNF784	0.70575
CRYBB1	-1.2295
CX3CL1	0.00444999999999998
TOP2A	-2.17225
GYPB	-3.85866666666667
GADD45GIP1	-0.8175
FEN1	-0.82125
IGF1R	-0.5041875
WDR72	-2.82383333333333
PURG	-0.921166666666667
DEFB126	0.12275
PKD1L1	0.38775
CAV1	-2.3926
GNPDA2	0.6548
DGAT2	-0.5645
NLGN1	-4.8255
STRBP	-0.113625
HPRT1	0.268166666666667
FANCI	-1.44925
PSMA7	0.365
DBF4B	-0.815833333333333
TTF1	-0.5115
RAD54L	-2.273
ELOF1	-0.323
PLAGL2	-0.062125
ZNF256	0.78275
HMGCL	0.2905
MSI2	0.492333333333333
RPESP	1.118
C11orf60	1.01675
ABCD1	0.0585
ACAA1	0.3373
SPARCL1	3.60464285714286
IL6ST	-1.028
ZNF319	-0.05175
TMEM109	0.2228
FAM90A1	-1.5955
IL22RA1	-1.978
ATP4B	-0.139
TEC	-0.765333333333333
C7orf30	-0.76125
TXNDC2	0.0461666666666667
ABCB4	-0.05125
KIAA1191	0.0825
C9orf38	0.743
SFTPB	0.71575
CNTNAP2	1.62575
FRK	1.982
TBX19	-0.132
CHD4	-0.1995
C6orf26	-2.16416666666667
MOSC2	2.53775
IKBKE	1.5755
HIF1A	-0.860666666666667
LOC595101	-0.4375
RELA	0.701833333333333
TMEM16B	-1.10433333333333
ABHD12B	-0.143
TSEN34	0.15475
KIF18A	-1.3975
TXNDC9	0.427833333333333
SPATA2L	0.504
SEMA4G	-0.746
C21orf91	0.295
MATN1	-0.1615
KCNIP4	0.505166666666667
TUSC1	1.438375
OR4C15	0.4815
ARMCX6	0.71175
WBSCR27	-2.57916666666667
OR52I2	0.112
KIAA1604	-1.42325
DYNC1I1	-2.111375
PPP4C	0.1015
SLC47A2	-1.951
TREH	0.029375
CD48	2.03216666666667
ST14	2.55383333333333
PKN1	-0.348
SPON2	1.83825
XBP1	2.23683333333333
SFRS12	-0.498666666666667
EFCAB6	0.98475
SELT	0.5345
SLC39A2	1.08
ERF	-0.497833333333333
ARL3	0.65125
SURF6	-0.5182
MLLT10	-0.239047619047619
FLJ11171	-0.292
TDGF1	-5.0065
ERCC6	-0.23025
EIF2AK4	0.36325
BAZ1A	-0.0928333333333333
LRRN3	-0.989166666666667
TMC3	-0.666
EFTUD1	-0.4315
PTPRO	1.07983333333333
CLEC12A	0.898875
ACBD4	0.01125
ZDHHC14	-1.035
OTUD7B	0.594125
ACTB	0.5055
MSRA	-0.41875
LCE5A	1.274
IFI35	0.20975
BSCL2	0.9835
ANKRD12	0.557916666666667
CFHR2	0.20825
RGAG1	-0.228
HSFY1	-0.23
SLC30A5	-0.0554166666666667
IMPG1	1.078
GPR109A	0.248
ZNF185	-0.1235
IYD	2.3365
NPCDR1	0.0345
SERPINA13	-0.1245
HMGCLL1	-1.24375
NEUROG1	1.09283333333333
UBQLN1	-0.0425625
LIN37	0.639
SOCS2	-3.174
DSCR4	-1.846125
XKR6	-1.6565
GPR142	1.9735
KRTAP13-3	0.353
CCDC15	0.3695
MOS	0.251
CD1E	-1.6365
OFCC1	1.42766666666667
FAM83D	-0.84575
SRFBP1	-0.30075
C9orf96	-0.0555
DHDH	0.338
CCDC90A	-0.2945
RABL3	1.836
CD320	-1.96166666666667
ANGEL2	0.49275
MRPL21	0.01425
SMG6	-0.0118333333333333
INSR	0.77225
FLJ14816	-0.7
GLRB	-1.37783333333333
C9orf89	0.98175
CIZ1	-0.370375
URG4	-0.0855
LRDD	-0.945166666666667
CBY1	-0.178333333333333
NFX1	0.012625
MTERFD2	0.0495
C19orf23	0.521
PGC	-2.8675
IER3IP1	-0.5704
RASAL2	1.8125
C1orf89	0.078
SYNJ1	0.00674999999999999
NFKBIE	0.8475
FLJ40125	-0.637333333333333
TCEB2	0.2684
NOG	-1.7075
POLR2J2	-0.855666666666667
HLA-B	3.3075
PCDHA1	-1.685
PPP2R2B	-1.4335
ARHGEF17	0.836166666666667
TCF7L2	0.949142857142857
CHD5	-0.146
ZNF431	-0.539375
TBC1D25	0.41675
ZNF800	0.12925
SCUBE2	2.67581818181818
MYCBP	-0.5845
GPX5	0.279
C6orf129	0.459333333333333
QSER1	-0.055
ULK2	0.83225
PIGO	0.814333333333333
NRCAM	-2.20221428571429
SLC35E3	0.668875
CSRP2	-0.64725
HYPE	0.54775
MAPK15	0.984333333333333
MGC14327	0.24
TIMM13	-0.438166666666667
ZNF462	-0.70925
GBA3	-0.205
TEX13A	0.5295
MCM6	-1.53633333333333
MTRF1	-0.444875
ABCA7	-0.9245
EIF4A2	-1.34375
ZC3H10	1.0113
RPGR	-0.312
C20orf94	0.66125
RP1L1	0.382
GPR125	-1.191125
USP22	-0.0992142857142857
OR1L4	0.527
MLZE	0.6385
FLJ32065	-0.30175
PTCD1	-0.37325
CRTAC1	0.1935
BXDC2	-1.643
C18orf1	2.29366666666667
FAM107A	0.389285714285714
EFNA3	0.712
P18SRP	0.2367
CAMKK2	0.497666666666667
KIAA0649	-0.6285
NES	-2.03133333333333
HS6ST3	2.1665
PON2	-0.966
TCP11L2	-0.38225
CLEC4A	2.31025
PRR12	0.616
MLXIPL	-1.4692
C2orf50	0.4935
ZNF28	0.7165
ENC1	0.277
MAP2K1	-0.437875
FKSG2	0.568
KIAA0430	0.42475
PTP4A1	-1.47922222222222
GPR156	1.248
GTF3C6	-0.18
UBR2	0.4048
LOC388272	-1.181
MAK	1.34266666666667
ACOT4	3.78375
STC2	-1.40316666666667
PIGW	-1.445625
SAE1	-0.1255
COL6A1	0.677045454545455
OAZ1	0.0363333333333333
STMN4	0.202666666666667
EDG3	-0.4835
SGCE	0.9415
IL11	-0.627333333333333
PRSS8	2.4285
YIPF5	0.74525
WNT4	2.23525
CSN2	0.183
TCF7	-2.942
TDO2	1.247
SAMD9	0.3699375
S100A7A	4.294
MMRN1	0.4495
GKAP1	-0.81325
AKR1C3	-2.882875
RNF19A	1.67325
GMDS	0.96275
YKT6	0.545375
SPARC	1.8605
C12orf31	0.13125
UBE2V2	-0.8055
FBXL18	0.4655
KIAA0460	-0.2695
ADAM22	-1.084375
SERPINC1	-5.466
KCTD21	0.85925
MYOHD1	-1.6655
ZNF37A	0.0303333333333334
GTF3C1	0.114166666666667
CTSZ	3.042
PRNPIP	-0.944875
DRD1IP	1.33825
NR1I2	-2.20016666666667
ZNF266	-0.3005
SPAG4L	0.153
COX4NB	-0.5615
SAPS1	0.677
APOA1	-3.484
TATDN1	-0.105333333333333
C10orf82	3.8605
KPNB1	-0.73075
FOXO3	0.466666666666667
CRYBB2	-0.708
ZBTB5	-0.438166666666667
SLC25A38	0.05575
DCTN2	0.134
IFT20	0.182
CTHRC1	2.8095
C1orf31	-0.51025
UHRF1	-1.0749375
GPC6	0.73825
C10orf54	1.60325
MCF2L2	-0.461666666666667
WNT9B	-0.098125
OLA1	-1.47875
FAM120B	0.04775
TTLL10	0.526
CYorf15A	-5.147
RELN	-1.9887
SCN2B	-0.0956666666666666
MFHAS1	-0.7115
NKX3-2	0.0116666666666667
RASGRF2	0.2835
SSBP1	-0.3635
KPNA6	-0.743285714285714
LOC389118	0.4455
HS3ST4	-1.8673
SUPT7L	-0.4695
FLJ32658	-0.69775
IGFBPL1	0.21075
KIAA1641	-0.6598
SHKBP1	0.308833333333333
CSF1R	4.737
NAGK	1.296
MYL2	1.18575
HIST1H4C	-0.186666666666667
TOMM7	-0.478875
ADAMTSL3	2.2702
TNFSF14	-0.0125
PRRT2	-0.24625
VTA1	0.313125
AOAH	3.633
CRISPLD2	1.768
PNN	-0.9329
TA-NFKBH	-0.4055
ESPN	0.3825
RBM43	0.1865
KIAA1267	-0.45
DDX3X	0.564833333333333
KIAA1576	-4.11575
PLXDC1	3.413
FLJ25801	-4.176
HNRNPL	-0.552
RUNDC3A	0.0863333333333333
CASP12	0.261
SH2D5	-1.401625
RPL26L1	-0.297
OR51A7	0.75625
HDC	1.586
C2orf16	-0.0446666666666667
SYTL3	2.352375
GOLGA4	0.3068125
NOTCH1	-0.4955
ATPAF2	0.33275
ECD	0.32425
SSX5	-1.65283333333333
SNAP91	0.43675
OCA2	-5.01225
PNPO	-0.212
DAPK1	-0.204333333333333
PINX1	-0.918666666666667
SELENBP1	0.815
NEK3	-0.00500000000000001
TMED4	0.140928571428571
SSTR4	0.0825
FOSL1	-2.4347
CD40LG	0.8025
CES1	-1.45066666666667
DCI	0.0368333333333333
B3GAT3	0.108
STK17B	0.141
CNTN6	0.20625
CYP3A4	-1.43166666666667
MBOAT2	1.58242857142857
PISD	0.1585
USP1	-1.3255
PYDC1	1.2465
CENPM	-1.18
SAR1B	0.7855
TTC7B	-0.6795
DP58	0.68
GPC1	-0.2525
RBL1	-0.756375
TMEM137	-1.05133333333333
TOB1	1.10433333333333
TCEAL1	-0.158666666666667
CENPF	-0.682545454545455
C6	1.7555
PRSS1	-4.07075
PPIL6	1.635
C6orf124	0.412
ODZ4	1.06283333333333
SNCB	0.3085
NDUFB9	1.417625
CNOT6L	0.506166666666667
S100A9	4.53916666666667
TRIM50	-0.219
KCTD1	0.6955
WDR63	0.60825
SPEF2	-0.175
RNGTT	-0.166833333333333
CXorf22	0.9065
KCNK16	-0.20825
CEP250	-1.023
ATPBD1B	0.05125
KCNJ2	3.2725
MT1B	-1.77
ZNF684	-1.086
SLC4A1	0.57
PDHA1	-0.34275
ZNF492	-0.353875
TKT	-1.251
BYSL	-0.262625
RNF38	0.06675
AHDC1	0.246
KLHL2	0.83625
CMTM8	2.37925
DMP1	0.0585
HERPUD2	-0.28775
CRTAM	3.22833333333333
ZNF572	2.177
TMEM16J	-0.6005
HSD17B2	-1.3545
UBE2G1	0.155125
AHSA2	-1.93275
PELI2	-1.8775
TPX2	-0.90225
ATP9B	0.824333333333333
DAZAP1	-0.00499999999999995
HMGCS2	3.06883333333333
C17orf38	0.59975
B9D1	-0.20925
NKX2-5	-0.997333333333334
KIAA1276	1.707
LILRB2	3.6865
CSTF1	-0.0115
BTN2A1	-0.294166666666667
C15orf48	4.422
IGF2BP3	-4.05125
FAM113B	1.62483333333333
HRG	0.141375
ZNF131	-0.64525
USP47	0.0508571428571429
CCDC88B	0.098875
HCN1	-0.411777777777778
HTN1	-0.336
SYCP3	0.22
C13orf23	0.4348
PAPOLA	0.567625
AATK	0.148
MSH3	0.0595
NDUFAB1	-0.355
ITLN2	-1.10666666666667
BAK1	0.652333333333333
MRPL45	-1.03583333333333
MTNR1B	-0.359166666666667
LOC645843	-0.16
SPECC1L	-0.022375
PGCP	0.4365
SPN	-0.42
GPR143	1.29983333333333
ZNF576	1.22783333333333
TMEM39A	0.3917
ATP5D	-0.3135
MAGEB3	-1.322
RPS5	-0.378833333333333
ANP32E	-1.72357142857143
MTMR1	0.298
YEATS4	-0.54575
SYNGAP1	0.23275
PCOLCE	-0.343833333333333
MNS1	0.3935
PCYT2	-0.706
ZNF182	-0.17725
LAX1	3.04675
SPPL2B	0.5649
ELOVL5	0.44
PCDHAC1	-0.512
B4GALNT1	-1.51383333333333
BLOC1S2	0.97075
ZNF673	-0.6792
ARHGAP21	-0.778166666666667
IRX5	2.686375
LRFN5	-0.891
FAM7A1	-1.039
RAB19	0.1485
GINS1	-1.6365
ITM2B	1.2572
PAPSS2	1.24883333333333
OR5BF1	0.637
ACSL3	-0.162375
KIAA1919	-0.673333333333333
GLT8D2	2.4145
UTRN	0.295214285714286
CNN1	0.90875
HISPPD2A	0.222333333333333
SDAD1	0.749375
SIGLEC9	1.767
RPL35	-0.229928571428571
C22orf26	0.5195
IMPDH2	-0.4225
WDR69	-0.861
SEC14L5	-0.0808333333333334
CLTA	-0.112
RP11-529I10.4	0.62975
GPR37L1	0.281166666666667
OGDH	-0.193333333333333
ASB13	0.0975
ZFP14	-0.69975
ZCRB1	-0.0976666666666667
KPNA3	1.17075
HSPA1L	1.1915
RHOC	0.94375
LOC554175	-0.05575
PPP3CA	1.0708
SLC1A7	-0.7034
ZNF529	-0.783
RBED1	0.87175
DDB2	-1.27125
FLJ11286	0.2025
SPATA1	0.377
MKNK1	0.585666666666667
DYSF	1.17416666666667
ALKBH2	-0.62975
NKD1	-3.176
C1orf174	-0.60525
PLEKHO1	0.615666666666667
ASB10	0.2185
RING1	-0.0085
NPC2	1.15225
AVPR1B	0.6665
YTHDF1	0.29725
LMAN1L	0.276
GSG2	-0.709
CEP170	-0.6772
RPS4Y2	-5.6145
MSH6	-0.684
HECTD2	0.108333333333333
ZNF556	-4.44916666666667
PLEKHC1	-0.3963
AIRE	0.441666666666667
BCL2L10	0.7765
LMOD3	0.232166666666667
ZBTB8	-0.00310000000000001
FOXA2	-3.8163
SLCO2A1	1.947125
C3orf46	-0.17
PRDM16	-0.243166666666667
TMEM98	0.22575
FRMD5	-2.9595
PDE6C	0.49
C1orf216	-0.463666666666667
EP400	-0.319071428571429
PTK2	1.03591666666667
RNF217	1.34775
NDUFA8	-0.034
ZFAT1	1.2565
LAMP3	1.8695
GLTSCR2	0.377875
NPW	2.9365
LLGL2	-0.1804
PPM1K	-0.391
C20orf177	-0.167
KIR2DL4	0.6661
NFKB2	0.24425
C21orf122	-0.0598333333333333
HESX1	-1.5855
GPR114	1.31783333333333
SLC25A35	-0.398833333333333
GNAT1	-0.05
ORAI3	0.1325
FAM76B	-0.23675
TMEM99	-0.3074
TRIM29	-1.0864
CDS1	1.918
RHEB	-0.7087
C4orf27	-0.671833333333333
RAB3A	-0.46775
OTUD6B	-0.09225
GPD1	0.306375
CDH15	0.239166666666667
NPM1	-0.508642857142857
TMEM117	-0.49775
PRPS2	-1.4775
GCK	0.0255
ADRA2A	3.91383333333333
TSPYL4	-0.799833333333333
TASP1	-0.0255
WDR19	0.135333333333333
C10orf38	-1.94125
PDE4C	-0.491
FYB	0.826833333333333
C1orf55	0.831833333333333
PPFIA3	0.39975
RAD18	-0.182
C12orf44	0.527333333333333
CRYBA4	0.00849999999999999
HVCN1	1.37525
TAF10	0.518833333333333
C16orf48	-0.797833333333333
DEPDC5	0.516666666666667
LTBP1	-1.9265
MAPRE1	0.45175
FGF8	0.74
C3orf52	1.180125
SENP7	-0.460666666666667
LRRK2	1.93575
RUNDC2A	0.350166666666667
KIAA0355	0.171833333333333
CPEB1	-2.3075
PPEF2	-0.656
ABI2	-0.3555
KIAA0317	0.5285
ATF1	0.229833333333333
DYNC1H1	0.472375
DIP	0.50575
TMEM33	0.780555555555555
POLDIP3	-0.02575
C7orf24	1.2575
GPR171	3.36425
CDC6	-2.22116666666667
PLD1	-0.5169
ITFG2	0.0568
NDUFC1	-0.17425
AKNA	-0.344
NBR1	-0.35525
PKHD1	-0.078
HPS4	-0.9366
MAFA	1.2295
ULBP3	-0.24675
DIRC1	0.081
IMMT	0.02025
C22orf13	0.524333333333333
CEL	0.071
MARK3	0.34925
ADAMTS2	1.97641666666667
ARPC3	0.498666666666667
TMEM10	-0.041125
NPHS1	-0.18725
BRD8	-0.376833333333333
WDR12	-0.892
IDI2	0.151
HOXD13	-1.804
OR8G2	-0.59325
SLAIN1	-3.06525
GABRQ	-0.63
NR2C2	0.114
NKTR	-0.533
TLE2	0.212
KIAA0892	-0.541833333333333
AURKA	-1.19418181818182
GPRC5C	-0.9655
TBC1D9B	0.100125
PNPLA6	-0.151
AP3B1	0.0725
NAG	-0.23725
