Hybridization REF	TCGA-B6-A0RV-01A-11R-A084-07
LCE3D	-0.0555
BOLL	0.199
SYT3	-1.29925
PIH1D2	0.188
C20orf7	-0.637833333333333
IL1R2	0.115833333333333
SLAMF9	-0.023
PPME1	0.120625
PIK3CA	0.2685
TRAPPC1	-0.465375
COLEC10	-0.6625
SLC9A6	-1.345
PDDC1	-0.544666666666667
CCDC53	0.15475
GK3P	-0.16125
DAZL	-0.308
BRI3	-0.23825
SDK1	-0.943125
CYP2C18	-0.202
IFI44L	3.691625
RPL3L	0.46
FUT9	0.890833333333333
KIFC2	-0.936833333333333
PMP2	-0.301625
SLC4A9	0.0585
PLAG1	-1.78433333333333
MYCBP2	0.220333333333333
OR4E2	1.133
CCDC65	0.77425
C16orf82	-0.13875
ENTPD4	-0.432625
BRP44L	0.198375
PMP22CD	-0.057
TMCO4	1.41766666666667
KCNN1	-0.760333333333333
WDR35	0.56325
CCDC80	1.95225
C3orf31	-1.19625
SLC7A9	-0.87275
TMEM190	-1.1115
DBC1	-1.137
FADS3	-0.768833333333333
PDZD8	-0.165
GRM5	0.116625
AZGP1	3.9732
PEX3	0.042
MED1	-0.625
ATG4C	-0.6965
HNRPH3	-0.864125
FAM109B	2.62225
C4orf17	0.0855
CA10	-0.661
OPRD1	-0.17
CCL16	-1.3035
SACM1L	-0.65075
CST6	3.02325
CD63	1.070875
LGI1	-1.382
ZNF784	0.18725
CRYBB1	-1.2345
CX3CL1	1.42245
TOP2A	-3.007875
GYPB	-3.561
GADD45GIP1	-0.466
FEN1	-1.542375
IGF1R	0.8344375
WDR72	-2.80383333333333
PURG	-0.0506666666666667
DEFB126	-0.257
PKD1L1	0.14225
CAV1	-1.5926
GNPDA2	0.717
DGAT2	-1.309625
NLGN1	-2.78025
STRBP	0.44125
HPRT1	-0.918
FANCI	-1.7
PSMA7	-0.163875
DBF4B	-1.00166666666667
TTF1	-0.688
RAD54L	-2.03275
ELOF1	-0.15825
PLAGL2	-0.562
ZNF256	-0.0595
HMGCL	0.85825
MSI2	0.243666666666667
RPESP	2.14933333333333
C11orf60	0.43475
ABCD1	-0.669
ACAA1	1.0168
SPARCL1	5.27485714285714
IL6ST	1.676
ZNF319	-0.28275
TMEM109	-0.178
FAM90A1	-1.6685
IL22RA1	-0.855
ATP4B	0.8865
TEC	-0.694
C7orf30	-0.2175
TXNDC2	-0.1705
ABCB4	-0.1065
KIAA1191	0.66175
C9orf38	0.209
SFTPB	0.01825
CNTNAP2	1.2255
FRK	0.56
TBX19	-0.048
CHD4	-0.146
C6orf26	-2.912
MOSC2	1.743
IKBKE	-0.35275
HIF1A	-2.30933333333333
LOC595101	-0.79
RELA	0.246
TMEM16B	0.752166666666667
ABHD12B	-2.1165
TSEN34	0.466
KIF18A	-2.36675
TXNDC9	-0.0218333333333333
SPATA2L	0.259
SEMA4G	-1.142
C21orf91	-0.104375
MATN1	-0.0825
KCNIP4	0.5705
TUSC1	2.744125
OR4C15	0.25325
ARMCX6	0.951583333333333
WBSCR27	0.5635
OR52I2	0.1795
KIAA1604	-0.442
DYNC1I1	-1.141875
PPP4C	-0.20125
SLC47A2	-1.1975
TREH	-0.491375
CD48	2.67833333333333
ST14	1.21916666666667
PKN1	0.08475
SPON2	2.2475
XBP1	3.78391666666667
SFRS12	-0.436
EFCAB6	2.81275
SELT	0.0445
SLC39A2	-0.3415
ERF	-1.12266666666667
ARL3	1.097125
SURF6	-0.6837
MLLT10	-0.189380952380952
FLJ11171	-0.0261666666666667
TDGF1	-4.71466666666667
ERCC6	-0.3105
EIF2AK4	1.142875
BAZ1A	-0.0175
LRRN3	0.936
TMC3	0.727
EFTUD1	-0.06075
PTPRO	0.611833333333333
CLEC12A	0.204875
ACBD4	-0.210875
ZDHHC14	-0.187125
OTUD7B	0.295375
ACTB	0.5775
MSRA	-0.185375
LCE5A	0.67
IFI35	0.5025
BSCL2	0.606333333333333
ANKRD12	0.5925
CFHR2	0.48
RGAG1	1.24316666666667
HSFY1	0.1065
SLC30A5	0.541583333333333
IMPG1	1.1495
GPR109A	0.4615
ZNF185	0.8235
IYD	1.2685
NPCDR1	0.326
SERPINA13	0.773
HMGCLL1	-0.31775
NEUROG1	0.529833333333333
UBQLN1	-0.1320625
LIN37	0.64575
SOCS2	-0.582
DSCR4	-1.7655
XKR6	0.28025
GPR142	0.464
KRTAP13-3	0.471
CCDC15	-0.795166666666667
MOS	0.516
CD1E	-0.308
OFCC1	0.271666666666667
FAM83D	-2.4085
SRFBP1	-0.07525
C9orf96	-0.015
DHDH	-0.82825
CCDC90A	-0.4895
RABL3	1.20205
CD320	-1.35783333333333
ANGEL2	-0.00883333333333333
MRPL21	-0.2985
SMG6	0.0606666666666667
INSR	1.9181875
FLJ14816	-0.4905
GLRB	-0.961166666666667
C9orf89	1.04125
CIZ1	-0.55975
URG4	-0.00966666666666667
LRDD	-1.5115
CBY1	1.26716666666667
NFX1	-0.129625
MTERFD2	0.223
C19orf23	0.0775
PGC	-2.900125
IER3IP1	0.2061
RASAL2	0.7015
C1orf89	0.22975
SYNJ1	-0.5525
NFKBIE	1.06775
FLJ40125	-1.15433333333333
TCEB2	-0.0948
NOG	-2.0485
POLR2J2	-0.388333333333333
HLA-B	3.00475
PCDHA1	-0.235
PPP2R2B	-0.581
ARHGEF17	1.0215
TCF7L2	1.451
CHD5	-1.05183333333333
ZNF431	-0.15525
TBC1D25	0.00674999999999999
ZNF800	0.7475
SCUBE2	4.36381818181818
MYCBP	0.446
GPX5	0.1525
C6orf129	0.363833333333333
QSER1	-0.600666666666667
ULK2	1.22825
PIGO	0.6335
NRCAM	-1.92385714285714
SLC35E3	0.18725
CSRP2	-0.77
HYPE	0.1085
MAPK15	-0.117666666666667
MGC14327	-0.01025
TIMM13	-0.255
ZNF462	-0.25075
GBA3	0.2045
TEX13A	0.2355
MCM6	-1.00466666666667
MTRF1	-0.65325
ABCA7	-0.97425
EIF4A2	-0.253
ZC3H10	0.8348
RPGR	0.368666666666667
C20orf94	0.68325
RP1L1	-0.0995
GPR125	0.158125
USP22	-0.299142857142857
OR1L4	-0.15125
MLZE	0.05975
FLJ32065	-0.52925
PTCD1	-0.251
CRTAC1	1.12533333333333
BXDC2	-1.33825
C18orf1	1.99983333333333
FAM107A	2.08621428571429
EFNA3	-1.08675
P18SRP	-0.3534
CAMKK2	0.013
KIAA0649	-0.10325
NES	-1.35416666666667
HS6ST3	1.53175
PON2	0.9465
TCP11L2	-0.26525
CLEC4A	1.91875
PRR12	0.4345
MLXIPL	-1.8004
C2orf50	-0.021
ZNF28	0.75025
ENC1	1.18116666666667
MAP2K1	-0.642875
FKSG2	1.32675
KIAA0430	0.73625
PTP4A1	-0.861388888888889
GPR156	0.5925
GTF3C6	0.13725
UBR2	0.0926
LOC388272	-1.38425
MAK	1.48433333333333
ACOT4	3.32825
STC2	0.000583333333333338
PIGW	-1.488625
SAE1	-1.0975
COL6A1	-0.0426818181818182
OAZ1	0.388166666666667
STMN4	0.488666666666667
EDG3	0.524833333333333
SGCE	3.19433333333333
IL11	-2.351
PRSS8	1.66525
YIPF5	0.694583333333333
WNT4	4.7785
CSN2	0.170833333333333
TCF7	-1.52825
TDO2	1.1795
SAMD9	1.9588125
S100A7A	0.003
MMRN1	2.0665
GKAP1	0.127
AKR1C3	-2.1535
RNF19A	1.401875
GMDS	-0.01125
YKT6	0.000374999999999993
SPARC	0.4424
C12orf31	-0.7015
UBE2V2	-0.697666666666667
FBXL18	-0.000166666666666662
KIAA0460	0.451
ADAM22	0.25975
SERPINC1	-3.738
KCTD21	0.76025
MYOHD1	-1.94425
ZNF37A	0.527166666666667
GTF3C1	0.0851666666666667
CTSZ	1.88725
PRNPIP	-0.71125
DRD1IP	0.14475
NR1I2	-2.047
ZNF266	-0.149
SPAG4L	0.061
COX4NB	-0.928
SAPS1	-0.0326666666666667
APOA1	-3.728375
TATDN1	-0.548166666666667
C10orf82	2.568
KPNB1	-1.27225
FOXO3	0.539916666666667
CRYBB2	-1.103
ZBTB5	-0.0433333333333333
SLC25A38	0.0825
DCTN2	-0.330333333333333
IFT20	1.35925
CTHRC1	1.209
C1orf31	-0.5615
UHRF1	-0.693
GPC6	1.963
C10orf54	1.845
MCF2L2	-0.4635
WNT9B	0.151
OLA1	-0.3965
FAM120B	0.34675
TTLL10	-0.0995
CYorf15A	-4.3765
RELN	-0.7833
SCN2B	1.22891666666667
MFHAS1	-0.9645
NKX3-2	-2.27933333333333
RASGRF2	-0.3755
SSBP1	-0.653333333333333
KPNA6	-0.506214285714286
LOC389118	0.08
HS3ST4	0.1935
SUPT7L	-0.32075
FLJ32658	-1.167
IGFBPL1	-0.83275
KIAA1641	-0.6441
SHKBP1	-0.220166666666667
CSF1R	4.882
NAGK	1.04375
MYL2	0.62225
HIST1H4C	-0.315833333333333
TOMM7	0.41
ADAMTSL3	2.7577
TNFSF14	-0.5365
PRRT2	-2.00675
VTA1	-0.402
AOAH	3.04083333333333
CRISPLD2	1.06542857142857
PNN	-1.1336
TA-NFKBH	-0.4715
ESPN	0.0725
RBM43	0.7015
KIAA1267	0.11675
DDX3X	0.0246666666666667
KIAA1576	-3.65925
PLXDC1	3.80683333333333
FLJ25801	-4.25675
HNRNPL	0.57825
RUNDC3A	-0.0595
CASP12	1.386
SH2D5	-1.6975
RPL26L1	-0.4205
OR51A7	-0.05275
HDC	2.0845
C2orf16	0.195333333333333
SYTL3	2.292625
GOLGA4	0.3276875
NOTCH1	-0.668666666666667
ATPAF2	0.0485
ECD	0.08075
SSX5	-1.23016666666667
SNAP91	-0.484
OCA2	-3.43875
PNPO	-0.309
DAPK1	-0.1235
PINX1	-0.8255
SELENBP1	1.079625
NEK3	0.312083333333333
TMED4	0.575
SSTR4	0.0755
FOSL1	-2.7779
CD40LG	0.6945
CES1	-1.88358333333333
DCI	0.401666666666667
B3GAT3	-0.6695
STK17B	0.49825
CNTN6	0.1395
CYP3A4	-1.29316666666667
MBOAT2	0.4885
PISD	0.467
USP1	-0.508
PYDC1	0.155666666666667
CENPM	-1.14675
SAR1B	0.51875
TTC7B	-0.9395
DP58	-0.5845
GPC1	0.10975
RBL1	-1.248
TMEM137	-2.14966666666667
TOB1	0.994416666666667
TCEAL1	0.839166666666667
CENPF	-2.39563636363636
C6	2.3105
PRSS1	-3.72
PPIL6	1.63133333333333
C6orf124	1.1315
ODZ4	0.5065
SNCB	-0.3065
NDUFB9	0.036
CNOT6L	1.00266666666667
S100A9	-0.758666666666667
TRIM50	-0.1695
KCTD1	2.5067
WDR63	-0.0225
SPEF2	1.407625
RNGTT	-0.208166666666667
CXorf22	0.233
KCNK16	0.01075
CEP250	-1.45875
ATPBD1B	-0.205
KCNJ2	3.03775
MT1B	0.2495
ZNF684	-0.1145
SLC4A1	0.16675
PDHA1	-1.19625
ZNF492	-0.22175
TKT	-1.78675
BYSL	-0.798125
RNF38	0.368125
AHDC1	-0.00649999999999999
KLHL2	0.1815
CMTM8	1.20975
DMP1	-0.755
HERPUD2	0.318875
CRTAM	2.38933333333333
ZNF572	0.60375
TMEM16J	-0.549
HSD17B2	-2.476
UBE2G1	-0.290625
AHSA2	-2.579
PELI2	-0.5965
TPX2	-2.23975
ATP9B	1.3085
DAZAP1	-0.147625
HMGCS2	1.51033333333333
C17orf38	0.21725
B9D1	1.736875
NKX2-5	-0.690833333333333
KIAA1276	2.18525
LILRB2	3.285
CSTF1	-0.509
BTN2A1	-0.420833333333333
C15orf48	5.135
IGF2BP3	-4.42825
FAM113B	0.5055
HRG	0.07675
ZNF131	-0.6075
USP47	0.604214285714286
CCDC88B	-0.796875
HCN1	-0.3396
HTN1	-0.469166666666667
SYCP3	-0.10875
C13orf23	-0.4289
PAPOLA	0.1871875
AATK	-0.8101
MSH3	0.378
NDUFAB1	-1.11675
ITLN2	-0.989666666666667
BAK1	-0.4505
MRPL45	-0.838833333333333
MTNR1B	0.336166666666667
LOC645843	0.5695
SPECC1L	0.5255
PGCP	1.22525
SPN	-0.623375
GPR143	1.30166666666667
ZNF576	0.385333333333333
TMEM39A	0.121
ATP5D	0.089
MAGEB3	-1.5265
RPS5	-0.294166666666667
ANP32E	-1.79271428571429
MTMR1	0.20675
YEATS4	-0.58175
SYNGAP1	0.08475
PCOLCE	-1.19716666666667
MNS1	1.25625
PCYT2	-0.864166666666667
ZNF182	-0.69875
LAX1	0.780375
SPPL2B	0.3432
ELOVL5	1.1588
PCDHAC1	-0.824
B4GALNT1	-1.61866666666667
BLOC1S2	0.332
ZNF673	-0.5176
ARHGAP21	-0.396333333333333
IRX5	2.870125
LRFN5	0.873
FAM7A1	-0.91
RAB19	1.002
GINS1	-1.63025
ITM2B	1.415
PAPSS2	0.315416666666667
OR5BF1	0.5125
ACSL3	0.8425
KIAA1919	-0.234416666666667
GLT8D2	2.21875
UTRN	0.687214285714286
CNN1	0.796
HISPPD2A	0.616333333333333
SDAD1	0.485625
SIGLEC9	0.691666666666667
RPL35	0.0455714285714286
C22orf26	0.34
IMPDH2	-0.14375
WDR69	-0.93875
SEC14L5	-0.117333333333333
CLTA	0.02
RP11-529I10.4	0.80325
GPR37L1	0.221333333333333
OGDH	-0.142
ASB13	1.1935
ZFP14	0.50425
ZCRB1	-0.0181666666666667
KPNA3	0.517
HSPA1L	0.861
RHOC	0.81
LOC554175	-0.41375
PPP3CA	0.6723
SLC1A7	-0.7623
ZNF529	-0.465666666666667
RBED1	0.70325
DDB2	-0.63975
FLJ11286	0.660166666666667
SPATA1	0.3235
MKNK1	0.1915
DYSF	0.861166666666667
ALKBH2	-0.15375
NKD1	-3.25233333333333
C1orf174	-0.004
PLEKHO1	0.838666666666667
ASB10	-0.26875
RING1	-0.0933333333333333
NPC2	0.513625
AVPR1B	0.1185
YTHDF1	0.0110833333333333
LMAN1L	0.2875
GSG2	-2.244
CEP170	-0.7299
RPS4Y2	-5.478
MSH6	-1.1025
HECTD2	1.2535
ZNF556	-3.506
PLEKHC1	-0.7113
AIRE	-0.125333333333333
BCL2L10	0.88175
LMOD3	0.0325
ZBTB8	0.5029
FOXA2	-3.6309
SLCO2A1	3.30575
C3orf46	0.4515
PRDM16	-0.152333333333333
TMEM98	0.255
FRMD5	-1.178
PDE6C	0.00399999999999999
C1orf216	0.4215
EP400	-0.960214285714286
PTK2	-0.197833333333333
RNF217	-0.37775
NDUFA8	-0.023
ZFAT1	0.35325
LAMP3	2.6175
GLTSCR2	0.714375
NPW	-0.894
LLGL2	-0.5942
PPM1K	0.0415
C20orf177	-0.652
KIR2DL4	0.2637
NFKB2	-0.03925
C21orf122	-0.327333333333333
HESX1	-0.04975
GPR114	0.864666666666667
SLC25A35	-0.591833333333333
GNAT1	-0.66675
ORAI3	-0.3285
FAM76B	-0.375625
TMEM99	-0.3827
TRIM29	0.8258
CDS1	2.75925
RHEB	-0.2309
C4orf27	0.00183333333333334
RAB3A	-0.40425
OTUD6B	-0.402
GPD1	0.1415
CDH15	-1.57733333333333
NPM1	-0.411357142857143
TMEM117	0.35675
PRPS2	0.16675
GCK	-0.439
ADRA2A	4.33966666666667
TSPYL4	0.390166666666667
TASP1	-0.33675
WDR19	0.940583333333333
C10orf38	-0.8095
PDE4C	-0.763333333333333
FYB	0.806
C1orf55	0.0568333333333333
PPFIA3	-1.3795
RAD18	-0.3575
C12orf44	0.112666666666667
CRYBA4	0.165
HVCN1	0.8655
TAF10	-0.306333333333333
C16orf48	-0.873166666666667
DEPDC5	0.9435
LTBP1	-0.799
MAPRE1	-0.288375
FGF8	0.055
C3orf52	0.165125
SENP7	0.155
LRRK2	0.83075
RUNDC2A	0.252
KIAA0355	0.241166666666667
CPEB1	-2.24675
PPEF2	-0.277
ABI2	-0.3135
KIAA0317	0.138125
ATF1	-0.393
DYNC1H1	0.179375
DIP	0.22
TMEM33	0.391555555555555
POLDIP3	0.4975
C7orf24	1.1415
GPR171	3.91525
CDC6	-2.73416666666667
PLD1	-0.8286
ITFG2	-0.4299
NDUFC1	0.2965
AKNA	-0.58875
NBR1	0.081
PKHD1	2.059625
HPS4	-0.7973
MAFA	0.634
ULBP3	-0.44325
DIRC1	0.823
IMMT	-0.691125
C22orf13	0.388583333333333
CEL	-0.06925
MARK3	-0.278
ADAMTS2	-0.0492499999999999
ARPC3	-0.337
TMEM10	0.0515
NPHS1	-0.19
BRD8	0.0983333333333333
WDR12	-1.17175
IDI2	0.039375
HOXD13	-1.3725
OR8G2	-0.8965
SLAIN1	-0.107
GABRQ	-0.63025
NR2C2	-0.8475
NKTR	-0.511
TLE2	1.91
KIAA0892	-0.0673333333333333
AURKA	-2.593
GPRC5C	-0.737
TBC1D9B	-0.166
PNPLA6	-0.0241666666666667
AP3B1	0.088
NAG	-0.03025
C11orf68	-0.5875
AKR7A3	3.17575
AHCYL1	0.94575
COP1	0.347333333333333
RPP14	0.00441666666666666
PCDHB18	0.33775
CDH24	0.47225
KRT17	-0.5944
LACTB2	-0.79175
DDX24	0.2062
PHACTR1	-2.25216666666667
SLC35E2	0.2665
LOXL1	-0.4355
IQSEC2	0.274625
RGSL1	0.386
PCDHGC5	0.6435
MEGF10	0.103
PRRX1	0.801
ASTE1	0.5995
C6orf159	-0.68075
MYOD1	0.6665
GAA	-0.11775
ZNF747	-0.08375
KLRC1	-0.64825
IL1RL2	0.589
GDF9	1.02025
GPR119	0.2595
TRAF2	-0.583666666666667
HCK	2.95033333333333
BMP6	-2.25025
IL8RA	0.957333333333333
FLJ35848	-0.49425
EFHA1	0.81775
CDSN	0.275833333333333
C14orf54	-0.413833333333333
LSM3	-0.5375
ZFP41	0.171
C9orf126	-1.066
VIT	-0.1165
SPCS3	-0.34525
DEF8	-1.6599
CHAF1A	-1.6635
C1orf165	0.293166666666667
ZFPM2	0.489166666666667
FTH1	0.076
SLC35F1	-1.577
YWHAH	0.48325
C17orf66	0.425833333333333
ADRB1	-0.120833333333333
FOXL1	-0.4
RG9MTD3	-0.561833333333333
UMPS	-0.215375
MGC13008	0.36
KIAA1161	0.3795
CCDC77	-2.42475
C12orf65	-0.7428
COG4	-1.28766666666667
RCP9	0.797083333333333
RP4-692D3.1	2.54283333333333
CDC2L5	0.36825
MGC7036	0.439
DNAJC11	-0.4735
GDF2	0.199333333333333
TIMM17A	-0.5605
HNRNPA0	0.0389
OR2H1	-0.0855
PCBP1	0.254
COL23A1	-1.37875
LRRC2	0.328642857142857
NSD1	0.2215
FLJ37078	-1.375125
WDR91	-0.125166666666667
TMEM179	-0.51425
DSCR10	0.00800000000000001
CNDP2	0.6768
FYN	-0.337
BEX2	0.488333333333333
KCND3	1.12775
YPEL5	1.4815
LRRC42	-0.100166666666667
C17orf45	0.9385
ZNF649	1.0367
LOC150763	2.851375
COL5A2	1.58183333333333
CNGA2	0.00700000000000001
ELA2B	-0.507166666666667
RAB9B	-0.29225
FAM100A	0.14175
NAIP	0.0800714285714286
MYOZ2	0.10775
SPATA12	-0.0955
XRCC4	-0.9745
CYB561	0.8477
CHST10	-0.06125
BAI1	-0.648
BRSK1	-0.767166666666667
C17orf89	-0.907
PDE6H	-1.092
FLJ20309	0.2946
MAP7	1.277875
SCN4B	2.56825
SPAG9	-1.254
SERTAD1	0.428666666666667
FLJ21963	-2.72325
ANTXR1	-0.6375
TMPRSS13	1.84166666666667
ETV7	3.35083333333333
DGAT1	0.2775
NKIRAS1	0.0913333333333333
TAC3	-3.687
CORO1C	-1.031
RAD54B	-0.9845
HRASLS3	3.0185
C21orf42	0.28825
BARD1	0.131833333333333
ZNF177	0.8835
MIP	-0.6785
ZNF442	0.646
F2	-3.8652
GRIA1	-0.165125
GALNTL2	1.139
WNT5A	0.2123
LENG9	-0.1325
hCG_25371	-1.7205
FOXR1	-0.2005
TRA@	1.2515
PWWP2	1.1865
C1QTNF7	2.70783333333333
SLC7A4	1.29225
C4orf7	3.46625
C17orf80	-0.455
KLK4	0.391666666666667
IL31	0.713
TMEM176A	4.1
CTNNB1	0.1640625
BHLHB2	1.248
TMEM185B	0.373166666666667
ARD1B	-0.35925
C1orf93	1.4235
BRUNOL4	-0.403833333333333
LOC541469	0.42675
UPK2	-0.1675
GAS8	0.0508333333333333
PATE	0.335
IMPACT	0.612625
WNK4	1.63033333333333
HNRPLL	-0.321375
GAD2	-0.045
ITGA6	0.54275
BMP15	0.243833333333333
CYP2A7	0.218625
RIC8A	0.652125
CCND1	0.855083333333334
USP35	0.5755
DSCR2	-1.51025
CCL4	3.452
ZCCHC10	0.108
NOL11	-0.86675
TRPM2	1.55525
PSMD2	-0.570545454545455
CHTF18	-1.69025
USP18	2.12975
RRAS	0.332375
LAMC3	0.72
TOX	-2.53416666666667
PCDH15	-0.484
GABRG3	-1.72075
NUDCD2	-0.236125
SGCZ	0.2055
KCTD17	0.4171
SPSB2	-0.8895
TPPP3	1.96216666666667
CILP2	0.4415
CALB2	0.759375
CEBPZ	-0.297833333333333
ZNF479	0.4765
FMOD	5.00216666666667
C21orf66	-0.737571428571428
CLN6	-0.178666666666667
ANAPC1	-0.6795
SH2D3C	1.43225
PTPN14	-0.2865
TRIM42	0.56625
APTX	0.12575
SNRPG	-0.8495
BMS1	-0.569
MAGEA3	-4.3325
NFATC3	-1.08525
LRRC45	-0.438833333333333
ARS2	-0.0744285714285714
LRIG1	2.22666666666667
EPSTI1	0.945
PRSS27	-0.84625
ERC2	0.167625
PRKACB	0.435357142857143
PRDM13	-4.3155
HCG27	-1.29725
KLK12	-3.1275
HSD17B7	-0.5855
ZNF354A	0.01925
PCDH11X	-0.2245
DMGDH	0.57925
PCBD2	0.003
TMC6	-1.372125
RIMS1	-0.036625
SF3B2	-0.404833333333333
RCN1	0.022
CPB1	4.484
BCAR3	1.31325
FCRLB	-0.201625
PAK1IP1	-0.9955
OR10H1	0.1
KIF9	1.4151
PITPNM2	-1.5375
L3MBTL4	0.20825
TGFB1	-0.4556
ZXDC	-0.0335
SLC6A16	-0.354
SRrp35	-1.6675
LRRC8E	1.6505
PPIAL4	-0.317416666666667
EOMES	1.5045
PAX2	-0.2865
SCARF2	0.120125
PSEN2	1.02258333333333
PCDHB13	0.306
C10orf28	0.0945
DHRS7B	0.292857142857143
C1orf131	-0.66275
ASB1	-0.6077
ZNF223	0.474333333333333
LCMT2	0.7045
MEP1A	-0.82675
TMEM53	0.2635
RSPH3	1.3965
C10orf33	-0.7475
LOC644285	0.60575
PTPN9	0.513666666666667
ABCA12	-4.223
CCDC37	-0.632
RUNDC1	0.6991
YES1	0.0983333333333333
FAM120AOS	0.808
OR5M3	-0.1265
PPP1R3F	0.04525
IL13	-0.2028
MDFI	0.15525
PRNT	0.45075
ZDBF2	0.086
OR10C1	0.00949999999999999
CLIC1	-0.2325
LILRA5	0.756333333333333
CSAG1	-3.954
TREML2	0.0523333333333333
FAM125A	0.0736666666666667
ZNF74	-0.887
FAM104A	-0.664
LRRC39	-0.922
SAMD5	1.7065
HYAL2	0.46875
HIST2H2AC	0.525125
IGFBP5	-0.666391304347826
NRTN	-0.4795
KIAA0556	0.4725
FAM29A	-1.5605
JMJD2A	1.30675
EPHB1	1.96675
POLD4	0.550125
ANAPC10	-0.95775
LRRC36	-1.246
MEGF6	-0.060125
LPHN3	0.248833333333333
BMP10	-0.309666666666667
C21orf55	0.3865
CREM	-0.2630625
PTGER4	0.9395
METAP1	-0.5295
KCNQ1	1.769
NR2F2	0.759375
SSFA2	-0.592916666666667
CTTNBP2	-1.6385
BCL2A1	-1.12075
ZBTB24	-0.387625
SLCO6A1	-1.11525
PRDM1	0.4652
OR7D2	0.0645
CCDC47	-0.1605
LOC646982	-0.038
SLC26A6	-1.37416666666667
BIN1	-0.32
SRRM1	-0.0206428571428571
PCSK1N	0.128
ALS2	0.148
ECT2	-0.459315789473684
CACNA2D2	1.24325
DOCK6	-0.37775
C10orf119	-0.03075
FATE1	0.54675
DUSP23	1.28825
TRIP6	0.164857142857143
NUP35	-0.16
CDH3	1.20825
KLHDC8A	0.00800000000000001
C9orf116	1.452125
EI24	-0.434
CENTD1	1.6175
RWDD2B	0.152666666666667
DOCK1	1.33
NPAS2	-0.997625
NR3C2	2.9715
FAM63A	1.25441666666667
INPP5F	-0.644333333333333
FAM111A	0.0052
MYBL1	-1.55716666666667
IQGAP3	-0.499333333333333
CRADD	-0.5395
DUSP12	-1.3905
PDZK1IP1	3.893
VASH2	-0.9635
CTR9	0.84925
VIL1	-4.25375
OR8U1	0.504833333333333
CCDC107	0.8995
PTTG1IP	0.0925
OR4X2	0.4025
COL9A1	-2.3335
PSMD9	-0.36225
ZFP62	0.314
TIP39	0.12025
PARP15	0.2245
TTC19	0.11775
C1orf114	-1.50183333333333
GFPT1	0.21
SLC27A6	0.46625
MRPS10	-0.5906
CALML5	-0.937333333333333
TRPM7	-0.065875
CGNL1	1.698625
CECR1	0.3765
SERPINB8	-0.269
TMEM102	0.45775
PDIA2	-4.20725
NUCKS1	-0.536666666666667
HOTAIR	-1.2445
EBI3	0.1325
NXN	0.05225
ZMYND19	-0.57625
FOXJ3	-0.38525
EIF5B	-0.2277
EIF2B4	-0.0218333333333333
LEO1	0.07275
ZIC5	-1.43408333333333
IL20	2.20316666666667
KIAA0415	0.04825
FLJ37357	0.48
TSPAN12	0.71975
ACTR3B	0.4995
TFAM	-0.0835
IL17RD	0.3765
PARP12	1.95375
KLHDC7A	0.8565
KCTD4	0.136
GTF2H1	-0.26075
FLCN	-0.469666666666667
BIRC4	0.86
LOC790955	0.10025
VKORC1L1	0.421
CYP4F22	1.31233333333333
TAS2R5	0.258
ZNF582	0.9455
HS3ST3B1	0.12
CTNS	0.1835
STK36	0.263833333333333
MMD2	-0.03125
RP5-1103G7.6	0.091
FLJ23356	0.069
CRH	-0.31375
C1orf182	0.0758333333333334
ACP5	2.47516666666667
AMFR	1.7764
CA4	-0.47625
PLCB4	0.744
MPHOSPH10	-0.01175
UNQ473	1.476
G3BP2	0.0960833333333333
SR140	-0.696583333333333
HOXA2	0.78175
PYGB	-0.660375
BAT1	-0.146666666666667
DKK3	-0.159333333333333
DDX31	-0.642
TULP1	-0.136125
NHLRC2	0.40225
TNRC4	-0.4845
ZNF430	0.087
TNRC6A	-0.18525
PLA2G1B	0.265166666666667
RCHY1	1.07666666666667
GTF2A2	-0.499666666666667
MGC4294	0.183
ZNF691	0.0525
TACC3	-1.3925
DNAJC5G	0.2245
LOC4951	0.256
MS4A4A	-1.1195
LOC152485	1.2105
PPP1R2P1	0.00299999999999997
PPP2R5B	-0.7125
RPGRIP1L	-0.62125
SPOP	0.2892
PTPRF	1.74616666666667
MGC42090	0.145
SUSD3	5.2485
THOC4	-0.83225
MAML1	0.2218
FXR2	-1.31783333333333
TYK2	-0.13725
MUC6	1.86966666666667
DNAJB7	0.223
PIP4K2A	-0.2595
MEX3A	0.135
RRP1	-0.919125
TFAP4	-0.08225
CXorf41	-0.22125
MTMR4	0.0901666666666667
CTLA4	0.139
SNX9	0.59375
CIB3	1.63116666666667
NECAP1	0.111125
PLA2G2D	0.0154
GLMN	-1.28916666666667
DCLRE1A	-0.6425
PDX1	0.152
SAMD11	-1.0625
MRPL55	0.1347
TLR7	1.632
TBC1D21	0.106333333333333
SMAD1	1.4813
ACTRT2	-0.59475
RIOK2	-0.53075
PDLIM4	-0.7275
SLC22A15	1.08883333333333
ABHD13	0.6153
STX18	0.3619
CCPG1	0.111571428571429
DCBLD1	1.27
SLC2A6	-2.015
NOLA3	-0.33025
TRDMT1	-0.177357142857143
IL17F	0.53
ATP1A4	0.316666666666667
OR52W1	0.00499999999999999
CFL1	-0.49925
IL4	-1.00175
RBP2	-0.1255
CPSF6	0.172125
TTC8	-0.239
MUCL1	5.3215
EYA3	-1.63816666666667
KRT38	0.366
GNE	-2.0475
ZNF501	0.92875
SLC35A2	0.2375
CEP110	-0.3431
