Hybridization REF	TCGA-A2-A0EN-01A-13R-A084-07
TYW3	-0.9031
KRTAP5-1	0.6365
RCCD1	-2.3655
BTN1A1	0.6755
DDX28	-1.0245
TMEM65	0.279875
LOC92345	0.2085
TTC31	-0.30725
WDR46	-0.670833333333333
CHP2	-1.5765
LSP1	1.109125
ZNF542	0.429
EXOSC1	-0.31625
ARHGAP18	0.8065
LRRTM4	-0.952625
MAOB	3.84116666666667
CACNB4	0.387
MGC33846	0.554875
RANBP3L	0.928
ATP5L	-0.01075
ONECUT1	-3.456
NUDT9	0.317
TMEM149	0.724
STX17	0.79025
IGSF10	-2.52175
TMPRSS9	0.2535
BMPR2	1.603
ALLC	0.0586666666666667
KLF7	1.0445
GCC1	0.3501
TIMM9	-0.62125
CDO1	2.46883333333333
MGC10701	-0.536166666666667
IFI6	1.57383333333333
FRMD8	0.8735
MGAT2	0.576
WBP5	0.5275
CNIH2	-0.0915
KIAA0907	-0.9183
KCNH8	0.3475
CTSG	0.56825
GRIK1	-0.448
CUL5	0.121625
FRMD1	0.1325
OR9A4	0.403
SYT6	-0.225125
FOXD4L2	2.194
ANAPC2	-0.432
OPN5	0.108
TAF13	-0.89325
LYG2	-0.52025
GGNBP1	-0.3155
C11orf40	0.407
OTX2	-0.909
REG4	0.0945
EIF5	-0.1874375
PALB2	-0.988
SEPSECS	-0.1101
RNASE3	-0.19375
TRIM49	-2.3005
POLR2K	-0.2218
GPR42	0.1955
C8B	-2.91475
SASS6	-1.22575
PREB	-0.543833333333333
OR3A3	0.297
TUBA8	0.719125
IGLV2-14	-1.9555
STIL	-3.02725
ANKFN1	-1.109
NME7	-0.02475
HOXC12	2.519
UBE2C	-2.7065
FHOD1	-0.55925
CDK2AP1	0.454333333333333
OR6K2	-0.012
DHPS	-0.77025
RPL5	-0.7825
TRGV5	0.419
LOC541472	-0.05075
HCCS	0.2172
DENND1B	1.458
LHX3	0.458
OR5D16	0.5325
CXorf57	-0.539
IRF2BP1	0.3315
NDST2	0.392833333333333
LCE3D	-0.0725
BOLL	0.130625
SYT3	-1.312
PIH1D2	0.6775
C20orf7	-1.0135
IL1R2	0.830333333333333
SLAMF9	1.3745
PPME1	-0.318
PIK3CA	0.5175
TRAPPC1	-0.14725
COLEC10	-0.89725
SLC9A6	-0.7135
PDDC1	-0.466083333333333
CCDC53	0.23675
GK3P	0.20775
DAZL	0.0955
BRI3	0.028
SDK1	-0.499375
CYP2C18	0.05775
IFI44L	3.284625
RPL3L	0.18
FUT9	-0.100666666666667
KIFC2	-0.942333333333333
PMP2	-0.376857142857143
SLC4A9	-0.176
PLAG1	-2.0405
MYCBP2	0.957
OR4E2	-0.523
CCDC65	1.47125
C16orf82	0.047
ENTPD4	0.4765
BRP44L	0.714875
PMP22CD	-0.18125
TMCO4	0.470833333333333
KCNN1	-0.586833333333333
WDR35	0.29725
CCDC80	2.97775
C3orf31	-1.19325
SLC7A9	-0.807
TMEM190	0.77475
DBC1	-2.5444
FADS3	-0.324666666666667
PDZD8	-0.148833333333333
GRM5	0.228571428571429
AZGP1	4.4241
PEX3	-0.038
MED1	-0.392928571428571
ATG4C	-0.988
HNRPH3	-1.008375
FAM109B	2.16575
C4orf17	0.184
CA10	-0.402333333333333
OPRD1	0.7945
CCL16	-1.31625
SACM1L	-0.15575
CST6	4.68725
CD63	1.442
LGI1	-0.029
ZNF784	0.5355
CRYBB1	-1.443
CX3CL1	0.4507
TOP2A	-3.22175
GYPB	-4.2845
GADD45GIP1	-0.97525
FEN1	-2.234375
IGF1R	-0.3128125
WDR72	-2.1725
PURG	-0.968166666666667
DEFB126	0.10275
PKD1L1	0.47875
CAV1	-0.5732
GNPDA2	0.9824
DGAT2	2.31975
NLGN1	-3.5225
STRBP	-0.17475
HPRT1	-0.893166666666667
FANCI	-3.083875
PSMA7	-0.278
DBF4B	-0.860833333333333
TTF1	-0.56525
RAD54L	-3.5025
ELOF1	-0.25625
PLAGL2	-0.7305
ZNF256	0.1165
HMGCL	-0.13775
MSI2	0.2125
RPESP	0.685166666666667
C11orf60	0.693
ABCD1	-0.402
ACAA1	0.5481
SPARCL1	5.71185714285714
IL6ST	2.1492
ZNF319	0.47075
TMEM109	0.6182
FAM90A1	-1.82533333333333
IL22RA1	-1.6345
ATP4B	0.1935
TEC	-0.754
C7orf30	-1.09
TXNDC2	-0.5025
ABCB4	-0.18375
KIAA1191	0.937
C9orf38	0.2345
SFTPB	0.777875
CNTNAP2	-1.661
FRK	2.2195
TBX19	0.26325
CHD4	0.05275
C6orf26	-2.30133333333333
MOSC2	1.93175
IKBKE	0.557
HIF1A	0.6805
LOC595101	-0.8755
RELA	0.347666666666667
TMEM16B	-1.3335
ABHD12B	-0.9025
TSEN34	0.134
KIF18A	-2.9185
TXNDC9	0.14
SPATA2L	0.048
SEMA4G	-1.511
C21orf91	-0.046875
MATN1	-0.6995
KCNIP4	-0.093
TUSC1	1.925625
OR4C15	-0.1155
ARMCX6	0.95475
WBSCR27	-2.12166666666667
OR52I2	0.075
KIAA1604	-0.20975
DYNC1I1	-0.1875
PPP4C	0.63775
SLC47A2	-2.80016666666667
TREH	-0.01325
CD48	3.56216666666667
ST14	1.882
PKN1	-0.39725
SPON2	3.04525
XBP1	1.92883333333333
SFRS12	-0.213166666666667
EFCAB6	1.8125
SELT	0.537
SLC39A2	0.3055
ERF	-1.13716666666667
ARL3	0.439875
SURF6	-0.6547
MLLT10	-0.470523809523809
FLJ11171	-0.1905
TDGF1	-4.59883333333333
ERCC6	-0.13075
EIF2AK4	0.0423750000000001
BAZ1A	0.535
LRRN3	0.815333333333333
TMC3	1.9795
EFTUD1	-0.7975
PTPRO	1.413
CLEC12A	0.612
ACBD4	0.235625
ZDHHC14	0.17025
OTUD7B	0.978
ACTB	0.88875
MSRA	0.38075
LCE5A	0.877
IFI35	0.91375
BSCL2	-0.0123333333333333
ANKRD12	0.3755
CFHR2	0.41675
RGAG1	-0.551166666666667
HSFY1	0.0755
SLC30A5	0.491666666666667
IMPG1	-0.128
GPR109A	0.6085
ZNF185	0.334
IYD	2.7355
NPCDR1	0.8865
SERPINA13	0.4655
HMGCLL1	-1.058
NEUROG1	0.7565
UBQLN1	0.020125
LIN37	0.1655
SOCS2	0.432375
DSCR4	-1.972375
XKR6	-1.946
GPR142	0.2955
KRTAP13-3	-0.599
CCDC15	-0.562166666666667
MOS	0.084
CD1E	0.571
OFCC1	-0.209833333333333
FAM83D	-3.937
SRFBP1	0.528
C9orf96	-0.3075
DHDH	-1.6245
CCDC90A	-0.532
RABL3	0.69085
CD320	-1.93433333333333
ANGEL2	0.407166666666667
MRPL21	-0.6435
SMG6	-0.194
INSR	2.37125
FLJ14816	-0.307
GLRB	-0.653666666666667
C9orf89	1.17425
CIZ1	-0.525625
URG4	-0.331166666666667
LRDD	-1.95616666666667
CBY1	0.520333333333333
NFX1	0.27875
MTERFD2	0.122928571428571
C19orf23	0.0545
PGC	-2.42725
IER3IP1	-0.6582
RASAL2	1.81408333333333
C1orf89	-0.7535
SYNJ1	-0.46225
NFKBIE	1.23
FLJ40125	-1.29116666666667
TCEB2	-0.2538
NOG	-1.8845
POLR2J2	-0.341
HLA-B	3.33175
PCDHA1	2.6295
PPP2R2B	-0.34475
ARHGEF17	0.917666666666667
TCF7L2	1.596
CHD5	-0.685166666666667
ZNF431	-0.432625
TBC1D25	0.5865
ZNF800	0.132
SCUBE2	4.52445454545455
MYCBP	0.0871666666666667
GPX5	-0.202
C6orf129	0.0196666666666667
QSER1	-0.446333333333333
ULK2	1.227
PIGO	0.142166666666667
NRCAM	-1.52171428571429
SLC35E3	-0.008625
CSRP2	-0.103
HYPE	0.7975
MAPK15	-0.0166666666666667
MGC14327	-0.07975
TIMM13	-0.7015
ZNF462	-0.422
GBA3	1.25175
TEX13A	-0.2885
MCM6	-1.10766666666667
MTRF1	-1.068125
ABCA7	-0.84475
EIF4A2	-0.869
ZC3H10	0.5914
RPGR	0.235
C20orf94	-0.0275
RP1L1	-0.00025
GPR125	-0.380625
USP22	0.222785714285714
OR1L4	0.2205
MLZE	2.07375
FLJ32065	-0.07325
PTCD1	-0.43775
CRTAC1	0.1915
BXDC2	-1.05425
C18orf1	1.4535
FAM107A	2.54935714285714
EFNA3	-0.46625
P18SRP	0.2457
CAMKK2	0.634416666666667
KIAA0649	-0.13275
NES	-0.829666666666667
HS6ST3	2.001
PON2	0.36825
TCP11L2	0.0555
CLEC4A	3.39225
PRR12	0.3405
MLXIPL	-0.9257
C2orf50	-0.5635
ZNF28	0.88025
ENC1	1.3725
MAP2K1	-0.6
FKSG2	1.199
KIAA0430	0.89325
PTP4A1	-1.22505555555556
GPR156	0.5275
GTF3C6	-0.3235
UBR2	0.1894
LOC388272	-1.48575
MAK	3.02583333333333
ACOT4	2.751
STC2	2.18808333333333
PIGW	-0.7485
SAE1	-0.78225
COL6A1	1.17790909090909
OAZ1	0.345166666666667
STMN4	0.183666666666667
EDG3	0.390833333333333
SGCE	-0.1525
IL11	-1.44416666666667
PRSS8	2.677
YIPF5	0.692416666666667
WNT4	1.75825
CSN2	0.349166666666667
TCF7	-1.218625
TDO2	2.518
SAMD9	0.9358125
S100A7A	6.5675
MMRN1	2.0035
GKAP1	-0.032
AKR1C3	-0.27375
RNF19A	1.2515
GMDS	-0.57675
YKT6	-0.522375
SPARC	2.5359
C12orf31	-0.07725
UBE2V2	-1.22883333333333
FBXL18	-0.480166666666667
KIAA0460	0.43775
ADAM22	-0.590375
SERPINC1	-4.27125
KCTD21	1.513
MYOHD1	-2.05175
ZNF37A	0.4225
GTF3C1	0.189333333333333
CTSZ	1.67425
PRNPIP	-1.173125
DRD1IP	-0.3125
NR1I2	-2.44883333333333
ZNF266	-0.0292
SPAG4L	0.034
COX4NB	-0.9125
SAPS1	0.828833333333333
APOA1	-3.648
TATDN1	-1.17566666666667
C10orf82	-2.791
KPNB1	-0.331
FOXO3	0.795
CRYBB2	-1.3875
ZBTB5	-0.2885
SLC25A38	0.298
DCTN2	-0.1035
IFT20	0.5625
CTHRC1	2.989
C1orf31	-1.051875
UHRF1	-2.3049375
GPC6	-0.259
C10orf54	2.263
MCF2L2	0.2065
WNT9B	0.066375
OLA1	-1.142
FAM120B	0.34825
TTLL10	0.533
CYorf15A	-5.41
RELN	-2.0598
SCN2B	0.787333333333333
MFHAS1	-0.2015
NKX3-2	-1.09183333333333
RASGRF2	0.9045
SSBP1	-0.869333333333333
KPNA6	-0.644714285714286
LOC389118	-0.0345
HS3ST4	-1.3183
SUPT7L	-0.582375
FLJ32658	-0.16025
IGFBPL1	-0.5875
KIAA1641	-0.8117
SHKBP1	-0.0703333333333333
CSF1R	4.999
NAGK	0.5715
MYL2	0.53925
HIST1H4C	-2.44283333333333
TOMM7	-0.687
ADAMTSL3	2.2256
TNFSF14	1.01625
PRRT2	-2.4755
VTA1	-0.153125
AOAH	4.31133333333333
CRISPLD2	2.22464285714286
PNN	-1.1851
TA-NFKBH	-0.1275
ESPN	-0.4595
RBM43	0.1945
KIAA1267	0.272
DDX3X	0.441444444444444
KIAA1576	-3.989
PLXDC1	4.65133333333333
FLJ25801	-3.92625
HNRNPL	0.071
RUNDC3A	0.0471666666666667
CASP12	1.219
SH2D5	-1.743
RPL26L1	-0.3455
OR51A7	-0.022
HDC	3.7895
C2orf16	-0.5155
SYTL3	3.0185
GOLGA4	0.16925
NOTCH1	0.217166666666667
ATPAF2	0.25175
ECD	0.58325
SSX5	-1.3885
SNAP91	-0.0815
OCA2	-4.953
PNPO	0.151666666666667
DAPK1	0.358833333333333
PINX1	-0.617333333333333
SELENBP1	1.739
NEK3	0.506416666666667
TMED4	0.00985714285714285
SSTR4	-0.2975
FOSL1	-2.0175
CD40LG	1.484
CES1	-0.212583333333333
DCI	-0.622666666666667
B3GAT3	-0.562833333333333
STK17B	0.71775
CNTN6	0.219
CYP3A4	-1.61366666666667
MBOAT2	1.12357142857143
PISD	-0.245875
USP1	-1.8355
PYDC1	3.47116666666667
CENPM	-2.397
SAR1B	1.3255
TTC7B	0.190125
DP58	0.2975
GPC1	-0.0385
RBL1	-1.7795
TMEM137	-1.62533333333333
TOB1	0.70775
TCEAL1	1.248
CENPF	-2.23063636363636
C6	4.41583333333333
PRSS1	-4.20675
PPIL6	0.945833333333333
C6orf124	-2.175
ODZ4	1.697
SNCB	-0.459
NDUFB9	-0.39675
CNOT6L	1.05166666666667
S100A9	5.69466666666667
TRIM50	-0.238
KCTD1	0.9133
WDR63	1.114
SPEF2	3.0535
RNGTT	-0.2225
CXorf22	0.744
KCNK16	0.4115
CEP250	-2.16725
ATPBD1B	-0.77725
KCNJ2	3.5935
MT1B	-1.7685
ZNF684	-0.4415
SLC4A1	0.22575
PDHA1	-0.97525
ZNF492	-0.076875
TKT	-1.841
BYSL	-0.53275
RNF38	0.439875
AHDC1	-0.053
KLHL2	1.373375
CMTM8	1.71175
DMP1	0.83
HERPUD2	0.179375
CRTAM	3.70966666666667
ZNF572	-1.32125
TMEM16J	-1.444
HSD17B2	1.1185
UBE2G1	-0.4805
AHSA2	-1.755
PELI2	-0.3065
TPX2	-3.3025
ATP9B	0.844833333333333
DAZAP1	-0.529625
HMGCS2	3.42383333333333
C17orf38	0.9045
B9D1	0.0935
NKX2-5	-1.47183333333333
KIAA1276	1.28575
LILRB2	3.6745
CSTF1	-0.683
BTN2A1	0.094
C15orf48	5.7445
IGF2BP3	-4.34325
FAM113B	1.2085
HRG	0.339375
ZNF131	-0.3505
USP47	0.424071428571429
CCDC88B	-0.136875
HCN1	-0.1986
HTN1	-0.4375
SYCP3	-0.28875
C13orf23	-0.2893
PAPOLA	-0.0463125
AATK	-0.7172
MSH3	0.330166666666667
NDUFAB1	-1.151
ITLN2	-1.2815
BAK1	-0.243666666666667
MRPL45	-0.681833333333333
MTNR1B	0.219
LOC645843	-0.243
SPECC1L	-0.03575
PGCP	1.53425
SPN	0.1425
GPR143	2.0085
ZNF576	0.0315
TMEM39A	0.34
ATP5D	-0.3495
MAGEB3	-0.683
RPS5	-0.508333333333333
ANP32E	-1.67835714285714
MTMR1	0.34425
YEATS4	-1.169
SYNGAP1	-0.8765
PCOLCE	-0.0678333333333333
MNS1	-0.38775
PCYT2	-1.0365
ZNF182	-0.2985
LAX1	1.95225
SPPL2B	0.3462
ELOVL5	0.7864
PCDHAC1	0.314
B4GALNT1	-1.8835
BLOC1S2	0.58025
ZNF673	-0.6203
ARHGAP21	-0.077
IRX5	2.248375
LRFN5	0.464166666666667
FAM7A1	-0.336
RAB19	0.804
GINS1	-2.7615
ITM2B	1.8076
PAPSS2	1.331
OR5BF1	0.563
ACSL3	0.417875
KIAA1919	-0.61
GLT8D2	2.802125
UTRN	1.39878571428571
CNN1	1.965
HISPPD2A	-0.240833333333333
SDAD1	0.0775
SIGLEC9	1.65816666666667
RPL35	-0.741714285714286
C22orf26	0.165
IMPDH2	-1.03675
WDR69	-0.197
SEC14L5	-0.765166666666667
CLTA	0.257
RP11-529I10.4	0.24725
GPR37L1	-0.0473333333333333
OGDH	0.0283333333333333
ASB13	0.6
ZFP14	0.31175
ZCRB1	0.0348333333333333
KPNA3	0.84575
HSPA1L	1.76625
RHOC	1.285125
LOC554175	-0.119
PPP3CA	0.393
SLC1A7	-0.6664
ZNF529	0.0393333333333334
RBED1	1.069
DDB2	-1.279
FLJ11286	0.406833333333333
SPATA1	0.2335
MKNK1	0.257166666666667
DYSF	1.41666666666667
ALKBH2	-0.34175
NKD1	-3.35983333333333
C1orf174	-0.45375
PLEKHO1	1.36466666666667
ASB10	-0.01175
RING1	-0.359
NPC2	1.48475
AVPR1B	0.1725
YTHDF1	-0.0981666666666667
LMAN1L	0.232
GSG2	-2.8345
CEP170	-0.6224
RPS4Y2	-5.8885
MSH6	-1.052
HECTD2	0.0783333333333334
ZNF556	-3.11933333333333
PLEKHC1	0.6417
AIRE	0.179333333333333
BCL2L10	0.79525
LMOD3	0.053
ZBTB8	0.1622
FOXA2	-3.6775
SLCO2A1	3.878625
C3orf46	0.241
PRDM16	0.41
TMEM98	0.01625
FRMD5	-1.396
PDE6C	-0.193
C1orf216	0.127666666666667
EP400	-0.539571428571428
PTK2	0.112666666666667
RNF217	0.323
NDUFA8	0.022
ZFAT1	0.035
LAMP3	3.6775
GLTSCR2	0.84925
NPW	-1.7025
LLGL2	-0.8415
PPM1K	-0.212333333333333
C20orf177	-0.7155
KIR2DL4	0.6393
NFKB2	0.59075
C21orf122	-0.912666666666667
HESX1	-0.61425
GPR114	1.24866666666667
SLC25A35	-0.715166666666667
GNAT1	-0.15975
ORAI3	0.1665
FAM76B	-0.315125
TMEM99	0.1399
TRIM29	-0.9849
CDS1	2.5415
RHEB	-0.3811
C4orf27	-0.477666666666667
RAB3A	-0.98775
OTUD6B	-0.35575
GPD1	3.393625
CDH15	-1.39433333333333
NPM1	-0.5805
TMEM117	-0.32325
PRPS2	-0.313916666666667
GCK	-1.0905
ADRA2A	4.64716666666667
TSPYL4	0.3455
TASP1	-0.336
WDR19	0.42025
C10orf38	-0.559
PDE4C	-0.6095
FYB	1.81691666666667
C1orf55	0.188666666666667
PPFIA3	-1.21875
RAD18	-1.05325
C12orf44	-0.00933333333333333
CRYBA4	-0.3225
HVCN1	1.72025
TAF10	-0.203833333333333
C16orf48	-1.10983333333333
DEPDC5	0.455166666666667
LTBP1	-1.3475
MAPRE1	0.0245
FGF8	0.1025
C3orf52	3.03525
SENP7	0.172166666666667
LRRK2	2.00825
RUNDC2A	0.366833333333333
KIAA0355	0.650333333333333
CPEB1	-2.159
PPEF2	0.232
ABI2	0.101333333333333
KIAA0317	0.271625
ATF1	-0.194
DYNC1H1	0.31475
DIP	-0.10425
TMEM33	0.492888888888889
POLDIP3	-0.12675
C7orf24	0.424
GPR171	4.1765
CDC6	-3.61133333333333
PLD1	-0.6042
ITFG2	-0.2654
NDUFC1	0.31875
AKNA	0.013
NBR1	0.6585
PKHD1	2.123625
HPS4	-1.0666
MAFA	0.4525
ULBP3	-0.396
DIRC1	-0.8505
IMMT	-0.70775
C22orf13	-0.346
CEL	-0.239
MARK3	-0.07675
ADAMTS2	1.37308333333333
ARPC3	0.398666666666667
TMEM10	0.158375
NPHS1	-0.5275
BRD8	-0.211333333333333
WDR12	-1.455
IDI2	-0.24275
HOXD13	-1.491
OR8G2	-1.239
SLAIN1	-1.64775
GABRQ	-0.42425
NR2C2	-0.78825
NKTR	-0.3738
TLE2	0.975
KIAA0892	-0.579
AURKA	-2.99890909090909
GPRC5C	-0.0645
TBC1D9B	0.4975
PNPLA6	-0.1985
AP3B1	0.531
NAG	-0.055125
C11orf68	-0.44025
AKR7A3	-0.29925
AHCYL1	-0.420583333333333
COP1	1.08616666666667
RPP14	0.0946666666666667
PCDHB18	0.7775
CDH24	0.824
KRT17	-1.6755
LACTB2	-1.07
DDX24	0.7909
PHACTR1	-1.41283333333333
SLC35E2	-0.0985
LOXL1	1.208
IQSEC2	0.484375
RGSL1	0.876
PCDHGC5	0.4685
MEGF10	-0.740125
PRRX1	1.6195
ASTE1	1.0805
C6orf159	-0.923
MYOD1	0.80025
GAA	0.77275
ZNF747	0.48825
KLRC1	0.0535
IL1RL2	0.286
GDF9	8.352
GPR119	0.767
TRAF2	-0.353833333333333
HCK	4.0365
BMP6	-1.7215
IL8RA	0.8705
FLJ35848	-1.0995
EFHA1	0.299
CDSN	0.1735
C14orf54	0.316666666666667
LSM3	-0.65
ZFP41	0.2635
C9orf126	-1.97166666666667
VIT	-1.6405
SPCS3	-1.141
DEF8	-1.3277
CHAF1A	-2.07283333333333
C1orf165	-0.761166666666667
ZFPM2	1.77416666666667
FTH1	0.4365
SLC35F1	-0.99125
YWHAH	1.41925
C17orf66	0.496166666666667
ADRB1	-0.267833333333333
FOXL1	-0.3665
RG9MTD3	-0.3725
UMPS	-0.314875
MGC13008	0.4355
KIAA1161	0.999
CCDC77	-2.3695
C12orf65	-0.6414
COG4	-1.301
RCP9	-0.194083333333333
RP4-692D3.1	2.29616666666667
CDC2L5	-0.00249999999999999
MGC7036	1.36933333333333
DNAJC11	-0.81575
GDF2	-0.101166666666667
TIMM17A	-0.36725
HNRNPA0	0.0184
OR2H1	-0.00925
PCBP1	0.252375
COL23A1	-1.6085
LRRC2	-0.0471428571428571
NSD1	0.240785714285714
FLJ37078	-0.741625
WDR91	0.0758333333333333
TMEM179	-0.08525
DSCR10	-0.664
CNDP2	0.5773
FYN	0.5885
BEX2	-1.33883333333333
KCND3	0.1685
YPEL5	1.67825
LRRC42	-0.7515
C17orf45	-0.155125
ZNF649	1.1262
LOC150763	2.59325
COL5A2	3.27666666666667
CNGA2	0.245
ELA2B	-1.34266666666667
RAB9B	1.47675
FAM100A	-0.26275
NAIP	0.862714285714286
MYOZ2	-0.152
SPATA12	-0.481
XRCC4	-0.4415
CYB561	0.8532
CHST10	0.0455
BAI1	-1.34183333333333
BRSK1	-0.904333333333333
C17orf89	-0.5095
PDE6H	-0.294
FLJ20309	0.2957
MAP7	0.587625
SCN4B	1.95675
SPAG9	-0.3050625
SERTAD1	1.29516666666667
FLJ21963	-0.81275
ANTXR1	0.2727
TMPRSS13	1.7215
ETV7	4.07216666666667
DGAT1	-0.00166666666666667
NKIRAS1	0.363666666666667
TAC3	-3.81975
CORO1C	0.592916666666667
RAD54B	-2.00025
HRASLS3	2.75716666666667
C21orf42	0.796
BARD1	-1.23783333333333
ZNF177	-0.0263333333333333
MIP	0.3845
ZNF442	0.3855
F2	-4.1868
GRIA1	0.09625
GALNTL2	1.82966666666667
WNT5A	0.3717
LENG9	0.1395
hCG_25371	-1.941
FOXR1	-0.558
TRA@	1.6653
PWWP2	0.8215
C1QTNF7	2.34883333333333
SLC7A4	0.21
C4orf7	3.656
C17orf80	-0.0828333333333333
KLK4	2.16683333333333
IL31	0.234
TMEM176A	3.782
CTNNB1	1.063375
BHLHB2	0.56075
TMEM185B	1.304
ARD1B	-0.00475
C1orf93	-0.4195
BRUNOL4	-0.7115
LOC541469	-0.446
UPK2	-0.23725
GAS8	-0.308333333333333
PATE	-0.214
IMPACT	0.35375
WNK4	-1.45633333333333
HNRPLL	-0.525125
GAD2	0.151
ITGA6	0.3585
BMP15	0.447166666666667
CYP2A7	1.05175
RIC8A	0.399
CCND1	-0.762583333333334
USP35	-0.0095
DSCR2	-2.0395
CCL4	4.65133333333333
ZCCHC10	0.3685
NOL11	-0.84475
TRPM2	1.50366666666667
PSMD2	-0.535545454545455
CHTF18	-2.3365
USP18	0.145625
RRAS	0.558375
LAMC3	-1.8585
TOX	-1.974
PCDH15	0.3525
GABRG3	-2.20525
NUDCD2	-0.6525
SGCZ	-0.00549999999999999
KCTD17	-0.181
SPSB2	-0.4935
TPPP3	2.66366666666667
CILP2	1.55383333333333
CALB2	3.68575
CEBPZ	-0.476
ZNF479	0.331
FMOD	5.4385
C21orf66	-0.998642857142857
CLN6	-1.07216666666667
ANAPC1	-0.91425
SH2D3C	2.23975
PTPN14	0.2535
TRIM42	0.09375
APTX	0.145
SNRPG	-0.851
BMS1	-0.2885
MAGEA3	-4.353
NFATC3	-0.454666666666667
LRRC45	-1.10233333333333
ARS2	-0.269571428571429
LRIG1	1.742
EPSTI1	1.90183333333333
PRSS27	-0.08775
ERC2	-0.3615
PRKACB	1.35257142857143
PRDM13	-4.543
HCG27	-1.22675
KLK12	3.8955
HSD17B7	0.613
ZNF354A	0.5475
PCDH11X	1.413
DMGDH	1.3725
PCBD2	1.17666666666667
TMC6	-1.39175
RIMS1	0.057
SF3B2	-0.381666666666667
RCN1	0.513
CPB1	4.1575
BCAR3	0.2795
FCRLB	-0.12625
PAK1IP1	-0.76025
OR10H1	0.1625
KIF9	0.9519
PITPNM2	-1.069875
L3MBTL4	0.38475
TGFB1	0.2209
ZXDC	-0.3785
SLC6A16	-0.15575
SRrp35	-1.06975
LRRC8E	1.44525
PPIAL4	-0.419166666666667
EOMES	2.50183333333333
PAX2	-0.333
SCARF2	0.543625
PSEN2	1.26133333333333
PCDHB13	0.32325
C10orf28	0.376875
DHRS7B	1.00628571428571
C1orf131	-0.339
ASB1	-0.4008
ZNF223	0.501833333333333
LCMT2	-0.2305
MEP1A	-1.03725
TMEM53	-0.07925
RSPH3	1.378
C10orf33	-1.7795
LOC644285	0.489
PTPN9	0.2685
ABCA12	-3.43875
CCDC37	-0.8345
RUNDC1	1.5785
YES1	-0.2915
FAM120AOS	1.08075
OR5M3	-0.239
PPP1R3F	-0.194
IL13	0.4215
MDFI	-0.8685
PRNT	-0.28075
ZDBF2	-0.9415
OR10C1	0.156833333333333
CLIC1	0.1355
LILRA5	1.81
CSAG1	-4.21283333333333
TREML2	0.4005
FAM125A	-0.1645
ZNF74	-1.07075
FAM104A	-0.243125
LRRC39	-1.789
SAMD5	-0.3795
HYAL2	0.50325
HIST2H2AC	-0.99
IGFBP5	2.65734782608696
NRTN	-2.54266666666667
KIAA0556	0.3539
FAM29A	-1.85305555555556
JMJD2A	-0.4505
EPHB1	0.9065
POLD4	0.75525
ANAPC10	-0.7705
LRRC36	0.936
MEGF6	-0.68775
LPHN3	-0.051
BMP10	-0.217333333333333
C21orf55	0.0025
CREM	-0.0083125
PTGER4	1.7145
METAP1	-0.457625
KCNQ1	1.2835
NR2F2	0.89925
SSFA2	-0.9365
CTTNBP2	-2.062
BCL2A1	-0.271125
ZBTB24	-0.25025
SLCO6A1	-0.9405
PRDM1	0.8471
OR7D2	-0.726666666666667
CCDC47	0.0662
LOC646982	0.189
SLC26A6	-1.99266666666667
BIN1	-0.2705
SRRM1	-0.590714285714286
PCSK1N	0.192375
ALS2	-0.1583
ECT2	-1.59147368421053
CACNA2D2	-0.516625
DOCK6	-0.30375
C10orf119	0.09575
FATE1	0.4985
DUSP23	1.79425
TRIP6	-0.449714285714286
NUP35	-0.55575
CDH3	-0.63025
KLHDC8A	0.85475
C9orf116	1.241375
EI24	0.2085
CENTD1	1.91733333333333
RWDD2B	-0.201166666666667
DOCK1	1.1055
NPAS2	-0.35125
NR3C2	1.86383333333333
FAM63A	0.451916666666667
INPP5F	-0.0643333333333333
FAM111A	-0.2576
MYBL1	-2.6715
IQGAP3	-1.13016666666667
CRADD	-0.728333333333333
DUSP12	-1.194
PDZK1IP1	3.75825
VASH2	-0.91275
CTR9	0.331
VIL1	-4.64275
OR8U1	1.26216666666667
CCDC107	1.009
PTTG1IP	0.242375
OR4X2	0.06075
COL9A1	-1.011
PSMD9	-0.38575
ZFP62	0.514
TIP39	0.21325
PARP15	1.525
TTC19	-0.100875
C1orf114	-2.484
GFPT1	0.2035
SLC27A6	-2.011
MRPS10	-0.2437
CALML5	-2.21766666666667
TRPM7	-0.281375
CGNL1	1.227875
CECR1	1.16825
SERPINB8	0.454666666666667
TMEM102	-0.067
PDIA2	-4.22
NUCKS1	-0.522666666666667
HOTAIR	2.37625
EBI3	0.948
NXN	1.11925
ZMYND19	-1.033375
FOXJ3	-0.41125
EIF5B	-0.062
EIF2B4	-0.134666666666667
LEO1	-1.013
ZIC5	-1.36991666666667
IL20	-0.326666666666667
KIAA0415	0.22575
FLJ37357	0.064
TSPAN12	0.222125
ACTR3B	-0.5955
TFAM	-0.4495
IL17RD	0.876
PARP12	1.38225
KLHDC7A	0.4545
KCTD4	-0.0276666666666667
GTF2H1	0.1235
FLCN	-0.407833333333333
BIRC4	0.29125
LOC790955	-0.41675
VKORC1L1	0.51175
CYP4F22	1.06283333333333
TAS2R5	0.323
ZNF582	1.446
HS3ST3B1	-0.123625
CTNS	-0.05625
STK36	0.434833333333333
MMD2	0.037
RP5-1103G7.6	0.1775
FLJ23356	-0.3955
CRH	-0.8195
C1orf182	-0.762333333333333
ACP5	2.41033333333333
AMFR	1.1279
CA4	-0.27275
PLCB4	-1.003875
