Hybridization REF	TCGA-BH-A0DH-01A-11R-A084-07
DOCK1	0.9425
NPAS2	-1.97375
NR3C2	1.41166666666667
FAM63A	1.1155
INPP5F	-0.526166666666667
FAM111A	0.2573
MYBL1	0.851666666666667
IQGAP3	-0.295
CRADD	-0.697333333333333
DUSP12	-1.8535
PDZK1IP1	3.763
VASH2	-1.2465
CTR9	0.937
VIL1	-3.0215
OR8U1	0.867333333333333
CCDC107	1.408
PTTG1IP	0.228125
OR4X2	0.3165
COL9A1	-3.154
PSMD9	-0.044
ZFP62	0.1575
TIP39	0.021
PARP15	0.469
TTC19	0.885125
C1orf114	-1.87266666666667
GFPT1	0.7225
SLC27A6	-1.27575
MRPS10	0.3113
CALML5	-0.945166666666667
TRPM7	0.201
CGNL1	2.214125
CECR1	0.66625
SERPINB8	-0.6695
TMEM102	1.399625
PDIA2	-3.074
NUCKS1	-0.1545
HOTAIR	-1.87075
EBI3	0.081
NXN	-0.7695
ZMYND19	-0.629
FOXJ3	0.00875
EIF5B	-0.0853
EIF2B4	0.3275
LEO1	0.04125
ZIC5	-1.07966666666667
IL20	0.138
KIAA0415	-0.2515
FLJ37357	-0.497
TSPAN12	3.616125
ACTR3B	-0.183125
TFAM	-0.241666666666667
IL17RD	-0.47
PARP12	1.1615
KLHDC7A	0.461
KCTD4	-0.138333333333333
GTF2H1	-0.366
FLCN	-0.00749999999999999
BIRC4	1.5105
LOC790955	0.74025
VKORC1L1	-0.036
CYP4F22	0.952333333333333
TAS2R5	0.1475
ZNF582	0.8535
HS3ST3B1	-0.0435
CTNS	1.271
STK36	0.717833333333333
MMD2	0.00924999999999999
RP5-1103G7.6	-0.3945
FLJ23356	0.3425
CRH	-0.0155
C1orf182	0.0991666666666667
ACP5	3.4095
AMFR	1.6807
CA4	-2.57525
PLCB4	-0.331
MPHOSPH10	-0.17025
UNQ473	3.5775
G3BP2	0.396333333333333
SR140	-0.846416666666667
HOXA2	-0.576
PYGB	-0.3575
BAT1	-0.779583333333333
DKK3	-0.224833333333333
DDX31	-0.56775
TULP1	-0.5895
NHLRC2	0.57875
TNRC4	-0.4125
ZNF430	0.245
TNRC6A	0.65625
PLA2G1B	1.683
RCHY1	0.714166666666667
GTF2A2	-0.358666666666667
MGC4294	0.077
ZNF691	0.59075
TACC3	-1.25825
DNAJC5G	0.13075
LOC4951	-0.00725000000000001
MS4A4A	-1.943
LOC152485	-0.1775
PPP1R2P1	0.6565
PPP2R5B	-0.68475
RPGRIP1L	-0.4225
SPOP	0.7296
PTPRF	1.68191666666667
MGC42090	0.0705
SUSD3	3.94375
THOC4	-0.54975
MAML1	-0.1274
FXR2	-0.256166666666667
TYK2	-0.084875
MUC6	1.9515
DNAJB7	0.7815
PIP4K2A	0.325
MEX3A	-2.87133333333333
RRP1	-0.83375
TFAP4	-0.18625
CXorf41	-0.413
MTMR4	0.242833333333333
CTLA4	0.141
SNX9	-0.196625
CIB3	3.82383333333333
NECAP1	-0.0035
PLA2G2D	-0.059
GLMN	-0.933166666666667
DCLRE1A	0.2045
PDX1	0.6015
SAMD11	-0.92025
MRPL55	0.5306
TLR7	2.169625
TBC1D21	0.194333333333333
SMAD1	1.1085
ACTRT2	-0.43875
RIOK2	0.11225
PDLIM4	-0.1155
SLC22A15	1.45383333333333
ABHD13	-0.032
STX18	0.079
CCPG1	1.161
DCBLD1	0.661666666666667
SLC2A6	-2.106
NOLA3	0.2565
TRDMT1	-1.2085
IL17F	0.2985
ATP1A4	0.462333333333333
OR52W1	0.5765
CFL1	-0.63275
IL4	-0.53025
RBP2	0.143833333333333
CPSF6	0.035875
TTC8	0.0526666666666667
MUCL1	-0.391
EYA3	-1.93483333333333
KRT38	-0.07475
GNE	-0.6055
ZNF501	-0.523
SLC35A2	0.45275
CEP110	-0.2826
MYF6	0.28275
MGST2	0.380333333333333
TRPV4	1.27716666666667
NEK8	-0.385833333333333
NOX5	0.227
NCKAP1L	-0.6195
EMP3	-1.3585
BPY2C	0.0595
C1orf38	0.222
ELOVL2	2.028125
CBX7	1.10275
OSBPL1A	0.178333333333333
ZNF589	-0.7195
ESCO1	-1.22566666666667
TRA2A	-0.356166666666667
C3orf26	-0.5915
PHF2	0.568333333333333
PID1	-1.65316666666667
RFC1	0.058375
MTAP	-0.3259375
ADORA3	3.16933333333333
LOC389458	-0.3195
TRNT1	-0.341375
CRIPAK	-0.28775
RAI2	2.43566666666667
ANKRD44	-0.3145
GZMB	2.27275
NFE2L1	0.5665
STIP1	-0.641666666666667
RASL11B	0.4245
NT5DC2	-2.86483333333333
LRP2	2.822625
MTDH	0.148733333333333
ARSG	0.87525
HSP90AB1	0.133583333333333
CT45-6	-4.6475
ZNF483	0.25475
LMBR1L	-0.8505
S100A2	-1.3832
C2	-0.626833333333333
C2orf27	0.966
EIF4EBP1	-1.15425
GCKR	-3.52866666666667
PPP1R9B	0.020625
FER	-1.033
SNRK	0.699166666666667
OR5M10	1.06
UTP6	-1.01525
CAPZA3	-0.53275
FBP1	2.026
TERT	-2.4075
CCL1	-1.3045
FUCA1	1.06625
ALS2CR8	-0.162166666666667
KCMF1	-0.505666666666667
SRCRB4D	0.391
OXCT2	-0.799333333333333
IL17RA	0.421166666666667
MPP5	-0.248875
SPA17	-0.9265
FLJ10986	0.9465
GALNT14	-2.352
CXorf27	-0.113375
NPLOC4	-1.161
RAB34	0.72375
KRTAP3-3	0.666
ARSD	-0.0301666666666667
CPLX2	-1.3662
PJA1	0.59775
WHDC1L1	0.694166666666667
RB1	-0.7842
MTMR15	0.5665
PHLDA2	-0.7666
GUCY2F	-0.471
MPV17	0.3905
SLC35D1	0.5395
LYSMD3	0.4732
COL16A1	0.81
ERLIN1	-0.446333333333333
JMJD4	0.421
HIST1H2BK	0.9915
TP53I11	1.64283333333333
ST3GAL4	-0.9779
PF4V1	0.490166666666667
ALG8	0.623
REG1A	0.02175
MINA	-2.2035
CYB5R3	-0.38575
HHLA1	-0.05825
MYST4	2.4183
VASN	-1.98825
UCHL5IP	-1.28575
TFAP2A	2.1619375
MGC9913	2.457
C9orf97	0.18
LOC90379	-0.82275
PHF15	0.768428571428571
ZNF169	-0.266833333333333
KRT7	3.0708
GLIPR1L2	1.495375
LOC116236	0.373
IQCF3	0.67375
RDH14	1.0675
HNRPK	0.0592142857142857
RABEPK	0.0146666666666667
ISX	-2.5375
CBARA1	0.51375
RAD51AP1	-2.8765
MLL5	0.26275
CXorf48	-6.9845
SGCD	-1.021
PHTF1	-0.283125
CA3	2.132
CMTM5	-0.10375
STX10	-0.59225
JMJD2D	-0.4
P4HA1	0.304666666666667
GAB3	-0.829333333333333
DHRS4	0.756
COL4A1	1.654875
C20orf20	-1.045625
OSBPL2	-0.214125
PTTG2	-1.68775
KIAA1688	1.59775
STS	-0.86925
SHROOM4	0.787166666666667
KBTBD5	0.573333333333333
ALDH1A3	0.9168
BTNL2	0.253166666666667
TGIF1	0.049
ZFAND5	0.146125
ICA1	2.51075
NAV3	-2.48216666666667
FLJ12331	-0.58025
EPS8L2	0.3121
MNT	0.1645
ENTPD1	1.19733333333333
OR51E2	2.11025
STK11	0.467125
MX1	3.9265
TTTY9A	0.172
CX62	-0.356
LOXL4	-1.190375
EXOSC4	0.336
PURB	0.452214285714286
SETD1A	0.0616666666666666
RELB	0.93475
LAMB2	1.46983333333333
HNF1B	-0.355
PNLIPRP3	0.051
C14orf139	-0.66425
UMOD	0.18825
GRIN3B	-0.51675
GPR25	0.535
ZNF512B	-1.38575
ATP6V0A1	-0.007625
SRA1	1.04883333333333
ZNF615	2.331
ZNF768	0.43975
ZNF469	1.95675
DYNC2LI1	0.847833333333333
DNAH3	0.25
LOC387911	0.18825
LOC554234	0.4635
ARRDC5	0.2445
TMEM59L	-2.45616666666667
MARCH4	0.13025
CNOT8	0.486166666666667
KIRREL3	-1.86383333333333
ADAM17	0.26
MYOG	0.084875
CPNE1	-1.39566666666667
AK5	0.6685
LOC204010	-1.527
NDRG4	-0.28025
LOC130074	0.15775
PIAS4	0.466
NCOA2	1.00875
TEGT	1.173
USP5	-1.261
ANKRD21	0.3235
KIAA0692	-0.418333333333333
HAPLN3	0.37325
LZIC	-0.65475
NRXN3	0.673
CDKN2C	-1.56
KIAA0226	0.164416666666667
CYB5D1	1.968
WDR68	-1.0389375
ABCB6	-0.9376
MRPS25	-0.407
ZMAT2	0.643666666666667
KRT25	-1.005
RPL11	-1.582
GRAP	-0.1685
LOC198437	-1.54366666666667
RORC	1.00725
RAP2C	0.800642857142857
MXD1	0.6290625
AZI2	-0.00116666666666667
NUAK2	-0.21875
AHSG	-6.41275
MANSC1	1.9375
IMP3	0.7285
C2orf3	-0.69475
VSTM3	2.57675
PCTP	0.36175
SIRT1	0.77225
MANBA	1.77075
CD164	0.608
GFRA1	-3.4366
PRM2	0.18
ZKSCAN3	0.6305
PLEKHG1	1.4025
TPRKB	-0.3745
UBFD1	0.0983333333333333
CDKL5	0.493
HIST1H2BD	0.977333333333333
INPP4A	-0.833
BMX	-0.324375
PTPRU	1.1315
LOC554202	-0.196166666666667
HOXC8	-0.6925
IL12B	0.3615
ADPGK	-0.55275
ZNF418	1.132
SIAE	0.131
CWC15	0.18425
RP13-401N8.2	-0.784
KLHL11	1.11
DEDD2	0.464
PSMB3	0.39125
DDX25	-2.15725
ZBTB3	1.10933333333333
GFRAL	0.4965
RPS25	-1.24566666666667
FAM57B	-1.31283333333333
TESK2	1.50533333333333
DNM1L	-0.947875
ZNF207	-0.503166666666667
CLEC11A	0.97725
TOLLIP	0.85
TMEM61	0.655833333333333
DLK1	-4.7391
PLVAP	2.799125
NOD2	2.978
SCMH1	-0.0885
FLJ40235	0.0445
HTR2A	0.175666666666667
ARMC5	0.063
FUT7	0.296
PRELP	2.2855
ALKBH6	-0.0278333333333333
GYG1	0.478
POLR3GL	0.89625
COL8A2	4.3075
OR10A5	0.00250000000000001
C1orf187	-1.6755
TXLNB	1.37666666666667
C16orf68	-1.16375
R3HDM1	-1.08275
C16orf75	0.1835
BAALC	-0.9355
TNP1	-0.12
GAPDH	-1.95325
COX7C	0.7
ERRFI1	-1.95225
PGAM2	-0.0596666666666667
FAM108B1	-0.9375
APC	0.0355
TLR2	3.462
SUCNR1	2.35225
ZNF233	1.833
WFDC1	-2.0495
PSG11	0.9332
SLC39A1	0.83025
PSAPL1	-0.196
CDC42EP1	-0.170875
MECR	0.34525
KIAA0101	-1.2018
MACROD2	-0.4719
MMP19	0.23975
LOC202459	-0.488166666666667
VNN2	0.76475
ACCN3	-2.0385
TIMD4	0.818
RNASE8	1.443
CCDC7	0.273
SULT2B1	1.8225
ME1	-2.822
MGRN1	0.422
MRPL30	-0.458375
IVL	-0.0192857142857143
CALM1	1.0796
PLEKHA6	1.7443
B4GALNT2	0.1585
PGDS	3.81
C8orf33	-0.03625
TMEM56	-0.150666666666667
CKM	-0.955
ESR2	0.7772
ACOT8	-0.57175
AGTR2	0.401
LOC155006	-0.64975
BC37295_3	0.8275
EPM2AIP1	-0.178
PZP	0.53725
RPS9	-0.135833333333333
C18orf51	-1.8875
SIVA1	0.4353
HEATR2	-0.36
CD3E	-0.735
C20orf142	0.2905
PGLYRP3	0.227
CCDC139	-0.59125
GPS2	0.0263333333333333
NOL14	-0.20825
LRTM2	-0.152
TRIM36	0.05775
TP53RK	1.0108
FBXL13	-0.848666666666667
RUFY2	0.388071428571429
C11orf70	2.46183333333333
HSPB9	-0.00733333333333332
GJA5	3.06825
HGF	-1.34833333333333
EPHB4	0.2325
SOX18	0.622
IFRG15	0.354
SERPINA10	-2.66225
WDR23	0.842625
REEP2	-0.054
CDK3	-0.951
HSPA12A	1.896125
ARL8B	1.1544
SATB1	-1.38816666666667
PPM1D	-1.55683333333333
VPS45	0.0655
TP53BP2	-0.365
GJE1	1.91625
CACNA1G	0.32075
VGLL4	0.325875
GNPTG	1.6795
ROS1	-2.2085
C21orf128	0.179
BMP8B	0.386
SLC5A4	-1.256
SLC6A3	0.101166666666667
C16orf53	1.2695
TMEM81	-1.49
APC2	0.6534
SYAP1	1.375125
C6orf54	-0.3325
ZBED5	-0.4862
PVR	-1.061625
LTA4H	0.43
CCDC24	1.271
MAGEA4	-3.57533333333333
IFIT3	2.746
MYADM	0.454625
C21orf82	0.028
PDE3B	-1.1415
TMPRSS11A	0.2
PGK1	-1.34582352941176
CCL13	1.616
DERL3	0.450833333333333
MLXIP	-0.176833333333333
PLOD1	-1.203625
MTFR1	-0.3877
NPDC1	0.692666666666667
GPAA1	-0.294666666666667
LTV1	-1.689
RYR3	-0.119
C7orf46	1.486
VAMP2	0.58775
RNF135	1.9547
SUPV3L1	-0.317
FIBP	0.84575
ADAMTS18	-0.133666666666667
RNF25	0.455
SOS1	-0.02025
PLAU	-0.174375
MATK	-2.70275
EHF	2.152
CTNND2	-0.579125
PTEN	1.32485714285714
ZNF189	-0.220125
SLC28A3	1.2355
GUCY1A3	3.15625
SETD2	-0.189875
ROGDI	1.9015
TICAM1	0.2413
RASSF3	0.724
PACSIN2	-0.820833333333333
SERPINB5	-0.88275
PRKCDBP	-0.531125
TFDP3	-0.546
LGR6	1.63275
RFX5	-0.379333333333333
OR52J3	0.3495
PTPN18	1.433875
ZBTB34	-0.178625
KCNF1	-1.66125
SYNE2	0.979071428571428
SLC22A4	-0.864
NETO2	-2.5675
VCPIP1	0.47
LDHD	0.73875
ESX1	-2.953
SQRDL	2.2125
GALK1	-0.3375
SERPINA6	3.80783333333333
HD	-0.14925
ASCL3	-0.1875
FBXL6	-0.3785
FABP7	-3.410625
MAGEC3	-0.907
KLC4	-0.0205
CD1D	-1.3875
PRAM1	1.531
EIF3B	-0.410214285714286
DSCR8	-6.29525
FLVCR1	-0.3965
KIAA0141	-0.1405
PROM2	3.56283333333333
ALOX5	1.4128
GPR162	-0.995875
LYRM2	-0.429125
RNASE6	0.266125
HES5	1.61225
GJA1	-0.769375
MRPS14	-0.11525
HMHB1	0.15425
TAF7	0.6425
BTNL9	0.4122
SFXN2	2.199
VEPH1	0.553
GK2	0.167166666666667
AMBP	-4.70925
KIAA0953	-0.7665
XAGE5	-0.648166666666667
CCBP2	2.641
TGM2	-0.575333333333333
ZNF202	-0.6845
ACTL6A	-0.546
SLC23A2	-1.0461
ARHGEF7	-0.709833333333333
LOC728635	0.5305
CRYM	-1.96466666666667
PKD2	-0.42575
MANBAL	-0.00866666666666667
LIN54	0.177
ACTL7B	-0.08525
OR4D9	0.3845
KIAA1683	-0.216625
ZNF704	1.52883333333333
TCP10	-0.67925
MAGEB18	-0.483
DEFA4	0.186166666666667
ZNF197	-0.537
PTOV1	0.493833333333333
RNF208	0.351
CMIP	-0.268833333333333
TRDN	-0.208
UCHL1	-1.76525
APOL6	0.8718
PLK1	-1.68983333333333
NPHP1	1.31316666666667
NDUFA11	-0.1935
DAB1	0.18
RTN4R	-0.5915
PUSL1	-0.311
SYT2	-0.0755
ANXA13	0.4825
RFTN1	-0.77
ATP8B2	-0.00383333333333333
VN1R2	0.179
OR52E4	0.4255
NPPB	-3.10666666666667
ZNF148	0.284875
ZNF141	0.716375
IKZF1	-1.318625
PSMC2	-0.45025
GGA3	-0.631333333333333
LPGAT1	0.951083333333333
SEC16B	0.141833333333333
C5orf38	0.0596666666666667
THOC2	-0.7043
SLC16A12	-0.0821666666666667
ALK	-2.282125
DACT3	0.649833333333333
CACHD1	-1.2785
GAN	-0.78325
EXOC6B	0.483
HIST1H2AE	1.22225
VAMP1	-1.442
SRI	0.625166666666667
AKAP14	0.253
HLA-E	1.7835
SLC25A32	-0.308333333333333
FLT3LG	0.0453333333333333
ATP1B1	1.128375
WDR1	0.9405625
SWAP70	1.2905
TRIM31	-0.6225
ARNT	0.921625
ZNF596	-0.436
CDKN1B	-0.786833333333333
FOXC1	-1.6026875
SEMA3A	-4.0705
LSM14A	-0.207333333333333
STEAP3	-0.386125
ABCA1	-0.659166666666667
PLSCR2	0.477333333333333
EDC3	-0.567
THBS3	0.97875
C15orf43	-0.0288333333333334
GMCL1	0.438166666666667
C9orf71	0.15575
MGAT5	-0.65
LOC402164	0.20225
TSPAN8	-5.26616666666667
DYNLT1	0.374375
IGSF1	-0.97425
TMEM143	-0.3325
FLJ25006	-4.0365
ATP13A3	0.291166666666667
C3AR1	2.0995
CADM2	0.179666666666667
EFNA4	1.001
HAO1	-0.20125
TWF1	0.319166666666667
MRPS17	-0.38675
MYH9	0.544416666666667
C9orf9	-0.578166666666667
C17orf79	1.12566666666667
FSCN3	0.3955
BDKRB2	1.92783333333333
PCGF6	-1.17483333333333
RAP1GAP	-0.182333333333333
TAS2R41	0.1415
DCLK1	-1.5862
DEFT1P	-0.0698333333333333
TAF2	0.638833333333333
COPZ1	0.59925
KATNA1	-1.059
STIM1	1.234
TBX2	-1.4235
RPS4X	-0.207230769230769
MARCH8	0.559833333333333
DHX33	-0.8505
TMEM161B	-0.369833333333333
SYPL2	0.482
ADCY5	3.424875
SRPK3	-0.2675
CXorf9	0.7265
REC8	-1.4705
CLP1	-0.0244
MGC52498	-0.59
DUOX2	0.2325
C6orf150	0.716
TSC22D3	1.64175
CASP8	-0.5301
PRKD3	-3.0196875
CFH	0.74
TRO	-2.2145
NRIP1	1.91875
ZNF707	0.324166666666667
TBC1D22B	0.169666666666667
HYI	1.302
COX7B2	0.08225
GPR52	0.0215
CASC3	0.0365
METRN	1.69275
KRT3	0.2885
ARF1	0.617642857142857
C1orf111	0.13475
MOG	-0.3695
C6orf50	-0.0605
MGC12966	0.4485
ATP7A	1.0425
NOTUM	-2.63533333333333
LOC342897	0.2385
ITSN2	0.684583333333333
GIP	-0.4845
LOC89944	-1.272
UBXD8	0.852625
GYPE	-2.89666666666667
JAG1	0.176166666666667
RLBP1L2	0.7385
HIST1H2AL	0.936125
PAPPA	-1.6133
CYP4F8	1.8395
TRH	1.53375
DCTN3	0.3896
NT5C	-0.6065
HTR3C	-0.3565
VPS41	0.58875
KIAA0174	-0.2715
ANKS6	-2.186125
MPV17L	2.15966666666667
MT1M	-1.3565
DTX1	0.149625
LOC146325	-0.140833333333333
ZNF639	-1.228
CACNG4	0.9811
TNNC1	-2.1555
MGC27345	-0.446875
CASD1	2.1963
HOXD4	0.1085
SMC4	-1.04764705882353
TTC35	0.0734
CTXN1	0.36975
RGS19	-0.35275
SFRS3	-0.40475
TRIM43	0.0485
HLA-DQB1	3.363875
NUPL1	-1.3801
NRAS	-1.162625
RPL22L1	-1.45
ZNF138	0.0403333333333334
FBXW2	0.508
SIX3	-0.279
HDAC9	0.0431666666666667
OGG1	-0.55725
APLP1	-0.981
OR7A5	-0.095
DLX4	-1.272
TUBA1B	-1.1975
CRY1	-0.762375
C12orf29	-0.563
MGC70863	-0.220772727272727
OR1D2	-0.1365
C1orf25	1.0705
CUZD1	-0.7405
PUNC	-0.346
SCAND1	0.966333333333333
MYT1	-1.0365
MPND	0.48175
GOLGA1	0.4058
ZBTB43	0.921
VAPA	-0.12175
C4orf36	0.909
STAP1	1.6945
SLC34A1	-0.397
PIK3R3	1.8264
TGM5	0.089
USPL1	-1.0537
FBXO40	0.587
BRF1	0.1556
CCL27	-1.5325
hCG_1657980	-1.6005
PFN2	-1.7927
MYBPH	-0.963
PPP1CC	-0.601
CDCA7L	-2.7065
KCNB2	-0.06275
C20orf151	0.8345
USP13	-1.01325
RCOR2	0.033
FBXW4	0.93
WT1	-3.91566666666667
TAS2R46	0.1445
STK38L	0.335166666666667
LEPROT	0.85625
DDX42	0.172125
TXNRD2	-0.9285
TNFRSF4	2.32
KSR1	0.080875
SLC27A1	0.9815
POU5F2	-0.126
SLC22A11	0.18575
C8orf32	0.2935
ZNF236	-0.301
GABRB1	-5.42425
LRRC29	0.4835
FBLN1	0.392083333333333
MRRF	-0.654166666666667
RP1	0.406
MARVELD1	-0.627
AFF4	0.704785714285714
C17orf54	0.20425
RAF1	-0.1825
SUB1	1.587
MRPS33	0.627
ZIC1	-2.6844
ARL10	-0.311
RAG1AP1	0.931166666666667
P2RX5	-2.6901
NCR3	0.452166666666667
LTB4R2	0.16
HLA-DPA1	4.678875
FKBPL	1.02
JAKMIP1	-2.74575
SNX4	-0.0035
CD248	0.76525
CCR2	-0.97975
LOC401152	0.708333333333333
SH3KBP1	-0.662
LMBRD2	0.4665
WDR51A	-0.476
SYT15	-0.2992
SMOX	-1.48325
NACAP1	-0.222
DRD2	0.091
COPS2	-0.2385
FCER1A	3.0865
TMEM112B	-0.0675
SUGT1	-1.0184
CALR	0.281625
DPY19L2P4	-0.783666666666667
ADRA1B	-0.871
LTB	2.29825
SNRPD1	-1.9165
NCAPG2	-2.22266666666667
KCNMB1	2.5315
ITGAV	0.705
LENG4	0.367375
C13orf16	-1.08683333333333
C20orf3	1.1925
PIP5K1A	-0.91825
PCNA	-2.156875
C1orf34	4.694
MMACHC	0.957
BEST1	-0.226833333333333
REV3L	-2.189
ZRANB1	0.3895
AVPI1	-0.95775
ATG5	-0.735875
SARM1	-0.7015
RGS7	-2.17975
HMP19	0.306833333333333
SGTB	-0.9087
FEM1A	0.91
C1orf122	1.288875
MYCT1	1.75666666666667
GM2A	0.446625
ZCCHC7	0.717214285714286
MYH10	-1.8505
DKFZp761B107	1.4495
ADAL	-0.2225
OR10J1	-0.15525
TMEM9B	2.088625
DNAJA1	-0.01275
SCGB1D4	0.316
LRRC50	0.9285
PRKX	-0.2985
NUDT14	0.6015
PCTK1	-0.479181818181818
ARG1	-4.16425
KIF2C	-2.17725
GFM1	-0.15725
RAB11FIP3	0.592666666666667
HBD	-2.76533333333333
NPR3	-1.2277
IRAK3	1.3905
OLAH	-0.6918
CYB561D2	0.7485
CNNM4	1.44175
MYO5A	-0.5731
SIPA1L3	2.09025
ADAM10	0.77325
LIPA	1.034
NAP1L4	0.0357
MRPS22	-0.75975
GNG4	-2.59983333333333
PSG5	2.16916666666667
PPP2R2C	0.1423
P2RY12	2.06775
SLC6A13	-0.6545
AGPAT4	-1.2225
C6orf199	0.074125
FAM53C	-0.53325
TPM1	1.04795454545455
PYHIN1	0.842333333333333
LINGO1	-0.652333333333333
CIDEC	1.29783333333333
CRIM1	-0.1261
DHTKD1	0.83425
ZNF546	0.159583333333333
CD300LG	0.4614
SFRS2IP	1.10616666666667
FLNB	0.917875
NOC2L	-1.063
SPINK7	0.2665
CRTC2	0.07875
HMG4L	-0.66275
C14orf162	1.75175
CCDC123	0.547375
HTRA3	1.2695
SPTBN5	1.54883333333333
C1orf77	-0.625333333333333
TAF1L	-0.4735
WDR78	2.07333333333333
WDR49	-0.435333333333333
SIN3A	0.48775
ECSIT	0.22
VSIG4	3.55225
DIRAS2	0.1453
TXNL1	-0.82525
MTERFD3	1.29075
CCNYL1	-1.19875
CISD2	0.0411666666666667
OR5C1	0.08
OBSCN	-0.352125
GBA	1.5135
SLC9A11	0.518
C6orf64	0.884
ESD	-1.266625
CYYR1	0.787
PNRC1	-0.6155
FCAMR	-0.045
PPIA	-0.728357142857143
VDAC1	-0.76125
TRIB1	3.168375
NT5C1B	0.170833333333333
CLDN17	0.22575
ICOSLG	0.296625
RGR	-0.0895
DSG1	0.631
TMEM27	-1.51275
C1orf69	-0.51525
PRAP1	-1.22975
DQX1	1.554125
C20orf46	-2.655
NHEJ1	-0.264833333333333
DNAJC18	-0.08225
MANEAL	1.04883333333333
MTBP	-0.62
S100A6	0.168625
ABHD7	-0.61775
NEDD1	-0.292
TINF2	1.07275
SLC7A10	1.7925
KIAA1875	-0.7345
TMEM20	-1.004
COX19	-1.067875
SPRR1A	0.286333333333333
SCEL	0.290875
CCDC70	-0.891
CRISP2	0.9925
ILF3	-0.772777777777778
NTRK3	0.9405
B3GNT1	0.321
LARP6	0.876333333333333
FBN1	-0.411
ZNF621	0.045
JOSD1	-0.5914
SNX14	-0.671
INHBB	3.9775
TBL2	0.72725
GUSBL1	-1.09616666666667
TXLNA	0.469333333333333
PEX6	1.33433333333333
DDEF1	-0.123
TMEM187	0.681333333333333
AIP	-0.038
MCEE	-0.11525
LGALS14	1.01975
TNFRSF13C	-0.3735
CTNNA3	0.333166666666667
HSDL1	-0.118
LAMA5	-0.465
KIAA1853	-0.3365
PMS2L11	-0.13125
AKAP4	0.1205
DIS3L2	-0.559083333333333
ZNF292	-0.454125
TBX15	0.839333333333333
CTCF	0.2205
FAM19A3	-0.296
FUT10	0.50225
KIAA0746	-0.30775
KRT81	1.5595
ALDH3B2	2.20625
MOGAT2	-1.438
M6PR	-0.44675
COASY	-0.297666666666667
CCND3	-0.959357142857143
LAMC1	-1.83725
CLASP2	-0.332928571428571
EIF2AK3	1.466
SMYD2	-1.90483333333333
PBX3	0.61
TMPRSS2	4.28483333333333
OR10R2	0.547833333333333
ZNF761	0.251
MED30	-0.44875
ZNF629	0.55825
CORO6	-2.59575
FLJ10154	-0.786166666666667
FAM123B	-1.146
ANGPT1	-2.3072
MED23	-0.155125
LOC255374	0.48675
SEMA6A	-1.8354
HSD11B1L	0.681
GMEB2	-0.0278333333333333
PSMD14	-0.69075
FLJ10213	-1.46475
PDCD2	-1.5915
MAST1	-0.51025
EPHA1	0.3855
XCL2	0.4935
EIF4G1	-0.854833333333333
UBE2D1	0.1713
RAB39B	-1.69466666666667
IDH3A	0.128333333333333
CREB5	-2.1125
FLJ21511	2.462
ANGPT2	0.962833333333333
RANBP3	-0.1283
DYRK1B	0.976166666666667
HLA-DRB6	2
FLJ11292	0.0955
NMRAL1	0.9205
ATP6V0A4	1.92866666666667
FGFRL1	-0.338375
GZF1	0.6303
TMSB4Y	-0.3505
RBKS	1.49375
PHLDB1	0.12825
SEC23A	-1.59216666666667
MLX	0.2867
TPD52	0.828333333333333
CPNE8	-0.692
DACH2	-0.71525
PSMA4	-0.530428571428571
C1orf149	1.8708
PGM2	-0.076
ROCK1	0.582357142857143
TAGLN	2.0266
PTPRK	-2.37516666666667
TPSAB1	4.1185
GPR82	0.1425
ZNF45	0.47625
ZNF610	1.66975
TK1	-1.25988888888889
LETM2	0.9425
KLF1	-2.82725
SAP30L	0.613
KCNK2	3.67583333333333
SORCS1	-2.05933333333333
VEZF1	1.558875
DNM3	0.49125
GIT1	-0.4115
OR4K1	0.09375
LSM11	-0.0307
C7orf10	-0.703333333333333
MMP28	0.714375
ZNF394	-0.125
DPF3	-0.2565
FAM35A	0.24975
ODF2	0.0609
TREX2	0.1865
EPB41	-1.2226
PRKRIR	-1.2955
MED4	-0.5655
C11orf21	-0.144166666666667
ECM2	2.73775
SHCBP1	-2.1806
TRABD	-0.31
COTL1	-0.75955
CLEC3A	2.773
TNC	-2.1315
ZNF659	-1.3545
C22orf30	0.1805
C13orf7	-1.231
PPP1R12B	0.329166666666667
SOCS7	0.874375
MARCKS	1.27583333333333
SACS	-2.75438461538462
TTLL12	-1.4175
PPARA	-1.17395
LAYN	0.618833333333333
FAM83G	-0.013
MOSPD3	0.04375
PSMG3	-0.7189
ATP1A2	-0.80075
KIAA1702	1.437
FAM12A	0.2895
PLEK2	1.8685
TG	0.2285
OPTN	0.60625
HDX	0.174166666666667
MAPKAPK5	-0.918666666666667
DGKG	-1.272
AFAP1L2	0.30225
C14orf49	-1.065
ZFP91	0.0933333333333333
ZNF428	1.03075
OR5B12	0.553
IFNA17	0.4895
BTC	1.75825
MAP2K5	-0.416333333333333
TADA1L	-0.52375
IGF2	-2.41866666666667
PROK1	-0.1805
ATAD2	-0.783769230769231
DMN	-0.583333333333333
NPEPPS	0.682909090909091
SLC2A12	-0.91725
CD80	1.229125
GPR77	1.6715
PHF6	-0.162666666666667
FAM47C	0.636
HOMER2	-1.419
C10orf91	0.18975
DNMT1	-1.295625
HTR1B	0.305
SMARCD2	-0.52025
BRIP1	-0.906666666666667
WIPF2	0.519136363636364
ZNF283	0.292625
PLXDC2	4.68241666666667
