Hybridization REF	TCGA-A8-A07J-01A-11R-A00Z-07
SPACA3	0.29925
BCL2L2	-0.131166666666667
CUGBP2	1.0805
CCNB3	0.2775
RNF113B	0.26275
MERTK	0.87725
BAG1	0.304
VPS36	0.2325
ORMDL3	1.2204
C1orf190	0.78925
ZNF625	-0.6595
CORO2B	-1.1665
ALOX15	-0.6335
CST1	0.848
NUPR1	2.1385
CCL7	2.3365
SMCR5	-3.5315
DSC2	2.235
RBMS2	0.64175
GRIK4	1.5175
TRIM65	0.3042
TMPRSS6	-0.51
TP53INP2	0.40225
GLB1L	1.36233333333333
LOC388284	0.825166666666667
PUS1	-0.933428571428571
BCL9L	1.2675
OLFM1	0.404416666666667
RET	-1.580125
MASTL	-2.32083333333333
ALX3	0.3015
IL1RL1	0.715666666666667
ZNF765	-0.5822
C14orf138	-1.09975
SNX10	0.23
TAC4	0.588
C1orf64	-3.2305
POGK	0.033375
MAPK9	0.52375
ZNF366	4.402
C8orf79	1.0994
CLDN7	1.860125
OR5AT1	0.823
TRIM37	-1.7465
LRRC25	4.05475
GRHL2	2.3425
TEKT3	3.92175
LASS5	0.576333333333333
ABCC4	-1.44608333333333
DLG3	0.948
VGLL1	-0.295125
ZFP36L2	1.69883333333333
MFRP	-0.2522
KIAA1799	0.18775
FLJ44379	0.309
PCNX	-0.13925
ANXA9	2.685
CYP4V2	2.0576
PIK3C2A	0.06175
SRR	0.979
NOL3	-0.862
IFITM2	1.7565
ARNTL2	-1.65625
ZNF595	0.355
NLRP13	0.2575
ASPH	-0.65
CPA2	-0.1095
PVRIG	-1.64983333333333
LEPR	0.725
C16orf42	1.3165
SH3BGRL	3.6935
FAM77D	-0.201
FNDC7	0.337
C9orf6	-0.0635
NOTCH2NL	0.173166666666667
PGBD1	-1.43866666666667
SYNGR2	1.66116666666667
PITPNA	0.266875
PRPF4B	-1.1683
SLC43A3	-0.1215
NRBP1	0.73725
SLC25A22	0.51925
ILK	0.52575
SLC22A8	0.4695
MRPS7	0.224875
PITX2	-1.11275
FABP3	0.602
OR1L1	-0.649
LOC728215	2.45025
BLID	-2.148
KIAA1217	2.76164705882353
TFPT	-0.233
AP4B1	-0.56625
VBP1	-1.89725
OR1K1	-0.0335
MORC3	0.7055
BHMT2	1.19366666666667
C3orf10	0.38825
FZD7	0.836833333333333
WFDC10A	-0.288
PMS2CL	-0.345625
CCDC32	1.063
FA2H	-2.696
ALG13	-1.2645
TTLL7	-1.4113
SPOCK3	0.147
SLC13A2	0.8325
AIM1	1.071
GPRC6A	-0.14
EGR2	3.043
MED11	0.628
WWC1	1.67175
SH3GL3	-4.4675
RIF1	-0.851142857142857
PRLH	0.089
VLDLR	-1.7985
DBT	0.713375
C21orf63	1.16325
CGGBP1	-0.515
KRTAP12-2	-0.3515
TADA3L	-0.781625
ZBTB16	4.11975
PDGFB	1.48975
RFX1	1.012625
UQCRB	-0.8805
LOC133874	-0.927
HPS3	-1.8335
LGALS3BP	1.5535
DKFZP564O0823	2.24771428571429
MRFAP1L1	1.4535
HOXA10	0.3545
NGB	-0.024
KIF21A	-2.107
IFLTD1	0.156
LZTS1	-0.201375
ARHGEF3	1.797
RHBDL3	-1.131
CSNK1G2	0.196666666666667
ChGn	-0.25225
KIAA1244	1.82816666666667
GABRB2	-0.0385
MGC72080	-1.316
CD27	3.25725
EGLN1	-1.8855
PEX13	0.17975
RWDD3	-0.734
RNF12	-0.589
GRIN2B	0.77
ADAMTS14	-0.73625
DYDC2	0.00383333333333332
ATP6AP1	1.5845
NR1H2	0.738333333333333
PDK2	1.16025
C3orf17	-0.066
SLC38A2	-1.04307142857143
SLC25A29	0.0616666666666667
C15orf29	0.85275
ADAM9	0.203583333333333
TMUB2	1.00325
GPR176	0.1135
AGK	-0.48725
MCCD1	0.1185
NDUFA4	-0.73975
TMEM146	-0.23675
DUSP1	0.631
UNQ6975	1.0955
EMX2OS	4.49275
INSM2	-0.02475
LUZP4	-0.446
SETD6	-2.9525
P2RY2	2.29725
SLC45A2	-2.005
RABGAP1	0.791833333333333
UBXD5	0.437875
GPRC5A	1.5648
PAK3	0.291333333333333
LOC63920	-0.513
TGFBR1	0.6931
KRTAP6-3	-0.1175
SFMBT2	-0.06225
CDC42	0.1473125
C11orf35	1.2625
TTLL2	-0.774
UACA	0.756833333333333
CD97	-0.2299
SETD5	-0.321375
NINJ2	0.59325
PTER	0.742
POMGNT1	0.94825
KRTAP4-2	-0.213
ECGF1	2.898875
HRB	-0.421727272727273
ATP1B2	0.101333333333333
LOC400506	-0.06675
COL4A3BP	0.94475
C6orf97	2.22275
GRHPR	0.86925
TAS2R1	-0.281
SEMA7A	-1.39025
EDF1	0.23625
ODF2L	-0.406
PCID2	-0.412833333333333
GTF2H4	-0.977
ZCCHC3	0.1155
CGB2	0.0373333333333333
NEUROD1	0.168
C20orf75	0.5715
RP5-1054A22.3	2.53566666666667
IFNA5	0.647
ZNF134	0.381
MGC119295	-0.9407
ZSWIM6	-0.237
SMEK1	0.225166666666667
PCGF2	0.605375
C1orf102	2.34675
CYP2A13	0.375
KCNH6	-0.9952
MDM1	-0.1849
ALDH7A1	-0.110166666666667
C9orf75	1.39125
VDAC3	-0.424625
OR51T1	0.0135
EIF3F	-0.567083333333333
KCNJ10	-0.956
LENG8	0.05925
EDEM2	1.1035
CCNJL	-0.164
DHX37	-0.4025
CRYGN	0.962
AATF	0.034125
ZNF630	1.139125
E2F5	-0.0525
WFDC13	-0.456
FTSJ3	-0.875
C4orf33	0.91675
LHFPL4	-3.83725
C19orf56	-0.256666666666667
SMAD4	-0.00462500000000002
AFM	-1.0164
G0S2	2.9395
FCHSD2	0.422
RRP1B	-1.2515
EEF1B2	-1.09933333333333
STAT6	1.36316666666667
ZNF195	-0.9405
GNL1	-0.111
ZNRF2	0.2785
PER3	0.691125
ASB16	0.56
C10orf10	3.10492857142857
ADCY8	-3.36816666666667
C9orf58	-0.945
ARMC10	-0.150833333333333
PSG1	-0.342
DHX34	-0.2755
VARS2	-0.580125
NFIC	1.453
ITPR2	1.6705
AGXT2	0.510666666666667
OR6K3	0.3175
H2AFZ	-1.69466666666667
MLLT3	0.08075
COX4I2	2.35925
CCNT2	0.05825
PLK4	-2.717625
NUMBL	0.563
MED16	0.8385
PLEKHQ1	2.28
GOSR1	0.282055555555555
BTG4	-0.1265
RPL30	-0.441833333333333
IGSF5	-0.70825
IGFL2	0.829666666666667
ELMOD2	1.18066666666667
SHC3	-0.661333333333333
HAVCR1	0.7215
DYNC2H1	0.6445
RNF5	-0.4725
C2orf7	0.057
NLF1	0.9875
KLHL25	0.74375
LRP10	1.8114
KRI1	-0.0815
PUS7L	-0.306166666666667
MGMT	1.06025
HOXD1	0.628166666666667
CSH1	-0.0107
ATG16L2	-1.2895
FLJ44635	0.5535
CHODL	-0.61525
EXOSC8	-1.9385
SLC28A1	-0.234
MYO7B	-0.534666666666667
SEH1L	-1.0693
MTNR1A	0.189
TSPAN5	-0.873666666666667
CDC45L	-4.55816666666667
AMIGO1	1.431
ATAD3A	-1.539625
OSGIN2	0.318
PDIK1L	0.535166666666667
DARC	3.534125
PIPSL	-0.0085
SHMT1	0.448
CRISP3	0.4015
POPDC2	2.124
ZRANB2	-0.820333333333333
FBXL8	1.22325
TRIP13	-3.72518181818182
EIF5AL1	-0.6835
POU5F1P3	-5.363
IL6	-3.1695
CXorf38	0.0196666666666667
IFNA16	0.4125
FBXL2	1.53116666666667
BRD1	0.08825
STATH	0.403
FBXO44	0.565166666666667
MCCC2	1.555
CDC2	-2.8262
C5orf23	0.47
IVD	1.48716666666667
C10orf122	-1.51875
MSL3L1	0.1555
MVP	2.31
EPOR	0.6841
ZMYM1	-0.445333333333333
BCL7C	0.827833333333333
PSTPIP2	0.4912
LYPD1	-2.218875
OR8G5	0.013
ZP3	0.749
BCAS4	0.865916666666667
EDG6	3.03775
ISY1	0.1575
PRAMEF2	-1.35766666666667
CUL1	0.154125
RNF213	1.2566
CCRK	1.04125
DHX9	-0.365125
C13orf29	-1.046
NCKAP1	0.761166666666667
MRPL43	0.209785714285714
XPR1	-0.65775
PKN2	1.2697
PODNL1	0.8505
ZNF333	0.56375
DALRD3	0.908
OPN1SW	0.1895
BTBD6	0.43525
C11orf82	-2.4025
OR5P3	0.239
DUSP11	0.058
L1CAM	-1.5766
NEK11	3.3925
OR7E91P	2.211
CNTN3	1.0622
CREB3L2	-0.108
ZBTB37	0.1295
KIAA1324L	1.8945
NDUFB10	0.294333333333333
NUDT2	0.20525
GTPBP8	-0.8075
CACNA1D	2.3235
PRKAA2	-0.134333333333333
PRDM8	0.4925
MGC16075	-0.075
KRT14	-2.16728571428571
PP8961	0.753125
MRPL18	-0.8655
ABCG2	-1.04025
PACRG	1.03775
BBS2	-0.705
KREMEN2	-1.4945
FBXO21	0.845
HNRPUL1	0.411083333333333
GRB10	-0.22425
CLSTN1	1.79125
LMAN2	0.8608
C17orf61	-0.49875
NIPSNAP3A	0.40775
INSIG2	-0.495333333333333
PCDHB7	0.3305
STXBP2	0.263
CMAH	0.614
SEMA5B	-0.2325
ZNF155	0.247333333333333
COQ6	-0.641333333333333
PRPF4	-0.16925
TSPAN15	2.7335
VN1R5	0.36325
LATS2	0.8465
SELK	-0.625
PGK2	0.239333333333333
MS4A1	-0.223875
TYW3	-0.5703
KRTAP5-1	1.31925
RCCD1	-1.77366666666667
BTN1A1	1.31433333333333
DDX28	-0.506
TMEM65	-0.94575
LOC92345	0.2995
TTC31	0.60375
WDR46	-1.13383333333333
CHP2	-1.89066666666667
LSP1	1.742
ZNF542	-1.12175
EXOSC1	-0.4485
ARHGAP18	0.303
LRRTM4	-1.239875
MAOB	1.85825
CACNB4	0.295
MGC33846	0.995
RANBP3L	3.24675
ATP5L	-0.491375
ONECUT1	-3.5105
NUDT9	0.4335
TMEM149	1.136
STX17	0.48025
IGSF10	-2.9315
TMPRSS9	0.6285
BMPR2	1.48683333333333
ALLC	-0.25625
KLF7	0.439625
GCC1	0.9184
TIMM9	-1.09975
CDO1	1.84433333333333
MGC10701	-1.195
IFI6	3.1825
FRMD8	0.81875
MGAT2	-0.104
WBP5	0.653333333333333
CNIH2	0.9905
KIAA0907	-1.5422
KCNH8	-0.8275
CTSG	-0.508
GRIK1	-0.269666666666667
CUL5	0.00737500000000001
FRMD1	0.647
OR9A4	0.918
SYT6	-0.454125
FOXD4L2	0.86625
ANAPC2	0.0295
OPN5	-0.247
TAF13	-2.01525
LYG2	-1.86475
GGNBP1	-0.0615
C11orf40	0.6005
OTX2	-1.3865
REG4	0.176166666666667
EIF5	-1.3074375
PALB2	-0.2035
SEPSECS	0.4689
RNASE3	-0.335
TRIM49	-0.91
POLR2K	-0.276
GPR42	0.506
C8B	-2.325
SASS6	-0.834
PREB	-0.304333333333333
OR3A3	0.2235
TUBA8	0.5705
IGLV2-14	-1.8705
STIL	-3.294
ANKFN1	-1.33916666666667
NME7	-0.53575
HOXC12	-0.95525
UBE2C	-2.586625
FHOD1	-0.33325
CDK2AP1	0.7905
OR6K2	0.59875
DHPS	-0.20825
RPL5	-0.874416666666667
TRGV5	0.395
LOC541472	-0.431714285714286
HCCS	-0.1535
DENND1B	-0.06
LHX3	0.192
OR5D16	0.561
CXorf57	-1.679
IRF2BP1	0.268
NDST2	0.6895
LCE3D	-0.1985
BOLL	0.626714285714286
SYT3	-0.3605
PIH1D2	0.7725
C20orf7	-1.41416666666667
IL1R2	0.182833333333333
SLAMF9	1.9015
PPME1	-0.24475
PIK3CA	0.519
TRAPPC1	0.354125
COLEC10	-1.47633333333333
SLC9A6	-0.2415
PDDC1	-0.997583333333333
CCDC53	0.56875
GK3P	-0.95875
DAZL	-1.247
BRI3	0.44525
SDK1	-0.7145
CYP2C18	-0.18575
IFI44L	4.591875
RPL3L	0.0375
FUT9	-1.5946
KIFC2	-0.193
PMP2	-0.2085
SLC4A9	-0.9425
PLAG1	-2.24633333333333
MYCBP2	0.856
OR4E2	0.328
CCDC65	1.32875
C16orf82	-0.337875
ENTPD4	0.402625
BRP44L	-0.5505
PMP22CD	-0.23775
TMCO4	1.08233333333333
KCNN1	-0.4844
WDR35	0.5045
CCDC80	3.682375
C3orf31	-1.5465
SLC7A9	-0.93
TMEM190	-1.51175
DBC1	-2.33333333333333
FADS3	-0.1635
PDZD8	-0.0553333333333333
GRM5	0.277166666666667
AZGP1	3.5637
PEX3	-0.587
MED1	-0.401642857142857
ATG4C	-0.7405
HNRPH3	-1.271875
FAM109B	3.11725
C4orf17	-0.3
CA10	0.943
OPRD1	-0.1445
CCL16	-1.57275
SACM1L	-1.874
CST6	5.66975
CD63	1.458625
LGI1	-2.0385
ZNF784	1.52075
CRYBB1	-0.658
CX3CL1	0.54465
TOP2A	-3.538375
GYPB	-4.42333333333333
GADD45GIP1	-1.168
FEN1	-1.5565
IGF1R	1.001
WDR72	-3.061
PURG	-0.254
DEFB126	0.504
PKD1L1	1.33125
CAV1	-0.0844
GNPDA2	0.7764
DGAT2	1.475375
NLGN1	-3.67375
STRBP	0.244375
HPRT1	-1.668
FANCI	-2.91925
PSMA7	-0.087
DBF4B	-1.12633333333333
TTF1	-0.2935
RAD54L	-3.324
ELOF1	-0.52225
PLAGL2	-1.538
ZNF256	-0.7715
HMGCL	1.2685
MSI2	-1.19283333333333
RPESP	1.33816666666667
C11orf60	1.57575
ABCD1	0.2965
ACAA1	0.3615
SPARCL1	5.49628571428571
IL6ST	1.4559
ZNF319	-0.05225
TMEM109	1.1319
FAM90A1	-1.70233333333333
IL22RA1	-0.374
ATP4B	0.595
TEC	-0.737833333333333
C7orf30	-1.452
TXNDC2	-0.613666666666667
ABCB4	0.56125
KIAA1191	0.199375
C9orf38	0.2005
SFTPB	0.7416
CNTNAP2	-1.54041666666667
FRK	1.427
TBX19	-0.51475
CHD4	1.05975
C6orf26	-3.00633333333333
MOSC2	0.73625
IKBKE	1.14725
HIF1A	-1.23083333333333
LOC595101	-0.4345
RELA	0.738666666666667
TMEM16B	-1.72133333333333
ABHD12B	-2.091
TSEN34	0.57025
KIF18A	-3.55125
TXNDC9	-0.116666666666667
SPATA2L	-0.318
SEMA4G	-1.365
C21orf91	-1.484125
MATN1	-0.601
KCNIP4	-0.386666666666667
TUSC1	1.17725
OR4C15	0.43525
ARMCX6	0.883
WBSCR27	-1.436
OR52I2	0.327
KIAA1604	-1.017
DYNC1I1	-0.772375
PPP4C	1.2455
SLC47A2	-2.17066666666667
TREH	0.336375
CD48	2.485
ST14	2.4985
PKN1	0.291
SPON2	3.55025
XBP1	1.47766666666667
SFRS12	-0.455166666666667
EFCAB6	1.9575
SELT	0.7585
SLC39A2	-0.2725
ERF	-0.781166666666667
ARL3	0.809375
SURF6	-0.106
MLLT10	-1.01852380952381
FLJ11171	0.313166666666667
TDGF1	-4.2285
ERCC6	-0.49925
EIF2AK4	0.804375
BAZ1A	-0.325333333333333
LRRN3	0.734333333333333
TMC3	-0.266
EFTUD1	0.32975
PTPRO	1.71216666666667
CLEC12A	1.252125
ACBD4	1.243125
ZDHHC14	0.028125
OTUD7B	0.755375
ACTB	1.8451875
MSRA	0.454
LCE5A	2.744
IFI35	1.3605
BSCL2	0.837333333333333
ANKRD12	-0.127333333333333
CFHR2	0.957
RGAG1	-0.116
HSFY1	0.8035
SLC30A5	0.133916666666667
IMPG1	0.4085
GPR109A	0.8355
ZNF185	0.3405
IYD	0.37575
NPCDR1	-0.486
SERPINA13	-0.396
HMGCLL1	3.3525
NEUROG1	1.15066666666667
UBQLN1	0.111625
LIN37	-0.244
SOCS2	-1.52
DSCR4	-2.151875
XKR6	1.01025
GPR142	1.0965
KRTAP13-3	-0.3865
CCDC15	0.0228333333333333
MOS	0.2395
CD1E	-0.3095
OFCC1	0.237833333333333
FAM83D	-4.487
SRFBP1	-0.14875
C9orf96	-0.717
DHDH	-1.534
CCDC90A	-1.15
RABL3	0.76985
CD320	-1.89983333333333
ANGEL2	-0.302083333333333
MRPL21	-1.3165
SMG6	0.581666666666667
INSR	1.7839375
FLJ14816	-0.3385
GLRB	0.504166666666667
C9orf89	0.7875
CIZ1	0.27475
URG4	0.514333333333333
LRDD	-1.2995
CBY1	1.06683333333333
NFX1	0.359
MTERFD2	-0.189142857142857
C19orf23	0.2215
PGC	-3.046375
IER3IP1	-0.1944
RASAL2	0.8345
C1orf89	0.89
SYNJ1	-0.45375
NFKBIE	1.6025
FLJ40125	-1.32783333333333
TCEB2	-0.1352
NOG	-1.2005
POLR2J2	-0.832333333333333
HLA-B	3.526
PCDHA1	-0.05
PPP2R2B	-1.58125
ARHGEF17	1.2575
TCF7L2	1.71
CHD5	-0.402666666666667
ZNF431	-1.0045
TBC1D25	0.998
ZNF800	-0.40825
SCUBE2	4.57818181818182
MYCBP	0.5695
GPX5	0.1435
C6orf129	-0.945333333333333
QSER1	-0.673833333333333
ULK2	1.1385
PIGO	0.976833333333333
NRCAM	-2.82723076923077
SLC35E3	-0.0295
CSRP2	-0.426
HYPE	0.78975
MAPK15	0.2405
MGC14327	0.6535
TIMM13	-0.621
ZNF462	-0.036
GBA3	-0.392
TEX13A	-0.748
MCM6	-1.42966666666667
MTRF1	-1.305
ABCA7	0.46925
EIF4A2	0.20525
ZC3H10	1.2645
RPGR	-0.594833333333333
C20orf94	-0.11275
RP1L1	0.17175
GPR125	-0.61875
USP22	0.8655
OR1L4	0.21575
MLZE	-0.06825
FLJ32065	-0.09
PTCD1	-0.33575
CRTAC1	1.456
BXDC2	-1.44475
C18orf1	2.3
FAM107A	1.24735714285714
EFNA3	-0.1425
P18SRP	-0.2703
CAMKK2	1.26691666666667
KIAA0649	0.1065
NES	-0.839833333333333
HS6ST3	-2.405
PON2	-0.26775
TCP11L2	-0.19475
CLEC4A	3.07075
PRR12	0.172
MLXIPL	-0.6409
C2orf50	0.593
ZNF28	0.7395
ENC1	0.0628333333333333
MAP2K1	-0.243125
FKSG2	0.345
KIAA0430	1.51325
PTP4A1	-1.01572222222222
GPR156	1.571
GTF3C6	-0.93075
UBR2	-0.7117
LOC388272	-2.101
MAK	-0.287166666666667
ACOT4	2.75775
STC2	1.44416666666667
PIGW	-1.77675
SAE1	-0.067375
COL6A1	2.377
OAZ1	0.3795
STMN4	1.86233333333333
EDG3	1.615
SGCE	-0.079
IL11	-2.14016666666667
PRSS8	3.61525
YIPF5	1.10783333333333
WNT4	2.303375
CSN2	0.640333333333333
TCF7	-2.810625
TDO2	0.395
SAMD9	1.1175625
S100A7A	-0.4775
MMRN1	2.67883333333333
GKAP1	-0.4605
AKR1C3	-0.34125
RNF19A	0.142125
GMDS	-1.32875
YKT6	0.00100000000000003
SPARC	3.4219
C12orf31	-0.705
UBE2V2	-1.6925
FBXL18	-0.0326666666666667
KIAA0460	0.365
ADAM22	-0.732875
SERPINC1	-4.64625
KCTD21	1.97675
MYOHD1	-2.617
ZNF37A	0.160166666666667
GTF3C1	2.01733333333333
CTSZ	3.02675
PRNPIP	-0.68525
DRD1IP	2.23975
NR1I2	-1.747
ZNF266	-0.4071
SPAG4L	0.068
COX4NB	-1.0495
SAPS1	1.68116666666667
APOA1	-3.806375
TATDN1	-1.6445
C10orf82	3.96625
KPNB1	-0.42775
FOXO3	1.00616666666667
CRYBB2	-1.897
ZBTB5	-0.364666666666667
SLC25A38	-0.49725
DCTN2	0.645666666666667
IFT20	-0.3655
CTHRC1	3.001
C1orf31	-2.0355
UHRF1	-2.145125
GPC6	1.274
C10orf54	2.96425
MCF2L2	-0.274333333333333
WNT9B	-0.02875
OLA1	-1.188375
FAM120B	0.838
TTLL10	0.325
CYorf15A	-5.85566666666667
RELN	-1.94
SCN2B	1.51741666666667
MFHAS1	-0.94575
NKX3-2	0.0408333333333333
RASGRF2	1.949
SSBP1	-1.5045
KPNA6	0.162571428571429
LOC389118	0.46
HS3ST4	-1.7092
SUPT7L	-0.618375
FLJ32658	-1.52425
IGFBPL1	-1.13125
KIAA1641	-1.9901
SHKBP1	0.537666666666667
CSF1R	5.36625
NAGK	1.998
MYL2	0.4595
HIST1H4C	-1.46633333333333
TOMM7	-0.85625
ADAMTSL3	3.7404
TNFSF14	-0.085
PRRT2	-0.58725
VTA1	-0.710625
AOAH	4.07166666666667
CRISPLD2	2.43457142857143
PNN	-1.4251
TA-NFKBH	-0.01375
ESPN	-0.38925
RBM43	0.4985
KIAA1267	0.15675
DDX3X	0.380777777777778
KIAA1576	-4.32675
PLXDC1	4.64783333333333
FLJ25801	-4.58475
HNRNPL	0.6515
RUNDC3A	0.778166666666667
CASP12	0.0175
SH2D5	-1.801875
RPL26L1	-0.4875
OR51A7	0.3715
HDC	3.771
C2orf16	-0.0788333333333333
SYTL3	1.965
GOLGA4	-0.45125
NOTCH1	0.296833333333333
ATPAF2	1.15225
ECD	0.25375
SSX5	-1.75683333333333
SNAP91	0.241
OCA2	-5.48625
PNPO	0.792
DAPK1	1.00666666666667
PINX1	-1.21033333333333
SELENBP1	1.968
NEK3	-0.2725
TMED4	0.469714285714286
SSTR4	0.6505
FOSL1	-2.8129
CD40LG	0.013
CES1	0.0236666666666667
DCI	-0.626
B3GAT3	0.0116666666666667
STK17B	-0.43175
CNTN6	0.566
CYP3A4	-1.65916666666667
MBOAT2	0.568642857142857
PISD	0.5215
USP1	-1.31525
PYDC1	1.96083333333333
CENPM	-2.69625
SAR1B	0.444
TTC7B	0.136375
DP58	-0.639
GPC1	1.095
RBL1	-1.99375
TMEM137	-2.91916666666667
TOB1	0.645333333333333
TCEAL1	1.69166666666667
CENPF	-3.29790909090909
C6	4.51166666666667
PRSS1	-3.97725
PPIL6	0.519166666666667
C6orf124	-0.9065
ODZ4	2.20583333333333
SNCB	-0.3235
NDUFB9	-0.522625
CNOT6L	-0.0005
S100A9	0.801666666666667
TRIM50	0.1635
KCTD1	2.2661
WDR63	2.852
SPEF2	1.775625
RNGTT	-0.956
CXorf22	0.4525
KCNK16	0.21825
CEP250	-1.54475
ATPBD1B	-0.63375
KCNJ2	4.08525
MT1B	-2.362
ZNF684	-0.1025
SLC4A1	0.06525
PDHA1	-1.19475
ZNF492	-1.21971428571429
TKT	-1.85825
BYSL	-1.50125
RNF38	0.308625
AHDC1	0.546
KLHL2	0.02825
CMTM8	-0.19925
DMP1	0.197
HERPUD2	-0.333
CRTAM	3.60116666666667
ZNF572	-1.06475
TMEM16J	1.093
HSD17B2	-4.20825
UBE2G1	0.124625
AHSA2	-1.84975
PELI2	-0.053
TPX2	-3.218125
ATP9B	1.93566666666667
DAZAP1	-0.318
HMGCS2	-0.306166666666667
C17orf38	1.66125
B9D1	0.318625
NKX2-5	-1.60833333333333
KIAA1276	-0.33575
LILRB2	3.6925
CSTF1	-0.349333333333333
BTN2A1	0.118166666666667
C15orf48	2.65775
IGF2BP3	-4.26025
FAM113B	0.322666666666667
HRG	-0.000624999999999987
ZNF131	-0.72325
USP47	0.617357142857143
CCDC88B	0.041625
HCN1	-1.1588
HTN1	-0.6236
SYCP3	-0.94325
C13orf23	-0.9357
PAPOLA	-0.08175
AATK	-0.5761
MSH3	-0.443166666666667
NDUFAB1	-0.62425
ITLN2	-1.70633333333333
BAK1	-0.496166666666667
MRPL45	-0.498166666666667
MTNR1B	0.5788
LOC645843	-0.217
SPECC1L	-0.02575
PGCP	2.145
SPN	-0.323875
GPR143	0.822
ZNF576	0.151666666666667
TMEM39A	0.3267
ATP5D	-0.6445
MAGEB3	0.2595
RPS5	-0.6775
ANP32E	-1.84564285714286
MTMR1	0.000750000000000008
YEATS4	-1.25375
SYNGAP1	-0.0375
PCOLCE	0.755
MNS1	-0.4185
PCYT2	-0.1305
ZNF182	-0.773
LAX1	0.7075
SPPL2B	1.4467
ELOVL5	1.9149
PCDHAC1	-0.036
B4GALNT1	-0.559166666666666
BLOC1S2	0.2605
ZNF673	-1.214
ARHGAP21	-0.0685
IRX5	2.765625
LRFN5	0.114333333333333
FAM7A1	-0.0455
RAB19	0.628
GINS1	-2.516
ITM2B	2.007
PAPSS2	0.41825
OR5BF1	0.3615
ACSL3	-0.022875
KIAA1919	-1.46683333333333
GLT8D2	3.493875
UTRN	1.15728571428571
CNN1	0.966
HISPPD2A	0.754
SDAD1	-0.219375
SIGLEC9	2.80416666666667
RPL35	-0.524285714285714
C22orf26	1.7315
IMPDH2	-0.95975
WDR69	-0.56425
SEC14L5	0.775166666666667
CLTA	0.442
RP11-529I10.4	0.828
GPR37L1	-0.159833333333333
OGDH	0.505666666666667
ASB13	1.48116666666667
ZFP14	0.47675
ZCRB1	-0.798
KPNA3	-0.21925
HSPA1L	1.38075
RHOC	1.101
LOC554175	-0.00225
PPP3CA	2.4927
SLC1A7	1.0041
ZNF529	-1.20016666666667
RBED1	1.1865
DDB2	-0.66025
FLJ11286	0.813666666666667
SPATA1	0.3615
MKNK1	1.2115
DYSF	1.743
ALKBH2	-0.93475
NKD1	-3.73966666666667
C1orf174	-0.11675
PLEKHO1	1.42066666666667
ASB10	-0.0195
RING1	-0.519666666666667
NPC2	1.7515
AVPR1B	1.6095
YTHDF1	0.192416666666667
LMAN1L	0.493
GSG2	-2.773
CEP170	-0.9382
RPS4Y2	-5.742
MSH6	-1.206
HECTD2	0.339666666666667
ZNF556	-3.32466666666667
PLEKHC1	-0.1559
AIRE	0.210666666666667
BCL2L10	0.587
LMOD3	-0.0125
ZBTB8	-0.6555
FOXA2	-4.6999
SLCO2A1	2.547
C3orf46	-0.65
PRDM16	-0.239833333333333
TMEM98	0.46775
FRMD5	-3.2395
PDE6C	-0.847
C1orf216	0.818166666666667
EP400	-0.0842857142857143
PTK2	-0.391083333333333
RNF217	-0.087
NDUFA8	-0.365
ZFAT1	0.03425
LAMP3	1.5885
GLTSCR2	0.267875
NPW	-1.8315
LLGL2	0.3375
PPM1K	-0.501
C20orf177	-0.1205
KIR2DL4	0.5706
NFKB2	1.06575
C21orf122	0.7005
HESX1	-0.48675
GPR114	1.022
SLC25A35	0.2095
GNAT1	0.0205
ORAI3	2.20075
FAM76B	-0.578125
TMEM99	0.5972
TRIM29	-1.146
CDS1	2.65325
RHEB	-0.2335
C4orf27	-0.5565
RAB3A	0.334
OTUD6B	-1.21825
GPD1	3.749125
CDH15	-1.0435
NPM1	-0.960857142857143
TMEM117	-0.05125
PRPS2	-0.09425
GCK	-0.105
ADRA2A	5.0995
TSPYL4	-0.468
TASP1	-0.56425
WDR19	1.08766666666667
C10orf38	-0.571
PDE4C	-0.759666666666667
FYB	1.18091666666667
C1orf55	-0.635333333333333
PPFIA3	-1.209
RAD18	-1.855
C12orf44	0.353333333333333
CRYBA4	0.131
HVCN1	2.1445
TAF10	-0.0793333333333333
C16orf48	-1.05566666666667
DEPDC5	0.534833333333333
LTBP1	-1.62
MAPRE1	-0.272
FGF8	-0.5245
C3orf52	2.042625
SENP7	0.145166666666667
LRRK2	1.29475
RUNDC2A	0.421833333333333
KIAA0355	0.390166666666667
CPEB1	-2.138
PPEF2	-0.0705
ABI2	0.316833333333333
KIAA0317	0.591
ATF1	-0.855833333333333
DYNC1H1	0.5215
DIP	0.6045
TMEM33	0.468882352941176
POLDIP3	0.3635
C7orf24	-0.51025
GPR171	2.557
CDC6	-3.87416666666667
PLD1	-0.3116
ITFG2	-0.4426
NDUFC1	-0.48425
AKNA	0.21675
NBR1	1.1005
PKHD1	1.003375
HPS4	-0.5829
MAFA	1.42375
ULBP3	-0.079
DIRC1	0.303
IMMT	-0.21475
C22orf13	0.272083333333333
CEL	0.32275
MARK3	0.181
ADAMTS2	2.09175
ARPC3	0.448666666666667
TMEM10	0.0555
NPHS1	0.4295
BRD8	-0.182166666666667
WDR12	-1.81175
IDI2	-0.644428571428571
HOXD13	-2.4
OR8G2	-1.668
SLAIN1	-3.3695
GABRQ	-0.09025
NR2C2	-1.11625
NKTR	-1.2551
