Hybridization REF	TCGA-C8-A12O-01A-11R-A115-07
SPG3A	2.0995
LCAT	-0.9705
ST6GAL1	0.0322777777777778
POMC	0.583
FLJ36031	-0.851833333333333
NSMAF	-0.0438333333333333
SKIL	-0.1025
ADSS	-0.223333333333333
HMGCS1	-1.3709
POLR3F	0.0825
RAB10	0.074375
ZNF277P	-0.39125
ZBTB7B	0.9745
DHRS1	-0.32975
ABCC13	0.33775
CNOT3	0.21125
NFKBIA	0.5095
GAK	0.193666666666667
SFT2D2	1.04916666666667
HOXA6	-0.0645
CRTC1	0.29225
LY6D	-0.127333333333333
C20orf72	-1.66433333333333
CPT1A	1.2985
LMO1	0.7315
EIF3I	-0.31075
PRB4	0.078
MCM3APAS	-1.7995
C20orf132	-0.3137
FOXF2	-1.147
S100A12	0.28125
MLH1	0.167333333333333
ACTN1	0.7637
MRPL36	0.5185
C20orf106	0.67775
FBXO6	1.52566666666667
MKS1	-0.378166666666667
CX3CR1	-0.914
PDE1B	1.2865
PLP1	-3.32825
KISS1	0.194166666666667
C14orf2	0.226166666666667
TBC1D3P2	-0.42825
COMMD6	0.9558
ANKRD7	-2.14375
PTCHD1	-2.05575
NARS2	-0.42725
DOCK7	-0.24575
FAM127B	0.103125
LOC390243	-0.148
N6AMT2	0.15075
ZNF391	-1.3075
DNAJB14	-0.911
WRB	-0.424625
BPI	0.362833333333333
TTC4	-0.738333333333333
FAM10A5	0.35775
GOT1L1	0.524
MAGED1	1.061625
RESP18	0.07875
WFDC6	0.07
MT2A	1.005
C11orf56	0.03125
KIAA1432	0.2985
ROR1	-1.154625
HSD17B14	0.986333333333333
ZFAND2B	-0.092375
SAMD4B	-0.0215
HEXA	0.199625
HNRNPU	-0.468363636363636
USP39	-0.076125
NRD1	-0.52525
R3HDML	0.367
FLT4	0.512
OMG	0.095
OR52N4	0.812
LOC399818	0.40125
ELA2	-1.431
VENTXP1	-1.28
RFC5	-0.985
OR52L1	0.8095
PAX5	0.6915
FBXO2	-0.6685
GMEB1	-0.602
AKT3	-0.610666666666667
CRB1	-1.787
CTTN	2.07983333333333
UTP15	-1.25866666666667
HSBP1	0.233333333333333
PHF11	1.031
NDEL1	0.220166666666667
USP8	0.17525
BAIAP2	0.5875
SI	0.210333333333333
ARSJ	0.425333333333333
BAAT	-2.75575
KCNS3	3.03833333333333
LOC126147	0.0638333333333333
TMEM37	-1.0375
C1orf162	3.00933333333333
MBD1	-0.1226
ITGAL	0.922666666666667
WDR73	0.0415
GKN2	0.247833333333333
ARFGAP1	-0.562875
SLC5A8	-1.39416666666667
ZBTB40	-0.2946
CYP4B1	2.07333333333333
LYPLAL1	0.451
CHST3	-0.7115
MAP3K9	0.044
BTAF1	-0.661
TFAP2E	0.021
RBM35B	0.53725
LOC441251	-0.125333333333333
ANKRD25	-0.748222222222222
UQCRC2	0.1015
MAEA	0.230833333333333
HYAL1	-1.9243
RNPEPL1	0.5195
CPSF2	-0.01375
PSD3	-1.4658
ABCA13	-0.911125
AGR2	3.203375
GBX1	-0.9865
HDLBP	0.650928571428571
ACY3	-0.2705
HECW1	-0.47175
ZNF519	-2.3055
HOPX	3.00725
ZNF304	-0.324625
OR12D3	0.294
FKSG43	-0.03075
METTL1	0.79625
MFSD3	1.2256
PSPH	-0.624
CLCA3	-0.136
DARS2	-0.409666666666667
CDC25A	-1.50016666666667
BAIAP2L1	0.78375
B3GNT5	-0.136
USP29	0.117
ARHGEF10L	0.8107
ATOX1	-0.046125
ADAM30	0.65475
DNASE1	1.305
STT3A	0.617416666666667
RAB6IP1	-0.064
PTN	1.2839
C1orf106	-0.0447692307692308
HECA	0.9995
RNF122	0.50225
SLC22A18AS	1.00933333333333
GNG8	0.468166666666667
ELP4	-0.45075
FAM65A	0.321666666666667
RPL10A	-0.437166666666667
IRS4	-0.1045
MACF1	0.2181
SEC24D	0.99325
LOC374395	0.78475
TGFB2	0.60525
MDFIC	0.907375
CHRNE	0.480666666666667
PCMTD2	-0.756166666666667
ATP6V0D1	1.07516666666667
MTA2	0.56125
LZTR1	0.00316666666666668
RAP1A	0.353666666666667
AXIN1	-0.025875
POLR1C	-0.66975
TRIO	0.691416666666667
PLXNA4A	-0.381
C5orf33	0.96275
DEPDC1B	-3.3015
ZNF473	-0.554833333333333
MTM1	0.930375
GPR107	-0.046
CSNK1A1L	-0.163166666666667
FLJ14154	0.2105
NLRC4	3.92625
ENPP4	0.9745
PADI3	0.372
RNF170	1.83275
CG018	-0.0506666666666667
C16orf7	-0.2695
KCNE1	0.0475
NRM	-0.846666666666667
SLC37A3	0.167214285714286
TPD52L2	-0.588833333333333
UNC5B	2.21925
C12orf12	-0.343166666666667
SDHB	-0.57325
CLRN1	0.46875
NUDT10	0.675166666666667
UGT3A1	-0.091375
FBXW8	0.243
RHOF	-0.29825
PTPLAD1	0.26125
MYO3B	-1.8705
DERA	-0.73275
TPP2	-1.16975
C19orf53	0.1385
GINS3	-1.0135
ST6GALNAC5	1.5405
CHSY1	0.44025
MGC15705	-0.003
GPR83	0.0625
EXT2	0.496
DOLK	-0.09475
TUBAL3	-1.0335
ACVRL1	1.8781
ABL2	-0.452666666666667
C14orf156	-0.377333333333333
PTPRZ1	-3.61575
DIP2C	0.71525
LAMP1	0.604875
RXRA	-0.1886
MAP3K5	0.51675
ALKBH1	0.347333333333333
PDLIM7	0.827875
ARL14	-1.968
SNIP1	-0.331333333333333
TIMP3	2.23525
RGS3	0.0526666666666667
SPAG16	0.0252
ABHD4	0.3465
ARHGEF12	0.763916666666667
GLUD2	0.383
RAC2	-0.3797
UAP1L1	-0.831
SLC18A3	-0.1145
YOD1	-1.40758333333333
RALY	0.05725
HMOX2	1.208
DGKH	0.29175
DBNDD2	1.4885
YIPF4	0.524875
THAP10	0.1925
ZNF513	0.05475
HAGHL	0.877666666666667
ITGB4	0.848166666666667
CCDC141	-1.736
YTHDF3	1.024
C5orf28	0.404
RPL7L1	-0.922875
TMEM30B	0.843857142857143
ANKRD35	1.7665
DUOXA2	-0.01725
TBC1D5	0.3205
DFNB59	0.041
HRH4	0.589
MYO6	1.4475
DNAJA4	3.134625
RBM24	-0.503875
CEACAM20	0.025
RBM23	0.170571428571429
NGFB	0.0915
C1orf63	-0.8879
KRTAP7-1	0.4245
PERLD1	1.3635
NPB	0.0215
C17orf59	0.3739
HSPBAP1	-0.747
SLC15A4	0.63525
PRTFDC1	-0.1495
OSMR	0.349214285714286
CYSLTR2	-0.2
C19orf25	0.4534
KIAA1797	0.1495
NLRP6	-0.064
FAM105B	0.7345
SCRN2	0.0315
LRRC58	-1.3838
RNF17	0.255375
NEIL3	-3.1215
FAM137A	-2.43875
SKP2	-2.46275
PARVA	1.471
PKLR	-1.127
RNF34	0.34025
A3GALT2	0.3985
C12orf50	0.151833333333333
SUNC1	-1.31875
FAM102B	0.129166666666667
CCT2	0.257
LRRC37A2	-1.1145
ARF4	1.3065
SIKE	-0.626375
C8orf48	0.499666666666667
MBTPS1	0.429857142857143
GPSN2	-0.1495
NCF2	3.4405
SLC12A6	0.067
MRPL48	-0.2915
HMGN3	-1.03983333333333
LRRC62	-0.585
PAX9	0.992625
FAM55A	-0.3925
C20orf42	-2.2805
SCML2	-1.13316666666667
BCL9	0.01125
FAM40A	-0.094
C9orf41	-0.748833333333333
ZNF774	0.0405
LETM1	-0.03275
PLXNB1	-0.7475
NIPSNAP1	0.42675
USP10	-0.47825
F9	0.3465
LIPE	0.567
CNGB3	-0.7205
C12orf52	0.212125
PI4K2A	0.012125
MED8	0.393125
STAT4	1.665
FGD4	0.3035
RNF145	-1.07866666666667
WDR32	0.2846
CLDN2	0.458666666666667
TCEAL8	0.8505
ZMYND8	-0.6254
PDXK	0.65115625
GATAD2A	-0.72525
PTGES3	-0.5125
CCM2	-0.11525
TAP1	1.44475
ZNF670	0.26825
ETS2	-0.4985
C6orf166	0.0248333333333333
PRMT2	0.656785714285714
OR4B1	0.3295
INTS8	0.0705
CCDC102A	0.014
CCDC83	-1.7075
ITGA1	0.931
EPHA5	-2.1197
FAM24B	-1.0615
TSGA10	0.4545
HAL	-1.94933333333333
MYOT	-0.407
SPACA3	0.29
BCL2L2	0.0993333333333333
CUGBP2	0.4895
CCNB3	2.46625
RNF113B	-0.04675
MERTK	1.5335
BAG1	-0.42375
VPS36	0.10925
ORMDL3	0.5388
C1orf190	0.8365
ZNF625	-0.4995
CORO2B	-0.9145
ALOX15	-0.4285
CST1	3.45
NUPR1	2.40866666666667
CCL7	2.30225
SMCR5	-1.304
DSC2	1.894
RBMS2	0.978
GRIK4	0.4145
TRIM65	0.0123
TMPRSS6	1.61185714285714
TP53INP2	-0.50475
GLB1L	0.0636666666666667
LOC388284	0.665666666666667
PUS1	-0.356571428571429
BCL9L	0.289
OLFM1	0.16925
RET	1.320625
MASTL	-1.092
ALX3	1.26425
IL1RL1	0.7725
ZNF765	-0.9358
C14orf138	-0.6465
SNX10	-0.675333333333333
TAC4	0.356
C1orf64	3.190125
POGK	0.74225
MAPK9	0.50675
ZNF366	2.55525
C8orf79	0.4031
CLDN7	2.05125
OR5AT1	0.6455
TRIM37	-1.45675
LRRC25	3.19625
GRHL2	3.1764
TEKT3	1.147
LASS5	-0.557
ABCC4	-1.87275
DLG3	0.729
VGLL1	1.515625
ZFP36L2	0.848
MFRP	0.745833333333333
KIAA1799	-0.581
FLJ44379	0.48
PCNX	-0.0855
ANXA9	0.1915
CYP4V2	1.7386
PIK3C2A	0.60275
SRR	0.2785
NOL3	0.539
IFITM2	1.881
ARNTL2	-1.44575
ZNF595	-0.16625
NLRP13	0.1485
ASPH	-0.271125
CPA2	0.399
PVRIG	-0.631166666666667
LEPR	-1.13583333333333
C16orf42	0.87
SH3BGRL	2.43275
FAM77D	-0.108
FNDC7	0.3765
C9orf6	-0.458333333333333
NOTCH2NL	0.708166666666667
PGBD1	-0.838
SYNGR2	1.555
PITPNA	0.06525
PRPF4B	-0.7762
SLC43A3	-1.27657142857143
NRBP1	0.04175
SLC25A22	0.614
ILK	0.771
SLC22A8	0.601
MRPS7	-0.20075
PITX2	-0.20325
FABP3	-0.38825
OR1L1	0.325
LOC728215	-0.323875
BLID	-2.401
KIAA1217	3.07576470588235
TFPT	0.12875
AP4B1	-0.93825
VBP1	-0.648
OR1K1	0.3945
MORC3	0.07575
BHMT2	-0.136833333333333
C3orf10	0.83175
FZD7	1.62716666666667
WFDC10A	-0.7925
PMS2CL	-0.746625
CCDC32	0.6185
FA2H	-1.08225
ALG13	0.8905
TTLL7	-0.164
SPOCK3	1.3425
SLC13A2	1.159
AIM1	1.7635
GPRC6A	-0.062
EGR2	3.99675
MED11	0.06275
WWC1	1.34275
SH3GL3	-1.1925
RIF1	-0.9665
PRLH	0.24
VLDLR	-1.0775
DBT	0.0416875
C21orf63	0.598
CGGBP1	-0.365
KRTAP12-2	-0.109
TADA3L	0.4345
ZBTB16	2.4865
PDGFB	2.136625
RFX1	0.3055
UQCRB	0.581
LOC133874	-0.1145
HPS3	2.69925
LGALS3BP	0.8618
DKFZP564O0823	2.6285
MRFAP1L1	0.101625
HOXA10	-0.965
NGB	0.565
KIF21A	0.0593846153846154
IFLTD1	-0.1145
LZTS1	0.052625
ARHGEF3	0.53475
RHBDL3	-1.4185
CSNK1G2	-0.629083333333333
ChGn	-1.3115
KIAA1244	0.7785
GABRB2	0.604
MGC72080	0.305
CD27	3.187
EGLN1	-0.8545
PEX13	0.847
RWDD3	-0.31375
RNF12	-0.354666666666667
GRIN2B	-0.206
ADAMTS14	-0.137625
DYDC2	1.79433333333333
ATP6AP1	0.6013
NR1H2	0.377833333333333
PDK2	0.6435
C3orf17	-0.339166666666667
SLC38A2	0.109642857142857
SLC25A29	-0.8215
C15orf29	0.123625
ADAM9	2.21366666666667
TMUB2	0.277875
GPR176	-0.2765
AGK	-0.2095
MCCD1	0.54775
NDUFA4	-0.03075
TMEM146	0.12925
DUSP1	0.6865
UNQ6975	1.2525
EMX2OS	3.6525
INSM2	0.3235
LUZP4	-0.00825
SETD6	-1.123
P2RY2	2.38125
SLC45A2	-0.878
RABGAP1	-0.0615
UBXD5	-0.040625
GPRC5A	1.7654
PAK3	-0.209166666666667
LOC63920	-0.5365
TGFBR1	1.6943
KRTAP6-3	0.39275
SFMBT2	-0.06025
CDC42	0.3020625
C11orf35	0.362
TTLL2	0.3415
UACA	0.608166666666667
CD97	-0.4842
SETD5	-0.561375
NINJ2	-0.027
PTER	1.13183333333333
POMGNT1	-0.00974999999999999
KRTAP4-2	-0.0675
ECGF1	3.162875
HRB	0.074
ATP1B2	-0.1039
LOC400506	0.69675
COL4A3BP	-1.0135
C6orf97	-0.10025
GRHPR	-0.160875
TAS2R1	-0.092
SEMA7A	-0.52575
EDF1	-0.58575
ODF2L	0.1112
PCID2	-1.3795
GTF2H4	-0.976666666666667
ZCCHC3	-1.118375
CGB2	0.159166666666667
NEUROD1	-0.45225
C20orf75	-0.024
RP5-1054A22.3	2.03583333333333
IFNA5	0.3675
ZNF134	-0.49625
MGC119295	-1.3251
ZSWIM6	-0.409625
SMEK1	-0.052
PCGF2	0.326
C1orf102	2.0135
CYP2A13	0.4025
KCNH6	-1.1607
MDM1	0.9443
ALDH7A1	-0.1385
C9orf75	0.2995
VDAC3	0.577
OR51T1	0.0395
EIF3F	-0.0931666666666667
KCNJ10	-0.514
LENG8	-0.02925
EDEM2	0.716166666666667
CCNJL	0.0178333333333333
DHX37	0.041
CRYGN	1.4385
AATF	-0.214375
ZNF630	1.383625
E2F5	0.9515
WFDC13	-1.16325
FTSJ3	-0.2915
C4orf33	-0.46825
LHFPL4	-2.402
C19orf56	0.0474166666666667
SMAD4	0.565125
AFM	-0.249666666666667
G0S2	-1.00225
FCHSD2	0.1189
RRP1B	0.1885
EEF1B2	-1.042
STAT6	-0.758833333333333
ZNF195	-0.5965
GNL1	-0.975166666666667
ZNRF2	1.4195
PER3	0.05675
ASB16	0.125
C10orf10	1.23221428571429
ADCY8	-2.14633333333333
C9orf58	-0.723166666666667
ARMC10	0.112333333333333
PSG1	-0.4295
DHX34	0.00224999999999997
VARS2	-0.278625
NFIC	0.59525
ITPR2	0.74325
AGXT2	0.0946666666666667
OR6K3	0.1495
H2AFZ	-1.32083333333333
MLLT3	-0.09975
COX4I2	1.6885
CCNT2	-0.17425
PLK4	-1.853125
NUMBL	-0.487833333333333
MED16	0.29675
PLEKHQ1	1.48475
GOSR1	0.308333333333333
BTG4	-0.06975
RPL30	1.23483333333333
IGSF5	0.22475
IGFL2	3.1135
ELMOD2	1.13933333333333
SHC3	-1.02433333333333
HAVCR1	-0.06
DYNC2H1	-0.241
RNF5	-0.815333333333333
C2orf7	0.61375
NLF1	0.468
KLHL25	0.66475
LRP10	1.0446
KRI1	-1.09075
PUS7L	0.439333333333333
MGMT	1.523
HOXD1	0.125166666666667
CSH1	0.3558
ATG16L2	-1.41925
FLJ44635	-0.3175
CHODL	0.43725
EXOSC8	-1.7005
SLC28A1	0.51675
MYO7B	-0.505166666666667
SEH1L	-0.0281
MTNR1A	0.2
TSPAN5	0.317
CDC45L	-1.81316666666667
AMIGO1	-0.0055
ATAD3A	-0.362
OSGIN2	0.757666666666667
PDIK1L	0.370666666666667
DARC	0.7815
PIPSL	0.0565
SHMT1	-1.11775
CRISP3	2.4945
POPDC2	2.0395
ZRANB2	-1.46933333333333
FBXL8	0.54
TRIP13	-0.333
EIF5AL1	-0.8445
POU5F1P3	-4.2475
IL6	-2.64916666666667
CXorf38	-0.3945
IFNA16	0.3795
FBXL2	1.089
BRD1	0.754
STATH	0.50325
FBXO44	0.481333333333333
MCCC2	-0.83125
CDC2	-1.0855
C5orf23	0.20975
IVD	0.432333333333333
C10orf122	-1.48925
MSL3L1	0.832
MVP	0.987
EPOR	-0.485
ZMYM1	-0.936
BCL7C	0.762666666666667
PSTPIP2	1.79566666666667
LYPD1	-1.35275
OR8G5	0.0535
ZP3	-0.0538333333333333
BCAS4	0.88275
EDG6	2.241
ISY1	-0.89275
PRAMEF2	-1.56625
CUL1	-0.53975
RNF213	1.3675
CCRK	0.6595
DHX9	-0.469
C13orf29	0.0145
NCKAP1	0.232
MRPL43	0.991
XPR1	-0.123
PKN2	-0.00610000000000001
PODNL1	1.4405
ZNF333	0.141
DALRD3	0.4945
OPN1SW	0.399
BTBD6	0.8345
C11orf82	-1.0525
OR5P3	0.568
DUSP11	0.08325
L1CAM	-1.2495
NEK11	0.847833333333333
OR7E91P	0.5835
CNTN3	2.2938
CREB3L2	1.559
ZBTB37	-0.527
KIAA1324L	-1.279
NDUFB10	0.748166666666667
NUDT2	-1.027
GTPBP8	-1.0135
CACNA1D	0.539625
PRKAA2	-1.37383333333333
PRDM8	0.4245
MGC16075	-0.2875
KRT14	1.03135714285714
PP8961	0.7755
MRPL18	-0.55775
ABCG2	-2.118
PACRG	0.8555
BBS2	0.04625
KREMEN2	1.614
FBXO21	0.382
HNRPUL1	-0.012
GRB10	0.452
CLSTN1	0.850625
LMAN2	-0.2552
C17orf61	-0.50075
NIPSNAP3A	0.05025
INSIG2	-0.936333333333333
PCDHB7	0.0446666666666666
STXBP2	0.869375
CMAH	0.968
SEMA5B	-0.2265
ZNF155	-0.283333333333333
COQ6	0.307666666666667
PRPF4	-0.843
TSPAN15	2.795
VN1R5	0.286
LATS2	0.5655
SELK	0.933
PGK2	-0.38125
MS4A1	-0.994375
TYW3	-1.2508
KRTAP5-1	0.615
RCCD1	-0.475
BTN1A1	1.4215
DDX28	-0.36375
TMEM65	2.06925
LOC92345	-0.33925
TTC31	-0.4115
WDR46	-0.873833333333333
CHP2	-1.2385
LSP1	1.329
ZNF542	-0.1035
EXOSC1	0.09725
ARHGAP18	-0.221833333333333
LRRTM4	-0.95925
MAOB	1.12308333333333
CACNB4	-1.00075
MGC33846	0.63375
RANBP3L	2.441375
ATP5L	-0.074625
ONECUT1	-3.1795
NUDT9	0.2405
TMEM149	1.3325
STX17	0.31475
IGSF10	-2.89425
TMPRSS9	-0.0205
BMPR2	0.659833333333333
ALLC	-0.09425
KLF7	0.982125
GCC1	0.6736
TIMM9	-0.2055
CDO1	0.0526666666666667
MGC10701	-0.375666666666667
IFI6	2.34983333333333
FRMD8	0.10175
MGAT2	0.827
WBP5	0.164166666666667
CNIH2	0.0855
KIAA0907	-1.5381
KCNH8	-0.6325
CTSG	-0.61
GRIK1	-0.427833333333333
CUL5	0.995875
FRMD1	0.2325
OR9A4	0.7715
SYT6	-1.160875
FOXD4L2	0.422
ANAPC2	-0.516
OPN5	1.344
TAF13	0.20825
LYG2	-0.3585
GGNBP1	0.259
C11orf40	0.715
OTX2	-0.649
REG4	0.1425
EIF5	-0.0748749999999999
PALB2	-0.5725
SEPSECS	-0.1176
RNASE3	0.06025
TRIM49	-0.9505
POLR2K	0.641
GPR42	0.222
C8B	-3.41525
SASS6	-0.86075
PREB	-0.211666666666667
OR3A3	0.894
TUBA8	1.271
IGLV2-14	0.44275
STIL	-1.69575
ANKFN1	-0.852166666666667
NME7	-0.545
HOXC12	-0.1275
UBE2C	-0.952125
FHOD1	-0.869625
CDK2AP1	0.692166666666667
OR6K2	0.24775
DHPS	-0.3965
RPL5	-0.74425
TRGV5	0.3155
LOC541472	0.27625
HCCS	0.9784
DENND1B	0.3465
LHX3	-0.737
OR5D16	0.358
CXorf57	-2.191
IRF2BP1	1.19375
NDST2	0.732833333333333
LCE3D	0.443
BOLL	0.2965
SYT3	-0.18125
PIH1D2	-0.31225
C20orf7	-0.534833333333333
IL1R2	-0.00149999999999999
SLAMF9	0.815
PPME1	-0.637125
PIK3CA	0.01175
TRAPPC1	0.33975
COLEC10	-0.6765
SLC9A6	0.0583333333333333
PDDC1	-0.291666666666667
CCDC53	0.37075
GK3P	-0.4325
DAZL	-0.9035
BRI3	0.4175
SDK1	-0.290125
CYP2C18	0.29875
IFI44L	3.263125
RPL3L	0.768
FUT9	-1.57116666666667
KIFC2	0.201666666666667
PMP2	-0.840375
SLC4A9	0.4515
PLAG1	-1.96266666666667
MYCBP2	0.0336666666666667
OR4E2	0.204
CCDC65	1.26575
C16orf82	0.07525
ENTPD4	-0.2645
BRP44L	0.07475
PMP22CD	0.19425
TMCO4	0.838
KCNN1	-0.397833333333333
WDR35	0.00399999999999999
CCDC80	2.1715
C3orf31	-0.5605
SLC7A9	-0.53975
TMEM190	-0.331
DBC1	-0.897
FADS3	-0.894666666666667
PDZD8	-0.769
GRM5	0.214125
AZGP1	3.0647
PEX3	-0.6185
MED1	-0.0912142857142857
ATG4C	-0.880166666666667
HNRPH3	-1.027
FAM109B	2.2125
C4orf17	-0.0645
CA10	-0.235
OPRD1	0.6275
CCL16	-1.31675
SACM1L	-0.26925
CST6	4.733
CD63	0.595375
LGI1	-2.21066666666667
ZNF784	0.75525
CRYBB1	-0.154
CX3CL1	0.0335
TOP2A	-2.216875
GYPB	-1.95283333333333
GADD45GIP1	-0.2255
FEN1	-1.56775
IGF1R	0.577375
WDR72	-3.0555
PURG	-0.490833333333333
DEFB126	-0.56975
PKD1L1	0.3525
CAV1	-1.9783
GNPDA2	-0.5893
DGAT2	-2.11775
NLGN1	-4.294
STRBP	-0.433875
HPRT1	0.215166666666667
FANCI	-1.495375
PSMA7	-0.01725
DBF4B	-0.6665
TTF1	-1.288
RAD54L	-2.02625
ELOF1	0.244
PLAGL2	-0.131125
ZNF256	-0.638
HMGCL	1.04325
MSI2	1.3815
RPESP	2.4725
C11orf60	0.4215
ABCD1	1.1785
ACAA1	0.6771
SPARCL1	4.36578571428571
IL6ST	-0.3559
ZNF319	0.779
TMEM109	1.0052
FAM90A1	1.23166666666667
IL22RA1	-1.5185
ATP4B	0.0255
TEC	-0.8032
C7orf30	-0.77525
TXNDC2	-0.1395
ABCB4	-0.268
KIAA1191	0.718625
C9orf38	0.3245
SFTPB	0.19875
CNTNAP2	2.93233333333333
FRK	2.7265
TBX19	0.09925
CHD4	-0.55975
C6orf26	-2.86116666666667
MOSC2	1.619
IKBKE	0.10925
HIF1A	0.148
LOC595101	-0.738
RELA	0.0853333333333333
TMEM16B	-0.176833333333333
ABHD12B	-3.09275
TSEN34	0.57525
KIF18A	-1.25575
TXNDC9	-0.3055
SPATA2L	0.869
SEMA4G	-0.753
C21orf91	-0.97375
MATN1	-0.3935
KCNIP4	-0.0523333333333333
TUSC1	1.642
OR4C15	0.28075
ARMCX6	0.473166666666667
WBSCR27	0.662833333333333
OR52I2	-0.0545
KIAA1604	-1.06825
DYNC1I1	-0.68875
PPP4C	1.14325
SLC47A2	-1.6985
TREH	0.075125
CD48	1.91766666666667
ST14	1.36533333333333
PKN1	0.77825
SPON2	2.8725
XBP1	2.66891666666667
SFRS12	-0.461833333333333
EFCAB6	2.11225
SELT	-0.0435
SLC39A2	0.4775
ERF	-1.11233333333333
ARL3	1.43325
SURF6	-1.202
MLLT10	-0.388904761904762
FLJ11171	0.631666666666667
TDGF1	-3.71683333333333
ERCC6	-0.02825
EIF2AK4	0.1645
BAZ1A	0.318333333333333
LRRN3	-0.938
TMC3	0.4795
EFTUD1	-0.267
PTPRO	1.74733333333333
CLEC12A	0.036875
ACBD4	0.332375
ZDHHC14	-1.418125
OTUD7B	0.4985
ACTB	0.6403125
MSRA	0.304375
LCE5A	1.3665
IFI35	0.39225
BSCL2	0.395
ANKRD12	-0.489666666666667
CFHR2	0.75475
RGAG1	0.158333333333333
HSFY1	0.2435
SLC30A5	-0.51275
IMPG1	0.108
GPR109A	0.508
ZNF185	0.67525
IYD	2.9995
NPCDR1	0.9605
SERPINA13	-0.5155
HMGCLL1	-1.355
NEUROG1	0.748333333333333
UBQLN1	0.045
LIN37	0.64975
SOCS2	-2.273375
DSCR4	-1.10275
XKR6	-0.438
GPR142	0.9535
KRTAP13-3	0.246
CCDC15	-0.921166666666667
MOS	0.4625
CD1E	-1.0895
OFCC1	-0.189
FAM83D	-0.097
SRFBP1	0.0915
C9orf96	0.836
DHDH	-0.09575
CCDC90A	-1.1665
RABL3	0.38255
CD320	-0.9555
ANGEL2	0.256666666666667
MRPL21	1.6985
SMG6	1.01192202765314e-18
INSR	1.146
FLJ14816	-0.5135
GLRB	-0.0931666666666667
C9orf89	0.73275
CIZ1	-0.982125
URG4	-0.770666666666667
LRDD	-0.723833333333333
CBY1	1.30416666666667
NFX1	-0.3235
MTERFD2	-0.1065
C19orf23	0.422
PGC	-1.8565
IER3IP1	0.2025
RASAL2	1.66416666666667
C1orf89	-0.60275
SYNJ1	-0.11075
NFKBIE	0.8865
FLJ40125	-0.789
TCEB2	0.9318
NOG	-1.3495
POLR2J2	-0.495833333333333
HLA-B	2.2055
PCDHA1	-0.473
PPP2R2B	-0.6095
ARHGEF17	0.813
TCF7L2	0.115428571428571
CHD5	-0.336833333333333
ZNF431	-0.88125
TBC1D25	-0.245
ZNF800	-0.9945
SCUBE2	3.29363636363636
MYCBP	0.316666666666667
GPX5	0.031
C6orf129	0.467333333333333
QSER1	0.277666666666667
ULK2	1.40375
PIGO	-0.0308333333333333
NRCAM	-0.00392857142857143
SLC35E3	0.82075
CSRP2	0.28175
HYPE	0.69025
MAPK15	0.0815
MGC14327	-0.4195
TIMM13	0.501833333333333
ZNF462	-0.84925
GBA3	0.669
TEX13A	0.2865
MCM6	-1.03255555555556
MTRF1	-1.158375
ABCA7	-1.38525
EIF4A2	-0.81825
ZC3H10	0.6458
RPGR	-0.64
C20orf94	-0.219
RP1L1	0.5005
GPR125	-0.8445
USP22	-0.542071428571429
OR1L4	0.54225
MLZE	2.841
FLJ32065	0.009
PTCD1	-0.09975
CRTAC1	0.2375
BXDC2	-0.96075
C18orf1	1.63083333333333
FAM107A	0.394357142857143
EFNA3	-0.03625
P18SRP	-0.7653
CAMKK2	0.8515
KIAA0649	-0.7495
NES	-1.372
HS6ST3	1.709875
PON2	-0.8975
TCP11L2	-0.33125
CLEC4A	2.4025
PRR12	0.463
MLXIPL	-1.1983
C2orf50	0.362
ZNF28	-0.00175
ENC1	0.183
MAP2K1	0.128
FKSG2	0.31275
KIAA0430	0.63025
PTP4A1	-1.63611111111111
GPR156	1.1785
GTF3C6	-0.6265
UBR2	-0.3532
LOC388272	-0.72675
MAK	0.0833333333333333
ACOT4	2.88925
STC2	0.187916666666667
PIGW	-0.132125
SAE1	-0.346625
COL6A1	1.10495454545455
OAZ1	0.446666666666667
STMN4	0.630166666666667
EDG3	0.229
SGCE	-0.499333333333333
IL11	-1.51916666666667
PRSS8	1.543875
YIPF5	0.460916666666667
WNT4	1.97575
CSN2	0.450333333333333
TCF7	-2.767875
TDO2	1.40675
SAMD9	0.5058125
S100A7A	-0.2595
MMRN1	1.2315
GKAP1	-0.95575
AKR1C3	-1.159125
RNF19A	0.259625
GMDS	-0.20675
YKT6	-0.2635
SPARC	2.1112
C12orf31	0.18
UBE2V2	-0.6045
FBXL18	-0.400666666666667
KIAA0460	-0.26025
ADAM22	-0.8685
SERPINC1	-4.10975
KCTD21	0.46725
MYOHD1	-0.74325
ZNF37A	-0.355
GTF3C1	0.322666666666667
CTSZ	3.55225
PRNPIP	0.522625
DRD1IP	0.26425
NR1I2	-2.47316666666667
ZNF266	-1.0472
SPAG4L	-0.261
COX4NB	0.15475
SAPS1	0.2245
APOA1	-3.302
TATDN1	0.0406666666666667
C10orf82	1.32775
KPNB1	-1.02825
FOXO3	-0.42825
CRYBB2	-0.6395
ZBTB5	-0.603333333333333
SLC25A38	0.06675
DCTN2	-0.339833333333333
IFT20	0.34575
CTHRC1	3.1005
C1orf31	-0.676625
UHRF1	-0.60675
GPC6	1.19525
C10orf54	1.35725
MCF2L2	-0.614
WNT9B	0.02825
OLA1	-0.841875
FAM120B	-0.92175
TTLL10	0.557
CYorf15A	-4.834
RELN	-2.4631
SCN2B	0.747166666666667
