Hybridization REF	TCGA-D8-A13Y-01A-11R-A115-07
LOXL1	-1.07825
IQSEC2	0.175875
RGSL1	-0.0175
PCDHGC5	-2.1715
MEGF10	-1.136125
PRRX1	0.456833333333333
ASTE1	1.411
C6orf159	5.50825
MYOD1	-1.07525
GAA	-0.18075
ZNF747	1.434
KLRC1	-2.043125
IL1RL2	0.3185
GDF9	1.6375
GPR119	0.623
TRAF2	-0.392833333333333
HCK	2.12
BMP6	-2.7045
IL8RA	0.146
FLJ35848	0.404
EFHA1	-0.51975
CDSN	-1.64766666666667
C14orf54	-0.142166666666667
LSM3	0.933375
ZFP41	0.167
C9orf126	-0.0585
VIT	-1.1035
SPCS3	-1.3015
DEF8	-1.2976
CHAF1A	-0.6625
C1orf165	2.04366666666667
ZFPM2	-0.174333333333333
FTH1	-0.49875
SLC35F1	-1.49275
YWHAH	-0.6195
C17orf66	0.0756666666666667
ADRB1	-0.627666666666667
FOXL1	-0.916
RG9MTD3	-1.04916666666667
UMPS	0.19475
MGC13008	-1.1825
KIAA1161	-0.1105
CCDC77	-0.5265
C12orf65	0.8058
COG4	-0.6595
RCP9	0.564916666666667
RP4-692D3.1	4.111
CDC2L5	0.65675
MGC7036	-1.25983333333333
DNAJC11	-1.60475
GDF2	-0.289
TIMM17A	-0.20525
HNRNPA0	-0.7201
OR2H1	0.88775
PCBP1	0.00187500000000001
COL23A1	-1.3135
LRRC2	-0.595714285714286
NSD1	0.771142857142857
FLJ37078	1.341625
WDR91	-0.148
TMEM179	1.2645
DSCR10	-0.156
CNDP2	-0.3586
FYN	0.549
BEX2	2.92233333333333
KCND3	0.351333333333333
YPEL5	0.29725
LRRC42	1.25616666666667
C17orf45	-2.157875
ZNF649	-0.8869
LOC150763	0.51775
COL5A2	1.73666666666667
CNGA2	0.52
ELA2B	-0.930166666666667
RAB9B	2.513
FAM100A	0.9785
NAIP	0.0864285714285714
MYOZ2	-0.359833333333333
SPATA12	-0.9325
XRCC4	-1.88
CYB561	1.426
CHST10	-0.77375
BAI1	2.86783333333333
BRSK1	0.361333333333333
C17orf89	-0.566875
PDE6H	-1.101
FLJ20309	0.0752
MAP7	1.966625
SCN4B	2.36275
SPAG9	0.3226875
SERTAD1	-0.5435
FLJ21963	-0.46425
ANTXR1	-0.0605
TMPRSS13	-0.7605
ETV7	2.59733333333333
DGAT1	0.498166666666667
NKIRAS1	0.800333333333333
TAC3	-1.8015
CORO1C	-0.505
RAD54B	0.1055
HRASLS3	1.12116666666667
C21orf42	-1.186
BARD1	0.00816666666666667
ZNF177	-0.078
MIP	0.8825
ZNF442	0.135
F2	-3.8528
GRIA1	-0.180125
GALNTL2	0.0533333333333333
WNT5A	-2.4042
LENG9	-0.0875
hCG_25371	-1.094
FOXR1	1.1125
TRA@	0.165444444444444
PWWP2	0.718
C1QTNF7	0.552666666666667
SLC7A4	1.838
C4orf7	0.809
C17orf80	1.40983333333333
KLK4	1.3465
IL31	2.217
TMEM176A	4.0135
CTNNB1	-1.9168125
BHLHB2	0.0445
TMEM185B	-0.231833333333333
ARD1B	-0.00950000000000001
C1orf93	0.1575
BRUNOL4	2.34483333333333
LOC541469	-1.011
UPK2	-0.37725
GAS8	0.185666666666667
PATE	0.835
IMPACT	0.48625
WNK4	0.550833333333333
HNRPLL	0.49775
GAD2	1.12025
ITGA6	-1.565
BMP15	-0.776
CYP2A7	-0.339
RIC8A	-0.00750000000000001
CCND1	-3.32266666666667
USP35	0.532
DSCR2	0.8385
CCL4	4.02916666666667
ZCCHC10	0.5975
NOL11	0.002
TRPM2	1.37183333333333
PSMD2	-0.228909090909091
CHTF18	-0.476
USP18	1.38575
RRAS	-0.299375
LAMC3	-0.122
TOX	1.293
PCDH15	-0.663
GABRG3	-2.49333333333333
NUDCD2	0.177625
SGCZ	0.894
KCTD17	0.1758
SPSB2	-0.3675
TPPP3	3.09266666666667
CILP2	0.511333333333333
CALB2	2.7105
CEBPZ	0.415
ZNF479	0.26625
FMOD	4.05633333333333
C21orf66	0.738928571428571
CLN6	0.396833333333333
ANAPC1	-1.307875
SH2D3C	0.505
PTPN14	-1.8042
TRIM42	0.38875
APTX	-0.57975
SNRPG	0.5825
BMS1	-0.000500000000000014
MAGEA3	-4.401
NFATC3	-1.09425
LRRC45	-0.416
ARS2	0.286428571428571
LRIG1	2.07766666666667
EPSTI1	-0.1206
PRSS27	0.79025
ERC2	-0.2835
PRKACB	0.572714285714286
PRDM13	-5.8835
HCG27	0.78825
KLK12	4.5615
HSD17B7	-0.375833333333333
ZNF354A	1.28025
PCDH11X	-1.663
DMGDH	-0.81725
PCBD2	0.290333333333333
TMC6	-2.74225
RIMS1	1.107625
SF3B2	-0.422333333333333
RCN1	0.00783333333333332
CPB1	2.24
BCAR3	0.78775
FCRLB	-0.353625
PAK1IP1	-1.4015
OR10H1	-0.086
KIF9	1.5847
PITPNM2	-0.861125
L3MBTL4	-0.1965
TGFB1	-0.632
ZXDC	0.03225
SLC6A16	-0.36
SRrp35	2.08225
LRRC8E	0.37675
PPIAL4	-0.0943333333333333
EOMES	-0.826
PAX2	0.1645
SCARF2	-0.559875
PSEN2	-0.3755
PCDHB13	1.08266666666667
C10orf28	-0.328625
DHRS7B	-0.0914285714285714
C1orf131	0.5475
ASB1	-1.4209
ZNF223	0.177833333333333
LCMT2	1.91125
MEP1A	0.19425
TMEM53	-0.6565
RSPH3	1.65525
C10orf33	-2.225
LOC644285	-0.3505
PTPN9	0.332333333333333
ABCA12	1.83875
CCDC37	-1.3255
RUNDC1	-0.1014
YES1	-1.24033333333333
FAM120AOS	0.8565
OR5M3	2.073
PPP1R3F	0.354166666666667
IL13	0.38575
MDFI	-1.66525
PRNT	0.00233333333333334
ZDBF2	0.245
OR10C1	-0.00600000000000001
CLIC1	-1.164
LILRA5	-0.925833333333334
CSAG1	-3.95816666666667
TREML2	-1.71016666666667
FAM125A	-0.948166666666667
ZNF74	-1.87625
FAM104A	0.048125
LRRC39	0.1695
SAMD5	-1.79875
HYAL2	-0.227
HIST2H2AC	0.803125
IGFBP5	-0.886869565217391
NRTN	1.0165
KIAA0556	0.3563
FAM29A	-1.19283333333333
JMJD2A	-0.33475
EPHB1	1.47875
POLD4	0.43075
ANAPC10	-0.8445
LRRC36	-0.2955
MEGF6	-0.2695
LPHN3	-0.757833333333333
BMP10	0.054
C21orf55	1.685
CREM	-1.4989375
PTGER4	0.428333333333333
METAP1	-1.581625
KCNQ1	0.5435
NR2F2	0.771375
SSFA2	-0.80075
CTTNBP2	0.54925
BCL2A1	-0.7865
ZBTB24	-0.69225
SLCO6A1	-1.28125
PRDM1	-0.7212
OR7D2	-0.996166666666667
CCDC47	0.087
LOC646982	1.036
SLC26A6	-1.06183333333333
BIN1	0.6699
SRRM1	-0.349142857142857
PCSK1N	2.512
ALS2	0.1118
ECT2	0.995105263157895
CACNA2D2	2.826125
DOCK6	-0.96025
C10orf119	0.44575
FATE1	0.31925
DUSP23	2.2125
TRIP6	-1.43821428571429
NUP35	-0.41025
CDH3	-2.1925
KLHDC8A	3.07025
C9orf116	1.853
EI24	-1.947
CENTD1	1.168
RWDD2B	0.199
DOCK1	-0.543
NPAS2	-0.973125
NR3C2	0.877
FAM63A	0.31175
INPP5F	-0.55
FAM111A	0.4602
MYBL1	0.902166666666667
IQGAP3	-0.145166666666667
CRADD	-1.2305
DUSP12	0.14375
PDZK1IP1	2.29525
VASH2	0.17275
CTR9	-0.1515
VIL1	-0.4335
OR8U1	0.282833333333333
CCDC107	0.4805
PTTG1IP	0.253875
OR4X2	0.56425
COL9A1	-2.7955
PSMD9	-1.517
ZFP62	1.41125
TIP39	0.0165
PARP15	0.154
TTC19	-0.347375
C1orf114	-2.0685
GFPT1	-0.269
SLC27A6	3.82425
MRPS10	-1.0882
CALML5	-2.3655
TRPM7	0.512875
CGNL1	-0.415125
CECR1	-0.223
SERPINB8	-0.7455
TMEM102	-1.22075
PDIA2	-1.33575
NUCKS1	-0.445
HOTAIR	3.159
EBI3	-0.8115
NXN	1.16875
ZMYND19	-0.39125
FOXJ3	0.095
EIF5B	-0.6003
EIF2B4	-0.148333333333333
LEO1	0.61375
ZIC5	1.13733333333333
IL20	2.297
KIAA0415	-0.371
FLJ37357	0.2085
TSPAN12	3.1745
ACTR3B	1.66975
TFAM	-0.102666666666667
IL17RD	0.2935
PARP12	-0.24
KLHDC7A	0.2025
KCTD4	-0.3736
GTF2H1	-0.45325
FLCN	-0.392833333333333
BIRC4	1.547375
LOC790955	-0.08825
VKORC1L1	-0.4895
CYP4F22	-0.0703333333333333
TAS2R5	0.261
ZNF582	-0.462
HS3ST3B1	-1.05225
CTNS	-0.23625
STK36	0.699333333333333
MMD2	2.25825
RP5-1103G7.6	-0.017
FLJ23356	0.6585
CRH	2.28875
C1orf182	-0.338166666666667
ACP5	2.31333333333333
AMFR	-2.4546
CA4	-1.27525
PLCB4	2.801125
MPHOSPH10	0.33875
UNQ473	2
G3BP2	-0.7405
SR140	-0.123333333333333
HOXA2	0.71375
PYGB	-0.974
BAT1	0.703083333333333
DKK3	-0.9265
DDX31	-1.718625
TULP1	-0.502875
NHLRC2	0.7855
TNRC4	3.249
ZNF430	0.2205
TNRC6A	0.4465
PLA2G1B	1.39166666666667
RCHY1	-0.084
GTF2A2	0.465166666666667
MGC4294	-0.8225
ZNF691	-0.0735
TACC3	-0.78575
DNAJC5G	-0.46225
LOC4951	-0.171
MS4A4A	-1.2215
LOC152485	-0.0135
PPP1R2P1	-0.1765
PPP2R5B	-0.0745
RPGRIP1L	-0.627375
SPOP	0.7425
PTPRF	0.307833333333333
MGC42090	0.2995
SUSD3	-2.048
THOC4	-1.347375
MAML1	0.2859
FXR2	-1.18166666666667
TYK2	-0.855125
MUC6	0.0961666666666667
DNAJB7	0.3535
PIP4K2A	-0.334285714285714
MEX3A	-0.54
RRP1	-0.462625
TFAP4	-0.397
CXorf41	-0.8035
MTMR4	0.819666666666667
CTLA4	-2.505
SNX9	-0.97325
CIB3	-0.0885
NECAP1	1.150625
PLA2G2D	-0.2411
GLMN	-0.191666666666667
DCLRE1A	0.76675
PDX1	0.112
SAMD11	-0.15125
MRPL55	0.7349
TLR7	0.79025
TBC1D21	-0.157333333333333
SMAD1	0.4475
ACTRT2	-0.71375
RIOK2	0.0775
PDLIM4	-2.7435
SLC22A15	2.78916666666667
ABHD13	-0.0382
STX18	-1.0801
CCPG1	0.496714285714286
DCBLD1	0.606
SLC2A6	0.3595
NOLA3	0.51275
TRDMT1	-0.106357142857143
IL17F	0.449
ATP1A4	-0.341666666666667
OR52W1	0.353
CFL1	-0.28475
IL4	-1.32525
RBP2	0.430666666666667
CPSF6	0.841625
TTC8	-0.632166666666667
MUCL1	0.4885
EYA3	-1.46216666666667
KRT38	-0.01675
GNE	-1.08475
ZNF501	0.65975
SLC35A2	-0.22675
CEP110	0.6425
MYF6	0.20475
MGST2	-0.0668333333333333
TRPV4	-1.22283333333333
NEK8	-0.746
NOX5	-1.9345
NCKAP1L	-1.83866666666667
EMP3	-2.58166666666667
BPY2C	0.397
C1orf38	-0.320625
ELOVL2	-2.466
CBX7	-0.195333333333333
OSBPL1A	0.696
ZNF589	-0.3465
ESCO1	-0.290666666666667
TRA2A	-0.266166666666667
C3orf26	0.38
PHF2	1.50208333333333
PID1	-0.121333333333333
RFC1	0.449
MTAP	-0.4596875
ADORA3	3.46983333333333
LOC389458	1.039
TRNT1	0.417
CRIPAK	-1.3385
RAI2	2.87083333333333
ANKRD44	-0.042
GZMB	1.34875
NFE2L1	0.26725
STIP1	-0.2785
RASL11B	-0.843
NT5DC2	0.592833333333333
LRP2	-0.570142857142857
MTDH	-0.294333333333333
ARSG	0.62375
HSP90AB1	-0.9415
CT45-6	-4.723
ZNF483	0.7125
LMBR1L	0.14275
S100A2	-3.1017
C2	-1.13061111111111
C2orf27	-0.59125
EIF4EBP1	1.1725
GCKR	-3.387
PPP1R9B	0.986
FER	-1.0035
SNRK	0.838333333333333
OR5M10	-2.0935
UTP6	-1.0575
CAPZA3	1.3315
FBP1	1.36577777777778
TERT	-1.2755
CCL1	-2.041
FUCA1	1.53975
ALS2CR8	0.273333333333333
KCMF1	0.559833333333333
SRCRB4D	-0.723
OXCT2	-0.126333333333333
IL17RA	-0.349833333333333
MPP5	-0.600625
SPA17	0.0625
FLJ10986	1.85783333333333
GALNT14	2.3705
CXorf27	1.0175
NPLOC4	-1.059
RAB34	-0.1835
KRTAP3-3	0.4925
ARSD	0.156
CPLX2	1.6324
PJA1	0.47825
WHDC1L1	1.22816666666667
RB1	-2.1352
MTMR15	-0.1355
PHLDA2	0.6245
GUCY2F	-0.673
MPV17	-0.614833333333333
SLC35D1	0.0805
LYSMD3	-0.3141
COL16A1	0.247
ERLIN1	-1.34566666666667
JMJD4	-0.85375
HIST1H2BK	-4.11625
TP53I11	0.952166666666666
ST3GAL4	-2.0387
PF4V1	0.366833333333333
ALG8	0.591
REG1A	2.053
MINA	-0.702
CYB5R3	-0.789833333333334
HHLA1	-0.641
MYST4	-0.00820000000000003
VASN	-0.6975
UCHL5IP	-0.75625
TFAP2A	0.2805625
MGC9913	-2.3295
C9orf97	0.1325
LOC90379	-0.178
PHF15	-0.058
ZNF169	-0.1595
KRT7	-0.5861
GLIPR1L2	-0.113375
LOC116236	-0.30575
IQCF3	-0.5035
RDH14	0.720666666666667
HNRPK	-0.232357142857143
RABEPK	0.168666666666667
ISX	2.6765
CBARA1	-0.3255
RAD51AP1	0.0455
MLL5	0.438
CXorf48	-5.1825
SGCD	0.32425
PHTF1	1.27725
CA3	1.62375
CMTM5	0.067
STX10	-1.40675
JMJD2D	-0.86925
P4HA1	-0.5695
GAB3	-1.12733333333333
DHRS4	0.383833333333333
COL4A1	1.7013125
C20orf20	-0.483375
OSBPL2	1.023125
PTTG2	0.79175
KIAA1688	1.79425
STS	-1.3435
SHROOM4	0.794833333333333
KBTBD5	-0.1705
ALDH1A3	3.6032
BTNL2	-0.578833333333333
TGIF1	0.164
ZFAND5	0.738625
ICA1	2.251375
NAV3	-2.59583333333333
FLJ12331	-1.77875
EPS8L2	0.0858
MNT	0.00450000000000001
ENTPD1	1.15883333333333
OR51E2	1.03225
STK11	-1.00675
MX1	1.8105
TTTY9A	0.708
CX62	2.273
LOXL4	-1.15475
EXOSC4	0.64075
PURB	0.496071428571429
SETD1A	-0.49
RELB	-0.148
LAMB2	0.554333333333333
HNF1B	-0.191666666666667
PNLIPRP3	-0.672
C14orf139	-0.5155
UMOD	1.19325
GRIN3B	-0.7735
GPR25	0.026
ZNF512B	-0.15025
ATP6V0A1	0.45025
SRA1	0.397666666666667
ZNF615	1.394
ZNF768	0.314
ZNF469	2.18325
DYNC2LI1	0.3785
DNAH3	-0.485
LOC387911	0.8255
LOC554234	0.08
ARRDC5	-0.887
TMEM59L	0.493833333333333
MARCH4	4.54575
CNOT8	0.569166666666667
KIRREL3	-1.23683333333333
ADAM17	-0.247125
MYOG	0.470125
CPNE1	-1.17333333333333
AK5	0.839
LOC204010	-0.954
NDRG4	2.58775
LOC130074	-0.4155
PIAS4	-0.6545
NCOA2	1.65475
TEGT	0.8222
USP5	-0.526
ANKRD21	-2.02175
KIAA0692	0.259833333333333
HAPLN3	0.00650000000000001
LZIC	-1.16375
NRXN3	2.725
CDKN2C	2.4555
KIAA0226	0.235666666666667
CYB5D1	0.1915
WDR68	-0.0946875
ABCB6	0.0558
MRPS25	0.58875
ZMAT2	0.02175
KRT25	-0.491
RPL11	-1.10625
GRAP	-0.772833333333333
LOC198437	3.603
RORC	1.8575
RAP2C	0.0925714285714286
MXD1	-0.0351875
AZI2	0.523333333333333
NUAK2	2.2555
AHSG	-5.899875
MANSC1	1.98025
IMP3	0.280666666666667
C2orf3	0.493375
VSTM3	-0.14075
PCTP	1.47725
SIRT1	1.6665
MANBA	-0.6665
CD164	-0.359
GFRA1	0.5546
PRM2	0.294
ZKSCAN3	0.573
PLEKHG1	1.24475
TPRKB	0.44
UBFD1	0.434833333333333
CDKL5	-0.253333333333333
HIST1H2BD	1.17308333333333
INPP4A	-0.412166666666667
BMX	-1.60175
PTPRU	-0.7375
LOC554202	-0.133833333333333
HOXC8	2.144875
IL12B	0.624
ADPGK	-0.811
ZNF418	2.317
SIAE	0.26575
CWC15	-0.2635
RP13-401N8.2	1.0625
KLHL11	0.67375
DEDD2	-0.39275
PSMB3	-0.6495
DDX25	-1.35575
ZBTB3	0.448
GFRAL	0.0305
RPS25	-1.65033333333333
FAM57B	2.7865
TESK2	0.602
DNM1L	-0.27125
ZNF207	-0.128
CLEC11A	0.562125
TOLLIP	-0.509875
TMEM61	3.11633333333333
DLK1	-4.6307
PLVAP	2.12625
NOD2	-0.116666666666667
SCMH1	-0.0045
FLJ40235	0.11525
HTR2A	-0.742666666666667
ARMC5	0.098
FUT7	-0.403
PRELP	1.1912
ALKBH6	-0.742833333333333
GYG1	-0.457166666666667
POLR3GL	0.48675
COL8A2	3.159
OR10A5	0.19525
C1orf187	-1.598
TXLNB	2.84966666666667
C16orf68	-0.517416666666667
R3HDM1	-0.9265
C16orf75	1.6995
BAALC	0.520625
TNP1	0.72475
GAPDH	-0.861916666666667
COX7C	0.0795
ERRFI1	-0.110166666666667
PGAM2	-0.146166666666667
FAM108B1	0.40075
APC	1.76475
TLR2	1.35575
SUCNR1	1.625625
ZNF233	2.22475
WFDC1	-0.936
PSG11	-0.4271
SLC39A1	-0.66525
PSAPL1	-0.225
CDC42EP1	-0.40025
MECR	-1.7005
KIAA0101	-0.6548
MACROD2	-0.2616
MMP19	0.354
LOC202459	-1.338
VNN2	1.18975
ACCN3	-0.4975
TIMD4	0.2825
RNASE8	-0.74
CCDC7	0.2025
SULT2B1	0.4645
ME1	-1.07975
MGRN1	0.467
MRPL30	-1.467625
IVL	0.186
CALM1	1.0138
PLEKHA6	1.164
B4GALNT2	-0.079
PGDS	3.29625
C8orf33	0.000583333333333327
TMEM56	1.429
CKM	-0.454166666666667
ESR2	-0.0368888888888889
ACOT8	0.9395
AGTR2	1.54733333333333
LOC155006	0.8645
BC37295_3	0.6105
EPM2AIP1	0.476333333333333
PZP	-0.182
RPS9	-0.678666666666667
C18orf51	-3.16
SIVA1	1.1298
HEATR2	-0.246
CD3E	-0.788333333333334
C20orf142	0.30175
PGLYRP3	-0.7205
CCDC139	-0.82875
GPS2	0.399
NOL14	-1.28425
LRTM2	3.9305
TRIM36	2.728875
TP53RK	1.0211
FBXL13	-0.875333333333333
RUFY2	0.966285714285714
C11orf70	1.19133333333333
HSPB9	-0.473833333333333
GJA5	0.30575
HGF	-2.25666666666667
EPHB4	-0.28375
SOX18	-1.5655
IFRG15	-0.7885
SERPINA10	-0.4625
WDR23	0.54075
REEP2	2.36466666666667
CDK3	-0.9025
HSPA12A	1.275125
ARL8B	1.0524
SATB1	1.7095
PPM1D	0.858333333333333
VPS45	0.3245
TP53BP2	-0.044875
GJE1	-0.37375
CACNA1G	1.000875
VGLL4	0.945875
GNPTG	0.75425
ROS1	-4.29625
C21orf128	0.1088
BMP8B	0.72075
SLC5A4	-0.9
SLC6A3	-0.0493333333333334
C16orf53	0.54975
TMEM81	0.0565
APC2	0.9656
SYAP1	-0.453375
C6orf54	2.932
ZBED5	-0.0161
PVR	-0.96375
LTA4H	-0.5
CCDC24	0.8214
MAGEA4	-3.636
IFIT3	-0.4185
MYADM	0.00187499999999999
C21orf82	0.141
PDE3B	-1.112
TMPRSS11A	0.2415
PGK1	-1.35635294117647
CCL13	0.790166666666667
DERL3	-1.44833333333333
MLXIP	-0.643083333333333
PLOD1	-1.406375
MTFR1	-0.3414
NPDC1	1.52383333333333
GPAA1	-0.241333333333333
LTV1	-0.488
RYR3	-1.95933333333333
C7orf46	2.10975
VAMP2	0.690875
RNF135	0.0605
SUPV3L1	0.87675
FIBP	0.66925
ADAMTS18	1.94916666666667
RNF25	0.0386666666666667
SOS1	-0.22275
PLAU	-0.75475
MATK	-1.7965
EHF	4.3135
CTNND2	2.002375
PTEN	0.297214285714286
ZNF189	1.669375
SLC28A3	0.1375
GUCY1A3	4.1955
SETD2	0.970125
ROGDI	0.43975
TICAM1	0.1929
RASSF3	0.966
PACSIN2	-0.716166666666667
SERPINB5	-2.49433333333333
PRKCDBP	-0.179625
TFDP3	0.356
LGR6	1.895375
RFX5	0.225666666666667
OR52J3	1.132
PTPN18	0.362625
ZBTB34	0.758125
KCNF1	-0.908
SYNE2	0.945785714285714
SLC22A4	0.12675
NETO2	0.67325
VCPIP1	0.556
LDHD	0.06675
ESX1	-4.30325
SQRDL	0.92925
GALK1	-1.05
SERPINA6	-2.05966666666667
HD	-0.862625
ASCL3	0.2745
FBXL6	0.4895
FABP7	-5.153125
MAGEC3	-1.2725
KLC4	-0.424625
CD1D	-2.979625
PRAM1	0.48225
EIF3B	-0.404428571428571
DSCR8	-4.2475
FLVCR1	0.6585
KIAA0141	-0.40525
PROM2	1.95516666666667
ALOX5	2.5227
GPR162	1.045625
LYRM2	0.02675
RNASE6	-1.273875
HES5	0.553
GJA1	-0.72425
MRPS14	-0.50375
HMHB1	0.449
TAF7	0.445625
BTNL9	-0.2125
SFXN2	0.014125
VEPH1	-3.847
GK2	-0.0746666666666667
AMBP	-3.788125
KIAA0953	0.1525
XAGE5	0.499666666666667
CCBP2	0.425
TGM2	-1.6535
ZNF202	-1.1635
ACTL6A	0.281166666666667
SLC23A2	-0.669
ARHGEF7	1.40591666666667
LOC728635	0.3055
CRYM	-0.709666666666667
PKD2	0.14
MANBAL	-0.445
LIN54	0.125
ACTL7B	-0.817
OR4D9	-0.586
KIAA1683	-0.613375
ZNF704	2.12066666666667
TCP10	-1.02575
MAGEB18	0.8995
DEFA4	0.462333333333333
ZNF197	0.01275
PTOV1	-0.149333333333333
RNF208	0.756666666666666
CMIP	-0.243166666666667
TRDN	0.6935
UCHL1	0.695375
APOL6	-1.6789
PLK1	-0.372166666666667
NPHP1	-0.0381666666666667
NDUFA11	-0.277
DAB1	0.0235
RTN4R	1.006
PUSL1	0.1175
SYT2	-0.0115
ANXA13	1.48275
RFTN1	-0.76725
ATP8B2	-0.744833333333333
VN1R2	-0.4035
OR52E4	0.4995
NPPB	-2.6135
ZNF148	0.177
ZNF141	0.702375
IKZF1	-2.8485
PSMC2	0.2705
GGA3	-0.6805
LPGAT1	2.10016666666667
SEC16B	0.278166666666667
C5orf38	1.44083333333333
THOC2	-0.6661
SLC16A12	-1.32933333333333
ALK	1.486125
DACT3	0.5625
CACHD1	-1.2815
GAN	-0.72175
EXOC6B	0.7995
HIST1H2AE	1.68625
VAMP1	-0.7565
SRI	0.725416666666667
AKAP14	0.5295
HLA-E	-0.1538
SLC25A32	-0.706833333333333
FLT3LG	-0.4435
ATP1B1	1.169625
WDR1	-0.664875
SWAP70	-0.2455
TRIM31	-0.984666666666667
ARNT	0.284625
ZNF596	1.069
CDKN1B	0.724666666666667
FOXC1	-2.902625
SEMA3A	-4.62055555555556
LSM14A	-0.520916666666667
STEAP3	0.192375
ABCA1	0.247333333333333
PLSCR2	0.2322
EDC3	-0.800916666666667
THBS3	1.25925
C15orf43	-0.320833333333333
GMCL1	0.736333333333333
C9orf71	0.19275
MGAT5	0.4105
LOC402164	-0.03675
TSPAN8	1.656
DYNLT1	1.907375
IGSF1	-2.76275
TMEM143	-0.0685
FLJ25006	-1.57075
ATP13A3	0.7895
C3AR1	0.9825
CADM2	0.746833333333333
EFNA4	-1.319
HAO1	0.45325
TWF1	1.05
MRPS17	0.00725
MYH9	-0.2
C9orf9	-0.0346666666666667
C17orf79	0.300833333333333
FSCN3	-0.142
BDKRB2	1.97066666666667
PCGF6	0.102
RAP1GAP	0.708083333333333
TAS2R41	1.9435
DCLK1	-1.54044444444444
DEFT1P	-0.266166666666667
TAF2	0.739833333333333
COPZ1	0.38625
KATNA1	1.05625
STIM1	0.39925
TBX2	-1.76833333333333
RPS4X	-0.369769230769231
MARCH8	1.82766666666667
DHX33	-1.30266666666667
TMEM161B	-0.296666666666667
SYPL2	0.5075
ADCY5	-0.915
SRPK3	1.85525
CXorf9	-0.67075
REC8	-0.55675
CLP1	0.2291
MGC52498	-0.212
DUOX2	1.11225
C6orf150	2.71475
TSC22D3	0.194
CASP8	-1.3481
PRKD3	-1.6975625
CFH	-0.1435
TRO	-2.08775
NRIP1	0.80425
ZNF707	0.352666666666667
TBC1D22B	-0.0778333333333333
HYI	0.1205
COX7B2	-0.60825
GPR52	-0.176
CASC3	-0.4575
METRN	0.51875
KRT3	0.1415
ARF1	-0.393
C1orf111	-0.31575
MOG	-0.4095
C6orf50	0.4285
MGC12966	0.533
ATP7A	-0.245833333333333
NOTUM	-2.27016666666667
LOC342897	-0.121
ITSN2	0.56425
GIP	-0.227
LOC89944	0.449833333333333
UBXD8	1.058375
GYPE	-2.623
JAG1	0.696333333333333
RLBP1L2	-0.601
HIST1H2AL	0.49
PAPPA	-1.1017
CYP4F8	-0.8695
TRH	-0.84375
DCTN3	0.8827
NT5C	-1.70075
HTR3C	-0.219
VPS41	-0.076875
KIAA0174	-0.974
ANKS6	-0.963
MPV17L	0.733
MT1M	-0.297666666666667
DTX1	0.98075
LOC146325	-0.593833333333333
ZNF639	0.306
CACNG4	-0.4767
TNNC1	-2.01175
MGC27345	-0.861125
CASD1	0.8622
HOXD4	0.63
SMC4	0.678588235294118
TTC35	-0.472
CTXN1	0.404625
RGS19	-0.24225
SFRS3	0.0171666666666666
TRIM43	-0.758
HLA-DQB1	1.451875
NUPL1	-0.2595
NRAS	-1.0735
RPL22L1	-1.51075
ZNF138	0.193833333333333
FBXW2	0.4878
SIX3	1.99383333333333
HDAC9	2.17016666666667
OGG1	0.75725
APLP1	2.14316666666667
OR7A5	-0.8195
DLX4	-1.39475
TUBA1B	0.7745
CRY1	-0.147125
C12orf29	-0.831375
MGC70863	-0.432409090909091
OR1D2	-0.803
C1orf25	-0.43775
CUZD1	1.26325
PUNC	-3.6135
SCAND1	0.4
MYT1	5.0585
MPND	-0.529
GOLGA1	1.0553
ZBTB43	0.9115
VAPA	-0.130916666666667
C4orf36	-0.16975
STAP1	0.003
SLC34A1	-0.02975
PIK3R3	1.6405
TGM5	0.3325
USPL1	0.2699
FBXO40	-0.08025
BRF1	0.3414
CCL27	-1.032
hCG_1657980	-0.1335
PFN2	1.2493
MYBPH	-3.2735
PPP1CC	-1.3949375
CDCA7L	-0.35
KCNB2	2.95575
C20orf151	0.4535
USP13	1.291
RCOR2	-0.449333333333333
FBXW4	-1.00316666666667
WT1	-4.55083333333333
TAS2R46	0.231
STK38L	0.501
LEPROT	-0.82175
DDX42	0.193875
TXNRD2	-1.55383333333333
TNFRSF4	1.4475
KSR1	0.182625
SLC27A1	0.006
POU5F2	0.99125
SLC22A11	0.03075
C8orf32	1.12166666666667
ZNF236	0.620071428571429
GABRB1	-4.78275
LRRC29	0.213
FBLN1	0.534
MRRF	-0.109333333333333
RP1	1.1825
MARVELD1	0.7095
AFF4	0.373714285714286
C17orf54	-0.4915
RAF1	0.3865
SUB1	0.153833333333333
MRPS33	0.4055
ZIC1	-2.8818
ARL10	-1.1735
RAG1AP1	-0.588833333333333
P2RX5	-0.4836
NCR3	3.44916666666667
LTB4R2	0.015
HLA-DPA1	4.197625
FKBPL	-0.266333333333333
JAKMIP1	-0.0865
SNX4	0.377
CD248	1.57625
CCR2	-3.94157142857143
LOC401152	-0.611666666666667
SH3KBP1	-1.0893
LMBRD2	0.499571428571428
WDR51A	-0.334666666666667
SYT15	-1.3744
SMOX	-0.832
NACAP1	0.50075
DRD2	0.846833333333333
COPS2	-0.551
FCER1A	1.6085
TMEM112B	-0.682
SUGT1	0.2198
CALR	-0.8955
DPY19L2P4	1.471
ADRA1B	-0.01175
LTB	0.155
