Hybridization REF	TCGA-A2-A0YK-01A-22R-A109-07
G3BP2	-0.224916666666667
SR140	-0.7785
HOXA2	1.6375
PYGB	0.307875
BAT1	-0.40925
DKK3	0.674166666666667
DDX31	-0.521375
TULP1	0.112875
NHLRC2	0.65375
TNRC4	-0.5385
ZNF430	0.3755
TNRC6A	-0.030625
PLA2G1B	1.33866666666667
RCHY1	0.621833333333333
GTF2A2	-0.702666666666667
MGC4294	0.982
ZNF691	-0.1915
TACC3	-1.8745
DNAJC5G	-0.36725
LOC4951	0.28725
MS4A4A	-0.415
LOC152485	1.72
PPP1R2P1	0.19975
PPP2R5B	-0.15375
RPGRIP1L	-0.506125
SPOP	0.1935
PTPRF	1.504
MGC42090	-2.295
SUSD3	2.17975
THOC4	-0.8315
MAML1	0.218
FXR2	-0.873833333333333
TYK2	-0.000624999999999994
MUC6	0.439666666666667
DNAJB7	0.761
PIP4K2A	0.313857142857143
MEX3A	-1.08016666666667
RRP1	-0.890125
TFAP4	-0.6125
CXorf41	-0.26075
MTMR4	-0.602833333333333
CTLA4	1.406
SNX9	0.74275
CIB3	1.17333333333333
NECAP1	0.363125
PLA2G2D	0.352
GLMN	-1.2055
DCLRE1A	-0.418
PDX1	-0.17
SAMD11	-0.66225
MRPL55	0.2771
TLR7	3.182
TBC1D21	-0.313166666666667
SMAD1	1.3744
ACTRT2	0.03225
RIOK2	-0.528
PDLIM4	0.66125
SLC22A15	0.713166666666667
ABHD13	1.0356
STX18	0.6118
CCPG1	0.622642857142857
DCBLD1	-0.097
SLC2A6	-1.4325
NOLA3	-0.5105
TRDMT1	-0.541
IL17F	-0.2055
ATP1A4	0.764
OR52W1	0.4
CFL1	-0.476
IL4	-0.60875
RBP2	-0.331166666666667
CPSF6	0.396625
TTC8	-0.100833333333333
MUCL1	6.487
EYA3	-1.87133333333333
KRT38	0.922
GNE	-0.658
ZNF501	1.485
SLC35A2	0.1245
CEP110	-0.1985
MYF6	0.81925
MGST2	0.106666666666667
TRPV4	1.10633333333333
NEK8	-0.2935
NOX5	-0.672
NCKAP1L	0.2905
EMP3	-1.0555
BPY2C	0.049
C1orf38	1.435125
ELOVL2	-0.8365
CBX7	1.84108333333333
OSBPL1A	0.513666666666667
ZNF589	-0.2435
ESCO1	-1.08033333333333
TRA2A	0.221416666666667
C3orf26	-1.886
PHF2	0.821583333333333
PID1	2.08466666666667
RFC1	-0.286875
MTAP	-0.4656875
ADORA3	2.988
LOC389458	-1.104
TRNT1	-0.906125
CRIPAK	0.00375
RAI2	3.2955
ANKRD44	0.2965
GZMB	4.3415
NFE2L1	-0.359375
STIP1	-0.815666666666667
RASL11B	0.5425
NT5DC2	-2.20583333333333
LRP2	3.848125
MTDH	0.1002
ARSG	-0.071
HSP90AB1	-0.641
CT45-6	-5.72825
ZNF483	0.04575
LMBR1L	-0.16575
S100A2	-1.5881
C2	0.0585
C2orf27	-0.15175
EIF4EBP1	0.7165
GCKR	-3.57683333333333
PPP1R9B	0.2845
FER	-0.34175
SNRK	1.49283333333333
OR5M10	0.087
UTP6	-0.8755
CAPZA3	1.72925
FBP1	0.260333333333333
TERT	-2.774
CCL1	-1.564
FUCA1	1.8485
ALS2CR8	0.618166666666667
KCMF1	-0.011
SRCRB4D	-1.966
OXCT2	0.163666666666667
IL17RA	1.35483333333333
MPP5	0.378125
SPA17	-1.3525
FLJ10986	0.6765
GALNT14	-0.63525
CXorf27	-1.68975
NPLOC4	-0.455
RAB34	-0.10125
KRTAP3-3	0.06
ARSD	0.897333333333333
CPLX2	-1.6421
PJA1	0.57225
WHDC1L1	0.244666666666667
RB1	-0.3022
MTMR15	-0.028
PHLDA2	-1.9786
GUCY2F	-0.784
MPV17	-0.448333333333333
SLC35D1	-0.867
LYSMD3	0.3395
COL16A1	2.10725
ERLIN1	-0.245166666666667
JMJD4	0.05025
HIST1H2BK	-0.82
TP53I11	1.62066666666667
ST3GAL4	-1.2764
PF4V1	1.03866666666667
ALG8	-1.34825
REG1A	0.23225
MINA	0.24475
CYB5R3	0.198333333333333
HHLA1	-0.80375
MYST4	1.9194
VASN	-0.61825
UCHL5IP	-0.96275
TFAP2A	0.6481875
MGC9913	0.1905
C9orf97	-0.087
LOC90379	-0.82375
PHF15	0.685571428571429
ZNF169	-0.107
KRT7	2.2487
GLIPR1L2	1.167
LOC116236	0.63225
IQCF3	0.2355
RDH14	0.199833333333333
HNRPK	0.379642857142857
RABEPK	-0.7645
ISX	-2.235
CBARA1	0.2575
RAD51AP1	-2.3105
MLL5	0.500875
CXorf48	-5.9875
SGCD	-0.16975
PHTF1	-0.503875
CA3	4.32775
CMTM5	1.4305
STX10	-0.28975
JMJD2D	-0.3785
P4HA1	-1.3575
GAB3	1.00666666666667
DHRS4	0.092
COL4A1	2.399875
C20orf20	-1.689
OSBPL2	0.38075
PTTG2	-2.65025
KIAA1688	0.68975
STS	-0.825375
SHROOM4	0.930166666666667
KBTBD5	0.289166666666667
ALDH1A3	1.5223
BTNL2	0.138166666666667
TGIF1	0.2665
ZFAND5	0.56875
ICA1	1.727125
NAV3	-1.0015
FLJ12331	-0.26375
EPS8L2	0.4333
MNT	0.1785
ENTPD1	2.11866666666667
OR51E2	1.309375
STK11	0.492
MX1	3.5325
TTTY9A	-0.18075
CX62	-0.438
LOXL4	1.095125
EXOSC4	-0.37925
PURB	-0.153928571428571
SETD1A	-0.537666666666667
RELB	1.57775
LAMB2	1.21383333333333
HNF1B	-0.403333333333333
PNLIPRP3	-0.569
C14orf139	1.16275
UMOD	1.8525
GRIN3B	-1.031
GPR25	0.0265
ZNF512B	-0.92025
ATP6V0A1	-0.1735
SRA1	0.431083333333333
ZNF615	1.98825
ZNF768	0.006
ZNF469	2.79875
DYNC2LI1	0.160166666666667
DNAH3	-0.0365
LOC387911	1.75
LOC554234	-0.07025
ARRDC5	1.57325
TMEM59L	-1.44483333333333
MARCH4	-1.0455
CNOT8	0.583833333333333
KIRREL3	-0.348833333333333
ADAM17	0.18525
MYOG	0.16925
CPNE1	-0.630333333333333
AK5	3.36925
LOC204010	0.11275
NDRG4	0.80175
LOC130074	0.36225
PIAS4	-0.0715
NCOA2	1.3525
TEGT	0.5113
USP5	-1.086
ANKRD21	-1.51575
KIAA0692	-0.170666666666667
HAPLN3	2.6945
LZIC	-1.305
NRXN3	1.842
CDKN2C	-0.698
KIAA0226	0.2755
CYB5D1	-0.11175
WDR68	-0.7836875
ABCB6	-1.4288
MRPS25	-1.396
ZMAT2	-0.609333333333333
KRT25	-0.3755
RPL11	0.20875
GRAP	1.13083333333333
LOC198437	-0.147666666666667
RORC	1.658375
RAP2C	0.754
MXD1	-0.0748125
AZI2	0.424666666666667
NUAK2	0.7375
AHSG	-6.289375
MANSC1	2.69325
IMP3	0.0505
C2orf3	-0.640875
VSTM3	4.44175
PCTP	-0.39975
SIRT1	0.49425
MANBA	0.0925
CD164	1.234125
GFRA1	-2.0846
PRM2	0.71425
ZKSCAN3	-0.357
PLEKHG1	2.95825
TPRKB	-0.92625
UBFD1	-0.761833333333333
CDKL5	0.8435
HIST1H2BD	-0.597083333333333
INPP4A	-0.353833333333333
BMX	1.96225
PTPRU	-1.3365
LOC554202	-0.0241666666666667
HOXC8	0.45375
IL12B	2.278
ADPGK	0.16275
ZNF418	0.732
SIAE	0.83475
CWC15	-0.41
RP13-401N8.2	0.0245
KLHL11	0.09775
DEDD2	0.256
PSMB3	-0.39625
DDX25	-2.59525
ZBTB3	0.440166666666667
GFRAL	0.0395
RPS25	-0.153833333333333
FAM57B	-1.19666666666667
TESK2	1.1525
DNM1L	-0.75875
ZNF207	-0.215
CLEC11A	0.96875
TOLLIP	0.44375
TMEM61	0.252833333333333
DLK1	-3.3061
PLVAP	3.393125
NOD2	2.443
SCMH1	0.338
FLJ40235	0.0085
HTR2A	1.5805
ARMC5	0.2165
FUT7	2.052
PRELP	2.5971
ALKBH6	-0.653
GYG1	0.349583333333333
POLR3GL	0.34425
COL8A2	4.14033333333333
OR10A5	-0.032875
C1orf187	-2.22725
TXLNB	0.9945
C16orf68	-0.864333333333333
R3HDM1	-0.91925
C16orf75	-1.96075
BAALC	-0.7315
TNP1	0.3565
GAPDH	-1.11333333333333
COX7C	0.242
ERRFI1	-1.305
PGAM2	1.29216666666667
FAM108B1	-0.064
APC	0.83375
TLR2	3.781
SUCNR1	2.29275
ZNF233	0.25025
WFDC1	-0.1315
PSG11	0.0212
SLC39A1	0.227
PSAPL1	-1.4495
CDC42EP1	-0.039375
MECR	-0.29625
KIAA0101	-2.0509
MACROD2	0.4782
MMP19	1.2705
LOC202459	-0.9505
VNN2	3.826
ACCN3	-1.827
TIMD4	3.8655
RNASE8	-0.039
CCDC7	0.47375
SULT2B1	0.171
ME1	-0.913
MGRN1	0.1755
MRPL30	-0.67825
IVL	-0.095625
CALM1	1.07225
PLEKHA6	1.3622
B4GALNT2	-0.2
PGDS	3.475
C8orf33	-0.183166666666667
TMEM56	-1.20616666666667
CKM	-0.869666666666667
ESR2	1.1224
ACOT8	-0.11425
AGTR2	-0.356
LOC155006	2.227
BC37295_3	0.5445
EPM2AIP1	-0.0218333333333333
PZP	1.767
RPS9	0.806333333333333
C18orf51	-1.8215
SIVA1	-0.2763
HEATR2	-0.9305
CD3E	0.73225
C20orf142	-2.07325
PGLYRP3	-0.091
CCDC139	-0.68575
GPS2	-0.353333333333333
NOL14	-0.90425
LRTM2	1.373
TRIM36	-0.704375
TP53RK	0.1482
FBXL13	-0.599333333333333
RUFY2	-0.199857142857143
C11orf70	-0.110833333333333
HSPB9	-0.0205
GJA5	3.32675
HGF	-1.07866666666667
EPHB4	0.39225
SOX18	0.76125
IFRG15	-0.014
SERPINA10	-3.79675
WDR23	0.204625
REEP2	-1.44
CDK3	-0.6
HSPA12A	0.350875
ARL8B	0.1965
SATB1	0.546166666666667
PPM1D	-1.3985
VPS45	0.3605
TP53BP2	0.654375
GJE1	2.68475
CACNA1G	0.472125
VGLL4	1.3645
GNPTG	0.6065
ROS1	-3.171
C21orf128	0.426
BMP8B	0.26225
SLC5A4	-0.165
SLC6A3	-0.121
C16orf53	-0.296
TMEM81	-0.2915
APC2	-0.7185
SYAP1	-0.134625
C6orf54	-0.975
ZBED5	-0.0867000000000001
PVR	-1.868
LTA4H	0.098
CCDC24	1.05
MAGEA4	-4.577
IFIT3	3.17316666666667
MYADM	0.881625
C21orf82	1.628
PDE3B	-0.12675
TMPRSS11A	0.7995
PGK1	-1.38452941176471
CCL13	4.64983333333333
DERL3	0.876666666666667
MLXIP	-0.00925
PLOD1	-1.089375
MTFR1	-1.3592
NPDC1	1.27316666666667
GPAA1	-0.370333333333333
LTV1	-0.636
RYR3	1.674
C7orf46	0.4295
VAMP2	0.759125
RNF135	1.3342
SUPV3L1	-0.17625
FIBP	0.19525
ADAMTS18	0.646
RNF25	0.338833333333333
SOS1	0.3975
PLAU	-0.44425
MATK	-1.11375
EHF	7.0295
CTNND2	-2.336625
PTEN	1.19035714285714
ZNF189	0.54975
SLC28A3	2.405
GUCY1A3	4.9335
SETD2	0.55475
ROGDI	-0.03225
TICAM1	-0.0658
RASSF3	0.3995
PACSIN2	0.561333333333333
SERPINB5	0.790166666666667
PRKCDBP	1.12175
TFDP3	-0.5935
LGR6	3.912125
RFX5	0.100333333333333
OR52J3	0.33
PTPN18	0.750625
ZBTB34	0.17025
KCNF1	-1.0225
SYNE2	0.724714285714286
SLC22A4	0.3595
NETO2	-2.292
VCPIP1	-0.00225
LDHD	-0.19075
ESX1	-3.99775
SQRDL	2.206
GALK1	-1.4715
SERPINA6	-3.9795
HD	0.19175
ASCL3	-0.7055
FBXL6	-0.83975
FABP7	-0.783875
MAGEC3	-1.1275
KLC4	-0.384625
CD1D	-0.237875
PRAM1	1.35975
EIF3B	-0.570785714285714
DSCR8	-5.68475
FLVCR1	-2.116
KIAA0141	0.3315
PROM2	3.34366666666667
ALOX5	1.9231
GPR162	-0.8515
LYRM2	-0.24275
RNASE6	1.0165
HES5	3.897
GJA1	-0.06875
MRPS14	-0.63275
HMHB1	-0.1405
TAF7	0.244875
BTNL9	2.2438
SFXN2	-0.59925
VEPH1	-2.49025
GK2	-1.0795
AMBP	-4.888
KIAA0953	-0.279
XAGE5	-0.531666666666667
CCBP2	0.4855
TGM2	-0.138666666666667
ZNF202	-0.669
ACTL6A	-0.78
SLC23A2	-0.3674
ARHGEF7	-0.150916666666667
LOC728635	0.018
CRYM	2.02316666666667
PKD2	0.70725
MANBAL	0.402833333333333
LIN54	-1.04025
ACTL7B	0.186
OR4D9	0.3625
KIAA1683	0.801375
ZNF704	0.994333333333333
TCP10	-0.638125
MAGEB18	0.891
DEFA4	-0.373166666666667
ZNF197	-0.31975
PTOV1	-0.565
RNF208	-0.230666666666667
CMIP	0.3435
TRDN	-0.1625
UCHL1	-1.4655
APOL6	1.4654
PLK1	-2.27716666666667
NPHP1	0.877333333333333
NDUFA11	-0.242
DAB1	-0.0505
RTN4R	0.335
PUSL1	-0.4585
SYT2	-0.578
ANXA13	1.71725
RFTN1	1.02625
ATP8B2	-0.424166666666667
VN1R2	0.002
OR52E4	-0.4795
NPPB	-3.28766666666667
ZNF148	0.47125
ZNF141	0.393375
IKZF1	0.427
PSMC2	-0.70275
GGA3	-0.233
LPGAT1	0.592916666666667
SEC16B	0.6055
C5orf38	-0.00633333333333333
THOC2	-0.6138
SLC16A12	-0.0811666666666667
ALK	-2.04075
DACT3	1.73333333333333
CACHD1	0.417
GAN	-0.7265
EXOC6B	-0.885
HIST1H2AE	-1.28325
VAMP1	-1.318
SRI	0.511
AKAP14	-0.116
HLA-E	2.5965
SLC25A32	-0.736
FLT3LG	0.56
ATP1B1	1.1635
WDR1	0.7815625
SWAP70	1.3195
TRIM31	-0.07275
ARNT	0.592875
ZNF596	0.9332
CDKN1B	0.671083333333333
FOXC1	0.827125
SEMA3A	-3.0158
LSM14A	0.653166666666667
STEAP3	0.32175
ABCA1	1.215
PLSCR2	-0.492666666666667
EDC3	-0.573416666666667
THBS3	0.89425
C15orf43	0.373
GMCL1	-0.134833333333333
C9orf71	-0.00824999999999999
MGAT5	-0.0525
LOC402164	-0.0795
TSPAN8	-1.63666666666667
DYNLT1	0.55125
IGSF1	-3.177
TMEM143	-0.462
FLJ25006	-3.12125
ATP13A3	-0.237
C3AR1	2.648
CADM2	0.558166666666667
EFNA4	1.6495
HAO1	0.51
TWF1	0.435
MRPS17	-1.584
MYH9	1.43
C9orf9	0.750166666666667
C17orf79	-0.579166666666667
FSCN3	0.32675
BDKRB2	1.1645
PCGF6	-0.898166666666667
RAP1GAP	0.42475
TAS2R41	0.0795
DCLK1	0.0585
DEFT1P	0.130666666666667
TAF2	-0.174083333333333
COPZ1	0.20975
KATNA1	-0.44225
STIM1	0.60875
TBX2	-1.10016666666667
RPS4X	0.611692307692308
MARCH8	0.4185
DHX33	-1.40466666666667
TMEM161B	-0.584833333333333
SYPL2	0.5745
ADCY5	2.7075
SRPK3	1.6835
CXorf9	2.458
REC8	-0.190125
CLP1	-0.323
MGC52498	-0.2135
DUOX2	0.54975
C6orf150	0.416
TSC22D3	2.26825
CASP8	-0.8218
PRKD3	-1.31525
CFH	3.9365
TRO	-0.4045
NRIP1	0.54375
ZNF707	0.472
TBC1D22B	-0.00833333333333332
HYI	0.589
COX7B2	-0.10675
GPR52	0.3715
CASC3	0.0800714285714286
METRN	-0.0995
KRT3	0.4345
ARF1	0.677142857142857
C1orf111	-0.21625
MOG	-0.422
C6orf50	-0.159
MGC12966	0.01875
ATP7A	0.9955
NOTUM	-3.20666666666667
LOC342897	1.27
ITSN2	0.932166666666666
GIP	-0.281
LOC89944	-0.832
UBXD8	0.307625
GYPE	-0.956
JAG1	1.41833333333333
RLBP1L2	-0.4025
HIST1H2AL	-0.53875
PAPPA	-1.0971
CYP4F8	2.996
TRH	-0.41075
DCTN3	0.4257
NT5C	-0.70675
HTR3C	0.6555
VPS41	0.384625
KIAA0174	0.1949
ANKS6	-1.34025
MPV17L	1.08833333333333
MT1M	1.4745
DTX1	1.694875
LOC146325	-0.366166666666667
ZNF639	-0.485166666666667
CACNG4	-0.7214
TNNC1	-1.25275
MGC27345	-0.363125
CASD1	4.7487
HOXD4	0.723
SMC4	-1.681
TTC35	-0.4533
CTXN1	-0.086625
RGS19	-0.04425
SFRS3	-0.446166666666667
TRIM43	0.4265
HLA-DQB1	4.00575
NUPL1	-0.5247
NRAS	-2.014375
RPL22L1	-2.138
ZNF138	-0.489166666666667
FBXW2	-0.1145
SIX3	0.2615
HDAC9	0.932166666666667
OGG1	-0.2508125
APLP1	-1.36516666666667
OR7A5	0.7685
DLX4	-2.3795
TUBA1B	-1.15183333333333
CRY1	-0.47875
C12orf29	-0.42125
MGC70863	-0.24
OR1D2	-1.3015
C1orf25	0.141625
CUZD1	0.48475
PUNC	-3.072
SCAND1	-0.0126666666666667
MYT1	-0.887
MPND	0.183
GOLGA1	0.3953
ZBTB43	0.235
VAPA	0.191333333333333
C4orf36	-0.0205
STAP1	3.6625
SLC34A1	-0.07225
PIK3R3	1.0988
TGM5	1.4
USPL1	0.1122
FBXO40	0.605166666666667
BRF1	-0.00669999999999996
CCL27	-0.9725
hCG_1657980	-0.4275
PFN2	-2.0098
MYBPH	-2.8115
PPP1CC	-0.120375
CDCA7L	-1.1555
KCNB2	0.07375
C20orf151	1.0735
USP13	-1.238
RCOR2	0.0131666666666666
FBXW4	0.881
WT1	-3.56716666666667
TAS2R46	-1.356
STK38L	0.4465
LEPROT	0.434625
DDX42	0.044875
TXNRD2	-0.625833333333333
TNFRSF4	3.6925
KSR1	0.399125
SLC27A1	0.898166666666667
POU5F2	0.56625
SLC22A11	0.12375
C8orf32	-0.9995
ZNF236	0.175928571428571
GABRB1	-4.162
LRRC29	0.439
FBLN1	1.55241666666667
MRRF	-0.658833333333333
RP1	0.5175
MARVELD1	0.26425
AFF4	0.0767857142857143
C17orf54	-0.49775
RAF1	0.2055
SUB1	-0.294666666666667
MRPS33	-0.804
ZIC1	-1.5915
ARL10	0.2515
RAG1AP1	0.282666666666667
P2RX5	-0.7955
NCR3	1.57733333333333
LTB4R2	0.115
HLA-DPA1	5.03775
FKBPL	-0.2235
JAKMIP1	-0.0045
SNX4	0.40225
CD248	2.59275
CCR2	1.45625
LOC401152	1.20383333333333
SH3KBP1	0.206
LMBRD2	-0.333571428571429
WDR51A	-1.39666666666667
SYT15	0.8847
SMOX	-1.25325
NACAP1	0.1225
DRD2	0.189
COPS2	-0.02475
FCER1A	5.329
TMEM112B	-0.329
SUGT1	-0.8477
CALR	-0.614375
DPY19L2P4	-0.041
ADRA1B	0.139
LTB	5.53075
SNRPD1	-1.641
NCAPG2	-2.7075
KCNMB1	2.95383333333333
ITGAV	0.817916666666667
LENG4	-0.225625
C13orf16	-0.0748333333333333
C20orf3	0.491875
PIP5K1A	-0.800416666666667
PCNA	-1.84675
C1orf34	2.06675
MMACHC	-0.206
BEST1	0.516
REV3L	-0.327
ZRANB1	0.1235
AVPI1	-1.079
ATG5	0.490375
SARM1	1.168
RGS7	-1.419
HMP19	0.843
SGTB	-0.759
FEM1A	0.504
C1orf122	0.276875
MYCT1	3.217
GM2A	-0.36625
ZCCHC7	0.0633571428571429
MYH10	-1.13475
DKFZp761B107	1.1465
ADAL	-1.203
OR10J1	-0.10575
TMEM9B	1.60575
DNAJA1	-0.36925
SCGB1D4	-0.183
LRRC50	0.4075
PRKX	0.6065
NUDT14	-0.1326
PCTK1	-1.04190909090909
ARG1	-2.23825
KIF2C	-3.13325
GFM1	-0.24775
RAB11FIP3	-0.509666666666667
HBD	-0.7405
NPR3	-0.8482
IRAK3	1.9905
OLAH	-0.349666666666667
CYB561D2	0.85875
CNNM4	0.9625
MYO5A	-0.878
SIPA1L3	1.03875
ADAM10	-0.35175
LIPA	0.944416666666667
NAP1L4	-0.0123
MRPS22	-1.04625
GNG4	-2.222
PSG5	0.317166666666667
PPP2R2C	-1.8735
P2RY12	3.635
SLC6A13	-0.25725
AGPAT4	-0.3537
C6orf199	0.904125
FAM53C	-0.277875
TPM1	0.767681818181818
PYHIN1	3.70466666666667
LINGO1	-0.5565
CIDEC	2.51816666666667
CRIM1	1.2875
DHTKD1	-0.18625
ZNF546	0.156916666666667
CD300LG	1.7903
SFRS2IP	0.6695
FLNB	0.84475
NOC2L	-0.973
SPINK7	0.069
CRTC2	0.5795
HMG4L	-2.44625
C14orf162	1.097
CCDC123	-0.312375
HTRA3	2.284625
SPTBN5	1.764
C1orf77	-0.1665
TAF1L	0.173
WDR78	2.25483333333333
WDR49	-0.330666666666667
SIN3A	0.61525
ECSIT	0.0896666666666667
VSIG4	3.6285
DIRAS2	0.588444444444444
TXNL1	-0.6335
MTERFD3	0.10175
CCNYL1	-1.326375
CISD2	-0.965166666666667
OR5C1	-0.127
OBSCN	-0.1695
GBA	0.0933333333333333
SLC9A11	-0.1265
C6orf64	0.722083333333333
ESD	-0.148625
CYYR1	2.97933333333333
PNRC1	1.89225
FCAMR	1.962
PPIA	-0.657857142857143
VDAC1	-0.107375
TRIB1	1.0565
NT5C1B	0.490666666666667
CLDN17	0.3235
ICOSLG	0.6055
RGR	0.201875
DSG1	1.7475
TMEM27	-0.256
C1orf69	-0.33375
PRAP1	-1.81
DQX1	-3.696375
C20orf46	-2.00854545454545
NHEJ1	-0.14
DNAJC18	-0.54225
MANEAL	-1.193
MTBP	-1.1255
S100A6	0.007
ABHD7	2.07075
NEDD1	-0.345166666666667
TINF2	0.839
SLC7A10	2.9405
KIAA1875	-0.385166666666667
TMEM20	-1.23425
COX19	-0.42075
SPRR1A	0.274166666666667
SCEL	-0.2165
CCDC70	-0.347
CRISP2	-0.184666666666667
ILF3	-0.528833333333333
NTRK3	2.69333333333333
B3GNT1	-0.2145
LARP6	-0.307666666666667
FBN1	0.4451
ZNF621	0.32225
JOSD1	0.4181
SNX14	-0.07725
INHBB	3.71583333333333
TBL2	-0.596
GUSBL1	-0.534166666666667
TXLNA	0.242916666666667
PEX6	-0.122166666666667
DDEF1	-0.0263333333333333
TMEM187	0.302833333333333
AIP	0.3875
MCEE	-0.3285
LGALS14	-0.16725
TNFRSF13C	1.1465
CTNNA3	-0.323833333333333
HSDL1	-0.3295
LAMA5	-0.532166666666667
KIAA1853	0.21025
PMS2L11	-0.7995
AKAP4	-1.0805
DIS3L2	-0.246583333333333
ZNF292	0.253875
TBX15	2.1955
CTCF	-0.0786
FAM19A3	-0.1095
FUT10	-0.752875
KIAA0746	0.95075
KRT81	1.23
ALDH3B2	2.8255
MOGAT2	-0.263
M6PR	-0.07225
COASY	-0.710333333333333
CCND3	-0.133071428571429
LAMC1	0.12175
CLASP2	-0.125071428571429
EIF2AK3	1.22175
SMYD2	-0.0678333333333333
PBX3	2.041625
TMPRSS2	3.8795
OR10R2	0.428666666666667
ZNF761	0.256333333333333
MED30	-0.60375
ZNF629	0.226125
CORO6	-1.43075
FLJ10154	-0.5985
FAM123B	0.091
ANGPT1	-1.3681
MED23	0.431875
LOC255374	0.29
SEMA6A	-0.2356
HSD11B1L	0.290166666666667
GMEB2	-0.1785
PSMD14	-1.11175
FLJ10213	-0.63075
PDCD2	-0.54875
MAST1	-1.25575
EPHA1	0.0401666666666667
XCL2	2.28925
EIF4G1	-0.175333333333333
UBE2D1	0.526
RAB39B	-0.755833333333333
IDH3A	-0.6265
CREB5	-0.780375
FLJ21511	1.7395
ANGPT2	2.23616666666667
RANBP3	-0.0811
DYRK1B	0.922
HLA-DRB6	3.985
FLJ11292	-0.2795
NMRAL1	0.0445
ATP6V0A4	1.77816666666667
FGFRL1	-0.575125
GZF1	-0.0703
TMSB4Y	-0.0985
RBKS	0.74575
PHLDB1	0.797125
SEC23A	-0.620333333333333
MLX	0.0252
TPD52	0.794916666666667
CPNE8	0.149
DACH2	-1.17275
PSMA4	-0.951642857142857
C1orf149	0.5986
PGM2	-0.80775
ROCK1	0.634928571428572
TAGLN	2.8046
PTPRK	0.466833333333333
TPSAB1	3.865
GPR82	1.29
ZNF45	0.544
ZNF610	0.9175
TK1	-2.17811111111111
LETM2	0.492
KLF1	-3.122
SAP30L	-0.1535
KCNK2	0.302833333333333
SORCS1	-1.73033333333333
VEZF1	0.237875
DNM3	2.1095
GIT1	-0.29875
OR4K1	-0.165
LSM11	-0.8498
C7orf10	-0.693333333333333
MMP28	1.156875
ZNF394	0.61475
DPF3	-0.1575
FAM35A	0.27475
ODF2	-0.2748
TREX2	-0.0075
EPB41	-0.4184
PRKRIR	-0.4405
MED4	-0.26025
C11orf21	1.99133333333333
ECM2	4.81275
SHCBP1	-3.1426
TRABD	0.052
COTL1	0.04705
CLEC3A	6.5575
TNC	-0.62675
ZNF659	0.938
C22orf30	0.4415
C13orf7	0.252
PPP1R12B	1.80166666666667
SOCS7	-0.522375
MARCKS	1.4685
SACS	-1.31330769230769
TTLL12	-0.443
PPARA	-0.0652
LAYN	1.94566666666667
FAM83G	-0.285
MOSPD3	-0.16875
PSMG3	-1.0717
ATP1A2	0.726
KIAA1702	0.436
FAM12A	0.216
PLEK2	0.5765
TG	1.1985
OPTN	1.45125
HDX	1.13666666666667
MAPKAPK5	-0.3945
DGKG	-0.1
AFAP1L2	1.572375
C14orf49	0.2005
ZFP91	0.0683333333333333
ZNF428	-0.08925
OR5B12	-0.8745
IFNA17	0.522
BTC	1.4225
MAP2K5	-0.186333333333333
TADA1L	-0.272
IGF2	-1.57808333333333
PROK1	0.18925
ATAD2	-2.02638461538462
DMN	2.31916666666667
NPEPPS	-0.731863636363636
SLC2A12	-0.00525000000000003
CD80	1.22175
GPR77	-0.0445
PHF6	-0.711
FAM47C	0.00900000000000001
HOMER2	0.615
C10orf91	-0.28075
DNMT1	-0.882375
HTR1B	-0.03
SMARCD2	-0.37
BRIP1	-3.25416666666667
WIPF2	0.299
ZNF283	0.29075
PLXDC2	3.73558333333333
SBF2	0.675333333333333
CDH9	-2.35725
SLC7A5	-2.03075
DLG7	-3.31733333333333
T	-0.4996
NFIB	3.41878571428571
CAPRIN1	0.113666666666667
ETFDH	-0.0445
SLC15A1	-0.0333333333333333
LRCH2	-0.358
GSPT2	0.221666666666667
NAT9	-0.9445
MB	1.304375
LIFR	0.5712
ZC3H12D	-0.151
CYP4Z1	7.973375
DMBT1	0.18325
KCNAB2	-0.493833333333333
MXI1	0.4615
EIF4A1	-0.4992
SPTLC2	1.40525
TTC28	0.01975
MAGI2	2.345
EXPH5	1.99033333333333
PERQ1	0.482625
NLRP2	-2.9385
NELL1	0.316
MAP3K2	0.7356
IFNK	0.00600000000000001
PCDH19	0.59225
LEPROTL1	-0.35925
CLINT1	0.193666666666667
C2orf54	-0.632
POLE2	-1.54675
SLC16A13	-0.0525
NIN	0.69275
PLCL1	0.00916666666666666
DDIT3	-0.97875
GPR152	-0.639
HOMER1	-1.9675
MCM9	-0.5535
OSR1	2.13016666666667
BPIL1	-1.957
CHRNA4	-0.34075
HSPA5	-0.3815
RAB40A	-0.1875
ALDH8A1	-0.2484
PRRG2	1.579
RALA	0.1779
SAP30	-1.2135
XPA	0.238
ZBTB9	0.213666666666667
SPDEF	2.32625
APOBEC3H	1.2115
GNPTAB	-0.122785714285714
ABCC10	-0.71575
INSL4	-3.5225
PFDN6	-2.02525
RPA1	-0.416
TROVE2	0.27125
C12orf35	0.925
PLEKHM1	0.676
FNDC3A	0.228166666666667
MGC61571	-0.9105
WNT10A	1.466125
SPIRE1	-0.238833333333333
MICB	-0.606384615384615
ST8SIA3	-1.26477777777778
MYL7	0.451
IAH1	0.2185
MBD3L1	-0.21675
KHDRBS3	0.35875
PMS2L5	-0.826833333333333
SLC30A10	-3.4695
UBE2E1	-1.24066666666667
MICAL2	-0.011625
GEMIN7	-0.03375
