Hybridization REF	TCGA-BH-A0HO-01A-11R-A034-07
IL1RL1	-0.6132
ZNF765	-0.9939
C14orf138	-1.284
SNX10	0.5505
TAC4	0.2285
C1orf64	0.09475
POGK	0.622875
MAPK9	0.818
ZNF366	2.76225
C8orf79	3.1606
CLDN7	2.775375
OR5AT1	0.618
TRIM37	-2.475
LRRC25	4.0545
GRHL2	3.0024
TEKT3	2.28325
LASS5	-0.611666666666667
ABCC4	0.654833333333333
DLG3	0.588
VGLL1	0.012375
ZFP36L2	0.953333333333333
MFRP	0.1365
KIAA1799	0.48925
FLJ44379	0.1465
PCNX	-0.36525
ANXA9	2.0925
CYP4V2	2.3729
PIK3C2A	0.1595
SRR	0.6645
NOL3	-0.099
IFITM2	1.2345
ARNTL2	-2.8895
ZNF595	0.9505
NLRP13	1.8005
ASPH	0.27075
CPA2	0.3635
PVRIG	-1.49316666666667
LEPR	-0.625833333333333
C16orf42	0.192333333333333
SH3BGRL	2.30425
FAM77D	-0.414166666666667
FNDC7	-0.3355
C9orf6	0.242
NOTCH2NL	1.69333333333333
PGBD1	0.0885
SYNGR2	0.911833333333333
PITPNA	-0.0759375
PRPF4B	-0.8352
SLC43A3	-1.72264285714286
NRBP1	-0.65175
SLC25A22	0.946
ILK	-0.43075
SLC22A8	0.9735
MRPS7	-0.227625
PITX2	-2.9645
FABP3	1.314125
OR1L1	0.655
LOC728215	-0.275625
BLID	-0.635
KIAA1217	2.01123529411765
TFPT	0.37075
AP4B1	-0.58975
VBP1	-0.99275
OR1K1	0.8475
MORC3	0.19725
BHMT2	-1.24533333333333
C3orf10	0.664375
FZD7	-0.676833333333333
WFDC10A	-0.481
PMS2CL	-0.691125
CCDC32	0.712833333333333
FA2H	-0.10375
ALG13	0.9935
TTLL7	0.5744
SPOCK3	0.22075
SLC13A2	0.519
AIM1	-1.6005
GPRC6A	1.74
EGR2	3.5245
MED11	0.99125
WWC1	1.458
SH3GL3	-3.886
RIF1	-0.981142857142857
PRLH	0.1635
VLDLR	0.113
DBT	0.3589375
C21orf63	1.6915
CGGBP1	-0.533875
KRTAP12-2	0.457
TADA3L	-0.6375
ZBTB16	3.5635
PDGFB	0.850625
RFX1	0.522125
UQCRB	-0.00120000000000001
LOC133874	-0.518
HPS3	-2.96925
LGALS3BP	2.0915
DKFZP564O0823	4.65171428571429
MRFAP1L1	0.50175
HOXA10	-1.48516666666667
NGB	-0.002
KIF21A	-0.115230769230769
IFLTD1	0.448
LZTS1	-0.6005
ARHGEF3	1.46225
RHBDL3	-0.1715
CSNK1G2	-0.132833333333333
ChGn	-1.505625
KIAA1244	2.8465
GABRB2	0.543
MGC72080	-1.206
CD27	3.0265
EGLN1	-1.6715
PEX13	0.6455
RWDD3	-0.29375
RNF12	-0.592333333333333
GRIN2B	-1.271
ADAMTS14	-0.40275
DYDC2	0.571166666666667
ATP6AP1	1.3286
NR1H2	-0.0113333333333333
PDK2	0.0785
C3orf17	-0.308166666666667
SLC38A2	-0.279642857142857
SLC25A29	-2.15916666666667
C15orf29	0.126125
ADAM9	-1.034
TMUB2	0.010125
GPR176	-0.49925
AGK	-0.885375
MCCD1	0.488
NDUFA4	0.27725
TMEM146	-1.07425
DUSP1	0.637
UNQ6975	1.2855
EMX2OS	4.73575
INSM2	-0.40225
LUZP4	-0.95075
SETD6	-1.70825
P2RY2	-1.3265
SLC45A2	-1.5775
RABGAP1	-0.275666666666667
UBXD5	0.133125
GPRC5A	0.1191
PAK3	-0.602
LOC63920	-0.8
TGFBR1	0.8861
KRTAP6-3	0.62225
SFMBT2	0.24225
CDC42	0.1460625
C11orf35	0.693
TTLL2	-0.196
UACA	0.110416666666667
CD97	-0.4022
SETD5	-0.829625
NINJ2	-1.04275
PTER	1.02233333333333
POMGNT1	1.1215
KRTAP4-2	0.074
ECGF1	3.142375
HRB	-0.312
ATP1B2	0.081
LOC400506	-0.229
COL4A3BP	0.58725
C6orf97	2.0405
GRHPR	0.605
TAS2R1	0.6345
SEMA7A	-1.20375
EDF1	0.755
ODF2L	-0.4072
PCID2	-1.0095
GTF2H4	-0.5025
ZCCHC3	-0.98125
CGB2	0.159166666666667
NEUROD1	-0.04375
C20orf75	-0.241
RP5-1054A22.3	1.314
IFNA5	0.5295
ZNF134	0.440333333333333
MGC119295	-1.1396
ZSWIM6	1.10225
SMEK1	-0.183666666666667
PCGF2	-0.0375
C1orf102	3.47075
CYP2A13	1.0165
KCNH6	-2.0586
MDM1	0.3498
ALDH7A1	-0.126166666666667
C9orf75	1.1825
VDAC3	-0.77725
OR51T1	-0.0435
EIF3F	-0.528166666666667
KCNJ10	-0.374875
LENG8	0.026
EDEM2	1.07516666666667
CCNJL	-1.58
DHX37	-0.649
CRYGN	-0.252
AATF	-0.7135
ZNF630	1.464125
E2F5	-0.1825
WFDC13	-1.44125
FTSJ3	-1.4865
C4orf33	0.8675
LHFPL4	-3.283
C19orf56	-0.218166666666667
SMAD4	0.400375
AFM	-0.3336
G0S2	0.75625
FCHSD2	-0.1139
RRP1B	-0.9414
EEF1B2	-0.340333333333333
STAT6	0.311166666666667
ZNF195	-0.736
GNL1	-0.857666666666667
ZNRF2	1.07816666666667
PER3	-0.426375
ASB16	1.00475
C10orf10	0.6965
ADCY8	-2.80983333333333
C9orf58	-2.06133333333333
ARMC10	0.240333333333333
PSG1	-2.0375
DHX34	-0.23075
VARS2	0.05325
NFIC	0.79575
ITPR2	-0.33225
AGXT2	1.06666666666667
OR6K3	0.3335
H2AFZ	-0.909833333333333
MLLT3	1.47616666666667
COX4I2	2.47625
CCNT2	-0.25525
PLK4	-2.372625
NUMBL	-0.494833333333333
MED16	0.28925
PLEKHQ1	1.5325
GOSR1	0.282555555555556
BTG4	0.73875
RPL30	0.0162499999999999
IGSF5	0.3625
IGFL2	-0.259833333333333
ELMOD2	1.6
SHC3	-0.6075
HAVCR1	-0.5495
DYNC2H1	1.4335
RNF5	-0.813
C2orf7	-0.0995
NLF1	0.918
KLHL25	-0.0495
LRP10	1.2935
KRI1	-0.7715
PUS7L	-0.357833333333333
MGMT	0.72375
HOXD1	-1.14766666666667
CSH1	0.526
ATG16L2	-1.28625
FLJ44635	1.0915
CHODL	-0.81525
EXOSC8	-1.06325
SLC28A1	-0.059
MYO7B	-0.600833333333333
SEH1L	0.2325
MTNR1A	0.328166666666667
TSPAN5	1.21483333333333
CDC45L	-3.54383333333333
AMIGO1	0.3355
ATAD3A	-1.32625
OSGIN2	0.2385
PDIK1L	1.411
DARC	2.67675
PIPSL	0.576
SHMT1	-1.0275
CRISP3	-0.681
POPDC2	1.76766666666667
ZRANB2	-1.123
FBXL8	0.812
TRIP13	-2.80245454545455
EIF5AL1	-0.787
POU5F1P3	-5.25016666666667
IL6	-2.70416666666667
CXorf38	0.670833333333333
IFNA16	0.52
FBXL2	1.946
BRD1	0.4085
STATH	0.2105
FBXO44	-0.0991666666666667
MCCC2	1.24775
CDC2	-1.6908
C5orf23	-1.59675
IVD	0.359333333333333
C10orf122	-0.119666666666667
MSL3L1	-0.1414
MVP	0.64025
EPOR	-1.1211
ZMYM1	-0.715833333333333
BCL7C	-0.0391666666666667
PSTPIP2	0.7246
LYPD1	-2.45
OR8G5	-0.5545
ZP3	0.667833333333333
BCAS4	1.00975
EDG6	1.847
ISY1	-0.387
PRAMEF2	-1.3965
CUL1	-0.888
RNF213	1.0732
CCRK	1.466
DHX9	-0.475375
C13orf29	0.5435
NCKAP1	0.251333333333333
MRPL43	0.726714285714286
XPR1	0.13575
PKN2	-0.0656
PODNL1	0.3375
ZNF333	0.280875
DALRD3	1.04025
OPN1SW	0.1975
BTBD6	0.577
C11orf82	-2.7615
OR5P3	-0.552
DUSP11	-0.09425
L1CAM	-1.6963
NEK11	2.00366666666667
OR7E91P	1.7005
CNTN3	1.5393
CREB3L2	0.69225
ZBTB37	-0.195
KIAA1324L	2.0795
NDUFB10	0.740166666666667
NUDT2	0.44475
GTPBP8	-0.2495
CACNA1D	3.053375
PRKAA2	2.06616666666667
PRDM8	0.2765
MGC16075	-1.30183333333333
KRT14	-0.983714285714286
PP8961	0.896625
MRPL18	-0.5295
ABCG2	-1.1765
PACRG	0.618
BBS2	-0.518
KREMEN2	-3.948
FBXO21	0.466
HNRPUL1	-0.2685
GRB10	-0.6475
CLSTN1	1.724875
LMAN2	0.7789
C17orf61	0.123
NIPSNAP3A	0.5915
INSIG2	-1.16033333333333
PCDHB7	-0.233666666666667
STXBP2	1.025375
CMAH	0.157083333333333
SEMA5B	-0.9935
ZNF155	0.1925
COQ6	0.610833333333333
PRPF4	-1.013
TSPAN15	2.0321
VN1R5	-0.05475
LATS2	-0.3595
SELK	0.6435
PGK2	0.0883333333333333
MS4A1	-1.109
TYW3	-0.7037
KRTAP5-1	0.88825
RCCD1	-1.31666666666667
BTN1A1	0.54175
DDX28	-0.76525
TMEM65	-0.622125
LOC92345	0.13725
TTC31	-0.594
WDR46	-1.16633333333333
CHP2	-1.44783333333333
LSP1	0.315875
ZNF542	0.5405
EXOSC1	0.578
ARHGAP18	0.7275
LRRTM4	-1.5285
MAOB	-0.73825
CACNB4	-1.088
MGC33846	0.2595
RANBP3L	-0.029125
ATP5L	0.39875
ONECUT1	-2.7115
NUDT9	1.387
TMEM149	1.06
STX17	1.031
IGSF10	-3.721
TMPRSS9	-0.6795
BMPR2	0.789083333333333
ALLC	-0.66925
KLF7	-0.854
GCC1	0.5364
TIMM9	0.033
CDO1	0.484166666666667
MGC10701	-1.163
IFI6	4.21266666666667
FRMD8	0.4505
MGAT2	0.553
WBP5	0.228333333333333
CNIH2	-0.16075
KIAA0907	-1.6738
KCNH8	-1.5825
CTSG	-1.16125
GRIK1	-0.567166666666667
CUL5	0.934875
FRMD1	0.2975
OR9A4	0.755
SYT6	-0.617875
FOXD4L2	1.141
ANAPC2	-0.658666666666667
OPN5	1.724
TAF13	0.47275
LYG2	0.09325
GGNBP1	-0.234
C11orf40	0.9435
OTX2	-0.93
REG4	-0.0765
EIF5	-0.495
PALB2	-1.27825
SEPSECS	0.2476
RNASE3	-0.0335
TRIM49	-1.2105
POLR2K	0.4613
GPR42	0.046
C8B	-1.3055
SASS6	-0.76925
PREB	-0.3585
OR3A3	0.761
TUBA8	0.801
IGLV2-14	-1.406
STIL	-2.7695
ANKFN1	-1.1255
NME7	0.2775
HOXC12	-1.736
UBE2C	-2.010625
FHOD1	-0.86875
CDK2AP1	-0.0985
OR6K2	0.391
DHPS	0.031
RPL5	0.0494166666666666
TRGV5	0.467
LOC541472	0.333
HCCS	-0.0228
DENND1B	2.477
LHX3	-0.873
OR5D16	0.6555
CXorf57	-0.0985
IRF2BP1	0.87475
NDST2	1.00316666666667
LCE3D	0.3305
BOLL	0.22825
SYT3	-0.38825
PIH1D2	1.5265
C20orf7	-0.4795
IL1R2	-0.420166666666667
SLAMF9	0.368
PPME1	-0.628125
PIK3CA	-0.521
TRAPPC1	-0.07825
COLEC10	-0.535
SLC9A6	-1.07416666666667
PDDC1	-0.814416666666667
CCDC53	0.933
GK3P	-0.03425
DAZL	-0.8165
BRI3	0.4585
SDK1	-0.388875
CYP2C18	0.0362500000000001
IFI44L	4.461875
RPL3L	0.6425
FUT9	-1.82216666666667
KIFC2	-0.660666666666667
PMP2	-1.46225
SLC4A9	-0.7655
PLAG1	-2.23816666666667
MYCBP2	0.52
OR4E2	-0.229
CCDC65	1.93575
C16orf82	0.026375
ENTPD4	0.549875
BRP44L	0.937875
PMP22CD	0.07775
TMCO4	0.8065
KCNN1	-1.0885
WDR35	0.518
CCDC80	1.343875
C3orf31	-0.9625
SLC7A9	-1.61125
TMEM190	-1.2665
DBC1	-2.44116666666667
FADS3	-1.10616666666667
PDZD8	1.815
GRM5	0.29375
AZGP1	4.0925
PEX3	0.0005
MED1	0.0102857142857143
ATG4C	-0.8105
HNRPH3	-1.13675
FAM109B	2.198
C4orf17	-0.678
CA10	0.012
OPRD1	0.27
CCL16	-1.379
SACM1L	-0.32175
CST6	3.64325
CD63	1.69125
LGI1	-2.71
ZNF784	0.792
CRYBB1	-0.3565
CX3CL1	-0.0867
TOP2A	-3.204625
GYPB	-4.05383333333333
GADD45GIP1	-0.2855
FEN1	-2.217375
IGF1R	1.723125
WDR72	0.550166666666667
PURG	-1.4665
DEFB126	-0.1525
PKD1L1	0.88675
CAV1	-2.5788
GNPDA2	0.9198
DGAT2	0.8145
NLGN1	-4.642
STRBP	0.127375
HPRT1	-0.6355
FANCI	-2.458875
PSMA7	0.094625
DBF4B	-0.996166666666667
TTF1	-0.8865
RAD54L	-2.94375
ELOF1	-0.23975
PLAGL2	-0.726
ZNF256	0.16575
HMGCL	0.772
MSI2	-0.0236666666666667
RPESP	5.89916666666667
C11orf60	0.91375
ABCD1	0.247
ACAA1	0.7088
SPARCL1	5.06007142857143
IL6ST	2.5158
ZNF319	0.247
TMEM109	-0.1414
FAM90A1	1.1505
IL22RA1	-1.228
ATP4B	0.496
TEC	-1.34933333333333
C7orf30	-0.46575
TXNDC2	-1.26116666666667
ABCB4	-0.634
KIAA1191	0.297
C9orf38	0.3475
SFTPB	0.175125
CNTNAP2	-2.25945454545455
FRK	4.008
TBX19	-0.29575
CHD4	-0.69475
C6orf26	-2.71183333333333
MOSC2	2.4185
IKBKE	0.45625
HIF1A	-1.59883333333333
LOC595101	-0.144
RELA	0.412166666666667
TMEM16B	3.76766666666667
ABHD12B	-2.7335
TSEN34	0.36925
KIF18A	-2.97775
TXNDC9	0.283666666666667
SPATA2L	0.343
SEMA4G	-0.9335
C21orf91	-0.65575
MATN1	-0.2125
KCNIP4	-0.0594
TUSC1	1.406625
OR4C15	0.367
ARMCX6	0.0730833333333333
WBSCR27	-1.39683333333333
OR52I2	-0.3345
KIAA1604	-0.39
DYNC1I1	-1.393625
PPP4C	-0.875
SLC47A2	-1.83266666666667
TREH	0.0285
CD48	2.0615
ST14	1.8925
PKN1	-0.217
SPON2	1.4825
XBP1	2.61433333333333
SFRS12	-0.257
EFCAB6	3.18375
SELT	0.7095
SLC39A2	-0.4445
ERF	-0.8045
ARL3	0.8455
SURF6	-1.2987
MLLT10	-1.09438095238095
FLJ11171	0.0855
TDGF1	-4.62716666666667
ERCC6	0.13425
EIF2AK4	0.147125
BAZ1A	-0.250333333333333
LRRN3	-0.5645
TMC3	3.0045
EFTUD1	-0.133
PTPRO	2.4305
CLEC12A	0.759
ACBD4	0.741875
ZDHHC14	-0.8195
OTUD7B	0.619375
ACTB	-0.5205625
MSRA	0.5305
LCE5A	0.5655
IFI35	1.56725
BSCL2	1.65266666666667
ANKRD12	0.549083333333333
CFHR2	0.18175
RGAG1	-0.329666666666667
HSFY1	0.127
SLC30A5	0.35025
IMPG1	0.986
GPR109A	0.6375
ZNF185	-1.47425
IYD	0.49
NPCDR1	0.563
SERPINA13	1.245
HMGCLL1	1.0795
NEUROG1	0.605
UBQLN1	0.117625
LIN37	0.45125
SOCS2	-2.878125
DSCR4	-1.534125
XKR6	0.498
GPR142	0.83
KRTAP13-3	0.189
CCDC15	1.0385
MOS	0.713
CD1E	-0.9535
OFCC1	-0.407
FAM83D	-3.14125
SRFBP1	0.10975
C9orf96	0.585
DHDH	-0.8205
CCDC90A	0.146
RABL3	1.0598
CD320	-0.282
ANGEL2	0.8715
MRPL21	0.2875
SMG6	-0.127833333333333
INSR	1.8649375
FLJ14816	-0.8195
GLRB	3.95133333333333
C9orf89	1.4
CIZ1	-0.688625
URG4	-0.5065
LRDD	-1.00833333333333
CBY1	0.870166666666667
NFX1	-0.09925
MTERFD2	0.0935714285714285
C19orf23	0.7165
PGC	-2.83075
IER3IP1	1.0396
RASAL2	0.57175
C1orf89	-0.138
SYNJ1	-0.634
NFKBIE	1.043
FLJ40125	-0.8095
TCEB2	-0.1772
NOG	-1.3225
POLR2J2	-0.8785
HLA-B	3.021
PCDHA1	-0.0935
PPP2R2B	-1.161
ARHGEF17	0.536833333333333
TCF7L2	0.8725
CHD5	-0.711833333333333
ZNF431	-0.74225
TBC1D25	-0.444
ZNF800	-0.36625
SCUBE2	5.08581818181818
MYCBP	0.396
GPX5	0.345
C6orf129	0.0615
QSER1	-0.394333333333333
ULK2	2.18725
PIGO	0.672
NRCAM	-1.86328571428571
SLC35E3	0.082
CSRP2	-2.1765
HYPE	0.41025
MAPK15	0.308833333333333
MGC14327	-0.0515
TIMM13	-0.827166666666667
ZNF462	-1.7175
GBA3	0.17425
TEX13A	-0.2295
MCM6	-1.89344444444444
MTRF1	-0.748875
ABCA7	-0.75275
EIF4A2	0.242
ZC3H10	0.8968
RPGR	0.337
C20orf94	-0.2275
RP1L1	0.073
GPR125	-0.58025
USP22	-0.0135714285714286
OR1L4	0.8925
MLZE	0.5365
FLJ32065	-0.14275
PTCD1	-0.00650000000000001
CRTAC1	0.4705
BXDC2	-1.33225
C18orf1	0.959833333333333
FAM107A	0.553285714285714
EFNA3	-0.56575
P18SRP	-0.2231
CAMKK2	0.653
KIAA0649	-0.477
NES	-2.09533333333333
HS6ST3	-1.66225
PON2	0.55525
TCP11L2	-0.3935
CLEC4A	3.5485
PRR12	0.185
MLXIPL	-1.5893
C2orf50	0.533
ZNF28	0.16125
ENC1	-0.0821666666666667
MAP2K1	-0.6445
FKSG2	1.81325
KIAA0430	0.78575
PTP4A1	-0.0713333333333333
GPR156	1.2895
GTF3C6	0.4255
UBR2	0.0387
LOC388272	-1.21625
MAK	-0.5425
ACOT4	3.38675
STC2	-0.74725
PIGW	-0.83475
SAE1	-0.967625
COL6A1	0.561590909090909
OAZ1	-0.214
STMN4	2.9875
EDG3	0.091
SGCE	-2.2815
IL11	-2.62966666666667
PRSS8	1.842375
YIPF5	0.363833333333333
WNT4	3.5415
CSN2	0.182166666666667
TCF7	-3.7355
TDO2	3.545
SAMD9	1.9873125
S100A7A	-0.493
MMRN1	1.38016666666667
GKAP1	0.50775
AKR1C3	-0.731125
RNF19A	-0.2405
GMDS	0.63125
YKT6	-0.91075
SPARC	1.2735
C12orf31	-0.62225
UBE2V2	-0.884833333333333
FBXL18	-0.727
KIAA0460	0.444
ADAM22	-0.495625
SERPINC1	-3.8735
KCTD21	0.72575
MYOHD1	-1.24025
ZNF37A	0.183
GTF3C1	-0.399333333333333
CTSZ	2.66425
PRNPIP	-0.8725
DRD1IP	0.367
NR1I2	-2.6325
ZNF266	-1.0002
SPAG4L	0.7115
COX4NB	-0.89175
SAPS1	0.1555
APOA1	-3.8065
TATDN1	-0.182166666666667
C10orf82	1.14225
KPNB1	-1.489
FOXO3	0.08225
CRYBB2	-0.9665
ZBTB5	-0.928333333333333
SLC25A38	0.25425
DCTN2	-0.3055
IFT20	0.9975
CTHRC1	1.35975
C1orf31	0.00425
UHRF1	-1.3065
GPC6	-1.22675
C10orf54	1.68475
MCF2L2	0.0886
WNT9B	0.041125
OLA1	-0.382125
FAM120B	-0.00375
TTLL10	-0.483
CYorf15A	-4.5565
RELN	-1.9135
SCN2B	0.6075
MFHAS1	-0.98425
NKX3-2	-2.22516666666667
RASGRF2	-0.6385
SSBP1	-0.459
KPNA6	0.0668571428571429
LOC389118	0.193
HS3ST4	-1.2803
SUPT7L	-0.197125
FLJ32658	-0.719
IGFBPL1	0.536
KIAA1641	-2.437
SHKBP1	-0.5335
CSF1R	4.8895
NAGK	0.81425
MYL2	0.54275
HIST1H4C	-3.26
TOMM7	-0.3465
ADAMTSL3	1.661
TNFSF14	-1.59425
PRRT2	-1.27375
VTA1	-0.49825
AOAH	3.68816666666667
CRISPLD2	0.7685
PNN	-1.0401
TA-NFKBH	-0.31625
ESPN	-0.3055
RBM43	0.262
KIAA1267	0.142
DDX3X	0.111444444444444
KIAA1576	-4.8345
PLXDC1	4.55266666666667
FLJ25801	-4.14175
HNRNPL	-0.533
RUNDC3A	0.283333333333333
CASP12	0.7445
SH2D5	-1.38225
RPL26L1	-0.3515
OR51A7	-0.581
HDC	2.2535
C2orf16	0.4608
SYTL3	1.129375
GOLGA4	0.5124375
NOTCH1	-1.06266666666667
ATPAF2	0.627
ECD	0.725
SSX5	-1.3865
SNAP91	0.1845
OCA2	-3.99325
PNPO	0.784666666666667
DAPK1	0.154166666666667
PINX1	-1.00483333333333
SELENBP1	1.466
NEK3	-0.640666666666667
TMED4	0.710642857142857
SSTR4	-0.353
FOSL1	-2.587
CD40LG	0.2745
CES1	-1.58241666666667
DCI	-0.2485
B3GAT3	0.481833333333333
STK17B	-0.72375
CNTN6	3.80675
CYP3A4	-1.96816666666667
MBOAT2	2.07664285714286
PISD	0.14425
USP1	-1.441
PYDC1	2.459
CENPM	-1.08525
SAR1B	1.00475
TTC7B	0.01675
DP58	-0.619
GPC1	-0.3035
RBL1	-1.706125
TMEM137	-3.0155
TOB1	0.673666666666667
TCEAL1	1.5775
CENPF	-2.32190909090909
C6	1.60333333333333
PRSS1	-3.795
PPIL6	2.329
C6orf124	-2.2955
ODZ4	0.025
SNCB	-0.19475
NDUFB9	0.079875
CNOT6L	0.8315
S100A9	0.216833333333333
TRIM50	-0.3285
KCTD1	2.5614
WDR63	2.61875
SPEF2	2.915125
RNGTT	-0.533666666666667
CXorf22	2.9015
KCNK16	-0.00849999999999998
CEP250	-1.2725
ATPBD1B	-0.104
KCNJ2	4.301
MT1B	-2.64
ZNF684	-0.4225
SLC4A1	0.077
PDHA1	-1.1015
ZNF492	-0.9755
TKT	-1.584
BYSL	-0.216
RNF38	-0.221375
AHDC1	1.4185
KLHL2	0.650625
CMTM8	2.44975
DMP1	1.1085
HERPUD2	-0.251625
CRTAM	3.02616666666667
ZNF572	-0.0045
TMEM16J	0.526
HSD17B2	-4.46125
UBE2G1	0.502375
AHSA2	-2.8955
PELI2	-0.828
TPX2	-3.094625
ATP9B	1.28733333333333
DAZAP1	0.177375
HMGCS2	2.25383333333333
C17orf38	-0.25025
B9D1	1.037625
NKX2-5	-1.02333333333333
KIAA1276	-0.306
LILRB2	3.8075
CSTF1	-0.6075
BTN2A1	-0.824
C15orf48	3.57475
IGF2BP3	-4.27775
FAM113B	0.380666666666667
HRG	0.188428571428571
ZNF131	-1.03
USP47	0.601428571428571
CCDC88B	0.479875
HCN1	0.0851
HTN1	-0.700166666666667
SYCP3	-0.972
C13orf23	-0.3228
PAPOLA	0.2868125
AATK	-0.3251
MSH3	-0.485166666666667
NDUFAB1	-0.319
ITLN2	-1.00583333333333
BAK1	-0.2695
MRPL45	-0.401333333333333
MTNR1B	0.187666666666667
LOC645843	0.352
SPECC1L	0.73925
PGCP	0.9585
SPN	-0.700875
GPR143	0.4265
ZNF576	0.172666666666667
TMEM39A	0.3033
ATP5D	0.838
MAGEB3	-1.714
RPS5	-0.135666666666667
ANP32E	-1.94735714285714
MTMR1	0.033
YEATS4	-0.7855
SYNGAP1	-0.00525
PCOLCE	-0.963666666666667
MNS1	0.64425
PCYT2	0.0371666666666667
ZNF182	0.071
LAX1	-0.256375
SPPL2B	0.3555
ELOVL5	1.9016
PCDHAC1	0.015
B4GALNT1	-1.4425
BLOC1S2	0.9645
ZNF673	-0.6401
ARHGAP21	-0.773333333333333
IRX5	3.023625
LRFN5	-0.503666666666667
FAM7A1	-1.55875
RAB19	0.3805
GINS1	-2.5595
ITM2B	2.1864
PAPSS2	-0.948916666666667
OR5BF1	1.282
ACSL3	0.0845
KIAA1919	-0.530083333333333
GLT8D2	1.6485
UTRN	0.387
CNN1	0.36425
HISPPD2A	-0.869833333333333
SDAD1	0.004125
SIGLEC9	2.21516666666667
RPL35	-0.118357142857143
C22orf26	0.542
IMPDH2	0.057875
WDR69	-0.48375
SEC14L5	-0.497
CLTA	0.03775
RP11-529I10.4	2.20875
GPR37L1	0.648833333333333
OGDH	-0.302
ASB13	0.9095
ZFP14	-0.64925
ZCRB1	0.351833333333333
KPNA3	0.276
HSPA1L	0.5555
RHOC	0.559875
LOC554175	-0.2075
PPP3CA	1.3297
SLC1A7	-0.393
ZNF529	-0.532166666666667
RBED1	0.9185
DDB2	-0.94975
FLJ11286	1.03766666666667
SPATA1	1.0835
MKNK1	-0.0065
DYSF	1.151
ALKBH2	-0.05275
NKD1	-3.49433333333333
C1orf174	-0.04475
PLEKHO1	0.429166666666667
ASB10	0.14125
RING1	-0.414
NPC2	0.984875
AVPR1B	0.2295
YTHDF1	-0.271
LMAN1L	0.477
GSG2	-2.3895
CEP170	-0.3808
RPS4Y2	-5.5595
MSH6	-1.012
HECTD2	0.370833333333333
ZNF556	0.294166666666667
PLEKHC1	-1.9264
AIRE	0.707833333333333
BCL2L10	0.64675
LMOD3	-0.2188
ZBTB8	0.1157
FOXA2	-3.3901
SLCO2A1	3.2675
C3orf46	-0.506
PRDM16	-0.550166666666667
TMEM98	0.57525
FRMD5	-1.9755
PDE6C	-1.5385
C1orf216	0.031
EP400	-0.507214285714286
PTK2	-0.3075
RNF217	-0.32
NDUFA8	0.688
ZFAT1	0.8015
LAMP3	2.01983333333333
GLTSCR2	0.521625
NPW	-1.1635
LLGL2	-0.1994
PPM1K	0.417333333333333
C20orf177	-0.69
KIR2DL4	0.5241
NFKB2	0.59125
C21orf122	-0.318166666666667
HESX1	0.8315
GPR114	0.802833333333333
SLC25A35	0.289833333333333
GNAT1	-0.4135
ORAI3	0.35925
FAM76B	-0.02225
TMEM99	0.9879
TRIM29	-1.6857
CDS1	2.5885
RHEB	-0.1977
C4orf27	-0.342333333333333
RAB3A	0.3265
OTUD6B	-0.9745
GPD1	1.54125
CDH15	-0.842166666666667
NPM1	-0.129928571428571
TMEM117	-0.292
PRPS2	1.08341666666667
GCK	-0.536
ADRA2A	4.48366666666667
TSPYL4	0.386333333333333
TASP1	-0.13675
WDR19	0.485916666666667
C10orf38	-1.88275
PDE4C	-0.9445
FYB	1.2525
C1orf55	0.416666666666667
PPFIA3	-0.583
RAD18	-0.921
C12orf44	-0.506833333333333
CRYBA4	-0.4655
HVCN1	1.64975
TAF10	-0.00966666666666666
C16orf48	-0.793666666666667
DEPDC5	1.20216666666667
LTBP1	-3.2265
MAPRE1	-0.142125
FGF8	-0.588
C3orf52	2.693375
SENP7	-0.113
LRRK2	0.94925
RUNDC2A	-0.138333333333333
KIAA0355	0.3155
CPEB1	-3.024
PPEF2	0.336
ABI2	-0.202833333333333
KIAA0317	-0.1375
ATF1	-0.241666666666667
DYNC1H1	0.3525
DIP	0.8845
TMEM33	0.627722222222222
POLDIP3	-0.04625
C7orf24	0.1805
GPR171	2.0515
CDC6	-2.86966666666667
PLD1	0.4995
ITFG2	-0.2966
NDUFC1	1.03425
AKNA	-0.8345
NBR1	0.782
PKHD1	0.103875
HPS4	-0.093
MAFA	1.25975
ULBP3	-1.24025
DIRC1	-0.0755
IMMT	-0.2155
C22orf13	0.466333333333333
CEL	0.00724999999999999
MARK3	-0.838
ADAMTS2	0.210916666666667
ARPC3	0.362
TMEM10	0.522714285714286
NPHS1	0.719
BRD8	-0.265666666666667
WDR12	-1.37225
IDI2	0.221571428571429
HOXD13	-2.068
OR8G2	-1.18475
SLAIN1	-3.01175
GABRQ	-0.66775
NR2C2	-1.0395
NKTR	-1.2026
TLE2	0.237
KIAA0892	-0.730333333333333
AURKA	-3.033
GPRC5C	-0.829333333333333
TBC1D9B	0.539
PNPLA6	0.0303333333333333
AP3B1	0.047
NAG	-0.102
C11orf68	-0.65125
AKR7A3	3.033
AHCYL1	1.05558333333333
COP1	0.881
RPP14	-0.515083333333333
PCDHB18	0.189
CDH24	0.58125
KRT17	-2.4758
LACTB2	0.3635
DDX24	-0.0256
PHACTR1	-2.68983333333333
SLC35E2	-0.81825
LOXL1	-1.20825
IQSEC2	1.126
RGSL1	1.115
PCDHGC5	0.2
MEGF10	1.457
PRRX1	0.650666666666667
ASTE1	0.234
C6orf159	-1.35
MYOD1	1.01775
GAA	1.253
ZNF747	0.18775
