Hybridization REF	TCGA-BH-A0BV-11A-31R-A089-07
TTC19	0.607875
C1orf114	-1.794
GFPT1	-0.328
SLC27A6	1.698
MRPS10	-0.8399
CALML5	1.90383333333333
TRPM7	-0.197875
CGNL1	2.95825
CECR1	0.17125
SERPINB8	-1.12
TMEM102	0.306375
PDIA2	-4.209
NUCKS1	-0.773
HOTAIR	0.33375
EBI3	-0.53925
NXN	1.29
ZMYND19	-0.796125
FOXJ3	0.0255
EIF5B	-0.0631
EIF2B4	-0.0795
LEO1	-0.40425
ZIC5	-1.89858333333333
IL20	0.838833333333333
KIAA0415	0.01375
FLJ37357	1.3665
TSPAN12	1.0095
ACTR3B	1.057375
TFAM	-0.2595
IL17RD	1.30825
PARP12	-0.04375
KLHDC7A	0.681
KCTD4	1.40633333333333
GTF2H1	0.31525
FLCN	-0.815833333333333
BIRC4	0.470875
LOC790955	-0.95025
VKORC1L1	0.2465
CYP4F22	2.00383333333333
TAS2R5	0.2495
ZNF582	1.7915
HS3ST3B1	-0.42075
CTNS	0.0835
STK36	0.384166666666667
MMD2	0.09725
RP5-1103G7.6	1.4345
FLJ23356	-0.4905
CRH	-0.084
C1orf182	-1.0575
ACP5	1.5705
AMFR	0.8889
CA4	2.33625
PLCB4	0.32875
MPHOSPH10	-0.1555
UNQ473	2.7525
G3BP2	-0.3985
SR140	-0.905
HOXA2	1.44
PYGB	0.9085
BAT1	-0.571333333333333
DKK3	0.629166666666667
DDX31	-0.329875
TULP1	-0.102375
NHLRC2	0.91875
TNRC4	-0.564166666666667
ZNF430	0.934
TNRC6A	0.0655
PLA2G1B	1.289
RCHY1	0.8065
GTF2A2	-0.588833333333333
MGC4294	-0.363
ZNF691	0.3325
TACC3	-2.86075
DNAJC5G	-0.23925
LOC4951	0.6435
MS4A4A	-0.779
LOC152485	2.001
PPP1R2P1	0.02575
PPP2R5B	-0.31725
RPGRIP1L	0.03125
SPOP	0.4967
PTPRF	1.76416666666667
MGC42090	-0.0045
SUSD3	2.7865
THOC4	-0.986
MAML1	0.5841
FXR2	-0.2095
TYK2	-0.12125
MUC6	0.4965
DNAJB7	-0.106
PIP4K2A	-0.789928571428571
MEX3A	-0.0075
RRP1	-0.979125
TFAP4	0.124
CXorf41	0.39225
MTMR4	0.0388333333333333
CTLA4	-0.215
SNX9	0.593875
CIB3	-0.407333333333333
NECAP1	0.355125
PLA2G2D	-0.3758
GLMN	-1.10066666666667
DCLRE1A	-0.57275
PDX1	-0.005
SAMD11	-1.95025
MRPL55	-0.3309
TLR7	1.537875
TBC1D21	0.242166666666667
SMAD1	1.4506
ACTRT2	-0.11625
RIOK2	-0.58725
PDLIM4	0.76275
SLC22A15	0.0433333333333333
ABHD13	1.202
STX18	0.3693
CCPG1	0.378071428571429
DCBLD1	0.289833333333333
SLC2A6	-2.729
NOLA3	-0.6455
TRDMT1	-0.0303571428571429
IL17F	0.1545
ATP1A4	0.7475
OR52W1	0.0075
CFL1	-0.4975
IL4	-0.568
RBP2	0.057
CPSF6	-0.024875
TTC8	-0.177166666666667
MUCL1	6.4705
EYA3	-1.72266666666667
KRT38	0.11125
GNE	0.1595
ZNF501	1.376
SLC35A2	-0.16275
CEP110	-0.6418
MYF6	0.979
MGST2	0.2025
TRPV4	1.94883333333333
NEK8	-0.0675
NOX5	-1.51
NCKAP1L	-1.74966666666667
EMP3	-1.767
BPY2C	0.2195
C1orf38	-0.101
ELOVL2	1.227
CBX7	1.25483333333333
OSBPL1A	1.6585
ZNF589	-0.61625
ESCO1	-0.4485
TRA2A	0.1135
C3orf26	-1.64275
PHF2	0.887583333333334
PID1	1.45416666666667
RFC1	-0.21475
MTAP	-0.495875
ADORA3	2.18133333333333
LOC389458	-1.199
TRNT1	-0.766375
CRIPAK	-0.23675
RAI2	3.11416666666667
ANKRD44	-0.676
GZMB	2.41375
NFE2L1	-0.029875
STIP1	-0.941833333333333
RASL11B	0.0305
NT5DC2	-1.059
LRP2	3.765375
MTDH	-0.283133333333333
ARSG	-0.02725
HSP90AB1	-0.272166666666667
CT45-6	-5.506
ZNF483	0.22425
LMBR1L	-0.2205
S100A2	-1.3777
C2	-0.838333333333333
C2orf27	0.199
EIF4EBP1	-1.2895
GCKR	-3.73466666666667
PPP1R9B	-0.284625
FER	-0.8195
SNRK	1.30316666666667
OR5M10	0.1305
UTP6	-0.53125
CAPZA3	2.64525
FBP1	0.618555555555556
TERT	-2.6335
CCL1	-0.595
FUCA1	1.1775
ALS2CR8	1.1035
KCMF1	-0.109166666666667
SRCRB4D	-1.1385
OXCT2	-0.384166666666667
IL17RA	0.570666666666667
MPP5	0.175125
SPA17	-0.343
FLJ10986	1.09683333333333
GALNT14	-1.2525
CXorf27	-0.58825
NPLOC4	-0.685
RAB34	-0.1815
KRTAP3-3	0.4025
ARSD	1.161
CPLX2	-2.0059
PJA1	1.18575
WHDC1L1	0.374833333333333
RB1	-0.417
MTMR15	0.03
PHLDA2	-0.9551
GUCY2F	-0.905
MPV17	-0.168
SLC35D1	-0.698
LYSMD3	0.3097
COL16A1	2.1365
ERLIN1	-0.164166666666667
JMJD4	-0.4565
HIST1H2BK	-1.69475
TP53I11	0.864333333333333
ST3GAL4	-1.4245
PF4V1	0.848333333333333
ALG8	-0.8355
REG1A	0.089
MINA	0.12525
CYB5R3	0.4605
HHLA1	-0.37075
MYST4	0.9258
VASN	-0.03775
UCHL5IP	-1.33125
TFAP2A	0.9358125
MGC9913	1.936
C9orf97	0.1555
LOC90379	-0.36675
PHF15	-0.155214285714286
ZNF169	0.0703333333333333
KRT7	2.9896
GLIPR1L2	1.427375
LOC116236	0.107
IQCF3	0.18
RDH14	0.639666666666667
HNRPK	0.0947857142857143
RABEPK	-0.660166666666667
ISX	-3.063
CBARA1	0.3905
RAD51AP1	-2.5965
MLL5	0.384375
CXorf48	-4.234
SGCD	-0.317
PHTF1	-1.21575
CA3	4.14675
CMTM5	2.09325
STX10	-0.21675
JMJD2D	-0.25625
P4HA1	-1.48016666666667
GAB3	-0.540166666666667
DHRS4	0.206166666666667
COL4A1	2.1704375
C20orf20	-1.7425
OSBPL2	0.578875
PTTG2	-3.6155
KIAA1688	0.555
STS	-1.02375
SHROOM4	0.4015
KBTBD5	0.2735
ALDH1A3	2.6131
BTNL2	-0.0171666666666666
TGIF1	0.7935
ZFAND5	0.723625
ICA1	1.215875
NAV3	-0.155166666666667
FLJ12331	-0.2935
EPS8L2	0.4679
MNT	0.418166666666667
ENTPD1	1.78241666666667
OR51E2	0.47625
STK11	0.111
MX1	2.157125
TTTY9A	-0.000249999999999981
CX62	-0.1515
LOXL4	2.789125
EXOSC4	-0.4785
PURB	0.207357142857143
SETD1A	-0.256833333333333
RELB	0.74975
LAMB2	1.69783333333333
HNF1B	-0.419833333333333
PNLIPRP3	-0.3115
C14orf139	1.1045
UMOD	0.774
GRIN3B	-0.79575
GPR25	-0.4095
ZNF512B	-0.32725
ATP6V0A1	0.171875
SRA1	-0.146333333333333
ZNF615	1.70725
ZNF768	0.16075
ZNF469	2.6555
DYNC2LI1	1.18283333333333
DNAH3	-0.016
LOC387911	3.30325
LOC554234	-0.03025
ARRDC5	-0.439
TMEM59L	0.519166666666667
MARCH4	-0.6455
CNOT8	0.454666666666667
KIRREL3	-1.31733333333333
ADAM17	0.6665
MYOG	-0.162875
CPNE1	-0.546166666666667
AK5	3.81675
LOC204010	0.25125
NDRG4	1.0825
LOC130074	0.2765
PIAS4	-0.306
NCOA2	1.32825
TEGT	0.4197
USP5	-1.236
ANKRD21	-0.694
KIAA0692	0.134833333333333
HAPLN3	3.02975
LZIC	-1.205
NRXN3	2.1065
CDKN2C	-0.508833333333333
KIAA0226	-0.236416666666667
CYB5D1	-0.13875
WDR68	-1.1025625
ABCB6	-0.9368
MRPS25	-1.05475
ZMAT2	0.158333333333333
KRT25	-0.6485
RPL11	0.743
GRAP	-0.390833333333333
LOC198437	-1.48166666666667
RORC	1.227
RAP2C	-0.190785714285714
MXD1	0.2055625
AZI2	0.667333333333333
NUAK2	-1.34875
AHSG	-6.75725
MANSC1	2.482
IMP3	-0.4565
C2orf3	-0.157
VSTM3	1.151
PCTP	0.13875
SIRT1	0.61475
MANBA	0.47575
CD164	1.019625
GFRA1	0.5505
PRM2	0.04225
ZKSCAN3	-0.204
PLEKHG1	2.9585
TPRKB	-0.633
UBFD1	-0.746333333333333
CDKL5	0.954166666666667
HIST1H2BD	-1.74208333333333
INPP4A	-0.959666666666667
BMX	1.45325
PTPRU	-0.1005
LOC554202	-0.0165
HOXC8	0.02675
IL12B	-0.9605
ADPGK	-0.3735
ZNF418	0.9195
SIAE	1.83225
CWC15	-0.153
RP13-401N8.2	-0.216
KLHL11	0.38725
DEDD2	0.16775
PSMB3	-0.53875
DDX25	-2.72525
ZBTB3	0.482166666666667
GFRAL	-0.507
RPS25	0.4105
FAM57B	-1.867
TESK2	1.35133333333333
DNM1L	-0.9765
ZNF207	-0.3805
CLEC11A	0.804875
TOLLIP	0.24075
TMEM61	1.10733333333333
DLK1	0.2035
PLVAP	2.720625
NOD2	1.7965
SCMH1	0.47175
FLJ40235	-0.0045
HTR2A	3.11666666666667
ARMC5	-0.164
FUT7	-0.2465
PRELP	2.4718
ALKBH6	-0.669333333333333
GYG1	0.158583333333333
POLR3GL	0.233
COL8A2	4.1172
OR10A5	0.11025
C1orf187	-2.39225
TXLNB	1.66316666666667
C16orf68	-0.929
R3HDM1	-1.1575
C16orf75	-2.76875
BAALC	-0.591625
TNP1	0.19375
GAPDH	-1.479
COX7C	-0.3925
ERRFI1	-0.519166666666667
PGAM2	0.756833333333333
FAM108B1	0.36075
APC	0.957875
TLR2	3.273
SUCNR1	1.828
ZNF233	1.624
WFDC1	-2.3305
PSG11	-0.427
SLC39A1	0.21775
PSAPL1	-0.9355
CDC42EP1	0.165375
MECR	-0.426
KIAA0101	-3.24
MACROD2	1.5627
MMP19	1.67108333333333
LOC202459	-0.2245
VNN2	1.07225
ACCN3	-1.7525
TIMD4	0.223
RNASE8	-0.542
CCDC7	0.71025
SULT2B1	0.887
ME1	-0.3315
MGRN1	0.155375
MRPL30	-1.18425
IVL	0.420625
CALM1	0.80035
PLEKHA6	1.5836
B4GALNT2	-0.52
PGDS	3.87975
C8orf33	-0.502833333333333
TMEM56	-0.8405
CKM	-1.3405
ESR2	0.5214
ACOT8	-0.54625
AGTR2	0.276
LOC155006	2.706
BC37295_3	0.5795
EPM2AIP1	0.491333333333333
PZP	1.73475
RPS9	0.527333333333333
C18orf51	-1.54125
SIVA1	-1.1293
HEATR2	-0.7285
CD3E	-1.08766666666667
C20orf142	-1.63725
PGLYRP3	0.0735
CCDC139	-0.04275
GPS2	-0.354166666666667
NOL14	-0.6425
LRTM2	-0.3535
TRIM36	0.6115
TP53RK	0.0973999999999999
FBXL13	-0.295666666666667
RUFY2	0.3865
C11orf70	1.33016666666667
HSPB9	-0.278833333333333
GJA5	2.29825
HGF	-0.1475
EPHB4	0.88175
SOX18	-0.191
IFRG15	-0.01
SERPINA10	-4.15825
WDR23	-0.18075
REEP2	-0.810666666666667
CDK3	-0.0985
HSPA12A	1.6405
ARL8B	0.1485
SATB1	1.1615
PPM1D	-0.605
VPS45	0.177166666666667
TP53BP2	0.101875
GJE1	3.3395
CACNA1G	1.74275
VGLL4	1.24175
GNPTG	0.7625
ROS1	-1.92333333333333
C21orf128	-0.2375
BMP8B	0.05225
SLC5A4	-0.8195
SLC6A3	-0.315
C16orf53	-0.191125
TMEM81	-0.392
APC2	-0.7532
SYAP1	-0.44375
C6orf54	-0.987666666666667
ZBED5	-0.3228
PVR	-1.044875
LTA4H	0.187833333333333
CCDC24	0.8663
MAGEA4	-4.71016666666667
IFIT3	1.21933333333333
MYADM	1.706625
C21orf82	1.2065
PDE3B	0.4945
TMPRSS11A	0.275
PGK1	-2.35247058823529
CCL13	4.44816666666667
DERL3	-0.810833333333333
MLXIP	-0.372583333333333
PLOD1	-0.664375
MTFR1	-0.8182
NPDC1	0.745166666666667
GPAA1	-0.555
LTV1	-0.43575
RYR3	2.017
C7orf46	1.434
VAMP2	0.67025
RNF135	1.4722
SUPV3L1	0.0225
FIBP	-0.561875
ADAMTS18	2.33966666666667
RNF25	-0.138166666666667
SOS1	0.3695
PLAU	-0.16625
MATK	-1.4705
EHF	8.1405
CTNND2	-0.59575
PTEN	1.54435714285714
ZNF189	1.162375
SLC28A3	3.486
GUCY1A3	5.1445
SETD2	0.5056875
ROGDI	0.49075
TICAM1	0.5685
RASSF3	0.0095
PACSIN2	0.783833333333333
SERPINB5	1.93225
PRKCDBP	0.1965
TFDP3	-0.127
LGR6	4.507
RFX5	-0.534333333333333
OR52J3	0.1875
PTPN18	0.57725
ZBTB34	0.231125
KCNF1	-0.09625
SYNE2	0.942071428571429
SLC22A4	-0.4755
NETO2	-1.535875
VCPIP1	-0.668
LDHD	0.42225
ESX1	-3.89175
SQRDL	1.48125
GALK1	-1.3635
SERPINA6	1.39433333333333
HD	-0.147625
ASCL3	-0.3105
FBXL6	-1.43925
FABP7	0.993
MAGEC3	-0.266
KLC4	-0.33325
CD1D	-1.541625
PRAM1	0.61975
EIF3B	-0.842785714285714
DSCR8	-5.71875
FLVCR1	-2.69975
KIAA0141	0.514875
PROM2	3.43883333333333
ALOX5	1.5651
GPR162	-0.273
LYRM2	0.216125
RNASE6	-1.039875
HES5	1.69425
GJA1	1.551
MRPS14	-1.0785
HMHB1	-0.571
TAF7	0.695625
BTNL9	2.9262
SFXN2	0.0995
VEPH1	-1.54875
GK2	-0.178
AMBP	-5.27625
KIAA0953	-0.961
XAGE5	-0.495166666666667
CCBP2	0.385
TGM2	-0.448833333333333
ZNF202	-0.381
ACTL6A	-0.895
SLC23A2	-0.7796
ARHGEF7	0.186833333333333
LOC728635	0.125
CRYM	1.804
PKD2	1.18925
MANBAL	0.353666666666667
LIN54	-1.18775
ACTL7B	-0.3655
OR4D9	0.5305
KIAA1683	1.219375
ZNF704	0.977166666666667
TCP10	-0.4805
MAGEB18	-0.2515
DEFA4	-0.0221666666666666
ZNF197	0.0475
PTOV1	0.181166666666667
RNF208	-0.12
CMIP	-0.132666666666667
TRDN	-0.0425
UCHL1	-1.2825
APOL6	1.0431
PLK1	-2.80316666666667
NPHP1	1.36483333333333
NDUFA11	-0.519
DAB1	-0.0605
RTN4R	0.518
PUSL1	-0.775
SYT2	-0.46075
ANXA13	1.713
RFTN1	-0.15875
ATP8B2	-1.18408333333333
VN1R2	0.2225
OR52E4	0.305
NPPB	-3.4945
ZNF148	0.8475
ZNF141	1.14225
IKZF1	-2.697875
PSMC2	-0.79125
GGA3	-0.151666666666667
LPGAT1	0.323666666666667
SEC16B	0.6735
C5orf38	0.152833333333333
THOC2	-0.635
SLC16A12	1.51333333333333
ALK	-1.427125
DACT3	1.11
CACHD1	1.616
GAN	-0.51
EXOC6B	0.9295
HIST1H2AE	-1.41625
VAMP1	-1.7985
SRI	0.729416666666667
AKAP14	0.5535
HLA-E	1.2752
SLC25A32	-0.298666666666667
FLT3LG	-0.263666666666667
ATP1B1	1.00625
WDR1	0.365625
SWAP70	1.29375
TRIM31	-0.3245
ARNT	0.910125
ZNF596	1.0014
CDKN1B	0.2605
FOXC1	1.3964375
SEMA3A	-2.7232
LSM14A	0.331083333333333
STEAP3	0.2245
ABCA1	0.934
PLSCR2	0.263166666666667
EDC3	-0.696583333333333
THBS3	0.938
C15orf43	0.0383333333333333
GMCL1	-0.103333333333333
C9orf71	0.1175
MGAT5	-0.6615
LOC402164	-0.24625
TSPAN8	-3.2185
DYNLT1	0.520375
IGSF1	1.98525
TMEM143	-0.41525
FLJ25006	-3.1575
ATP13A3	-0.363666666666667
C3AR1	1.5105
CADM2	1.66216666666667
EFNA4	1.1845
HAO1	0.17975
TWF1	0.306
MRPS17	-1.38275
MYH9	1.42241666666667
C9orf9	0.444833333333333
C17orf79	-0.119833333333333
FSCN3	-0.47175
BDKRB2	2.539
PCGF6	-0.757833333333333
RAP1GAP	-0.129083333333333
TAS2R41	0.8845
DCLK1	1.0572
DEFT1P	-0.1875
TAF2	-0.17
COPZ1	0.170875
KATNA1	0.05325
STIM1	0.96475
TBX2	-1.746
RPS4X	1.17646153846154
MARCH8	0.875333333333333
DHX33	-0.893166666666667
TMEM161B	-0.574333333333333
SYPL2	0.2425
ADCY5	1.494125
SRPK3	0.617625
CXorf9	-0.54325
REC8	-0.965125
CLP1	-0.0238
MGC52498	-0.8675
DUOX2	0.996
C6orf150	-0.681
TSC22D3	1.733875
CASP8	-0.9293
PRKD3	-1.062625
CFH	2.619
TRO	0.4965
NRIP1	1.05975
ZNF707	-0.5285
TBC1D22B	0.0108333333333333
HYI	0.768
COX7B2	-0.42175
GPR52	0.00649999999999999
CASC3	0.389071428571429
METRN	-1.1285
KRT3	-0.2405
ARF1	0.407714285714286
C1orf111	-0.0725
MOG	-0.4185
C6orf50	-0.5675
MGC12966	0.20775
ATP7A	1.1475
NOTUM	-3.1215
LOC342897	0.195
ITSN2	0.5265
GIP	0.0105
LOC89944	0.497333333333333
UBXD8	0.317125
GYPE	-1.95566666666667
JAG1	1.51433333333333
RLBP1L2	0.095
HIST1H2AL	-1.0685
PAPPA	-1.3012
CYP4F8	-0.47975
TRH	3.01425
DCTN3	0.5159
NT5C	-0.663
HTR3C	0.2475
VPS41	-0.04675
KIAA0174	0.3541
ANKS6	-1.131375
MPV17L	0.539833333333333
MT1M	0.963166666666666
DTX1	1.686125
LOC146325	-0.8715
ZNF639	-0.0643333333333333
CACNG4	-0.1747
TNNC1	-2.292
MGC27345	-0.29875
CASD1	0.9008
HOXD4	-0.6295
SMC4	-2.18211764705882
TTC35	0.0859
CTXN1	-0.451
RGS19	-0.80025
SFRS3	-0.147333333333333
TRIM43	1.556
HLA-DQB1	1.5445
NUPL1	-0.7908
NRAS	-1.913125
RPL22L1	-1.7075
ZNF138	-0.047
FBXW2	-0.4614
SIX3	-0.3055
HDAC9	-0.317666666666667
OGG1	-0.258125
APLP1	-0.665166666666667
OR7A5	1.1645
DLX4	-2.51225
TUBA1B	-1.67583333333333
CRY1	-0.052875
C12orf29	-0.640375
MGC70863	0.155590909090909
OR1D2	-1.9285
C1orf25	0.125125
CUZD1	0.4
PUNC	-2.599
SCAND1	-0.597
MYT1	-0.5865
MPND	-0.29425
GOLGA1	0.1798
ZBTB43	0.3385
VAPA	0.227833333333333
C4orf36	1.20775
STAP1	0.32525
SLC34A1	0.1815
PIK3R3	0.6598
TGM5	3.1735
USPL1	0.3262
FBXO40	0.149333333333333
BRF1	-0.5217
CCL27	0.4035
hCG_1657980	0.312
PFN2	-0.249
MYBPH	-2.637
PPP1CC	-0.169125
CDCA7L	-0.6905
KCNB2	1.3585
C20orf151	1.0515
USP13	-0.77375
RCOR2	-0.259333333333333
FBXW4	1.302
WT1	-4.86816666666667
TAS2R46	0.29
STK38L	0.319
LEPROT	0.00875
DDX42	0.215625
TXNRD2	-0.9545
TNFRSF4	2.5285
KSR1	-0.217625
SLC27A1	1.5275
POU5F2	-0.02675
SLC22A11	-0.029
C8orf32	-0.437
ZNF236	0.398785714285714
GABRB1	-4.2425
LRRC29	0.905
FBLN1	1.24075
MRRF	-0.270333333333333
RP1	0.457
MARVELD1	1.038
AFF4	0.385285714285714
C17orf54	-0.78575
RAF1	-0.155
SUB1	-0.507166666666667
MRPS33	-0.35075
ZIC1	-1.8411
ARL10	-0.003
RAG1AP1	-0.6085
P2RX5	-3.281
NCR3	0.143666666666667
LTB4R2	-0.156
HLA-DPA1	4.251625
FKBPL	-0.329666666666667
JAKMIP1	-3.3275
SNX4	0.5205
CD248	2.84275
CCR2	-1.34575
LOC401152	1.34633333333333
SH3KBP1	-0.1353
LMBRD2	-0.492214285714286
WDR51A	-2.32516666666667
SYT15	-0.1562
SMOX	-0.9955
NACAP1	0.714
DRD2	-0.117
COPS2	0.275
FCER1A	4.42125
TMEM112B	-0.5295
SUGT1	-0.6146
CALR	-1.1725
DPY19L2P4	1.172
ADRA1B	0.555
LTB	1.7575
SNRPD1	-1.31175
NCAPG2	-3.0645
KCNMB1	2.97933333333333
ITGAV	0.743833333333333
LENG4	-0.191875
C13orf16	-0.160333333333333
C20orf3	0.089125
PIP5K1A	-0.978333333333333
PCNA	-2.2325
C1orf34	2.16125
MMACHC	0.3375
BEST1	0.323166666666667
REV3L	0.1125
ZRANB1	-0.0005
AVPI1	-0.6635
ATG5	0.58225
SARM1	1.1415
RGS7	-1.78025
HMP19	0.120666666666667
SGTB	-0.6728
FEM1A	0.5118
C1orf122	-0.16025
MYCT1	2.78616666666667
GM2A	0.297125
ZCCHC7	0.0729285714285714
MYH10	0.157
DKFZp761B107	0.79
ADAL	-0.844
OR10J1	-0.13675
TMEM9B	1.552
DNAJA1	-0.406
SCGB1D4	0.309
LRRC50	1.148
PRKX	0.3115
NUDT14	0.6598
PCTK1	-0.778818181818182
ARG1	-3.63625
KIF2C	-4.272
GFM1	-0.86175
RAB11FIP3	-0.319833333333333
HBD	-1.89833333333333
NPR3	1.5096
IRAK3	1.882
OLAH	-0.299166666666667
CYB561D2	-0.014
CNNM4	1.05725
MYO5A	-1.5716
SIPA1L3	0.899
ADAM10	-0.125
LIPA	1.00108333333333
NAP1L4	-0.0628
MRPS22	-0.92925
GNG4	-2.75133333333333
PSG5	-0.104166666666667
PPP2R2C	-1.5442
P2RY12	3.29925
SLC6A13	-0.177125
AGPAT4	0.1815
C6orf199	1.19675
FAM53C	0.838875
TPM1	1.35686363636364
PYHIN1	0.7285
LINGO1	-0.153166666666667
CIDEC	3.089
CRIM1	1.6211
DHTKD1	-0.412583333333333
ZNF546	0.31675
CD300LG	2.1444
SFRS2IP	0.538166666666667
FLNB	1.04375
NOC2L	-1.198
SPINK7	-0.109
CRTC2	0.2395
HMG4L	-2.607
C14orf162	0.09175
CCDC123	0.1275
HTRA3	1.72325
SPTBN5	2.04133333333333
C1orf77	-0.094
TAF1L	-0.1925
WDR78	2.7015
WDR49	0.3475
SIN3A	0.45975
ECSIT	0.130666666666667
VSIG4	3.59725
DIRAS2	1.2147
TXNL1	0.05175
MTERFD3	1.31
CCNYL1	-1.6325
CISD2	-0.658
OR5C1	-0.1875
OBSCN	0.199375
GBA	-0.241833333333333
SLC9A11	0.815
C6orf64	0.84025
ESD	0.046875
CYYR1	2.7945
PNRC1	1.8035
FCAMR	0.148
PPIA	-0.662
VDAC1	-0.785125
TRIB1	2.148375
NT5C1B	0.190833333333333
CLDN17	-0.17625
ICOSLG	0.192125
RGR	0.1855
DSG1	1.967
TMEM27	0.61425
C1orf69	-0.8135
PRAP1	-2.2925
DQX1	-3.724
C20orf46	-2.15536363636364
NHEJ1	-0.197
DNAJC18	0.277125
MANEAL	-1.58333333333333
MTBP	-0.94525
S100A6	0.3195
ABHD7	1.50375
NEDD1	0.0486666666666667
TINF2	0.69
SLC7A10	3.194
KIAA1875	-0.522666666666667
TMEM20	-1.0655
COX19	-0.815375
SPRR1A	-0.202666666666667
SCEL	1.029375
CCDC70	-1.0135
CRISP2	0.868166666666667
ILF3	-0.766888888888889
NTRK3	2.12033333333333
B3GNT1	-0.415166666666667
LARP6	0.3525
FBN1	0.4263
ZNF621	0.04575
JOSD1	0.6165
SNX14	0.119
INHBB	4.26416666666667
TBL2	-0.52175
GUSBL1	-0.5115
TXLNA	-0.0496666666666667
PEX6	0.111833333333333
DDEF1	-0.218416666666667
TMEM187	0.521
AIP	-0.635625
MCEE	0.1595
LGALS14	-0.153666666666667
TNFRSF13C	-0.36225
CTNNA3	-0.124166666666667
HSDL1	-0.054
LAMA5	-0.447333333333333
KIAA1853	-0.27575
PMS2L11	-0.71125
AKAP4	-0.335
DIS3L2	-0.0925
ZNF292	0.371125
TBX15	2.3405
CTCF	-0.165
FAM19A3	0.6415
FUT10	-0.174125
KIAA0746	-0.65725
KRT81	0.543
ALDH3B2	1.3705
MOGAT2	1.3265
M6PR	-0.44975
COASY	-0.382166666666667
CCND3	-0.727214285714285
LAMC1	0.77875
CLASP2	0.3435
EIF2AK3	1.0545
SMYD2	0.1825
PBX3	0.825625
TMPRSS2	4.58683333333333
OR10R2	0.285
ZNF761	0.470666666666667
MED30	0.05125
ZNF629	0.406
CORO6	-1.6585
FLJ10154	-0.406166666666667
FAM123B	-0.419
ANGPT1	-0.8487
MED23	0.292875
LOC255374	-0.13875
SEMA6A	0.3294
HSD11B1L	0.41
GMEB2	-0.351833333333333
PSMD14	-1.2605
FLJ10213	-0.53675
PDCD2	-0.3705
MAST1	-1.14175
EPHA1	0.367666666666667
XCL2	0.35025
EIF4G1	-0.434166666666667
UBE2D1	0.4995
RAB39B	-1.31066666666667
IDH3A	-0.511
CREB5	0.222875
FLJ21511	3.309
ANGPT2	2.09533333333333
RANBP3	0.0253
DYRK1B	0.313833333333333
HLA-DRB6	2.6535
FLJ11292	-0.389
NMRAL1	-0.01575
ATP6V0A4	3.801
FGFRL1	-0.201
GZF1	0.2547
TMSB4Y	-0.5955
RBKS	0.60475
PHLDB1	0.920625
SEC23A	-1.02616666666667
MLX	0.0777
TPD52	0.45875
CPNE8	0.210083333333333
DACH2	-0.5715
PSMA4	-1.08014285714286
C1orf149	0.7352
PGM2	-0.14525
ROCK1	0.272642857142857
TAGLN	2.944
PTPRK	1.53666666666667
TPSAB1	3.653
GPR82	0.0306666666666667
ZNF45	0.31425
ZNF610	0.82375
TK1	-3.24666666666667
LETM2	0.1575
KLF1	-3.19675
SAP30L	-0.279
KCNK2	1.32033333333333
SORCS1	-2.1975
VEZF1	0.8015
DNM3	1.59375
GIT1	-0.02875
OR4K1	0.32825
LSM11	-0.8817
C7orf10	-0.0203333333333333
MMP28	1.770625
ZNF394	0.10725
DPF3	-0.187333333333333
FAM35A	0.077
ODF2	-0.8135
TREX2	-0.19025
EPB41	-0.6721
PRKRIR	-0.4655
MED4	-0.015
C11orf21	-0.267166666666667
ECM2	5.70275
SHCBP1	-4.0903
TRABD	-0.3464
COTL1	-1.2666
CLEC3A	0.0895
TNC	-0.39575
ZNF659	0.1835
C22orf30	-0.2825
C13orf7	-0.2825
PPP1R12B	1.78266666666667
SOCS7	-0.4165
MARCKS	1.11033333333333
SACS	-0.457923076923077
TTLL12	-0.9095
PPARA	0.06605
LAYN	1.89566666666667
FAM83G	-0.3975
MOSPD3	-0.10725
PSMG3	-1.3464
ATP1A2	1.8825
KIAA1702	0.395
FAM12A	-0.284
PLEK2	0.06125
TG	0.271
OPTN	1.47325
HDX	1.28433333333333
MAPKAPK5	-0.3155
DGKG	-1.8325
AFAP1L2	2.186375
C14orf49	0.462
ZFP91	0.0984166666666667
ZNF428	0.48325
OR5B12	-0.98
IFNA17	1.03
BTC	2.30075
MAP2K5	-0.222833333333333
TADA1L	-0.35175
IGF2	-0.809416666666667
PROK1	0.9525
ATAD2	-2.45346153846154
DMN	3.02683333333333
NPEPPS	-0.0278181818181818
SLC2A12	0.470083333333333
CD80	-0.116875
GPR77	-0.0895
PHF6	-0.808166666666667
FAM47C	-0.42875
HOMER2	1.55383333333333
C10orf91	-0.54125
DNMT1	-1.444
HTR1B	-0.1365
SMARCD2	0.41225
BRIP1	-2.79633333333333
WIPF2	0.287318181818182
ZNF283	0.71575
PLXDC2	3.36958333333333
SBF2	0.829666666666667
CDH9	-1.753
SLC7A5	-2.5159375
DLG7	-3.98511111111111
T	-0.499333333333333
NFIB	4.32942857142857
CAPRIN1	0.067
ETFDH	0.73275
SLC15A1	0.217833333333333
LRCH2	-0.87225
GSPT2	0.671333333333333
NAT9	-0.64225
MB	1.1555
LIFR	1.0239
ZC3H12D	-1.565875
CYP4Z1	5.180625
DMBT1	2.3385
KCNAB2	-1.27391666666667
MXI1	1.27833333333333
EIF4A1	-0.6359
SPTLC2	0.76475
