Hybridization REF	TCGA-A8-A09E-01A-11R-A00Z-07
NES	-1.41566666666667
HS6ST3	-2.512625
PON2	-0.68575
TCP11L2	0.136
CLEC4A	0.7995
PRR12	0.367
MLXIPL	-1.4107
C2orf50	-0.045
ZNF28	-1.25075
ENC1	0.207166666666667
MAP2K1	0.291875
FKSG2	0.33475
KIAA0430	0.337
PTP4A1	-1.68222222222222
GPR156	0.8845
GTF3C6	-0.1795
UBR2	0.5306
LOC388272	-0.6255
MAK	-0.449833333333333
ACOT4	3.093
STC2	1.87333333333333
PIGW	-0.706125
SAE1	0.147875
COL6A1	0.263681818181818
OAZ1	0.436
STMN4	0.536333333333333
EDG3	0.0745
SGCE	-0.815166666666667
IL11	-1.22466666666667
PRSS8	2.792875
YIPF5	0.925916666666667
WNT4	3.551
CSN2	0.289833333333333
TCF7	-3.37675
TDO2	1.254
SAMD9	0.677875
S100A7A	0.213
MMRN1	2.477
GKAP1	1.2985
AKR1C3	-1.006875
RNF19A	0.6705
GMDS	0.11225
YKT6	-0.62075
SPARC	1.13
C12orf31	-0.003
UBE2V2	-0.218833333333333
FBXL18	-1.42416666666667
KIAA0460	0.9465
ADAM22	-0.350666666666667
SERPINC1	-5.0015
KCTD21	1.349
MYOHD1	-1.4445
ZNF37A	0.6845
GTF3C1	0.6685
CTSZ	2.26075
PRNPIP	-0.5465
DRD1IP	0.272
NR1I2	-2.93883333333333
ZNF266	-0.2991
SPAG4L	-0.6355
COX4NB	-0.12925
SAPS1	0.402
APOA1	-3.753
TATDN1	-0.452
C10orf82	-2.35925
KPNB1	-0.241
FOXO3	0.49025
CRYBB2	-2.063
ZBTB5	-1.437
SLC25A38	0.68325
DCTN2	-0.129166666666667
IFT20	0.38225
CTHRC1	1.434
C1orf31	0.268375
UHRF1	0.317375
GPC6	-0.6685
C10orf54	0.578
MCF2L2	0.018
WNT9B	0.1055
OLA1	0.632125
FAM120B	-0.00374999999999999
TTLL10	-0.1115
CYorf15A	-5.2365
RELN	-2.053
SCN2B	0.536416666666667
MFHAS1	0.21675
NKX3-2	-1.03466666666667
RASGRF2	-0.6165
SSBP1	-0.453
KPNA6	-0.344857142857143
LOC389118	0.199
HS3ST4	-1.73844444444444
SUPT7L	0.064125
FLJ32658	0.48025
IGFBPL1	-1.0825
KIAA1641	-0.7092
SHKBP1	-0.0751666666666667
CSF1R	4.2785
NAGK	1.21125
MYL2	0.53925
HIST1H4C	-0.694
TOMM7	-0.793625
ADAMTSL3	4.5316
TNFSF14	-1.03575
PRRT2	-1.57925
VTA1	-0.163
AOAH	2.31566666666667
CRISPLD2	1.28578571428571
PNN	-0.8625
TA-NFKBH	0.0825
ESPN	-0.7205
RBM43	1.252
KIAA1267	0.08925
DDX3X	0.218555555555556
KIAA1576	-3.41225
PLXDC1	3.44716666666667
FLJ25801	-3.85425
HNRNPL	-0.44225
RUNDC3A	1.46283333333333
CASP12	0.133
SH2D5	-1.160375
RPL26L1	0.943
OR51A7	0.3395
HDC	0.942
C2orf16	-0.243
SYTL3	2.050625
GOLGA4	0.826
NOTCH1	0.358166666666667
ATPAF2	1.068
ECD	-0.01075
SSX5	-2.13933333333333
SNAP91	0.2655
OCA2	-5.59575
PNPO	1.12883333333333
DAPK1	-1.1445
PINX1	-0.535333333333333
SELENBP1	1.886375
NEK3	-0.678
TMED4	-0.116357142857143
SSTR4	0.077
FOSL1	-2.7261
CD40LG	0.37
CES1	-1.3475
DCI	0.594
B3GAT3	1.7875
STK17B	-1.3825
CNTN6	-0.14525
CYP3A4	-1.8105
MBOAT2	2.13271428571429
PISD	0.013375
USP1	-1.172
PYDC1	1.89916666666667
CENPM	-0.80925
SAR1B	0.6805
TTC7B	0.350375
DP58	-0.652
GPC1	0.392
RBL1	-1.058125
TMEM137	-0.352833333333333
TOB1	2.42541666666667
TCEAL1	1.9955
CENPF	-0.855727272727273
C6	3.63083333333333
PRSS1	-3.57475
PPIL6	0.6575
C6orf124	-0.0155
ODZ4	0.2685
SNCB	0.29325
NDUFB9	0.5415
CNOT6L	0.175
S100A9	-0.6055
TRIM50	0.1935
KCTD1	1.0945
WDR63	0.62175
SPEF2	2.037
RNGTT	-0.875166666666667
CXorf22	0.078
KCNK16	0.41125
CEP250	-0.259
ATPBD1B	-0.7035
KCNJ2	2.5595
MT1B	-0.131
ZNF684	-0.9945
SLC4A1	1
PDHA1	-0.567
ZNF492	-1.544125
TKT	-0.453
BYSL	-0.1475
RNF38	0.05525
AHDC1	0.3675
KLHL2	-0.81425
CMTM8	-2.35975
DMP1	-0.806
HERPUD2	0.025625
CRTAM	1.961
ZNF572	0.79875
TMEM16J	0.013
HSD17B2	-4.54525
UBE2G1	0.69725
AHSA2	-2.51875
PELI2	-2.029
TPX2	-1.156125
ATP9B	1.0995
DAZAP1	0.11525
HMGCS2	3.407
C17orf38	0.30975
B9D1	0.39225
NKX2-5	-1.1325
KIAA1276	-0.7075
LILRB2	3.139
CSTF1	0.05
BTN2A1	-0.293333333333333
C15orf48	2.06225
IGF2BP3	-4.49425
FAM113B	0.177833333333333
HRG	0.35325
ZNF131	-0.77075
USP47	1.13228571428571
CCDC88B	-1.779375
HCN1	-0.908625
HTN1	-0.834666666666667
SYCP3	-0.629
C13orf23	-0.6493
PAPOLA	0.1740625
AATK	1.1447
MSH3	0.101833333333333
NDUFAB1	-0.20675
ITLN2	-1.01683333333333
BAK1	0.241166666666667
MRPL45	0.0236666666666667
MTNR1B	0.355833333333333
LOC645843	-0.7385
SPECC1L	-0.161
PGCP	0.59875
SPN	-1.30725
GPR143	3.29683333333333
ZNF576	0.8365
TMEM39A	0.4234
ATP5D	0.146666666666667
MAGEB3	-1.3595
RPS5	-0.8635
ANP32E	-1.87128571428571
MTMR1	0.737
YEATS4	-0.77
SYNGAP1	0.00175
PCOLCE	-1.51733333333333
MNS1	-2.0265
PCYT2	0.0746666666666667
ZNF182	-0.6715
LAX1	-0.31025
SPPL2B	0.4151
ELOVL5	-0.2772
PCDHAC1	0.613
B4GALNT1	-1.82266666666667
BLOC1S2	0.390375
ZNF673	-0.6166
ARHGAP21	0.440666666666667
IRX5	3.577
LRFN5	-0.928
FAM7A1	-0.15725
RAB19	0.861
GINS1	-0.525
ITM2B	1.5743
PAPSS2	0.280666666666667
OR5BF1	0.377
ACSL3	0.340375
KIAA1919	-1.94158333333333
GLT8D2	1.945625
UTRN	0.532428571428571
CNN1	-0.018
HISPPD2A	1.46216666666667
SDAD1	0.045375
SIGLEC9	0.751333333333333
RPL35	-0.0989285714285714
C22orf26	0.5335
IMPDH2	-0.65175
WDR69	-0.93775
SEC14L5	1.09316666666667
CLTA	0.08775
RP11-529I10.4	-0.2
GPR37L1	0.484833333333333
OGDH	-0.214916666666667
ASB13	2.05966666666667
ZFP14	0.8055
ZCRB1	0.124333333333333
KPNA3	0.394
HSPA1L	1.62125
RHOC	1.089125
LOC554175	-0.3235
PPP3CA	0.4639
SLC1A7	-0.2428
ZNF529	-1.1815
RBED1	0.326
DDB2	-1.29675
FLJ11286	0.930166666666667
SPATA1	1.0685
MKNK1	-0.0108333333333333
DYSF	0.27
ALKBH2	-0.64075
NKD1	-2.70716666666667
C1orf174	-1.3355
PLEKHO1	-0.568166666666667
ASB10	-0.01975
RING1	0.0755
NPC2	0.17525
AVPR1B	0.634
YTHDF1	0.101916666666667
LMAN1L	0.5975
GSG2	-1.0705
CEP170	-0.8471
RPS4Y2	-5.289
MSH6	-0.388
HECTD2	-0.145166666666667
ZNF556	0.9805
PLEKHC1	-1.8104
AIRE	0.471833333333333
BCL2L10	0.2065
LMOD3	2.96966666666667
ZBTB8	-0.0129
FOXA2	-3.901
SLCO2A1	2.1325
C3orf46	0.237
PRDM16	-0.5945
TMEM98	2.08275
FRMD5	-3.439
PDE6C	-0.325
C1orf216	0.1315
EP400	-0.124714285714286
PTK2	0.795666666666667
RNF217	-1.5165
NDUFA8	0.587
ZFAT1	0.55675
LAMP3	0.684333333333333
GLTSCR2	0.03425
NPW	-1.7225
LLGL2	0.477
PPM1K	-1.91216666666667
C20orf177	-0.2775
KIR2DL4	0.4259
NFKB2	-0.00325
C21orf122	-1.1195
HESX1	-0.58475
GPR114	-0.552166666666667
SLC25A35	0.229
GNAT1	-0.492
ORAI3	0.94075
FAM76B	-1.759875
TMEM99	1.2856
TRIM29	-1.8897
CDS1	2.7505
RHEB	-0.3645
C4orf27	-0.1255
RAB3A	-0.03225
OTUD6B	-0.6755
GPD1	1.4505
CDH15	0.164166666666667
NPM1	-0.753642857142857
TMEM117	0.46675
PRPS2	1.1765
GCK	0.7275
ADRA2A	3.0655
TSPYL4	-0.407666666666667
TASP1	0.27075
WDR19	0.175416666666667
C10orf38	-0.2865
PDE4C	-0.562
FYB	-0.386583333333333
C1orf55	0.421333333333333
PPFIA3	0.27875
RAD18	0.36175
C12orf44	0.0795
CRYBA4	-0.091
HVCN1	0.35325
TAF10	0.103666666666667
C16orf48	-0.773333333333333
DEPDC5	0.657666666666667
LTBP1	-2.576
MAPRE1	0.32175
FGF8	0.263
C3orf52	1.657
SENP7	0.472166666666667
LRRK2	3.92725
RUNDC2A	0.0421666666666667
KIAA0355	0.2595
CPEB1	-2.73725
PPEF2	0.6825
ABI2	-0.870833333333333
KIAA0317	-0.385625
ATF1	-0.884833333333333
DYNC1H1	0.7395
DIP	0.701
TMEM33	-0.121944444444445
POLDIP3	0.116
C7orf24	1.225
GPR171	2.05925
CDC6	-0.294166666666667
PLD1	-1.5118
ITFG2	-0.3609
NDUFC1	0.536
AKNA	-1.242
NBR1	0.71425
PKHD1	0.40675
HPS4	-0.2119
MAFA	0.70225
ULBP3	-0.22025
DIRC1	0.5215
IMMT	-0.267
C22orf13	0.61325
CEL	0.48425
MARK3	-0.239
ADAMTS2	0.826
ARPC3	0.213833333333333
TMEM10	0.409375
NPHS1	0.2695
BRD8	-0.371166666666667
WDR12	-1.44325
IDI2	0.423625
HOXD13	-1.329
OR8G2	-0.83175
SLAIN1	-4.21575
GABRQ	-0.589
NR2C2	-1.1165
NKTR	-0.758
TLE2	1.3495
KIAA0892	0.577
AURKA	-1.54745454545455
GPRC5C	1.86566666666667
TBC1D9B	0.504125
PNPLA6	-0.0808333333333334
AP3B1	0.53925
NAG	0.114375
C11orf68	-1.212
AKR7A3	0.3025
AHCYL1	-0.0419166666666667
COP1	-0.00999999999999997
RPP14	0.0013333333333333
PCDHB18	0.076
CDH24	0.8665
KRT17	-2.0356
LACTB2	-0.08025
DDX24	0.9459
PHACTR1	-2.647
SLC35E2	-0.7585
LOXL1	-0.56125
IQSEC2	0.598375
RGSL1	1.0285
PCDHGC5	0.7465
MEGF10	-0.791375
PRRX1	0.8175
ASTE1	1.224
C6orf159	-1.612
MYOD1	0.9135
GAA	1.02075
ZNF747	0.83725
KLRC1	-2.201875
IL1RL2	0.529
GDF9	0.26925
GPR119	0.47
TRAF2	-0.779
HCK	2.66283333333333
BMP6	-3.47675
IL8RA	0.747666666666667
FLJ35848	-1.44875
EFHA1	0.639
CDSN	-0.2085
C14orf54	-0.438833333333333
LSM3	-0.10125
ZFP41	0.755
C9orf126	-0.871333333333333
VIT	-0.149
SPCS3	-1.56725
DEF8	-1.1041
CHAF1A	-0.8405
C1orf165	-2.185
ZFPM2	0.165166666666667
FTH1	-0.4275
SLC35F1	-2.061
YWHAH	0.739
C17orf66	0.547333333333333
ADRB1	0.265333333333333
FOXL1	-0.1395
RG9MTD3	-0.543666666666667
UMPS	0.4595
MGC13008	0.602
KIAA1161	0.1625
CCDC77	-2.018
C12orf65	-1.3918
COG4	-0.0571666666666667
RCP9	1.11591666666667
RP4-692D3.1	2.47033333333333
CDC2L5	0.31175
MGC7036	-0.422666666666667
DNAJC11	-0.23575
GDF2	0.135666666666667
TIMM17A	1.14425
HNRNPA0	-0.4962
OR2H1	0.1915
PCBP1	0.13675
COL23A1	-2.34575
LRRC2	0.0613571428571429
NSD1	-0.2145
FLJ37078	-1.3395
WDR91	-0.4435
TMEM179	-0.553
DSCR10	-0.181
CNDP2	0.8029
FYN	-1.6565
BEX2	1.73583333333333
KCND3	-0.104
YPEL5	1.78775
LRRC42	-0.635666666666667
C17orf45	-1.11475
ZNF649	-0.4783
LOC150763	0.478625
COL5A2	1.94691666666667
CNGA2	0.138
ELA2B	-0.676
RAB9B	1.581
FAM100A	0.26925
NAIP	0.484
MYOZ2	-1.005
SPATA12	-0.602
XRCC4	-0.63525
CYB561	1.4802
CHST10	1.13525
BAI1	-1.08
BRSK1	-0.012
C17orf89	0.303375
PDE6H	-1.359
FLJ20309	0.3885
MAP7	1.08
SCN4B	-0.49925
SPAG9	-0.6940625
SERTAD1	0.708833333333333
FLJ21963	-0.98925
ANTXR1	-0.4757
TMPRSS13	2.03133333333333
ETV7	3.70266666666667
DGAT1	0.379833333333333
NKIRAS1	1.62066666666667
TAC3	-3.8795
CORO1C	-0.912166666666666
RAD54B	-0.434
HRASLS3	0.7685
C21orf42	-0.15275
BARD1	0.345166666666667
ZNF177	-1.61866666666667
MIP	0.2005
ZNF442	0.455
F2	-3.5961
GRIA1	-0.252285714285714
GALNTL2	1.58733333333333
WNT5A	-3.4111
LENG9	0.252
hCG_25371	-1.798
FOXR1	0.3245
TRA@	0.2144
PWWP2	0.6555
C1QTNF7	1.81283333333333
SLC7A4	-0.25
C4orf7	2.45575
C17orf80	0.226333333333333
KLK4	1.28933333333333
IL31	0.4155
TMEM176A	3.30625
CTNNB1	0.8169375
BHLHB2	0.9735
TMEM185B	0.595333333333333
ARD1B	0.011
C1orf93	0.5385
BRUNOL4	-0.16
LOC541469	-1.04458333333333
UPK2	-0.35725
GAS8	1.052
PATE	-0.3515
IMPACT	0.5815
WNK4	-1.09633333333333
HNRPLL	-0.500375
GAD2	-0.2865
ITGA6	-0.38
BMP15	0.260333333333333
CYP2A7	3.760125
RIC8A	0.550375
CCND1	1.04933333333333
USP35	0.009
DSCR2	-0.881
CCL4	3.94733333333333
ZCCHC10	-0.105
NOL11	-0.22175
TRPM2	0.913916666666667
PSMD2	0.326636363636364
CHTF18	-1.7765
USP18	2.646125
RRAS	0.511625
LAMC3	-1.92875
TOX	-4.08483333333333
PCDH15	0.3365
GABRG3	-1.22775
NUDCD2	-0.246
SGCZ	0.0255
KCTD17	-0.2416
SPSB2	0.6215
TPPP3	2.42666666666667
CILP2	0.784833333333333
CALB2	2.07075
CEBPZ	-0.559
ZNF479	-0.87375
FMOD	4.852
C21orf66	-1.36314285714286
CLN6	0.561666666666667
ANAPC1	-0.977125
SH2D3C	0.72725
PTPN14	-0.0856
TRIM42	-0.10825
APTX	0.184
SNRPG	-0.611666666666667
BMS1	-0.71775
MAGEA3	-4.163
NFATC3	-0.232083333333333
LRRC45	0.358666666666667
ARS2	-0.2865
LRIG1	2.03266666666667
EPSTI1	0.926333333333333
PRSS27	0.7875
ERC2	-1.368875
PRKACB	-1.89335714285714
PRDM13	-5.331
HCG27	-0.847
KLK12	-3.3635
HSD17B7	0.924
ZNF354A	-0.38325
PCDH11X	0.244
DMGDH	-0.699
PCBD2	0.225666666666667
TMC6	-1.013625
RIMS1	1.1975
SF3B2	-1.3825
RCN1	-0.106833333333333
CPB1	3.2655
BCAR3	-1.2545
FCRLB	1.22625
PAK1IP1	-0.94425
OR10H1	0.282
KIF9	1.1878
PITPNM2	-0.879625
L3MBTL4	-0.503
TGFB1	-1.0041
ZXDC	0.80475
SLC6A16	0.5945
SRrp35	-2.56575
LRRC8E	2.88575
PPIAL4	-0.805583333333333
EOMES	0.607
PAX2	-0.5295
SCARF2	0.06475
PSEN2	2.27616666666667
PCDHB13	0.535
C10orf28	-0.752625
DHRS7B	1.26464285714286
C1orf131	1.2955
ASB1	-1.1844
ZNF223	-0.233166666666667
LCMT2	1.57375
MEP1A	-1.06575
TMEM53	0.31
RSPH3	0.70525
C10orf33	-0.9315
LOC644285	-1.67775
PTPN9	0.394666666666667
ABCA12	0.92475
CCDC37	-1.08175
RUNDC1	1.4254
YES1	-0.1785
FAM120AOS	1.1245
OR5M3	1.0595
PPP1R3F	0.5055
IL13	0.1889
MDFI	-0.298
PRNT	0.28775
ZDBF2	2.0745
OR10C1	0.0568333333333333
CLIC1	0.270333333333333
LILRA5	0.416333333333333
CSAG1	-3.865
TREML2	-0.934333333333333
FAM125A	0.255833333333333
ZNF74	-0.36325
FAM104A	0.1965
LRRC39	-1.9315
SAMD5	-1.68125
HYAL2	0.74125
HIST2H2AC	1.119625
IGFBP5	2.25317391304348
NRTN	-0.996333333333333
KIAA0556	0.2468
FAM29A	-1.76233333333333
JMJD2A	0.26575
EPHB1	0.43525
POLD4	-0.243
ANAPC10	-0.919
LRRC36	0.76025
MEGF6	-0.40275
LPHN3	-0.982833333333333
BMP10	0.00366666666666656
C21orf55	0.4875
CREM	0.1876875
PTGER4	-0.438166666666667
METAP1	-0.63025
KCNQ1	1.92283333333333
NR2F2	0.6795
SSFA2	-0.671333333333333
CTTNBP2	-3.09675
BCL2A1	-1.525625
ZBTB24	-0.90275
SLCO6A1	-2.168
PRDM1	-0.2979
OR7D2	-0.560166666666667
CCDC47	0.0656
LOC646982	0.189
SLC26A6	-0.146833333333333
BIN1	-1.3328
SRRM1	-0.567428571428572
PCSK1N	-0.27575
ALS2	0.027
ECT2	-0.024421052631579
CACNA2D2	1.23575
DOCK6	-0.665
C10orf119	-0.101
FATE1	1.42825
DUSP23	2.39825
TRIP6	-0.236357142857143
NUP35	-0.228
CDH3	1.038
KLHDC8A	0.383
C9orf116	1.593875
EI24	-0.6075
CENTD1	1.345
RWDD2B	0.283833333333333
DOCK1	-0.7745
NPAS2	0.79375
NR3C2	1.153
FAM63A	1.62225
INPP5F	-0.598833333333333
FAM111A	-1.6947
MYBL1	-0.990916666666667
IQGAP3	0.0355
CRADD	-0.396833333333333
DUSP12	-0.708
PDZK1IP1	3.8685
VASH2	-0.60575
CTR9	0.5805
VIL1	-4.29675
OR8U1	0.717
CCDC107	-0.246
PTTG1IP	0.027375
OR4X2	0.5575
COL9A1	-3.212
PSMD9	-0.03625
ZFP62	0.11775
TIP39	0.52025
PARP15	-0.224
TTC19	1.2055
C1orf114	-1.83083333333333
GFPT1	0.501
SLC27A6	-2.172
MRPS10	0.0115
CALML5	-2.0945
TRPM7	-0.091125
CGNL1	1.312
CECR1	0.54425
SERPINB8	-0.919166666666667
TMEM102	1.165
PDIA2	-2.902
NUCKS1	0.0195
HOTAIR	0.4975
EBI3	-0.5005
NXN	-0.74475
ZMYND19	-0.198125
FOXJ3	-1.0005
EIF5B	0.0239
EIF2B4	0.160333333333333
LEO1	0.6705
ZIC5	-1.82341666666667
IL20	-0.999166666666667
KIAA0415	0.30575
FLJ37357	0.7525
TSPAN12	1.71625
ACTR3B	-0.31625
TFAM	-0.990833333333333
IL17RD	1.003
PARP12	1.73175
KLHDC7A	0.51
KCTD4	-0.0358333333333333
GTF2H1	-0.248
FLCN	-0.822166666666667
BIRC4	1.272
LOC790955	-1.0735
VKORC1L1	0.3365
CYP4F22	0.401166666666667
TAS2R5	0.858
ZNF582	-0.676
HS3ST3B1	-1.278125
CTNS	0.079
STK36	0.804
MMD2	-0.46775
RP5-1103G7.6	0.184
FLJ23356	0.6575
CRH	-0.36425
C1orf182	0.897166666666667
ACP5	2.65716666666667
AMFR	1.5225
CA4	-1.8555
PLCB4	-2.458875
MPHOSPH10	-0.0455
UNQ473	3.6575
G3BP2	-0.325083333333333
SR140	-0.548916666666667
HOXA2	-0.61
PYGB	0.507875
BAT1	-0.587166666666667
DKK3	-0.7875
DDX31	-0.204
TULP1	-0.292875
NHLRC2	0.142
TNRC4	1.89216666666667
ZNF430	-0.383
TNRC6A	0.18125
PLA2G1B	0.241833333333333
RCHY1	0.289
GTF2A2	-0.0193333333333333
MGC4294	-0.4695
ZNF691	0.06225
TACC3	-1.0035
DNAJC5G	0.13975
LOC4951	0.1655
MS4A4A	-1.3015
LOC152485	1.6035
PPP1R2P1	-0.17175
PPP2R5B	1.48775
RPGRIP1L	0.6665
SPOP	0.6833
PTPRF	0.99775
MGC42090	0.1875
SUSD3	1.11175
THOC4	-0.16075
MAML1	-0.0434
FXR2	0.6005
TYK2	-0.1955
MUC6	0.420166666666667
DNAJB7	-0.368
PIP4K2A	-0.690857142857143
MEX3A	-0.7525
RRP1	-0.6115
TFAP4	-0.133
CXorf41	0.1865
MTMR4	0.3075
CTLA4	0.298
SNX9	0.10775
CIB3	2.32
NECAP1	0.810625
PLA2G2D	-0.0258
GLMN	-0.642
DCLRE1A	-1.1155
PDX1	-0.421
SAMD11	-1.46575
MRPL55	1.3981
TLR7	1.50275
TBC1D21	-0.0486666666666667
SMAD1	1.0697
ACTRT2	0.61725
RIOK2	-0.2985
PDLIM4	-1.46025
SLC22A15	0.68
ABHD13	0.8517
STX18	0.1808
CCPG1	0.952642857142857
DCBLD1	-0.7095
SLC2A6	-1.3385
NOLA3	0.34175
TRDMT1	-0.0785714285714285
IL17F	1.143
ATP1A4	0.284833333333333
OR52W1	0.1355
CFL1	-1.41425
IL4	-0.98775
RBP2	0.124333333333333
CPSF6	0.669125
TTC8	-0.21
MUCL1	-0.0035
EYA3	-1.6855
KRT38	0.74275
GNE	-0.36875
ZNF501	0.11525
SLC35A2	0.83825
CEP110	-1.1225
MYF6	0.96875
MGST2	0.398166666666667
TRPV4	0.0608333333333333
NEK8	0.593666666666667
NOX5	-0.4375
NCKAP1L	-1.392
EMP3	-2.13166666666667
BPY2C	-0.1585
C1orf38	-0.32125
ELOVL2	-2.397875
CBX7	0.348666666666667
OSBPL1A	0.273333333333333
ZNF589	-0.319
ESCO1	-0.53
TRA2A	-0.00174999999999997
C3orf26	-0.3125
PHF2	0.89725
PID1	-1.20316666666667
RFC1	-0.638
MTAP	-0.285875
ADORA3	3.05616666666667
LOC389458	-0.208
TRNT1	0.22925
CRIPAK	-1.35775
RAI2	0.792166666666667
ANKRD44	-0.30325
GZMB	2.00525
NFE2L1	-0.012375
STIP1	-0.9855
RASL11B	-0.756
NT5DC2	-2.57316666666667
LRP2	-0.337875
MTDH	0.758733333333333
ARSG	0.637
HSP90AB1	1.25991666666667
CT45-6	-4.935
ZNF483	-0.4985
LMBR1L	-0.768
S100A2	-2.6428
C2	-0.323277777777778
C2orf27	0.789375
EIF4EBP1	-0.96375
GCKR	-3.34216666666667
PPP1R9B	0.36075
FER	-0.978
SNRK	1.15783333333333
OR5M10	0.621
UTP6	-0.6615
CAPZA3	0.00824999999999998
FBP1	3.04822222222222
TERT	-2.0785
CCL1	-0.895
FUCA1	1.01175
ALS2CR8	-0.0638333333333333
KCMF1	-0.107583333333333
SRCRB4D	-1.8715
OXCT2	-1.579
IL17RA	0.912833333333333
MPP5	-0.537625
SPA17	-0.8705
FLJ10986	0.1605
GALNT14	-3.41325
CXorf27	-0.511875
NPLOC4	-0.4855
RAB34	-0.169
KRTAP3-3	0.721
ARSD	1.87783333333333
CPLX2	-1.2541
PJA1	0.74825
WHDC1L1	0.618
RB1	0.0817
MTMR15	1.116
PHLDA2	-0.3303
GUCY2F	-0.0565
MPV17	0.3105
SLC35D1	-0.1445
LYSMD3	0.1478
COL16A1	-0.02125
ERLIN1	-0.795666666666667
JMJD4	0.423
HIST1H2BK	0.90375
TP53I11	1.8535
ST3GAL4	-1.5557
PF4V1	0.3515
ALG8	-0.2235
REG1A	0.0775
MINA	0.367
CYB5R3	0.17775
HHLA1	-0.941
MYST4	0.2045
VASN	-1.703
UCHL5IP	-0.39875
TFAP2A	1.478625
MGC9913	-2.015
C9orf97	0.1265
LOC90379	-0.57
PHF15	0.299428571428571
ZNF169	-0.0226666666666667
KRT7	-0.442
GLIPR1L2	2.675875
LOC116236	0.48525
IQCF3	0.4235
RDH14	1.312
HNRPK	0.650142857142857
RABEPK	-0.241833333333333
ISX	-1.999
CBARA1	-0.17075
RAD51AP1	-1.50675
MLL5	0.203875
CXorf48	-5.6815
SGCD	-1.061
PHTF1	-0.997625
CA3	1.00425
CMTM5	0.165
STX10	-0.01125
JMJD2D	-1.97175
P4HA1	-1.55883333333333
GAB3	-1.46316666666667
DHRS4	0.748166666666667
COL4A1	1.5139375
C20orf20	-0.30375
OSBPL2	0.693625
PTTG2	-1.513
KIAA1688	1.789
STS	-2.185375
SHROOM4	0.199833333333333
KBTBD5	0.273
ALDH1A3	0.7268
BTNL2	-0.232166666666667
TGIF1	0.431
ZFAND5	-0.013875
ICA1	1.607
NAV3	-3.2125
FLJ12331	-1.302
EPS8L2	0.0412
MNT	0.120666666666667
ENTPD1	1.58991666666667
OR51E2	0.40425
STK11	0.488875
MX1	4.6075
TTTY9A	0.63025
CX62	-1.912
LOXL4	-1.40225
EXOSC4	0.33475
PURB	0.191285714285714
SETD1A	-0.317
RELB	0.2085
LAMB2	1.81566666666667
HNF1B	0.085
PNLIPRP3	-1.3225
C14orf139	-1.368
UMOD	-0.13925
GRIN3B	-0.06125
GPR25	0.461
ZNF512B	-1.136
ATP6V0A1	0.152875
SRA1	0.43775
ZNF615	0.766
ZNF768	0.49975
ZNF469	3.1685
DYNC2LI1	1.191
DNAH3	0.17
LOC387911	0.61775
LOC554234	0.108
ARRDC5	0.9625
TMEM59L	-2.077
MARCH4	-1.8655
CNOT8	-0.26
KIRREL3	-1.611
ADAM17	-0.0935
MYOG	0.486625
CPNE1	-0.8775
AK5	-0.825375
LOC204010	-0.493
NDRG4	-0.3975
LOC130074	-0.40425
PIAS4	0.754
NCOA2	1.77075
TEGT	0.7064
USP5	-0.326
ANKRD21	2.40075
KIAA0692	0.0221666666666667
HAPLN3	0.55075
LZIC	-1.47275
NRXN3	-1.46775
CDKN2C	-1.91
KIAA0226	0.81875
CYB5D1	0.87325
WDR68	-0.374875
ABCB6	-1.3393
MRPS25	-0.60525
ZMAT2	0.595
KRT25	0.7415
RPL11	-1.10125
GRAP	-0.4525
LOC198437	-0.691666666666667
RORC	2.1455
RAP2C	1.08692857142857
MXD1	-0.3853125
AZI2	0.462333333333333
NUAK2	0.02025
AHSG	-6.216375
MANSC1	3.023
IMP3	0.0453333333333333
C2orf3	-0.46775
VSTM3	2.4045
PCTP	1.07825
SIRT1	-0.375
MANBA	0.407
CD164	0.688375
GFRA1	3.1879
PRM2	0.494
ZKSCAN3	0.3305
PLEKHG1	1.365
TPRKB	-0.28525
UBFD1	0.117
CDKL5	-0.466166666666667
HIST1H2BD	1.08083333333333
INPP4A	-0.332333333333333
BMX	-0.597375
PTPRU	-1.711
LOC554202	-0.9275
HOXC8	0.101875
IL12B	0.87
ADPGK	-0.21675
ZNF418	0.644
SIAE	-0.105125
CWC15	-1.4145
RP13-401N8.2	-0.5215
KLHL11	0.689
DEDD2	0.918
PSMB3	0.224
DDX25	-2.776
ZBTB3	-0.855666666666667
GFRAL	0.726
RPS25	-2.40316666666667
FAM57B	-0.878166666666667
TESK2	0.7505
DNM1L	-0.4745
ZNF207	-0.0318333333333333
CLEC11A	0.300625
TOLLIP	0.715875
TMEM61	1.42
DLK1	-4.424
PLVAP	2.626875
NOD2	3.65516666666667
SCMH1	-0.1355
FLJ40235	0.091
HTR2A	-0.379333333333333
ARMC5	-0.424
FUT7	0.6025
PRELP	1.8968
ALKBH6	0.765333333333333
GYG1	0.97575
POLR3GL	-0.05475
COL8A2	3.47483333333333
OR10A5	0.604125
C1orf187	-2.204
TXLNB	0.89
C16orf68	-0.506833333333333
R3HDM1	-0.65175
C16orf75	-0.592
BAALC	-0.8265
TNP1	-0.0515
GAPDH	-1.42333333333333
COX7C	0.8235
ERRFI1	-2.18533333333333
PGAM2	0.327166666666667
FAM108B1	-0.624
APC	0.7445
TLR2	2.168
SUCNR1	0.901875
ZNF233	-1.31025
WFDC1	-2.35066666666667
PSG11	0.1051
SLC39A1	0.72775
