Hybridization REF	TCGA-A8-A07W-01A-11R-A00Z-07
GAD2	-0.002
ITGA6	-1.263
BMP15	0.604166666666667
CYP2A7	1.623375
RIC8A	0.4445
CCND1	3.27166666666667
USP35	-0.5815
DSCR2	-0.99225
CCL4	5.0635
ZCCHC10	0.12
NOL11	-0.1295
TRPM2	3.37716666666667
PSMD2	0.438
CHTF18	-0.8785
USP18	0.70525
RRAS	0.05125
LAMC3	0.456
TOX	-3.9445
PCDH15	-0.1535
GABRG3	-1.329
NUDCD2	-0.414875
SGCZ	-0.2525
KCTD17	0.5724
SPSB2	0.8495
TPPP3	4.60833333333333
CILP2	1.20866666666667
CALB2	3.366625
CEBPZ	-1.4055
ZNF479	-0.5785
FMOD	4.451
C21orf66	-0.981071428571428
CLN6	-0.175
ANAPC1	-1.216
SH2D3C	1.3625
PTPN14	-0.3786
TRIM42	0.154
APTX	0.463
SNRPG	-0.859
BMS1	-0.62
MAGEA3	0.761
NFATC3	-0.102666666666667
LRRC45	1.11433333333333
ARS2	-0.37
LRIG1	1.53766666666667
EPSTI1	1.175
PRSS27	-0.3535
ERC2	-0.342875
PRKACB	-0.699857142857143
PRDM13	-4.6155
HCG27	-2.301
KLK12	-4.246
HSD17B7	-0.0818333333333333
ZNF354A	-0.37075
PCDH11X	0.6155
DMGDH	-1.33925
PCBD2	-0.062
TMC6	-1.2205
RIMS1	0.206875
SF3B2	-0.189333333333333
RCN1	-1.02216666666667
CPB1	1.9275
BCAR3	-1.196
FCRLB	0.46325
PAK1IP1	-0.9045
OR10H1	0.297
KIF9	0.7804
PITPNM2	-1.455125
L3MBTL4	-0.00249999999999999
TGFB1	0.091
ZXDC	0.5895
SLC6A16	-0.709
SRrp35	-2.583125
LRRC8E	1.6415
PPIAL4	-0.74
EOMES	1.2315
PAX2	-0.8175
SCARF2	0.23575
PSEN2	1.05183333333333
PCDHB13	1.15975
C10orf28	0.23
DHRS7B	2.05142857142857
C1orf131	-0.31825
ASB1	-1.1924
ZNF223	-0.339333333333333
LCMT2	0.0325
MEP1A	-1.126
TMEM53	0.462
RSPH3	1.246
C10orf33	-0.314
LOC644285	0.4745
PTPN9	0.163833333333333
ABCA12	-0.912
CCDC37	-1.33325
RUNDC1	1.5907
YES1	0.0928333333333333
FAM120AOS	0.31025
OR5M3	-0.53
PPP1R3F	0.2295
IL13	-0.318
MDFI	-0.06525
PRNT	0.36975
ZDBF2	-1.7435
OR10C1	0.501333333333333
CLIC1	-0.1345
LILRA5	1.37633333333333
CSAG1	-0.1115
TREML2	-0.3135
FAM125A	-0.0978333333333333
ZNF74	-0.4545
FAM104A	0.80675
LRRC39	-2.0235
SAMD5	-1.079
HYAL2	0.293
HIST2H2AC	0.433375
IGFBP5	1.48265217391304
NRTN	1.5935
KIAA0556	0.5209
FAM29A	-1.71188888888889
JMJD2A	0.56675
EPHB1	-0.28525
POLD4	0.297125
ANAPC10	-0.59625
LRRC36	-0.56425
MEGF6	-0.689
LPHN3	-0.7035
BMP10	0.579833333333333
C21orf55	-0.1085
CREM	-0.1379375
PTGER4	-0.1795
METAP1	-0.6525
KCNQ1	2.06166666666667
NR2F2	1.05075
SSFA2	-1.736
CTTNBP2	-0.039
BCL2A1	-1.43375
ZBTB24	-1.25575
SLCO6A1	-0.67225
PRDM1	0.3214
OR7D2	-1.1334
CCDC47	0.3522
LOC646982	-0.4755
SLC26A6	-0.302166666666667
BIN1	-0.3184
SRRM1	-0.667428571428571
PCSK1N	0.0629999999999999
ALS2	-0.5341
ECT2	0.19421052631579
CACNA2D2	0.807
DOCK6	-0.051
C10orf119	-0.51475
FATE1	0.273
DUSP23	1.29075
TRIP6	-1.57257142857143
NUP35	-0.985
CDH3	2.74025
KLHDC8A	0.80525
C9orf116	0.157875
EI24	0.089
CENTD1	-0.194166666666667
RWDD2B	-0.344
DOCK1	-0.1405
NPAS2	-1.224375
NR3C2	1.947
FAM63A	0.685083333333333
INPP5F	-0.733666666666667
FAM111A	-0.215
MYBL1	1.37
IQGAP3	0.677
CRADD	-0.0245
DUSP12	-1.128
PDZK1IP1	2.9055
VASH2	-0.24675
CTR9	0.93925
VIL1	-4.76175
OR8U1	0.437166666666667
CCDC107	0.1045
PTTG1IP	0.19625
OR4X2	0.27225
COL9A1	-3.0855
PSMD9	0.3265
ZFP62	0.1145
TIP39	1.44575
PARP15	0.536
TTC19	-0.60275
C1orf114	-2.45783333333333
GFPT1	0.7135
SLC27A6	-1.00725
MRPS10	-0.3058
CALML5	4.556
TRPM7	-0.27775
CGNL1	-0.62475
CECR1	0.94275
SERPINB8	-0.314
TMEM102	0.976
PDIA2	-3.7585
NUCKS1	-0.670833333333333
HOTAIR	1.52725
EBI3	0.3695
NXN	0.07875
ZMYND19	-0.51825
FOXJ3	-0.09
EIF5B	-0.2762
EIF2B4	0.00533333333333333
LEO1	-0.48425
ZIC5	-1.69175
IL20	2.05666666666667
KIAA0415	0.595666666666667
FLJ37357	-0.82
TSPAN12	3.299625
ACTR3B	-0.35425
TFAM	-0.526666666666667
IL17RD	-0.428375
PARP12	0.83125
KLHDC7A	1.6705
KCTD4	-0.463166666666667
GTF2H1	-0.2535
FLCN	0.524
BIRC4	0.467125
LOC790955	-0.60975
VKORC1L1	-0.12975
CYP4F22	-0.951
TAS2R5	0.438
ZNF582	-1.011
HS3ST3B1	-0.037
CTNS	0.75675
STK36	0.12
MMD2	0.659
RP5-1103G7.6	0.062
FLJ23356	0.5095
CRH	-1.17475
C1orf182	0.385833333333333
ACP5	3.13183333333333
AMFR	1.8002
CA4	-2.54475
PLCB4	-2.488375
MPHOSPH10	-0.553
UNQ473	4.013
G3BP2	0.490583333333333
SR140	-0.453416666666667
HOXA2	-0.5685
PYGB	-0.030375
BAT1	-0.738083333333333
DKK3	0.521166666666667
DDX31	-0.284
TULP1	-0.483
NHLRC2	0.15225
TNRC4	1.17233333333333
ZNF430	-1.12275
TNRC6A	-0.20125
PLA2G1B	0.8575
RCHY1	1.65483333333333
GTF2A2	-0.688833333333333
MGC4294	1.1345
ZNF691	-0.30675
TACC3	-0.40275
DNAJC5G	0.00749999999999999
LOC4951	0.2635
MS4A4A	-0.4315
LOC152485	-0.8135
PPP1R2P1	0.14875
PPP2R5B	0.369
RPGRIP1L	0.4325
SPOP	0.5644
PTPRF	1.21616666666667
MGC42090	0.234
SUSD3	2.45575
THOC4	1.071375
MAML1	-0.1259
FXR2	0.243833333333333
TYK2	-0.26025
MUC6	0.786
DNAJB7	-0.3105
PIP4K2A	-0.188571428571429
MEX3A	-0.0565
RRP1	-0.289
TFAP4	-0.26025
CXorf41	-0.176333333333333
MTMR4	0.236
CTLA4	0.686
SNX9	1.53375
CIB3	2.054
NECAP1	0.35325
PLA2G2D	0.3057
GLMN	-1.6275
DCLRE1A	-0.3435
PDX1	-0.545
SAMD11	-0.159
MRPL55	0.7537
TLR7	2.443875
TBC1D21	0.194
SMAD1	0.3887
ACTRT2	-0.40925
RIOK2	-0.4345
PDLIM4	-0.50275
SLC22A15	1.6935
ABHD13	0.2453
STX18	0.6325
CCPG1	0.844071428571429
DCBLD1	0.073
SLC2A6	-0.997
NOLA3	0.41975
TRDMT1	-2.00428571428571
IL17F	0.7695
ATP1A4	0.0176666666666667
OR52W1	0.1205
CFL1	-0.7965
IL4	-1.2965
RBP2	-0.463666666666667
CPSF6	0.3095
TTC8	-0.727833333333333
MUCL1	3.077
EYA3	-1.63333333333333
KRT38	0.629
GNE	-1.366
ZNF501	0.758
SLC35A2	1.12375
CEP110	-1.1758
MYF6	-0.84225
MGST2	0.0468333333333333
TRPV4	-0.197666666666667
NEK8	-0.057
NOX5	-0.761
NCKAP1L	0.226166666666667
EMP3	-1.2555
BPY2C	-1.007
C1orf38	0.909
ELOVL2	2.644375
CBX7	0.994833333333333
OSBPL1A	0.737
ZNF589	-0.205
ESCO1	-0.771833333333333
TRA2A	-0.144333333333333
C3orf26	-1.34475
PHF2	0.773
PID1	0.0941666666666667
RFC1	-0.351
MTAP	-0.4365
ADORA3	5.39583333333333
LOC389458	-0.46275
TRNT1	-0.664125
CRIPAK	-0.646
RAI2	0.511666666666667
ANKRD44	-1.3185
GZMB	3.0555
NFE2L1	0.861125
STIP1	0.581166666666667
RASL11B	0.2775
NT5DC2	-1.98283333333333
LRP2	3.24
MTDH	1.83853333333333
ARSG	0.2295
HSP90AB1	0.62525
CT45-6	-5.72366666666667
ZNF483	-0.42825
LMBR1L	-0.2445
S100A2	-2.8038
C2	0.250388888888889
C2orf27	0.701375
EIF4EBP1	0.62625
GCKR	-2.938
PPP1R9B	0.9275
FER	-0.711
SNRK	0.556166666666667
OR5M10	0.9015
UTP6	-0.719
CAPZA3	-0.15425
FBP1	2.498
TERT	-2.2135
CCL1	0.118
FUCA1	0.651
ALS2CR8	0.1655
KCMF1	-0.103
SRCRB4D	-0.8515
OXCT2	-0.161
IL17RA	1.00483333333333
MPP5	0.02675
SPA17	-1.02475
FLJ10986	-0.00800000000000001
GALNT14	-2.21275
CXorf27	-1.493875
NPLOC4	0.29575
RAB34	-1.5115
KRTAP3-3	0.5605
ARSD	1.52033333333333
CPLX2	-1.5927
PJA1	0.746
WHDC1L1	-0.261666666666667
RB1	-0.3995
MTMR15	0.806
PHLDA2	-0.2055
GUCY2F	0.8475
MPV17	-0.3675
SLC35D1	-0.1925
LYSMD3	0.6239
COL16A1	0.13775
ERLIN1	-0.8535
JMJD4	0.60775
HIST1H2BK	-0.634
TP53I11	1.03616666666667
ST3GAL4	-0.6876
PF4V1	0.9644
ALG8	-0.786
REG1A	0.23475
MINA	-0.13025
CYB5R3	0.252083333333333
HHLA1	-0.67625
MYST4	0.4059
VASN	-0.86625
UCHL5IP	-0.86675
TFAP2A	1.12125
MGC9913	0.9665
C9orf97	0.373
LOC90379	-1.12975
PHF15	-0.194642857142857
ZNF169	0.0931666666666666
KRT7	3.101
GLIPR1L2	1.672875
LOC116236	0.3895
IQCF3	-0.24525
RDH14	0.560666666666667
HNRPK	0.378
RABEPK	-0.967333333333333
ISX	-2.83
CBARA1	0.25775
RAD51AP1	-1.356
MLL5	-0.20125
CXorf48	-4.8755
SGCD	-0.398
PHTF1	-0.518625
CA3	-1.17825
CMTM5	-0.17925
STX10	-0.673125
JMJD2D	-2.384
P4HA1	0.685
GAB3	-0.606333333333333
DHRS4	-0.9595
COL4A1	2.9161875
C20orf20	-0.112375
OSBPL2	1.0235
PTTG2	-1.0575
KIAA1688	2.75325
STS	-2.65975
SHROOM4	-0.0918333333333333
KBTBD5	0.162
ALDH1A3	-0.1608
BTNL2	-0.202833333333333
TGIF1	0.579
ZFAND5	0.448375
ICA1	0.942375
NAV3	-2.71783333333333
FLJ12331	-0.61375
EPS8L2	0.4827
MNT	0.0476666666666666
ENTPD1	2.09525
OR51E2	1.345875
STK11	0.570625
MX1	3.364625
TTTY9A	-0.6455
CX62	0.352
LOXL4	-1.679625
EXOSC4	1.45
PURB	-0.110857142857143
SETD1A	-0.416
RELB	0.51925
LAMB2	1.142
HNF1B	0.142833333333333
PNLIPRP3	-1.2215
C14orf139	-0.54325
UMOD	1.23175
GRIN3B	0.94475
GPR25	0.7485
ZNF512B	-0.6585
ATP6V0A1	0.468375
SRA1	0.6335
ZNF615	0.31275
ZNF768	0.836
ZNF469	1.83175
DYNC2LI1	0.760666666666667
DNAH3	2.0345
LOC387911	0.32275
LOC554234	-0.8985
ARRDC5	1.744
TMEM59L	-1.68666666666667
MARCH4	-0.48525
CNOT8	0.742666666666667
KIRREL3	-2.26433333333333
ADAM17	0.17975
MYOG	0.37325
CPNE1	-0.188333333333333
AK5	-0.0275
LOC204010	-1.01075
NDRG4	1.2385
LOC130074	0.121
PIAS4	0.81
NCOA2	2.468
TEGT	1.5109
USP5	-0.311
ANKRD21	0.26775
KIAA0692	0.2455
HAPLN3	1.226
LZIC	-0.7655
NRXN3	-0.711
CDKN2C	-0.8205
KIAA0226	0.91875
CYB5D1	-0.304
WDR68	-0.5875
ABCB6	-0.6034
MRPS25	-1.07075
ZMAT2	1.21766666666667
KRT25	-0.997
RPL11	-1.14525
GRAP	0.227333333333333
LOC198437	-1.20833333333333
RORC	0.443375
RAP2C	-0.147857142857143
MXD1	-0.211266666666667
AZI2	-0.421833333333333
NUAK2	0.3145
AHSG	-6.523625
MANSC1	2.14125
IMP3	-0.3595
C2orf3	-1.246375
VSTM3	4.42525
PCTP	1.21925
SIRT1	-0.074
MANBA	1.03275
CD164	0.387875
GFRA1	1.737
PRM2	0.60875
ZKSCAN3	0.257
PLEKHG1	2.358
TPRKB	-0.98325
UBFD1	0.13425
CDKL5	0.796333333333333
HIST1H2BD	-0.431
INPP4A	-0.802833333333333
BMX	-1.76975
PTPRU	-0.199
LOC554202	-0.2075
HOXC8	1.08325
IL12B	0.371
ADPGK	-0.696
ZNF418	1.047
SIAE	0.063875
CWC15	-0.7475
RP13-401N8.2	0.4325
KLHL11	0.6075
DEDD2	1.364625
PSMB3	0.3015
DDX25	-3.545
ZBTB3	-0.152
GFRAL	1.503
RPS25	-1.57466666666667
FAM57B	-0.545666666666667
TESK2	1.6145
DNM1L	-0.481375
ZNF207	-0.2795
CLEC11A	1.25375
TOLLIP	1.296875
TMEM61	1.44683333333333
DLK1	-4.6515
PLVAP	3.230625
NOD2	3.27216666666667
SCMH1	0.27075
FLJ40235	-0.39225
HTR2A	-0.779666666666667
ARMC5	0.447
FUT7	0.628
PRELP	1.3097
ALKBH6	0.376833333333333
GYG1	0.534416666666667
POLR3GL	-0.01
COL8A2	4.303
OR10A5	0.64075
C1orf187	-1.00625
TXLNB	0.907333333333333
C16orf68	-0.24925
R3HDM1	-1.38725
C16orf75	-1.4005
BAALC	1.57825
TNP1	-0.83725
GAPDH	-1.0135
COX7C	0.9115
ERRFI1	-0.492916666666667
PGAM2	0.709
FAM108B1	-0.47975
APC	-0.030125
TLR2	3.4845
SUCNR1	6.639
ZNF233	0.88875
WFDC1	-0.200666666666667
PSG11	0.3808
SLC39A1	1.156
PSAPL1	-0.6425
CDC42EP1	0.0057500000000001
MECR	-0.1805
KIAA0101	-0.8999
MACROD2	-0.3346
MMP19	0.817166666666667
LOC202459	-0.3605
VNN2	1.68775
ACCN3	-1.7525
TIMD4	4.198
RNASE8	0.152
CCDC7	0.36475
SULT2B1	0.5795
ME1	-0.05675
MGRN1	0.1775
MRPL30	-0.802
IVL	-0.143875
CALM1	0.96035
PLEKHA6	1.9699
B4GALNT2	0.196
PGDS	3.50214285714286
C8orf33	1.83608333333333
TMEM56	-1.404
CKM	-1.01083333333333
ESR2	0.304
ACOT8	0.9795
AGTR2	-0.47225
LOC155006	0.2
BC37295_3	1.3075
EPM2AIP1	-0.570333333333333
PZP	0.7555
RPS9	-0.0103333333333333
C18orf51	-0.705
SIVA1	0.0293
HEATR2	-0.5315
CD3E	-0.825583333333333
C20orf142	0.8825
PGLYRP3	0.4205
CCDC139	-0.04775
GPS2	-0.829833333333333
NOL14	0.18025
LRTM2	-0.14175
TRIM36	0.525
TP53RK	0.848
FBXL13	-0.881
RUFY2	-0.0185
C11orf70	-0.630333333333333
HSPB9	2.38033333333333
GJA5	2.53575
HGF	-1.36066666666667
EPHB4	0.8785
SOX18	1.298
IFRG15	-0.097
SERPINA10	-4.7215
WDR23	-0.332
REEP2	-1.157
CDK3	-0.01475
HSPA12A	1.468125
ARL8B	0.813
SATB1	-1.78966666666667
PPM1D	-1.04666666666667
VPS45	0.296166666666667
TP53BP2	0.063875
GJE1	0.58625
CACNA1G	-0.47825
VGLL4	0.951
GNPTG	1.0505
ROS1	-3.05775
C21orf128	-0.223
BMP8B	2.6795
SLC5A4	-0.9435
SLC6A3	0.0274
C16orf53	0.573
TMEM81	-0.103
APC2	-0.0617
SYAP1	0.260375
C6orf54	-1.92166666666667
ZBED5	-0.4634
PVR	-0.24175
LTA4H	-0.442333333333333
CCDC24	1.2488
MAGEA4	0.713
IFIT3	2.23133333333333
MYADM	1.479125
C21orf82	-0.081
PDE3B	-0.8475
TMPRSS11A	-0.874666666666667
PGK1	-0.538823529411765
CCL13	5.32933333333333
DERL3	-0.363333333333333
MLXIP	-0.0315
PLOD1	-0.0915
MTFR1	2.4146
NPDC1	0.355166666666667
GPAA1	1.25366666666667
LTV1	-0.6935
RYR3	-1.62733333333333
C7orf46	1.017
VAMP2	-0.19725
RNF135	1.2775
SUPV3L1	-0.738
FIBP	-0.080125
ADAMTS18	0.116666666666667
RNF25	0.214833333333333
SOS1	0.1055
PLAU	2.062625
MATK	-2.38725
EHF	6.093
CTNND2	0.35125
PTEN	0.831857142857143
ZNF189	-0.4705
SLC28A3	2.281
GUCY1A3	2.712
SETD2	-0.1245625
ROGDI	1.7945
TICAM1	0.2785
RASSF3	1.147
PACSIN2	0.185833333333333
SERPINB5	-2.5665
PRKCDBP	-0.19925
TFDP3	-0.2975
LGR6	3.252125
RFX5	-0.00333333333333333
OR52J3	0.6515
PTPN18	0.81025
ZBTB34	-0.11675
KCNF1	-0.0185
SYNE2	0.0219285714285714
SLC22A4	-2.609
NETO2	0.439875
VCPIP1	1.3865
LDHD	0.9725
ESX1	-2.4375
SQRDL	1.128
GALK1	0.8725
SERPINA6	-1.06566666666667
HD	0.511625
ASCL3	0.2445
FBXL6	1.69775
FABP7	-5.50725
MAGEC3	-0.4705
KLC4	-0.014625
CD1D	-1.65475
PRAM1	1.003
EIF3B	-0.289
DSCR8	-0.84025
FLVCR1	-0.493
KIAA0141	-0.65225
PROM2	2.54966666666667
ALOX5	1.8145
GPR162	-0.799625
LYRM2	-0.763375
RNASE6	-0.359625
HES5	1.968
GJA1	0.58875
MRPS14	-0.293
HMHB1	0.018
TAF7	0.337125
BTNL9	0.4173
SFXN2	0.23275
VEPH1	-2.99375
GK2	0.640333333333333
AMBP	-3.93
KIAA0953	-0.0275
XAGE5	-0.068
CCBP2	-0.6605
TGM2	1.43133333333333
ZNF202	-1.422
ACTL6A	0.1725
SLC23A2	-0.7882
ARHGEF7	-0.246666666666667
LOC728635	-1.334
CRYM	-2.67783333333333
PKD2	-0.1285
MANBAL	1.08866666666667
LIN54	-0.62475
ACTL7B	0.05625
OR4D9	1.3965
KIAA1683	-1.716625
ZNF704	2.4755
TCP10	-1.067
MAGEB18	-1.642
DEFA4	-0.116166666666667
ZNF197	-1.71275
PTOV1	0.839
RNF208	-0.2245
CMIP	0.544166666666667
TRDN	0.8845
UCHL1	-1.34725
APOL6	0.0915
PLK1	-0.815166666666667
NPHP1	1.11333333333333
NDUFA11	0.193
DAB1	0.663
RTN4R	-0.45
PUSL1	-0.22
SYT2	-0.0195
ANXA13	-0.47875
RFTN1	-0.44675
ATP8B2	0.219916666666667
VN1R2	1.877
OR52E4	0.0815
NPPB	-2.88533333333333
ZNF148	0.58475
ZNF141	-0.355875
IKZF1	-2.10625
PSMC2	0.034
GGA3	-0.661166666666667
LPGAT1	1.26158333333333
SEC16B	-0.119833333333333
C5orf38	-0.1475
THOC2	-0.1098
SLC16A12	-1.06283333333333
ALK	-1.75125
DACT3	1.28983333333333
CACHD1	-1.7
GAN	0.85525
EXOC6B	0.0295
HIST1H2AE	-0.12675
VAMP1	-1.59175
SRI	1.00366666666667
AKAP14	-0.00850000000000001
HLA-E	1.8102
SLC25A32	0.287666666666667
FLT3LG	-0.907
ATP1B1	0.9835
WDR1	0.8516875
SWAP70	1.54325
TRIM31	-1.463
ARNT	0.414375
ZNF596	-0.6937
CDKN1B	0.913
FOXC1	-2.6081875
SEMA3A	-3.2622
LSM14A	0.198166666666667
STEAP3	-0.559875
ABCA1	0.705666666666667
PLSCR2	2.21416666666667
EDC3	-0.427916666666667
THBS3	0.54425
C15orf43	1.0198
GMCL1	0.1585
C9orf71	0.53275
MGAT5	-0.4945
LOC402164	0.55025
TSPAN8	-4.71266666666667
DYNLT1	1.226875
IGSF1	-2.447
TMEM143	-0.06275
FLJ25006	-2.063
ATP13A3	0.791166666666667
C3AR1	3.12175
CADM2	5.67
EFNA4	1.1885
HAO1	-0.353333333333333
TWF1	0.425333333333333
MRPS17	-0.63475
MYH9	1.237
C9orf9	0.299666666666667
C17orf79	0.133333333333333
FSCN3	0.445
BDKRB2	2.70516666666667
PCGF6	-0.813666666666667
RAP1GAP	1.0685
TAS2R41	0.5685
DCLK1	-1.1216
DEFT1P	-0.184833333333333
TAF2	1.17475
COPZ1	1.163375
KATNA1	-0.2275
STIM1	0.2055
TBX2	-0.0926666666666667
RPS4X	-0.802230769230769
MARCH8	-0.110333333333333
DHX33	-1.21833333333333
TMEM161B	-0.6255
SYPL2	0.664
ADCY5	1.2025
SRPK3	0.08325
CXorf9	1.0075
REC8	-1.435125
CLP1	-0.0056
MGC52498	-1.0535
DUOX2	0.72375
C6orf150	0.716
TSC22D3	2.294625
CASP8	-0.7819
PRKD3	-2.645875
CFH	1.74925
TRO	-1.74275
NRIP1	2.0365
ZNF707	1.91316666666667
TBC1D22B	-0.225333333333333
HYI	0.1085
COX7B2	2.33833333333333
GPR52	0.7415
CASC3	0.921142857142857
METRN	1.72675
KRT3	0.652
ARF1	1.3995
C1orf111	0.75975
MOG	-1.434
C6orf50	1.208
MGC12966	-0.3985
ATP7A	0.779
NOTUM	-2.68883333333333
LOC342897	0.995
ITSN2	0.105416666666667
GIP	-0.145
LOC89944	-1.61283333333333
UBXD8	0.060125
GYPE	-2.50333333333333
JAG1	0.1175
RLBP1L2	1.4605
HIST1H2AL	0.065125
PAPPA	-1.2072
CYP4F8	-1.14325
TRH	1.24975
DCTN3	-0.3609
NT5C	-0.05175
HTR3C	-0.509
VPS41	0.398
KIAA0174	0.8032
ANKS6	-2.422875
MPV17L	-0.967
MT1M	-1.22416666666667
DTX1	0.647625
LOC146325	0.441
ZNF639	0.0505
CACNG4	0.9752
TNNC1	-2.1005
MGC27345	-0.6715
CASD1	0.1335
HOXD4	-0.244
SMC4	-0.999941176470588
TTC35	1.4433
CTXN1	0.872
RGS19	0.61175
SFRS3	0.00391666666666666
TRIM43	-0.2915
HLA-DQB1	3.39225
NUPL1	-0.4084
NRAS	-1.0055
RPL22L1	-2.09225
ZNF138	-1.0005
FBXW2	-0.2142
SIX3	1.06333333333333
HDAC9	-0.380666666666667
OGG1	-0.2605625
APLP1	-0.845833333333333
OR7A5	-0.4135
DLX4	-0.37725
TUBA1B	-0.149583333333333
CRY1	-0.97675
C12orf29	-0.629
MGC70863	-0.575227272727273
OR1D2	-1.4755
C1orf25	0.295375
CUZD1	-0.01325
PUNC	-1.873
SCAND1	1.04333333333333
MYT1	-1.602
MPND	0.7975
GOLGA1	0.3554
ZBTB43	0.4495
VAPA	0.148083333333333
C4orf36	-0.49475
STAP1	0.546
SLC34A1	-0.505
PIK3R3	0.9648
TGM5	-0.0075
USPL1	-1.1066
FBXO40	0.6214
BRF1	-0.0951
CCL27	-1.679
hCG_1657980	-0.4625
PFN2	0.7629
MYBPH	-2.007
PPP1CC	0.2809375
CDCA7L	-1.407
KCNB2	1.11066666666667
C20orf151	1.728
USP13	-1.19425
RCOR2	0.650833333333333
FBXW4	1.09083333333333
WT1	-3.36033333333333
TAS2R46	-0.8385
STK38L	0.660166666666667
LEPROT	0.406
DDX42	0.4445
TXNRD2	-0.356833333333333
TNFRSF4	3.3235
KSR1	0.098
SLC27A1	0.422166666666667
POU5F2	0.15275
SLC22A11	-0.21775
C8orf32	0.675666666666667
ZNF236	-0.0735714285714286
GABRB1	-5.73425
LRRC29	1.466
FBLN1	0.913583333333333
MRRF	-0.784333333333333
RP1	4.0965
MARVELD1	0.97675
AFF4	0.294
C17orf54	-0.13325
RAF1	-0.37875
SUB1	-0.436833333333333
MRPS33	-1.55725
ZIC1	-0.2491
ARL10	0.1675
RAG1AP1	1.32616666666667
P2RX5	-2.8562
NCR3	0.3955
LTB4R2	0.567
HLA-DPA1	5.205375
FKBPL	-0.100166666666667
JAKMIP1	-2.672
SNX4	1.1005
CD248	1.1135
CCR2	-1.228
LOC401152	0.347666666666667
SH3KBP1	-0.6373
LMBRD2	0.430571428571429
WDR51A	0.0243333333333333
SYT15	-0.4216
SMOX	-1.41375
NACAP1	-0.15
DRD2	-0.073
COPS2	-0.77225
FCER1A	4.90725
TMEM112B	0.046
SUGT1	-0.6112
CALR	-0.073
DPY19L2P4	-1.21675
ADRA1B	-0.0485
LTB	2.7855
SNRPD1	-0.271
NCAPG2	-1.58166666666667
KCNMB1	2.24733333333333
ITGAV	0.44725
LENG4	0.786375
C13orf16	0.213
C20orf3	0.8945
PIP5K1A	-0.418833333333333
PCNA	-1.088625
C1orf34	3.94525
MMACHC	-1.02125
BEST1	0.413166666666667
REV3L	-1.7055
ZRANB1	0.3775
AVPI1	-1.71275
ATG5	-0.15725
SARM1	-0.699
RGS7	2.052
HMP19	0.864166666666667
SGTB	-0.7413
FEM1A	0.1738
C1orf122	0.44925
MYCT1	1.8145
GM2A	0.68825
ZCCHC7	-0.584642857142857
MYH10	-1.15225
DKFZp761B107	0.8385
ADAL	-1.22675
OR10J1	0.0195
TMEM9B	2.102125
DNAJA1	0.553875
SCGB1D4	0.0745
LRRC50	1.455
PRKX	-1.61475
NUDT14	1.0401
PCTK1	-0.404363636363636
ARG1	-4.4555
KIF2C	-1.23225
GFM1	-0.13125
RAB11FIP3	1.13016666666667
HBD	-3.244
NPR3	-0.4005
IRAK3	1.051
OLAH	-1.44916666666667
CYB561D2	0.66975
CNNM4	1.0485
MYO5A	-0.6259
SIPA1L3	1.59266666666667
ADAM10	0.033
LIPA	1.17641666666667
NAP1L4	0.8997
MRPS22	-0.851
GNG4	-0.242166666666667
PSG5	-0.0381666666666667
PPP2R2C	-1.9632
P2RY12	2.42725
SLC6A13	-0.183625
AGPAT4	-1.0714
C6orf199	1.223875
FAM53C	-0.2865
TPM1	0.544681818181818
PYHIN1	1.292
LINGO1	0.882
CIDEC	1.221
CRIM1	-0.630888888888889
DHTKD1	1.11108333333333
ZNF546	-0.435272727272727
CD300LG	0.6388
SFRS2IP	0.0676666666666667
FLNB	0.6235
NOC2L	-0.0805
SPINK7	0.629
CRTC2	0.3095
HMG4L	-0.114
C14orf162	0.974
CCDC123	0.13275
HTRA3	1.7443125
SPTBN5	3.336
C1orf77	0.02775
TAF1L	-0.203
WDR78	2.035
WDR49	-0.606333333333333
SIN3A	0.3005
ECSIT	-0.327333333333333
VSIG4	4.091
DIRAS2	-0.7972
TXNL1	-0.21825
MTERFD3	0.0585
CCNYL1	-0.66825
CISD2	0.227
OR5C1	0.5315
OBSCN	-0.454625
GBA	1.8825
SLC9A11	1.5335
C6orf64	1.25608333333333
ESD	-2.281625
CYYR1	0.487666666666667
PNRC1	-1.184
FCAMR	-0.656
PPIA	-0.306571428571429
VDAC1	0.072375
TRIB1	2.878125
NT5C1B	-0.425833333333333
CLDN17	0.9285
ICOSLG	0.235125
RGR	0.39425
DSG1	-0.797
TMEM27	-0.4175
C1orf69	-0.14025
PRAP1	-1.96075
DQX1	-1.302
C20orf46	-1.88136363636364
NHEJ1	-0.833166666666667
DNAJC18	-0.333625
MANEAL	-0.34
MTBP	1.112
S100A6	-0.253875
ABHD7	-0.09525
NEDD1	-0.749833333333333
TINF2	0.143
SLC7A10	2.0295
KIAA1875	0.139
TMEM20	-0.961
COX19	-1.38125
SPRR1A	0.559166666666667
SCEL	-0.424
CCDC70	-1.0495
CRISP2	4.23933333333333
ILF3	-0.695888888888889
NTRK3	1.38283333333333
B3GNT1	-1.23233333333333
LARP6	-0.712833333333333
FBN1	0.0833
ZNF621	-0.20975
JOSD1	0.4703
SNX14	-0.2745
INHBB	3.4465
TBL2	0.20875
GUSBL1	-0.7505
TXLNA	0.0971666666666667
PEX6	0.556333333333333
DDEF1	0.259916666666667
TMEM187	0.678166666666667
AIP	0.090875
MCEE	-1.1015
