Hybridization REF	TCGA-B6-A0IQ-01A-11R-A034-07
PCBP1	-0.377625
COL23A1	0.48925
LRRC2	-0.364714285714286
NSD1	0.0204285714285714
FLJ37078	-2.05175
WDR91	0.563333333333333
TMEM179	0.495
DSCR10	0.35
CNDP2	0.2267
FYN	0.267
BEX2	1.40683333333333
KCND3	-0.20875
YPEL5	0.743125
LRRC42	-0.227
C17orf45	0.6775
ZNF649	1.393
LOC150763	0.397
COL5A2	0.526
CNGA2	0.3905
ELA2B	-0.518666666666667
RAB9B	1.629
FAM100A	1.22525
NAIP	-0.7155
MYOZ2	-0.568875
SPATA12	-0.3095
XRCC4	-1.76775
CYB561	-0.2815
CHST10	0.41825
BAI1	-0.321833333333333
BRSK1	-0.1765
C17orf89	0.8605
PDE6H	-0.7325
FLJ20309	0.1141
MAP7	0.190375
SCN4B	1.32675
SPAG9	-1.4811875
SERTAD1	-0.44
FLJ21963	-1.67375
ANTXR1	0.6892
TMPRSS13	2.45933333333333
ETV7	2.692
DGAT1	-0.167666666666667
NKIRAS1	-0.759833333333333
TAC3	-2.5465
CORO1C	-0.0644166666666666
RAD54B	0.267
HRASLS3	-0.764666666666667
C21orf42	0.72425
BARD1	0.282666666666667
ZNF177	1.73016666666667
MIP	0.7025
ZNF442	-0.694
F2	-3.5478
GRIA1	-0.549
GALNTL2	-0.394333333333333
WNT5A	-2.0797
LENG9	-0.201
hCG_25371	-0.0185
FOXR1	-0.036
TRA@	1.1561
PWWP2	0.33225
C1QTNF7	0.575333333333333
SLC7A4	0.512
C4orf7	4.1195
C17orf80	-0.549
KLK4	0.493833333333333
IL31	0.907
TMEM176A	3.05575
CTNNB1	1.8853125
BHLHB2	-0.5325
TMEM185B	0.3625
ARD1B	0.30675
C1orf93	-0.0105
BRUNOL4	1.71716666666667
LOC541469	-0.985833333333333
UPK2	0.06125
GAS8	-0.442166666666667
PATE	-0.0735
IMPACT	0.28925
WNK4	-2.31983333333333
HNRPLL	-0.95675
GAD2	0.1575
ITGA6	-0.1395
BMP15	0.304333333333333
CYP2A7	-0.096875
RIC8A	-0.030125
CCND1	0.2045
USP35	-0.174
DSCR2	-0.4085
CCL4	3.99166666666667
ZCCHC10	-0.234
NOL11	-1.15125
TRPM2	1.30833333333333
PSMD2	-0.505090909090909
CHTF18	-0.5735
USP18	1.486125
RRAS	-1.19425
LAMC3	-1.27
TOX	-1.37783333333333
PCDH15	0.4005
GABRG3	-1.67875
NUDCD2	-0.5975
SGCZ	0.3215
KCTD17	-0.4625
SPSB2	0.4225
TPPP3	1.19216666666667
CILP2	0.205
CALB2	1.437
CEBPZ	0.0516666666666667
ZNF479	-0.04825
FMOD	3.51083333333333
C21orf66	-0.061
CLN6	-0.4145
ANAPC1	0.01275
SH2D3C	0.79575
PTPN14	0.9874
TRIM42	-0.254
APTX	1.0385
SNRPG	-0.0661666666666667
BMS1	0.4435
MAGEA3	-3.8455
NFATC3	-0.445333333333333
LRRC45	0.493833333333333
ARS2	0.158785714285714
LRIG1	0.531833333333333
EPSTI1	-0.0075
PRSS27	-1.00325
ERC2	-0.46725
PRKACB	-0.604785714285714
PRDM13	-3.2065
HCG27	-1.04825
KLK12	-1.204
HSD17B7	-0.5725
ZNF354A	0.527
PCDH11X	0.7185
DMGDH	0.18225
PCBD2	-0.763
TMC6	-1.549875
RIMS1	0.033125
SF3B2	-0.1505
RCN1	-0.228833333333333
CPB1	0.4965
BCAR3	-1.51525
FCRLB	0.84725
PAK1IP1	0.117
OR10H1	0.508
KIF9	-0.00820000000000001
PITPNM2	-0.321625
L3MBTL4	2.0045
TGFB1	-1.1153
ZXDC	0.6265
SLC6A16	0.937
SRrp35	2.769625
LRRC8E	0.705
PPIAL4	-0.49875
EOMES	0.618166666666667
PAX2	-0.0705
SCARF2	0.0338750000000001
PSEN2	1.14341666666667
PCDHB13	1.25875
C10orf28	-0.486875
DHRS7B	0.318857142857143
C1orf131	0.21275
ASB1	-0.1667
ZNF223	0.367666666666667
LCMT2	1.22975
MEP1A	-1.2025
TMEM53	-0.322
RSPH3	0.68225
C10orf33	-1.303
LOC644285	0.26025
PTPN9	0.490833333333333
ABCA12	-3.1415
CCDC37	0.3665
RUNDC1	-0.2824
YES1	0.231333333333333
FAM120AOS	-0.84125
OR5M3	-0.151
PPP1R3F	-0.0511666666666666
IL13	-0.00840000000000002
MDFI	1.6145
PRNT	0.551
ZDBF2	-1.504
OR10C1	0.388833333333333
CLIC1	-1.60383333333333
LILRA5	-0.197666666666667
CSAG1	-3.15683333333333
TREML2	-0.565666666666667
FAM125A	-0.118
ZNF74	0.109
FAM104A	-0.44175
LRRC39	-0.577
SAMD5	2.54425
HYAL2	0.132
HIST2H2AC	0.81825
IGFBP5	-0.181086956521739
NRTN	1.11183333333333
KIAA0556	0.1063
FAM29A	0.112055555555556
JMJD2A	0.0605
EPHB1	3.807
POLD4	-1.05925
ANAPC10	-0.781
LRRC36	-0.13475
MEGF6	-0.948
LPHN3	3.05366666666667
BMP10	-0.360666666666667
C21orf55	0.0245
CREM	0.1205625
PTGER4	-0.903
METAP1	-0.983875
KCNQ1	0.648333333333333
NR2F2	-1.85875
SSFA2	-0.907083333333333
CTTNBP2	-2.6835
BCL2A1	-0.925875
ZBTB24	0.520625
SLCO6A1	-0.59
PRDM1	0.5416
OR7D2	-0.245
CCDC47	-1.2979
LOC646982	0.2015
SLC26A6	-1.68716666666667
BIN1	0.4314
SRRM1	0.00171428571428573
PCSK1N	-0.334875
ALS2	0.4947
ECT2	-0.331052631578947
CACNA2D2	-0.391625
DOCK6	-1.6895
C10orf119	0.62625
FATE1	0.4175
DUSP23	2.05225
TRIP6	-0.426142857142857
NUP35	0.30125
CDH3	2.8815
KLHDC8A	0.858
C9orf116	-0.847
EI24	0.2325
CENTD1	0.393833333333333
RWDD2B	0.0708333333333333
DOCK1	0.887
NPAS2	0.052875
NR3C2	2.2875
FAM63A	0.472
INPP5F	-1.14233333333333
FAM111A	-0.3633
MYBL1	-1.55666666666667
IQGAP3	1.52983333333333
CRADD	-0.9245
DUSP12	-0.12875
PDZK1IP1	3.6895
VASH2	0.039
CTR9	0.42625
VIL1	-3.6405
OR8U1	0.212833333333333
CCDC107	1.211
PTTG1IP	-0.296875
OR4X2	0.30925
COL9A1	4.61
PSMD9	-0.50825
ZFP62	0.74675
TIP39	-0.041
PARP15	0.5625
TTC19	-0.107125
C1orf114	-0.2025
GFPT1	-1.041
SLC27A6	1.47
MRPS10	-0.3573
CALML5	4.052
TRPM7	-1.421
CGNL1	-0.035375
CECR1	0.10725
SERPINB8	-0.246166666666667
TMEM102	1.347625
PDIA2	1.10225
NUCKS1	0.825333333333333
HOTAIR	-2.42275
EBI3	-0.09125
NXN	1.5165
ZMYND19	-0.1035
FOXJ3	0.37875
EIF5B	0.0871
EIF2B4	-0.446166666666667
LEO1	-1.4755
ZIC5	-1.40483333333333
IL20	-0.198333333333333
KIAA0415	-0.173666666666667
FLJ37357	0.1045
TSPAN12	0.79225
ACTR3B	1.0145
TFAM	1.1985
IL17RD	2.042125
PARP12	1.118
KLHDC7A	0.1435
KCTD4	0.178833333333333
GTF2H1	0.049
FLCN	-0.934333333333333
BIRC4	0.5225
LOC790955	0.6115
VKORC1L1	0.259
CYP4F22	-0.7605
TAS2R5	0.4135
ZNF582	0.0935
HS3ST3B1	-1.15
CTNS	0.119
STK36	0.369
MMD2	-0.01475
RP5-1103G7.6	-0.849
FLJ23356	0.5905
CRH	-0.75725
C1orf182	0.743666666666667
ACP5	1.19716666666667
AMFR	0.2167
CA4	-1.794
PLCB4	0.677625
MPHOSPH10	0.6385
UNQ473	4.10233333333333
G3BP2	-0.35525
SR140	0.39425
HOXA2	-0.528
PYGB	-0.524875
BAT1	-0.671666666666667
DKK3	-1.43883333333333
DDX31	-0.53525
TULP1	0.356125
NHLRC2	-0.39325
TNRC4	1.34816666666667
ZNF430	-0.35225
TNRC6A	0.354375
PLA2G1B	1.39516666666667
RCHY1	-0.2155
GTF2A2	0.0743333333333333
MGC4294	0.237
ZNF691	0.40525
TACC3	0.036
DNAJC5G	-0.339
LOC4951	-0.22975
MS4A4A	-2.5585
LOC152485	0.933
PPP1R2P1	-0.18825
PPP2R5B	-0.09525
RPGRIP1L	-0.05575
SPOP	-0.3619
PTPRF	1.48583333333333
MGC42090	0.026
SUSD3	-0.341
THOC4	0.759875
MAML1	0.4014
FXR2	-0.513
TYK2	-0.110125
MUC6	0.8265
DNAJB7	-1.611
PIP4K2A	-1.3
MEX3A	3.22983333333333
RRP1	0.2
TFAP4	0.87775
CXorf41	0.378
MTMR4	-0.276
CTLA4	0.2895
SNX9	-1.181125
CIB3	0.199333333333333
NECAP1	0.245875
PLA2G2D	-0.1051
GLMN	-1.195
DCLRE1A	-0.1675
PDX1	0.463
SAMD11	-0.9915
MRPL55	1.763
TLR7	0.061
TBC1D21	-0.111666666666667
SMAD1	2.6944
ACTRT2	0.0315
RIOK2	-0.11475
PDLIM4	1.19025
SLC22A15	-0.0845
ABHD13	0.0576
STX18	-0.18
CCPG1	-1.09385714285714
DCBLD1	-0.947333333333333
SLC2A6	-1.289
NOLA3	0.31425
TRDMT1	-0.355857142857143
IL17F	0.693
ATP1A4	-0.658333333333333
OR52W1	0.0675
CFL1	-0.95325
IL4	-0.622
RBP2	0.270333333333333
CPSF6	0.844625
TTC8	-0.529166666666667
MUCL1	2.195
EYA3	-0.0368333333333333
KRT38	0.64975
GNE	-1.077
ZNF501	-0.6315
SLC35A2	0.73625
CEP110	0.21
MYF6	0.46825
MGST2	-0.917
TRPV4	-1.02583333333333
NEK8	-0.846333333333333
NOX5	-1.1245
NCKAP1L	-0.521833333333333
EMP3	-2.21983333333333
BPY2C	0.5765
C1orf38	0.34675
ELOVL2	-1.94475
CBX7	0.307666666666667
OSBPL1A	1.15083333333333
ZNF589	0.11575
ESCO1	0.169666666666667
TRA2A	0.26625
C3orf26	0.496
PHF2	1.1805
PID1	-1.111
RFC1	-0.21925
MTAP	0.8625625
ADORA3	1.7015
LOC389458	-0.8855
TRNT1	-0.785875
CRIPAK	-0.60575
RAI2	0.225333333333333
ANKRD44	-0.24775
GZMB	4.5825
NFE2L1	-0.86525
STIP1	-0.800166666666667
RASL11B	1.5925
NT5DC2	-1.2315
LRP2	-0.36475
MTDH	-0.0486666666666667
ARSG	-1.79875
HSP90AB1	-0.484333333333333
CT45-6	-3.7055
ZNF483	-0.18425
LMBR1L	-0.0695
S100A2	1.2373
C2	-1.13927777777778
C2orf27	0.214375
EIF4EBP1	-0.30875
GCKR	-3.22466666666667
PPP1R9B	-0.414125
FER	-0.56025
SNRK	0.172
OR5M10	0.1515
UTP6	-0.65525
CAPZA3	1.2595
FBP1	-0.978555555555556
TERT	-1.443
CCL1	-0.8915
FUCA1	-0.47275
ALS2CR8	-0.329
KCMF1	0.684916666666667
SRCRB4D	-0.0445
OXCT2	-1.35733333333333
IL17RA	0.0633333333333333
MPP5	-0.407
SPA17	0.24325
FLJ10986	1.183
GALNT14	0.80725
CXorf27	-1.207
NPLOC4	-0.51325
RAB34	-0.8095
KRTAP3-3	0.00650000000000001
ARSD	0.430333333333333
CPLX2	-1.1054
PJA1	-0.03475
WHDC1L1	-0.487166666666667
RB1	-2.722
MTMR15	-0.616
PHLDA2	0.8058
GUCY2F	0.6455
MPV17	-0.327166666666667
SLC35D1	-1.201
LYSMD3	-0.5948
COL16A1	0.27925
ERLIN1	-1.20783333333333
JMJD4	1.4145
HIST1H2BK	-1.0025
TP53I11	0.809
ST3GAL4	-0.989
PF4V1	0.318666666666667
ALG8	-0.5955
REG1A	0.181
MINA	-0.17475
CYB5R3	-0.48
HHLA1	-0.427
MYST4	0.4138
VASN	1.156
UCHL5IP	0.00499999999999996
TFAP2A	0.872875
MGC9913	1.6295
C9orf97	0.0255
LOC90379	-0.462
PHF15	-0.6895
ZNF169	-0.0415
KRT7	0.9018
GLIPR1L2	0.026625
LOC116236	-1.653
IQCF3	0.19475
RDH14	0.966
HNRPK	0.490714285714286
RABEPK	-0.6085
ISX	-2.0215
CBARA1	0.335
RAD51AP1	-1.32675
MLL5	0.059
CXorf48	-3.71
SGCD	-0.1955
PHTF1	-0.595375
CA3	2.1535
CMTM5	-0.16175
STX10	-0.40575
JMJD2D	0.407
P4HA1	-1.5145
GAB3	-0.714166666666667
DHRS4	-0.5735
COL4A1	2.0571875
C20orf20	-0.565875
OSBPL2	0.2685
PTTG2	-0.00174999999999999
KIAA1688	1.125
STS	-2.121125
SHROOM4	0.282333333333333
KBTBD5	0.293
ALDH1A3	-0.9837
BTNL2	0.0216666666666667
TGIF1	0.464
ZFAND5	-0.00687499999999999
ICA1	-0.064875
NAV3	-1.22
FLJ12331	-0.3195
EPS8L2	-0.6481
MNT	0.530166666666667
ENTPD1	1.42675
OR51E2	0.503125
STK11	0.121875
MX1	3.540625
TTTY9A	0.10675
CX62	0.5155
LOXL4	-1.018625
EXOSC4	0.11375
PURB	-0.0513571428571429
SETD1A	-0.479
RELB	0.94275
LAMB2	0.066
HNF1B	-0.1005
PNLIPRP3	-0.2855
C14orf139	-1.62575
UMOD	-0.292
GRIN3B	-0.348
GPR25	0.315
ZNF512B	0.0905
ATP6V0A1	-0.830875
SRA1	0.0955833333333334
ZNF615	0.368
ZNF768	-0.70975
ZNF469	4.43275
DYNC2LI1	-0.7365
DNAH3	0.075
LOC387911	1.80125
LOC554234	-0.2835
ARRDC5	1.60925
TMEM59L	-1.701
MARCH4	-0.392
CNOT8	0.162333333333333
KIRREL3	0.4215
ADAM17	0.989125
MYOG	0.347625
CPNE1	-1.55633333333333
AK5	-0.23
LOC204010	-0.328
NDRG4	1.909
LOC130074	0.11075
PIAS4	0.2425
NCOA2	-0.2365
TEGT	-0.9156
USP5	-1.19925
ANKRD21	-1.0155
KIAA0692	0.411
HAPLN3	2.76775
LZIC	-0.25025
NRXN3	0.16125
CDKN2C	-1.9485
KIAA0226	-0.11
CYB5D1	0.1975
WDR68	-0.612375
ABCB6	-0.1099
MRPS25	-0.3405
ZMAT2	0.441833333333333
KRT25	0.2995
RPL11	-0.15975
GRAP	-0.594333333333333
LOC198437	-0.983166666666667
RORC	0.519875
RAP2C	0.191571428571429
MXD1	0.9445
AZI2	-0.980666666666667
NUAK2	-1.2985
AHSG	-5.91175
MANSC1	0.63125
IMP3	-0.257166666666667
C2orf3	-0.05275
VSTM3	3.592
PCTP	-1.0975
SIRT1	0.941
MANBA	-0.616
CD164	-0.48
GFRA1	-2.1238
PRM2	0.664
ZKSCAN3	0.598
PLEKHG1	3.08175
TPRKB	0.1965
UBFD1	-0.353
CDKL5	1.28616666666667
HIST1H2BD	-0.0005
INPP4A	-0.102833333333333
BMX	-1.80625
PTPRU	-1.7365
LOC554202	-0.644333333333333
HOXC8	-1.16875
IL12B	-0.317
ADPGK	-0.51275
ZNF418	2.1365
SIAE	0.699875
CWC15	0.06975
RP13-401N8.2	0.5085
KLHL11	-0.3485
DEDD2	-0.078625
PSMB3	-0.658
DDX25	-2.432
ZBTB3	0.44
GFRAL	0.116
RPS25	0.370166666666667
FAM57B	-0.8575
TESK2	-0.315666666666667
DNM1L	-0.20575
ZNF207	-0.3115
CLEC11A	0.182125
TOLLIP	0.37075
TMEM61	-0.850166666666667
DLK1	-3.9797
PLVAP	2.484
NOD2	2.44883333333333
SCMH1	0.601
FLJ40235	-0.04275
HTR2A	-0.825833333333333
ARMC5	0.091
FUT7	0.5595
PRELP	1.6315
ALKBH6	-0.01
GYG1	-0.58425
POLR3GL	0.1325
COL8A2	2.13933333333333
OR10A5	0.457875
C1orf187	0.5465
TXLNB	0.600166666666667
C16orf68	0.127833333333333
R3HDM1	0.52525
C16orf75	0.53975
BAALC	1.098125
TNP1	-0.13
GAPDH	-0.828666666666667
COX7C	0.519
ERRFI1	0.168416666666667
PGAM2	0.230666666666667
FAM108B1	-1.06925
APC	0.54175
TLR2	2.873
SUCNR1	1.372625
ZNF233	1.22825
WFDC1	-1.40816666666667
PSG11	-0.1597
SLC39A1	0.12225
PSAPL1	-0.5235
CDC42EP1	-0.0782500000000001
MECR	0.08325
KIAA0101	-0.7989
MACROD2	0.4142
MMP19	0.307416666666667
LOC202459	-0.984333333333333
VNN2	1.49025
ACCN3	-2.25
TIMD4	0.3355
RNASE8	-0.5115
CCDC7	0.23175
SULT2B1	-1.369
ME1	-0.35625
MGRN1	1.13375
MRPL30	-0.439875
IVL	0.1915
CALM1	-0.1229
PLEKHA6	1.6885
B4GALNT2	0.374
PGDS	2.8335
C8orf33	-1.16383333333333
TMEM56	-1.3785
CKM	-0.473333333333333
ESR2	0.0528
ACOT8	-0.194
AGTR2	0.20575
LOC155006	0.36375
BC37295_3	1.007
EPM2AIP1	0.104333333333333
PZP	-0.54225
RPS9	1.07216666666667
C18orf51	-1.987
SIVA1	0.3511
HEATR2	-0.965
CD3E	-0.343833333333333
C20orf142	-0.89975
PGLYRP3	-0.3115
CCDC139	-0.2465
GPS2	-0.670333333333333
NOL14	-0.667
LRTM2	0.0915
TRIM36	1.5715
TP53RK	0.1491
FBXL13	1.8955
RUFY2	0.115428571428571
C11orf70	-0.016
HSPB9	1.22866666666667
GJA5	1.29325
HGF	-1.86933333333333
EPHB4	0.085
SOX18	0.9125
IFRG15	0.3005
SERPINA10	-2.69825
WDR23	-0.703125
REEP2	0.444666666666667
CDK3	-0.125
HSPA12A	-0.595
ARL8B	-0.1844
SATB1	0.915166666666667
PPM1D	-1.43866666666667
VPS45	0.92
TP53BP2	2.07775
GJE1	1.575
CACNA1G	0.138125
VGLL4	0.716875
GNPTG	0.0905
ROS1	-1.29675
C21orf128	0.0538333333333333
BMP8B	0.5445
SLC5A4	-0.322
SLC6A3	0.259166666666667
C16orf53	1.1685
TMEM81	-0.305
APC2	-0.0909
SYAP1	-0.12525
C6orf54	2.69016666666667
ZBED5	-0.278
PVR	-1.719125
LTA4H	-0.169
CCDC24	0.2109
MAGEA4	-3.4545
IFIT3	1.54283333333333
MYADM	0.4775
C21orf82	-0.06
PDE3B	-0.5935
TMPRSS11A	0.0875
PGK1	-1.35441176470588
CCL13	5.14916666666667
DERL3	-0.207333333333333
MLXIP	-0.124916666666667
PLOD1	-0.383
MTFR1	-1.3598
NPDC1	0.395
GPAA1	-0.975833333333333
LTV1	0.871
RYR3	-0.82125
C7orf46	0.50325
VAMP2	0.10025
RNF135	0.703
SUPV3L1	0.74275
FIBP	-0.116875
ADAMTS18	-0.203833333333333
RNF25	0.3425
SOS1	0.056
PLAU	-1.242
MATK	-2.42775
EHF	6.012
CTNND2	-2.176125
PTEN	0.212928571428571
ZNF189	0.717375
SLC28A3	0.801
GUCY1A3	5.16175
SETD2	0.3455625
ROGDI	1.05
TICAM1	0.3661
RASSF3	0.6005
PACSIN2	-0.749833333333333
SERPINB5	1.43983333333333
PRKCDBP	0.355
TFDP3	-0.253
LGR6	3.228
RFX5	0.231333333333333
OR52J3	0.1075
PTPN18	0.60625
ZBTB34	0.88825
KCNF1	-0.68525
SYNE2	-0.332357142857143
SLC22A4	-2.24425
NETO2	0.8775
VCPIP1	-1.011
LDHD	-1.7375
ESX1	-2.3985
SQRDL	-0.48075
GALK1	-0.87425
SERPINA6	-3.2755
HD	-0.020375
ASCL3	-1.0085
FBXL6	-0.49325
FABP7	-1.195125
MAGEC3	-1.314
KLC4	-0.692
CD1D	-2.113625
PRAM1	0.7045
EIF3B	-0.112928571428571
DSCR8	-4.145
FLVCR1	-0.83575
KIAA0141	-0.297375
PROM2	3.05333333333333
ALOX5	1.188
GPR162	-1.7525
LYRM2	0.022875
RNASE6	-1.418125
HES5	3.1265
GJA1	0.196875
MRPS14	-0.36125
HMHB1	0.59075
TAF7	0.53
BTNL9	-0.4699
SFXN2	-0.330875
VEPH1	-2.70525
GK2	0.164833333333333
AMBP	-4.622125
KIAA0953	-1.0035
XAGE5	-0.373833333333333
CCBP2	1.0075
TGM2	-1.73666666666667
ZNF202	0.7165
ACTL6A	0.465333333333333
SLC23A2	-0.0181
ARHGEF7	0.134083333333333
LOC728635	-0.477
CRYM	2.50433333333333
PKD2	-0.4335
MANBAL	-0.139833333333333
LIN54	-0.984
ACTL7B	-0.31025
OR4D9	0.3665
KIAA1683	0.906
ZNF704	0.3485
TCP10	-0.218375
MAGEB18	-0.801
DEFA4	-0.5465
ZNF197	-0.32725
PTOV1	0.406333333333333
RNF208	0.301166666666667
CMIP	0.548
TRDN	-0.2675
UCHL1	2.404125
APOL6	-0.1131
PLK1	-0.603
NPHP1	1.087
NDUFA11	0.03375
DAB1	0.297
RTN4R	1.282
PUSL1	0.1635
SYT2	-0.0575
ANXA13	-0.4215
RFTN1	-1.543
ATP8B2	-1.46158333333333
VN1R2	0.2185
OR52E4	-0.271
NPPB	-2.01066666666667
ZNF148	0.7525
ZNF141	-0.477625
IKZF1	-2.28975
PSMC2	-0.65525
GGA3	-0.286333333333333
LPGAT1	1.18458333333333
SEC16B	0.849
C5orf38	0.378333333333333
THOC2	0.0342
SLC16A12	-0.952
ALK	-1.76575
DACT3	-0.1295
CACHD1	0.453
GAN	-0.16575
EXOC6B	0.5465
HIST1H2AE	0.02975
VAMP1	-2.00875
SRI	0.375416666666667
AKAP14	-0.0015
HLA-E	0.9326
SLC25A32	0.0408333333333333
FLT3LG	-0.357
ATP1B1	0.016375
WDR1	-0.414375
SWAP70	-0.4335
TRIM31	-0.2715
ARNT	1.6
ZNF596	0.6572
CDKN1B	0.544083333333333
FOXC1	3.804375
SEMA3A	-2.6715
LSM14A	0.505
STEAP3	0.10025
ABCA1	-1.15
PLSCR2	0.1475
EDC3	-0.496833333333333
THBS3	2.628
C15orf43	0.312
GMCL1	-0.3945
C9orf71	0.527
MGAT5	-0.3895
LOC402164	0.7495
TSPAN8	-3.7535
DYNLT1	1.295375
IGSF1	-2.42425
TMEM143	-0.40725
FLJ25006	0.31175
ATP13A3	-0.148833333333333
C3AR1	0.744
CADM2	2.23666666666667
EFNA4	3.4725
HAO1	0.22625
TWF1	-1.44916666666667
MRPS17	-0.06675
MYH9	0.417833333333333
C9orf9	-0.2175
C17orf79	-0.792166666666667
FSCN3	0.123
BDKRB2	0.366
PCGF6	-0.337833333333333
RAP1GAP	-0.402
TAS2R41	0.737
DCLK1	0.0965
DEFT1P	-0.285
TAF2	0.10425
COPZ1	0.04225
KATNA1	0.651
STIM1	-0.21675
TBX2	-1.9515
RPS4X	-0.371230769230769
MARCH8	1.23583333333333
DHX33	0.2875
TMEM161B	-0.781333333333333
SYPL2	0.108
ADCY5	-0.798125
SRPK3	1.029375
CXorf9	-0.06075
REC8	-0.07675
CLP1	0.1822
MGC52498	-0.7015
DUOX2	0.08225
C6orf150	0.05875
TSC22D3	-0.0025
CASP8	-0.3579
PRKD3	-0.9781875
CFH	-0.73425
TRO	1.84175
NRIP1	0.5
ZNF707	0.214333333333333
TBC1D22B	0.7505
HYI	-0.325
COX7B2	-0.67
GPR52	0.40975
CASC3	-0.129857142857143
METRN	-1.05925
KRT3	0.5055
ARF1	1.42035714285714
C1orf111	0.31875
MOG	-0.0935
C6orf50	0.2255
MGC12966	-0.5385
ATP7A	0.6245
NOTUM	-2.4155
LOC342897	3.234
ITSN2	-0.216583333333333
GIP	-0.2715
LOC89944	0.538666666666667
UBXD8	0.04375
GYPE	-1.70033333333333
JAG1	-0.223166666666667
RLBP1L2	1.174
HIST1H2AL	-0.135125
PAPPA	-0.7645
CYP4F8	-1.591
TRH	-0.43075
DCTN3	-0.0571
NT5C	-0.7995
HTR3C	-0.07
VPS41	0.533625
KIAA0174	-0.5476
ANKS6	-1.364625
MPV17L	-0.0595
MT1M	0.0835
DTX1	0.884125
LOC146325	0.296
ZNF639	0.109333333333333
CACNG4	-0.3003
TNNC1	-2.03175
MGC27345	-0.039
CASD1	-0.8467
HOXD4	0.149
SMC4	-0.556
TTC35	0.0067
CTXN1	1.717625
RGS19	-0.24775
SFRS3	-0.127416666666667
TRIM43	1.9185
HLA-DQB1	2.827375
NUPL1	-0.6233
NRAS	-1.498125
RPL22L1	-0.9575
ZNF138	0.189333333333333
FBXW2	0.3137
SIX3	0.387666666666667
HDAC9	-0.391666666666667
OGG1	-0.382
APLP1	-0.649833333333333
OR7A5	1.5425
DLX4	-1.75375
TUBA1B	-0.2795
CRY1	-0.2115
C12orf29	-0.4875
MGC70863	-0.397136363636364
OR1D2	-1.4175
C1orf25	0.19825
CUZD1	0.462
PUNC	-2.888
SCAND1	-0.0168333333333333
MYT1	-0.011
MPND	0.958
GOLGA1	0.6641
ZBTB43	1.2215
VAPA	0.570916666666667
C4orf36	-0.40425
STAP1	0.48775
SLC34A1	-0.179
PIK3R3	1.5317
TGM5	0.9475
USPL1	-0.916
FBXO40	0.11
BRF1	0.0176
CCL27	0.2795
hCG_1657980	-0.4345
PFN2	0.5934
MYBPH	0.037
PPP1CC	-0.157375
CDCA7L	-1.2785
KCNB2	1.12525
C20orf151	1.6695
USP13	0.162
RCOR2	0.895
FBXW4	-0.0981666666666666
WT1	-1.212
TAS2R46	0.088
STK38L	1.926
LEPROT	-0.481125
DDX42	-0.206875
TXNRD2	-1.37083333333333
TNFRSF4	2.745
KSR1	-0.20475
SLC27A1	0.273833333333333
POU5F2	1.0335
SLC22A11	-0.38575
C8orf32	-0.313166666666667
ZNF236	1.3465
GABRB1	-3.19975
LRRC29	0.0265
FBLN1	1.21341666666667
MRRF	-0.450166666666667
RP1	1.1125
MARVELD1	-0.35825
AFF4	0.227928571428571
C17orf54	0.49975
RAF1	-0.4885
SUB1	-0.1005
MRPS33	0.3
ZIC1	1.5923
ARL10	-0.0865
RAG1AP1	0.696166666666667
P2RX5	-2.1883
NCR3	0.638833333333333
LTB4R2	0.5535
HLA-DPA1	4.132375
FKBPL	0.0643333333333333
JAKMIP1	-1.841
SNX4	0.92025
CD248	1.21625
CCR2	-1.369125
LOC401152	-0.0385
SH3KBP1	0.6176
LMBRD2	-0.792785714285714
WDR51A	-0.387666666666667
SYT15	-0.4266
SMOX	-1.04875
NACAP1	0.7885
DRD2	0.0666666666666667
COPS2	-0.80025
FCER1A	4.79225
TMEM112B	-0.7795
SUGT1	-1.5186
CALR	0.456625
DPY19L2P4	-0.9625
ADRA1B	-0.340875
LTB	4.201
SNRPD1	0.30675
NCAPG2	-0.936166666666667
KCNMB1	2.93783333333333
ITGAV	-0.781916666666667
LENG4	-0.191625
C13orf16	-0.584333333333333
C20orf3	-0.556375
PIP5K1A	1.38475
PCNA	-1.715875
C1orf34	-0.222
MMACHC	1.05275
BEST1	-0.4875
REV3L	-1.36475
ZRANB1	-0.1185
AVPI1	-2.15475
ATG5	-0.024125
SARM1	0.2585
RGS7	-1.57825
HMP19	1.53816666666667
SGTB	-1.0509
FEM1A	0.7747
C1orf122	-0.81475
MYCT1	0.778666666666667
GM2A	-0.303625
ZCCHC7	0.798714285714286
MYH10	-0.95775
DKFZp761B107	0.4265
ADAL	-0.69775
OR10J1	0.038
TMEM9B	0.080375
DNAJA1	-0.040625
SCGB1D4	0.1545
LRRC50	-0.0405
PRKX	1.82625
NUDT14	-0.00700000000000001
PCTK1	0.144636363636364
ARG1	2.34025
KIF2C	-0.25225
GFM1	-0.38975
RAB11FIP3	-0.211666666666667
HBD	-2.63183333333333
NPR3	1.4907
IRAK3	0.338
OLAH	2.09333333333333
CYB561D2	-0.55525
CNNM4	0.75225
MYO5A	-0.4821
SIPA1L3	1.509
ADAM10	-1.3695
LIPA	-0.525583333333333
NAP1L4	-0.0018
MRPS22	-0.2705
GNG4	-2.24083333333333
PSG5	-0.235833333333333
PPP2R2C	-1.9533
P2RY12	0.52575
SLC6A13	-0.192375
AGPAT4	0.8769
C6orf199	0.015125
FAM53C	1.148625
TPM1	-0.262772727272727
