Hybridization REF	TCGA-E2-A10F-01A-11R-A10J-07
PDHX	-0.709
MTA1	0.247833333333333
ZBED4	-0.132375
ZNF720	0.37375
CDK2	-1.847125
RHOJ	0.496125
CDC37	0.172166666666667
ZER1	0.456125
GRK4	0.75
PRPH	-0.05275
POLR2A	0.19525
OGFOD1	-0.7835
NOL5A	-1.04325
PHEX	0.8325
FLJ16478	0.26525
C20orf117	-0.506
CAMTA2	0.31975
C11orf74	0.486
DDX17	0.02725
C5orf27	0.0385
PLEKHA2	-0.2537
PDE4DIP	0.4014
SCN7A	0.179
ZNF559	-0.4355
CXCL10	3.62175
ZMYM4	-0.0616666666666667
STK32B	0.433333333333333
KIAA0888	-2.4743
TACR3	0.895
CKAP2L	-1.407
KIF1A	-1.57766666666667
RSPRY1	0.37
VCAN	2.3145
CYP27C1	0.3805
SYDE1	-1.1405
MED12L	0.412
ZDHHC21	1.1535
NHS	0.4045
TM9SF3	0.326
DDHD1	-0.1455
MAFG	-0.839666666666667
BICD2	0.6156
C14orf119	0.133166666666667
C14orf43	-0.0325
CDH7	-1.32575
ALKBH5	-0.571928571428571
JUP	1.406875
TMEM41A	0.0913333333333333
MAMDC4	-1.43583333333333
CBX3	-0.19425
LRRC18	0.255
RBMXL2	-0.50825
PLA2G4D	0.3225
FGF13	0.65
KIF3A	0.526833333333333
PDIA6	-0.8295
DCXR	0.244
CASKIN2	0.177166666666667
EHD1	0.439
MARCKSL1	0.6185
ZNF496	0.151333333333333
SCAF1	0.119166666666667
KCTD8	-0.1765
TRAF3IP3	1.09514285714286
LSR	1.0595
CXorf1	0.5308
C14orf112	-0.4325
EIF2B1	0.1455
OMP	-0.3585
GSTZ1	-0.8285
LOC92017	1.2915
ISLR2	1.663
C12orf36	0.3995
GATA2	-0.4975
GABRA5	-0.7395
CELSR2	-0.00664285714285715
STAM2	0.5531
TNAP	-0.0055
PTPMT1	-0.930166666666667
GRP	5.878
SV2A	-1.46733333333333
MAGEA12	-5.175
CACNG1	3.322
C18orf19	-0.933
GSG1	-0.201333333333333
PTPRJ	0.101928571428571
FRMPD1	0.6775
ZNF668	0.647
PLEKHJ1	-0.408625
ADAT1	-0.5377
TMEM50A	0.6595
UCN3	0.374
HOOK1	1.24425
IL17B	-0.021
MLKL	-0.2225
TTC14	-0.2175
KLHL5	1.701375
CRYL1	0.995166666666667
FOXH1	-0.5
NFYB	-0.1495
PPM1G	-0.34425
GOLGA2LY1	-1.281
NMT1	-0.117875
HADHA	0.0764
CHSY-2	2.842
PLEKHF1	0.828571428571429
SAGE1	-2.431
MUSTN1	2.00575
SUHW4	1.11725
TFEB	1.73183333333333
ZFYVE27	-0.247
ATG12	-0.540166666666667
BMI1	1.34592857142857
ZIM3	0.05675
MYH4	0.6365
MASP1	-0.872083333333333
KIAA0984	0.909
RPAP2	-0.13375
ASB5	0.27425
BOLA3	-1.448
MIA3	1.04166666666667
KRT35	0.1515
KIR3DL3	-0.398
MRPL51	-0.458
SEMA3F	1.486
NDUFB2	0.08
LOC253012	-0.05825
FAM46C	-0.0395
G6PC	-2.10857142857143
CSAG3A	-5.78733333333333
PREX1	2.278
SLC25A45	-0.10825
MAPKBP1	0.3802
CPE	1.2325
GNB1	0.26775
CXCR6	1.467
TRIM46	1.03425
C16orf3	0.29
HPSE	1.238375
TIGD3	-0.4725
SPG3A	2.3225
LCAT	-1.269
ST6GAL1	-0.260111111111111
POMC	0.40425
FLJ36031	-0.160166666666667
NSMAF	-0.360166666666667
SKIL	1.1755
ADSS	0.719
HMGCS1	-1.7885
POLR3F	-0.2
RAB10	0.33475
ZNF277P	-0.740875
ZBTB7B	0.629
DHRS1	0.594375
ABCC13	3.07125
CNOT3	-0.2525
NFKBIA	1.49025
GAK	0.210666666666667
SFT2D2	1.21216666666667
HOXA6	0.547
CRTC1	0.717
LY6D	0.527
C20orf72	-0.8675
CPT1A	-0.68675
LMO1	-1.201
EIF3I	-0.41975
PRB4	0.04475
MCM3APAS	-0.957
C20orf132	-0.2913
FOXF2	-2.2055
S100A12	0.20175
MLH1	-0.239
ACTN1	1.124
MRPL36	-0.871833333333333
C20orf106	-0.6615
FBXO6	1.50266666666667
MKS1	0.208
CX3CR1	-0.07925
PDE1B	1.4595
PLP1	-3.98625
KISS1	0.0768333333333333
C14orf2	-0.677666666666667
TBC1D3P2	-0.69825
COMMD6	0.7555
ANKRD7	-1.13425
PTCHD1	-1.4885
NARS2	-0.81025
DOCK7	-0.663
FAM127B	-0.204125
LOC390243	-0.115833333333333
N6AMT2	0.78075
ZNF391	-1.2495
DNAJB14	0.336
WRB	0.166875
BPI	0.0314166666666667
TTC4	-0.2035
FAM10A5	-0.60625
GOT1L1	0.0788
MAGED1	0.330375
RESP18	0.014
WFDC6	0.23175
MT2A	-1.3285
C11orf56	0.21875
KIAA1432	0.5155
ROR1	-0.8085
HSD17B14	1.95133333333333
ZFAND2B	0.02875
SAMD4B	0.236
HEXA	0.63975
HNRNPU	0.111136363636364
USP39	-0.36025
NRD1	-0.52125
R3HDML	0.441
FLT4	0.3055
OMG	0.201833333333333
OR52N4	0.301
LOC399818	-0.7085
ELA2	-2.77325
VENTXP1	0.0885
RFC5	-1.405
OR52L1	-0.2165
PAX5	-0.1205
FBXO2	-0.76375
GMEB1	0.471
AKT3	-0.208666666666667
CRB1	-0.674
CTTN	0.6705
UTP15	-0.578333333333333
HSBP1	-0.3805
PHF11	1.94075
NDEL1	0.1105
USP8	0.15
BAIAP2	0.0644375
SI	0.281833333333333
ARSJ	0.244
BAAT	-2.413
KCNS3	3.21766666666667
LOC126147	-0.351166666666667
TMEM37	0.52675
C1orf162	3.32566666666667
MBD1	0.3919
ITGAL	1.282
WDR73	-0.166666666666667
GKN2	0.399333333333333
ARFGAP1	-0.895
SLC5A8	-0.582333333333333
ZBTB40	0.2015
CYP4B1	3.23
LYPLAL1	0.18525
CHST3	-0.26775
MAP3K9	0.1215
BTAF1	-1.078
TFAP2E	0.1205
RBM35B	0.2145
LOC441251	-0.218833333333333
ANKRD25	0.833277777777778
UQCRC2	0.0725
MAEA	0.404916666666667
HYAL1	-2.6717
RNPEPL1	0.003
CPSF2	-0.838
PSD3	-1.1098
ABCA13	0.052125
AGR2	2.373125
GBX1	-0.725
HDLBP	0.235142857142857
ACY3	-0.73975
HECW1	-0.38225
ZNF519	-0.6245
HOPX	2.9345
ZNF304	0.914875
OR12D3	0.3945
FKSG43	0.3755
METTL1	0.380875
MFSD3	0.3489
PSPH	-0.8525
CLCA3	0.4845
DARS2	-0.548666666666667
CDC25A	-1.99866666666667
BAIAP2L1	0.1065
B3GNT5	-0.19425
USP29	-0.24975
ARHGEF10L	1.1472
ATOX1	-0.0315
ADAM30	0.16075
DNASE1	0.154
STT3A	-0.512166666666667
RAB6IP1	0.58725
PTN	0.8992
C1orf106	-1.82115384615385
HECA	0.98675
RNF122	-0.04225
SLC22A18AS	-0.350333333333333
GNG8	0.2845
ELP4	-0.229
FAM65A	0.2355
RPL10A	0.439666666666667
IRS4	-0.0425
MACF1	0.9578
SEC24D	0.18675
LOC374395	0.142
TGFB2	0.9975
MDFIC	0.3185
CHRNE	0.358333333333333
PCMTD2	-0.329333333333333
ATP6V0D1	0.222166666666667
MTA2	-0.25
LZTR1	-0.806
RAP1A	0.527
AXIN1	0.117125
POLR1C	-0.1225
TRIO	0.150833333333333
PLXNA4A	-0.177
C5orf33	-0.45225
DEPDC1B	-2.86875
ZNF473	-0.0758333333333333
MTM1	0.39275
GPR107	0.3795
CSNK1A1L	0.575166666666667
FLJ14154	0.41175
NLRC4	3.8685
ENPP4	1.45433333333333
PADI3	-0.175
RNF170	-0.17075
CG018	1.23783333333333
C16orf7	-0.20325
KCNE1	0.9035
NRM	-0.663833333333333
SLC37A3	-0.202
TPD52L2	-0.827666666666667
UNC5B	2.3655
C12orf12	0.4345
SDHB	-0.34075
CLRN1	0.13625
NUDT10	0.291333333333333
UGT3A1	0.066625
FBXW8	0.18375
RHOF	-0.567625
PTPLAD1	-0.099125
MYO3B	0.00899999999999997
DERA	-0.5425
TPP2	-0.839
C19orf53	-0.0365
GINS3	-1.436
ST6GALNAC5	0.3665
CHSY1	0.25825
MGC15705	0.518
GPR83	0.178
EXT2	0.463125
DOLK	0.362
TUBAL3	-1.32475
ACVRL1	1.9146
ABL2	-0.118583333333333
C14orf156	-1.91433333333333
PTPRZ1	-4.212625
DIP2C	1.13975
LAMP1	1.502375
RXRA	0.3429
MAP3K5	0.5265
ALKBH1	-0.195833333333333
PDLIM7	0.329
ARL14	-1.23
SNIP1	0.0365
TIMP3	3.017
RGS3	0.368333333333333
SPAG16	0.3508
ABHD4	0.3775
ARHGEF12	0.666333333333333
GLUD2	-0.1805
RAC2	-0.1288
UAP1L1	0.1825
SLC18A3	-0.415
YOD1	-0.356
RALY	-0.22625
HMOX2	0.93425
DGKH	-0.58175
DBNDD2	1.59333333333333
YIPF4	0.219625
THAP10	-0.2225
ZNF513	0.857
HAGHL	0.677166666666667
ITGB4	-0.128833333333333
CCDC141	-0.474
YTHDF3	0.47375
C5orf28	0.0985
RPL7L1	-0.508375
TMEM30B	1.26085714285714
ANKRD35	1.878
DUOXA2	-0.22675
TBC1D5	0.05525
DFNB59	-0.0765
HRH4	0.1385
MYO6	1.2241
DNAJA4	1.497375
RBM24	1.0495
CEACAM20	-1.06675
RBM23	0.569071428571429
NGFB	0.389
C1orf63	-0.7405
KRTAP7-1	-0.0215
PERLD1	1.85125
NPB	-0.129
C17orf59	0.4686
HSPBAP1	-0.0615
SLC15A4	0.30175
PRTFDC1	-0.49125
OSMR	0.1875
CYSLTR2	0.7045
C19orf25	0.2453
KIAA1797	0.1515
NLRP6	0.058
FAM105B	-0.0942
SCRN2	0.290833333333333
LRRC58	-0.1699
RNF17	-0.072875
NEIL3	-2.8865
FAM137A	-1.12775
SKP2	-2.828
PARVA	1.19175
PKLR	-1.768
RNF34	0.563375
A3GALT2	0.19025
C12orf50	-0.154
SUNC1	-0.78225
FAM102B	0.0436666666666667
CCT2	-0.6195
LRRC37A2	-0.0615
ARF4	0.4695
SIKE	-0.11
C8orf48	2.7985
MBTPS1	-0.0639285714285714
GPSN2	-0.5645
NCF2	4.1825
SLC12A6	0.103166666666667
MRPL48	-1.0575
HMGN3	-0.859833333333333
LRRC62	-1.50825
PAX9	1.96125
FAM55A	-0.7215
C20orf42	-2.96716666666667
SCML2	-0.984
BCL9	1.111
FAM40A	-0.11775
C9orf41	-0.556
ZNF774	0.7115
LETM1	-1.0135
PLXNB1	0.606833333333333
NIPSNAP1	-0.78
USP10	-0.58925
F9	0.08225
LIPE	2.38775
CNGB3	0.141
C12orf52	-0.054375
PI4K2A	0.611
MED8	-0.157375
STAT4	1.5304
FGD4	0.444166666666667
RNF145	-2.23
WDR32	1.6774
CLDN2	0.110166666666667
TCEAL8	0.92725
ZMYND8	-0.6935
PDXK	-0.294
GATAD2A	-0.617
PTGES3	-0.6425
CCM2	-0.01025
TAP1	2.113875
ZNF670	0.0425
ETS2	-0.303142857142857
C6orf166	-0.253333333333333
PRMT2	0.939071428571429
OR4B1	0.3755
INTS8	-0.7705
CCDC102A	0.897
CCDC83	-1.17433333333333
ITGA1	0.3973
EPHA5	-1.1688
FAM24B	-0.828833333333333
TSGA10	1.71975
HAL	-1.94016666666667
MYOT	0.30175
SPACA3	-0.23025
BCL2L2	-0.279666666666667
CUGBP2	0.7385
CCNB3	1.7265
RNF113B	-0.293
MERTK	0.7895
BAG1	0.72375
VPS36	0.1585
ORMDL3	0.3981
C1orf190	-0.1235
ZNF625	-0.6145
CORO2B	-1.59325
ALOX15	-0.6735
CST1	2.7815
NUPR1	2.2995
CCL7	2.1305
SMCR5	-3.092
DSC2	1.5415
RBMS2	0.30225
GRIK4	0.904
TRIM65	0.2793
TMPRSS6	1.01885714285714
TP53INP2	-0.50775
GLB1L	1.391
LOC388284	-0.0813333333333333
PUS1	-0.461357142857143
BCL9L	0.3955
OLFM1	1.08983333333333
RET	1.066125
MASTL	-1.95066666666667
ALX3	-0.24925
IL1RL1	0.177166666666667
ZNF765	-0.1583
C14orf138	-0.3405
SNX10	0.353
TAC4	-0.253
C1orf64	1.40875
POGK	1.039125
MAPK9	0.77925
ZNF366	2.571
C8orf79	1.3869
CLDN7	1.2805
OR5AT1	0.39
TRIM37	-1.5815
LRRC25	2.9475
GRHL2	2.1483
TEKT3	1.64275
LASS5	0.276333333333333
ABCC4	-1.53466666666667
DLG3	0.892625
VGLL1	0.276
ZFP36L2	0.915833333333333
MFRP	-0.408166666666667
KIAA1799	0.7275
FLJ44379	1.913
PCNX	-0.449
ANXA9	3.0405
CYP4V2	1.6933
PIK3C2A	0.1645
SRR	0.355
NOL3	-0.5305
IFITM2	1.986
ARNTL2	-1.08825
ZNF595	0.365
NLRP13	0.2135
ASPH	0.362
CPA2	-0.2335
PVRIG	-0.712
LEPR	0.134666666666667
C16orf42	0.892333333333333
SH3BGRL	2.569
FAM77D	1.4835
FNDC7	0.249
C9orf6	-0.0445
NOTCH2NL	1.56533333333333
PGBD1	-0.588
SYNGR2	0.975166666666667
PITPNA	-0.2486875
PRPF4B	-0.6909
SLC43A3	-0.470642857142857
NRBP1	-0.021
SLC25A22	0.3155
ILK	0.72025
SLC22A8	0.303666666666667
MRPS7	-0.29725
PITX2	1.22425
FABP3	0.83975
OR1L1	0.0625
LOC728215	1.926
BLID	-0.6725
KIAA1217	2.27952941176471
TFPT	0.32825
AP4B1	-0.6915
VBP1	-1.39325
OR1K1	0.254
MORC3	0.3285
BHMT2	0.8545
C3orf10	0.775625
FZD7	0.853
WFDC10A	-0.4425
PMS2CL	-0.602
CCDC32	0.1265
FA2H	-2.143
ALG13	-0.463
TTLL7	-1.0151
SPOCK3	0.6645
SLC13A2	0.3385
AIM1	0.90075
GPRC6A	0.004
EGR2	4.09275
MED11	0.04675
WWC1	0.8255
SH3GL3	-4.1555
RIF1	-0.182928571428571
PRLH	-0.402
VLDLR	-1.8465
DBT	0.3535
C21orf63	0.0585
CGGBP1	-0.239625
KRTAP12-2	-0.3675
TADA3L	-0.311875
ZBTB16	2.0015
PDGFB	1.30175
RFX1	0.317625
UQCRB	-0.2499
LOC133874	2.0215
HPS3	-1.892
LGALS3BP	0.8676
DKFZP564O0823	1.8685
MRFAP1L1	0.5825
HOXA10	-0.182333333333333
NGB	0.391
KIF21A	-0.104384615384615
IFLTD1	0.212
LZTS1	-0.531125
ARHGEF3	1.80025
RHBDL3	-1.5375
CSNK1G2	-0.255916666666667
ChGn	-0.8115
KIAA1244	1.11316666666667
GABRB2	0.0025
MGC72080	-1
CD27	3.1535
EGLN1	-1.8411
PEX13	0.43525
RWDD3	-0.1645
RNF12	-0.544333333333333
GRIN2B	-0.4665
ADAMTS14	-0.596125
DYDC2	0.624666666666667
ATP6AP1	0.5154
NR1H2	0.2365
PDK2	0.2805
C3orf17	-0.133833333333333
SLC38A2	-1.12385714285714
SLC25A29	0.285333333333333
C15orf29	-0.17125
ADAM9	-0.868666666666667
TMUB2	0.31125
GPR176	-0.08725
AGK	-0.632375
MCCD1	0.0925
NDUFA4	-0.52225
TMEM146	0.218
DUSP1	1.45775
UNQ6975	0.4865
EMX2OS	3.5
INSM2	-0.606
LUZP4	-0.02575
SETD6	-1.48275
P2RY2	1.803
SLC45A2	-1.532
RABGAP1	0.7335
UBXD5	0.408375
GPRC5A	0.1665
PAK3	0.438666666666667
LOC63920	-0.5835
TGFBR1	0.8402
KRTAP6-3	-0.1195
SFMBT2	-0.20525
CDC42	0.3084375
C11orf35	0.742
TTLL2	-0.01775
UACA	0.973
CD97	-0.8455
SETD5	-0.027125
NINJ2	0.4045
PTER	0.0663333333333333
POMGNT1	0.3065
KRTAP4-2	0.968
ECGF1	2.455875
HRB	-0.267636363636364
ATP1B2	-0.2213
LOC400506	0.08125
COL4A3BP	0.4565
C6orf97	0.966
GRHPR	0.6385
TAS2R1	0.476
SEMA7A	-0.573
EDF1	0.12225
ODF2L	0.1415
PCID2	-0.5385
GTF2H4	-0.483333333333333
ZCCHC3	-0.490625
CGB2	-0.219833333333333
NEUROD1	0.09325
C20orf75	-0.5435
RP5-1054A22.3	1.82616666666667
IFNA5	-0.049
ZNF134	0.423083333333333
MGC119295	-0.4151
ZSWIM6	0.1105
SMEK1	-0.437
PCGF2	0.166625
C1orf102	2.1325
CYP2A13	0.4815
KCNH6	-0.5713
MDM1	0.4879
ALDH7A1	-0.330666666666667
C9orf75	1.43075
VDAC3	-0.371
OR51T1	0.32
EIF3F	-0.511333333333333
KCNJ10	-0.396125
LENG8	0.15375
EDEM2	0.0868333333333333
CCNJL	0.880333333333333
DHX37	-0.475
CRYGN	0.8845
AATF	-0.149375
ZNF630	1.347625
E2F5	-0.325
WFDC13	0.0555
FTSJ3	-0.586166666666667
C4orf33	0.124
LHFPL4	-2.9035
C19orf56	-0.23075
SMAD4	0.196875
AFM	-0.4895
G0S2	0.9865
FCHSD2	0.2036
RRP1B	-0.9968
EEF1B2	-0.1745
STAT6	1.14266666666667
ZNF195	-0.19625
GNL1	-0.570666666666667
ZNRF2	0.790166666666667
PER3	0.515125
ASB16	0.44475
C10orf10	2.46942857142857
ADCY8	-2.82916666666667
C9orf58	-1.474
ARMC10	-0.137333333333333
PSG1	-0.464
DHX34	-0.14925
VARS2	-0.628
NFIC	1.46675
ITPR2	0.7975
AGXT2	0.061
OR6K3	0.1455
H2AFZ	-1.005
MLLT3	0.293083333333333
COX4I2	1.17375
CCNT2	0.251
PLK4	-1.653125
NUMBL	-0.167
MED16	0.558
PLEKHQ1	1.90025
GOSR1	0.381111111111111
BTG4	0.04425
RPL30	0.154666666666667
IGSF5	1.3605
IGFL2	3.36016666666667
ELMOD2	0.581166666666667
SHC3	-0.901833333333333
HAVCR1	-0.108
DYNC2H1	0.5335
RNF5	-0.431666666666667
C2orf7	-0.43
NLF1	0.653
KLHL25	0.155
LRP10	1.1356
KRI1	-0.044
PUS7L	-0.00183333333333334
MGMT	0.80175
HOXD1	0.169333333333333
CSH1	0.1834
ATG16L2	-0.814
FLJ44635	0.5925
CHODL	0.26625
EXOSC8	-1.3525
SLC28A1	-0.331
MYO7B	-0.632833333333333
SEH1L	-0.4547
MTNR1A	0.166
TSPAN5	-0.244666666666667
CDC45L	-4.05383333333333
AMIGO1	0.364
ATAD3A	-1.21
OSGIN2	0.117
PDIK1L	0.3795
DARC	1.98725
PIPSL	0.5695
SHMT1	-1.2235
CRISP3	-0.4845
POPDC2	1.79716666666667
ZRANB2	-0.520333333333333
FBXL8	0.71075
TRIP13	-2.31754545454545
EIF5AL1	-1.795
POU5F1P3	-5.87733333333333
IL6	-1.73283333333333
CXorf38	0.611166666666667
IFNA16	-0.0385
FBXL2	1.74866666666667
BRD1	-0.232
STATH	0.1225
FBXO44	0.375666666666667
MCCC2	0.20275
CDC2	-1.6794
C5orf23	1.29825
IVD	0.297
C10orf122	-0.569
MSL3L1	0.0375
MVP	1.69675
EPOR	-0.6087
ZMYM1	-0.2355
BCL7C	0.891666666666667
PSTPIP2	0.3969
LYPD1	-1.675875
OR8G5	0.64
ZP3	0.1335
BCAS4	1.33083333333333
EDG6	2.427
ISY1	-0.287
PRAMEF2	-1.015
CUL1	-0.5725
RNF213	1.008
CCRK	1.50575
DHX9	-0.10275
C13orf29	-0.256
NCKAP1	0.575666666666667
MRPL43	0.742642857142857
XPR1	0.7265
PKN2	0.7672
PODNL1	1.0115
ZNF333	0.434625
DALRD3	1.5975
OPN1SW	0.2725
BTBD6	0.68
C11orf82	-1.7415
OR5P3	0.368
DUSP11	0.3285
L1CAM	-1.5842
NEK11	2.532
OR7E91P	1.0985
CNTN3	1.9278
CREB3L2	0.05325
ZBTB37	0.407
KIAA1324L	-0.256
NDUFB10	0.2875
NUDT2	0.4585
GTPBP8	-0.234
CACNA1D	2.202
PRKAA2	0.655666666666667
PRDM8	0.1335
MGC16075	0.215166666666667
KRT14	0.506571428571429
PP8961	0.296
MRPL18	-0.788
ABCG2	-1.9505
PACRG	0.76625
BBS2	-0.1715
KREMEN2	-2.7365
FBXO21	0.678
HNRPUL1	0.20675
GRB10	-0.331
CLSTN1	0.79625
LMAN2	0.2925
C17orf61	-0.57975
NIPSNAP3A	0.87725
INSIG2	-1.24066666666667
PCDHB7	0.505166666666667
STXBP2	0.79075
CMAH	1.13833333333333
SEMA5B	-1.0705
ZNF155	0.0201666666666667
COQ6	-0.570333333333333
PRPF4	-0.08125
TSPAN15	2.8434
VN1R5	0.327
LATS2	1.085
SELK	-0.04075
PGK2	-0.132
MS4A1	-0.792
TYW3	-0.1674
KRTAP5-1	0.8855
RCCD1	-1.75933333333333
BTN1A1	0.8305
DDX28	-0.363
TMEM65	0.225875
LOC92345	0.2265
TTC31	0.045
WDR46	-0.915
CHP2	-1.20866666666667
LSP1	0.8985
ZNF542	0.2485
EXOSC1	-0.37125
ARHGAP18	-0.0333333333333333
LRRTM4	-0.574625
MAOB	2.5135
CACNB4	0.07775
MGC33846	0.833875
RANBP3L	1.301875
ATP5L	-0.03775
ONECUT1	-2.6615
NUDT9	0.16475
TMEM149	0.2305
STX17	0.76375
IGSF10	-3.38225
TMPRSS9	0.029
BMPR2	1.52066666666667
ALLC	0.13475
KLF7	1.089
GCC1	0.3422
TIMM9	-0.49475
CDO1	0.929833333333333
MGC10701	-0.339666666666667
IFI6	2.32666666666667
FRMD8	0.584
MGAT2	0.00225
WBP5	0.479166666666667
CNIH2	0.15775
KIAA0907	-0.6149
KCNH8	0.5325
CTSG	-0.7615
GRIK1	0.517333333333333
CUL5	0.181875
FRMD1	0.2065
OR9A4	0.1325
SYT6	-1.116625
FOXD4L2	0.87675
ANAPC2	-0.303833333333333
OPN5	-0.88
TAF13	-0.26175
LYG2	-0.75675
GGNBP1	-0.1205
C11orf40	0.2275
OTX2	-0.87
REG4	-0.324666666666667
EIF5	-0.8595
PALB2	-0.2785
SEPSECS	-0.3904
RNASE3	0.42375
TRIM49	-1.9055
POLR2K	0.1935
GPR42	0.011
C8B	-3.287
SASS6	-1.1315
PREB	-0.433
OR3A3	0.365
TUBA8	0.187125
IGLV2-14	-1.96575
STIL	-1.90725
ANKFN1	-0.100833333333333
NME7	0.584
HOXC12	2.7765
UBE2C	-2.01925
FHOD1	-0.722
CDK2AP1	0.07875
OR6K2	0.23075
DHPS	-0.3605
RPL5	-0.1865
TRGV5	0.245
LOC541472	0.05425
HCCS	-0.5122
DENND1B	1.555
LHX3	0.014
OR5D16	0.4295
CXorf57	-1.5445
IRF2BP1	0.40425
NDST2	0.5625
LCE3D	0.278
BOLL	0.3895
SYT3	-1.088
PIH1D2	1.2215
C20orf7	-1.00266666666667
IL1R2	-0.0461666666666667
SLAMF9	0.736
PPME1	-0.3415
PIK3CA	0.097
TRAPPC1	-0.128875
COLEC10	-0.497
SLC9A6	-0.937166666666667
PDDC1	-0.474166666666667
CCDC53	0.38
GK3P	-0.83725
DAZL	-1.0295
BRI3	0.43925
SDK1	-0.050875
CYP2C18	0.33075
IFI44L	3.933125
RPL3L	0.213
FUT9	0.827
KIFC2	-0.1655
PMP2	-0.35825
SLC4A9	-0.3755
PLAG1	-2.122
MYCBP2	-0.0251666666666667
OR4E2	-0.237
CCDC65	1.10925
C16orf82	-0.00424999999999998
ENTPD4	0.102625
BRP44L	-0.500625
PMP22CD	0.103
TMCO4	1.42116666666667
KCNN1	-0.604833333333333
WDR35	0.77325
CCDC80	3.116
C3orf31	-0.74925
SLC7A9	-0.14675
TMEM190	1.21825
DBC1	0.00683333333333333
FADS3	-0.466666666666667
PDZD8	0.0486666666666667
GRM5	0.287875
AZGP1	2.6563
PEX3	-0.761
MED1	0.042
ATG4C	-1.01683333333333
HNRPH3	-1.174625
FAM109B	2.36675
C4orf17	0.5365
CA10	-0.2105
OPRD1	-0.151
CCL16	-1.697
SACM1L	-0.56175
CST6	4.9975
CD63	0.983625
LGI1	-0.6305
ZNF784	0.2055
CRYBB1	-0.575
CX3CL1	0.63335
TOP2A	-1.962375
GYPB	-3.47816666666667
GADD45GIP1	-0.81
FEN1	-1.442875
IGF1R	0.5636875
WDR72	-1.802
PURG	-0.174333333333333
DEFB126	-0.02825
PKD1L1	0.093
CAV1	-1.2122
GNPDA2	1.0543
DGAT2	0.473125
NLGN1	-3.38425
STRBP	-0.092375
HPRT1	-0.915
FANCI	-2.12275
PSMA7	-0.12
DBF4B	-0.663166666666667
TTF1	-0.26975
RAD54L	-2.91325
ELOF1	-0.391
PLAGL2	-0.896625
ZNF256	-0.095
HMGCL	0.769
MSI2	-0.2115
RPESP	1.479
C11orf60	1.54725
ABCD1	-0.2925
ACAA1	0.3144
SPARCL1	4.72564285714286
IL6ST	1.5858
ZNF319	0.23975
TMEM109	0.2859
FAM90A1	0.86
IL22RA1	-0.6405
ATP4B	0.316
TEC	-0.652666666666667
C7orf30	-1.2415
TXNDC2	-0.165833333333333
ABCB4	0.118
KIAA1191	0.44975
C9orf38	0.398
SFTPB	0.129125
CNTNAP2	1.27391666666667
FRK	1.79
TBX19	0.41425
CHD4	0.3445
C6orf26	-2.42233333333333
MOSC2	1.39225
IKBKE	1.21875
HIF1A	-1.85916666666667
LOC595101	0.0835
RELA	0.493666666666667
TMEM16B	-0.708166666666667
ABHD12B	-0.179
TSEN34	0.38925
KIF18A	-2.06075
TXNDC9	0.217666666666667
SPATA2L	0.4075
SEMA4G	-1.4585
C21orf91	-0.27225
MATN1	-0.485
KCNIP4	-0.4905
TUSC1	1.879875
OR4C15	0.1
ARMCX6	1.22458333333333
WBSCR27	-1.92166666666667
OR52I2	-0.1585
KIAA1604	-0.78675
DYNC1I1	0.1425
PPP4C	0.59125
SLC47A2	-1.51183333333333
TREH	-0.305125
CD48	2.15133333333333
ST14	1.69216666666667
PKN1	-0.19025
SPON2	2.6305
XBP1	1.95208333333333
SFRS12	-0.261166666666667
EFCAB6	1.504
SELT	0.2675
SLC39A2	0.7715
ERF	-0.914
ARL3	0.998125
SURF6	-0.5817
MLLT10	-0.432238095238095
FLJ11171	0.0556666666666667
TDGF1	-4.95133333333333
ERCC6	-0.14325
EIF2AK4	0.46925
BAZ1A	0.345
LRRN3	0.758833333333333
TMC3	0.177
EFTUD1	-0.01675
PTPRO	1.36433333333333
CLEC12A	0.541125
ACBD4	0.181875
ZDHHC14	-0.879375
OTUD7B	1.15925
ACTB	1.2486875
MSRA	0.222
LCE5A	1.2225
IFI35	1.1755
BSCL2	0.241833333333333
ANKRD12	0.62675
CFHR2	0.87625
RGAG1	0.111833333333333
HSFY1	0.039
SLC30A5	-0.210166666666667
IMPG1	-0.218
GPR109A	0.2015
ZNF185	0.97725
IYD	-0.16
NPCDR1	0.426
SERPINA13	0.107
HMGCLL1	0.58375
NEUROG1	0.544333333333333
UBQLN1	0.1450625
LIN37	-0.02325
SOCS2	-2.5155
DSCR4	-1.585375
XKR6	-1.5965
GPR142	0.394
KRTAP13-3	-0.218
CCDC15	-0.495833333333333
MOS	0.207
CD1E	-1.362
OFCC1	-0.151666666666667
FAM83D	-2.21125
SRFBP1	0.39625
C9orf96	-0.152
DHDH	0.579
CCDC90A	-0.9525
RABL3	0.67415
CD320	-1.63183333333333
ANGEL2	0.784166666666667
MRPL21	-0.52875
SMG6	0.0113333333333333
INSR	1.1480625
FLJ14816	-0.475
GLRB	-0.772833333333333
C9orf89	1.356
CIZ1	-0.247125
URG4	0.0581666666666667
LRDD	-0.974666666666667
CBY1	0.202
NFX1	0.371125
MTERFD2	0.215428571428571
C19orf23	0.306
PGC	-3.05825
IER3IP1	-0.2135
RASAL2	1.31691666666667
C1orf89	0.279
SYNJ1	-0.54825
NFKBIE	1.2495
FLJ40125	-1.47216666666667
TCEB2	-0.2887
NOG	-1.034
