Hybridization REF	TCGA-E2-A15F-01A-11R-A115-07
NR4A1	-0.379833333333333
LOC339047	-2.1845
TRIM17	0.674625
ATP5G3	0.593785714285714
RPL15	-0.563333333333333
ADAMTS8	-0.5465
HOXC4	0.6335
C14orf37	0.28
CEACAM5	-2.166
MYT1L	-1.29266666666667
RASA2	-0.7415
OSBPL7	-1.464
STAG1	-0.297
GIMAP4	4.81516666666667
FUT3	1.911
PIF1	-2.882125
LPIN2	-0.6651
SH3PX3	0.62375
PDP2	-0.252
PAPD1	-0.133125
ERP27	1.418
APOOL	-0.0606
DIABLO	0.33575
TRHR	0.552
ARMC9	0.08
RNF152	2.804
SLITRK3	0.0438333333333333
ZNF211	0.7432
PFDN1	-0.401875
RGS11	0.831375
HS6ST1	0.9126
AKR1D1	-3.1815
TNP2	0.405
STK31	2.74666666666667
EML4	-0.931083333333333
SGTA	-1.111
HIST1H2BI	-0.442333333333333
PSMD6	-0.517166666666667
KIAA1257	1.338
C18orf55	0.2565
FLJ20273	2.38675
RPL28	-0.396666666666667
EPYC	1.278375
NOX3	-0.893
ELAC1	1.11683333333333
METT11D1	-0.67875
BIN2	-0.775
NACA2	0.46875
CCDC17	-1.086
HM13	-0.7831
UBOX5	-0.25325
UBE2O	-0.71775
UBL5	1.2425
APOLD1	0.49525
C9orf31	0.51975
TNFSF8	0.1895
ARHGAP29	-0.253125
PROKR2	0.8175
PDE5A	2.97866666666667
C6orf12	-1.059
TOM1L1	1.0385
WHDC1	0.779375
FOXI1	1.7415
RAB4A	0.6228
TMEM39B	-0.687
ATPBD1C	-0.223
FARSA	-0.333166666666667
PLEKHG5	1.048
CMAS	0.437833333333333
OR7E24	1.014
SLC30A1	-1.04875
CDC42EP5	-1.08866666666667
PLAC1	2.29025
KLHL18	0.08725
LBA1	1.386
TAZ	-1.59225
CRIP2	0.212875
BTBD11	-0.156666666666667
C16orf72	0.593
DIO2	1.1991
LRRCC1	1.11166666666667
CCDC136	-2.488
PRX	0.4605
RBM5	0.0784
TMEM85	0.796875
TUBGCP4	-0.463666666666667
APLN	0.97575
CDK7	0.8785
SSR2	0.80625
CRELD1	-0.78
C19orf46	3.3295
GAL3ST4	-0.423
KBTBD10	2.50975
IL28A	1.776
WDR27	-1.0905
MCM2	-1.34683333333333
SOX14	0.0045
FLJ39743	-0.1745
KIAA0922	-0.447
HIPK4	0.1235
FLJ25758	0.18
C16orf57	-0.814833333333333
PDZD2	0.825
MCC	1.597625
HHLA3	-0.5579
ID2	0.59075
C20orf23	1.31166666666667
ZNF688	0.907
APOC2	-1.605
LOC440093	0.338
FAM50B	1.7535
PWP1	0.131
DNAH10	0.24325
HIST1H2BA	0.15175
GPR56	0.952
METAP2	0.034
PAN3	2.1245
STXBP4	-0.54425
PDHX	1.123
MTA1	-1.33025
ZBED4	-0.352375
ZNF720	-0.01475
CDK2	-1.855875
RHOJ	0.534125
CDC37	-1.43533333333333
ZER1	0.52225
GRK4	1.789
PRPH	-0.4275
POLR2A	0.486
OGFOD1	0.40925
NOL5A	-2.08575
PHEX	0.007
FLJ16478	-0.033
C20orf117	-0.509875
CAMTA2	-0.631
C11orf74	0.159333333333333
DDX17	-0.209083333333333
C5orf27	0.2735
PLEKHA2	-1.7063
PDE4DIP	-0.5706
SCN7A	0.57025
ZNF559	-0.717
CXCL10	4.078
ZMYM4	0.516333333333333
STK32B	1.60453333333333
KIAA0888	-0.1617
TACR3	0.3195
CKAP2L	-1.506
KIF1A	0.0265
RSPRY1	-0.03675
VCAN	0.90775
CYP27C1	-0.29
SYDE1	-2.0735
MED12L	-1.5695
ZDHHC21	0.88825
NHS	0.3145
TM9SF3	1.5175
DDHD1	-1.052375
MAFG	-0.728333333333333
BICD2	-1.8493
C14orf119	-0.7375
C14orf43	0.656
CDH7	-2.08375
ALKBH5	-0.00621428571428575
JUP	0.787125
TMEM41A	0.335666666666667
MAMDC4	-1.90883333333333
CBX3	0.546875
LRRC18	0.493
RBMXL2	-0.8475
PLA2G4D	0.539166666666667
FGF13	0.37475
KIF3A	0.940333333333333
PDIA6	-0.369
DCXR	0.67425
CASKIN2	0.486583333333333
EHD1	1.57
MARCKSL1	-0.0206666666666667
ZNF496	-0.982666666666667
SCAF1	0.687
KCTD8	-1.63825
TRAF3IP3	1.13842857142857
LSR	1.31525
CXorf1	0.0321666666666667
C14orf112	0.542833333333333
EIF2B1	0.315
OMP	-0.0205
GSTZ1	-0.851
LOC92017	0.569
ISLR2	1.432
C12orf36	0.3345
GATA2	-1.6235
GABRA5	-2.952
CELSR2	0.336714285714286
STAM2	0.7767
TNAP	1.468
PTPMT1	0.312333333333333
GRP	6.70925
SV2A	-1.9585
MAGEA12	-3.8305
CACNG1	2.3955
C18orf19	-0.15075
GSG1	-0.585
PTPRJ	-0.437928571428571
FRMPD1	-0.6185
ZNF668	0.15025
PLEKHJ1	-0.2075
ADAT1	-1.6872
TMEM50A	0.8532
UCN3	0.2635
HOOK1	0.89575
IL17B	1.405
MLKL	-0.868333333333333
TTC14	-0.22
KLHL5	0.00112499999999999
CRYL1	1.12733333333333
FOXH1	-0.1135
NFYB	0.435
PPM1G	-0.76725
GOLGA2LY1	-1.67975
NMT1	-0.051625
HADHA	-1.3737
CHSY-2	2.0685
PLEKHF1	1.20914285714286
SAGE1	-1.738
MUSTN1	0.392
SUHW4	1.60675
TFEB	1.04983333333333
ZFYVE27	0.435
ATG12	-0.224
BMI1	1.40592857142857
ZIM3	0.1325
MYH4	2.241
MASP1	-1.44658333333333
KIAA0984	0.1465
RPAP2	0.6485
ASB5	-0.01325
BOLA3	-0.148
MIA3	0.2835
KRT35	2.276
KIR3DL3	-0.5795
MRPL51	0.03075
SEMA3F	1.50933333333333
NDUFB2	0.769333333333333
LOC253012	1.94825
FAM46C	0.3436
G6PC	-2.529875
CSAG3A	-1.914
PREX1	0.457
SLC25A45	-0.104625
MAPKBP1	0.25
CPE	1.7015
GNB1	-1.455625
CXCR6	1.818
TRIM46	-0.91675
C16orf3	0.139666666666667
HPSE	0.789875
TIGD3	0.019
SPG3A	2.45375
LCAT	-1.64333333333333
ST6GAL1	-1.36311111111111
POMC	-0.0255
FLJ36031	-1.73916666666667
NSMAF	0.152666666666667
SKIL	2.8335
ADSS	-0.0358333333333333
HMGCS1	-0.9189
POLR3F	0.105166666666667
RAB10	-0.1305
ZNF277P	-0.9765
ZBTB7B	0.234375
DHRS1	-0.42425
ABCC13	0.948571428571429
CNOT3	0.2645
NFKBIA	0.81775
GAK	0.284666666666667
SFT2D2	1.5055
HOXA6	0.0225
CRTC1	-0.71025
LY6D	-0.751
C20orf72	-2.096
CPT1A	-0.657
LMO1	-0.06
EIF3I	0.06475
PRB4	0.20875
MCM3APAS	-1.808375
C20orf132	0.5251
FOXF2	-2.24525
S100A12	1.74175
MLH1	0.5875
ACTN1	0.6517
MRPL36	-0.0193333333333333
C20orf106	-0.39625
FBXO6	1.84016666666667
MKS1	-0.328833333333333
CX3CR1	-1.168625
PDE1B	0.635
PLP1	-0.3295
KISS1	0.658333333333333
C14orf2	0.235
TBC1D3P2	-0.39625
COMMD6	1.9316
ANKRD7	-0.60775
PTCHD1	-2.028625
NARS2	-0.597
DOCK7	-0.3055
FAM127B	-0.06375
LOC390243	-0.255833333333333
N6AMT2	1.79325
ZNF391	-1.0615
DNAJB14	-0.0528333333333333
WRB	1.264125
BPI	0.563583333333333
TTC4	-0.7365
FAM10A5	-0.48425
GOT1L1	0.210888888888889
MAGED1	-0.86225
RESP18	-0.3225
WFDC6	1.1115
MT2A	0.3745
C11orf56	0.47275
KIAA1432	0.2735
ROR1	-1.950125
HSD17B14	1.9235
ZFAND2B	0.542375
SAMD4B	-0.05725
HEXA	0.5125
HNRNPU	-0.0366363636363637
USP39	0.1095
NRD1	-0.21
R3HDML	0.02325
FLT4	0.164666666666667
OMG	-0.2435
OR52N4	1.433
LOC399818	0.6875
ELA2	-1.98325
VENTXP1	-0.0545
RFC5	-1.1055
OR52L1	0.661
PAX5	0.3195
FBXO2	2.29925
GMEB1	0.155
AKT3	-2.09433333333333
CRB1	0.523833333333333
CTTN	0.266
UTP15	0.0351666666666667
HSBP1	0.742416666666667
PHF11	2.15475
NDEL1	0.484166666666667
USP8	0.555
BAIAP2	0.307125
SI	0.7195
ARSJ	-1.3775
BAAT	-2.518
KCNS3	2.87933333333333
LOC126147	0.632166666666667
TMEM37	0.1645
C1orf162	3.48333333333333
MBD1	-0.2386
ITGAL	-0.674333333333333
WDR73	-0.0906666666666667
GKN2	-0.101833333333333
ARFGAP1	-1.4425
SLC5A8	-1.99516666666667
ZBTB40	-0.0505
CYP4B1	4.92833333333333
LYPLAL1	0.22125
CHST3	-1.3075
MAP3K9	-0.229
BTAF1	-0.814
TFAP2E	0.5215
RBM35B	0.686
LOC441251	-0.363
ANKRD25	-1.60277777777778
UQCRC2	-0.1925
MAEA	0.31425
HYAL1	-2.4034
RNPEPL1	0.059
CPSF2	-0.579125
PSD3	-1.5201
ABCA13	-0.439
AGR2	3.573375
GBX1	-1.233
HDLBP	0.677928571428571
ACY3	-0.96775
HECW1	-0.68825
ZNF519	-0.631
HOPX	4.41725
ZNF304	2.001625
OR12D3	0.312
FKSG43	-0.35175
METTL1	0.3445
MFSD3	0.3306
PSPH	-0.672
CLCA3	-0.635
DARS2	-1.66716666666667
CDC25A	-1.561
BAIAP2L1	0.31
B3GNT5	-0.387875
USP29	0.2725
ARHGEF10L	1.387
ATOX1	0.798375
ADAM30	-0.221666666666667
DNASE1	-0.17725
STT3A	0.0214166666666665
RAB6IP1	0.176
PTN	1.4224
C1orf106	-1.10115384615385
HECA	1.1785
RNF122	0.2575
SLC22A18AS	-0.0693333333333333
GNG8	0.461
ELP4	-0.3795
FAM65A	0.1545
RPL10A	-1.194
IRS4	-0.6965
MACF1	0.6746
SEC24D	0.76625
LOC374395	1.2195
TGFB2	0.077125
MDFIC	0.8085
CHRNE	0.225
PCMTD2	-0.843166666666667
ATP6V0D1	-0.0418333333333333
MTA2	0.59875
LZTR1	-1.21583333333333
RAP1A	0.553333333333333
AXIN1	-0.15
POLR1C	-0.25325
TRIO	-0.750416666666667
PLXNA4A	-0.384083333333333
C5orf33	0.81825
DEPDC1B	-2.45275
ZNF473	0.713
MTM1	1.397
GPR107	-0.0405
CSNK1A1L	-0.0313333333333333
FLJ14154	-1.0405
NLRC4	4.6575
ENPP4	1.713
PADI3	-0.944
RNF170	0.686125
CG018	2.45616666666667
C16orf7	-0.2275
KCNE1	1.03425
NRM	-1.732
SLC37A3	-0.411357142857143
TPD52L2	-0.902333333333333
UNC5B	0.60175
C12orf12	0.0641666666666666
SDHB	-0.0975
CLRN1	-0.20475
NUDT10	-0.591166666666667
UGT3A1	0.198
FBXW8	-0.290125
RHOF	-0.24775
PTPLAD1	0.480125
MYO3B	-1.30575
DERA	-0.3665
TPP2	-0.051
C19orf53	0.8505
GINS3	-0.262875
ST6GALNAC5	1.508
CHSY1	0.54075
MGC15705	-0.3625
GPR83	0.154333333333333
EXT2	0.166125
DOLK	0.28925
TUBAL3	1.9995
ACVRL1	1.5055
ABL2	-0.27225
C14orf156	-0.811
PTPRZ1	-3.6085
DIP2C	0.1385
LAMP1	1.089625
RXRA	-0.5361
MAP3K5	1.41375
ALKBH1	-0.263
PDLIM7	-0.5365
ARL14	-2.209
SNIP1	0.542833333333333
TIMP3	1.39608333333333
RGS3	-0.973
SPAG16	1.4759
ABHD4	-0.82275
ARHGEF12	0.143083333333333
GLUD2	0.08
RAC2	-0.5895
UAP1L1	-1.413
SLC18A3	0.3525
YOD1	-1.47966666666667
RALY	-0.90475
HMOX2	0.717714285714286
DGKH	-0.70875
DBNDD2	2.97
YIPF4	0.93825
THAP10	0.899
ZNF513	0.083
HAGHL	-0.7525
ITGB4	0.049
CCDC141	-2.852
YTHDF3	1.8155
C5orf28	0.7865
RPL7L1	-0.919
TMEM30B	1.03842857142857
ANKRD35	1.557
DUOXA2	-0.34375
TBC1D5	-0.237875
DFNB59	0.9675
HRH4	0.608
MYO6	2.1178
DNAJA4	3.085625
RBM24	1.031625
CEACAM20	-0.6005
RBM23	-0.646928571428572
NGFB	0.2265
C1orf63	-0.7705
KRTAP7-1	-0.7285
PERLD1	1.044
NPB	-0.039
C17orf59	0.5997
HSPBAP1	0.1445
SLC15A4	-0.001875
PRTFDC1	-1.396
OSMR	0.0800000000000001
CYSLTR2	-0.991
C19orf25	-0.309
KIAA1797	-0.1445
NLRP6	-0.444
FAM105B	0.6571
SCRN2	-0.856333333333333
LRRC58	-1.0857
RNF17	0.250125
NEIL3	-1.5075
FAM137A	0.8725
SKP2	-2.93175
PARVA	1.08183333333333
PKLR	-1.0885
RNF34	0.708125
A3GALT2	0.581
C12orf50	-0.3912
SUNC1	0.2655
FAM102B	0.3045
CCT2	-0.165
LRRC37A2	-1.5975
ARF4	0.976
SIKE	0.074125
C8orf48	2.3935
MBTPS1	-0.701714285714286
GPSN2	-0.1445
NCF2	3.265
SLC12A6	-0.576666666666667
MRPL48	-0.065
HMGN3	0.477
LRRC62	-0.97625
PAX9	-2.09825
FAM55A	-0.063
C20orf42	-2.481
SCML2	-2.63583333333333
BCL9	-0.004
FAM40A	-0.277
C9orf41	-0.101833333333333
ZNF774	0.2465
LETM1	0.91275
PLXNB1	-0.8325
NIPSNAP1	-1.372625
USP10	-1.54225
F9	0.11975
LIPE	2.17975
CNGB3	0.91
C12orf52	-0.00687500000000001
PI4K2A	-0.044125
MED8	0.664
STAT4	1.7395
FGD4	-0.0781666666666667
RNF145	-0.196833333333333
WDR32	0.478
CLDN2	0.2385
TCEAL8	0.93425
ZMYND8	-1.3011
PDXK	-0.552625
GATAD2A	-0.139
PTGES3	-0.0305
CCM2	-0.16175
TAP1	0.34425
ZNF670	0.452
ETS2	0.261857142857143
C6orf166	-0.273833333333333
PRMT2	0.567642857142857
OR4B1	0.2555
INTS8	-0.1655
CCDC102A	-0.7335
CCDC83	-1.502
ITGA1	-0.7824
EPHA5	-2.7381
FAM24B	-0.796333333333333
TSGA10	3.53125
HAL	-1.59566666666667
MYOT	0.81725
SPACA3	0.66375
BCL2L2	-0.725166666666667
CUGBP2	0.409
CCNB3	3.46025
RNF113B	0.32825
MERTK	0.622
BAG1	0.27725
VPS36	0.73575
ORMDL3	0.6858
C1orf190	1.70975
ZNF625	-0.2315
CORO2B	-2.025
ALOX15	-0.3025
CST1	2.0585
NUPR1	1.86816666666667
CCL7	4.25175
SMCR5	-2.113
DSC2	0.917
RBMS2	0.56225
GRIK4	0.092
TRIM65	-0.7487
TMPRSS6	1.48778571428571
TP53INP2	-0.2235
GLB1L	0.0646666666666667
LOC388284	-0.207666666666667
PUS1	-0.865428571428571
BCL9L	-0.8015
OLFM1	0.697666666666667
RET	3.90275
MASTL	-1.3215
ALX3	0.7075
IL1RL1	2.57316666666667
ZNF765	0.1485
C14orf138	-0.34525
SNX10	0.615166666666667
TAC4	0.15
C1orf64	3.082125
POGK	0.839375
MAPK9	0.58725
ZNF366	3.466
C8orf79	2.2175
CLDN7	2.869
OR5AT1	0.3935
TRIM37	-1.8195
LRRC25	3.075
GRHL2	3.8501
TEKT3	1.15725
LASS5	-0.0573333333333333
ABCC4	-2.33908333333333
DLG3	0.9605
VGLL1	0.33175
ZFP36L2	0.7165
MFRP	0.1025
KIAA1799	0.756
FLJ44379	1.77
PCNX	0.174
ANXA9	2.817
CYP4V2	2.2133
PIK3C2A	-0.09525
SRR	1.784
NOL3	-0.52825
IFITM2	2.3645
ARNTL2	-2.35625
ZNF595	0.83975
NLRP13	-0.6345
ASPH	0.070375
CPA2	0.164
PVRIG	-1.20033333333333
LEPR	0.357833333333333
C16orf42	0.0166666666666667
SH3BGRL	1.181
FAM77D	-0.373
FNDC7	0.359
C9orf6	-0.196666666666667
NOTCH2NL	1.5035
PGBD1	0.329
SYNGR2	0.388166666666667
PITPNA	-0.0121875
PRPF4B	-0.7917
SLC43A3	-1.78021428571429
NRBP1	-0.47375
SLC25A22	0.749
ILK	-0.39775
SLC22A8	0.55
MRPS7	0.484375
PITX2	-1.8405
FABP3	1.52525
OR1L1	-0.0055
LOC728215	3.17225
BLID	-2.988
KIAA1217	2.95488235294118
TFPT	1.16925
AP4B1	-0.169
VBP1	-0.01925
OR1K1	0.445
MORC3	0.48825
BHMT2	-0.5325
C3orf10	1.63125
FZD7	2.88883333333333
WFDC10A	-0.2985
PMS2CL	0.0905
CCDC32	0.777166666666667
FA2H	-2.357
ALG13	0.5625
TTLL7	-0.9012
SPOCK3	1.21525
SLC13A2	0.0205
AIM1	0.3355
GPRC6A	-1.935
EGR2	4.50325
MED11	0.205
WWC1	0.99225
SH3GL3	-2.667
RIF1	-1.01264285714286
PRLH	0.0275
VLDLR	-2.881
DBT	0.481
C21orf63	0.62925
CGGBP1	-0.56225
KRTAP12-2	0.3935
TADA3L	-0.60325
ZBTB16	2.70125
PDGFB	0.77375
RFX1	0.22575
UQCRB	0.5326
LOC133874	-0.7045
HPS3	-1.36975
LGALS3BP	1.4252
DKFZP564O0823	2.67635714285714
MRFAP1L1	0.75975
HOXA10	-2.15233333333333
NGB	0.571
KIF21A	-0.384538461538462
IFLTD1	0.849
LZTS1	-0.45025
ARHGEF3	1.45925
RHBDL3	-1.859
CSNK1G2	-0.620083333333333
ChGn	-1.876125
KIAA1244	1.03616666666667
GABRB2	0.4075
MGC72080	-0.021
CD27	3.9655
EGLN1	-1.4122
PEX13	1.00925
RWDD3	0.492
RNF12	-0.208
GRIN2B	null
ADAMTS14	-0.77675
DYDC2	1.06633333333333
ATP6AP1	1.317
NR1H2	-0.3125
PDK2	0.364
C3orf17	0.361666666666667
SLC38A2	-1.30785714285714
SLC25A29	-0.8625
C15orf29	1.088875
ADAM9	1.97916666666667
TMUB2	0.164
GPR176	-0.942
AGK	-0.54325
MCCD1	1.05325
NDUFA4	0.66525
TMEM146	0.08625
DUSP1	1.16025
UNQ6975	0.8205
EMX2OS	3.27075
INSM2	-0.7075
LUZP4	-0.4285
SETD6	0.13275
P2RY2	3.499
SLC45A2	-1.9895
RABGAP1	0.107166666666667
UBXD5	-0.246
GPRC5A	0.0868
PAK3	0.8045
LOC63920	-0.35125
TGFBR1	-0.1432
KRTAP6-3	0.03675
SFMBT2	-0.0995
CDC42	0.53075
C11orf35	-0.139
TTLL2	-0.25375
UACA	-0.125
CD97	-0.9754
SETD5	-0.50825
NINJ2	-1.1315
PTER	1.769
POMGNT1	0.67875
KRTAP4-2	-0.0785
ECGF1	1.57425
HRB	0.304818181818182
ATP1B2	-0.5184
LOC400506	-0.037
COL4A3BP	-0.50975
C6orf97	1.5785
GRHPR	0.00675
TAS2R1	0.6735
SEMA7A	-1.769
EDF1	0.58375
ODF2L	0.7344
PCID2	-0.8475
GTF2H4	-1.01033333333333
ZCCHC3	-1.166375
CGB2	0.0376666666666667
NEUROD1	0.0595
C20orf75	0.027
RP5-1054A22.3	1.182
IFNA5	1.3235
ZNF134	1.01525
MGC119295	-1.389
ZSWIM6	1.11175
SMEK1	-0.582
PCGF2	-0.290625
C1orf102	2.60725
CYP2A13	3.5145
KCNH6	-0.6838
MDM1	0.7936
ALDH7A1	0.146666666666667
C9orf75	0.13075
VDAC3	0.435875
OR51T1	-0.2385
EIF3F	-0.810083333333333
KCNJ10	-0.685125
LENG8	0.1205
EDEM2	0.5055
CCNJL	-1.27066666666667
DHX37	-0.555
CRYGN	-0.3745
AATF	-0.778875
ZNF630	2.231625
E2F5	-0.09
WFDC13	-0.584
FTSJ3	-1.30633333333333
C4orf33	1.5685
LHFPL4	-4.03075
C19orf56	0.580833333333333
SMAD4	0.200375
AFM	-0.5065
G0S2	1.9845
FCHSD2	0.7149
RRP1B	-0.7689
EEF1B2	-0.371333333333333
STAT6	0.650333333333333
ZNF195	-0.5035
GNL1	-2.02233333333333
ZNRF2	1.29783333333333
PER3	0.178625
ASB16	0.34625
C10orf10	1.83014285714286
ADCY8	-1.07033333333333
C9orf58	-0.442333333333333
ARMC10	0.146
PSG1	-0.8155
DHX34	-0.58575
VARS2	-0.616875
NFIC	-0.545
ITPR2	3.01225
AGXT2	-0.244833333333333
OR6K3	0.56
H2AFZ	-0.0974166666666667
MLLT3	0.334333333333333
COX4I2	1.49425
CCNT2	0.018125
PLK4	-1.7555
NUMBL	-0.133833333333333
MED16	0.253
PLEKHQ1	1.21975
GOSR1	0.8325
BTG4	-0.18275
RPL30	0.8985
IGSF5	1.84175
IGFL2	4.47783333333333
ELMOD2	2.0505
SHC3	-1.009
HAVCR1	-0.5005
DYNC2H1	-0.78875
RNF5	-1.13816666666667
C2orf7	-0.0205
NLF1	0.246
KLHL25	1.00075
LRP10	-0.3949
KRI1	-1.22975
PUS7L	0.450333333333333
MGMT	1.5725
HOXD1	-1.3645
CSH1	0.2935
ATG16L2	-0.547
FLJ44635	0.866
CHODL	0.075
EXOSC8	-1.283
SLC28A1	-0.05825
MYO7B	-0.317833333333333
SEH1L	-0.3654
MTNR1A	-0.157
TSPAN5	1.74383333333333
CDC45L	-3.71683333333333
AMIGO1	0.545
ATAD3A	-1.219125
OSGIN2	0.6055
PDIK1L	1.11216666666667
DARC	3.914875
PIPSL	0.3935
SHMT1	-0.674
CRISP3	2.4355
POPDC2	2.16816666666667
ZRANB2	-1.05016666666667
FBXL8	-1.47075
TRIP13	-1.69236363636364
EIF5AL1	-1.2735
POU5F1P3	-4.2405
IL6	0.3755
CXorf38	0.3025
IFNA16	-0.525
FBXL2	3.02466666666667
BRD1	0.2825
STATH	-0.272
FBXO44	0.987166666666667
MCCC2	2.018
CDC2	-0.857
C5orf23	1.07725
IVD	-0.175833333333333
C10orf122	-1.07175
MSL3L1	0.1434
MVP	0.5975
EPOR	-1.0831
ZMYM1	-0.251333333333333
BCL7C	-0.210833333333333
PSTPIP2	2.1286
LYPD1	-1.32375
OR8G5	0.061
ZP3	-0.547
BCAS4	2.9265
EDG6	2.54525
ISY1	-0.94775
PRAMEF2	-1.6545
CUL1	-0.184
RNF213	0.7018
CCRK	1.12075
DHX9	-0.146
C13orf29	-0.9215
NCKAP1	2.00966666666667
MRPL43	1.02314285714286
XPR1	-0.566
PKN2	-0.8337
PODNL1	0.63
ZNF333	0.601125
DALRD3	0.76075
OPN1SW	0.0915
BTBD6	-0.1145
C11orf82	-1.0575
OR5P3	0.7405
DUSP11	0.494
L1CAM	-1.9305
NEK11	2.084
OR7E91P	2.395
CNTN3	5.4824
CREB3L2	1.18225
ZBTB37	-0.5
KIAA1324L	1.5875
NDUFB10	0.598833333333333
NUDT2	-0.56375
GTPBP8	-1.00975
CACNA1D	2.024625
PRKAA2	-1.95716666666667
PRDM8	-0.024
MGC16075	0.465166666666667
KRT14	1.31185714285714
PP8961	0.430625
MRPL18	-0.063
ABCG2	-2.69
PACRG	3.74925
BBS2	1.49825
KREMEN2	-3.604
FBXO21	0.9555
HNRPUL1	0.117666666666667
GRB10	-0.044
CLSTN1	1.04225
LMAN2	-0.1584
C17orf61	0.556
NIPSNAP3A	0.88875
INSIG2	-0.820833333333333
PCDHB7	-0.318
STXBP2	0.545625
CMAH	0.335833333333333
SEMA5B	-0.568
ZNF155	0.228666666666667
COQ6	0.287
PRPF4	-1.0795
TSPAN15	2.5749
VN1R5	0.3065
LATS2	-0.58525
SELK	1.58075
PGK2	-0.61275
MS4A1	1.73575
TYW3	-0.4254
KRTAP5-1	-0.18225
RCCD1	-1.76083333333333
BTN1A1	-0.47375
DDX28	-0.26075
TMEM65	1.32375
LOC92345	-0.46975
TTC31	-0.536
WDR46	-1.17
CHP2	-1.59316666666667
LSP1	0.59025
ZNF542	-0.204
EXOSC1	0.0415
ARHGAP18	-1.057
LRRTM4	-1.34257142857143
MAOB	3.80775
CACNB4	-0.3405
MGC33846	-0.933
RANBP3L	1.484
ATP5L	0.28575
ONECUT1	-3.756
NUDT9	1.02575
TMEM149	1.407
STX17	0.788
IGSF10	-3.96475
TMPRSS9	-0.4015
BMPR2	0.52325
ALLC	0.0475
KLF7	0.369125
GCC1	1.2057
TIMM9	-0.9155
CDO1	4.20616666666667
MGC10701	-0.0568333333333333
IFI6	3.98033333333333
FRMD8	1.502
MGAT2	0.16175
WBP5	-0.250166666666667
CNIH2	-1.2735
KIAA0907	-0.9823
KCNH8	2.675
CTSG	-0.88775
GRIK1	-0.0901666666666666
CUL5	0.15
FRMD1	0.4525
OR9A4	1.8125
SYT6	-1.4475
FOXD4L2	1.494
ANAPC2	-1.334
OPN5	-0.4255
TAF13	0.95925
LYG2	-0.32875
GGNBP1	0.6215
C11orf40	0.26
OTX2	-0.8625
REG4	-0.656666666666667
EIF5	0.0186875
PALB2	-0.9775
SEPSECS	0.6506
RNASE3	-0.5205
TRIM49	-1.467
POLR2K	1.7163
GPR42	0.225
C8B	-3.09
SASS6	0.552
PREB	0.069
OR3A3	0.951
TUBA8	1.256125
IGLV2-14	-0.90175
STIL	-1.27325
ANKFN1	-1.153
NME7	-0.83375
HOXC12	-3.1135
UBE2C	-0.939625
FHOD1	-1.33575
CDK2AP1	0.60325
OR6K2	0.566666666666667
DHPS	0.064
RPL5	-0.10175
TRGV5	0.9415
LOC541472	0.585375
HCCS	0.2725
DENND1B	1.3765
LHX3	-0.3335
OR5D16	0.56
CXorf57	-0.380666666666667
IRF2BP1	1.43975
NDST2	0.8455
LCE3D	0.6895
BOLL	1.246625
SYT3	-1.19875
PIH1D2	0.06875
C20orf7	-0.557833333333333
IL1R2	0.675666666666667
SLAMF9	-0.348
PPME1	-0.6905
PIK3CA	-0.1535
TRAPPC1	0.558875
COLEC10	-1.21575
SLC9A6	-1.147
PDDC1	0.223916666666667
CCDC53	1.5195
GK3P	-0.27375
DAZL	-1.08
BRI3	-0.11275
SDK1	0.21125
CYP2C18	0.2285
IFI44L	4.7465
RPL3L	0.458
FUT9	-0.824333333333333
KIFC2	0.2715
PMP2	-1.31071428571429
SLC4A9	0.666
PLAG1	-1.684
MYCBP2	0.1145
OR4E2	-0.0325
CCDC65	1.2995
C16orf82	0.052875
ENTPD4	-0.643125
BRP44L	0.18725
PMP22CD	0.185333333333333
TMCO4	1.17183333333333
KCNN1	-1.01416666666667
WDR35	0.9445
CCDC80	0.686
C3orf31	-0.355
SLC7A9	0.21275
TMEM190	0.8145
DBC1	-0.469333333333333
FADS3	-0.545166666666667
PDZD8	-0.121833333333333
GRM5	-0.193
AZGP1	3.7379
PEX3	0.419
MED1	0.148857142857143
ATG4C	-1.22266666666667
HNRPH3	-0.318375
FAM109B	0.5665
C4orf17	0.0645
CA10	-1.2625
OPRD1	0.244
CCL16	-1.937
SACM1L	-0.01675
CST6	5.232
CD63	1.888
LGI1	-0.60825
ZNF784	-0.9055
CRYBB1	-0.995
CX3CL1	1.71935
TOP2A	-2.257625
GYPB	-3.98133333333333
GADD45GIP1	-0.03075
FEN1	-1.394
IGF1R	0.1533125
WDR72	-0.2375
PURG	-2.355
DEFB126	-0.209
PKD1L1	0.242
CAV1	-1.987
GNPDA2	1.03
DGAT2	0.949625
NLGN1	-2.71425
STRBP	-0.1275
HPRT1	-0.031
FANCI	-1.5215
PSMA7	0.8575
DBF4B	-0.885333333333333
TTF1	-1.1485
RAD54L	-1.759
ELOF1	0.2555
PLAGL2	0.07925
ZNF256	0.73775
HMGCL	0.55575
MSI2	1.203
RPESP	2.17716666666667
C11orf60	0.8045
ABCD1	-0.312
ACAA1	0.2044
SPARCL1	4.9955
IL6ST	0.9614
ZNF319	0.42275
TMEM109	-0.8859
FAM90A1	-1.23866666666667
IL22RA1	-0.607
ATP4B	0.8555
TEC	0.136
C7orf30	-0.22675
TXNDC2	-0.490166666666667
ABCB4	-1.171
KIAA1191	0.43575
C9orf38	-0.011
SFTPB	0.555875
CNTNAP2	1.2775
