Hybridization REF	TCGA-A8-A09D-01A-11R-A00Z-07
DHRS1	0.770375
ABCC13	2.72925
CNOT3	0.216
NFKBIA	1.06875
GAK	0.568166666666667
SFT2D2	0.489
HOXA6	0.2205
CRTC1	0.6725
LY6D	-1.41666666666667
C20orf72	-1.03316666666667
CPT1A	0.7685
LMO1	-1.584
EIF3I	0.14575
PRB4	0.2675
MCM3APAS	-1.446125
C20orf132	-0.4388
FOXF2	-2.6695
S100A12	-0.06125
MLH1	-1.28666666666667
ACTN1	0.5374
MRPL36	-0.0673333333333333
C20orf106	1.42825
FBXO6	1.51333333333333
MKS1	0.0721666666666667
CX3CR1	-2.05575
PDE1B	2.074
PLP1	-3.78625
KISS1	0.294833333333333
C14orf2	-0.133666666666667
TBC1D3P2	-0.904
COMMD6	0.4872
ANKRD7	-1.9805
PTCHD1	-2.373875
NARS2	-1.4765
DOCK7	0.03775
FAM127B	-0.40925
LOC390243	-0.106833333333333
N6AMT2	0.99325
ZNF391	-0.87
DNAJB14	0.676333333333333
WRB	0.113375
BPI	-0.0238333333333333
TTC4	-0.776166666666667
FAM10A5	-0.9755
GOT1L1	0.414
MAGED1	-0.5315
RESP18	-0.32325
WFDC6	0.366333333333333
MT2A	-0.283
C11orf56	0.00775
KIAA1432	-0.2945
ROR1	-0.700875
HSD17B14	1.81216666666667
ZFAND2B	0.317625
SAMD4B	0.2405
HEXA	0.195375
HNRNPU	-0.130454545454545
USP39	-0.076375
NRD1	-0.7555
R3HDML	-0.1815
FLT4	0.4645
OMG	-0.0601666666666667
OR52N4	0.7425
LOC399818	-0.5305
ELA2	-2.259
VENTXP1	-0.0005
RFC5	-2.2625
OR52L1	0.296
PAX5	-0.5075
FBXO2	2.3445
GMEB1	0.703
AKT3	-0.406166666666667
CRB1	-1.47133333333333
CTTN	0.535
UTP15	-0.678333333333333
HSBP1	0.182
PHF11	1.16025
NDEL1	0.409333333333333
USP8	-0.139
BAIAP2	1.402875
SI	0.202333333333333
ARSJ	-1.33583333333333
BAAT	-3.115
KCNS3	1.31933333333333
LOC126147	-0.092
TMEM37	2.479
C1orf162	4.10216666666667
MBD1	-0.8232
ITGAL	0.234833333333333
WDR73	-0.0446666666666667
GKN2	0.0686666666666667
ARFGAP1	-0.139125
SLC5A8	0.490166666666667
ZBTB40	-0.1367
CYP4B1	2.89433333333333
LYPLAL1	-0.86875
CHST3	-0.3345
MAP3K9	0.4305
BTAF1	-1.05566666666667
TFAP2E	-0.0535
RBM35B	0.864
LOC441251	-0.164666666666667
ANKRD25	0.197
UQCRC2	-0.6065
MAEA	0.183166666666667
HYAL1	-2.4855
RNPEPL1	0.775166666666667
CPSF2	-0.902125
PSD3	-0.099
ABCA13	-0.489142857142857
AGR2	1.987875
GBX1	-1.1655
HDLBP	0.521642857142857
ACY3	-1.40225
HECW1	-0.4635
ZNF519	-1.424
HOPX	4.085
ZNF304	0.934
OR12D3	0.2
FKSG43	0.75125
METTL1	2.436875
MFSD3	-0.2997
PSPH	-1.27975
CLCA3	0.041
DARS2	-2.26066666666667
CDC25A	-1.06816666666667
BAIAP2L1	-1.98825
B3GNT5	-0.349875
USP29	0.0295
ARHGEF10L	1.088
ATOX1	0.548125
ADAM30	0.777
DNASE1	0.8825
STT3A	-0.0659166666666667
RAB6IP1	-0.104
PTN	0.8204
C1orf106	-0.497230769230769
HECA	1.20125
RNF122	0.2955
SLC22A18AS	-0.0855
GNG8	0.436333333333333
ELP4	-0.62075
FAM65A	0.414666666666667
RPL10A	-0.759333333333333
IRS4	2.0955
MACF1	1.3866
SEC24D	0.68025
LOC374395	0.15275
TGFB2	-0.806375
MDFIC	0.819
CHRNE	0.7095
PCMTD2	-0.9555
ATP6V0D1	0.617333333333333
MTA2	0.65375
LZTR1	-0.267333333333333
RAP1A	0.2365
AXIN1	-0.35425
POLR1C	-0.28775
TRIO	0.28675
PLXNA4A	1.06933333333333
C5orf33	-0.7655
DEPDC1B	-2.507125
ZNF473	0.165833333333333
MTM1	0.45525
GPR107	0.626333333333333
CSNK1A1L	0.622166666666667
FLJ14154	0.28
NLRC4	4.96275
ENPP4	2.27933333333333
PADI3	-0.21
RNF170	-0.114125
CG018	0.207166666666667
C16orf7	0.00375
KCNE1	0.33975
NRM	-1.29966666666667
SLC37A3	-0.450571428571429
TPD52L2	-1.5225
UNC5B	2.3025
C12orf12	0.0946
SDHB	-0.123
CLRN1	0.71675
NUDT10	-1.64983333333333
UGT3A1	0.003125
FBXW8	-0.474375
RHOF	-1.232625
PTPLAD1	1.18125
MYO3B	-0.352
DERA	-1.181
TPP2	-0.801
C19orf53	0.0608333333333334
GINS3	-0.921125
ST6GALNAC5	1.3835
CHSY1	-0.17025
MGC15705	0.5895
GPR83	0.2425
EXT2	0.835125
DOLK	0.428
TUBAL3	-1.23475
ACVRL1	2.1515
ABL2	-0.71875
C14orf156	-1.397
PTPRZ1	-4.106625
DIP2C	0.756625
LAMP1	0.901375
RXRA	0.9359
MAP3K5	0.622
ALKBH1	-0.455666666666667
PDLIM7	-0.145375
ARL14	-2.3985
SNIP1	0.0138333333333333
TIMP3	2.95066666666667
RGS3	0.6175
SPAG16	0.1361
ABHD4	0.63175
ARHGEF12	0.0453333333333334
GLUD2	0.426
RAC2	-1.3054
UAP1L1	0.0615
SLC18A3	0.051
YOD1	-0.699
RALY	-0.372
HMOX2	0.86375
DGKH	-0.63625
DBNDD2	0.81
YIPF4	0.6405
THAP10	-0.913
ZNF513	0.2895
HAGHL	-0.371833333333333
ITGB4	0.551833333333333
CCDC141	-1.374
YTHDF3	1.6615
C5orf28	0.17425
RPL7L1	-0.930875
TMEM30B	2.65964285714286
ANKRD35	2.2545
DUOXA2	-0.1885
TBC1D5	-0.00199999999999999
DFNB59	-0.7905
HRH4	0.32425
MYO6	1.6575
DNAJA4	2.690375
RBM24	0.18325
CEACAM20	-0.72975
RBM23	0.464857142857143
NGFB	0.286
C1orf63	-0.6923
KRTAP7-1	-0.4275
PERLD1	0.97975
NPB	-0.108
C17orf59	0.9458
HSPBAP1	-1.20325
SLC15A4	0.000500000000000006
PRTFDC1	-0.707
OSMR	-1.53714285714286
CYSLTR2	0.00850000000000001
C19orf25	0.8314
KIAA1797	-0.06
NLRP6	-0.4035
FAM105B	-0.2159
SCRN2	-0.543166666666667
LRRC58	0.1888
RNF17	0.244285714285714
NEIL3	-3.2095
FAM137A	-1.396
SKP2	-2.7235
PARVA	1.46541666666667
PKLR	-1.793
RNF34	-0.34975
A3GALT2	-0.10275
C12orf50	-0.229
SUNC1	-2.69375
FAM102B	0.266166666666667
CCT2	1.46475
LRRC37A2	0.0195
ARF4	0.3485
SIKE	-0.080875
C8orf48	0.293833333333333
MBTPS1	0.270214285714286
GPSN2	0.2115
NCF2	4.00375
SLC12A6	-0.0673333333333333
MRPL48	-0.90375
HMGN3	-0.9225
LRRC62	0.43925
PAX9	1.131375
FAM55A	1.6945
C20orf42	-2.49033333333333
SCML2	-1.17916666666667
BCL9	0.13775
FAM40A	-0.64925
C9orf41	-0.656833333333333
ZNF774	-0.819
LETM1	-0.644
PLXNB1	0.2935
NIPSNAP1	0.132875
USP10	-0.5045
F9	0.419
LIPE	4.60375
CNGB3	1.1495
C12orf52	-0.604125
PI4K2A	0.414875
MED8	0.10975
STAT4	0.7062
FGD4	1.121
RNF145	-1.692
WDR32	1.6415
CLDN2	0.163666666666667
TCEAL8	0.4065
ZMYND8	1.2348
PDXK	0.28965625
GATAD2A	-0.02575
PTGES3	-0.481
CCM2	-0.163
TAP1	0.904
ZNF670	-0.027
ETS2	-0.453285714285714
C6orf166	0.1735
PRMT2	0.186428571428571
OR4B1	0.534
INTS8	1.1555
CCDC102A	0.12725
CCDC83	-0.961
ITGA1	1.0128
EPHA5	-2.38388888888889
FAM24B	-1.15466666666667
TSGA10	1.59675
HAL	-2.85533333333333
MYOT	0.05275
SPACA3	-0.0265
BCL2L2	0.734666666666667
CUGBP2	1.0845
CCNB3	0.18575
RNF113B	-0.34975
MERTK	0.6965
BAG1	0.02975
VPS36	-0.097
ORMDL3	0.7361
C1orf190	0.09225
ZNF625	-0.1215
CORO2B	-1.3275
ALOX15	-1.1465
CST1	3.0065
NUPR1	1.54916666666667
CCL7	2.989
SMCR5	-2.94
DSC2	1.2235
RBMS2	0.418
GRIK4	1.02
TRIM65	0.2368
TMPRSS6	-0.674214285714286
TP53INP2	-0.721
GLB1L	-0.219833333333333
LOC388284	0.0793333333333333
PUS1	-1.39121428571429
BCL9L	-0.578
OLFM1	0.600416666666667
RET	0.982125
MASTL	-1.26616666666667
ALX3	0.289
IL1RL1	0.162666666666667
ZNF765	-0.7314
C14orf138	-0.8795
SNX10	0.811833333333333
TAC4	-0.1265
C1orf64	3.79675
POGK	-0.330875
MAPK9	-0.17875
ZNF366	3.495
C8orf79	0.0286
CLDN7	2.662125
OR5AT1	0.573
TRIM37	-0.74225
LRRC25	3.229
GRHL2	3.1019
TEKT3	0.71575
LASS5	-0.337666666666667
ABCC4	-1.271
DLG3	1.162625
VGLL1	0.213
ZFP36L2	0.953833333333333
MFRP	1.18366666666667
KIAA1799	-1.137
FLJ44379	0.283
PCNX	-0.49925
ANXA9	0.753
CYP4V2	-0.1955
PIK3C2A	0.056
SRR	-0.443
NOL3	-0.67325
IFITM2	0.6025
ARNTL2	-1.95975
ZNF595	0.771
NLRP13	0.978
ASPH	1.06075
CPA2	0.667
PVRIG	-1.37183333333333
LEPR	-0.107166666666667
C16orf42	0.373666666666667
SH3BGRL	1.0435
FAM77D	-0.481333333333333
FNDC7	-0.311
C9orf6	0.0725
NOTCH2NL	1.1375
PGBD1	-0.947833333333333
SYNGR2	1.924
PITPNA	-0.36125
PRPF4B	-0.8521
SLC43A3	-1.504
NRBP1	0.175
SLC25A22	0.28425
ILK	0.082125
SLC22A8	0.403
MRPS7	0.366375
PITX2	-2.0825
FABP3	0.471875
OR1L1	0.903
LOC728215	-0.187125
BLID	-1.7575
KIAA1217	2.57570588235294
TFPT	1.40125
AP4B1	-1.173
VBP1	-1.066
OR1K1	0.4395
MORC3	0.41725
BHMT2	1.74016666666667
C3orf10	0.576125
FZD7	1.6965
WFDC10A	-0.584
PMS2CL	-1.213875
CCDC32	0.249666666666667
FA2H	0.59575
ALG13	-0.185
TTLL7	-0.1699
SPOCK3	-0.0223333333333333
SLC13A2	0.2295
AIM1	1.23125
GPRC6A	-0.621
EGR2	3.6325
MED11	0.307
WWC1	1.501
SH3GL3	-3.50175
RIF1	-0.829285714285714
PRLH	0.073
VLDLR	-1.03
DBT	-0.1528125
C21orf63	0.54875
CGGBP1	-0.843625
KRTAP12-2	0.468
TADA3L	-0.224375
ZBTB16	3.939
PDGFB	1.835625
RFX1	0.52875
UQCRB	-0.2903
LOC133874	0.3805
HPS3	-3.21225
LGALS3BP	1.2765
DKFZP564O0823	2.33028571428571
MRFAP1L1	0.404875
HOXA10	-0.39
NGB	-0.3215
KIF21A	0.686692307692308
IFLTD1	-0.6405
LZTS1	-0.301125
ARHGEF3	0.5505
RHBDL3	0.3075
CSNK1G2	0.417
ChGn	-0.2835
KIAA1244	2.00216666666667
GABRB2	0.318
MGC72080	-0.6225
CD27	3.2605
EGLN1	-1.7128
PEX13	0.1845
RWDD3	-1.1005
RNF12	-0.5075
GRIN2B	4.992
ADAMTS14	-0.818625
DYDC2	-0.9595
ATP6AP1	0.672
NR1H2	0.0775
PDK2	1.1415
C3orf17	-0.2485
SLC38A2	-0.9985
SLC25A29	-0.631166666666667
C15orf29	0.572125
ADAM9	-0.185
TMUB2	-0.291375
GPR176	-0.939
AGK	-0.5385
MCCD1	0.518
NDUFA4	-0.01775
TMEM146	0.18175
DUSP1	-0.079375
UNQ6975	-1.4845
EMX2OS	5.05175
INSM2	-0.721
LUZP4	-0.562666666666667
SETD6	-0.10225
P2RY2	4.17725
SLC45A2	-1.483
RABGAP1	0.699833333333333
UBXD5	0.0745
GPRC5A	0.6989
PAK3	0.215833333333333
LOC63920	-0.9595
TGFBR1	0.9439
KRTAP6-3	-0.2525
SFMBT2	0.356
CDC42	0.704375
C11orf35	-0.4675
TTLL2	0.09225
UACA	0.5995
CD97	-1.0396
SETD5	0.5325
NINJ2	0.38325
PTER	0.334
POMGNT1	0.60625
KRTAP4-2	0.0895
ECGF1	2.845125
HRB	-0.0779090909090909
ATP1B2	0.1768
LOC400506	-0.6295
COL4A3BP	1.6755
C6orf97	0.49475
GRHPR	0.390375
TAS2R1	0.07
SEMA7A	0.343
EDF1	0.193
ODF2L	-0.1436
PCID2	-0.778333333333333
GTF2H4	-1.52216666666667
ZCCHC3	-0.210625
CGB2	0.242333333333333
NEUROD1	0.83975
C20orf75	0.0785
RP5-1054A22.3	2.444
IFNA5	0.3625
ZNF134	-0.1445
MGC119295	-0.6555
ZSWIM6	0.553375
SMEK1	-0.122
PCGF2	-0.06
C1orf102	1.47475
CYP2A13	1.0705
KCNH6	-1.1101
MDM1	0.943
ALDH7A1	-0.618
C9orf75	0.64925
VDAC3	-0.14975
OR51T1	0.0425
EIF3F	-0.7435
KCNJ10	-0.44
LENG8	0.09875
EDEM2	-0.27425
CCNJL	-1.80433333333333
DHX37	-1.051
CRYGN	1.3445
AATF	-0.198625
ZNF630	1.016375
E2F5	-1.685
WFDC13	-1.19475
FTSJ3	-0.155666666666667
C4orf33	0.226
LHFPL4	-2.95575
C19orf56	-0.183166666666667
SMAD4	-0.2375
AFM	-0.343833333333333
G0S2	4.086
FCHSD2	0.0679
RRP1B	-0.6806
EEF1B2	-0.821333333333333
STAT6	0.387
ZNF195	-0.25625
GNL1	-0.950666666666667
ZNRF2	0.234333333333333
PER3	-0.143125
ASB16	0.52225
C10orf10	2.57207142857143
ADCY8	-3.74633333333333
C9orf58	1.10883333333333
ARMC10	-0.317666666666667
PSG1	-0.887
DHX34	-0.28025
VARS2	-0.362375
NFIC	0.9765
ITPR2	1.5095
AGXT2	0.181166666666667
OR6K3	0.396
H2AFZ	-0.897083333333333
MLLT3	-0.61025
COX4I2	2.43275
CCNT2	-0.58525
PLK4	-1.317125
NUMBL	-0.711833333333333
MED16	0.36725
PLEKHQ1	2.2295
GOSR1	0.979055555555556
BTG4	-0.97925
RPL30	0.376583333333333
IGSF5	-0.80575
IGFL2	1.84833333333333
ELMOD2	0.831833333333333
SHC3	-1.547
HAVCR1	-1.66
DYNC2H1	-0.7965
RNF5	-1.01883333333333
C2orf7	0.96025
NLF1	1.5875
KLHL25	1.25275
LRP10	1.5759
KRI1	-0.362
PUS7L	-0.317666666666667
MGMT	1.0945
HOXD1	1.21166666666667
CSH1	0.0962
ATG16L2	-0.96975
FLJ44635	0.359
CHODL	-0.98775
EXOSC8	-1.6905
SLC28A1	-0.171
MYO7B	-0.423833333333333
SEH1L	0.1596
MTNR1A	0.00633333333333331
TSPAN5	0.757333333333333
CDC45L	-2.432
AMIGO1	0.4825
ATAD3A	-0.269125
OSGIN2	1.69033333333333
PDIK1L	0.851
DARC	3.14175
PIPSL	-0.281
SHMT1	-0.568
CRISP3	0.2625
POPDC2	2.523
ZRANB2	-0.809
FBXL8	0.79875
TRIP13	-2.01118181818182
EIF5AL1	-0.281
POU5F1P3	-4.67683333333333
IL6	-2.23766666666667
CXorf38	-0.063
IFNA16	-0.395
FBXL2	0.4265
BRD1	-0.2235
STATH	0.698666666666667
FBXO44	0.800666666666667
MCCC2	-0.62325
CDC2	-1.2355
C5orf23	1.04525
IVD	0.282833333333333
C10orf122	-0.76075
MSL3L1	-0.1333
MVP	0.673
EPOR	-1.5862
ZMYM1	-0.834
BCL7C	0.420333333333333
PSTPIP2	0.2263
LYPD1	-1.9915
OR8G5	-0.0395
ZP3	-0.611666666666667
BCAS4	1.35858333333333
EDG6	2.58275
ISY1	-0.56275
PRAMEF2	-0.72275
CUL1	-0.796
RNF213	0.7688
CCRK	0.777
DHX9	-0.617625
C13orf29	0.75475
NCKAP1	0.366
MRPL43	0.322142857142857
XPR1	-0.762
PKN2	1.1514
PODNL1	1.11
ZNF333	-0.167
DALRD3	1.0885
OPN1SW	0.338
BTBD6	1.0375
C11orf82	-2.9185
OR5P3	0.3505
DUSP11	0.4245
L1CAM	-1.6322
NEK11	1.40616666666667
OR7E91P	1.249
CNTN3	1.9575
CREB3L2	0.189
ZBTB37	0.6915
KIAA1324L	0.697
NDUFB10	0.00283333333333335
NUDT2	-0.3785
GTPBP8	-0.057
CACNA1D	0.00575000000000001
PRKAA2	-2.2915
PRDM8	0.1045
MGC16075	-1.5068
KRT14	-1.658
PP8961	0.748125
MRPL18	-0.05075
ABCG2	-1.87875
PACRG	1.9825
BBS2	-0.5885
KREMEN2	0.3445
FBXO21	0.14075
HNRPUL1	-0.1305
GRB10	-0.58825
CLSTN1	0.699
LMAN2	-0.1517
C17orf61	-0.68225
NIPSNAP3A	0.78675
INSIG2	-1.711
PCDHB7	0.298666666666667
STXBP2	0.78575
CMAH	1.04175
SEMA5B	-0.804
ZNF155	-0.193833333333333
COQ6	-0.5845
PRPF4	-0.15225
TSPAN15	2.9356
VN1R5	-0.035
LATS2	1.09575
SELK	-0.1675
PGK2	0.38825
MS4A1	-1.380125
TYW3	-1.1163
KRTAP5-1	1.16525
RCCD1	-1.75883333333333
BTN1A1	0.116
DDX28	-0.058
TMEM65	1.4915
LOC92345	-0.11925
TTC31	-0.418
WDR46	-0.830333333333333
CHP2	-0.646333333333333
LSP1	0.996
ZNF542	-0.48625
EXOSC1	-0.41575
ARHGAP18	-0.03
LRRTM4	-1.0425
MAOB	1.28125
CACNB4	1.15425
MGC33846	0.684125
RANBP3L	1.019125
ATP5L	-0.64825
ONECUT1	-2.723
NUDT9	-0.222
TMEM149	0.8085
STX17	0.2205
IGSF10	-3.93625
TMPRSS9	0.223
BMPR2	1.54825
ALLC	-0.164
KLF7	0.284125
GCC1	0.3428
TIMM9	0.85875
CDO1	2.00633333333333
MGC10701	-1.36083333333333
IFI6	3.4385
FRMD8	1.34025
MGAT2	0.06125
WBP5	-0.487333333333333
CNIH2	0.62325
KIAA0907	-1.6648
KCNH8	-0.8135
CTSG	-1.60975
GRIK1	-0.140666666666667
CUL5	0.462375
FRMD1	0.3955
OR9A4	0.511
SYT6	-1.84625
FOXD4L2	0.95475
ANAPC2	0.442333333333333
OPN5	1.207
TAF13	-0.96875
LYG2	-1.25925
GGNBP1	-0.425
C11orf40	-0.068
OTX2	-1.0045
REG4	0.023
EIF5	0.1608125
PALB2	-1.60125
SEPSECS	-0.274
RNASE3	0.3255
TRIM49	-1.5915
POLR2K	0.2802
GPR42	0.4555
C8B	-3.55525
SASS6	-1.47425
PREB	-0.142166666666667
OR3A3	0.413
TUBA8	0.697
IGLV2-14	-1.3985
STIL	-1.72025
ANKFN1	-1.74933333333333
NME7	-1.7425
HOXC12	1.75225
UBE2C	-0.581
FHOD1	-0.899
CDK2AP1	3.05675
OR6K2	0.49125
DHPS	-0.37875
RPL5	-1.19141666666667
TRGV5	0.7985
LOC541472	0.0484285714285714
HCCS	-0.101888888888889
DENND1B	1.158
LHX3	-0.0535
OR5D16	0.3075
CXorf57	-2.529
IRF2BP1	0.88225
NDST2	0.713833333333333
LCE3D	-0.172
BOLL	0.349833333333333
SYT3	-0.3145
PIH1D2	-1.11225
C20orf7	-0.593833333333333
IL1R2	-0.4165
SLAMF9	0.971
PPME1	-0.33375
PIK3CA	0.2535
TRAPPC1	-0.099625
COLEC10	-0.848
SLC9A6	-0.582666666666667
PDDC1	-0.25375
CCDC53	-0.1375
GK3P	-1.18975
DAZL	-1.28825
BRI3	0.13125
SDK1	0.01475
CYP2C18	0.1
IFI44L	4.223625
RPL3L	0.4125
FUT9	-1.35783333333333
KIFC2	-0.592
PMP2	0.334333333333333
SLC4A9	-0.068
PLAG1	-2.1475
MYCBP2	0.576
OR4E2	-0.5
CCDC65	0.93625
C16orf82	0.105125
ENTPD4	0.182
BRP44L	0.722125
PMP22CD	-0.3775
TMCO4	1.35183333333333
KCNN1	-1.1475
WDR35	-1.13625
CCDC80	2.990625
C3orf31	-1.212
SLC7A9	-1.2465
TMEM190	-1.373
DBC1	-1.901
FADS3	-0.1235
PDZD8	-0.369333333333333
GRM5	0.43975
AZGP1	2.3696
PEX3	-0.0655
MED1	-0.435285714285714
ATG4C	-1.29933333333333
HNRPH3	-0.728
FAM109B	1.832
C4orf17	-0.368
CA10	-0.27
OPRD1	0.0595
CCL16	-1.25975
SACM1L	-1.5125
CST6	5.94625
CD63	1.2485625
LGI1	-1.7245
ZNF784	0.7985
CRYBB1	-0.471
CX3CL1	1.0911
TOP2A	-2.5025
GYPB	-3.412
GADD45GIP1	-0.26275
FEN1	-2.151125
IGF1R	-0.138875
WDR72	0.957666666666667
PURG	-0.725666666666667
DEFB126	0.6895
PKD1L1	0.11875
CAV1	-0.2585
GNPDA2	0.4846
DGAT2	1.954125
NLGN1	-2.52225
STRBP	-0.120875
HPRT1	-1.15433333333333
FANCI	-1.79775
PSMA7	3.22875
DBF4B	-1.2075
TTF1	-1.2055
RAD54L	-2.1875
ELOF1	-0.2575
PLAGL2	0.322375
ZNF256	-0.62525
HMGCL	0.0125
MSI2	-0.475833333333333
RPESP	-0.6745
C11orf60	0.088
ABCD1	0.397
ACAA1	-0.2806
SPARCL1	5.18064285714286
IL6ST	2.1758
ZNF319	0.22075
TMEM109	-0.0196000000000001
FAM90A1	-0.774333333333333
IL22RA1	-2.293
ATP4B	0.592
TEC	-0.662833333333333
C7orf30	-1.27575
TXNDC2	-0.751
ABCB4	-0.09225
KIAA1191	0.3285
C9orf38	0.182
SFTPB	0.375428571428571
CNTNAP2	-0.406
FRK	-0.0595
TBX19	-0.07
CHD4	-0.46675
C6orf26	-2.46033333333333
MOSC2	0.809
IKBKE	0.23775
HIF1A	-0.385
LOC595101	-0.284
RELA	0.373166666666667
TMEM16B	1.2445
ABHD12B	-1.00975
TSEN34	0.574
KIF18A	-2.075
TXNDC9	-0.633
SPATA2L	0.924
SEMA4G	-1.0315
C21orf91	-0.20725
MATN1	-0.9915
KCNIP4	0.3335
TUSC1	2.113375
OR4C15	0.306
ARMCX6	0.439583333333333
WBSCR27	-1.03733333333333
OR52I2	-0.626
KIAA1604	-1.22625
DYNC1I1	0.471125
PPP4C	0.1065
SLC47A2	-2.18716666666667
TREH	0.10525
CD48	2.07283333333333
ST14	1.68566666666667
PKN1	-0.4
SPON2	2.415
XBP1	2.8265
SFRS12	-0.6855
EFCAB6	1.4125
SELT	0.18175
SLC39A2	2.5685
ERF	-1.14533333333333
ARL3	0.04175
SURF6	-0.658
MLLT10	0.184047619047619
FLJ11171	0.736166666666667
TDGF1	-4.699
ERCC6	-0.8565
EIF2AK4	0.769875
BAZ1A	-0.123666666666667
LRRN3	0.256666666666667
TMC3	0.465
EFTUD1	-0.26675
PTPRO	1.34683333333333
CLEC12A	0.912875
ACBD4	-0.165375
ZDHHC14	0.0215
OTUD7B	0.626375
ACTB	0.521
MSRA	0.850125
LCE5A	1.414
IFI35	0.12425
BSCL2	0.166833333333333
ANKRD12	-0.197333333333333
CFHR2	0.92575
RGAG1	-0.729
HSFY1	-1.004
SLC30A5	0.195333333333333
IMPG1	0.3775
GPR109A	0.952
ZNF185	0.17075
IYD	3.7695
NPCDR1	0.453
SERPINA13	-0.447
HMGCLL1	-1.549
NEUROG1	1.28833333333333
UBQLN1	0.0955625
LIN37	1.69275
SOCS2	1.5245
DSCR4	-2.52
XKR6	2.103
GPR142	0.5815
KRTAP13-3	1.0085
CCDC15	-1.44716666666667
MOS	0.2705
CD1E	-1.987
OFCC1	0.5335
FAM83D	-1.80425
SRFBP1	-0.8105
C9orf96	-0.112
DHDH	-0.90525
CCDC90A	-0.2665
RABL3	0.8778
CD320	-1.19466666666667
ANGEL2	-0.246916666666667
MRPL21	-0.16425
SMG6	0.665833333333333
INSR	2.406875
FLJ14816	-1.988
GLRB	-1.36216666666667
C9orf89	0.76825
CIZ1	-0.672625
URG4	-0.271166666666667
LRDD	-0.905333333333333
CBY1	0.363666666666667
NFX1	-0.056375
MTERFD2	-0.0968571428571429
C19orf23	1.2145
PGC	-2.782125
IER3IP1	0.0339
RASAL2	1.40266666666667
C1orf89	-0.43575
SYNJ1	-0.498875
NFKBIE	0.76375
FLJ40125	-1.52816666666667
TCEB2	-0.3339
NOG	-2.0445
POLR2J2	-0.088
HLA-B	2.152
PCDHA1	-0.6775
PPP2R2B	-1.19975
ARHGEF17	0.859333333333333
TCF7L2	1.368
CHD5	-0.411666666666667
ZNF431	-0.262625
TBC1D25	0.21325
ZNF800	1.36025
SCUBE2	1.158
MYCBP	-0.322166666666667
GPX5	0.4085
C6orf129	-0.394333333333333
QSER1	-0.924166666666667
ULK2	1.793
PIGO	0.2095
NRCAM	-1.7975
SLC35E3	2.45825
CSRP2	-1.708
HYPE	1.39175
MAPK15	-0.2055
MGC14327	0.4625
TIMM13	-0.133
ZNF462	-0.77625
GBA3	-0.03825
TEX13A	0.029
MCM6	-1.85133333333333
MTRF1	-1.631
ABCA7	-0.61975
EIF4A2	-0.37675
ZC3H10	0.4654
RPGR	-0.338
C20orf94	1.101
RP1L1	0.80725
GPR125	-0.227375
USP22	0.270642857142857
OR1L4	0.03875
MLZE	-0.26325
FLJ32065	0.1855
PTCD1	-0.4015
CRTAC1	2.00016666666667
BXDC2	-1.2535
C18orf1	2.15966666666667
FAM107A	2.33764285714286
EFNA3	-0.514
P18SRP	-0.2202
CAMKK2	0.556083333333333
KIAA0649	-0.24825
NES	-0.964666666666667
HS6ST3	2.91525
PON2	-1.09075
TCP11L2	-0.6955
CLEC4A	2.15175
PRR12	0.6765
MLXIPL	-0.7591
C2orf50	0.639
ZNF28	0.66725
ENC1	0.5805
MAP2K1	-0.24925
FKSG2	0.78225
KIAA0430	0.31525
PTP4A1	-1.13011111111111
GPR156	1.0575
GTF3C6	-0.37125
UBR2	0.1061
LOC388272	-0.222
MAK	0.148666666666667
ACOT4	2.279
STC2	-2.83833333333333
PIGW	-0.608625
SAE1	-0.479375
COL6A1	1.50709090909091
OAZ1	0.4325
STMN4	0.313333333333333
EDG3	0.129
SGCE	-0.856
IL11	-2.47483333333333
PRSS8	2.344375
YIPF5	0.894166666666667
WNT4	4.6335
CSN2	0.412
TCF7	-2.855875
TDO2	2.311
SAMD9	0.1594375
S100A7A	-1.264
MMRN1	1.14833333333333
GKAP1	-0.30625
AKR1C3	-0.00499999999999999
RNF19A	0.81225
GMDS	-0.91525
YKT6	-0.358625
SPARC	1.9401
C12orf31	-0.46825
UBE2V2	-0.966833333333333
FBXL18	-0.313666666666667
KIAA0460	0.651
ADAM22	-0.530875
SERPINC1	-4.82875
KCTD21	0.33825
MYOHD1	-1.6305
ZNF37A	0.0716666666666667
GTF3C1	0.0888333333333333
CTSZ	3.769
PRNPIP	-0.553375
DRD1IP	0.50675
NR1I2	-2.11866666666667
ZNF266	-0.2889
SPAG4L	-0.4735
COX4NB	-0.063
SAPS1	1.70566666666667
APOA1	-3.444
TATDN1	-0.0135
C10orf82	2.89675
KPNB1	-0.16025
FOXO3	0.862333333333333
CRYBB2	-0.283
ZBTB5	-0.352333333333333
SLC25A38	-0.22625
DCTN2	1.72583333333333
IFT20	-0.23
CTHRC1	2.77475
C1orf31	-1.073125
UHRF1	-0.89975
GPC6	0.5445
C10orf54	1.9945
MCF2L2	-0.0688
WNT9B	-0.09725
OLA1	-1.062375
FAM120B	0.63925
TTLL10	-1.15
CYorf15A	-5.26875
RELN	-2.3632
SCN2B	0.145083333333333
MFHAS1	-0.04375
NKX3-2	0.2605
RASGRF2	-0.0655
SSBP1	-0.961333333333333
KPNA6	-0.0625714285714285
LOC389118	-0.3665
HS3ST4	-1.8845
SUPT7L	-0.98225
FLJ32658	-1.48075
IGFBPL1	-0.36525
