Hybridization REF	TCGA-BH-A0BR-01A-21R-A115-07
MAPK15	0.123166666666667
MGC14327	-0.10475
TIMM13	-0.805833333333333
ZNF462	-0.9515
GBA3	0.4845
TEX13A	0.503
MCM6	-1.21022222222222
MTRF1	-1.638875
ABCA7	-1.99025
EIF4A2	0.5755
ZC3H10	0.2257
RPGR	-0.369666666666667
C20orf94	-0.27075
RP1L1	-0.01225
GPR125	-1.233
USP22	-0.321428571428571
OR1L4	0.3495
MLZE	2.77325
FLJ32065	-0.33125
PTCD1	-0.41825
CRTAC1	0.377333333333333
BXDC2	-1.90525
C18orf1	2.02116666666667
FAM107A	0.739285714285714
EFNA3	1.065
P18SRP	0.0404
CAMKK2	0.508666666666667
KIAA0649	0.471
NES	-1.603
HS6ST3	-1.09825
PON2	0.6775
TCP11L2	-0.017
CLEC4A	2.238
PRR12	0.1625
MLXIPL	-1.852
C2orf50	0.1865
ZNF28	0.06075
ENC1	0.708333333333333
MAP2K1	-0.18925
FKSG2	0.44525
KIAA0430	0.77525
PTP4A1	-0.781666666666667
GPR156	0.327
GTF3C6	0.28675
UBR2	0.2386
LOC388272	0.005
MAK	1.418
ACOT4	1.0435
STC2	-2.77458333333333
PIGW	-1.30825
SAE1	-1.015625
COL6A1	0.889181818181818
OAZ1	-0.2075
STMN4	0.330333333333333
EDG3	0.148833333333333
SGCE	-0.00633333333333333
IL11	-1.41333333333333
PRSS8	2.0585
YIPF5	1.24733333333333
WNT4	0.512875
CSN2	0.361833333333333
TCF7	-3.132375
TDO2	3.15025
SAMD9	1.293875
S100A7A	0.7455
MMRN1	2.11966666666667
GKAP1	0.84825
AKR1C3	-0.823625
RNF19A	0.702375
GMDS	1.077
YKT6	0.122
SPARC	2.3049
C12orf31	-0.334
UBE2V2	-1.1255
FBXL18	-0.218333333333333
KIAA0460	0.381
ADAM22	-0.434375
SERPINC1	-4.49175
KCTD21	0.14175
MYOHD1	-2.03275
ZNF37A	-0.016
GTF3C1	-0.0171666666666667
CTSZ	3.39425
PRNPIP	0.195875
DRD1IP	0.38475
NR1I2	-2.314
ZNF266	-0.3753
SPAG4L	0.0455
COX4NB	0.057
SAPS1	2.55416666666667
APOA1	-4.279625
TATDN1	-1.68316666666667
C10orf82	1.57425
KPNB1	-1.26975
FOXO3	0.298583333333333
CRYBB2	-1.1535
ZBTB5	-0.841833333333333
SLC25A38	-0.74225
DCTN2	0.0968333333333333
IFT20	0.48775
CTHRC1	4.056
C1orf31	-0.9865
UHRF1	-0.7451875
GPC6	1.518
C10orf54	1.15525
MCF2L2	-0.225666666666667
WNT9B	-0.048875
OLA1	-0.591875
FAM120B	0.55075
TTLL10	0.289
CYorf15A	-4.43925
RELN	-1.8291
SCN2B	0.91325
MFHAS1	-0.4095
NKX3-2	0.07
RASGRF2	0.6905
SSBP1	-0.467833333333333
KPNA6	0.0909285714285714
LOC389118	-0.07
HS3ST4	-1.7342
SUPT7L	-0.568375
FLJ32658	-2.23975
IGFBPL1	-0.3665
KIAA1641	-0.5361
SHKBP1	-0.200666666666667
CSF1R	4.9705
NAGK	1.28225
MYL2	0.64075
HIST1H4C	-1.17166666666667
TOMM7	-0.2015
ADAMTSL3	2.4454
TNFSF14	-0.0305000000000001
PRRT2	-2.622
VTA1	1.01675
AOAH	2.9675
CRISPLD2	2.31857142857143
PNN	-0.6457
TA-NFKBH	-0.11275
ESPN	-0.7955
RBM43	0.2895
KIAA1267	-0.021
DDX3X	0.659166666666667
KIAA1576	-4.49275
PLXDC1	4.27983333333333
FLJ25801	-5.01225
HNRNPL	-0.737
RUNDC3A	0.140666666666667
CASP12	0.7885
SH2D5	-0.655875
RPL26L1	0.1105
OR51A7	0.344
HDC	3.271
C2orf16	0.107833333333333
SYTL3	2.375125
GOLGA4	0.0785625
NOTCH1	0.0516666666666667
ATPAF2	-0.636
ECD	0.60425
SSX5	-1.614
SNAP91	0.39875
OCA2	-4.759
PNPO	0.1205
DAPK1	0.483166666666667
PINX1	-1.22183333333333
SELENBP1	1.896125
NEK3	-1.33425
TMED4	0.790428571428571
SSTR4	-0.2675
FOSL1	-1.9792
CD40LG	0.2695
CES1	-1.38875
DCI	0.235833333333333
B3GAT3	0.0318333333333333
STK17B	1.358
CNTN6	-0.02075
CYP3A4	-0.960333333333333
MBOAT2	2.04414285714286
PISD	-0.92725
USP1	-0.98225
PYDC1	1.9035
CENPM	-2.020875
SAR1B	0.81825
TTC7B	-0.5995
DP58	-0.105
GPC1	0.6295
RBL1	-1.774375
TMEM137	-2.69033333333333
TOB1	0.190916666666667
TCEAL1	-0.954166666666667
CENPF	-2.27754545454545
C6	2.6825
PRSS1	-3.29925
PPIL6	1.08283333333333
C6orf124	-0.515
ODZ4	2.375
SNCB	0.124
NDUFB9	-0.785125
CNOT6L	0.656333333333333
S100A9	2.34516666666667
TRIM50	0.0725
KCTD1	2.1486
WDR63	0.25275
SPEF2	1.673
RNGTT	-0.349833333333333
CXorf22	0.3025
KCNK16	0.428
CEP250	-1.144
ATPBD1B	0.841
KCNJ2	3.971
MT1B	1.2435
ZNF684	-0.0715
SLC4A1	0.06125
PDHA1	-1.002
ZNF492	-0.183125
TKT	-0.84275
BYSL	-1.12225
RNF38	0.1765
AHDC1	0.174
KLHL2	0.9895
CMTM8	1.763
DMP1	-0.0945
HERPUD2	0.522125
CRTAM	2.942
ZNF572	-1.58175
TMEM16J	-1.6675
HSD17B2	-3.434
UBE2G1	0.108625
AHSA2	-2.768
PELI2	-0.6455
TPX2	-2.428375
ATP9B	2.16983333333333
DAZAP1	-0.928375
HMGCS2	3.3405
C17orf38	0.27325
B9D1	0.103
NKX2-5	0.985166666666667
KIAA1276	-0.29525
LILRB2	3.9365
CSTF1	-0.612
BTN2A1	-0.1185
C15orf48	4.37375
IGF2BP3	-3.844
FAM113B	0.878
HRG	0.00574999999999998
ZNF131	-0.71125
USP47	-0.350785714285714
CCDC88B	-0.63525
HCN1	-0.2515
HTN1	0.1398
SYCP3	-0.562
C13orf23	-0.5637
PAPOLA	0.17975
AATK	-0.6531
MSH3	0.128833333333333
NDUFAB1	-0.546
ITLN2	-0.6455
BAK1	0.463333333333333
MRPL45	-1.13516666666667
MTNR1B	-0.0708333333333333
LOC645843	-0.4605
SPECC1L	-0.151375
PGCP	0.787
SPN	-0.4595
GPR143	2.34216666666667
ZNF576	-0.0721666666666667
TMEM39A	1.3464
ATP5D	-0.742333333333333
MAGEB3	-3.699
RPS5	-0.0985
ANP32E	-1.895
MTMR1	-0.3
YEATS4	-0.7105
SYNGAP1	0.23875
PCOLCE	0.397666666666667
MNS1	-0.07075
PCYT2	-0.386833333333333
ZNF182	-0.86725
LAX1	0.544375
SPPL2B	-0.1264
ELOVL5	1.4901
PCDHAC1	0.3405
B4GALNT1	-1.32483333333333
BLOC1S2	1.147125
ZNF673	-0.8633
ARHGAP21	-0.326166666666667
IRX5	2.9715
LRFN5	-0.156
FAM7A1	0.30275
RAB19	-0.1445
GINS1	-2.17975
ITM2B	1.0071
PAPSS2	1.72216666666667
OR5BF1	0.3035
ACSL3	0.665125
KIAA1919	-0.23625
GLT8D2	3.685875
UTRN	1.60671428571429
CNN1	1.833
HISPPD2A	0.154833333333333
SDAD1	-0.191
SIGLEC9	1.49416666666667
RPL35	-0.427357142857143
C22orf26	0.2675
IMPDH2	-1.78325
WDR69	-0.99975
SEC14L5	0.307833333333333
CLTA	-0.12
RP11-529I10.4	0.964
GPR37L1	0.0905
OGDH	-0.517916666666667
ASB13	0.279666666666667
ZFP14	-0.458
ZCRB1	0.3475
KPNA3	0.6995
HSPA1L	0.28625
RHOC	1.918
LOC554175	0.182
PPP3CA	1.1022
SLC1A7	-0.2442
ZNF529	-1.02716666666667
RBED1	0.33425
DDB2	-2.17275
FLJ11286	0.716
SPATA1	0.171
MKNK1	0.387166666666667
DYSF	1.47533333333333
ALKBH2	-1.32475
NKD1	-1.69333333333333
C1orf174	-0.576
PLEKHO1	0.449
ASB10	-0.15375
RING1	0.237
NPC2	1.1555
AVPR1B	0.5725
YTHDF1	0.0225
LMAN1L	0.0965
GSG2	-1.998
CEP170	0.2091
RPS4Y2	-5.70475
MSH6	-0.415
HECTD2	0.013
ZNF556	-3.1685
PLEKHC1	0.6371
AIRE	0.0888333333333333
BCL2L10	0.355
LMOD3	2.14233333333333
ZBTB8	0.5794
FOXA2	-3.0214
SLCO2A1	2.1755
C3orf46	-0.7015
PRDM16	-0.371333333333333
TMEM98	0.232
FRMD5	-1.1495
PDE6C	-0.2655
C1orf216	0.159666666666667
EP400	-0.190714285714286
PTK2	-0.26325
RNF217	2.4115
NDUFA8	0.2455
ZFAT1	0.041
LAMP3	1.96016666666667
GLTSCR2	-0.442
NPW	-1.13
LLGL2	-0.7273
PPM1K	-0.787166666666667
C20orf177	-1.0865
KIR2DL4	0.1859
NFKB2	0.54125
C21orf122	-0.2325
HESX1	-1.162
GPR114	0.116333333333333
SLC25A35	-1.01783333333333
GNAT1	0.35325
ORAI3	0.02925
FAM76B	-0.687875
TMEM99	0.0909
TRIM29	-0.6193
CDS1	2.50625
RHEB	-0.2243
C4orf27	-0.979833333333333
RAB3A	-0.217
OTUD6B	-0.911
GPD1	0.51575
CDH15	0.895
NPM1	-0.748357142857143
TMEM117	-0.2615
PRPS2	-0.333166666666667
GCK	-0.1135
ADRA2A	4.07216666666667
TSPYL4	0.757666666666667
TASP1	-0.2245
WDR19	-0.1075
C10orf38	-1.134
PDE4C	-0.575833333333333
FYB	1.25933333333333
C1orf55	0.402
PPFIA3	-0.614
RAD18	-1.357
C12orf44	0.186333333333333
CRYBA4	-0.502
HVCN1	1.058
TAF10	0.0603333333333333
C16orf48	-1.06983333333333
DEPDC5	0.111166666666667
LTBP1	-0.942
MAPRE1	-0.169875
FGF8	-0.208
C3orf52	1.724125
SENP7	0.159833333333333
LRRK2	1.1965
RUNDC2A	0.447666666666667
KIAA0355	0.665
CPEB1	-1.92475
PPEF2	-0.2485
ABI2	-0.322666666666667
KIAA0317	-0.289375
ATF1	0.0193333333333333
DYNC1H1	0.52275
DIP	0.3675
TMEM33	0.341888888888889
POLDIP3	-0.7865
C7orf24	1.532
GPR171	1.95175
CDC6	-2.86716666666667
PLD1	0.3117
ITFG2	-0.1551
NDUFC1	0.12875
AKNA	-0.781
NBR1	0.387
PKHD1	0.20075
HPS4	-1.1856
MAFA	0.43725
ULBP3	0.211
DIRC1	-0.0425
IMMT	-0.496625
C22orf13	-0.314416666666667
CEL	0.00725
MARK3	-0.56925
ADAMTS2	1.27158333333333
ARPC3	0.153333333333333
TMEM10	-0.127
NPHS1	-0.1345
BRD8	-0.601333333333333
WDR12	-1.3165
IDI2	0.0545
HOXD13	-0.4275
OR8G2	-0.6145
SLAIN1	-3.389
GABRQ	-0.25525
NR2C2	-1.3325
NKTR	-0.5877
TLE2	0.4175
KIAA0892	-0.4725
AURKA	-2.28172727272727
GPRC5C	0.920833333333333
TBC1D9B	0.301
PNPLA6	-0.266666666666667
AP3B1	0.215
NAG	-0.528375
C11orf68	-0.51175
AKR7A3	1.3025
AHCYL1	0.335833333333333
COP1	0.122666666666667
RPP14	-0.404083333333333
PCDHB18	0.72825
CDH24	0.03525
KRT17	-0.2693
LACTB2	-0.71175
DDX24	0.5612
PHACTR1	-2.06766666666667
SLC35E2	-0.3325
LOXL1	0.96225
IQSEC2	0.5455
RGSL1	-0.035
PCDHGC5	0.2205
MEGF10	0.03425
PRRX1	2.2785
ASTE1	-0.0553333333333333
C6orf159	-0.8605
MYOD1	0.31875
GAA	0.6775
ZNF747	-0.02175
KLRC1	-1.26575
IL1RL2	0.06
GDF9	-0.261
GPR119	0.2565
TRAF2	-0.728166666666667
HCK	3.311
BMP6	-2.22225
IL8RA	0.209833333333333
FLJ35848	-0.372
EFHA1	-0.1945
CDSN	-0.715
C14orf54	0.134166666666667
LSM3	-0.885875
ZFP41	0.0205
C9orf126	-1.34383333333333
VIT	0.153
SPCS3	-0.424
DEF8	-0.1847
CHAF1A	-2.26333333333333
C1orf165	-0.121333333333333
ZFPM2	1.8325
FTH1	0.225
SLC35F1	-0.6975
YWHAH	0.86225
C17orf66	0.270166666666667
ADRB1	-0.879166666666667
FOXL1	-0.1965
RG9MTD3	-0.812666666666667
UMPS	-0.61075
MGC13008	-0.06
KIAA1161	-0.104
CCDC77	-2.18275
C12orf65	-0.0151
COG4	-0.9635
RCP9	0.771
RP4-692D3.1	3.52733333333333
CDC2L5	0.72525
MGC7036	1.52016666666667
DNAJC11	-0.672
GDF2	0.0175
TIMM17A	-0.355
HNRNPA0	-0.1999
OR2H1	0.1905
PCBP1	-0.056375
COL23A1	-1.556
LRRC2	0.476071428571429
NSD1	0.531785714285714
FLJ37078	-0.42325
WDR91	-0.591333333333333
TMEM179	-0.116
DSCR10	0.1205
CNDP2	1.0401
FYN	-0.061
BEX2	-4.14833333333333
KCND3	0.878
YPEL5	0.812375
LRRC42	0.0921666666666667
C17orf45	-1.60825
ZNF649	0.4939
LOC150763	1.078875
COL5A2	3.91033333333333
CNGA2	0.4015
ELA2B	-0.38
RAB9B	-0.8905
FAM100A	0.32475
NAIP	0.505214285714286
MYOZ2	0.04125
SPATA12	-0.1475
XRCC4	-0.212
CYB561	1.3795
CHST10	-1.08575
BAI1	-1.00283333333333
BRSK1	-0.496666666666667
C17orf89	-0.8865
PDE6H	-0.32
FLJ20309	0.0153
MAP7	2.550625
SCN4B	1.13225
SPAG9	-0.7606875
SERTAD1	0.7555
FLJ21963	-0.9525
ANTXR1	1.9204
TMPRSS13	1.2925
ETV7	2.64133333333333
DGAT1	0.107666666666667
NKIRAS1	0.462166666666667
TAC3	-3.4355
CORO1C	0.459083333333333
RAD54B	-1.86175
HRASLS3	1.29066666666667
C21orf42	0.55425
BARD1	-0.611333333333333
ZNF177	1.3205
MIP	0.399
ZNF442	0.889
F2	-3.7936
GRIA1	0.067375
GALNTL2	1.98266666666667
WNT5A	-0.4028
LENG9	0.066
hCG_25371	-0.745
FOXR1	0.0145
TRA@	1.0968
PWWP2	1.53475
C1QTNF7	1.28533333333333
SLC7A4	0.03475
C4orf7	1.94125
C17orf80	-0.361833333333333
KLK4	1.51
IL31	-0.5725
TMEM176A	3.8905
CTNNB1	-0.730625
BHLHB2	0.64525
TMEM185B	1.04533333333333
ARD1B	-0.29825
C1orf93	1.3955
BRUNOL4	-0.267166666666667
LOC541469	-1.42566666666667
UPK2	-0.301
GAS8	0.542166666666667
PATE	-0.0105
IMPACT	0.67825
WNK4	-2.5495
HNRPLL	-0.495625
GAD2	0.07375
ITGA6	0.499
BMP15	0.0913333333333334
CYP2A7	0.445
RIC8A	-0.111
CCND1	-0.814333333333333
USP35	0.1805
DSCR2	-0.617
CCL4	4.60066666666667
ZCCHC10	0.447
NOL11	-1.21675
TRPM2	0.816166666666667
PSMD2	0.681363636363636
CHTF18	-1.68375
USP18	-0.074125
RRAS	0.016125
LAMC3	-0.668
TOX	-2.218
PCDH15	-0.4865
GABRG3	-1.506
NUDCD2	-0.232
SGCZ	0.284
KCTD17	-0.2078
SPSB2	0.246
TPPP3	2.724
CILP2	0.750333333333333
CALB2	1.79075
CEBPZ	-0.5205
ZNF479	0.47425
FMOD	5.5435
C21orf66	-0.507714285714286
CLN6	-0.2765
ANAPC1	-0.570875
SH2D3C	1.28425
PTPN14	-0.2614
TRIM42	-0.127
APTX	-0.69525
SNRPG	-0.139
BMS1	-0.8935
MAGEA3	-4.661
NFATC3	-0.6705
LRRC45	-0.676666666666667
ARS2	-0.8845
LRIG1	1.05983333333333
EPSTI1	1.30566666666667
PRSS27	0.938
ERC2	-0.41375
PRKACB	0.971714285714286
PRDM13	-3.449
HCG27	-1.699
KLK12	-3.5975
HSD17B7	-0.543333333333333
ZNF354A	0.877
PCDH11X	0.3995
DMGDH	1.147
PCBD2	0.797333333333333
TMC6	-1.3005
RIMS1	0.66525
SF3B2	-0.237833333333333
RCN1	-0.148
CPB1	1.31925
BCAR3	0.442
FCRLB	0.093375
PAK1IP1	-0.60825
OR10H1	0.296
KIF9	0.7021
PITPNM2	-0.678375
L3MBTL4	0.17025
TGFB1	-0.2484
ZXDC	-0.913
SLC6A16	0.04525
SRrp35	-1.218125
LRRC8E	0.49875
PPIAL4	-0.589
EOMES	1.09916666666667
PAX2	-1.2825
SCARF2	0.517125
PSEN2	0.78575
PCDHB13	0.81875
C10orf28	-0.206375
DHRS7B	0.450571428571429
C1orf131	-0.2615
ASB1	-0.6614
ZNF223	0.475833333333333
LCMT2	0.786
MEP1A	-0.15775
TMEM53	1.0335
RSPH3	1.64775
C10orf33	-1.1205
LOC644285	-0.9495
PTPN9	0.235166666666667
ABCA12	2.968
CCDC37	-0.598
RUNDC1	0.4851
YES1	0.1195
FAM120AOS	1.0105
OR5M3	0.053
PPP1R3F	-0.0594166666666667
IL13	1.1897
MDFI	-0.065
PRNT	0.01125
ZDBF2	-0.707
OR10C1	0.0721666666666667
CLIC1	0.330666666666667
LILRA5	0.433666666666667
CSAG1	-4.40266666666667
TREML2	-0.370333333333333
FAM125A	-0.6105
ZNF74	-1.64875
FAM104A	-0.145375
LRRC39	-0.818
SAMD5	-1.05225
HYAL2	0.34575
HIST2H2AC	-0.228
IGFBP5	0.445478260869565
NRTN	-0.981833333333333
KIAA0556	0.3546
FAM29A	-1.77933333333333
JMJD2A	1.218
EPHB1	1.44575
POLD4	0.694375
ANAPC10	-0.81775
LRRC36	1.1445
MEGF6	-0.0645
LPHN3	-0.501333333333333
BMP10	0.340833333333333
C21orf55	1.302
CREM	-0.469
PTGER4	1.01316666666667
METAP1	-1.465
KCNQ1	1.90366666666667
NR2F2	0.301625
SSFA2	2.40633333333333
CTTNBP2	-1.29275
BCL2A1	-0.07225
ZBTB24	-0.490875
SLCO6A1	-1.233
PRDM1	1.4941
OR7D2	0.74
CCDC47	0.3952
LOC646982	-2.2295
SLC26A6	-1.83033333333333
BIN1	-0.3477
SRRM1	-0.171785714285714
PCSK1N	-0.598875
ALS2	0.0267
ECT2	0.659
CACNA2D2	0.416
DOCK6	-0.24575
C10orf119	0.29
FATE1	0.58125
DUSP23	1.34025
TRIP6	0.0412142857142857
NUP35	-0.724
CDH3	2.184
KLHDC8A	1.117
C9orf116	1.853875
EI24	-0.2535
CENTD1	1.24666666666667
RWDD2B	-0.3575
DOCK1	0.9805
NPAS2	0.033125
NR3C2	1.01866666666667
FAM63A	0.3925
INPP5F	-0.00283333333333333
FAM111A	-0.0739
MYBL1	-3.46766666666667
IQGAP3	-0.688166666666667
CRADD	-1.14133333333333
DUSP12	-1.3975
PDZK1IP1	4.1105
VASH2	-0.74
CTR9	-0.48075
VIL1	-4.003
OR8U1	0.227
CCDC107	0.484
PTTG1IP	0.85125
OR4X2	0.33325
COL9A1	-1.929
PSMD9	-0.0205
ZFP62	-0.1075
TIP39	0.3735
PARP15	0.299
TTC19	-0.086875
C1orf114	-1.14266666666667
GFPT1	0.8575
SLC27A6	-1.736
MRPS10	-0.1699
CALML5	4.41983333333333
TRPM7	0.00387500000000002
CGNL1	0.404375
CECR1	0.2525
SERPINB8	1.29833333333333
TMEM102	0.136125
PDIA2	-2.981
NUCKS1	0.1165
HOTAIR	-0.251
EBI3	-0.03425
NXN	0.7705
ZMYND19	-0.421375
FOXJ3	-0.05225
EIF5B	0.2389
EIF2B4	0.349666666666667
LEO1	-0.23425
ZIC5	-1.37658333333333
IL20	-0.363666666666667
KIAA0415	1.43933333333333
FLJ37357	1.553
TSPAN12	2.50925
ACTR3B	-0.929875
TFAM	-0.8325
IL17RD	-1.111625
PARP12	0.49025
KLHDC7A	0.358
KCTD4	-0.106
GTF2H1	-0.372
FLCN	-1.09383333333333
BIRC4	1.56075
LOC790955	0.1235
VKORC1L1	0.61175
CYP4F22	0.729
TAS2R5	0.441
ZNF582	1.226
HS3ST3B1	-0.247375
CTNS	0.15475
STK36	-0.153666666666667
MMD2	0.04625
RP5-1103G7.6	-0.453
FLJ23356	-0.1525
CRH	-0.14875
C1orf182	-0.2105
ACP5	2.7075
AMFR	0.2556
CA4	-1.6995
PLCB4	-1.5225
MPHOSPH10	0.14425
UNQ473	3.29816666666667
G3BP2	-0.0736666666666667
SR140	-1.41708333333333
HOXA2	-0.12775
PYGB	-0.59375
BAT1	-0.1185
DKK3	0.343666666666667
DDX31	-1.177375
TULP1	0.047
NHLRC2	0.919
TNRC4	-0.3375
ZNF430	0.5945
TNRC6A	0.041875
PLA2G1B	1.04666666666667
RCHY1	-0.460666666666667
GTF2A2	-0.565833333333333
MGC4294	0.9235
ZNF691	-0.05275
TACC3	-1.90575
DNAJC5G	0.08375
LOC4951	0.129
MS4A4A	0.4225
LOC152485	0.902
PPP1R2P1	0.89725
PPP2R5B	-0.147
RPGRIP1L	1.0095
SPOP	-0.3931
PTPRF	1.84158333333333
MGC42090	0.2835
SUSD3	-0.9965
THOC4	-1.395125
MAML1	0.3255
FXR2	-1.15416666666667
TYK2	-0.198375
MUC6	-0.0306666666666667
DNAJB7	0.4485
PIP4K2A	-0.438428571428571
MEX3A	-0.705
RRP1	-0.701125
TFAP4	-0.438
CXorf41	1.365
MTMR4	-0.132833333333333
CTLA4	0.443
SNX9	0.99275
CIB3	-0.1935
NECAP1	0.38025
PLA2G2D	-0.2413
GLMN	-1.08033333333333
DCLRE1A	-0.0765
PDX1	0.328
SAMD11	-0.49025
MRPL55	0.4253
TLR7	2.180875
TBC1D21	0.162833333333333
SMAD1	1.3979
ACTRT2	-0.09075
RIOK2	-0.168
PDLIM4	-0.1405
SLC22A15	0.905833333333333
ABHD13	0.4191
STX18	0.0014
CCPG1	0.9955
DCBLD1	2.07866666666667
SLC2A6	-1.402
NOLA3	0.1085
TRDMT1	-0.1145
IL17F	0
ATP1A4	-0.332833333333333
OR52W1	0.152
CFL1	0.48125
IL4	-0.65
RBP2	1.02666666666667
CPSF6	-0.217625
TTC8	0.617
MUCL1	5.5305
EYA3	-0.794833333333333
KRT38	0.59525
GNE	-1.57625
ZNF501	0.62725
SLC35A2	0.916125
CEP110	-0.8029
MYF6	0.06
MGST2	-0.716666666666667
TRPV4	0.0431666666666667
NEK8	-0.251166666666667
NOX5	1.7265
NCKAP1L	0.235666666666667
EMP3	-1.09133333333333
BPY2C	-0.8355
C1orf38	0.9905
ELOVL2	-2.23875
CBX7	0.04675
OSBPL1A	0.562666666666667
ZNF589	-1.683
ESCO1	-0.135
TRA2A	-0.805916666666667
C3orf26	-1.44675
PHF2	0.777666666666667
PID1	0.325
RFC1	-0.989375
MTAP	-0.2534375
ADORA3	4.31416666666667
LOC389458	1.9735
TRNT1	-0.69025
CRIPAK	-1.349
RAI2	2.157
ANKRD44	-0.48525
GZMB	3.7105
NFE2L1	0.2925
STIP1	-0.3005
RASL11B	-0.225
NT5DC2	-2.08016666666667
LRP2	-0.48
MTDH	-0.485466666666667
ARSG	-0.74975
HSP90AB1	-0.0771666666666667
CT45-6	-5.2345
ZNF483	0.385
LMBR1L	-0.052
S100A2	-0.4031
C2	0.765055555555556
C2orf27	0.092125
EIF4EBP1	-0.734
GCKR	-2.96883333333333
PPP1R9B	-0.10425
FER	-0.41125
SNRK	0.924
OR5M10	0.0865
UTP6	-0.7375
CAPZA3	1.0675
FBP1	2.62111111111111
TERT	-1.0575
CCL1	-0.7395
FUCA1	2.254
ALS2CR8	0.7235
KCMF1	0.273
SRCRB4D	-1.179
OXCT2	-0.0515
IL17RA	0.306333333333333
MPP5	0.08
SPA17	-0.6685
FLJ10986	0.694833333333333
GALNT14	-0.656
CXorf27	-0.523
NPLOC4	-0.85175
RAB34	-0.93975
KRTAP3-3	1.017
ARSD	2.3155
CPLX2	-1.53
PJA1	0.34925
WHDC1L1	0.264
RB1	-0.7096
MTMR15	-0.429
PHLDA2	-0.2964
GUCY2F	-0.2935
MPV17	-0.155666666666667
SLC35D1	0.705
LYSMD3	0.6149
COL16A1	1.62825
ERLIN1	0.402
JMJD4	-0.36575
HIST1H2BK	-0.04225
TP53I11	1.054
ST3GAL4	-0.9646
PF4V1	0.430333333333333
ALG8	-0.31
REG1A	0.2015
MINA	0.512
CYB5R3	0.289916666666667
HHLA1	-0.5815
MYST4	1.283
VASN	1.33975
UCHL5IP	-0.66225
TFAP2A	1.7311875
MGC9913	2.473
C9orf97	-0.242
LOC90379	-0.35025
PHF15	0.0762857142857143
ZNF169	0.254166666666667
KRT7	3.7536
GLIPR1L2	0.4195
LOC116236	0.43125
IQCF3	0.011
RDH14	0.252166666666667
HNRPK	0.1805
RABEPK	0.0266666666666667
ISX	-2.367
CBARA1	0.5825
RAD51AP1	-1.576
MLL5	0.27
CXorf48	-3.5445
SGCD	0.482
PHTF1	0.903875
CA3	0.55675
CMTM5	-0.2285
STX10	-0.395125
JMJD2D	-0.81725
P4HA1	0.740833333333333
GAB3	-0.191333333333333
DHRS4	-0.0146666666666667
COL4A1	2.474
C20orf20	-1.288375
OSBPL2	0.174875
PTTG2	-2.05675
KIAA1688	-0.031
STS	0.100125
SHROOM4	0.399666666666667
KBTBD5	0.274333333333333
ALDH1A3	2.2007
BTNL2	-0.155
TGIF1	1.077
ZFAND5	1.0295
ICA1	1.967875
NAV3	-0.287833333333333
FLJ12331	-0.581
EPS8L2	0.1459
MNT	0.0685
ENTPD1	2.18758333333333
OR51E2	0.504375
STK11	-0.319375
MX1	2.756625
TTTY9A	0.9335
CX62	0.0705
LOXL4	-0.388875
EXOSC4	-0.818
PURB	0.426571428571429
SETD1A	-0.660333333333333
RELB	1.3985
LAMB2	1.04116666666667
HNF1B	-0.268833333333333
PNLIPRP3	1.676
C14orf139	-0.67725
UMOD	0.00575
GRIN3B	-0.16225
GPR25	0.258
ZNF512B	-0.76725
ATP6V0A1	-0.047125
SRA1	1.02225
ZNF615	1.15925
ZNF768	-0.69125
ZNF469	3.4605
DYNC2LI1	0.557833333333333
DNAH3	0.907
LOC387911	0.61
LOC554234	1.04175
ARRDC5	0.456
TMEM59L	-1.06716666666667
MARCH4	-1.35
CNOT8	0.141166666666667
KIRREL3	-1.084
ADAM17	0.741125
MYOG	0.197125
CPNE1	-0.1715
AK5	1.00025
LOC204010	-1.123
NDRG4	0.54375
LOC130074	0.0515
PIAS4	-0.317
NCOA2	0.78375
TEGT	0.8495
USP5	-0.211
ANKRD21	0.7625
KIAA0692	0.467833333333333
HAPLN3	1.096
LZIC	-0.2455
NRXN3	1.12
CDKN2C	-2.22183333333333
KIAA0226	0.5185
CYB5D1	1.0985
WDR68	-0.5404375
ABCB6	-0.4462
MRPS25	-1.57375
ZMAT2	1.05408333333333
KRT25	-0.1595
RPL11	-0.12575
GRAP	0.188
LOC198437	0.113166666666667
RORC	1.00125
RAP2C	0.950714285714286
MXD1	0.95125
AZI2	0.145333333333333
NUAK2	-0.3545
AHSG	-6.59875
MANSC1	3.26825
IMP3	-1.23666666666667
C2orf3	-0.57325
VSTM3	3.23575
PCTP	-0.42425
SIRT1	0.137
MANBA	0.75575
CD164	1.522875
GFRA1	1.7402
PRM2	0.674
ZKSCAN3	0.0225
PLEKHG1	2.91825
TPRKB	0.0795
UBFD1	0.0270833333333333
CDKL5	1.14283333333333
HIST1H2BD	0.0108333333333333
INPP4A	0.0151666666666667
BMX	0.289125
PTPRU	-0.0905
LOC554202	-0.114666666666667
HOXC8	0.77875
IL12B	0.244
ADPGK	-0.17525
ZNF418	0.469
SIAE	0.78475
CWC15	-0.35675
RP13-401N8.2	0.1125
KLHL11	0.06975
DEDD2	-0.1805
PSMB3	-0.0635
DDX25	-2.019
ZBTB3	-0.033
GFRAL	0.1095
RPS25	-0.8575
FAM57B	-1.07083333333333
TESK2	0.1885
DNM1L	-0.169625
ZNF207	-0.173833333333333
CLEC11A	1.515125
TOLLIP	0.355625
TMEM61	-1.01
