Hybridization REF	TCGA-A2-A0EO-01A-11R-A034-07
CNGA2	0.7215
ELA2B	-0.558833333333333
RAB9B	-0.7915
FAM100A	-0.1105
NAIP	-0.636571428571429
MYOZ2	-0.450375
SPATA12	-0.69
XRCC4	-0.708
CYB561	1.3039
CHST10	-0.48825
BAI1	-1.03533333333333
BRSK1	-0.818833333333333
C17orf89	0.0865
PDE6H	-0.782
FLJ20309	0.3564
MAP7	0.098
SCN4B	2.37975
SPAG9	-1.083875
SERTAD1	1.19983333333333
FLJ21963	-1.56775
ANTXR1	0.9324
TMPRSS13	2.61266666666667
ETV7	3.0595
DGAT1	0.9065
NKIRAS1	-0.150333333333333
TAC3	-4.047
CORO1C	-0.470083333333333
RAD54B	-1.17575
HRASLS3	2.1065
C21orf42	0.163
BARD1	-1.02366666666667
ZNF177	0.256166666666667
MIP	0.5655
ZNF442	0.445
F2	-3.9049
GRIA1	-0.017
GALNTL2	2.1645
WNT5A	-0.2273
LENG9	0
hCG_25371	-2.0815
FOXR1	1.1255
TRA@	1.0113
PWWP2	1.259
C1QTNF7	2.51616666666667
SLC7A4	3.144
C4orf7	4.24875
C17orf80	-0.0665
KLK4	2.61316666666667
IL31	0.051
TMEM176A	4.32525
CTNNB1	1.009625
BHLHB2	1.524
TMEM185B	0.133
ARD1B	-0.6965
C1orf93	0.1355
BRUNOL4	-0.220166666666667
LOC541469	0.856166666666667
UPK2	-0.5405
GAS8	-0.00516666666666666
PATE	-0.257
IMPACT	0.888
WNK4	1.96116666666667
HNRPLL	-1.17375
GAD2	0.191
ITGA6	-0.126
BMP15	0.0631666666666667
CYP2A7	2.136
RIC8A	0.8275
CCND1	1.99241666666667
USP35	-0.116
DSCR2	-1.8365
CCL4	4.32716666666667
ZCCHC10	-0.0575
NOL11	-1.125
TRPM2	0.273416666666667
PSMD2	-1.15163636363636
CHTF18	-1.41825
USP18	0.27875
RRAS	0.436625
LAMC3	0.12375
TOX	-2.50433333333333
PCDH15	0.667
GABRG3	-2.877
NUDCD2	-0.081125
SGCZ	-0.0885
KCTD17	-0.3371
SPSB2	0.296
TPPP3	3.0345
CILP2	1.83616666666667
CALB2	2.27575
CEBPZ	-0.451333333333333
ZNF479	-0.784
FMOD	5.511
C21orf66	-1.01428571428571
CLN6	-0.945333333333333
ANAPC1	-0.818
SH2D3C	1.08975
PTPN14	0.1476
TRIM42	0.2425
APTX	-0.24325
SNRPG	-0.976
BMS1	-0.32475
MAGEA3	-4.662
NFATC3	-1.25666666666667
LRRC45	-0.00733333333333333
ARS2	-0.532642857142857
LRIG1	2.32133333333333
EPSTI1	0.9705
PRSS27	-0.1175
ERC2	-1.27975
PRKACB	-0.0996428571428571
PRDM13	-4.9145
HCG27	-1.51775
KLK12	0.18
HSD17B7	0.385833333333333
ZNF354A	0.19325
PCDH11X	0.386
DMGDH	0.1275
PCBD2	-0.604166666666667
TMC6	-1.38125
RIMS1	0.28
SF3B2	-0.151333333333333
RCN1	-0.205166666666667
CPB1	1.0875
BCAR3	1.342
FCRLB	0.11175
PAK1IP1	-1.0825
OR10H1	-0.325
KIF9	1.1326
PITPNM2	-0.8275
L3MBTL4	0.59625
TGFB1	-0.6856
ZXDC	-0.396
SLC6A16	-0.694
SRrp35	-1.072625
LRRC8E	1.74725
PPIAL4	-1.33175
EOMES	1.4755
PAX2	-0.2145
SCARF2	0.833625
PSEN2	1.19908333333333
PCDHB13	0.41975
C10orf28	0.000499999999999987
DHRS7B	0.557214285714286
C1orf131	-0.611
ASB1	-1.0103
ZNF223	0.314833333333333
LCMT2	0.44975
MEP1A	-1.7285
TMEM53	-0.41525
RSPH3	0.3685
C10orf33	-0.2565
LOC644285	0.16775
PTPN9	0.29
ABCA12	-3.51675
CCDC37	-1.91066666666667
RUNDC1	1.332
YES1	-0.199166666666667
FAM120AOS	0.81025
OR5M3	1.104
PPP1R3F	-0.02875
IL13	-0.1528
MDFI	-0.689
PRNT	-0.356666666666667
ZDBF2	0.7245
OR10C1	0.429333333333333
CLIC1	-0.724
LILRA5	0.455166666666667
CSAG1	-4.06633333333333
TREML2	-0.2595
FAM125A	-0.136
ZNF74	-1.14275
FAM104A	-0.621
LRRC39	-1.1215
SAMD5	1.89025
HYAL2	0.103
HIST2H2AC	1.287875
IGFBP5	2.95134782608696
NRTN	-0.850666666666667
KIAA0556	0.3877
FAM29A	-2.06277777777778
JMJD2A	0.7995
EPHB1	1.70375
POLD4	0.529875
ANAPC10	-0.8775
LRRC36	-0.314
MEGF6	-0.10425
LPHN3	0.373666666666667
BMP10	0.3078
C21orf55	-0.097
CREM	0.0403750000000001
PTGER4	0.812666666666667
METAP1	-0.819
KCNQ1	1.607
NR2F2	0.4565
SSFA2	-0.536166666666667
CTTNBP2	-1.4585
BCL2A1	-0.8995
ZBTB24	-0.830375
SLCO6A1	-2.35575
PRDM1	1.6791
OR7D2	-0.788666666666667
CCDC47	0.2533
LOC646982	0.178
SLC26A6	-1.77833333333333
BIN1	-0.0208
SRRM1	-0.0317142857142857
PCSK1N	-0.2285
ALS2	0.05
ECT2	-1.83389473684211
CACNA2D2	0.235
DOCK6	-0.555
C10orf119	0.21975
FATE1	-0.2875
DUSP23	1.84325
TRIP6	0.700571428571429
NUP35	-0.55075
CDH3	2.506
KLHDC8A	0.913
C9orf116	0.863125
EI24	0.525
CENTD1	0.9975
RWDD2B	0.618833333333333
DOCK1	1.7595
NPAS2	-1.057125
NR3C2	3.02616666666667
FAM63A	0.699333333333333
INPP5F	-0.3455
FAM111A	-0.2652
MYBL1	-1.10275
IQGAP3	-0.0743333333333333
CRADD	0.0763333333333333
DUSP12	-1.2655
PDZK1IP1	3.84425
VASH2	-0.30775
CTR9	0.857
VIL1	-4.294
OR8U1	0.7646
CCDC107	0.521
PTTG1IP	0.249
OR4X2	0.3345
COL9A1	-2.8565
PSMD9	-0.5795
ZFP62	0.71025
TIP39	0.07575
PARP15	-0.236
TTC19	0.164
C1orf114	-1.2705
GFPT1	-0.63
SLC27A6	0.363
MRPS10	-1.0524
CALML5	1.4735
TRPM7	-0.103875
CGNL1	2.12625
CECR1	0.513
SERPINB8	-0.0123333333333333
TMEM102	0.73875
PDIA2	-3.8365
NUCKS1	0.204
HOTAIR	2.04725
EBI3	0.477
NXN	1.194
ZMYND19	-0.9935
FOXJ3	-0.466
EIF5B	-0.4304
EIF2B4	-0.266166666666667
LEO1	-0.692
ZIC5	-1.91925
IL20	1.07183333333333
KIAA0415	0.036
FLJ37357	0.2915
TSPAN12	0.32775
ACTR3B	-0.243875
TFAM	-0.146166666666667
IL17RD	0.257125
PARP12	0.8135
KLHDC7A	0.2255
KCTD4	-0.119
GTF2H1	0.37875
FLCN	-0.797666666666667
BIRC4	1.73875
LOC790955	0.35925
VKORC1L1	-0.42825
CYP4F22	0.573
TAS2R5	0.1215
ZNF582	0.7885
HS3ST3B1	-0.448625
CTNS	-0.1305
STK36	-0.078
MMD2	0.191
RP5-1103G7.6	0.2055
FLJ23356	0.5705
CRH	-1.28166666666667
C1orf182	-1.20783333333333
ACP5	1.4735
AMFR	1.801
CA4	-1.54425
PLCB4	1.321625
MPHOSPH10	-0.27925
UNQ473	2.73766666666667
G3BP2	0.23525
SR140	-1.22641666666667
HOXA2	1.09025
PYGB	-0.623375
BAT1	-0.978083333333334
DKK3	0.562
DDX31	-0.94925
TULP1	-0.019375
NHLRC2	0.4875
TNRC4	0.215
ZNF430	-0.78075
TNRC6A	0.187
PLA2G1B	0.203666666666667
RCHY1	0.709166666666667
GTF2A2	-0.774333333333333
MGC4294	0.556
ZNF691	0.32825
TACC3	-1.66675
DNAJC5G	-0.588
LOC4951	0.07275
MS4A4A	-1.1025
LOC152485	0.85
PPP1R2P1	0.02075
PPP2R5B	-0.2065
RPGRIP1L	-0.1465
SPOP	0.5382
PTPRF	1.97325
MGC42090	0.0955
SUSD3	4.26075
THOC4	-1.070375
MAML1	-0.0506
FXR2	-1.20633333333333
TYK2	-0.28125
MUC6	0.417666666666667
DNAJB7	0.338
PIP4K2A	0.603714285714286
MEX3A	-0.7525
RRP1	-0.84975
TFAP4	-0.74775
CXorf41	0.351
MTMR4	-0.553666666666667
CTLA4	0.3465
SNX9	0.618125
CIB3	0.518166666666667
NECAP1	0.396
PLA2G2D	-0.0242
GLMN	-1.82816666666667
DCLRE1A	-0.46475
PDX1	0.4605
SAMD11	-0.41725
MRPL55	0.4723
TLR7	2.203375
TBC1D21	-0.8085
SMAD1	2.3676
ACTRT2	0.60575
RIOK2	-0.131
PDLIM4	0.86775
SLC22A15	-0.279833333333333
ABHD13	0.9849
STX18	0.4145
CCPG1	0.517
DCBLD1	-0.083
SLC2A6	-1.711
NOLA3	-0.496
TRDMT1	-0.517928571428571
IL17F	0.3905
ATP1A4	0.2155
OR52W1	-0.237
CFL1	-0.62825
IL4	-0.97025
RBP2	-0.00116666666666667
CPSF6	-0.1005
TTC8	0.553333333333333
MUCL1	2.052
EYA3	-1.97816666666667
KRT38	0.528
GNE	-1.29325
ZNF501	0.41875
SLC35A2	0.26975
CEP110	-0.8653
MYF6	0.6295
MGST2	0.0316666666666667
TRPV4	0.171333333333333
NEK8	-1.00583333333333
NOX5	-1.853
NCKAP1L	-0.0468333333333333
EMP3	-1.93316666666667
BPY2C	-0.4745
C1orf38	0.863875
ELOVL2	0.685125
CBX7	1.976
OSBPL1A	0.775333333333333
ZNF589	-0.53775
ESCO1	-0.552
TRA2A	0.18275
C3orf26	-1.33225
PHF2	1.44366666666667
PID1	0.4465
RFC1	0.157375
MTAP	0.00456249999999999
ADORA3	3.882
LOC389458	-1.0175
TRNT1	-0.710125
CRIPAK	0.137
RAI2	4.333
ANKRD44	-0.3855
GZMB	3.6915
NFE2L1	0.429125
STIP1	-0.8835
RASL11B	2.5535
NT5DC2	-2.54983333333333
LRP2	3.466375
MTDH	0.146666666666667
ARSG	0.4765
HSP90AB1	-1.05091666666667
CT45-6	-4.428
ZNF483	-0.0195
LMBR1L	-0.3935
S100A2	-0.4542
C2	-0.0541666666666667
C2orf27	-0.0252499999999999
EIF4EBP1	-1.5365
GCKR	-2.7285
PPP1R9B	0.4115
FER	-0.94
SNRK	1.60183333333333
OR5M10	0.1355
UTP6	-0.9715
CAPZA3	0.385666666666667
FBP1	2.547
TERT	-2.1725
CCL1	-2.4375
FUCA1	1.23175
ALS2CR8	-0.203166666666667
KCMF1	0.154583333333333
SRCRB4D	-1.4505
OXCT2	0.092
IL17RA	1.29266666666667
MPP5	1.15525
SPA17	0.4855
FLJ10986	0.2605
GALNT14	-1.60125
CXorf27	-0.279125
NPLOC4	-0.5215
RAB34	0.02425
KRTAP3-3	3.0355
ARSD	0.858
CPLX2	-1.7996
PJA1	0.93525
WHDC1L1	0.852333333333333
RB1	-0.4141
MTMR15	-0.722
PHLDA2	-2.3048
GUCY2F	-0.028
MPV17	-0.223833333333333
SLC35D1	0.371
LYSMD3	0.5669
COL16A1	2.3505
ERLIN1	-0.595166666666667
JMJD4	0.46425
HIST1H2BK	1.17275
TP53I11	1.64133333333333
ST3GAL4	-0.8641
PF4V1	1.46583333333333
ALG8	0.25225
REG1A	-0.04025
MINA	-1.01025
CYB5R3	0.146416666666667
HHLA1	-0.42625
MYST4	2.0235
VASN	-0.08775
UCHL5IP	-1.1825
TFAP2A	0.849125
MGC9913	-0.216
C9orf97	-1.139
LOC90379	-1.11725
PHF15	0.394714285714286
ZNF169	-0.12
KRT7	2.769
GLIPR1L2	1.48385714285714
LOC116236	0.14475
IQCF3	0.01925
RDH14	1.0275
HNRPK	0.712714285714286
RABEPK	-0.5525
ISX	-3.546
CBARA1	0.39275
RAD51AP1	-3.293
MLL5	1.158125
CXorf48	-5.2815
SGCD	-0.10475
PHTF1	-0.72675
CA3	0.7665
CMTM5	0.19925
STX10	-0.79625
JMJD2D	-1.371
P4HA1	-0.5915
GAB3	-0.248833333333333
DHRS4	0.199
COL4A1	1.9675
C20orf20	-1.67125
OSBPL2	0.237
PTTG2	-2.133
KIAA1688	1.4685
STS	-1.665
SHROOM4	0.783666666666667
KBTBD5	-0.206166666666667
ALDH1A3	1.4976
BTNL2	-0.253166666666667
TGIF1	1.096
ZFAND5	0.50425
ICA1	1.63625
NAV3	-0.655
FLJ12331	-0.569
EPS8L2	1.0346
MNT	0.223833333333333
ENTPD1	2.16125
OR51E2	0.507125
STK11	0.15275
MX1	2.852
TTTY9A	0.0876666666666667
CX62	0.526
LOXL4	1.028
EXOSC4	-0.1685
PURB	0.0959285714285715
SETD1A	-0.341833333333333
RELB	1.48075
LAMB2	0.987666666666667
HNF1B	-0.2012
PNLIPRP3	-2.515
C14orf139	-0.274
UMOD	0.099
GRIN3B	-0.0934999999999999
GPR25	0.322
ZNF512B	-0.96275
ATP6V0A1	-0.06725
SRA1	0.0773333333333333
ZNF615	1.43375
ZNF768	-0.183
ZNF469	3.72575
DYNC2LI1	0.0216666666666667
DNAH3	0.17
LOC387911	0.977
LOC554234	0.0815
ARRDC5	1.3695
TMEM59L	-0.544833333333333
MARCH4	-2.36625
CNOT8	-0.117166666666667
KIRREL3	-1.732
ADAM17	0.63875
MYOG	0.282625
CPNE1	-0.908333333333333
AK5	2.172125
LOC204010	-0.71625
NDRG4	0.274
LOC130074	-0.048
PIAS4	-0.121
NCOA2	1.492
TEGT	0.3882
USP5	-1.56875
ANKRD21	-0.91275
KIAA0692	0.237333333333333
HAPLN3	1.36725
LZIC	-0.76675
NRXN3	2.29125
CDKN2C	-1.08616666666667
KIAA0226	-0.0463333333333334
CYB5D1	-0.0955
WDR68	-0.738875
ABCB6	-0.5285
MRPS25	-1.134
ZMAT2	0.269916666666667
KRT25	-0.208
RPL11	-0.73425
GRAP	-0.0673333333333334
LOC198437	-0.610166666666667
RORC	1.553625
RAP2C	-0.106714285714286
MXD1	-0.529375
AZI2	0.140666666666667
NUAK2	0.07775
AHSG	-6.479
MANSC1	1.35125
IMP3	0.0531666666666667
C2orf3	-0.768625
VSTM3	3.468
PCTP	-0.564
SIRT1	0.63925
MANBA	0.92875
CD164	0.461125
GFRA1	1.8429
PRM2	0.3965
ZKSCAN3	-0.3125
PLEKHG1	2.737
TPRKB	-0.2705
UBFD1	-0.1705
CDKL5	1.14183333333333
HIST1H2BD	1.43216666666667
INPP4A	-1.1145
BMX	1.02425
PTPRU	-0.805
LOC554202	-0.1115
HOXC8	1.363625
IL12B	0.9185
ADPGK	-0.516
ZNF418	0.4565
SIAE	1.498375
CWC15	0.2565
RP13-401N8.2	-0.226
KLHL11	1.27325
DEDD2	0.121625
PSMB3	-0.46375
DDX25	-2.303
ZBTB3	-0.3265
GFRAL	-0.862
RPS25	-0.088
FAM57B	-1.12533333333333
TESK2	0.1555
DNM1L	-1.077625
ZNF207	-0.455833333333333
CLEC11A	1.58775
TOLLIP	0.652
TMEM61	0.0453333333333333
DLK1	-4.409
PLVAP	3.654875
NOD2	1.92716666666667
SCMH1	0.06825
FLJ40235	0.06825
HTR2A	-0.0263333333333333
ARMC5	-0.125
FUT7	0.4955
PRELP	3.3092
ALKBH6	-0.7105
GYG1	-0.469333333333333
POLR3GL	0.51725
COL8A2	5.41516666666667
OR10A5	0.43725
C1orf187	-1.8805
TXLNB	0.452833333333333
C16orf68	-1.14791666666667
R3HDM1	-1.52475
C16orf75	-2.053
BAALC	0.14725
TNP1	0.8685
GAPDH	-1.37716666666667
COX7C	0.759
ERRFI1	-0.0559166666666667
PGAM2	-0.161
FAM108B1	-0.7785
APC	0.355375
TLR2	3.96875
SUCNR1	2.15075
ZNF233	0.16075
WFDC1	-0.594
PSG11	-0.344333333333333
SLC39A1	1.21825
PSAPL1	0.0365
CDC42EP1	0.09
MECR	-0.48775
KIAA0101	-2.6722
MACROD2	0.8403
MMP19	1.19683333333333
LOC202459	-0.0746666666666666
VNN2	2.1655
ACCN3	-3.1175
TIMD4	2.103
RNASE8	0.3945
CCDC7	0.438
SULT2B1	-0.7925
ME1	-2.77775
MGRN1	0.16325
MRPL30	-1.163875
IVL	-0.265875
CALM1	0.9006
PLEKHA6	2.1061
B4GALNT2	0.0525
PGDS	5.1205
C8orf33	0.315
TMEM56	-1.4165
CKM	-1.21
ESR2	0.2921
ACOT8	-0.39575
AGTR2	0.409
LOC155006	1.68075
BC37295_3	0.692
EPM2AIP1	0.0281666666666667
PZP	0.62875
RPS9	0.859833333333333
C18orf51	-2.0305
SIVA1	-0.0393
HEATR2	-0.2855
CD3E	-0.586166666666667
C20orf142	-0.36775
PGLYRP3	-0.6
CCDC139	-0.529
GPS2	-1.38916666666667
NOL14	0.0275
LRTM2	1.0215
TRIM36	-1.267875
TP53RK	-0.3311
FBXL13	-0.734
RUFY2	0.203857142857143
C11orf70	-0.242833333333333
HSPB9	0.413
GJA5	3.0295
HGF	-0.687333333333333
EPHB4	0.0555
SOX18	0.78025
IFRG15	0.54
SERPINA10	-3.0665
WDR23	-0.767875
REEP2	-1.85266666666667
CDK3	-1.7185
HSPA12A	-0.2255
ARL8B	0.3953
SATB1	0.719666666666667
PPM1D	-1.353
VPS45	-0.439833333333333
TP53BP2	0.10475
GJE1	2.84775
CACNA1G	0.557125
VGLL4	1.093875
GNPTG	1.1075
ROS1	-3.485
C21orf128	0.264166666666667
BMP8B	0.89475
SLC5A4	-1.5375
SLC6A3	0.126333333333333
C16orf53	0.6625
TMEM81	-0.6035
APC2	-0.2267
SYAP1	-0.06275
C6orf54	0.0586
ZBED5	-0.2354
PVR	-1.681875
LTA4H	-0.273333333333333
CCDC24	0.9254
MAGEA4	-3.97033333333333
IFIT3	2.181
MYADM	1.22675
C21orf82	-0.568
PDE3B	-1.26425
TMPRSS11A	-0.4915
PGK1	-1.65305882352941
CCL13	4.4624
DERL3	0.2305
MLXIP	-0.948833333333333
PLOD1	-1.24825
MTFR1	-0.6951
NPDC1	0.464
GPAA1	-0.576
LTV1	-1.1515
RYR3	-0.21825
C7orf46	0.1385
VAMP2	0.2905
RNF135	1.2759
SUPV3L1	-0.6675
FIBP	0.27125
ADAMTS18	1.752
RNF25	-0.124333333333333
SOS1	-0.484
PLAU	0.575875
MATK	-2.43175
EHF	8.4635
CTNND2	3.452375
PTEN	1.252
ZNF189	0.650875
SLC28A3	1.891
GUCY1A3	4.108
SETD2	0.825375
ROGDI	0.54275
TICAM1	0.2653
RASSF3	0.3265
PACSIN2	0.333
SERPINB5	0.341
PRKCDBP	0.621375
TFDP3	-1.0425
LGR6	3.386125
RFX5	-0.64
OR52J3	0.414
PTPN18	0.366375
ZBTB34	0.09075
KCNF1	-1.74825
SYNE2	0.680357142857143
SLC22A4	-0.25475
NETO2	-0.705125
VCPIP1	0.36025
LDHD	-1.169
ESX1	-3.64625
SQRDL	2.10875
GALK1	-1.033
SERPINA6	-0.924
HD	-0.240375
ASCL3	-0.022
FBXL6	-0.82525
FABP7	-2.69175
MAGEC3	0.2845
KLC4	-0.801125
CD1D	-0.998625
PRAM1	1.81
EIF3B	-0.350642857142857
DSCR8	-6.202
FLVCR1	-1.1145
KIAA0141	-0.361375
PROM2	2.9195
ALOX5	2.2132
GPR162	-0.618625
LYRM2	-0.860375
RNASE6	0.376375
HES5	1.56125
GJA1	1.29025
MRPS14	-0.62975
HMHB1	0.2635
TAF7	0.8505
BTNL9	0.5368
SFXN2	1.3195
VEPH1	-1.8795
GK2	0.218666666666667
AMBP	-5.15975
KIAA0953	-0.5955
XAGE5	-1.0545
CCBP2	0.102
TGM2	-0.306166666666667
ZNF202	-0.4255
ACTL6A	-0.8135
SLC23A2	-0.3162
ARHGEF7	-0.233166666666667
LOC728635	-0.144
CRYM	-0.918833333333333
PKD2	0.99825
MANBAL	0.6485
LIN54	-0.36825
ACTL7B	-0.67175
OR4D9	0.52
KIAA1683	-0.242
ZNF704	2.50966666666667
TCP10	-1.020875
MAGEB18	-0.454
DEFA4	0.263666666666667
ZNF197	0.05775
PTOV1	-0.277166666666667
RNF208	0.221666666666667
CMIP	0.1625
TRDN	0.2625
UCHL1	-1.277
APOL6	0.2865
PLK1	-2.02933333333333
NPHP1	0.890833333333333
NDUFA11	-0.67025
DAB1	0.444
RTN4R	-0.47275
PUSL1	-0.6435
SYT2	0.00874999999999999
ANXA13	3.145
RFTN1	0.2585
ATP8B2	-0.290583333333333
VN1R2	1.636
OR52E4	0.7855
NPPB	-2.71283333333333
ZNF148	0.80025
ZNF141	0.029375
IKZF1	-1.321625
PSMC2	-0.915
GGA3	-0.548333333333333
LPGAT1	1.221
SEC16B	0.2305
C5orf38	1.537
THOC2	-0.4254
SLC16A12	1.0675
ALK	-0.231875
DACT3	1.87433333333333
CACHD1	-0.419
GAN	0.03
EXOC6B	1.087
HIST1H2AE	2.335
VAMP1	-1.21975
SRI	1.91408333333333
AKAP14	-0.3975
HLA-E	1.7436
SLC25A32	-0.552
FLT3LG	-0.319166666666667
ATP1B1	1.935375
WDR1	0.2841875
SWAP70	1.73375
TRIM31	-1.057
ARNT	0.7115
ZNF596	0.8393
CDKN1B	1.60441666666667
FOXC1	0.357125
SEMA3A	-2.721
LSM14A	0.495083333333333
STEAP3	-1.00325
ABCA1	0.57
PLSCR2	0.1602
EDC3	-1.10225
THBS3	0.91475
C15orf43	0.231
GMCL1	-0.360333333333333
C9orf71	0.4875
MGAT5	-1.203
LOC402164	0.129
TSPAN8	-3.68533333333333
DYNLT1	0.741625
IGSF1	-2.77675
TMEM143	-0.7135
FLJ25006	-3.3835
ATP13A3	0.0181666666666667
C3AR1	2.071
CADM2	2.43333333333333
EFNA4	1.1035
HAO1	-0.79375
TWF1	0.542
MRPS17	-0.4705
MYH9	1.42158333333333
C9orf9	-0.165333333333333
C17orf79	-0.393
FSCN3	0.206
BDKRB2	0.910166666666667
PCGF6	-0.831666666666667
RAP1GAP	0.215833333333333
TAS2R41	1.0255
DCLK1	-0.5426
DEFT1P	0.0161666666666667
TAF2	0.138416666666667
COPZ1	0.02
KATNA1	-0.52525
STIM1	0.176
TBX2	-2.09633333333333
RPS4X	0.443615384615385
MARCH8	0.813166666666667
DHX33	-0.998666666666667
TMEM161B	-0.640166666666667
SYPL2	0.2725
ADCY5	-0.294142857142857
SRPK3	-0.4575
CXorf9	1.013
REC8	-1.5315
CLP1	0.0929
MGC52498	-0.9915
DUOX2	0.96325
C6orf150	0.0955
TSC22D3	2.2385
CASP8	-1.1899
PRKD3	-2.1425625
CFH	1.98575
TRO	-0.626
NRIP1	2.59
ZNF707	0.106333333333333
TBC1D22B	-0.738166666666667
HYI	0.6605
COX7B2	-0.421
GPR52	0.13425
CASC3	0.13
METRN	1.33775
KRT3	0.758
ARF1	0.754
C1orf111	0.198
MOG	0.1215
C6orf50	0.8705
MGC12966	0.07425
ATP7A	1.47216666666667
NOTUM	-2.9935
LOC342897	0.4615
ITSN2	0.3645
GIP	-0.496
LOC89944	0.717166666666667
UBXD8	0.8455
GYPE	-2.82983333333333
JAG1	1.232
RLBP1L2	-1.5355
HIST1H2AL	0.977125
PAPPA	-1.1376
CYP4F8	0.43775
TRH	1.6845
DCTN3	-0.6904
NT5C	-0.57675
HTR3C	1.0425
VPS41	0.127
KIAA0174	-0.3383
ANKS6	-1.93725
MPV17L	-0.555333333333333
MT1M	0.8005
DTX1	0.780625
LOC146325	0.535166666666667
ZNF639	-0.434
CACNG4	1.8383
TNNC1	-1.9965
MGC27345	-0.49325
CASD1	1.997
HOXD4	0.433
SMC4	-2.14976470588235
TTC35	-0.1898
CTXN1	0.575625
RGS19	-0.51775
SFRS3	-0.710916666666667
TRIM43	-0.119
HLA-DQB1	3.909125
NUPL1	-0.3066
NRAS	-1.628875
RPL22L1	-1.932
ZNF138	-0.403666666666667
FBXW2	-0.077
SIX3	0.486166666666667
HDAC9	-0.6145
OGG1	-0.3726875
APLP1	-1.82366666666667
OR7A5	0.178
DLX4	-1.40975
TUBA1B	-1.02008333333333
CRY1	-0.558125
C12orf29	-0.663625
MGC70863	0.0829090909090909
OR1D2	-0.6585
C1orf25	1.126
CUZD1	-1.63275
PUNC	-3.014
SCAND1	0.181666666666667
MYT1	-3.5115
MPND	0.6315
GOLGA1	0.2132
ZBTB43	0.436
VAPA	0.9105
C4orf36	-0.14325
STAP1	1.57225
SLC34A1	-0.3365
PIK3R3	1.2396
TGM5	1.252
USPL1	-0.1924
FBXO40	-0.190333333333333
BRF1	0.2942
CCL27	-1.0785
hCG_1657980	0.8175
PFN2	-0.8626
MYBPH	-1.914
PPP1CC	-0.373375
CDCA7L	-2.199
KCNB2	1.0915
C20orf151	0.7015
USP13	-1.36875
RCOR2	0.0593333333333335
FBXW4	0.739333333333333
WT1	-2.864
TAS2R46	-0.164
STK38L	0.728666666666667
LEPROT	1.2665
DDX42	-0.03225
TXNRD2	-2.38266666666667
TNFRSF4	2.4
KSR1	0.504875
SLC27A1	1.09916666666667
POU5F2	-1.32575
SLC22A11	-0.0055
C8orf32	-0.417166666666667
ZNF236	0.800428571428571
GABRB1	-4.374
LRRC29	0.6135
FBLN1	1.40508333333333
MRRF	-0.818333333333333
RP1	1.642
MARVELD1	1.161
AFF4	0.464857142857143
C17orf54	0.41675
RAF1	-0.56325
SUB1	-0.222333333333333
MRPS33	0.00600000000000001
ZIC1	-2.4519
ARL10	0.3365
RAG1AP1	0.312833333333333
P2RX5	-2.7965
NCR3	0.403666666666667
LTB4R2	0.1585
HLA-DPA1	5.09925
FKBPL	-0.543
JAKMIP1	-2.71675
SNX4	0.09025
CD248	2.03175
CCR2	-0.60325
LOC401152	0.879333333333333
SH3KBP1	-0.108
LMBRD2	0.812642857142857
WDR51A	-1.91966666666667
SYT15	0.1011
SMOX	-1.18725
NACAP1	0.531
DRD2	-0.277666666666667
COPS2	-0.1125
FCER1A	5.6405
TMEM112B	-0.6995
SUGT1	-0.329
CALR	-0.417625
DPY19L2P4	3.3815
ADRA1B	2.459
LTB	4.37875
SNRPD1	-1.15575
NCAPG2	-2.604
KCNMB1	2.9465
ITGAV	1.20425
LENG4	0.0135
C13orf16	0.161833333333333
C20orf3	0.12575
PIP5K1A	-0.145
PCNA	-2.437375
C1orf34	3.83775
MMACHC	-0.82
BEST1	-0.246333333333333
REV3L	-1.222
ZRANB1	0.5515
AVPI1	-0.8755
ATG5	0.144375
SARM1	-0.2205
RGS7	-0.5685
HMP19	0.8905
SGTB	-0.4115
FEM1A	0.419
C1orf122	-0.308125
MYCT1	2.8555
GM2A	-0.049625
ZCCHC7	0.701571428571429
MYH10	-0.730125
DKFZp761B107	0.666
ADAL	-1.18975
OR10J1	0.30025
TMEM9B	1.6435
DNAJA1	-0.7155
SCGB1D4	-1.154
LRRC50	0.5155
PRKX	-0.50025
NUDT14	0.9633
PCTK1	-0.634272727272727
ARG1	-3.71475
KIF2C	-3.421
GFM1	-0.7055
RAB11FIP3	0.331166666666667
HBD	-2.2095
NPR3	1.0165
IRAK3	1.77583333333333
OLAH	-1.5385
CYB561D2	0.59475
CNNM4	1.22225
MYO5A	-0.9748
SIPA1L3	2.00641666666667
ADAM10	0.0925
LIPA	0.990833333333333
NAP1L4	0.032
MRPS22	-1.36075
GNG4	-2.70583333333333
PSG5	-1.071
PPP2R2C	-1.9603
P2RY12	2.66375
SLC6A13	-0.574875
AGPAT4	0.0794
C6orf199	0.557375
FAM53C	0.665625
TPM1	0.256909090909091
PYHIN1	1.93683333333333
LINGO1	-0.448166666666667
CIDEC	-0.068
CRIM1	1.1261
DHTKD1	0.0459166666666667
ZNF546	-0.329727272727273
CD300LG	0.7418
SFRS2IP	1.256
FLNB	1.314
NOC2L	-1.12
SPINK7	0.00475
CRTC2	0.3225
HMG4L	-1.7245
C14orf162	2.9625
CCDC123	0.896625
HTRA3	2.63725
SPTBN5	1.39316666666667
C1orf77	-0.01875
TAF1L	-0.2295
WDR78	2.17916666666667
WDR49	0.0334
