Hybridization REF	TCGA-B6-A0RO-01A-22R-A084-07
CCDC17	1.258
HM13	-0.1292
UBOX5	-0.6645
UBE2O	-0.831875
UBL5	0.232
APOLD1	0.91875
C9orf31	0.03575
TNFSF8	0.111
ARHGAP29	0.889625
PROKR2	0.482
PDE5A	-0.268833333333333
C6orf12	-0.4455
TOM1L1	0.5675
WHDC1	-0.20175
FOXI1	0.884166666666667
RAB4A	1.1199
TMEM39B	-1.12275
ATPBD1C	-0.1415
FARSA	-0.0585
PLEKHG5	1.03425
CMAS	-0.1555
OR7E24	0.6565
SLC30A1	1.10525
CDC42EP5	1.099
PLAC1	0.62725
KLHL18	-0.663666666666667
LBA1	0.1252
TAZ	-1.138
CRIP2	2.115375
BTBD11	-1.07083333333333
C16orf72	0.5655
DIO2	1.182
LRRCC1	-0.366166666666667
CCDC136	-2.133
PRX	0.107875
RBM5	-0.8824
TMEM85	0.0295
TUBGCP4	-1.11216666666667
APLN	-0.596
CDK7	-0.0493333333333333
SSR2	1.45533333333333
CRELD1	0.29825
C19orf46	2.67775
GAL3ST4	0.407666666666667
KBTBD10	1.4685
IL28A	0.40375
WDR27	-1.829
MCM2	-2.09266666666667
SOX14	0.003
FLJ39743	0.259
KIAA0922	-1.316375
HIPK4	0.222
FLJ25758	-0.4375
C16orf57	-0.197166666666667
PDZD2	-0.628125
MCC	0.4825
HHLA3	-0.636
ID2	-0.0895
C20orf23	1.48908333333333
ZNF688	1.6445
APOC2	-2.4225
LOC440093	-0.376
FAM50B	2.86183333333333
PWP1	-0.2425
DNAH10	3.449
HIST1H2BA	0.56
GPR56	1.79466666666667
METAP2	-0.16925
PAN3	1.14883333333333
STXBP4	0.16575
PDHX	-0.134
MTA1	0.56225
ZBED4	-0.339375
ZNF720	0.001
CDK2	-1.00525
RHOJ	0.452125
CDC37	-0.5555
ZER1	0.59475
GRK4	-1.215
PRPH	0.69875
POLR2A	0.105125
OGFOD1	-0.913
NOL5A	-1.53375
PHEX	2.63
FLJ16478	0.40575
C20orf117	-1.283625
CAMTA2	0.26375
C11orf74	-0.207333333333333
DDX17	-0.164666666666667
C5orf27	-0.01075
PLEKHA2	-1.0383
PDE4DIP	-1.6803
SCN7A	0.70025
ZNF559	-1.26416666666667
CXCL10	3.4265
ZMYM4	-0.3365
STK32B	1.69086666666667
KIAA0888	-1.2987
TACR3	-0.35
CKAP2L	-2.01775
KIF1A	0.634666666666667
RSPRY1	1.27625
VCAN	0.8235
CYP27C1	-0.324
SYDE1	-1.79966666666667
MED12L	-0.6475
ZDHHC21	1.0615
NHS	-1.259
TM9SF3	1.96533333333333
DDHD1	-0.55675
MAFG	-1.18833333333333
BICD2	-1.7068
C14orf119	0.0588333333333333
C14orf43	0.527214285714286
CDH7	-1.43025
ALKBH5	0.103142857142857
JUP	1.33325
TMEM41A	0.650833333333333
MAMDC4	-1.41633333333333
CBX3	-0.773125
LRRC18	1.42375
RBMXL2	-0.1405
PLA2G4D	0.550833333333333
FGF13	1.043625
KIF3A	0.7445
PDIA6	0.304
DCXR	1.58375
CASKIN2	-0.382833333333333
EHD1	0.540666666666667
MARCKSL1	0.825333333333333
ZNF496	-0.194166666666667
SCAF1	-0.285333333333333
KCTD8	-0.35325
TRAF3IP3	-0.284642857142857
LSR	1.592
CXorf1	0.4425
C14orf112	1.0625
EIF2B1	0.01525
OMP	0.123
GSTZ1	1.3765
LOC92017	0.496
ISLR2	1.224
C12orf36	0.5155
GATA2	-0.2275
GABRA5	-0.711
CELSR2	-0.861
STAM2	1.285
TNAP	0.144
PTPMT1	0.207
GRP	5.76475
SV2A	-1.33016666666667
MAGEA12	-4.607
CACNG1	0.3055
C18orf19	-0.6915
GSG1	-0.482666666666667
PTPRJ	0.0142142857142857
FRMPD1	0.4275
ZNF668	0.203
PLEKHJ1	-0.604375
ADAT1	0.1979
TMEM50A	0.5711
UCN3	0.0805
HOOK1	1.06025
IL17B	1.1675
MLKL	-1.7475
TTC14	-0.403166666666667
KLHL5	0.912625
CRYL1	2.24183333333333
FOXH1	-0.1325
NFYB	0.231125
PPM1G	-0.195
GOLGA2LY1	-2.06475
NMT1	-0.745875
HADHA	0.0054
CHSY-2	1.011
PLEKHF1	0.293142857142857
SAGE1	-3.189
MUSTN1	0.07475
SUHW4	0.66375
TFEB	1.3825
ZFYVE27	-0.025
ATG12	-0.388333333333333
BMI1	3.38278571428571
ZIM3	0.337
MYH4	-0.22925
MASP1	-0.870166666666667
KIAA0984	1.402
RPAP2	-0.65625
ASB5	-0.21425
BOLA3	-1.078
MIA3	1.64183333333333
KRT35	1.4265
KIR3DL3	-0.8945
MRPL51	0.11575
SEMA3F	1.72983333333333
NDUFB2	1.3695
LOC253012	0.555
FAM46C	1.2056
G6PC	-2.29525
CSAG3A	-5.34083333333333
PREX1	1.221
SLC25A45	-0.142375
MAPKBP1	-0.0194
CPE	2.9687
GNB1	-0.134125
CXCR6	0.7195
TRIM46	-0.10675
C16orf3	0.1855
HPSE	0.1505
TIGD3	0.3735
SPG3A	3.148
LCAT	-2.065
ST6GAL1	-1.40444444444444
POMC	0.67875
FLJ36031	-0.253166666666667
NSMAF	-0.9825
SKIL	1.1775
ADSS	0.816833333333333
HMGCS1	-1.7328
POLR3F	-0.0321666666666667
RAB10	0.65425
ZNF277P	-0.594625
ZBTB7B	1.10975
DHRS1	1.035
ABCC13	0.6445
CNOT3	-0.06775
NFKBIA	0.927
GAK	0.217
SFT2D2	1.67866666666667
HOXA6	0.198
CRTC1	0.461375
LY6D	-0.0881666666666667
C20orf72	-1.42266666666667
CPT1A	0.57175
LMO1	-1.346
EIF3I	-0.54975
PRB4	0.00725
MCM3APAS	-1.846
C20orf132	0.1345
FOXF2	-3.4265
S100A12	0.04925
MLH1	-0.978166666666667
ACTN1	0.0681
MRPL36	-0.170166666666667
C20orf106	-1.40825
FBXO6	1.65966666666667
MKS1	0.54
CX3CR1	-0.0245
PDE1B	0.502
PLP1	-3.43775
KISS1	0.145666666666667
C14orf2	0.140333333333333
TBC1D3P2	-1.96675
COMMD6	1.1181
ANKRD7	-1.593
PTCHD1	-0.8265
NARS2	-0.1455
DOCK7	-0.744
FAM127B	-0.518625
LOC390243	-0.337
N6AMT2	1.9165
ZNF391	-1.2315
DNAJB14	0.878833333333333
WRB	0.704
BPI	0.317583333333333
TTC4	-0.389166666666667
FAM10A5	-0.72125
GOT1L1	0.375111111111111
MAGED1	1.21875
RESP18	-0.03425
WFDC6	2.2745
MT2A	-1.072
C11orf56	0.00925
KIAA1432	-0.017
ROR1	-1.9445
HSD17B14	0.916166666666667
ZFAND2B	0.406875
SAMD4B	-0.316
HEXA	0.435375
HNRNPU	-0.186909090909091
USP39	-0.219625
NRD1	-0.68675
R3HDML	-0.0475
FLT4	0.682666666666667
OMG	0.1455
OR52N4	0.8285
LOC399818	0.52925
ELA2	-2.71725
VENTXP1	1.0935
RFC5	-1.36
OR52L1	0.5655
PAX5	0.095
FBXO2	2.535
GMEB1	-0.863
AKT3	-0.743666666666667
CRB1	-1.02633333333333
CTTN	0.523166666666667
UTP15	-0.296666666666667
HSBP1	1.04775
PHF11	1.80975
NDEL1	0.429333333333333
USP8	-0.5435
BAIAP2	0.883125
SI	0.155333333333333
ARSJ	-2.5535
BAAT	-2.52575
KCNS3	0.980833333333333
LOC126147	-0.5515
TMEM37	-1.522
C1orf162	2.71016666666667
MBD1	0.1361
ITGAL	1.12433333333333
WDR73	-0.4075
GKN2	0.391666666666667
ARFGAP1	-0.357625
SLC5A8	-0.789333333333333
ZBTB40	-0.2207
CYP4B1	4.21766666666667
LYPLAL1	-0.06525
CHST3	-1.449
MAP3K9	0.4705
BTAF1	-0.833666666666667
TFAP2E	-0.466
RBM35B	1.303
LOC441251	-0.894166666666667
ANKRD25	-1.05622222222222
UQCRC2	0.5325
MAEA	0.511166666666667
HYAL1	-2.2111
RNPEPL1	0.492666666666667
CPSF2	0.377
PSD3	0.6483
ABCA13	0.062375
AGR2	4.592375
GBX1	-0.9505
HDLBP	0.710642857142857
ACY3	-0.18025
HECW1	-0.462
ZNF519	-0.56075
HOPX	2.953375
ZNF304	1.160125
OR12D3	-0.2175
FKSG43	0.2575
METTL1	0.469875
MFSD3	0.5868
PSPH	-1.94275
CLCA3	0.477
DARS2	-1.5025
CDC25A	-2.559
BAIAP2L1	-0.582
B3GNT5	-0.33925
USP29	0.3535
ARHGEF10L	1.0185
ATOX1	0.25575
ADAM30	0.27425
DNASE1	0.7535
STT3A	0.726333333333333
RAB6IP1	-1.11825
PTN	3.0329
C1orf106	-0.675538461538462
HECA	-0.1915
RNF122	0.6145
SLC22A18AS	0.948166666666667
GNG8	0.0935
ELP4	-0.6315
FAM65A	0.0371666666666667
RPL10A	-0.00199999999999999
IRS4	0.185
MACF1	-0.2546
SEC24D	0.9985
LOC374395	1.077
TGFB2	-0.662875
MDFIC	-0.32025
CHRNE	0.779166666666667
PCMTD2	0.115666666666667
ATP6V0D1	1.50683333333333
MTA2	0.66925
LZTR1	-0.959333333333333
RAP1A	0.404333333333333
AXIN1	-0.615375
POLR1C	0.124
TRIO	-0.34425
PLXNA4A	-0.962333333333333
C5orf33	-0.321
DEPDC1B	-3.99375
ZNF473	-0.315833333333333
MTM1	1.48525
GPR107	-0.114
CSNK1A1L	0.710333333333333
FLJ14154	0.7285
NLRC4	2.55975
ENPP4	3.20516666666667
PADI3	-0.572
RNF170	0.600875
CG018	1.39116666666667
C16orf7	0.399
KCNE1	2.3765
NRM	-2.14483333333333
SLC37A3	0.692928571428571
TPD52L2	-0.373833333333333
UNC5B	0.687
C12orf12	-0.225666666666667
SDHB	-0.0215
CLRN1	0.18575
NUDT10	-1.0775
UGT3A1	-0.026875
FBXW8	0.893875
RHOF	-0.70925
PTPLAD1	0.508875
MYO3B	-0.491
DERA	-0.564
TPP2	-0.2275
C19orf53	0.0671666666666667
GINS3	-1.184125
ST6GALNAC5	1.709
CHSY1	-0.429
MGC15705	0.512
GPR83	1.05983333333333
EXT2	0.656625
DOLK	0.8505
TUBAL3	-1.151
ACVRL1	1.8144
ABL2	-0.95125
C14orf156	-0.287666666666667
PTPRZ1	-2.776
DIP2C	0.746625
LAMP1	2.248
RXRA	0.0917
MAP3K5	-0.4005
ALKBH1	0.6345
PDLIM7	-0.495625
ARL14	-0.9325
SNIP1	-0.111166666666667
TIMP3	0.729833333333333
RGS3	-0.381666666666667
SPAG16	3.3216
ABHD4	0.11825
ARHGEF12	0.733090909090909
GLUD2	0.836
RAC2	-1.1837
UAP1L1	-0.955
SLC18A3	0.27
YOD1	-1.63525
RALY	0.11575
HMOX2	0.794875
DGKH	0.9695
DBNDD2	1.94833333333333
YIPF4	1.246375
THAP10	0.23375
ZNF513	0.52425
HAGHL	1.38866666666667
ITGB4	0.4915
CCDC141	-1.267
YTHDF3	0.895
C5orf28	0.92575
RPL7L1	-1.57125
TMEM30B	2.06742857142857
ANKRD35	2.192
DUOXA2	-0.41875
TBC1D5	-0.38525
DFNB59	-1.129
HRH4	0.425
MYO6	1.9733
DNAJA4	2.712
RBM24	-1.175
CEACAM20	-0.921
RBM23	1.02785714285714
NGFB	0.0545
C1orf63	-1.8736
KRTAP7-1	0.0845
PERLD1	2.77075
NPB	0.482
C17orf59	1.2094
HSPBAP1	-1.51175
SLC15A4	-0.28275
PRTFDC1	-1.12425
OSMR	-1.03221428571429
CYSLTR2	-0.5195
C19orf25	-0.0015
KIAA1797	0.511
NLRP6	-0.0475
FAM105B	0.1775
SCRN2	0.285833333333333
LRRC58	-0.9006
RNF17	0.18
NEIL3	-3.7695
FAM137A	-2.34675
SKP2	-3.2595
PARVA	1.25666666666667
PKLR	-1.5695
RNF34	1.15325
A3GALT2	0.05575
C12orf50	0.0892
SUNC1	-1.62675
FAM102B	-0.786
CCT2	-0.87625
LRRC37A2	-0.923
ARF4	0.875
SIKE	0.82075
C8orf48	-0.207
MBTPS1	1.09335714285714
GPSN2	-0.3665
NCF2	2.40975
SLC12A6	-0.427333333333333
MRPL48	-0.2995
HMGN3	-0.916833333333333
LRRC62	-1.22175
PAX9	0.996125
FAM55A	-0.2215
C20orf42	-2.14816666666667
SCML2	-1.1445
BCL9	0.07275
FAM40A	0.3125
C9orf41	-0.3625
ZNF774	0.868
LETM1	-0.8
PLXNB1	0.336
NIPSNAP1	0.557125
USP10	-0.2125
F9	0.543
LIPE	0.748
CNGB3	0.704
C12orf52	0.895875
PI4K2A	0.43125
MED8	-0.13575
STAT4	0.4995
FGD4	0.410833333333333
RNF145	-2.5925
WDR32	2.6679
CLDN2	0.0675
TCEAL8	1.00725
ZMYND8	-0.817
PDXK	0.08803125
GATAD2A	-1.216
PTGES3	0.132
CCM2	-1.335
TAP1	1.959625
ZNF670	0.48275
ETS2	-0.608214285714286
C6orf166	-0.501833333333333
PRMT2	0.705214285714286
OR4B1	0.1335
INTS8	-0.857
CCDC102A	0.36125
CCDC83	0.406
ITGA1	-1.3959
EPHA5	-1.0648
FAM24B	-1.876
TSGA10	3.0895
HAL	-1.57616666666667
MYOT	0.1485
SPACA3	-0.10575
BCL2L2	-0.188
CUGBP2	-1.1685
CCNB3	-0.34275
RNF113B	0.76775
MERTK	-0.38325
BAG1	0.6375
VPS36	0.80475
ORMDL3	1.4759
C1orf190	0.52925
ZNF625	0.13325
CORO2B	-2.06925
ALOX15	0.0955
CST1	3.5825
NUPR1	1.028
CCL7	-0.033
SMCR5	-3.0995
DSC2	0.859
RBMS2	-0.147
GRIK4	0.3725
TRIM65	-0.3688
TMPRSS6	0.287142857142857
TP53INP2	1.2995
GLB1L	1.707
LOC388284	-0.0618333333333334
PUS1	-1.16642857142857
BCL9L	-0.164
OLFM1	-0.238666666666667
RET	4.09425
MASTL	-2.4335
ALX3	0.214
IL1RL1	0.203
ZNF765	-0.6102
C14orf138	-0.83275
SNX10	-0.1155
TAC4	0.19
C1orf64	4.5725
POGK	0.339125
MAPK9	0.854
ZNF366	1.723
C8orf79	0.7693
CLDN7	3.39925
OR5AT1	0.207
TRIM37	-1.54125
LRRC25	1.73275
GRHL2	2.3879
TEKT3	3.33675
LASS5	0.6855
ABCC4	-1.94775
DLG3	1.89925
VGLL1	1.1
ZFP36L2	0.2275
MFRP	-0.316166666666667
KIAA1799	-0.11675
FLJ44379	5.039
PCNX	0.30975
ANXA9	1.639
CYP4V2	1.6577
PIK3C2A	0.56025
SRR	0.1255
NOL3	0.28125
IFITM2	-0.621
ARNTL2	-0.13725
ZNF595	1.0805
NLRP13	-0.144
ASPH	-0.234375
CPA2	0.5075
PVRIG	-2.45516666666667
LEPR	-0.0876666666666667
C16orf42	0.628666666666667
SH3BGRL	2.39125
FAM77D	-0.367166666666667
FNDC7	0.1695
C9orf6	0.404166666666667
NOTCH2NL	1.4605
PGBD1	-0.685333333333333
SYNGR2	2.142
PITPNA	0.8254375
PRPF4B	-0.5525
SLC43A3	-2.2385
NRBP1	0.53
SLC25A22	0.4585
ILK	0.183125
SLC22A8	0.8705
MRPS7	0.417375
PITX2	-2.36725
FABP3	-0.511875
OR1L1	0.228
LOC728215	-0.90425
BLID	-1.497
KIAA1217	1.62176470588235
TFPT	1.8805
AP4B1	-0.60825
VBP1	-0.54
OR1K1	0.3765
MORC3	0.671
BHMT2	-0.501333333333333
C3orf10	1.146
FZD7	0.736166666666667
WFDC10A	-0.137
PMS2CL	-1.189
CCDC32	0.7535
FA2H	0.391
ALG13	0.699
TTLL7	-0.8122
SPOCK3	0.54925
SLC13A2	0.401
AIM1	-1.3515
GPRC6A	0.3525
EGR2	4.3565
MED11	0.957
WWC1	0.69175
SH3GL3	-2.43825
RIF1	-0.895357142857143
PRLH	-0.0535
VLDLR	-2.9895
DBT	-0.00593749999999999
C21orf63	1.57925
CGGBP1	-0.356
KRTAP12-2	0.026
TADA3L	-0.16875
ZBTB16	1.58225
PDGFB	1.244
RFX1	0.212625
UQCRB	-0.9106
LOC133874	-0.901
HPS3	-1.047
LGALS3BP	1.3426
DKFZP564O0823	0.927428571428571
MRFAP1L1	1.453
HOXA10	1.25566666666667
NGB	1.7305
KIF21A	0.206307692307692
IFLTD1	0.8415
LZTS1	-1.774625
ARHGEF3	0.91025
RHBDL3	2.433
CSNK1G2	-1.12591666666667
ChGn	-1.054
KIAA1244	2.31033333333333
GABRB2	0.2425
MGC72080	0.272
CD27	1.795
EGLN1	-1.2604
PEX13	1.414
RWDD3	-0.9365
RNF12	-0.424
GRIN2B	0.032
ADAMTS14	-0.7445
DYDC2	4.29
ATP6AP1	2.2406
NR1H2	-0.155166666666667
PDK2	0.4855
C3orf17	-0.506
SLC38A2	-1.22321428571429
SLC25A29	0.427666666666667
C15orf29	0.444125
ADAM9	0.48575
TMUB2	0.212125
GPR176	-0.64925
AGK	-0.301
MCCD1	4.708
NDUFA4	0.05325
TMEM146	4.42625
DUSP1	1.06275
UNQ6975	0.264
EMX2OS	1.02725
INSM2	0.169
LUZP4	-0.26475
SETD6	-0.472
P2RY2	3.0095
SLC45A2	-1.773
RABGAP1	-0.0128333333333333
UBXD5	0.21625
GPRC5A	0.2557
PAK3	0.820666666666667
LOC63920	-0.79925
TGFBR1	0.1305
KRTAP6-3	0.0815
SFMBT2	-0.11525
CDC42	0.3079375
C11orf35	0.7795
TTLL2	0.17075
UACA	-0.358166666666667
CD97	-2.2042
SETD5	-0.75475
NINJ2	-1.261
PTER	0.785
POMGNT1	0.584
KRTAP4-2	0.228
ECGF1	2.381875
HRB	-0.303272727272727
ATP1B2	-0.2929
LOC400506	-0.2095
COL4A3BP	0.86775
C6orf97	2.318
GRHPR	0.236875
TAS2R1	0.7665
SEMA7A	-1.982
EDF1	-0.07375
ODF2L	0.5731
PCID2	0.3665
GTF2H4	-0.674
ZCCHC3	-0.108875
CGB2	0.0398333333333333
NEUROD1	0.47375
C20orf75	-0.0045
RP5-1054A22.3	1.16166666666667
IFNA5	-0.191
ZNF134	0.243583333333333
MGC119295	-1.4883
ZSWIM6	-0.49525
SMEK1	0.421333333333333
PCGF2	0.320375
C1orf102	3.56775
CYP2A13	2.5325
KCNH6	-0.1439
MDM1	0.9202
ALDH7A1	0.476333333333333
C9orf75	0.46775
VDAC3	0.227625
OR51T1	0.354
EIF3F	-0.833083333333333
KCNJ10	-0.46175
LENG8	-0.213
EDEM2	0.433583333333333
CCNJL	-1.04316666666667
DHX37	-0.876
CRYGN	0.0635
AATF	-0.7345
ZNF630	2.33575
E2F5	0.0455
WFDC13	-0.375
FTSJ3	-1.18666666666667
C4orf33	1.185
LHFPL4	-2.259
C19orf56	0.577833333333333
SMAD4	1.172125
AFM	-0.2956
G0S2	-1.4785
FCHSD2	0.0898
RRP1B	-1.2172
EEF1B2	-0.573833333333333
STAT6	0.8455
ZNF195	0.21925
GNL1	-0.761166666666667
ZNRF2	0.900666666666667
PER3	1.005125
ASB16	0.932
C10orf10	1.12507142857143
ADCY8	-2.45866666666667
C9orf58	-0.691
ARMC10	0.4375
PSG1	-0.0855
DHX34	-0.19525
VARS2	-0.132125
NFIC	-0.16625
ITPR2	3.3445
AGXT2	0.259
OR6K3	0.457
H2AFZ	-0.992166666666667
MLLT3	0.18425
COX4I2	1.294
CCNT2	0.081375
PLK4	-1.199
NUMBL	-0.434666666666667
MED16	0.23825
PLEKHQ1	0.09325
GOSR1	0.179888888888889
BTG4	1.654
RPL30	-0.21475
IGSF5	-0.58675
IGFL2	2.5335
ELMOD2	2.19483333333333
SHC3	-1.946
HAVCR1	-0.3985
DYNC2H1	0.1115
RNF5	-0.0406666666666667
C2orf7	1.11675
NLF1	0.711
KLHL25	0.238
LRP10	2.1547
KRI1	-1.2485
PUS7L	0.906333333333333
MGMT	1.8555
HOXD1	0.799833333333333
CSH1	0.2234
ATG16L2	-2.42
FLJ44635	1.2135
CHODL	-0.187
EXOSC8	-1.53125
SLC28A1	-0.20875
MYO7B	-0.367166666666667
SEH1L	0.0325
MTNR1A	0.211833333333333
TSPAN5	-0.294833333333333
CDC45L	-3.7295
AMIGO1	1.2085
ATAD3A	-1.13875
OSGIN2	-0.169
PDIK1L	0.592
DARC	2.61025
PIPSL	0.332
SHMT1	-0.90375
CRISP3	0.0575
POPDC2	0.7525
ZRANB2	-1.34116666666667
FBXL8	1.029
TRIP13	-3.12936363636364
EIF5AL1	-0.192
POU5F1P3	-5.294
IL6	-2.69416666666667
CXorf38	1.00466666666667
IFNA16	0.195
FBXL2	1.62266666666667
BRD1	0.2155
STATH	0.53725
FBXO44	0.969
MCCC2	1.7095
CDC2	-1.8627
C5orf23	-0.11975
IVD	1.96483333333333
C10orf122	-0.3215
MSL3L1	0.2986
MVP	0.55275
EPOR	-1.7419
ZMYM1	-0.582333333333333
BCL7C	0.829166666666667
PSTPIP2	1.7057
LYPD1	-1.872375
OR8G5	-0.4935
ZP3	0.005
BCAS4	2.4375
EDG6	1.35225
ISY1	0.054
PRAMEF2	-0.63225
CUL1	-0.420875
RNF213	0.8078
CCRK	1.0985
DHX9	-0.183125
C13orf29	1.56525
NCKAP1	0.0606666666666667
MRPL43	1.30585714285714
XPR1	0.11625
PKN2	0.3304
PODNL1	0.3805
ZNF333	0.32825
DALRD3	1.224
OPN1SW	0.3775
BTBD6	0.822
C11orf82	-1.76
OR5P3	0.5985
DUSP11	0.64325
L1CAM	-1.6061
NEK11	3.12616666666667
OR7E91P	1.105
CNTN3	1.7194
CREB3L2	-0.25925
ZBTB37	0.7705
KIAA1324L	-0.23425
NDUFB10	0.607833333333333
NUDT2	0.12475
GTPBP8	-0.99975
CACNA1D	-0.219875
PRKAA2	0.3985
PRDM8	0.4335
MGC16075	-0.990333333333333
KRT14	1.56428571428571
PP8961	0.451125
MRPL18	-0.32575
ABCG2	-2.56225
PACRG	3.39725
BBS2	0.41075
KREMEN2	0.332
FBXO21	1.50875
HNRPUL1	-0.42575
GRB10	-0.97075
CLSTN1	1.183375
LMAN2	1.1376
C17orf61	0.67
NIPSNAP3A	0.86025
INSIG2	-0.366333333333333
PCDHB7	0.097
STXBP2	0.764625
CMAH	0.0163333333333333
SEMA5B	-1.775
ZNF155	0.3785
COQ6	1.1655
PRPF4	-1.1465
TSPAN15	3.7849
VN1R5	0.2865
LATS2	-0.183
SELK	-0.19575
PGK2	0.8985
MS4A1	-1.373625
TYW3	-1.1339
KRTAP5-1	0.77475
RCCD1	-1.44133333333333
BTN1A1	0.09175
DDX28	0.89925
TMEM65	0.833375
LOC92345	0.2585
TTC31	-0.39375
WDR46	-0.425
CHP2	-1.31266666666667
LSP1	-0.320875
ZNF542	0.4465
EXOSC1	0.98575
ARHGAP18	0.0898333333333333
LRRTM4	-0.270125
MAOB	2.60766666666667
CACNB4	-0.2995
MGC33846	2.156
RANBP3L	0.7145
ATP5L	0.206875
ONECUT1	-2.957
NUDT9	0.69525
TMEM149	-0.121
STX17	0.3775
IGSF10	-3.90975
TMPRSS9	0.7745
BMPR2	1.035
ALLC	0.04825
KLF7	-0.29425
GCC1	0.3027
TIMM9	-0.623
CDO1	-0.787166666666667
MGC10701	-1.19
IFI6	3.55433333333333
FRMD8	0.14275
MGAT2	0.7005
WBP5	-1.55
CNIH2	0.1405
KIAA0907	-1.8643
KCNH8	-0.0725
CTSG	-2.89375
GRIK1	-0.0175
CUL5	1.111875
FRMD1	0.3415
OR9A4	0.667
SYT6	-0.682625
FOXD4L2	-0.7935
ANAPC2	-0.364833333333333
OPN5	0.4755
TAF13	0.36625
LYG2	-0.5855
GGNBP1	-0.295
C11orf40	0.316
OTX2	-0.733
REG4	-0.439
EIF5	-0.19675
PALB2	-0.9095
SEPSECS	0.467
RNASE3	0.16725
TRIM49	-1.1265
POLR2K	-0.025
GPR42	-0.004
C8B	-2.342
SASS6	-0.92975
PREB	-0.159333333333333
OR3A3	0.221
TUBA8	0.814
IGLV2-14	-3.248
STIL	-2.657
ANKFN1	0.503833333333333
NME7	-0.26775
HOXC12	1.0235
UBE2C	-2.319625
FHOD1	-0.5715
CDK2AP1	0.739916666666667
OR6K2	0.3105
DHPS	0.096
RPL5	-1.15475
TRGV5	0.7155
LOC541472	-0.42125
HCCS	0.6111
DENND1B	1.55
LHX3	0.231
OR5D16	0.355
CXorf57	-2.17616666666667
IRF2BP1	0.961
NDST2	0.717166666666667
LCE3D	-0.0625
BOLL	0.25125
SYT3	-0.78
PIH1D2	1.71275
C20orf7	-0.541833333333333
IL1R2	0.469333333333333
SLAMF9	-0.016
PPME1	-0.273875
PIK3CA	-0.13325
TRAPPC1	0.10475
COLEC10	-0.61125
SLC9A6	-1.98133333333333
PDDC1	-1.4245
CCDC53	0.8865
GK3P	0.3635
DAZL	-0.53525
BRI3	-0.8745
SDK1	0.04125
CYP2C18	-0.4175
IFI44L	3.087
RPL3L	0.3075
FUT9	-0.5985
KIFC2	-1.16166666666667
PMP2	-0.323625
SLC4A9	-0.6725
PLAG1	-2.05833333333333
MYCBP2	0.1055
OR4E2	0.7425
CCDC65	4.00325
C16orf82	-0.061625
ENTPD4	-1.00475
BRP44L	0.254125
PMP22CD	-0.0195
TMCO4	0.694666666666667
KCNN1	-0.401666666666667
WDR35	0.7735
CCDC80	1.10725
C3orf31	-1.3365
SLC7A9	-2.09575
TMEM190	4.63625
DBC1	-0.303333333333333
FADS3	-0.759
PDZD8	0.306
GRM5	0.424875
AZGP1	4.6046
PEX3	0.6075
MED1	-1.082
ATG4C	-1.37933333333333
HNRPH3	-1.351875
FAM109B	2.6325
C4orf17	0.321
CA10	-0.643
OPRD1	0.452
CCL16	-1.2
SACM1L	-0.257
CST6	5.156
CD63	1.6524375
LGI1	-1.04075
ZNF784	0.91075
CRYBB1	-0.9745
CX3CL1	0.8667
TOP2A	-3.9515
GYPB	-3.77116666666667
GADD45GIP1	0.05275
FEN1	-2.192375
IGF1R	0.52825
WDR72	-1.352
PURG	-0.463166666666667
DEFB126	-0.04175
PKD1L1	0.46475
CAV1	-2.1758
GNPDA2	1.3636
DGAT2	-0.831375
NLGN1	-3.5515
STRBP	0.281875
HPRT1	-0.785666666666667
FANCI	-2.512125
PSMA7	0.3615
DBF4B	-1.37583333333333
TTF1	-1.052
RAD54L	-3.5175
ELOF1	-0.45175
PLAGL2	-1.5165
ZNF256	0.5965
HMGCL	0.732
MSI2	-0.0688333333333333
RPESP	1.15216666666667
C11orf60	1.52675
ABCD1	-0.402
ACAA1	0.7345
SPARCL1	4.42342857142857
IL6ST	1.4635
ZNF319	0.64225
TMEM109	0.2936
FAM90A1	-2.62616666666667
IL22RA1	-0.955
ATP4B	-0.257
TEC	-1.5865
C7orf30	-1.02025
TXNDC2	-0.643333333333333
ABCB4	0.351
KIAA1191	0.444375
C9orf38	0.748
SFTPB	0.216285714285714
CNTNAP2	2.09683333333333
FRK	1.697
TBX19	-0.369
CHD4	-0.16875
C6orf26	-3.114
MOSC2	2.185
IKBKE	0.6845
HIF1A	0.625333333333333
LOC595101	-0.5695
RELA	0.252
TMEM16B	-0.309666666666667
ABHD12B	0.40675
TSEN34	0.569
KIF18A	-3.2815
TXNDC9	0.272
SPATA2L	0.3795
SEMA4G	-0.9005
C21orf91	-0.60225
MATN1	-0.73
KCNIP4	-0.222
TUSC1	1.509625
OR4C15	0.37
ARMCX6	0.663
WBSCR27	0.281
OR52I2	0.1705
KIAA1604	-0.75225
DYNC1I1	-1.309625
PPP4C	0.976
SLC47A2	0.927166666666667
TREH	-0.3335
CD48	1.03833333333333
ST14	2.19566666666667
PKN1	-0.034
SPON2	1.63925
XBP1	3.43125
SFRS12	-0.554666666666667
EFCAB6	2.14725
SELT	0.9435
SLC39A2	0.8305
ERF	-1.05416666666667
ARL3	1.226875
SURF6	-1.5826
MLLT10	-0.607190476190476
FLJ11171	1.32566666666667
TDGF1	-4.31483333333333
ERCC6	0.13075
EIF2AK4	-0.110375
