Hybridization REF	TCGA-A2-A0EM-01A-11R-A034-07
CST1	1.638
NUPR1	1.72733333333333
CCL7	-0.828
SMCR5	-3.1225
DSC2	1.116
RBMS2	0.315
GRIK4	0.224
TRIM65	-0.2432
TMPRSS6	1.81078571428571
TP53INP2	0.237
GLB1L	0.878833333333333
LOC388284	-0.0411666666666667
PUS1	-1.18328571428571
BCL9L	-0.5305
OLFM1	-1.28308333333333
RET	1.364375
MASTL	-2.33116666666667
ALX3	0.05925
IL1RL1	0.314166666666667
ZNF765	-0.9128
C14orf138	-1.1255
SNX10	-1.0505
TAC4	-0.057
C1orf64	3.89
POGK	0.811375
MAPK9	0.78725
ZNF366	2.6525
C8orf79	0.7965
CLDN7	2.339875
OR5AT1	0.188
TRIM37	-1.33875
LRRC25	1.99125
GRHL2	2.4403
TEKT3	1.36375
LASS5	0.178833333333333
ABCC4	-1.915
DLG3	0.690375
VGLL1	-0.354625
ZFP36L2	1.30166666666667
MFRP	0.311833333333333
KIAA1799	-0.33975
FLJ44379	-0.2955
PCNX	-0.1605
ANXA9	1.61
CYP4V2	0.7342
PIK3C2A	-0.003
SRR	0.391
NOL3	-0.82925
IFITM2	0.659
ARNTL2	-1.04925
ZNF595	0.3855
NLRP13	-0.134
ASPH	0.75925
CPA2	0.169
PVRIG	-1.91116666666667
LEPR	-1.03066666666667
C16orf42	0.815666666666667
SH3BGRL	2.39575
FAM77D	-0.015
FNDC7	0.04
C9orf6	0.126
NOTCH2NL	0.810166666666667
PGBD1	0.049
SYNGR2	0.807
PITPNA	0.20825
PRPF4B	-0.5497
SLC43A3	-1.62671428571429
NRBP1	-0.2585
SLC25A22	0.1725
ILK	-0.081625
SLC22A8	0.212666666666667
MRPS7	-0.84125
PITX2	-1.027
FABP3	-0.516125
OR1L1	0.434
LOC728215	0.198875
BLID	-1.9185
KIAA1217	2.92729411764706
TFPT	0.71575
AP4B1	-0.9535
VBP1	-1.007
OR1K1	0.7825
MORC3	0.501
BHMT2	-0.302666666666667
C3orf10	0.669875
FZD7	1.48716666666667
WFDC10A	-0.002
PMS2CL	-0.712
CCDC32	0.4665
FA2H	-0.55425
ALG13	0.439
TTLL7	-1.73344444444444
SPOCK3	0.0793333333333333
SLC13A2	0.057
AIM1	-0.037
GPRC6A	-0.6895
EGR2	3.08575
MED11	0.28575
WWC1	1.72575
SH3GL3	-2.88375
RIF1	-0.152857142857143
PRLH	-0.473
VLDLR	0.3635
DBT	0.3128
C21orf63	0.43575
CGGBP1	-0.380375
KRTAP12-2	0.1105
TADA3L	-0.5025
ZBTB16	3.08525
PDGFB	0.58125
RFX1	0.112875
UQCRB	-0.7094
LOC133874	-1.027
HPS3	-3.1595
LGALS3BP	0.5184
DKFZP564O0823	1.29471428571429
MRFAP1L1	0.74525
HOXA10	1.35133333333333
NGB	-0.367
KIF21A	-0.734846153846154
IFLTD1	0.7435
LZTS1	-0.456375
ARHGEF3	1.495
RHBDL3	0.1805
CSNK1G2	-0.29375
ChGn	-1.521875
KIAA1244	2.669
GABRB2	0.4255
MGC72080	-1.477
CD27	2.1625
EGLN1	-0.8921
PEX13	0.50425
RWDD3	-0.05925
RNF12	-0.592166666666667
GRIN2B	0.034
ADAMTS14	-0.508875
DYDC2	3.54583333333333
ATP6AP1	0.7317
NR1H2	-0.228666666666667
PDK2	-0.0045
C3orf17	-0.170333333333333
SLC38A2	-1.01364285714286
SLC25A29	-0.598166666666667
C15orf29	0.244625
ADAM9	-1.28263636363636
TMUB2	-0.39325
GPR176	-0.447333333333333
AGK	-0.65975
MCCD1	1.90975
NDUFA4	-0.01625
TMEM146	-0.3645
DUSP1	-0.39275
UNQ6975	0.702
EMX2OS	3.514
INSM2	-0.3035
LUZP4	-0.768
SETD6	-1.1525
P2RY2	1.6385
SLC45A2	-1.191
RABGAP1	0.57
UBXD5	-0.14075
GPRC5A	-0.2054
PAK3	-0.409166666666667
LOC63920	-0.2555
TGFBR1	1.7316
KRTAP6-3	0.45625
SFMBT2	-1.005
CDC42	0.1278125
C11orf35	0.3165
TTLL2	0.709
UACA	0.63025
CD97	-2.0854
SETD5	-0.311125
NINJ2	0.12925
PTER	0.962166666666667
POMGNT1	0.69275
KRTAP4-2	0.0455
ECGF1	2.222
HRB	-0.184909090909091
ATP1B2	0.0268
LOC400506	0.5575
COL4A3BP	0.84
C6orf97	1.8735
GRHPR	0.48475
TAS2R1	0.894
SEMA7A	-1.81175
EDF1	-0.0275
ODF2L	0.6947
PCID2	-0.7005
GTF2H4	-0.892166666666667
ZCCHC3	-0.9565
CGB2	-0.457
NEUROD1	-0.53575
C20orf75	-0.2005
RP5-1054A22.3	1.00033333333333
IFNA5	1.269
ZNF134	-0.414
MGC119295	-0.8317
ZSWIM6	0.649
SMEK1	0.255833333333333
PCGF2	0.4795
C1orf102	2.9675
CYP2A13	3.8005
KCNH6	-0.881
MDM1	0.522
ALDH7A1	0.0115
C9orf75	0.4735
VDAC3	-0.73175
OR51T1	0.396
EIF3F	-0.486
KCNJ10	-0.291
LENG8	0.132
EDEM2	-0.0665
CCNJL	0.0991666666666667
DHX37	-0.948
CRYGN	0.0045
AATF	-0.90875
ZNF630	1.450125
E2F5	-0.942
WFDC13	-0.46
FTSJ3	-0.7915
C4orf33	0.54925
LHFPL4	-2.42775
C19orf56	-0.395833333333333
SMAD4	0.9995
AFM	-0.1376
G0S2	-0.1155
FCHSD2	-0.0617
RRP1B	-1.193
EEF1B2	-0.389333333333333
STAT6	0.193666666666667
ZNF195	-0.26925
GNL1	-0.933666666666667
ZNRF2	0.9245
PER3	0.8295
ASB16	0.2565
C10orf10	0.174785714285714
ADCY8	-2.775
C9orf58	-0.750666666666667
ARMC10	0.2275
PSG1	-0.214
DHX34	-1.45975
VARS2	-0.67725
NFIC	0.17
ITPR2	1.6055
AGXT2	0.298666666666667
OR6K3	0.0654999999999999
H2AFZ	-1.557
MLLT3	1.25175
COX4I2	2.04275
CCNT2	0.2265
PLK4	-2.031875
NUMBL	-0.402166666666667
MED16	-0.1045
PLEKHQ1	1.35925
GOSR1	0.463777777777778
BTG4	-0.47075
RPL30	-0.00283333333333334
IGSF5	-1.1795
IGFL2	3.05133333333333
ELMOD2	0.776
SHC3	-0.094
HAVCR1	-0.602
DYNC2H1	0.84125
RNF5	-0.267
C2orf7	-0.05975
NLF1	0.8165
KLHL25	0.15075
LRP10	1.0943
KRI1	-0.2755
PUS7L	-0.1725
MGMT	0.60925
HOXD1	-1.42316666666667
CSH1	0.0126
ATG16L2	-1.67475
FLJ44635	0.743
CHODL	-0.68325
EXOSC8	-1.4345
SLC28A1	-1.787
MYO7B	-0.3195
SEH1L	0.6725
MTNR1A	-0.00616666666666666
TSPAN5	0.204833333333333
CDC45L	-3.38083333333333
AMIGO1	-0.336
ATAD3A	-1.33025
OSGIN2	0.554
PDIK1L	0.913
DARC	2.395375
PIPSL	1.1715
SHMT1	-1.00875
CRISP3	-0.084
POPDC2	1.58533333333333
ZRANB2	-0.9065
FBXL8	0.252
TRIP13	-2.70363636363636
EIF5AL1	-0.8495
POU5F1P3	-4.90583333333333
IL6	-2.75966666666667
CXorf38	-0.303666666666667
IFNA16	-0.9195
FBXL2	1.75083333333333
BRD1	0.51
STATH	0.463
FBXO44	0.0311666666666667
MCCC2	-0.12
CDC2	-2.385
C5orf23	-1.3715
IVD	0.4545
C10orf122	-1.118
MSL3L1	-0.2123
MVP	1.1155
EPOR	-1.2465
ZMYM1	-0.403333333333333
BCL7C	0.634
PSTPIP2	1.5612
LYPD1	-2.03325
OR8G5	1.1765
ZP3	-0.351666666666667
BCAS4	1.13233333333333
EDG6	0.98575
ISY1	-0.47775
PRAMEF2	-0.6205
CUL1	-0.500125
RNF213	-0.2004
CCRK	1.626
DHX9	-0.02375
C13orf29	-0.58525
NCKAP1	0.786666666666667
MRPL43	0.817571428571429
XPR1	1.5885
PKN2	0.5044
PODNL1	1.3075
ZNF333	0.086
DALRD3	0.97675
OPN1SW	0.4615
BTBD6	0.8825
C11orf82	-2.137
OR5P3	0.496
DUSP11	0.329
L1CAM	-1.7055
NEK11	2.48
OR7E91P	0.877
CNTN3	2.3885
CREB3L2	0.59675
ZBTB37	0.905
KIAA1324L	-0.81175
NDUFB10	0.103166666666667
NUDT2	0.2565
GTPBP8	-0.3325
CACNA1D	2.02825
PRKAA2	1.83216666666667
PRDM8	-1.0355
MGC16075	-0.300166666666667
KRT14	1.46021428571429
PP8961	0.556875
MRPL18	-0.3215
ABCG2	-1.53375
PACRG	1.32975
BBS2	-0.16325
KREMEN2	-1.7005
FBXO21	0.82225
HNRPUL1	-0.184166666666667
GRB10	-0.5265
CLSTN1	0.676125
LMAN2	0.0869
C17orf61	-0.12275
NIPSNAP3A	1.0595
INSIG2	-0.905166666666667
PCDHB7	0.0933333333333333
STXBP2	0.464
CMAH	0.113833333333333
SEMA5B	-0.89425
ZNF155	0.243
COQ6	0.0581666666666667
PRPF4	-0.2875
TSPAN15	1.3835
VN1R5	0.62725
LATS2	0.6485
SELK	0.0195
PGK2	0.57
MS4A1	-1.759125
TYW3	-0.1881
KRTAP5-1	0.28
RCCD1	-1.50133333333333
BTN1A1	0.64225
DDX28	-0.44325
TMEM65	0.091375
LOC92345	-0.0805
TTC31	-0.62675
WDR46	-0.8305
CHP2	-0.847833333333333
LSP1	-0.171875
ZNF542	0.16425
EXOSC1	-0.03275
ARHGAP18	-0.130666666666667
LRRTM4	-0.75375
MAOB	2.96841666666667
CACNB4	0.21125
MGC33846	0.5595
RANBP3L	1.679
ATP5L	0.273
ONECUT1	-3.255
NUDT9	0.65325
TMEM149	0.8695
STX17	0.258
IGSF10	-3.2095
TMPRSS9	0.0225
BMPR2	1.41975
ALLC	-1.2565
KLF7	-0.0525
GCC1	0.6489
TIMM9	-0.75125
CDO1	-0.2075
MGC10701	-0.160666666666667
IFI6	0.998333333333333
FRMD8	0.78675
MGAT2	0.42075
WBP5	-0.760833333333333
CNIH2	0.08625
KIAA0907	-1.4564
KCNH8	0.066
CTSG	-0.57625
GRIK1	-0.125833333333333
CUL5	1.189375
FRMD1	0.2865
OR9A4	2.24
SYT6	-0.635125
FOXD4L2	-0.9425
ANAPC2	-0.87
OPN5	0.209
TAF13	0.24025
LYG2	0.20225
GGNBP1	-0.689
C11orf40	0.456
OTX2	-1.7465
REG4	-0.264333333333333
EIF5	-0.1880625
PALB2	-0.766
SEPSECS	0.0804
RNASE3	-0.7145
TRIM49	-1.504
POLR2K	0.0863
GPR42	-0.441
C8B	-2.65875
SASS6	-0.813
PREB	-0.8915
OR3A3	0.00899999999999999
TUBA8	-0.182125
IGLV2-14	-1.539
STIL	-2.3445
ANKFN1	-1.1906
NME7	0.0375
HOXC12	-2.38066666666667
UBE2C	-2.4615
FHOD1	-1.25525
CDK2AP1	0.654166666666667
OR6K2	-0.775
DHPS	-0.53325
RPL5	-0.289916666666667
TRGV5	0.5115
LOC541472	-0.202125
HCCS	-0.2241
DENND1B	3.9125
LHX3	1.4045
OR5D16	0.651
CXorf57	-2.7272
IRF2BP1	1.042
NDST2	0.745166666666667
LCE3D	0.502
BOLL	0.207875
SYT3	-0.58475
PIH1D2	1.6415
C20orf7	-0.999666666666667
IL1R2	0.0755
SLAMF9	0.993
PPME1	-0.37525
PIK3CA	-0.1455
TRAPPC1	-0.31
COLEC10	-1.272
SLC9A6	-1.32883333333333
PDDC1	-0.829083333333333
CCDC53	0.39125
GK3P	-0.022
DAZL	-0.5535
BRI3	0.1725
SDK1	-0.85075
CYP2C18	-0.59025
IFI44L	1.981625
RPL3L	0.2185
FUT9	-1.92525
KIFC2	-1.16383333333333
PMP2	-0.359
SLC4A9	-1.268
PLAG1	-1.82566666666667
MYCBP2	0.473166666666667
OR4E2	0.7415
CCDC65	1.16525
C16orf82	0.247428571428571
ENTPD4	0.291125
BRP44L	0.28725
PMP22CD	0.6635
TMCO4	0.670166666666667
KCNN1	-1.30583333333333
WDR35	0.36125
CCDC80	2.032
C3orf31	-1.1825
SLC7A9	-1.13566666666667
TMEM190	-0.77075
DBC1	-1.45766666666667
FADS3	-1.00066666666667
PDZD8	0.576
GRM5	0.607
AZGP1	3.824
PEX3	0.1915
MED1	0.1245
ATG4C	-0.905
HNRPH3	-1.668625
FAM109B	2.112
C4orf17	-0.222
CA10	-0.584
OPRD1	-0.2755
CCL16	-0.931
SACM1L	-0.45925
CST6	4.20125
CD63	1.008375
LGI1	-2.4605
ZNF784	0.64425
CRYBB1	-1.041
CX3CL1	0.0304
TOP2A	-3.20075
GYPB	-2.95533333333333
GADD45GIP1	-0.56425
FEN1	-1.491
IGF1R	1.472125
WDR72	-2.05483333333333
PURG	-0.870833333333333
DEFB126	0.14775
PKD1L1	0.5945
CAV1	-1.5992
GNPDA2	1.0793
DGAT2	-0.175625
NLGN1	-3.701
STRBP	0.34075
HPRT1	-1.10666666666667
FANCI	-2.2805
PSMA7	-0.323125
DBF4B	-0.854166666666667
TTF1	-0.90725
RAD54L	-2.68025
ELOF1	-0.15425
PLAGL2	-0.359125
ZNF256	-0.24775
HMGCL	0.449
MSI2	-0.723
RPESP	1.70666666666667
C11orf60	0.386
ABCD1	-0.149
ACAA1	0.7042
SPARCL1	4.83964285714286
IL6ST	3.7212
ZNF319	-0.26325
TMEM109	0.0281999999999999
FAM90A1	-1.64816666666667
IL22RA1	-1.232
ATP4B	0.0575
TEC	-0.809
C7orf30	-0.9455
TXNDC2	-0.8955
ABCB4	-2.84575
KIAA1191	0.69175
C9orf38	0.2135
SFTPB	0.186
CNTNAP2	-0.84425
FRK	1.286
TBX19	0.0823333333333333
CHD4	-0.144
C6orf26	-2.53016666666667
MOSC2	2.23925
IKBKE	0.12325
HIF1A	-2.02283333333333
LOC595101	-0.111
RELA	0.389666666666667
TMEM16B	-0.881166666666667
ABHD12B	0.7295
TSEN34	0.73775
KIF18A	-3.20075
TXNDC9	0.497
SPATA2L	0.209
SEMA4G	-0.8205
C21orf91	-1.171875
MATN1	-0.452
KCNIP4	0.5194
TUSC1	2.169375
OR4C15	0.4295
ARMCX6	1.39158333333333
WBSCR27	-0.3285
OR52I2	0.178
KIAA1604	-0.517
DYNC1I1	-1.339375
PPP4C	-0.12925
SLC47A2	-1.03083333333333
TREH	-0.382625
CD48	1.23516666666667
ST14	1.44916666666667
PKN1	-0.357
SPON2	2.4835
XBP1	2.36383333333333
SFRS12	-0.246833333333333
EFCAB6	1.74075
SELT	0.49175
SLC39A2	-0.1735
ERF	-0.5485
ARL3	1.47025
SURF6	-1.1921
MLLT10	-0.91252380952381
FLJ11171	0.308333333333333
TDGF1	-4.9135
ERCC6	-0.23775
EIF2AK4	0.375375
BAZ1A	0.0636666666666667
LRRN3	0.291333333333333
TMC3	0.5065
EFTUD1	0.154
PTPRO	0.907833333333333
CLEC12A	0.08075
ACBD4	0.3435
ZDHHC14	-1.022375
OTUD7B	1.64225
ACTB	0.1013125
MSRA	0.390375
LCE5A	0.7415
IFI35	0.154
BSCL2	0.6125
ANKRD12	1.08741666666667
CFHR2	0.878333333333333
RGAG1	-0.404
HSFY1	1.0755
SLC30A5	0.18875
IMPG1	0.48
GPR109A	0.2695
ZNF185	0.81975
IYD	-0.6125
NPCDR1	0.141
SERPINA13	-0.1465
HMGCLL1	-1.92575
NEUROG1	0.763166666666667
UBQLN1	-0.2473125
LIN37	0.356
SOCS2	-2.2185
DSCR4	-2.07542857142857
XKR6	-1.25725
GPR142	0.938
KRTAP13-3	-2.3245
CCDC15	-0.951833333333333
MOS	0.3775
CD1E	-0.4495
OFCC1	1.0774
FAM83D	-1.94775
SRFBP1	0.1665
C9orf96	-0.075
DHDH	0.0365
CCDC90A	-1.218
RABL3	0.9643
CD320	-2.01816666666667
ANGEL2	1.44741666666667
MRPL21	-0.14525
SMG6	0.291666666666667
INSR	2.1599375
FLJ14816	-2.562
GLRB	0.437166666666667
C9orf89	1.3475
CIZ1	-1.042125
URG4	-0.472166666666667
LRDD	-1.2215
CBY1	1.61666666666667
NFX1	-0.060875
MTERFD2	0.1415
C19orf23	0.28
PGC	-2.141375
IER3IP1	1.4192
RASAL2	1.26725
C1orf89	0.4225
SYNJ1	-1.028625
NFKBIE	0.78425
FLJ40125	-1.24633333333333
TCEB2	-0.0657
NOG	-1.5685
POLR2J2	-0.664666666666667
HLA-B	2.635
PCDHA1	1.014
PPP2R2B	-1.42125
ARHGEF17	1.04516666666667
TCF7L2	0.9205
CHD5	-0.186666666666667
ZNF431	-1.153375
TBC1D25	0.40725
ZNF800	0.56575
SCUBE2	3.51181818181818
MYCBP	0.4345
GPX5	0.324
C6orf129	-0.248
QSER1	-0.210833333333333
ULK2	2.297
PIGO	0.7965
NRCAM	-2.13164285714286
SLC35E3	0.113625
CSRP2	-0.73575
HYPE	0.48325
MAPK15	-0.245333333333333
MGC14327	0.152
TIMM13	-0.3035
ZNF462	-1.041
GBA3	-0.03425
TEX13A	0.0875
MCM6	-1.16977777777778
MTRF1	-1.085
ABCA7	-1.31375
EIF4A2	-1.54625
ZC3H10	0.8966
RPGR	-0.0563333333333333
C20orf94	0.26175
RP1L1	-0.33
GPR125	-0.368857142857143
USP22	0.510071428571429
OR1L4	-0.6495
MLZE	-0.11475
FLJ32065	-0.69025
PTCD1	-0.254
CRTAC1	0.52
BXDC2	-1.2655
C18orf1	0.446166666666667
FAM107A	1.1
EFNA3	0.16175
P18SRP	-0.2034
CAMKK2	0.73225
KIAA0649	0.1425
NES	-1.3375
HS6ST3	-1.62975
PON2	0.507
TCP11L2	-0.27825
CLEC4A	2.0005
PRR12	0.8085
MLXIPL	-0.7261
C2orf50	-0.094
ZNF28	0.47525
ENC1	0.0795
MAP2K1	-0.816625
FKSG2	1.39075
KIAA0430	0.45075
PTP4A1	-1.08338888888889
GPR156	1.1175
GTF3C6	-0.161
UBR2	-0.1092
LOC388272	-1.2475
MAK	2.41683333333333
ACOT4	2.83475
STC2	0.619916666666667
PIGW	-0.702875
SAE1	-0.680625
COL6A1	1.64222727272727
OAZ1	0.23
STMN4	0.4005
EDG3	-0.142
SGCE	1.50983333333333
IL11	-2.614
PRSS8	2.780625
YIPF5	0.6265
WNT4	3.0775
CSN2	0.590666666666667
TCF7	-2.82425
TDO2	1.99825
SAMD9	-0.5354375
S100A7A	-0.827
MMRN1	1.94533333333333
GKAP1	0.63025
AKR1C3	-2.391625
RNF19A	0.836375
GMDS	-0.70625
YKT6	-0.653875
SPARC	2.3268
C12orf31	-0.776
UBE2V2	-1.37583333333333
FBXL18	-0.790833333333333
KIAA0460	1.06925
ADAM22	-1.20385714285714
SERPINC1	-5.08125
KCTD21	1.11175
MYOHD1	-1.88775
ZNF37A	0.3395
GTF3C1	0.0763333333333333
CTSZ	2.31625
PRNPIP	-0.85275
DRD1IP	0.2655
NR1I2	-2.61483333333333
ZNF266	-1.1622
SPAG4L	-0.3455
COX4NB	-0.90575
SAPS1	1.53366666666667
APOA1	-3.67775
TATDN1	-1.3075
C10orf82	0.95075
KPNB1	-1.1905
FOXO3	0.893666666666667
CRYBB2	-1.4205
ZBTB5	-0.4275
SLC25A38	-0.80125
DCTN2	-0.1085
IFT20	0.3285
CTHRC1	3.1525
C1orf31	0.00600000000000001
UHRF1	-0.6314375
GPC6	1.7905
C10orf54	1.53425
MCF2L2	0.2588
WNT9B	-0.110285714285714
OLA1	-0.152625
FAM120B	0.7345
TTLL10	0.014
CYorf15A	-4.389
RELN	-1.85244444444444
SCN2B	1.63008333333333
MFHAS1	0.12775
NKX3-2	-0.426333333333333
RASGRF2	1.092
SSBP1	-0.916333333333333
KPNA6	-0.330428571428571
LOC389118	-0.143
HS3ST4	-2.36733333333333
SUPT7L	-0.76
FLJ32658	-0.8695
IGFBPL1	0.00325000000000009
KIAA1641	-1.4942
SHKBP1	-0.600666666666667
CSF1R	4.30375
NAGK	0.10425
MYL2	0.8575
HIST1H4C	-0.864
TOMM7	0.07
ADAMTSL3	2.3778
TNFSF14	-1.07
PRRT2	-1.11825
VTA1	-0.079125
AOAH	2.88516666666667
CRISPLD2	1.86607142857143
PNN	-1.1396
TA-NFKBH	-0.90425
ESPN	0.3185
RBM43	0.6515
KIAA1267	0.9065
DDX3X	0.231166666666667
KIAA1576	-4.05125
PLXDC1	3.994
FLJ25801	-3.73575
HNRNPL	0.30375
RUNDC3A	-0.0385
CASP12	0.8905
SH2D5	-1.326
RPL26L1	-0.113
OR51A7	-0.03475
HDC	1.9905
C2orf16	-0.2772
SYTL3	1.292625
GOLGA4	-0.2103125
NOTCH1	-0.463
ATPAF2	0.60175
ECD	0.313
SSX5	-1.30933333333333
SNAP91	0.287
OCA2	-3.5795
PNPO	0.424333333333333
DAPK1	-0.813
PINX1	-0.632166666666667
SELENBP1	1.68225
NEK3	-0.373916666666667
TMED4	0.109928571428571
SSTR4	-0.616
FOSL1	-2.3378
CD40LG	0.953
CES1	-0.634083333333333
DCI	0.625333333333333
B3GAT3	-0.119666666666667
STK17B	-0.71
CNTN6	0.9815
CYP3A4	-2.32683333333333
MBOAT2	1.84028571428571
PISD	-0.368125
USP1	-0.73275
PYDC1	3.36083333333333
CENPM	-1.198
SAR1B	0.349
TTC7B	-0.32975
DP58	-0.3255
GPC1	1.0735
RBL1	-2.03825
TMEM137	-2.2105
TOB1	1.14508333333333
TCEAL1	1.634
CENPF	-2.11781818181818
C6	1.77833333333333
PRSS1	-3.24475
PPIL6	1.23916666666667
C6orf124	0.328
ODZ4	1.68133333333333
SNCB	-0.28475
NDUFB9	0.100375
CNOT6L	1.4175
S100A9	-1.55716666666667
TRIM50	-0.505
KCTD1	2.6312
WDR63	-0.06475
SPEF2	2.4635
RNGTT	-0.146166666666667
CXorf22	0.372
KCNK16	0.55325
CEP250	-1.789375
ATPBD1B	-0.4395
KCNJ2	3.61575
MT1B	-2.1655
ZNF684	0.0845
SLC4A1	-0.4525
PDHA1	-1.15125
ZNF492	-0.777375
TKT	-1.92225
BYSL	-0.466875
RNF38	0.579
AHDC1	0.11
KLHL2	0.064875
CMTM8	1.6585
DMP1	0.114
HERPUD2	0.009875
CRTAM	2.58616666666667
ZNF572	0.42825
TMEM16J	-2.1305
HSD17B2	-0.348
UBE2G1	0.434625
AHSA2	-3.01975
PELI2	-0.64
TPX2	-3.15
ATP9B	1.20533333333333
DAZAP1	-0.28975
HMGCS2	0.917666666666667
C17orf38	0.37925
B9D1	0.09125
NKX2-5	-0.947333333333333
KIAA1276	0.665
LILRB2	3.0105
CSTF1	-0.5325
BTN2A1	-1.1475
C15orf48	2.877
IGF2BP3	-4.64775
FAM113B	-0.119666666666667
HRG	0.222571428571429
ZNF131	-0.56025
USP47	0.463857142857143
CCDC88B	-1.035625
HCN1	0.1467
HTN1	0.390166666666667
SYCP3	-0.624666666666667
C13orf23	-0.6437
PAPOLA	0.131375
AATK	0.4417
MSH3	0.2975
NDUFAB1	-0.25025
ITLN2	-1.10933333333333
BAK1	-0.244666666666667
MRPL45	-0.335666666666667
MTNR1B	0.180666666666667
LOC645843	0.8545
SPECC1L	0.317625
PGCP	0.7085
SPN	-0.72225
GPR143	0.141166666666667
ZNF576	0.5585
TMEM39A	0.0559
ATP5D	-0.440166666666667
MAGEB3	-1.717
RPS5	-0.785166666666667
ANP32E	-0.883428571428571
MTMR1	0.425
YEATS4	-0.78475
SYNGAP1	-0.62025
PCOLCE	0.00150000000000001
MNS1	-0.92475
PCYT2	-0.481
ZNF182	-0.01175
LAX1	-0.463875
SPPL2B	0.369
ELOVL5	2.7028
PCDHAC1	-0.417
B4GALNT1	-0.813333333333333
BLOC1S2	0.519
ZNF673	-0.866
ARHGAP21	-0.462666666666667
IRX5	2.874875
LRFN5	-1.01233333333333
FAM7A1	-0.37625
RAB19	0.5445
GINS1	-2.249
ITM2B	1.6055
PAPSS2	0.34675
OR5BF1	0.3255
ACSL3	0.539125
KIAA1919	-0.979083333333333
GLT8D2	3
UTRN	0.806714285714286
CNN1	2.234
HISPPD2A	0.4375
SDAD1	0.16325
SIGLEC9	0.725
RPL35	-0.5715
C22orf26	-0.1675
IMPDH2	-0.762625
WDR69	-0.92975
SEC14L5	-0.0756666666666667
CLTA	0.15875
RP11-529I10.4	1.298
GPR37L1	-0.0555
OGDH	-0.58525
ASB13	1.11033333333333
ZFP14	0.29775
ZCRB1	-0.102666666666667
KPNA3	0.697
HSPA1L	1.59075
RHOC	0.80925
LOC554175	0.18625
PPP3CA	1.3424
SLC1A7	-0.6544
ZNF529	0.0365
RBED1	0.505
DDB2	-1.20225
FLJ11286	0.0178333333333333
SPATA1	-0.232
MKNK1	0.277333333333333
DYSF	0.7335
ALKBH2	-0.14975
NKD1	-2.901
C1orf174	-0.04075
PLEKHO1	0.575833333333333
ASB10	-0.78525
RING1	-0.179666666666667
NPC2	0.998125
AVPR1B	-0.066
YTHDF1	-0.227
LMAN1L	0.566
GSG2	-1.442
CEP170	0.1299
RPS4Y2	-5.13675
MSH6	-0.647
HECTD2	1.6795
ZNF556	-3.9735
PLEKHC1	-0.6852
AIRE	-0.0103333333333334
BCL2L10	2.11875
LMOD3	0.6972
ZBTB8	0.0861
FOXA2	-2.9562
SLCO2A1	3.307375
C3orf46	0.157
PRDM16	-0.989833333333333
TMEM98	1.73875
FRMD5	-1.408
PDE6C	-0.698
C1orf216	0.315333333333333
EP400	-0.668428571428571
PTK2	-0.251166666666667
RNF217	0.10425
NDUFA8	-0.029
ZFAT1	0.052
LAMP3	1.44166666666667
GLTSCR2	0.43025
NPW	-0.7335
LLGL2	-0.4206
PPM1K	-1.34466666666667
C20orf177	0.085
KIR2DL4	0.097
NFKB2	0.296
C21orf122	-0.608333333333333
HESX1	-1.1375
GPR114	0.664666666666667
SLC25A35	-0.346333333333333
GNAT1	1.00033333333333
ORAI3	0.89225
FAM76B	-0.050875
TMEM99	0.9743
TRIM29	0.3879
CDS1	2.2275
RHEB	-0.5656
C4orf27	-0.644166666666667
RAB3A	-0.501
OTUD6B	-0.53475
GPD1	0.56575
CDH15	-0.937166666666667
NPM1	-1.02307142857143
TMEM117	-0.2225
PRPS2	0.0993333333333334
GCK	0.4775
ADRA2A	5.267
TSPYL4	0.343333333333333
TASP1	-0.14775
WDR19	0.654
C10orf38	-1.58525
PDE4C	-0.714333333333333
FYB	0.32575
C1orf55	0.493833333333333
PPFIA3	-1.568
RAD18	-0.61125
C12orf44	0.159
CRYBA4	-0.4475
HVCN1	1.002
TAF10	-0.172
C16orf48	-0.8795
DEPDC5	1.19516666666667
LTBP1	-1.815
MAPRE1	-0.01525
FGF8	0.5665
C3orf52	1.580375
SENP7	-0.0788333333333333
LRRK2	-0.09825
RUNDC2A	0.304
KIAA0355	0.409166666666667
CPEB1	-1.74775
PPEF2	-0.5275
ABI2	-0.196333333333333
KIAA0317	-0.269125
ATF1	0.269
DYNC1H1	0.54725
DIP	0.29475
TMEM33	0.736888888888889
POLDIP3	-0.0745
C7orf24	-0.45175
GPR171	1.2995
CDC6	-2.6165
PLD1	-1.191
ITFG2	0.2701
NDUFC1	1.0065
AKNA	-0.84275
NBR1	0.3635
PKHD1	0.969625
HPS4	-0.4576
MAFA	0.80525
ULBP3	-0.801
DIRC1	0.314
IMMT	-0.673375
C22orf13	0.15175
CEL	-0.29525
MARK3	-0.90675
ADAMTS2	0.571333333333333
ARPC3	-0.5755
TMEM10	-0.1275
NPHS1	0.74825
BRD8	-0.4195
WDR12	-1.35475
IDI2	-0.718
HOXD13	-1.726
OR8G2	-0.93975
SLAIN1	-4.3795
GABRQ	-0.8225
NR2C2	-0.63925
NKTR	-0.8533
TLE2	1.0415
KIAA0892	-0.411333333333333
AURKA	-2.92590909090909
GPRC5C	-0.4275
TBC1D9B	0.129
PNPLA6	-0.423166666666667
AP3B1	0.0135
NAG	-0.017375
C11orf68	-0.457
