Hybridization REF	TCGA-A2-A04W-01A-31R-A115-07
RNGTT	-0.702
CXorf22	-0.1885
KCNK16	0.0155
CEP250	-1.767375
ATPBD1B	-0.23875
KCNJ2	4.11125
MT1B	-0.252
ZNF684	-0.334
SLC4A1	0.4455
PDHA1	1.81075
ZNF492	0.511625
TKT	-0.8755
BYSL	-1.206875
RNF38	0.58075
AHDC1	0.00549999999999999
KLHL2	2.227125
CMTM8	1.45225
DMP1	-0.2825
HERPUD2	-0.05325
CRTAM	1.85983333333333
ZNF572	-0.5275
TMEM16J	-1.1365
HSD17B2	-1.46
UBE2G1	-0.47725
AHSA2	-3.3655
PELI2	-0.2025
TPX2	-1.63575
ATP9B	1.332
DAZAP1	-0.1625
HMGCS2	3.4465
C17orf38	0.0945
B9D1	-0.197
NKX2-5	1.85333333333333
KIAA1276	0.52175
LILRB2	3.501
CSTF1	-0.240833333333333
BTN2A1	-0.863166666666667
C15orf48	2.35925
IGF2BP3	-3.783
FAM113B	-0.0606666666666667
HRG	0.0988571428571429
ZNF131	0.10625
USP47	0.917
CCDC88B	-0.81375
HCN1	-0.2991
HTN1	-0.376
SYCP3	-0.1995
C13orf23	-0.4693
PAPOLA	-0.0374375
AATK	-0.2313
MSH3	-0.713333333333333
NDUFAB1	-0.78525
ITLN2	-1.2795
BAK1	0.361
MRPL45	0.356166666666667
MTNR1B	0.458833333333333
LOC645843	0.0235
SPECC1L	0.402875
PGCP	0.49625
SPN	-0.579625
GPR143	0.0501666666666667
ZNF576	0.255833333333333
TMEM39A	1.2302
ATP5D	-0.717833333333333
MAGEB3	-2.0755
RPS5	-0.775333333333333
ANP32E	-1.75857142857143
MTMR1	0.23425
YEATS4	-1.11125
SYNGAP1	-0.31
PCOLCE	-0.439833333333333
MNS1	-0.1525
PCYT2	-0.494666666666667
ZNF182	-0.64425
LAX1	0.17675
SPPL2B	-0.3748
ELOVL5	0.7272
PCDHAC1	0.5355
B4GALNT1	-0.582833333333333
BLOC1S2	1.016875
ZNF673	-0.737
ARHGAP21	0.382833333333333
IRX5	2.360375
LRFN5	0.879166666666667
FAM7A1	-0.0295
RAB19	0.641
GINS1	-1.95375
ITM2B	0.8522
PAPSS2	2.88583333333333
OR5BF1	0.6895
ACSL3	1.437625
KIAA1919	-0.346583333333333
GLT8D2	3.168625
UTRN	1.6015
CNN1	2.67275
HISPPD2A	-0.463
SDAD1	-0.0705
SIGLEC9	0.584166666666667
RPL35	0.159571428571429
C22orf26	0.3175
IMPDH2	-2.09275
WDR69	-0.69375
SEC14L5	-0.00749999999999999
CLTA	0.29625
RP11-529I10.4	0.643
GPR37L1	0.233166666666667
OGDH	0.0286666666666667
ASB13	-0.649
ZFP14	0.679
ZCRB1	-0.342166666666667
KPNA3	0.57275
HSPA1L	0.40975
RHOC	1.438375
LOC554175	0.197
PPP3CA	1.0033
SLC1A7	-0.7507
ZNF529	-0.5015
RBED1	0.16925
DDB2	-2.03175
FLJ11286	-0.00683333333333334
SPATA1	0.2015
MKNK1	0.207
DYSF	1.8335
ALKBH2	-0.6825
NKD1	-0.942666666666667
C1orf174	0.0435
PLEKHO1	0.723166666666667
ASB10	0.35325
RING1	-1.1065
NPC2	0.947625
AVPR1B	0.017
YTHDF1	0.425333333333333
LMAN1L	0.313
GSG2	-0.7545
CEP170	-0.4282
RPS4Y2	-5.28575
MSH6	-0.741
HECTD2	0.842
ZNF556	0.644
PLEKHC1	-0.5339
AIRE	0.0143333333333333
BCL2L10	2.25225
LMOD3	-0.0888333333333333
ZBTB8	0.9387
FOXA2	-3.4915
SLCO2A1	3.912625
C3orf46	-0.069
PRDM16	0.825
TMEM98	0.3005
FRMD5	-1.9575
PDE6C	-0.4035
C1orf216	0.598666666666667
EP400	-0.524285714285714
PTK2	0.239
RNF217	2.587
NDUFA8	0.5275
ZFAT1	-0.13175
LAMP3	0.397
GLTSCR2	-0.0965
NPW	0.4945
LLGL2	-0.509
PPM1K	-1.0035
C20orf177	0.0455
KIR2DL4	0.5514
NFKB2	0.36575
C21orf122	-0.207166666666667
HESX1	-0.99425
GPR114	-0.275333333333333
SLC25A35	-0.871333333333333
GNAT1	0.12125
ORAI3	-0.76925
FAM76B	-1.080625
TMEM99	-1.0865
TRIM29	1.3776
CDS1	3.3555
RHEB	0.2658
C4orf27	-1.1575
RAB3A	0.06725
OTUD6B	-1.7085
GPD1	-0.734625
CDH15	-0.0768333333333333
NPM1	-0.856857142857143
TMEM117	-0.38125
PRPS2	-0.80075
GCK	-0.8285
ADRA2A	4.92616666666667
TSPYL4	2.0485
TASP1	-0.501
WDR19	0.14325
C10orf38	1.2385
PDE4C	-0.598166666666667
FYB	0.218090909090909
C1orf55	0.784833333333333
PPFIA3	0.0395
RAD18	-0.1405
C12orf44	0.755
CRYBA4	0.085
HVCN1	0.8675
TAF10	0.340666666666667
C16orf48	-0.254833333333333
DEPDC5	0.866833333333333
LTBP1	0.882
MAPRE1	0.431375
FGF8	-0.147
C3orf52	1.139
SENP7	-0.372
LRRK2	3.19075
RUNDC2A	0.589166666666667
KIAA0355	0.1845
CPEB1	-1.03525
PPEF2	0.3605
ABI2	-0.170166666666667
KIAA0317	-0.184125
ATF1	-1.1035
DYNC1H1	1.018625
DIP	1.464
TMEM33	1.22422222222222
POLDIP3	-0.2
C7orf24	1.91275
GPR171	2.127
CDC6	0.937
PLD1	0.0503
ITFG2	-0.3641
NDUFC1	-0.66975
AKNA	-1.3215
NBR1	-0.19375
PKHD1	0.7465
HPS4	-0.733
MAFA	-0.315
ULBP3	0.4875
DIRC1	-1.486
IMMT	-0.085375
C22orf13	0.373
CEL	0.13575
MARK3	-0.38325
ADAMTS2	0.513166666666667
ARPC3	1.13233333333333
TMEM10	0.2335
NPHS1	0.561
BRD8	-1.09333333333333
WDR12	-1.2765
IDI2	0.476375
HOXD13	-0.746
OR8G2	-0.9045
SLAIN1	-4.56225
GABRQ	0.2795
NR2C2	-0.55475
NKTR	-0.6859
TLE2	0.966
KIAA0892	-0.2545
AURKA	-2.03681818181818
GPRC5C	1.29333333333333
TBC1D9B	0.482375
PNPLA6	-0.429333333333333
AP3B1	0
NAG	-0.08
C11orf68	-0.4
AKR7A3	-0.38575
AHCYL1	0.796583333333333
COP1	-0.3915
RPP14	0.08175
PCDHB18	1.4225
CDH24	-1.4365
KRT17	-2.5055
LACTB2	-1.337
DDX24	0.7259
PHACTR1	-2.261
SLC35E2	-0.37575
LOXL1	0.773
IQSEC2	0.548
RGSL1	-0.2575
PCDHGC5	-0.1495
MEGF10	-0.576
PRRX1	1.30233333333333
ASTE1	0.569333333333333
C6orf159	-0.988
MYOD1	-0.7235
GAA	0.334
ZNF747	0.6725
KLRC1	-1.3955
IL1RL2	-0.0465
GDF9	-0.7505
GPR119	0.1885
TRAF2	-0.170666666666667
HCK	2.44816666666667
BMP6	-2.89525
IL8RA	0.665
FLJ35848	-0.4485
EFHA1	-0.011
CDSN	-0.856
C14orf54	-0.243833333333333
LSM3	-0.011125
ZFP41	0.42
C9orf126	-1.9465
VIT	0.418
SPCS3	-1.8125
DEF8	-0.795
CHAF1A	-1.27683333333333
C1orf165	0.501333333333333
ZFPM2	2.04166666666667
FTH1	0.012
SLC35F1	-0.94475
YWHAH	1.1985
C17orf66	-0.0918333333333334
ADRB1	-0.148666666666667
FOXL1	-0.002
RG9MTD3	-0.824
UMPS	0.050875
MGC13008	-0.752
KIAA1161	1.079
CCDC77	-2.204
C12orf65	-0.9341
COG4	-1.195
RCP9	0.354833333333333
RP4-692D3.1	3.82866666666667
CDC2L5	0.667
MGC7036	1.10283333333333
DNAJC11	0.282
GDF2	-0.0135
TIMM17A	0.10825
HNRNPA0	-0.5457
OR2H1	0.195
PCBP1	-0.438875
COL23A1	-2.2655
LRRC2	-0.189461538461538
NSD1	0.172
FLJ37078	-0.44175
WDR91	0.106166666666667
TMEM179	-0.32675
DSCR10	0.1715
CNDP2	0.7009
FYN	0.417
BEX2	-1.12433333333333
KCND3	0.32475
YPEL5	1.528875
LRRC42	0.2365
C17orf45	-1.076625
ZNF649	0.0547
LOC150763	1.133125
COL5A2	3.24366666666667
CNGA2	0.53
ELA2B	-0.836166666666667
RAB9B	-0.48525
FAM100A	-0.001
NAIP	-0.677142857142857
MYOZ2	-0.122875
SPATA12	0.4735
XRCC4	-0.91775
CYB561	1.8375
CHST10	-0.927
BAI1	-1.07716666666667
BRSK1	0.905
C17orf89	-0.033125
PDE6H	-0.959
FLJ20309	-0.2693
MAP7	0.529625
SCN4B	0.693
SPAG9	-0.6191875
SERTAD1	0.629
FLJ21963	-0.7685
ANTXR1	1.7073
TMPRSS13	2.49666666666667
ETV7	1.73366666666667
DGAT1	0.5485
NKIRAS1	0.277166666666667
TAC3	-3.595
CORO1C	0.4775
RAD54B	-0.81575
HRASLS3	3.05733333333333
C21orf42	-0.10725
BARD1	-0.649166666666667
ZNF177	-0.366
MIP	0.4675
ZNF442	0.5275
F2	-3.3648
GRIA1	0.298125
GALNTL2	1.95633333333333
WNT5A	-0.4311
LENG9	0.2645
hCG_25371	0.591
FOXR1	0.2465
TRA@	0.733
PWWP2	1.50225
C1QTNF7	1.2605
SLC7A4	0.2895
C4orf7	-0.56175
C17orf80	-0.419333333333333
KLK4	1.72116666666667
IL31	0.407
TMEM176A	3.74675
CTNNB1	0.942375
BHLHB2	0.6345
TMEM185B	1.60733333333333
ARD1B	0.14375
C1orf93	2.376
BRUNOL4	-0.0261666666666666
LOC541469	-1.07316666666667
UPK2	-0.04
GAS8	0.584666666666667
PATE	0.1295
IMPACT	0.383125
WNK4	-2.38783333333333
HNRPLL	-0.804625
GAD2	-0.0265
ITGA6	0.38525
BMP15	0.4495
CYP2A7	1.03175
RIC8A	0.420125
CCND1	-0.271166666666667
USP35	-0.2515
DSCR2	-0.8825
CCL4	3.175
ZCCHC10	-0.546
NOL11	-1.19
TRPM2	2.397
PSMD2	-0.318727272727273
CHTF18	-1.21025
USP18	0.905625
RRAS	0.596625
LAMC3	-0.7055
TOX	-2.875
PCDH15	-0.2505
GABRG3	-1.21125
NUDCD2	-1.50842857142857
SGCZ	-0.257
KCTD17	0.4003
SPSB2	0.2075
TPPP3	2.85
CILP2	1.496
CALB2	2.8325
CEBPZ	-0.2525
ZNF479	0.58475
FMOD	5.918
C21orf66	-1.17064285714286
CLN6	-0.4235
ANAPC1	-0.434125
SH2D3C	0.97875
PTPN14	0.2995
TRIM42	0.10275
APTX	-0.2345
SNRPG	-0.729833333333333
BMS1	0.09775
MAGEA3	-3.6195
NFATC3	-0.397
LRRC45	-0.8005
ARS2	-0.633214285714286
LRIG1	1.12416666666667
EPSTI1	0.998166666666667
PRSS27	1.48775
ERC2	-0.090875
PRKACB	0.781785714285714
PRDM13	-4.24
HCG27	-1.09125
KLK12	0.384
HSD17B7	0.174333333333333
ZNF354A	0.1155
PCDH11X	0.601
DMGDH	0.43025
PCBD2	-0.782
TMC6	-1.03225
RIMS1	0.156125
SF3B2	-0.0858333333333333
RCN1	0.984333333333333
CPB1	1.6235
BCAR3	0.78925
FCRLB	-0.813375
PAK1IP1	-0.8325
OR10H1	0.275
KIF9	1.446
PITPNM2	-0.097375
L3MBTL4	-0.463
TGFB1	-0.1568
ZXDC	-0.065
SLC6A16	0.1995
SRrp35	-1.141375
LRRC8E	2.44175
PPIAL4	0.159166666666667
EOMES	0.154666666666667
PAX2	-0.136
SCARF2	0.05875
PSEN2	0.748916666666667
PCDHB13	1.105
C10orf28	-0.596
DHRS7B	0.724
C1orf131	-0.831
ASB1	-0.8195
ZNF223	0.7855
LCMT2	1.03825
MEP1A	-0.7615
TMEM53	0.808
RSPH3	0.723
C10orf33	-1.2375
LOC644285	-1.15125
PTPN9	0.606666666666667
ABCA12	0.901
CCDC37	-0.82075
RUNDC1	0.3185
YES1	-0.300166666666667
FAM120AOS	0.14375
OR5M3	0.371
PPP1R3F	-0.03825
IL13	-0.0135
MDFI	0.547
PRNT	0.28325
ZDBF2	0.2325
OR10C1	0.397333333333333
CLIC1	-0.665666666666667
LILRA5	0.530666666666667
CSAG1	-3.59683333333333
TREML2	-0.9765
FAM125A	-1.17833333333333
ZNF74	-0.428
FAM104A	-0.3735
LRRC39	-0.596
SAMD5	2.068
HYAL2	0.361
HIST2H2AC	0.034625
IGFBP5	1.96073913043478
NRTN	-0.721
KIAA0556	0.0985
FAM29A	-0.705111111111111
JMJD2A	0.963
EPHB1	1.10375
POLD4	0.312125
ANAPC10	-0.81875
LRRC36	-0.45975
MEGF6	0.619125
LPHN3	-0.2045
BMP10	-0.0953333333333333
C21orf55	0.074
CREM	-0.230125
PTGER4	-0.165333333333333
METAP1	-1.5235
KCNQ1	2.71366666666667
NR2F2	0.68625
SSFA2	-0.431916666666667
CTTNBP2	-1.746
BCL2A1	-1.052125
ZBTB24	-0.133625
SLCO6A1	-1.216
PRDM1	2.0424
OR7D2	-0.4315
CCDC47	0.7999
LOC646982	0.502
SLC26A6	-1.53616666666667
BIN1	-0.3395
SRRM1	-0.117285714285714
PCSK1N	1.710125
ALS2	0.5526
ECT2	0.142842105263158
CACNA2D2	0.685875
DOCK6	-1.04225
C10orf119	0.38025
FATE1	-0.01825
DUSP23	1.9605
TRIP6	-1.54384615384615
NUP35	-0.2505
CDH3	3.784
KLHDC8A	0.69675
C9orf116	0.48275
EI24	0.089
CENTD1	1.10033333333333
RWDD2B	-0.53
DOCK1	0.5425
NPAS2	1.11175
NR3C2	1.80666666666667
FAM63A	0.59975
INPP5F	-0.111833333333333
FAM111A	-0.2153
MYBL1	-3.13525
IQGAP3	-0.497833333333333
CRADD	-1.316
DUSP12	-1.3965
PDZK1IP1	4.10875
VASH2	-0.183
CTR9	0.45025
VIL1	-3.59475
OR8U1	0.315833333333333
CCDC107	0.9185
PTTG1IP	0.344625
OR4X2	0.4605
COL9A1	-2.9045
PSMD9	0.09825
ZFP62	0.508
TIP39	-0.31625
PARP15	0.4595
TTC19	0.441375
C1orf114	-1.4445
GFPT1	1.8835
SLC27A6	-3.36425
MRPS10	-0.7067
CALML5	4.50933333333333
TRPM7	-0.974375
CGNL1	1.25575
CECR1	0.55275
SERPINB8	0.172833333333333
TMEM102	0.16975
PDIA2	-3.06475
NUCKS1	-0.0383333333333333
HOTAIR	1.52975
EBI3	0.02025
NXN	1.83325
ZMYND19	0.07325
FOXJ3	0.77075
EIF5B	0.5749
EIF2B4	-0.309333333333333
LEO1	-0.2275
ZIC5	-1.1845
IL20	-0.306166666666667
KIAA0415	0.37075
FLJ37357	-0.1875
TSPAN12	0.455625
ACTR3B	-0.50125
TFAM	-1.39733333333333
IL17RD	1.166625
PARP12	0.1105
KLHDC7A	1.1955
KCTD4	0.2635
GTF2H1	-0.06675
FLCN	-0.718166666666667
BIRC4	0.8465
LOC790955	-0.00775000000000001
VKORC1L1	0.86625
CYP4F22	-0.350666666666667
TAS2R5	0.736
ZNF582	1.899
HS3ST3B1	-0.192375
CTNS	-0.0255
STK36	-1.17616666666667
MMD2	0.58425
RP5-1103G7.6	-0.362
FLJ23356	-0.149
CRH	-0.638
C1orf182	-0.451666666666667
ACP5	1.799
AMFR	0.9175
CA4	-2.508
PLCB4	0.91925
MPHOSPH10	0.66375
UNQ473	4.07983333333333
G3BP2	-0.0126666666666667
SR140	-0.6965
HOXA2	0.153
PYGB	0.2535
BAT1	-0.372166666666667
DKK3	0.508166666666667
DDX31	-0.13525
TULP1	-0.145875
NHLRC2	0.218
TNRC4	-0.4505
ZNF430	0.5685
TNRC6A	-0.0105
PLA2G1B	0.250333333333333
RCHY1	-0.0671666666666667
GTF2A2	-0.334
MGC4294	1.3505
ZNF691	0.64675
TACC3	-0.745
DNAJC5G	0.01275
LOC4951	0.4795
MS4A4A	-1.681
LOC152485	1.1865
PPP1R2P1	-0.58025
PPP2R5B	0.81375
RPGRIP1L	0.967
SPOP	2.3538
PTPRF	2.68775
MGC42090	-0.842
SUSD3	-0.34575
THOC4	-0.50825
MAML1	0.4735
FXR2	-0.8935
TYK2	-0.55775
MUC6	0.118833333333333
DNAJB7	0.1645
PIP4K2A	-0.00171428571428575
MEX3A	0.860166666666667
RRP1	-0.908375
TFAP4	-0.254
CXorf41	0.3715
MTMR4	-0.904833333333333
CTLA4	0.1035
SNX9	0.760125
CIB3	0.7505
NECAP1	0.702375
PLA2G2D	-0.3818
GLMN	-0.887166666666667
DCLRE1A	-1.10275
PDX1	-0.037
SAMD11	-0.6745
MRPL55	1.3015
TLR7	1.09975
TBC1D21	0.068
SMAD1	1.347
ACTRT2	0.141
RIOK2	-0.3595
PDLIM4	-0.52675
SLC22A15	1.75183333333333
ABHD13	1.2172
STX18	0.2385
CCPG1	0.244071428571429
DCBLD1	1.928
SLC2A6	0.1395
NOLA3	-0.47625
TRDMT1	-0.411857142857143
IL17F	0.3245
ATP1A4	1.18366666666667
OR52W1	0.183
CFL1	-0.146
IL4	-1.3845
RBP2	4.10816666666667
CPSF6	-0.254125
TTC8	-0.0266666666666667
MUCL1	5.691
EYA3	-1.07433333333333
KRT38	-0.00849999999999997
GNE	-0.692
ZNF501	1.2125
SLC35A2	1.598125
CEP110	-1.3787
MYF6	0.33775
MGST2	-0.296833333333333
TRPV4	-0.392
NEK8	-0.273333333333333
NOX5	1.155
NCKAP1L	-0.838
EMP3	-1.40483333333333
BPY2C	-0.3455
C1orf38	0.591625
ELOVL2	-2.465
CBX7	-0.364916666666667
OSBPL1A	0.500166666666667
ZNF589	-1.24125
ESCO1	-0.507333333333333
TRA2A	-0.138083333333333
C3orf26	-1.16825
PHF2	0.84075
PID1	0.548166666666667
RFC1	-0.10525
MTAP	0.3163125
ADORA3	3.29533333333333
LOC389458	1.09675
TRNT1	-0.472375
CRIPAK	-1.66525
RAI2	2.7415
ANKRD44	-0.556
GZMB	3.069
NFE2L1	-0.5605
STIP1	0.3115
RASL11B	-0.338
NT5DC2	-0.155166666666667
LRP2	-0.113375
MTDH	0.253066666666667
ARSG	-0.613
HSP90AB1	-0.61125
CT45-6	-4.73275
ZNF483	0.13725
LMBR1L	-0.27675
S100A2	-0.8581
C2	-0.292277777777778
C2orf27	-0.387375
EIF4EBP1	0.0595
GCKR	-3.18866666666667
PPP1R9B	1.05325
FER	-1.234
SNRK	0.8115
OR5M10	0.3595
UTP6	-0.98825
CAPZA3	0.21725
FBP1	-0.345666666666667
TERT	-1.659
CCL1	-0.963
FUCA1	2.27325
ALS2CR8	-0.344333333333333
KCMF1	0.78375
SRCRB4D	-1.1425
OXCT2	0.602666666666667
IL17RA	1.32016666666667
MPP5	0.207
SPA17	0.3705
FLJ10986	0.0403333333333333
GALNT14	-0.9965
CXorf27	-0.626
NPLOC4	-0.35325
RAB34	0.833
KRTAP3-3	0.5145
ARSD	2.07666666666667
CPLX2	-1.4787
PJA1	1.11575
WHDC1L1	-0.735833333333333
RB1	-0.6761
MTMR15	-0.3285
PHLDA2	1.0737
GUCY2F	-0.423
MPV17	-0.772
SLC35D1	1.092
LYSMD3	0.6329
COL16A1	2.001
ERLIN1	-1.05266666666667
JMJD4	0.80775
HIST1H2BK	-0.7715
TP53I11	2.00633333333333
ST3GAL4	-0.3116
PF4V1	0.516833333333333
ALG8	-0.911
REG1A	0.35775
MINA	0.162
CYB5R3	0.837416666666667
HHLA1	-0.104
MYST4	0.7337
VASN	0.1445
UCHL5IP	-0.6455
TFAP2A	1.239875
MGC9913	3.86
C9orf97	-0.7345
LOC90379	-0.7675
PHF15	-1.51042857142857
ZNF169	-0.415833333333333
KRT7	3.0725
GLIPR1L2	0.493
LOC116236	0.56525
IQCF3	-0.3375
RDH14	0.562833333333333
HNRPK	0.0897857142857143
RABEPK	-0.393
ISX	-2.3045
CBARA1	0.57875
RAD51AP1	-1.98125
MLL5	-0.085875
CXorf48	-5.6175
SGCD	0.34025
PHTF1	0.462125
CA3	-1.50525
CMTM5	-0.15475
STX10	-0.352875
JMJD2D	-1.12775
P4HA1	-0.2585
GAB3	-1.0195
DHRS4	-0.302666666666667
COL4A1	2.2913125
C20orf20	-0.609375
OSBPL2	1.45825
PTTG2	-2.756
KIAA1688	1.33925
STS	-0.868125
SHROOM4	0.323833333333333
KBTBD5	0.395166666666667
ALDH1A3	2.3571
BTNL2	-0.1875
TGIF1	-0.146
ZFAND5	0.403625
ICA1	1.385625
NAV3	-1.1965
FLJ12331	-0.35175
EPS8L2	0.334
MNT	0.0651666666666667
ENTPD1	2.38425
OR51E2	1.139875
STK11	0.09775
MX1	2.66775
TTTY9A	0.00399999999999999
CX62	0.313
LOXL4	0.1625
EXOSC4	-0.301
PURB	0.406785714285714
SETD1A	-0.7635
RELB	1.267
LAMB2	1.69916666666667
HNF1B	-0.481
PNLIPRP3	-0.00849999999999998
C14orf139	-1.43575
UMOD	-0.23225
GRIN3B	-0.21275
GPR25	0.3035
ZNF512B	-0.826
ATP6V0A1	-0.87975
SRA1	0.390333333333333
ZNF615	2.2925
ZNF768	-0.56675
ZNF469	4.3875
DYNC2LI1	0.392
DNAH3	0.2735
LOC387911	0.57975
LOC554234	0.48825
ARRDC5	-0.15
TMEM59L	0.997166666666667
MARCH4	-0.6405
CNOT8	-0.696166666666667
KIRREL3	-0.8765
ADAM17	0.90175
MYOG	0.1845
CPNE1	-0.474333333333333
AK5	0.19725
LOC204010	-0.49375
NDRG4	2.55
LOC130074	0.45075
PIAS4	0.742
NCOA2	0.14775
TEGT	1.0465
USP5	-0.36625
ANKRD21	-0.86325
KIAA0692	0.365333333333333
HAPLN3	0.0875
LZIC	0.3075
NRXN3	1.8925
CDKN2C	-2.237
KIAA0226	-0.578833333333333
CYB5D1	0.294
WDR68	-0.539875
ABCB6	0.007
MRPS25	-0.13225
ZMAT2	-0.96625
KRT25	0.2705
RPL11	0.195
GRAP	-0.601
LOC198437	0.225833333333333
RORC	1.475625
RAP2C	0.0307142857142857
MXD1	-0.239125
AZI2	0.232333333333333
NUAK2	0.3365
AHSG	-5.379375
MANSC1	2.6145
IMP3	-0.903166666666667
C2orf3	-0.60575
VSTM3	2.24175
PCTP	0.41125
SIRT1	-0.234
MANBA	-0.26675
CD164	0.57975
GFRA1	-1.1558
PRM2	0.3405
ZKSCAN3	-0.7975
PLEKHG1	2.779
TPRKB	-0.54425
UBFD1	-0.834916666666667
CDKL5	0.9805
HIST1H2BD	-0.64625
INPP4A	0.1485
BMX	-0.303625
PTPRU	1.4385
LOC554202	0.4865
HOXC8	1.47475
IL12B	0.475
ADPGK	-0.33925
ZNF418	0.956
SIAE	1.7605
CWC15	-0.232
RP13-401N8.2	0.036
KLHL11	-0.70475
DEDD2	1.1145
PSMB3	-1.3715
DDX25	-3.129
ZBTB3	-0.327166666666667
GFRAL	0.0515
RPS25	-0.588
FAM57B	-1.3905
TESK2	-1.05633333333333
DNM1L	-0.12325
ZNF207	-0.823166666666667
CLEC11A	1.697625
TOLLIP	0.937
TMEM61	1.36916666666667
DLK1	-2.6969
PLVAP	2.894375
NOD2	3.02866666666667
SCMH1	1.062
FLJ40235	0.00849999999999999
HTR2A	-0.208166666666667
ARMC5	-0.231
FUT7	0.3535
PRELP	1.871
ALKBH6	-0.370333333333333
GYG1	-0.0381666666666667
POLR3GL	-0.62075
COL8A2	5.22216666666667
OR10A5	0.343875
C1orf187	-1.91675
TXLNB	1.18016666666667
C16orf68	-1.05566666666667
R3HDM1	-0.13625
C16orf75	-1.5865
BAALC	-1.432125
TNP1	0.19125
GAPDH	-0.591583333333333
COX7C	0.0495
ERRFI1	-1.04716666666667
PGAM2	0.174
FAM108B1	-0.4445
APC	0.04475
TLR2	2.07725
SUCNR1	0.881
ZNF233	0.72125
WFDC1	0.144
PSG11	0.523
SLC39A1	0.589
PSAPL1	-0.4425
CDC42EP1	0.606
MECR	-0.3585
KIAA0101	-2.6772
MACROD2	0.1961
MMP19	1.25158333333333
LOC202459	-0.419
VNN2	6.2195
ACCN3	-0.673
TIMD4	-0.028
RNASE8	-0.117
CCDC7	0.0295
SULT2B1	0.63
ME1	1.34475
MGRN1	0.268625
MRPL30	-0.357
IVL	2.887125
CALM1	1.10175
PLEKHA6	1.2734
B4GALNT2	0.077
PGDS	3.3935
C8orf33	-0.795166666666667
TMEM56	1.74083333333333
CKM	-0.327333333333333
ESR2	0.2089
ACOT8	0.12525
AGTR2	0.0165
LOC155006	-0.03075
BC37295_3	0.3755
EPM2AIP1	0.528
PZP	1.56575
RPS9	0.284333333333333
C18orf51	-1.48475
SIVA1	-0.076
HEATR2	0.08
CD3E	-0.263166666666667
C20orf142	0.0785
PGLYRP3	0.3605
CCDC139	-0.723
GPS2	-0.241833333333333
NOL14	-0.5825
LRTM2	0.28175
TRIM36	0.68175
TP53RK	0.9863
FBXL13	-0.466333333333333
RUFY2	0.00199999999999999
C11orf70	0.831
HSPB9	-1.236
GJA5	2.95425
HGF	-1.71333333333333
EPHB4	1.32325
SOX18	-0.38375
IFRG15	0.2945
SERPINA10	-3.59475
WDR23	-0.4605
REEP2	-1.8555
CDK3	-0.05825
HSPA12A	2.09525
ARL8B	0.0678000000000001
SATB1	0.3315
PPM1D	-1.92466666666667
VPS45	-0.337333333333333
TP53BP2	0.291
GJE1	2.886
CACNA1G	-0.167875
VGLL4	1.182625
GNPTG	0.6285
ROS1	-2.5635
C21orf128	-0.078
BMP8B	0.606
SLC5A4	0.073
SLC6A3	0.261
C16orf53	0.495125
TMEM81	0.0615
APC2	-0.535
SYAP1	0.616875
C6orf54	-0.5905
ZBED5	-0.9873
PVR	-1.02125
LTA4H	-1.07483333333333
CCDC24	1.3499
MAGEA4	-3.54816666666667
IFIT3	1.516
MYADM	2.19475
C21orf82	0.2305
PDE3B	-1.6425
TMPRSS11A	-0.28925
PGK1	-0.511058823529412
CCL13	1.3095
DERL3	-1.03266666666667
MLXIP	0.156583333333333
PLOD1	-0.362
MTFR1	0.0518
NPDC1	1.82016666666667
GPAA1	0.277833333333333
LTV1	-0.542
RYR3	-0.53375
C7orf46	0.4665
VAMP2	-0.073
RNF135	0.4468
SUPV3L1	-0.75675
FIBP	-0.271
ADAMTS18	0.746
RNF25	0.336166666666667
SOS1	0.32025
PLAU	1.044875
MATK	-2.41325
EHF	6.584
CTNND2	2.297375
PTEN	0.367
ZNF189	0.91125
SLC28A3	0.379
GUCY1A3	3.49475
SETD2	0.2955
ROGDI	0.78975
TICAM1	0.3957
RASSF3	0.3045
PACSIN2	1.70733333333333
SERPINB5	1.82358333333333
PRKCDBP	0.54675
TFDP3	0.063
LGR6	0.895625
RFX5	-0.727833333333333
OR52J3	0.5315
PTPN18	0.93
ZBTB34	0.119625
KCNF1	-1.019
SYNE2	-0.913428571428571
SLC22A4	-1.1335
NETO2	-1.065125
VCPIP1	0.278
LDHD	-0.49675
ESX1	-2.17775
SQRDL	1.744
GALK1	-1.66
SERPINA6	-3.34333333333333
HD	-0.234375
ASCL3	0.394
FBXL6	0.05925
FABP7	-4.857875
MAGEC3	-1.131
KLC4	-0.825125
CD1D	-2.032875
PRAM1	0.496
EIF3B	0.296142857142857
DSCR8	-5.39025
FLVCR1	-0.2685
KIAA0141	-0.90075
PROM2	4.33766666666667
ALOX5	0.8438
GPR162	0.126375
LYRM2	-0.397125
RNASE6	-1.127875
HES5	3.122
GJA1	0.51075
MRPS14	-0.65675
HMHB1	0.2145
TAF7	0.210125
BTNL9	-0.3539
SFXN2	-0.092125
VEPH1	-1.8135
GK2	-0.1544
AMBP	-3.999625
KIAA0953	-0.582
XAGE5	-0.566333333333333
CCBP2	0.4715
TGM2	1.79483333333333
ZNF202	-0.2415
ACTL6A	-0.642666666666667
SLC23A2	-0.1698
ARHGEF7	-0.10975
LOC728635	-0.5945
CRYM	3.62983333333333
PKD2	0.017
MANBAL	-0.285833333333333
LIN54	-0.451
ACTL7B	0.193
OR4D9	0.6455
