Hybridization REF	TCGA-D8-A13Z-01A-11R-A115-07
TUSC1	1.496
OR4C15	0.3095
ARMCX6	0.8405
WBSCR27	-0.3785
OR52I2	-0.6715
KIAA1604	0.0815
DYNC1I1	-1.210625
PPP4C	0.98675
SLC47A2	-2.69366666666667
TREH	-0.20425
CD48	2.0935
ST14	2.25316666666667
PKN1	0.2405
SPON2	2.72575
XBP1	0.27625
SFRS12	-0.954333333333333
EFCAB6	1.189
SELT	0.1955
SLC39A2	0.5745
ERF	-0.684666666666667
ARL3	-0.237
SURF6	-0.6726
MLLT10	-0.158285714285714
FLJ11171	0.525
TDGF1	-3.92666666666667
ERCC6	0.81775
EIF2AK4	-0.151875
BAZ1A	2.94966666666667
LRRN3	0.122333333333333
TMC3	-0.792
EFTUD1	0.34875
PTPRO	1.43683333333333
CLEC12A	1.139875
ACBD4	-0.528625
ZDHHC14	1.9735
OTUD7B	0.660875
ACTB	1.1858125
MSRA	-0.18875
LCE5A	-0.053
IFI35	1.0215
BSCL2	0.7585
ANKRD12	-0.0166666666666667
CFHR2	0.0775
RGAG1	-0.197
HSFY1	0.335
SLC30A5	-0.626416666666667
IMPG1	0.388
GPR109A	0.8255
ZNF185	0.74675
IYD	3.83225
NPCDR1	0.086
SERPINA13	0.2255
HMGCLL1	-2.2405
NEUROG1	0.204833333333333
UBQLN1	-0.41025
LIN37	0.43025
SOCS2	-1.558875
DSCR4	0.514125
XKR6	0.06125
GPR142	0.9365
KRTAP13-3	-0.138
CCDC15	-0.620666666666667
MOS	0.185
CD1E	-0.8515
OFCC1	0.3708
FAM83D	-0.106
SRFBP1	-0.22875
C9orf96	-0.2785
DHDH	0.52075
CCDC90A	-0.1305
RABL3	0.79315
CD320	-3.05216666666667
ANGEL2	0.743833333333333
MRPL21	-0.78925
SMG6	0.457666666666667
INSR	0.88825
FLJ14816	-0.683
GLRB	0.0103333333333333
C9orf89	0.579
CIZ1	-0.324
URG4	-0.447333333333333
LRDD	-1.17983333333333
CBY1	0.829333333333333
NFX1	0.22375
MTERFD2	-0.979214285714286
C19orf23	1.6425
PGC	-2.485375
IER3IP1	0.2578
RASAL2	2.02191666666667
C1orf89	-0.111
SYNJ1	-0.2455
NFKBIE	1.20375
FLJ40125	-1.2925
TCEB2	0.3691
NOG	-1.646
POLR2J2	-0.641833333333333
HLA-B	3.0305
PCDHA1	3.203
PPP2R2B	-0.928
ARHGEF17	0.357
TCF7L2	0.855071428571429
CHD5	-0.127833333333333
ZNF431	0.40225
TBC1D25	0.292
ZNF800	-1.49075
SCUBE2	-1.16290909090909
MYCBP	0.385833333333333
GPX5	0.46
C6orf129	1.07966666666667
QSER1	0.0163333333333333
ULK2	1.35575
PIGO	0.667333333333333
NRCAM	-3.03707142857143
SLC35E3	-0.592375
CSRP2	2.2955
HYPE	0.66525
MAPK15	-0.0635
MGC14327	-0.0575
TIMM13	-0.3665
ZNF462	-0.7185
GBA3	-0.2655
TEX13A	-0.709
MCM6	-0.000555555555555541
MTRF1	-1.20875
ABCA7	-0.865
EIF4A2	-0.18075
ZC3H10	0.5534
RPGR	-0.403666666666667
C20orf94	0.05225
RP1L1	0.4705
GPR125	-0.918875
USP22	-0.0818571428571429
OR1L4	0.5925
MLZE	4.267
FLJ32065	-0.42575
PTCD1	-0.1775
CRTAC1	1.28366666666667
BXDC2	-0.06575
C18orf1	1.26433333333333
FAM107A	0.777428571428571
EFNA3	-0.4245
P18SRP	-0.0506
CAMKK2	0.772583333333333
KIAA0649	-0.21425
NES	-1.53866666666667
HS6ST3	0.145875
PON2	-0.06075
TCP11L2	0.1375
CLEC4A	3.089
PRR12	0.6105
MLXIPL	-1.4351
C2orf50	1.4215
ZNF28	0.92375
ENC1	0.353166666666667
MAP2K1	-0.454
FKSG2	0.11
KIAA0430	1.11425
PTP4A1	-0.473111111111111
GPR156	0.1435
GTF3C6	1.28775
UBR2	0.6089
LOC388272	-0.45825
MAK	0.3295
ACOT4	2.621
STC2	-2.46183333333333
PIGW	-0.66375
SAE1	-0.14275
COL6A1	0.561136363636364
OAZ1	0.368166666666667
STMN4	0.223833333333333
EDG3	0.178833333333333
SGCE	-1.39416666666667
IL11	-1.59166666666667
PRSS8	2.728625
YIPF5	0.360666666666667
WNT4	2.400625
CSN2	-0.0441666666666667
TCF7	-2.544125
TDO2	4.57075
SAMD9	1.0519375
S100A7A	-0.0614999999999999
MMRN1	2.22083333333333
GKAP1	-1.061
AKR1C3	-0.19525
RNF19A	0.51575
GMDS	1.53775
YKT6	-0.446375
SPARC	1.9666
C12orf31	0.053
UBE2V2	-0.4235
FBXL18	-0.650666666666667
KIAA0460	0.483
ADAM22	-0.612875
SERPINC1	-5.0335
KCTD21	0.36525
MYOHD1	-1.191
ZNF37A	-0.557166666666667
GTF3C1	0.401
CTSZ	1.9595
PRNPIP	0.369375
DRD1IP	0.5685
NR1I2	-2.5195
ZNF266	-0.0994
SPAG4L	-0.067
COX4NB	-0.5565
SAPS1	0.0916666666666667
APOA1	-3.578125
TATDN1	-0.860833333333333
C10orf82	-2.89725
KPNB1	-1.18925
FOXO3	0.856166666666667
CRYBB2	-1.3335
ZBTB5	0.2385
SLC25A38	-0.43025
DCTN2	0.067
IFT20	-0.0385
CTHRC1	3.98625
C1orf31	-0.42925
UHRF1	0.41225
GPC6	0.5695
C10orf54	1.853
MCF2L2	0.160833333333333
WNT9B	0.067875
OLA1	-0.650125
FAM120B	0.96025
TTLL10	0.4895
CYorf15A	-5.44175
RELN	-2.7148
SCN2B	0.2705
MFHAS1	-0.459
NKX3-2	-1.14266666666667
RASGRF2	-0.224
SSBP1	-0.75
KPNA6	0.0851428571428571
LOC389118	0.1505
HS3ST4	-2.51555555555556
SUPT7L	-0.106
FLJ32658	0.14225
IGFBPL1	1.09
KIAA1641	-1.3066
SHKBP1	1.632
CSF1R	4.59425
NAGK	1.782
MYL2	0.4895
HIST1H4C	-2.36
TOMM7	-0.991375
ADAMTSL3	0.3608
TNFSF14	0.25375
PRRT2	-3.2555
VTA1	0.760875
AOAH	3.65666666666667
CRISPLD2	1.67871428571429
PNN	0.1187
TA-NFKBH	-0.013
ESPN	-1.612
RBM43	-1.6765
KIAA1267	0.134
DDX3X	0.475888888888889
KIAA1576	-3.8075
PLXDC1	4.59666666666667
FLJ25801	-4.37475
HNRNPL	0.37125
RUNDC3A	0.298833333333333
CASP12	0.7815
SH2D5	-0.646625
RPL26L1	0.1755
OR51A7	0.645
HDC	3.1985
C2orf16	-0.1895
SYTL3	3.398125
GOLGA4	-0.496625
NOTCH1	-0.130166666666667
ATPAF2	-0.06725
ECD	0.9345
SSX5	-2.189
SNAP91	0.5375
OCA2	-5.3105
PNPO	0.185333333333333
DAPK1	1.02383333333333
PINX1	-1.12416666666667
SELENBP1	0.89225
NEK3	-1.10691666666667
TMED4	-0.0492857142857143
SSTR4	0.2395
FOSL1	-2.2514
CD40LG	1.5065
CES1	-0.608333333333333
DCI	-0.175666666666667
B3GAT3	0.229833333333333
STK17B	0.42375
CNTN6	0.119
CYP3A4	0.529833333333333
MBOAT2	1.18535714285714
PISD	-0.8555
USP1	-0.1915
PYDC1	1.21483333333333
CENPM	-1.505125
SAR1B	0.64375
TTC7B	-0.742
DP58	0.717
GPC1	0.26
RBL1	-0.1935
TMEM137	-2.69183333333333
TOB1	0.676416666666667
TCEAL1	0.286666666666667
CENPF	-1.13818181818182
C6	0.488833333333333
PRSS1	-4.32775
PPIL6	1.45666666666667
C6orf124	-0.87
ODZ4	1.295
SNCB	0.4185
NDUFB9	-0.000875000000000004
CNOT6L	-0.3445
S100A9	3.525
TRIM50	0.3295
KCTD1	0.6912
WDR63	0.05025
SPEF2	1.027
RNGTT	0.885833333333333
CXorf22	1.202
KCNK16	0.1385
CEP250	-0.759
ATPBD1B	-0.0375
KCNJ2	3.663
MT1B	-0.208
ZNF684	0.251
SLC4A1	0.62375
PDHA1	-0.42775
ZNF492	0.826
TKT	-1.4065
BYSL	0.526
RNF38	0.8785
AHDC1	0.546
KLHL2	1.514375
CMTM8	1.5695
DMP1	-0.4055
HERPUD2	0.30925
CRTAM	3.91066666666667
ZNF572	-0.197
TMEM16J	-2.1885
HSD17B2	-2.93425
UBE2G1	0.07525
AHSA2	-2.751
PELI2	-1.198
TPX2	-0.765
ATP9B	0.898
DAZAP1	-0.324375
HMGCS2	3.066
C17orf38	0.97875
B9D1	-0.849625
NKX2-5	-1.51566666666667
KIAA1276	0.22425
LILRB2	3.2295
CSTF1	-0.263333333333333
BTN2A1	0.129
C15orf48	4.78725
IGF2BP3	-4.19975
FAM113B	0.7905
HRG	-0.344875
ZNF131	-0.46875
USP47	-0.586071428571429
CCDC88B	-0.30875
HCN1	-1.5186
HTN1	-1.3675
SYCP3	-0.174
C13orf23	0.0438
PAPOLA	-0.3495
AATK	-0.7069
MSH3	-1.25016666666667
NDUFAB1	-0.3165
ITLN2	1.075
BAK1	0.528833333333333
MRPL45	-1.203
MTNR1B	0.176333333333333
LOC645843	-0.774
SPECC1L	0.2105
PGCP	1.1695
SPN	-0.627
GPR143	1.904
ZNF576	1.15283333333333
TMEM39A	1.0208
ATP5D	-0.339166666666667
MAGEB3	-3.9795
RPS5	-1.3995
ANP32E	-0.976071428571428
MTMR1	-0.0765
YEATS4	-0.12475
SYNGAP1	-0.108
PCOLCE	-0.128833333333333
MNS1	-0.081
PCYT2	-0.0721666666666667
ZNF182	-0.16625
LAX1	1.413375
SPPL2B	-0.1337
ELOVL5	0.4353
PCDHAC1	1.7505
B4GALNT1	-1.45716666666667
BLOC1S2	-0.12475
ZNF673	-0.5812
ARHGAP21	0.319166666666667
IRX5	1.4095
LRFN5	-0.0298333333333333
FAM7A1	-1.0935
RAB19	0.6625
GINS1	-0.97
ITM2B	1.2327
PAPSS2	2.96175
OR5BF1	0.595
ACSL3	-0.089625
KIAA1919	0.585916666666667
GLT8D2	2.58325
UTRN	1.50871428571429
CNN1	1.9015
HISPPD2A	0.245333333333333
SDAD1	-0.912
SIGLEC9	1.66333333333333
RPL35	-0.785571428571428
C22orf26	0.2735
IMPDH2	-1.8485
WDR69	-0.75325
SEC14L5	0.742666666666667
CLTA	0.91975
RP11-529I10.4	0.35825
GPR37L1	0.298666666666667
OGDH	-0.172
ASB13	0.0626666666666667
ZFP14	-0.22225
ZCRB1	0.444833333333333
KPNA3	0.309
HSPA1L	0.6535
RHOC	1.002
LOC554175	-0.1745
PPP3CA	0.4448
SLC1A7	-0.8254
ZNF529	-0.307833333333333
RBED1	0.4235
DDB2	-0.77275
FLJ11286	1.34133333333333
SPATA1	0.3935
MKNK1	0.721833333333333
DYSF	2.0955
ALKBH2	0.3545
NKD1	-2.34933333333333
C1orf174	0.45075
PLEKHO1	1.1745
ASB10	0.22625
RING1	0.243166666666667
NPC2	1.340375
AVPR1B	0.185
YTHDF1	1.43691666666667
LMAN1L	0.523
GSG2	-1.237
CEP170	0.1991
RPS4Y2	-5.322
MSH6	0.6345
HECTD2	-0.192166666666667
ZNF556	-3.46466666666667
PLEKHC1	-0.458
AIRE	0.289833333333333
BCL2L10	1.5545
LMOD3	0.333833333333333
ZBTB8	0.7051
FOXA2	-3.9816
SLCO2A1	2.772125
C3orf46	0.5475
PRDM16	0.349666666666667
TMEM98	0.61825
FRMD5	1.377
PDE6C	-0.2395
C1orf216	0.310833333333333
EP400	-0.379285714285714
PTK2	-0.0456666666666667
RNF217	1.1195
NDUFA8	0.24
ZFAT1	0.59075
LAMP3	4.18616666666667
GLTSCR2	-1.038
NPW	-0.5295
LLGL2	-0.3567
PPM1K	-0.273666666666667
C20orf177	-0.5275
KIR2DL4	0.6029
NFKB2	0.66725
C21orf122	1.10933333333333
HESX1	-0.61425
GPR114	1.26
SLC25A35	-0.9255
GNAT1	0.38425
ORAI3	0.26425
FAM76B	-1.005625
TMEM99	-0.4526
TRIM29	1.5115
CDS1	1.1485
RHEB	-0.0586
C4orf27	0.66
RAB3A	0.93475
OTUD6B	-1.08725
GPD1	-0.85175
CDH15	-0.827
NPM1	0.214285714285714
TMEM117	-1.02825
PRPS2	1.24941666666667
GCK	-0.0795
ADRA2A	3.619
TSPYL4	0.0328333333333333
TASP1	0.16225
WDR19	-0.434
C10orf38	1.34175
PDE4C	-0.930666666666667
FYB	0.708416666666667
C1orf55	0.401833333333333
PPFIA3	0.13925
RAD18	-0.65125
C12orf44	0.0668333333333333
CRYBA4	-0.402
HVCN1	2.1785
TAF10	0.0835
C16orf48	-0.866333333333333
DEPDC5	0.665833333333333
LTBP1	0.416
MAPRE1	0.91725
FGF8	-0.186
C3orf52	1.796625
SENP7	-0.131333333333333
LRRK2	2.5945
RUNDC2A	0.355166666666667
KIAA0355	0.555166666666667
CPEB1	-2.49425
PPEF2	0.2485
ABI2	-1.2975
KIAA0317	0.435
ATF1	-0.511833333333333
DYNC1H1	1.016875
DIP	0.22825
TMEM33	-0.434444444444444
POLDIP3	-0.3805
C7orf24	1.167
GPR171	3.79
CDC6	-1.02666666666667
PLD1	0.9039
ITFG2	0.0446
NDUFC1	-0.317
AKNA	-0.507
NBR1	-0.35425
PKHD1	0.563
HPS4	-0.8051
MAFA	0.26825
ULBP3	1.208
DIRC1	0.338
IMMT	0.408625
C22orf13	-0.336333333333333
CEL	0.1785
MARK3	-0.4965
ADAMTS2	1.5055
ARPC3	0.816166666666667
TMEM10	-0.191625
NPHS1	-0.00725
BRD8	-0.415166666666667
WDR12	-1.26
IDI2	0.30375
HOXD13	-2.206
OR8G2	-1.081
SLAIN1	-2.089
GABRQ	-0.77125
NR2C2	-1.45975
NKTR	-1.2902
TLE2	1.2915
KIAA0892	-0.6175
AURKA	-1.47190909090909
GPRC5C	-0.1625
TBC1D9B	0.178875
PNPLA6	0.4655
AP3B1	-0.619
NAG	0.349125
C11orf68	-0.65775
AKR7A3	0.177
AHCYL1	-0.40775
COP1	1.0005
RPP14	0.04675
PCDHB18	0.333
CDH24	-0.29275
KRT17	2.0086
LACTB2	-0.24375
DDX24	-0.2492
PHACTR1	-1.973
SLC35E2	-0.9735
LOXL1	0.697
IQSEC2	0.214625
RGSL1	1.7215
PCDHGC5	0.1965
MEGF10	-0.92475
PRRX1	1.26116666666667
ASTE1	0.942333333333333
C6orf159	-1.198
MYOD1	-0.03675
GAA	0.5545
ZNF747	0.587
KLRC1	-1.2615
IL1RL2	0.0775
GDF9	-0.56
GPR119	-0.0075
TRAF2	-0.0643333333333333
HCK	4.19433333333333
BMP6	-1.8845
IL8RA	1.391
FLJ35848	-1.65475
EFHA1	-0.76725
CDSN	-0.234
C14orf54	-0.0613333333333334
LSM3	-0.756875
ZFP41	0.515
C9orf126	-1.72133333333333
VIT	1.4695
SPCS3	-1.44475
DEF8	-1.2486
CHAF1A	-0.489166666666667
C1orf165	1.21616666666667
ZFPM2	0.581333333333333
FTH1	0.14
SLC35F1	-1.466
YWHAH	0.78575
C17orf66	0.22
ADRB1	0.734833333333333
FOXL1	-0.556
RG9MTD3	-0.6745
UMPS	0.568
MGC13008	-0.618
KIAA1161	0.1245
CCDC77	-0.43325
C12orf65	-0.2012
COG4	-0.5035
RCP9	-1.06733333333333
RP4-692D3.1	1.87866666666667
CDC2L5	0.256
MGC7036	0.769333333333333
DNAJC11	-0.3975
GDF2	-0.3705
TIMM17A	-0.157
HNRNPA0	0.5745
OR2H1	-0.55425
PCBP1	0.771875
COL23A1	-0.311
LRRC2	-0.747142857142857
NSD1	0.614142857142857
FLJ37078	-1.650625
WDR91	-0.3185
TMEM179	0.16775
DSCR10	-0.0905
CNDP2	0.6694
FYN	-0.566
BEX2	1.005
KCND3	0.33625
YPEL5	2.056875
LRRC42	0.0805
C17orf45	-1.92875
ZNF649	1.9835
LOC150763	1.211375
COL5A2	2.84241666666667
CNGA2	0.8085
ELA2B	-0.6765
RAB9B	-0.33875
FAM100A	0.60525
NAIP	-0.433214285714286
MYOZ2	-0.924125
SPATA12	-0.0625
XRCC4	-0.55475
CYB561	1.1326
CHST10	0.59725
BAI1	-1.83233333333333
BRSK1	-0.8565
C17orf89	-1.154
PDE6H	-0.224
FLJ20309	0.1339
MAP7	2.8665
SCN4B	-0.13825
SPAG9	-1.293125
SERTAD1	1.55083333333333
FLJ21963	0.631
ANTXR1	1.0982
TMPRSS13	2.56433333333333
ETV7	4.18816666666667
DGAT1	-0.441666666666667
NKIRAS1	0.338666666666667
TAC3	-3.8525
CORO1C	1.33083333333333
RAD54B	-0.28675
HRASLS3	-0.299166666666667
C21orf42	0.7755
BARD1	0.0891666666666667
ZNF177	0.8155
MIP	0.545
ZNF442	-0.051
F2	-3.6011
GRIA1	-0.176875
GALNTL2	0.8985
WNT5A	-1.5222
LENG9	0.063
hCG_25371	-0.0565
FOXR1	-0.3645
TRA@	1.5061
PWWP2	1.6645
C1QTNF7	0.923
SLC7A4	0.378
C4orf7	3.83525
C17orf80	0.227333333333333
KLK4	0.931333333333333
IL31	1.681
TMEM176A	4.31225
CTNNB1	-0.011
BHLHB2	-0.03475
TMEM185B	0.447333333333333
ARD1B	0.2665
C1orf93	0.398
BRUNOL4	0.355833333333333
LOC541469	-0.1345
UPK2	-0.18625
GAS8	-0.566166666666667
PATE	0.216
IMPACT	-0.189375
WNK4	-1.9335
HNRPLL	-0.17425
GAD2	-0.3955
ITGA6	0.33975
BMP15	0.494333333333333
CYP2A7	0.351625
RIC8A	0.225125
CCND1	-1.92708333333333
USP35	-0.7595
DSCR2	-0.2765
CCL4	5.04
ZCCHC10	0.166
NOL11	-0.4875
TRPM2	2.30533333333333
PSMD2	-0.288454545454545
CHTF18	-1.53125
USP18	1.77775
RRAS	0.59925
LAMC3	0.08275
TOX	-3.13783333333333
PCDH15	0.124
GABRG3	-2.11875
NUDCD2	0.316
SGCZ	-0.252
KCTD17	-0.4162
SPSB2	0.798
TPPP3	2.20383333333333
CILP2	0.789333333333333
CALB2	2.15375
CEBPZ	-0.1045
ZNF479	0.1785
FMOD	5.1975
C21orf66	-0.662214285714286
CLN6	-0.0776666666666667
ANAPC1	-0.56425
SH2D3C	1.88025
PTPN14	0.0274
TRIM42	-0.0375
APTX	0.2815
SNRPG	0.4265
BMS1	0.4695
MAGEA3	-4.2575
NFATC3	-0.632166666666667
LRRC45	0.469333333333333
ARS2	0.135857142857143
LRIG1	0.426166666666667
EPSTI1	2.1855
PRSS27	1.05425
ERC2	1.8125
PRKACB	0.240857142857143
PRDM13	-5.6115
HCG27	-1.10175
KLK12	-2.2765
HSD17B7	0.431166666666667
ZNF354A	0.63375
PCDH11X	0.275
DMGDH	0.91825
PCBD2	-0.164833333333333
TMC6	-1.268625
RIMS1	0.29275
SF3B2	-0.514666666666667
RCN1	-1.24533333333333
CPB1	0.6965
BCAR3	0.53325
FCRLB	-0.576625
PAK1IP1	0.056
OR10H1	0.27
KIF9	0.3924
PITPNM2	0.27275
L3MBTL4	1.4765
TGFB1	0.0607
ZXDC	0.226
SLC6A16	0.6735
SRrp35	1.910125
LRRC8E	1.659
PPIAL4	0.101166666666667
EOMES	1.73016666666667
PAX2	0.1505
SCARF2	0.218125
PSEN2	1.155
PCDHB13	1.222
C10orf28	-0.22
DHRS7B	1.04285714285714
C1orf131	0.108
ASB1	-1.0371
ZNF223	1.49133333333333
LCMT2	0.52475
MEP1A	-1.42825
TMEM53	1.76475
RSPH3	1.28175
C10orf33	-1.6025
LOC644285	-1.845
PTPN9	0.0523333333333333
ABCA12	0.967
CCDC37	-1.0805
RUNDC1	0.2695
YES1	1.17566666666667
FAM120AOS	-0.72125
OR5M3	-0.078
PPP1R3F	1.07041666666667
IL13	0.478
MDFI	2.5515
PRNT	-0.09975
ZDBF2	-1.327
OR10C1	0.199833333333333
CLIC1	0.657
LILRA5	1.86333333333333
CSAG1	-3.90083333333333
TREML2	0.638666666666667
FAM125A	0.335166666666667
ZNF74	-0.82775
FAM104A	0.405
LRRC39	-1.302
SAMD5	2.235
HYAL2	1.0375
HIST2H2AC	-0.184625
IGFBP5	0.705608695652174
NRTN	0.485
KIAA0556	0.0102
FAM29A	-1.28033333333333
JMJD2A	0.02
EPHB1	1.37125
POLD4	-0.016875
ANAPC10	0.08775
LRRC36	1.23475
MEGF6	0.056875
LPHN3	-1.2245
BMP10	0.091
C21orf55	0.8705
CREM	0.211375
PTGER4	0.904333333333333
METAP1	-0.74025
KCNQ1	2.20183333333333
NR2F2	-0.2755
SSFA2	-1.08416666666667
CTTNBP2	-2.71875
BCL2A1	0.32375
ZBTB24	0.371
SLCO6A1	-1.53025
PRDM1	0.3508
OR7D2	-1.43283333333333
CCDC47	-0.3497
LOC646982	-0.062
SLC26A6	-1.22433333333333
BIN1	-0.4053
SRRM1	-0.596357142857143
PCSK1N	0.9405
ALS2	-0.0717
ECT2	0.324157894736842
CACNA2D2	-0.689875
DOCK6	0.215
C10orf119	0.20175
FATE1	0.8045
DUSP23	1.84725
TRIP6	-0.598571428571429
NUP35	-0.9795
CDH3	3.0095
KLHDC8A	1.7085
C9orf116	0.184125
EI24	-0.135
CENTD1	-0.081
RWDD2B	0.0486666666666667
DOCK1	1.128
NPAS2	1.666375
NR3C2	1.77033333333333
FAM63A	0.0855
INPP5F	-0.9225
FAM111A	-0.1767
MYBL1	-3.02066666666667
IQGAP3	0.430666666666667
CRADD	-0.454333333333333
DUSP12	-0.64275
PDZK1IP1	3.84125
VASH2	0.00025
CTR9	-0.10375
VIL1	-4.179
OR8U1	0.3365
CCDC107	1.46
PTTG1IP	0.672375
OR4X2	0.335
COL9A1	-3.5425
PSMD9	0.3295
ZFP62	-0.768
TIP39	-0.00775
PARP15	0.8175
TTC19	-0.230125
C1orf114	-2.369
GFPT1	0.848
SLC27A6	-0.7575
MRPS10	0.459
CALML5	4.3855
TRPM7	-0.900875
CGNL1	-0.456
CECR1	1
SERPINB8	0.791166666666667
TMEM102	0.855625
PDIA2	-2.86825
NUCKS1	-0.122833333333333
HOTAIR	2.42125
EBI3	0.30175
NXN	1.22775
ZMYND19	-0.393375
FOXJ3	-0.2745
EIF5B	0.3516
EIF2B4	0.347166666666667
LEO1	-0.7435
ZIC5	-2.36725
IL20	-1.02866666666667
KIAA0415	-0.16075
FLJ37357	-0.1035
TSPAN12	1.785875
ACTR3B	-0.3935
TFAM	0.479833333333333
IL17RD	1.784125
PARP12	1.68325
KLHDC7A	0.354
KCTD4	-0.1695
GTF2H1	-0.18025
FLCN	-0.568333333333333
BIRC4	0.13725
LOC790955	-0.03525
VKORC1L1	-0.3005
CYP4F22	-0.4015
TAS2R5	0.655
ZNF582	1.6815
HS3ST3B1	-0.335125
CTNS	0.3075
STK36	-1.07133333333333
MMD2	-0.2515
RP5-1103G7.6	0.093
FLJ23356	0.497
CRH	-1.099
C1orf182	0.186166666666667
ACP5	3.08683333333333
AMFR	0.7297
CA4	-1.525
PLCB4	0.5645
MPHOSPH10	0.65625
UNQ473	3.39866666666667
G3BP2	-0.447666666666667
SR140	-0.378916666666667
HOXA2	1.039
PYGB	-0.113
BAT1	0.330416666666667
DKK3	0.283833333333333
DDX31	-0.659625
TULP1	-0.19325
NHLRC2	0.49175
TNRC4	-0.257833333333333
ZNF430	0.572
TNRC6A	0.60175
PLA2G1B	0.377333333333333
RCHY1	0.143333333333333
GTF2A2	-0.428833333333333
MGC4294	-0.138
ZNF691	0.008
TACC3	-1.55275
DNAJC5G	-0.000500000000000011
LOC4951	-0.247
MS4A4A	0.079
LOC152485	1.5225
PPP1R2P1	0.3385
PPP2R5B	0.00275
RPGRIP1L	-0.00574999999999999
SPOP	-0.3754
PTPRF	1.25033333333333
MGC42090	-4.521
SUSD3	-0.76825
THOC4	0.042125
MAML1	0.0478
FXR2	-0.529666666666667
TYK2	0.277375
MUC6	2.00916666666667
DNAJB7	0.7975
PIP4K2A	0.400428571428571
MEX3A	2.11716666666667
RRP1	-0.310375
TFAP4	-0.15875
CXorf41	0.64275
MTMR4	-0.0111666666666667
CTLA4	1.052
SNX9	0.802125
CIB3	0.636833333333333
NECAP1	0.383875
PLA2G2D	0.5166
GLMN	-0.109
DCLRE1A	-0.45075
PDX1	0.3305
SAMD11	-1.579
MRPL55	0.9257
TLR7	2.579375
TBC1D21	-0.102666666666667
SMAD1	1.3593
ACTRT2	-0.138
RIOK2	-0.34325
PDLIM4	-0.803
SLC22A15	1.269
ABHD13	0.3616
STX18	0.0595
CCPG1	-0.108571428571429
DCBLD1	1.314
SLC2A6	-0.239
NOLA3	0.32875
TRDMT1	1.05364285714286
IL17F	0.0730000000000001
ATP1A4	1.30433333333333
OR52W1	0.4155
CFL1	0.0055
IL4	0.9335
RBP2	4.04966666666667
CPSF6	1.169375
TTC8	-1.27666666666667
MUCL1	7.141
EYA3	-0.480166666666667
KRT38	0.596666666666667
GNE	0.13925
ZNF501	1.145
SLC35A2	0.957125
CEP110	-1.2249
MYF6	0.12775
MGST2	-0.241666666666667
TRPV4	0.0206666666666667
NEK8	0.0863333333333333
NOX5	-1.405
NCKAP1L	0.183333333333333
EMP3	-0.488333333333333
BPY2C	-0.895
C1orf38	0.69475
ELOVL2	-2.486
CBX7	-0.171916666666667
OSBPL1A	0.271166666666667
ZNF589	-1.25525
ESCO1	-0.738166666666667
TRA2A	-0.09875
C3orf26	-0.91325
PHF2	0.176916666666667
PID1	-1.07466666666667
RFC1	-1.0705
MTAP	0.380375
ADORA3	4.51233333333333
LOC389458	-0.7845
TRNT1	-1.193625
CRIPAK	-1.56
RAI2	1.6735
ANKRD44	-0.85625
GZMB	4.7075
NFE2L1	-0.140125
STIP1	-0.646666666666667
RASL11B	-0.695
NT5DC2	-1.387
LRP2	-0.393125
MTDH	-0.256
ARSG	-0.8345
HSP90AB1	0.0721666666666667
CT45-6	-4.6095
ZNF483	-0.897
LMBR1L	0.0535
S100A2	0.7931
C2	0.389055555555555
C2orf27	-0.629375
EIF4EBP1	1.44025
GCKR	-3.08533333333333
PPP1R9B	-0.147
FER	-0.44925
SNRK	0.558833333333333
OR5M10	-0.0905
UTP6	-0.58275
CAPZA3	0.63175
FBP1	1.06588888888889
TERT	-1.5705
CCL1	-1.5935
FUCA1	1.8425
ALS2CR8	-0.946333333333333
KCMF1	1.02166666666667
SRCRB4D	-1.47
OXCT2	0.426333333333333
IL17RA	0.546833333333333
MPP5	-0.103625
SPA17	0.0755
FLJ10986	0.4965
GALNT14	2.23075
CXorf27	-1.38925
NPLOC4	-0.22725
RAB34	-0.573
KRTAP3-3	0.1375
ARSD	0.6485
CPLX2	-2.0435
PJA1	1.1075
WHDC1L1	-1.13
RB1	-1.8417
MTMR15	-0.1815
PHLDA2	0.92
GUCY2F	-1.743
MPV17	-0.132833333333333
SLC35D1	-0.603
LYSMD3	-0.0846
COL16A1	0.7335
ERLIN1	-0.997
JMJD4	-0.15775
HIST1H2BK	-0.354
TP53I11	1.809
ST3GAL4	-0.2778
PF4V1	4.18333333333333
ALG8	-1.74975
REG1A	0.58375
MINA	0.49975
CYB5R3	0.181583333333333
HHLA1	-0.96725
MYST4	0.6516
VASN	0.4885
UCHL5IP	-0.42325
TFAP2A	0.993375
MGC9913	1.1245
C9orf97	-0.1615
LOC90379	0.45075
PHF15	0.803642857142857
ZNF169	-1.508
KRT7	3.4354
GLIPR1L2	-0.168
LOC116236	0.45875
IQCF3	-1.18366666666667
RDH14	1.1625
HNRPK	0.326642857142857
RABEPK	-0.8055
ISX	2.082
CBARA1	0.468
RAD51AP1	-0.133
MLL5	-0.0425
CXorf48	-5.769
SGCD	-0.751
PHTF1	-0.421375
CA3	0.298
CMTM5	-0.17775
STX10	0.233375
JMJD2D	-0.09
P4HA1	0.745666666666667
GAB3	-0.081
DHRS4	0.484333333333333
COL4A1	2.8600625
C20orf20	-0.144
OSBPL2	0.783
PTTG2	-1.19625
KIAA1688	1.053
STS	-1.392125
