Hybridization REF	TCGA-A2-A0YH-01A-11R-A109-07
ACTN1	0.1331
MRPL36	-0.325166666666667
C20orf106	-0.797
FBXO6	1.58516666666667
MKS1	0.479166666666667
CX3CR1	-1.442
PDE1B	1.041
PLP1	-3.31925
KISS1	-0.0766666666666667
C14orf2	-0.308
TBC1D3P2	-1.26
COMMD6	0.22
ANKRD7	0.271
PTCHD1	-1.9225
NARS2	-0.59825
DOCK7	-0.747875
FAM127B	-0.065
LOC390243	-0.161833333333333
N6AMT2	-0.11175
ZNF391	-0.27
DNAJB14	0.1955
WRB	0.041875
BPI	0.119166666666667
TTC4	0.202
FAM10A5	-0.37275
GOT1L1	-0.0142
MAGED1	0.73825
RESP18	0.20425
WFDC6	0.92725
MT2A	-1.2175
C11orf56	-0.21025
KIAA1432	1.3295
ROR1	-0.6735
HSD17B14	1.971
ZFAND2B	-0.746125
SAMD4B	0.501
HEXA	0.30125
HNRNPU	-0.257545454545455
USP39	-0.091
NRD1	-0.12975
R3HDML	0.17975
FLT4	0.41
OMG	0.164666666666667
OR52N4	0.755
LOC399818	-0.4145
ELA2	-2.51875
VENTXP1	0.626
RFC5	-1.6105
OR52L1	0.189
PAX5	-0.079
FBXO2	-1.38525
GMEB1	0.05
AKT3	-0.481833333333333
CRB1	-1.52283333333333
CTTN	0.170166666666667
UTP15	-0.464333333333333
HSBP1	-0.80525
PHF11	1.89175
NDEL1	-0.00933333333333333
USP8	-0.1165
BAIAP2	0.248375
SI	-0.204666666666667
ARSJ	-1.1495
BAAT	-2.773
KCNS3	0.522166666666667
LOC126147	-0.474166666666667
TMEM37	0.557
C1orf162	4.09366666666667
MBD1	-0.0233
ITGAL	2.15116666666667
WDR73	0.0883333333333333
GKN2	0.188666666666667
ARFGAP1	-0.6765
SLC5A8	-0.894
ZBTB40	-0.3317
CYP4B1	3.17916666666667
LYPLAL1	0.32125
CHST3	-0.96225
MAP3K9	0.393
BTAF1	-1.036
TFAP2E	0.221
RBM35B	-0.28675
LOC441251	-0.591
ANKRD25	-0.021
UQCRC2	-0.111
MAEA	0.358416666666667
HYAL1	-2.8771
RNPEPL1	-0.357666666666667
CPSF2	0.622375
PSD3	-0.4381
ABCA13	0.079625
AGR2	3.258
GBX1	-1.026
HDLBP	-0.108285714285714
ACY3	-0.694
HECW1	-0.317
ZNF519	-1.08
HOPX	2.92475
ZNF304	0.099625
OR12D3	0.502
FKSG43	0.37225
METTL1	0.298625
MFSD3	1.7326
PSPH	-1.23425
CLCA3	-0.6625
DARS2	0.302
CDC25A	-0.943833333333333
BAIAP2L1	0.33325
B3GNT5	-0.097
USP29	0.022
ARHGEF10L	1.2844
ATOX1	0.297125
ADAM30	0.1
DNASE1	0.272
STT3A	-0.286666666666667
RAB6IP1	0.06675
PTN	2.258
C1orf106	0.211923076923077
HECA	1.4505
RNF122	-0.4485
SLC22A18AS	-0.160833333333333
GNG8	0.858333333333333
ELP4	-0.421
FAM65A	-0.162
RPL10A	-0.298333333333333
IRS4	0.0205
MACF1	0.2297
SEC24D	0.62825
LOC374395	0.42725
TGFB2	0.00675000000000001
MDFIC	0.665625
CHRNE	0.124166666666667
PCMTD2	-0.512166666666667
ATP6V0D1	0.0451666666666667
MTA2	-0.354
LZTR1	-0.1455
RAP1A	0.547833333333333
AXIN1	0.378625
POLR1C	0.7785
TRIO	-0.45425
PLXNA4A	-0.598583333333333
C5orf33	-0.42375
DEPDC1B	-2.601625
ZNF473	0.504833333333333
MTM1	1.1955
GPR107	-0.1665
CSNK1A1L	0.601666666666667
FLJ14154	1.32975
NLRC4	4.782
ENPP4	1.27066666666667
PADI3	0.0485
RNF170	0.71575
CG018	0.582666666666667
C16orf7	-0.603
KCNE1	0.69375
NRM	-1.1455
SLC37A3	2.19057142857143
TPD52L2	-0.782833333333333
UNC5B	1.8335
C12orf12	0.00600000000000001
SDHB	-0.08825
CLRN1	0.191375
NUDT10	1.19833333333333
UGT3A1	-0.089125
FBXW8	0.96875
RHOF	-0.05175
PTPLAD1	0.575125
MYO3B	-0.4705
DERA	-0.91175
TPP2	-0.70625
C19orf53	-0.254166666666667
GINS3	-1.527875
ST6GALNAC5	2.593
CHSY1	-0.34625
MGC15705	0.053
GPR83	0.318166666666667
EXT2	0.375625
DOLK	0.3145
TUBAL3	2.1235
ACVRL1	1.6123
ABL2	0.0689166666666667
C14orf156	-0.413166666666667
PTPRZ1	-1.86525
DIP2C	0.656875
LAMP1	1.76925
RXRA	0.1973
MAP3K5	0.0425
ALKBH1	0.890833333333333
PDLIM7	-0.28475
ARL14	-2.009
SNIP1	0.0933333333333333
TIMP3	1.78583333333333
RGS3	-0.1245
SPAG16	0.1128
ABHD4	0.37175
ARHGEF12	0.52875
GLUD2	0.611
RAC2	-0.1162
UAP1L1	-0.3795
SLC18A3	0.0145
YOD1	-0.4085
RALY	-0.16425
HMOX2	0.855625
DGKH	1.1165
DBNDD2	1.2505
YIPF4	0.64775
THAP10	-0.17275
ZNF513	0.7985
HAGHL	0.243666666666667
ITGB4	-1.137
CCDC141	-0.7065
YTHDF3	1.9945
C5orf28	0.00124999999999999
RPL7L1	-0.202125
TMEM30B	1.29564285714286
ANKRD35	1.3025
DUOXA2	-0.3215
TBC1D5	0.273
DFNB59	-1.3165
HRH4	0.423
MYO6	2.497
DNAJA4	2.615875
RBM24	1.6015
CEACAM20	-0.7095
RBM23	1.04585714285714
NGFB	0.631
C1orf63	-1.0767
KRTAP7-1	0.0745
PERLD1	1.422
NPB	-0.112
C17orf59	0.3163
HSPBAP1	-0.60325
SLC15A4	0.55625
PRTFDC1	0.24025
OSMR	-0.917428571428571
CYSLTR2	-0.0315
C19orf25	-0.5796
KIAA1797	0.203
NLRP6	0.086
FAM105B	0.1915
SCRN2	-0.282166666666667
LRRC58	0.4494
RNF17	0.274625
NEIL3	-1.794
FAM137A	-1.944
SKP2	-2.118
PARVA	0.97725
PKLR	-1.512
RNF34	0.783125
A3GALT2	0.11475
C12orf50	0.229166666666667
SUNC1	-1.529
FAM102B	-0.417666666666667
CCT2	-0.49475
LRRC37A2	-0.671
ARF4	0.87
SIKE	-0.045125
C8orf48	1.13883333333333
MBTPS1	-0.547642857142857
GPSN2	-0.4555
NCF2	4.5495
SLC12A6	-0.389166666666667
MRPL48	-0.169
HMGN3	-0.975833333333333
LRRC62	-0.685
PAX9	0.06025
FAM55A	-0.6375
C20orf42	-2.74966666666667
SCML2	-1.0395
BCL9	0.23525
FAM40A	0.60975
C9orf41	-0.588333333333333
ZNF774	0.8105
LETM1	-0.3575
PLXNB1	0.091
NIPSNAP1	-0.058125
USP10	-0.7265
F9	0.558
LIPE	-0.38375
CNGB3	0.587
C12orf52	0.288625
PI4K2A	0.371
MED8	0.24275
STAT4	1.8147
FGD4	0.287666666666667
RNF145	-2.19016666666667
WDR32	1.7439
CLDN2	0.0168333333333333
TCEAL8	0.7045
ZMYND8	-0.843
PDXK	-0.64928125
GATAD2A	-0.07225
PTGES3	-0.7365
CCM2	-0.09875
TAP1	2.77375
ZNF670	-0.997
ETS2	-0.476642857142857
C6orf166	0.815
PRMT2	-0.0261428571428571
OR4B1	0.1415
INTS8	1.315
CCDC102A	0.078
CCDC83	-2.0055
ITGA1	-0.0794
EPHA5	-1.5818
FAM24B	-1.6225
TSGA10	1.29375
HAL	0.638166666666667
MYOT	-0.447
SPACA3	0.25475
BCL2L2	-0.328833333333333
CUGBP2	0.3305
CCNB3	2.4065
RNF113B	0.24225
MERTK	1.63825
BAG1	0.51225
VPS36	0.7135
ORMDL3	0.8572
C1orf190	0.632
ZNF625	-0.526
CORO2B	-1.40875
ALOX15	0.2235
CST1	0.9625
NUPR1	2.38816666666667
CCL7	5.3435
SMCR5	-2.3205
DSC2	1.8285
RBMS2	0.734
GRIK4	1.3595
TRIM65	0.1194
TMPRSS6	0.250571428571429
TP53INP2	-0.57375
GLB1L	0.480666666666667
LOC388284	0.118166666666667
PUS1	-0.488642857142857
BCL9L	0.42
OLFM1	-0.216416666666667
RET	1.569
MASTL	-0.924166666666667
ALX3	0.511
IL1RL1	0.490166666666667
ZNF765	-0.4702
C14orf138	-0.358
SNX10	0.526166666666667
TAC4	0.1815
C1orf64	3.72975
POGK	0.602875
MAPK9	0.69825
ZNF366	3.39575
C8orf79	-0.6762
CLDN7	2.34275
OR5AT1	0.329
TRIM37	-0.73475
LRRC25	3.0485
GRHL2	2.2902
TEKT3	0.20725
LASS5	0.3165
ABCC4	-1.10783333333333
DLG3	1.155625
VGLL1	1.34825
ZFP36L2	0.349833333333333
MFRP	-0.114666666666667
KIAA1799	-0.511
FLJ44379	0.136
PCNX	0.42225
ANXA9	2.4565
CYP4V2	1.391
PIK3C2A	0.74875
SRR	-0.855
NOL3	-2.0715
IFITM2	2.249
ARNTL2	-1.18925
ZNF595	0.85175
NLRP13	-0.5185
ASPH	-0.00412499999999999
CPA2	0.2955
PVRIG	-0.534333333333333
LEPR	-1.2355
C16orf42	0.716166666666667
SH3BGRL	0.80025
FAM77D	-0.265833333333333
FNDC7	0.406
C9orf6	-0.124333333333333
NOTCH2NL	0.588166666666667
PGBD1	-0.206666666666667
SYNGR2	1.32683333333333
PITPNA	-0.0980625
PRPF4B	-0.3495
SLC43A3	-0.426928571428571
NRBP1	0.90275
SLC25A22	0.47975
ILK	0.17225
SLC22A8	0.466166666666667
MRPS7	0.2305
PITX2	-0.435
FABP3	4.34325
OR1L1	0.2425
LOC728215	1.23825
BLID	-1.0705
KIAA1217	2.37976470588235
TFPT	0.37925
AP4B1	-1.26475
VBP1	-0.4625
OR1K1	0.3625
MORC3	0.23325
BHMT2	0.494166666666667
C3orf10	0.711
FZD7	0.267833333333333
WFDC10A	-0.28
PMS2CL	-0.009
CCDC32	0.7125
FA2H	-1.93125
ALG13	-0.46
TTLL7	-0.0641
SPOCK3	-0.04525
SLC13A2	0.5265
AIM1	1.60075
GPRC6A	0.2675
EGR2	2.7505
MED11	-0.13425
WWC1	1.61575
SH3GL3	-3.49775
RIF1	-0.251
PRLH	0.0855
VLDLR	-1.523
DBT	0.0676875
C21orf63	0.534
CGGBP1	-0.208125
KRTAP12-2	0.3975
TADA3L	0.01975
ZBTB16	2.2615
PDGFB	1.85575
RFX1	0.128875
UQCRB	0.9065
LOC133874	2.2455
HPS3	-1.3735
LGALS3BP	1.507
DKFZP564O0823	0.985357142857143
MRFAP1L1	0.5605
HOXA10	-0.67
NGB	0.055
KIF21A	0.345153846153846
IFLTD1	-0.269
LZTS1	-1.744875
ARHGEF3	2.06325
RHBDL3	0.745
CSNK1G2	-0.526
ChGn	-1.4615
KIAA1244	2.41916666666667
GABRB2	0.095
MGC72080	0.039
CD27	3.6625
EGLN1	-0.9455
PEX13	0.563
RWDD3	-0.97975
RNF12	0.202333333333333
GRIN2B	0.037
ADAMTS14	-0.4985
DYDC2	2.547
ATP6AP1	1.6489
NR1H2	0.0508333333333333
PDK2	0.43125
C3orf17	-0.1825
SLC38A2	-0.685642857142857
SLC25A29	-0.679666666666667
C15orf29	0.24575
ADAM9	0.79425
TMUB2	0.4505
GPR176	-0.42225
AGK	0.78425
MCCD1	1.4405
NDUFA4	0.06325
TMEM146	0.017
DUSP1	0.37275
UNQ6975	0.568
EMX2OS	4.01675
INSM2	0.04275
LUZP4	-0.25725
SETD6	-1.643
P2RY2	3.379
SLC45A2	-1.411
RABGAP1	0.367166666666667
UBXD5	0.10075
GPRC5A	1.4716
PAK3	0.3515
LOC63920	-0.55075
TGFBR1	0.2819
KRTAP6-3	0.03
SFMBT2	0.000750000000000003
CDC42	-0.1148125
C11orf35	0.21
TTLL2	0.09875
UACA	0.3255
CD97	-0.2715
SETD5	-0.278625
NINJ2	-0.3775
PTER	-0.655
POMGNT1	-0.22175
KRTAP4-2	0.4435
ECGF1	2.670625
HRB	-0.380363636363636
ATP1B2	-0.191
LOC400506	0.56175
COL4A3BP	0.35875
C6orf97	1.38
GRHPR	0.952125
TAS2R1	-0.157
SEMA7A	-0.4385
EDF1	-0.09625
ODF2L	0.4043
PCID2	-0.0441666666666667
GTF2H4	-0.641666666666667
ZCCHC3	-0.500625
CGB2	-0.180333333333333
NEUROD1	-0.081
C20orf75	1.6625
RP5-1054A22.3	0.839333333333333
IFNA5	0.415
ZNF134	0.23775
MGC119295	-1.1059
ZSWIM6	-0.620375
SMEK1	0.754833333333333
PCGF2	0.178625
C1orf102	1.767
CYP2A13	1.1065
KCNH6	-0.6479
MDM1	-0.6512
ALDH7A1	-0.549333333333333
C9orf75	-0.248
VDAC3	2.447625
OR51T1	0.2565
EIF3F	-0.722333333333333
KCNJ10	0.00575
LENG8	-0.09225
EDEM2	0.80975
CCNJL	-1.25566666666667
DHX37	-0.788
CRYGN	1.098
AATF	-0.177125
ZNF630	1.718125
E2F5	1.936
WFDC13	0.149
FTSJ3	-0.7345
C4orf33	0.765
LHFPL4	-2.492
C19orf56	0.06325
SMAD4	-0.00575
AFM	-0.142333333333333
G0S2	-2.09225
FCHSD2	0.6687
RRP1B	-1.221
EEF1B2	-1.5185
STAT6	-0.716833333333333
ZNF195	-0.50025
GNL1	-0.9415
ZNRF2	1.3535
PER3	0.081125
ASB16	0.155
C10orf10	1.75057142857143
ADCY8	-2.88566666666667
C9orf58	-0.854
ARMC10	0.0723333333333333
PSG1	-0.7785
DHX34	0.2015
VARS2	-0.399875
NFIC	0.2905
ITPR2	0.9335
AGXT2	0.704333333333333
OR6K3	0.3965
H2AFZ	-0.905333333333333
MLLT3	0.889416666666667
COX4I2	0.967
CCNT2	-0.102625
PLK4	-1.116125
NUMBL	0.0193333333333333
MED16	-0.361
PLEKHQ1	1.622
GOSR1	0.683222222222222
BTG4	-0.027
RPL30	1.51225
IGSF5	1.293
IGFL2	3.54033333333333
ELMOD2	0.858
SHC3	-1.944
HAVCR1	-0.1185
DYNC2H1	-1.04275
RNF5	-0.2585
C2orf7	-1.366
NLF1	-0.297
KLHL25	-0.07075
LRP10	1.4037
KRI1	-0.3605
PUS7L	0.097
MGMT	0.5895
HOXD1	-1.33283333333333
CSH1	0.2264
ATG16L2	-0.921
FLJ44635	0.233
CHODL	0.325
EXOSC8	-1.129
SLC28A1	0.006
MYO7B	-0.561166666666667
SEH1L	-0.3461
MTNR1A	0.238333333333333
TSPAN5	0.334166666666667
CDC45L	-1.2755
AMIGO1	0.9845
ATAD3A	-1.481625
OSGIN2	1.53933333333333
PDIK1L	0.573166666666667
DARC	1.543
PIPSL	0.551
SHMT1	-1.12525
CRISP3	1.5465
POPDC2	1.2845
ZRANB2	-0.999833333333333
FBXL8	-0.4635
TRIP13	-1.61318181818182
EIF5AL1	-0.2775
POU5F1P3	-4.658
IL6	-2.21733333333333
CXorf38	0.155333333333333
IFNA16	0.0245
FBXL2	0.6745
BRD1	0.14725
STATH	0.21275
FBXO44	-0.5415
MCCC2	0.89425
CDC2	-1.2545
C5orf23	0.618
IVD	1.264
C10orf122	-0.522
MSL3L1	0.397
MVP	0.32825
EPOR	-0.8507
ZMYM1	0.108666666666667
BCL7C	0.651166666666667
PSTPIP2	1.1801
LYPD1	-2.72
OR8G5	0.897
ZP3	0.0716666666666667
BCAS4	1.19833333333333
EDG6	2.69275
ISY1	0.418
PRAMEF2	-1.182
CUL1	0.348125
RNF213	1.8711
CCRK	0.6895
DHX9	0.245625
C13orf29	-0.96525
NCKAP1	0.230166666666667
MRPL43	0.779071428571429
XPR1	-0.75225
PKN2	0.0447
PODNL1	1.2075
ZNF333	0.235125
DALRD3	1.2125
OPN1SW	0.271
BTBD6	1.05225
C11orf82	-1.387
OR5P3	-0.2025
DUSP11	0.2125
L1CAM	-1.2847
NEK11	2.50933333333333
OR7E91P	1.122
CNTN3	3.5199
CREB3L2	-0.25175
ZBTB37	0.885
KIAA1324L	0.418
NDUFB10	1.02433333333333
NUDT2	0.80225
GTPBP8	-0.49225
CACNA1D	1.581375
PRKAA2	-2.012
PRDM8	-0.167
MGC16075	-0.0306666666666666
KRT14	-1.33685714285714
PP8961	0.112875
MRPL18	0.187
ABCG2	-2.423
PACRG	0.99225
BBS2	0.40125
KREMEN2	-2.5385
FBXO21	0.5715
HNRPUL1	0.389833333333333
GRB10	-0.9275
CLSTN1	0.3745
LMAN2	0.3517
C17orf61	-0.89675
NIPSNAP3A	0.1135
INSIG2	-1.14383333333333
PCDHB7	-0.513333333333333
STXBP2	0.50125
CMAH	1.20441666666667
SEMA5B	-1.25975
ZNF155	0.335666666666667
COQ6	0.648166666666667
PRPF4	-0.33825
TSPAN15	2.7546
VN1R5	0.106
LATS2	0.55675
SELK	0.29875
PGK2	0.711
MS4A1	-0.995125
TYW3	-0.5873
KRTAP5-1	-0.20225
RCCD1	-1.31783333333333
BTN1A1	-0.038
DDX28	-0.62825
TMEM65	1.441875
LOC92345	0.317
TTC31	0.01375
WDR46	-0.6725
CHP2	-1.18183333333333
LSP1	0.6245
ZNF542	0.107
EXOSC1	0.0905
ARHGAP18	0.295333333333333
LRRTM4	-0.725
MAOB	6.02741666666667
CACNB4	-0.09475
MGC33846	0.292125
RANBP3L	0.793125
ATP5L	-0.017375
ONECUT1	-3.089
NUDT9	1.07175
TMEM149	1.5635
STX17	0.4975
IGSF10	-3.57
TMPRSS9	0.237
BMPR2	0.861833333333334
ALLC	-0.21775
KLF7	0.770375
GCC1	0.7783
TIMM9	-0.29425
CDO1	1.12116666666667
MGC10701	-1.4665
IFI6	4.24733333333333
FRMD8	0.9935
MGAT2	0.11925
WBP5	-0.643333333333333
CNIH2	0.01175
KIAA0907	-1.0849
KCNH8	-0.303
CTSG	-2.05625
GRIK1	-0.767
CUL5	-0.212125
FRMD1	0.223
OR9A4	-0.4215
SYT6	-1.173875
FOXD4L2	1.58175
ANAPC2	-0.265166666666667
OPN5	0.1385
TAF13	0.027
LYG2	-0.78925
GGNBP1	0.8105
C11orf40	0.2525
OTX2	-1.019
REG4	0.0713333333333333
EIF5	-0.5900625
PALB2	-0.1935
SEPSECS	0.1792
RNASE3	0.18875
TRIM49	-1.5015
POLR2K	1.6347
GPR42	0.2225
C8B	-2.69375
SASS6	-0.9075
PREB	0.0723333333333333
OR3A3	0.394
TUBA8	0.0655
IGLV2-14	1.4715
STIL	-1.53025
ANKFN1	-0.355666666666667
NME7	0.3725
HOXC12	0.633
UBE2C	-0.395625
FHOD1	-1.8105
CDK2AP1	0.4905
OR6K2	0.4475
DHPS	-0.555
RPL5	-1.27008333333333
TRGV5	0.0645
LOC541472	-0.288625
HCCS	0.421
DENND1B	2.406
LHX3	-0.2505
OR5D16	0.476
CXorf57	-2.80266666666667
IRF2BP1	1.24375
NDST2	0.747166666666667
LCE3D	0.307
BOLL	0.17125
SYT3	-0.701
PIH1D2	0.45675
C20orf7	-0.3695
IL1R2	2.2265
SLAMF9	0.186
PPME1	-0.585625
PIK3CA	0.26175
TRAPPC1	0.283375
COLEC10	-0.016
SLC9A6	-1.14716666666667
PDDC1	-1.17275
CCDC53	0.0545
GK3P	0.26925
DAZL	-1.1685
BRI3	0.35725
SDK1	0.70225
CYP2C18	0.1985
IFI44L	5.425875
RPL3L	-0.208
FUT9	3.05266666666667
KIFC2	0.571
PMP2	-0.54
SLC4A9	-0.302
PLAG1	-1.99733333333333
MYCBP2	0.147333333333333
OR4E2	-0.146
CCDC65	1.50525
C16orf82	0.137375
ENTPD4	-0.559375
BRP44L	0.056875
PMP22CD	-0.0455
TMCO4	0.905
KCNN1	-0.476
WDR35	-0.71425
CCDC80	2.88075
C3orf31	-1.402
SLC7A9	-1.36275
TMEM190	-0.66025
DBC1	0.177
FADS3	-1.36033333333333
PDZD8	0.061
GRM5	0.16775
AZGP1	2.2071
PEX3	0.0985
MED1	-0.3385
ATG4C	-0.715833333333333
HNRPH3	-0.87625
FAM109B	1.41525
C4orf17	0.032
CA10	-0.40375
OPRD1	-0.0405
CCL16	-1.467
SACM1L	0.278
CST6	5.08225
CD63	0.7099375
LGI1	4.19575
ZNF784	0.18675
CRYBB1	-0.469
CX3CL1	0.29025
TOP2A	-1.084875
GYPB	-3.8985
GADD45GIP1	-1.0735
FEN1	-1.122375
IGF1R	0.218875
WDR72	-0.990833333333333
PURG	-0.776
DEFB126	0.30625
PKD1L1	0.02125
CAV1	-2.148
GNPDA2	-0.1004
DGAT2	0.755875
NLGN1	-4.76575
STRBP	0.63025
HPRT1	-0.1365
FANCI	-1.34275
PSMA7	0.5385
DBF4B	-0.626833333333333
TTF1	-0.54525
RAD54L	-2.6435
ELOF1	-0.49225
PLAGL2	-1.064625
ZNF256	-0.59975
HMGCL	0.532
MSI2	1.23816666666667
RPESP	-2.01833333333333
C11orf60	1.24
ABCD1	0.0865
ACAA1	0.651
SPARCL1	4.60942857142857
IL6ST	1.4648
ZNF319	-0.54025
TMEM109	0.5945
FAM90A1	1.479
IL22RA1	-0.476
ATP4B	0.7975
TEC	-0.117333333333333
C7orf30	-0.68625
TXNDC2	0.0701666666666667
ABCB4	0.382
KIAA1191	0.878
C9orf38	0.447
SFTPB	0.18275
CNTNAP2	3.01091666666667
FRK	0.901
TBX19	-0.026
CHD4	0.288
C6orf26	-2.91283333333333
MOSC2	1.1915
IKBKE	1.945
HIF1A	-0.815333333333333
LOC595101	-0.158
RELA	0.258666666666667
TMEM16B	0.462333333333333
ABHD12B	0.49275
TSEN34	0.35225
KIF18A	-0.96125
TXNDC9	-0.00816666666666666
SPATA2L	-0.4
SEMA4G	-0.878
C21orf91	0.092125
MATN1	-0.495
KCNIP4	0.336166666666667
TUSC1	2.701125
OR4C15	0.39075
ARMCX6	-0.471
WBSCR27	-1.3015
OR52I2	0.0425
KIAA1604	-0.764
DYNC1I1	-0.18925
PPP4C	1.566
SLC47A2	-1.90866666666667
TREH	0.096125
CD48	3.0575
ST14	1.84116666666667
PKN1	-0.1655
SPON2	1.68375
XBP1	3.27308333333333
SFRS12	-0.7675
EFCAB6	0.76125
SELT	0.76675
SLC39A2	0.199
ERF	-0.244833333333333
ARL3	-0.13075
SURF6	-0.2121
MLLT10	-0.739333333333333
FLJ11171	-0.3095
TDGF1	-4.29433333333333
ERCC6	-0.25325
EIF2AK4	0.81875
BAZ1A	0.0168333333333333
LRRN3	0.188333333333333
TMC3	0.0845
EFTUD1	0.008
PTPRO	1.93333333333333
CLEC12A	1.57025
ACBD4	-0.308875
ZDHHC14	-0.5715
OTUD7B	0.96
ACTB	0.7945625
MSRA	-0.5845
LCE5A	-0.046
IFI35	2.001
BSCL2	0.887333333333333
ANKRD12	0.407
CFHR2	0.4285
RGAG1	0.778166666666667
HSFY1	-0.148
SLC30A5	0.0896666666666667
IMPG1	0.4375
GPR109A	0.266
ZNF185	1.0975
IYD	1.14825
NPCDR1	0.8255
SERPINA13	-0.098
HMGCLL1	0.175
NEUROG1	-0.1485
UBQLN1	1.435875
LIN37	0.734
SOCS2	-3.053875
DSCR4	-1.213625
XKR6	-1.896
GPR142	0.563
KRTAP13-3	0.3425
CCDC15	-0.0898333333333333
MOS	-0.0385
CD1E	-1.66
OFCC1	-0.0806666666666667
FAM83D	-1.52875
SRFBP1	0.214
C9orf96	-0.289
DHDH	-0.93475
CCDC90A	-0.3705
RABL3	1.0018
CD320	-1.94766666666667
ANGEL2	0.77725
MRPL21	-0.705
SMG6	-0.276
INSR	0.47475
FLJ14816	-0.557
GLRB	0.380833333333333
C9orf89	0.72025
CIZ1	-0.522375
URG4	-0.256666666666667
LRDD	-1.58616666666667
CBY1	0.486666666666667
NFX1	0.519625
MTERFD2	-0.477571428571429
C19orf23	0.3265
PGC	-2.740625
IER3IP1	-0.3571
RASAL2	1.50933333333333
C1orf89	0.29675
SYNJ1	-0.29525
NFKBIE	1.1485
FLJ40125	-1.58416666666667
TCEB2	0.205
NOG	-1.5215
POLR2J2	-0.5125
HLA-B	3.74225
PCDHA1	0.5035
PPP2R2B	-1.0575
ARHGEF17	0.480833333333333
TCF7L2	0.617642857142857
CHD5	-0.5115
ZNF431	0.129625
TBC1D25	1.7025
ZNF800	0.519
SCUBE2	4.41963636363636
MYCBP	0.315
GPX5	0.1175
C6orf129	0.162166666666667
QSER1	-0.529
ULK2	1.25375
PIGO	1.18483333333333
NRCAM	-1.97778571428571
SLC35E3	1.075375
CSRP2	-2.2795
HYPE	0.58025
MAPK15	0.803
MGC14327	0.2835
TIMM13	-0.261
ZNF462	-1.019
GBA3	1.1855
TEX13A	0.332
MCM6	-1.39988888888889
MTRF1	-0.754
ABCA7	-1.60225
EIF4A2	-0.673
ZC3H10	1.1902
RPGR	0.122833333333333
C20orf94	0.291
RP1L1	0.22575
GPR125	-0.626
USP22	-0.28
OR1L4	0.42775
MLZE	1.752
FLJ32065	0.06975
PTCD1	-0.15025
CRTAC1	0.424833333333333
BXDC2	-0.653
C18orf1	1.61983333333333
FAM107A	1.10814285714286
EFNA3	0.3365
P18SRP	-0.3734
CAMKK2	0.131833333333333
KIAA0649	-0.59825
NES	-1.66216666666667
HS6ST3	1.0435
PON2	-0.7325
TCP11L2	0.009
CLEC4A	2.77925
PRR12	0.686
MLXIPL	-1.8596
C2orf50	2.7455
ZNF28	1.91225
ENC1	1.65466666666667
MAP2K1	-0.040375
FKSG2	0.10125
KIAA0430	0.5885
PTP4A1	-1.01066666666667
GPR156	-0.2905
GTF3C6	0.30525
UBR2	0.0159
LOC388272	-0.77025
MAK	0.367666666666667
ACOT4	3.57475
STC2	1.47308333333333
PIGW	0.026125
SAE1	0.0225
COL6A1	-0.0310454545454545
OAZ1	0.372833333333333
STMN4	0.1665
EDG3	1.505
SGCE	-0.757666666666667
IL11	-0.778666666666667
PRSS8	2.931125
YIPF5	0.587833333333333
WNT4	4.002
CSN2	0.3845
TCF7	-2.751875
TDO2	2.88875
SAMD9	2.05525
S100A7A	-0.167
MMRN1	1.28016666666667
GKAP1	-0.5325
AKR1C3	-2.2115
RNF19A	1.2495
GMDS	-1.31425
YKT6	-0.1105
SPARC	2.1191
C12orf31	-0.17775
UBE2V2	0.861333333333333
FBXL18	0.313833333333333
KIAA0460	0.7645
ADAM22	0.07275
SERPINC1	-4.74375
KCTD21	0.9085
MYOHD1	-1.434
ZNF37A	0.0838333333333333
GTF3C1	0.8285
CTSZ	1.88625
PRNPIP	-0.359625
DRD1IP	0.31875
NR1I2	-1.83666666666667
ZNF266	-1.0253
SPAG4L	0.268
COX4NB	-1.193
SAPS1	0.265833333333333
APOA1	-3.47475
TATDN1	0.784666666666667
C10orf82	3.61375
KPNB1	-0.02625
FOXO3	1.31625
CRYBB2	-1.197
ZBTB5	0.0691666666666667
SLC25A38	0.1925
DCTN2	-0.617833333333333
IFT20	0.40625
CTHRC1	3.775
C1orf31	0.07125
UHRF1	-1.5004375
GPC6	0.22375
C10orf54	1.92275
MCF2L2	-0.401833333333333
WNT9B	0.084125
OLA1	-1.141875
FAM120B	0.38
TTLL10	0.2195
CYorf15A	-4.751
RELN	-2.2557
SCN2B	1.08291666666667
MFHAS1	-1.2805
NKX3-2	-0.440833333333333
RASGRF2	0.655
SSBP1	0.853166666666667
KPNA6	-0.415571428571429
LOC389118	0.1225
HS3ST4	-1.2319
SUPT7L	-0.094875
FLJ32658	-0.57
IGFBPL1	0.28125
KIAA1641	-2.0079
SHKBP1	0.281833333333333
CSF1R	4.792
NAGK	1.8375
MYL2	0.68875
HIST1H4C	-1.612
TOMM7	-0.87525
ADAMTSL3	3.5509
TNFSF14	0.05325
PRRT2	-0.8425
VTA1	0.50975
AOAH	3.989
CRISPLD2	2.17328571428571
PNN	-1.3881
TA-NFKBH	-0.167
ESPN	-0.56425
RBM43	0.5595
KIAA1267	-0.407375
DDX3X	0.282722222222222
KIAA1576	-4.262
PLXDC1	3.62683333333333
FLJ25801	-4.39
HNRNPL	0.04375
RUNDC3A	0.305833333333333
CASP12	0.717
SH2D5	-1.089
