Hybridization REF	TCGA-BH-A0RX-01A-21R-A084-07
HDC	2.182
C2orf16	0.029
SYTL3	2.339125
GOLGA4	-0.40675
NOTCH1	0.830666666666667
ATPAF2	0.536
ECD	0.32725
SSX5	-1.017
SNAP91	0.541
OCA2	-2.66025
PNPO	-0.0568333333333333
DAPK1	0.36
PINX1	-0.32
SELENBP1	-0.221375
NEK3	-0.57625
TMED4	-0.135214285714286
SSTR4	0.3505
FOSL1	-2.4824
CD40LG	0.68
CES1	-1.39208333333333
DCI	-1.0325
B3GAT3	-0.392666666666667
STK17B	1.008
CNTN6	0.01325
CYP3A4	-1.05866666666667
MBOAT2	1.61342857142857
PISD	-0.286125
USP1	-1.5295
PYDC1	1.28216666666667
CENPM	-0.71325
SAR1B	-0.199
TTC7B	-0.21
DP58	0.2465
GPC1	-0.80825
RBL1	-0.551375
TMEM137	-3.024
TOB1	-0.6195
TCEAL1	0.0221666666666667
CENPF	-0.648272727272727
C6	2.1095
PRSS1	-2.59325
PPIL6	0.2405
C6orf124	-1.3255
ODZ4	0.8695
SNCB	0.20925
NDUFB9	1.193375
CNOT6L	0.951333333333333
S100A9	3.90283333333333
TRIM50	0.046
KCTD1	2.4247
WDR63	-0.0655
SPEF2	0.841375
RNGTT	-0.2
CXorf22	0.8575
KCNK16	0.452
CEP250	-0.9645
ATPBD1B	-0.281
KCNJ2	5.35475
MT1B	-0.6255
ZNF684	-0.604
SLC4A1	-0.10025
PDHA1	-0.27925
ZNF492	0.476375
TKT	-0.94975
BYSL	-0.343125
RNF38	0.3835
AHDC1	0.238
KLHL2	0.066
CMTM8	1.7325
DMP1	-0.8235
HERPUD2	0.586625
CRTAM	3.92316666666667
ZNF572	0.7945
TMEM16J	-0.171
HSD17B2	0.6915
UBE2G1	0.212875
AHSA2	-3.42525
PELI2	-1.103
TPX2	-0.982625
ATP9B	0.4
DAZAP1	0.236125
HMGCS2	0.011
C17orf38	0.47425
B9D1	-0.45275
NKX2-5	-0.492666666666667
KIAA1276	-0.0415
LILRB2	4.159
CSTF1	-0.0675
BTN2A1	-0.6035
C15orf48	5.44425
IGF2BP3	-3.39375
FAM113B	2.094
HRG	0.13175
ZNF131	-0.3745
USP47	-0.2195
CCDC88B	-0.392125
HCN1	-0.3653
HTN1	-0.445833333333333
SYCP3	-0.33425
C13orf23	-0.403
PAPOLA	0.0110625
AATK	-0.2667
MSH3	-0.171666666666667
NDUFAB1	-0.84425
ITLN2	-0.568333333333333
BAK1	0.633
MRPL45	-0.596333333333333
MTNR1B	0.411666666666667
LOC645843	-0.3805
SPECC1L	0.326
PGCP	2.45525
SPN	0.350875
GPR143	0.9045
ZNF576	0.4955
TMEM39A	0.5225
ATP5D	-0.452
MAGEB3	-0.436
RPS5	-1.2585
ANP32E	-0.0159285714285714
MTMR1	0.68775
YEATS4	-0.9035
SYNGAP1	-0.29125
PCOLCE	-0.265
MNS1	-1.12775
PCYT2	-0.638166666666667
ZNF182	-0.65125
LAX1	2.493625
SPPL2B	0.7626
ELOVL5	-0.4285
PCDHAC1	0.0885
B4GALNT1	-0.39
BLOC1S2	0.268375
ZNF673	-0.8038
ARHGAP21	0.623833333333333
IRX5	3.672125
LRFN5	-0.0323333333333333
FAM7A1	-0.8155
RAB19	0.1275
GINS1	0.35575
ITM2B	1.0769
PAPSS2	0.560166666666667
OR5BF1	0.7375
ACSL3	-0.525875
KIAA1919	-1.06283333333333
GLT8D2	2.419125
UTRN	0.515571428571428
CNN1	1.474
HISPPD2A	-1.01383333333333
SDAD1	0.495625
SIGLEC9	1.71083333333333
RPL35	-0.0355714285714286
C22orf26	-0.2425
IMPDH2	-1.625125
WDR69	-0.566
SEC14L5	-0.758
CLTA	0.74925
RP11-529I10.4	0.23125
GPR37L1	0.317
OGDH	-0.00150000000000001
ASB13	0.909333333333333
ZFP14	-0.4335
ZCRB1	-0.269833333333333
KPNA3	0.6415
HSPA1L	-0.03
RHOC	0.335625
LOC554175	0.01
PPP3CA	1.0346
SLC1A7	-0.6563
ZNF529	-0.354666666666667
RBED1	-0.29375
DDB2	-1.9805
FLJ11286	1.52233333333333
SPATA1	0.853
MKNK1	-0.116166666666667
DYSF	2.04583333333333
ALKBH2	0.61025
NKD1	-2.63233333333333
C1orf174	-0.014
PLEKHO1	1.76066666666667
ASB10	-0.0305
RING1	-0.403666666666667
NPC2	1.108
AVPR1B	-0.174
YTHDF1	0.225083333333333
LMAN1L	0.842
GSG2	0.9355
CEP170	0.2038
RPS4Y2	-5.36125
MSH6	-1.341
HECTD2	-0.4235
ZNF556	1.39083333333333
PLEKHC1	-0.5909
AIRE	-0.00616666666666666
BCL2L10	1.284
LMOD3	0.362666666666667
ZBTB8	-1.2518
FOXA2	-2.9396
SLCO2A1	3.513125
C3orf46	0.564
PRDM16	-0.1645
TMEM98	0.83825
FRMD5	-2.6305
PDE6C	1.1225
C1orf216	-0.087
EP400	-0.302571428571429
PTK2	1.32391666666667
RNF217	0.878
NDUFA8	0.1075
ZFAT1	1.07075
LAMP3	4.84166666666667
GLTSCR2	-0.00637500000000003
NPW	-0.68
LLGL2	-1.1475
PPM1K	0.639666666666667
C20orf177	-0.05
KIR2DL4	1.6632
NFKB2	0.38125
C21orf122	0.195666666666667
HESX1	-0.3935
GPR114	2.663
SLC25A35	-1.219
GNAT1	-0.307
ORAI3	-0.667
FAM76B	-0.0915
TMEM99	0.3801
TRIM29	2.1971
CDS1	2.08575
RHEB	0.0506
C4orf27	-0.511833333333333
RAB3A	-0.43075
OTUD6B	-0.16025
GPD1	0.36925
CDH15	0.152833333333333
NPM1	-0.931428571428571
TMEM117	1.03025
PRPS2	1.80316666666667
GCK	-0.305
ADRA2A	3.44583333333333
TSPYL4	-0.662
TASP1	-0.842
WDR19	-0.113
C10orf38	2.03725
PDE4C	-0.945
FYB	1.72233333333333
C1orf55	0.635
PPFIA3	-0.53925
RAD18	-0.989
C12orf44	-0.162
CRYBA4	0.057
HVCN1	1.9295
TAF10	0.263166666666667
C16orf48	-0.305666666666667
DEPDC5	0.953666666666667
LTBP1	1.5535
MAPRE1	0.1075
FGF8	-0.0935
C3orf52	-0.16825
SENP7	-0.972833333333333
LRRK2	1.362
RUNDC2A	0.737166666666667
KIAA0355	0.159333333333333
CPEB1	-1.56825
PPEF2	0.0535
ABI2	-0.602666666666667
KIAA0317	0.186875
ATF1	-0.483166666666667
DYNC1H1	0.756875
DIP	0.7235
TMEM33	0.0982222222222222
POLDIP3	-0.85175
C7orf24	0.58975
GPR171	4.87975
CDC6	-0.873166666666667
PLD1	-0.7589
ITFG2	-0.31
NDUFC1	-0.60475
AKNA	-0.067
NBR1	0.246
PKHD1	0.13225
HPS4	-0.9875
MAFA	1.22525
ULBP3	1.0625
DIRC1	-0.2155
IMMT	-1.003375
C22orf13	0.137333333333333
CEL	-0.00350000000000001
MARK3	-0.7695
ADAMTS2	1.5775
ARPC3	0.318
TMEM10	-0.117875
NPHS1	0.059
BRD8	-1.226
WDR12	-1.02575
IDI2	0.00912500000000001
HOXD13	-1.6715
OR8G2	-0.75575
SLAIN1	-1.58875
GABRQ	-0.2685
NR2C2	-0.97475
NKTR	-0.919
TLE2	0.6595
KIAA0892	-0.481333333333333
AURKA	-0.924
GPRC5C	-0.714666666666667
TBC1D9B	-0.474
PNPLA6	0.243833333333333
AP3B1	-0.3935
NAG	0.11775
C11orf68	-0.46425
AKR7A3	-0.6335
AHCYL1	-0.497
COP1	1.402
RPP14	-0.38375
PCDHB18	-0.24725
CDH24	1.4365
KRT17	0.6468
LACTB2	0.57625
DDX24	0.5891
PHACTR1	-1.46366666666667
SLC35E2	-0.663
LOXL1	-1.31475
IQSEC2	0.718875
RGSL1	0.426
PCDHGC5	0.5235
MEGF10	0.121875
PRRX1	1.33433333333333
ASTE1	0.7185
C6orf159	-0.5665
MYOD1	1.43425
GAA	0.3245
ZNF747	0.1
KLRC1	0.351875
IL1RL2	-0.3965
GDF9	-1.073
GPR119	1.0965
TRAF2	-0.214333333333333
HCK	4.31966666666667
BMP6	-1.37525
IL8RA	0.0603333333333333
FLJ35848	-0.15125
EFHA1	-0.60925
CDSN	-0.0365
C14orf54	-0.2205
LSM3	-0.97325
ZFP41	0.453
C9orf126	-1.11016666666667
VIT	-0.6275
SPCS3	0.31225
DEF8	-0.0127
CHAF1A	-1.51783333333333
C1orf165	-1.14166666666667
ZFPM2	0.453833333333333
FTH1	0.15175
SLC35F1	-1.0935
YWHAH	1.08525
C17orf66	0.310166666666667
ADRB1	-0.6785
FOXL1	1.1845
RG9MTD3	0.160333333333333
UMPS	0.00137499999999999
MGC13008	0.113
KIAA1161	0.31
CCDC77	-1.1455
C12orf65	-0.1948
COG4	-0.778333333333333
RCP9	0.843083333333333
RP4-692D3.1	0.621333333333333
CDC2L5	0.51375
MGC7036	0.544
DNAJC11	-0.46625
GDF2	-0.0471666666666667
TIMM17A	-0.32325
HNRNPA0	-0.4146
OR2H1	0.695
PCBP1	-0.180375
COL23A1	-0.52625
LRRC2	0.512928571428571
NSD1	0.174857142857143
FLJ37078	-1.579125
WDR91	0.0661666666666667
TMEM179	0.7045
DSCR10	0.3845
CNDP2	0.6484
FYN	0.496
BEX2	-1.16433333333333
KCND3	0.00650000000000002
YPEL5	1.14775
LRRC42	-0.586833333333333
C17orf45	-0.284125
ZNF649	1.0618
LOC150763	1.257875
COL5A2	2.86191666666667
CNGA2	0.168
ELA2B	-0.0895
RAB9B	1.89975
FAM100A	0.122
NAIP	0.0254285714285714
MYOZ2	-0.070375
SPATA12	-0.694
XRCC4	-0.76525
CYB561	0.8433
CHST10	-0.2225
BAI1	2.73166666666667
BRSK1	0.102166666666667
C17orf89	-0.0905
PDE6H	-0.775
FLJ20309	0.067
MAP7	0.05825
SCN4B	1.41375
SPAG9	-1.0428125
SERTAD1	0.702166666666667
FLJ21963	-2.583
ANTXR1	0.7683
TMPRSS13	2.8665
ETV7	4.68966666666667
DGAT1	0.568
NKIRAS1	-0.643666666666667
TAC3	-3.6
CORO1C	0.555166666666667
RAD54B	-0.067
HRASLS3	0.6575
C21orf42	1.14225
BARD1	-0.728833333333333
ZNF177	-1.21916666666667
MIP	-0.3665
ZNF442	-0.67
F2	-3.66
GRIA1	-0.045375
GALNTL2	1.227
WNT5A	1.0666
LENG9	0.2165
hCG_25371	-0.935
FOXR1	0.0175
TRA@	1.3555
PWWP2	1.06625
C1QTNF7	0.330166666666667
SLC7A4	0.84975
C4orf7	4.976
C17orf80	-0.1185
KLK4	0.182666666666667
IL31	0.3385
TMEM176A	4.8325
CTNNB1	0.2068125
BHLHB2	-0.09425
TMEM185B	0.426333333333333
ARD1B	0.00775
C1orf93	0.49
BRUNOL4	-0.199833333333333
LOC541469	-0.72675
UPK2	0.209
GAS8	-0.452833333333333
PATE	-0.125
IMPACT	-0.433
WNK4	-1.8415
HNRPLL	-0.741125
GAD2	-0.668
ITGA6	0.85
BMP15	0.4205
CYP2A7	0.063
RIC8A	-0.126
CCND1	-1.6765
USP35	-0.7475
DSCR2	-0.875
CCL4	4.72816666666667
ZCCHC10	-0.7375
NOL11	-1.374
TRPM2	2.50425
PSMD2	-0.569454545454545
CHTF18	-1.682
USP18	2.711
RRAS	-0.38825
LAMC3	0.10625
TOX	-1.612
PCDH15	0.114
GABRG3	-1.2185
NUDCD2	-1.071625
SGCZ	0.086
KCTD17	0.3757
SPSB2	-0.3115
TPPP3	1.97133333333333
CILP2	0.528166666666667
CALB2	5.883125
CEBPZ	-0.168333333333333
ZNF479	-0.0875
FMOD	5.32616666666667
C21orf66	-1.02535714285714
CLN6	-0.3865
ANAPC1	-0.6555
SH2D3C	2.1005
PTPN14	1.5932
TRIM42	0.2495
APTX	0.838
SNRPG	-0.426166666666667
BMS1	0.2955
MAGEA3	-4.1225
NFATC3	-0.234333333333333
LRRC45	-0.369166666666667
ARS2	-0.510714285714286
LRIG1	0.188666666666667
EPSTI1	2.28816666666667
PRSS27	1.4445
ERC2	0.01025
PRKACB	0.424642857142857
PRDM13	-4.323
HCG27	-1.40375
KLK12	-0.6825
HSD17B7	-0.317833333333333
ZNF354A	0.242
PCDH11X	0.3615
DMGDH	-0.1735
PCBD2	-0.487666666666667
TMC6	-0.39925
RIMS1	0.1755
SF3B2	-0.307333333333333
RCN1	0.61
CPB1	3.95225
BCAR3	-0.5475
FCRLB	0.87375
PAK1IP1	0.6865
OR10H1	-0.1545
KIF9	0.2036
PITPNM2	-0.72775
L3MBTL4	0.088
TGFB1	-0.2314
ZXDC	0.22075
SLC6A16	1.35625
SRrp35	1.828625
LRRC8E	0.571
PPIAL4	-0.218083333333333
EOMES	2.8575
PAX2	0.4935
SCARF2	0.906125
PSEN2	1.98058333333333
PCDHB13	0.214
C10orf28	-0.397125
DHRS7B	0.794285714285714
C1orf131	0.27025
ASB1	-1.1155
ZNF223	0.5485
LCMT2	0.31425
MEP1A	-1.3135
TMEM53	-0.05225
RSPH3	0.454
C10orf33	-1.7755
LOC644285	-0.634
PTPN9	0.282833333333333
ABCA12	-3.23125
CCDC37	-0.756
RUNDC1	0.5127
YES1	0.102333333333333
FAM120AOS	0.15025
OR5M3	0.108
PPP1R3F	0.00700000000000001
IL13	0.0677777777777778
MDFI	1.7755
PRNT	-0.10825
ZDBF2	-0.7265
OR10C1	0.306166666666667
CLIC1	-0.421333333333333
LILRA5	2.091
CSAG1	-3.75933333333333
TREML2	0.719
FAM125A	-0.744166666666667
ZNF74	0.01375
FAM104A	0.35175
LRRC39	-1.329
SAMD5	0.9335
HYAL2	0.83
HIST2H2AC	0.517875
IGFBP5	0.881826086956522
NRTN	1.16683333333333
KIAA0556	-0.1461
FAM29A	-0.456555555555556
JMJD2A	1.254
EPHB1	2.5825
POLD4	-0.050375
ANAPC10	-1.1945
LRRC36	-0.866
MEGF6	-0.288125
LPHN3	0.464333333333333
BMP10	-0.356333333333333
C21orf55	-0.33
CREM	-0.00831250000000001
PTGER4	0.426333333333333
METAP1	-0.895875
KCNQ1	1.48383333333333
NR2F2	-0.15975
SSFA2	-0.7795
CTTNBP2	-2.60075
BCL2A1	0.662875
ZBTB24	-0.645875
SLCO6A1	-0.87925
PRDM1	1.9091
OR7D2	-0.487333333333333
CCDC47	-0.251
LOC646982	0.038
SLC26A6	-1.52083333333333
BIN1	0.87
SRRM1	-0.139071428571429
PCSK1N	0.870625
ALS2	-0.2095
ECT2	-1.79921052631579
CACNA2D2	-0.284625
DOCK6	-1.152
C10orf119	0.29275
FATE1	0.51225
DUSP23	2.26325
TRIP6	0.198714285714286
NUP35	-1.112
CDH3	4.03225
KLHDC8A	2.37625
C9orf116	-0.3455
EI24	1.1185
CENTD1	1.319
RWDD2B	-0.627166666666667
DOCK1	-0.0835
NPAS2	-0.107875
NR3C2	1.64033333333333
FAM63A	-0.316833333333333
INPP5F	-0.761166666666667
FAM111A	-1.2702
MYBL1	-0.143583333333333
IQGAP3	1.066
CRADD	-0.839833333333333
DUSP12	-1.0605
PDZK1IP1	4.30325
VASH2	0.51525
CTR9	-0.11325
VIL1	-3.092
OR8U1	0.193666666666667
CCDC107	1.4455
PTTG1IP	0.554625
OR4X2	0.5
COL9A1	1.707
PSMD9	-0.599
ZFP62	-0.72625
TIP39	0.85875
PARP15	0.6255
TTC19	-0.252875
C1orf114	-2.1665
GFPT1	0.031
SLC27A6	-0.97325
MRPS10	-0.8839
CALML5	-0.671
TRPM7	0.052375
CGNL1	0.560625
CECR1	1.10725
SERPINB8	0.795333333333333
TMEM102	1.37925
PDIA2	-3.175
NUCKS1	0.526333333333333
HOTAIR	-0.031
EBI3	0.913
NXN	2.4825
ZMYND19	-0.345375
FOXJ3	-0.651
EIF5B	-0.0153
EIF2B4	-0.823166666666667
LEO1	-0.8045
ZIC5	-1.39241666666667
IL20	-0.7995
KIAA0415	0.254
FLJ37357	0.004
TSPAN12	1.051625
ACTR3B	1.137125
TFAM	-0.100833333333333
IL17RD	1.80125
PARP12	1.75975
KLHDC7A	0.2835
KCTD4	0.205833333333333
GTF2H1	0.02475
FLCN	0.213166666666667
BIRC4	1.15575
LOC790955	0.23875
VKORC1L1	0.331
CYP4F22	1.08483333333333
TAS2R5	-0.315
ZNF582	0.132
HS3ST3B1	0.054875
CTNS	0.88875
STK36	-0.709666666666667
MMD2	0.23125
RP5-1103G7.6	-0.697
FLJ23356	0.0595
CRH	-0.8945
C1orf182	0.621166666666667
ACP5	2.60833333333333
AMFR	1.1104
CA4	-2.7485
PLCB4	1.15525
MPHOSPH10	0.21175
UNQ473	3.41466666666667
G3BP2	0.148583333333333
SR140	-0.643666666666666
HOXA2	1.30275
PYGB	0.13975
BAT1	-0.898166666666667
DKK3	-0.0368333333333333
DDX31	-0.445875
TULP1	0.301
NHLRC2	0.15325
TNRC4	-0.0923333333333334
ZNF430	-0.13225
TNRC6A	-0.03875
PLA2G1B	0.7975
RCHY1	-0.5945
GTF2A2	-0.661833333333333
MGC4294	-0.589
ZNF691	-0.11775
TACC3	-0.835
DNAJC5G	0.289
LOC4951	0.0365
MS4A4A	0.87
LOC152485	-0.323
PPP1R2P1	0.455
PPP2R5B	-0.10775
RPGRIP1L	0.4095
SPOP	-0.1217
PTPRF	1.523
MGC42090	0.6575
SUSD3	1.73925
THOC4	-0.013375
MAML1	-0.1638
FXR2	-0.872833333333333
TYK2	-0.474125
MUC6	0.850833333333333
DNAJB7	-0.106
PIP4K2A	0.227714285714286
MEX3A	2.12533333333333
RRP1	-0.240125
TFAP4	-0.19675
CXorf41	-0.38675
MTMR4	-0.00750000000000001
CTLA4	1.0575
SNX9	0.00924999999999999
CIB3	0.0191666666666667
NECAP1	0.106375
PLA2G2D	0.1947
GLMN	-1.54883333333333
DCLRE1A	-0.63175
PDX1	0.7245
SAMD11	-1.14275
MRPL55	1.67
TLR7	5.108875
TBC1D21	0.154166666666667
SMAD1	1.707
ACTRT2	0.181
RIOK2	-0.382
PDLIM4	-0.106
SLC22A15	-0.327
ABHD13	0.1145
STX18	-0.6443
CCPG1	0.00349999999999999
DCBLD1	1.17816666666667
SLC2A6	0.458
NOLA3	0.11575
TRDMT1	-0.270071428571429
IL17F	0.268
ATP1A4	-0.624333333333333
OR52W1	0.582
CFL1	-0.05225
IL4	-0.67875
RBP2	-0.250333333333333
CPSF6	-0.187
TTC8	-1.7485
MUCL1	0.129
EYA3	-1.16616666666667
KRT38	0.02275
GNE	-0.509
ZNF501	1.03775
SLC35A2	0.786375
CEP110	-0.4622
MYF6	1.594
MGST2	-0.796333333333333
TRPV4	-0.00683333333333333
NEK8	-0.7225
NOX5	-0.6455
NCKAP1L	0.5785
EMP3	-1.22616666666667
BPY2C	1.0045
C1orf38	1.428
ELOVL2	-1.1185
CBX7	0.694666666666667
OSBPL1A	0.582666666666667
ZNF589	-0.9155
ESCO1	-0.9725
TRA2A	0.129333333333333
C3orf26	-1.64225
PHF2	1.02775
PID1	0.878666666666667
RFC1	-0.23625
MTAP	1.20725
ADORA3	2.61216666666667
LOC389458	0.119
TRNT1	-0.56975
CRIPAK	-1.581
RAI2	1.3675
ANKRD44	0.15975
GZMB	5.5615
NFE2L1	-0.614
STIP1	-0.348333333333333
RASL11B	0.9095
NT5DC2	-1.81283333333333
LRP2	3.545375
MTDH	0.631333333333333
ARSG	-0.99475
HSP90AB1	0.0200833333333334
CT45-6	-4.57625
ZNF483	0.17225
LMBR1L	0.408
S100A2	-1.6642
C2	1.31377777777778
C2orf27	0.614125
EIF4EBP1	-0.3505
GCKR	-3.082
PPP1R9B	0.704375
FER	-1.18625
SNRK	0.8915
OR5M10	0.373
UTP6	-0.125
CAPZA3	0.1955
FBP1	0.729222222222222
TERT	-0.9675
CCL1	0.5425
FUCA1	0.4385
ALS2CR8	-0.376
KCMF1	0.372833333333333
SRCRB4D	-0.66
OXCT2	-0.3215
IL17RA	1.071
MPP5	0.2035
SPA17	0.2085
FLJ10986	-0.54
GALNT14	0.192
CXorf27	-1.066875
NPLOC4	-1.25775
RAB34	0.181
KRTAP3-3	0.6095
ARSD	0.852333333333333
CPLX2	-1.0064
PJA1	0.48525
WHDC1L1	0.837833333333333
RB1	-0.5584
MTMR15	-0.713
PHLDA2	-1.2964
GUCY2F	0.4535
MPV17	-0.1825
SLC35D1	-0.502
LYSMD3	-0.1078
COL16A1	1.38425
ERLIN1	-0.5275
JMJD4	1.95375
HIST1H2BK	-1.07925
TP53I11	2.05466666666667
ST3GAL4	-1.0632
PF4V1	1.14266666666667
ALG8	-0.75575
REG1A	0.01925
MINA	0.38375
CYB5R3	0.0246666666666666
HHLA1	-0.7645
MYST4	0.4705
VASN	0.176
UCHL5IP	-0.345
TFAP2A	1.2370625
MGC9913	2.047
C9orf97	-0.397
LOC90379	-0.334
PHF15	-0.651142857142857
ZNF169	0.097
KRT7	2.4573
GLIPR1L2	0.869857142857143
LOC116236	-0.6705
IQCF3	-0.21725
RDH14	1.20566666666667
HNRPK	0.477857142857143
RABEPK	-0.621833333333333
ISX	-1.9765
CBARA1	0.303
RAD51AP1	-2.1075
MLL5	0.343375
CXorf48	-4.2735
SGCD	-0.89175
PHTF1	-0.055
CA3	0.4975
CMTM5	0.13425
STX10	-0.661625
JMJD2D	-0.99975
P4HA1	-1.1205
GAB3	0.154333333333333
DHRS4	-0.616
COL4A1	2.8429375
C20orf20	-0.022375
OSBPL2	0.0985
PTTG2	-1.412
KIAA1688	2.028
STS	-1.607875
SHROOM4	1.05866666666667
KBTBD5	0.277
ALDH1A3	1.0756
BTNL2	-0.00416666666666669
TGIF1	0.7385
ZFAND5	0.569375
ICA1	1.048125
NAV3	-0.829
FLJ12331	0.16725
EPS8L2	0.4581
MNT	0.185
ENTPD1	2.21108333333333
OR51E2	1.61125
STK11	0.273375
MX1	4.38325
TTTY9A	0.56475
CX62	-0.2195
LOXL4	-0.85475
EXOSC4	1.00725
PURB	0.367142857142857
SETD1A	-0.768333333333333
RELB	1.89775
LAMB2	0.261333333333333
HNF1B	0.0173333333333333
PNLIPRP3	0.4055
C14orf139	-0.396
UMOD	0.21525
GRIN3B	-0.57475
GPR25	0.359
ZNF512B	-0.578
ATP6V0A1	-0.555
SRA1	-0.128916666666667
ZNF615	1.2565
ZNF768	-0.96025
ZNF469	3.4855
DYNC2LI1	-0.913333333333333
DNAH3	0.341
LOC387911	1.52775
LOC554234	-0.249
ARRDC5	1.22325
TMEM59L	-1.90166666666667
MARCH4	-0.7465
CNOT8	-0.996666666666667
KIRREL3	0.113333333333333
ADAM17	1.281625
MYOG	0.42125
CPNE1	-0.7915
AK5	1.86175
LOC204010	-0.697
NDRG4	1.56725
LOC130074	-0.597
PIAS4	0.244
NCOA2	1.46225
TEGT	0.1081
USP5	-1.33925
ANKRD21	-0.423
KIAA0692	0.0371666666666667
HAPLN3	3.73125
LZIC	-0.724
NRXN3	-0.18875
CDKN2C	-1.75333333333333
KIAA0226	0.248666666666667
CYB5D1	0.043
WDR68	-0.6413125
ABCB6	-0.2171
MRPS25	-0.29075
ZMAT2	0.484333333333333
KRT25	0.6195
RPL11	-0.78375
GRAP	0.391333333333333
LOC198437	-0.379
RORC	-0.654875
RAP2C	0.114857142857143
MXD1	0.1268125
AZI2	-0.3785
NUAK2	0.75125
AHSG	-6.095875
MANSC1	0.863
IMP3	-0.205333333333333
C2orf3	-0.5675
VSTM3	5.3745
PCTP	-0.02525
SIRT1	0.71175
MANBA	-0.07175
CD164	0.01025
GFRA1	-1.7501
PRM2	0.5935
ZKSCAN3	-0.4335
PLEKHG1	4.055
TPRKB	-0.279
UBFD1	-0.2365
CDKL5	0.566833333333333
HIST1H2BD	-0.374666666666667
INPP4A	-0.2655
BMX	0.948375
PTPRU	-1.5405
LOC554202	0.1922
HOXC8	1.2455
IL12B	0.7635
ADPGK	-0.25975
ZNF418	0.315
SIAE	0.263625
CWC15	0.367
RP13-401N8.2	-0.106
KLHL11	1.116
DEDD2	0.163
PSMB3	0.66075
DDX25	-2.29475
ZBTB3	-0.212666666666667
GFRAL	-0.0715
RPS25	0.0581666666666667
FAM57B	-1.11483333333333
TESK2	-0.307333333333333
DNM1L	-0.29625
ZNF207	-0.279666666666667
CLEC11A	1.029
TOLLIP	0.45325
TMEM61	1.552
DLK1	-4.2301
PLVAP	3.492875
NOD2	3.05983333333333
SCMH1	-0.0135
FLJ40235	0.06075
HTR2A	0.377333333333333
ARMC5	-0.343
FUT7	0.616
PRELP	2.1011
ALKBH6	-0.361833333333333
GYG1	0.358666666666667
POLR3GL	-0.62325
COL8A2	3.31066666666667
OR10A5	0.501375
C1orf187	-1.09875
TXLNB	0.834166666666667
C16orf68	-0.833333333333333
R3HDM1	-0.57725
C16orf75	-1.09425
BAALC	-0.0591249999999999
TNP1	-0.22975
GAPDH	-1.14866666666667
COX7C	0.3205
ERRFI1	-0.437416666666667
PGAM2	0.0931666666666667
FAM108B1	0.137
APC	-0.409375
TLR2	4.372
SUCNR1	2.47675
ZNF233	1.033
WFDC1	-0.286166666666667
PSG11	0.0206
SLC39A1	0.9745
PSAPL1	-0.209
CDC42EP1	0.933125
MECR	0.0065
KIAA0101	-1.1947
MACROD2	0.3024
MMP19	1.025
LOC202459	-0.328666666666667
VNN2	2.60775
ACCN3	-1.5185
TIMD4	2.762
RNASE8	0.613
CCDC7	-0.2545
SULT2B1	-1.0245
ME1	-0.14375
MGRN1	-0.186875
MRPL30	-1.29
IVL	0.26675
CALM1	0.64135
PLEKHA6	1.3072
B4GALNT2	0.251
PGDS	1.8205
C8orf33	0.601
TMEM56	-1.35483333333333
CKM	0.663333333333333
ESR2	0.4017
ACOT8	-0.6435
AGTR2	-0.0835
LOC155006	1.38
BC37295_3	0.709
EPM2AIP1	-0.811333333333333
PZP	0.59625
RPS9	0.732333333333333
C18orf51	-1.58625
SIVA1	-0.1493
HEATR2	0.6075
CD3E	0.2325
C20orf142	-0.0175
PGLYRP3	0.4245
CCDC139	0.453
GPS2	-0.601666666666667
NOL14	-0.207
LRTM2	-0.265
TRIM36	-0.516
TP53RK	1.0627
FBXL13	-1.25716666666667
RUFY2	0.125214285714286
C11orf70	-0.455333333333333
HSPB9	1.86416666666667
GJA5	3.67725
HGF	-1.19766666666667
EPHB4	0.4165
SOX18	1.36275
IFRG15	0.8235
SERPINA10	-2.5445
WDR23	-0.849625
REEP2	-1.17016666666667
CDK3	-1.0625
HSPA12A	-0.428375
ARL8B	0.0484
SATB1	0.351833333333333
PPM1D	-1.85116666666667
VPS45	-0.166666666666667
TP53BP2	1.408875
GJE1	1.46525
CACNA1G	-0.15625
VGLL4	0.51325
GNPTG	-0.20425
ROS1	-1.616
C21orf128	0.248166666666667
BMP8B	1.13125
SLC5A4	-0.6165
SLC6A3	-0.223666666666667
C16orf53	0.26275
TMEM81	-0.9
APC2	-0.1282
SYAP1	0.326
C6orf54	-0.747
ZBED5	-0.9655
PVR	-0.248
LTA4H	-0.498166666666667
CCDC24	-0.3036
MAGEA4	-2.55483333333333
IFIT3	4.17933333333333
MYADM	0.717875
C21orf82	0.253
PDE3B	0.0975
TMPRSS11A	0.1785
PGK1	-1.09976470588235
CCL13	5.6505
DERL3	0.928333333333333
MLXIP	-0.382
PLOD1	-0.554875
MTFR1	1.1206
NPDC1	0.0345
GPAA1	-0.219166666666667
LTV1	0.04025
RYR3	-0.2115
C7orf46	0.121
VAMP2	0.231
RNF135	1.2309
SUPV3L1	0.715
FIBP	-0.40275
ADAMTS18	0.693666666666667
RNF25	-0.292833333333333
SOS1	0.33975
PLAU	0.60925
MATK	-1.60025
EHF	5.805
CTNND2	1.322
PTEN	0.584642857142857
ZNF189	0.14225
SLC28A3	1.8
GUCY1A3	5.017
SETD2	0.2435625
ROGDI	-0.6815
TICAM1	0.4507
RASSF3	0.589
PACSIN2	-0.597333333333333
SERPINB5	1.89566666666667
