Hybridization REF	TCGA-BH-A0EI-01A-11R-A115-07
SPARC	1.9085
C12orf31	-0.51225
UBE2V2	-0.6055
FBXL18	-0.499
KIAA0460	1.69675
ADAM22	-0.357285714285714
SERPINC1	-4.87425
KCTD21	0.899
MYOHD1	-2.167
ZNF37A	0.7655
GTF3C1	0.2545
CTSZ	1.506
PRNPIP	0.371875
DRD1IP	0.014
NR1I2	-2.77816666666667
ZNF266	-0.4481
SPAG4L	-0.109
COX4NB	-1.3125
SAPS1	1.77216666666667
APOA1	-4.189
TATDN1	-0.590666666666667
C10orf82	2.989
KPNB1	-0.5435
FOXO3	1.04775
CRYBB2	-1.7915
ZBTB5	-0.1905
SLC25A38	0.146
DCTN2	-0.166833333333333
IFT20	0.16775
CTHRC1	2.53975
C1orf31	-0.47575
UHRF1	-2.9928125
GPC6	-1.093
C10orf54	2.101
MCF2L2	-0.0686
WNT9B	-0.038625
OLA1	-0.911875
FAM120B	0.5615
TTLL10	0.262
CYorf15A	-5.992
RELN	-2.0568
SCN2B	1.55175
MFHAS1	-1.3745
NKX3-2	-0.215166666666667
RASGRF2	0.2885
SSBP1	-0.658333333333333
KPNA6	-0.554428571428571
LOC389118	-0.7115
HS3ST4	-2.01622222222222
SUPT7L	-0.162375
FLJ32658	-2.678
IGFBPL1	-0.54725
KIAA1641	-0.9408
SHKBP1	0.239666666666667
CSF1R	4.49125
NAGK	0.94525
MYL2	0.961
HIST1H4C	-2.35766666666667
TOMM7	-0.624375
ADAMTSL3	4.05
TNFSF14	-0.05125
PRRT2	-0.4045
VTA1	-0.156125
AOAH	2.9915
CRISPLD2	1.98864285714286
PNN	-1.5703
TA-NFKBH	-0.11075
ESPN	-0.6005
RBM43	0.8955
KIAA1267	0.76875
DDX3X	-0.276833333333333
KIAA1576	-4.4975
PLXDC1	4.3955
FLJ25801	-5.3575
HNRNPL	-0.663
RUNDC3A	0.373666666666667
CASP12	1.3775
SH2D5	-1.33725
RPL26L1	-0.503
OR51A7	0.682
HDC	5.249
C2orf16	-0.611166666666667
SYTL3	1.820875
GOLGA4	0.2499375
NOTCH1	-0.317833333333333
ATPAF2	0.1205
ECD	0.50125
SSX5	-1.98983333333333
SNAP91	0.266
OCA2	-4.7835
PNPO	-0.1305
DAPK1	1.42383333333333
PINX1	-1.0945
SELENBP1	2.55025
NEK3	-0.388916666666667
TMED4	0.305142857142857
SSTR4	-0.001
FOSL1	-3.2825
CD40LG	1.59
CES1	-0.475083333333333
DCI	-0.124333333333333
B3GAT3	-0.5
STK17B	-0.033
CNTN6	0.08625
CYP3A4	-0.987666666666667
MBOAT2	0.434714285714286
PISD	0.393375
USP1	-1.3335
PYDC1	1.10683333333333
CENPM	-2.686
SAR1B	0.4275
TTC7B	-0.118625
DP58	0.605
GPC1	1.41325
RBL1	-1.83825
TMEM137	-1.73266666666667
TOB1	0.959166666666667
TCEAL1	3.20033333333333
CENPF	-2.52818181818182
C6	4.47233333333333
PRSS1	-2.82675
PPIL6	1.42483333333333
C6orf124	-1.7535
ODZ4	1.77183333333333
SNCB	-0.4175
NDUFB9	0.097875
CNOT6L	1.05683333333333
S100A9	0.582166666666667
TRIM50	-0.5265
KCTD1	1.3529
WDR63	0.68775
SPEF2	2.704125
RNGTT	-0.0416666666666667
CXorf22	-0.9665
KCNK16	0.353
CEP250	-1.125625
ATPBD1B	-0.67525
KCNJ2	3.462
MT1B	-0.8925
ZNF684	-0.7495
SLC4A1	0.26075
PDHA1	-1.09375
ZNF492	0.431875
TKT	-1.574
BYSL	-0.86025
RNF38	0.51025
AHDC1	-0.6665
KLHL2	0.384125
CMTM8	1.8655
DMP1	-0.1355
HERPUD2	0.60875
CRTAM	3.4744
ZNF572	-0.09575
TMEM16J	0.448
HSD17B2	0.108
UBE2G1	-0.273375
AHSA2	-2.52075
PELI2	-0.256
TPX2	-2.064625
ATP9B	1.073
DAZAP1	-0.559125
HMGCS2	3.22283333333333
C17orf38	0.4775
B9D1	-1.362125
NKX2-5	-0.787
KIAA1276	2.409
LILRB2	3.4985
CSTF1	-0.085
BTN2A1	-0.267
C15orf48	4.55425
IGF2BP3	-4.53125
FAM113B	1.15333333333333
HRG	-0.0385
ZNF131	-0.8205
USP47	0.811142857142857
CCDC88B	-1.63225
HCN1	-0.748222222222222
HTN1	-0.4496
SYCP3	-0.45
C13orf23	-1.0595
PAPOLA	-0.0173125
AATK	-0.00970000000000001
MSH3	-0.06
NDUFAB1	-0.90925
ITLN2	-0.697666666666667
BAK1	1.56866666666667
MRPL45	-0.554
MTNR1B	-0.096
LOC645843	-0.321
SPECC1L	0.373375
PGCP	0.9585
SPN	-0.606125
GPR143	2.355
ZNF576	0.516
TMEM39A	0.0172
ATP5D	-0.386333333333333
MAGEB3	-2
RPS5	-1.301
ANP32E	-0.905214285714286
MTMR1	0.33925
YEATS4	-0.9945
SYNGAP1	0.10125
PCOLCE	-0.181
MNS1	-0.37975
PCYT2	-0.353666666666667
ZNF182	-0.68975
LAX1	0.616625
SPPL2B	0.2759
ELOVL5	1.3246
PCDHAC1	0.6035
B4GALNT1	-1.07516666666667
BLOC1S2	0.495625
ZNF673	-0.6515
ARHGAP21	0.245166666666667
IRX5	3.60575
LRFN5	0.277333333333333
FAM7A1	-0.75075
RAB19	0.2075
GINS1	-2.5435
ITM2B	0.8623
PAPSS2	3.06125
OR5BF1	0.152
ACSL3	2.175
KIAA1919	-0.50125
GLT8D2	3.0055
UTRN	0.489357142857143
CNN1	2.81025
HISPPD2A	0.262833333333333
SDAD1	0.2445
SIGLEC9	0.710833333333333
RPL35	-0.673571428571429
C22orf26	0.0925
IMPDH2	-1.27625
WDR69	-0.803
SEC14L5	-0.8755
CLTA	0.35975
RP11-529I10.4	-0.09525
GPR37L1	0.157666666666667
OGDH	0.0263333333333333
ASB13	0.736666666666667
ZFP14	0.27175
ZCRB1	0.101666666666667
KPNA3	-0.2595
HSPA1L	1.3615
RHOC	1.084375
LOC554175	0.243
PPP3CA	0.6217
SLC1A7	-0.6558
ZNF529	-0.8475
RBED1	0.788
DDB2	-1.19625
FLJ11286	0.6265
SPATA1	0.492
MKNK1	-0.301166666666667
DYSF	1.60366666666667
ALKBH2	-0.43075
NKD1	-2.7075
C1orf174	-0.8915
PLEKHO1	0.783333333333333
ASB10	-0.03175
RING1	0.303666666666667
NPC2	0.987875
AVPR1B	0.588
YTHDF1	0.0775
LMAN1L	0.314
GSG2	-2.8255
CEP170	-0.641666666666667
RPS4Y2	-6.10425
MSH6	-0.8725
HECTD2	0.323333333333333
ZNF556	-3.01916666666667
PLEKHC1	0.2061
AIRE	0.801333333333333
BCL2L10	1.588
LMOD3	-0.131
ZBTB8	0.1231
FOXA2	-4.3161
SLCO2A1	3.6055
C3orf46	null
PRDM16	0.65
TMEM98	0.22375
FRMD5	-0.6565
PDE6C	-0.091
C1orf216	0.173166666666667
EP400	-0.294
PTK2	0.71275
RNF217	0.25375
NDUFA8	0.152
ZFAT1	0.7655
LAMP3	3.25516666666667
GLTSCR2	0.534875
NPW	-2.3775
LLGL2	0.2643
PPM1K	0.453
C20orf177	-0.041
KIR2DL4	0.4919
NFKB2	1.564
C21orf122	-0.380166666666667
HESX1	0.03325
GPR114	0.284333333333333
SLC25A35	-0.348333333333333
GNAT1	-0.0133333333333333
ORAI3	0.40625
FAM76B	-1.263625
TMEM99	-0.2864
TRIM29	1.7646
CDS1	3.4065
RHEB	-0.6693
C4orf27	-0.562833333333333
RAB3A	0.436
OTUD6B	-0.49275
GPD1	1.911
CDH15	-1.362
NPM1	-1.5305
TMEM117	-0.38975
PRPS2	-0.429833333333333
GCK	0.22
ADRA2A	4.9535
TSPYL4	1.418
TASP1	0.4845
WDR19	0.756083333333333
C10orf38	-0.728
PDE4C	-0.697666666666667
FYB	0.60075
C1orf55	-0.216166666666667
PPFIA3	-0.7465
RAD18	-0.39925
C12orf44	0.033
CRYBA4	-0.2745
HVCN1	1.16575
TAF10	0.1725
C16orf48	-0.781333333333333
DEPDC5	0.306166666666667
LTBP1	-1.1235
MAPRE1	0.038375
FGF8	-1.66
C3orf52	1.6245
SENP7	0.266666666666667
LRRK2	0.76725
RUNDC2A	0.449833333333333
KIAA0355	0.4715
CPEB1	-1.939
PPEF2	null
ABI2	0.0653333333333333
KIAA0317	-0.149125
ATF1	-0.755333333333333
DYNC1H1	0.481875
DIP	0.0505
TMEM33	0.483944444444444
POLDIP3	-0.232
C7orf24	-0.50175
GPR171	3.17325
CDC6	-3.65583333333333
PLD1	-0.7661
ITFG2	0.0342999999999999
NDUFC1	0.8655
AKNA	-1.06075
NBR1	1.06775
PKHD1	0.785625
HPS4	-0.9654
MAFA	0.85225
ULBP3	-0.264
DIRC1	-0.647
IMMT	-0.866625
C22orf13	0.244833333333333
CEL	0.16725
MARK3	-0.02
ADAMTS2	0.870416666666667
ARPC3	0.476166666666667
TMEM10	0.110375
NPHS1	0.07975
BRD8	-0.300666666666667
WDR12	-1.403
IDI2	-0.26125
HOXD13	-1.964
OR8G2	-2.604
SLAIN1	-2.4665
GABRQ	-0.77775
NR2C2	-0.59875
NKTR	-0.8029
TLE2	0.6755
KIAA0892	0.642666666666667
AURKA	-2.76854545454546
GPRC5C	1.21583333333333
TBC1D9B	0.772625
PNPLA6	0.296
AP3B1	-0.297
NAG	0.22075
C11orf68	0.5875
AKR7A3	0.2055
AHCYL1	-0.545
COP1	0.4454
RPP14	0.00275
PCDHB18	1.02925
CDH24	0.66325
KRT17	2.2528
LACTB2	-0.988
DDX24	0.8642
PHACTR1	-2.7225
SLC35E2	-0.80825
LOXL1	0.02375
IQSEC2	1.213375
RGSL1	-1.075
PCDHGC5	-0.014
MEGF10	0.09025
PRRX1	1.9915
ASTE1	0.465333333333333
C6orf159	-1.5995
MYOD1	0.7035
GAA	0.51575
ZNF747	0.6825
KLRC1	-1.387625
IL1RL2	0.5535
GDF9	-0.43075
GPR119	0.199
TRAF2	-0.0065
HCK	3.148
BMP6	-1.685
IL8RA	1.964
FLJ35848	-1.3195
EFHA1	-0.287
CDSN	-0.819666666666667
C14orf54	-0.429333333333333
LSM3	-0.262875
ZFP41	0.1775
C9orf126	-1.8405
VIT	-0.095
SPCS3	-1.0435
DEF8	-1.3289
CHAF1A	-2.47433333333333
C1orf165	-0.188
ZFPM2	1.0725
FTH1	0.08525
SLC35F1	-1.7
YWHAH	0.551
C17orf66	0.629666666666667
ADRB1	-0.594333333333333
FOXL1	0.0015
RG9MTD3	-0.115666666666667
UMPS	0.095375
MGC13008	-0.4885
KIAA1161	0.571
CCDC77	-2.13425
C12orf65	-0.2235
COG4	-1.0415
RCP9	0.586083333333333
RP4-692D3.1	2.917
CDC2L5	0.32625
MGC7036	0.738333333333333
DNAJC11	-0.74825
GDF2	-0.657666666666667
TIMM17A	-0.36375
HNRNPA0	-0.7176
OR2H1	-0.192333333333333
PCBP1	0.129875
COL23A1	-1.15
LRRC2	0.932928571428571
NSD1	0.837
FLJ37078	-0.29375
WDR91	-0.788
TMEM179	-0.15225
DSCR10	-0.188
CNDP2	0.429
FYN	-0.415
BEX2	-0.458166666666667
KCND3	1.4305
YPEL5	1.077875
LRRC42	-1.011
C17orf45	-1.4715
ZNF649	0.9612
LOC150763	0.90175
COL5A2	2.84991666666667
CNGA2	0.6865
ELA2B	-1.2225
RAB9B	-0.309
FAM100A	0.4445
NAIP	1.34764285714286
MYOZ2	0.308714285714286
SPATA12	-1.2345
XRCC4	-1.008
CYB561	1.6864
CHST10	0.58475
BAI1	-0.837166666666667
BRSK1	0.353
C17orf89	-0.189875
PDE6H	-1.8645
FLJ20309	0.2993
MAP7	1.535375
SCN4B	2.49975
SPAG9	-0.9023125
SERTAD1	0.491
FLJ21963	-1.17075
ANTXR1	0.8012
TMPRSS13	0.811833333333333
ETV7	3.6665
DGAT1	0.424333333333333
NKIRAS1	0.118833333333333
TAC3	-4.2895
CORO1C	-1.20533333333333
RAD54B	-1.02475
HRASLS3	1.54666666666667
C21orf42	-0.03825
BARD1	-1.17033333333333
ZNF177	-0.301833333333333
MIP	-0.531
ZNF442	0.987
F2	-4.2484
GRIA1	0.255125
GALNTL2	1.59416666666667
WNT5A	-1.2817
LENG9	-0.007
hCG_25371	-2.1505
FOXR1	-1.088
TRA@	1.0449
PWWP2	1.7875
C1QTNF7	2.55483333333333
SLC7A4	1.22825
C4orf7	2.375
C17orf80	-0.174833333333333
KLK4	1.51066666666667
IL31	0.775
TMEM176A	4.3255
CTNNB1	0.1039375
BHLHB2	1.7445
TMEM185B	1.1475
ARD1B	-0.5555
C1orf93	1.2225
BRUNOL4	-0.571333333333333
LOC541469	0.916333333333333
UPK2	-0.53625
GAS8	-0.141666666666667
PATE	0.372
IMPACT	0.353
WNK4	0.585
HNRPLL	-0.6365
GAD2	-0.3455
ITGA6	0.429
BMP15	-0.6712
CYP2A7	0.88275
RIC8A	0.992
CCND1	1.67991666666667
USP35	0.1155
DSCR2	-1.79325
CCL4	4.69266666666667
ZCCHC10	-0.333
NOL11	-1.198
TRPM2	1.631
PSMD2	-0.839363636363636
CHTF18	-2.0945
USP18	1.498375
RRAS	0.658625
LAMC3	0.3435
TOX	-2.52033333333333
PCDH15	-1.7415
GABRG3	-2.3655
NUDCD2	-1.092125
SGCZ	-0.1865
KCTD17	0.0722
SPSB2	-0.407
TPPP3	2.6945
CILP2	1.2195
CALB2	2.883
CEBPZ	-0.595166666666667
ZNF479	0.42875
FMOD	5.118
C21orf66	-0.879214285714286
CLN6	-0.220666666666667
ANAPC1	-0.641125
SH2D3C	2.27675
PTPN14	0.2075
TRIM42	0.02025
APTX	0.73775
SNRPG	-0.5925
BMS1	-0.545
MAGEA3	-4.6255
NFATC3	-1.00416666666667
LRRC45	-0.2255
ARS2	-0.466214285714286
LRIG1	1.00966666666667
EPSTI1	1.12983333333333
PRSS27	-0.07675
ERC2	1.09325
PRKACB	0.591428571428571
PRDM13	-4.891
HCG27	-1.00775
KLK12	-3.0505
HSD17B7	-0.5355
ZNF354A	0.5595
PCDH11X	0.332
DMGDH	0.45075
PCBD2	0.7445
TMC6	-1.2305
RIMS1	2.284625
SF3B2	0.5975
RCN1	0.6735
CPB1	6.688
BCAR3	0.58175
FCRLB	0.485875
PAK1IP1	-0.6705
OR10H1	0.161
KIF9	0.7638
PITPNM2	-1.220375
L3MBTL4	1.0155
TGFB1	0.3363
ZXDC	-0.11675
SLC6A16	-0.359
SRrp35	-2.045625
LRRC8E	1.447
PPIAL4	-0.62775
EOMES	1.20066666666667
PAX2	-1.189
SCARF2	0.88
PSEN2	0.913333333333333
PCDHB13	0.10325
C10orf28	-0.140625
DHRS7B	0.226214285714286
C1orf131	-0.5245
ASB1	-0.6461
ZNF223	0.291833333333333
LCMT2	0.94875
MEP1A	-1.8705
TMEM53	-0.22775
RSPH3	1.23225
C10orf33	-0.044
LOC644285	-0.34475
PTPN9	0.7435
ABCA12	-1.98975
CCDC37	-1.558
RUNDC1	1.2581
YES1	-1.05066666666667
FAM120AOS	1.132
OR5M3	0.8855
PPP1R3F	0.0478333333333333
IL13	0.1903
MDFI	0.433
PRNT	0.14275
ZDBF2	-1.123
OR10C1	0.671833333333333
CLIC1	0.2
LILRA5	-0.113
CSAG1	-4.6875
TREML2	-0.3165
FAM125A	-0.125333333333333
ZNF74	-1.39775
FAM104A	-0.52375
LRRC39	-1.595
SAMD5	-0.06375
HYAL2	0.37225
HIST2H2AC	0.155375
IGFBP5	1.641
NRTN	-1.17916666666667
KIAA0556	0.2613
FAM29A	-0.932444444444444
JMJD2A	0.386
EPHB1	2.5405
POLD4	1.355875
ANAPC10	-0.5245
LRRC36	-0.35
MEGF6	-0.25175
LPHN3	0.550166666666667
BMP10	0.977166666666667
C21orf55	0.261
CREM	-0.6179375
PTGER4	1.12933333333333
METAP1	-0.73875
KCNQ1	1.72516666666667
NR2F2	0.095375
SSFA2	3.51825
CTTNBP2	-1.46975
BCL2A1	-0.951875
ZBTB24	-0.517125
SLCO6A1	-1.523
PRDM1	0.5884
OR7D2	-0.405333333333333
CCDC47	-0.241
LOC646982	-1.028
SLC26A6	-1.32066666666667
BIN1	-0.5897
SRRM1	-0.725285714285714
PCSK1N	0.281375
ALS2	0.0411
ECT2	-1.51815789473684
CACNA2D2	1.594125
DOCK6	0.31875
C10orf119	0.65325
FATE1	0.32925
DUSP23	1.75325
TRIP6	-0.304071428571429
NUP35	-0.6635
CDH3	2.17625
KLHDC8A	1.0265
C9orf116	0.462375
EI24	-0.379
CENTD1	0.8425
RWDD2B	-0.462166666666667
DOCK1	0.972
NPAS2	0.664
NR3C2	2.79383333333333
FAM63A	1.57491666666667
INPP5F	-0.237833333333333
FAM111A	-1.0752
MYBL1	-2.22366666666667
IQGAP3	-1.37783333333333
CRADD	-0.571833333333333
DUSP12	-0.92125
PDZK1IP1	3.312
VASH2	-1.05625
CTR9	0.49225
VIL1	-3.7445
OR8U1	0.890166666666667
CCDC107	0.8565
PTTG1IP	0.499375
OR4X2	0.10275
COL9A1	-1.9525
PSMD9	0.16875
ZFP62	0.245
TIP39	0.918
PARP15	0.208
TTC19	0.2645
C1orf114	-1.98633333333333
GFPT1	-0.0815
SLC27A6	0.96375
MRPS10	-0.4549
CALML5	0.543833333333333
TRPM7	0.124875
CGNL1	1.425125
CECR1	0.33175
SERPINB8	-1.15366666666667
TMEM102	0.313
PDIA2	-3.80025
NUCKS1	0.106666666666667
HOTAIR	-0.05475
EBI3	0.19075
NXN	1.24425
ZMYND19	-0.6355
FOXJ3	-0.45475
EIF5B	-0.032
EIF2B4	-0.0526666666666667
LEO1	0.21075
ZIC5	-2.15575
IL20	3.435
KIAA0415	1.41166666666667
FLJ37357	0.539
TSPAN12	1.514375
ACTR3B	-0.738625
TFAM	-0.304666666666667
IL17RD	0.808375
PARP12	1.763
KLHDC7A	0.3615
KCTD4	0.5484
GTF2H1	0.15
FLCN	-1.378
BIRC4	1.542125
LOC790955	-0.7095
VKORC1L1	0.21175
CYP4F22	0.518
TAS2R5	0.7405
ZNF582	1.165
HS3ST3B1	-0.7645
CTNS	-0.12525
STK36	0.150666666666667
MMD2	0.299
RP5-1103G7.6	0.011
FLJ23356	0.3515
CRH	-1.02175
C1orf182	-0.267666666666667
ACP5	2.21416666666667
AMFR	0.352
CA4	-2.618
PLCB4	-0.611375
MPHOSPH10	-0.12175
UNQ473	3.34016666666667
G3BP2	0.183916666666667
SR140	-1.15175
HOXA2	0.6215
PYGB	0.36775
BAT1	-0.406583333333333
DKK3	1.11216666666667
DDX31	-0.574375
TULP1	-0.77425
NHLRC2	1.2685
TNRC4	1.34116666666667
ZNF430	0.534
TNRC6A	0.424
PLA2G1B	2.25183333333333
RCHY1	-0.373333333333333
GTF2A2	-0.485333333333333
MGC4294	1.1205
ZNF691	0.37675
TACC3	-1.675
DNAJC5G	-0.41425
LOC4951	0.61775
MS4A4A	-1.443
LOC152485	2.772
PPP1R2P1	0.81225
PPP2R5B	-0.47025
RPGRIP1L	0.156625
SPOP	0.4993
PTPRF	1.21583333333333
MGC42090	0.529
SUSD3	3.3015
THOC4	-1.483625
MAML1	0.5891
FXR2	-0.583333333333333
TYK2	-0.512375
MUC6	0.4565
DNAJB7	0.7955
PIP4K2A	-0.358071428571429
MEX3A	-0.537333333333333
RRP1	-0.727
TFAP4	-0.39875
CXorf41	0.255
MTMR4	-0.303
CTLA4	-0.38
SNX9	1.030125
CIB3	1.25833333333333
NECAP1	0.535125
PLA2G2D	0.3198
GLMN	-1.97466666666667
DCLRE1A	-0.3055
PDX1	0.452
SAMD11	-1.798
MRPL55	0.1302
TLR7	2.30975
TBC1D21	0.3135
SMAD1	1.4436
ACTRT2	-0.10725
RIOK2	-0.44375
PDLIM4	0.36575
SLC22A15	1.24966666666667
ABHD13	0.2275
STX18	0.204
CCPG1	0.507714285714286
DCBLD1	1.2945
SLC2A6	-1.3155
NOLA3	-0.373
TRDMT1	-0.758785714285714
IL17F	0.4345
ATP1A4	0.266666666666667
OR52W1	0.844
CFL1	1.07875
IL4	-2.46
RBP2	-0.2948
CPSF6	0.300125
TTC8	0.462
MUCL1	7.393
EYA3	-2.414
KRT38	-0.714
GNE	-0.99775
ZNF501	0.7175
SLC35A2	0.435875
CEP110	-0.8055
MYF6	0.355
MGST2	-0.097
TRPV4	0.731666666666667
NEK8	0.0318333333333333
NOX5	-1.389
NCKAP1L	-0.6665
EMP3	-1.49983333333333
BPY2C	0.31
C1orf38	0.4055
ELOVL2	-0.71375
CBX7	1.09808333333333
OSBPL1A	0.543
ZNF589	-0.606
ESCO1	-1.068
TRA2A	-0.433
C3orf26	-1.27725
PHF2	1.26333333333333
PID1	-0.00816666666666667
RFC1	0.41375
MTAP	0.63025
ADORA3	3.52233333333333
LOC389458	-0.747
TRNT1	-1.097625
CRIPAK	-0.7475
RAI2	2.859
ANKRD44	-0.48325
GZMB	3.3965
NFE2L1	0.359375
STIP1	-0.757
RASL11B	1.295
NT5DC2	-1.994
LRP2	3.8655
MTDH	0.352733333333333
ARSG	0.8125
HSP90AB1	0.318083333333333
CT45-6	-5.903
ZNF483	1.06575
LMBR1L	-0.0785
S100A2	0.9143
C2	0.0143888888888889
C2orf27	0.716875
EIF4EBP1	-1.54675
GCKR	-3.40933333333333
PPP1R9B	0.581625
FER	-0.45475
SNRK	1.138
OR5M10	-0.2405
UTP6	-1.0775
CAPZA3	0.725
FBP1	2.87577777777778
TERT	-2.0575
CCL1	-1.3515
FUCA1	1.33725
ALS2CR8	0.572333333333333
KCMF1	0.024
SRCRB4D	-1.8255
OXCT2	0.0945
IL17RA	0.7115
MPP5	0.044125
SPA17	-0.70225
FLJ10986	0.0245
GALNT14	-0.17525
CXorf27	-1.217375
NPLOC4	-0.2855
RAB34	0.1605
KRTAP3-3	0.726
ARSD	0.818333333333333
CPLX2	-1.7208
PJA1	0.50675
WHDC1L1	0.793666666666667
RB1	-0.9669
MTMR15	-0.115
PHLDA2	-2.2409
GUCY2F	-0.1355
MPV17	0.343333333333333
SLC35D1	-0.949
LYSMD3	0.0368
COL16A1	1.7305
ERLIN1	-0.572
JMJD4	0.126
HIST1H2BK	-0.75625
TP53I11	2.355
ST3GAL4	-0.7456
PF4V1	0.1595
ALG8	-1.217
REG1A	0.56125
MINA	-1.136
CYB5R3	0.524583333333333
HHLA1	-1.5015
MYST4	3.939
VASN	-1.136
UCHL5IP	-1.0465
TFAP2A	2.099375
MGC9913	0.944
C9orf97	-0.1895
LOC90379	-0.182
PHF15	0.947428571428572
ZNF169	0.0411666666666667
KRT7	1.7708
GLIPR1L2	2.88533333333333
LOC116236	0.91825
IQCF3	-0.19975
RDH14	0.805
HNRPK	0.180285714285714
RABEPK	-0.685333333333333
ISX	-3.0955
CBARA1	1.75775
RAD51AP1	-2.546
MLL5	0.476625
CXorf48	-6.479
SGCD	-0.26575
PHTF1	-1.3395
CA3	1.793
CMTM5	0.68175
STX10	-1.07625
JMJD2D	-0.852
P4HA1	-1.07166666666667
GAB3	-0.719833333333333
DHRS4	0.379
COL4A1	2.7011875
C20orf20	-0.853625
OSBPL2	0.71425
PTTG2	-3.0585
KIAA1688	1.52975
STS	-1.73675
SHROOM4	0.94
KBTBD5	-0.174
ALDH1A3	0.504666666666667
BTNL2	-0.174333333333333
TGIF1	1.133
ZFAND5	0.154875
ICA1	1.5895
NAV3	-1.14283333333333
FLJ12331	-1.4855
EPS8L2	0.5636
MNT	0.159
ENTPD1	2.3915
OR51E2	2.117375
STK11	-0.026125
MX1	4.260125
TTTY9A	0.534666666666667
CX62	-0.6725
LOXL4	0.24525
EXOSC4	0.0185
PURB	0.498285714285714
SETD1A	0.045
RELB	1.77475
LAMB2	1.7335
HNF1B	0.0476666666666667
PNLIPRP3	-0.7105
C14orf139	-1.04575
UMOD	1.7965
GRIN3B	-0.1435
GPR25	0.078
ZNF512B	-0.37725
ATP6V0A1	-0.240375
SRA1	0.231166666666667
ZNF615	1.97425
ZNF768	-0.255
ZNF469	2.56625
DYNC2LI1	0.774
DNAH3	-0.036
LOC387911	1.4095
LOC554234	-0.1605
ARRDC5	0.46325
TMEM59L	-1.12716666666667
MARCH4	-0.69675
CNOT8	0.3135
KIRREL3	-1.8002
ADAM17	0.256125
MYOG	0.20425
CPNE1	0.450833333333333
AK5	1.919
LOC204010	-1.3395
NDRG4	0.54325
LOC130074	0.039
PIAS4	-0.066
NCOA2	1.8105
TEGT	0.9051
USP5	0.40975
ANKRD21	1.5855
KIAA0692	-0.085
HAPLN3	1.22675
LZIC	-1.60075
NRXN3	2.1045
CDKN2C	-1.94233333333333
KIAA0226	-0.146
CYB5D1	-0.091
WDR68	-0.540625
ABCB6	-0.9876
MRPS25	-0.99125
ZMAT2	0.0254166666666667
KRT25	-1.288
RPL11	-0.45775
GRAP	0.544
LOC198437	0.330333333333333
RORC	2.1845
RAP2C	0.571642857142857
MXD1	-0.12425
AZI2	0.560166666666667
NUAK2	0.54475
AHSG	-6.757875
MANSC1	2.428
IMP3	-0.164833333333333
C2orf3	-0.80175
VSTM3	3.56425
PCTP	-0.304
SIRT1	1.149
MANBA	-0.08875
CD164	1.344875
GFRA1	3.5624
PRM2	0.4095
ZKSCAN3	0.1935
PLEKHG1	2.536
TPRKB	-0.532
UBFD1	-0.534833333333333
CDKL5	0.970833333333333
HIST1H2BD	0.690916666666667
INPP4A	-0.0851666666666667
BMX	0.958375
PTPRU	0.1225
LOC554202	0.748166666666667
HOXC8	0.640625
IL12B	0.1135
ADPGK	-0.28725
ZNF418	1.061
SIAE	1.101
CWC15	-0.521
RP13-401N8.2	-0.2455
KLHL11	0.901
DEDD2	0.541625
PSMB3	-0.25975
DDX25	-2.79175
ZBTB3	-0.539166666666667
GFRAL	-0.096
RPS25	-0.812166666666667
FAM57B	-1.69
TESK2	-0.143166666666667
DNM1L	-0.833625
ZNF207	-0.0418333333333333
CLEC11A	1.216125
TOLLIP	0.666625
TMEM61	-0.352333333333333
DLK1	-5.1314
PLVAP	3.839375
NOD2	1.70133333333333
SCMH1	-0.439
FLJ40235	-0.37975
HTR2A	1.2895
ARMC5	-0.177
FUT7	0.3755
PRELP	2.8495
ALKBH6	-0.457
GYG1	-0.134916666666667
POLR3GL	-0.08225
COL8A2	4.84366666666667
OR10A5	0.073125
C1orf187	-1.69625
TXLNB	1.85116666666667
C16orf68	-0.97525
R3HDM1	-1.083
C16orf75	-2.1325
BAALC	1.172875
TNP1	-0.434
GAPDH	-0.981333333333333
COX7C	-0.281
ERRFI1	-1.36608333333333
PGAM2	2.51166666666667
FAM108B1	0.026
APC	0.652625
TLR2	3.2405
SUCNR1	2.71125
ZNF233	1.644
WFDC1	-0.4405
PSG11	-0.0384444444444444
SLC39A1	1.576
PSAPL1	-0.26
CDC42EP1	0.25075
MECR	-0.82525
KIAA0101	-2.9328
MACROD2	1.4492
MMP19	0.647583333333333
LOC202459	-0.2495
VNN2	1.21175
ACCN3	-1.423
TIMD4	2.092
RNASE8	-0.538
CCDC7	1.239
SULT2B1	1.6565
ME1	-2.32325
MGRN1	0.544125
MRPL30	-0.8525
IVL	1.72775
CALM1	0.6234
PLEKHA6	1.5002
B4GALNT2	-0.206
PGDS	4.229125
C8orf33	0.51575
TMEM56	-1.91333333333333
CKM	-1.63616666666667
ESR2	0.1836
ACOT8	0.4215
AGTR2	-1.50566666666667
LOC155006	-0.3235
BC37295_3	0.336
EPM2AIP1	0.331166666666667
PZP	1.59525
RPS9	-0.360333333333333
C18orf51	-1.6925
SIVA1	-0.4327
HEATR2	-0.174
CD3E	-0.368333333333333
C20orf142	-0.58275
PGLYRP3	0.0205
CCDC139	-0.6195
GPS2	0.0191666666666667
NOL14	-0.35725
LRTM2	-0.04375
TRIM36	0.3295
TP53RK	0.6145
FBXL13	-0.300666666666667
