Hybridization REF	TCGA-AR-A0TP-01A-11R-A084-07
UTP15	-1.21066666666667
HSBP1	0.211583333333333
PHF11	-0.51725
NDEL1	0.276
USP8	-0.90475
BAIAP2	0.33375
SI	0.309666666666667
ARSJ	1.18566666666667
BAAT	-2.6545
KCNS3	1.57766666666667
LOC126147	-0.397666666666667
TMEM37	-1.69925
C1orf162	2.62616666666667
MBD1	0.302
ITGAL	-1.71133333333333
WDR73	-0.691333333333333
GKN2	0.171833333333333
ARFGAP1	-1.064375
SLC5A8	-0.4655
ZBTB40	-0.1536
CYP4B1	-2.5475
LYPLAL1	-0.53375
CHST3	2.604
MAP3K9	0.2825
BTAF1	-0.506333333333333
TFAP2E	-0.0425
RBM35B	-1.0025
LOC441251	-0.473166666666667
ANKRD25	-0.171222222222222
UQCRC2	-0.2055
MAEA	-0.458583333333333
HYAL1	-3.1017
RNPEPL1	-0.208166666666667
CPSF2	-0.279625
PSD3	-0.3724
ABCA13	5.04925
AGR2	-3.668
GBX1	-2.477
HDLBP	0.323642857142857
ACY3	0.378
HECW1	-0.5
ZNF519	0.54625
HOPX	1.637
ZNF304	1.064625
OR12D3	-0.159
FKSG43	1.099
METTL1	1.090125
MFSD3	0.7393
PSPH	-1.14325
CLCA3	-0.223
DARS2	-1.20366666666667
CDC25A	-1.2475
BAIAP2L1	1.0615
B3GNT5	2.64075
USP29	0.149
ARHGEF10L	1.381
ATOX1	-1.357875
ADAM30	0.3575
DNASE1	-0.5905
STT3A	1.113
RAB6IP1	-0.37775
PTN	4.5516
C1orf106	1.01661538461538
HECA	1.18575
RNF122	0.47575
SLC22A18AS	-0.175333333333333
GNG8	0.261166666666667
ELP4	-1.418
FAM65A	0.00983333333333333
RPL10A	0.323833333333333
IRS4	0.38
MACF1	0.8645
SEC24D	-0.2745
LOC374395	0.518
TGFB2	-0.30675
MDFIC	0.63025
CHRNE	0.726
PCMTD2	-0.7255
ATP6V0D1	0.0346666666666667
MTA2	0.17475
LZTR1	-0.196666666666667
RAP1A	1.14583333333333
AXIN1	0.24125
POLR1C	-0.02975
TRIO	-0.149916666666667
PLXNA4A	0.481
C5orf33	-0.71375
DEPDC1B	-1.621
ZNF473	-0.0558333333333333
MTM1	0.519125
GPR107	-0.0336666666666667
CSNK1A1L	-0.268333333333333
FLJ14154	0.1405
NLRC4	2.58775
ENPP4	1.52583333333333
PADI3	-1.074
RNF170	-0.34425
CG018	1.317
C16orf7	-0.3305
KCNE1	1.08425
NRM	0.475333333333333
SLC37A3	2.39292857142857
TPD52L2	-0.561333333333333
UNC5B	0.73725
C12orf12	0.270333333333333
SDHB	-0.56025
CLRN1	0.5515
NUDT10	-3.29833333333333
UGT3A1	0.188625
FBXW8	0.092125
RHOF	-1.350125
PTPLAD1	-1.201375
MYO3B	0.288
DERA	-0.5665
TPP2	-0.49325
C19orf53	-0.340333333333333
GINS3	0.45625
ST6GALNAC5	0.105
CHSY1	1.96425
MGC15705	0.432
GPR83	0.527666666666667
EXT2	0.835375
DOLK	-0.851
TUBAL3	1.19725
ACVRL1	1.193
ABL2	-0.47225
C14orf156	-1.75866666666667
PTPRZ1	3.6655
DIP2C	0.851375
LAMP1	2.153375
RXRA	-1.4369
MAP3K5	1.64875
ALKBH1	0.356333333333333
PDLIM7	-0.817875
ARL14	-1.0535
SNIP1	-0.224833333333333
TIMP3	3.20483333333333
RGS3	-0.0815
SPAG16	-1.236
ABHD4	0.8805
ARHGEF12	0.693583333333333
GLUD2	-0.704
RAC2	-2.6128
UAP1L1	-0.8935
SLC18A3	-0.054
YOD1	-0.0414166666666667
RALY	0.238
HMOX2	0.415125
DGKH	0.327
DBNDD2	0.589
YIPF4	0.376125
THAP10	0.83475
ZNF513	0.8805
HAGHL	-1.08
ITGB4	1.44433333333333
CCDC141	0.769
YTHDF3	1.40275
C5orf28	0.41675
RPL7L1	-0.600125
TMEM30B	0.846428571428572
ANKRD35	3.9355
DUOXA2	-0.11075
TBC1D5	-0.27175
DFNB59	0.232
HRH4	0.606
MYO6	1.478
DNAJA4	2.2525
RBM24	-2.227
CEACAM20	0.75175
RBM23	0.730428571428572
NGFB	1.884
C1orf63	-0.4084
KRTAP7-1	0.5115
PERLD1	0.9705
NPB	0.731
C17orf59	0.2072
HSPBAP1	0.16025
SLC15A4	0.07575
PRTFDC1	3.3735
OSMR	-0.671857142857143
CYSLTR2	-0.2075
C19orf25	-0.0584
KIAA1797	0.00949999999999999
NLRP6	0.1225
FAM105B	0.5914
SCRN2	-0.683
LRRC58	0.1516
RNF17	0.47525
NEIL3	-1.2925
FAM137A	1.617
SKP2	-2.02225
PARVA	0.376583333333333
PKLR	-1.5115
RNF34	0.463875
A3GALT2	-0.09575
C12orf50	0.2075
SUNC1	-0.717
FAM102B	0.997666666666667
CCT2	-0.55725
LRRC37A2	-0.9105
ARF4	0.436
SIKE	0.4385
C8orf48	0.360333333333333
MBTPS1	0.341214285714286
GPSN2	-0.6695
NCF2	4.3495
SLC12A6	0.000333333333333334
MRPL48	-0.36575
HMGN3	-0.167833333333333
LRRC62	-1.4665
PAX9	-1.964625
FAM55A	-0.8075
C20orf42	-0.32
SCML2	0.073
BCL9	0.2155
FAM40A	-0.106
C9orf41	-0.583333333333333
ZNF774	1.7795
LETM1	-1.267
PLXNB1	0.779833333333333
NIPSNAP1	0.624375
USP10	-0.44225
F9	0.52375
LIPE	-0.35375
CNGB3	-0.795
C12orf52	0.227375
PI4K2A	0.160375
MED8	0.469875
STAT4	-0.7191
FGD4	-0.229833333333333
RNF145	-1.4055
WDR32	0.654
CLDN2	0.229833333333333
TCEAL8	0.84925
ZMYND8	-0.3629
PDXK	-0.49646875
GATAD2A	-0.01025
PTGES3	-0.672
CCM2	-0.178
TAP1	0.116875
ZNF670	0.69925
ETS2	0.626071428571429
C6orf166	0.280166666666667
PRMT2	1.55128571428571
OR4B1	0.197
INTS8	-0.1515
CCDC102A	1.2015
CCDC83	-1.895
ITGA1	-0.1564
EPHA5	-2.1905
FAM24B	0.0991666666666667
TSGA10	0.07525
HAL	-1.5955
MYOT	4.67975
SPACA3	0.05
BCL2L2	0.774666666666667
CUGBP2	0.187833333333333
CCNB3	-0.2855
RNF113B	-0.041
MERTK	-0.335
BAG1	-0.08225
VPS36	-0.48875
ORMDL3	0.1077
C1orf190	-1.76875
ZNF625	-0.1865
CORO2B	-2.5025
ALOX15	-1.0125
CST1	-0.1865
NUPR1	1.893
CCL7	2.167
SMCR5	-2.0785
DSC2	4.7395
RBMS2	0.284
GRIK4	0.5735
TRIM65	0.291
TMPRSS6	-0.898071428571429
TP53INP2	-0.2315
GLB1L	0.276
LOC388284	0.0328333333333333
PUS1	-0.318571428571429
BCL9L	0.289
OLFM1	-2.05633333333333
RET	-1.790625
MASTL	-1.37166666666667
ALX3	0.997
IL1RL1	-0.466
ZNF765	-0.2408
C14orf138	-1.09875
SNX10	-1.55166666666667
TAC4	0.0405
C1orf64	-3.61425
POGK	1.920625
MAPK9	0.295
ZNF366	1.6985
C8orf79	1.004
CLDN7	2.202125
OR5AT1	0.484
TRIM37	-1.92575
LRRC25	2.02325
GRHL2	2.4197
TEKT3	1.96775
LASS5	-0.672833333333333
ABCC4	-0.683083333333333
DLG3	1.143875
VGLL1	4.110375
ZFP36L2	1.20833333333333
MFRP	0.366166666666667
KIAA1799	-0.8265
FLJ44379	-0.0265
PCNX	-0.8295
ANXA9	-2.9965
CYP4V2	2.0784
PIK3C2A	-0.61725
SRR	0.183
NOL3	0.24375
IFITM2	-1.1525
ARNTL2	-1.428
ZNF595	0.181
NLRP13	-0.0265
ASPH	0.8985
CPA2	0.094
PVRIG	-2.12966666666667
LEPR	-2.67633333333333
C16orf42	0.5
SH3BGRL	-0.27025
FAM77D	0.507166666666667
FNDC7	0.475
C9orf6	-0.146833333333333
NOTCH2NL	1.796
PGBD1	-1.4685
SYNGR2	1.12383333333333
PITPNA	0.1825625
PRPF4B	0.1016
SLC43A3	0.958142857142857
NRBP1	-0.2855
SLC25A22	-0.27425
ILK	-0.354125
SLC22A8	0.512333333333333
MRPS7	-0.518625
PITX2	-2.74975
FABP3	-0.45775
OR1L1	0.493
LOC728215	-0.71375
BLID	-1.8
KIAA1217	2.16682352941176
TFPT	0.5155
AP4B1	-0.01525
VBP1	-1.01125
OR1K1	0.2795
MORC3	0.081
BHMT2	-1.3275
C3orf10	0.026625
FZD7	3.08966666666667
WFDC10A	0.581
PMS2CL	-0.334375
CCDC32	-0.739166666666667
FA2H	0.07025
ALG13	1.081
TTLL7	0.4061
SPOCK3	0.298666666666667
SLC13A2	0.4235
AIM1	1.822
GPRC6A	0.564
EGR2	2.507
MED11	-0.832
WWC1	2.157
SH3GL3	0.84425
RIF1	-0.156428571428571
PRLH	0.051
VLDLR	-0.1015
DBT	0.0344375
C21orf63	0.402
CGGBP1	-0.4255
KRTAP12-2	1.333
TADA3L	-0.9675
ZBTB16	-0.425
PDGFB	2.34525
RFX1	0.117375
UQCRB	-0.0671
LOC133874	0.385
HPS3	-0.926
LGALS3BP	-2.1389
DKFZP564O0823	0.593428571428571
MRFAP1L1	-0.213
HOXA10	2.36233333333333
NGB	-0.0445
KIF21A	-0.520692307692308
IFLTD1	-0.2725
LZTS1	0.197625
ARHGEF3	1.23525
RHBDL3	-1.7605
CSNK1G2	-1.05175
ChGn	0.58675
KIAA1244	2.011
GABRB2	0.1835
MGC72080	-0.1335
CD27	0.467
EGLN1	-0.7841
PEX13	0.66725
RWDD3	0.2115
RNF12	-0.5905
GRIN2B	-0.2675
ADAMTS14	-0.619375
DYDC2	0.9955
ATP6AP1	0.1085
NR1H2	0.118666666666667
PDK2	-1.26125
C3orf17	0.888166666666667
SLC38A2	-1.50242857142857
SLC25A29	-0.272
C15orf29	-0.152625
ADAM9	-1.26766666666667
TMUB2	-0.21125
GPR176	-0.6425
AGK	0.682875
MCCD1	0.2015
NDUFA4	0.4275
TMEM146	-0.0135
DUSP1	1.446875
UNQ6975	0.256
EMX2OS	0.389333333333333
INSM2	-0.377333333333333
LUZP4	0.1215
SETD6	-0.25075
P2RY2	-0.69425
SLC45A2	-1.7735
RABGAP1	0.006
UBXD5	-0.366125
GPRC5A	-0.3539
PAK3	2.42266666666667
LOC63920	0.03925
TGFBR1	0.4739
KRTAP6-3	0.4455
SFMBT2	0.261
CDC42	-0.13925
C11orf35	-0.2505
TTLL2	-0.1665
UACA	1.61208333333333
CD97	-1.4556
SETD5	-0.595875
NINJ2	-0.72475
PTER	-0.529333333333333
POMGNT1	0.73725
KRTAP4-2	0.437
ECGF1	1.364875
HRB	-1.36509090909091
ATP1B2	1.3078
LOC400506	-0.47325
COL4A3BP	-0.702
C6orf97	-2.7045
GRHPR	0.501125
TAS2R1	0.0694999999999999
SEMA7A	-0.9225
EDF1	-0.94875
ODF2L	-0.5457
PCID2	0.2725
GTF2H4	0.325333333333333
ZCCHC3	0.097625
CGB2	-0.175
NEUROD1	0.0895
C20orf75	-0.4205
RP5-1054A22.3	3.96416666666667
IFNA5	0.36
ZNF134	0.0934166666666667
MGC119295	-0.8152
ZSWIM6	-0.70375
SMEK1	0.4465
PCGF2	-0.18675
C1orf102	0.722
CYP2A13	0.871
KCNH6	-1.0212
MDM1	0.4124
ALDH7A1	-0.265666666666667
C9orf75	-0.86525
VDAC3	-1.084375
OR51T1	-0.1145
EIF3F	-1.2905
KCNJ10	-0.300125
LENG8	0.0335
EDEM2	0.531833333333333
CCNJL	1.10566666666667
DHX37	-0.791
CRYGN	-0.391
AATF	-0.416125
ZNF630	2.002875
E2F5	0.154
WFDC13	-0.2185
FTSJ3	-0.537666666666667
C4orf33	-0.99375
LHFPL4	-3.18325
C19orf56	0.200333333333333
SMAD4	1.1485
AFM	-0.686166666666667
G0S2	0.8485
FCHSD2	0.8357
RRP1B	-1.0129
EEF1B2	-1.277
STAT6	0.474666666666667
ZNF195	-1.12025
GNL1	0.156166666666667
ZNRF2	-0.610833333333333
PER3	0.92525
ASB16	0.40075
C10orf10	1.35492857142857
ADCY8	-2.93733333333333
C9orf58	2.19783333333333
ARMC10	-0.00483333333333334
PSG1	-1.7015
DHX34	0.13275
VARS2	-0.023125
NFIC	0.91025
ITPR2	2.0385
AGXT2	0.261166666666667
OR6K3	0.395
H2AFZ	-1.36925
MLLT3	-1.54566666666667
COX4I2	1.40175
CCNT2	0.085
PLK4	-2.145
NUMBL	-0.023
MED16	-0.2695
PLEKHQ1	-0.15175
GOSR1	-0.375166666666667
BTG4	0.092
RPL30	1.01383333333333
IGSF5	-0.10375
IGFL2	-0.975833333333333
ELMOD2	-0.802666666666667
SHC3	-1.57866666666667
HAVCR1	0.1315
DYNC2H1	-0.85825
RNF5	0.00499999999999999
C2orf7	0.1545
NLF1	0.824
KLHL25	1.761
LRP10	1.4683
KRI1	-0.19825
PUS7L	-1.32066666666667
MGMT	0.49225
HOXD1	-0.895666666666667
CSH1	0.3981
ATG16L2	-1.944
FLJ44635	0.301
CHODL	0.3735
EXOSC8	-1.817
SLC28A1	0.26325
MYO7B	-0.872333333333333
SEH1L	0.06
MTNR1A	-0.0443333333333333
TSPAN5	0.306166666666667
CDC45L	-1.97183333333333
AMIGO1	1.6865
ATAD3A	-0.34425
OSGIN2	1.86616666666667
PDIK1L	0.737833333333333
DARC	-0.14975
PIPSL	0.67
SHMT1	0.086
CRISP3	-0.5995
POPDC2	2.06533333333333
ZRANB2	-0.813166666666667
FBXL8	0.37625
TRIP13	-0.740272727272727
EIF5AL1	-1.451
POU5F1P3	-4.364
IL6	-0.297
CXorf38	-1.40766666666667
IFNA16	-0.2255
FBXL2	-0.116
BRD1	0.839
STATH	0.85875
FBXO44	1.08316666666667
MCCC2	-1.9215
CDC2	-0.6829
C5orf23	-2.11025
IVD	0.112833333333333
C10orf122	-1.31525
MSL3L1	0.9295
MVP	-1.0175
EPOR	-0.9749
ZMYM1	-0.439666666666667
BCL7C	1.4265
PSTPIP2	1.2766
LYPD1	-1.754
OR8G5	0.523
ZP3	-0.1305
BCAS4	-0.262583333333333
EDG6	-0.0865
ISY1	0.40825
PRAMEF2	-0.8885
CUL1	0.857625
RNF213	-0.9826
CCRK	0.7395
DHX9	0.284625
C13orf29	2.0195
NCKAP1	0.366
MRPL43	0.304142857142857
XPR1	0.095
PKN2	0.4426
PODNL1	0.4665
ZNF333	0.379625
DALRD3	-0.729
OPN1SW	0.4935
BTBD6	0.9075
C11orf82	-1.2425
OR5P3	-0.103
DUSP11	0.34025
L1CAM	-1.5021
NEK11	2.01166666666667
OR7E91P	1.4235
CNTN3	0.7933
CREB3L2	2.18825
ZBTB37	-0.1875
KIAA1324L	-2.73125
NDUFB10	-0.523833333333333
NUDT2	0.03875
GTPBP8	0.255
CACNA1D	1.929125
PRKAA2	-0.1755
PRDM8	0.252
MGC16075	-1.398
KRT14	2.48328571428571
PP8961	0.282125
MRPL18	-1.0365
ABCG2	-3.0815
PACRG	1.437
BBS2	-0.00675000000000001
KREMEN2	-0.0975
FBXO21	0.60275
HNRPUL1	0.3735
GRB10	0.9535
CLSTN1	2.09475
LMAN2	-0.2405
C17orf61	-1.46075
NIPSNAP3A	0.849
INSIG2	0.286666666666667
PCDHB7	-0.213
STXBP2	0.063875
CMAH	-0.4355
SEMA5B	-0.94225
ZNF155	0.293333333333333
COQ6	-1.354
PRPF4	-0.81175
TSPAN15	-0.4105
VN1R5	-0.119
LATS2	-0.4065
SELK	-0.19
PGK2	-0.35375
MS4A1	-1.94725
TYW3	-0.4343
KRTAP5-1	0.5805
RCCD1	0.04
BTN1A1	-0.10025
DDX28	0.14375
TMEM65	2.555
LOC92345	0.056
TTC31	-0.181
WDR46	-0.0953333333333333
CHP2	-1.43466666666667
LSP1	-0.601875
ZNF542	0.42375
EXOSC1	-0.58025
ARHGAP18	0.3485
LRRTM4	-0.83925
MAOB	1.42658333333333
CACNB4	-1.74625
MGC33846	2.09925
RANBP3L	-0.236875
ATP5L	0.0325
ONECUT1	-2.9
NUDT9	-0.822
TMEM149	0.0065
STX17	0.97
IGSF10	-3.768
TMPRSS9	0.6315
BMPR2	0.96625
ALLC	-0.5425
KLF7	0.621625
GCC1	1.0556
TIMM9	-1.30925
CDO1	-3.32683333333333
MGC10701	0.0588333333333333
IFI6	-0.0473333333333333
FRMD8	1.56825
MGAT2	-0.96525
WBP5	0.943833333333333
CNIH2	1.5395
KIAA0907	-0.3726
KCNH8	1.475
CTSG	-3.79425
GRIK1	-0.8065
CUL5	0.721
FRMD1	0.3775
OR9A4	0.291
SYT6	-2.266125
FOXD4L2	0.23125
ANAPC2	-1.0605
OPN5	0.1005
TAF13	-0.84925
LYG2	-0.258
GGNBP1	-0.555
C11orf40	0.3145
OTX2	-1.546
REG4	0.048
EIF5	-0.34625
PALB2	-0.9105
SEPSECS	-1.512
RNASE3	-0.26275
TRIM49	-2.597
POLR2K	0.3348
GPR42	0.336
C8B	-3.1785
SASS6	-0.50375
PREB	-0.0823333333333333
OR3A3	0.765
TUBA8	1.268875
IGLV2-14	-3.4565
STIL	-0.89025
ANKFN1	-1.32383333333333
NME7	-0.3065
HOXC12	-1.496
UBE2C	-0.650625
FHOD1	-1.405375
CDK2AP1	2.15466666666667
OR6K2	0.137
DHPS	-0.5275
RPL5	-0.137
TRGV5	0.1765
LOC541472	0.2795
HCCS	-0.2041
DENND1B	1.2185
LHX3	0.0325
OR5D16	0.61
CXorf57	-0.305
IRF2BP1	0.924
NDST2	0.856833333333333
LCE3D	-0.115
BOLL	0.45775
SYT3	-0.087
PIH1D2	-0.592
C20orf7	-0.104666666666667
IL1R2	-0.653833333333333
SLAMF9	-0.282
PPME1	-0.410875
PIK3CA	0.235
TRAPPC1	-0.577125
COLEC10	-1.129
SLC9A6	-0.363833333333333
PDDC1	-1.10375
CCDC53	0.09275
GK3P	-0.82075
DAZL	-0.8445
BRI3	-0.16925
SDK1	-1.65525
CYP2C18	-0.08525
IFI44L	0.40325
RPL3L	0.4365
FUT9	3.5215
KIFC2	0.341
PMP2	-0.746125
SLC4A9	-0.168
PLAG1	-1.651
MYCBP2	-0.312833333333333
OR4E2	1.151
CCDC65	0.6155
C16orf82	0.125125
ENTPD4	-0.250125
BRP44L	-0.9185
PMP22CD	0.08575
TMCO4	2.51933333333333
KCNN1	0.002
WDR35	0.256
CCDC80	0.635
C3orf31	-2.08925
SLC7A9	-0.863
TMEM190	-1.601
DBC1	-1.60783333333333
FADS3	-0.347666666666667
PDZD8	-0.2345
GRM5	0.263875
AZGP1	1.3679
PEX3	-0.4925
MED1	-1.34185714285714
ATG4C	-1.84166666666667
HNRPH3	-0.719875
FAM109B	3.3935
C4orf17	-0.5255
CA10	0.31475
OPRD1	0.2945
CCL16	-1.38925
SACM1L	-1.12225
CST6	3.1265
CD63	0.659875
LGI1	-1.7695
ZNF784	0.58725
CRYBB1	-1.581
CX3CL1	1.76265
TOP2A	-1.6275
GYPB	-4.2145
GADD45GIP1	-0.76175
FEN1	-0.39975
IGF1R	1.60675
WDR72	-1.95
PURG	-1.2825
DEFB126	-0.1955
PKD1L1	-0.32975
CAV1	-0.5991
GNPDA2	0.2109
DGAT2	2.608
NLGN1	-5.0215
STRBP	0.31175
HPRT1	0.282166666666667
FANCI	-0.472125
PSMA7	0.058625
DBF4B	-1.19466666666667
TTF1	-1.02075
RAD54L	-1.266
ELOF1	-0.3
PLAGL2	-0.658375
ZNF256	0.873
HMGCL	0.25375
MSI2	-0.801666666666667
RPESP	0.7205
C11orf60	-0.373
ABCD1	0.2265
ACAA1	-0.2458
SPARCL1	3.95778571428571
IL6ST	-1.5492
ZNF319	1.222
TMEM109	0.6928
FAM90A1	-1.6875
IL22RA1	-0.4575
ATP4B	0.9735
TEC	-0.390666666666667
C7orf30	-1.06875
TXNDC2	-1.37816666666667
ABCB4	-0.84425
KIAA1191	0.127
C9orf38	0.3815
SFTPB	-0.047375
CNTNAP2	-2.04416666666667
FRK	1.888
TBX19	2.822
CHD4	0.227
C6orf26	-1.71716666666667
MOSC2	2.10625
IKBKE	0.05025
HIF1A	-1.72766666666667
LOC595101	-0.3355
RELA	0.319166666666667
TMEM16B	-0.3035
ABHD12B	-2.36025
TSEN34	0.85375
KIF18A	-2.1275
TXNDC9	-0.661833333333333
SPATA2L	0.322
SEMA4G	-0.147
C21orf91	0.039625
MATN1	1.574
KCNIP4	-0.1954
TUSC1	2.760625
OR4C15	-0.51175
ARMCX6	1.60916666666667
WBSCR27	-1.97916666666667
OR52I2	0.312
KIAA1604	-0.152
DYNC1I1	3.127625
PPP4C	-0.332
SLC47A2	-2.0975
TREH	0.292125
CD48	-1.34033333333333
ST14	2.4045
PKN1	0.722
SPON2	0.04375
XBP1	0.12225
SFRS12	-1.05366666666667
EFCAB6	0.651
SELT	0.1755
SLC39A2	2.6595
ERF	0.0815
ARL3	0.255
SURF6	-0.6328
MLLT10	-0.029047619047619
FLJ11171	0.224833333333333
TDGF1	-4.677
ERCC6	-0.15675
EIF2AK4	-0.3445
BAZ1A	-0.707166666666667
LRRN3	-0.2355
TMC3	0.898
EFTUD1	0.36325
PTPRO	0.3865
CLEC12A	0.4615
ACBD4	-0.605375
ZDHHC14	-0.494625
OTUD7B	1.022625
ACTB	1.029875
MSRA	-0.328
LCE5A	0.644
IFI35	-0.949
BSCL2	0.288333333333333
ANKRD12	0.276833333333333
CFHR2	0.2325
RGAG1	0.229666666666667
HSFY1	0.71
SLC30A5	0.00891666666666668
IMPG1	0.104
GPR109A	0.458
ZNF185	0.99225
IYD	-0.1255
NPCDR1	-0.187
SERPINA13	-0.1695
HMGCLL1	-2.0975
NEUROG1	0.647
UBQLN1	0.44575
LIN37	0.603
SOCS2	-0.748125
DSCR4	-1.661875
XKR6	-2.13275
GPR142	0.2795
KRTAP13-3	0.6225
CCDC15	0.0831666666666667
MOS	0.179
CD1E	-2.2775
OFCC1	-0.111666666666667
FAM83D	-0.39625
SRFBP1	-0.48625
C9orf96	0.945
DHDH	0.06275
CCDC90A	0.42
RABL3	-0.43025
CD320	-0.388
ANGEL2	0.394666666666667
MRPL21	-0.8045
SMG6	-0.630833333333333
INSR	1.328
FLJ14816	-0.724
GLRB	0.452166666666667
C9orf89	0.9045
CIZ1	-0.143
URG4	0.457166666666667
LRDD	-1.925
CBY1	1.60233333333333
NFX1	0.4435
MTERFD2	-0.973785714285714
C19orf23	0.34
PGC	-3.018125
IER3IP1	0.5378
RASAL2	0.884
C1orf89	0.37525
SYNJ1	-0.9805
NFKBIE	0.8995
FLJ40125	0.3015
TCEB2	0.00809999999999999
NOG	-0.52
POLR2J2	-0.549
HLA-B	1.69175
PCDHA1	-1.9975
PPP2R2B	2.734
ARHGEF17	0.587166666666667
TCF7L2	1.57285714285714
CHD5	-0.443833333333333
ZNF431	-0.759625
TBC1D25	0.66925
ZNF800	0.0155
SCUBE2	-1.57572727272727
MYCBP	-0.617
GPX5	0.292
C6orf129	1.36483333333333
QSER1	-0.623833333333333
ULK2	1.0465
PIGO	0.368166666666667
NRCAM	1.85171428571429
SLC35E3	1.2725
CSRP2	1.692
HYPE	0.76525
MAPK15	-0.2115
MGC14327	-0.50025
TIMM13	-0.456
ZNF462	3.0075
GBA3	0.07525
TEX13A	0.023
MCM6	-0.0407777777777778
MTRF1	-1.061625
ABCA7	-2.9995
EIF4A2	0.17275
ZC3H10	0.9547
RPGR	-0.720833333333333
C20orf94	-0.4875
RP1L1	-0.296
GPR125	0.282714285714286
USP22	-0.428071428571429
OR1L4	0.36125
MLZE	0.202
FLJ32065	0.06975
PTCD1	-0.2895
CRTAC1	4.39483333333333
BXDC2	-0.61325
C18orf1	1.66966666666667
FAM107A	4.30242857142857
EFNA3	0.6015
P18SRP	-0.7921
CAMKK2	0.867666666666667
KIAA0649	-1.4375
NES	3.40616666666667
HS6ST3	1.8595
PON2	-1.189
TCP11L2	-0.41675
CLEC4A	1.37575
PRR12	0.3605
MLXIPL	-1.445
C2orf50	-0.2185
ZNF28	0.93825
ENC1	0.889833333333333
MAP2K1	-0.62175
FKSG2	0.91475
KIAA0430	0.95925
PTP4A1	-1.27933333333333
GPR156	0.5155
GTF3C6	-0.09525
UBR2	-0.2455
LOC388272	0.26125
MAK	-0.156833333333333
ACOT4	0.00875
STC2	-2.25983333333333
PIGW	-0.609
SAE1	-0.319375
COL6A1	-0.553136363636364
OAZ1	0.3585
STMN4	0.6105
EDG3	-0.0105
SGCE	1.672
IL11	-2.54516666666667
PRSS8	2.39075
YIPF5	0.249
WNT4	2.514625
CSN2	0.303
TCF7	-2.727125
TDO2	2.996
SAMD9	-1.874875
S100A7A	-0.092
MMRN1	0.515166666666667
GKAP1	0.671
AKR1C3	0.60825
RNF19A	0.280375
GMDS	0.966
YKT6	-0.187875
SPARC	0.00849999999999999
C12orf31	-0.23525
UBE2V2	-0.363333333333333
FBXL18	-0.785333333333333
KIAA0460	1.16925
ADAM22	-1.37725
SERPINC1	-5.10225
KCTD21	0.67425
MYOHD1	-1.54875
ZNF37A	-0.332666666666667
GTF3C1	-0.138666666666667
CTSZ	1.78675
PRNPIP	-0.241625
DRD1IP	-0.12775
NR1I2	-2.55783333333333
ZNF266	-0.071
SPAG4L	-0.659
COX4NB	-0.06325
SAPS1	0.254666666666667
APOA1	-3.886375
TATDN1	0.239166666666667
C10orf82	-2.79325
KPNB1	-1.5125
FOXO3	0.241833333333333
CRYBB2	-0.464
ZBTB5	0.7245
SLC25A38	-1.02875
DCTN2	0.2295
IFT20	-0.1615
CTHRC1	3.392
C1orf31	-0.426125
UHRF1	-0.915
GPC6	0.70925
C10orf54	1.40075
MCF2L2	-0.524
WNT9B	0.314
OLA1	-0.4755
FAM120B	-0.2735
TTLL10	0.393
CYorf15A	-3.98825
RELN	-1.8825
SCN2B	-0.00991666666666668
MFHAS1	-0.32275
NKX3-2	0.273166666666667
RASGRF2	-1.11
SSBP1	-0.4475
KPNA6	-0.389
LOC389118	0.259
HS3ST4	4.3274
SUPT7L	-0.823125
FLJ32658	0.44275
IGFBPL1	-0.40325
KIAA1641	-0.997
SHKBP1	-0.311166666666667
CSF1R	4.373
NAGK	0.45225
MYL2	1.71
HIST1H4C	-1.59366666666667
TOMM7	-0.3965
ADAMTSL3	4.1314
TNFSF14	-1.74825
PRRT2	-0.84575
VTA1	-0.92425
AOAH	1.79633333333333
CRISPLD2	1.0215
PNN	-1.3297
TA-NFKBH	-0.19125
ESPN	-1.303
RBM43	-0.9755
KIAA1267	-0.353
DDX3X	-0.130111111111111
KIAA1576	-1.043
PLXDC1	3.71016666666667
FLJ25801	-3.9175
HNRNPL	-0.351
RUNDC3A	-0.061
CASP12	-0.4815
SH2D5	-0.9195
RPL26L1	-1.1595
OR51A7	0.17875
HDC	-0.213
C2orf16	-0.372
SYTL3	1.291
GOLGA4	-0.4365625
NOTCH1	0.012
ATPAF2	-0.759
ECD	0.455
SSX5	-1.4505
SNAP91	0.222
OCA2	2.21625
PNPO	-0.769666666666667
DAPK1	1.58983333333333
PINX1	-1.28816666666667
SELENBP1	0.49125
NEK3	-1.16175
TMED4	1.25821428571429
SSTR4	-0.447
FOSL1	-2.023
CD40LG	0.015
CES1	-0.702916666666667
DCI	-0.310166666666667
B3GAT3	0.193
STK17B	0.493
CNTN6	0.43075
CYP3A4	-1.47566666666667
MBOAT2	1.60107142857143
PISD	-0.022
USP1	-0.57675
PYDC1	-1.13083333333333
CENPM	-0.26875
SAR1B	-1.17775
TTC7B	0.734875
DP58	0.341
GPC1	-0.00975
RBL1	-1.02625
TMEM137	-1.6905
TOB1	-0.462
TCEAL1	0.158333333333333
CENPF	-0.657636363636364
C6	-0.3395
PRSS1	-3.57075
PPIL6	0.388166666666667
C6orf124	-0.7515
ODZ4	-0.230166666666667
SNCB	0.073
NDUFB9	0.962375
