Hybridization REF	TCGA-AN-A0FX-01A-11R-A034-07
WNT9B	0.0285
OLA1	-0.584875
FAM120B	-0.143
TTLL10	-0.4335
CYorf15A	-5.327
RELN	-1.7412
SCN2B	0.993666666666667
MFHAS1	0.16375
NKX3-2	0.1345
RASGRF2	-0.596
SSBP1	-0.567666666666667
KPNA6	-0.264714285714286
LOC389118	0.1285
HS3ST4	0.9316
SUPT7L	0.22125
FLJ32658	-0.64175
IGFBPL1	-0.85475
KIAA1641	-0.4142
SHKBP1	-0.337
CSF1R	4.397
NAGK	0.3955
MYL2	0.7745
HIST1H4C	-1.90633333333333
TOMM7	-0.258875
ADAMTSL3	2.3754
TNFSF14	-0.9165
PRRT2	-2.10875
VTA1	-0.60375
AOAH	2.53766666666667
CRISPLD2	1.22771428571429
PNN	-0.7147
TA-NFKBH	0.1395
ESPN	-1.81575
RBM43	-1.1975
KIAA1267	0.878375
DDX3X	-0.0501111111111111
KIAA1576	-3.584
PLXDC1	4.804
FLJ25801	-3.85075
HNRNPL	0.00625
RUNDC3A	0.458666666666667
CASP12	-0.0465
SH2D5	-1.294125
RPL26L1	-0.219
OR51A7	0.188
HDC	2.4355
C2orf16	0.0473333333333333
SYTL3	2.16675
GOLGA4	0.561
NOTCH1	-0.0873333333333333
ATPAF2	-0.50075
ECD	0.2175
SSX5	-1.6085
SNAP91	-0.0855
OCA2	1.66475
PNPO	-0.3715
DAPK1	0.814666666666667
PINX1	-0.511
SELENBP1	-1.029125
NEK3	-0.54125
TMED4	-0.154642857142857
SSTR4	-0.2135
FOSL1	-2.6631
CD40LG	0.569
CES1	-1.67366666666667
DCI	-1.3345
B3GAT3	-0.465833333333333
STK17B	0.30975
CNTN6	0.4395
CYP3A4	-1.771
MBOAT2	2.04935714285714
PISD	-0.9245
USP1	0.24425
PYDC1	-0.619166666666667
CENPM	-0.559
SAR1B	0.2
TTC7B	-0.1055
DP58	-0.512
GPC1	0.93575
RBL1	-0.906
TMEM137	-2.38383333333333
TOB1	0.383916666666667
TCEAL1	0.086
CENPF	-0.594636363636364
C6	3.588
PRSS1	-3.51225
PPIL6	0.887833333333333
C6orf124	0.8985
ODZ4	1.133
SNCB	-0.30875
NDUFB9	1.972375
CNOT6L	0.387166666666667
S100A9	2.4835
TRIM50	-0.433
KCTD1	2.3303
WDR63	0.358
SPEF2	1.91625
RNGTT	-0.542
CXorf22	0.218
KCNK16	-0.031
CEP250	-1.56025
ATPBD1B	-0.3915
KCNJ2	4.12175
MT1B	-1.2605
ZNF684	-0.0185
SLC4A1	0.262
PDHA1	0.215
ZNF492	-1.286
TKT	-2.26475
BYSL	0.498125
RNF38	0.354
AHDC1	0.332
KLHL2	-0.2325
CMTM8	1.60275
DMP1	0.2335
HERPUD2	-0.315625
CRTAM	2.36666666666667
ZNF572	0.73975
TMEM16J	-1.29
HSD17B2	2.133
UBE2G1	-0.24425
AHSA2	-2.947
PELI2	-0.2845
TPX2	-1.05775
ATP9B	0.9525
DAZAP1	0.0905
HMGCS2	0.389666666666667
C17orf38	-0.1145
B9D1	-0.32
NKX2-5	2.471
KIAA1276	-0.10225
LILRB2	3.234
CSTF1	-0.85
BTN2A1	0.0801666666666667
C15orf48	2.90725
IGF2BP3	-2.188
FAM113B	0.613333333333333
HRG	0.022875
ZNF131	1.0525
USP47	0.294142857142857
CCDC88B	-1.468
HCN1	0.151
HTN1	-0.7074
SYCP3	0.33075
C13orf23	-0.4943
PAPOLA	-0.005625
AATK	-0.4082
MSH3	-1.13883333333333
NDUFAB1	-0.923
ITLN2	-1.01116666666667
BAK1	-0.0756666666666667
MRPL45	-0.876333333333333
MTNR1B	0.144166666666667
LOC645843	0.171
SPECC1L	0.82225
PGCP	1.54775
SPN	-1.172125
GPR143	-0.907666666666667
ZNF576	1.07233333333333
TMEM39A	1.6941
ATP5D	-0.759
MAGEB3	-2.5625
RPS5	-0.0783333333333334
ANP32E	-0.314071428571429
MTMR1	0.26475
YEATS4	-0.434
SYNGAP1	-0.15325
PCOLCE	-0.853166666666667
MNS1	-1.449
PCYT2	-1.03683333333333
ZNF182	0.05675
LAX1	0.474125
SPPL2B	0.258
ELOVL5	-0.000700000000000001
PCDHAC1	0.0955
B4GALNT1	-0.881833333333333
BLOC1S2	0.053375
ZNF673	-0.2048
ARHGAP21	0.641666666666667
IRX5	1.955375
LRFN5	0.551333333333333
FAM7A1	0.21125
RAB19	-0.705
GINS1	-1.14675
ITM2B	-0.2343
PAPSS2	0.0140833333333333
OR5BF1	0.34
ACSL3	0.00612500000000001
KIAA1919	-1.79208333333333
GLT8D2	2.228375
UTRN	0.203785714285714
CNN1	1.961
HISPPD2A	-0.154
SDAD1	-0.33325
SIGLEC9	0.405166666666667
RPL35	0.349071428571429
C22orf26	0.244
IMPDH2	-1.650375
WDR69	-0.64
SEC14L5	0.694333333333333
CLTA	0.35075
RP11-529I10.4	0.541
GPR37L1	0.457666666666667
OGDH	-1.2555
ASB13	-0.354333333333333
ZFP14	1.515
ZCRB1	0.301333333333333
KPNA3	-0.078
HSPA1L	0.1425
RHOC	0.147875
LOC554175	-0.24225
PPP3CA	1.6905
SLC1A7	-0.2914
ZNF529	1.16133333333333
RBED1	0.081
DDB2	-1.22875
FLJ11286	0.735166666666667
SPATA1	1.044
MKNK1	-0.0486666666666667
DYSF	1.60883333333333
ALKBH2	0.3705
NKD1	-3.44583333333333
C1orf174	0.54925
PLEKHO1	0.4035
ASB10	0.07725
RING1	-0.324666666666667
NPC2	1.570375
AVPR1B	0.4045
YTHDF1	-0.154583333333333
LMAN1L	0.402
GSG2	-1.902
CEP170	0.3296
RPS4Y2	-5.39875
MSH6	0.488
HECTD2	1.04016666666667
ZNF556	-3.5575
PLEKHC1	-0.674
AIRE	0.217666666666667
BCL2L10	0.746
LMOD3	-0.388333333333333
ZBTB8	-0.3544
FOXA2	-3.2728
SLCO2A1	1.87575
C3orf46	0.454
PRDM16	-0.293833333333333
TMEM98	1.54225
FRMD5	-1.859
PDE6C	0.1585
C1orf216	-0.1135
EP400	-0.528571428571429
PTK2	1.36875
RNF217	0.494
NDUFA8	1.2285
ZFAT1	1.497
LAMP3	2.57283333333333
GLTSCR2	-0.0815
NPW	-1.548
LLGL2	-1.5521
PPM1K	-0.509
C20orf177	-1.3875
KIR2DL4	0.2092
NFKB2	-0.66975
C21orf122	0.376833333333333
HESX1	-0.4225
GPR114	0.223333333333333
SLC25A35	-1.184
GNAT1	0.07675
ORAI3	-1.637
FAM76B	0.326875
TMEM99	0.4655
TRIM29	2.2386
CDS1	0.764
RHEB	0.0581
C4orf27	-0.311166666666667
RAB3A	-0.83875
OTUD6B	-0.02925
GPD1	1.019625
CDH15	-0.371666666666667
NPM1	0.151285714285714
TMEM117	1.55575
PRPS2	0.82675
GCK	-1.3425
ADRA2A	3.94833333333333
TSPYL4	0.160333333333333
TASP1	0.14325
WDR19	-0.63725
C10orf38	0.55125
PDE4C	-0.524
FYB	-0.0659166666666666
C1orf55	0.220166666666667
PPFIA3	-0.2615
RAD18	0.43425
C12orf44	-0.3295
CRYBA4	-0.157
HVCN1	0.93625
TAF10	-1.58183333333333
C16orf48	0.312833333333333
DEPDC5	1.48033333333333
LTBP1	0.6355
MAPRE1	-0.315625
FGF8	-0.3525
C3orf52	-0.376125
SENP7	1.0835
LRRK2	0.66525
RUNDC2A	0.639333333333333
KIAA0355	1.33933333333333
CPEB1	-1.797
PPEF2	0.3935
ABI2	0.456
KIAA0317	-0.12075
ATF1	-0.188
DYNC1H1	0.206625
DIP	1.151
TMEM33	-0.00527777777777781
POLDIP3	0.86925
C7orf24	0.3275
GPR171	2.73425
CDC6	-1.83583333333333
PLD1	-0.161
ITFG2	-0.6641
NDUFC1	0.75475
AKNA	-1.2005
NBR1	0.53775
PKHD1	0.68975
HPS4	-0.3793
MAFA	0.3535
ULBP3	0.05875
DIRC1	1.08
IMMT	-0.832
C22orf13	-0.515916666666667
CEL	-0.11725
MARK3	-1.33675
ADAMTS2	0.656916666666667
ARPC3	-0.106666666666667
TMEM10	0.246142857142857
NPHS1	-0.552
BRD8	0.111333333333333
WDR12	-0.75075
IDI2	0.232125
HOXD13	-1.917
OR8G2	-1.75575
SLAIN1	-1.69875
GABRQ	-0.50275
NR2C2	-0.45625
NKTR	-0.1305
TLE2	1.942
KIAA0892	-0.3705
AURKA	-2.23427272727273
GPRC5C	-0.8495
TBC1D9B	0.436125
PNPLA6	-0.0246666666666667
AP3B1	-0.398
NAG	0.073625
C11orf68	-0.504
AKR7A3	-0.0445
AHCYL1	-0.115166666666667
COP1	0.186
RPP14	-0.249666666666667
PCDHB18	0.67375
CDH24	-0.05325
KRT17	2.7837
LACTB2	-0.5005
DDX24	-0.5286
PHACTR1	-1.2035
SLC35E2	-0.6405
LOXL1	-0.13775
IQSEC2	0.2825
RGSL1	0.629
PCDHGC5	0.413
MEGF10	2.029625
PRRX1	1.12366666666667
ASTE1	0.7355
C6orf159	-1.447
MYOD1	0.3415
GAA	0.86025
ZNF747	-0.82825
KLRC1	-1.6745
IL1RL2	0.549
GDF9	1.4135
GPR119	-0.1425
TRAF2	-0.604666666666667
HCK	2.3685
BMP6	-2.2785
IL8RA	0.482333333333333
FLJ35848	-0.69025
EFHA1	0.7835
CDSN	-0.8115
C14orf54	-0.438166666666667
LSM3	-0.078875
ZFP41	0.255
C9orf126	-0.5275
VIT	3.2905
SPCS3	-1.56675
DEF8	-0.2651
CHAF1A	-0.507
C1orf165	0.8205
ZFPM2	1.219
FTH1	-0.6605
SLC35F1	0.01375
YWHAH	0.631
C17orf66	-0.0571666666666667
ADRB1	-0.318666666666667
FOXL1	0.5685
RG9MTD3	-0.5285
UMPS	1.011625
MGC13008	-0.4605
KIAA1161	0.5145
CCDC77	-1.20875
C12orf65	-1.2384
COG4	-0.439666666666667
RCP9	-0.902333333333333
RP4-692D3.1	2.878
CDC2L5	0.049
MGC7036	-0.0776666666666667
DNAJC11	-0.72775
GDF2	-0.2645
TIMM17A	0.35925
HNRNPA0	-0.0891000000000001
OR2H1	-0.17025
PCBP1	-0.488375
COL23A1	-0.354
LRRC2	-0.00571428571428572
NSD1	-0.243785714285714
FLJ37078	-0.436375
WDR91	-0.339
TMEM179	-0.146
DSCR10	-0.082
CNDP2	-0.0541
FYN	-0.231
BEX2	1.091
KCND3	0.11975
YPEL5	1.938
LRRC42	-0.397
C17orf45	-0.601625
ZNF649	1.3647
LOC150763	1.227125
COL5A2	2.46425
CNGA2	0.428
ELA2B	-0.9175
RAB9B	0.7805
FAM100A	0.203
NAIP	-0.580285714285714
MYOZ2	-0.533625
SPATA12	-0.3155
XRCC4	-1.092
CYB561	0.6108
CHST10	-0.43275
BAI1	1.79616666666667
BRSK1	-0.741166666666667
C17orf89	0.174875
PDE6H	-1.172
FLJ20309	0.5625
MAP7	0.289125
SCN4B	2.6875
SPAG9	-0.9144375
SERTAD1	0.772166666666667
FLJ21963	-1.0425
ANTXR1	1.4117
TMPRSS13	1.79166666666667
ETV7	2.83366666666667
DGAT1	1.2485
NKIRAS1	1.50566666666667
TAC3	-3.51375
CORO1C	0.117416666666667
RAD54B	-0.34725
HRASLS3	0.898666666666667
C21orf42	0.5655
BARD1	0.365
ZNF177	-1.41416666666667
MIP	-0.355
ZNF442	0.22
F2	-3.9569
GRIA1	-0.18
GALNTL2	1.19733333333333
WNT5A	-1.1771
LENG9	0.211
hCG_25371	-0.233
FOXR1	-0.656
TRA@	0.5077
PWWP2	0.67225
C1QTNF7	0.8875
SLC7A4	0.2805
C4orf7	3.832
C17orf80	-0.365166666666667
KLK4	0.864
IL31	-0.069
TMEM176A	3.416
CTNNB1	1.6429375
BHLHB2	0.00725
TMEM185B	-0.966833333333333
ARD1B	-0.27725
C1orf93	0.6265
BRUNOL4	0.983166666666667
LOC541469	-1.46041666666667
UPK2	-0.402
GAS8	0.113333333333333
PATE	0.0005
IMPACT	0.999125
WNK4	-2.00283333333333
HNRPLL	-0.209375
GAD2	0.24225
ITGA6	0.80875
BMP15	0.310666666666667
CYP2A7	0.078125
RIC8A	0.35675
CCND1	-1.86775
USP35	-0.138
DSCR2	-0.5655
CCL4	4.42833333333333
ZCCHC10	0.4055
NOL11	-0.6975
TRPM2	1.33633333333333
PSMD2	-1.004
CHTF18	-1.55125
USP18	0.678
RRAS	-0.028375
LAMC3	1.701
TOX	-0.00200000000000003
PCDH15	0.0705
GABRG3	1.68825
NUDCD2	0.34575
SGCZ	-0.1685
KCTD17	0.7191
SPSB2	-0.991
TPPP3	2.021
CILP2	0.498
CALB2	4.3865
CEBPZ	-0.166666666666667
ZNF479	-0.51225
FMOD	4.7865
C21orf66	-0.355285714285714
CLN6	-0.686166666666667
ANAPC1	-0.751375
SH2D3C	0.69475
PTPN14	1.1457
TRIM42	0.44375
APTX	0.327
SNRPG	-0.909666666666667
BMS1	-0.368
MAGEA3	-4.359
NFATC3	-0.890666666666667
LRRC45	-0.755166666666667
ARS2	-0.573928571428572
LRIG1	0.465833333333333
EPSTI1	0.623
PRSS27	0.43975
ERC2	-0.3125
PRKACB	-0.0273571428571428
PRDM13	3.2325
HCG27	-1.5215
KLK12	0.43
HSD17B7	-0.493666666666667
ZNF354A	0.959
PCDH11X	-0.337
DMGDH	0.085
PCBD2	-0.130666666666667
TMC6	-1.62075
RIMS1	0.249375
SF3B2	-1.02216666666667
RCN1	0.474666666666667
CPB1	3.6805
BCAR3	0.4905
FCRLB	0.524375
PAK1IP1	0.43225
OR10H1	0.372
KIF9	-0.1622
PITPNM2	-0.002625
L3MBTL4	1.41375
TGFB1	-0.8768
ZXDC	1.0485
SLC6A16	0.87525
SRrp35	1.818875
LRRC8E	1.16175
PPIAL4	-0.162666666666667
EOMES	1.78616666666667
PAX2	-0.046
SCARF2	-0.049
PSEN2	0.79675
PCDHB13	-0.143
C10orf28	-0.363
DHRS7B	0.370214285714286
C1orf131	0.35375
ASB1	-0.4291
ZNF223	1.449
LCMT2	-0.04425
MEP1A	-1.24475
TMEM53	-0.54675
RSPH3	0.22125
C10orf33	-1.4245
LOC644285	0.27325
PTPN9	-0.171333333333333
ABCA12	-3.70425
CCDC37	-1.1545
RUNDC1	0.162
YES1	-0.053
FAM120AOS	-0.26825
OR5M3	-0.219
PPP1R3F	0.27175
IL13	0.3263
MDFI	2.2855
PRNT	0.4705
ZDBF2	-0.0895
OR10C1	0.280833333333333
CLIC1	-0.789833333333333
LILRA5	-0.0428333333333333
CSAG1	-3.894
TREML2	1.0965
FAM125A	0.477
ZNF74	-0.10625
FAM104A	-0.128875
LRRC39	-0.919
SAMD5	0.998
HYAL2	-0.4705
HIST2H2AC	0.197625
IGFBP5	1.41778260869565
NRTN	2.77733333333333
KIAA0556	-0.5819
FAM29A	-0.688611111111111
JMJD2A	0.399
EPHB1	4.43875
POLD4	-0.377
ANAPC10	-0.82175
LRRC36	0.66525
MEGF6	-0.412875
LPHN3	0.324333333333333
BMP10	0.104333333333333
C21orf55	-0.4135
CREM	-0.232375
PTGER4	0.347166666666667
METAP1	0.1425
KCNQ1	1.88733333333333
NR2F2	-0.645125
SSFA2	-0.9885
CTTNBP2	-2.77625
BCL2A1	1.2335
ZBTB24	-0.222
SLCO6A1	-1.6435
PRDM1	0.2364
OR7D2	1.695
CCDC47	-0.2839
LOC646982	0.0645
SLC26A6	-2.0125
BIN1	0.3555
SRRM1	0.0241428571428571
PCSK1N	0.74525
ALS2	0.4168
ECT2	-0.671
CACNA2D2	-0.180875
DOCK6	-0.8115
C10orf119	0.4905
FATE1	0.80025
DUSP23	2.015
TRIP6	-0.185285714285714
NUP35	-0.07375
CDH3	3.5475
KLHDC8A	2.25425
C9orf116	-0.229625
EI24	-0.456
CENTD1	1.38133333333333
RWDD2B	-0.03
DOCK1	2.056
NPAS2	0.43325
NR3C2	3.22616666666667
FAM63A	1.08741666666667
INPP5F	-0.0616666666666667
FAM111A	-0.4729
MYBL1	-0.329583333333333
IQGAP3	0.976
CRADD	0.047
DUSP12	-0.60275
PDZK1IP1	3.66425
VASH2	-0.317
CTR9	0.02575
VIL1	-4.58575
OR8U1	0.6065
CCDC107	1.94
PTTG1IP	-0.28375
OR4X2	0.358
COL9A1	5.3405
PSMD9	-0.208
ZFP62	1.24675
TIP39	-0.308
PARP15	-0.3485
TTC19	-0.025875
C1orf114	-2.2645
GFPT1	-0.2215
SLC27A6	2.3195
MRPS10	-0.2752
CALML5	2.23133333333333
TRPM7	-0.04075
CGNL1	1.344125
CECR1	0.05725
SERPINB8	1.07083333333333
TMEM102	0.3885
PDIA2	-3.77225
NUCKS1	0.837
HOTAIR	0.88975
EBI3	-0.425
NXN	1.544
ZMYND19	-0.626125
FOXJ3	0.21125
EIF5B	-0.1998
EIF2B4	-0.267666666666667
LEO1	-1.066
ZIC5	0.07975
IL20	-1.1935
KIAA0415	0.0595
FLJ37357	0.0095
TSPAN12	2.472
ACTR3B	-0.058875
TFAM	-0.0525
IL17RD	0.84525
PARP12	-0.7575
KLHDC7A	0.6425
KCTD4	0.215833333333333
GTF2H1	0.241
FLCN	-1.12333333333333
BIRC4	0.00637500000000001
LOC790955	-0.317
VKORC1L1	-0.5955
CYP4F22	-0.298666666666667
TAS2R5	0.484
ZNF582	-0.8265
HS3ST3B1	-0.88475
CTNS	-0.425
STK36	-0.336
MMD2	0.45025
RP5-1103G7.6	0.4065
FLJ23356	0.31
CRH	-0.294
C1orf182	-0.381
ACP5	0.312166666666667
AMFR	0.9043
CA4	-1.182
PLCB4	2.558375
MPHOSPH10	0.1115
UNQ473	1.15866666666667
G3BP2	-0.72925
SR140	0.47775
HOXA2	0.42425
PYGB	-0.91975
BAT1	-0.543416666666667
DKK3	0.0395
DDX31	-0.21175
TULP1	0.274125
NHLRC2	0.16225
TNRC4	-0.3355
ZNF430	-1.1205
TNRC6A	-0.030875
PLA2G1B	1.847
RCHY1	1.243
GTF2A2	-0.595
MGC4294	0.991
ZNF691	-0.2475
TACC3	-1.885
DNAJC5G	-0.23625
LOC4951	0.136
MS4A4A	-1.366
LOC152485	-0.049
PPP1R2P1	0.5765
PPP2R5B	-0.3245
RPGRIP1L	-0.183875
SPOP	0.0344
PTPRF	2.00458333333333
MGC42090	-0.3295
SUSD3	0.1975
THOC4	0.501875
MAML1	0.5732
FXR2	-1.43866666666667
TYK2	-0.518375
MUC6	0.4025
DNAJB7	0.1325
PIP4K2A	-0.933571428571429
MEX3A	1.596
RRP1	-0.467125
TFAP4	-0.078
CXorf41	-0.12475
MTMR4	0.4515
CTLA4	-0.075
SNX9	-0.324625
CIB3	-0.300166666666667
NECAP1	0.1315
PLA2G2D	-0.2659
GLMN	-0.104333333333333
DCLRE1A	-0.52975
PDX1	0.262
SAMD11	-1.4
MRPL55	0.6495
TLR7	1.038625
TBC1D21	-0.0955
SMAD1	1.4564
ACTRT2	0.384
RIOK2	-0.671
PDLIM4	1.467
SLC22A15	2.22583333333333
ABHD13	2.0545
STX18	-0.1823
CCPG1	0.198071428571429
DCBLD1	0.0338333333333333
SLC2A6	-1.361
NOLA3	-0.3035
TRDMT1	0.0269285714285714
IL17F	0.5525
ATP1A4	0.0198333333333333
OR52W1	0.131
CFL1	-1.1465
IL4	-1.2955
RBP2	0.132833333333333
CPSF6	0.973625
TTC8	-0.714333333333333
MUCL1	0.91
EYA3	-0.804166666666667
KRT38	0.0315
GNE	-1.703
ZNF501	0.9995
SLC35A2	0.186125
CEP110	-0.8909
MYF6	0.47725
MGST2	-0.952333333333333
TRPV4	2.547
NEK8	-1.11
NOX5	-1.3905
NCKAP1L	-0.915833333333333
EMP3	-2.139
BPY2C	0.088
C1orf38	-0.19325
ELOVL2	-0.794125
CBX7	1.09491666666667
OSBPL1A	1.07566666666667
ZNF589	-1.11725
ESCO1	-0.697666666666667
TRA2A	0.474916666666667
C3orf26	0.81875
PHF2	0.8565
PID1	0.803333333333333
RFC1	-0.167125
MTAP	0.7494375
ADORA3	2.544
LOC389458	1.0215
TRNT1	-0.359
CRIPAK	-0.78125
RAI2	2.35633333333333
ANKRD44	-0.2165
GZMB	3.60175
NFE2L1	-0.230125
STIP1	-0.837
RASL11B	1.0385
NT5DC2	-1.749
LRP2	1.634
MTDH	0.833133333333333
ARSG	-1.023
HSP90AB1	-0.0613333333333334
CT45-6	-4.4535
ZNF483	-0.49575
LMBR1L	-0.25175
S100A2	1.2587
C2	-0.865333333333333
C2orf27	0.984625
EIF4EBP1	0.27775
GCKR	-3.074
PPP1R9B	0.19275
FER	-1.97925
SNRK	0.360666666666667
OR5M10	0.569
UTP6	-0.788
CAPZA3	2.04
FBP1	-1.556
TERT	-2.122
CCL1	-1.2845
FUCA1	0.387
ALS2CR8	-0.4405
KCMF1	-0.0695
SRCRB4D	-1.0595
OXCT2	-1.04083333333333
IL17RA	0.533
MPP5	-0.133125
SPA17	-1.24575
FLJ10986	-0.170333333333333
GALNT14	2.12325
CXorf27	-1.089875
NPLOC4	-0.662
RAB34	-0.443
KRTAP3-3	0.0725
ARSD	0.656
CPLX2	-1.5914
PJA1	1.83925
WHDC1L1	0.177166666666667
RB1	-1.9423
MTMR15	-0.492
PHLDA2	-1.5426
GUCY2F	-0.7415
MPV17	-0.387333333333333
SLC35D1	-0.4125
LYSMD3	-0.2747
COL16A1	1.09225
ERLIN1	-1.04433333333333
JMJD4	0.0125
HIST1H2BK	0.8585
TP53I11	0.959833333333333
ST3GAL4	-0.1548
PF4V1	1.153
ALG8	-0.641
REG1A	1.85025
MINA	0.16875
CYB5R3	0.330333333333333
HHLA1	0.07925
MYST4	0.1666
VASN	-0.24825
UCHL5IP	-0.40675
TFAP2A	0.9863125
MGC9913	0.822
C9orf97	-0.597
LOC90379	-1.28
PHF15	-0.125785714285714
ZNF169	-0.346
KRT7	2.0364
GLIPR1L2	1.91475
LOC116236	-1.7035
IQCF3	0.10875
RDH14	1.1975
HNRPK	0.764928571428571
RABEPK	-0.473833333333333
ISX	-2.2865
CBARA1	-0.4205
RAD51AP1	-1.278
MLL5	0.491
CXorf48	-2.902
SGCD	0.22275
PHTF1	-0.235375
CA3	3.94475
CMTM5	3.5605
STX10	-0.270375
JMJD2D	-0.3685
P4HA1	-0.334333333333333
GAB3	-0.785333333333333
DHRS4	-0.7455
COL4A1	2.981125
C20orf20	-1.216125
OSBPL2	0.343125
PTTG2	-0.9805
KIAA1688	2.33625
STS	-2.394
SHROOM4	0.844666666666667
KBTBD5	0.308166666666667
ALDH1A3	1.5252
BTNL2	1.1155
TGIF1	0.1215
ZFAND5	1.688625
ICA1	0.812875
NAV3	-1.15566666666667
FLJ12331	-0.426
EPS8L2	1.8128
MNT	0.227
ENTPD1	1.839
OR51E2	0.9865
STK11	-0.029125
MX1	3.183875
TTTY9A	0.03575
CX62	-0.166
LOXL4	1.467625
EXOSC4	0.84575
PURB	-0.130285714285714
SETD1A	-1.5205
RELB	1.3705
LAMB2	0.715333333333333
HNF1B	-0.504333333333333
PNLIPRP3	-0.91
C14orf139	1.5995
UMOD	-0.20925
GRIN3B	-1.19625
GPR25	0.1445
ZNF512B	-0.8925
ATP6V0A1	-0.06375
SRA1	0.3905
ZNF615	1.5855
ZNF768	-0.7
ZNF469	4.2705
DYNC2LI1	0.695333333333333
DNAH3	0.153
LOC387911	1.2245
LOC554234	-0.442
ARRDC5	0.463
TMEM59L	-0.5165
MARCH4	0.0635
CNOT8	0.250166666666667
KIRREL3	1.7825
ADAM17	1.236875
MYOG	0.431375
CPNE1	-1.5575
AK5	1.50525
LOC204010	0.24875
NDRG4	1.1015
LOC130074	-0.095
PIAS4	-0.416
NCOA2	1.406
TEGT	-0.6954
USP5	-1.76625
ANKRD21	-2.1735
KIAA0692	0.858666666666667
HAPLN3	2.7565
LZIC	-0.40975
NRXN3	-0.12775
CDKN2C	-0.647833333333333
KIAA0226	0.88525
CYB5D1	-0.67175
WDR68	-1.0131875
ABCB6	-0.1136
MRPS25	-0.31425
ZMAT2	0.817916666666667
KRT25	-0.3105
RPL11	-0.45375
GRAP	-0.525666666666667
LOC198437	0.365833333333333
RORC	-1.197375
RAP2C	-0.0477142857142857
MXD1	-0.2715
AZI2	0.305166666666667
NUAK2	-0.331
AHSG	-6.259125
MANSC1	2.7715
IMP3	-0.9855
C2orf3	-0.7445
VSTM3	2.84975
PCTP	1.3
SIRT1	0.4275
MANBA	1.1615
CD164	0.00475
GFRA1	-1.9336
PRM2	1.1855
ZKSCAN3	-0.4435
PLEKHG1	3.22825
TPRKB	-0.50625
UBFD1	-0.986416666666667
CDKL5	2.17666666666667
HIST1H2BD	-0.10125
INPP4A	-0.508166666666667
BMX	0.26975
PTPRU	0.4645
LOC554202	-0.21
HOXC8	0.798125
IL12B	-0.42
ADPGK	-1.244
ZNF418	1.6815
SIAE	-0.94375
CWC15	0.58375
RP13-401N8.2	0.044
KLHL11	-0.01825
DEDD2	0.91625
PSMB3	-0.66725
DDX25	-3.08975
ZBTB3	-0.089
GFRAL	-0.2335
RPS25	-1.43433333333333
FAM57B	-0.433166666666667
TESK2	-0.4195
DNM1L	-0.594375
ZNF207	-0.277
CLEC11A	0.356125
TOLLIP	-0.133125
TMEM61	0.672166666666667
DLK1	-3.9709
PLVAP	2.747
NOD2	1.565
SCMH1	-0.4505
FLJ40235	0.26025
HTR2A	0.150166666666667
ARMC5	-0.658
FUT7	0.241
PRELP	2.6597
ALKBH6	0.0375
GYG1	0.787166666666667
POLR3GL	-0.2705
COL8A2	4.96583333333333
OR10A5	0.252375
C1orf187	-1.85625
TXLNB	-0.0456666666666667
C16orf68	-0.728083333333334
R3HDM1	-0.82425
C16orf75	-1.6835
BAALC	-0.102
TNP1	0.9405
GAPDH	-0.4115
COX7C	0.4705
ERRFI1	0.779833333333333
PGAM2	-0.115333333333333
FAM108B1	0.86525
APC	0.189375
TLR2	3.90525
SUCNR1	1.397375
ZNF233	2.57125
WFDC1	0.0285
PSG11	-0.0532
SLC39A1	0.257
PSAPL1	-0.6535
CDC42EP1	0.24475
MECR	0.4255
KIAA0101	-1.9822
MACROD2	1.9667
MMP19	0.741666666666667
LOC202459	0.226666666666667
VNN2	1.0245
ACCN3	-1.3895
TIMD4	1.4715
RNASE8	-0.092
CCDC7	0.13525
SULT2B1	-0.6595
ME1	-1.088
MGRN1	-0.26575
MRPL30	-1.311875
IVL	1.171375
CALM1	0.72615
PLEKHA6	0.3635
B4GALNT2	-0.157
PGDS	3.329125
C8orf33	1.34083333333333
TMEM56	0.4675
CKM	-1.45466666666667
ESR2	-0.3448
ACOT8	0.069
AGTR2	-0.428
LOC155006	0.66775
BC37295_3	1.3165
EPM2AIP1	0.1955
PZP	2.6905
RPS9	0.43
C18orf51	-0.39525
SIVA1	-0.2436
HEATR2	-0.6745
CD3E	-0.71925
C20orf142	-1.21475
PGLYRP3	-0.035
CCDC139	-0.466
GPS2	-0.995166666666667
NOL14	-1.062
LRTM2	1.28375
TRIM36	0.195875
TP53RK	0.5691
FBXL13	-1.361
RUFY2	0.134928571428571
C11orf70	0.992166666666667
HSPB9	-0.371833333333333
GJA5	2.717
HGF	-2.0065
EPHB4	-0.602
SOX18	-0.06575
IFRG15	-0.4595
SERPINA10	-3.80375
WDR23	-1.28225
REEP2	-1.35466666666667
CDK3	-0.92875
HSPA12A	0.427125
ARL8B	0.8217
SATB1	0.5085
PPM1D	-0.894833333333333
VPS45	0.203666666666667
TP53BP2	1.431125
GJE1	0.981
CACNA1G	0.409375
VGLL4	1.109875
GNPTG	-0.136
ROS1	-3.56925
C21orf128	0.512333333333333
BMP8B	0.825
SLC5A4	-0.076
SLC6A3	-0.150833333333333
C16orf53	-0.622625
TMEM81	-0.504
APC2	-0.5303
SYAP1	0.04725
C6orf54	-1.04883333333333
ZBED5	0.2412
PVR	-0.792375
LTA4H	-0.305
