Hybridization REF	TCGA-AR-A0TT-01A-31R-A084-07
LILRB2	3.6275
CSTF1	-0.532333333333333
BTN2A1	0.3325
C15orf48	4.98
IGF2BP3	-3.627
FAM113B	2.29683333333333
HRG	0.062375
ZNF131	-0.147
USP47	0.076
CCDC88B	0.546
HCN1	-0.3228
HTN1	-0.506
SYCP3	-0.129
C13orf23	0.3725
PAPOLA	0.105
AATK	-0.5963
MSH3	-0.350666666666667
NDUFAB1	-0.81025
ITLN2	-0.778333333333333
BAK1	0.262833333333333
MRPL45	-0.365
MTNR1B	0.179333333333333
LOC645843	-0.3485
SPECC1L	-0.111125
PGCP	0.88475
SPN	0.387375
GPR143	1.4145
ZNF576	0.0206666666666667
TMEM39A	0.1882
ATP5D	-0.670166666666667
MAGEB3	-1.057
RPS5	-0.397833333333333
ANP32E	-1.1145
MTMR1	-0.20125
YEATS4	0.08625
SYNGAP1	-0.19575
PCOLCE	-0.225166666666667
MNS1	0.64375
PCYT2	-0.564166666666667
ZNF182	0.5715
LAX1	3.363375
SPPL2B	0.2931
ELOVL5	-0.0548
PCDHAC1	0.113
B4GALNT1	-1.4965
BLOC1S2	0.784375
ZNF673	0.0649
ARHGAP21	-0.5455
IRX5	3.306125
LRFN5	-1.05483333333333
FAM7A1	-0.86025
RAB19	1.717
GINS1	-1.27425
ITM2B	1.7294
PAPSS2	0.309416666666667
OR5BF1	0.2205
ACSL3	0.121375
KIAA1919	1.32866666666667
GLT8D2	2.146875
UTRN	0.347642857142857
CNN1	0.1135
HISPPD2A	0.603166666666667
SDAD1	0.462125
SIGLEC9	1.88183333333333
RPL35	-0.448571428571429
C22orf26	1.1135
IMPDH2	-1.35625
WDR69	-0.72225
SEC14L5	-0.518166666666667
CLTA	0.30625
RP11-529I10.4	0.072
GPR37L1	0.0261666666666667
OGDH	0.00941666666666668
ASB13	-0.117333333333333
ZFP14	-0.124
ZCRB1	-0.208666666666667
KPNA3	0.7045
HSPA1L	1.31675
RHOC	0.362625
LOC554175	-0.21775
PPP3CA	0.798
SLC1A7	-0.5412
ZNF529	-0.536166666666667
RBED1	0.844
DDB2	-1.29025
FLJ11286	0.473166666666667
SPATA1	0.4135
MKNK1	0.8865
DYSF	1.29933333333333
ALKBH2	-0.4595
NKD1	-3.13466666666667
C1orf174	-0.273
PLEKHO1	1.8365
ASB10	-0.10475
RING1	-0.392166666666667
NPC2	1.456625
AVPR1B	0.3505
YTHDF1	-0.102666666666667
LMAN1L	0.2295
GSG2	-1.479
CEP170	-0.3238
RPS4Y2	-5.38175
MSH6	-1.2615
HECTD2	0.7555
ZNF556	-3.0725
PLEKHC1	-0.9387
AIRE	0.157833333333333
BCL2L10	-0.03875
LMOD3	-0.118333333333333
ZBTB8	0.1729
FOXA2	-2.8649
SLCO2A1	2.30175
C3orf46	0.00850000000000001
PRDM16	-0.3385
TMEM98	-0.57175
FRMD5	-2.2065
PDE6C	-0.263
C1orf216	0.105666666666667
EP400	-0.115642857142857
PTK2	-0.71325
RNF217	-0.15425
NDUFA8	-0.077
ZFAT1	0.48675
LAMP3	3.6035
GLTSCR2	0.462
NPW	-1.1185
LLGL2	-0.082
PPM1K	-0.0233333333333333
C20orf177	0.0935
KIR2DL4	0.9044
NFKB2	0.4985
C21orf122	-0.1565
HESX1	0.0765
GPR114	2.14666666666667
SLC25A35	-0.646
GNAT1	0.22525
ORAI3	0.34025
FAM76B	-0.31725
TMEM99	-0.1292
TRIM29	-2.3476
CDS1	2.026
RHEB	-0.2703
C4orf27	0.273666666666667
RAB3A	-0.51675
OTUD6B	-0.56925
GPD1	0.6645
CDH15	-0.942
NPM1	-0.791071428571429
TMEM117	-0.4905
PRPS2	-0.201416666666667
GCK	-0.1715
ADRA2A	3.413
TSPYL4	2.4355
TASP1	0.34975
WDR19	0.3705
C10orf38	-1.619
PDE4C	-0.578166666666667
FYB	2.60558333333333
C1orf55	-0.0465
PPFIA3	-1.024
RAD18	-0.55925
C12orf44	-0.0605
CRYBA4	0.3415
HVCN1	2.264
TAF10	-0.315333333333333
C16orf48	-0.485166666666667
DEPDC5	0.743166666666667
LTBP1	-0.982
MAPRE1	0.1935
FGF8	-0.1485
C3orf52	0.241375
SENP7	0.269
LRRK2	1.75
RUNDC2A	0.664833333333333
KIAA0355	0.111166666666667
CPEB1	-2.69275
PPEF2	-0.517
ABI2	-0.595333333333333
KIAA0317	0.322625
ATF1	-0.262666666666667
DYNC1H1	0.315375
DIP	-0.3295
TMEM33	0.364
POLDIP3	0.66
C7orf24	0.51225
GPR171	3.76975
CDC6	-2.6335
PLD1	-0.7094
ITFG2	0.3099
NDUFC1	-0.30475
AKNA	0.17575
NBR1	0.276
PKHD1	-0.108375
HPS4	-0.8011
MAFA	0.70125
ULBP3	-0.6125
DIRC1	-0.1355
IMMT	-0.246875
C22orf13	0.2725
CEL	-0.026
MARK3	-0.08025
ADAMTS2	1.46116666666667
ARPC3	0.5675
TMEM10	0.200125
NPHS1	0.11325
BRD8	0.295166666666667
WDR12	-0.6425
IDI2	0.454375
HOXD13	-0.609
OR8G2	-0.335
SLAIN1	-1.3225
GABRQ	-0.53025
NR2C2	-0.42925
NKTR	-0.6582
TLE2	0.192
KIAA0892	0.926666666666667
AURKA	-2.03
GPRC5C	-0.363333333333333
TBC1D9B	0.42175
PNPLA6	0.1005
AP3B1	-0.1125
NAG	-0.188875
C11orf68	-0.1825
AKR7A3	1.2655
AHCYL1	0.05225
COP1	1.15816666666667
RPP14	-0.123916666666667
PCDHB18	0.0595
CDH24	0.95775
KRT17	-3.016
LACTB2	-0.8095
DDX24	0.1237
PHACTR1	-1.732
SLC35E2	0.4605
LOXL1	0.7035
IQSEC2	0.359125
RGSL1	0.0455
PCDHGC5	0.4525
MEGF10	-0.533375
PRRX1	1.28
ASTE1	0.4525
C6orf159	-1.57675
MYOD1	0.82625
GAA	0.748
ZNF747	1.099
KLRC1	0.263375
IL1RL2	-0.0005
GDF9	0.4815
GPR119	0.982
TRAF2	0.0148333333333333
HCK	4.5715
BMP6	-0.95975
IL8RA	0.374166666666667
FLJ35848	-0.533
EFHA1	1.06675
CDSN	-0.578833333333333
C14orf54	0.163333333333333
LSM3	-0.63425
ZFP41	0.158
C9orf126	-1.1925
VIT	-1.396
SPCS3	0.56175
DEF8	-0.5845
CHAF1A	-1.98916666666667
C1orf165	-1.29216666666667
ZFPM2	1.09466666666667
FTH1	0.50675
SLC35F1	-1.3645
YWHAH	1.242
C17orf66	0.296666666666667
ADRB1	0.0181666666666667
FOXL1	-0.647
RG9MTD3	0.162833333333333
UMPS	-0.114625
MGC13008	0.029
KIAA1161	0.48
CCDC77	-1.69975
C12orf65	-0.4265
COG4	-0.375333333333333
RCP9	1.14991666666667
RP4-692D3.1	2.50666666666667
CDC2L5	0.55275
MGC7036	0.651833333333333
DNAJC11	-0.14625
GDF2	-0.109
TIMM17A	0.70525
HNRNPA0	-0.2689
OR2H1	-0.13725
PCBP1	0.21125
COL23A1	-1.3655
LRRC2	0.342142857142857
NSD1	0.261785714285714
FLJ37078	-1.732
WDR91	-0.392666666666667
TMEM179	0.678
DSCR10	0.512
CNDP2	1.029
FYN	0.283
BEX2	-1.57566666666667
KCND3	-0.29925
YPEL5	1.275875
LRRC42	-1.149
C17orf45	-0.5185
ZNF649	-0.8244
LOC150763	1.23075
COL5A2	2.51683333333333
CNGA2	0.0555
ELA2B	-0.358333333333333
RAB9B	0.10925
FAM100A	-0.316
NAIP	0.403214285714286
MYOZ2	-0.2435
SPATA12	-0.422
XRCC4	-0.62225
CYB561	1.2989
CHST10	0.141
BAI1	-1.39483333333333
BRSK1	-0.0458333333333333
C17orf89	-0.20125
PDE6H	-0.382
FLJ20309	0.3452
MAP7	0.698
SCN4B	-0.768
SPAG9	-0.6989375
SERTAD1	0.235833333333333
FLJ21963	-1.95225
ANTXR1	0.5849
TMPRSS13	1.77583333333333
ETV7	3.946
DGAT1	-0.666666666666667
NKIRAS1	-0.285166666666667
TAC3	-3.15575
CORO1C	-0.272
RAD54B	-0.8925
HRASLS3	2.638
C21orf42	1.934
BARD1	-0.69
ZNF177	-1.23783333333333
MIP	-0.3145
ZNF442	-0.163
F2	-3.7846
GRIA1	0.117
GALNTL2	0.618
WNT5A	-2.378
LENG9	0.1435
hCG_25371	-1.403
FOXR1	-0.227
TRA@	1.7041
PWWP2	3.10325
C1QTNF7	1.1785
SLC7A4	0.228
C4orf7	4.51575
C17orf80	-0.0105
KLK4	1.047
IL31	0.7065
TMEM176A	3.60075
CTNNB1	0.0735625
BHLHB2	0.77325
TMEM185B	0.609666666666667
ARD1B	-0.398
C1orf93	0.497
BRUNOL4	-0.342333333333333
LOC541469	0.0846666666666667
UPK2	0.3165
GAS8	0.548
PATE	-0.0335
IMPACT	0.365
WNK4	-2.01583333333333
HNRPLL	-0.346875
GAD2	0.309
ITGA6	-0.98275
BMP15	0.445833333333333
CYP2A7	0.5315
RIC8A	0.06375
CCND1	-1.44475
USP35	0.7555
DSCR2	-1.6545
CCL4	4.47533333333333
ZCCHC10	0.148
NOL11	-0.49575
TRPM2	2.06416666666667
PSMD2	-0.433636363636364
CHTF18	-1.64375
USP18	1.064875
RRAS	0.15675
LAMC3	-1.9665
TOX	-1.185
PCDH15	-0.1355
GABRG3	-1.77025
NUDCD2	-0.213625
SGCZ	-0.09
KCTD17	0.0762
SPSB2	0.1495
TPPP3	2.37466666666667
CILP2	0.815666666666667
CALB2	5.044375
CEBPZ	-0.354
ZNF479	-0.07775
FMOD	4.36266666666667
C21orf66	-1.16814285714286
CLN6	-0.5125
ANAPC1	-0.50625
SH2D3C	2.04675
PTPN14	-1.6119
TRIM42	-0.0925
APTX	0.028
SNRPG	-0.6475
BMS1	-0.3715
MAGEA3	-1.981
NFATC3	-0.17
LRRC45	0.207833333333333
ARS2	0.0679285714285714
LRIG1	1.3955
EPSTI1	2.10016666666667
PRSS27	0.43575
ERC2	-0.626375
PRKACB	0.782357142857143
PRDM13	-3.839
HCG27	-0.78625
KLK12	-2.7975
HSD17B7	-0.222833333333333
ZNF354A	0.613
PCDH11X	0.0455
DMGDH	-0.56375
PCBD2	-0.148166666666667
TMC6	-0.23275
RIMS1	0.830375
SF3B2	0.0893333333333333
RCN1	-1.35983333333333
CPB1	2.80325
BCAR3	0.58325
FCRLB	0.362625
PAK1IP1	-0.8515
OR10H1	0.196
KIF9	0.6993
PITPNM2	-1.1115
L3MBTL4	0.59
TGFB1	-0.2112
ZXDC	0.37
SLC6A16	-0.10925
SRrp35	-2.02
LRRC8E	0.99075
PPIAL4	-0.24
EOMES	2.786
PAX2	-0.2515
SCARF2	0.11675
PSEN2	1.234
PCDHB13	-0.23825
C10orf28	0.197375
DHRS7B	-0.391285714285714
C1orf131	-0.55675
ASB1	-0.2227
ZNF223	0.345166666666667
LCMT2	0.55225
MEP1A	-0.544
TMEM53	-0.20625
RSPH3	0.99825
C10orf33	-0.926
LOC644285	-0.75175
PTPN9	0.650166666666667
ABCA12	-1.62325
CCDC37	-1.02275
RUNDC1	0.163
YES1	-0.22
FAM120AOS	0.32825
OR5M3	0.1415
PPP1R3F	0.612583333333333
IL13	0.2562
MDFI	-1.65775
PRNT	0.04625
ZDBF2	0.133
OR10C1	-0.0746666666666667
CLIC1	-0.179333333333333
LILRA5	1.39183333333333
CSAG1	-3.51983333333333
TREML2	1.16666666666667
FAM125A	-0.467166666666667
ZNF74	-0.729
FAM104A	-0.400125
LRRC39	-0.7645
SAMD5	-1.08875
HYAL2	0.02575
HIST2H2AC	-0.6025
IGFBP5	1.737
NRTN	-1.898
KIAA0556	0.8316
FAM29A	-0.822055555555556
JMJD2A	0.9685
EPHB1	0.8915
POLD4	0.713875
ANAPC10	-0.825
LRRC36	-0.3045
MEGF6	0.205375
LPHN3	-0.367
BMP10	-0.0923333333333333
C21orf55	-0.0605
CREM	-0.2373125
PTGER4	1.86266666666667
METAP1	-0.125125
KCNQ1	1.50383333333333
NR2F2	-0.145375
SSFA2	-1.05708333333333
CTTNBP2	-3.35375
BCL2A1	1.223875
ZBTB24	1.58975
SLCO6A1	-0.95825
PRDM1	1.6503
OR7D2	-0.587333333333333
CCDC47	-0.0662
LOC646982	1.2175
SLC26A6	-1.546
BIN1	-0.1954
SRRM1	-0.0447142857142857
PCSK1N	-0.085
ALS2	0.0042
ECT2	-0.958631578947369
CACNA2D2	-0.184125
DOCK6	-0.64975
C10orf119	0.11525
FATE1	0.496
DUSP23	1.36125
TRIP6	-0.116571428571429
NUP35	-0.705
CDH3	-0.52225
KLHDC8A	0.3885
C9orf116	0.60625
EI24	-0.3625
CENTD1	1.24266666666667
RWDD2B	-0.972833333333333
DOCK1	0.0955
NPAS2	-1.61875
NR3C2	1.88266666666667
FAM63A	1.35141666666667
INPP5F	-1.01116666666667
FAM111A	-0.1474
MYBL1	-1.68116666666667
IQGAP3	-0.833333333333333
CRADD	-0.368666666666667
DUSP12	0.3335
PDZK1IP1	2.56125
VASH2	-1.03975
CTR9	0.2935
VIL1	-3.8905
OR8U1	0.0816666666666667
CCDC107	0.6285
PTTG1IP	-0.135
OR4X2	0.49325
COL9A1	-3.024
PSMD9	-0.22825
ZFP62	0.855
TIP39	-0.27125
PARP15	1.551
TTC19	0.4475
C1orf114	-2.20333333333333
GFPT1	-0.34
SLC27A6	-1.709
MRPS10	-0.4593
CALML5	-1.7765
TRPM7	-0.155875
CGNL1	0.0385
CECR1	1.5755
SERPINB8	0.139166666666667
TMEM102	0.899
PDIA2	-3.11
NUCKS1	-0.244833333333333
HOTAIR	3.223
EBI3	1.57525
NXN	-0.36575
ZMYND19	-0.6165
FOXJ3	-0.216
EIF5B	0.2111
EIF2B4	-0.196166666666667
LEO1	-0.329
ZIC5	0.682333333333333
IL20	3.55616666666667
KIAA0415	0.492
FLJ37357	0.6125
TSPAN12	-0.149625
ACTR3B	-0.253875
TFAM	-0.0885
IL17RD	-1.93475
PARP12	1.50825
KLHDC7A	0.261
KCTD4	-0.0551666666666667
GTF2H1	-0.32875
FLCN	-0.814666666666667
BIRC4	0.391375
LOC790955	-0.38475
VKORC1L1	0.775
CYP4F22	-0.2465
TAS2R5	0.3805
ZNF582	1.611
HS3ST3B1	0.016625
CTNS	0.22325
STK36	0.4925
MMD2	0.00350000000000001
RP5-1103G7.6	0.312
FLJ23356	-0.1165
CRH	-0.19125
C1orf182	-0.5725
ACP5	3.28883333333333
AMFR	0.2982
CA4	-0.23475
PLCB4	-0.321
MPHOSPH10	-0.123
UNQ473	1.557
G3BP2	0.170666666666667
SR140	-0.506583333333333
HOXA2	-0.369
PYGB	-0.34425
BAT1	-0.44325
DKK3	-0.000999999999999997
DDX31	-0.363875
TULP1	-0.131375
NHLRC2	-0.2265
TNRC4	-0.017
ZNF430	-0.25475
TNRC6A	-0.30875
PLA2G1B	0.157333333333333
RCHY1	0.788166666666667
GTF2A2	-0.5245
MGC4294	0.057
ZNF691	-0.03225
TACC3	-0.9035
DNAJC5G	0.348
LOC4951	0.15075
MS4A4A	0.876
LOC152485	0.8175
PPP1R2P1	-0.00474999999999999
PPP2R5B	0.19675
RPGRIP1L	0.166125
SPOP	0.0817
PTPRF	1.52183333333333
MGC42090	0.0175
SUSD3	3.03125
THOC4	-0.5615
MAML1	0.5636
FXR2	-0.459166666666667
TYK2	-0.152625
MUC6	1.21383333333333
DNAJB7	-0.3795
PIP4K2A	0.415785714285714
MEX3A	0.921833333333333
RRP1	-0.97575
TFAP4	-0.687
CXorf41	0.03
MTMR4	-0.253333333333333
CTLA4	1.6175
SNX9	1.08675
CIB3	-0.154666666666667
NECAP1	0.273
PLA2G2D	1.1771
GLMN	-1.30616666666667
DCLRE1A	-0.73525
PDX1	0.2015
SAMD11	0.2105
MRPL55	0.242
TLR7	3.261125
TBC1D21	0.0231666666666667
SMAD1	1.4694
ACTRT2	0.62
RIOK2	-0.49725
PDLIM4	-1.225
SLC22A15	0.1585
ABHD13	1.0574
STX18	0.2688
CCPG1	0.725071428571429
DCBLD1	1.26583333333333
SLC2A6	-0.27
NOLA3	-0.34225
TRDMT1	-0.626142857142857
IL17F	0.2285
ATP1A4	0.012
OR52W1	0.2245
CFL1	-0.047
IL4	-0.88175
RBP2	1.01583333333333
CPSF6	0.343875
TTC8	-0.394
MUCL1	4.3015
EYA3	-1.869
KRT38	-0.0805
GNE	-0.91325
ZNF501	1.01275
SLC35A2	0.82125
CEP110	0.1152
MYF6	0.83725
MGST2	-0.483666666666667
TRPV4	0.4605
NEK8	0.552166666666667
NOX5	-1.366
NCKAP1L	1.412
EMP3	-1.09733333333333
BPY2C	0.1355
C1orf38	2.006125
ELOVL2	0.174375
CBX7	1.01766666666667
OSBPL1A	0.0623333333333333
ZNF589	-0.74625
ESCO1	-0.404
TRA2A	0.3195
C3orf26	-1.14175
PHF2	0.912916666666667
PID1	0.278166666666667
RFC1	-0.50225
MTAP	0.0551875
ADORA3	3.9175
LOC389458	-1.3955
TRNT1	-0.31975
CRIPAK	0.048
RAI2	2.96733333333333
ANKRD44	0.5275
GZMB	4.1585
NFE2L1	-0.260125
STIP1	-0.3445
RASL11B	0.904
NT5DC2	-2.30266666666667
LRP2	3.203625
MTDH	0.894533333333333
ARSG	0.70925
HSP90AB1	-0.391083333333333
CT45-6	-5.22475
ZNF483	-1.02425
LMBR1L	-0.02525
S100A2	-3.6502
C2	1.31344444444444
C2orf27	0.43125
EIF4EBP1	-1.6295
GCKR	-3.19066666666667
PPP1R9B	0.51825
FER	-1.0605
SNRK	0.85
OR5M10	0.053
UTP6	-0.77275
CAPZA3	0.06975
FBP1	2.40944444444444
TERT	-2.047
CCL1	-0.8635
FUCA1	1.73
ALS2CR8	0.614
KCMF1	0.187666666666667
SRCRB4D	-0.9695
OXCT2	-0.107
IL17RA	1.18866666666667
MPP5	-0.102375
SPA17	-1.05625
FLJ10986	0.378166666666667
GALNT14	1.24475
CXorf27	-0.577875
NPLOC4	-0.25875
RAB34	-1.393
KRTAP3-3	0.254
ARSD	1.93016666666667
CPLX2	-1.2156
PJA1	-0.02125
WHDC1L1	0.686333333333333
RB1	0.1476
MTMR15	-0.315
PHLDA2	-2.2535
GUCY2F	0.4655
MPV17	-0.45
SLC35D1	-0.289
LYSMD3	0.1615
COL16A1	1.1925
ERLIN1	-0.696833333333333
JMJD4	0.234
HIST1H2BK	-1.86475
TP53I11	0.674333333333333
ST3GAL4	-0.9729
PF4V1	0.246
ALG8	0.19025
REG1A	0.3035
MINA	-0.417
CYB5R3	0.105333333333333
HHLA1	-0.75375
MYST4	1.0946
VASN	-1.1145
UCHL5IP	-1.203
TFAP2A	1.3813125
MGC9913	-1.4945
C9orf97	0.11
LOC90379	-1.052
PHF15	-0.0896428571428571
ZNF169	-0.175
KRT7	-1.7019
GLIPR1L2	0.9575
LOC116236	0.7455
IQCF3	-0.352
RDH14	0.5915
HNRPK	0.268
RABEPK	-0.59
ISX	-1.159
CBARA1	0.41675
RAD51AP1	-1.77375
MLL5	0.229875
CXorf48	-3.7505
SGCD	-0.84125
PHTF1	-0.0825
CA3	0.2845
CMTM5	0.04925
STX10	-0.5265
JMJD2D	-1.869
P4HA1	-0.590333333333333
GAB3	0.868333333333333
DHRS4	-0.207333333333333
COL4A1	2.3186875
C20orf20	-0.73525
OSBPL2	0.745625
PTTG2	-2.134
KIAA1688	0.33725
STS	0.316125
SHROOM4	0.656833333333333
KBTBD5	0.519166666666667
ALDH1A3	0.5909
BTNL2	-0.253333333333333
TGIF1	0.3725
ZFAND5	0.63225
ICA1	1.820375
NAV3	-1.76816666666667
FLJ12331	-0.5435
EPS8L2	-0.9154
MNT	0.223
ENTPD1	1.94866666666667
OR51E2	0.903125
STK11	0.297
MX1	3.641875
TTTY9A	0.22875
CX62	-0.223
LOXL4	-0.49575
EXOSC4	-1.04275
PURB	0.4145
SETD1A	0.2135
RELB	1.5975
LAMB2	-0.0176666666666667
HNF1B	-0.0773333333333333
PNLIPRP3	-0.3655
C14orf139	-0.2
UMOD	0.5705
GRIN3B	-0.359
GPR25	0.1765
ZNF512B	-0.58225
ATP6V0A1	-0.25475
SRA1	-0.0175833333333333
ZNF615	1.07225
ZNF768	1.04875
ZNF469	2.8685
DYNC2LI1	0.527166666666667
DNAH3	0.01
LOC387911	0.276
LOC554234	-0.1765
ARRDC5	1.24775
TMEM59L	-2.243
MARCH4	1.08875
CNOT8	-0.1555
KIRREL3	-0.601166666666667
ADAM17	0.177
MYOG	0.3625
CPNE1	-0.226
AK5	-1.121875
LOC204010	-0.679
NDRG4	-0.0715
LOC130074	0.2845
PIAS4	0.8565
NCOA2	0.8645
TEGT	0.5326
USP5	-0.68175
ANKRD21	-0.5585
KIAA0692	0.0496666666666667
HAPLN3	2.38075
LZIC	-0.709
NRXN3	2.07575
CDKN2C	-1.606
KIAA0226	0.384916666666667
CYB5D1	-0.3255
WDR68	-0.0716875
ABCB6	-1.3769
MRPS25	-0.7545
ZMAT2	0.627083333333333
KRT25	0.1295
RPL11	-0.52175
GRAP	0.644666666666667
LOC198437	-0.396
RORC	0.335875
RAP2C	0.657
MXD1	-0.5788125
AZI2	0.339333333333333
NUAK2	1.01975
AHSG	-6.139375
MANSC1	1.363
IMP3	-0.142666666666667
C2orf3	-0.594625
VSTM3	4.8575
PCTP	0.316
SIRT1	0.36275
MANBA	0.509
CD164	2.926125
GFRA1	-1.7476
PRM2	0.54125
ZKSCAN3	-0.1445
PLEKHG1	2.2535
TPRKB	-0.577
UBFD1	-0.251666666666667
CDKL5	1.36533333333333
HIST1H2BD	-0.849083333333333
INPP4A	0.048
BMX	-0.923125
PTPRU	-0.758
LOC554202	-0.547833333333333
HOXC8	0.730625
IL12B	1.3705
ADPGK	0.159
ZNF418	0.6575
SIAE	0.890125
CWC15	-0.283
RP13-401N8.2	0.025
KLHL11	0.09375
DEDD2	0.43275
PSMB3	-0.4845
DDX25	-2.09325
ZBTB3	0.268833333333333
GFRAL	0.1595
RPS25	-0.834666666666667
FAM57B	-0.757666666666667
TESK2	0.713833333333333
DNM1L	-0.543625
ZNF207	-0.0908333333333333
CLEC11A	0.817125
TOLLIP	0.22425
TMEM61	-2.28516666666667
DLK1	-4.3185
PLVAP	2.7355
NOD2	3.19916666666667
SCMH1	-0.693
FLJ40235	-0.00374999999999999
HTR2A	-0.253833333333333
ARMC5	1.088
FUT7	1.429
PRELP	2.1546
ALKBH6	-0.565833333333333
GYG1	0.175333333333333
POLR3GL	-0.02675
COL8A2	4.5595
OR10A5	0.379125
C1orf187	-1.93
TXLNB	1.07416666666667
C16orf68	-0.067
R3HDM1	-0.96575
C16orf75	-1.5185
BAALC	-0.772375
TNP1	-0.01575
GAPDH	-0.846416666666667
COX7C	-0.2885
ERRFI1	-1.34783333333333
PGAM2	0.214
FAM108B1	-0.22275
APC	0.276375
TLR2	4.285
SUCNR1	2.76275
ZNF233	1.135
WFDC1	-2.481
PSG11	-0.189
SLC39A1	0.94375
PSAPL1	-0.7045
CDC42EP1	0.21475
MECR	-0.375
KIAA0101	-1.7743
MACROD2	-0.5414
MMP19	1.20825
LOC202459	-0.443333333333333
VNN2	3.61625
ACCN3	-1.338
TIMD4	2.2905
RNASE8	0.7275
CCDC7	0.3675
SULT2B1	-1.377
ME1	-1.2925
MGRN1	0.182875
MRPL30	-0.74875
IVL	0.112125
CALM1	1.0409
PLEKHA6	1.7392
B4GALNT2	0.134
PGDS	3.474125
C8orf33	-0.511583333333333
TMEM56	-1.991
CKM	0.00150000000000003
ESR2	1.3133
ACOT8	0.038
AGTR2	-0.00300000000000001
LOC155006	0.40325
BC37295_3	0.1185
EPM2AIP1	-0.536666666666667
PZP	0.48
RPS9	-0.015
C18orf51	-1.997
SIVA1	-0.6197
HEATR2	0.1725
CD3E	0.326166666666667
C20orf142	-0.986
PGLYRP3	0.054
CCDC139	-0.28975
GPS2	-0.325
NOL14	-0.0485
LRTM2	1.133
TRIM36	1.021375
TP53RK	0.2513
FBXL13	-1.27783333333333
RUFY2	0.610571428571429
C11orf70	-0.6915
HSPB9	-0.140166666666667
GJA5	2.722
HGF	-0.505833333333333
EPHB4	0.11125
SOX18	0.675
IFRG15	-0.0605
SERPINA10	-3.16325
WDR23	0.408
REEP2	-2.188
CDK3	-0.3075
HSPA12A	-0.73475
ARL8B	1.0399
SATB1	0.692333333333333
PPM1D	0.720833333333333
VPS45	0.654166666666667
TP53BP2	0.090375
GJE1	-0.071
CACNA1G	-0.396625
VGLL4	1.517125
GNPTG	0.526
ROS1	-2.204
C21orf128	0.324
BMP8B	1.0965
SLC5A4	-0.2535
SLC6A3	-0.163666666666667
C16orf53	0.9605
TMEM81	-0.115
APC2	-0.2342
SYAP1	0.403375
C6orf54	3.43316666666667
ZBED5	-0.8971
PVR	-0.8095
LTA4H	0.3715
CCDC24	1.5461
MAGEA4	-2.487
IFIT3	2.87783333333333
MYADM	0.82725
C21orf82	-0.3795
PDE3B	-0.5225
TMPRSS11A	0.15425
PGK1	-1.08452941176471
CCL13	4.80583333333333
DERL3	2.0655
MLXIP	-0.36425
PLOD1	-1.502625
MTFR1	-0.1906
NPDC1	0.120666666666667
GPAA1	-0.7515
LTV1	-0.099
RYR3	-0.76
C7orf46	1.72
VAMP2	0.395125
RNF135	2.3363
SUPV3L1	0.43375
FIBP	0.3655
ADAMTS18	2.46583333333333
RNF25	0.107333333333333
SOS1	0.6135
PLAU	2.113625
MATK	-1.406
EHF	5.01
CTNND2	-0.53475
PTEN	0.405714285714286
ZNF189	0.119125
SLC28A3	0.1635
GUCY1A3	3.0895
SETD2	0.2368125
ROGDI	0.68175
TICAM1	0.0579
RASSF3	0.4905
PACSIN2	-0.167
SERPINB5	-1.82191666666667
PRKCDBP	0.199
TFDP3	0.2195
LGR6	0.44925
RFX5	0.448333333333333
OR52J3	0.4555
PTPN18	1.009625
ZBTB34	0.00225
KCNF1	-1.481
SYNE2	0.467642857142857
SLC22A4	2.84125
NETO2	-0.581
VCPIP1	0.02275
LDHD	-0.76225
ESX1	-3.2025
SQRDL	2.1885
GALK1	-1.0575
SERPINA6	-3.327
HD	0.09
ASCL3	0.1685
FBXL6	-1.0355
FABP7	-4.538625
MAGEC3	-0.242
KLC4	-0.3215
CD1D	-0.2825
PRAM1	1.775
EIF3B	0.0382142857142857
DSCR8	-5.90275
FLVCR1	-0.45375
KIAA0141	-0.0615
PROM2	3.17283333333333
ALOX5	2.5419
GPR162	-1.205875
LYRM2	0.19275
RNASE6	0.909
HES5	1.08175
GJA1	1.597375
MRPS14	-0.75475
HMHB1	0.0395
TAF7	0.4195
BTNL9	0.0252
SFXN2	-0.1795
VEPH1	-2.61775
GK2	0.370666666666667
AMBP	-4.902625
KIAA0953	-0.8995
XAGE5	-0.428166666666667
CCBP2	-0.2435
TGM2	1.193
ZNF202	-0.6
ACTL6A	-0.150333333333333
SLC23A2	-0.359
ARHGEF7	0.1765
LOC728635	-0.0645
CRYM	-1.52066666666667
PKD2	-0.068
MANBAL	-0.113833333333333
LIN54	-0.514
ACTL7B	-0.1605
OR4D9	-0.1565
KIAA1683	-0.027375
ZNF704	1.37033333333333
TCP10	-0.350375
MAGEB18	-0.163
DEFA4	0.716166666666667
ZNF197	-0.251
PTOV1	-0.177333333333333
RNF208	0.0603333333333333
CMIP	0.187333333333333
TRDN	-0.128
UCHL1	-0.610875
APOL6	1.4186
PLK1	-1.66283333333333
NPHP1	0.192666666666667
NDUFA11	-0.44
DAB1	0.399
RTN4R	-0.83425
PUSL1	-0.332
SYT2	-0.1535
ANXA13	0.0365
RFTN1	1.20975
ATP8B2	-0.0845833333333333
VN1R2	0.056
OR52E4	0.012
NPPB	-2.7105
ZNF148	0.654
ZNF141	0.485375
IKZF1	0.4465
PSMC2	-0.17925
GGA3	-0.0576666666666667
