Hybridization REF	TCGA-B6-A0IA-01A-11R-A034-07
PIP4K2A	-0.319857142857143
MEX3A	-0.483833333333333
RRP1	-0.861625
TFAP4	-0.5595
CXorf41	1.4615
MTMR4	-0.784333333333333
CTLA4	0.3545
SNX9	-0.504875
CIB3	2.18516666666667
NECAP1	0.82025
PLA2G2D	0.3783
GLMN	-1.91483333333333
DCLRE1A	0.32525
PDX1	0.331
SAMD11	-1.6315
MRPL55	1.4677
TLR7	-0.073
TBC1D21	0.0971666666666666
SMAD1	1.6105
ACTRT2	0.46175
RIOK2	-0.076
PDLIM4	1.55525
SLC22A15	2.6675
ABHD13	0.6309
STX18	-0.273
CCPG1	0.571714285714286
DCBLD1	0.346833333333333
SLC2A6	-0.9525
NOLA3	0.23975
TRDMT1	-1.92592307692308
IL17F	0.718
ATP1A4	-1.21433333333333
OR52W1	0.941
CFL1	-0.9685
IL4	-0.49375
RBP2	2.13783333333333
CPSF6	-0.340375
TTC8	0.834333333333333
MUCL1	0.7225
EYA3	-0.5825
KRT38	1.0525
GNE	-1.6655
ZNF501	0.25825
SLC35A2	0.31825
CEP110	-1.239
MYF6	0.08225
MGST2	0.202666666666667
TRPV4	-0.3005
NEK8	-0.600833333333333
NOX5	1.03
NCKAP1L	-1.61633333333333
EMP3	-1.33383333333333
BPY2C	0.178
C1orf38	-1.80125
ELOVL2	2.7065
CBX7	1.07091666666667
OSBPL1A	0.301833333333333
ZNF589	-0.37275
ESCO1	-1.228
TRA2A	0.185916666666667
C3orf26	-0.599
PHF2	1.71408333333333
PID1	-2.395
RFC1	0.3375
MTAP	-0.5153125
ADORA3	2.88066666666667
LOC389458	3.319
TRNT1	0.34125
CRIPAK	-0.49275
RAI2	5.04533333333333
ANKRD44	-0.448
GZMB	1.19925
NFE2L1	-0.8805
STIP1	-1.23283333333333
RASL11B	-1.2885
NT5DC2	-2.85933333333333
LRP2	-0.097
MTDH	0.9438
ARSG	1.8105
HSP90AB1	-0.714333333333333
CT45-6	-5.44875
ZNF483	1.0405
LMBR1L	-0.38925
S100A2	-0.5535
C2	-1.46816666666667
C2orf27	-0.835875
EIF4EBP1	0.19375
GCKR	-3.4495
PPP1R9B	0.073
FER	-0.577
SNRK	1.43416666666667
OR5M10	0.547
UTP6	-1.02875
CAPZA3	0.75
FBP1	2.46388888888889
TERT	-1.6855
CCL1	-1.2585
FUCA1	1.09075
ALS2CR8	0.589666666666667
KCMF1	0.676166666666667
SRCRB4D	-1.1825
OXCT2	-0.568
IL17RA	0.812166666666667
MPP5	1.24575
SPA17	2.285
FLJ10986	0.0191666666666667
GALNT14	-2.923
CXorf27	1.63325
NPLOC4	-1.475
RAB34	-0.16925
KRTAP3-3	0.6375
ARSD	1.13366666666667
CPLX2	-1.0089
PJA1	-0.72
WHDC1L1	0.703666666666667
RB1	-0.7006
MTMR15	-0.345
PHLDA2	0.2353
GUCY2F	-1.0115
MPV17	0.1835
SLC35D1	-0.152
LYSMD3	-0.00539999999999999
COL16A1	0.1085
ERLIN1	-1.547
JMJD4	0.90425
HIST1H2BK	-0.16275
TP53I11	0.906666666666667
ST3GAL4	-1.141
PF4V1	0.994
ALG8	-0.15975
REG1A	1.12175
MINA	-1.0225
CYB5R3	-0.354583333333333
HHLA1	-0.049
MYST4	1.5049
VASN	-1.9325
UCHL5IP	-0.95
TFAP2A	1.5748125
MGC9913	-1.1755
C9orf97	-0.7015
LOC90379	-0.87275
PHF15	0.721071428571428
ZNF169	-0.081
KRT7	2.7914
GLIPR1L2	2.906
LOC116236	0.3055
IQCF3	-0.4785
RDH14	1.16883333333333
HNRPK	1.00964285714286
RABEPK	-0.553166666666667
ISX	-1.972
CBARA1	0.28775
RAD51AP1	-2.52675
MLL5	-0.038125
CXorf48	-5.175
SGCD	-1.60475
PHTF1	-0.018625
CA3	2.649
CMTM5	0.171
STX10	-0.781375
JMJD2D	-1.276
P4HA1	-0.57
GAB3	-1.986
DHRS4	-0.277333333333333
COL4A1	0.4889375
C20orf20	-1.131625
OSBPL2	0.10125
PTTG2	-1.8285
KIAA1688	2.3475
STS	-2.189875
SHROOM4	0.651333333333333
KBTBD5	0.4135
ALDH1A3	-0.9369
BTNL2	-0.0961666666666666
TGIF1	0.426
ZFAND5	0.188625
ICA1	2.084375
NAV3	-3.4795
FLJ12331	-0.72975
EPS8L2	0.756
MNT	0.387333333333333
ENTPD1	-0.0125454545454546
OR51E2	0.467
STK11	0.293625
MX1	3.617375
TTTY9A	0.228666666666667
CX62	-0.082
LOXL4	-1.824875
EXOSC4	0.47025
PURB	-0.0483571428571429
SETD1A	-0.8415
RELB	1.41025
LAMB2	1.81583333333333
HNF1B	-0.0111666666666667
PNLIPRP3	0.0375
C14orf139	-1.959
UMOD	0.976
GRIN3B	-0.34975
GPR25	1.038
ZNF512B	-1.79675
ATP6V0A1	-0.361
SRA1	0.807583333333333
ZNF615	1.03725
ZNF768	-0.26375
ZNF469	2.9085
DYNC2LI1	0.157166666666667
DNAH3	-0.3555
LOC387911	0.41575
LOC554234	0.15325
ARRDC5	0.7865
TMEM59L	-0.973666666666667
MARCH4	-1.73275
CNOT8	-0.310666666666667
KIRREL3	-1.5455
ADAM17	0.78825
MYOG	0.5185
CPNE1	-1.91133333333333
AK5	0.50325
LOC204010	-0.382
NDRG4	3.7725
LOC130074	-0.00274999999999997
PIAS4	0.6345
NCOA2	1.248
TEGT	1.1984
USP5	-1.955
ANKRD21	-0.643
KIAA0692	-0.0365
HAPLN3	-1.669
LZIC	-0.2765
NRXN3	-0.61675
CDKN2C	-2.47416666666667
KIAA0226	0.25725
CYB5D1	1.3775
WDR68	-0.6660625
ABCB6	-0.8758
MRPS25	-0.024
ZMAT2	0.341583333333333
KRT25	0.9195
RPL11	-0.37875
GRAP	-1.1195
LOC198437	2.766
RORC	2.055875
RAP2C	-0.7565
MXD1	3.623
AZI2	0.774666666666667
NUAK2	-0.20025
AHSG	-6.512875
MANSC1	2.8265
IMP3	-0.0621666666666667
C2orf3	-0.369375
VSTM3	-0.23225
PCTP	-0.1015
SIRT1	1.31
MANBA	-0.02825
CD164	0.070125
GFRA1	1.4601
PRM2	0.55075
ZKSCAN3	-0.059
PLEKHG1	0.0365
TPRKB	0.12175
UBFD1	0.147333333333333
CDKL5	0.3985
HIST1H2BD	2.14108333333333
INPP4A	-0.585833333333333
BMX	-2.369125
PTPRU	-1.341
LOC554202	-0.3696
HOXC8	-0.58825
IL12B	0.048
ADPGK	-1.30425
ZNF418	1.107
SIAE	0.710125
CWC15	0.126
RP13-401N8.2	-0.1675
KLHL11	1.29525
DEDD2	-0.079
PSMB3	-0.0455
DDX25	0.26925
ZBTB3	0.425
GFRAL	-0.7265
RPS25	-0.0528333333333333
FAM57B	1.412
TESK2	0.0855
DNM1L	-0.24375
ZNF207	-0.272666666666667
CLEC11A	0.048625
TOLLIP	0.702625
TMEM61	1.85816666666667
DLK1	-4.5516
PLVAP	1.802625
NOD2	-0.114333333333333
SCMH1	-0.22775
FLJ40235	0.6155
HTR2A	-0.4446
ARMC5	0.6065
FUT7	-0.422
PRELP	0.1499
ALKBH6	0.348833333333333
GYG1	0.310916666666667
POLR3GL	0.539
COL8A2	3.67033333333333
OR10A5	0.82925
C1orf187	-2.044
TXLNB	0.842166666666667
C16orf68	-1.24408333333333
R3HDM1	-0.71325
C16orf75	-1.597
BAALC	-0.958375
TNP1	0.13475
GAPDH	-1.462
COX7C	1.49
ERRFI1	1.28508333333333
PGAM2	1.29816666666667
FAM108B1	-0.331
APC	-0.409
TLR2	1.75775
SUCNR1	2.518125
ZNF233	0.69925
WFDC1	-3.2425
PSG11	0.0324
SLC39A1	1.17375
PSAPL1	-0.117
CDC42EP1	-0.137125
MECR	-0.55
KIAA0101	-0.6532
MACROD2	-0.5232
MMP19	0.984666666666667
LOC202459	-0.682166666666667
VNN2	-0.579
ACCN3	-1.3685
TIMD4	-0.148
RNASE8	0.385
CCDC7	0.49
SULT2B1	-1.1465
ME1	-1.01775
MGRN1	0.27025
MRPL30	-0.164375
IVL	0.31
CALM1	0.7239
PLEKHA6	2.1744
B4GALNT2	-0.03
PGDS	3.21525
C8orf33	-0.308333333333333
TMEM56	0.410666666666667
CKM	-1.0535
ESR2	0.3171
ACOT8	0.60975
AGTR2	-0.506333333333333
LOC155006	0.53025
BC37295_3	1.4365
EPM2AIP1	-0.0876666666666667
PZP	-1.4135
RPS9	0.697666666666667
C18orf51	-2.01175
SIVA1	-0.2115
HEATR2	-0.241
CD3E	-0.403545454545454
C20orf142	1.07925
PGLYRP3	0.4395
CCDC139	-0.8765
GPS2	-0.269
NOL14	-0.47475
LRTM2	2.73
TRIM36	-2.559125
TP53RK	0.8699
FBXL13	-1.36916666666667
RUFY2	0.434571428571429
C11orf70	-1.145
HSPB9	0.985333333333333
GJA5	1.95575
HGF	-2.262
EPHB4	-1.674
SOX18	1.0355
IFRG15	0.8685
SERPINA10	-1.9155
WDR23	0.26425
REEP2	-0.936666666666667
CDK3	-1.548
HSPA12A	1.082375
ARL8B	1.0569
SATB1	-1.73833333333333
PPM1D	-1.67466666666667
VPS45	0.264833333333333
TP53BP2	1.082625
GJE1	3.01775
CACNA1G	0.15425
VGLL4	1.37
GNPTG	2.0245
ROS1	-2.06075
C21orf128	-0.0836666666666667
BMP8B	1.05075
SLC5A4	-0.01
SLC6A3	0.687333333333333
C16orf53	1.249625
TMEM81	-0.796
APC2	0.122
SYAP1	1.571625
C6orf54	-0.751
ZBED5	-0.6188
PVR	-1.324625
LTA4H	-0.603
CCDC24	1.7509
MAGEA4	-3.92766666666667
IFIT3	1.9415
MYADM	0.78275
C21orf82	-0.695
PDE3B	-2.5815
TMPRSS11A	-0.464
PGK1	-1.58711764705882
CCL13	1.531
DERL3	0.2315
MLXIP	-0.88675
PLOD1	-2.198375
MTFR1	-0.5181
NPDC1	1.14766666666667
GPAA1	-0.947166666666667
LTV1	-1.48575
RYR3	-0.763
C7orf46	1.03775
VAMP2	0.975625
RNF135	0.8062
SUPV3L1	-0.798
FIBP	-0.05775
ADAMTS18	0.0195
RNF25	0.216666666666667
SOS1	-0.04575
PLAU	-0.724625
MATK	-1.5895
EHF	6.648
CTNND2	-2.585875
PTEN	1.28171428571429
ZNF189	0.504125
SLC28A3	-1.2565
GUCY1A3	2.256
SETD2	1.0845
ROGDI	0.992
TICAM1	0.613
RASSF3	0.74
PACSIN2	0.353
SERPINB5	-1.41325
PRKCDBP	-0.6835
TFDP3	-0.8565
LGR6	1.218875
RFX5	0.0923333333333334
OR52J3	0.367
PTPN18	1.382625
ZBTB34	-0.056625
KCNF1	3.74725
SYNE2	0.731714285714286
SLC22A4	-0.196
NETO2	-2.3155
VCPIP1	0.97525
LDHD	0.553
ESX1	-2.697
SQRDL	1.9225
GALK1	-0.69525
SERPINA6	5.29866666666667
HD	-0.095
ASCL3	0.417
FBXL6	-0.097
FABP7	-4.629875
MAGEC3	-0.983
KLC4	-0.266125
CD1D	-2.370375
PRAM1	0.50025
EIF3B	-0.730785714285714
DSCR8	-5.35175
FLVCR1	-0.06375
KIAA0141	-0.70075
PROM2	4.52016666666667
ALOX5	0.3288
GPR162	-0.17175
LYRM2	0.82475
RNASE6	-1.47575
HES5	3.8555
GJA1	4.157375
MRPS14	0.22925
HMHB1	0.3445
TAF7	0.01
BTNL9	-0.2667
SFXN2	1.349375
VEPH1	-2.719
GK2	-0.1012
AMBP	-4.89975
KIAA0953	-0.1525
XAGE5	-0.475333333333333
CCBP2	-0.0575
TGM2	-1.23066666666667
ZNF202	-1.611
ACTL6A	-0.028
SLC23A2	-0.1382
ARHGEF7	-0.56975
LOC728635	-0.179
CRYM	-1.94583333333333
PKD2	-2.1465
MANBAL	0.354833333333333
LIN54	-0.38075
ACTL7B	0.06925
OR4D9	1.3
KIAA1683	-1.457875
ZNF704	1.2465
TCP10	-0.0188571428571429
MAGEB18	0.338
DEFA4	0.372
ZNF197	0.7535
PTOV1	-0.799833333333333
RNF208	0.476666666666667
CMIP	0.532666666666667
TRDN	0.0995
UCHL1	-1.51025
APOL6	-0.2667
PLK1	-1.777
NPHP1	1.67833333333333
NDUFA11	-0.46125
DAB1	0.5585
RTN4R	0.7445
PUSL1	0.0885
SYT2	0.4725
ANXA13	-0.012
RFTN1	-2.788
ATP8B2	-0.6715
VN1R2	0.5125
OR52E4	-0.241
NPPB	-2.60966666666667
ZNF148	1.395
ZNF141	0.399375
IKZF1	-2.822875
PSMC2	-0.40025
GGA3	-0.904
LPGAT1	1.06083333333333
SEC16B	0.377166666666667
C5orf38	-0.745
THOC2	-0.8979
SLC16A12	-1.81916666666667
ALK	-1.548125
DACT3	0.9795
CACHD1	-2.675
GAN	-1.11825
EXOC6B	0.098
HIST1H2AE	1.38125
VAMP1	-0.86875
SRI	0.298916666666667
AKAP14	0.442
HLA-E	1.2595
SLC25A32	-0.485666666666667
FLT3LG	-0.913666666666666
ATP1B1	2.237875
WDR1	-0.56975
SWAP70	2.08575
TRIM31	-0.477
ARNT	1.7485
ZNF596	-0.0604
CDKN1B	1.022
FOXC1	-2.2493125
SEMA3A	-3.379
LSM14A	0.450166666666667
STEAP3	-0.176625
ABCA1	-0.127333333333333
PLSCR2	1.19166666666667
EDC3	-0.859166666666667
THBS3	0.8815
C15orf43	-0.2446
GMCL1	-0.6025
C9orf71	0.80425
MGAT5	0.2835
LOC402164	0.77575
TSPAN8	-5.99466666666667
DYNLT1	0.783875
IGSF1	-0.027
TMEM143	0.0485
FLJ25006	-3.18775
ATP13A3	0.0343333333333333
C3AR1	-0.6815
CADM2	0.533833333333333
EFNA4	1.6575
HAO1	0.627
TWF1	1.347
MRPS17	-0.50825
MYH9	0.861333333333333
C9orf9	1.4775
C17orf79	-0.455166666666667
FSCN3	0.3695
BDKRB2	1.52833333333333
PCGF6	-0.348
RAP1GAP	-0.0708333333333333
TAS2R41	-0.0425
DCLK1	-2.4633
DEFT1P	-0.1274
TAF2	1.15183333333333
COPZ1	0.418
KATNA1	-1.20325
STIM1	1.3675
TBX2	-2.8395
RPS4X	0.0796153846153846
MARCH8	-0.00800000000000003
DHX33	-0.531166666666667
TMEM161B	-0.338
SYPL2	0.7625
ADCY5	-0.0646249999999999
SRPK3	0.953375
CXorf9	-1.18975
REC8	-1.5725
CLP1	-0.3429
MGC52498	-0.439
DUOX2	0.845
C6orf150	0.68725
TSC22D3	1.611125
CASP8	-0.6659
PRKD3	-4.2991875
CFH	-1.63725
TRO	-1.54575
NRIP1	1.434
ZNF707	0.988
TBC1D22B	-0.0693333333333333
HYI	1.307
COX7B2	0.87925
GPR52	0.68875
CASC3	-0.121357142857143
METRN	2.35725
KRT3	1.2515
ARF1	0.9025
C1orf111	0.5705
MOG	-0.6215
C6orf50	-1.448
MGC12966	0.16125
ATP7A	0.369
NOTUM	-2.244
LOC342897	1.154
ITSN2	0.82375
GIP	0.1345
LOC89944	0.0178333333333333
UBXD8	0.6815
GYPE	-1.898
JAG1	-0.89
RLBP1L2	-0.5525
HIST1H2AL	0.8485
PAPPA	-1.4582
CYP4F8	-0.45125
TRH	8.65975
DCTN3	-0.0971
NT5C	-0.04725
HTR3C	0.4145
VPS41	0.6215
KIAA0174	-1.2503
ANKS6	-2.52075
MPV17L	0.8535
MT1M	-1.39683333333333
DTX1	1.49375
LOC146325	0.592166666666667
ZNF639	-0.121666666666667
CACNG4	1.1537
TNNC1	-0.26575
MGC27345	-1.273125
CASD1	0.1871
HOXD4	-2.348
SMC4	-1.10082352941176
TTC35	0.5061
CTXN1	1.71125
RGS19	-1.206
SFRS3	-0.719333333333333
TRIM43	-0.782
HLA-DQB1	2.646125
NUPL1	-0.4437
NRAS	-0.87325
RPL22L1	-1.787
ZNF138	0.297833333333333
FBXW2	-0.5072
SIX3	0.495
HDAC9	0.08
OGG1	-0.2319375
APLP1	0.399333333333333
OR7A5	0.3115
DLX4	-1.273
TUBA1B	-1.01266666666667
CRY1	0.43775
C12orf29	-0.250125
MGC70863	0.106318181818182
OR1D2	-1.138
C1orf25	1.1355
CUZD1	-1.72925
PUNC	-3.111
SCAND1	0.911666666666667
MYT1	1.9665
MPND	0.19375
GOLGA1	0.2137
ZBTB43	2.147
VAPA	1.09208333333333
C4orf36	-0.873666666666667
STAP1	-0.6895
SLC34A1	0.1615
PIK3R3	1.1749
TGM5	-1.5775
USPL1	-1.3143
FBXO40	0.0153333333333333
BRF1	0.3493
CCL27	-1.114
hCG_1657980	-0.6175
PFN2	-1.1728
MYBPH	0.2835
PPP1CC	-1.172375
CDCA7L	-2.017
KCNB2	0.7215
C20orf151	-0.17
USP13	-0.7415
RCOR2	0.238
FBXW4	0.179166666666667
WT1	-3.73
TAS2R46	0.0639999999999999
STK38L	0.992833333333333
LEPROT	1.799
DDX42	-0.098125
TXNRD2	-1.04416666666667
TNFRSF4	1.7965
KSR1	0.0777142857142857
SLC27A1	1.0125
POU5F2	0.23425
SLC22A11	0.58575
C8orf32	1.19783333333333
ZNF236	0.628214285714286
GABRB1	-4.58733333333333
LRRC29	0.31
FBLN1	0.818166666666667
MRRF	-0.685833333333333
RP1	0.8
MARVELD1	-1.90525
AFF4	0.277714285714286
C17orf54	0.13325
RAF1	-0.0515
SUB1	-0.777833333333333
MRPS33	0.124
ZIC1	-2.8281
ARL10	0.093
RAG1AP1	1.6005
P2RX5	-2.1119
NCR3	0.00233333333333328
LTB4R2	0.6545
HLA-DPA1	3.42875
FKBPL	-0.256166666666667
JAKMIP1	-2.34925
SNX4	0.6785
CD248	0.07225
CCR2	-3.102875
LOC401152	-1.434
SH3KBP1	-0.8842
LMBRD2	0.434928571428571
WDR51A	-0.18
SYT15	-1.3365
SMOX	-1.25175
NACAP1	0.08025
DRD2	0.303666666666667
COPS2	0.49125
FCER1A	3.1025
TMEM112B	-0.175
SUGT1	-0.3677
CALR	0.274125
DPY19L2P4	-1.485
ADRA1B	-1.02725
LTB	0.6035
SNRPD1	-1.03125
NCAPG2	-1.242
KCNMB1	1.91016666666667
ITGAV	0.09375
LENG4	0.691375
C13orf16	0.1935
C20orf3	-0.607375
PIP5K1A	-0.0284166666666666
PCNA	-1.781625
C1orf34	3.36225
MMACHC	-0.4285
BEST1	2.38316666666667
REV3L	-2.5715
ZRANB1	0.022
AVPI1	-2.06075
ATG5	-0.77925
SARM1	1.81
RGS7	3.45925
HMP19	0.5155
SGTB	-0.3853
FEM1A	1.087
C1orf122	-0.485
MYCT1	0.8335
GM2A	0.568
ZCCHC7	0.574285714285714
MYH10	-0.991125
DKFZp761B107	0.521
ADAL	0.49825
OR10J1	0.10675
TMEM9B	1.8725
DNAJA1	-0.77425
SCGB1D4	0.3025
LRRC50	1.732
PRKX	-0.80475
NUDT14	0.9861
PCTK1	-0.455181818181818
ARG1	-5.014
KIF2C	-2.0665
GFM1	0.9375
RAB11FIP3	0.406166666666667
HBD	-1.15116666666667
NPR3	-1.2435
IRAK3	5.08616666666667
OLAH	-1.24083333333333
CYB561D2	1.6615
CNNM4	-0.9765
MYO5A	-0.0632
SIPA1L3	1.74533333333333
ADAM10	0.78925
LIPA	0.138666666666667
NAP1L4	-0.2208
MRPS22	-0.222
GNG4	1.286
PSG5	0.350833333333333
PPP2R2C	1.7979
P2RY12	-0.2885
SLC6A13	-0.288625
AGPAT4	-0.9021
C6orf199	0.302125
FAM53C	-0.150875
TPM1	1.73359090909091
PYHIN1	0.836333333333333
LINGO1	1.93966666666667
CIDEC	0.737
CRIM1	-0.2416
DHTKD1	0.479
ZNF546	0.218833333333333
CD300LG	0.6913
SFRS2IP	1.35016666666667
FLNB	1.01975
NOC2L	-1.569
SPINK7	0.41875
CRTC2	1.18525
HMG4L	2.628
C14orf162	1.649
CCDC123	0.747625
HTRA3	1.045625
SPTBN5	2.369
C1orf77	0.072
TAF1L	-0.4485
WDR78	3.24516666666667
WDR49	0.246333333333333
SIN3A	0.06225
ECSIT	0.355
VSIG4	4.3965
DIRAS2	0.443
TXNL1	-0.08575
MTERFD3	0.63275
CCNYL1	0.273875
CISD2	-0.149166666666667
OR5C1	0.59
OBSCN	0.22225
GBA	1.87283333333333
SLC9A11	0.115
C6orf64	1.27566666666667
ESD	-0.60925
CYYR1	-0.133166666666667
PNRC1	0.07875
FCAMR	-0.362
PPIA	-0.473785714285714
VDAC1	-0.136
TRIB1	2.687
NT5C1B	0.000833333333333364
CLDN17	1.13575
ICOSLG	-0.74375
RGR	0.4755
DSG1	0.151
TMEM27	-0.27425
C1orf69	-0.681
PRAP1	-1.803
DQX1	-1.972625
C20orf46	-2.79445454545455
NHEJ1	-1.154
DNAJC18	-0.374875
MANEAL	-0.342166666666667
MTBP	-0.43375
S100A6	0.84775
ABHD7	-1.97925
NEDD1	0.138333333333333
TINF2	0.7055
SLC7A10	-0.193
KIAA1875	-0.329166666666667
TMEM20	-1.3835
COX19	-2.149875
SPRR1A	0.931
SCEL	-0.38175
CCDC70	-0.184
CRISP2	-0.00324999999999998
ILF3	-1.10366666666667
NTRK3	0.0636666666666667
B3GNT1	-0.7045
LARP6	-1.813
FBN1	-0.7806
ZNF621	1.396
JOSD1	-0.64
SNX14	0.407
INHBB	4.18233333333333
TBL2	-0.792
GUSBL1	-0.950666666666667
TXLNA	-0.364583333333333
PEX6	0.481833333333333
DDEF1	-0.562833333333333
TMEM187	1.13833333333333
AIP	-0.40175
MCEE	1.73472347597681e-18
LGALS14	0.259
TNFRSF13C	-0.765
CTNNA3	-0.209333333333333
HSDL1	-1.1265
LAMA5	-0.9165
KIAA1853	0.45775
PMS2L11	-0.3505
AKAP4	-0.389
DIS3L2	0.730916666666667
ZNF292	1.8465
TBX15	-0.340666666666667
CTCF	-0.5848
FAM19A3	-1.418
FUT10	0.936875
KIAA0746	-3.3275
KRT81	0.759
ALDH3B2	-0.98825
MOGAT2	0.871
M6PR	-0.75375
COASY	-0.367333333333333
CCND3	-0.400285714285714
LAMC1	-2.87375
CLASP2	0.273142857142857
EIF2AK3	0.6345
SMYD2	-0.958
PBX3	2.456
TMPRSS2	2.7295
OR10R2	-0.021
ZNF761	-0.604333333333333
MED30	0.472
ZNF629	0.366375
CORO6	-0.1155
FLJ10154	-0.638666666666667
FAM123B	-1.4755
ANGPT1	-2.7837
MED23	-0.64225
LOC255374	0.92725
SEMA6A	0.9255
HSD11B1L	1.2675
GMEB2	-0.453
PSMD14	-0.54875
FLJ10213	-0.438
PDCD2	-1.328
MAST1	0.08025
EPHA1	0.274
XCL2	-0.737
EIF4G1	-0.378333333333333
UBE2D1	0.4094
RAB39B	-0.9795
IDH3A	-0.588666666666667
CREB5	-3.068
FLJ21511	1.7555
ANGPT2	1.196
RANBP3	-0.1759
DYRK1B	1.25983333333333
HLA-DRB6	0.5935
FLJ11292	-0.1405
NMRAL1	1.175
ATP6V0A4	-0.813833333333333
FGFRL1	-1.77125
GZF1	-0.2621
TMSB4Y	-0.4815
RBKS	2.02575
PHLDB1	-0.7705
SEC23A	-1.5955
MLX	0.116
TPD52	1.14691666666667
CPNE8	-1.87216666666667
DACH2	-1.935
PSMA4	-0.381928571428571
C1orf149	1.0202
PGM2	-1.1065
ROCK1	0.567142857142857
TAGLN	1.9248
PTPRK	-4.54933333333333
TPSAB1	4.243
GPR82	-0.422666666666667
ZNF45	0.251625
ZNF610	1.375
TK1	-1.23488888888889
LETM2	1.8545
KLF1	-2.23175
SAP30L	0.14825
KCNK2	2.70516666666667
SORCS1	0.776333333333333
VEZF1	0.6745
DNM3	1.065
GIT1	-0.69525
OR4K1	1.03775
LSM11	0.0796
C7orf10	-1.6245
MMP28	-0.112125
ZNF394	0.082
DPF3	0.1185
FAM35A	-0.98375
ODF2	-0.1981
TREX2	0.31575
EPB41	-0.00380000000000004
PRKRIR	-1.11066666666667
MED4	0.381
C11orf21	-1.65933333333333
ECM2	2.57675
SHCBP1	-2.0465
TRABD	0.3009
COTL1	-1.6109
CLEC3A	2.612
TNC	-1.63
ZNF659	-0.9965
C22orf30	0.293
C13orf7	-0.0395
PPP1R12B	-0.283833333333333
SOCS7	1.334875
MARCKS	-0.669
SACS	-3.04084615384615
TTLL12	-0.56175
PPARA	-0.5173
LAYN	-0.849166666666667
FAM83G	0.304
MOSPD3	-0.29125
PSMG3	-1.1267
ATP1A2	-3.73975
KIAA1702	-0.487
FAM12A	0.415
PLEK2	1.23075
TG	0.3255
OPTN	0.6295
HDX	-0.366833333333333
MAPKAPK5	-1.01966666666667
DGKG	-1.16225
AFAP1L2	-0.48075
C14orf49	-0.893
ZFP91	-0.356333333333333
ZNF428	0.616
OR5B12	0.415
IFNA17	-0.5745
BTC	0.9185
MAP2K5	-1.487
TADA1L	-0.35725
IGF2	-3.21308333333333
PROK1	0.12225
ATAD2	0.205615384615385
DMN	-1.944
NPEPPS	-0.103545454545455
SLC2A12	-0.544166666666667
CD80	0.344375
GPR77	0.9815
PHF6	0.873166666666667
FAM47C	1.44775
HOMER2	1.06466666666667
C10orf91	0.00850000000000001
DNMT1	-1.595875
HTR1B	0.554
SMARCD2	-0.49425
BRIP1	-2.28633333333333
WIPF2	0.683772727272727
ZNF283	-0.531375
PLXDC2	1.80208333333333
SBF2	-1.3925
CDH9	-1.73375
SLC7A5	-1.7756875
DLG7	-2.34233333333333
T	0.155166666666667
NFIB	-1.79028571428571
CAPRIN1	-0.597333333333333
ETFDH	0.197
SLC15A1	-0.038
LRCH2	-2.66575
GSPT2	-1.35916666666667
NAT9	-0.8895
MB	2.282125
LIFR	-2.1276
ZC3H12D	-1.063125
CYP4Z1	4.66425
DMBT1	0.17475
KCNAB2	-0.34875
MXI1	0.0945
EIF4A1	0.3883
SPTLC2	2.012
TTC28	0.29925
MAGI2	1.13975
EXPH5	3.21716666666667
PERQ1	0.6135
NLRP2	0.549375
NELL1	0.698
MAP3K2	1.8284
IFNK	1.4
PCDH19	1.69028571428571
LEPROTL1	0.14375
CLINT1	0.562333333333333
C2orf54	-0.5165
POLE2	-1.974
SLC16A13	-0.179333333333333
NIN	-0.4375625
PLCL1	2.02333333333333
DDIT3	-0.24725
GPR152	0.5915
HOMER1	-1.8215
MCM9	-1.644
OSR1	-0.8065
BPIL1	-1.1085
CHRNA4	-0.019
HSPA5	0.1467
RAB40A	-0.6415
ALDH8A1	-0.736
PRRG2	3.2085
RALA	0.7296
SAP30	-2.185125
XPA	0.50075
ZBTB9	-0.0603333333333333
SPDEF	1.82925
APOBEC3H	-0.216
GNPTAB	-0.138
ABCC10	-1.07925
INSL4	2.954
PFDN6	-1.0125
RPA1	-0.5385
TROVE2	0.63575
C12orf35	-0.16075
PLEKHM1	0.28
FNDC3A	-0.0216666666666667
MGC61571	0.97325
WNT10A	-0.698875
SPIRE1	0.797333333333333
MICB	-0.685785714285714
ST8SIA3	-1.2721
MYL7	3.324
IAH1	1.3795
MBD3L1	-0.0502499999999999
KHDRBS3	1.3865
PMS2L5	-0.360333333333333
SLC30A10	-3.19225
UBE2E1	-0.1415
MICAL2	-0.118625
GEMIN7	-0.97525
PPIF	-0.867928571428571
PRR15	2.859
COL14A1	-0.957
MTRF1L	-1.9933
ATP8A1	0.8865
ALOX12P2	-1.1595
MTHFS	0.766
CSAD	-0.774166666666667
RECK	-1.7845
ABAT	1.9251
TRIM54	-0.3865
VPREB3	0.810666666666667
KIAA1333	-1.45583333333333
EGFL6	0.6542
C1orf14	-0.124
RAB3IL1	0.485833333333333
LHX6	-2.36933333333333
GBP6	0.7685
hCG_2028557	-0.992125
JARID2	0.276
OR5J2	0.6215
PIN1L	-0.00900000000000002
PRR18	-0.0682500000000001
ATPAF1	-0.263833333333333
ZNF285A	1.71733333333333
SSX1	-1.06416666666667
CELSR1	2.703875
KIAA1826	0.245333333333333
TTTY11	0.2145
NEXN	-0.19
SRPRB	0.212166666666667
ELSPBP1	0.102
