Hybridization REF	TCGA-A8-A08G-01A-11R-A00Z-07
FLJ36031	0.01
NSMAF	-0.226833333333333
SKIL	1.039
ADSS	0.897666666666667
HMGCS1	-1.0489
POLR3F	0.126166666666667
RAB10	0.92675
ZNF277P	-1.282125
ZBTB7B	0.966
DHRS1	1.14725
ABCC13	0.24275
CNOT3	0.03575
NFKBIA	0.8045
GAK	1.20116666666667
SFT2D2	1.1035
HOXA6	-0.2415
CRTC1	-0.00537499999999998
LY6D	-1.2255
C20orf72	-0.792666666666667
CPT1A	-1.24475
LMO1	-0.6555
EIF3I	-0.499
PRB4	-0.42925
MCM3APAS	-0.76275
C20orf132	0.5633
FOXF2	-3.243
S100A12	-0.13375
MLH1	-0.939666666666667
ACTN1	0.2135
MRPL36	-0.681
C20orf106	-0.80825
FBXO6	1.4475
MKS1	1.3305
CX3CR1	-2.85875
PDE1B	0.485
PLP1	-4.0085
KISS1	0.380833333333333
C14orf2	-1.08733333333333
TBC1D3P2	-0.489
COMMD6	0.062
ANKRD7	-0.13525
PTCHD1	-2.324
NARS2	-1.01475
DOCK7	-0.64275
FAM127B	-0.3295
LOC390243	-0.0266666666666667
N6AMT2	1.05825
ZNF391	-0.663
DNAJB14	0.611833333333333
WRB	1.234875
BPI	-0.180166666666667
TTC4	0.445666666666667
FAM10A5	0.16775
GOT1L1	-0.1503
MAGED1	0.237625
RESP18	0.03675
WFDC6	0.266
MT2A	-1.8765
C11orf56	0.25725
KIAA1432	-0.603
ROR1	-1.576625
HSD17B14	3.09633333333333
ZFAND2B	0.451125
SAMD4B	0.50025
HEXA	1.39125
HNRNPU	0.0596818181818181
USP39	0.15475
NRD1	0.33325
R3HDML	-0.19975
FLT4	0.581166666666667
OMG	0.0743333333333333
OR52N4	0.949
LOC399818	-0.519
ELA2	-2.4895
VENTXP1	0.513
RFC5	-1.185
OR52L1	0.1945
PAX5	0.252
FBXO2	0.9455
GMEB1	0.638
AKT3	-1.03416666666667
CRB1	-0.423
CTTN	1.7865
UTP15	-0.121833333333333
HSBP1	0.120416666666667
PHF11	2.2485
NDEL1	0.0513333333333334
USP8	-0.38425
BAIAP2	0.977875
SI	0.321166666666667
ARSJ	-1.678
BAAT	-2.30075
KCNS3	1.0025
LOC126147	-0.361166666666667
TMEM37	-0.33275
C1orf162	2.91916666666667
MBD1	0.8269
ITGAL	1.24183333333333
WDR73	0.144166666666667
GKN2	0.283333333333333
ARFGAP1	0.176875
SLC5A8	-1.18416666666667
ZBTB40	0.0537
CYP4B1	4.47616666666667
LYPLAL1	0.24025
CHST3	-0.6925
MAP3K9	0.6695
BTAF1	-0.621
TFAP2E	0.127
RBM35B	-0.35875
LOC441251	-0.424833333333333
ANKRD25	0.0642777777777778
UQCRC2	-0.055
MAEA	0.962416666666667
HYAL1	-2.9771
RNPEPL1	0.476833333333333
CPSF2	-0.00312500000000002
PSD3	-1.3669
ABCA13	0.00200000000000001
AGR2	1.2705
GBX1	-1.5655
HDLBP	0.214928571428571
ACY3	-1.235
HECW1	-0.818
ZNF519	-1.19325
HOPX	2.3095
ZNF304	0.61625
OR12D3	0.6085
FKSG43	0.679
METTL1	-0.07075
MFSD3	0.9767
PSPH	-0.728
CLCA3	-0.255
DARS2	0.0531666666666667
CDC25A	-0.925
BAIAP2L1	0.05675
B3GNT5	-1.14875
USP29	-0.172
ARHGEF10L	1.4378
ATOX1	0.90275
ADAM30	0.45025
DNASE1	1.64075
STT3A	-0.673583333333333
RAB6IP1	-0.938
PTN	-0.0176
C1orf106	-0.926
HECA	1.14925
RNF122	-1.0725
SLC22A18AS	1.15033333333333
GNG8	0.428
ELP4	-0.484
FAM65A	0.0901666666666667
RPL10A	-0.248833333333333
IRS4	0.352
MACF1	-0.1268
SEC24D	0.99625
LOC374395	-0.088
TGFB2	-0.33825
MDFIC	-0.276125
CHRNE	0.227
PCMTD2	0.470833333333333
ATP6V0D1	0.4275
MTA2	-0.14125
LZTR1	-0.856166666666667
RAP1A	0.406666666666667
AXIN1	0.510375
POLR1C	-0.1825
TRIO	-0.80275
PLXNA4A	-0.61325
C5orf33	-0.50575
DEPDC1B	-2.134125
ZNF473	0.339666666666667
MTM1	1.926125
GPR107	0.284166666666667
CSNK1A1L	0.415
FLJ14154	1.292
NLRC4	4.026
ENPP4	2.46616666666667
PADI3	0.4295
RNF170	-0.188625
CG018	1.1615
C16orf7	-0.1755
KCNE1	-0.2005
NRM	-1.372
SLC37A3	0.734214285714286
TPD52L2	0.4395
UNC5B	1.09575
C12orf12	-0.106
SDHB	-0.01525
CLRN1	0.088
NUDT10	0.00900000000000001
UGT3A1	0.08975
FBXW8	1.138
RHOF	0.793375
PTPLAD1	-0.27625
MYO3B	-0.7825
DERA	-0.8545
TPP2	-0.22325
C19orf53	-0.3395
GINS3	-0.623375
ST6GALNAC5	-0.04
CHSY1	-0.82225
MGC15705	0.156
GPR83	0.0403333333333333
EXT2	-0.505875
DOLK	0.637
TUBAL3	3.3305
ACVRL1	1.8584
ABL2	0.11225
C14orf156	-2.116
PTPRZ1	-4.225375
DIP2C	0.863875
LAMP1	2.23375
RXRA	0.5334
MAP3K5	0.7065
ALKBH1	0.332833333333333
PDLIM7	-0.464125
ARL14	-2.099
SNIP1	0.294333333333333
TIMP3	2.35341666666667
RGS3	0.103333333333333
SPAG16	0.2532
ABHD4	0.16575
ARHGEF12	0.44675
GLUD2	0.133
RAC2	-0.7128
UAP1L1	1.123
SLC18A3	0.0345
YOD1	-0.64825
RALY	-0.575
HMOX2	0.688125
DGKH	0.386
DBNDD2	2.063
YIPF4	0.2535
THAP10	0.26025
ZNF513	1.17025
HAGHL	0.8485
ITGB4	0.108333333333333
CCDC141	-1.1955
YTHDF3	0.729
C5orf28	0.666
RPL7L1	-0.21675
TMEM30B	1.77171428571429
ANKRD35	0.749
DUOXA2	-0.3655
TBC1D5	0.3935
DFNB59	0.2625
HRH4	0.25525
MYO6	2.5026
DNAJA4	2.877625
RBM24	0.01525
CEACAM20	-0.68825
RBM23	1.26071428571429
NGFB	0.124
C1orf63	0.1948
KRTAP7-1	0.4145
PERLD1	2.2755
NPB	-0.0655
C17orf59	-0.1688
HSPBAP1	0.16725
SLC15A4	-0.266
PRTFDC1	-0.243
OSMR	-1.74678571428571
CYSLTR2	-0.372
C19orf25	-0.0932
KIAA1797	-0.3735
NLRP6	0.9695
FAM105B	0.3697
SCRN2	0.228
LRRC58	0.2815
RNF17	-0.426
NEIL3	-1.435
FAM137A	-2.1705
SKP2	-2.806
PARVA	0.839333333333333
PKLR	-2.2315
RNF34	1.2785
A3GALT2	0.6215
C12orf50	-0.0661666666666667
SUNC1	-0.83575
FAM102B	-0.0448333333333333
CCT2	-0.49075
LRRC37A2	0.463
ARF4	0.894
SIKE	0.15675
C8orf48	1.25066666666667
MBTPS1	0.913
GPSN2	0.4205
NCF2	3.00675
SLC12A6	-0.131166666666667
MRPL48	-0.36975
HMGN3	-0.545
LRRC62	-1.64375
PAX9	0.45275
FAM55A	-0.426
C20orf42	-3.56916666666667
SCML2	-0.694833333333333
BCL9	0.27825
FAM40A	0.33075
C9orf41	-0.449833333333333
ZNF774	0.4775
LETM1	0.46975
PLXNB1	1.00233333333333
NIPSNAP1	0.01975
USP10	-0.55875
F9	0.66
LIPE	0.8155
CNGB3	0.031
C12orf52	0.32975
PI4K2A	0.816125
MED8	0.071625
STAT4	0.715
FGD4	-0.4345
RNF145	-1.39483333333333
WDR32	1.6229
CLDN2	0.108333333333333
TCEAL8	1.13025
ZMYND8	0.2332
PDXK	0.15690625
GATAD2A	-0.45475
PTGES3	0.3565
CCM2	-0.0995
TAP1	2.147375
ZNF670	0.57525
ETS2	-0.295142857142857
C6orf166	-0.0133333333333333
PRMT2	1.13357142857143
OR4B1	0.5525
INTS8	0.0565
CCDC102A	-0.1605
CCDC83	-1.0325
ITGA1	-0.5932
EPHA5	-1.8278
FAM24B	-1.88683333333333
TSGA10	3.06825
HAL	-2.1705
MYOT	0.20575
SPACA3	-0.09775
BCL2L2	0.1135
CUGBP2	-0.439333333333333
CCNB3	2.18175
RNF113B	0.352
MERTK	0.47675
BAG1	0.60725
VPS36	-0.133
ORMDL3	1.3525
C1orf190	0.52575
ZNF625	-0.75625
CORO2B	-2.4135
ALOX15	0.718
CST1	0.495
NUPR1	1.90133333333333
CCL7	2.364
SMCR5	-3.165
DSC2	2.5305
RBMS2	0.31975
GRIK4	0.506
TRIM65	1.0635
TMPRSS6	0.678642857142857
TP53INP2	0.657
GLB1L	1.94983333333333
LOC388284	0.659833333333333
PUS1	-0.276857142857143
BCL9L	0.688
OLFM1	-0.63375
RET	3.413
MASTL	-1.56833333333333
ALX3	0.34525
IL1RL1	0.1705
ZNF765	-0.5245
C14orf138	-0.517
SNX10	-0.141166666666667
TAC4	0.5435
C1orf64	2.34125
POGK	1.630625
MAPK9	1.51225
ZNF366	2.49075
C8orf79	1.1901
CLDN7	2.685375
OR5AT1	0.2685
TRIM37	0.04475
LRRC25	3.03675
GRHL2	2.6904
TEKT3	0.37475
LASS5	0.699833333333333
ABCC4	-1.73241666666667
DLG3	1.643375
VGLL1	0.0165
ZFP36L2	-0.358333333333333
MFRP	0.2275
KIAA1799	0.90825
FLJ44379	1.3115
PCNX	-0.49
ANXA9	3.5075
CYP4V2	1.8036
PIK3C2A	1.1905
SRR	-0.334
NOL3	-0.588
IFITM2	2.1555
ARNTL2	-1.64375
ZNF595	0.9545
NLRP13	0.1765
ASPH	-0.31725
CPA2	-0.176
PVRIG	-1.52266666666667
LEPR	-0.354833333333333
C16orf42	0.798166666666667
SH3BGRL	2.17425
FAM77D	-0.7
FNDC7	-0.5835
C9orf6	0.279666666666667
NOTCH2NL	-0.026
PGBD1	-1.21383333333333
SYNGR2	1.61666666666667
PITPNA	-0.8800625
PRPF4B	-0.4699
SLC43A3	-0.557642857142857
NRBP1	0.28175
SLC25A22	1.45725
ILK	0.7825
SLC22A8	0.485666666666667
MRPS7	0.429
PITX2	-1.27325
FABP3	0.800625
OR1L1	-0.462
LOC728215	-0.53525
BLID	-2.0495
KIAA1217	2.19123529411765
TFPT	0.39475
AP4B1	-0.57475
VBP1	1.04725
OR1K1	0.4455
MORC3	1.296
BHMT2	-0.5915
C3orf10	0.55975
FZD7	0.386666666666667
WFDC10A	-0.494
PMS2CL	0.443625
CCDC32	0.563166666666667
FA2H	-0.737
ALG13	-0.663
TTLL7	-0.8189
SPOCK3	0.1015
SLC13A2	0.1415
AIM1	-0.48425
GPRC6A	0.3015
EGR2	2.59325
MED11	-0.45775
WWC1	1.822
SH3GL3	-2.8895
RIF1	-0.851928571428571
PRLH	0.003
VLDLR	-2.3475
DBT	0.0263125
C21orf63	1.583
CGGBP1	-0.3345
KRTAP12-2	0.412
TADA3L	-0.3085
ZBTB16	-0.15425
PDGFB	2.120375
RFX1	0.280375
UQCRB	-0.8554
LOC133874	-0.79
HPS3	-2.865
LGALS3BP	1.7434
DKFZP564O0823	1.8795
MRFAP1L1	1.463625
HOXA10	-0.805666666666667
NGB	-0.153
KIF21A	-0.0693846153846154
IFLTD1	0.16
LZTS1	-1.178375
ARHGEF3	1.4465
RHBDL3	-1.367
CSNK1G2	-0.11975
ChGn	-1.624875
KIAA1244	2.92466666666667
GABRB2	0.2385
MGC72080	-0.911
CD27	2.99575
EGLN1	-0.9684
PEX13	0.14375
RWDD3	-1.14275
RNF12	-0.715
GRIN2B	-0.2885
ADAMTS14	-0.4155
DYDC2	3.18383333333333
ATP6AP1	2.5598
NR1H2	0.0706666666666667
PDK2	0.92125
C3orf17	-0.353833333333333
SLC38A2	-1.28707142857143
SLC25A29	0.742
C15orf29	0.3395
ADAM9	0.474416666666667
TMUB2	1.02975
GPR176	-0.03775
AGK	0.148625
MCCD1	2.33775
NDUFA4	-0.26425
TMEM146	-0.56125
DUSP1	-0.051875
UNQ6975	0.243
EMX2OS	3.074
INSM2	0.2355
LUZP4	-0.515
SETD6	-0.84675
P2RY2	2.65725
SLC45A2	-1.858
RABGAP1	0.691666666666667
UBXD5	0.873875
GPRC5A	1.2564
PAK3	0.276666666666667
LOC63920	0.17625
TGFBR1	-0.6361
KRTAP6-3	0.6355
SFMBT2	-0.4935
CDC42	-0.6125
C11orf35	1.8485
TTLL2	-0.046
UACA	0.30125
CD97	-0.6606
SETD5	-0.031875
NINJ2	-0.078
PTER	1.45483333333333
POMGNT1	1.566
KRTAP4-2	-0.035
ECGF1	2.216375
HRB	-0.343454545454545
ATP1B2	-0.3609
LOC400506	0.09175
COL4A3BP	0.025
C6orf97	2.95175
GRHPR	0.819375
TAS2R1	1.1345
SEMA7A	-1.11
EDF1	1.12525
ODF2L	-0.192555555555556
PCID2	0.158333333333333
GTF2H4	-0.375833333333333
ZCCHC3	0.169875
CGB2	-0.0443333333333333
NEUROD1	0.2495
C20orf75	0.405
RP5-1054A22.3	1.33783333333333
IFNA5	0.1025
ZNF134	0.141416666666667
MGC119295	-0.935
ZSWIM6	0.031875
SMEK1	0.790166666666667
PCGF2	1.531875
C1orf102	2.502
CYP2A13	0.5535
KCNH6	-0.5226
MDM1	0.3467
ALDH7A1	-0.398
C9orf75	0.661
VDAC3	-0.247
OR51T1	0.4075
EIF3F	-1.43408333333333
KCNJ10	-0.3895
LENG8	-0.0365
EDEM2	0.235
CCNJL	-1.619
DHX37	-0.0945
CRYGN	1.183
AATF	0.47
ZNF630	1.832375
E2F5	1.2625
WFDC13	-0.1855
FTSJ3	0.226833333333333
C4orf33	1.77175
LHFPL4	-3.15575
C19orf56	-0.2425
SMAD4	-0.09775
AFM	-0.456166666666667
G0S2	-0.57175
FCHSD2	0.272
RRP1B	-0.3226
EEF1B2	-1.75516666666667
STAT6	1.48716666666667
ZNF195	0.15325
GNL1	-0.367333333333333
ZNRF2	2.00933333333333
PER3	1.331
ASB16	0.662
C10orf10	0.202357142857143
ADCY8	-2.915
C9orf58	-2.375
ARMC10	0.0426666666666667
PSG1	-0.5375
DHX34	0.168
VARS2	-0.494625
NFIC	1.17825
ITPR2	0.78575
AGXT2	0.574333333333333
OR6K3	0.2585
H2AFZ	-0.639416666666667
MLLT3	-0.178416666666667
COX4I2	1.68125
CCNT2	0.654125
PLK4	-1.215375
NUMBL	0.324166666666667
MED16	0.14075
PLEKHQ1	0.772
GOSR1	0.533111111111111
BTG4	-0.02675
RPL30	-0.593583333333333
IGSF5	0.1295
IGFL2	1.88783333333333
ELMOD2	0.734833333333333
SHC3	-0.464333333333333
HAVCR1	-0.7745
DYNC2H1	-0.45625
RNF5	-0.26
C2orf7	-0.132
NLF1	0.0885
KLHL25	1.69975
LRP10	1.0362
KRI1	-0.33675
PUS7L	-0.1435
MGMT	1.07975
HOXD1	0.916833333333333
CSH1	0.1242
ATG16L2	-0.1485
FLJ44635	-0.059
CHODL	-0.31075
EXOSC8	-1.73925
SLC28A1	-0.21525
MYO7B	-0.582666666666667
SEH1L	-1.285
MTNR1A	0.543833333333333
TSPAN5	-0.342166666666667
CDC45L	-3.1565
AMIGO1	2.422
ATAD3A	-1.1855
OSGIN2	0.408166666666667
PDIK1L	0.694166666666667
DARC	0.639375
PIPSL	0.394
SHMT1	-0.32475
CRISP3	-0.235
POPDC2	1.65916666666667
ZRANB2	-0.766666666666667
FBXL8	-0.699
TRIP13	-1.37681818181818
EIF5AL1	-1.072
POU5F1P3	-4.9515
IL6	-2.98016666666667
CXorf38	-0.275
IFNA16	-0.095
FBXL2	1.6185
BRD1	0.625
STATH	0.43875
FBXO44	0.897333333333333
MCCC2	1.99125
CDC2	-1.3509
C5orf23	-0.229
IVD	0.911666666666667
C10orf122	-1.2405
MSL3L1	-0.1195
MVP	0.9495
EPOR	-1.1338
ZMYM1	-0.1885
BCL7C	0.677666666666667
PSTPIP2	0.8352
LYPD1	-3.5215
OR8G5	-0.2845
ZP3	1.79333333333333
BCAS4	2.11066666666667
EDG6	1.42225
ISY1	-0.1745
PRAMEF2	-1.039
CUL1	1.031875
RNF213	1.8814
CCRK	1.17525
DHX9	0.474125
C13orf29	0.336
NCKAP1	0.921833333333333
MRPL43	0.180357142857143
XPR1	0.0445
PKN2	-0.0685
PODNL1	0.2595
ZNF333	0.425625
DALRD3	1.35775
OPN1SW	-0.1645
BTBD6	0.78375
C11orf82	-2.2125
OR5P3	-0.0885
DUSP11	0.11975
L1CAM	-1.4971
NEK11	2.283
OR7E91P	1.314
CNTN3	1.2985
CREB3L2	-0.853
ZBTB37	0.4565
KIAA1324L	2.5035
NDUFB10	0.510666666666667
NUDT2	-0.3925
GTPBP8	-1.1045
CACNA1D	2.410875
PRKAA2	-1.122
PRDM8	0.196
MGC16075	0.111833333333333
KRT14	-1.783
PP8961	-0.171375
MRPL18	0.15625
ABCG2	-2.94525
PACRG	1.2015
BBS2	0.411
KREMEN2	-2.8545
FBXO21	1.1925
HNRPUL1	0.500166666666667
GRB10	0.048
CLSTN1	1.304375
LMAN2	1.1558
C17orf61	-2.125
NIPSNAP3A	0.325
INSIG2	-1.2335
PCDHB7	-0.121
STXBP2	0.586
CMAH	0.21725
SEMA5B	0.528
ZNF155	0.2555
COQ6	0.201333333333333
PRPF4	-0.28625
TSPAN15	2.3318
VN1R5	0.07975
LATS2	-0.11525
SELK	-0.1505
PGK2	0.33275
MS4A1	-1.82075
TYW3	-0.6075
KRTAP5-1	0.805
RCCD1	-1.02933333333333
BTN1A1	-0.49975
DDX28	-0.45125
TMEM65	-1.480875
LOC92345	0.5505
TTC31	0.4205
WDR46	-0.759166666666667
CHP2	-1.45933333333333
LSP1	0.441875
ZNF542	-0.78375
EXOSC1	-0.00875
ARHGAP18	-0.2155
LRRTM4	-0.86525
MAOB	0.442
CACNB4	-1.05875
MGC33846	-1.060375
RANBP3L	-0.18125
ATP5L	-1.081125
ONECUT1	-3.4935
NUDT9	0.5185
TMEM149	0.4995
STX17	-0.2075
IGSF10	-4.581
TMPRSS9	0.009
BMPR2	1.03966666666667
ALLC	-0.465
KLF7	0.837875
GCC1	1.0539
TIMM9	-1.2175
CDO1	-0.6985
MGC10701	-1.13433333333333
IFI6	4.20833333333333
FRMD8	0.64725
MGAT2	-0.74725
WBP5	-0.129833333333333
CNIH2	-0.473
KIAA0907	-0.1586
KCNH8	-0.746
CTSG	-2.29425
GRIK1	-0.6375
CUL5	-0.25175
FRMD1	0.101
OR9A4	0.9695
SYT6	-2.05825
FOXD4L2	1.399
ANAPC2	0.312333333333333
OPN5	0.277
TAF13	-0.635
LYG2	-0.8105
GGNBP1	-0.4075
C11orf40	0.1315
OTX2	-0.8405
REG4	-0.0198333333333334
EIF5	-0.8070625
PALB2	0.144
SEPSECS	0.2466
RNASE3	-0.28575
TRIM49	-0.1785
POLR2K	0.5454
GPR42	0.459
C8B	-3.094
SASS6	-1.39525
PREB	-0.0353333333333333
OR3A3	0.53
TUBA8	0.882
IGLV2-14	-2.25225
STIL	-1.5085
ANKFN1	-1.08083333333333
NME7	0.15875
HOXC12	-1.69725
UBE2C	-0.163375
FHOD1	-0.92525
CDK2AP1	0.6965
OR6K2	0.259
DHPS	0.4135
RPL5	-1.32666666666667
TRGV5	0.7655
LOC541472	-0.229875
HCCS	0.0875999999999999
DENND1B	2.8215
LHX3	0.0675
OR5D16	0.355
CXorf57	-2.2235
IRF2BP1	0.40175
NDST2	0.196833333333333
LCE3D	0.558
BOLL	0.302
SYT3	-1.45925
PIH1D2	-0.27275
C20orf7	-0.5915
IL1R2	-0.00183333333333334
SLAMF9	0.051
PPME1	-0.654125
PIK3CA	-0.26125
TRAPPC1	-0.510625
COLEC10	-0.92575
SLC9A6	-2.07083333333333
PDDC1	0.716083333333333
CCDC53	0.42575
GK3P	-0.2895
DAZL	-1.39875
BRI3	0.48525
SDK1	-0.13075
CYP2C18	-0.1555
IFI44L	4.412625
RPL3L	-0.0715
FUT9	-1.77833333333333
KIFC2	0.5395
PMP2	-0.2885
SLC4A9	-0.095
PLAG1	-1.30083333333333
MYCBP2	-0.0253333333333333
OR4E2	0.47
CCDC65	0.84175
C16orf82	-0.20575
ENTPD4	-0.40925
BRP44L	-0.381375
PMP22CD	0.038
TMCO4	1.74583333333333
KCNN1	-0.797666666666667
WDR35	0.727
CCDC80	1.91425
C3orf31	-1.44925
SLC7A9	-1.20375
TMEM190	0.164
DBC1	-2.74233333333333
FADS3	-0.801833333333333
PDZD8	0.103166666666667
GRM5	0.378875
AZGP1	4.3225
PEX3	0.3385
MED1	-0.291428571428571
ATG4C	-0.820666666666667
HNRPH3	-0.876
FAM109B	2.55375
C4orf17	-0.301
CA10	-0.88175
OPRD1	0.5655
CCL16	-1.88375
SACM1L	0.1355
CST6	5.0025
CD63	1.20575
LGI1	-1.868
ZNF784	0.16775
CRYBB1	-0.7505
CX3CL1	0.7061
TOP2A	-0.285
GYPB	-3.8385
GADD45GIP1	-1.2065
FEN1	-1.4375
IGF1R	5.355125
WDR72	-1.05116666666667
PURG	-0.396833333333333
DEFB126	0.169333333333333
PKD1L1	0.77975
CAV1	-2.0497
GNPDA2	1.4355
DGAT2	0.624625
NLGN1	-3.172
STRBP	1.48975
HPRT1	-1.39566666666667
FANCI	-1.30225
PSMA7	0.5685
DBF4B	-0.501666666666667
TTF1	-0.17125
RAD54L	-2.045
ELOF1	-0.45825
PLAGL2	-2.13425
ZNF256	-0.906
HMGCL	0.657
MSI2	-1.29283333333333
RPESP	-2.67316666666667
C11orf60	0.76225
ABCD1	1.187
ACAA1	0.1521
SPARCL1	4.65242857142857
IL6ST	1.5168
ZNF319	-0.26475
TMEM109	0.2325
FAM90A1	0.4845
IL22RA1	-0.1105
ATP4B	0.869
TEC	0.0201666666666667
C7orf30	-0.7845
TXNDC2	-0.822
ABCB4	1.264
KIAA1191	0.933125
C9orf38	0.061
SFTPB	0.279
CNTNAP2	0.577666666666667
FRK	1.878
TBX19	0.38
CHD4	1.46175
C6orf26	-2.8705
MOSC2	0.3035
IKBKE	1.1895
HIF1A	-2.93416666666667
LOC595101	-0.474
RELA	0.3155
TMEM16B	-1.7205
ABHD12B	1.573
TSEN34	0.11275
KIF18A	-1.49575
TXNDC9	0.252666666666667
SPATA2L	-0.5635
SEMA4G	-1.0995
C21orf91	-0.316375
MATN1	-0.4455
KCNIP4	0.8765
TUSC1	1.88275
OR4C15	0.67725
ARMCX6	-0.0595833333333333
WBSCR27	0.4305
OR52I2	0.151
KIAA1604	-0.1045
DYNC1I1	-0.2725
PPP4C	1.51175
SLC47A2	-2.25233333333333
TREH	-0.067125
CD48	1.43766666666667
ST14	1.8385
PKN1	0.63125
SPON2	1.98725
XBP1	3.45133333333333
SFRS12	-0.168
EFCAB6	2.203
SELT	0.55025
SLC39A2	-0.0595
ERF	-1.00266666666667
ARL3	1.1475
SURF6	-0.1998
MLLT10	-0.281095238095238
FLJ11171	0.27
TDGF1	-4.85816666666667
ERCC6	-0.79575
EIF2AK4	0.288375
BAZ1A	0.5135
LRRN3	1.06366666666667
TMC3	-0.126
EFTUD1	0.31
PTPRO	1.614
CLEC12A	1.288125
ACBD4	0.853
ZDHHC14	-0.61925
OTUD7B	1.032625
ACTB	0.8534375
MSRA	-1.09375
LCE5A	-0.6
IFI35	1.504
BSCL2	0.908333333333333
ANKRD12	-0.0251666666666667
CFHR2	0.79775
RGAG1	0.6665
HSFY1	-0.0025
SLC30A5	0.99475
IMPG1	0.3645
GPR109A	0.559
ZNF185	2.588
IYD	1.86275
NPCDR1	0.353
SERPINA13	0.21
HMGCLL1	1.43625
NEUROG1	-0.344
UBQLN1	0.2548125
LIN37	0.00425
SOCS2	-3.48875
DSCR4	-1.62525
XKR6	-1.97175
GPR142	0.4885
KRTAP13-3	0.3785
CCDC15	-0.876333333333334
MOS	0.1295
CD1E	-2.066
OFCC1	0.140833333333333
FAM83D	-1.229
SRFBP1	0.1245
C9orf96	-0.1385
DHDH	0.32875
CCDC90A	-0.5435
RABL3	0.57565
CD320	-1.43216666666667
ANGEL2	0.775166666666667
MRPL21	-0.4855
SMG6	-0.745166666666667
INSR	1.3668125
FLJ14816	-0.3955
GLRB	1.91483333333333
C9orf89	0.28575
CIZ1	0.335125
URG4	0.873
LRDD	0.398833333333333
CBY1	0.428833333333333
NFX1	0.37625
MTERFD2	0.179071428571429
C19orf23	0.038
PGC	-3.141875
IER3IP1	0.3605
RASAL2	1.16691666666667
C1orf89	0.54275
SYNJ1	-0.043
NFKBIE	0.735
FLJ40125	-1.88333333333333
TCEB2	0.2248
NOG	-1.7235
POLR2J2	-0.422833333333333
HLA-B	3.488
PCDHA1	-0.1525
PPP2R2B	-1.9105
ARHGEF17	0.616
TCF7L2	-0.372
CHD5	-0.636833333333333
ZNF431	-0.409875
TBC1D25	1.021
ZNF800	-0.06125
SCUBE2	0.647818181818182
MYCBP	0.383333333333333
GPX5	0.13
C6orf129	-0.250666666666667
QSER1	-0.986333333333333
ULK2	1.69725
PIGO	1.53333333333333
NRCAM	-2.71521428571429
SLC35E3	0.73725
CSRP2	-1.9075
HYPE	0.9255
MAPK15	0.279666666666667
MGC14327	0.37825
TIMM13	-0.283666666666667
ZNF462	-2.29325
GBA3	0.212
TEX13A	0.337
MCM6	-1.02
MTRF1	-0.00600000000000001
ABCA7	0.37025
EIF4A2	0.143
ZC3H10	0.9504
RPGR	0.073
C20orf94	-0.04525
RP1L1	-0.24575
GPR125	-0.4205
USP22	0.674214285714286
OR1L4	0.341
MLZE	0.6605
FLJ32065	1.29825
PTCD1	0.3195
CRTAC1	0.320333333333333
BXDC2	-0.48725
C18orf1	1.0795
FAM107A	0.350428571428571
EFNA3	0.5105
P18SRP	0.22
CAMKK2	0.834833333333333
KIAA0649	0.422
NES	-1.01133333333333
HS6ST3	2.31675
PON2	0.16575
TCP11L2	-0.67275
CLEC4A	2.00925
PRR12	0.6255
MLXIPL	-1.1057
C2orf50	1.954
ZNF28	1.29425
ENC1	0.154
MAP2K1	-0.387375
FKSG2	0.2295
KIAA0430	0.624
PTP4A1	-0.478388888888889
GPR156	-0.5605
GTF3C6	-0.46425
UBR2	-0.5562
LOC388272	-1.513
MAK	-0.141
ACOT4	3.56625
STC2	2.33183333333333
PIGW	-0.316125
SAE1	0.0385
COL6A1	0.641954545454545
OAZ1	0.13
STMN4	0.1945
EDG3	0.978833333333333
SGCE	-1.815
IL11	-1.94566666666667
PRSS8	3.40825
YIPF5	0.567666666666667
WNT4	2.231375
CSN2	0.2815
TCF7	-2.61375
TDO2	2.47225
SAMD9	1.030375
S100A7A	-0.8485
MMRN1	1.33983333333333
GKAP1	0.85275
AKR1C3	-1.377
RNF19A	-0.12675
GMDS	-0.96575
YKT6	-0.372625
SPARC	1.9174
C12orf31	-0.591
UBE2V2	-0.64
FBXL18	0.307166666666667
KIAA0460	0.8515
ADAM22	-1.050125
SERPINC1	-4.067
KCTD21	1.352
MYOHD1	-0.91125
ZNF37A	-0.0878333333333333
GTF3C1	1.01433333333333
CTSZ	0.78425
PRNPIP	-0.204125
DRD1IP	0.65025
NR1I2	-1.72683333333333
ZNF266	-0.5382
SPAG4L	0.261
COX4NB	-0.92925
SAPS1	0.163833333333333
APOA1	-3.805375
TATDN1	-0.9375
C10orf82	1.4395
KPNB1	0.00749999999999999
FOXO3	0.77325
CRYBB2	-1.358
ZBTB5	-0.053
SLC25A38	0.926
DCTN2	0.749666666666667
IFT20	0.23975
CTHRC1	2.669
C1orf31	-0.0625
UHRF1	-0.7456875
GPC6	0.27775
C10orf54	1.6445
MCF2L2	0.0745
WNT9B	0.0845
OLA1	-0.33925
FAM120B	0.8
TTLL10	0.6905
CYorf15A	-5.616
RELN	-2.3881
SCN2B	0.83325
MFHAS1	-2.56175
NKX3-2	0.385833333333333
RASGRF2	0.4235
SSBP1	-1.309
KPNA6	-0.0187142857142858
LOC389118	-0.2445
