Hybridization REF	TCGA-E2-A10A-01A-21R-A115-07
CRISP3	-0.3715
POPDC2	2.41583333333333
ZRANB2	-0.546
FBXL8	-0.41725
TRIP13	-1.29709090909091
EIF5AL1	-0.8285
POU5F1P3	-4.72516666666667
IL6	-2.26483333333333
CXorf38	0.0571666666666667
IFNA16	0.07
FBXL2	2.443
BRD1	-0.277
STATH	0.4565
FBXO44	-0.0755
MCCC2	0.15325
CDC2	-0.9554
C5orf23	-2.253
IVD	0.583833333333333
C10orf122	-0.90275
MSL3L1	-0.1069
MVP	0.94825
EPOR	-0.5966
ZMYM1	0.2185
BCL7C	-0.212166666666667
PSTPIP2	1.0055
LYPD1	-2.26675
OR8G5	2.973
ZP3	-0.885333333333333
BCAS4	1.16241666666667
EDG6	1.084
ISY1	-0.37575
PRAMEF2	-1.57525
CUL1	-0.195375
RNF213	1.5326
CCRK	1.50825
DHX9	-0.1325
C13orf29	-0.55875
NCKAP1	-0.289833333333333
MRPL43	0.929714285714286
XPR1	0.175
PKN2	-0.2932
PODNL1	1.08
ZNF333	0.10625
DALRD3	0.34225
OPN1SW	0.358
BTBD6	0.93875
C11orf82	-0.5745
OR5P3	-0.8435
DUSP11	0.081
L1CAM	-1.4016
NEK11	2.1615
OR7E91P	0.522
CNTN3	0.9635
CREB3L2	-0.174
ZBTB37	0.1455
KIAA1324L	1.56625
NDUFB10	0.8535
NUDT2	0.4905
GTPBP8	-0.61825
CACNA1D	1.719875
PRKAA2	1.64666666666667
PRDM8	0.0655
MGC16075	-0.606333333333333
KRT14	-1.97521428571429
PP8961	0.293625
MRPL18	0.10875
ABCG2	-2.1975
PACRG	2.54825
BBS2	-0.1695
KREMEN2	-0.7525
FBXO21	-0.4
HNRPUL1	0.0984166666666666
GRB10	-0.738
CLSTN1	0.43825
LMAN2	-0.0692
C17orf61	-0.354
NIPSNAP3A	1.5715
INSIG2	-0.782833333333333
PCDHB7	-0.453666666666667
STXBP2	1.63175
CMAH	0.39425
SEMA5B	-1.49225
ZNF155	0.0821666666666667
COQ6	-0.436
PRPF4	-0.7885
TSPAN15	2.9374
VN1R5	0.14175
LATS2	0.523
SELK	0.61425
PGK2	0.07925
MS4A1	-1.215625
TYW3	-0.4566
KRTAP5-1	-0.05775
RCCD1	-0.5645
BTN1A1	0.44975
DDX28	-0.68725
TMEM65	-0.091125
LOC92345	1.07825
TTC31	0.14775
WDR46	-0.786833333333333
CHP2	-1.5425
LSP1	0.599375
ZNF542	-0.02875
EXOSC1	0.11375
ARHGAP18	0.333666666666667
LRRTM4	-0.78325
MAOB	-2.19533333333333
CACNB4	-1.2205
MGC33846	-0.829375
RANBP3L	1.036375
ATP5L	-0.402125
ONECUT1	-2.7775
NUDT9	1.48325
TMEM149	-0.4155
STX17	1.3405
IGSF10	-4.0695
TMPRSS9	0.48
BMPR2	1.15008333333333
ALLC	0.641
KLF7	0.397875
GCC1	0.7454
TIMM9	-1.07075
CDO1	-0.644833333333333
MGC10701	-0.8205
IFI6	2.32466666666667
FRMD8	0.6305
MGAT2	-0.60125
WBP5	1.317
CNIH2	-0.14575
KIAA0907	-1.0325
KCNH8	-0.9945
CTSG	-3.3735
GRIK1	-0.809166666666667
CUL5	-0.307375
FRMD1	0.4125
OR9A4	-0.316
SYT6	-1.582875
FOXD4L2	2.5145
ANAPC2	0.4035
OPN5	-0.9185
TAF13	1.11225
LYG2	0.112
GGNBP1	0.061
C11orf40	0.3515
OTX2	-0.8165
REG4	-0.318166666666667
EIF5	0.1681875
PALB2	-0.227
SEPSECS	0.4064
RNASE3	0.64175
TRIM49	-1.204
POLR2K	0.3493
GPR42	0.035
C8B	-2.123
SASS6	-0.24925
PREB	-0.469666666666667
OR3A3	0.286
TUBA8	0.3935
IGLV2-14	-2.06875
STIL	-0.878
ANKFN1	-0.447
NME7	0.7015
HOXC12	-1.23633333333333
UBE2C	-1.2885
FHOD1	-1.05575
CDK2AP1	0.4745
OR6K2	0.2285
DHPS	0.46175
RPL5	-0.621833333333333
TRGV5	0.061
LOC541472	-0.324375
HCCS	-0.0615
DENND1B	3.792
LHX3	0.304
OR5D16	0.816
CXorf57	-1.71816666666667
IRF2BP1	1.02425
NDST2	0.520166666666667
LCE3D	0.4335
BOLL	0.34175
SYT3	-0.81625
PIH1D2	0.0805
C20orf7	0.171333333333333
IL1R2	-0.0383333333333333
SLAMF9	0.2035
PPME1	0.2435
PIK3CA	0.40625
TRAPPC1	0.900875
COLEC10	-0.30175
SLC9A6	-2.0335
PDDC1	-0.340583333333333
CCDC53	0.73775
GK3P	-0.494
DAZL	-1.05875
BRI3	-0.3225
SDK1	-0.86875
CYP2C18	0.153
IFI44L	3.63875
RPL3L	0.0625
FUT9	1.928
KIFC2	-0.762166666666667
PMP2	-0.1135
SLC4A9	-0.5755
PLAG1	-2.5235
MYCBP2	1.03383333333333
OR4E2	1.5065
CCDC65	0.1195
C16orf82	0.122625
ENTPD4	0.10825
BRP44L	0.26575
PMP22CD	-0.1095
TMCO4	0.223666666666667
KCNN1	-0.461333333333333
WDR35	0.19775
CCDC80	1.407875
C3orf31	-0.356
SLC7A9	-0.30925
TMEM190	0.80225
DBC1	-2.0045
FADS3	-1.1555
PDZD8	0.4925
GRM5	0.294375
AZGP1	3.2837
PEX3	0.507
MED1	0.155357142857143
ATG4C	0.000166666666666671
HNRPH3	-0.4935
FAM109B	1.55575
C4orf17	0.257
CA10	0.521
OPRD1	0.1235
CCL16	-1.7805
SACM1L	0.37975
CST6	3.30375
CD63	0.7945
LGI1	-2.14125
ZNF784	-0.19375
CRYBB1	0.117
CX3CL1	-0.4847
TOP2A	-1.375125
GYPB	-3.06716666666667
GADD45GIP1	-0.67775
FEN1	-1.186125
IGF1R	2.256625
WDR72	3.7635
PURG	-0.895166666666667
DEFB126	-0.23175
PKD1L1	0.89375
CAV1	-3.3166
GNPDA2	1.5277
DGAT2	-1.659375
NLGN1	-4.53875
STRBP	0.62975
HPRT1	-0.321166666666667
FANCI	-0.32975
PSMA7	-0.152
DBF4B	-0.5295
TTF1	-0.13825
RAD54L	-1.63775
ELOF1	0.22325
PLAGL2	-0.560125
ZNF256	0.11
HMGCL	-0.5515
MSI2	-0.5715
RPESP	-0.469
C11orf60	-0.39075
ABCD1	0.317
ACAA1	0.2389
SPARCL1	4.02071428571429
IL6ST	2.3803
ZNF319	-0.05325
TMEM109	-0.3376
FAM90A1	-1.7965
IL22RA1	-1.176
ATP4B	-0.1045
TEC	-0.874
C7orf30	-0.8145
TXNDC2	-0.385
ABCB4	-0.22975
KIAA1191	0.72375
C9orf38	0.001
SFTPB	0.25225
CNTNAP2	0.717416666666667
FRK	2.9285
TBX19	0.03275
CHD4	-0.40125
C6orf26	-3.0955
MOSC2	0.934
IKBKE	1.16575
HIF1A	-2.31866666666667
LOC595101	0.319
RELA	0.2105
TMEM16B	-1.51516666666667
ABHD12B	3.4525
TSEN34	0.13675
KIF18A	-0.992
TXNDC9	0.8155
SPATA2L	-0.239
SEMA4G	-1.547
C21orf91	0.215
MATN1	-0.742
KCNIP4	-0.381166666666667
TUSC1	2.301
OR4C15	0.2345
ARMCX6	0.373416666666667
WBSCR27	0.250666666666667
OR52I2	-0.357
KIAA1604	0.0235
DYNC1I1	-0.637375
PPP4C	0.19275
SLC47A2	-2.16216666666667
TREH	0.45625
CD48	1.215
ST14	1.38533333333333
PKN1	0.00949999999999999
SPON2	1.7475
XBP1	2.59375
SFRS12	-0.0145
EFCAB6	1.45
SELT	0.25275
SLC39A2	-0.064
ERF	-0.222833333333333
ARL3	1.409125
SURF6	-1.1695
MLLT10	-0.277857142857143
FLJ11171	-0.0748333333333333
TDGF1	-4.45716666666667
ERCC6	0.07
EIF2AK4	1.333875
BAZ1A	0.1185
LRRN3	0.256333333333333
TMC3	0.1525
EFTUD1	0.5895
PTPRO	1.5525
CLEC12A	0.258375
ACBD4	0.27075
ZDHHC14	-0.5735
OTUD7B	1.5975
ACTB	0.4046875
MSRA	-0.301
LCE5A	-0.3685
IFI35	0.9925
BSCL2	0.753666666666667
ANKRD12	1.10116666666667
CFHR2	1.18025
RGAG1	-0.302166666666667
HSFY1	0.0255
SLC30A5	0.391833333333333
IMPG1	0.387
GPR109A	0.1715
ZNF185	-0.03325
IYD	3.923
NPCDR1	0.766
SERPINA13	-0.755
HMGCLL1	0.781
NEUROG1	-0.0355
UBQLN1	0.611625
LIN37	0.39125
SOCS2	-3.714
DSCR4	-1.737
XKR6	0.695
GPR142	0.8925
KRTAP13-3	-0.0505
CCDC15	-0.963666666666667
MOS	0.133
CD1E	-1.9645
OFCC1	-0.264333333333333
FAM83D	-1.80175
SRFBP1	0.36375
C9orf96	-0.42
DHDH	-0.531
CCDC90A	-0.1725
RABL3	0.72
CD320	-2.54516666666667
ANGEL2	-0.270416666666667
MRPL21	-0.08825
SMG6	0.1625
INSR	1.4880625
FLJ14816	-1.1935
GLRB	2.34916666666667
C9orf89	0.95275
CIZ1	-0.57525
URG4	-0.383333333333333
LRDD	-1.2995
CBY1	-0.215166666666667
NFX1	-0.05175
MTERFD2	0.695071428571429
C19orf23	0.897
PGC	-3.053875
IER3IP1	1.1267
RASAL2	1.0315
C1orf89	-0.785
SYNJ1	0.032625
NFKBIE	1.06725
FLJ40125	-0.942833333333333
TCEB2	0.7466
NOG	-1.576
POLR2J2	-0.519166666666667
HLA-B	2.6805
PCDHA1	0.9955
PPP2R2B	-1.661
ARHGEF17	0.834666666666667
TCF7L2	1.15521428571429
CHD5	-0.510833333333333
ZNF431	0.721625
TBC1D25	-0.05175
ZNF800	0.1405
SCUBE2	2.84718181818182
MYCBP	0.743833333333333
GPX5	0.0555
C6orf129	-0.235333333333333
QSER1	-0.238833333333333
ULK2	3.01675
PIGO	1.12516666666667
NRCAM	-1.51369230769231
SLC35E3	-0.1165
CSRP2	0.1915
HYPE	0.453
MAPK15	0.468833333333333
MGC14327	0.02025
TIMM13	0.476666666666667
ZNF462	-1.56125
GBA3	-0.1075
TEX13A	-0.1275
MCM6	-0.865555555555556
MTRF1	-0.220375
ABCA7	-0.78975
EIF4A2	0.70125
ZC3H10	1.0996
RPGR	0.7975
C20orf94	0.104
RP1L1	0.37825
GPR125	-0.273428571428571
USP22	0.319142857142857
OR1L4	0.2755
MLZE	0.765
FLJ32065	0.0585
PTCD1	-0.4205
CRTAC1	0.000166666666666676
BXDC2	-1.1295
C18orf1	3.34183333333333
FAM107A	0.129285714285714
EFNA3	-0.419
P18SRP	0.3825
CAMKK2	0.663333333333333
KIAA0649	0.38825
NES	-1.839
HS6ST3	0.202875
PON2	0.3445
TCP11L2	0.723
CLEC4A	2.1105
PRR12	0.459
MLXIPL	-1.9539
C2orf50	0.8
ZNF28	0.765
ENC1	1.695
MAP2K1	0.00887499999999995
FKSG2	0.494
KIAA0430	0.765
PTP4A1	-0.493111111111111
GPR156	-0.1925
GTF3C6	0.05975
UBR2	0.3911
LOC388272	-1.1165
MAK	1.8555
ACOT4	1.91175
STC2	1.19366666666667
PIGW	-1.194375
SAE1	-0.084375
COL6A1	-0.3145
OAZ1	0.877
STMN4	0.8
EDG3	1.2875
SGCE	-1.86666666666667
IL11	-1.1325
PRSS8	2.607625
YIPF5	0.568333333333333
WNT4	2.6785
CSN2	0.1555
TCF7	-3.557
TDO2	3.40675
SAMD9	1.9474375
S100A7A	-0.209
MMRN1	0.399333333333333
GKAP1	1.231
AKR1C3	-1.76975
RNF19A	0.103125
GMDS	-0.2715
YKT6	-0.86425
SPARC	1.7974
C12orf31	-0.1995
UBE2V2	-0.176333333333333
FBXL18	-0.412833333333333
KIAA0460	1.093
ADAM22	-0.784666666666667
SERPINC1	-2.257
KCTD21	0.702
MYOHD1	-1.0705
ZNF37A	1.35133333333333
GTF3C1	0.399166666666667
CTSZ	2.82975
PRNPIP	0.46125
DRD1IP	1.34
NR1I2	-1.7295
ZNF266	-0.3055
SPAG4L	0.435
COX4NB	-0.76625
SAPS1	0.184666666666667
APOA1	-4.209
TATDN1	-0.0885
C10orf82	3.491
KPNB1	-1.615
FOXO3	0.151
CRYBB2	0.295
ZBTB5	-0.431666666666667
SLC25A38	0.037
DCTN2	-0.385
IFT20	0.745
CTHRC1	2.877
C1orf31	-1.076625
UHRF1	-0.784125
GPC6	0.383
C10orf54	0.696
MCF2L2	-0.4615
WNT9B	-0.00525
OLA1	-0.188875
FAM120B	0.3785
TTLL10	0.0895
CYorf15A	-4.89425
RELN	-2.1787
SCN2B	-0.210833333333333
MFHAS1	-1.29125
NKX3-2	0.336166666666667
RASGRF2	0.1465
SSBP1	-0.113833333333333
KPNA6	0.168357142857143
LOC389118	-0.0595
HS3ST4	-1.4191
SUPT7L	0.57175
FLJ32658	-2.4725
IGFBPL1	0.387
KIAA1641	-0.0991
SHKBP1	0.5005
CSF1R	4.42875
NAGK	0.2925
MYL2	0.7185
HIST1H4C	-1.8595
TOMM7	-0.360625
ADAMTSL3	3.609
TNFSF14	-0.35675
PRRT2	-0.4095
VTA1	0.254125
AOAH	2.451
CRISPLD2	1.01778571428571
PNN	-0.7364
TA-NFKBH	-0.07175
ESPN	0.41775
RBM43	0.5325
KIAA1267	0.757375
DDX3X	-0.129444444444444
KIAA1576	-5.41875
PLXDC1	4.03516666666667
FLJ25801	-4.70975
HNRNPL	-0.76875
RUNDC3A	1.5085
CASP12	1.112
SH2D5	-1.480625
RPL26L1	-0.121
OR51A7	-0.03325
HDC	0.3985
C2orf16	0.0675
SYTL3	0.546625
GOLGA4	0.549
NOTCH1	-0.8225
ATPAF2	0.0825
ECD	0.34625
SSX5	-1.54866666666667
SNAP91	-0.07475
OCA2	-5.43975
PNPO	0.6255
DAPK1	-0.160166666666667
PINX1	-1.58166666666667
SELENBP1	1.5
NEK3	0.167166666666667
TMED4	0.376285714285714
SSTR4	0.0185
FOSL1	-2.831
CD40LG	0.0535
CES1	-2.32508333333333
DCI	0.405
B3GAT3	0.265166666666667
STK17B	-0.02025
CNTN6	-0.19225
CYP3A4	-1.19266666666667
MBOAT2	0.4015
PISD	-0.521875
USP1	0.70025
PYDC1	2.03683333333333
CENPM	-1.552625
SAR1B	0.663
TTC7B	-0.12775
DP58	-0.0205
GPC1	0.06225
RBL1	-1.117375
TMEM137	-2.0035
TOB1	0.512416666666667
TCEAL1	2.61166666666667
CENPF	-2.20990909090909
C6	1.607
PRSS1	-3.4635
PPIL6	0.769833333333333
C6orf124	-1.036
ODZ4	1.47916666666667
SNCB	-0.38675
NDUFB9	0.481875
CNOT6L	0.929
S100A9	1.06116666666667
TRIM50	-0.3395
KCTD1	2.0169
WDR63	2.577
SPEF2	2.664375
RNGTT	0.0473333333333333
CXorf22	1.641
KCNK16	0.471
CEP250	-1.669375
ATPBD1B	-0.96225
KCNJ2	3.7245
MT1B	-0.6285
ZNF684	0.262
SLC4A1	0.15125
PDHA1	-0.884
ZNF492	1.12525
TKT	-1.76525
BYSL	-0.923375
RNF38	0.332
AHDC1	-0.559
KLHL2	1.053625
CMTM8	2.51825
DMP1	-0.738
HERPUD2	0.20175
CRTAM	2.7215
ZNF572	0.78425
TMEM16J	0.6985
HSD17B2	-4.768
UBE2G1	0.165125
AHSA2	-1.37
PELI2	-1.2875
TPX2	-1.683625
ATP9B	1.50966666666667
DAZAP1	-0.25775
HMGCS2	0.0228333333333333
C17orf38	0.11975
B9D1	0.483
NKX2-5	-1.52866666666667
KIAA1276	1.7355
LILRB2	3.1775
CSTF1	-0.583833333333333
BTN2A1	0.397166666666667
C15orf48	5.5595
IGF2BP3	-4.49625
FAM113B	0.531833333333333
HRG	0.308375
ZNF131	0.06375
USP47	0.990857142857143
CCDC88B	-0.315625
HCN1	-0.1386
HTN1	-0.9035
SYCP3	-0.0905
C13orf23	-0.0444
PAPOLA	0.11625
AATK	0.0541
MSH3	0.115833333333333
NDUFAB1	0.28725
ITLN2	-1.20816666666667
BAK1	-0.125666666666667
MRPL45	-0.198
MTNR1B	0.0785
LOC645843	-1.3415
SPECC1L	-0.50525
PGCP	0.6675
SPN	-0.550375
GPR143	1.13783333333333
ZNF576	0.491333333333333
TMEM39A	0.2308
ATP5D	0.207
MAGEB3	-1.519
RPS5	-1.15066666666667
ANP32E	-0.899
MTMR1	0.3285
YEATS4	-0.512
SYNGAP1	0.33
PCOLCE	-0.469333333333333
MNS1	0.75525
PCYT2	-0.7745
ZNF182	0.22175
LAX1	0.17025
SPPL2B	-0.7485
ELOVL5	1.1765
PCDHAC1	0.79
B4GALNT1	-1.23216666666667
BLOC1S2	0.9655
ZNF673	-0.3854
ARHGAP21	-0.0221666666666667
IRX5	3.909875
LRFN5	-0.690333333333333
FAM7A1	0.332
RAB19	0.6555
GINS1	-1.915
ITM2B	1.1867
PAPSS2	0.42275
OR5BF1	0.1445
ACSL3	0.850125
KIAA1919	0.05275
GLT8D2	2.597625
UTRN	0.159571428571429
CNN1	1.2035
HISPPD2A	1.03283333333333
SDAD1	0.0315
SIGLEC9	1.40716666666667
RPL35	-0.636285714285714
C22orf26	0.015
IMPDH2	-1.88225
WDR69	-0.4385
SEC14L5	0.1305
CLTA	0.17475
RP11-529I10.4	0.78075
GPR37L1	0.123666666666667
OGDH	-0.627583333333333
ASB13	1.21666666666667
ZFP14	0.95625
ZCRB1	0.211833333333333
KPNA3	0.433
HSPA1L	1.17325
RHOC	0.970375
LOC554175	-0.14975
PPP3CA	0.3069
SLC1A7	-0.6965
ZNF529	-0.586833333333333
RBED1	0.74325
DDB2	-0.801
FLJ11286	0.5895
SPATA1	0.524
MKNK1	0.0946666666666667
DYSF	1.02216666666667
ALKBH2	-0.34625
NKD1	-2.59283333333333
C1orf174	-0.879
PLEKHO1	0.213333333333333
ASB10	-0.20675
RING1	0.1155
NPC2	0.103375
AVPR1B	0.9145
YTHDF1	-0.199416666666667
LMAN1L	0.1665
GSG2	-0.826
CEP170	-0.9109
RPS4Y2	-5.725
MSH6	0.0235
HECTD2	0.6805
ZNF556	-3.55516666666667
PLEKHC1	-0.1047
AIRE	0.472166666666667
BCL2L10	1.30425
LMOD3	-0.375333333333333
ZBTB8	0.8914
FOXA2	-3.5055
SLCO2A1	1.5915
C3orf46	0.074
PRDM16	-1.21233333333333
TMEM98	0.66725
FRMD5	-2.8085
PDE6C	-0.8315
C1orf216	0.760333333333333
EP400	-0.974428571428571
PTK2	0.388583333333333
RNF217	-0.5245
NDUFA8	0.511
ZFAT1	0.50925
LAMP3	-0.143
GLTSCR2	-0.4175
NPW	-1.325
LLGL2	0.2189
PPM1K	1.50283333333333
C20orf177	-0.651
KIR2DL4	0.2521
NFKB2	0.8755
C21orf122	-0.3505
HESX1	0.42775
GPR114	-0.0633333333333333
SLC25A35	0.865333333333333
GNAT1	0.3125
ORAI3	0.50075
FAM76B	-1.147375
TMEM99	1.0603
TRIM29	-2.2322
CDS1	3.17
RHEB	-0.3368
C4orf27	0.493
RAB3A	-0.36925
OTUD6B	-0.484
GPD1	-0.30775
CDH15	-1.24183333333333
NPM1	-0.947357142857143
TMEM117	0.27225
PRPS2	-0.481916666666667
GCK	-0.522
ADRA2A	4.808
TSPYL4	1.30183333333333
TASP1	0.4765
WDR19	0.709166666666667
C10orf38	-2.208
PDE4C	-0.520833333333333
FYB	0.047
C1orf55	-0.511166666666667
PPFIA3	-0.546
RAD18	-0.12925
C12orf44	0.0143333333333333
CRYBA4	-0.2485
HVCN1	0.89425
TAF10	-0.0705
C16orf48	-0.529666666666667
DEPDC5	0.3995
LTBP1	-0.8805
MAPRE1	0.245125
FGF8	-0.1215
C3orf52	2.592875
SENP7	-0.108333333333333
LRRK2	1.91425
RUNDC2A	-0.0508333333333333
KIAA0355	0.0785
CPEB1	-2.611
PPEF2	0.2535
ABI2	-0.1835
KIAA0317	-0.250125
ATF1	-0.686
DYNC1H1	0.5975
DIP	-0.0905
TMEM33	0.851722222222222
POLDIP3	-0.61075
C7orf24	-0.014
GPR171	1.444
CDC6	-2.23483333333333
PLD1	-0.5104
ITFG2	-0.2669
NDUFC1	1.035
AKNA	-0.48825
NBR1	1.421
PKHD1	0.216125
HPS4	-1.2645
MAFA	-0.0965
ULBP3	-0.544
DIRC1	-0.3205
IMMT	-0.25375
C22orf13	-0.475
CEL	-0.17675
MARK3	-0.55075
ADAMTS2	0.713583333333333
ARPC3	0.806833333333333
TMEM10	-0.286125
NPHS1	0.2535
BRD8	0.5385
WDR12	-1.4035
IDI2	0.340125
HOXD13	-0.79
OR8G2	-1.04525
SLAIN1	-0.66475
GABRQ	-0.38975
NR2C2	-0.82725
NKTR	-0.6808
TLE2	0.409
KIAA0892	0.518833333333333
AURKA	-1.99081818181818
GPRC5C	0.6405
TBC1D9B	0.377875
PNPLA6	0.3135
AP3B1	0.4165
NAG	-0.0145
C11orf68	-0.03175
AKR7A3	-0.678
AHCYL1	0.48425
COP1	0.6855
RPP14	0.0149166666666667
PCDHB18	-0.0215
CDH24	-0.851
KRT17	-2.8659
LACTB2	-0.1515
DDX24	0.2883
PHACTR1	-2.798
SLC35E2	-0.16475
LOXL1	-0.2895
IQSEC2	0.722125
RGSL1	-0.177
PCDHGC5	0.426
MEGF10	0.400125
PRRX1	1.252
ASTE1	0.403833333333333
C6orf159	-1.3055
MYOD1	-0.2145
GAA	-0.3735
ZNF747	1.159
KLRC1	-1.101125
IL1RL2	0.326
GDF9	0.0335
GPR119	0.0575
TRAF2	-0.178666666666667
HCK	2.93233333333333
BMP6	-3.223
IL8RA	0.917666666666667
FLJ35848	-1.38125
EFHA1	1.35875
CDSN	-0.795833333333333
C14orf54	0.039
LSM3	0.284375
ZFP41	0.761
C9orf126	-1.4495
VIT	-1.3045
SPCS3	-0.1555
DEF8	-1.6028
CHAF1A	-0.821666666666667
C1orf165	-0.9055
ZFPM2	1.18216666666667
FTH1	-0.03525
SLC35F1	-1.095
YWHAH	0.298
C17orf66	-0.172166666666667
ADRB1	-0.519666666666667
FOXL1	-0.34
RG9MTD3	0.206666666666667
UMPS	0.003375
MGC13008	-0.442
KIAA1161	-0.898
CCDC77	-2.21075
C12orf65	-0.5257
COG4	-0.866
RCP9	0.03375
RP4-692D3.1	4.19766666666667
CDC2L5	0.56825
MGC7036	0.640666666666667
DNAJC11	-1.506
GDF2	0.200666666666667
TIMM17A	0.41925
HNRNPA0	-0.8425
OR2H1	0.13725
PCBP1	-0.321
COL23A1	-1.6625
LRRC2	0.100142857142857
NSD1	0.905642857142857
FLJ37078	-0.168875
WDR91	-0.502166666666667
TMEM179	-0.16375
DSCR10	-0.853
CNDP2	0.6492
FYN	-1.071
BEX2	0.881166666666667
KCND3	-0.027
YPEL5	1.098
LRRC42	0.162166666666667
C17orf45	-1.099625
ZNF649	0.6688
LOC150763	0.86025
COL5A2	2.66908333333333
CNGA2	0.5505
ELA2B	-0.8505
RAB9B	1.37375
FAM100A	0.83
NAIP	1.66378571428571
MYOZ2	-0.75975
SPATA12	-0.65
XRCC4	0.0855
CYB561	1.4169
CHST10	-0.12875
BAI1	-1.09483333333333
BRSK1	0.135333333333333
C17orf89	-0.632
PDE6H	-0.7165
FLJ20309	0.0731
MAP7	2.210375
SCN4B	-0.23225
SPAG9	-1.00625
SERTAD1	0.531666666666667
FLJ21963	0.64525
ANTXR1	1.1691
TMPRSS13	0.304166666666667
ETV7	3.59766666666667
DGAT1	-0.5075
NKIRAS1	0.357833333333333
TAC3	-3.60175
CORO1C	-0.803333333333333
RAD54B	-0.64275
HRASLS3	2.83616666666667
C21orf42	-0.09875
BARD1	0.302166666666667
ZNF177	-0.202833333333333
MIP	-0.0785
ZNF442	0.789
F2	-3.9641
GRIA1	-0.055875
GALNTL2	0.1555
WNT5A	-1.9279
LENG9	0.1275
hCG_25371	-0.7805
FOXR1	0.033
TRA@	0.6868
PWWP2	1.30725
C1QTNF7	0.808166666666667
SLC7A4	0.28175
C4orf7	0.492
C17orf80	-0.130333333333333
KLK4	0.821
IL31	-0.7285
TMEM176A	4.16275
CTNNB1	-0.49425
BHLHB2	1.22975
TMEM185B	0.753
ARD1B	-0.49925
C1orf93	0.3695
BRUNOL4	-0.908833333333333
LOC541469	0.418916666666667
UPK2	0.004
GAS8	0.929333333333333
PATE	0.2485
IMPACT	0.607125
WNK4	-1.77183333333333
HNRPLL	-0.81
GAD2	-0.18375
ITGA6	2.0435
BMP15	0.206666666666667
CYP2A7	-0.11225
RIC8A	0.66725
CCND1	1.23391666666667
USP35	1.2695
DSCR2	-0.99325
CCL4	4.629
ZCCHC10	0.3605
NOL11	-0.684
TRPM2	0.19775
PSMD2	-0.675090909090909
CHTF18	-0.9255
USP18	1.372
RRAS	0.115375
LAMC3	-1.739
TOX	-3.385
PCDH15	-0.1265
GABRG3	-2.65625
NUDCD2	-0.491
SGCZ	-0.3495
KCTD17	-0.0717
SPSB2	-1.2395
TPPP3	3.43683333333333
CILP2	0.422833333333333
CALB2	2.89225
CEBPZ	-0.846833333333333
ZNF479	1.207
FMOD	5.64883333333333
C21orf66	-1.18685714285714
CLN6	0.141833333333333
ANAPC1	-0.635625
SH2D3C	0.85575
PTPN14	-0.7872
TRIM42	-0.17275
APTX	0.51
SNRPG	-0.251166666666667
BMS1	-0.412
MAGEA3	-4.4815
NFATC3	-1.17675
LRRC45	-0.522
ARS2	-0.357785714285714
LRIG1	1.622
EPSTI1	1.4045
PRSS27	0.63225
ERC2	-0.529375
PRKACB	0.147214285714286
PRDM13	-4.0855
HCG27	-0.2375
KLK12	-3.87
HSD17B7	-0.1405
ZNF354A	1.096
PCDH11X	0.647
DMGDH	1.381
PCBD2	0.205
TMC6	-1.46325
RIMS1	1.96275
SF3B2	-0.4535
RCN1	-0.342166666666667
CPB1	5.45025
BCAR3	0.40975
FCRLB	1.555625
PAK1IP1	-0.444
OR10H1	0.293
KIF9	0.9295
PITPNM2	-0.22475
L3MBTL4	0.2835
TGFB1	-0.0805
ZXDC	-0.06275
SLC6A16	-0.37225
SRrp35	-2.3605
LRRC8E	1.7055
PPIAL4	0.118166666666667
EOMES	0.111333333333333
PAX2	-0.013
SCARF2	-0.271625
PSEN2	-0.06175
PCDHB13	-1.32675
C10orf28	-0.221
DHRS7B	1.04414285714286
C1orf131	-0.94175
ASB1	-0.7189
ZNF223	-0.019
LCMT2	1.9655
MEP1A	-0.48
TMEM53	-0.2825
RSPH3	1.51625
C10orf33	-0.791
LOC644285	-0.8165
PTPN9	1.1325
ABCA12	-4.03275
CCDC37	-0.757
RUNDC1	1.4564
YES1	-0.582
FAM120AOS	1.09425
OR5M3	0.059
PPP1R3F	0.389333333333333
IL13	0.0621
MDFI	-1.71675
PRNT	0.2115
ZDBF2	0.757
OR10C1	0.680833333333333
CLIC1	-0.339666666666667
LILRA5	0.0351666666666667
CSAG1	-4.27383333333333
TREML2	-0.7085
FAM125A	-0.290333333333333
ZNF74	-1.18925
FAM104A	-0.6155
LRRC39	0.0025
SAMD5	-1.37475
HYAL2	-0.2125
HIST2H2AC	0.2815
IGFBP5	-0.492782608695652
NRTN	0.0485
KIAA0556	0.8469
FAM29A	-0.668
JMJD2A	0.53875
EPHB1	0.7555
POLD4	1.066875
ANAPC10	0.423
LRRC36	0.45675
MEGF6	-0.701125
LPHN3	-1.32583333333333
BMP10	-0.0373333333333333
C21orf55	0.115
CREM	-0.141
PTGER4	-0.152166666666667
METAP1	-0.829625
KCNQ1	0.613166666666667
NR2F2	0.738125
SSFA2	2.01341666666667
CTTNBP2	-2.944
BCL2A1	-0.233875
ZBTB24	-0.22
SLCO6A1	-1.21625
PRDM1	0.2705
OR7D2	-0.0455
CCDC47	-0.3766
LOC646982	null
SLC26A6	-1.27383333333333
BIN1	-0.8038
SRRM1	-1.06107142857143
PCSK1N	-0.5265
ALS2	0.2894
ECT2	-0.00931578947368421
CACNA2D2	1.974625
DOCK6	-0.41225
