Hybridization REF	TCGA-A8-A08I-01A-11R-A00Z-07
GABRG3	-2.27025
NUDCD2	-0.39775
SGCZ	0.4495
KCTD17	0.2797
SPSB2	0.692
TPPP3	4.0265
CILP2	-0.0638333333333333
CALB2	1.366375
CEBPZ	-0.336166666666667
ZNF479	0.374
FMOD	4.9575
C21orf66	-1.34171428571429
CLN6	-0.775666666666667
ANAPC1	-0.937875
SH2D3C	1.06475
PTPN14	-2.5386
TRIM42	0.7365
APTX	0.82975
SNRPG	-0.588833333333333
BMS1	-0.848
MAGEA3	-4.2325
NFATC3	0.231583333333333
LRRC45	-0.0851666666666667
ARS2	-0.728
LRIG1	2.30583333333333
EPSTI1	2.7045
PRSS27	-0.69575
ERC2	-0.519125
PRKACB	0.515428571428571
PRDM13	-3.085
HCG27	-1.4445
KLK12	1.066
HSD17B7	0.369166666666667
ZNF354A	0.924
PCDH11X	-0.748
DMGDH	-0.8535
PCBD2	-0.325666666666667
TMC6	-1.5145
RIMS1	0.1905
SF3B2	-0.255166666666667
RCN1	-0.446
CPB1	3.28175
BCAR3	0.60825
FCRLB	1.055625
PAK1IP1	-0.67875
OR10H1	0.87
KIF9	0.7904
PITPNM2	1.0445
L3MBTL4	0.242666666666667
TGFB1	-0.4097
ZXDC	0.8385
SLC6A16	-0.2825
SRrp35	-0.616
LRRC8E	0.73075
PPIAL4	-1.17116666666667
EOMES	3.03366666666667
PAX2	0.019
SCARF2	-0.420625
PSEN2	1.02058333333333
PCDHB13	-0.354
C10orf28	0.085625
DHRS7B	0.655642857142857
C1orf131	0.05025
ASB1	-0.7811
ZNF223	0.672166666666667
LCMT2	0.101
MEP1A	1.8895
TMEM53	0.5425
RSPH3	0.445
C10orf33	-1.3645
LOC644285	0.16425
PTPN9	0.0766666666666667
ABCA12	-0.88
CCDC37	-1.39175
RUNDC1	1.1264
YES1	0.131666666666667
FAM120AOS	0.32725
OR5M3	0.304
PPP1R3F	-0.1145
IL13	0.2414
MDFI	1.0245
PRNT	0.513
ZDBF2	-2.493
OR10C1	-0.1355
CLIC1	0.214
LILRA5	2.4185
CSAG1	-3.30433333333333
TREML2	-0.0535
FAM125A	-0.9285
ZNF74	-1.61775
FAM104A	-0.40425
LRRC39	-1.194
SAMD5	-1.86175
HYAL2	-0.342
HIST2H2AC	0.920625
IGFBP5	-0.124391304347826
NRTN	-1.898
KIAA0556	0.2163
FAM29A	-1.07777777777778
JMJD2A	1.5265
EPHB1	0.057
POLD4	0.498375
ANAPC10	-0.574
LRRC36	2.06975
MEGF6	-0.871875
LPHN3	-1.68983333333333
BMP10	0.196666666666667
C21orf55	0.668
CREM	-0.4171875
PTGER4	1.7245
METAP1	-1.149125
KCNQ1	1.66216666666667
NR2F2	-0.471875
SSFA2	-0.899833333333333
CTTNBP2	-3.40825
BCL2A1	2.033875
ZBTB24	-1.01125
SLCO6A1	-1.88266666666667
PRDM1	0.7796
OR7D2	0.046
CCDC47	-0.1008
LOC646982	0.736
SLC26A6	-1.493
BIN1	-0.00160000000000001
SRRM1	0.2075
PCSK1N	1.75725
ALS2	-0.2454
ECT2	-0.450052631578947
CACNA2D2	1.447125
DOCK6	-2.02825
C10orf119	0.31225
FATE1	0.85075
DUSP23	0.5105
TRIP6	-0.980571428571429
NUP35	-0.18575
CDH3	-0.59375
KLHDC8A	-0.0395
C9orf116	0.356125
EI24	0.129
CENTD1	1.70983333333333
RWDD2B	-0.877166666666667
DOCK1	0.6585
NPAS2	-1.19325
NR3C2	2.21266666666667
FAM63A	0.544666666666667
INPP5F	-0.996833333333333
FAM111A	0.4829
MYBL1	-0.7565
IQGAP3	-0.815833333333333
CRADD	-0.570333333333333
DUSP12	-0.7975
PDZK1IP1	2.43
VASH2	0.03275
CTR9	0.89625
VIL1	-3.7635
OR8U1	0.611333333333333
CCDC107	1.501
PTTG1IP	-0.33375
OR4X2	0.38525
COL9A1	-2.767
PSMD9	-0.733
ZFP62	0.587
TIP39	0.254
PARP15	1.791
TTC19	0.45675
C1orf114	-1.50616666666667
GFPT1	-0.2285
SLC27A6	-1.509
MRPS10	-0.4931
CALML5	-2.616
TRPM7	-0.589
CGNL1	2.142
CECR1	1.57875
SERPINB8	1.02116666666667
TMEM102	0.866625
PDIA2	-3.49625
NUCKS1	0.159
HOTAIR	-2.67375
EBI3	0.95175
NXN	-2.0055
ZMYND19	-0.671875
FOXJ3	0.37775
EIF5B	-0.2553
EIF2B4	-0.353166666666667
LEO1	-0.3485
ZIC5	-2.08516666666667
IL20	0.351166666666667
KIAA0415	-0.1175
FLJ37357	-0.7655
TSPAN12	1.974125
ACTR3B	-0.029
TFAM	-0.0706666666666667
IL17RD	-0.928375
PARP12	2.34725
KLHDC7A	2.124
KCTD4	0.100833333333333
GTF2H1	0.10825
FLCN	-0.837333333333333
BIRC4	1.9055
LOC790955	-0.23125
VKORC1L1	-0.4245
CYP4F22	0.922333333333333
TAS2R5	0.7865
ZNF582	1.7905
HS3ST3B1	-0.0995
CTNS	0.2065
STK36	-0.3635
MMD2	-0.04725
RP5-1103G7.6	-0.7405
FLJ23356	-0.0195
CRH	-0.301
C1orf182	-0.331666666666667
ACP5	3.31083333333333
AMFR	0.9242
CA4	-2.03775
PLCB4	-3.302875
MPHOSPH10	-0.148
UNQ473	3.73883333333333
G3BP2	-0.122916666666667
SR140	-0.2765
HOXA2	0.317
PYGB	-0.33575
BAT1	-0.454916666666667
DKK3	-1.63183333333333
DDX31	-1.2275
TULP1	-0.105375
NHLRC2	0.317
TNRC4	0.854666666666667
ZNF430	0.36225
TNRC6A	0.245
PLA2G1B	1.81066666666667
RCHY1	0.2745
GTF2A2	-0.645
MGC4294	-1.7825
ZNF691	0.63
TACC3	-1.18375
DNAJC5G	0.364
LOC4951	-0.00849999999999999
MS4A4A	0.9125
LOC152485	0.489
PPP1R2P1	-0.29425
PPP2R5B	-0.203
RPGRIP1L	1.097
SPOP	0.3023
PTPRF	2.37691666666667
MGC42090	-0.3045
SUSD3	3.3215
THOC4	-1.467125
MAML1	-0.1482
FXR2	-0.483666666666667
TYK2	0.097375
MUC6	0.687
DNAJB7	0.1355
PIP4K2A	-0.00128571428571428
MEX3A	-2.00966666666667
RRP1	-0.97425
TFAP4	-0.54175
CXorf41	0.1865
MTMR4	-0.0695
CTLA4	1.323
SNX9	-0.462875
CIB3	-0.127
NECAP1	0.304625
PLA2G2D	1.8211
GLMN	-1.02
DCLRE1A	0.00625
PDX1	0.2535
SAMD11	-1.52275
MRPL55	0.4302
TLR7	1.79575
TBC1D21	-0.442333333333333
SMAD1	0.2899
ACTRT2	0.497
RIOK2	-0.39875
PDLIM4	-0.9755
SLC22A15	0.352666666666667
ABHD13	0.3674
STX18	0.3053
CCPG1	0.468428571428571
DCBLD1	-0.784833333333333
SLC2A6	0.535
NOLA3	-0.57075
TRDMT1	-0.6745
IL17F	0.7935
ATP1A4	-0.0158333333333333
OR52W1	0.045
CFL1	-0.1915
IL4	-1.28975
RBP2	0.750833333333333
CPSF6	-0.206875
TTC8	0.247
MUCL1	4.2805
EYA3	-1.81416666666667
KRT38	0.3995
GNE	0.3305
ZNF501	1.27925
SLC35A2	0.79025
CEP110	0.0537
MYF6	0.62225
MGST2	-0.589166666666667
TRPV4	0.227
NEK8	0.254333333333333
NOX5	-1.336
NCKAP1L	1.25616666666667
EMP3	-1.191
BPY2C	-0.1835
C1orf38	1.949125
ELOVL2	-0.13
CBX7	1.02491666666667
OSBPL1A	1.56783333333333
ZNF589	-0.30275
ESCO1	0.867833333333333
TRA2A	-1.2085
C3orf26	-1.29125
PHF2	0.4475
PID1	-2.47366666666667
RFC1	0.092875
MTAP	0.579125
ADORA3	2.54366666666667
LOC389458	-1.359
TRNT1	-0.331625
CRIPAK	-0.53125
RAI2	3.76233333333333
ANKRD44	0.3345
GZMB	4.91675
NFE2L1	-0.215875
STIP1	-0.736
RASL11B	-1.11
NT5DC2	-2.57066666666667
LRP2	3.38775
MTDH	0.7244
ARSG	0.09225
HSP90AB1	-0.0895833333333333
CT45-6	-5.16175
ZNF483	-0.296
LMBR1L	-0.87175
S100A2	-3.6975
C2	2.41377777777778
C2orf27	0.611375
EIF4EBP1	-1.3715
GCKR	-3.87666666666667
PPP1R9B	0.058625
FER	-1.24325
SNRK	1.29483333333333
OR5M10	0.1065
UTP6	-0.86525
CAPZA3	0.2785
FBP1	3.765
TERT	-2.7925
CCL1	0.835
FUCA1	2.1735
ALS2CR8	0.586333333333333
KCMF1	-0.0795
SRCRB4D	-0.132
OXCT2	-0.301
IL17RA	1.89833333333333
MPP5	0.263125
SPA17	0.0285
FLJ10986	0.8225
GALNT14	-1.92725
CXorf27	2.925
NPLOC4	-0.42125
RAB34	-0.612
KRTAP3-3	0.512
ARSD	0.407166666666667
CPLX2	-1.4829
PJA1	1.07125
WHDC1L1	0.217666666666667
RB1	-1.9459
MTMR15	-0.189
PHLDA2	-2.7167
GUCY2F	-0.4065
MPV17	-0.110166666666667
SLC35D1	0.292
LYSMD3	0.639
COL16A1	-0.048
ERLIN1	-0.467333333333333
JMJD4	-0.04375
HIST1H2BK	-0.28925
TP53I11	0.7695
ST3GAL4	-1.9911
PF4V1	0.239833333333333
ALG8	0.22925
REG1A	0.23575
MINA	0.4825
CYB5R3	-0.35875
HHLA1	-1.03775
MYST4	0.6155
VASN	-1.51625
UCHL5IP	-0.837
TFAP2A	0.9755625
MGC9913	1.816
C9orf97	-0.4645
LOC90379	-0.93375
PHF15	0.626928571428571
ZNF169	-0.047
KRT7	-1.4891
GLIPR1L2	1.9535
LOC116236	0.7535
IQCF3	-0.264
RDH14	1.23666666666667
HNRPK	0.301571428571429
RABEPK	-1.12716666666667
ISX	-3.289
CBARA1	0.19975
RAD51AP1	-0.95625
MLL5	0.183
CXorf48	-5.6435
SGCD	-3.381
PHTF1	-0.875125
CA3	0.37625
CMTM5	0.14175
STX10	-1.126375
JMJD2D	-0.43725
P4HA1	-0.387
GAB3	0.381166666666667
DHRS4	0.87
COL4A1	-0.0801875
C20orf20	-0.596125
OSBPL2	0.41125
PTTG2	-1.6525
KIAA1688	1.477
STS	-0.824625
SHROOM4	0.314
KBTBD5	0.439833333333333
ALDH1A3	-0.9571
BTNL2	0.439
TGIF1	0.481
ZFAND5	0.1255
ICA1	0.1285
NAV3	-3.19283333333333
FLJ12331	-0.83775
EPS8L2	-1.5083
MNT	0.0315
ENTPD1	2.07141666666667
OR51E2	0.161375
STK11	-0.149
MX1	3.848375
TTTY9A	-0.02
CX62	-0.486
LOXL4	-2.142625
EXOSC4	-0.105
PURB	0.519428571428571
SETD1A	-0.305666666666667
RELB	1.7575
LAMB2	0.441666666666667
HNF1B	-0.457333333333333
PNLIPRP3	-0.8535
C14orf139	-0.495
UMOD	3.3855
GRIN3B	-0.79325
GPR25	0.197
ZNF512B	-0.46475
ATP6V0A1	0.04625
SRA1	-0.0920833333333333
ZNF615	3.011
ZNF768	-0.34925
ZNF469	0.48975
DYNC2LI1	0.952
DNAH3	0.5005
LOC387911	-0.24675
LOC554234	0.60925
ARRDC5	1.267
TMEM59L	-2.1015
MARCH4	-2.30675
CNOT8	-0.489833333333333
KIRREL3	-1.49383333333333
ADAM17	0.02075
MYOG	0.167875
CPNE1	-0.531666666666667
AK5	2.983125
LOC204010	-0.38225
NDRG4	1.38675
LOC130074	0.062
PIAS4	-0.0005
NCOA2	0.82325
TEGT	1.1135
USP5	-0.87225
ANKRD21	-0.81325
KIAA0692	-0.161333333333333
HAPLN3	1.4555
LZIC	-0.00325
NRXN3	3.74925
CDKN2C	0.0861666666666667
KIAA0226	0.48175
CYB5D1	0.29475
WDR68	-0.018875
ABCB6	-1.433
MRPS25	-1.54225
ZMAT2	0.873083333333333
KRT25	-0.7035
RPL11	0.35425
GRAP	-0.364666666666667
LOC198437	1.2145
RORC	0.754625
RAP2C	0.389071428571429
MXD1	-0.216125
AZI2	0.603166666666667
NUAK2	0.74425
AHSG	-6.204875
MANSC1	1.328
IMP3	-0.313
C2orf3	-0.39925
VSTM3	4.612
PCTP	-0.50675
SIRT1	0.0825
MANBA	0.3225
CD164	0.284
GFRA1	2.2697
PRM2	-0.08575
ZKSCAN3	-0.513
PLEKHG1	0.4885
TPRKB	0.02625
UBFD1	-0.24625
CDKL5	0.992666666666667
HIST1H2BD	2.1355
INPP4A	-0.386
BMX	-1.491125
PTPRU	-0.431
LOC554202	0.2915
HOXC8	-1.311
IL12B	0.852
ADPGK	-0.07925
ZNF418	0.6885
SIAE	0.190875
CWC15	-0.4445
RP13-401N8.2	0.049
KLHL11	0.3415
DEDD2	0.533375
PSMB3	-0.56475
DDX25	-2.97725
ZBTB3	0.115333333333333
GFRAL	0.1985
RPS25	-0.773
FAM57B	-0.670833333333333
TESK2	2.47033333333333
DNM1L	-0.66825
ZNF207	-0.260333333333333
CLEC11A	2.09025
TOLLIP	0.38675
TMEM61	-0.273
DLK1	3.2066
PLVAP	1.861875
NOD2	4.376
SCMH1	0.33175
FLJ40235	-0.23925
HTR2A	-1.15083333333333
ARMC5	-0.2075
FUT7	1.0875
PRELP	0.8009
ALKBH6	0.243
GYG1	-0.0235833333333333
POLR3GL	-0.21875
COL8A2	3.6135
OR10A5	0.310375
C1orf187	-0.63775
TXLNB	1.83783333333333
C16orf68	-0.590916666666667
R3HDM1	-0.98225
C16orf75	0.68075
BAALC	-1.16275
TNP1	0.353
GAPDH	-0.914166666666667
COX7C	0.3515
ERRFI1	-1.74566666666667
PGAM2	0.490666666666667
FAM108B1	-1.016
APC	-0.023125
TLR2	4.76625
SUCNR1	3.576375
ZNF233	0.852
WFDC1	-3.1605
PSG11	-0.518111111111111
SLC39A1	-0.116
PSAPL1	-0.5305
CDC42EP1	-0.604625
MECR	-0.15575
KIAA0101	-1.2594
MACROD2	1.1725
MMP19	0.608416666666667
LOC202459	0.472333333333333
VNN2	5.46025
ACCN3	-1.21
TIMD4	2.3265
RNASE8	0.126
CCDC7	0.72225
SULT2B1	-0.143
ME1	-0.3515
MGRN1	-0.069375
MRPL30	-0.751125
IVL	-0.428625
CALM1	0.67785
PLEKHA6	1.3038
B4GALNT2	-0.148
PGDS	3.61725
C8orf33	0.0485
TMEM56	-0.779333333333333
CKM	-0.464166666666667
ESR2	0.0815999999999999
ACOT8	0.1915
AGTR2	0.3605
LOC155006	0.801666666666667
BC37295_3	1.14
EPM2AIP1	-0.155833333333333
PZP	0.45275
RPS9	0.693333333333333
C18orf51	-1.886
SIVA1	0.2719
HEATR2	-1.1645
CD3E	0.329666666666667
C20orf142	-0.295
PGLYRP3	0.267
CCDC139	-0.1795
GPS2	0.00966666666666667
NOL14	-0.21875
LRTM2	0.2015
TRIM36	0.79325
TP53RK	0.1516
FBXL13	-1.663
RUFY2	0.146642857142857
C11orf70	2.14633333333333
HSPB9	1.95416666666667
GJA5	1.36175
HGF	-2.2095
EPHB4	-0.7085
SOX18	0.37275
IFRG15	0.233
SERPINA10	-2.2365
WDR23	0.696
REEP2	0.507
CDK3	-0.92975
HSPA12A	1.919125
ARL8B	1.5171
SATB1	-2.111
PPM1D	-1.31483333333333
VPS45	-0.133166666666667
TP53BP2	-0.2195
GJE1	2.355
CACNA1G	-0.4635
VGLL4	0.741125
GNPTG	1.43325
ROS1	-2.89575
C21orf128	0.330833333333333
BMP8B	1.0275
SLC5A4	-0.3135
SLC6A3	-0.258333333333333
C16orf53	-0.221875
TMEM81	-0.7455
APC2	-0.5665
SYAP1	0.75
C6orf54	-0.84
ZBED5	0.1689
PVR	-1.1705
LTA4H	0.697666666666667
CCDC24	1.5993
MAGEA4	-4.45
IFIT3	3.45766666666667
MYADM	1.91825
C21orf82	-1.3285
PDE3B	-1.31925
TMPRSS11A	0.26125
PGK1	-0.603294117647059
CCL13	5.38983333333333
DERL3	0.6255
MLXIP	-0.878416666666667
PLOD1	-1.254875
MTFR1	-0.2973
NPDC1	-0.980333333333333
GPAA1	0.0596666666666667
LTV1	0.09675
RYR3	-1.244
C7orf46	0.127
VAMP2	0.348875
RNF135	1.5019
SUPV3L1	-0.48925
FIBP	0.148625
ADAMTS18	1.20683333333333
RNF25	-0.102
SOS1	0.243
PLAU	-0.270625
MATK	-0.99875
EHF	5.53
CTNND2	1.9385
PTEN	0.6275
ZNF189	0.094
SLC28A3	3.337
GUCY1A3	4.5
SETD2	0.7991875
ROGDI	0.4535
TICAM1	-0.0691
RASSF3	0.487
PACSIN2	0.1185
SERPINB5	-1.73266666666667
PRKCDBP	-0.737875
TFDP3	0.4435
LGR6	3.085875
RFX5	0.2085
OR52J3	0.5655
PTPN18	0.34675
ZBTB34	0.124625
KCNF1	-1.0535
SYNE2	1.75192857142857
SLC22A4	-0.30425
NETO2	0.569875
VCPIP1	0.7195
LDHD	0.8425
ESX1	-3.6045
SQRDL	2.6845
GALK1	-1.42475
SERPINA6	-0.5905
HD	0.05875
ASCL3	0.1515
FBXL6	-1.24125
FABP7	-4.53725
MAGEC3	-0.4285
KLC4	-0.3165
CD1D	-1.545625
PRAM1	2.04175
EIF3B	-0.920142857142857
DSCR8	-6.1025
FLVCR1	-1.23
KIAA0141	-0.24075
PROM2	0.9085
ALOX5	2.3931
GPR162	-1.35875
LYRM2	-0.241875
RNASE6	0.914
HES5	1.97925
GJA1	-1.930875
MRPS14	-0.3445
HMHB1	0.22725
TAF7	-0.02425
BTNL9	0.2908
SFXN2	-0.72425
VEPH1	-3.848
GK2	0.525
AMBP	-2.252
KIAA0953	-0.601
XAGE5	-0.734666666666667
CCBP2	0.0205
TGM2	2.689
ZNF202	-1.281
ACTL6A	-0.196666666666667
SLC23A2	-0.4671
ARHGEF7	-0.0253333333333333
LOC728635	0.9845
CRYM	2.50566666666667
PKD2	0.16925
MANBAL	0.836666666666667
LIN54	-0.2255
ACTL7B	-0.34875
OR4D9	1.0065
KIAA1683	0.05425
ZNF704	1.96683333333333
TCP10	-0.207375
MAGEB18	-0.121
DEFA4	0.520666666666667
ZNF197	0.15525
PTOV1	0.572333333333333
RNF208	-0.00466666666666667
CMIP	0.323666666666667
TRDN	0.201
UCHL1	-2.241
APOL6	2.2408
PLK1	-1.49666666666667
NPHP1	1.59983333333333
NDUFA11	-0.70525
DAB1	0.237
RTN4R	-0.3265
PUSL1	-1.2825
SYT2	-0.23475
ANXA13	0.305
RFTN1	0.46875
ATP8B2	-0.25625
VN1R2	0.704
OR52E4	0.1235
NPPB	-3.26816666666667
ZNF148	0.27025
ZNF141	0.366375
IKZF1	0.180125
PSMC2	-0.384
GGA3	-0.438166666666667
LPGAT1	1.79625
SEC16B	-0.0981666666666667
C5orf38	-0.373
THOC2	-0.0117
SLC16A12	0.127666666666667
ALK	-2.193
DACT3	-1.33283333333333
CACHD1	-1.2485
GAN	0.58625
EXOC6B	-0.1635
HIST1H2AE	2.69
VAMP1	-1.94925
SRI	-0.1355
AKAP14	0.8785
HLA-E	3.7292
SLC25A32	-0.789833333333333
FLT3LG	0.7565
ATP1B1	1.6
WDR1	0.243375
SWAP70	1.025
TRIM31	0.916
ARNT	-0.37
ZNF596	0.4393
CDKN1B	1.24558333333333
FOXC1	0.4330625
SEMA3A	-2.8386
LSM14A	0.604416666666667
STEAP3	-0.213
ABCA1	0.635166666666667
PLSCR2	0.890833333333333
EDC3	-1.0085
THBS3	-0.1625
C15orf43	0.21
GMCL1	-0.264333333333333
C9orf71	0.51975
MGAT5	0.141
LOC402164	-0.12275
TSPAN8	-5.11816666666667
DYNLT1	0.37875
IGSF1	-1.95
TMEM143	-0.20425
FLJ25006	-2.03425
ATP13A3	-0.014
C3AR1	3.24175
CADM2	0.6085
EFNA4	-0.0195
HAO1	-0.21525
TWF1	0.807666666666667
MRPS17	-1.3675
MYH9	-0.0659166666666667
C9orf9	0.0903333333333333
C17orf79	0.191
FSCN3	0.25775
BDKRB2	0.099
PCGF6	-0.763166666666667
RAP1GAP	0.7385
TAS2R41	0.451
DCLK1	-1.5951
DEFT1P	0.284333333333333
TAF2	0.44575
COPZ1	0.04
KATNA1	1.45125
STIM1	0.70425
TBX2	-3.5225
RPS4X	0.289384615384615
MARCH8	1.327
DHX33	-0.257
TMEM161B	-0.106
SYPL2	0.5165
ADCY5	3.17175
SRPK3	0.786
CXorf9	2.23975
REC8	0.454625
CLP1	0.3149
MGC52498	-0.608
DUOX2	1.12775
C6orf150	1.202
TSC22D3	2.98875
CASP8	-0.887
PRKD3	-1.0938125
CFH	0.94175
TRO	1.04775
NRIP1	0.7425
ZNF707	0.345
TBC1D22B	0.185833333333333
HYI	1.225
COX7B2	-0.0747499999999999
GPR52	0.2545
CASC3	-0.229785714285714
METRN	0.5395
KRT3	0.5875
ARF1	1.09307142857143
C1orf111	0.189
MOG	-0.317
C6orf50	-0.497
MGC12966	-0.21075
ATP7A	0.718333333333333
NOTUM	-2.9635
LOC342897	3.752
ITSN2	0.0813333333333334
GIP	-0.01
LOC89944	-1.267
UBXD8	-0.283375
GYPE	-2.11966666666667
JAG1	-0.5945
RLBP1L2	0.8075
HIST1H2AL	0.708
PAPPA	-1.9654
CYP4F8	0.73175
TRH	4.4055
DCTN3	0.8012
NT5C	-0.92175
HTR3C	0.176
VPS41	0.24825
KIAA0174	0.3505
ANKS6	-2.434375
MPV17L	1.9505
MT1M	1.78333333333333
DTX1	0.02275
LOC146325	-0.399333333333333
ZNF639	-0.297333333333333
CACNG4	0.2822
TNNC1	-1.4075
MGC27345	-0.579625
CASD1	0.2476
HOXD4	null
SMC4	-1.01176470588235
TTC35	0.4482
CTXN1	0.01675
RGS19	0.35975
SFRS3	-0.576416666666667
TRIM43	-0.388
HLA-DQB1	4.35375
NUPL1	-1.0344
NRAS	-1.429625
RPL22L1	-2.5415
ZNF138	0.0615
FBXW2	-0.4118
SIX3	0.694166666666667
HDAC9	-0.30125
OGG1	-0.3955
APLP1	1.26283333333333
OR7A5	0.5435
DLX4	-2.31075
TUBA1B	-0.13075
CRY1	-0.405875
C12orf29	-0.388125
MGC70863	-0.269863636363636
OR1D2	-1.536
C1orf25	0.52775
CUZD1	-0.33525
PUNC	-3.2445
SCAND1	0.642666666666667
MYT1	0.269
MPND	0.34425
GOLGA1	0.3304
ZBTB43	0.608
VAPA	1.28833333333333
C4orf36	-0.227
STAP1	3.26025
SLC34A1	-0.61275
PIK3R3	1.7408
TGM5	0.0005
USPL1	-0.1406
FBXO40	-0.271166666666667
BRF1	-0.0779
CCL27	-0.43
hCG_1657980	-0.727
PFN2	0.2159
MYBPH	-1.63
PPP1CC	-0.565625
CDCA7L	-2.5975
KCNB2	0.59275
C20orf151	0.836
USP13	-0.88825
RCOR2	0.3655
FBXW4	0.696666666666667
WT1	0.345333333333333
TAS2R46	0.057
STK38L	-0.394
LEPROT	1.534
DDX42	-0.316
TXNRD2	-1.0585
TNFRSF4	4.0485
KSR1	0.09475
SLC27A1	0.466833333333333
POU5F2	0.67275
SLC22A11	0.38875
C8orf32	-0.423666666666667
ZNF236	1.18214285714286
GABRB1	-4.92175
LRRC29	1.209
FBLN1	1.56233333333333
MRRF	-1.03183333333333
RP1	0.49
MARVELD1	-0.3175
AFF4	0.323571428571429
C17orf54	-0.47225
RAF1	0.08825
SUB1	0.605666666666667
MRPS33	0.458
ZIC1	-3.45566666666667
ARL10	0.6475
RAG1AP1	0.296333333333333
P2RX5	-1.6965
NCR3	1.97966666666667
LTB4R2	0.6635
HLA-DPA1	5.1225
FKBPL	0.855833333333333
JAKMIP1	0.04725
SNX4	0.677
CD248	0.34225
CCR2	0.649
LOC401152	0.628833333333333
SH3KBP1	-0.5665
LMBRD2	0.263571428571428
WDR51A	-0.401666666666667
SYT15	-0.7659
SMOX	-0.7845
NACAP1	-0.4265
DRD2	0.046
COPS2	-0.448
FCER1A	3.94875
TMEM112B	-0.074
SUGT1	-0.6369
CALR	0.218625
DPY19L2P4	2.212
ADRA1B	-0.764875
LTB	4.624
SNRPD1	-0.466
NCAPG2	-1.10483333333333
KCNMB1	1.82583333333333
ITGAV	0.443166666666667
LENG4	2.37875
C13orf16	0.217833333333333
C20orf3	0.467125
PIP5K1A	-0.492833333333333
PCNA	0.074875
C1orf34	3.64575
MMACHC	0.87075
BEST1	1.57583333333333
REV3L	-1.59225
ZRANB1	0.397
AVPI1	-1.2775
ATG5	-0.33325
SARM1	2.1115
RGS7	-2.40875
HMP19	-0.11
SGTB	0.1111
FEM1A	-0.2228
C1orf122	1.075
MYCT1	0.690333333333333
GM2A	2.140875
ZCCHC7	1.04814285714286
MYH10	0.151375
DKFZp761B107	0.582
ADAL	-0.57925
OR10J1	0.20175
TMEM9B	1.77125
DNAJA1	1.093875
SCGB1D4	0.333
LRRC50	2.37
PRKX	-0.38975
NUDT14	0.4761
PCTK1	-0.141545454545455
ARG1	-3.16475
KIF2C	-1.20175
GFM1	-0.27225
RAB11FIP3	0.205
HBD	-2.40366666666667
NPR3	-1.7272
IRAK3	3.0495
OLAH	-0.761
CYB561D2	0.75875
CNNM4	0.72375
MYO5A	-0.0593
SIPA1L3	1.60408333333333
ADAM10	-0.20225
LIPA	2.64566666666667
NAP1L4	-0.5258
MRPS22	-0.22375
GNG4	-1.28816666666667
PSG5	-0.2215
PPP2R2C	1.7262
P2RY12	2.84275
SLC6A13	0.022
AGPAT4	-1.694
C6orf199	0.376375
FAM53C	-0.252
TPM1	0.119045454545455
PYHIN1	2.90266666666667
LINGO1	-1.25666666666667
CIDEC	-0.0733333333333333
CRIM1	0.768
DHTKD1	0.51
ZNF546	0.549916666666667
CD300LG	0.242666666666667
SFRS2IP	0.620666666666667
FLNB	1.143
NOC2L	-0.924
SPINK7	0.0535
CRTC2	-0.04425
HMG4L	-0.124
C14orf162	1.6505
CCDC123	0.41875
HTRA3	0.828
SPTBN5	0.8715
C1orf77	-0.131416666666667
TAF1L	0.957
WDR78	1.4075
WDR49	1.442
SIN3A	-0.0635
ECSIT	-0.276333333333333
VSIG4	3.9125
DIRAS2	-0.0266
TXNL1	1.0645
MTERFD3	0.64725
CCNYL1	-0.196875
CISD2	0.218166666666667
OR5C1	0.277
OBSCN	0.2075
GBA	0.247
SLC9A11	0.0985
C6orf64	1.33166666666667
ESD	-0.910125
CYYR1	-0.115666666666667
PNRC1	0.66225
FCAMR	0.486
PPIA	-0.937357142857143
VDAC1	-0.552125
TRIB1	1.104625
NT5C1B	-0.701833333333333
CLDN17	0.7615
ICOSLG	-0.622125
RGR	0.1215
DSG1	-1.063
TMEM27	1.0765
C1orf69	-0.602
PRAP1	-1.63075
DQX1	-3.372125
C20orf46	-1.973
NHEJ1	-0.965
DNAJC18	-0.290375
MANEAL	0.641833333333333
MTBP	-0.39525
S100A6	-0.056125
ABHD7	1.567
NEDD1	-0.1865
TINF2	1.29225
SLC7A10	-0.0605
KIAA1875	-0.480666666666667
TMEM20	-0.87625
COX19	-1.619
SPRR1A	0.177
SCEL	-0.270375
CCDC70	-0.249
CRISP2	-0.0475
ILF3	-0.520333333333333
NTRK3	0.81
B3GNT1	-0.684166666666667
LARP6	-2.0145
FBN1	-1.7562
ZNF621	0.28125
JOSD1	-0.3376
SNX14	0.9535
INHBB	0.313333333333333
TBL2	-0.45375
GUSBL1	-0.643833333333333
TXLNA	0.727416666666667
PEX6	-0.481666666666667
DDEF1	-0.319
TMEM187	0.782666666666667
AIP	-0.784125
MCEE	0.003
LGALS14	2.50425
TNFRSF13C	-0.11875
CTNNA3	0.3965
HSDL1	0.171
LAMA5	0.036
KIAA1853	0.0535
PMS2L11	-0.418
AKAP4	-0.285
DIS3L2	-0.581833333333333
ZNF292	-0.404875
TBX15	-0.1215
CTCF	0.3215
FAM19A3	-0.479
FUT10	-0.399625
KIAA0746	1.329
KRT81	2.0615
ALDH3B2	2.186
MOGAT2	1.52
M6PR	0.0625
COASY	-0.193833333333333
CCND3	-0.610785714285714
