Hybridization REF	TCGA-A8-A07S-01A-11R-A034-07
FAM77D	-0.621
FNDC7	-0.247
C9orf6	0.195166666666667
NOTCH2NL	2.0475
PGBD1	-0.156833333333333
SYNGR2	1.20916666666667
PITPNA	-0.4706875
PRPF4B	-0.5491
SLC43A3	-1.128
NRBP1	-0.3745
SLC25A22	0.29625
ILK	0.021625
SLC22A8	0.528
MRPS7	-0.1635
PITX2	-1.5685
FABP3	0.895875
OR1L1	0.214
LOC728215	-0.55625
BLID	-1.445
KIAA1217	1.97294117647059
TFPT	-0.34125
AP4B1	-0.8755
VBP1	-1.23025
OR1K1	0.1275
MORC3	0.70725
BHMT2	-1.13583333333333
C3orf10	0.70925
FZD7	0.924
WFDC10A	0.3505
PMS2CL	-0.5365
CCDC32	0.718166666666667
FA2H	-1.0515
ALG13	0.2475
TTLL7	-0.7461
SPOCK3	0.26675
SLC13A2	0.3565
AIM1	-1.94625
GPRC6A	0.57
EGR2	2.68525
MED11	0.6505
WWC1	1.52
SH3GL3	-3.59975
RIF1	-0.0348571428571429
PRLH	-0.265
VLDLR	-1.458
DBT	0.2268125
C21orf63	1.18975
CGGBP1	0.134875
KRTAP12-2	-0.2375
TADA3L	-0.166
ZBTB16	1.20425
PDGFB	1.0735
RFX1	0.324875
UQCRB	-0.2459
LOC133874	-1.0175
HPS3	-2.2985
LGALS3BP	1.0844
DKFZP564O0823	0.543357142857143
MRFAP1L1	0.498875
HOXA10	-1.03766666666667
NGB	0.1815
KIF21A	0.383769230769231
IFLTD1	0.6115
LZTS1	-0.581
ARHGEF3	1.905
RHBDL3	-0.0285
CSNK1G2	-0.248833333333333
ChGn	-1.60075
KIAA1244	3.07866666666667
GABRB2	-0.153
MGC72080	-1.432
CD27	1.439
EGLN1	-1.1976
PEX13	0.90475
RWDD3	0.5295
RNF12	-0.146333333333333
GRIN2B	0.2765
ADAMTS14	-0.305625
DYDC2	-0.564
ATP6AP1	0.7168
NR1H2	-0.149333333333333
PDK2	0.506
C3orf17	-0.126166666666667
SLC38A2	-1.63978571428571
SLC25A29	-0.0366666666666667
C15orf29	0.7685
ADAM9	-1.60558333333333
TMUB2	0.05375
GPR176	-0.58425
AGK	-0.498625
MCCD1	-0.04375
NDUFA4	1.05725
TMEM146	-0.38025
DUSP1	0.000875000000000009
UNQ6975	0.372
EMX2OS	2.70325
INSM2	-0.14125
LUZP4	0.21675
SETD6	-0.925
P2RY2	-0.045
SLC45A2	-1.0505
RABGAP1	0.618333333333333
UBXD5	0.513875
GPRC5A	1.4686
PAK3	-0.592166666666667
LOC63920	-0.785
TGFBR1	-0.084
KRTAP6-3	-0.04925
SFMBT2	-0.615
CDC42	0.2135625
C11orf35	1.0535
TTLL2	0.61125
UACA	0.706833333333333
CD97	-1.5002
SETD5	-0.356625
NINJ2	-1.242
PTER	0.550666666666667
POMGNT1	0.661
KRTAP4-2	-0.2085
ECGF1	2.38025
HRB	-0.561090909090909
ATP1B2	-0.1908
LOC400506	0.364
COL4A3BP	0.569
C6orf97	1.70275
GRHPR	0.374
TAS2R1	0.6655
SEMA7A	-0.5095
EDF1	0.34025
ODF2L	0.9485
PCID2	-0.534166666666667
GTF2H4	-0.531833333333333
ZCCHC3	-0.738875
CGB2	-0.171833333333333
NEUROD1	1.17225
C20orf75	-0.2655
RP5-1054A22.3	1.05883333333333
IFNA5	-0.3455
ZNF134	0.183916666666667
MGC119295	-0.3534
ZSWIM6	-0.317125
SMEK1	0.287
PCGF2	0.4195
C1orf102	3.099
CYP2A13	4.845
KCNH6	-1.1946
MDM1	0.8407
ALDH7A1	-0.0628333333333333
C9orf75	0.91675
VDAC3	-0.4915
OR51T1	-0.115
EIF3F	-0.34975
KCNJ10	-0.287875
LENG8	0.1015
EDEM2	0.59325
CCNJL	-1.37483333333333
DHX37	0.169
CRYGN	0.129
AATF	-0.8225
ZNF630	1.6295
E2F5	-0.8365
WFDC13	-0.02775
FTSJ3	-0.755
C4orf33	0.9145
LHFPL4	-2.31125
C19orf56	-0.113916666666667
SMAD4	0.290625
AFM	0.012
G0S2	-0.441
FCHSD2	-0.074
RRP1B	-1.0296
EEF1B2	-0.840833333333333
STAT6	-0.0513333333333333
ZNF195	0.17725
GNL1	-0.831666666666667
ZNRF2	1.39516666666667
PER3	0.209375
ASB16	0.921
C10orf10	0.774428571428571
ADCY8	-2.61966666666667
C9orf58	-0.6775
ARMC10	-0.247666666666667
PSG1	-0.5855
DHX34	-0.19475
VARS2	0.013
NFIC	1.3575
ITPR2	-0.7395
AGXT2	0.2635
OR6K3	-0.0695
H2AFZ	-0.679083333333333
MLLT3	1.18808333333333
COX4I2	1.26425
CCNT2	-0.23575
PLK4	-1.522
NUMBL	-0.471333333333333
MED16	0.37175
PLEKHQ1	0.946
GOSR1	0.567388888888889
BTG4	0.05775
RPL30	-0.0858333333333333
IGSF5	-0.36025
IGFL2	0.570166666666667
ELMOD2	1.15633333333333
SHC3	-0.00383333333333333
HAVCR1	0.3395
DYNC2H1	0.47225
RNF5	-0.0958333333333333
C2orf7	-0.39925
NLF1	0.626
KLHL25	0.388
LRP10	1.3896
KRI1	-0.54725
PUS7L	-0.0563333333333333
MGMT	0.93775
HOXD1	-1.41366666666667
CSH1	0.1338
ATG16L2	-0.74875
FLJ44635	0.674
CHODL	-0.83725
EXOSC8	-1.165
SLC28A1	-0.5675
MYO7B	-0.8255
SEH1L	-0.0795
MTNR1A	0.0473333333333333
TSPAN5	-0.332333333333333
CDC45L	-2.90416666666667
AMIGO1	1.019
ATAD3A	-1.404875
OSGIN2	0.607
PDIK1L	1.12866666666667
DARC	0.837625
PIPSL	1.105
SHMT1	-0.1115
CRISP3	-0.352
POPDC2	1.69333333333333
ZRANB2	-0.251833333333333
FBXL8	0.99225
TRIP13	-2.60190909090909
EIF5AL1	-1.092
POU5F1P3	-5.25033333333333
IL6	-2.38566666666667
CXorf38	0.479166666666667
IFNA16	-0.6565
FBXL2	1.54
BRD1	0.33975
STATH	-0.016
FBXO44	0.046
MCCC2	1.048
CDC2	-0.988
C5orf23	0.3075
IVD	1.18166666666667
C10orf122	-0.31625
MSL3L1	-0.4804
MVP	0.606
EPOR	-1.105
ZMYM1	-0.101
BCL7C	0.560666666666667
PSTPIP2	0.9482
LYPD1	-1.65725
OR8G5	0.2965
ZP3	-0.346
BCAS4	1.2525
EDG6	0.4165
ISY1	-0.2755
PRAMEF2	-0.78675
CUL1	-0.175625
RNF213	0.9558
CCRK	0.83275
DHX9	-0.022875
C13orf29	-0.0645
NCKAP1	-0.12
MRPL43	1.08214285714286
XPR1	0.4785
PKN2	0.8009
PODNL1	0.3375
ZNF333	0.074125
DALRD3	0.845
OPN1SW	0.1315
BTBD6	0.44975
C11orf82	-1.707
OR5P3	0.516
DUSP11	-0.055
L1CAM	-1.3806
NEK11	2.6835
OR7E91P	0.687
CNTN3	2.5271
CREB3L2	0.52825
ZBTB37	1.399
KIAA1324L	-0.435
NDUFB10	0.546333333333333
NUDT2	0.242
GTPBP8	-0.09025
CACNA1D	1.272875
PRKAA2	0.738166666666667
PRDM8	0.1915
MGC16075	-1.03616666666667
KRT14	-1.05678571428571
PP8961	0.432875
MRPL18	-1.28075
ABCG2	-2.43075
PACRG	0.279
BBS2	-0.22375
KREMEN2	-3.7745
FBXO21	0.8645
HNRPUL1	0.252916666666667
GRB10	-1.5695
CLSTN1	1.335375
LMAN2	0.6821
C17orf61	-0.07575
NIPSNAP3A	0.0945
INSIG2	-0.606833333333333
PCDHB7	-0.478333333333333
STXBP2	0.512625
CMAH	-0.0818333333333333
SEMA5B	-0.69525
ZNF155	0.1845
COQ6	-0.0148333333333333
PRPF4	-0.73175
TSPAN15	3.4702
VN1R5	0.52825
LATS2	-0.23675
SELK	0.261
PGK2	-0.493
MS4A1	-1.3795
TYW3	0.1018
KRTAP5-1	0.93175
RCCD1	-1.35366666666667
BTN1A1	0.37375
DDX28	-0.713
TMEM65	-0.508375
LOC92345	0.5535
TTC31	-0.4015
WDR46	-1.00933333333333
CHP2	-0.853333333333333
LSP1	0.534375
ZNF542	0.66025
EXOSC1	0.097
ARHGAP18	0.465666666666667
LRRTM4	-0.68725
MAOB	1.23925
CACNB4	1.0135
MGC33846	0.549125
RANBP3L	0.18125
ATP5L	0.54675
ONECUT1	-2.547
NUDT9	1.161
TMEM149	-0.6315
STX17	0.66475
IGSF10	-3.9885
TMPRSS9	0.6595
BMPR2	1.27816666666667
ALLC	-0.09175
KLF7	0.390875
GCC1	0.4921
TIMM9	-0.195
CDO1	-1.15883333333333
MGC10701	-0.647166666666667
IFI6	2.55783333333333
FRMD8	0.7725
MGAT2	0.1995
WBP5	0.0708333333333333
CNIH2	0.1985
KIAA0907	-1.3228
KCNH8	-0.52
CTSG	-2.86
GRIK1	-0.6005
CUL5	0.853375
FRMD1	0.2235
OR9A4	0.528
SYT6	-0.82925
FOXD4L2	-0.21275
ANAPC2	-0.329
OPN5	-0.501
TAF13	-0.0405
LYG2	-0.64375
GGNBP1	0.027
C11orf40	0.1325
OTX2	-1.292
REG4	-0.0476666666666667
EIF5	-0.1045625
PALB2	-0.17925
SEPSECS	0.1085
RNASE3	0.182
TRIM49	-1.1945
POLR2K	0.4677
GPR42	0.013
C8B	-2.68775
SASS6	-0.572
PREB	-0.737
OR3A3	0.1365
TUBA8	-0.280875
IGLV2-14	-3.18275
STIL	-1.74
ANKFN1	-0.7465
NME7	0.78225
HOXC12	-1.17225
UBE2C	-1.08725
FHOD1	-1.10325
CDK2AP1	0.156
OR6K2	0.04175
DHPS	-0.3155
RPL5	-0.473666666666667
TRGV5	0.311
LOC541472	-0.18925
HCCS	-0.3988
DENND1B	4.138
LHX3	0.6045
OR5D16	0.283
CXorf57	-1.81566666666667
IRF2BP1	0.6975
NDST2	0.526333333333333
LCE3D	0.423
BOLL	0.458875
SYT3	-0.73325
PIH1D2	1.82325
C20orf7	-0.548333333333333
IL1R2	-1.09083333333333
SLAMF9	0.566
PPME1	0.326125
PIK3CA	-0.4645
TRAPPC1	-0.040125
COLEC10	-1.036
SLC9A6	-1.36516666666667
PDDC1	-0.546416666666667
CCDC53	0.4725
GK3P	-0.0255
DAZL	-0.48525
BRI3	-0.3545
SDK1	0.683125
CYP2C18	-0.03125
IFI44L	2.941375
RPL3L	0.151
FUT9	2.89966666666667
KIFC2	-0.804833333333333
PMP2	-0.296375
SLC4A9	-0.592
PLAG1	-2.15733333333333
MYCBP2	-0.0373333333333333
OR4E2	0.016
CCDC65	0.9455
C16orf82	-0.036625
ENTPD4	-0.057375
BRP44L	-0.427125
PMP22CD	0.281
TMCO4	1.07166666666667
KCNN1	-0.538666666666667
WDR35	0.6215
CCDC80	1.170875
C3orf31	-1.10325
SLC7A9	-1.10525
TMEM190	-0.831
DBC1	-1.89316666666667
FADS3	-1.26166666666667
PDZD8	-0.103333333333333
GRM5	0.02275
AZGP1	4.1804
PEX3	0.332
MED1	0.113
ATG4C	-1.27983333333333
HNRPH3	-1.20025
FAM109B	2.1825
C4orf17	0.3195
CA10	0.614
OPRD1	-0.348
CCL16	-0.88925
SACM1L	-0.34825
CST6	4.80075
CD63	0.7708125
LGI1	-1.57675
ZNF784	0.3885
CRYBB1	-0.48
CX3CL1	-0.10115
TOP2A	-1.4925
GYPB	-3.10716666666667
GADD45GIP1	-0.68475
FEN1	-1.059625
IGF1R	1.32225
WDR72	-1.9445
PURG	-0.919
DEFB126	0.973
PKD1L1	0.735
CAV1	-2.5801
GNPDA2	1.0755
DGAT2	-0.641875
NLGN1	-1.27425
STRBP	0.2555
HPRT1	0.0733333333333333
FANCI	-1.753875
PSMA7	0.0245
DBF4B	-0.802333333333333
TTF1	-0.49775
RAD54L	-2.42475
ELOF1	-0.007
PLAGL2	-0.924375
ZNF256	0.5375
HMGCL	0.992
MSI2	0.516166666666667
RPESP	5.509
C11orf60	0.83325
ABCD1	-0.1975
ACAA1	0.3319
SPARCL1	4.34
IL6ST	1.5046
ZNF319	-0.2355
TMEM109	-0.1935
FAM90A1	-2.35083333333333
IL22RA1	-1.151
ATP4B	0.2285
TEC	-0.771333333333333
C7orf30	-0.9975
TXNDC2	-0.392333333333333
ABCB4	-0.04375
KIAA1191	0.64075
C9orf38	0.7075
SFTPB	0.260125
CNTNAP2	0.60225
FRK	0.816
TBX19	0.12925
CHD4	0.1055
C6orf26	-2.32916666666667
MOSC2	2.25275
IKBKE	1.39925
HIF1A	-0.097
LOC595101	0.119
RELA	0.146166666666667
TMEM16B	-0.965166666666667
ABHD12B	2.7605
TSEN34	0.5395
KIF18A	-2.3575
TXNDC9	0.370333333333333
SPATA2L	-0.002
SEMA4G	-1.4035
C21orf91	-0.517625
MATN1	-0.5805
KCNIP4	0.519666666666667
TUSC1	1.8845
OR4C15	0.2125
ARMCX6	0.63075
WBSCR27	-1.139
OR52I2	0.5515
KIAA1604	-0.909
DYNC1I1	-1.12875
PPP4C	0.0855
SLC47A2	-1.22583333333333
TREH	0.034375
CD48	0.489666666666667
ST14	2.03833333333333
PKN1	-0.25425
SPON2	2.30225
XBP1	3.77183333333333
SFRS12	-0.179833333333333
EFCAB6	2.19675
SELT	0.438
SLC39A2	1.937
ERF	-0.926
ARL3	1.05475
SURF6	-0.8124
MLLT10	-0.587047619047619
FLJ11171	0.000166666666666664
TDGF1	-4.49933333333333
ERCC6	-0.46475
EIF2AK4	1.30925
BAZ1A	0.355
LRRN3	-0.838
TMC3	0.3085
EFTUD1	0.03525
PTPRO	1.082
CLEC12A	0.100375
ACBD4	0.46375
ZDHHC14	-1.217375
OTUD7B	1.272375
ACTB	0.2485
MSRA	0.979875
LCE5A	0.8975
IFI35	1.107
BSCL2	0.928166666666667
ANKRD12	0.683583333333333
CFHR2	0.3095
RGAG1	0.0395
HSFY1	-0.435
SLC30A5	0.30175
IMPG1	0.5885
GPR109A	0.4485
ZNF185	1.2675
IYD	0.1705
NPCDR1	0.2795
SERPINA13	0.506
HMGCLL1	-1.824
NEUROG1	0.6445
UBQLN1	0.3750625
LIN37	0.14675
SOCS2	-3.393875
DSCR4	-1.958375
XKR6	-1.5045
GPR142	0.5395
KRTAP13-3	-0.04
CCDC15	-0.0586666666666667
MOS	-0.033
CD1E	-1.8455
OFCC1	0.0388333333333334
FAM83D	-1.90375
SRFBP1	0.0125
C9orf96	-0.554
DHDH	-0.48025
CCDC90A	-0.5055
RABL3	1.0458
CD320	-1.13016666666667
ANGEL2	1.03233333333333
MRPL21	0.0155
SMG6	0.2955
INSR	1.50925
FLJ14816	-0.6835
GLRB	2.77916666666667
C9orf89	1.42
CIZ1	-0.884375
URG4	-0.236833333333333
LRDD	-1.10216666666667
CBY1	0.744666666666667
NFX1	-0.12625
MTERFD2	-0.227214285714286
C19orf23	0.1595
PGC	-3.064125
IER3IP1	0.2749
RASAL2	0.92025
C1orf89	0.06825
SYNJ1	0.20975
NFKBIE	0.66425
FLJ40125	-0.514
TCEB2	-0.3536
NOG	-2.008
POLR2J2	-0.7615
HLA-B	2.16125
PCDHA1	-0.94
PPP2R2B	-1.73275
ARHGEF17	0.814666666666667
TCF7L2	0.613
CHD5	-0.8425
ZNF431	-0.348
TBC1D25	-0.30225
ZNF800	0.997
SCUBE2	3.79418181818182
MYCBP	0.567666666666667
GPX5	0.053
C6orf129	0.534
QSER1	-0.167
ULK2	1.691
PIGO	0.769333333333333
NRCAM	-1.07714285714286
SLC35E3	1.033
CSRP2	-1.62675
HYPE	1.08325
MAPK15	0.142833333333333
MGC14327	-0.0325
TIMM13	-0.7155
ZNF462	-1.917
GBA3	-0.2295
TEX13A	0.5305
MCM6	-1.13477777777778
MTRF1	-0.786125
ABCA7	-0.5025
EIF4A2	-0.29125
ZC3H10	0.8799
RPGR	-0.119
C20orf94	0.59125
RP1L1	-0.40225
GPR125	-1.10525
USP22	0.0220714285714286
OR1L4	0.0495
MLZE	0.05175
FLJ32065	0.17875
PTCD1	-0.28375
CRTAC1	0.0726666666666667
BXDC2	-1.2615
C18orf1	3.016
FAM107A	0.2325
EFNA3	0.92725
P18SRP	-0.2319
CAMKK2	0.95125
KIAA0649	0.2885
NES	-1.47233333333333
HS6ST3	1.3815
PON2	0.416
TCP11L2	-0.2115
CLEC4A	1.39725
PRR12	0.35
MLXIPL	-0.9402
C2orf50	0.6335
ZNF28	0.52075
ENC1	1.03066666666667
MAP2K1	-0.54825
FKSG2	0.89775
KIAA0430	0.8365
PTP4A1	-1.79366666666667
GPR156	0.727
GTF3C6	-0.7735
UBR2	-0.0634
LOC388272	-1.80275
MAK	0.07
ACOT4	3.516
STC2	-2.3905
PIGW	-0.9325
SAE1	-0.203875
COL6A1	0.895
OAZ1	0.405666666666667
STMN4	0.843333333333333
EDG3	-0.07
SGCE	-2.24616666666667
IL11	-2.55466666666667
PRSS8	2.7385
YIPF5	0.809666666666667
WNT4	0.292125
CSN2	0.231166666666667
TCF7	-1.81375
TDO2	2.0215
SAMD9	1.419625
S100A7A	-0.088
MMRN1	0.765
GKAP1	0.732
AKR1C3	-3.4665
RNF19A	0.455875
GMDS	-0.0585
YKT6	-0.93025
SPARC	1.6887
C12orf31	-0.32975
UBE2V2	-1.93533333333333
FBXL18	-0.716666666666667
KIAA0460	1.30475
ADAM22	-0.487
SERPINC1	-4.054
KCTD21	0.326
MYOHD1	-1.56425
ZNF37A	-0.0398333333333333
GTF3C1	0.0148333333333333
CTSZ	2.49925
PRNPIP	-0.854625
DRD1IP	0.17875
NR1I2	-2.03166666666667
ZNF266	-0.2737
SPAG4L	-0.226
COX4NB	-0.694
SAPS1	1.06083333333333
APOA1	-4.1505
TATDN1	-0.6245
C10orf82	-1.1905
KPNB1	-0.6465
FOXO3	-0.807666666666667
CRYBB2	-0.667
ZBTB5	-0.756
SLC25A38	-0.1515
DCTN2	-0.367833333333333
IFT20	0.128
CTHRC1	2.24975
C1orf31	-0.175375
UHRF1	-0.658125
GPC6	0.64175
C10orf54	0.789
MCF2L2	-0.061
WNT9B	0.066625
OLA1	-0.827125
FAM120B	-0.5235
TTLL10	-0.759
CYorf15A	-4.20725
RELN	-2.0894
SCN2B	0.202083333333333
MFHAS1	-1.04675
NKX3-2	-1.11666666666667
RASGRF2	-0.2705
SSBP1	-0.677
KPNA6	-0.291285714285714
LOC389118	0.034
HS3ST4	-1.2879
SUPT7L	-0.332
FLJ32658	-1.39175
IGFBPL1	-0.69175
KIAA1641	-0.811
SHKBP1	0.0206666666666667
CSF1R	4.38775
NAGK	1.011
MYL2	0.6225
HIST1H4C	-0.808666666666667
TOMM7	-0.11425
ADAMTSL3	3.6484
TNFSF14	-1.10075
PRRT2	-1.20075
VTA1	0.097375
AOAH	2.7065
CRISPLD2	0.9835
PNN	-0.8556
TA-NFKBH	-0.2595
ESPN	1.06575
RBM43	1.41
KIAA1267	0.834875
DDX3X	-0.0945555555555556
KIAA1576	-4.005
PLXDC1	4.25483333333333
FLJ25801	-4.0385
HNRNPL	0.096
RUNDC3A	-0.187
CASP12	0.0635
SH2D5	-1.326875
RPL26L1	-0.151
OR51A7	0.11425
HDC	5.8165
C2orf16	0.204166666666667
SYTL3	1.141875
GOLGA4	1.0755
NOTCH1	-0.122333333333333
ATPAF2	0.88025
ECD	0.497
SSX5	-1.02816666666667
SNAP91	0.102
OCA2	-4.176
PNPO	0.650166666666667
DAPK1	-0.100333333333333
PINX1	-1.2195
SELENBP1	2.018
NEK3	0.208083333333333
TMED4	-0.150785714285714
SSTR4	0.023
FOSL1	-2.8131
CD40LG	-0.00850000000000001
CES1	-1.62708333333333
DCI	0.971833333333333
B3GAT3	0.035
STK17B	-0.7985
CNTN6	0.29625
CYP3A4	-1.2635
MBOAT2	0.385214285714286
PISD	0.06925
USP1	-0.43925
PYDC1	2.0425
CENPM	-0.351625
SAR1B	0.55725
TTC7B	-1.091375
DP58	0.0745
GPC1	0.04375
RBL1	-1.641625
TMEM137	-2.45666666666667
TOB1	0.750416666666667
TCEAL1	1.07266666666667
CENPF	-0.734818181818182
C6	1.6125
PRSS1	-3.83725
PPIL6	0.5935
C6orf124	-1.1785
ODZ4	1.01833333333333
SNCB	-0.217
NDUFB9	0.1255
CNOT6L	0.532
S100A9	0.543666666666667
TRIM50	0.452
KCTD1	2.2111
WDR63	-0.053
SPEF2	1.88625
RNGTT	-1.347
CXorf22	0.6685
KCNK16	-0.118
CEP250	-0.770625
ATPBD1B	-0.25725
KCNJ2	3.289
MT1B	-1.8075
ZNF684	-0.272
SLC4A1	0.1905
PDHA1	-1.2755
ZNF492	-0.42925
TKT	-1.7815
BYSL	-1.043125
RNF38	0.805375
AHDC1	0.0095
KLHL2	0.0555
CMTM8	2.0245
DMP1	0.441
HERPUD2	-0.571
CRTAM	1.62
ZNF572	0.3605
TMEM16J	0.0505
HSD17B2	-4.57175
UBE2G1	0.060375
AHSA2	-1.7735
PELI2	-0.378
TPX2	-1.938125
ATP9B	1.67133333333333
DAZAP1	0.0615
HMGCS2	3.25833333333333
C17orf38	0.19125
B9D1	0.854375
NKX2-5	-1.0285
KIAA1276	1.34725
LILRB2	3.267
CSTF1	-0.455666666666667
BTN2A1	-0.540166666666667
C15orf48	4.4755
IGF2BP3	-4.44325
FAM113B	-0.370833333333333
HRG	0.466875
ZNF131	-0.3175
USP47	0.447357142857143
CCDC88B	-0.18625
HCN1	-0.2292
HTN1	-0.495666666666667
SYCP3	-0.4705
C13orf23	-0.658
PAPOLA	0.257875
AATK	0.253
MSH3	0.454
NDUFAB1	-0.1045
ITLN2	-0.871833333333333
BAK1	-0.434666666666667
MRPL45	0.0466666666666667
MTNR1B	-0.0338333333333333
LOC645843	0.578
SPECC1L	0.47275
PGCP	-0.41275
SPN	-0.8245
GPR143	1.45033333333333
ZNF576	0.682333333333333
TMEM39A	0.4078
ATP5D	0.0588333333333333
MAGEB3	-1.082
RPS5	-1.44416666666667
ANP32E	-0.503
MTMR1	0.25225
YEATS4	-0.23775
SYNGAP1	0.0735
PCOLCE	-0.702
MNS1	0.62475
PCYT2	-0.608833333333333
ZNF182	0.01525
LAX1	-0.514375
SPPL2B	0.4679
ELOVL5	0.9364
PCDHAC1	-1.63
B4GALNT1	-1.1335
BLOC1S2	0.72125
ZNF673	-0.4162
ARHGAP21	-0.477333333333333
IRX5	2.140375
LRFN5	-0.512666666666667
FAM7A1	-0.94
RAB19	0.8345
GINS1	-2.15725
ITM2B	1.2909
PAPSS2	2.36458333333333
OR5BF1	1.0945
ACSL3	-0.552125
KIAA1919	-1.79491666666667
GLT8D2	1.973375
UTRN	0.500285714285714
CNN1	0.9065
HISPPD2A	0.908833333333333
SDAD1	0.5015
SIGLEC9	1.247
RPL35	-0.613857142857143
C22orf26	0.524
IMPDH2	-0.688
WDR69	-0.39
SEC14L5	-0.676
CLTA	0.29675
RP11-529I10.4	0.779
GPR37L1	-0.0455
OGDH	-0.25375
ASB13	0.488166666666667
ZFP14	-0.302
ZCRB1	-0.225
KPNA3	0.51175
HSPA1L	1.24025
RHOC	0.675
LOC554175	-0.37575
PPP3CA	1.6282
SLC1A7	-0.6992
ZNF529	-0.827666666666667
RBED1	0.89775
DDB2	-1.10175
FLJ11286	0.7305
SPATA1	0.4005
MKNK1	0.374
DYSF	0.699666666666667
ALKBH2	-0.226
NKD1	-3.25483333333333
C1orf174	-0.7605
PLEKHO1	0.183666666666667
ASB10	-0.135
RING1	-0.285833333333333
NPC2	0.07575
AVPR1B	-0.246
YTHDF1	-0.0183333333333333
LMAN1L	0.3655
GSG2	-1.47
CEP170	-0.1114
RPS4Y2	-5.971
MSH6	-0.9335
HECTD2	2.71866666666667
ZNF556	-3.532
PLEKHC1	-1.6195
AIRE	0.00683333333333334
BCL2L10	-0.003
LMOD3	0.702
ZBTB8	0.9067
FOXA2	-3.3911
SLCO2A1	1.75275
C3orf46	0.754
PRDM16	-0.568666666666667
TMEM98	1.92375
FRMD5	-2.4905
PDE6C	-0.4175
C1orf216	0.291166666666667
EP400	-0.223142857142857
PTK2	-0.04275
RNF217	-0.82725
NDUFA8	0.306
ZFAT1	0.179
LAMP3	-0.0288333333333333
GLTSCR2	0.623125
NPW	-0.9765
LLGL2	-0.2866
PPM1K	-1.60666666666667
C20orf177	-0.497
KIR2DL4	0.2267
NFKB2	-0.1155
C21orf122	-0.216333333333333
HESX1	-0.66325
GPR114	-0.400833333333333
SLC25A35	0.451
GNAT1	-0.16125
ORAI3	0.691
FAM76B	-0.099125
TMEM99	1.0193
TRIM29	-1.6971
CDS1	2.464
RHEB	-0.2608
C4orf27	-0.163833333333333
RAB3A	-0.68175
OTUD6B	-0.92125
GPD1	0.1345
CDH15	-1.101
NPM1	-0.659214285714286
TMEM117	-0.35325
PRPS2	0.303333333333333
GCK	-0.247
ADRA2A	4.15816666666667
TSPYL4	-0.3235
TASP1	-0.1655
WDR19	0.686333333333333
C10orf38	-1.9555
PDE4C	-0.552833333333333
FYB	0.638666666666667
C1orf55	0.6295
PPFIA3	-0.36525
RAD18	-0.55025
C12orf44	-0.376333333333333
CRYBA4	-0.427
HVCN1	0.95025
TAF10	-0.098
C16orf48	-0.939833333333333
DEPDC5	1.35983333333333
LTBP1	-2.612
MAPRE1	0.023125
FGF8	0.1255
C3orf52	-0.7705
SENP7	-0.410666666666667
LRRK2	0.24075
RUNDC2A	0.654
KIAA0355	0.128666666666667
CPEB1	-2.48775
PPEF2	-0.346
ABI2	0.0373333333333333
KIAA0317	-0.153625
ATF1	-0.512166666666667
DYNC1H1	0.24575
DIP	0.5615
TMEM33	0.508944444444445
POLDIP3	0.33575
C7orf24	0.37475
GPR171	0.352
CDC6	-1.96466666666667
PLD1	-1.4411
ITFG2	-0.2524
NDUFC1	0.753
AKNA	-0.735
NBR1	0.946
PKHD1	-0.3185
HPS4	-0.0304
MAFA	0.68375
ULBP3	-1.068
DIRC1	-0.691
IMMT	-0.07
C22orf13	0.295416666666667
CEL	-0.07225
MARK3	-0.41025
ADAMTS2	0.638333333333333
ARPC3	0.108
TMEM10	0.376625
NPHS1	0.3005
BRD8	-0.0903333333333333
WDR12	-1.3545
IDI2	-0.20175
HOXD13	-2.0925
OR8G2	-0.89275
SLAIN1	-4.43575
GABRQ	-0.63225
NR2C2	-0.5755
NKTR	-0.5307
TLE2	0.6795
KIAA0892	0.115
AURKA	-2.47554545454545
GPRC5C	0.766166666666667
TBC1D9B	0.43375
PNPLA6	-0.163166666666667
AP3B1	0.25525
NAG	0.0395
C11orf68	-0.6695
AKR7A3	1.67125
AHCYL1	0.761833333333333
COP1	-0.352166666666667
RPP14	-0.222416666666667
PCDHB18	-0.2505
CDH24	0.94375
KRT17	-2.1199
LACTB2	-0.78625
DDX24	0.3245
PHACTR1	-2.46633333333333
SLC35E2	0.38425
LOXL1	0.1895
IQSEC2	1.19725
RGSL1	0.3165
PCDHGC5	0.1505
MEGF10	-0.418875
PRRX1	0.7945
ASTE1	0.5635
C6orf159	-0.56225
MYOD1	0.8235
GAA	0.4335
ZNF747	0.7435
KLRC1	-1.924125
IL1RL2	-0.076
GDF9	-0.02375
GPR119	0.062
TRAF2	-0.204166666666667
HCK	3.29333333333333
BMP6	-3.086
IL8RA	0.285166666666667
FLJ35848	-0.64275
EFHA1	0.44575
CDSN	-0.1905
C14orf54	0.216166666666667
LSM3	-0.40275
ZFP41	0.3955
C9orf126	-1.02583333333333
VIT	-1.1945
SPCS3	-0.53825
DEF8	-1.9967
CHAF1A	-1.51733333333333
C1orf165	0.451
ZFPM2	0.624333333333333
FTH1	0.5015
SLC35F1	-1.237
YWHAH	0.80625
C17orf66	0.0035
ADRB1	1.09366666666667
FOXL1	-0.505
RG9MTD3	-0.167333333333333
UMPS	-0.17875
MGC13008	0.1785
KIAA1161	0.5585
CCDC77	-1.93725
C12orf65	-1.0347
COG4	-1.08983333333333
RCP9	0.96825
