Hybridization REF	TCGA-E2-A15R-01A-11R-A115-07
ZCCHC10	-0.7095
NOL11	-0.481
TRPM2	-0.3395
PSMD2	-0.369090909090909
CHTF18	-0.121
USP18	-0.526375
RRAS	-1.4935
LAMC3	0.37125
TOX	-3.41283333333333
PCDH15	-0.145
GABRG3	-2.661
NUDCD2	-0.27425
SGCZ	0.211
KCTD17	0.3546
SPSB2	0.258
TPPP3	2.53633333333333
CILP2	0.6805
CALB2	3.977875
CEBPZ	-0.344166666666667
ZNF479	0.50725
FMOD	3.73966666666667
C21orf66	-0.5225
CLN6	-0.122333333333333
ANAPC1	-0.655
SH2D3C	1.4855
PTPN14	-1.9956
TRIM42	0.021
APTX	0.80325
SNRPG	-1.128
BMS1	-0.70275
MAGEA3	-4.113
NFATC3	-1.39066666666667
LRRC45	0.386666666666667
ARS2	-0.368428571428571
LRIG1	0.54
EPSTI1	-0.0285
PRSS27	0.087
ERC2	-0.199
PRKACB	1.96957142857143
PRDM13	-4.849
HCG27	-1.47525
KLK12	-3.755
HSD17B7	0.5655
ZNF354A	1.055
PCDH11X	-0.3505
DMGDH	-0.2275
PCBD2	0.2315
TMC6	-1.699125
RIMS1	0.958
SF3B2	-1.02266666666667
RCN1	-0.624
CPB1	4.21125
BCAR3	0.809
FCRLB	2.105375
PAK1IP1	-1.014
OR10H1	0.2905
KIF9	0.8853
PITPNM2	-0.946625
L3MBTL4	0.06125
TGFB1	-0.7297
ZXDC	0.155
SLC6A16	-1.2625
SRrp35	-1.935375
LRRC8E	2.01875
PPIAL4	-0.542416666666667
EOMES	-0.314833333333333
PAX2	0.0615
SCARF2	0.21025
PSEN2	0.355083333333333
PCDHB13	-0.46875
C10orf28	0.011375
DHRS7B	0.637071428571429
C1orf131	-0.976
ASB1	-0.3433
ZNF223	-0.00299999999999999
LCMT2	0.711
MEP1A	-0.78225
TMEM53	-0.9745
RSPH3	-0.42775
C10orf33	-1.7505
LOC644285	-1.5035
PTPN9	0.590666666666667
ABCA12	0.46775
CCDC37	-0.92325
RUNDC1	1.6344
YES1	-0.619666666666667
FAM120AOS	1.58975
OR5M3	-0.187
PPP1R3F	0.791166666666667
IL13	0.4353
MDFI	-2.2945
PRNT	0.272
ZDBF2	-2.3995
OR10C1	0.1115
CLIC1	-0.6865
LILRA5	0.1195
CSAG1	-3.897
TREML2	-0.781833333333333
FAM125A	-0.605333333333333
ZNF74	0.15025
FAM104A	0.26725
LRRC39	-1.589
SAMD5	-0.9225
HYAL2	-0.085
HIST2H2AC	0.72125
IGFBP5	0.070304347826087
NRTN	-0.252166666666667
KIAA0556	0.5788
FAM29A	-0.360111111111111
JMJD2A	-0.52275
EPHB1	-0.01825
POLD4	1.239125
ANAPC10	-0.45625
LRRC36	-0.9135
MEGF6	-0.673875
LPHN3	-0.920333333333333
BMP10	0.000166666666666667
C21orf55	1.2845
CREM	-0.8315
PTGER4	0.0176666666666667
METAP1	-0.528125
KCNQ1	1.92416666666667
NR2F2	-0.05325
SSFA2	0.124333333333333
CTTNBP2	2.518
BCL2A1	-1.645
ZBTB24	-1.282375
SLCO6A1	-1.42475
PRDM1	0.1463
OR7D2	-0.157833333333333
CCDC47	-0.4395
LOC646982	-0.123
SLC26A6	-1.09033333333333
BIN1	-1.148
SRRM1	-1.43957142857143
PCSK1N	-0.816375
ALS2	0.3746
ECT2	-0.810421052631579
CACNA2D2	2.39325
DOCK6	-0.3835
C10orf119	0.05775
FATE1	0.04875
DUSP23	1.54625
TRIP6	-0.442428571428572
NUP35	0.17125
CDH3	-0.415
KLHDC8A	1.12275
C9orf116	2.1305
EI24	-0.1775
CENTD1	0.101166666666667
RWDD2B	-0.930333333333333
DOCK1	0.184
NPAS2	-0.5805
NR3C2	3.41133333333333
FAM63A	1.72416666666667
INPP5F	-0.580666666666667
FAM111A	-0.4892
MYBL1	-0.660916666666667
IQGAP3	-0.5045
CRADD	0.285333333333333
DUSP12	0.24225
PDZK1IP1	1.54275
VASH2	-0.62825
CTR9	1.3275
VIL1	-3.8305
OR8U1	0.347166666666667
CCDC107	-0.383
PTTG1IP	0.055375
OR4X2	0.345
COL9A1	-3.172
PSMD9	0.26025
ZFP62	0.50125
TIP39	1.22825
PARP15	-0.1975
TTC19	1.71075
C1orf114	-2.22133333333333
GFPT1	-0.432
SLC27A6	0.08325
MRPS10	-0.5081
CALML5	-2.45933333333333
TRPM7	0.27525
CGNL1	1.19625
CECR1	-0.03575
SERPINB8	-1.93666666666667
TMEM102	0.1775
PDIA2	-2.89575
NUCKS1	0.261833333333333
HOTAIR	-2.202
EBI3	-0.125
NXN	-0.50475
ZMYND19	0.0185
FOXJ3	-0.905
EIF5B	-0.077
EIF2B4	-0.092
LEO1	0.36025
ZIC5	-1.83725
IL20	-1.111
KIAA0415	-0.1515
FLJ37357	-0.6065
TSPAN12	-0.2415
ACTR3B	0.288125
TFAM	-0.195333333333333
IL17RD	0.945125
PARP12	0.53575
KLHDC7A	0.4145
KCTD4	0.181
GTF2H1	0.97625
FLCN	-0.776
BIRC4	1.209
LOC790955	-0.7525
VKORC1L1	1.1075
CYP4F22	1.60683333333333
TAS2R5	0.8285
ZNF582	0.888
HS3ST3B1	0.00924999999999999
CTNS	0.4805
STK36	0.686666666666667
MMD2	-0.06375
RP5-1103G7.6	0.28
FLJ23356	1.6495
CRH	-0.4475
C1orf182	0.86
ACP5	1.6555
AMFR	0.1367
CA4	-2.47175
PLCB4	-0.575
MPHOSPH10	-0.17575
UNQ473	1.21833333333333
G3BP2	-0.31475
SR140	-0.137
HOXA2	-0.47325
PYGB	-0.97275
BAT1	-0.481916666666667
DKK3	-1.04016666666667
DDX31	-0.29575
TULP1	-0.662875
NHLRC2	0.68875
TNRC4	0.229
ZNF430	0.395
TNRC6A	0.187625
PLA2G1B	-0.0238333333333333
RCHY1	0.440166666666667
GTF2A2	0.124333333333333
MGC4294	-0.4745
ZNF691	0.06975
TACC3	-1.18025
DNAJC5G	0.05275
LOC4951	0.2465
MS4A4A	-1.946
LOC152485	1.901
PPP1R2P1	0.15275
PPP2R5B	-0.13775
RPGRIP1L	0.444625
SPOP	0.8752
PTPRF	0.94825
MGC42090	-0.00600000000000001
SUSD3	-0.71275
THOC4	-1.29725
MAML1	0.1962
FXR2	0.472666666666667
TYK2	-0.090375
MUC6	-0.0261666666666667
DNAJB7	0.0505
PIP4K2A	-1.35721428571429
MEX3A	-0.874
RRP1	-0.79675
TFAP4	0.032
CXorf41	1.0395
MTMR4	0.362333333333333
CTLA4	-0.704
SNX9	0.216
CIB3	0.8325
NECAP1	0.747375
PLA2G2D	-0.156
GLMN	0.499833333333333
DCLRE1A	0.4415
PDX1	-0.3025
SAMD11	0.71375
MRPL55	-0.7025
TLR7	1.51375
TBC1D21	0.0766666666666667
SMAD1	1.886
ACTRT2	-0.119
RIOK2	-0.578
PDLIM4	-1.37775
SLC22A15	2.23366666666667
ABHD13	0.5374
STX18	0.5108
CCPG1	0.307071428571429
DCBLD1	-0.5525
SLC2A6	0.3885
NOLA3	-0.54025
TRDMT1	-2.33985714285714
IL17F	0.3015
ATP1A4	2.281
OR52W1	0.199
CFL1	-0.9505
IL4	-1.371
RBP2	3.17133333333333
CPSF6	0.697625
TTC8	1.20566666666667
MUCL1	1.8005
EYA3	-1.66883333333333
KRT38	0.01275
GNE	0.05725
ZNF501	1.25925
SLC35A2	0.118875
CEP110	-1.2061
MYF6	5.70675
MGST2	0.279833333333333
TRPV4	-0.273166666666667
NEK8	0.365833333333333
NOX5	-1.0245
NCKAP1L	-1.41483333333333
EMP3	-2.725
BPY2C	0.6375
C1orf38	-0.768875
ELOVL2	1.016875
CBX7	0.7705
OSBPL1A	1.0755
ZNF589	-0.425
ESCO1	-0.0473333333333333
TRA2A	-0.2415
C3orf26	-1.2095
PHF2	0.955583333333333
PID1	-1.27366666666667
RFC1	0.251
MTAP	-2.7923125
ADORA3	2.55683333333333
LOC389458	-0.3975
TRNT1	-0.227625
CRIPAK	0.284
RAI2	1.42066666666667
ANKRD44	0.02175
GZMB	1.6985
NFE2L1	-0.347
STIP1	-0.849833333333333
RASL11B	1.8985
NT5DC2	-2.0745
LRP2	3.5865
MTDH	0.9152
ARSG	1.79475
HSP90AB1	0.6325
CT45-6	-5.03875
ZNF483	-0.66425
LMBR1L	-0.36725
S100A2	-2.6374
C2	-1.17
C2orf27	0.302375
EIF4EBP1	0.57375
GCKR	-3.56966666666667
PPP1R9B	0.5975
FER	-1.287
SNRK	0.296166666666667
OR5M10	0.0295
UTP6	-1.176
CAPZA3	0.402
FBP1	3.80055555555556
TERT	-1.6595
CCL1	-1.1035
FUCA1	0.701
ALS2CR8	0.896333333333333
KCMF1	0.25175
SRCRB4D	-0.753
OXCT2	-1.835
IL17RA	0.519166666666667
MPP5	0.24025
SPA17	0.11575
FLJ10986	0.265666666666667
GALNT14	-0.1485
CXorf27	-0.712625
NPLOC4	-0.6625
RAB34	-0.21425
KRTAP3-3	0.553
ARSD	2.37416666666667
CPLX2	2.9453
PJA1	1.656
WHDC1L1	0.289166666666667
RB1	-1.1066
MTMR15	0.546
PHLDA2	-1.8038
GUCY2F	-0.715
MPV17	0.116333333333333
SLC35D1	-0.221
LYSMD3	0.1755
COL16A1	0.6735
ERLIN1	-0.398666666666667
JMJD4	-0.52975
HIST1H2BK	0.10075
TP53I11	2.144
ST3GAL4	-1.0906
PF4V1	0.233833333333333
ALG8	0.07625
REG1A	-0.0625
MINA	-0.304
CYB5R3	0.308333333333333
HHLA1	-0.646
MYST4	2.2389
VASN	-0.88825
UCHL5IP	-0.8805
TFAP2A	2.462
MGC9913	-1.943
C9orf97	0.267
LOC90379	-0.4465
PHF15	0.0794285714285714
ZNF169	-0.251333333333333
KRT7	-1.09
GLIPR1L2	3.557
LOC116236	0.26675
IQCF3	-0.21825
RDH14	1.51716666666667
HNRPK	0.237071428571429
RABEPK	0.2065
ISX	-2.7625
CBARA1	0.4155
RAD51AP1	-0.808
MLL5	0.243625
CXorf48	-5.877
SGCD	-1.505
PHTF1	0.432875
CA3	0.904
CMTM5	-0.055
STX10	-0.46925
JMJD2D	-0.3165
P4HA1	-1.3685
GAB3	-1.417
DHRS4	0.763
COL4A1	2.19975
C20orf20	-0.2825
OSBPL2	1.613375
PTTG2	-2.517
KIAA1688	1.47575
STS	-1.34225
SHROOM4	0.455166666666667
KBTBD5	0.215
ALDH1A3	-0.784
BTNL2	-0.0715
TGIF1	-0.4475
ZFAND5	-0.128625
ICA1	1.4325
NAV3	0.447833333333333
FLJ12331	-1.007
EPS8L2	0.945
MNT	0.433333333333333
ENTPD1	1.98766666666667
OR51E2	0.7035
STK11	0.30175
MX1	2.53125
TTTY9A	-1.0905
CX62	-0.06
LOXL4	-0.49775
EXOSC4	0.47625
PURB	0.552
SETD1A	0.168
RELB	-0.1505
LAMB2	-0.0825
HNF1B	-0.318166666666667
PNLIPRP3	-0.412
C14orf139	-1.38625
UMOD	-0.052
GRIN3B	-0.45525
GPR25	0.211
ZNF512B	-0.37
ATP6V0A1	0.933
SRA1	0.271833333333333
ZNF615	1.33575
ZNF768	0.25175
ZNF469	2.67975
DYNC2LI1	1.289
DNAH3	0.039
LOC387911	0.3455
LOC554234	-0.3645
ARRDC5	0.42175
TMEM59L	-1.48216666666667
MARCH4	4.39775
CNOT8	0.0646666666666667
KIRREL3	0.272
ADAM17	-0.691875
MYOG	0.01175
CPNE1	-9.25185853854297e-18
AK5	1.127125
LOC204010	-0.05725
NDRG4	0.48475
LOC130074	0.31875
PIAS4	0.34
NCOA2	2.28725
TEGT	0.8327
USP5	0.044
ANKRD21	-1.10525
KIAA0692	0.252333333333333
HAPLN3	-0.2765
LZIC	-1.08225
NRXN3	-1.10725
CDKN2C	-1.84766666666667
KIAA0226	0.511583333333333
CYB5D1	0.971
WDR68	-0.7421875
ABCB6	0.9087
MRPS25	-0.97025
ZMAT2	0.203916666666667
KRT25	-0.182
RPL11	-0.80275
GRAP	-0.584833333333333
LOC198437	2.007
RORC	1.359
RAP2C	0.439357142857143
MXD1	-0.33125
AZI2	0.321666666666667
NUAK2	1.26325
AHSG	-5.81375
MANSC1	1.3735
IMP3	0.109166666666667
C2orf3	-0.089625
VSTM3	0.5205
PCTP	-0.248
SIRT1	0.361
MANBA	0.6395
CD164	0.71575
GFRA1	2.2362
PRM2	-0.191
ZKSCAN3	0.496
PLEKHG1	1.42625
TPRKB	-0.024
UBFD1	0.266833333333333
CDKL5	1.5915
HIST1H2BD	2.63891666666667
INPP4A	-0.128
BMX	-0.840375
PTPRU	0.4385
LOC554202	-0.523
HOXC8	-0.033875
IL12B	0.262
ADPGK	-0.49225
ZNF418	1.4445
SIAE	0.582125
CWC15	-1.16725
RP13-401N8.2	-0.8015
KLHL11	1.15075
DEDD2	0.481
PSMB3	-0.51975
DDX25	-2.8455
ZBTB3	-0.302166666666667
GFRAL	0.289
RPS25	-1.083
FAM57B	2.28
TESK2	0.168833333333333
DNM1L	-0.15075
ZNF207	-0.312333333333333
CLEC11A	0.245125
TOLLIP	1.465875
TMEM61	1.1495
DLK1	-4.4597
PLVAP	2.582
NOD2	2.96583333333333
SCMH1	-0.397
FLJ40235	-0.1265
HTR2A	-0.751166666666667
ARMC5	0.0785
FUT7	0.232
PRELP	1.026
ALKBH6	0.144666666666667
GYG1	-0.0393333333333333
POLR3GL	0.0125
COL8A2	3.07166666666667
OR10A5	0.419
C1orf187	-1.54
TXLNB	1.32933333333333
C16orf68	-0.604916666666667
R3HDM1	-0.85675
C16orf75	-1.092
BAALC	-1.085125
TNP1	-0.06625
GAPDH	-0.894666666666667
COX7C	0.053
ERRFI1	-1.26683333333333
PGAM2	-0.0548333333333333
FAM108B1	-0.38775
APC	0.760375
TLR2	2.40525
SUCNR1	0.547375
ZNF233	2.23575
WFDC1	-0.339
PSG11	-0.4021
SLC39A1	0.15025
PSAPL1	0.337
CDC42EP1	0.0915
MECR	-0.93875
KIAA0101	-2.3502
MACROD2	-0.3033
MMP19	0.402416666666667
LOC202459	0.229333333333333
VNN2	0.08475
ACCN3	-0.0015
TIMD4	0.042
RNASE8	0.2895
CCDC7	0.81275
SULT2B1	0.5
ME1	-3.80425
MGRN1	0.793
MRPL30	-0.069625
IVL	-0.103875
CALM1	0.7625
PLEKHA6	1.5415
B4GALNT2	0.0525
PGDS	3.388875
C8orf33	0.484083333333333
TMEM56	0.724333333333333
CKM	-1.32583333333333
ESR2	-0.1346
ACOT8	0.09075
AGTR2	-0.13975
LOC155006	0.20725
BC37295_3	0.3575
EPM2AIP1	0.321
PZP	-0.02975
RPS9	0.1685
C18orf51	-1.85575
SIVA1	-0.4415
HEATR2	-0.004
CD3E	-0.720333333333333
C20orf142	-0.1515
PGLYRP3	0.2445
CCDC139	-1.35
GPS2	0.333
NOL14	-0.2665
LRTM2	3.8305
TRIM36	2.48975
TP53RK	0.803
FBXL13	0.4075
RUFY2	0.186928571428571
C11orf70	2.772
HSPB9	0.142
GJA5	1.74475
HGF	-1.98283333333333
EPHB4	-0.916
SOX18	0.24975
IFRG15	0.872
SERPINA10	-3.58025
WDR23	-0.048625
REEP2	0.543833333333333
CDK3	-0.259
HSPA12A	2.45225
ARL8B	1.0915
SATB1	-2.071
PPM1D	-1.14583333333333
VPS45	0.4285
TP53BP2	-0.516625
GJE1	3.459
CACNA1G	0.87825
VGLL4	0.71725
GNPTG	1.375
ROS1	-3.42275
C21orf128	-0.211333333333333
BMP8B	0.6795
SLC5A4	-0.112
SLC6A3	-0.00600000000000001
C16orf53	0.978875
TMEM81	-0.9485
APC2	1.5596
SYAP1	1.09525
C6orf54	0.324666666666667
ZBED5	0.8852
PVR	-0.657625
LTA4H	-0.0418333333333333
CCDC24	1.5127
MAGEA4	-3.8605
IFIT3	0.569833333333333
MYADM	1.11125
C21orf82	0.0615
PDE3B	-2.004
TMPRSS11A	-0.10775
PGK1	-1.32694117647059
CCL13	1.6275
DERL3	-0.5325
MLXIP	-0.145583333333333
PLOD1	-1.7395
MTFR1	0.2668
NPDC1	2.004
GPAA1	-0.112333333333333
LTV1	-1.226
RYR3	-1.34575
C7orf46	0.26725
VAMP2	1.066
RNF135	1.3833
SUPV3L1	0.23975
FIBP	-0.530875
ADAMTS18	-0.286666666666667
RNF25	0.163166666666667
SOS1	0.27275
PLAU	-1.370375
MATK	-0.34375
EHF	2.105
CTNND2	1.199875
PTEN	0.355642857142857
ZNF189	0.874875
SLC28A3	0.0365
GUCY1A3	3.53175
SETD2	0.692375
ROGDI	1.4875
TICAM1	0.4637
RASSF3	0.373
PACSIN2	-0.139166666666667
SERPINB5	-1.54908333333333
PRKCDBP	-0.723375
TFDP3	-0.536
LGR6	0.94675
RFX5	-1.22616666666667
OR52J3	0.262
PTPN18	0.4065
ZBTB34	-0.119125
KCNF1	-1.13625
SYNE2	-0.0457142857142857
SLC22A4	0.4845
NETO2	0.575
VCPIP1	0.27875
LDHD	0.62225
ESX1	-3.55875
SQRDL	1.52275
GALK1	-1.16475
SERPINA6	-3.55633333333333
HD	0.36175
ASCL3	0.2305
FBXL6	0.1105
FABP7	-4.687375
MAGEC3	-0.4635
KLC4	-0.299625
CD1D	-2.055375
PRAM1	0.524
EIF3B	-0.0717142857142857
DSCR8	-3.88575
FLVCR1	-1.3535
KIAA0141	-0.0735
PROM2	3.4735
ALOX5	1.0264
GPR162	-1.205875
LYRM2	0.223
RNASE6	-0.399875
HES5	1.455
GJA1	2.3325
MRPS14	-0.3005
HMHB1	-0.11675
TAF7	-0.282
BTNL9	0.4553
SFXN2	0.544
VEPH1	-3.106
GK2	-0.270333333333333
AMBP	-4.90975
KIAA0953	-0.0295
XAGE5	-0.289666666666667
CCBP2	-0.172
TGM2	-1.2385
ZNF202	-1.18
ACTL6A	-0.852833333333333
SLC23A2	0.1669
ARHGEF7	-0.0859166666666667
LOC728635	0.319
CRYM	-0.0025
PKD2	0.13975
MANBAL	0.345833333333333
LIN54	-0.282
ACTL7B	0.156
OR4D9	0.1235
KIAA1683	-0.02425
ZNF704	2.11666666666667
TCP10	-0.237375
MAGEB18	-0.9065
DEFA4	0.0641666666666666
ZNF197	0.607
PTOV1	0.7395
RNF208	0.936833333333333
CMIP	0.0131666666666667
TRDN	0.2615
UCHL1	-2.309125
APOL6	-0.8618
PLK1	-1.4765
NPHP1	1.24083333333333
NDUFA11	-0.208
DAB1	0.1875
RTN4R	0.058
PUSL1	0.704
SYT2	0.2355
ANXA13	0.44425
RFTN1	-1.1235
ATP8B2	-0.874583333333333
VN1R2	0.477
OR52E4	0.365
NPPB	-2.782
ZNF148	1.043375
ZNF141	0.791625
IKZF1	-2.3365
PSMC2	0.20225
GGA3	-0.246333333333333
LPGAT1	1.89941666666667
SEC16B	0.692333333333333
C5orf38	1.4975
THOC2	-1.2183
SLC16A12	-0.2095
ALK	-2.213
DACT3	0.414
CACHD1	-0.581
GAN	-0.958
EXOC6B	0.35
HIST1H2AE	-1.75925
VAMP1	-2.3525
SRI	0.90475
AKAP14	0.425
HLA-E	-0.4428
SLC25A32	0.548666666666667
FLT3LG	-0.492
ATP1B1	1.275625
WDR1	0.479375
SWAP70	-0.208
TRIM31	-0.34075
ARNT	-0.046
ZNF596	0.4017
CDKN1B	0.755666666666667
FOXC1	-1.9928125
SEMA3A	-2.652
LSM14A	0.201416666666667
STEAP3	-0.240125
ABCA1	-0.93
PLSCR2	0.0293333333333333
EDC3	-0.3295
THBS3	0.68
C15orf43	-0.0251666666666667
GMCL1	0.371
C9orf71	0.21575
MGAT5	0.067
LOC402164	0.04825
TSPAN8	-4.71166666666667
DYNLT1	0.769125
IGSF1	-3.465
TMEM143	-0.1675
FLJ25006	-1.28175
ATP13A3	-0.148166666666667
C3AR1	1.32975
CADM2	1.16866666666667
EFNA4	-1.9515
HAO1	-0.1715
TWF1	0.776666666666667
MRPS17	-0.031
MYH9	0.833583333333333
C9orf9	0.234166666666667
C17orf79	0.415666666666667
FSCN3	-0.08525
BDKRB2	1.8875
PCGF6	-0.314166666666667
RAP1GAP	0.407166666666667
TAS2R41	0.29
DCLK1	0.1092
DEFT1P	-0.231833333333333
TAF2	-0.236416666666667
COPZ1	0.26225
KATNA1	-1.2105
STIM1	1.78875
TBX2	-1.82066666666667
RPS4X	0.388923076923077
MARCH8	1.054
DHX33	-0.6745
TMEM161B	-0.0951666666666667
SYPL2	0.225
ADCY5	1.168375
SRPK3	0.25275
CXorf9	-0.298
REC8	-1.4245
CLP1	-0.1875
MGC52498	-0.4215
DUOX2	0.836
C6orf150	-1.00675
TSC22D3	2.76475
CASP8	-1.4889
PRKD3	-2.6281875
CFH	0.61525
TRO	-1.7925
NRIP1	1.4125
ZNF707	-0.2185
TBC1D22B	0.137
HYI	-0.0635
COX7B2	-0.682
GPR52	0.26625
CASC3	0.562785714285714
METRN	2.561
KRT3	0.485
ARF1	-0.155928571428571
C1orf111	0.3455
MOG	-0.247
C6orf50	0.4505
MGC12966	0.756
ATP7A	1.46566666666667
NOTUM	-2.8015
LOC342897	0.22
ITSN2	0.160416666666667
GIP	0.2045
LOC89944	-1.47666666666667
UBXD8	0.77775
GYPE	-2.04866666666667
JAG1	0.425333333333333
RLBP1L2	0.318
HIST1H2AL	0.00250000000000006
PAPPA	-0.6861
CYP4F8	0.324
TRH	2.18825
DCTN3	0.9646
NT5C	-1.07025
HTR3C	-0.0465
VPS41	1.281625
KIAA0174	-0.3962
ANKS6	-2.564125
MPV17L	1.85633333333333
MT1M	-0.404333333333333
DTX1	0.2985
LOC146325	-0.4585
ZNF639	0.461166666666667
CACNG4	1.2329
TNNC1	-2.039
MGC27345	0.2315
CASD1	0.8937
HOXD4	-0.00199999999999999
SMC4	-1.46264705882353
TTC35	-0.2576
CTXN1	1.267375
RGS19	0.25275
SFRS3	-0.586833333333333
TRIM43	0.1885
HLA-DQB1	2.599375
NUPL1	-0.6763
NRAS	-1.531875
RPL22L1	-2.0395
ZNF138	0.7025
FBXW2	-0.1715
SIX3	0.233666666666667
HDAC9	-0.178583333333333
OGG1	0.4519375
APLP1	2.642
OR7A5	0.8405
DLX4	0.40175
TUBA1B	-0.530916666666667
CRY1	-0.982375
C12orf29	-0.0695
MGC70863	-0.0596363636363636
OR1D2	-0.492
C1orf25	1.374625
CUZD1	-2.288
PUNC	-1.6025
SCAND1	0.575166666666667
MYT1	5.5615
MPND	0.08775
GOLGA1	0.7887
ZBTB43	0.543
VAPA	0.297666666666667
C4orf36	1.214
STAP1	0.512
SLC34A1	-0.2525
PIK3R3	-0.1749
TGM5	0.579
USPL1	-0.9562
FBXO40	-0.387
BRF1	0.4838
CCL27	-0.7235
hCG_1657980	-0.8935
PFN2	0.2753
MYBPH	-1.396
PPP1CC	-0.5424375
CDCA7L	-2.0605
KCNB2	0.27725
C20orf151	1.963
USP13	-0.67425
RCOR2	0.1215
FBXW4	1.4195
WT1	-4.13533333333333
TAS2R46	0.0605
STK38L	0.107333333333333
LEPROT	0.20725
DDX42	0.178
TXNRD2	-0.3085
TNFRSF4	1.152
KSR1	0.135
SLC27A1	1.22066666666667
POU5F2	0.325
SLC22A11	-0.08375
C8orf32	0.3
ZNF236	1.56214285714286
GABRB1	-5.07825
LRRC29	1.6375
FBLN1	0.931333333333333
MRRF	0.148
RP1	2.1975
MARVELD1	0.811
AFF4	0.437571428571429
C17orf54	-0.835
RAF1	-0.12775
SUB1	0.417
MRPS33	1.25775
ZIC1	-2.8986
ARL10	0.4485
RAG1AP1	0.5665
P2RX5	-0.6125
NCR3	-0.161333333333333
LTB4R2	-0.1105
HLA-DPA1	4.150875
FKBPL	-0.052
JAKMIP1	-3.0165
SNX4	0.82025
CD248	0.73025
CCR2	-2.788125
LOC401152	0.754333333333333
SH3KBP1	-0.1262
LMBRD2	0.399142857142857
WDR51A	-0.347166666666667
SYT15	-1.046
SMOX	-1.1175
NACAP1	-0.481
DRD2	0.792666666666667
COPS2	-0.076
FCER1A	4.1365
TMEM112B	0.11
SUGT1	-1.1961
CALR	-0.63975
DPY19L2P4	1.9655
ADRA1B	-0.551375
LTB	0.2535
SNRPD1	-0.55975
NCAPG2	-0.823333333333333
KCNMB1	1.70533333333333
ITGAV	0.266
LENG4	0.287875
C13orf16	-0.304166666666667
C20orf3	-0.282
PIP5K1A	0.61125
PCNA	-0.99175
C1orf34	0.8725
MMACHC	0.0215
BEST1	-0.706666666666667
REV3L	-1.2385
ZRANB1	-0.0825
AVPI1	-0.98925
ATG5	-0.280625
SARM1	1.332
RGS7	-1.08325
HMP19	3.39766666666667
SGTB	-0.7318
FEM1A	1.0308
C1orf122	1.0635
MYCT1	1.74716666666667
GM2A	0.047875
ZCCHC7	0.376785714285714
MYH10	0.504
DKFZp761B107	0.4705
ADAL	-1.1385
OR10J1	0.19
TMEM9B	3.04825
DNAJA1	-0.00675
SCGB1D4	-0.24
LRRC50	2.2805
PRKX	-1.17525
NUDT14	-0.2372
PCTK1	-0.376818181818182
ARG1	-3.77325
KIF2C	-2.82625
GFM1	0.458
RAB11FIP3	0.9825
HBD	-1.9905
NPR3	0.7514
IRAK3	0.155333333333333
OLAH	-1.32883333333333
CYB561D2	1.486
CNNM4	3.42925
MYO5A	-0.1481
SIPA1L3	0.816583333333333
ADAM10	-0.5475
LIPA	0.295083333333333
NAP1L4	0.7078
MRPS22	-0.817
GNG4	0.364166666666667
PSG5	0.0521666666666666
PPP2R2C	3.6326
P2RY12	1.55475
SLC6A13	-0.094125
AGPAT4	-1.5679
C6orf199	0.56
FAM53C	0.02725
TPM1	-0.115636363636364
PYHIN1	0.197833333333333
LINGO1	2.482
CIDEC	0.3435
CRIM1	-1.4242
DHTKD1	0.428416666666667
ZNF546	0.814166666666667
CD300LG	0.2794
SFRS2IP	-0.027
FLNB	1.63825
NOC2L	-0.077
SPINK7	0.1285
CRTC2	0.79175
HMG4L	-2.2165
C14orf162	1.8345
CCDC123	0.349875
HTRA3	1.5405625
SPTBN5	0.995
C1orf77	0.01525
TAF1L	0.1815
WDR78	3.62366666666667
WDR49	-0.064
SIN3A	0.22175
ECSIT	0.679166666666667
VSIG4	3.41725
DIRAS2	-0.1668
TXNL1	1.11025
MTERFD3	1.544
CCNYL1	-1.247875
CISD2	0.3525
OR5C1	0.065
OBSCN	-0.02925
GBA	0.3655
SLC9A11	0.639
C6orf64	2.13741666666667
ESD	-1.08125
CYYR1	0.6965
PNRC1	-0.786
FCAMR	-0.054
PPIA	-0.103428571428571
VDAC1	-0.225875
TRIB1	0.60375
NT5C1B	-0.138166666666667
CLDN17	0.44175
ICOSLG	1.278375
RGR	0.046375
DSG1	0.417
TMEM27	1.52725
C1orf69	-0.64875
PRAP1	-1.20325
DQX1	0.571625
C20orf46	0.328636363636364
NHEJ1	-0.344166666666667
DNAJC18	-0.09625
MANEAL	1.19883333333333
MTBP	-0.73675
S100A6	-1.714
ABHD7	3.43725
NEDD1	-0.7525
TINF2	0.79425
SLC7A10	0.676
KIAA1875	-0.0375
TMEM20	-1.385
COX19	-0.081875
SPRR1A	0.179166666666667
SCEL	-0.162
CCDC70	-0.067
CRISP2	0.309833333333333
ILF3	-0.676277777777778
NTRK3	0.796833333333333
B3GNT1	2.72016666666667
LARP6	0.499
FBN1	-0.751
ZNF621	0.90975
JOSD1	0.5041
SNX14	-0.295
INHBB	3.48333333333333
TBL2	0.83925
GUSBL1	-0.3425
TXLNA	-0.233083333333333
PEX6	-0.0253333333333333
DDEF1	-0.562916666666667
TMEM187	0.937
AIP	0.157875
MCEE	-0.34825
LGALS14	-0.11
TNFRSF13C	0.3785
CTNNA3	0.190833333333333
HSDL1	-0.1375
LAMA5	0.409333333333333
KIAA1853	-0.1325
PMS2L11	0.30225
AKAP4	-0.33
DIS3L2	0.0203333333333333
ZNF292	-0.7695
TBX15	0.844666666666667
