Hybridization REF	TCGA-BH-A0HP-01A-12R-A084-07
PLA2G4D	0.498666666666667
FGF13	1.8395
KIF3A	0.504833333333333
PDIA6	-0.4285
DCXR	-0.905
CASKIN2	0.13825
EHD1	0.649166666666667
MARCKSL1	1.33316666666667
ZNF496	-0.0648333333333333
SCAF1	-0.194
KCTD8	-1.2705
TRAF3IP3	0.850428571428572
LSR	1.10775
CXorf1	-0.168666666666667
C14orf112	0.418
EIF2B1	-0.06925
OMP	0.4185
GSTZ1	0.000749999999999995
LOC92017	1.0655
ISLR2	2.6575
C12orf36	0.4575
GATA2	-1.153
GABRA5	-1.5765
CELSR2	0.243571428571429
STAM2	0.5484
TNAP	0.647
PTPMT1	-0.903166666666667
GRP	6.44125
SV2A	-1.35166666666667
MAGEA12	-4.124
CACNG1	3.392
C18orf19	-0.86375
GSG1	-0.8425
PTPRJ	0.113642857142857
FRMPD1	0.259
ZNF668	0.02375
PLEKHJ1	-0.786875
ADAT1	-1.0484
TMEM50A	0.7169
UCN3	0.2585
HOOK1	1.185
IL17B	0.755
MLKL	-1.30166666666667
TTC14	-0.806166666666667
KLHL5	0.369375
CRYL1	0.4985
FOXH1	-0.386
NFYB	0.055125
PPM1G	-0.51
GOLGA2LY1	-1.73925
NMT1	-0.50975
HADHA	0.1761
CHSY-2	2.126
PLEKHF1	1.73857142857143
SAGE1	-2.098
MUSTN1	1.808
SUHW4	0.978
TFEB	1.9505
ZFYVE27	0.026
ATG12	-0.6935
BMI1	1.3845
ZIM3	0.1815
MYH4	-0.09975
MASP1	-0.924
KIAA0984	1.389
RPAP2	-0.04325
ASB5	-0.11025
BOLA3	-1.206
MIA3	1.59966666666667
KRT35	0.2045
KIR3DL3	-1.1135
MRPL51	-0.4635
SEMA3F	1.51683333333333
NDUFB2	-0.173833333333333
LOC253012	3.761
FAM46C	0.1873
G6PC	-2.143
CSAG3A	-4.96483333333333
PREX1	0.6475
SLC25A45	-0.011875
MAPKBP1	0.1602
CPE	0.8542
GNB1	-0.448125
CXCR6	2.4655
TRIM46	-0.11525
C16orf3	0.256333333333333
HPSE	0.6415
TIGD3	-0.0865
SPG3A	1.97825
LCAT	-1.5445
ST6GAL1	0.203111111111111
POMC	0.10075
FLJ36031	-0.440833333333333
NSMAF	-0.737666666666667
SKIL	0.93
ADSS	0.755333333333333
HMGCS1	-1.7933
POLR3F	-0.2315
RAB10	0.152375
ZNF277P	-0.823625
ZBTB7B	1.810125
DHRS1	0.790625
ABCC13	-0.400375
CNOT3	-0.3345
NFKBIA	1.5505
GAK	-0.217
SFT2D2	0.618
HOXA6	0.3685
CRTC1	0.4255
LY6D	-0.343
C20orf72	-0.682833333333333
CPT1A	-0.40575
LMO1	-1.827
EIF3I	-0.02625
PRB4	-0.0215
MCM3APAS	-2.030375
C20orf132	-0.4644
FOXF2	-2.35
S100A12	-0.1695
MLH1	-0.468
ACTN1	0.7262
MRPL36	-0.361666666666667
C20orf106	-1.2665
FBXO6	1.53566666666667
MKS1	-0.110833333333333
CX3CR1	0.770875
PDE1B	0.784
PLP1	-2.926
KISS1	0.160333333333333
C14orf2	-0.862333333333333
TBC1D3P2	-1.75125
COMMD6	1.1215
ANKRD7	-1.9905
PTCHD1	-0.24875
NARS2	-0.5315
DOCK7	-0.75275
FAM127B	-0.573375
LOC390243	-0.335166666666667
N6AMT2	1.11525
ZNF391	-0.465
DNAJB14	-0.0176666666666667
WRB	0.40125
BPI	0.664333333333333
TTC4	0.242333333333333
FAM10A5	0.45975
GOT1L1	-0.0749
MAGED1	1.131875
RESP18	0.536
WFDC6	4.28675
MT2A	-0.902
C11orf56	-0.014
KIAA1432	0.206
ROR1	-0.584625
HSD17B14	1.62983333333333
ZFAND2B	0.3335
SAMD4B	0.02275
HEXA	-0.347
HNRNPU	-0.114136363636364
USP39	0.05375
NRD1	-0.10725
R3HDML	0.51725
FLT4	0.635333333333333
OMG	-0.2805
OR52N4	0.486
LOC399818	-0.02875
ELA2	-2.3845
VENTXP1	-0.216
RFC5	-1.4605
OR52L1	0.111
PAX5	-0.0395
FBXO2	0.452
GMEB1	0.2485
AKT3	-0.079
CRB1	1.333
CTTN	0.4395
UTP15	-0.6685
HSBP1	-0.559916666666667
PHF11	1.8395
NDEL1	-0.0188333333333333
USP8	-0.503
BAIAP2	-0.112625
SI	0.815
ARSJ	-1.3435
BAAT	-3.219
KCNS3	3.14916666666667
LOC126147	-0.213166666666667
TMEM37	-0.205
C1orf162	3.46316666666667
MBD1	0.3996
ITGAL	0.335833333333333
WDR73	-0.995166666666667
GKN2	0.115333333333333
ARFGAP1	-1.081
SLC5A8	-0.3578
ZBTB40	-0.112
CYP4B1	4.99983333333333
LYPLAL1	-0.14625
CHST3	0.27575
MAP3K9	0.14
BTAF1	-0.8765
TFAP2E	-0.219
RBM35B	0.098
LOC441251	-0.56
ANKRD25	0.0662777777777778
UQCRC2	-0.2205
MAEA	0.34125
HYAL1	-1.7586
RNPEPL1	-0.177333333333333
CPSF2	-0.342375
PSD3	-0.2065
ABCA13	-0.201625
AGR2	1.8695
GBX1	-0.538
HDLBP	0.727785714285714
ACY3	-0.5625
HECW1	-0.406
ZNF519	-0.398
HOPX	3.175875
ZNF304	1.619375
OR12D3	-0.1085
FKSG43	0.47475
METTL1	-0.203125
MFSD3	0.1548
PSPH	-0.49325
CLCA3	-0.00900000000000001
DARS2	-1.39166666666667
CDC25A	-2.30233333333333
BAIAP2L1	0.3055
B3GNT5	-0.548375
USP29	-0.0295
ARHGEF10L	0.8202
ATOX1	0.135125
ADAM30	-0.2035
DNASE1	-0.766
STT3A	-0.25625
RAB6IP1	-0.235
PTN	2.6518
C1orf106	-0.877307692307692
HECA	1.28825
RNF122	0.687
SLC22A18AS	1.0915
GNG8	0.428333333333333
ELP4	-0.312
FAM65A	0.0245
RPL10A	0.675666666666667
IRS4	0.081
MACF1	0.4192
SEC24D	0.2305
LOC374395	0.252
TGFB2	-0.269125
MDFIC	0.246375
CHRNE	0.466833333333333
PCMTD2	-0.139333333333333
ATP6V0D1	0.02
MTA2	0.45475
LZTR1	-0.593333333333333
RAP1A	0.825833333333333
AXIN1	-0.5275
POLR1C	-0.0185
TRIO	-0.34275
PLXNA4A	-0.16375
C5orf33	0.41275
DEPDC1B	-2.400375
ZNF473	-0.098
MTM1	0.99875
GPR107	0.326166666666667
CSNK1A1L	0.5535
FLJ14154	0.3545
NLRC4	3.54875
ENPP4	2.2375
PADI3	-0.5865
RNF170	0.013375
CG018	2.22983333333333
C16orf7	-0.2775
KCNE1	0.91775
NRM	-1.02966666666667
SLC37A3	0.313714285714286
TPD52L2	-0.676166666666667
UNC5B	1.445
C12orf12	0.295
SDHB	-0.56575
CLRN1	0.027375
NUDT10	-0.277666666666667
UGT3A1	0.258375
FBXW8	0.60925
RHOF	-1.0035
PTPLAD1	-0.37225
MYO3B	-0.65275
DERA	-0.74625
TPP2	-1.59675
C19orf53	-0.4515
GINS3	-0.98
ST6GALNAC5	1.3785
CHSY1	-0.413
MGC15705	0.238
GPR83	-0.0821666666666667
EXT2	0.240875
DOLK	0.30175
TUBAL3	0.58375
ACVRL1	2.2718
ABL2	-0.324
C14orf156	-1.54066666666667
PTPRZ1	-2.76157142857143
DIP2C	0.39175
LAMP1	1.8255
RXRA	0.5071
MAP3K5	0.911
ALKBH1	0.6045
PDLIM7	-0.36175
ARL14	-2.1995
SNIP1	0.236666666666667
TIMP3	1.38083333333333
RGS3	0.8455
SPAG16	-0.931
ABHD4	0.80625
ARHGEF12	0.58125
GLUD2	1.5695
RAC2	-0.8905
UAP1L1	-0.7085
SLC18A3	-0.281
YOD1	-1.68545454545455
RALY	-0.2285
HMOX2	0.444375
DGKH	-0.251
DBNDD2	1.80966666666667
YIPF4	0.411125
THAP10	-0.4995
ZNF513	0.6355
HAGHL	-0.06
ITGB4	0.853666666666667
CCDC141	-1.273
YTHDF3	0.624
C5orf28	-0.06
RPL7L1	-0.4335
TMEM30B	1.70371428571429
ANKRD35	2.3665
DUOXA2	0.20175
TBC1D5	0.256875
DFNB59	-0.68
HRH4	0.107
MYO6	1.9862
DNAJA4	0.6535
RBM24	-0.83925
CEACAM20	-0.50225
RBM23	0.267357142857143
NGFB	0.1415
C1orf63	-0.7733
KRTAP7-1	-0.4295
PERLD1	1.75825
NPB	-0.0675
C17orf59	0.4872
HSPBAP1	-0.366
SLC15A4	0.113125
PRTFDC1	-0.4745
OSMR	-0.618785714285714
CYSLTR2	0.05
C19orf25	0.4957
KIAA1797	-0.0795
NLRP6	-0.1075
FAM105B	0.0349
SCRN2	0.0148333333333333
LRRC58	-0.4018
RNF17	0.1125
NEIL3	-2.8325
FAM137A	-1.1285
SKP2	-2.3925
PARVA	1.16141666666667
PKLR	-1.743
RNF34	0.587
A3GALT2	0.21475
C12orf50	-0.191
SUNC1	-1.3185
FAM102B	-0.318333333333333
CCT2	-1.60375
LRRC37A2	-1.365
ARF4	0.6595
SIKE	0.5535
C8orf48	0.186333333333333
MBTPS1	0.335642857142857
GPSN2	-0.872
NCF2	2.9165
SLC12A6	0.000666666666666666
MRPL48	-0.5405
HMGN3	-0.199166666666667
LRRC62	-1.28275
PAX9	2.497
FAM55A	1.2035
C20orf42	-1.514
SCML2	-1.17066666666667
BCL9	0.73775
FAM40A	0.083
C9orf41	-0.318333333333333
ZNF774	0.0665
LETM1	-0.93625
PLXNB1	0.732666666666667
NIPSNAP1	0.27225
USP10	-0.855
F9	0.24925
LIPE	1.96325
CNGB3	0.5165
C12orf52	0.335875
PI4K2A	0.609375
MED8	0.179875
STAT4	1.5528
FGD4	0.384666666666667
RNF145	-2.474
WDR32	1.751
CLDN2	0.4155
TCEAL8	1.012
ZMYND8	-0.7668
PDXK	-0.53609375
GATAD2A	-0.2505
PTGES3	-0.807
CCM2	0.09275
TAP1	1.861125
ZNF670	0.30675
ETS2	-0.0299285714285714
C6orf166	0.137333333333333
PRMT2	0.723071428571429
OR4B1	0.2385
INTS8	-0.473
CCDC102A	0.475
CCDC83	-1.65566666666667
ITGA1	-0.2318
EPHA5	-0.7323
FAM24B	-0.939166666666667
TSGA10	2.48025
HAL	-2.23583333333333
MYOT	0.2505
SPACA3	0.249
BCL2L2	-0.590333333333333
CUGBP2	0.423666666666667
CCNB3	1.18525
RNF113B	0.07675
MERTK	0.4185
BAG1	1.005
VPS36	0.31475
ORMDL3	0.7991
C1orf190	0.88425
ZNF625	-0.26075
CORO2B	-1.46975
ALOX15	-0.5505
CST1	4.3855
NUPR1	2.21033333333333
CCL7	-0.24
SMCR5	-2.4855
DSC2	1.9365
RBMS2	0.3825
GRIK4	1.3865
TRIM65	-0.1544
TMPRSS6	0.573285714285714
TP53INP2	0.26275
GLB1L	1.25083333333333
LOC388284	0.448833333333333
PUS1	-0.83
BCL9L	-0.3025
OLFM1	-0.632916666666667
RET	1.368375
MASTL	-1.95916666666667
ALX3	0.54475
IL1RL1	-0.0461666666666667
ZNF765	-0.6565
C14orf138	-0.557
SNX10	-0.1155
TAC4	0.0785
C1orf64	4.389625
POGK	0.840125
MAPK9	0.648
ZNF366	3.7195
C8orf79	2.5802
CLDN7	2.215875
OR5AT1	0.384
TRIM37	-2.61675
LRRC25	2.22575
GRHL2	2.5418
TEKT3	1.24425
LASS5	0.110833333333333
ABCC4	-1.7335
DLG3	0.97
VGLL1	0.5315
ZFP36L2	2.64966666666667
MFRP	0.1325
KIAA1799	0.342
FLJ44379	1.1145
PCNX	-0.006
ANXA9	2.387
CYP4V2	1.0566
PIK3C2A	0.29025
SRR	-0.4805
NOL3	-0.70575
IFITM2	0.88
ARNTL2	-2.404
ZNF595	1.14425
NLRP13	-0.0575
ASPH	0.06225
CPA2	0.23
PVRIG	-1.21616666666667
LEPR	2.02716666666667
C16orf42	0.3765
SH3BGRL	3.69475
FAM77D	-0.403166666666667
FNDC7	0.287
C9orf6	1.17816666666667
NOTCH2NL	0.349666666666667
PGBD1	-0.631166666666667
SYNGR2	0.409166666666667
PITPNA	-0.429875
PRPF4B	-0.8713
SLC43A3	-1.17642857142857
NRBP1	0.07675
SLC25A22	0.2075
ILK	0.298375
SLC22A8	0.585333333333333
MRPS7	-0.88475
PITX2	-1.77475
FABP3	0.906875
OR1L1	0.05
LOC728215	0.213625
BLID	-1.8655
KIAA1217	2.63088235294118
TFPT	0.444
AP4B1	-0.5125
VBP1	-1.24525
OR1K1	0.432
MORC3	0.65175
BHMT2	-0.0251666666666667
C3orf10	1.311
FZD7	1.973
WFDC10A	-1.228
PMS2CL	-0.03175
CCDC32	0.353166666666667
FA2H	-0.87925
ALG13	-0.552
TTLL7	-1.2084
SPOCK3	0.72925
SLC13A2	0.9545
AIM1	1.02425
GPRC6A	-0.505
EGR2	3.835
MED11	-0.0835
WWC1	1.72175
SH3GL3	-4.242
RIF1	-1.02321428571429
PRLH	-0.2225
VLDLR	-1.89
DBT	0.4529375
C21orf63	1.98375
CGGBP1	-0.623625
KRTAP12-2	-0.0885
TADA3L	-0.340625
ZBTB16	3.0245
PDGFB	1.309
RFX1	0.410625
UQCRB	-0.3116
LOC133874	-0.366
HPS3	-2.57825
LGALS3BP	-0.2859
DKFZP564O0823	2.13864285714286
MRFAP1L1	1.037375
HOXA10	-0.2785
NGB	0.3495
KIF21A	-0.884307692307692
IFLTD1	0.291
LZTS1	-0.600625
ARHGEF3	2.39425
RHBDL3	-0.407
CSNK1G2	-0.505916666666667
ChGn	-0.23225
KIAA1244	2.00033333333333
GABRB2	0.3325
MGC72080	-1.55
CD27	3.2135
EGLN1	-1.9189
PEX13	0.29975
RWDD3	-0.55875
RNF12	-0.446333333333333
GRIN2B	-0.265
ADAMTS14	-0.91675
DYDC2	-0.485666666666667
ATP6AP1	0.805
NR1H2	-0.209333333333333
PDK2	0.30925
C3orf17	-0.2085
SLC38A2	-0.983928571428571
SLC25A29	0.198666666666667
C15orf29	0.0935
ADAM9	-0.64075
TMUB2	-0.127875
GPR176	-0.50225
AGK	-0.59925
MCCD1	0.0335
NDUFA4	0.25475
TMEM146	0.0145
DUSP1	1.304125
UNQ6975	0.7245
EMX2OS	4.114
INSM2	-0.25025
LUZP4	-0.30075
SETD6	-1.816
P2RY2	2.61225
SLC45A2	-1.973
RABGAP1	0.394666666666667
UBXD5	0.2825
GPRC5A	-0.3939
PAK3	1.18233333333333
LOC63920	0.24875
TGFBR1	0.4482
KRTAP6-3	-0.133
SFMBT2	-0.2825
CDC42	0.124375
C11orf35	1.076
TTLL2	-0.08275
UACA	0.449083333333333
CD97	-1.514
SETD5	-0.19875
NINJ2	-0.42375
PTER	0.6275
POMGNT1	0.19225
KRTAP4-2	0.497
ECGF1	2.319875
HRB	-0.291727272727273
ATP1B2	0.1802
LOC400506	-0.373
COL4A3BP	0.948
C6orf97	1.88975
GRHPR	0.5505
TAS2R1	0.5705
SEMA7A	-1.19025
EDF1	0.2665
ODF2L	1.143
PCID2	-0.269166666666667
GTF2H4	-0.397
ZCCHC3	-0.485875
CGB2	-0.121166666666667
NEUROD1	-0.3585
C20orf75	-0.5285
RP5-1054A22.3	2.53366666666667
IFNA5	1.0465
ZNF134	0.738166666666667
MGC119295	-0.9921
ZSWIM6	-0.356
SMEK1	0.359833333333333
PCGF2	0.208625
C1orf102	2.50825
CYP2A13	0.5275
KCNH6	-1.1804
MDM1	0.2984
ALDH7A1	0.221666666666667
C9orf75	0.6925
VDAC3	-0.18275
OR51T1	-0.126
EIF3F	-0.035
KCNJ10	-0.43325
LENG8	-0.1885
EDEM2	0.280916666666667
CCNJL	-0.307166666666667
DHX37	-1.1755
CRYGN	1.319
AATF	-0.917125
ZNF630	1.824375
E2F5	-0.67
WFDC13	-0.6565
FTSJ3	-1.64383333333333
C4orf33	1.709
LHFPL4	-3.05825
C19orf56	-0.046
SMAD4	0.386625
AFM	-0.1805
G0S2	0.04175
FCHSD2	0.4245
RRP1B	-1.2723
EEF1B2	-0.154333333333333
STAT6	1.27233333333333
ZNF195	-0.53575
GNL1	-0.287166666666667
ZNRF2	1.78366666666667
PER3	1.07025
ASB16	0.33575
C10orf10	2.9095
ADCY8	-2.77683333333333
C9orf58	-0.3075
ARMC10	0.446333333333333
PSG1	-0.9005
DHX34	-0.26775
VARS2	-0.643875
NFIC	0.66825
ITPR2	1.45975
AGXT2	0.0913333333333333
OR6K3	0.085
H2AFZ	-1.08966666666667
MLLT3	0.4675
COX4I2	2.10475
CCNT2	0.3965
PLK4	-2.268125
NUMBL	-0.303
MED16	0.21825
PLEKHQ1	1.0065
GOSR1	-0.118333333333333
BTG4	-0.0505
RPL30	0.24225
IGSF5	1.09975
IGFL2	-0.430666666666667
ELMOD2	0.9195
SHC3	0.113833333333333
HAVCR1	-0.2525
DYNC2H1	-0.456375
RNF5	-0.548666666666667
C2orf7	-0.000500000000000001
NLF1	0.5445
KLHL25	-0.00475
LRP10	1.3149
KRI1	-0.4665
PUS7L	0.0161666666666667
MGMT	0.9785
HOXD1	0.502833333333333
CSH1	0.3327
ATG16L2	-1.44625
FLJ44635	0.7075
CHODL	0.41825
EXOSC8	-1.57375
SLC28A1	-0.43425
MYO7B	-0.614166666666667
SEH1L	-0.521
MTNR1A	0.1285
TSPAN5	1.26733333333333
CDC45L	-3.60733333333333
AMIGO1	0.8145
ATAD3A	-1.386375
OSGIN2	0.135166666666667
PDIK1L	0.786666666666667
DARC	3.353125
PIPSL	0.56
SHMT1	-0.85575
CRISP3	0.0325
POPDC2	2.50816666666667
ZRANB2	-0.673
FBXL8	0.22525
TRIP13	-2.11545454545455
EIF5AL1	-1.189
POU5F1P3	-4.91833333333333
IL6	-2.28533333333333
CXorf38	0.042
IFNA16	0.0725
FBXL2	1.506
BRD1	0.351
STATH	0.17475
FBXO44	0.850166666666667
MCCC2	0.261
CDC2	-1.4547
C5orf23	2.6955
IVD	0.197833333333333
C10orf122	-1.04725
MSL3L1	0.4499
MVP	0.6615
EPOR	-1.2323
ZMYM1	0.096
BCL7C	0.793833333333333
PSTPIP2	0.9209
LYPD1	-1.28575
OR8G5	0.988
ZP3	0.285666666666667
BCAS4	1.53625
EDG6	1.73525
ISY1	-0.0485
PRAMEF2	-1.3425
CUL1	-0.426875
RNF213	-0.3475
CCRK	1.19525
DHX9	-0.239
C13orf29	-0.609
NCKAP1	-0.5235
MRPL43	1.49442857142857
XPR1	0.323
PKN2	0.1918
PODNL1	0.8325
ZNF333	0.8915
DALRD3	1.407
OPN1SW	0.0825
BTBD6	0.176
C11orf82	-3.3235
OR5P3	0.2865
DUSP11	0.667
L1CAM	-1.6086
NEK11	3.06233333333333
OR7E91P	1.6565
CNTN3	2.9441
CREB3L2	0.2145
ZBTB37	0.2775
KIAA1324L	0.251
NDUFB10	-0.628333333333333
NUDT2	0.4075
GTPBP8	-0.5935
CACNA1D	2.14525
PRKAA2	-1.792
PRDM8	0.177
MGC16075	-0.0821666666666667
KRT14	1.23114285714286
PP8961	0.10425
MRPL18	-0.22175
ABCG2	-1.44875
PACRG	2.97075
BBS2	0.005
KREMEN2	-2.9955
FBXO21	0.76375
HNRPUL1	0.102166666666667
GRB10	0.5055
CLSTN1	1.24475
LMAN2	0.6437
C17orf61	-0.70575
NIPSNAP3A	0.755
INSIG2	-0.233666666666667
PCDHB7	0.868
STXBP2	0.324875
CMAH	1.15618181818182
SEMA5B	-0.5505
ZNF155	0.5105
COQ6	-0.259166666666667
PRPF4	0.34775
TSPAN15	2.6772
VN1R5	0.123
LATS2	0.24925
SELK	0.02175
PGK2	-0.0105
MS4A1	-1.27025
TYW3	-0.1319
KRTAP5-1	0.4485
RCCD1	-2.4905
BTN1A1	0.38775
DDX28	-0.4025
TMEM65	-0.137125
LOC92345	-0.034
TTC31	-0.21125
WDR46	-0.649333333333333
CHP2	-1.04733333333333
LSP1	0.24525
ZNF542	0.551
EXOSC1	-0.245
ARHGAP18	-0.328333333333333
LRRTM4	-0.673375
MAOB	4.40391666666667
CACNB4	-0.3305
MGC33846	0.987
RANBP3L	2.144125
ATP5L	-0.29625
ONECUT1	-3.205
NUDT9	0.47475
TMEM149	0.7015
STX17	0.75
IGSF10	-3.36575
TMPRSS9	0.111
BMPR2	1.46558333333333
ALLC	-0.01725
KLF7	0.376125
GCC1	0.7336
TIMM9	-0.47775
CDO1	1.21016666666667
MGC10701	-0.0326666666666667
IFI6	2.09266666666667
FRMD8	1.03325
MGAT2	-0.161
WBP5	0.731
CNIH2	-0.21425
KIAA0907	-1.3926
KCNH8	0.4205
CTSG	-1.57775
GRIK1	0.155833333333333
CUL5	-0.193
FRMD1	0.3455
OR9A4	0.6095
SYT6	-0.714625
FOXD4L2	1.39525
ANAPC2	-0.656166666666667
OPN5	0.611
TAF13	-1.06025
LYG2	-0.269
GGNBP1	-0.135
C11orf40	0.65
OTX2	-1.1605
REG4	-0.140333333333333
EIF5	-0.0705
PALB2	-0.73775
SEPSECS	-0.0109
RNASE3	-0.23
TRIM49	-1.239
POLR2K	-0.1913
GPR42	0.301
C8B	-3.06875
SASS6	-0.38475
PREB	-0.728833333333333
OR3A3	0.5135
TUBA8	1.26075
IGLV2-14	-1.00975
STIL	-1.99175
ANKFN1	0.323333333333333
NME7	0.32075
HOXC12	-1.569
UBE2C	-1.52725
FHOD1	-1.014
CDK2AP1	0.643583333333333
OR6K2	0.19825
DHPS	-0.489
RPL5	0.188666666666667
TRGV5	0.41
LOC541472	0.344
HCCS	0.1383
DENND1B	1.079
LHX3	-0.258
OR5D16	0.327
CXorf57	-1.63183333333333
IRF2BP1	0.88575
NDST2	0.868166666666667
LCE3D	0.206
BOLL	-0.337375
SYT3	-1.1095
PIH1D2	0.67725
C20orf7	-1.10166666666667
IL1R2	0.128833333333333
SLAMF9	0.898
PPME1	-0.629
PIK3CA	0.20675
TRAPPC1	-0.532375
COLEC10	-0.65875
SLC9A6	-0.952833333333333
PDDC1	-0.981
CCDC53	0.4175
GK3P	0.32825
DAZL	-1.06975
BRI3	-0.28075
SDK1	1.374625
CYP2C18	-0.0205
IFI44L	4.077
RPL3L	0.589
FUT9	-0.9955
KIFC2	-1.06983333333333
PMP2	-0.87325
SLC4A9	-0.0015
PLAG1	-1.72283333333333
MYCBP2	0.124166666666667
OR4E2	0.282
CCDC65	1.56175
C16orf82	0.132
ENTPD4	-0.278
BRP44L	0.051375
PMP22CD	-0.293
TMCO4	1.20216666666667
KCNN1	-1.21283333333333
WDR35	-0.2225
CCDC80	2.8185
C3orf31	-0.92875
SLC7A9	0.02525
TMEM190	-1.23925
DBC1	-0.2705
FADS3	-0.708333333333333
PDZD8	-0.951
GRM5	0.163
AZGP1	4.1615
PEX3	0.3835
MED1	-0.936357142857143
ATG4C	-0.608833333333333
HNRPH3	-0.592
FAM109B	2.198
C4orf17	0.354
CA10	-0.7575
OPRD1	0.0905
CCL16	-1.472
SACM1L	-0.586
CST6	5.35825
CD63	0.9915
LGI1	3.43425
ZNF784	0.5385
CRYBB1	-1.077
CX3CL1	1.60125
TOP2A	-2.6845
GYPB	-3.7425
GADD45GIP1	-1.10475
FEN1	-1.9585
IGF1R	-0.6666875
WDR72	-1.876
PURG	-0.157333333333333
DEFB126	0.252
PKD1L1	0.74925
CAV1	-1.2667
GNPDA2	0.8431
DGAT2	0.230625
NLGN1	-3.0735
STRBP	0.210875
HPRT1	-2.12916666666667
FANCI	-2.999875
PSMA7	-0.4325
DBF4B	-1.01533333333333
TTF1	-0.72075
RAD54L	-2.52525
ELOF1	-0.0355
PLAGL2	-0.85825
ZNF256	0.07225
HMGCL	1.1555
MSI2	-0.504
RPESP	1.43433333333333
C11orf60	0.57175
ABCD1	-0.463
ACAA1	0.7182
SPARCL1	5.65978571428572
IL6ST	1.6476
ZNF319	0.2815
TMEM109	0.5258
FAM90A1	-1.71233333333333
IL22RA1	-0.3555
ATP4B	0.665
TEC	-0.709833333333333
C7orf30	-0.68125
TXNDC2	-0.761
ABCB4	0.0375
KIAA1191	0.713
C9orf38	-0.101
SFTPB	0.080375
CNTNAP2	3.22583333333333
FRK	1.219
TBX19	0.44225
CHD4	0.3015
C6orf26	-2.42933333333333
MOSC2	1.89575
IKBKE	1.0505
HIF1A	-2.40633333333333
LOC595101	-0.3545
RELA	0.417333333333333
TMEM16B	-1.21166666666667
ABHD12B	1.2505
TSEN34	0.515
KIF18A	-2.69725
TXNDC9	-0.0446666666666667
SPATA2L	0.0715
SEMA4G	-0.767
C21orf91	-0.6285
MATN1	-0.1005
KCNIP4	0.507666666666667
TUSC1	2.1475
OR4C15	0.5605
ARMCX6	1.24691666666667
WBSCR27	-1.06016666666667
OR52I2	-0.509
KIAA1604	-0.534
DYNC1I1	1.379875
PPP4C	0.43775
SLC47A2	-0.972166666666667
TREH	-0.192125
CD48	1.83083333333333
ST14	1.372
PKN1	-0.0185
SPON2	2.67475
XBP1	3.0685
SFRS12	-0.846166666666667
EFCAB6	3.41775
SELT	0.08125
SLC39A2	2.435
ERF	-0.833833333333333
ARL3	1.55975
SURF6	-0.3171
MLLT10	-0.356666666666667
FLJ11171	0.270833333333333
TDGF1	-3.7795
ERCC6	-0.35325
EIF2AK4	0.041625
BAZ1A	-0.550833333333333
LRRN3	0.900666666666667
TMC3	0.0295
EFTUD1	-0.60025
PTPRO	0.88
CLEC12A	0.998
ACBD4	0.04025
ZDHHC14	0.339625
OTUD7B	1.350875
ACTB	0.3733125
MSRA	0.224375
LCE5A	0.476
IFI35	0.4985
BSCL2	1.23916666666667
ANKRD12	0.216833333333333
CFHR2	0.5335
RGAG1	0.584166666666667
HSFY1	-1.161
SLC30A5	0.152916666666667
IMPG1	0.7155
GPR109A	0.689
ZNF185	0.71175
IYD	3.43875
NPCDR1	1.1025
SERPINA13	-0.959
HMGCLL1	-0.18775
NEUROG1	0.539
UBQLN1	-0.135875
LIN37	0.21675
SOCS2	1.400375
DSCR4	-1.859625
XKR6	-0.71525
GPR142	0.481
KRTAP13-3	0.005
CCDC15	0.3475
MOS	0.898
CD1E	-0.9705
OFCC1	-0.322333333333333
FAM83D	-1.76525
SRFBP1	0.03375
C9orf96	0.4995
DHDH	-1.30325
CCDC90A	-0.731
RABL3	0.8254
CD320	-1.957
ANGEL2	0.543
MRPL21	-0.42275
SMG6	0.0141666666666667
INSR	1.7135625
FLJ14816	-1.023
GLRB	-0.0735
C9orf89	0.49075
CIZ1	-0.092375
URG4	0.353333333333333
LRDD	-1.2835
CBY1	1.71583333333333
NFX1	0.383625
MTERFD2	0.1635
C19orf23	0.109
PGC	-2.23725
IER3IP1	0.3796
RASAL2	0.909833333333333
C1orf89	1.24025
SYNJ1	-0.5775
NFKBIE	0.883
FLJ40125	-1.08166666666667
TCEB2	-0.3631
NOG	-1.3865
POLR2J2	-0.389
HLA-B	2.7795
PCDHA1	1.2175
PPP2R2B	0.08825
ARHGEF17	1.22916666666667
TCF7L2	0.739285714285714
CHD5	-0.671333333333333
ZNF431	0.003375
TBC1D25	0.2225
ZNF800	-0.15175
SCUBE2	4.00536363636364
MYCBP	0.954166666666667
GPX5	0.345
C6orf129	-0.321666666666667
QSER1	-0.6375
ULK2	1.02475
PIGO	0.324833333333333
NRCAM	-1.77514285714286
SLC35E3	0.08575
CSRP2	-0.83075
HYPE	-0.30275
MAPK15	0.119333333333333
MGC14327	0.359
TIMM13	-0.516333333333333
ZNF462	-0.28325
GBA3	0.0555
TEX13A	0.2025
MCM6	-1.32355555555556
MTRF1	-0.755
ABCA7	-0.98275
EIF4A2	0.3305
ZC3H10	1.2384
RPGR	-0.166833333333333
C20orf94	0.3705
RP1L1	0.0865
GPR125	-0.394
USP22	-0.333428571428571
OR1L4	0.0105
MLZE	2.82775
FLJ32065	-0.87125
PTCD1	-0.4165
CRTAC1	2.39466666666667
BXDC2	-1.17475
C18orf1	2.62266666666667
FAM107A	2.49964285714286
