Hybridization REF	TCGA-A2-A04V-01A-21R-A034-07
MCCD1	1.70325
NDUFA4	-0.2615
TMEM146	0.153333333333333
DUSP1	1.71725
UNQ6975	-1.6925
EMX2OS	4.95725
INSM2	0.42425
LUZP4	0.26575
SETD6	-1.6305
P2RY2	0.94725
SLC45A2	-2.393
RABGAP1	0.9345
UBXD5	0.440125
GPRC5A	0.8417
PAK3	0.717833333333333
LOC63920	-0.21875
TGFBR1	-0.5143
KRTAP6-3	0.01575
SFMBT2	-0.1355
CDC42	0.51025
C11orf35	0.927
TTLL2	0.420333333333333
UACA	1.56008333333333
CD97	-1.9971
SETD5	-0.009625
NINJ2	0.07475
PTER	-0.299333333333333
POMGNT1	0.7705
KRTAP4-2	0.389
ECGF1	1.711125
HRB	-0.0524545454545455
ATP1B2	-0.1768
LOC400506	0.24925
COL4A3BP	1.666
C6orf97	2.092
GRHPR	0.19275
TAS2R1	0.3765
SEMA7A	-0.74425
EDF1	0.1245
ODF2L	0.2002
PCID2	-0.722666666666667
GTF2H4	-1.324
ZCCHC3	-0.35425
CGB2	-0.188166666666667
NEUROD1	0.17525
C20orf75	-0.7735
RP5-1054A22.3	1.46266666666667
IFNA5	-0.3485
ZNF134	0.587166666666667
MGC119295	-1.2588
ZSWIM6	0.669125
SMEK1	0.574166666666667
PCGF2	0.888
C1orf102	1.698
CYP2A13	0.861
KCNH6	-1.096
MDM1	-0.0675
ALDH7A1	-0.665666666666667
C9orf75	0.17825
VDAC3	-0.49025
OR51T1	0.504
EIF3F	-0.521916666666667
KCNJ10	-0.501375
LENG8	0.34025
EDEM2	-0.163
CCNJL	-1.37933333333333
DHX37	-0.5695
CRYGN	1.016
AATF	-0.687875
ZNF630	1.481375
E2F5	-0.5625
WFDC13	-0.4385
FTSJ3	-0.509333333333333
C4orf33	-0.41025
LHFPL4	-3.57925
C19orf56	-0.0613333333333333
SMAD4	-0.064625
AFM	-0.377
G0S2	1.0445
FCHSD2	-0.1735
RRP1B	-0.8952
EEF1B2	-0.340666666666667
STAT6	0.933666666666667
ZNF195	-0.172
GNL1	-1.046
ZNRF2	0.421833333333333
PER3	0.343625
ASB16	-0.201
C10orf10	0.879714285714286
ADCY8	-3.2424
C9orf58	-2.11566666666667
ARMC10	-0.121166666666667
PSG1	-2.3015
DHX34	0.018
VARS2	-0.1565
NFIC	1.542
ITPR2	2.52925
AGXT2	1.69333333333333
OR6K3	1.1935
H2AFZ	-0.9995
MLLT3	1.18016666666667
COX4I2	1.88375
CCNT2	0.23375
PLK4	-1.52025
NUMBL	-0.5215
MED16	0.38075
PLEKHQ1	0.89925
GOSR1	0.757277777777778
BTG4	-0.258
RPL30	0.9705
IGSF5	-0.90925
IGFL2	3.8355
ELMOD2	0.579
SHC3	-1.50866666666667
HAVCR1	-1.078
DYNC2H1	-0.6325
RNF5	-0.0821666666666667
C2orf7	-0.627
NLF1	1.531
KLHL25	-0.10475
LRP10	0.396
KRI1	0.308
PUS7L	-1.14983333333333
MGMT	0.91075
HOXD1	0.246166666666667
CSH1	0.2834
ATG16L2	-1.399
FLJ44635	0.927
CHODL	0.548
EXOSC8	-1.647
SLC28A1	-0.2465
MYO7B	-0.531333333333333
SEH1L	-0.6421
MTNR1A	-0.140333333333333
TSPAN5	0.258166666666667
CDC45L	-3.75833333333333
AMIGO1	-0.39
ATAD3A	-1.19675
OSGIN2	-0.0831666666666667
PDIK1L	0.9245
DARC	2.402375
PIPSL	-0.093
SHMT1	-0.92775
CRISP3	-0.178
POPDC2	2.41166666666667
ZRANB2	-0.5555
FBXL8	0.66625
TRIP13	-1.56554545454545
EIF5AL1	-1.176
POU5F1P3	-5.25716666666667
IL6	-1.43383333333333
CXorf38	0.00366666666666667
IFNA16	0.077
FBXL2	2.13433333333333
BRD1	-0.1215
STATH	0.716
FBXO44	0.464333333333333
MCCC2	-0.71575
CDC2	-1.6625
C5orf23	-0.21125
IVD	0.0903333333333333
C10orf122	-1.68725
MSL3L1	-0.3918
MVP	1.08125
EPOR	-0.3046
ZMYM1	0.4125
BCL7C	0.7365
PSTPIP2	-0.5074
LYPD1	-2.706125
OR8G5	-0.283
ZP3	-0.215833333333333
BCAS4	0.968083333333333
EDG6	1.76375
ISY1	-0.724
PRAMEF2	-1.259
CUL1	-0.05125
RNF213	0.2816
CCRK	0.44975
DHX9	-0.477625
C13orf29	-0.4055
NCKAP1	1.489
MRPL43	0.842642857142857
XPR1	-0.629
PKN2	1.3122
PODNL1	0.7525
ZNF333	0.718875
DALRD3	0.6415
OPN1SW	-0.2465
BTBD6	0.96725
C11orf82	-2.972
OR5P3	0.2635
DUSP11	0.0425
L1CAM	-1.8254
NEK11	1.82866666666667
OR7E91P	1.2445
CNTN3	3.5588
CREB3L2	-0.89325
ZBTB37	0.617
KIAA1324L	0.67975
NDUFB10	-0.00283333333333333
NUDT2	-0.38825
GTPBP8	-0.547
CACNA1D	0.75425
PRKAA2	0.433833333333333
PRDM8	0.5715
MGC16075	-0.634666666666667
KRT14	-1.22092857142857
PP8961	1.0355
MRPL18	-0.168
ABCG2	-2.549
PACRG	1.27475
BBS2	-0.1865
KREMEN2	-2.5295
FBXO21	0.89075
HNRPUL1	0.912666666666667
GRB10	-0.858
CLSTN1	1.193625
LMAN2	-0.882
C17orf61	-0.56775
NIPSNAP3A	0.73075
INSIG2	-1.14383333333333
PCDHB7	-0.152333333333333
STXBP2	1.2255
CMAH	0.913666666666667
SEMA5B	-0.823
ZNF155	0.244166666666667
COQ6	0.116666666666667
PRPF4	0.08525
TSPAN15	1.5479
VN1R5	-0.003
LATS2	0.75225
SELK	0.4
PGK2	-0.395666666666667
MS4A1	-1.437
TYW3	-0.0997
KRTAP5-1	1.4295
RCCD1	-2.19183333333333
BTN1A1	1.28425
DDX28	-0.61775
TMEM65	0.989375
LOC92345	0.16675
TTC31	0.233
WDR46	-1.51616666666667
CHP2	-1.89816666666667
LSP1	0.783375
ZNF542	-0.184
EXOSC1	-0.16875
ARHGAP18	-0.353
LRRTM4	-1.01275
MAOB	2.89091666666667
CACNB4	0.1465
MGC33846	0.40525
RANBP3L	2.723
ATP5L	-0.685
ONECUT1	-2.874
NUDT9	0.64025
TMEM149	-0.876
STX17	0.5975
IGSF10	-4.60975
TMPRSS9	-0.1725
BMPR2	1.65616666666667
ALLC	0.23425
KLF7	0.33175
GCC1	0.4491
TIMM9	-0.4585
CDO1	0.505
MGC10701	-0.981
IFI6	1.01066666666667
FRMD8	0.43625
MGAT2	-0.47725
WBP5	0.222166666666667
CNIH2	0.985
KIAA0907	-0.8191
KCNH8	-0.5315
CTSG	0.1585
GRIK1	-0.00800000000000008
CUL5	0.14375
FRMD1	0.431
OR9A4	0.985
SYT6	-2.161375
FOXD4L2	0.7065
ANAPC2	-0.0121666666666667
OPN5	2.235
TAF13	-0.93625
LYG2	-0.56825
GGNBP1	0.112
C11orf40	-0.4905
OTX2	-1.13
REG4	-0.255333333333333
EIF5	-0.2261875
PALB2	-0.02675
SEPSECS	0.0273
RNASE3	-0.12725
TRIM49	-1.6425
POLR2K	0.7346
GPR42	0.3725
C8B	-2.05225
SASS6	-0.0955
PREB	-0.926333333333333
OR3A3	0.779
TUBA8	0.56325
IGLV2-14	-3.3715
STIL	-2.00125
ANKFN1	-1.42433333333333
NME7	-1.002
HOXC12	5.173
UBE2C	-0.99875
FHOD1	-1.25975
CDK2AP1	0.763916666666667
OR6K2	-0.034
DHPS	0.3275
RPL5	-0.0196666666666666
TRGV5	0.709
LOC541472	0.387285714285714
HCCS	-1.1761
DENND1B	1.8455
LHX3	1.056
OR5D16	0.5295
CXorf57	-0.629333333333333
IRF2BP1	1.5845
NDST2	0.440166666666667
LCE3D	0.692
BOLL	0.350833333333333
SYT3	-1.0285
PIH1D2	-1.17925
C20orf7	-0.697833333333333
IL1R2	-0.447666666666667
SLAMF9	1.8925
PPME1	-0.4485
PIK3CA	0.56125
TRAPPC1	0.064625
COLEC10	-0.36775
SLC9A6	-1.8635
PDDC1	0.00466666666666669
CCDC53	-0.5825
GK3P	-1.6615
DAZL	-0.81825
BRI3	-0.1585
SDK1	0.050125
CYP2C18	0.11175
IFI44L	2.277875
RPL3L	0.824
FUT9	-0.298166666666667
KIFC2	0.433
PMP2	-0.225375
SLC4A9	0.3155
PLAG1	-2.35
MYCBP2	0.316833333333333
OR4E2	-0.052
CCDC65	0.05075
C16orf82	-0.918857142857143
ENTPD4	-0.956
BRP44L	-0.72075
PMP22CD	-0.15225
TMCO4	1.55033333333333
KCNN1	-0.959333333333333
WDR35	0.50025
CCDC80	2.75525
C3orf31	-1.14825
SLC7A9	-1.606
TMEM190	0.51775
DBC1	-3.7336
FADS3	-1.06883333333333
PDZD8	0.684
GRM5	0.17675
AZGP1	3.0158
PEX3	-0.1195
MED1	0.165142857142857
ATG4C	-1.29033333333333
HNRPH3	-0.880375
FAM109B	2.15875
C4orf17	0.307
CA10	0.59225
OPRD1	0.132
CCL16	-1.14225
SACM1L	-0.51425
CST6	5.60125
CD63	0.362875
LGI1	-2.04
ZNF784	1.1305
CRYBB1	-1.227
CX3CL1	-0.01745
TOP2A	-0.94325
GYPB	-5.25283333333333
GADD45GIP1	-0.31575
FEN1	-1.841125
IGF1R	1.79825
WDR72	2.22983333333333
PURG	-0.3605
DEFB126	1.17525
PKD1L1	0.63425
CAV1	-1.5595
GNPDA2	0.9967
DGAT2	-0.932375
NLGN1	-3.91775
STRBP	0.262125
HPRT1	-1.15416666666667
FANCI	-1.89575
PSMA7	-0.24775
DBF4B	-0.8285
TTF1	-0.4175
RAD54L	-2.16675
ELOF1	-0.566
PLAGL2	0.2145
ZNF256	0.18325
HMGCL	0.22275
MSI2	-0.739666666666667
RPESP	-3.73883333333333
C11orf60	-0.009
ABCD1	-0.0945
ACAA1	0.1202
SPARCL1	4.82371428571429
IL6ST	2.5367
ZNF319	-0.55225
TMEM109	-0.5581
FAM90A1	-1.51316666666667
IL22RA1	-1.082
ATP4B	-0.842
TEC	-2.183
C7orf30	-1.3335
TXNDC2	-0.369833333333333
ABCB4	-0.72625
KIAA1191	1.193375
C9orf38	-0.1825
SFTPB	0.358857142857143
CNTNAP2	1.87533333333333
FRK	0.7415
TBX19	0.271
CHD4	0.375
C6orf26	-1.9935
MOSC2	0.72525
IKBKE	-0.21525
HIF1A	-2.52066666666667
LOC595101	-0.705
RELA	1.043
TMEM16B	0.00783333333333335
ABHD12B	2.5945
TSEN34	0.42075
KIF18A	-2.152
TXNDC9	-1.062
SPATA2L	0.782
SEMA4G	-1.199
C21orf91	-0.552
MATN1	-0.3395
KCNIP4	-0.7255
TUSC1	2.6675
OR4C15	0.6645
ARMCX6	0.0179166666666667
WBSCR27	-0.695333333333333
OR52I2	0.182
KIAA1604	-0.48025
DYNC1I1	-1.449
PPP4C	0.25825
SLC47A2	-2.8705
TREH	0.2375
CD48	1.13233333333333
ST14	0.5235
PKN1	-0.144
SPON2	2.362
XBP1	2.08591666666667
SFRS12	-0.827166666666666
EFCAB6	2.06125
SELT	-0.6875
SLC39A2	0.2955
ERF	-0.8805
ARL3	1.3575
SURF6	-1.0013
MLLT10	-0.717333333333333
FLJ11171	-0.807666666666667
TDGF1	-4.73583333333333
ERCC6	-0.12975
EIF2AK4	0.831375
BAZ1A	0.0548333333333333
LRRN3	-0.2295
TMC3	0.097
EFTUD1	0.0995
PTPRO	0.341166666666667
CLEC12A	0.36875
ACBD4	0.7215
ZDHHC14	-0.627
OTUD7B	1.050375
ACTB	0.6193125
MSRA	-0.34025
LCE5A	1.5255
IFI35	-0.026
BSCL2	-0.1505
ANKRD12	1.09341666666667
CFHR2	0.60725
RGAG1	-0.3575
HSFY1	1.2275
SLC30A5	-0.0935
IMPG1	0.879
GPR109A	1.0845
ZNF185	0.967
IYD	-0.51225
NPCDR1	1.329
SERPINA13	-0.9605
HMGCLL1	2.2655
NEUROG1	1.42266666666667
UBQLN1	-0.3028125
LIN37	0.26
SOCS2	-1.683625
DSCR4	-1.93475
XKR6	-2.6585
GPR142	0.7835
KRTAP13-3	0.399
CCDC15	-1.05566666666667
MOS	0.851
CD1E	-0.9185
OFCC1	-0.0329999999999999
FAM83D	-3.0625
SRFBP1	-0.32725
C9orf96	0.5885
DHDH	-1.062
CCDC90A	-0.348
RABL3	0.7044
CD320	-1.49066666666667
ANGEL2	-0.10325
MRPL21	0.50225
SMG6	0.663666666666667
INSR	2.592375
FLJ14816	-0.724
GLRB	-0.303
C9orf89	1.4625
CIZ1	-0.323375
URG4	-0.609333333333333
LRDD	-1.12166666666667
CBY1	0.117166666666667
NFX1	0.315375
MTERFD2	0.206714285714286
C19orf23	0.153
PGC	-2.82225
IER3IP1	0.5159
RASAL2	0.399666666666667
C1orf89	-1.22325
SYNJ1	-0.537125
NFKBIE	1.09225
FLJ40125	-1.582
TCEB2	0.1771
NOG	-2.3165
POLR2J2	-0.843833333333333
HLA-B	1.568
PCDHA1	-1.115
PPP2R2B	-2.28925
ARHGEF17	0.239833333333333
TCF7L2	1.6015
CHD5	-0.326333333333333
ZNF431	0.032
TBC1D25	-0.83675
ZNF800	0.97875
SCUBE2	3.52690909090909
MYCBP	-0.844
GPX5	0.4725
C6orf129	-0.146333333333333
QSER1	-1.07533333333333
ULK2	2.2795
PIGO	-0.289
NRCAM	0.118214285714286
SLC35E3	0.501625
CSRP2	-1.5875
HYPE	0.4175
MAPK15	0.0701666666666667
MGC14327	0.197
TIMM13	-0.474666666666667
ZNF462	-0.9055
GBA3	0.32775
TEX13A	1.189
MCM6	-1.37822222222222
MTRF1	-0.931625
ABCA7	-0.865
EIF4A2	0.22
ZC3H10	0.7773
RPGR	0.3725
C20orf94	1.187
RP1L1	-0.10875
GPR125	-0.857625
USP22	-0.320714285714286
OR1L4	-0.1785
MLZE	-0.507333333333333
FLJ32065	-0.1235
PTCD1	-0.6295
CRTAC1	1.00666666666667
BXDC2	-1.58475
C18orf1	2.98533333333333
FAM107A	1.11757142857143
EFNA3	-1.7565
P18SRP	-0.1607
CAMKK2	1.00333333333333
KIAA0649	0.841
NES	-1.39366666666667
HS6ST3	3.3725
PON2	-0.8645
TCP11L2	0.2565
CLEC4A	1.715
PRR12	1.202
MLXIPL	-1.4849
C2orf50	1.96
ZNF28	0.46975
ENC1	0.0921666666666667
MAP2K1	-0.639625
FKSG2	1.50925
KIAA0430	1.46
PTP4A1	-1.87394444444444
GPR156	1.447
GTF3C6	0.466
UBR2	0.2179
LOC388272	-2.06675
MAK	0.126
ACOT4	2.167
STC2	3.5755
PIGW	-2.089
SAE1	-1.002125
COL6A1	1.43740909090909
OAZ1	0.246666666666667
STMN4	1.65566666666667
EDG3	1.6345
SGCE	0.170166666666667
IL11	-2.28333333333333
PRSS8	1.318125
YIPF5	0.27775
WNT4	4.55025
CSN2	1.80883333333333
TCF7	-2.5325
TDO2	1.5515
SAMD9	0.6034375
S100A7A	0.072
MMRN1	0.745833333333333
GKAP1	-0.16675
AKR1C3	-2.007125
RNF19A	1.996
GMDS	-1.4875
YKT6	-0.86075
SPARC	2.5046
C12orf31	-0.9735
UBE2V2	-1.30133333333333
FBXL18	-0.74
KIAA0460	1.48725
ADAM22	-0.797857142857143
SERPINC1	-3.86225
KCTD21	0.789
MYOHD1	-1.68
ZNF37A	0.3
GTF3C1	1.00633333333333
CTSZ	2.1825
PRNPIP	-0.560875
DRD1IP	0.53975
NR1I2	-2.53483333333333
ZNF266	-0.1648
SPAG4L	0.768
COX4NB	-1.12875
SAPS1	1.827
APOA1	-3.769
TATDN1	-0.391333333333333
C10orf82	4.777
KPNB1	-0.2195
FOXO3	2.0445
CRYBB2	-1.6345
ZBTB5	-0.269833333333333
SLC25A38	0.11425
DCTN2	-0.0996666666666667
IFT20	0.60575
CTHRC1	2.62675
C1orf31	-0.725125
UHRF1	-0.86175
GPC6	0.60125
C10orf54	1.20475
MCF2L2	-0.825833333333333
WNT9B	0.12825
OLA1	-0.409125
FAM120B	0.2135
TTLL10	0.726
CYorf15A	-4.451
RELN	-2.0167
SCN2B	0.175083333333333
MFHAS1	-1.506
NKX3-2	-0.00699999999999993
RASGRF2	-0.147
SSBP1	-0.909166666666667
KPNA6	0.0493571428571429
LOC389118	-0.042
HS3ST4	-1.7018
SUPT7L	-0.21675
FLJ32658	-2.19525
IGFBPL1	-0.88525
KIAA1641	0.257
SHKBP1	-0.562666666666667
CSF1R	4.86
NAGK	0.1685
MYL2	0.964
HIST1H4C	0.00666666666666667
TOMM7	-0.479875
ADAMTSL3	1.6578
TNFSF14	-0.96525
PRRT2	1.04125
VTA1	-0.420625
AOAH	2.94966666666667
CRISPLD2	1.47778571428571
PNN	-0.8698
TA-NFKBH	-0.23075
ESPN	-0.6095
RBM43	0.204
KIAA1267	0.589875
DDX3X	0.0777777777777778
KIAA1576	-4.869
PLXDC1	4.56733333333333
FLJ25801	-4.368
HNRNPL	0.012
RUNDC3A	0.1275
CASP12	0.603
SH2D5	-1.57375
RPL26L1	-0.228
OR51A7	0.69375
HDC	3.2415
C2orf16	0.961666666666667
SYTL3	1.758
GOLGA4	0.1464375
NOTCH1	-0.699166666666667
ATPAF2	0.09025
ECD	-0.19175
SSX5	-1.29
SNAP91	-0.379
OCA2	-5.22125
PNPO	-0.3915
DAPK1	-0.593166666666667
PINX1	-1.47566666666667
SELENBP1	0.82225
NEK3	0.0313333333333333
TMED4	-0.1045
SSTR4	0.1975
FOSL1	-2.8212
CD40LG	0.138
CES1	-1.78075
DCI	0.512166666666667
B3GAT3	-0.141833333333333
STK17B	-0.753
CNTN6	-0.193
CYP3A4	-1.72783333333333
MBOAT2	1.24757142857143
PISD	-0.290625
USP1	-1.17
PYDC1	0.6905
CENPM	-1.88125
SAR1B	-0.27575
TTC7B	-0.7725
DP58	0.6375
GPC1	0.9135
RBL1	-1.8705
TMEM137	-1.7265
TOB1	1.21991666666667
TCEAL1	2.35233333333333
CENPF	-1.69645454545454
C6	3.31716666666667
PRSS1	-4.01725
PPIL6	1.26566666666667
C6orf124	2.1265
ODZ4	1.63266666666667
SNCB	0.24925
NDUFB9	0.2775
CNOT6L	0.921666666666667
S100A9	-0.871666666666667
TRIM50	0.696
KCTD1	2.1709
WDR63	-0.614
SPEF2	1.4615
RNGTT	-0.758666666666667
CXorf22	-1.07
KCNK16	0.34975
CEP250	-1.286875
ATPBD1B	-0.54125
KCNJ2	4.1965
MT1B	-0.8075
ZNF684	-0.7565
SLC4A1	0.4645
PDHA1	-1.11625
ZNF492	0.1135
TKT	-1.773
BYSL	-0.741875
RNF38	0.48325
AHDC1	0.6795
KLHL2	0.7695
CMTM8	2.86575
DMP1	-0.6425
HERPUD2	0.18475
CRTAM	1.77
ZNF572	0.93925
TMEM16J	-0.184
HSD17B2	-4.819
UBE2G1	-0.577125
AHSA2	-1.9745
PELI2	-0.257
TPX2	-1.721875
ATP9B	0.5815
DAZAP1	0.11575
HMGCS2	0.415833333333333
C17orf38	0.62825
B9D1	-1.89575
NKX2-5	-1.08933333333333
KIAA1276	0.903
LILRB2	3.7555
CSTF1	-0.588666666666667
BTN2A1	-0.583
C15orf48	4.4715
IGF2BP3	-4.349
FAM113B	-0.3745
HRG	-0.207
ZNF131	-0.31425
USP47	1.03707142857143
CCDC88B	-1.559125
HCN1	-0.191222222222222
HTN1	-0.0881666666666667
SYCP3	-0.3
C13orf23	-0.6089
PAPOLA	0.136625
AATK	0.0588
MSH3	0.372
NDUFAB1	-1.19425
ITLN2	-0.130166666666667
BAK1	-0.112333333333333
MRPL45	-0.705833333333333
MTNR1B	0.480333333333333
LOC645843	0.9455
SPECC1L	0.15375
PGCP	0.0025
SPN	-0.697
GPR143	0.367166666666667
ZNF576	0.656833333333333
TMEM39A	-0.1085
ATP5D	0.00416666666666667
MAGEB3	-0.702
RPS5	-1.162
ANP32E	-0.890571428571429
MTMR1	0.351
YEATS4	-1.04225
SYNGAP1	-0.26175
PCOLCE	0.141166666666667
MNS1	0.53375
PCYT2	-0.414833333333333
ZNF182	-0.18525
LAX1	-0.402
SPPL2B	0.9829
ELOVL5	0.6262
PCDHAC1	-0.4415
B4GALNT1	-1.81966666666667
BLOC1S2	0.114625
ZNF673	-0.9989
ARHGAP21	-0.419
IRX5	4.469625
LRFN5	-1.34766666666667
FAM7A1	-0.7665
RAB19	0.903
GINS1	-2.52775
ITM2B	1.4892
PAPSS2	0.630666666666667
OR5BF1	0.3425
ACSL3	0.9535
KIAA1919	-0.263916666666667
GLT8D2	3.120625
UTRN	0.411285714285714
CNN1	0.90825
HISPPD2A	0.243833333333333
SDAD1	0.2095
SIGLEC9	1.0905
RPL35	-0.053
C22orf26	0.7045
IMPDH2	-1.497875
WDR69	-0.8205
SEC14L5	-0.446
CLTA	-0.05275
RP11-529I10.4	-0.4415
GPR37L1	0.282166666666667
OGDH	-0.655
ASB13	2.41466666666667
ZFP14	0.82725
ZCRB1	0.176
KPNA3	-0.514
HSPA1L	1.5395
RHOC	0.369625
LOC554175	0.11775
PPP3CA	1.0212
SLC1A7	-0.1074
ZNF529	-0.964666666666667
RBED1	1.0005
DDB2	-1.4665
FLJ11286	0.415833333333333
SPATA1	0.659
MKNK1	0.179
DYSF	1.22666666666667
ALKBH2	0.09125
NKD1	-3.52766666666667
C1orf174	-0.7245
PLEKHO1	0.932333333333333
ASB10	0.16
RING1	-0.114333333333333
NPC2	0.735375
AVPR1B	0.9585
YTHDF1	-0.407583333333333
LMAN1L	0.672
GSG2	-2.4115
CEP170	-0.8703
RPS4Y2	-5.5275
MSH6	-1.223
HECTD2	0.9005
ZNF556	-0.946166666666667
PLEKHC1	-0.4169
AIRE	0.129833333333333
BCL2L10	-0.32825
LMOD3	0.187
ZBTB8	0.9607
FOXA2	-3.8906
SLCO2A1	1.72425
C3orf46	0.3005
PRDM16	-0.6985
TMEM98	0.30275
FRMD5	-2.5865
PDE6C	1.3575
C1orf216	0.306
EP400	0.0792142857142857
PTK2	0.7355
RNF217	-0.783
NDUFA8	-0.1545
ZFAT1	0.61225
LAMP3	1.636
GLTSCR2	0.561625
NPW	-1.286
LLGL2	0.2609
PPM1K	-0.508166666666667
C20orf177	0.445
KIR2DL4	-0.3089
NFKB2	1.18775
C21orf122	-0.619333333333333
HESX1	-0.2375
GPR114	-0.491333333333333
SLC25A35	-0.402833333333333
GNAT1	0.13975
ORAI3	0.42625
FAM76B	-0.911375
TMEM99	0.0177
TRIM29	-2.5541
CDS1	3.1065
RHEB	-0.3887
C4orf27	-0.437333333333333
RAB3A	-0.4615
OTUD6B	-1.07675
GPD1	1.4465
CDH15	-1.21366666666667
NPM1	-0.383571428571429
TMEM117	-0.814
PRPS2	-0.431583333333333
GCK	-0.232
ADRA2A	5.48733333333333
TSPYL4	1.623
TASP1	-1.0545
WDR19	0.794583333333333
C10orf38	-1.252
PDE4C	-0.719
FYB	0.397
C1orf55	-0.972
PPFIA3	-1.5645
RAD18	-1.4005
C12orf44	-0.606666666666667
CRYBA4	-0.597
HVCN1	1.02075
TAF10	0.110666666666667
C16orf48	-0.8285
DEPDC5	0.772333333333333
LTBP1	0.2495
MAPRE1	-0.416375
FGF8	-0.042
C3orf52	1.77475
SENP7	0.160333333333333
LRRK2	0.4835
RUNDC2A	0.833333333333333
KIAA0355	0.163833333333333
CPEB1	-2.60525
PPEF2	0.0705
ABI2	0.232
KIAA0317	-0.103875
ATF1	-1.47466666666667
DYNC1H1	1.294
DIP	0.1385
TMEM33	0.702944444444445
POLDIP3	-0.61875
C7orf24	-0.7805
GPR171	2.68175
CDC6	-2.3665
PLD1	-1.5728
ITFG2	0.0306
NDUFC1	0.49425
AKNA	-1.46925
NBR1	1.32125
PKHD1	0.409
HPS4	-1.2164
MAFA	1.499
ULBP3	1.01075
DIRC1	1.6795
IMMT	-0.962125
C22orf13	-0.759083333333333
CEL	0.4395
MARK3	-0.41125
ADAMTS2	1.78008333333333
ARPC3	-0.0286666666666667
TMEM10	-0.545375
NPHS1	1.764
BRD8	0.506666666666667
WDR12	-1.605
IDI2	-0.03675
HOXD13	-2.192
OR8G2	-1.80225
SLAIN1	-4.52
GABRQ	-0.4835
NR2C2	-1.0305
NKTR	-0.3227
TLE2	1.166
KIAA0892	0.0316666666666667
AURKA	-2.38590909090909
GPRC5C	-2.93333333333333
TBC1D9B	0.66125
PNPLA6	0.2955
AP3B1	0.12275
NAG	-0.194
C11orf68	0.60725
AKR7A3	2.59175
AHCYL1	0.2385
COP1	-0.5462
RPP14	-0.152666666666667
PCDHB18	0.5475
CDH24	1.31925
KRT17	-2.7276
LACTB2	-2.26375
DDX24	0.5674
PHACTR1	-2.36266666666667
SLC35E2	0.61075
LOXL1	0.52025
IQSEC2	0.976125
RGSL1	-3.063
PCDHGC5	0.0855
MEGF10	-0.48575
PRRX1	1.87733333333333
ASTE1	0.264333333333333
C6orf159	-2.92775
MYOD1	1.37525
GAA	0.21275
ZNF747	1.00625
KLRC1	-2.115375
IL1RL2	0.5285
GDF9	-0.3145
GPR119	0.715
TRAF2	0.310166666666667
HCK	3.25916666666667
BMP6	-2.4945
IL8RA	0.792666666666667
FLJ35848	-0.8285
EFHA1	0.8055
CDSN	-0.288666666666667
C14orf54	-1.5324
LSM3	-0.50325
ZFP41	0.334
C9orf126	-1.2005
VIT	-2.1965
SPCS3	-1.596
DEF8	-1.4171
CHAF1A	-1.5925
C1orf165	-0.279166666666667
ZFPM2	1.23683333333333
FTH1	0.50125
SLC35F1	-1.79875
YWHAH	-0.2685
C17orf66	0.06225
ADRB1	-0.0806666666666667
FOXL1	-0.361
RG9MTD3	0.2765
UMPS	-0.294125
MGC13008	-0.739
KIAA1161	-1.1735
CCDC77	-1.2455
C12orf65	-0.1709
COG4	-1.08916666666667
RCP9	0.248666666666667
RP4-692D3.1	2.76883333333333
CDC2L5	0.493
MGC7036	1.00933333333333
DNAJC11	-0.842
GDF2	0.243833333333333
TIMM17A	-1.36975
HNRNPA0	0.0632
OR2H1	0.523
PCBP1	0.3425
COL23A1	-2.1085
LRRC2	0.334071428571429
NSD1	0.885428571428572
FLJ37078	-1.93425
WDR91	-0.553666666666667
TMEM179	-0.12625
DSCR10	-1.422
CNDP2	0.1996
FYN	-0.61
BEX2	-2.4225
KCND3	1.03833333333333
YPEL5	1.5675
LRRC42	-0.4165
C17orf45	-0.17925
ZNF649	0.9341
LOC150763	0.79225
COL5A2	3.69575
CNGA2	1.42
ELA2B	-1.3275
RAB9B	-0.3455
FAM100A	0.6205
NAIP	0.736
MYOZ2	-0.482375
SPATA12	0.643
XRCC4	-1.32575
CYB561	0.402
CHST10	1.2545
BAI1	-0.566166666666667
BRSK1	0.434666666666667
C17orf89	-0.7185
PDE6H	-2.155
FLJ20309	0.669
MAP7	0.512875
SCN4B	-0.2045
SPAG9	-1.3785
SERTAD1	-0.127
FLJ21963	-1.3485
ANTXR1	1.3162
TMPRSS13	1.72766666666667
ETV7	3.421
DGAT1	0.304833333333333
NKIRAS1	-0.250666666666667
TAC3	-3.75025
CORO1C	-1.38016666666667
RAD54B	-0.4845
HRASLS3	2.298
C21orf42	-0.657
BARD1	-0.267666666666667
ZNF177	1.04
MIP	0.235
ZNF442	1.246
F2	-4.1444
GRIA1	1.605
GALNTL2	2.95433333333333
WNT5A	-2.3818
LENG9	-0.1385
hCG_25371	-1.565
FOXR1	1.0915
TRA@	1.0639
PWWP2	1.02175
C1QTNF7	2.05633333333333
SLC7A4	2.1895
C4orf7	0.132
C17orf80	0.0135
KLK4	2.1175
IL31	0.658
TMEM176A	4.28275
CTNNB1	-0.2931875
BHLHB2	1.59175
TMEM185B	0.694333333333333
ARD1B	-0.80375
C1orf93	1.1765
BRUNOL4	-0.348833333333333
LOC541469	1.32666666666667
UPK2	0.20425
GAS8	-0.267
PATE	0.973
IMPACT	0.443
