Hybridization REF	TCGA-BH-A0DP-11A-12R-A089-07
MTF2	-1.10266666666667
ATP6V1F	-0.329
CCDC94	-0.11625
PERF15	0.0555
CCL11	0.46075
LMO7	-0.038125
DCST1	0.122
ADRBK1	-0.455875
CDRT4	0.402
ZNF84	-0.67125
HOXD8	1.43275
STARD8	-0.187166666666667
FOXP2	-0.2755
CCDC103	1.815
POLR3A	-1.0577
GSC	1.09616666666667
ZNF114	-2.54783333333333
HTR7P	0.0605
LALBA	0.514
RMND5A	-0.512333333333333
PSCD2	0.8755
ZNF409	-0.022
KRTAP1-3	-0.172166666666667
MAF1	0.205
LOC201725	-1.05666666666667
NRN1	-0.9145
SPAG5	-4.71483333333333
DNAH7	2.229
FLJ43860	-0.2385
BRCA2	-2.29925
ACADM	0.491625
CXXC6	-2.467375
RAGE	-0.565
CHMP2A	0.72275
FAM8A1	0.6474
GPR21	0.4135
SLC12A3	-2.94116666666667
FVT1	1.00521428571429
ZDHHC7	0.182625
FLJ44048	-0.10725
SLC44A3	2.5115
SDSL	-0.330666666666667
MMP8	-0.68325
PLA2G12B	-3.45516666666667
ACY1	-0.88825
MT1E	1.7005
OR4K15	0.184
TECTB	-0.379
GPR20	-0.47625
IRAK2	-0.42675
RFPL3	-0.494625
MYO9A	1.22125
NARG1L	-0.0939166666666667
BLMH	-1.388375
CCDC3	3.3655
C9orf21	0.122833333333333
KIAA0513	-0.123166666666667
MIER2	-0.17225
PNMA2	-0.554
SH3BP2	-0.1436
ANXA10	-1.14675
RTN2	1.11466666666667
TFB1M	-0.919
PRPH2	3.0205
C14orf133	0.04075
GOLGB1	1.18541666666667
IRX4	1.26
NFKBIL1	0.062
C10orf62	-0.05075
APBB3	-0.51575
RPS10	0.0108
LOC728378	1.624
TLE3	0.799444444444445
PSMB7	-1.13525
MESDC1	-0.4185
SLC6A1	0.373833333333333
OCLN	1.43358333333333
PTTG3	-4.314
NAGLU	-0.34975
SERTAD4	2.6215
SPRY1	2.5215
FLJ10781	0.758583333333333
MYSM1	0.1385
TRIM4	0.982714285714286
SH3YL1	1.9335
TREM2	3.45516666666667
SERPINI1	2.5105
HDHD3	0.7165
TMEM38A	-0.569625
EID2B	0.0125
TDRD3	0.251166666666667
SEDLP	0.80825
THSD7A	1.92283333333333
NDST3	-2.2385
KLHL15	-0.057
DHRS12	2.28
FBXO9	0.357642857142857
TNPO1	-0.139833333333333
MRPL13	-1.269
SNX5	-2.23516666666667
METTL6	-0.80025
SOD1	-0.118125
CHML	-1.80516666666667
PACS1	0.063
SIRT5	-0.259
CAPN2	0.161
FXYD5	-0.475833333333333
TWISTNB	-0.697375
LRFN1	-0.258166666666667
UBE1L	0.875375
UBE1C	0.8635
OR51B2	0.17225
OR4D11	0.3605
C15orf2	0.221
NR4A1	0.872166666666667
LOC339047	-1.648
TRIM17	1.548625
ATP5G3	-0.690571428571429
RPL15	0.44
ADAMTS8	1.793
HOXC4	-0.795
C14orf37	2.246
CEACAM5	-2.687125
MYT1L	-0.197333333333333
RASA2	0.462375
OSBPL7	-0.636
STAG1	0.3025
GIMAP4	4.38466666666667
FUT3	-0.744
PIF1	-3.94575
LPIN2	0.2221
SH3PX3	0.96875
PDP2	-0.0115
PAPD1	-0.2735
ERP27	4.104
APOOL	-0.318
DIABLO	-0.0475
TRHR	0.163625
ARMC9	-0.647375
RNF152	2.14325
SLITRK3	0.558166666666667
ZNF211	0.9309
PFDN1	-0.269375
RGS11	0.18925
HS6ST1	0.3552
AKR1D1	-1.1515
TNP2	0.177166666666667
STK31	1.286
EML4	-1.30725
SGTA	-0.389666666666667
HIST1H2BI	-1.48333333333333
PSMD6	-1.28583333333333
KIAA1257	0.897
C18orf55	-0.065
FLJ20273	2.885875
RPL28	-0.261166666666667
EPYC	-0.082375
NOX3	0.2325
ELAC1	0.755666666666667
METT11D1	-0.588
BIN2	-0.669166666666667
NACA2	0.31475
CCDC17	-0.79
HM13	-1.1706
UBOX5	0.110375
UBE2O	-1.004375
UBL5	-0.34725
APOLD1	2.001875
C9orf31	0.216
TNFSF8	0.484
ARHGAP29	2.151625
PROKR2	0.023
PDE5A	0.983833333333333
C6orf12	-0.273
TOM1L1	0.9025
WHDC1	0.389875
FOXI1	1.07916666666667
RAB4A	1.2349
TMEM39B	-0.67325
ATPBD1C	-0.03975
FARSA	-1.20133333333333
PLEKHG5	0.751
CMAS	-0.384833333333333
OR7E24	-0.532
SLC30A1	-0.6075
CDC42EP5	1.02666666666667
PLAC1	-3.62975
KLHL18	-0.568
LBA1	0.4412
TAZ	-1.256
CRIP2	1.22075
BTBD11	0.421666666666667
C16orf72	-0.0135
DIO2	1.4019
LRRCC1	-0.0483333333333333
CCDC136	-1.548
PRX	0.962875
RBM5	0.3865
TMEM85	0.64875
TUBGCP4	-1.41416666666667
APLN	-0.02875
CDK7	-0.308666666666667
SSR2	0.2395
CRELD1	0.10725
C19orf46	1.66575
GAL3ST4	0.239333333333333
KBTBD10	0.91975
IL28A	-0.14825
WDR27	0.218
MCM2	-2.3805
SOX14	-0.906
FLJ39743	0.3045
KIAA0922	-0.14175
HIPK4	0.766
FLJ25758	1.0005
C16orf57	-0.758583333333333
PDZD2	2.593
MCC	1.410875
HHLA3	-0.0962
ID2	0.12
C20orf23	1.58041666666667
ZNF688	0.95625
APOC2	-2.71383333333333
LOC440093	0.72475
FAM50B	2.58883333333333
PWP1	-0.411
DNAH10	1.19475
HIST1H2BA	0.00349999999999999
GPR56	0.8595
METAP2	-0.19775
PAN3	0.991
STXBP4	0.31375
PDHX	-0.3465
MTA1	-0.3635
ZBED4	-0.251625
ZNF720	-0.5685
CDK2	-1.5385
RHOJ	2.15625
CDC37	-0.62
ZER1	0.647125
GRK4	-0.01525
PRPH	0.485
POLR2A	-0.1635
OGFOD1	-1.515
NOL5A	-1.6935
PHEX	0.238
FLJ16478	0.28825
C20orf117	-0.51825
CAMTA2	0.54475
C11orf74	0.295166666666667
DDX17	0.26675
C5orf27	0.866125
PLEKHA2	-1.0899
PDE4DIP	-1.1887
SCN7A	1.1395
ZNF559	1.1785
CXCL10	2.156
ZMYM4	0.248166666666667
STK32B	1.1958
KIAA0888	-1.108
TACR3	0.756
CKAP2L	-3.60975
KIF1A	-1.34233333333333
RSPRY1	0.48525
VCAN	-0.5555
CYP27C1	-0.7605
SYDE1	-0.8345
MED12L	-0.59425
ZDHHC21	1.067
NHS	1.146
TM9SF3	0.913833333333333
DDHD1	-0.898625
MAFG	-0.623083333333333
BICD2	-0.2725
C14orf119	-0.3634
C14orf43	0.293642857142857
CDH7	-1.5885
ALKBH5	-0.322785714285714
JUP	1.50775
TMEM41A	-0.238333333333333
MAMDC4	-1.36433333333333
CBX3	-0.93075
LRRC18	0.11075
RBMXL2	-0.68725
PLA2G4D	0.219
FGF13	1.636125
KIF3A	0.904833333333333
PDIA6	-0.36825
DCXR	0.00725
CASKIN2	0.323666666666667
EHD1	-0.2265
MARCKSL1	0.0075
ZNF496	-0.455333333333333
SCAF1	0.0776666666666667
KCTD8	0.1565
TRAF3IP3	0.600285714285715
LSR	0.4075
CXorf1	-0.0966
C14orf112	0.0688333333333333
EIF2B1	0.24925
OMP	0.116
GSTZ1	-0.10025
LOC92017	1.15
ISLR2	2.448
C12orf36	0.3445
GATA2	-1.401
GABRA5	-1.573
CELSR2	-0.542285714285714
STAM2	0.696
TNAP	1.557
PTPMT1	-0.1595
GRP	7.38675
SV2A	-0.993166666666667
MAGEA12	-4.58475
CACNG1	1.5905
C18orf19	-0.87825
GSG1	-0.445166666666667
PTPRJ	-0.666285714285714
FRMPD1	0.0805
ZNF668	-0.5125
PLEKHJ1	-0.946375
ADAT1	-0.6715
TMEM50A	0.8035
UCN3	-0.115
HOOK1	1.133625
IL17B	3.3175
MLKL	-1.40733333333333
TTC14	-0.0655
KLHL5	0.24175
CRYL1	0.457333333333333
FOXH1	-0.9855
NFYB	0.176125
PPM1G	-0.939
GOLGA2LY1	-1.05075
NMT1	-0.152625
HADHA	-0.2407
CHSY-2	0.8565
PLEKHF1	1.47685714285714
SAGE1	-2.3
MUSTN1	0.91775
SUHW4	1.62575
TFEB	1.097
ZFYVE27	0.203
ATG12	-0.553833333333333
BMI1	1.24592857142857
ZIM3	-0.4145
MYH4	0.26275
MASP1	-0.755166666666667
KIAA0984	1.05575
RPAP2	-0.44375
ASB5	0.2425
BOLA3	-1.34516666666667
MIA3	1.00916666666667
KRT35	-0.1265
KIR3DL3	-0.639
MRPL51	-0.5175
SEMA3F	0.488666666666667
NDUFB2	-0.384666666666667
LOC253012	5.10225
FAM46C	0.7994
G6PC	-2.55528571428572
CSAG3A	-5.2615
PREX1	1.1975
SLC25A45	-0.2755
MAPKBP1	0.6968
CPE	1.3483
GNB1	-0.584125
CXCR6	2.2815
TRIM46	-0.65525
C16orf3	0.0966666666666667
HPSE	-0.647875
TIGD3	-0.9045
SPG3A	2.903
LCAT	-0.551833333333333
ST6GAL1	-1.17255555555556
POMC	1.20025
FLJ36031	-0.295666666666667
NSMAF	-0.607166666666667
SKIL	0.163
ADSS	0.228833333333333
HMGCS1	-1.6795
POLR3F	-0.00483333333333333
RAB10	-0.132
ZNF277P	0.710625
ZBTB7B	0.9165
DHRS1	1.10125
ABCC13	0.395125
CNOT3	-0.2995
NFKBIA	2.07125
GAK	-0.372
SFT2D2	0.317833333333333
HOXA6	0.103
CRTC1	0.203
LY6D	0.0655
C20orf72	-0.519333333333333
CPT1A	-1.10425
LMO1	-1.942
EIF3I	-0.27675
PRB4	0.2525
MCM3APAS	-1.475375
C20orf132	-0.0274
FOXF2	-3.34375
S100A12	0.345
MLH1	-0.367666666666667
ACTN1	0.8229
MRPL36	-0.603833333333333
C20orf106	-0.50425
FBXO6	0.122666666666667
MKS1	0.193166666666667
CX3CR1	-0.28875
PDE1B	0.4395
PLP1	-0.719
KISS1	-0.031
C14orf2	-1.21433333333333
TBC1D3P2	-1.175
COMMD6	1.3447
ANKRD7	-1.36475
PTCHD1	1.38975
NARS2	-0.42325
DOCK7	0.027
FAM127B	0.20825
LOC390243	-0.300666666666667
N6AMT2	0.656
ZNF391	0.683
DNAJB14	0.7185
WRB	0.07475
BPI	0.702583333333333
TTC4	0.0116666666666667
FAM10A5	0.4225
GOT1L1	0.3817
MAGED1	0.156125
RESP18	0.19725
WFDC6	0.6165
MT2A	0.4135
C11orf56	0.3105
KIAA1432	-0.666
ROR1	-0.576875
HSD17B14	1.3655
ZFAND2B	0.1635
SAMD4B	-0.037
HEXA	-0.158125
HNRNPU	-0.529818181818182
USP39	-0.3435
NRD1	-0.8185
R3HDML	-0.04325
FLT4	0.561833333333333
OMG	-0.143166666666667
OR52N4	0.24
LOC399818	0.4685
ELA2	-2.1145
VENTXP1	-1.782
RFC5	-1.494
OR52L1	0.2365
PAX5	0.2915
FBXO2	1.746
GMEB1	0.0595
AKT3	0.5245
CRB1	-0.226
CTTN	0.0573333333333333
UTP15	-0.373833333333333
HSBP1	-0.255916666666667
PHF11	1.81725
NDEL1	0.419833333333333
USP8	0.19975
BAIAP2	0.1578125
SI	0.3554
ARSJ	0.508
BAAT	-3.0075
KCNS3	1.852
LOC126147	0.210333333333333
TMEM37	0.92475
C1orf162	2.411
MBD1	0.4027
ITGAL	-0.481833333333333
WDR73	-0.336833333333333
GKN2	-0.112166666666667
ARFGAP1	-1.462375
SLC5A8	2.24166666666667
ZBTB40	-0.101
CYP4B1	4.16266666666667
LYPLAL1	-0.6375
CHST3	1.119
MAP3K9	-0.2115
BTAF1	-0.474333333333333
TFAP2E	0.114
RBM35B	0.3995
LOC441251	-0.676166666666667
ANKRD25	-0.113944444444444
UQCRC2	0.016
MAEA	0.469916666666667
HYAL1	-1.6236
RNPEPL1	-0.2585
CPSF2	-0.75875
PSD3	-0.3676
ABCA13	1.8715
AGR2	2.615125
GBX1	-0.992
HDLBP	-0.276615384615385
ACY3	-0.7995
HECW1	-0.078
ZNF519	0.4635
HOPX	2.143625
ZNF304	1.4925
OR12D3	0.0525
FKSG43	0.09875
METTL1	-0.924125
MFSD3	-1.0239
PSPH	-0.63375
CLCA3	0.0565
DARS2	-2.112
CDC25A	-2.8265
BAIAP2L1	-0.68975
B3GNT5	0.399875
USP29	-0.173
ARHGEF10L	1.3092
ATOX1	-0.58425
ADAM30	0.01675
DNASE1	-1.02475
STT3A	-0.05175
RAB6IP1	-0.16225
PTN	4.9526
C1orf106	-0.889230769230769
HECA	1.89875
RNF122	0.1035
SLC22A18AS	-1.0325
GNG8	-0.295333333333333
ELP4	-0.49875
FAM65A	-0.206666666666667
RPL10A	0.709333333333333
IRS4	0.194
MACF1	1.1241
SEC24D	-0.4575
LOC374395	0.3505
TGFB2	0.887375
MDFIC	0.402
CHRNE	0.027
PCMTD2	0.5085
ATP6V0D1	0.181833333333333
MTA2	-0.052
LZTR1	-0.916166666666667
RAP1A	0.921
AXIN1	-0.61625
POLR1C	0.0575
TRIO	-0.141416666666667
PLXNA4A	0.0985
C5orf33	-0.05325
DEPDC1B	-5.858
ZNF473	-0.649
MTM1	1.10825
GPR107	0.243833333333333
CSNK1A1L	0.643333333333333
FLJ14154	0.211
NLRC4	2.477
ENPP4	2.00483333333333
PADI3	-0.5325
RNF170	0.174375
CG018	2.93066666666667
C16orf7	-0.4095
KCNE1	2.2885
NRM	-1.4855
SLC37A3	0.679857142857143
TPD52L2	-1.04133333333333
UNC5B	-0.12275
C12orf12	-0.174
SDHB	-0.24575
CLRN1	0.37025
NUDT10	0.5335
UGT3A1	-0.17225
FBXW8	0.061875
RHOF	-1.59475
PTPLAD1	0.22725
MYO3B	-0.551
DERA	-0.35825
TPP2	-0.519
C19orf53	-0.384666666666667
GINS3	-1.254
ST6GALNAC5	1.988
CHSY1	0.4685
MGC15705	-0.334
GPR83	0.089
EXT2	0.30625
DOLK	-0.26675
TUBAL3	0.988
ACVRL1	1.7071
ABL2	-1.0335
C14orf156	-1.332
PTPRZ1	0.084125
DIP2C	0.6495
LAMP1	1.577625
RXRA	0.2487
MAP3K5	1.58875
ALKBH1	0.2905
PDLIM7	0.079875
ARL14	-1.1145
SNIP1	0.504333333333333
TIMP3	2.25241666666667
RGS3	0.006
SPAG16	1.1894
ABHD4	0.36875
ARHGEF12	1.33225
GLUD2	1.1725
RAC2	-1.0114
UAP1L1	-1.3505
SLC18A3	-0.4525
YOD1	-0.753916666666667
RALY	-0.703
HMOX2	-0.121875
DGKH	0.18675
DBNDD2	1.27366666666667
YIPF4	0.551125
THAP10	0.07675
ZNF513	0.22475
HAGHL	-2.42216666666667
ITGB4	1.71033333333333
CCDC141	-0.8635
YTHDF3	0.7625
C5orf28	0.627
RPL7L1	-0.541125
TMEM30B	1.43071428571429
ANKRD35	3.263
DUOXA2	-0.2065
TBC1D5	0.481375
DFNB59	0.7405
HRH4	0.45725
MYO6	2.3264
DNAJA4	1.480375
RBM24	0.823125
CEACAM20	-2.39775
RBM23	0.625357142857143
NGFB	0.287
C1orf63	-0.5105
KRTAP7-1	-0.2185
PERLD1	1.7465
NPB	-0.337
C17orf59	0.8254
HSPBAP1	-0.168
SLC15A4	0.539625
PRTFDC1	0.232
OSMR	-0.575571428571429
CYSLTR2	0.054
C19orf25	-0.0674
KIAA1797	-0.287
NLRP6	-0.006
FAM105B	-0.3623
SCRN2	0.271666666666667
LRRC58	-0.4496
RNF17	0.83275
NEIL3	-6.2695
FAM137A	-1.6925
SKP2	-2.72925
PARVA	1.48941666666667
PKLR	-1.475
RNF34	0.327375
A3GALT2	0.00949999999999999
C12orf50	0.4255
SUNC1	-1.44075
FAM102B	-0.263833333333333
CCT2	-1.25475
LRRC37A2	-0.198
ARF4	0.525
SIKE	0.267625
C8orf48	1.5625
MBTPS1	0.922714285714286
GPSN2	-0.165
NCF2	2.1035
SLC12A6	0.209666666666667
MRPL48	-0.4435
HMGN3	0.1115
LRRC62	-1.42475
PAX9	0.349
FAM55A	-0.0585
C20orf42	-0.724833333333333
SCML2	-1.189
BCL9	-0.1735
FAM40A	-0.314
C9orf41	-0.805
ZNF774	0.318
LETM1	-1.5345
PLXNB1	0.301333333333333
NIPSNAP1	-0.554875
USP10	-0.309
F9	0.3275
LIPE	3.53025
CNGB3	0.014
C12orf52	-0.337875
PI4K2A	-0.209625
MED8	-0.12975
STAT4	1.1433
FGD4	0.478666666666667
RNF145	-0.858166666666667
WDR32	0.3252
CLDN2	-0.209
TCEAL8	0.9625
ZMYND8	-0.7271
PDXK	-0.60225
GATAD2A	-1.11075
PTGES3	-0.728
CCM2	-0.5605
TAP1	0.1065
ZNF670	0.78425
ETS2	0.116785714285714
C6orf166	-0.0203333333333333
PRMT2	0.73
OR4B1	0.0255
INTS8	-0.9105
CCDC102A	0.21325
CCDC83	-1.16533333333333
ITGA1	-0.1055
EPHA5	-1.5721
FAM24B	-0.831833333333333
TSGA10	2.9745
HAL	-1.9335
MYOT	2.2435
SPACA3	-0.38725
BCL2L2	0.267
CUGBP2	1.01366666666667
CCNB3	1.0695
RNF113B	0.052
MERTK	0.37725
BAG1	0.87375
VPS36	0.257
ORMDL3	0.8757
C1orf190	1.5315
ZNF625	0.339
CORO2B	-0.90525
ALOX15	-0.802
CST1	-0.169
NUPR1	1.77266666666667
CCL7	-0.6685
SMCR5	-2.0745
DSC2	2.5485
RBMS2	0.342
GRIK4	0.949
TRIM65	-0.4531
TMPRSS6	0.287357142857143
TP53INP2	-0.676
GLB1L	1.06183333333333
LOC388284	0.9035
PUS1	-1.42135714285714
BCL9L	-0.0205
OLFM1	0.165583333333333
RET	-1.558
MASTL	-2.4545
ALX3	-0.1195
IL1RL1	-0.0525
ZNF765	0.3395
C14orf138	0.02775
SNX10	-0.1055
TAC4	0.0655
C1orf64	3.205
POGK	0.163625
MAPK9	0.17625
ZNF366	3.33375
C8orf79	3.4135
CLDN7	1.768
OR5AT1	0.108
TRIM37	-1.89525
LRRC25	1.66225
GRHL2	2.4189
TEKT3	1.92925
LASS5	0.274833333333333
ABCC4	-1.78725
DLG3	0.767125
VGLL1	2.025875
ZFP36L2	2.80716666666667
MFRP	-0.228333333333333
KIAA1799	0.86875
FLJ44379	0.888
PCNX	-0.04925
ANXA9	0.2705
CYP4V2	1.0467
PIK3C2A	0.73875
SRR	0.6395
NOL3	-0.64875
IFITM2	0.593
ARNTL2	-2.545
ZNF595	1.507
NLRP13	2.1075
ASPH	0.394375
CPA2	-0.432
PVRIG	-1.69066666666667
LEPR	2.56066666666667
C16orf42	-0.1865
SH3BGRL	2.613
FAM77D	-0.0333333333333333
FNDC7	0.278
C9orf6	0.806166666666667
NOTCH2NL	0.943333333333333
PGBD1	0.0493333333333333
SYNGR2	0.3385
PITPNA	-0.1771875
PRPF4B	-0.00380000000000003
SLC43A3	-0.576071428571429
NRBP1	-0.1585
SLC25A22	-0.6545
ILK	0.518375
SLC22A8	-0.0936666666666667
MRPS7	-0.173
PITX2	-3.38175
FABP3	-0.734125
OR1L1	0.2155
LOC728215	-0.485125
BLID	-0.7555
KIAA1217	3.83270588235294
TFPT	-0.487
AP4B1	-0.95125
VBP1	-0.436
OR1K1	-0.048
MORC3	0.841
BHMT2	1.2395
C3orf10	0.7525
FZD7	3.19383333333333
WFDC10A	0.0015
PMS2CL	-0.65775
CCDC32	0.7
FA2H	-0.91175
ALG13	0.1795
TTLL7	-0.468
SPOCK3	1.0955
SLC13A2	0.254
AIM1	2.15125
GPRC6A	-0.403
EGR2	5.49375
MED11	0.2405
WWC1	1.55075
SH3GL3	-3.3085
RIF1	-0.586142857142857
PRLH	-0.4495
VLDLR	0.0465
DBT	0.246375
C21orf63	2.02125
CGGBP1	-0.159875
KRTAP12-2	-0.514
TADA3L	0.273375
ZBTB16	3.66925
PDGFB	0.925125
RFX1	0.041
UQCRB	-0.2951
LOC133874	-1.1215
HPS3	-2.079
LGALS3BP	-0.5804
DKFZP564O0823	1.85935714285714
MRFAP1L1	1.27375
HOXA10	-0.4845
NGB	-0.128
KIF21A	-1.62015384615385
IFLTD1	0.419
LZTS1	0.02825
ARHGEF3	1.94375
RHBDL3	0.354
CSNK1G2	-0.929583333333333
ChGn	0.32725
KIAA1244	2.05016666666667
GABRB2	0.182
MGC72080	-1.6855
CD27	2.757
EGLN1	-1.6862
PEX13	0.353
RWDD3	0.43675
RNF12	-0.528
GRIN2B	-0.1935
ADAMTS14	-1.0415
DYDC2	-0.771
ATP6AP1	0.162
NR1H2	-0.405
PDK2	1.131
C3orf17	-0.0308333333333334
SLC38A2	-0.410285714285714
SLC25A29	0.0883333333333333
C15orf29	0.714625
ADAM9	0.108
TMUB2	0.235875
GPR176	-0.73925
AGK	-0.36175
MCCD1	0.08625
NDUFA4	-0.63625
TMEM146	-0.44225
DUSP1	3.110125
UNQ6975	0.4125
EMX2OS	4.1455
INSM2	0.07275
LUZP4	-0.14175
SETD6	-0.705
P2RY2	2.29475
SLC45A2	-1.792
RABGAP1	0.637666666666667
UBXD5	0.490625
GPRC5A	-0.7889
PAK3	3.4695
LOC63920	-0.245
TGFBR1	0.8938
KRTAP6-3	-0.1065
SFMBT2	-0.1675
CDC42	-0.1185625
C11orf35	-0.2945
TTLL2	0.16725
UACA	1.18225
CD97	-1.3682
SETD5	-0.40375
NINJ2	-1.58025
PTER	0.269833333333333
POMGNT1	0.072
KRTAP4-2	-0.3155
ECGF1	0.99325
HRB	-0.433
ATP1B2	-0.0393
LOC400506	-1.12375
COL4A3BP	1.17675
C6orf97	1.7745
GRHPR	0.364125
TAS2R1	0.338
SEMA7A	-2.2235
EDF1	0.05025
ODF2L	0.7229
PCID2	-0.231333333333333
GTF2H4	-1.306
ZCCHC3	-0.578625
CGB2	-0.445166666666667
NEUROD1	-0.28775
C20orf75	-0.00849999999999998
RP5-1054A22.3	2.13616666666667
IFNA5	0.0635
ZNF134	0.629666666666667
MGC119295	-1.7103
ZSWIM6	-0.389875
SMEK1	0.378
PCGF2	0.09825
C1orf102	2.32825
CYP2A13	0.5825
KCNH6	-0.7037
MDM1	0.7256
ALDH7A1	1.00466666666667
C9orf75	-0.92175
VDAC3	-0.44175
OR51T1	-0.2355
EIF3F	-0.212166666666667
KCNJ10	-0.549125
LENG8	-0.13175
EDEM2	-0.147833333333333
CCNJL	0.225833333333333
DHX37	-1.1925
CRYGN	1.231
AATF	-0.745125
ZNF630	1.59975
E2F5	-0.791
WFDC13	-0.2025
FTSJ3	-0.805666666666667
C4orf33	1.04025
LHFPL4	-2.29725
C19orf56	0.396916666666667
SMAD4	1.016875
AFM	-0.408
G0S2	2.31825
FCHSD2	-0.234
RRP1B	-1.4688
EEF1B2	-0.3255
STAT6	1.83033333333333
ZNF195	-0.0735
GNL1	-0.399666666666667
ZNRF2	1.35383333333333
PER3	1.441125
ASB16	-0.16125
C10orf10	3.41557142857143
ADCY8	-2.85033333333333
C9orf58	0.0385
ARMC10	-0.4035
PSG1	0.0995
DHX34	-0.31625
VARS2	-0.999375
NFIC	0.37675
ITPR2	1.82
AGXT2	0.5755
OR6K3	-0.0745
H2AFZ	-1.70625
MLLT3	0.799916666666667
COX4I2	1.53475
CCNT2	0.701875
PLK4	-2.99075
NUMBL	-0.608
MED16	-0.00225
PLEKHQ1	0.39425
GOSR1	0.395166666666667
BTG4	-0.634
RPL30	0.26825
IGSF5	-0.2055
IGFL2	0.0155
ELMOD2	0.4125
SHC3	-0.592666666666667
HAVCR1	-0.2635
DYNC2H1	1.024625
RNF5	-0.102333333333333
C2orf7	-0.67425
NLF1	-0.334
KLHL25	0.0645
LRP10	1.2152
KRI1	-0.99425
PUS7L	-0.479833333333333
MGMT	0.84325
HOXD1	-0.916333333333333
CSH1	0.0393
ATG16L2	-1.13925
FLJ44635	1.119
CHODL	1.76825
EXOSC8	-1.05025
SLC28A1	-0.31775
MYO7B	-0.831
SEH1L	-0.7508
MTNR1A	0.031
TSPAN5	0.951666666666667
CDC45L	-5.347
AMIGO1	0.595
ATAD3A	-1.966
OSGIN2	0.024
PDIK1L	0.668166666666667
DARC	3.764
PIPSL	-0.0495
SHMT1	-0.133
CRISP3	-0.243
POPDC2	3.51183333333333
ZRANB2	-0.533833333333333
FBXL8	0.092
TRIP13	-4.30881818181818
EIF5AL1	-0.8595
POU5F1P3	-5.16033333333333
IL6	0.501333333333333
CXorf38	-1.0315
IFNA16	-0.0805
FBXL2	1.734
BRD1	0.8655
STATH	0.47725
FBXO44	0.704
MCCC2	-0.539
CDC2	-4.0865
C5orf23	0.82225
IVD	0.378333333333333
C10orf122	-0.519
MSL3L1	-0.000400000000000006
MVP	0.089
EPOR	-0.3498
ZMYM1	0.0248333333333333
BCL7C	0.363333333333333
PSTPIP2	0.9371
LYPD1	-2.594
OR8G5	0.5005
ZP3	-0.881666666666666
BCAS4	-0.0406666666666667
EDG6	1.1
ISY1	-0.137
PRAMEF2	-1.05225
CUL1	-0.089625
RNF213	-0.5123
CCRK	0.8055
DHX9	-0.316625
C13orf29	-0.347
NCKAP1	0.643333333333333
MRPL43	0.689928571428571
XPR1	0.369
PKN2	0.5756
PODNL1	1.1945
ZNF333	0.677125
DALRD3	0.48375
OPN1SW	0.0425
BTBD6	0.44
C11orf82	-3.5355
OR5P3	-0.022
DUSP11	0.813
L1CAM	-1.4969
NEK11	2.332
OR7E91P	0.83
CNTN3	1.9943
CREB3L2	-0.114
ZBTB37	-0.029
KIAA1324L	1.29675
NDUFB10	-0.308333333333333
NUDT2	0.613
GTPBP8	-0.52575
CACNA1D	1.181875
PRKAA2	-0.305333333333333
PRDM8	-0.016
MGC16075	-0.414
KRT14	2.63657142857143
PP8961	0.04725
MRPL18	-0.17575
ABCG2	-1.05675
PACRG	3.27075
BBS2	0.83275
KREMEN2	-3.872
FBXO21	0.9965
HNRPUL1	0.1535
GRB10	0.631
CLSTN1	0.527625
LMAN2	-0.2096
C17orf61	-0.3075
NIPSNAP3A	1.00925
INSIG2	0.702833333333333
PCDHB7	0.769333333333333
STXBP2	0.349125
CMAH	2.60875
SEMA5B	-2.249
ZNF155	0.588833333333333
COQ6	0.0746666666666667
PRPF4	-1.08875
TSPAN15	2.1579
VN1R5	0.213
LATS2	0.807
SELK	0.50725
PGK2	-0.288
MS4A1	-1.043625
TYW3	-0.1462
KRTAP5-1	0.039
RCCD1	-1.80016666666667
BTN1A1	0.14825
DDX28	-0.04075
TMEM65	-0.0515
LOC92345	0.11275
TTC31	-0.3085
WDR46	-0.929833333333333
CHP2	-0.48
LSP1	0.036625
ZNF542	0.488
EXOSC1	-0.05725
ARHGAP18	-0.2315
LRRTM4	-0.28925
MAOB	3.75741666666667
CACNB4	1.92675
MGC33846	1.08775
RANBP3L	3.099
ATP5L	0.320125
ONECUT1	-3.438
NUDT9	0.367
TMEM149	-0.947
STX17	0.531
IGSF10	-0.43725
TMPRSS9	0.299
BMPR2	1.42175
ALLC	0.0395
KLF7	0.90775
GCC1	0.5127
TIMM9	-0.73475
CDO1	3.1485
MGC10701	-0.768833333333333
IFI6	-0.350833333333333
FRMD8	0.9125
MGAT2	-0.205
WBP5	0.870166666666667
CNIH2	-0.5395
KIAA0907	-1.431
KCNH8	2.6305
CTSG	0.10275
GRIK1	4.45633333333333
CUL5	0.9135
FRMD1	0.076
OR9A4	0.9265
SYT6	-1.4385
FOXD4L2	0.23125
ANAPC2	-0.123666666666667
OPN5	0.3335
TAF13	-0.94325
LYG2	-0.78775
GGNBP1	-0.265
C11orf40	0.496
OTX2	-1.038
REG4	-0.112666666666667
EIF5	0.304375
PALB2	-0.7805
SEPSECS	0.1463
RNASE3	-0.46675
TRIM49	-1.6035
POLR2K	-0.21
GPR42	-0.094
C8B	-2.92775
SASS6	-0.6115
PREB	-1.045
OR3A3	0.306
TUBA8	0.286375
IGLV2-14	-0.20975
STIL	-3.35475
ANKFN1	-0.648666666666667
