Hybridization REF	TCGA-AN-A0FL-01A-11R-A034-07
ARL3	-2.05075
SURF6	-0.494
MLLT10	-2.11442857142857
FLJ11171	0.0726666666666666
TDGF1	-3.6365
ERCC6	0.47675
EIF2AK4	-0.42725
BAZ1A	-0.149666666666667
LRRN3	-0.503
TMC3	-0.5285
EFTUD1	-0.227
PTPRO	-0.0816666666666667
CLEC12A	-0.391875
ACBD4	-0.365875
ZDHHC14	0.9585
OTUD7B	2.740125
ACTB	0.4141875
MSRA	1.58675
LCE5A	1.565
IFI35	0.15025
BSCL2	0.783166666666667
ANKRD12	0.55675
CFHR2	-0.1315
RGAG1	-0.328666666666667
HSFY1	0.136
SLC30A5	-0.444916666666667
IMPG1	0.4665
GPR109A	0.7745
ZNF185	0.416
IYD	0.27775
NPCDR1	0.8025
SERPINA13	0.619
HMGCLL1	-2.583
NEUROG1	1.6515
UBQLN1	0.419875
LIN37	1.0065
SOCS2	-3.68
DSCR4	-2.38775
XKR6	-1.293
GPR142	0.7845
KRTAP13-3	0.84
CCDC15	-1.4365
MOS	0.167
CD1E	-1.665
OFCC1	0.7975
FAM83D	-1.44725
SRFBP1	-0.29425
C9orf96	-0.2805
DHDH	-0.7015
CCDC90A	0.446
RABL3	1.3888
CD320	-0.223833333333333
ANGEL2	-0.0993333333333333
MRPL21	0.1385
SMG6	-0.445333333333333
INSR	1.8173125
FLJ14816	-1.396
GLRB	0.9415
C9orf89	1.27875
CIZ1	-0.6875
URG4	-1.59916666666667
LRDD	-1.45866666666667
CBY1	1.4505
NFX1	-0.117875
MTERFD2	-0.494428571428571
C19orf23	0.705
PGC	-2.5715
IER3IP1	-0.5604
RASAL2	0.446083333333333
C1orf89	-0.9995
SYNJ1	-0.444375
NFKBIE	1.6915
FLJ40125	-1.4245
TCEB2	0.3491
NOG	-1.761
POLR2J2	-0.1315
HLA-B	2.319
PCDHA1	-0.9425
PPP2R2B	-1.50175
ARHGEF17	0.615666666666667
TCF7L2	2.87621428571429
CHD5	-0.976333333333333
ZNF431	-0.795625
TBC1D25	0.286
ZNF800	1.3445
SCUBE2	-2.58590909090909
MYCBP	0.555666666666667
GPX5	0.448
C6orf129	0.244166666666667
QSER1	-0.665
ULK2	-0.98875
PIGO	-0.0191666666666667
NRCAM	1.19064285714286
SLC35E3	-0.018
CSRP2	-2.80025
HYPE	0.36775
MAPK15	0.3535
MGC14327	-0.1315
TIMM13	-0.647833333333333
ZNF462	2.6845
GBA3	-0.2965
TEX13A	0.1425
MCM6	-1.41844444444444
MTRF1	-1.2785
ABCA7	-2.0455
EIF4A2	-1.93175
ZC3H10	0.3933
RPGR	-1.452
C20orf94	1.058
RP1L1	-0.26875
GPR125	0.547285714285714
USP22	-0.449928571428571
OR1L4	0.07325
MLZE	1.81125
FLJ32065	-1.4285
PTCD1	0.33275
CRTAC1	0.6205
BXDC2	-2.55375
C18orf1	0.575166666666667
FAM107A	3.08628571428571
EFNA3	0.79525
P18SRP	-0.9976
CAMKK2	0.0685
KIAA0649	-0.231
NES	1.204
HS6ST3	0.63125
PON2	-0.54375
TCP11L2	-0.80425
CLEC4A	-0.0295
PRR12	1.221
MLXIPL	-1.2057
C2orf50	0.1795
ZNF28	0.7715
ENC1	0.261666666666667
MAP2K1	-1.179875
FKSG2	1.43225
KIAA0430	0.73425
PTP4A1	-1.126
GPR156	2.0935
GTF3C6	-0.449
UBR2	0.7339
LOC388272	-0.90075
MAK	-0.324
ACOT4	-0.2625
STC2	-3.07633333333333
PIGW	-1.40525
SAE1	-0.490875
COL6A1	0.00490909090909095
OAZ1	-0.311166666666667
STMN4	0.259166666666667
EDG3	-0.2765
SGCE	0.191666666666667
IL11	-2.47016666666667
PRSS8	3.693875
YIPF5	-0.113333333333333
WNT4	1.0135
CSN2	0.375
TCF7	-2.40525
TDO2	2.63775
SAMD9	0.8284375
S100A7A	-1.32
MMRN1	0.8575
GKAP1	-0.019
AKR1C3	2.011125
RNF19A	0.628875
GMDS	1.76825
YKT6	-1.267
SPARC	0.1486
C12orf31	-0.616
UBE2V2	-1.584
FBXL18	-0.248333333333333
KIAA0460	2.01025
ADAM22	-1.562625
SERPINC1	-5.1705
KCTD21	0.32475
MYOHD1	-2.36875
ZNF37A	0.963166666666667
GTF3C1	-0.190333333333333
CTSZ	2.52075
PRNPIP	-0.85475
DRD1IP	0.15275
NR1I2	-2.85766666666667
ZNF266	-0.9485
SPAG4L	0.3695
COX4NB	-0.07475
SAPS1	0.632333333333333
APOA1	-3.52325
TATDN1	-0.410833333333333
C10orf82	-2.8115
KPNB1	-1.173
FOXO3	1.125
CRYBB2	-1.092
ZBTB5	0.2095
SLC25A38	-1.75125
DCTN2	-0.589666666666667
IFT20	-0.49825
CTHRC1	0.25375
C1orf31	0.39325
UHRF1	-1.7496875
GPC6	-1.51025
C10orf54	1.542
MCF2L2	-0.0898333333333333
WNT9B	-0.13875
OLA1	-1.250625
FAM120B	-0.21425
TTLL10	0.4415
CYorf15A	-4.4
RELN	-2.6994
SCN2B	-0.163083333333333
MFHAS1	0.371
NKX3-2	-0.320333333333333
RASGRF2	-1.037
SSBP1	-0.577833333333333
KPNA6	-0.232357142857143
LOC389118	0.4955
HS3ST4	3.5254
SUPT7L	-1.416625
FLJ32658	-0.91775
IGFBPL1	-0.36075
KIAA1641	-1.008
SHKBP1	-0.594
CSF1R	4.50625
NAGK	0.11
MYL2	0.32425
HIST1H4C	-0.674833333333333
TOMM7	-0.318875
ADAMTSL3	1.2075
TNFSF14	-1.0445
PRRT2	-2.97975
VTA1	-0.47125
AOAH	1.1155
CRISPLD2	0.188714285714286
PNN	-0.9673
TA-NFKBH	-0.128
ESPN	-0.06775
RBM43	-0.8625
KIAA1267	0.754125
DDX3X	0.187277777777778
KIAA1576	-3.672
PLXDC1	3.91133333333333
FLJ25801	-3.44825
HNRNPL	0.19575
RUNDC3A	0.229833333333333
CASP12	0.3875
SH2D5	-1.25925
RPL26L1	-0.9565
OR51A7	0.29025
HDC	0.0185
C2orf16	-0.116
SYTL3	3.45525
GOLGA4	-0.1510625
NOTCH1	0.94
ATPAF2	-0.397
ECD	-0.486
SSX5	-1.07433333333333
SNAP91	0.416
OCA2	-1.9115
PNPO	0.220166666666667
DAPK1	-0.57
PINX1	-0.425166666666667
SELENBP1	1.6315
NEK3	-1.11291666666667
TMED4	0.0895714285714286
SSTR4	-0.323
FOSL1	-1.8688
CD40LG	0.2995
CES1	-1.82775
DCI	1.60933333333333
B3GAT3	-0.006
STK17B	0.77425
CNTN6	0.6425
CYP3A4	-1.02033333333333
MBOAT2	-0.136714285714286
PISD	-0.416625
USP1	-1.182
PYDC1	2.44316666666667
CENPM	-0.619375
SAR1B	0.47975
TTC7B	-0.697
DP58	0.4925
GPC1	-0.20025
RBL1	-1.94375
TMEM137	-2.10083333333333
TOB1	0.951333333333333
TCEAL1	0.00400000000000001
CENPF	-1.33209090909091
C6	-0.4622
PRSS1	-3.358
PPIL6	0.972666666666667
C6orf124	0.206
ODZ4	-1.28033333333333
SNCB	0.9955
NDUFB9	2.470875
CNOT6L	1.33766666666667
S100A9	-0.117166666666667
TRIM50	0.544
KCTD1	2.7413
WDR63	-0.02325
SPEF2	1.67625
RNGTT	-0.6655
CXorf22	-0.2575
KCNK16	0.16025
CEP250	-0.789
ATPBD1B	-0.5385
KCNJ2	3.7865
MT1B	-2.39
ZNF684	-0.8675
SLC4A1	0.09775
PDHA1	0.65775
ZNF492	-0.438875
TKT	-2.58175
BYSL	0.36125
RNF38	1.172625
AHDC1	0.3165
KLHL2	1.014375
CMTM8	3.41375
DMP1	0.5385
HERPUD2	0.46025
CRTAM	1.80116666666667
ZNF572	2.128
TMEM16J	-1.5655
HSD17B2	-1.561
UBE2G1	-0.46425
AHSA2	-4.07325
PELI2	1.451
TPX2	-3.053625
ATP9B	0.67
DAZAP1	-0.03875
HMGCS2	0.399833333333333
C17orf38	0.288
B9D1	-1.2665
NKX2-5	-0.555333333333333
KIAA1276	-0.46575
LILRB2	3.4455
CSTF1	-0.4025
BTN2A1	-0.7645
C15orf48	1.341
IGF2BP3	-3.85725
FAM113B	-1.56066666666667
HRG	0.047125
ZNF131	-0.8785
USP47	-0.328785714285714
CCDC88B	-0.91275
HCN1	-0.5316
HTN1	7.44033333333333
SYCP3	-0.4145
C13orf23	0.4018
PAPOLA	0.5608125
AATK	0.3796
MSH3	-0.371
NDUFAB1	-0.559
ITLN2	-0.919166666666667
BAK1	1.453
MRPL45	-1.578
MTNR1B	-0.119333333333333
LOC645843	0.1245
SPECC1L	0.458125
PGCP	0.42625
SPN	-0.710625
GPR143	0.727
ZNF576	1.82033333333333
TMEM39A	1.2627
ATP5D	0.9865
MAGEB3	-3.404
RPS5	-0.965166666666667
ANP32E	-0.00157142857142853
MTMR1	1.1445
YEATS4	-2.11875
SYNGAP1	0.27
PCOLCE	-1.7685
MNS1	-0.41575
PCYT2	1.41766666666667
ZNF182	-1.31125
LAX1	-0.6185
SPPL2B	1.0398
ELOVL5	-1.3028
PCDHAC1	-0.243
B4GALNT1	-1.66183333333333
BLOC1S2	-0.74575
ZNF673	-1.0008
ARHGAP21	-0.9965
IRX5	3.14975
LRFN5	-1.72533333333333
FAM7A1	-1.7935
RAB19	-0.0035
GINS1	-1.894
ITM2B	2.4737
PAPSS2	-1.80033333333333
OR5BF1	1.0705
ACSL3	0.222125
KIAA1919	0.287083333333333
GLT8D2	0.520625
UTRN	0.656857142857143
CNN1	0.14275
HISPPD2A	-1.46266666666667
SDAD1	0.432375
SIGLEC9	0.1515
RPL35	-0.191571428571429
C22orf26	-0.5725
IMPDH2	-2.6235
WDR69	-1.1365
SEC14L5	-0.583166666666667
CLTA	0.61025
RP11-529I10.4	0.053
GPR37L1	0.333833333333333
OGDH	-0.5085
ASB13	-0.3655
ZFP14	-1.39825
ZCRB1	-0.1735
KPNA3	0.4715
HSPA1L	0.683
RHOC	0.84825
LOC554175	-0.157
PPP3CA	3.1898
SLC1A7	-0.6453
ZNF529	-0.869666666666667
RBED1	0.34875
DDB2	-2.3455
FLJ11286	0.751166666666667
SPATA1	1.005
MKNK1	-0.555166666666667
DYSF	1.274
ALKBH2	-0.85075
NKD1	-3.14816666666667
C1orf174	0.57925
PLEKHO1	0.0905
ASB10	0.554
RING1	-0.197333333333333
NPC2	0.9535
AVPR1B	0.3025
YTHDF1	0.1625
LMAN1L	0.4605
GSG2	-1.2395
CEP170	-0.6299
RPS4Y2	-5.135
MSH6	-2.1705
HECTD2	-1.21233333333333
ZNF556	0.961666666666667
PLEKHC1	-0.5573
AIRE	0.500166666666667
BCL2L10	2.03975
LMOD3	0.661666666666667
ZBTB8	-1.3158
FOXA2	-3.3492
SLCO2A1	4.457
C3orf46	0.2325
PRDM16	2.60033333333333
TMEM98	-1.9875
FRMD5	-2.711
PDE6C	0.0805
C1orf216	0.579166666666667
EP400	-1.102
PTK2	2.04483333333333
RNF217	1.831
NDUFA8	1.0965
ZFAT1	1.30325
LAMP3	5.1295
GLTSCR2	0.573125
NPW	-0.62
LLGL2	0.4116
PPM1K	0.924833333333333
C20orf177	-1.517
KIR2DL4	0.6226
NFKB2	0.036
C21orf122	-0.917666666666667
HESX1	-1.272
GPR114	-0.5545
SLC25A35	-0.956666666666667
GNAT1	-0.2535
ORAI3	-0.01175
FAM76B	0.199625
TMEM99	-0.7759
TRIM29	-0.1809
CDS1	3.4335
RHEB	-0.013
C4orf27	-1.26433333333333
RAB3A	-0.6885
OTUD6B	-0.12425
GPD1	1.035875
CDH15	-0.874
NPM1	-1.74542857142857
TMEM117	-0.10975
PRPS2	0.211666666666667
GCK	-0.6455
ADRA2A	0.1255
TSPYL4	0.261333333333333
TASP1	-1.0465
WDR19	-0.70975
C10orf38	-0.1435
PDE4C	-0.18
FYB	-0.700583333333333
C1orf55	0.772333333333333
PPFIA3	1.49125
RAD18	-0.5265
C12orf44	0.741166666666667
CRYBA4	-0.913
HVCN1	0.1765
TAF10	0.0851666666666667
C16orf48	-0.093
DEPDC5	1.5845
LTBP1	-1.1865
MAPRE1	-0.478375
FGF8	-0.1125
C3orf52	-0.34725
SENP7	-0.366166666666667
LRRK2	1.69425
RUNDC2A	0.921666666666667
KIAA0355	0.0153333333333333
CPEB1	-2.95025
PPEF2	0.495
ABI2	-0.314666666666667
KIAA0317	0.30725
ATF1	-0.393
DYNC1H1	1.0315
DIP	1.59725
TMEM33	1.46872222222222
POLDIP3	1.0115
C7orf24	0.82775
GPR171	0.43125
CDC6	-2.5775
PLD1	0.1295
ITFG2	-0.8097
NDUFC1	0.96625
AKNA	-1.18375
NBR1	0.05225
PKHD1	0.102125
HPS4	-0.4908
MAFA	1.95925
ULBP3	-1.356
DIRC1	-0.0425
IMMT	-0.84975
C22orf13	0.423416666666667
CEL	0.21075
MARK3	-0.6455
ADAMTS2	-0.367333333333333
ARPC3	-1.06466666666667
TMEM10	0.289625
NPHS1	-0.12425
BRD8	-1.40366666666667
WDR12	-0.45725
IDI2	-0.6935
HOXD13	-1.008
OR8G2	-0.802
SLAIN1	1.0085
GABRQ	-0.30475
NR2C2	0.08075
NKTR	-0.839
TLE2	1.582
KIAA0892	-0.362166666666667
AURKA	-2.17709090909091
GPRC5C	1.36016666666667
TBC1D9B	-1.29475
PNPLA6	-0.539833333333333
AP3B1	-0.7125
NAG	-1.31825
C11orf68	0.2475
AKR7A3	-0.272
AHCYL1	-0.246583333333333
COP1	-0.138166666666667
RPP14	-0.701916666666667
PCDHB18	-0.0935
CDH24	1.395
KRT17	-1.617
LACTB2	-0.705
DDX24	0.9803
PHACTR1	-0.688166666666667
SLC35E2	0.51925
LOXL1	-3.0625
IQSEC2	0.777375
RGSL1	0.618
PCDHGC5	0.318
MEGF10	0.634375
PRRX1	-0.576833333333333
ASTE1	0.979833333333333
C6orf159	-2.33
MYOD1	1.5785
GAA	0.58825
ZNF747	-0.12425
KLRC1	-2.32375
IL1RL2	0.8225
GDF9	-0.88025
GPR119	0.596
TRAF2	-0.182
HCK	1.64016666666667
BMP6	-3.06425
IL8RA	0.8335
FLJ35848	-0.5115
EFHA1	-0.51875
CDSN	-0.531666666666667
C14orf54	-0.619166666666667
LSM3	-1.04225
ZFP41	0.5035
C9orf126	-0.879666666666667
VIT	-0.4445
SPCS3	-0.88425
DEF8	-0.7843
CHAF1A	-2.496
C1orf165	-1.62183333333333
ZFPM2	-0.513333333333333
FTH1	-0.0845
SLC35F1	-1.66425
YWHAH	0.62275
C17orf66	0.522833333333333
ADRB1	0.549
FOXL1	2.961
RG9MTD3	-0.427
UMPS	0.553
MGC13008	-0.0185
KIAA1161	1.774
CCDC77	-3.1985
C12orf65	-0.0789
COG4	-0.985333333333334
RCP9	1.47583333333333
RP4-692D3.1	0.923
CDC2L5	0.1145
MGC7036	-0.826333333333333
DNAJC11	0.41775
GDF2	0.209833333333333
TIMM17A	-0.35675
HNRNPA0	-0.6788
OR2H1	-0.08725
PCBP1	-0.00974999999999998
COL23A1	-2.38775
LRRC2	0.344285714285714
NSD1	0.171857142857143
FLJ37078	-2.36225
WDR91	0.2975
TMEM179	-0.19125
DSCR10	0.5815
CNDP2	-0.3757
FYN	-1.558
BEX2	1.5455
KCND3	0.17625
YPEL5	0.6835
LRRC42	-0.473166666666667
C17orf45	-0.70525
ZNF649	1.4955
LOC150763	1.39375
COL5A2	0.545916666666667
CNGA2	1.1125
ELA2B	-0.4535
RAB9B	-0.94125
FAM100A	0.42875
NAIP	-1.76321428571429
MYOZ2	-0.549625
SPATA12	-1.4325
XRCC4	-2.34775
CYB561	0.9109
CHST10	-2.53125
BAI1	-1.34416666666667
BRSK1	-0.677666666666667
C17orf89	0.525125
PDE6H	-0.321
FLJ20309	0.9874
MAP7	0.719
SCN4B	0.83525
SPAG9	-1.579875
SERTAD1	0.665666666666667
FLJ21963	-3.2615
ANTXR1	-1.278
TMPRSS13	2.57166666666667
ETV7	3.389
DGAT1	2.026
NKIRAS1	0.172
TAC3	-4.615
CORO1C	-1.10408333333333
RAD54B	-1.64325
HRASLS3	1.83783333333333
C21orf42	-0.4965
BARD1	-0.133166666666667
ZNF177	-1.4715
MIP	0.6025
ZNF442	0.375
F2	-3.5924
GRIA1	-0.323625
GALNTL2	-0.4175
WNT5A	-0.5724
LENG9	0.085
hCG_25371	-0.6905
FOXR1	0.7355
TRA@	0.5881
PWWP2	1.7455
C1QTNF7	0.893166666666667
SLC7A4	0.02175
C4orf7	-0.564
C17orf80	0.617166666666667
KLK4	0.497166666666667
IL31	0.237
TMEM176A	2.58125
CTNNB1	0.0035
BHLHB2	-0.394
TMEM185B	0.657333333333333
ARD1B	0.23625
C1orf93	1.2905
BRUNOL4	-0.576666666666667
LOC541469	-1.07425
UPK2	0.1875
GAS8	0.0408333333333333
PATE	0.325
IMPACT	0.89675
WNK4	-1.58333333333333
HNRPLL	-1.022375
GAD2	0.88475
ITGA6	3.60275
BMP15	-0.0221666666666666
CYP2A7	-0.022875
RIC8A	-0.22875
CCND1	-0.961333333333333
USP35	-0.21
DSCR2	-0.96025
CCL4	3.07416666666667
ZCCHC10	-0.6345
NOL11	-1.06775
TRPM2	0.943916666666667
PSMD2	-0.299909090909091
CHTF18	-2.379
USP18	1.80775
RRAS	-0.237875
LAMC3	0.524
TOX	-3.7455
PCDH15	0.4955
GABRG3	2.76375
NUDCD2	-1.26775
SGCZ	0.229
KCTD17	-1.291
SPSB2	0.1425
TPPP3	1.75583333333333
CILP2	1.05333333333333
CALB2	-0.234625
CEBPZ	-1.16466666666667
ZNF479	-0.50175
FMOD	5.2625
C21orf66	-0.494857142857143
CLN6	-0.144166666666667
ANAPC1	-0.49875
SH2D3C	0.75425
PTPN14	1.1406
TRIM42	-0.413
APTX	0.2215
SNRPG	-0.974666666666666
BMS1	-0.26575
MAGEA3	-3.8975
NFATC3	-1.06541666666667
LRRC45	1.22483333333333
ARS2	-0.648142857142857
LRIG1	0.813833333333333
EPSTI1	1.909
PRSS27	0.369
ERC2	-1.20414285714286
PRKACB	1.22764285714286
PRDM13	-1.979
HCG27	-1.93575
KLK12	-3.813
HSD17B7	-0.557833333333333
ZNF354A	-0.5485
PCDH11X	-0.1825
DMGDH	-1.78775
PCBD2	-0.953166666666667
TMC6	0.39475
RIMS1	0.289
SF3B2	-0.584333333333333
RCN1	0.131166666666667
CPB1	0.78925
BCAR3	1.5015
FCRLB	-0.149
PAK1IP1	0.38075
OR10H1	0.00900000000000001
KIF9	0.3365
PITPNM2	-1.836
L3MBTL4	0.607
TGFB1	-1.1959
ZXDC	0.54125
SLC6A16	1.55475
SRrp35	-1.3185
LRRC8E	2.20425
PPIAL4	-1.74975
EOMES	-0.0666666666666667
PAX2	0.614
SCARF2	1.005625
PSEN2	-0.948083333333333
PCDHB13	1.892
C10orf28	-1.412625
DHRS7B	-0.122214285714286
C1orf131	-0.2095
ASB1	-2.2053
ZNF223	1.206
LCMT2	-0.18875
MEP1A	-1.08
TMEM53	1.447
RSPH3	1.62525
C10orf33	-1.4695
LOC644285	-0.77725
PTPN9	-0.444833333333333
ABCA12	-3.76475
CCDC37	-1.35275
RUNDC1	0.3562
YES1	0.202166666666667
FAM120AOS	0.0135
OR5M3	-0.68
PPP1R3F	-0.70275
IL13	0.2792
MDFI	2.37725
PRNT	0.6305
ZDBF2	-1.0045
OR10C1	0.438333333333333
CLIC1	-0.638333333333333
LILRA5	0.471166666666667
CSAG1	-3.80866666666667
TREML2	-0.713166666666667
FAM125A	0.058
ZNF74	-0.98225
FAM104A	0.168375
LRRC39	-0.6875
SAMD5	-1.1565
HYAL2	-0.29675
HIST2H2AC	1.57525
IGFBP5	-0.485826086956522
NRTN	1.24983333333333
KIAA0556	0.2193
FAM29A	-2.33555555555556
JMJD2A	1.8375
EPHB1	5.93075
POLD4	-0.18775
ANAPC10	-1.28825
LRRC36	-0.224
MEGF6	-0.1785
LPHN3	-0.0838333333333333
BMP10	0.754166666666667
C21orf55	1.151
CREM	-0.46975
PTGER4	-1.77166666666667
METAP1	0.29425
KCNQ1	2.90716666666667
NR2F2	0.462375
SSFA2	2.05241666666667
CTTNBP2	-2.363
BCL2A1	-1.650875
ZBTB24	-0.048875
SLCO6A1	-1.91075
PRDM1	-0.1973
OR7D2	-0.806333333333333
CCDC47	0.6626
LOC646982	-0.379
SLC26A6	-1.909
BIN1	0.4521
SRRM1	0.0933571428571429
PCSK1N	0.984625
ALS2	-0.1177
ECT2	-1.17757894736842
CACNA2D2	-0.514125
DOCK6	-1.412
C10orf119	0.398
FATE1	0.7655
DUSP23	2.5535
TRIP6	0.601214285714286
NUP35	0.19575
CDH3	2.19325
KLHDC8A	0.9905
C9orf116	-0.00500000000000001
EI24	0.791
CENTD1	0.85
RWDD2B	0.512666666666667
DOCK1	0.8025
NPAS2	1.950375
NR3C2	4.6245
FAM63A	1.01483333333333
INPP5F	1.03866666666667
FAM111A	-1.0601
MYBL1	-1.80558333333333
IQGAP3	1.00033333333333
CRADD	-1.96316666666667
DUSP12	-1.899
PDZK1IP1	4.2065
VASH2	-0.584
CTR9	0.0495
VIL1	-3.42125
OR8U1	0.641166666666667
CCDC107	1.8295
PTTG1IP	0.829125
OR4X2	0.23
COL9A1	-3.0625
PSMD9	-1.6995
ZFP62	-0.346
TIP39	1.03
PARP15	-0.26
TTC19	-0.61025
C1orf114	-2.69583333333333
GFPT1	-0.198
SLC27A6	-0.488
MRPS10	-0.3535
CALML5	-0.941666666666667
TRPM7	-0.3735
CGNL1	3.097125
CECR1	0.4115
SERPINB8	-1.85416666666667
TMEM102	1.3215
PDIA2	-0.9155
NUCKS1	0.901333333333333
HOTAIR	1.984
EBI3	-1.22025
NXN	1.1475
ZMYND19	-0.406125
FOXJ3	-0.11475
EIF5B	-0.3084
EIF2B4	-1.02716666666667
LEO1	-1.57225
ZIC5	-1.37475
IL20	-0.935
KIAA0415	0.519
FLJ37357	-0.0785
TSPAN12	1.19925
ACTR3B	1.081125
TFAM	0.147166666666667
IL17RD	1.325875
PARP12	1.05075
KLHDC7A	0.76
KCTD4	0.518833333333333
GTF2H1	-0.33575
FLCN	-0.497833333333333
BIRC4	1.667875
LOC790955	1.10625
VKORC1L1	0.3225
CYP4F22	-0.4975
TAS2R5	0.7075
ZNF582	-0.0685
HS3ST3B1	-0.72575
CTNS	-0.29625
STK36	0.1075
MMD2	-0.08475
RP5-1103G7.6	-0.9005
FLJ23356	0.1625
CRH	-0.89625
C1orf182	-0.367833333333333
ACP5	1.57616666666667
AMFR	0.3108
CA4	-1.9875
PLCB4	0.578875
MPHOSPH10	0.3335
UNQ473	2.029
G3BP2	0.59825
SR140	-0.676
HOXA2	0.635
PYGB	1.612875
BAT1	-0.591666666666667
DKK3	-0.8205
DDX31	-0.743125
TULP1	0.1645
NHLRC2	1.6225
TNRC4	-0.1865
ZNF430	-1.13225
TNRC6A	0.2735
PLA2G1B	0.641833333333333
RCHY1	0.735
GTF2A2	-0.926333333333333
MGC4294	-1.578
ZNF691	-0.13425
TACC3	-1.05175
DNAJC5G	-0.23725
LOC4951	0.2995
MS4A4A	-2.2465
LOC152485	0.855
PPP1R2P1	0.59975
PPP2R5B	-0.1005
RPGRIP1L	-0.5055
SPOP	0.5271
PTPRF	1.85758333333333
MGC42090	0.69
SUSD3	-0.681
THOC4	0.1515
MAML1	-0.9572
FXR2	-0.866166666666667
TYK2	-1.0575
MUC6	0.658666666666667
DNAJB7	-0.8535
PIP4K2A	-0.0975714285714285
MEX3A	1.39316666666667
RRP1	-0.492125
TFAP4	0.02125
CXorf41	0.3105
MTMR4	-0.581
CTLA4	-0.02
SNX9	0.536625
CIB3	-0.329
NECAP1	-0.126375
PLA2G2D	-0.3119
GLMN	-1.81516666666667
DCLRE1A	0.50725
PDX1	-1.2955
SAMD11	-0.97725
MRPL55	1.4332
TLR7	0.374625
TBC1D21	-0.105333333333333
SMAD1	1.2861
ACTRT2	0.246
RIOK2	-1.0245
PDLIM4	-0.12825
SLC22A15	-0.8815
ABHD13	0.3031
STX18	-0.3123
CCPG1	0.0437857142857143
DCBLD1	0.5175
SLC2A6	-2.165
NOLA3	0.3465
TRDMT1	-1.00884615384615
IL17F	0.8195
ATP1A4	1.87633333333333
OR52W1	0.186
CFL1	-1.04325
IL4	-0.82125
RBP2	0.152333333333333
CPSF6	-0.33775
TTC8	-0.968333333333333
MUCL1	0.5035
EYA3	-1.94333333333333
KRT38	1.3505
GNE	0.72675
ZNF501	1.14525
SLC35A2	0.76625
CEP110	-1.7535
MYF6	0.512
MGST2	0.440666666666667
TRPV4	1.69916666666667
NEK8	-0.9715
NOX5	-1.987
NCKAP1L	-1.6465
EMP3	-2.24566666666667
BPY2C	0.354
C1orf38	-1.241875
ELOVL2	-1.963125
CBX7	1.49291666666667
OSBPL1A	1.03466666666667
ZNF589	-1.7325
ESCO1	-0.920666666666667
TRA2A	0.0755
C3orf26	-2.88575
PHF2	1.88083333333333
PID1	-2.24733333333333
RFC1	0.37875
MTAP	0.83325
ADORA3	1.9495
LOC389458	0.53275
TRNT1	0.052625
CRIPAK	-1.033
RAI2	0.261333333333333
ANKRD44	-0.46375
GZMB	2.47375
NFE2L1	-0.479875
STIP1	-0.755
RASL11B	-1.657
NT5DC2	-1.4065
LRP2	-1.00783333333333
MTDH	-0.0343333333333333
ARSG	-1.10225
HSP90AB1	0.217166666666667
CT45-6	-4.738
ZNF483	-0.697
LMBR1L	-0.67725
S100A2	-2.9985
C2	-1.14727777777778
C2orf27	0.169625
EIF4EBP1	0.50975
GCKR	-3.594
PPP1R9B	-0.74
FER	-1.7925
SNRK	-0.0895
OR5M10	0.3365
UTP6	-1.689
CAPZA3	0.56
FBP1	1.52033333333333
TERT	-1.0515
CCL1	-0.196
FUCA1	1.016
ALS2CR8	-0.2935
KCMF1	0.528916666666667
SRCRB4D	-0.4725
OXCT2	-0.0438333333333333
IL17RA	0.985833333333333
MPP5	1.92325
SPA17	0.37325
FLJ10986	2.032
GALNT14	1.48625
CXorf27	-0.744625
NPLOC4	-0.3915
RAB34	-1.17125
KRTAP3-3	0.153
ARSD	0.616666666666667
CPLX2	-0.973
PJA1	0.99975
WHDC1L1	0.646
RB1	-0.3467
MTMR15	-0.39
PHLDA2	-0.3167
GUCY2F	0.272
MPV17	-1.49166666666667
SLC35D1	-0.619
LYSMD3	-0.4333
COL16A1	-1.4685
ERLIN1	-2.4595
JMJD4	0.84275
HIST1H2BK	1.28225
TP53I11	0.960666666666667
ST3GAL4	1.2441
PF4V1	-0.2588
ALG8	-0.515
REG1A	0.34425
MINA	-0.38575
CYB5R3	0.812916666666667
HHLA1	-0.7585
MYST4	1.3783
VASN	1.3595
UCHL5IP	-0.89975
TFAP2A	2.59525
MGC9913	1.5315
C9orf97	0.065
LOC90379	-0.555
PHF15	-1.1095
ZNF169	-0.09
KRT7	2.4681
GLIPR1L2	0.854625
LOC116236	-0.985
IQCF3	0.44125
RDH14	-0.3515
HNRPK	0.775857142857143
RABEPK	-0.767166666666667
ISX	-2.6155
CBARA1	-0.18975
RAD51AP1	-2.69425
MLL5	1.62725
CXorf48	-5.346
SGCD	-1.61425
PHTF1	-0.465875
CA3	1.44925
CMTM5	0.49825
STX10	0.015125
JMJD2D	-1.46725
P4HA1	-0.804666666666667
GAB3	-2.21816666666667
DHRS4	-0.493166666666667
COL4A1	2.061125
C20orf20	-0.82575
OSBPL2	0.23675
PTTG2	-1.52
KIAA1688	2.89
STS	-3.017375
SHROOM4	1.01783333333333
KBTBD5	0.085
ALDH1A3	3.1951
BTNL2	-0.313833333333333
TGIF1	0.685
ZFAND5	0.327375
ICA1	1.91275
NAV3	-4.01366666666667
FLJ12331	-1.1635
EPS8L2	1.6161
MNT	0.330666666666667
ENTPD1	1.4455
OR51E2	1.858875
STK11	0.182875
