Hybridization REF	TCGA-B6-A0IJ-01A-11R-A034-07
TTC4	0.0176666666666667
FAM10A5	-0.11675
GOT1L1	0.292555555555556
MAGED1	0.306
RESP18	0.00674999999999996
WFDC6	3.463
MT2A	-1.248
C11orf56	-0.1005
KIAA1432	0.196
ROR1	0.496125
HSD17B14	1.2545
ZFAND2B	0.160625
SAMD4B	0.67025
HEXA	0.161375
HNRNPU	0.342318181818182
USP39	0.092125
NRD1	0.34075
R3HDML	0.3635
FLT4	0.255833333333333
OMG	0.156833333333333
OR52N4	0.5815
LOC399818	0.7165
ELA2	-1.531
VENTXP1	0.167
RFC5	-0.8345
OR52L1	-0.5995
PAX5	0.661
FBXO2	0.12175
GMEB1	0.1335
AKT3	2.5745
CRB1	-1.09116666666667
CTTN	0.474333333333333
UTP15	-0.256166666666667
HSBP1	0.474083333333333
PHF11	1.8675
NDEL1	-0.103666666666667
USP8	-0.40525
BAIAP2	-0.733125
SI	0.764166666666667
ARSJ	-1.327
BAAT	-1.9925
KCNS3	2.37983333333333
LOC126147	-0.244833333333333
TMEM37	-0.75
C1orf162	3.87033333333333
MBD1	-0.2449
ITGAL	1.1915
WDR73	-0.540166666666667
GKN2	0.644166666666667
ARFGAP1	-1.188125
SLC5A8	-0.4645
ZBTB40	-0.2437
CYP4B1	-0.64
LYPLAL1	0.064
CHST3	0.205
MAP3K9	0.515
BTAF1	-1.43283333333333
TFAP2E	0.9905
RBM35B	-0.0825
LOC441251	-0.452833333333333
ANKRD25	-2.26033333333333
UQCRC2	-0.304
MAEA	0.172416666666667
HYAL1	-2.7006
RNPEPL1	0.458666666666667
CPSF2	-0.7495
PSD3	-1.8137
ABCA13	-0.42075
AGR2	-1.64
GBX1	-0.9045
HDLBP	0.954714285714286
ACY3	0.12775
HECW1	-0.8105
ZNF519	-1.245
HOPX	2.58425
ZNF304	0.5325
OR12D3	0.082
FKSG43	0.01175
METTL1	-0.29875
MFSD3	0.5519
PSPH	0.68875
CLCA3	-0.892
DARS2	0.189333333333333
CDC25A	-0.549666666666667
BAIAP2L1	1.058
B3GNT5	3.120125
USP29	0.4735
ARHGEF10L	2.3334
ATOX1	0.35825
ADAM30	0.97425
DNASE1	-1.08325
STT3A	0.380833333333333
RAB6IP1	0.2495
PTN	0.3145
C1orf106	0.460846153846154
HECA	1.992
RNF122	0.86325
SLC22A18AS	0.140833333333333
GNG8	0.116833333333333
ELP4	-0.56975
FAM65A	0.458
RPL10A	-0.776833333333333
IRS4	1.0815
MACF1	0.5483
SEC24D	-0.318
LOC374395	-0.011
TGFB2	-0.377
MDFIC	0.943375
CHRNE	0.707
PCMTD2	-0.526333333333333
ATP6V0D1	-0.471166666666667
MTA2	0.748
LZTR1	-0.381
RAP1A	0.262333333333333
AXIN1	0.139125
POLR1C	0.00575
TRIO	0.151833333333333
PLXNA4A	0.712416666666667
C5orf33	0.18525
DEPDC1B	-0.764125
ZNF473	0.774333333333333
MTM1	0.75725
GPR107	0.770666666666667
CSNK1A1L	-0.1875
FLJ14154	-0.8635
NLRC4	4.7225
ENPP4	0.484166666666667
PADI3	-0.81
RNF170	0.079375
CG018	1.4715
C16orf7	0.2105
KCNE1	1.06075
NRM	-0.658333333333333
SLC37A3	-0.273285714285714
TPD52L2	-1.19966666666667
UNC5B	2.20325
C12orf12	1.58916666666667
SDHB	-0.335
CLRN1	0.115428571428571
NUDT10	-2.052
UGT3A1	0.46275
FBXW8	-0.0395
RHOF	-0.54875
PTPLAD1	-1.218875
MYO3B	0.66375
DERA	-0.823
TPP2	0.11775
C19orf53	0.263333333333333
GINS3	-0.26725
ST6GALNAC5	4.913
CHSY1	0.314
MGC15705	-0.3265
GPR83	0.776
EXT2	0.521625
DOLK	0.32875
TUBAL3	0.64175
ACVRL1	2.0331
ABL2	0.141166666666667
C14orf156	-1.2585
PTPRZ1	-3.10071428571429
DIP2C	0.536875
LAMP1	0.58225
RXRA	0.6747
MAP3K5	0.99
ALKBH1	-0.596
PDLIM7	-0.426125
ARL14	-2.2985
SNIP1	-0.0768333333333333
TIMP3	-0.781916666666667
RGS3	0.0658333333333333
SPAG16	0.1122
ABHD4	-1.4005
ARHGEF12	-0.129727272727273
GLUD2	-1.1755
RAC2	0.0822
UAP1L1	-0.0985
SLC18A3	-0.9115
YOD1	0.373666666666667
RALY	0.516
HMOX2	0.123625
DGKH	1.2945
DBNDD2	1.88016666666667
YIPF4	1.156375
THAP10	-0.869
ZNF513	0.513
HAGHL	-1.34683333333333
ITGB4	0.625666666666667
CCDC141	-1.7205
YTHDF3	-0.0595
C5orf28	1.0825
RPL7L1	-0.419
TMEM30B	0.974142857142857
ANKRD35	0.5625
DUOXA2	0.47675
TBC1D5	-0.245625
DFNB59	0.1095
HRH4	-0.83125
MYO6	1.0478
DNAJA4	1.82675
RBM24	-0.772625
CEACAM20	-0.3585
RBM23	-0.348142857142857
NGFB	1.319
C1orf63	-0.2784
KRTAP7-1	0.191
PERLD1	1.15475
NPB	0.965
C17orf59	0.6431
HSPBAP1	0.81225
SLC15A4	-0.44875
PRTFDC1	-0.62025
OSMR	0.192357142857143
CYSLTR2	-0.499
C19orf25	0.4105
KIAA1797	-0.896
NLRP6	-1.171
FAM105B	1.56
SCRN2	-1.0705
LRRC58	0.0846
RNF17	0.5645
NEIL3	-0.9345
FAM137A	-1.58575
SKP2	-0.45275
PARVA	0.272416666666667
PKLR	-1.585
RNF34	0.401875
A3GALT2	0.83525
C12orf50	0.0108
SUNC1	-1.77825
FAM102B	-0.704166666666667
CCT2	-0.10475
LRRC37A2	-1.474
ARF4	0.3075
SIKE	0.437875
C8orf48	-0.061
MBTPS1	0.610571428571429
GPSN2	-0.739
NCF2	4.321
SLC12A6	-0.199833333333333
MRPL48	0.2965
HMGN3	-0.176666666666667
LRRC62	-1.249
PAX9	-1.8205
FAM55A	0.1165
C20orf42	-1.71383333333333
SCML2	-0.571
BCL9	0.73225
FAM40A	-0.12475
C9orf41	0.102
ZNF774	-0.7205
LETM1	-0.398
PLXNB1	-0.76
NIPSNAP1	-1.13175
USP10	-0.23575
F9	0.93375
LIPE	-0.08025
CNGB3	1.085
C12orf52	-0.39425
PI4K2A	-0.054625
MED8	-0.447375
STAT4	1.9878
FGD4	-0.315166666666667
RNF145	-0.234166666666667
WDR32	0.0955
CLDN2	-0.003
TCEAL8	0.1
ZMYND8	-1.404
PDXK	0.1094375
GATAD2A	0.4515
PTGES3	-1.1685
CCM2	-0.21325
TAP1	2.555375
ZNF670	0.0435
ETS2	0.0418571428571428
C6orf166	-0.0216666666666667
PRMT2	0.182285714285714
OR4B1	-0.144
INTS8	0.279
CCDC102A	0.8885
CCDC83	-2.3368
ITGA1	-1.1082
EPHA5	-2.47322222222222
FAM24B	0.797666666666667
TSGA10	-0.263
HAL	-2.206
MYOT	-0.8605
SPACA3	-0.16575
BCL2L2	0.315666666666667
CUGBP2	1.907
CCNB3	-0.05075
RNF113B	0.0135
MERTK	1.4405
BAG1	0.30775
VPS36	0.931
ORMDL3	-0.4618
C1orf190	0.06475
ZNF625	-1.5185
CORO2B	-2.1645
ALOX15	-0.5295
CST1	2.1975
NUPR1	2.13333333333333
CCL7	2.5065
SMCR5	-3.232
DSC2	3.4245
RBMS2	0.3235
GRIK4	-0.467
TRIM65	-0.7966
TMPRSS6	-0.486
TP53INP2	-0.74775
GLB1L	0.569
LOC388284	-0.168333333333333
PUS1	0.131357142857143
BCL9L	-0.023
OLFM1	0.915
RET	0.24125
MASTL	-0.603833333333333
ALX3	2.0815
IL1RL1	-1.2025
ZNF765	-0.8437
C14orf138	-0.97975
SNX10	0.441166666666667
TAC4	0.0965
C1orf64	-2.27625
POGK	1.9155
MAPK9	-0.40175
ZNF366	2.88475
C8orf79	0.3433
CLDN7	2.617625
OR5AT1	0.399
TRIM37	-2.85775
LRRC25	3.89075
GRHL2	3.4324
TEKT3	-0.0795
LASS5	-1.25866666666667
ABCC4	0.0285
DLG3	0.92
VGLL1	4.056125
ZFP36L2	1.86283333333333
MFRP	0.189333333333333
KIAA1799	0.2875
FLJ44379	-0.0055
PCNX	0.284
ANXA9	-1.7985
CYP4V2	0.7623
PIK3C2A	-1.25225
SRR	0.344
NOL3	-0.5835
IFITM2	1.237
ARNTL2	-0.2565
ZNF595	-2.3335
NLRP13	-0.3055
ASPH	-1.007875
CPA2	0.2315
PVRIG	0.033
LEPR	0.107166666666667
C16orf42	-0.42
SH3BGRL	0.46875
FAM77D	-1.2076
FNDC7	-0.75
C9orf6	0.00550000000000001
NOTCH2NL	1.99366666666667
PGBD1	-2.13016666666667
SYNGR2	-0.284666666666667
PITPNA	-0.1435
PRPF4B	-0.6534
SLC43A3	-1.04178571428571
NRBP1	-0.164
SLC25A22	0.899
ILK	-0.775625
SLC22A8	0.876666666666667
MRPS7	-0.459375
PITX2	1.21
FABP3	-0.777
OR1L1	0.4725
LOC728215	-0.293
BLID	-1.802
KIAA1217	2.45670588235294
TFPT	-0.28
AP4B1	0.25675
VBP1	-1.2875
OR1K1	0.213
MORC3	0.501
BHMT2	-2.34483333333333
C3orf10	0.453875
FZD7	2.458
WFDC10A	0.4705
PMS2CL	-1.12425
CCDC32	-0.0703333333333333
FA2H	-1.457
ALG13	-0.3615
TTLL7	-0.499111111111111
SPOCK3	0.23
SLC13A2	-0.123
AIM1	1.694
GPRC6A	1.36
EGR2	4.15025
MED11	0.15175
WWC1	-0.4455
SH3GL3	-0.06375
RIF1	0.1655
PRLH	0.049
VLDLR	1.6265
DBT	0.2525625
C21orf63	1.9685
CGGBP1	-0.656
KRTAP12-2	0.1245
TADA3L	-0.536375
ZBTB16	1.0615
PDGFB	0.797875
RFX1	0.3885
UQCRB	0.3481
LOC133874	0.422
HPS3	0.45425
LGALS3BP	0.9898
DKFZP564O0823	2.69514285714286
MRFAP1L1	-0.45125
HOXA10	-1.8715
NGB	-0.4205
KIF21A	0.351076923076923
IFLTD1	1.3065
LZTS1	-0.911375
ARHGEF3	1.0135
RHBDL3	-1.8675
CSNK1G2	-0.335666666666667
ChGn	-0.881
KIAA1244	-0.0323333333333333
GABRB2	-0.1735
MGC72080	0.401
CD27	4.54
EGLN1	0.2318
PEX13	0.74225
RWDD3	0.61725
RNF12	0.109
GRIN2B	-0.8255
ADAMTS14	-0.98075
DYDC2	1.91983333333333
ATP6AP1	-0.227
NR1H2	0.211333333333333
PDK2	-0.71
C3orf17	0.325666666666667
SLC38A2	-0.571428571428571
SLC25A29	-0.314
C15orf29	0.42125
ADAM9	-0.912916666666666
TMUB2	-0.131625
GPR176	0.1735
AGK	-0.559875
MCCD1	0.18575
NDUFA4	-0.35625
TMEM146	-0.18475
DUSP1	1.55475
UNQ6975	0.175
EMX2OS	0.93025
INSM2	0.254333333333333
LUZP4	-0.563
SETD6	-0.50625
P2RY2	1.922
SLC45A2	-0.5845
RABGAP1	0.326
UBXD5	-0.591
GPRC5A	-2.0302
PAK3	0.296833333333333
LOC63920	1.22
TGFBR1	0.2403
KRTAP6-3	0.30825
SFMBT2	-0.05
CDC42	0.215
C11orf35	-0.311
TTLL2	-1.16133333333333
UACA	-0.411272727272727
CD97	-0.1593
SETD5	-0.11225
NINJ2	-0.90475
PTER	1.0675
POMGNT1	-0.36675
KRTAP4-2	-0.4255
ECGF1	2.876625
HRB	0.921454545454545
ATP1B2	-0.5644
LOC400506	-0.828
COL4A3BP	0.0575
C6orf97	-1.5155
GRHPR	0.27275
TAS2R1	0.403
SEMA7A	-1.625
EDF1	0.25675
ODF2L	0.311666666666667
PCID2	-0.731833333333333
GTF2H4	-0.405166666666667
ZCCHC3	-1.036875
CGB2	-0.14
NEUROD1	0.4875
C20orf75	-0.39
RP5-1054A22.3	2.56216666666667
IFNA5	0.548
ZNF134	-0.599166666666667
MGC119295	-0.2434
ZSWIM6	-0.580375
SMEK1	-0.014
PCGF2	-0.43375
C1orf102	1.077
CYP2A13	0.648
KCNH6	-1.5055
MDM1	0.3387
ALDH7A1	0.0756666666666667
C9orf75	-0.2405
VDAC3	-0.427
OR51T1	0.5105
EIF3F	-0.613666666666667
KCNJ10	0.90275
LENG8	0.3165
EDEM2	1.21166666666667
CCNJL	0.046
DHX37	0.094
CRYGN	0.496
AATF	-0.67625
ZNF630	1.291
E2F5	0.357
WFDC13	-0.46825
FTSJ3	-1.47083333333333
C4orf33	-0.59725
LHFPL4	-3.05375
C19orf56	-0.655333333333333
SMAD4	0.529
AFM	-0.4765
G0S2	0.07525
FCHSD2	0.6124
RRP1B	0.3661
EEF1B2	0.115333333333333
STAT6	1.03783333333333
ZNF195	-1.04975
GNL1	-1.27433333333333
ZNRF2	0.644166666666667
PER3	-0.522625
ASB16	0.239
C10orf10	3.47528571428571
ADCY8	-3.0885
C9orf58	0.361666666666667
ARMC10	0.123333333333333
PSG1	-1.214
DHX34	-0.04075
VARS2	-0.4985
NFIC	-0.5785
ITPR2	0.976
AGXT2	-0.3755
OR6K3	-0.0735
H2AFZ	0.189416666666667
MLLT3	-1.02658333333333
COX4I2	0.91225
CCNT2	-1.11875
PLK4	-0.892875
NUMBL	0.329166666666667
MED16	0.25425
PLEKHQ1	1.82275
GOSR1	0.630777777777778
BTG4	-0.03575
RPL30	0.508916666666667
IGSF5	0.327
IGFL2	1.41166666666667
ELMOD2	0.5955
SHC3	-1.69766666666667
HAVCR1	-0.457
DYNC2H1	-2.0615
RNF5	-0.778333333333333
C2orf7	-0.031
NLF1	1.868
KLHL25	1.06925
LRP10	0.4107
KRI1	-0.7465
PUS7L	-0.4865
MGMT	1.18725
HOXD1	-1.88766666666667
CSH1	0.2402
ATG16L2	-1.33175
FLJ44635	0.8185
CHODL	3.9595
EXOSC8	-0.4495
SLC28A1	0.52475
MYO7B	-0.935666666666667
SEH1L	0.1938
MTNR1A	0.161166666666667
TSPAN5	-0.406166666666667
CDC45L	-1.0635
AMIGO1	0.741
ATAD3A	-0.006625
OSGIN2	0.831666666666667
PDIK1L	0.468166666666667
DARC	1.106875
PIPSL	0.3795
SHMT1	-0.794
CRISP3	0.7095
POPDC2	1.81916666666667
ZRANB2	-1.20533333333333
FBXL8	1.43825
TRIP13	-0.0385454545454546
EIF5AL1	-0.625
POU5F1P3	-3.969
IL6	-0.724333333333333
CXorf38	0.915833333333333
IFNA16	0.56
FBXL2	0.00716666666666665
BRD1	1.08325
STATH	0.26025
FBXO44	0.644333333333333
MCCC2	-0.714
CDC2	0.9378
C5orf23	3.64125
IVD	-2.18833333333333
C10orf122	-1.6665
MSL3L1	1.0245
MVP	0.1985
EPOR	-1.0373
ZMYM1	-0.543166666666667
BCL7C	0.441666666666667
PSTPIP2	2.8142
LYPD1	-1.266875
OR8G5	-0.293
ZP3	-0.3595
BCAS4	-0.264083333333333
EDG6	3.52675
ISY1	0.07725
PRAMEF2	0.593
CUL1	-0.653375
RNF213	1.0649
CCRK	1.50025
DHX9	0.096875
C13orf29	-0.41725
NCKAP1	0.955166666666667
MRPL43	0.0686428571428571
XPR1	0.22775
PKN2	1.1415
PODNL1	0.1925
ZNF333	0.200125
DALRD3	-0.455
OPN1SW	0.245
BTBD6	-0.13475
C11orf82	0.1725
OR5P3	0.613
DUSP11	0.0835
L1CAM	-1.0369
NEK11	-0.495833333333333
OR7E91P	0.725
CNTN3	0.6321
CREB3L2	1.2655
ZBTB37	-0.3795
KIAA1324L	-1.164
NDUFB10	-0.866833333333333
NUDT2	-0.518
GTPBP8	0.464
CACNA1D	-1.198375
PRKAA2	-0.485666666666667
PRDM8	-0.26
MGC16075	0.281
KRT14	0.587214285714286
PP8961	0.984375
MRPL18	-0.3195
ABCG2	-2.952
PACRG	0.98175
BBS2	-0.6605
KREMEN2	-0.7095
FBXO21	0.02825
HNRPUL1	0.272333333333333
GRB10	0.39975
CLSTN1	0.667625
LMAN2	-0.3807
C17orf61	-0.814
NIPSNAP3A	0.44475
INSIG2	-0.618166666666667
PCDHB7	-0.4405
STXBP2	-0.15425
CMAH	0.908083333333333
SEMA5B	2.9755
ZNF155	-0.135
COQ6	-0.3245
PRPF4	-0.08925
TSPAN15	1.3413
VN1R5	0.2715
LATS2	1.21225
SELK	0.87925
PGK2	0.8995
MS4A1	1.416375
TYW3	-0.8031
KRTAP5-1	1.6575
RCCD1	0.0305
BTN1A1	0.683
DDX28	0.037
TMEM65	2.19775
LOC92345	0.46975
TTC31	-0.47025
WDR46	-0.856
CHP2	-1.57883333333333
LSP1	1.1595
ZNF542	-0.909
EXOSC1	-0.27225
ARHGAP18	0.365833333333333
LRRTM4	-1.011625
MAOB	2.16325
CACNB4	-2.93925
MGC33846	1.44475
RANBP3L	-0.254428571428572
ATP5L	-0.229875
ONECUT1	-2.67
NUDT9	0.34675
TMEM149	2.1045
STX17	1.492
IGSF10	-3.841
TMPRSS9	0.759
BMPR2	0.905333333333333
ALLC	0.23
KLF7	1.1795
GCC1	0.6638
TIMM9	-0.29025
CDO1	-1.0165
MGC10701	-0.776833333333333
IFI6	1.428
FRMD8	0.90325
MGAT2	0.0865
WBP5	0.52
CNIH2	1.346
KIAA0907	-0.4288
KCNH8	1.4425
CTSG	-2.83675
GRIK1	-1.06916666666667
CUL5	0.610125
FRMD1	0.519
OR9A4	0.052
SYT6	-0.94675
FOXD4L2	0.0765
ANAPC2	-0.366666666666667
OPN5	0.5795
TAF13	0.3345
LYG2	-0.624
GGNBP1	-0.612
C11orf40	1.091
OTX2	-1.1135
REG4	-0.0718333333333333
EIF5	-1.041125
PALB2	-0.7315
SEPSECS	-0.343
RNASE3	0.04675
TRIM49	-1.374
POLR2K	1.1418
GPR42	0.2355
C8B	-2.70625
SASS6	1.6575
PREB	-0.1885
OR3A3	-0.8935
TUBA8	0.925125
IGLV2-14	2.10775
STIL	-0.28775
ANKFN1	-1.36733333333333
NME7	-1.604
HOXC12	-1.3165
UBE2C	1.390375
FHOD1	-1.349375
CDK2AP1	1.37033333333333
OR6K2	0.7955
DHPS	-1.036
RPL5	0.226833333333333
TRGV5	0.7065
LOC541472	0.21025
HCCS	0.3383
DENND1B	0.5415
LHX3	-1.0455
OR5D16	0.16
CXorf57	-0.381666666666667
IRF2BP1	1.18275
NDST2	0.7655
LCE3D	-0.384
BOLL	0.930375
SYT3	-0.869
PIH1D2	-1.3925
C20orf7	-0.774333333333333
IL1R2	3.27416666666667
SLAMF9	-0.2855
PPME1	-0.42475
PIK3CA	0.3965
TRAPPC1	-0.236625
COLEC10	-1.88175
SLC9A6	-0.271333333333333
PDDC1	-0.305916666666667
CCDC53	0.24175
GK3P	-0.6645
DAZL	0.6345
BRI3	0.87525
SDK1	-0.533875
CYP2C18	0.59175
IFI44L	3.596375
RPL3L	0.7135
FUT9	-0.980666666666667
KIFC2	0.5375
PMP2	-0.186125
SLC4A9	-0.0855
PLAG1	-1.33633333333333
MYCBP2	0.618333333333333
OR4E2	0.855
CCDC65	0.86475
C16orf82	-0.209
ENTPD4	-0.621125
BRP44L	0.064
PMP22CD	0.520333333333333
TMCO4	0.831
KCNN1	-0.939333333333333
WDR35	-0.987
CCDC80	-0.494875
C3orf31	-0.8965
SLC7A9	-1.0675
TMEM190	-0.40875
DBC1	1.1895
FADS3	-0.247166666666667
PDZD8	-0.413166666666667
GRM5	-1.224875
AZGP1	2.1336
PEX3	-0.4385
MED1	-0.198285714285714
ATG4C	0.0176666666666667
HNRPH3	-0.364625
FAM109B	2.25
C4orf17	-0.017
CA10	0.622
OPRD1	-0.487
CCL16	-1.58925
SACM1L	-1.3955
CST6	3.6045
CD63	0.1658125
LGI1	-2.37725
ZNF784	1.02725
CRYBB1	-1.058
CX3CL1	2.6094
TOP2A	-0.895
GYPB	-3.985
GADD45GIP1	-0.49225
FEN1	-0.56125
IGF1R	-2.0821875
WDR72	-2.30816666666667
PURG	-2.4234
DEFB126	0.405333333333333
PKD1L1	1.512
CAV1	-2.3325
GNPDA2	-0.526
DGAT2	1.172375
NLGN1	-5.119
STRBP	0.60875
HPRT1	0.356333333333333
FANCI	-0.423125
PSMA7	0.650875
DBF4B	-0.659
TTF1	-0.10925
RAD54L	-0.63
ELOF1	-1.201
PLAGL2	0.99475
ZNF256	0.213
HMGCL	-0.14075
MSI2	-1.18066666666667
RPESP	0.2345
C11orf60	-1.1905
ABCD1	0.5945
ACAA1	-0.321
SPARCL1	4.46135714285714
IL6ST	-0.4688
ZNF319	1.33525
TMEM109	0.3037
FAM90A1	1.20966666666667
IL22RA1	-0.035
ATP4B	0.9425
TEC	-1.0628
C7orf30	-0.95025
TXNDC2	-0.8595
ABCB4	-2.012
KIAA1191	0.584375
C9orf38	-0.754
SFTPB	-0.31
CNTNAP2	-0.913416666666667
FRK	1.1885
TBX19	0.79675
CHD4	-0.32925
C6orf26	-1.793
MOSC2	2.08925
IKBKE	1.63775
HIF1A	-0.776833333333333
LOC595101	-0.646
RELA	0.953166666666667
TMEM16B	-1.587
ABHD12B	-1.88525
TSEN34	0.88775
KIF18A	-1.0385
TXNDC9	-0.0668333333333333
SPATA2L	0.326
SEMA4G	-0.704
C21orf91	1.523625
MATN1	-0.218
KCNIP4	0.527166666666667
TUSC1	1.219
OR4C15	1.42366666666667
ARMCX6	0.494833333333333
WBSCR27	-0.106166666666667
OR52I2	0.6745
KIAA1604	0.55575
DYNC1I1	-1.08975
PPP4C	-0.4675
SLC47A2	-2.99333333333333
TREH	0.340625
CD48	3.374
ST14	1.87166666666667
PKN1	-0.371
SPON2	-0.68475
XBP1	-0.0368333333333333
SFRS12	-0.782
EFCAB6	0.72925
SELT	-0.457
SLC39A2	0.0015
ERF	0.409
ARL3	-0.654875
SURF6	0.1486
MLLT10	0.0113809523809524
FLJ11171	-0.317666666666667
TDGF1	-4.44166666666667
ERCC6	1.01425
EIF2AK4	0.145875
BAZ1A	0.522333333333333
LRRN3	0.6164
TMC3	0.461
EFTUD1	-0.57225
PTPRO	1.985
CLEC12A	2.18125
ACBD4	-0.0886250000000001
ZDHHC14	-0.563125
OTUD7B	0.267875
ACTB	0.322125
MSRA	0.209875
LCE5A	1.7895
IFI35	-0.0435
BSCL2	-1.12516666666667
ANKRD12	-0.389083333333333
CFHR2	0.1765
RGAG1	-0.0786666666666667
HSFY1	0.2665
SLC30A5	-0.456545454545455
IMPG1	1.6755
GPR109A	0.604
ZNF185	0.35825
IYD	0.621333333333333
NPCDR1	-0.217
SERPINA13	1.097
HMGCLL1	-1.166
NEUROG1	1.24
UBQLN1	1.18
LIN37	0.93725
SOCS2	-2.6745
DSCR4	-2.28557142857143
XKR6	-0.34975
GPR142	1.4205
KRTAP13-3	0.188
CCDC15	-1.58133333333333
MOS	0.1245
CD1E	0.7865
OFCC1	0.062
FAM83D	0.494
SRFBP1	-0.1235
C9orf96	0.233
DHDH	1.9115
CCDC90A	0.8965
RABL3	0.2614
CD320	-1.367
ANGEL2	0.986416666666667
MRPL21	-0.5085
SMG6	-0.258666666666667
INSR	2.2099375
FLJ14816	-0.513
GLRB	-2.8748
C9orf89	0.187
CIZ1	-0.247125
URG4	-1.25683333333333
LRDD	-1.11483333333333
CBY1	1.21266666666667
NFX1	-0.02825
MTERFD2	-0.249214285714286
C19orf23	0.6225
PGC	-2.6735
IER3IP1	0.6267
RASAL2	1.49375
C1orf89	-0.61675
SYNJ1	-0.234125
NFKBIE	2.21225
FLJ40125	0.691333333333333
TCEB2	-0.3597
NOG	-1.1695
POLR2J2	-0.445666666666667
HLA-B	3.139
PCDHA1	-1.316
PPP2R2B	-1.0585
ARHGEF17	0.677833333333333
TCF7L2	1.16092857142857
CHD5	-0.603666666666667
ZNF431	-0.8325
TBC1D25	0.66175
ZNF800	0.31075
SCUBE2	-0.169727272727273
MYCBP	-0.623666666666667
GPX5	-0.283
C6orf129	0.6985
QSER1	0.437333333333333
ULK2	1.973
PIGO	-0.0806666666666667
NRCAM	-2.28123076923077
SLC35E3	2.26075
CSRP2	0.83475
HYPE	-0.5015
MAPK15	0.483
MGC14327	0.11725
TIMM13	-0.750333333333333
ZNF462	0.713
GBA3	0.68625
TEX13A	-0.314
MCM6	-0.418666666666667
MTRF1	0.2945
ABCA7	-0.515
EIF4A2	-1.238
ZC3H10	0.127
RPGR	-0.168166666666667
C20orf94	-1.0415
RP1L1	-0.35325
GPR125	0.667125
USP22	-0.801214285714286
OR1L4	0.65975
MLZE	3.66075
FLJ32065	-0.17475
PTCD1	-0.253
CRTAC1	-0.184
BXDC2	0.03275
C18orf1	1.07766666666667
FAM107A	0.505071428571429
EFNA3	-1.03925
P18SRP	-0.4745
CAMKK2	1.53008333333333
KIAA0649	-0.5265
NES	-2.2285
HS6ST3	-1.72675
PON2	-0.70025
TCP11L2	-0.08125
CLEC4A	3.634
PRR12	0.5665
MLXIPL	-1.3165
C2orf50	0.558
ZNF28	-0.566
ENC1	-0.803
MAP2K1	-0.451875
FKSG2	1.72775
KIAA0430	0.1285
PTP4A1	-1.22594444444444
GPR156	2.1355
GTF3C6	-0.1635
UBR2	0.922
LOC388272	-0.949
MAK	0.238166666666667
ACOT4	0.14825
STC2	0.195083333333333
PIGW	-1.479125
SAE1	-0.396
COL6A1	0.365136363636364
OAZ1	-0.0435
STMN4	0.480333333333333
EDG3	0.929166666666667
SGCE	0.457333333333333
IL11	-2.718
PRSS8	0.86975
YIPF5	-0.41875
WNT4	3.226375
CSN2	0.7615
TCF7	-2.41875
TDO2	3.04025
SAMD9	0.07875
S100A7A	0.3915
MMRN1	-0.1265
GKAP1	0.57975
AKR1C3	-2.2685
RNF19A	1.668125
GMDS	0.163
YKT6	-0.704375
SPARC	-0.0766
C12orf31	-0.6255
UBE2V2	-0.449333333333333
FBXL18	-1.32683333333333
KIAA0460	0.60925
ADAM22	-1.35925
SERPINC1	-4.45375
KCTD21	-0.01075
MYOHD1	-0.53175
ZNF37A	0.421666666666667
GTF3C1	-0.746166666666667
CTSZ	3.08925
PRNPIP	0.270875
DRD1IP	0.10875
NR1I2	-2.178
ZNF266	-1.1629
SPAG4L	0.352
COX4NB	1.26775
SAPS1	1.0245
APOA1	-3.48375
TATDN1	0.0636666666666667
C10orf82	-1.36325
KPNB1	-0.7945
FOXO3	-0.281333333333333
CRYBB2	0.7315
ZBTB5	0.2855
SLC25A38	-0.805
DCTN2	-0.663666666666667
IFT20	-0.077
CTHRC1	-0.4885
C1orf31	-0.0795
UHRF1	-0.5451875
GPC6	-1.04
C10orf54	2.45775
MCF2L2	-0.0506666666666666
WNT9B	0.385875
OLA1	-0.73975
FAM120B	-0.9265
TTLL10	-0.156
CYorf15A	-5.107
RELN	-1.87933333333333
SCN2B	0.311333333333333
MFHAS1	-0.1435
NKX3-2	-2.33383333333333
RASGRF2	-1.3735
SSBP1	-0.1695
KPNA6	0.324857142857143
LOC389118	-0.2485
HS3ST4	-0.8888
SUPT7L	-0.46225
FLJ32658	-0.486
IGFBPL1	0.98175
KIAA1641	-1.204
SHKBP1	0.2195
CSF1R	5.08775
NAGK	0.5485
MYL2	1.21775
HIST1H4C	-0.439333333333333
TOMM7	-0.45725
ADAMTSL3	2.6685
TNFSF14	-1.18275
PRRT2	-2.02775
VTA1	-0.9075
AOAH	4.49183333333333
CRISPLD2	0.850642857142857
PNN	-0.7201
TA-NFKBH	0.43525
ESPN	-0.64325
RBM43	-0.205
KIAA1267	0.159125
DDX3X	0.506444444444444
KIAA1576	-4.04625
PLXDC1	2.77116666666667
FLJ25801	-4.2
HNRNPL	0.123
RUNDC3A	-0.0903333333333334
CASP12	0.5935
SH2D5	-1.699375
RPL26L1	0.2205
OR51A7	-0.0843333333333333
HDC	-0.531
C2orf16	-0.0278333333333333
SYTL3	2.02375
GOLGA4	-0.929375
NOTCH1	1.441
ATPAF2	-0.009
ECD	-0.1395
SSX5	-1.36683333333333
SNAP91	1.026
OCA2	-0.16425
PNPO	-0.417166666666667
DAPK1	2.0085
