Hybridization REF	TCGA-BH-A0DZ-11A-22R-A089-07
SLC39A2	1.6215
ERF	0.3295
ARL3	0.648375
SURF6	-0.497
MLLT10	-0.334571428571429
FLJ11171	0.954166666666667
TDGF1	-2.66816666666667
ERCC6	-0.134
EIF2AK4	0.852
BAZ1A	-0.00183333333333333
LRRN3	1.04566666666667
TMC3	0.286
EFTUD1	-0.04775
PTPRO	0.389666666666667
CLEC12A	0.519375
ACBD4	-0.07825
ZDHHC14	0.390375
OTUD7B	-0.089375
ACTB	0.35575
MSRA	0.21675
LCE5A	-0.8385
IFI35	-0.55625
BSCL2	0.0636666666666667
ANKRD12	0.42325
CFHR2	0.235
RGAG1	0.391333333333333
HSFY1	0.403
SLC30A5	0.506
IMPG1	-0.264
GPR109A	0.175
ZNF185	1.40325
IYD	1.3785
NPCDR1	0.787
SERPINA13	-0.441
HMGCLL1	2.9915
NEUROG1	-0.552
UBQLN1	-0.086125
LIN37	0.17275
SOCS2	-0.326875
DSCR4	-1.512875
XKR6	1.61425
GPR142	0.5195
KRTAP13-3	0.081
CCDC15	-0.193
MOS	0.403
CD1E	-0.5965
OFCC1	-0.087
FAM83D	-3.56675
SRFBP1	0.289
C9orf96	0.16
DHDH	-0.952
CCDC90A	-0.2395
RABL3	0.3909
CD320	-1.8835
ANGEL2	0.12225
MRPL21	-0.3415
SMG6	0.2335
INSR	1.53925
FLJ14816	-0.478
GLRB	-0.0335
C9orf89	0.5845
CIZ1	-0.60975
URG4	-0.414666666666667
LRDD	-1.85733333333333
CBY1	1.37233333333333
NFX1	-0.08475
MTERFD2	-0.0628571428571428
C19orf23	0.1045
PGC	-2.03275
IER3IP1	0.1599
RASAL2	1.01466666666667
C1orf89	-0.37275
SYNJ1	-0.3885
NFKBIE	0.6185
FLJ40125	-0.370166666666667
TCEB2	-0.3359
NOG	-1.2905
POLR2J2	-0.8475
HLA-B	1.397
PCDHA1	0.655
PPP2R2B	0.76625
ARHGEF17	0.7685
TCF7L2	1.93521428571429
CHD5	-0.1215
ZNF431	-0.1115
TBC1D25	0.7045
ZNF800	0.21075
SCUBE2	2.01881818181818
MYCBP	0.8535
GPX5	0.087
C6orf129	-0.826833333333333
QSER1	-0.110833333333333
ULK2	1.68875
PIGO	0.19
NRCAM	-1.1625
SLC35E3	-0.099
CSRP2	-0.40475
HYPE	0.1065
MAPK15	-0.192
MGC14327	-0.15675
TIMM13	-0.0595
ZNF462	1.3985
GBA3	0.1495
TEX13A	-0.2985
MCM6	-1.17055555555556
MTRF1	-0.84375
ABCA7	-0.73625
EIF4A2	0.29775
ZC3H10	0.439
RPGR	-0.005
C20orf94	-0.07325
RP1L1	0.2195
GPR125	0.258875
USP22	0.437928571428571
OR1L4	0.012
MLZE	1.6935
FLJ32065	-0.0055
PTCD1	-0.546
CRTAC1	1.21233333333333
BXDC2	-0.95525
C18orf1	1.5575
FAM107A	1.69892857142857
EFNA3	-0.21075
P18SRP	-0.0463
CAMKK2	0.545333333333333
KIAA0649	-0.153
NES	1.08616666666667
HS6ST3	1.31225
PON2	0.1755
TCP11L2	0.17225
CLEC4A	2.26275
PRR12	0.356
MLXIPL	-1.5772
C2orf50	0.335
ZNF28	0.78025
ENC1	0.964166666666667
MAP2K1	-0.723875
FKSG2	1.5425
KIAA0430	1.00225
PTP4A1	-0.987833333333333
GPR156	-1.3985
GTF3C6	-0.0485
UBR2	0.1018
LOC388272	-0.654
MAK	1.29783333333333
ACOT4	1.76
STC2	-0.493833333333333
PIGW	-0.60375
SAE1	-0.6715
COL6A1	-0.373181818181818
OAZ1	0.0466666666666667
STMN4	1.402
EDG3	0.37
SGCE	0.993333333333333
IL11	-2.24816666666667
PRSS8	2.357375
YIPF5	0.825833333333333
WNT4	3.78625
CSN2	1.61366666666667
TCF7	-1.095875
TDO2	0.85775
SAMD9	-0.0531875
S100A7A	5.7945
MMRN1	2.48666666666667
GKAP1	0.0275
AKR1C3	-0.54425
RNF19A	0.551
GMDS	0.21325
YKT6	-0.99925
SPARC	0.0831
C12orf31	-0.538
UBE2V2	-0.916666666666667
FBXL18	-0.693
KIAA0460	0.488
ADAM22	-0.850625
SERPINC1	-4.9255
KCTD21	0.39325
MYOHD1	-2.20525
ZNF37A	0.271666666666667
GTF3C1	-0.526
CTSZ	2.40425
PRNPIP	-0.161625
DRD1IP	0.0675
NR1I2	-1.0415
ZNF266	-0.1287
SPAG4L	0.0875
COX4NB	-0.62425
SAPS1	0.9875
APOA1	-3.729875
TATDN1	-0.278166666666667
C10orf82	1.3825
KPNB1	-0.6875
FOXO3	0.541333333333333
CRYBB2	-1.0195
ZBTB5	0.164
SLC25A38	-0.07875
DCTN2	0.0461666666666667
IFT20	1.399
CTHRC1	-1.53875
C1orf31	-1.120375
UHRF1	-1.771375
GPC6	-0.87175
C10orf54	1.93925
MCF2L2	-0.238333333333333
WNT9B	-0.1015
OLA1	-0.05975
FAM120B	0.4965
TTLL10	0.1525
CYorf15A	-4.0345
RELN	0.07
SCN2B	2.50958333333333
MFHAS1	-0.7835
NKX3-2	-1.92033333333333
RASGRF2	-0.485
SSBP1	-1.04533333333333
KPNA6	-0.536642857142857
LOC389118	0.00800000000000001
HS3ST4	1.457
SUPT7L	-0.240375
FLJ32658	-0.36725
IGFBPL1	-0.98525
KIAA1641	-0.8039
SHKBP1	-0.398333333333333
CSF1R	4.18925
NAGK	0.70425
MYL2	1.2895
HIST1H4C	-2.94883333333333
TOMM7	-0.21925
ADAMTSL3	1.9721
TNFSF14	-0.4625
PRRT2	-2.4575
VTA1	0.273125
AOAH	2.89966666666667
CRISPLD2	1.24235714285714
PNN	-1.2241
TA-NFKBH	-0.3475
ESPN	-0.02075
RBM43	-0.135
KIAA1267	0.303375
DDX3X	0.419555555555556
KIAA1576	-0.81
PLXDC1	4.26966666666667
FLJ25801	-3.9455
HNRNPL	-0.38775
RUNDC3A	-0.00766666666666666
CASP12	1.395
SH2D5	-1.327625
RPL26L1	-0.6235
OR51A7	0.04075
HDC	2.2635
C2orf16	-0.105666666666667
SYTL3	2.381375
GOLGA4	0.123
NOTCH1	-0.1385
ATPAF2	-0.0765
ECD	0.33925
SSX5	-1.292
SNAP91	-0.123
OCA2	-1.99275
PNPO	0.473666666666667
DAPK1	-0.7165
PINX1	-0.465333333333333
SELENBP1	1.315625
NEK3	0.131166666666667
TMED4	0.256357142857143
SSTR4	-0.4035
FOSL1	-2.3471
CD40LG	-0.17
CES1	-0.692
DCI	-0.164
B3GAT3	-0.433
STK17B	0.22575
CNTN6	1.007
CYP3A4	-0.655333333333333
MBOAT2	0.657785714285714
PISD	-0.069875
USP1	-0.9085
PYDC1	1.1265
CENPM	-1.824625
SAR1B	0.4315
TTC7B	-0.423125
DP58	0.276
GPC1	0.1635
RBL1	-1.782
TMEM137	-2.28016666666667
TOB1	1.79916666666667
TCEAL1	1.31966666666667
CENPF	-3.42727272727273
C6	0.980166666666667
PRSS1	-3.42875
PPIL6	1.81616666666667
C6orf124	-3.0515
ODZ4	0.457333333333333
SNCB	-0.61025
NDUFB9	-0.30675
CNOT6L	1.19216666666667
S100A9	3.54916666666667
TRIM50	-0.2365
KCTD1	2.2959
WDR63	0.92075
SPEF2	1.971
RNGTT	0.128333333333333
CXorf22	0.4805
KCNK16	0.82625
CEP250	-1.805375
ATPBD1B	-0.34025
KCNJ2	3.93325
MT1B	-0.354
ZNF684	0.144
SLC4A1	0.31125
PDHA1	-0.85675
ZNF492	0.186875
TKT	-1.08725
BYSL	-0.65525
RNF38	0.603
AHDC1	-0.2035
KLHL2	1.34325
CMTM8	1.496
DMP1	-1.0105
HERPUD2	0.1175
CRTAM	2.347
ZNF572	0.299
TMEM16J	-0.6505
HSD17B2	0.8005
UBE2G1	-0.155375
AHSA2	-2.715
PELI2	0.769
TPX2	-3.586
ATP9B	1.45716666666667
DAZAP1	-0.74975
HMGCS2	2.95666666666667
C17orf38	0.131
B9D1	0.367375
NKX2-5	-1.39816666666667
KIAA1276	0.947
LILRB2	2.9785
CSTF1	-0.347
BTN2A1	-0.367166666666667
C15orf48	5.2545
IGF2BP3	-4.29075
FAM113B	0.787333333333333
HRG	-0.13375
ZNF131	-0.403
USP47	1.05642857142857
CCDC88B	-0.490375
HCN1	-0.1899
HTN1	-0.986833333333333
SYCP3	0.08775
C13orf23	-0.5149
PAPOLA	-0.130875
AATK	-0.516
MSH3	0.0671666666666667
NDUFAB1	-0.7735
ITLN2	-0.9815
BAK1	-0.586833333333333
MRPL45	0.0351666666666667
MTNR1B	-0.2235
LOC645843	-0.358
SPECC1L	0.456
PGCP	1.3865
SPN	-0.894375
GPR143	0.9575
ZNF576	0.0813333333333333
TMEM39A	0.3693
ATP5D	-0.0766666666666667
MAGEB3	-1.381
RPS5	0.545
ANP32E	-1.38678571428571
MTMR1	0.01275
YEATS4	-0.43325
SYNGAP1	-0.453
PCOLCE	-0.958666666666667
MNS1	0.5515
PCYT2	-0.582166666666667
ZNF182	-1.4925
LAX1	0.30275
SPPL2B	-0.6302
ELOVL5	0.8626
PCDHAC1	-0.3
B4GALNT1	-1.64383333333333
BLOC1S2	0.671
ZNF673	-0.2483
ARHGAP21	0.122166666666667
IRX5	2.824875
LRFN5	2.26783333333333
FAM7A1	-0.43275
RAB19	0.43
GINS1	-2.626
ITM2B	1.5091
PAPSS2	2.09541666666667
OR5BF1	0.1015
ACSL3	0.916
KIAA1919	-0.261166666666667
GLT8D2	2.914625
UTRN	1.03978571428571
CNN1	3.77975
HISPPD2A	-0.016
SDAD1	0.01975
SIGLEC9	0.300166666666667
RPL35	-0.169285714285714
C22orf26	0.302
IMPDH2	0.206125
WDR69	-0.41475
SEC14L5	0.190166666666667
CLTA	0.06175
RP11-529I10.4	0.46925
GPR37L1	0.310166666666667
OGDH	-0.146666666666667
ASB13	0.2695
ZFP14	1.504
ZCRB1	-0.0703333333333333
KPNA3	0.17125
HSPA1L	0.486
RHOC	1.019
LOC554175	0.0195
PPP3CA	0.9072
SLC1A7	-0.4461
ZNF529	0.00233333333333335
RBED1	0.442
DDB2	-0.98575
FLJ11286	-0.147
SPATA1	0.8265
MKNK1	0.366166666666667
DYSF	1.173
ALKBH2	0.16775
NKD1	-2.82883333333333
C1orf174	0.18975
PLEKHO1	0.0306666666666667
ASB10	0.19525
RING1	-0.132833333333333
NPC2	0.997625
AVPR1B	0.429
YTHDF1	-0.221666666666667
LMAN1L	0.033
GSG2	-2.046
CEP170	-0.8692
RPS4Y2	-5.1835
MSH6	-0.917
HECTD2	0.533333333333333
ZNF556	-2.4935
PLEKHC1	0.155
AIRE	-0.138166666666667
BCL2L10	2.29925
LMOD3	0.168833333333333
ZBTB8	0.2077
FOXA2	-3.2805
SLCO2A1	2.64075
C3orf46	0.1105
PRDM16	0.297166666666667
TMEM98	1.3105
FRMD5	-1.712
PDE6C	-0.7395
C1orf216	0.0113333333333333
EP400	-0.164285714285714
PTK2	-0.079
RNF217	0.54375
NDUFA8	-0.0975
ZFAT1	0.40075
LAMP3	0.993333333333333
GLTSCR2	1.18625
NPW	-0.8305
LLGL2	-0.9433
PPM1K	0.0158333333333333
C20orf177	-0.209
KIR2DL4	0.00400000000000001
NFKB2	0.11575
C21orf122	0.248833333333333
HESX1	0.143
GPR114	1.50283333333333
SLC25A35	-0.511833333333333
GNAT1	-0.06225
ORAI3	-0.32825
FAM76B	-0.56825
TMEM99	0.1967
TRIM29	2.1813
CDS1	2.47075
RHEB	-0.2641
C4orf27	-0.325166666666667
RAB3A	-0.403
OTUD6B	-0.812
GPD1	2.0515
CDH15	-1.166
NPM1	-0.346571428571429
TMEM117	0.14475
PRPS2	0.31775
GCK	-0.4485
ADRA2A	3.735
TSPYL4	0.659166666666667
TASP1	0.30025
WDR19	0.561833333333333
C10orf38	0.297
PDE4C	-0.793
FYB	0.04375
C1orf55	-0.220333333333333
PPFIA3	-0.839
RAD18	-0.18075
C12orf44	-0.0898333333333333
CRYBA4	-0.1255
HVCN1	1.112
TAF10	-0.478833333333333
C16orf48	-0.386166666666667
DEPDC5	0.835166666666667
LTBP1	-1.637
MAPRE1	-0.221125
FGF8	-0.134
C3orf52	1.5995
SENP7	0.196
LRRK2	1.05025
RUNDC2A	-0.1185
KIAA0355	0.490833333333333
CPEB1	-1.4445
PPEF2	-1.001
ABI2	0.137166666666667
KIAA0317	-0.08075
ATF1	-0.097
DYNC1H1	0.1005
DIP	0.392
TMEM33	0.327944444444444
POLDIP3	0.30775
C7orf24	0.762
GPR171	2.3615
CDC6	-2.71866666666667
PLD1	0.3873
ITFG2	-0.0218
NDUFC1	0.053
AKNA	-0.37875
NBR1	0.94
PKHD1	1.254875
HPS4	-0.5001
MAFA	-0.8895
ULBP3	0.36675
DIRC1	-1.739
IMMT	-0.55625
C22orf13	-0.1045
CEL	-0.2475
MARK3	-0.53825
ADAMTS2	0.4105
ARPC3	0.194666666666667
TMEM10	0.471625
NPHS1	0.07325
BRD8	-0.229166666666667
WDR12	-1.11325
IDI2	0.29
HOXD13	-1.119
OR8G2	1.30925
SLAIN1	0.1065
GABRQ	-0.10975
NR2C2	-1.519
NKTR	-0.7554
TLE2	1.636
KIAA0892	-0.810666666666667
AURKA	-3.34745454545455
GPRC5C	0.486333333333333
TBC1D9B	0.31525
PNPLA6	-0.2925
AP3B1	-0.147
NAG	0.108625
C11orf68	-0.44925
AKR7A3	0.9875
AHCYL1	0.24275
COP1	0.7265
RPP14	-0.117083333333333
PCDHB18	0.8595
CDH24	-1.20325
KRT17	2.0607
LACTB2	-0.54775
DDX24	-0.0995
PHACTR1	-2.3455
SLC35E2	-0.2525
LOXL1	-1.4535
IQSEC2	-0.058625
RGSL1	0.613
PCDHGC5	0.1195
MEGF10	0.246875
PRRX1	0.171
ASTE1	0.656166666666667
C6orf159	-0.12325
MYOD1	-0.7785
GAA	0.171
ZNF747	0.42175
KLRC1	0.822375
IL1RL2	0.4225
GDF9	1.73775
GPR119	-0.0075
TRAF2	-1.00833333333333
HCK	2.5955
BMP6	-1.67
IL8RA	0.6775
FLJ35848	-0.886
EFHA1	0.59375
CDSN	-0.0626666666666667
C14orf54	-0.5705
LSM3	-0.58325
ZFP41	0.254
C9orf126	-1.16416666666667
VIT	1.819
SPCS3	-1.00225
DEF8	-1.4293
CHAF1A	-1.89966666666667
C1orf165	1.103
ZFPM2	0.502833333333333
FTH1	-0.4785
SLC35F1	-0.71875
YWHAH	1.01775
C17orf66	-0.215666666666667
ADRB1	0.0151666666666667
FOXL1	0.1515
RG9MTD3	-0.679833333333333
UMPS	-0.133625
MGC13008	-0.265
KIAA1161	-0.2725
CCDC77	-1.7935
C12orf65	-0.6257
COG4	-0.530333333333333
RCP9	-0.369833333333333
RP4-692D3.1	2.61433333333333
CDC2L5	0.12125
MGC7036	1.02833333333333
DNAJC11	-0.868
GDF2	0.212333333333333
TIMM17A	-0.745
HNRNPA0	-0.0285
OR2H1	-0.26425
PCBP1	0.08675
COL23A1	-0.37625
LRRC2	1.64464285714286
NSD1	0.137428571428571
FLJ37078	-1.268125
WDR91	-0.133833333333333
TMEM179	-0.453
DSCR10	0.157
CNDP2	0.7857
FYN	-0.289
BEX2	0.7875
KCND3	0.16375
YPEL5	1.73675
LRRC42	-0.1625
C17orf45	0.559
ZNF649	0.9691
LOC150763	1.650625
COL5A2	0.7315
CNGA2	0.0655
ELA2B	-0.556
RAB9B	0.40475
FAM100A	0.20575
NAIP	0.723571428571429
MYOZ2	0.979375
SPATA12	0.1215
XRCC4	-0.6565
CYB561	1.6124
CHST10	-0.65625
BAI1	0.582833333333333
BRSK1	-0.371833333333333
C17orf89	-0.533125
PDE6H	-0.6235
FLJ20309	-0.0548
MAP7	1.151375
SCN4B	3.236
SPAG9	-1.0273125
SERTAD1	0.941833333333333
FLJ21963	-0.94475
ANTXR1	0.3912
TMPRSS13	2.14866666666667
ETV7	2.02516666666667
DGAT1	-0.279833333333333
NKIRAS1	0.717333333333333
TAC3	-2.23475
CORO1C	-0.633583333333333
RAD54B	-0.95125
HRASLS3	1.96983333333333
C21orf42	-0.219
BARD1	-0.816666666666667
ZNF177	0.545333333333333
MIP	0.402
ZNF442	1.229
F2	-3.6805
GRIA1	0.143
GALNTL2	1.43383333333333
WNT5A	-0.2682
LENG9	-0.088
hCG_25371	-1.3785
FOXR1	0.217
TRA@	0.741
PWWP2	0.672
C1QTNF7	1.4865
SLC7A4	1.24925
C4orf7	4.39325
C17orf80	0.110166666666667
KLK4	0.484833333333333
IL31	0.3555
TMEM176A	3.67125
CTNNB1	0.974
BHLHB2	0.67975
TMEM185B	0.483
ARD1B	-0.44225
C1orf93	0.627
BRUNOL4	0.162666666666667
LOC541469	-1.11183333333333
UPK2	0.033
GAS8	0.3155
PATE	0.1395
IMPACT	1.277875
WNK4	-0.240833333333333
HNRPLL	-0.373
GAD2	0.13675
ITGA6	1.6325
BMP15	0.3615
CYP2A7	1.64475
RIC8A	-0.108
CCND1	-0.187083333333333
USP35	0.1635
DSCR2	-1.28575
CCL4	3.3645
ZCCHC10	-0.335
NOL11	-0.4295
TRPM2	1.20458333333333
PSMD2	-0.815272727272727
CHTF18	-2.312
USP18	-0.269
RRAS	0.233375
LAMC3	1.7205
TOX	-2.06066666666667
PCDH15	-0.5075
GABRG3	-0.2985
NUDCD2	-0.347125
SGCZ	0.327
KCTD17	-0.5101
SPSB2	-0.536
TPPP3	2.08183333333333
CILP2	-0.297333333333333
CALB2	2.901
CEBPZ	-0.4665
ZNF479	0.401
FMOD	5.17483333333333
C21orf66	-0.730785714285714
CLN6	-0.589
ANAPC1	-0.57975
SH2D3C	1.32425
PTPN14	-0.4128
TRIM42	-0.25525
APTX	0.20025
SNRPG	-1.13283333333333
BMS1	-0.21425
MAGEA3	-4.437
NFATC3	-0.6705
LRRC45	-0.703666666666667
ARS2	-0.566071428571428
LRIG1	2.27783333333333
EPSTI1	-0.116166666666667
PRSS27	0.3745
ERC2	0.217125
PRKACB	0.573142857142857
PRDM13	-3.258
HCG27	-1.366
KLK12	-1.8545
HSD17B7	-0.574
ZNF354A	0.431
PCDH11X	0.448
DMGDH	0.76675
PCBD2	-0.466
TMC6	-1.9045
RIMS1	-0.027125
SF3B2	-0.860833333333333
RCN1	0.510166666666667
CPB1	3.42475
BCAR3	0.59275
FCRLB	-0.508625
PAK1IP1	-0.1145
OR10H1	0.188
KIF9	1.0485
PITPNM2	-0.8155
L3MBTL4	0.668
TGFB1	-0.7763
ZXDC	-0.1195
SLC6A16	-0.08275
SRrp35	0.314375
LRRC8E	1.136
PPIAL4	-0.0114166666666667
EOMES	0.754833333333333
PAX2	-0.1915
SCARF2	-0.482875
PSEN2	0.478
PCDHB13	0.41025
C10orf28	-0.30875
DHRS7B	1.20835714285714
C1orf131	-0.2755
ASB1	-0.6276
ZNF223	0.771666666666667
LCMT2	0.75125
MEP1A	-0.60575
TMEM53	0.28625
RSPH3	1.0835
C10orf33	0.151
LOC644285	0.37975
PTPN9	0.41
ABCA12	0.47075
CCDC37	-0.9025
RUNDC1	0.8135
YES1	0.217166666666667
FAM120AOS	0.4985
OR5M3	-1.762
PPP1R3F	0.0155
IL13	-0.0879
MDFI	-0.56475
PRNT	0.24575
ZDBF2	0.379
OR10C1	-0.155166666666667
CLIC1	-0.614333333333333
LILRA5	-0.103
CSAG1	-4.08483333333333
TREML2	-0.6715
FAM125A	-0.3405
ZNF74	-0.95175
FAM104A	-0.8055
LRRC39	-0.774
SAMD5	3.53125
HYAL2	-0.0045
HIST2H2AC	-0.78425
IGFBP5	0.76204347826087
NRTN	-0.368833333333333
KIAA0556	-0.0506
FAM29A	-1.46477777777778
JMJD2A	0.73075
EPHB1	3.4825
POLD4	0.00725
ANAPC10	-0.073
LRRC36	-0.4335
MEGF6	-0.527875
LPHN3	2.40183333333333
BMP10	-0.0631666666666667
C21orf55	0.843
CREM	-0.4931875
PTGER4	1.53
METAP1	0.467375
KCNQ1	2.02733333333333
NR2F2	0.210875
SSFA2	-0.0343333333333334
CTTNBP2	0.19375
BCL2A1	-1.910375
ZBTB24	-0.065625
SLCO6A1	-1.3225
PRDM1	0.2234
OR7D2	-0.387333333333333
CCDC47	0.2745
LOC646982	-0.655
SLC26A6	-1.6285
BIN1	-0.2015
SRRM1	-0.183571428571429
PCSK1N	-0.94475
ALS2	0.0787
ECT2	-1.42121052631579
CACNA2D2	0.378375
DOCK6	-0.18875
C10orf119	0.473
FATE1	0.3255
DUSP23	1.90475
TRIP6	0.147428571428571
NUP35	-0.2235
CDH3	3.0895
KLHDC8A	1.54875
C9orf116	0.222
EI24	0.0805
CENTD1	1.612
RWDD2B	0.163
DOCK1	1.7415
NPAS2	0.24625
NR3C2	3.4815
FAM63A	0.31275
INPP5F	0.207166666666667
FAM111A	-0.4844
MYBL1	-2.06375
IQGAP3	-1.39216666666667
CRADD	0.0643333333333333
DUSP12	-1.25425
PDZK1IP1	3.40775
VASH2	-0.40475
CTR9	0.56025
VIL1	-4.04825
OR8U1	0.440166666666667
CCDC107	0.522
PTTG1IP	-0.14975
OR4X2	0.2355
COL9A1	-1.584
PSMD9	-0.06425
ZFP62	0.29325
TIP39	-0.67925
PARP15	-0.6235
TTC19	0.93325
C1orf114	-1.23566666666667
GFPT1	-0.025
SLC27A6	2.94225
MRPS10	-0.6781
CALML5	2.11633333333333
TRPM7	-0.044375
CGNL1	1.563625
CECR1	0.222
SERPINB8	-0.315
TMEM102	0.656375
PDIA2	-3.514
NUCKS1	-0.591
HOTAIR	-0.56375
EBI3	0.11975
NXN	0.80925
ZMYND19	-0.9455
FOXJ3	0.18825
EIF5B	0.1069
EIF2B4	0.00216666666666666
LEO1	0.007
ZIC5	-1.36458333333333
IL20	0.324666666666667
KIAA0415	-0.451333333333333
FLJ37357	-0.6615
TSPAN12	0.99075
ACTR3B	0.325375
TFAM	-0.1865
IL17RD	1.596
PARP12	0.17775
KLHDC7A	0.3385
KCTD4	0.984166666666667
GTF2H1	0.226
FLCN	-0.873833333333333
BIRC4	0.14825
LOC790955	-0.62875
VKORC1L1	-0.4225
CYP4F22	1.598
TAS2R5	0.6205
ZNF582	1.576
HS3ST3B1	-0.07925
CTNS	0.0225
STK36	0.1845
MMD2	0.21775
RP5-1103G7.6	0.3985
FLJ23356	-0.423
CRH	-0.16425
C1orf182	-0.348166666666667
ACP5	1.685
AMFR	0.4364
CA4	1.141
PLCB4	0.347625
MPHOSPH10	-0.294
UNQ473	2.60283333333333
G3BP2	0.01425
SR140	-0.664916666666667
HOXA2	1.8735
PYGB	0.078875
BAT1	-0.41375
DKK3	1.13866666666667
DDX31	-0.600125
TULP1	0.0365
NHLRC2	0.80175
TNRC4	-0.072
ZNF430	0.4125
TNRC6A	-0.320625
PLA2G1B	1.41583333333333
RCHY1	1.32866666666667
GTF2A2	-0.542666666666667
MGC4294	-0.2405
ZNF691	0.02175
TACC3	-2.8485
DNAJC5G	-0.01475
LOC4951	0.4405
MS4A4A	-1.221
LOC152485	1.5915
PPP1R2P1	0.089
PPP2R5B	-0.31975
RPGRIP1L	0.1665
SPOP	0.9672
PTPRF	1.41208333333333
MGC42090	-0.4245
SUSD3	3.2745
THOC4	-0.4575
MAML1	0.3245
FXR2	-0.594333333333333
TYK2	-0.46575
MUC6	0.316833333333333
DNAJB7	-0.574
PIP4K2A	-0.826785714285714
MEX3A	-0.0301666666666667
RRP1	-0.765875
TFAP4	0.05525
CXorf41	-0.05
MTMR4	0.437833333333333
CTLA4	-0.511
SNX9	0.321
CIB3	0.505333333333333
NECAP1	0.418875
PLA2G2D	-0.3357
GLMN	-0.979833333333333
DCLRE1A	-0.37525
PDX1	0.4265
SAMD11	-0.9465
MRPL55	-0.064
TLR7	1.809125
TBC1D21	0.3125
SMAD1	1.4223
ACTRT2	-0.1365
RIOK2	-0.37875
PDLIM4	0.979
SLC22A15	-0.1935
ABHD13	1.3645
STX18	0.2559
CCPG1	0.355571428571428
DCBLD1	0.169833333333333
SLC2A6	-2.006
NOLA3	-0.32625
TRDMT1	-0.0442857142857143
IL17F	-0.0775
ATP1A4	0.295666666666667
OR52W1	0.1195
CFL1	-0.52875
IL4	-0.62425
RBP2	-0.213833333333333
CPSF6	0.453
TTC8	0.534
MUCL1	6.31
EYA3	-1.76066666666667
KRT38	0.25025
GNE	-0.937
ZNF501	1.569
SLC35A2	-0.02475
CEP110	-0.5979
MYF6	0.24975
MGST2	0.302666666666667
TRPV4	0.921333333333333
NEK8	-0.104833333333333
NOX5	-1.662
NCKAP1L	-1.25966666666667
EMP3	-2.01933333333333
BPY2C	0.285
C1orf38	-0.545625
ELOVL2	-0.442375
CBX7	0.876583333333333
OSBPL1A	1.40633333333333
ZNF589	-0.76225
ESCO1	-1.21766666666667
TRA2A	0.160166666666667
C3orf26	-1.1035
PHF2	0.921666666666667
PID1	0.590166666666667
RFC1	-0.2665
MTAP	-0.053125
ADORA3	2.081
LOC389458	-0.937
TRNT1	-0.38825
CRIPAK	-0.21275
RAI2	3.15883333333333
ANKRD44	-0.60725
GZMB	1.62775
NFE2L1	0.480625
STIP1	-0.98
RASL11B	1.369
NT5DC2	-1.3705
LRP2	3.441375
MTDH	-0.2234
ARSG	-0.095
HSP90AB1	-0.161916666666667
CT45-6	-4.685
ZNF483	-0.028
LMBR1L	-0.915
S100A2	0.2043
C2	-1.23083333333333
C2orf27	-0.441875
EIF4EBP1	-0.8035
GCKR	-3.08266666666667
PPP1R9B	0.09075
FER	-0.91225
SNRK	1.44616666666667
OR5M10	-0.0125
UTP6	-0.63375
CAPZA3	1.6835
FBP1	1.25611111111111
TERT	-1.645
CCL1	-0.66
FUCA1	0.909
ALS2CR8	0.8885
KCMF1	0.0760833333333334
SRCRB4D	-1.2875
OXCT2	-0.0721666666666667
IL17RA	0.3925
MPP5	0.152375
SPA17	0.00125
FLJ10986	1.36233333333333
GALNT14	-0.17475
CXorf27	-0.5765
NPLOC4	-0.65175
RAB34	0.1695
KRTAP3-3	0.065
ARSD	1.518
CPLX2	-1.5204
PJA1	1.0685
WHDC1L1	0.309833333333333
RB1	-0.2767
MTMR15	-0.185
PHLDA2	-1.0212
GUCY2F	-0.401
MPV17	0.0573333333333333
SLC35D1	0.129
LYSMD3	0.3578
COL16A1	1.48075
ERLIN1	-0.262333333333333
JMJD4	-0.24725
HIST1H2BK	-0.814
TP53I11	0.9405
ST3GAL4	-1.6286
PF4V1	1.8705
ALG8	-0.823
REG1A	-0.03825
MINA	0.148
CYB5R3	-0.182583333333333
HHLA1	0.159
MYST4	0.8645
VASN	-0.09475
UCHL5IP	-0.88875
TFAP2A	1.0103125
MGC9913	0.4615
C9orf97	-0.158
LOC90379	-0.4485
PHF15	-0.136214285714286
ZNF169	0.0481666666666667
KRT7	3.1205
GLIPR1L2	2.707875
LOC116236	-0.1315
IQCF3	-0.134
RDH14	0.767333333333333
HNRPK	-0.0059285714285714
RABEPK	-0.436666666666667
ISX	-1.958
CBARA1	0.05075
RAD51AP1	-2.00325
MLL5	0.352375
CXorf48	-5.6045
SGCD	-1.35975
PHTF1	-0.686625
CA3	5.9915
CMTM5	2.716
STX10	-0.290125
JMJD2D	-0.1115
P4HA1	-1.12016666666667
GAB3	-0.166833333333333
DHRS4	0.372666666666667
COL4A1	1.1873125
C20orf20	-1.795
OSBPL2	0.407875
PTTG2	-3.20025
KIAA1688	0.67025
STS	-1.429375
SHROOM4	0.3795
KBTBD5	0.188833333333333
ALDH1A3	3.133
BTNL2	-0.0715
TGIF1	0.888
ZFAND5	0.762875
ICA1	1.393125
NAV3	-0.177333333333333
FLJ12331	-0.0465
EPS8L2	0.5264
MNT	0.264833333333333
ENTPD1	1.83216666666667
OR51E2	0.640125
STK11	-0.073625
MX1	1.826625
TTTY9A	0.46425
CX62	0.2085
LOXL4	1.700375
