Hybridization REF	TCGA-AR-A0TU-01A-31R-A109-07
CSRP2	0.9515
HYPE	-0.66075
MAPK15	0.0113333333333333
MGC14327	-0.18325
TIMM13	-0.248833333333333
ZNF462	1.88425
GBA3	0.222
TEX13A	0.089
MCM6	0.19
MTRF1	-0.934625
ABCA7	-2.45575
EIF4A2	-1.055
ZC3H10	0.6165
RPGR	0.0215
C20orf94	-1.08125
RP1L1	0.19775
GPR125	0.719625
USP22	-0.396642857142857
OR1L4	0.18525
MLZE	1.76225
FLJ32065	0.054
PTCD1	1.01025
CRTAC1	1.236
BXDC2	0.145
C18orf1	0.9315
FAM107A	3.92114285714286
EFNA3	-0.0655
P18SRP	-0.7704
CAMKK2	0.800416666666667
KIAA0649	-0.755
NES	-2.5615
HS6ST3	-1.976375
PON2	-1.295
TCP11L2	-1.022
CLEC4A	2.0785
PRR12	-0.103
MLXIPL	-1.9677
C2orf50	-0.023
ZNF28	1.0395
ENC1	0.0323333333333333
MAP2K1	-0.906
FKSG2	-0.09875
KIAA0430	0.14425
PTP4A1	-0.972833333333333
GPR156	-0.243
GTF3C6	-0.2005
UBR2	-0.5064
LOC388272	-0.2105
MAK	-0.0241666666666667
ACOT4	1.4375
STC2	-0.15125
PIGW	-0.646625
SAE1	-0.1975
COL6A1	-0.732772727272727
OAZ1	-0.318833333333333
STMN4	0.766833333333333
EDG3	0.00966666666666668
SGCE	-2.76133333333333
IL11	-1.137
PRSS8	1.235375
YIPF5	-0.79575
WNT4	1.845
CSN2	0.336666666666667
TCF7	-2.43575
TDO2	2.0455
SAMD9	-0.2500625
S100A7A	0.6145
MMRN1	0.351
GKAP1	1.298
AKR1C3	-3.79125
RNF19A	0.80075
GMDS	-0.09325
YKT6	-0.99475
SPARC	-0.8182
C12orf31	-0.311
UBE2V2	0.0616666666666667
FBXL18	-0.711833333333333
KIAA0460	0.52725
ADAM22	1.255375
SERPINC1	-4.322
KCTD21	0.424
MYOHD1	-0.606
ZNF37A	0.5385
GTF3C1	0.165
CTSZ	0.434
PRNPIP	-0.04375
DRD1IP	0.03625
NR1I2	-2.19116666666667
ZNF266	-0.4501
SPAG4L	0.329
COX4NB	0.92525
SAPS1	0.232666666666667
APOA1	-3.933875
TATDN1	0.5765
C10orf82	-1.617
KPNB1	0.0035
FOXO3	0.343333333333333
CRYBB2	-0.384
ZBTB5	0.236333333333333
SLC25A38	0.77075
DCTN2	-0.7005
IFT20	-0.15975
CTHRC1	1.641
C1orf31	0.21025
UHRF1	0.784625
GPC6	0.019
C10orf54	0.56125
MCF2L2	-0.340833333333333
WNT9B	0.09325
OLA1	-1.014875
FAM120B	0.1795
TTLL10	0.0625
CYorf15A	-4.39325
RELN	-2.368
SCN2B	-0.1065
MFHAS1	0.2655
NKX3-2	-0.113166666666667
RASGRF2	-1.114
SSBP1	0.304166666666667
KPNA6	0.653285714285714
LOC389118	0.457
HS3ST4	-0.4976
SUPT7L	-0.83575
FLJ32658	-1.289
IGFBPL1	-0.6575
KIAA1641	-0.2791
SHKBP1	-1.0105
CSF1R	4.663
NAGK	0.03475
MYL2	0.16125
HIST1H4C	-2.01
TOMM7	-1.936
ADAMTSL3	0.1631
TNFSF14	-0.4055
PRRT2	-0.0185
VTA1	-2.830875
AOAH	2.83166666666667
CRISPLD2	0.958142857142857
PNN	-0.3299
TA-NFKBH	-0.1115
ESPN	-0.95575
RBM43	-0.46
KIAA1267	-0.302125
DDX3X	-0.0237777777777778
KIAA1576	-4.3855
PLXDC1	1.8085
FLJ25801	-1.23075
HNRNPL	0.90475
RUNDC3A	0.0731666666666667
CASP12	0.29
SH2D5	0.127
RPL26L1	0.5175
OR51A7	0.19775
HDC	0.4655
C2orf16	0.0295
SYTL3	2.412
GOLGA4	0.7483125
NOTCH1	0.460333333333333
ATPAF2	-0.31
ECD	0.538
SSX5	-0.833833333333333
SNAP91	0.35325
OCA2	1.69
PNPO	-0.4825
DAPK1	1.84366666666667
PINX1	1.22666666666667
SELENBP1	-1.628625
NEK3	-0.05075
TMED4	-0.442428571428571
SSTR4	0.0335
FOSL1	-0.9958
CD40LG	0.3035
CES1	-2.03916666666667
DCI	-0.997166666666667
B3GAT3	0.176833333333333
STK17B	0.024
CNTN6	0.85225
CYP3A4	-0.998833333333333
MBOAT2	1.77978571428571
PISD	-0.6435
USP1	-0.27225
PYDC1	0.1155
CENPM	-0.503125
SAR1B	0.049
TTC7B	0.369
DP58	0.045
GPC1	-1.10275
RBL1	-0.439375
TMEM137	-1.2835
TOB1	-0.451333333333333
TCEAL1	-0.467666666666667
CENPF	0.839090909090909
C6	0.4895
PRSS1	-2.50725
PPIL6	1.79066666666667
C6orf124	-1.065
ODZ4	-0.212333333333333
SNCB	-0.2195
NDUFB9	0.94775
CNOT6L	0.511833333333333
S100A9	2.22983333333333
TRIM50	-0.233
KCTD1	1.5114
WDR63	-0.12875
SPEF2	1.496625
RNGTT	0.0918333333333333
CXorf22	0.7285
KCNK16	0.1315
CEP250	-1.216125
ATPBD1B	0.61025
KCNJ2	3.347
MT1B	-2.5195
ZNF684	0.382
SLC4A1	0.08575
PDHA1	0.5675
ZNF492	1.122
TKT	-1.09875
BYSL	0.035
RNF38	-0.12175
AHDC1	0.197
KLHL2	-0.709375
CMTM8	1.26875
DMP1	0.542
HERPUD2	-2.1195
CRTAM	3.08616666666667
ZNF572	-2.23775
TMEM16J	-1.1445
HSD17B2	-0.31725
UBE2G1	-0.251
AHSA2	-2.25675
PELI2	1.385
TPX2	0.4615
ATP9B	1.873
DAZAP1	-0.349375
HMGCS2	0.188333333333333
C17orf38	0.15675
B9D1	0.1115
NKX2-5	0.1725
KIAA1276	-1.01625
LILRB2	3.926
CSTF1	-0.576
BTN2A1	0.313333333333333
C15orf48	3.70475
IGF2BP3	-4.082
FAM113B	0.435333333333333
HRG	-0.11325
ZNF131	0.28375
USP47	0.125
CCDC88B	-1.148625
HCN1	0.3473
HTN1	-0.111333333333333
SYCP3	-0.316
C13orf23	1.8188
PAPOLA	-0.0221875
AATK	0.1685
MSH3	-0.328833333333333
NDUFAB1	-0.91525
ITLN2	-0.441
BAK1	-0.233333333333333
MRPL45	-1.18566666666667
MTNR1B	0.0735
LOC645843	-0.6945
SPECC1L	0.301125
PGCP	-0.16525
SPN	-0.310625
GPR143	-1.349
ZNF576	-0.3265
TMEM39A	0.5869
ATP5D	-0.856666666666667
MAGEB3	-1.7855
RPS5	-0.704333333333333
ANP32E	0.757
MTMR1	1.24175
YEATS4	-0.25425
SYNGAP1	-0.56625
PCOLCE	-2.282
MNS1	0.03975
PCYT2	0.340833333333333
ZNF182	0.5595
LAX1	0.872375
SPPL2B	-0.2012
ELOVL5	0.2631
PCDHAC1	0.251
B4GALNT1	0.971333333333333
BLOC1S2	-0.43075
ZNF673	0.00670000000000001
ARHGAP21	0.95
IRX5	3.194625
LRFN5	-0.690666666666667
FAM7A1	-1.5115
RAB19	0.2215
GINS1	0.334
ITM2B	-1.3868
PAPSS2	-0.01525
OR5BF1	0.464
ACSL3	-0.87375
KIAA1919	-1.09408333333333
GLT8D2	-0.321125
UTRN	0.515428571428571
CNN1	-2.211
HISPPD2A	-0.5285
SDAD1	1.036625
SIGLEC9	1.32516666666667
RPL35	-0.376571428571429
C22orf26	0.123
IMPDH2	-1.208125
WDR69	-0.79875
SEC14L5	-0.253833333333333
CLTA	0.0965
RP11-529I10.4	1.01175
GPR37L1	0.1585
OGDH	-0.8035
ASB13	1.09366666666667
ZFP14	-0.5185
ZCRB1	1.079
KPNA3	0.33725
HSPA1L	0.15875
RHOC	-0.463625
LOC554175	-0.202
PPP3CA	0.3067
SLC1A7	-0.43
ZNF529	-0.0776666666666667
RBED1	-0.37775
DDB2	-1.7035
FLJ11286	1.8915
SPATA1	0.803
MKNK1	0.814666666666667
DYSF	1.0325
ALKBH2	1.0205
NKD1	-2.52116666666667
C1orf174	0.81475
PLEKHO1	1.19
ASB10	0.205
RING1	-0.903666666666667
NPC2	0.677625
AVPR1B	0.3755
YTHDF1	-0.0668333333333333
LMAN1L	0.1565
GSG2	0.043
CEP170	0.3574
RPS4Y2	-4.90225
MSH6	-0.2675
HECTD2	-0.272333333333333
ZNF556	-3.55683333333333
PLEKHC1	-3.1347
AIRE	0.174
BCL2L10	0.03525
LMOD3	0.00683333333333331
ZBTB8	1.1249
FOXA2	-2.7203
SLCO2A1	0.527125
C3orf46	-0.21
PRDM16	-1.30933333333333
TMEM98	0.867
FRMD5	-2.8535
PDE6C	-0.08
C1orf216	0.118
EP400	0.0151428571428572
PTK2	0.969916666666667
RNF217	1.99225
NDUFA8	0.2925
ZFAT1	1.07575
LAMP3	4.94383333333333
GLTSCR2	-0.548375
NPW	-1.1905
LLGL2	-0.4164
PPM1K	1.03666666666667
C20orf177	-0.8445
KIR2DL4	0.6636
NFKB2	0.629
C21orf122	0.183666666666667
HESX1	-0.274
GPR114	0.36
SLC25A35	-1.01183333333333
GNAT1	-0.28075
ORAI3	-1.31225
FAM76B	-0.277625
TMEM99	-1.5802
TRIM29	-0.2152
CDS1	2.09125
RHEB	0.4506
C4orf27	-0.281
RAB3A	-0.2865
OTUD6B	0.315
GPD1	-0.527125
CDH15	-0.331333333333333
NPM1	0.741
TMEM117	1.0745
PRPS2	1.23591666666667
GCK	-0.606
ADRA2A	1.94266666666667
TSPYL4	-0.6225
TASP1	-0.81875
WDR19	0.8785
C10orf38	2.42
PDE4C	-0.7075
FYB	0.515
C1orf55	0.863833333333333
PPFIA3	-0.06325
RAD18	-0.063
C12orf44	-0.314833333333333
CRYBA4	0.01
HVCN1	0.97525
TAF10	-1.16033333333333
C16orf48	-0.622833333333333
DEPDC5	-1.14166666666667
LTBP1	-1.289
MAPRE1	0.250625
FGF8	-0.41
C3orf52	-0.45425
SENP7	-0.409333333333333
LRRK2	1.51125
RUNDC2A	-0.318333333333333
KIAA0355	-0.675333333333333
CPEB1	-2.56675
PPEF2	0.057
ABI2	0.3395
KIAA0317	0.08925
ATF1	0.480166666666667
DYNC1H1	0.6275
DIP	0.95675
TMEM33	1.25983333333333
POLDIP3	0.31575
C7orf24	0.17925
GPR171	3.1595
CDC6	-0.623833333333333
PLD1	-0.1455
ITFG2	0.5679
NDUFC1	-0.124
AKNA	-0.338
NBR1	-0.4035
PKHD1	0.0655
HPS4	-0.3238
MAFA	-0.25675
ULBP3	0.21125
DIRC1	-0.4975
IMMT	-0.3745
C22orf13	-0.590166666666667
CEL	0.0785
MARK3	-0.32075
ADAMTS2	-0.13225
ARPC3	0.00166666666666666
TMEM10	0.07525
NPHS1	0.0665
BRD8	-0.346333333333333
WDR12	0.01125
IDI2	0.788875
HOXD13	0.701
OR8G2	-0.48925
SLAIN1	1.63075
GABRQ	0.0065
NR2C2	0.78675
NKTR	-0.6243
TLE2	0.065
KIAA0892	-0.0268333333333333
AURKA	-1.09127272727273
GPRC5C	-3.68533333333333
TBC1D9B	0.87125
PNPLA6	-0.0511666666666667
AP3B1	-0.371
NAG	-0.082375
C11orf68	-0.38975
AKR7A3	-1.38025
AHCYL1	-0.66625
COP1	0.528333333333333
RPP14	0.277083333333333
PCDHB18	-0.1775
CDH24	-0.248
KRT17	-1.0284
LACTB2	-0.06075
DDX24	0.0189
PHACTR1	-2.49516666666667
SLC35E2	-0.59275
LOXL1	-2.93375
IQSEC2	0.033125
RGSL1	0.159
PCDHGC5	0.1435
MEGF10	-0.403
PRRX1	0.325833333333333
ASTE1	0.389333333333333
C6orf159	-0.63325
MYOD1	-0.1345
GAA	1.421
ZNF747	0.16425
KLRC1	-0.388875
IL1RL2	0.2395
GDF9	0.49725
GPR119	0.3995
TRAF2	-0.0228333333333333
HCK	3.366
BMP6	-3.218
IL8RA	0.576833333333333
FLJ35848	-0.6115
EFHA1	-0.319
CDSN	-0.326333333333333
C14orf54	-0.0921666666666667
LSM3	-0.318625
ZFP41	1.243
C9orf126	-0.252333333333333
VIT	-0.727
SPCS3	-1.282
DEF8	0.6817
CHAF1A	0.0406666666666667
C1orf165	1.41133333333333
ZFPM2	-0.635166666666667
FTH1	-0.251
SLC35F1	-1.00675
YWHAH	0.55425
C17orf66	0.131666666666667
ADRB1	-0.301166666666667
FOXL1	0.4035
RG9MTD3	-0.1835
UMPS	-0.027625
MGC13008	-0.4065
KIAA1161	0.718
CCDC77	1.12975
C12orf65	-0.2141
COG4	-1.05016666666667
RCP9	-0.0221666666666667
RP4-692D3.1	2.7175
CDC2L5	-0.10975
MGC7036	0.208666666666667
DNAJC11	-0.12325
GDF2	0.242833333333333
TIMM17A	0.34375
HNRNPA0	-1.0966
OR2H1	-0.2515
PCBP1	-0.38975
COL23A1	-2.00025
LRRC2	-0.474357142857143
NSD1	0.930714285714286
FLJ37078	-2.392875
WDR91	-0.460833333333333
TMEM179	0.131
DSCR10	-0.651
CNDP2	0.6742
FYN	-0.0055
BEX2	0.774833333333333
KCND3	0.20975
YPEL5	0.346625
LRRC42	0.860333333333333
C17orf45	0.20825
ZNF649	-0.816
LOC150763	0.19725
COL5A2	-0.209416666666667
CNGA2	0.48
ELA2B	-0.601
RAB9B	1.69525
FAM100A	-0.47025
NAIP	0.0871428571428571
MYOZ2	-0.251625
SPATA12	-0.1895
XRCC4	-1.701
CYB561	1.1595
CHST10	-0.1075
BAI1	-1.29083333333333
BRSK1	0.534
C17orf89	1.217
PDE6H	-0.3375
FLJ20309	-0.0456
MAP7	1.10875
SCN4B	-1.5195
SPAG9	-0.531625
SERTAD1	-0.588166666666667
FLJ21963	-1.73675
ANTXR1	-1.2596
TMPRSS13	1.929
ETV7	4.36716666666667
DGAT1	0.385166666666667
NKIRAS1	0.777
TAC3	-2.8015
CORO1C	0.512833333333333
RAD54B	-0.1725
HRASLS3	3.37533333333333
C21orf42	0.88675
BARD1	-0.623333333333333
ZNF177	1.34883333333333
MIP	0.138
ZNF442	0.6615
F2	-3.6251
GRIA1	0.23675
GALNTL2	0.150333333333333
WNT5A	-2.6531
LENG9	0.323
hCG_25371	0.6205
FOXR1	0.093
TRA@	1.1015
PWWP2	0.698
C1QTNF7	0.0735
SLC7A4	0.42175
C4orf7	5.15175
C17orf80	1.14
KLK4	0.2415
IL31	0.3775
TMEM176A	3.035
CTNNB1	1.332
BHLHB2	-1.1115
TMEM185B	0.301
ARD1B	1.2465
C1orf93	0.426
BRUNOL4	1.625
LOC541469	-1.12316666666667
UPK2	-0.01525
GAS8	0.672333333333333
PATE	0.2965
IMPACT	1.477875
WNK4	-2.7465
HNRPLL	-0.59875
GAD2	0.1445
ITGA6	0.15075
BMP15	0.1045
CYP2A7	0.11075
RIC8A	-0.26075
CCND1	-2.12108333333333
USP35	0.2425
DSCR2	1.382
CCL4	4.87233333333333
ZCCHC10	-0.1005
NOL11	0.29625
TRPM2	2.25641666666667
PSMD2	-0.800909090909091
CHTF18	-1.0005
USP18	2.61475
RRAS	-1.223125
LAMC3	-1.55175
TOX	-1.547
PCDH15	0.0805
GABRG3	0.62575
NUDCD2	-0.02775
SGCZ	0.0815
KCTD17	0.1441
SPSB2	0.3255
TPPP3	0.355333333333333
CILP2	-0.331
CALB2	4.606
CEBPZ	-0.333833333333333
ZNF479	0.8925
FMOD	2.47333333333333
C21orf66	0.248428571428571
CLN6	-0.2125
ANAPC1	-0.079
SH2D3C	0.6935
PTPN14	0.679
TRIM42	0.078
APTX	0.658
SNRPG	-0.933666666666667
BMS1	0.92475
MAGEA3	-4.346
NFATC3	-0.4995
LRRC45	0.861666666666667
ARS2	0.293142857142857
LRIG1	0.2945
EPSTI1	3.27533333333333
PRSS27	1.00525
ERC2	-0.69575
PRKACB	-0.0862142857142857
PRDM13	-1.227
HCG27	-1.76975
KLK12	-2.2575
HSD17B7	-0.707166666666667
ZNF354A	2.41575
PCDH11X	0.3075
DMGDH	-0.2325
PCBD2	0.540833333333333
TMC6	-1.86225
RIMS1	0.207375
SF3B2	-0.01
RCN1	1.32
CPB1	0.083
BCAR3	-2.349
FCRLB	-0.115625
PAK1IP1	0.16125
OR10H1	0.238
KIF9	0.4682
PITPNM2	0.245375
L3MBTL4	2.44975
TGFB1	-1.0435
ZXDC	-0.64375
SLC6A16	-0.20125
SRrp35	2.795625
LRRC8E	0.315
PPIAL4	-0.07725
EOMES	1.82516666666667
PAX2	-0.2385
SCARF2	-1.08725
PSEN2	0.980583333333333
PCDHB13	0.167
C10orf28	0.314125
DHRS7B	0.504857142857143
C1orf131	0.7045
ASB1	-0.9372
ZNF223	-0.209666666666667
LCMT2	-0.07225
MEP1A	-0.54125
TMEM53	-0.62025
RSPH3	1.63675
C10orf33	0.49
LOC644285	-0.16525
PTPN9	0.385333333333333
ABCA12	-3.83375
CCDC37	-0.61225
RUNDC1	0.2318
YES1	0.543833333333333
FAM120AOS	-0.04775
OR5M3	-0.129
PPP1R3F	-0.109333333333333
IL13	0.6578
MDFI	0.16525
PRNT	0.21275
ZDBF2	-1.314
OR10C1	0.3485
CLIC1	-1.42783333333333
LILRA5	0.5935
CSAG1	-1.43316666666667
TREML2	-0.188333333333333
FAM125A	-0.425
ZNF74	0.65325
FAM104A	0.73425
LRRC39	0.3125
SAMD5	-0.7005
HYAL2	-0.1115
HIST2H2AC	-0.28975
IGFBP5	-1.55295652173913
NRTN	0.0348333333333333
KIAA0556	0.4739
FAM29A	-0.908944444444444
JMJD2A	0.8095
EPHB1	3.63975
POLD4	-0.89125
ANAPC10	-0.35225
LRRC36	-1.186
MEGF6	-1.892375
LPHN3	-0.719166666666667
BMP10	0.275
C21orf55	0.2315
CREM	-0.8698125
PTGER4	0.769333333333333
METAP1	0.87575
KCNQ1	0.372166666666667
NR2F2	-0.018625
SSFA2	-0.94325
CTTNBP2	-2.747
BCL2A1	3.07775
ZBTB24	0.320875
SLCO6A1	-1.1935
PRDM1	0.064
OR7D2	-0.441
CCDC47	0.3411
LOC646982	-0.7605
SLC26A6	-2.198
BIN1	-1.0411
SRRM1	0.4075
PCSK1N	0.640625
ALS2	0.2812
ECT2	0.185263157894737
CACNA2D2	-0.445
DOCK6	-1.1215
C10orf119	-0.00525
FATE1	0.73875
DUSP23	2.4475
TRIP6	0.487642857142857
NUP35	-0.799
CDH3	3.01425
KLHDC8A	0.22125
C9orf116	0.349625
EI24	-0.1575
CENTD1	2.61183333333333
RWDD2B	0.538833333333333
DOCK1	-0.2555
NPAS2	-1.5245
NR3C2	0.819166666666667
FAM63A	0.0116666666666667
INPP5F	-0.601
FAM111A	-1.0712
MYBL1	1.08691666666667
IQGAP3	0.899833333333333
CRADD	-1.54783333333333
DUSP12	-0.664
PDZK1IP1	3.29575
VASH2	0.94475
CTR9	0.04725
VIL1	-3.74025
OR8U1	0.4655
CCDC107	0.5165
PTTG1IP	-0.756375
OR4X2	0.304
COL9A1	5.1495
PSMD9	-0.406
ZFP62	1.60475
TIP39	-0.512
PARP15	0.762
TTC19	0.25875
C1orf114	-0.3835
GFPT1	-0.2035
SLC27A6	1.51875
MRPS10	-0.8647
CALML5	3.90416666666667
TRPM7	-0.03525
CGNL1	0.766875
CECR1	0.254
SERPINB8	-0.0423333333333333
TMEM102	1.8345
PDIA2	-3.50625
NUCKS1	0.6645
HOTAIR	1.78025
EBI3	0.316
NXN	1.638
ZMYND19	-0.084
FOXJ3	0.5645
EIF5B	0.2027
EIF2B4	-0.4555
LEO1	-0.553
ZIC5	-1.27666666666667
IL20	-1.0005
KIAA0415	-0.396
FLJ37357	0.325
TSPAN12	1.62325
ACTR3B	1.151375
TFAM	1.2965
IL17RD	2.292875
PARP12	1.60375
KLHDC7A	0.472
KCTD4	0.0885
GTF2H1	0.88775
FLCN	-0.0963333333333333
BIRC4	0.116
LOC790955	0.3545
VKORC1L1	1.0345
CYP4F22	-0.448333333333333
TAS2R5	0.8705
ZNF582	-0.23
HS3ST3B1	-0.83075
CTNS	-0.01
STK36	-0.0858333333333333
MMD2	0.304
RP5-1103G7.6	-0.1625
FLJ23356	-0.1665
CRH	0.015
C1orf182	0.136666666666667
ACP5	2.04833333333333
AMFR	0.289
CA4	-2.0595
PLCB4	-0.569
MPHOSPH10	-0.03975
UNQ473	0.805666666666667
G3BP2	0.61525
SR140	-0.06075
HOXA2	0.7525
PYGB	0.28125
BAT1	-0.802583333333333
DKK3	-2.47016666666667
DDX31	0.052375
TULP1	0.37425
NHLRC2	-0.60475
TNRC4	-0.103166666666667
ZNF430	0.809
TNRC6A	-0.116375
PLA2G1B	0.3535
RCHY1	0.903
GTF2A2	-0.513666666666667
MGC4294	-1.8815
ZNF691	0.32075
TACC3	0.10075
DNAJC5G	-0.07175
LOC4951	0.027
MS4A4A	0.079
LOC152485	0.3545
PPP1R2P1	0.01375
PPP2R5B	0.151
RPGRIP1L	0.26325
SPOP	-0.764
PTPRF	2.17591666666667
MGC42090	0.5265
SUSD3	0.997
THOC4	2.766625
MAML1	1.6424
FXR2	-0.2065
TYK2	0.16775
MUC6	0.0808333333333333
DNAJB7	0.5635
PIP4K2A	-0.374214285714286
MEX3A	2.58366666666667
RRP1	-0.262125
TFAP4	0.56675
CXorf41	0.64275
MTMR4	0.635
CTLA4	0.6585
SNX9	0.748375
CIB3	-0.361
NECAP1	0.636125
PLA2G2D	0.134
GLMN	0.0166666666666667
DCLRE1A	-0.1205
PDX1	-0.825
SAMD11	-0.9955
MRPL55	0.9635
TLR7	0.799125
TBC1D21	-0.0833333333333333
SMAD1	0.9638
ACTRT2	0.3715
RIOK2	-0.08875
PDLIM4	0.457
SLC22A15	-0.762833333333333
ABHD13	0.1175
STX18	-0.0174
CCPG1	-0.614571428571429
DCBLD1	0.860833333333333
SLC2A6	-1.1285
NOLA3	0.2715
TRDMT1	0.1155
IL17F	0.0575
ATP1A4	-0.619
OR52W1	0.0305
CFL1	-0.63975
IL4	-0.94825
RBP2	-0.274166666666667
CPSF6	0.417875
TTC8	0.211666666666667
MUCL1	-0.6535
EYA3	-0.131833333333333
KRT38	0.5155
GNE	-1.3515
ZNF501	0.7815
SLC35A2	0.599625
CEP110	-0.3895
MYF6	-0.186
MGST2	-2.50683333333333
TRPV4	-0.767666666666667
NEK8	-0.638166666666667
NOX5	-1.458
NCKAP1L	0.2875
EMP3	-1.9525
BPY2C	-0.073
C1orf38	0.989625
ELOVL2	-1.412625
CBX7	-0.665916666666667
OSBPL1A	0.919333333333333
ZNF589	-0.585
ESCO1	0.2285
TRA2A	0.3025
C3orf26	-0.183
PHF2	1.55325
PID1	-1.79833333333333
RFC1	0.457
MTAP	-0.193375
ADORA3	2.4115
LOC389458	-1.14725
TRNT1	0.811125
CRIPAK	-1.1525
RAI2	-0.182
ANKRD44	-0.586
GZMB	4.38525
NFE2L1	-0.750125
STIP1	0.425333333333333
RASL11B	-0.4215
NT5DC2	-1.081
LRP2	-0.312375
MTDH	-0.132533333333333
ARSG	-1.0285
HSP90AB1	-0.326416666666667
CT45-6	-4.33875
ZNF483	2.41225
LMBR1L	-0.44175
S100A2	-0.6602
C2	0.270944444444444
C2orf27	0.497625
EIF4EBP1	0.654
GCKR	-3.578
PPP1R9B	-0.18975
FER	-1.591
SNRK	0.0736666666666666
OR5M10	0.439
UTP6	0.385
CAPZA3	0.364
FBP1	0.961444444444445
TERT	-0.9095
CCL1	-0.3065
FUCA1	0.83125
ALS2CR8	-0.273833333333333
KCMF1	-0.631083333333333
SRCRB4D	-0.167
OXCT2	-1.74233333333333
IL17RA	0.483
MPP5	-0.5945
SPA17	0.75575
FLJ10986	0.230333333333333
GALNT14	2.43075
CXorf27	-0.821375
NPLOC4	-0.579
RAB34	-0.31675
KRTAP3-3	0.2255
ARSD	1.04333333333333
CPLX2	-1.3067
PJA1	1.30175
WHDC1L1	-1.07516666666667
RB1	-2.4927
MTMR15	-0.0845
PHLDA2	-2.3058
GUCY2F	-0.4265
MPV17	-0.652
SLC35D1	-0.6165
LYSMD3	-0.3378
COL16A1	1.083
ERLIN1	-0.0426666666666667
JMJD4	1.178
HIST1H2BK	-1.33425
TP53I11	-0.279166666666667
ST3GAL4	-0.7238
PF4V1	0.296333333333333
ALG8	-0.2845
REG1A	0.4355
MINA	0.25275
CYB5R3	-0.520916666666667
HHLA1	-0.014
MYST4	0.0198
VASN	-1.965
UCHL5IP	0.369
TFAP2A	1.181625
MGC9913	0.813
C9orf97	-0.0725
LOC90379	-0.31025
PHF15	-0.718214285714286
ZNF169	-0.0315
KRT7	2.2864
GLIPR1L2	0.59275
LOC116236	-0.86
IQCF3	-0.0705
RDH14	0.592333333333333
HNRPK	0.427571428571429
RABEPK	0.0888333333333333
ISX	-2.243
CBARA1	-0.169
RAD51AP1	0.0065
MLL5	0.216375
CXorf48	-1.8375
SGCD	-1.778
PHTF1	-0.116
CA3	1.43275
CMTM5	3.18275
STX10	0.658125
JMJD2D	-0.62775
P4HA1	-0.988833333333333
GAB3	-0.356
DHRS4	-0.067
COL4A1	2.0160625
C20orf20	-0.8825
OSBPL2	-0.450875
PTTG2	-0.05875
KIAA1688	2.08875
STS	-2.25075
SHROOM4	0.093
KBTBD5	0.185666666666667
ALDH1A3	1.5731
BTNL2	-0.00250000000000002
TGIF1	1.0555
ZFAND5	0.96475
ICA1	0.721
NAV3	-3.05966666666667
FLJ12331	-0.50975
EPS8L2	0.3117
MNT	0.0568333333333333
ENTPD1	2.32525
OR51E2	0.697375
STK11	0.307
MX1	4.20025
TTTY9A	0.008
CX62	0.354
LOXL4	3.876625
EXOSC4	0.50925
PURB	-0.653142857142857
SETD1A	-0.624833333333333
RELB	2.24525
LAMB2	-0.597333333333333
HNF1B	-0.330666666666667
PNLIPRP3	-1.0845
C14orf139	-1.838
UMOD	0.66075
GRIN3B	-0.12025
GPR25	-0.0285
ZNF512B	-0.4345
ATP6V0A1	-0.412125
SRA1	0.0596666666666667
ZNF615	0.55175
ZNF768	-1.23725
ZNF469	3.02075
DYNC2LI1	-0.419666666666667
DNAH3	0.621
LOC387911	-0.06575
LOC554234	0.37775
ARRDC5	0.22925
TMEM59L	-1.2925
MARCH4	-0.81475
CNOT8	-0.638166666666667
KIRREL3	-0.13
ADAM17	1.507625
MYOG	0.41525
CPNE1	-1.32333333333333
AK5	-0.759875
LOC204010	0.83675
NDRG4	0.4795
LOC130074	0.015
PIAS4	0.361
NCOA2	0.75675
TEGT	-1.1975
USP5	-0.536
ANKRD21	-1.92075
KIAA0692	0.388
HAPLN3	2.98625
LZIC	-0.66825
NRXN3	0.80925
CDKN2C	-0.702333333333333
KIAA0226	-0.256583333333333
CYB5D1	-0.0795
WDR68	0.1089375
ABCB6	-0.1808
MRPS25	1.23375
ZMAT2	-0.353666666666667
KRT25	0.2565
RPL11	-0.3545
GRAP	-0.574833333333333
LOC198437	-1.09766666666667
RORC	-1.196
RAP2C	0.228571428571429
MXD1	-1.0720625
AZI2	0.136333333333333
NUAK2	-0.11975
AHSG	-6.289125
MANSC1	0.58625
IMP3	-0.100166666666667
C2orf3	-0.023625
VSTM3	4.21725
PCTP	0.142
SIRT1	-0.1825
MANBA	1.305
CD164	-0.267375
GFRA1	-3.7849
PRM2	0.246
ZKSCAN3	0.258
PLEKHG1	4.223
TPRKB	-0.41875
UBFD1	-0.697083333333333
CDKL5	0.976333333333333
HIST1H2BD	-0.908583333333333
INPP4A	-0.3295
BMX	0.1675
PTPRU	-1.6145
LOC554202	-0.477333333333333
HOXC8	0.310125
IL12B	0.576
ADPGK	-0.18575
ZNF418	0.8465
SIAE	0.0175
CWC15	-0.1765
RP13-401N8.2	-0.08
KLHL11	0.54875
DEDD2	-0.07625
PSMB3	0.6935
DDX25	-1.97975
ZBTB3	0.928166666666667
GFRAL	0.4075
RPS25	-0.067
FAM57B	-1.02983333333333
TESK2	0.438
DNM1L	0.614625
ZNF207	-0.0261666666666667
CLEC11A	-0.5585
TOLLIP	0.22725
TMEM61	-1.4355
