Hybridization REF	TCGA-C8-A12M-01A-11R-A115-07
MT1E	2.19716666666667
OR4K15	-0.2535
TECTB	0.3605
GPR20	0.302
IRAK2	-0.233
RFPL3	-0.576
MYO9A	0.23
NARG1L	-0.798166666666667
BLMH	-0.916
CCDC3	1.67666666666667
C9orf21	-1.38766666666667
KIAA0513	0.666
MIER2	0.23525
PNMA2	-1.05775
SH3BP2	0.1926
ANXA10	-0.77025
RTN2	1.5055
TFB1M	-1.034
PRPH2	1.419
C14orf133	-0.263
GOLGB1	1.68233333333333
IRX4	-1.7045
NFKBIL1	0.614666666666667
C10orf62	0.09425
APBB3	0.503
RPS10	-0.0918
LOC728378	1.6695
TLE3	1.51555555555556
PSMB7	-0.245875
MESDC1	-0.165
SLC6A1	0.700666666666667
OCLN	1.87533333333333
PTTG3	-2.5595
NAGLU	0.5255
SERTAD4	0.567
SPRY1	0.79125
FLJ10781	1.51508333333333
MYSM1	0.00475
TRIM4	0.548571428571429
SH3YL1	-0.21825
TREM2	2.3985
SERPINI1	2.8755
HDHD3	0.539625
TMEM38A	-0.380428571428571
EID2B	0.11975
TDRD3	-0.435833333333333
SEDLP	0.07425
THSD7A	1.533
NDST3	-1.66425
KLHL15	-0.705666666666667
DHRS12	1.32
FBXO9	0.130785714285714
TNPO1	0.407333333333333
MRPL13	1.11583333333333
SNX5	-2.7435
METTL6	-0.1085
SOD1	0.096
CHML	-2.481
PACS1	0.6685
SIRT5	0.0608
CAPN2	-2.11333333333333
FXYD5	-1.511
TWISTNB	-0.7785
LRFN1	0.454833333333333
UBE1L	0.459875
UBE1C	-0.12375
OR51B2	0.11
OR4D11	0.779
C15orf2	-0.36
NR4A1	-0.333
LOC339047	-0.33225
TRIM17	-1.181875
ATP5G3	-0.485428571428571
RPL15	0.508083333333333
ADAMTS8	-0.11375
HOXC4	-0.048
C14orf37	0.847
CEACAM5	-0.793
MYT1L	-0.451166666666667
RASA2	-0.57175
OSBPL7	-1.193
STAG1	-1.199
GIMAP4	4.60533333333333
FUT3	-1.5265
PIF1	-2.34275
LPIN2	1.1532
SH3PX3	0.61575
PDP2	-0.19825
PAPD1	-0.293
ERP27	1.297
APOOL	0.7453
DIABLO	-0.6655
TRHR	0.4185
ARMC9	0.299375
RNF152	1.546
SLITRK3	-0.115
ZNF211	0.014
PFDN1	0.566625
RGS11	-0.7555
HS6ST1	0.3769
AKR1D1	-2.2825
TNP2	0.1475
STK31	2.36733333333333
EML4	-0.815833333333333
SGTA	-0.877666666666667
HIST1H2BI	0.324
PSMD6	-1.84733333333333
KIAA1257	3.49625
C18orf55	0.2475
FLJ20273	2.902
RPL28	-0.6375
EPYC	1.926
NOX3	0.1305
ELAC1	-1.13333333333333
METT11D1	-0.48075
BIN2	-0.133666666666667
NACA2	0.2865
CCDC17	-0.54975
HM13	0.1288
UBOX5	-0.42
UBE2O	-0.26575
UBL5	0.18125
APOLD1	1.486875
C9orf31	0.54125
TNFSF8	0.4085
ARHGAP29	1.394
PROKR2	0.3315
PDE5A	-0.315166666666667
C6orf12	-0.0215
TOM1L1	-1.1335
WHDC1	0.265
FOXI1	0.473333333333333
RAB4A	-0.4373
TMEM39B	-1.15425
ATPBD1C	-1.16575
FARSA	-0.729833333333333
PLEKHG5	-0.049
CMAS	-0.276166666666667
OR7E24	-0.676
SLC30A1	-2.42625
CDC42EP5	1.03133333333333
PLAC1	-0.109
KLHL18	-0.09775
LBA1	-0.0445
TAZ	-1.011
CRIP2	1.73425
BTBD11	-1.327
C16orf72	0.58175
DIO2	0.3361
LRRCC1	1.76083333333333
CCDC136	-2.3195
PRX	0.333375
RBM5	0.5577
TMEM85	0.702125
TUBGCP4	-0.9685
APLN	2.5355
CDK7	0.8455
SSR2	0.681166666666667
CRELD1	1.81
C19orf46	2.20825
GAL3ST4	0.244333333333333
KBTBD10	1.30475
IL28A	0.14125
WDR27	-0.6495
MCM2	-1.32316666666667
SOX14	0.9685
FLJ39743	-0.4115
KIAA0922	-0.185
HIPK4	0.3715
FLJ25758	-0.175
C16orf57	-0.326
PDZD2	0.147
MCC	-0.952875
HHLA3	0.0579
ID2	0.77775
C20orf23	1.08825
ZNF688	0.86125
APOC2	-2.51666666666667
LOC440093	-0.2505
FAM50B	2.42816666666667
PWP1	-1.2515
DNAH10	0.48425
HIST1H2BA	0.3625
GPR56	1.0115
METAP2	0.709625
PAN3	1.07816666666667
STXBP4	-1.38875
PDHX	-0.3665
MTA1	-0.398
ZBED4	-0.667875
ZNF720	1.4845
CDK2	-2.568
RHOJ	0.77875
CDC37	-0.572333333333333
ZER1	0.95875
GRK4	-0.19275
PRPH	1.16725
POLR2A	0.618
OGFOD1	-1.2385
NOL5A	-1.761
PHEX	-1.199
FLJ16478	-0.13275
C20orf117	-0.728
CAMTA2	0.91775
C11orf74	0.491666666666667
DDX17	-0.0195
C5orf27	-0.016875
PLEKHA2	-1.3788
PDE4DIP	0.1939
SCN7A	-0.84275
ZNF559	-0.634166666666667
CXCL10	3.9495
ZMYM4	0.168666666666667
STK32B	-0.0248666666666667
KIAA0888	0.7904
TACR3	0.11
CKAP2L	-2.279
KIF1A	1.0265
RSPRY1	0.7645
VCAN	-1.0555
CYP27C1	0.56
SYDE1	-1.125
MED12L	-0.254
ZDHHC21	1.522
NHS	1.403
TM9SF3	0.798833333333333
DDHD1	-0.32575
MAFG	0.608166666666667
BICD2	-0.2584
C14orf119	-0.345166666666667
C14orf43	0.765714285714286
CDH7	0.96475
ALKBH5	0.0763076923076923
JUP	1.8735
TMEM41A	0.142166666666667
MAMDC4	-0.835166666666667
CBX3	-0.58775
LRRC18	-0.3955
RBMXL2	0.371
PLA2G4D	0.419833333333333
FGF13	3.357125
KIF3A	1.55383333333333
PDIA6	-1.1065
DCXR	2.636
CASKIN2	0.782
EHD1	-0.444
MARCKSL1	1.50233333333333
ZNF496	-0.495166666666667
SCAF1	0.369
KCTD8	-1.21775
TRAF3IP3	0.445285714285714
LSR	1.40325
CXorf1	0.527833333333333
C14orf112	0.575166666666667
EIF2B1	1.8455
OMP	-0.2405
GSTZ1	0.66425
LOC92017	0.0945
ISLR2	0.931
C12orf36	0.677
GATA2	0.527666666666667
GABRA5	-2.43
CELSR2	-0.4305
STAM2	1.0696
TNAP	-0.512
PTPMT1	-1.312
GRP	1.813
SV2A	0.766833333333333
MAGEA12	-4.59325
CACNG1	1.1775
C18orf19	-0.46575
GSG1	-0.434166666666667
PTPRJ	-1.074
FRMPD1	0.155
ZNF668	0.138
PLEKHJ1	-0.599625
ADAT1	-0.1769
TMEM50A	0.4515
UCN3	-0.2505
HOOK1	2.115625
IL17B	-1.073
MLKL	-1.17166666666667
TTC14	-1.00883333333333
KLHL5	-0.923
CRYL1	-1.912
FOXH1	-0.043
NFYB	-0.87325
PPM1G	-0.3095
GOLGA2LY1	-0.991
NMT1	-1.90375
HADHA	-0.2066
CHSY-2	1.46925
PLEKHF1	0.0739285714285714
SAGE1	-2.069
MUSTN1	0.35875
SUHW4	1.08425
TFEB	1.15383333333333
ZFYVE27	1.05875
ATG12	-0.35
BMI1	0.483714285714286
ZIM3	-0.38
MYH4	-0.3595
MASP1	-1.16608333333333
KIAA0984	-0.75025
RPAP2	-0.13
ASB5	-0.163
BOLA3	-0.456
MIA3	-0.00950000000000003
KRT35	0.2165
KIR3DL3	-0.1445
MRPL51	-0.7155
SEMA3F	2.6955
NDUFB2	0.907
LOC253012	2.26925
FAM46C	0.5453
G6PC	-2.68128571428571
CSAG3A	-5.0115
PREX1	4.4565
SLC25A45	0.035
MAPKBP1	0.3917
CPE	2.4126
GNB1	-0.035
CXCR6	1.285
TRIM46	-0.28975
C16orf3	0.264833333333333
HPSE	-0.09875
TIGD3	0.9055
SPG3A	-0.55975
LCAT	-1.4095
ST6GAL1	-1.34666666666667
POMC	-0.31975
FLJ36031	-0.781166666666667
NSMAF	-0.325166666666667
SKIL	1.3605
ADSS	-1.502
HMGCS1	-2.1701
POLR3F	-0.732333333333333
RAB10	0.02475
ZNF277P	-0.3415
ZBTB7B	0.57525
DHRS1	-0.563
ABCC13	0.078
CNOT3	0.297
NFKBIA	0.6105
GAK	1.28666666666667
SFT2D2	0.9345
HOXA6	0.6355
CRTC1	0.319375
LY6D	-1.19983333333333
C20orf72	-1.43133333333333
CPT1A	-0.80975
LMO1	-1.679
EIF3I	-0.14575
PRB4	-0.29575
MCM3APAS	-0.969125
C20orf132	-0.1013
FOXF2	-3.599
S100A12	0.2925
MLH1	0.0525
ACTN1	0.3278
MRPL36	-0.958166666666667
C20orf106	-0.67325
FBXO6	-0.4875
MKS1	0.370833333333333
CX3CR1	-3.167875
PDE1B	0.5255
PLP1	-4.354
KISS1	0.1645
C14orf2	0.0495
TBC1D3P2	1.865
COMMD6	0.6284
ANKRD7	-2.10175
PTCHD1	0.645625
NARS2	-1.7385
DOCK7	-0.3715
FAM127B	0.56675
LOC390243	-0.0196666666666667
N6AMT2	0.14875
ZNF391	-1.385
DNAJB14	0.359833333333333
WRB	1.126125
BPI	-0.1237
TTC4	-0.769833333333333
FAM10A5	-0.5635
GOT1L1	0.3897
MAGED1	1.101125
RESP18	0.1475
WFDC6	0.76075
MT2A	0.612
C11orf56	0.04525
KIAA1432	-0.6715
ROR1	-2.087625
HSD17B14	2.6255
ZFAND2B	-0.457125
SAMD4B	0.43475
HEXA	0.055
HNRNPU	-0.763590909090909
USP39	-0.3405
NRD1	-0.45125
R3HDML	0.20425
FLT4	0.750333333333333
OMG	-0.192333333333333
OR52N4	0.0525
LOC399818	-0.976
ELA2	-2.338
VENTXP1	0.3715
RFC5	-0.6065
OR52L1	0.5135
PAX5	0.007
FBXO2	-3.61125
GMEB1	-0.39
AKT3	-0.812166666666667
CRB1	-0.0471666666666667
CTTN	1.00516666666667
UTP15	-0.33
HSBP1	0.31975
PHF11	0.057
NDEL1	0.405
USP8	0.4215
BAIAP2	0.99475
SI	0.397666666666667
ARSJ	-2.32083333333333
BAAT	-2.4485
KCNS3	2.09633333333333
LOC126147	0.270333333333333
TMEM37	-1.12075
C1orf162	2.17633333333333
MBD1	0.3594
ITGAL	0.691666666666667
WDR73	0.201833333333333
GKN2	0.0446666666666667
ARFGAP1	-0.587875
SLC5A8	-0.919166666666667
ZBTB40	0.1012
CYP4B1	7.11
LYPLAL1	-0.74175
CHST3	-1.63775
MAP3K9	0.1145
BTAF1	-1.19333333333333
TFAP2E	0.2315
RBM35B	-0.06125
LOC441251	-0.3865
ANKRD25	-1.11116666666667
UQCRC2	-0.0395
MAEA	0.830083333333333
HYAL1	-2.4068
RNPEPL1	0.421666666666667
CPSF2	-0.583875
PSD3	-1.4606
ABCA13	-0.942571428571429
AGR2	4.49925
GBX1	-0.2845
HDLBP	0.142214285714286
ACY3	-0.58625
HECW1	-1.39633333333333
ZNF519	-1.77
HOPX	4.1225
ZNF304	0.769625
OR12D3	0.139
FKSG43	0.249
METTL1	-0.47875
MFSD3	1.2893
PSPH	-0.18
CLCA3	-0.685
DARS2	-0.629
CDC25A	-1.56033333333333
BAIAP2L1	1.226
B3GNT5	-1.55925
USP29	0.35225
ARHGEF10L	1.391
ATOX1	0.250375
ADAM30	0.936333333333333
DNASE1	1.50125
STT3A	-1.81991666666667
RAB6IP1	-0.538
PTN	0.0254
C1orf106	-1.07946153846154
HECA	1.14325
RNF122	-1.2635
SLC22A18AS	-0.614333333333333
GNG8	0.1135
ELP4	-0.368
FAM65A	0.280166666666667
RPL10A	0.182833333333333
IRS4	-1.267
MACF1	2.1452
SEC24D	-0.591
LOC374395	0.26075
TGFB2	-1.846125
MDFIC	-0.849625
CHRNE	0.6175
PCMTD2	1.62183333333333
ATP6V0D1	0.785
MTA2	-0.96925
LZTR1	-0.8205
RAP1A	-0.096
AXIN1	-0.523875
POLR1C	0.1085
TRIO	-0.501083333333333
PLXNA4A	-1.03933333333333
C5orf33	0.3085
DEPDC1B	-3.56975
ZNF473	-0.167833333333333
MTM1	-0.102125
GPR107	0.907666666666667
CSNK1A1L	1.347
FLJ14154	-0.24325
NLRC4	2.2335
ENPP4	3.26833333333333
PADI3	0.596
RNF170	0.475375
CG018	0.167333333333333
C16orf7	-0.1005
KCNE1	-1.334
NRM	-1.50716666666667
SLC37A3	-0.290142857142857
TPD52L2	-0.710833333333333
UNC5B	1.5845
C12orf12	0.146333333333333
SDHB	-0.39175
CLRN1	0.178375
NUDT10	-3.02266666666667
UGT3A1	0.344125
FBXW8	1.75675
RHOF	-0.7155
PTPLAD1	1.1895
MYO3B	-0.561333333333333
DERA	-1.40825
TPP2	-0.10025
C19orf53	-0.101
GINS3	-0.807875
ST6GALNAC5	-1.47
CHSY1	0.61275
MGC15705	0.8315
GPR83	0.423666666666667
EXT2	-0.321625
DOLK	0.2625
TUBAL3	-1.526
ACVRL1	1.9894
ABL2	-0.184916666666667
C14orf156	-0.460666666666667
PTPRZ1	-4.138625
DIP2C	1.01625
LAMP1	1.394625
RXRA	-0.1889
MAP3K5	0.316
ALKBH1	0.161833333333333
PDLIM7	-0.57125
ARL14	-1.76
SNIP1	-0.690833333333333
TIMP3	4.02916666666667
RGS3	1.0115
SPAG16	0.298
ABHD4	2.5045
ARHGEF12	0.37025
GLUD2	-0.1345
RAC2	-0.9271
UAP1L1	0.103
SLC18A3	0.114
YOD1	-0.787
RALY	-0.033
HMOX2	0.027125
DGKH	1.522
DBNDD2	1.56016666666667
YIPF4	0.586125
THAP10	0.27675
ZNF513	1.27925
HAGHL	0.0765
ITGB4	-2.12333333333333
CCDC141	-0.034
YTHDF3	0.94
C5orf28	-0.29425
RPL7L1	0.00762500000000001
TMEM30B	1.00878571428571
ANKRD35	-0.1505
DUOXA2	0.212
TBC1D5	0.2585
DFNB59	-0.8685
HRH4	0.4995
MYO6	2.7954
DNAJA4	5.0205
RBM24	-1.421625
CEACAM20	-0.9805
RBM23	0.919857142857143
NGFB	0.5795
C1orf63	-0.00330000000000001
KRTAP7-1	0.128
PERLD1	2.43125
NPB	0.0905
C17orf59	0.7318
HSPBAP1	-0.66725
SLC15A4	-1.166625
PRTFDC1	-0.4005
OSMR	-2.27178571428571
CYSLTR2	0.78
C19orf25	0.3027
KIAA1797	0.234
NLRP6	-0.332
FAM105B	-0.2936
SCRN2	-0.177
LRRC58	-0.8317
RNF17	0.757714285714286
NEIL3	-2.791
FAM137A	0.2485
SKP2	-3.8395
PARVA	0.195333333333333
PKLR	-1.4135
RNF34	0.74875
A3GALT2	0.246
C12orf50	0.337333333333333
SUNC1	-1.8255
FAM102B	-1.58083333333333
CCT2	1.549
LRRC37A2	-0.632
ARF4	0.608
SIKE	-0.5055
C8orf48	0.760833333333333
MBTPS1	0.285
GPSN2	-0.142
NCF2	1.65725
SLC12A6	-0.1075
MRPL48	-1.163
HMGN3	0.321666666666667
LRRC62	0.8235
PAX9	-1.095375
FAM55A	0.616
C20orf42	-3.79783333333333
SCML2	-1.639
BCL9	1.0935
FAM40A	-0.06
C9orf41	-0.906833333333333
ZNF774	-0.687
LETM1	0.3145
PLXNB1	0.698166666666667
NIPSNAP1	0.02975
USP10	-0.2005
F9	1.32575
LIPE	0.30775
CNGB3	0.141
C12orf52	-0.40575
PI4K2A	-0.351625
MED8	-0.31625
STAT4	0.9172
FGD4	-0.277
RNF145	-1.553
WDR32	2.7173
CLDN2	0.0475
TCEAL8	0.44175
ZMYND8	0.436
PDXK	-1.17378125
GATAD2A	-1.37175
PTGES3	-0.188
CCM2	-0.4945
TAP1	1.5615
ZNF670	-1.588
ETS2	-0.683692307692308
C6orf166	-0.3245
PRMT2	0.751142857142857
OR4B1	-0.0795
INTS8	0.453
CCDC102A	0.19625
CCDC83	1.799
ITGA1	0.5804
EPHA5	-1.7528
FAM24B	-1.50483333333333
TSGA10	3.353
HAL	-2.21383333333333
MYOT	-0.361
SPACA3	3.617
BCL2L2	-0.341166666666667
CUGBP2	-1.67966666666667
CCNB3	3.1425
RNF113B	-0.00425
MERTK	-0.88125
BAG1	0.72875
VPS36	-1.02375
ORMDL3	1.8637
C1orf190	-0.96375
ZNF625	-0.0795
CORO2B	-2.2535
ALOX15	0.2765
CST1	2.3665
NUPR1	0.641833333333333
CCL7	0.04125
SMCR5	-2.4475
DSC2	1.711
RBMS2	-0.06475
GRIK4	0.7505
TRIM65	-0.4719
TMPRSS6	-0.243428571428571
TP53INP2	-0.14675
GLB1L	0.577
LOC388284	0.24
PUS1	-1.71678571428571
BCL9L	0.225
OLFM1	0.618545454545455
RET	1.521875
MASTL	-1.96233333333333
ALX3	0.1335
IL1RL1	-0.0294
ZNF765	-0.5243
C14orf138	-0.6365
SNX10	1.6185
TAC4	0.334
C1orf64	4.78625
POGK	0.566125
MAPK9	0.0495
ZNF366	2.67475
C8orf79	0.4828
CLDN7	2.459
OR5AT1	0.226
TRIM37	-0.57225
LRRC25	1.40925
GRHL2	2.4486
TEKT3	0.02275
LASS5	0.175
ABCC4	-1.837
DLG3	1.398625
VGLL1	0.479125
ZFP36L2	-1.27483333333333
MFRP	-0.0871666666666667
KIAA1799	1.57
FLJ44379	1.4205
PCNX	-0.202
ANXA9	-0.1865
CYP4V2	-0.1782
PIK3C2A	0.407
SRR	0.6245
NOL3	-0.56775
IFITM2	-0.405
ARNTL2	-2.39825
ZNF595	0.981
NLRP13	0.8325
ASPH	0.728625
CPA2	0.0135
PVRIG	-0.955
LEPR	-0.795833333333333
C16orf42	0.223833333333333
SH3BGRL	0.51225
FAM77D	-0.795
FNDC7	-0.1625
C9orf6	-0.113333333333333
NOTCH2NL	1.37416666666667
PGBD1	0.0116666666666667
SYNGR2	2.29633333333333
PITPNA	-0.57775
PRPF4B	-0.9366
SLC43A3	-2.22185714285714
NRBP1	0.20625
SLC25A22	-0.3315
ILK	-0.344
SLC22A8	0.199833333333333
MRPS7	-0.732125
PITX2	-3.455
FABP3	-2.678
OR1L1	0.6535
LOC728215	-0.822
BLID	-2.312
KIAA1217	2.34941176470588
TFPT	1.4715
AP4B1	-0.986
VBP1	-0.58675
OR1K1	0.387
MORC3	0.311
BHMT2	-1.55516666666667
C3orf10	1.019375
FZD7	-1.54783333333333
WFDC10A	0.422
PMS2CL	0.319125
CCDC32	0.898166666666667
FA2H	-1.09575
ALG13	0.6435
TTLL7	0.4156
SPOCK3	-0.5845
SLC13A2	0.19
AIM1	0.90325
GPRC6A	-0.3975
EGR2	2.6965
MED11	0.7555
WWC1	2.78875
SH3GL3	-3.651
RIF1	-0.305357142857143
PRLH	0.14
VLDLR	-2.2895
DBT	0.8063125
C21orf63	-1.187
CGGBP1	-0.0405
KRTAP12-2	-0.1235
TADA3L	0.51625
ZBTB16	1.33
PDGFB	2.95125
RFX1	0.362875
UQCRB	1.6683
LOC133874	-0.72
HPS3	-2.5455
LGALS3BP	3.3746
DKFZP564O0823	2.71092857142857
MRFAP1L1	0.5505
HOXA10	-1.75616666666667
NGB	-0.079
KIF21A	-0.932923076923077
IFLTD1	-0.425
LZTS1	-1.397875
ARHGEF3	1.923
RHBDL3	-2.464
CSNK1G2	-0.484
ChGn	-1.1535
KIAA1244	3.45383333333333
GABRB2	0.3005
MGC72080	-0.8435
CD27	3.365
EGLN1	-2.7743
PEX13	0.047
RWDD3	-0.05825
RNF12	-0.268333333333333
GRIN2B	0.8065
ADAMTS14	-0.77025
DYDC2	-1.91333333333333
ATP6AP1	2.0286
NR1H2	-0.0146666666666667
PDK2	-1.27975
C3orf17	-0.00250000000000001
SLC38A2	-1.69957142857143
SLC25A29	-0.697666666666667
C15orf29	0.144875
ADAM9	-2.12266666666667
TMUB2	0.750625
GPR176	-0.5135
AGK	-0.156875
MCCD1	0.6315
NDUFA4	0.51675
TMEM146	0.0525
DUSP1	1.421125
UNQ6975	-0.178
EMX2OS	3.15075
INSM2	0.358666666666667
LUZP4	-0.0775
SETD6	0.199
P2RY2	-0.054
SLC45A2	-1.57
RABGAP1	0.800166666666667
UBXD5	0.307625
GPRC5A	2.5489
PAK3	0.182
LOC63920	0.194
TGFBR1	0.3658
KRTAP6-3	0.18875
SFMBT2	0.17725
CDC42	-0.0995
C11orf35	0.54
TTLL2	0.29525
UACA	0.362583333333333
CD97	-1.431
SETD5	0.2925
NINJ2	-1.626
PTER	-1.27116666666667
POMGNT1	0.8005
KRTAP4-2	-0.7915
ECGF1	1.463375
HRB	-0.501
ATP1B2	0.1531
LOC400506	-0.34675
COL4A3BP	1.694
C6orf97	1.34125
GRHPR	0.8675
TAS2R1	-1.073
SEMA7A	-1.15125
EDF1	0.159
ODF2L	1.227
PCID2	-0.677333333333333
GTF2H4	-0.868
ZCCHC3	-1.054
CGB2	-0.0306666666666667
NEUROD1	-0.3525
C20orf75	-0.4815
RP5-1054A22.3	0.471333333333333
IFNA5	0.4845
ZNF134	0.58275
MGC119295	-0.2459
ZSWIM6	0.355125
SMEK1	-0.617333333333333
PCGF2	2.266875
C1orf102	1.90225
CYP2A13	2.55
KCNH6	-0.5219
MDM1	1.2301
ALDH7A1	-0.5255
C9orf75	0.348
VDAC3	0.919875
OR51T1	0.2985
EIF3F	-0.385166666666667
KCNJ10	-0.21625
LENG8	0.0855
EDEM2	-0.259166666666667
CCNJL	-1.59483333333333
DHX37	-1.5045
CRYGN	0.4505
AATF	-0.771125
ZNF630	2.244875
E2F5	2.203
WFDC13	0.184
FTSJ3	0.0465
C4orf33	0.81075
LHFPL4	-2.48475
C19orf56	0.125
SMAD4	0.61625
AFM	-0.170666666666667
G0S2	-3.16825
FCHSD2	-0.0399
RRP1B	-1.3231
EEF1B2	-1.0795
STAT6	0.258166666666667
ZNF195	-0.14025
GNL1	-0.208666666666667
ZNRF2	0.852333333333333
PER3	0.259375
ASB16	0.12625
C10orf10	0.410928571428571
ADCY8	-3.23383333333333
C9orf58	0.0473333333333333
ARMC10	-0.0211666666666667
PSG1	-0.5195
DHX34	0.1895
VARS2	-0.242
NFIC	0.52125
ITPR2	-1.672
AGXT2	1.21233333333333
OR6K3	0.2705
H2AFZ	-0.601416666666667
MLLT3	0.258083333333333
COX4I2	2.349
CCNT2	-0.1105
PLK4	-2.26225
NUMBL	-0.189166666666667
MED16	-0.02375
PLEKHQ1	0.5555
GOSR1	0.809222222222222
BTG4	-0.31275
RPL30	1.84658333333333
IGSF5	0.417
IGFL2	0.308
ELMOD2	0.457
SHC3	-2.3105
HAVCR1	-1.222
DYNC2H1	-0.69325
RNF5	0.593333333333333
C2orf7	-1.09
NLF1	0.5945
KLHL25	0.72175
LRP10	0.6331
KRI1	-0.3105
PUS7L	-0.519
MGMT	0.591
HOXD1	-0.651666666666667
CSH1	0.3725
ATG16L2	-1.082
FLJ44635	-0.414
CHODL	-0.5655
EXOSC8	-2.3915
SLC28A1	0.10325
MYO7B	-0.344333333333333
SEH1L	-0.3511
MTNR1A	0.49
TSPAN5	0.980166666666667
CDC45L	-3.76233333333333
AMIGO1	0.597
ATAD3A	-1.555375
OSGIN2	0.514833333333333
PDIK1L	1.29166666666667
DARC	0.61525
PIPSL	1.306
SHMT1	-0.72175
CRISP3	0.14
POPDC2	2.72216666666667
ZRANB2	-0.4755
FBXL8	-0.0535
TRIP13	-2.709
EIF5AL1	-1.4125
POU5F1P3	-5.1995
IL6	-3.00216666666667
CXorf38	-0.854333333333333
IFNA16	-0.384
FBXL2	1.6725
BRD1	-0.6295
STATH	0.08475
FBXO44	0.181
MCCC2	-1.01125
CDC2	-2.1332
C5orf23	-0.94975
IVD	0.7535
C10orf122	-0.8695
MSL3L1	-0.4815
MVP	-0.262
EPOR	-0.5035
ZMYM1	-0.417833333333333
BCL7C	-0.248166666666667
PSTPIP2	-0.9152
LYPD1	-0.51625
OR8G5	2.1955
ZP3	1.26366666666667
BCAS4	1.54575
EDG6	1.8825
ISY1	-0.37225
PRAMEF2	-1.234
CUL1	-0.209375
RNF213	1.874
CCRK	2.2895
DHX9	-0.375875
C13orf29	-1.08825
NCKAP1	-0.0508333333333333
MRPL43	0.760857142857143
XPR1	-0.2605
PKN2	0.6141
PODNL1	0.208
ZNF333	-0.101375
DALRD3	1.10975
OPN1SW	0.0325
BTBD6	0.092
C11orf82	-3.474
OR5P3	0.976
DUSP11	-0.0465
L1CAM	-1.1622
NEK11	1.1505
OR7E91P	2.0215
CNTN3	0.291777777777778
CREB3L2	0.16275
ZBTB37	0.3035
KIAA1324L	1.3735
NDUFB10	-0.161666666666667
NUDT2	1.2755
GTPBP8	0.5745
CACNA1D	0.957125
PRKAA2	-0.237833333333333
PRDM8	-0.2445
MGC16075	-0.670833333333333
KRT14	-1.83914285714286
PP8961	0.544714285714286
MRPL18	-0.0215
ABCG2	-2.01
PACRG	0.172
BBS2	0.7485
KREMEN2	-3.9365
FBXO21	1.05475
HNRPUL1	0.169833333333333
GRB10	0.0075
CLSTN1	0.8525
LMAN2	0.1359
C17orf61	0.29225
NIPSNAP3A	1.1655
INSIG2	-1.071
PCDHB7	0.765833333333333
STXBP2	1.452875
CMAH	-0.109818181818182
SEMA5B	-0.09075
ZNF155	0.470333333333333
COQ6	0.286
PRPF4	-0.18075
TSPAN15	1.3029
VN1R5	0.32625
LATS2	-0.4455
SELK	0.5345
PGK2	1.01075
MS4A1	0.074125
TYW3	-0.623
KRTAP5-1	0.319
RCCD1	-1.53
BTN1A1	-0.0606666666666667
DDX28	-0.60175
TMEM65	0.743875
LOC92345	0.21475
TTC31	0.0985
WDR46	-0.8365
CHP2	-1.33883333333333
LSP1	-0.00112499999999999
ZNF542	-0.258
EXOSC1	-0.79
ARHGAP18	-0.654333333333333
LRRTM4	-0.85225
MAOB	-1.693
CACNB4	-0.04575
MGC33846	0.0866249999999999
RANBP3L	-0.181875
ATP5L	0.0534999999999999
ONECUT1	-2.3165
NUDT9	0.4205
TMEM149	0.002
STX17	0.97325
IGSF10	-4.8425
TMPRSS9	0.2455
BMPR2	1.20066666666667
ALLC	-0.462
KLF7	-0.001125
GCC1	0.9245
TIMM9	-0.40775
CDO1	-1.98483333333333
MGC10701	-1.22383333333333
IFI6	-0.6305
FRMD8	1.318
MGAT2	-0.67775
WBP5	-0.1375
CNIH2	-0.13875
KIAA0907	-0.5116
KCNH8	0.139
CTSG	0.10075
GRIK1	-0.6255
CUL5	0.454125
FRMD1	0.152
OR9A4	1.5985
SYT6	-1.9505
FOXD4L2	1.77425
ANAPC2	0.711
OPN5	0.543
TAF13	0.90325
LYG2	1.3015
GGNBP1	0.393
C11orf40	0.5195
OTX2	-0.8435
REG4	-0.261166666666667
EIF5	0.2448125
PALB2	-1.21225
SEPSECS	-0.1856
RNASE3	-0.16975
TRIM49	-1.324
POLR2K	1.5393
GPR42	-0.118
C8B	-2.83325
SASS6	-1.68275
PREB	-0.827
OR3A3	0.4265
TUBA8	-0.46475
IGLV2-14	0.96775
STIL	-1.5035
ANKFN1	0.1595
NME7	0.74525
HOXC12	0.2235
UBE2C	-1.94
FHOD1	-0.85375
CDK2AP1	0.634083333333333
OR6K2	0.10075
DHPS	1.11625
RPL5	-0.0601666666666667
TRGV5	0.3755
LOC541472	-0.0301428571428572
HCCS	-0.9439
DENND1B	0.5845
LHX3	-1.339
OR5D16	0.9095
CXorf57	0.381166666666667
IRF2BP1	0.6585
NDST2	0.438333333333333
LCE3D	-0.008
BOLL	0.340875
SYT3	-0.811
PIH1D2	-1.53025
C20orf7	-1.01816666666667
IL1R2	-0.528
SLAMF9	-0.4345
PPME1	-0.35875
PIK3CA	0.4095
TRAPPC1	0.70525
COLEC10	-0.70825
SLC9A6	-0.701333333333333
PDDC1	-0.369583333333333
CCDC53	1.2885
GK3P	-1.301
DAZL	-0.861
BRI3	0.27775
SDK1	-1.47975
CYP2C18	0.61575
IFI44L	0.87775
RPL3L	0.449
FUT9	0.506833333333333
KIFC2	1.2665
PMP2	-0.639375
SLC4A9	-0.3675
