Hybridization REF	TCGA-A7-A0DB-01A-11R-A00Z-07
AXIN1	-0.54825
POLR1C	-0.4275
TRIO	0.150833333333333
PLXNA4A	0.191916666666667
C5orf33	0.375
DEPDC1B	-2.97125
ZNF473	0.0563333333333333
MTM1	0.292375
GPR107	0.6845
CSNK1A1L	1.03783333333333
FLJ14154	0.2395
NLRC4	5.169
ENPP4	2.18133333333333
PADI3	-0.7535
RNF170	0.21225
CG018	0.886666666666667
C16orf7	-0.08125
KCNE1	1.18325
NRM	-1.24383333333333
SLC37A3	0.817928571428571
TPD52L2	-0.8945
UNC5B	1.4005
C12orf12	0.220333333333333
SDHB	-0.783
CLRN1	-0.106625
NUDT10	-0.488666666666667
UGT3A1	-0.018875
FBXW8	0.241
RHOF	-0.952375
PTPLAD1	0.16225
MYO3B	1.795
DERA	-1.286
TPP2	-0.42025
C19orf53	0.140666666666667
GINS3	-1.542125
ST6GALNAC5	1.43
CHSY1	0.058
MGC15705	-0.178
GPR83	0.201
EXT2	0.236
DOLK	0.70175
TUBAL3	0.478
ACVRL1	2.2748
ABL2	-0.0586666666666667
C14orf156	-0.706333333333333
PTPRZ1	-3.62
DIP2C	1.08375
LAMP1	1.520125
RXRA	0.3348
MAP3K5	0.51325
ALKBH1	0.519333333333333
PDLIM7	-0.309875
ARL14	-1.4635
SNIP1	-0.206833333333333
TIMP3	2.16683333333333
RGS3	-0.173333333333333
SPAG16	0.3507
ABHD4	0.65675
ARHGEF12	0.651666666666667
GLUD2	0.207
RAC2	-0.6567
UAP1L1	-0.455
SLC18A3	0.9575
YOD1	-0.553
RALY	-0.4105
HMOX2	0.765625
DGKH	0.2625
DBNDD2	0.995166666666667
YIPF4	0.281
THAP10	-0.7155
ZNF513	0.05875
HAGHL	0.191166666666667
ITGB4	0.536666666666667
CCDC141	-0.952
YTHDF3	0.5605
C5orf28	0.15325
RPL7L1	-1.246375
TMEM30B	1.61571428571429
ANKRD35	1.8575
DUOXA2	-0.2745
TBC1D5	0.184125
DFNB59	-0.0925
HRH4	0.593333333333333
MYO6	2.784
DNAJA4	1.0495
RBM24	2.63
CEACAM20	-1.1135
RBM23	0.277785714285714
NGFB	-0.3075
C1orf63	-0.6031
KRTAP7-1	1.0415
PERLD1	2.05375
NPB	0.4715
C17orf59	0.7803
HSPBAP1	-0.158
SLC15A4	-0.191375
PRTFDC1	-0.8765
OSMR	-1.08042857142857
CYSLTR2	-0.0055
C19orf25	0.6173
KIAA1797	-0.0595
NLRP6	0.3185
FAM105B	0.1501
SCRN2	0.346166666666667
LRRC58	0.2887
RNF17	-0.039625
NEIL3	-3.083
FAM137A	-0.17275
SKP2	-3.139
PARVA	1.045
PKLR	-1.8065
RNF34	0.15775
A3GALT2	0.138333333333333
C12orf50	0.857166666666667
SUNC1	-0.462
FAM102B	-0.947833333333333
CCT2	-1.58175
LRRC37A2	-0.397
ARF4	1.563
SIKE	-0.406875
C8orf48	2.04066666666667
MBTPS1	0.013
GPSN2	-0.035
NCF2	4.19325
SLC12A6	0.0998333333333333
MRPL48	-0.6785
HMGN3	-0.606
LRRC62	-1.06575
PAX9	2.757375
FAM55A	0.779
C20orf42	-3.27233333333333
SCML2	-2.5994
BCL9	0.97475
FAM40A	-0.53725
C9orf41	-0.958666666666667
ZNF774	0.3165
LETM1	-0.6145
PLXNB1	0.807666666666667
NIPSNAP1	-0.817625
USP10	-1.14175
F9	0.73075
LIPE	3.9135
CNGB3	0.789
C12orf52	-0.19225
PI4K2A	0.304
MED8	-0.324125
STAT4	0.3737
FGD4	0.476
RNF145	-2.36133333333333
WDR32	1.3814
CLDN2	0.393333333333333
TCEAL8	1.00575
ZMYND8	-0.4183
PDXK	0.0426875
GATAD2A	-0.3025
PTGES3	-0.783
CCM2	-0.00799999999999999
TAP1	0.457
ZNF670	0.96225
ETS2	-0.934928571428571
C6orf166	-0.0318333333333333
PRMT2	0.227285714285714
OR4B1	0.2385
INTS8	-1.0345
CCDC102A	-0.321
CCDC83	-1.5226
ITGA1	-0.451
EPHA5	-1.6205
FAM24B	-1.2145
TSGA10	2.3825
HAL	-1.8402
MYOT	0.21225
SPACA3	-0.687
BCL2L2	-0.354666666666667
CUGBP2	0.308
CCNB3	0.5895
RNF113B	-0.24875
MERTK	0.21825
BAG1	0.5955
VPS36	0.22
ORMDL3	0.8368
C1orf190	0.629
ZNF625	-0.1465
CORO2B	-1.2695
ALOX15	-0.5295
CST1	2.7325
NUPR1	1.93183333333333
CCL7	2.71275
SMCR5	-2.7785
DSC2	2.1285
RBMS2	0.4105
GRIK4	0.0775
TRIM65	-0.1456
TMPRSS6	-0.596571428571429
TP53INP2	0.1485
GLB1L	1.24216666666667
LOC388284	0.2915
PUS1	-1.00042857142857
BCL9L	0.048
OLFM1	-0.505166666666667
RET	0.1125
MASTL	-2.25183333333333
ALX3	0.19525
IL1RL1	0.181833333333333
ZNF765	-0.1389
C14orf138	-0.427
SNX10	-0.254333333333333
TAC4	0.636
C1orf64	4.031875
POGK	0.629875
MAPK9	0.257
ZNF366	2.94525
C8orf79	0.7638
CLDN7	2.76175
OR5AT1	1.0375
TRIM37	-2.15125
LRRC25	3.267
GRHL2	2.335
TEKT3	1.90975
LASS5	-0.317666666666667
ABCC4	-1.61566666666667
DLG3	0.411375
VGLL1	0.475125
ZFP36L2	3.19666666666667
MFRP	0.0375
KIAA1799	-0.38725
FLJ44379	3.127
PCNX	0.07625
ANXA9	2.782
CYP4V2	0.4172
PIK3C2A	-0.01075
SRR	-0.423
NOL3	-1.07375
IFITM2	0.4905
ARNTL2	-1.618
ZNF595	0.21075
NLRP13	0.82
ASPH	0.758375
CPA2	0.6665
PVRIG	-1.77133333333333
LEPR	0.169
C16orf42	0.811833333333333
SH3BGRL	3.87325
FAM77D	-0.908
FNDC7	0.1485
C9orf6	0.234166666666667
NOTCH2NL	0.969833333333333
PGBD1	-1.0745
SYNGR2	0.726666666666667
PITPNA	-0.09025
PRPF4B	-1.219
SLC43A3	-1.28471428571429
NRBP1	-0.14675
SLC25A22	0.0565
ILK	-0.043375
SLC22A8	0.5052
MRPS7	-0.45475
PITX2	-1.3545
FABP3	0.2985
OR1L1	0.634
LOC728215	1.728875
BLID	-3.198
KIAA1217	2.46841176470588
TFPT	0.01275
AP4B1	-0.8265
VBP1	-1.7225
OR1K1	0.591
MORC3	0.3665
BHMT2	0.870166666666667
C3orf10	1.214375
FZD7	0.783666666666667
WFDC10A	-0.0515
PMS2CL	-0.568
CCDC32	0.290833333333333
FA2H	-1.89375
ALG13	-0.092
TTLL7	-1.3001
SPOCK3	0.346666666666667
SLC13A2	0.31
AIM1	0.97
GPRC6A	0.9105
EGR2	3.224
MED11	0.37375
WWC1	2.062
SH3GL3	-3.90875
RIF1	-0.445
PRLH	-0.2015
VLDLR	0.0215
DBT	0.54075
C21orf63	0.78925
CGGBP1	-0.117125
KRTAP12-2	0.262
TADA3L	0.047125
ZBTB16	2.44175
PDGFB	0.476
RFX1	0.331142857142857
UQCRB	-0.3692
LOC133874	0.0945
HPS3	-2.116
LGALS3BP	0.7936
DKFZP564O0823	1.37085714285714
MRFAP1L1	0.27475
HOXA10	-0.569333333333333
NGB	-0.173
KIF21A	-0.388461538461538
IFLTD1	0.832
LZTS1	-1.091875
ARHGEF3	2.638
RHBDL3	-1.888
CSNK1G2	-0.156916666666667
ChGn	-1.079
KIAA1244	2.97416666666667
GABRB2	-0.8655
MGC72080	-0.5905
CD27	2.55
EGLN1	-1.6634
PEX13	0.58325
RWDD3	-0.6395
RNF12	-0.264833333333333
GRIN2B	0.3315
ADAMTS14	-0.377625
DYDC2	1.95383333333333
ATP6AP1	0.5661
NR1H2	0.294333333333333
PDK2	0.5055
C3orf17	-0.2195
SLC38A2	-1.06864285714286
SLC25A29	0.896333333333333
C15orf29	0.242875
ADAM9	-0.693916666666667
TMUB2	-0.0505
GPR176	-0.09375
AGK	-0.190375
MCCD1	0.5305
NDUFA4	0.0385
TMEM146	1.175
DUSP1	0.895125
UNQ6975	0.9555
EMX2OS	4.37075
INSM2	-0.33925
LUZP4	0.18575
SETD6	-2.318
P2RY2	3.25
SLC45A2	-2.141
RABGAP1	0.522166666666667
UBXD5	0.677875
GPRC5A	0.1331
PAK3	0.920666666666667
LOC63920	0.32275
TGFBR1	0.146
KRTAP6-3	0.12725
SFMBT2	-0.23325
CDC42	-0.1968125
C11orf35	0.11
TTLL2	0.442
UACA	0.484166666666667
CD97	-1.1788
SETD5	0.167875
NINJ2	0.1375
PTER	0.452333333333333
POMGNT1	-0.03475
KRTAP4-2	0.3855
ECGF1	2.020125
HRB	-0.411272727272727
ATP1B2	-0.2065
LOC400506	-0.02325
COL4A3BP	1.406
C6orf97	1.1865
GRHPR	0.389625
TAS2R1	0.114
SEMA7A	-1.25933333333333
EDF1	0.3995
ODF2L	0.657777777777778
PCID2	-0.5415
GTF2H4	-0.543333333333333
ZCCHC3	-0.584375
CGB2	0.148166666666667
NEUROD1	1.12525
C20orf75	0.519
RP5-1054A22.3	1.71483333333333
IFNA5	0.682
ZNF134	0.914166666666667
MGC119295	-0.4423
ZSWIM6	-0.2955
SMEK1	0.545166666666667
PCGF2	0.0715
C1orf102	2.74
CYP2A13	0.0735
KCNH6	-0.887222222222222
MDM1	-0.3037
ALDH7A1	0.129666666666667
C9orf75	1.308
VDAC3	-0.764
OR51T1	-0.0905
EIF3F	-0.464416666666667
KCNJ10	-0.476125
LENG8	0.1715
EDEM2	0.438416666666667
CCNJL	-0.847666666666667
DHX37	-0.88
CRYGN	1.4385
AATF	-0.812
ZNF630	1.420875
E2F5	-1.009
WFDC13	-0.284
FTSJ3	-0.868833333333333
C4orf33	0.48225
LHFPL4	-2.637
C19orf56	0.591583333333333
SMAD4	-0.004375
AFM	-0.1814
G0S2	2.63725
FCHSD2	0.158
RRP1B	-1.233
EEF1B2	-0.552
STAT6	0.370833333333333
ZNF195	-0.59225
GNL1	-0.5805
ZNRF2	1.46033333333333
PER3	-0.51425
ASB16	0.64025
C10orf10	2.14742857142857
ADCY8	-3.1575
C9orf58	-1.2065
ARMC10	0.301166666666667
PSG1	-1.024
DHX34	-0.8265
VARS2	-0.287125
NFIC	1.2575
ITPR2	0.8805
AGXT2	0.505666666666667
OR6K3	0.179
H2AFZ	-1.31983333333333
MLLT3	0.561166666666667
COX4I2	1.5735
CCNT2	-0.15025
PLK4	-1.773875
NUMBL	-0.455833333333333
MED16	0.54125
PLEKHQ1	1.41075
GOSR1	0.384722222222222
BTG4	-0.745
RPL30	-0.10275
IGSF5	0.13625
IGFL2	1.80333333333333
ELMOD2	1.603
SHC3	-0.560166666666667
HAVCR1	-0.385
DYNC2H1	0.07975
RNF5	-0.841833333333333
C2orf7	0.29525
NLF1	0.9425
KLHL25	-0.209
LRP10	1.6223
KRI1	0.39575
PUS7L	-0.73
MGMT	1.2515
HOXD1	0.177666666666667
CSH1	0.162
ATG16L2	-1.7755
FLJ44635	0.5825
CHODL	-0.08725
EXOSC8	-1.96675
SLC28A1	-0.442666666666667
MYO7B	-0.270833333333333
SEH1L	-0.6868
MTNR1A	0.2066
TSPAN5	1.247
CDC45L	-4.20466666666667
AMIGO1	0.918
ATAD3A	-1.374375
OSGIN2	0.112166666666667
PDIK1L	0.282666666666667
DARC	3.472875
PIPSL	0.4735
SHMT1	-0.6735
CRISP3	0.4105
POPDC2	1.85533333333333
ZRANB2	-0.677166666666667
FBXL8	0.3605
TRIP13	-2.86409090909091
EIF5AL1	-1.1405
POU5F1P3	-4.689
IL6	-2.82066666666667
CXorf38	-0.366166666666667
IFNA16	-0.558
FBXL2	2.35333333333333
BRD1	-0.82175
STATH	-0.201333333333333
FBXO44	0.117333333333333
MCCC2	0.863
CDC2	-2.2136
C5orf23	1.03025
IVD	0.533166666666667
C10orf122	-1.37933333333333
MSL3L1	-0.1824
MVP	1.05925
EPOR	-0.6854
ZMYM1	-0.381166666666667
BCL7C	0.830833333333333
PSTPIP2	0.9609
LYPD1	-1.55725
OR8G5	1.092
ZP3	0.723833333333333
BCAS4	0.83775
EDG6	1.9115
ISY1	-0.07525
PRAMEF2	-1.4845
CUL1	-0.247875
RNF213	0.5757
CCRK	1.1855
DHX9	-0.336125
C13orf29	-0.697
NCKAP1	1.09166666666667
MRPL43	0.327428571428571
XPR1	0.206
PKN2	0.6929
PODNL1	0.6385
ZNF333	0.583125
DALRD3	1.488
OPN1SW	0.054
BTBD6	1.10225
C11orf82	-2.055
OR5P3	0.8785
DUSP11	0.039
L1CAM	-1.291
NEK11	3.01466666666667
OR7E91P	1.1345
CNTN3	2.5174
CREB3L2	0.81525
ZBTB37	-0.1035
KIAA1324L	-0.06025
NDUFB10	-0.101
NUDT2	-0.1095
GTPBP8	-0.257
CACNA1D	2.377
PRKAA2	-0.320666666666667
PRDM8	-0.6155
MGC16075	-1.13333333333333
KRT14	0.740357142857143
PP8961	0.430625
MRPL18	-0.571
ABCG2	-0.4125
PACRG	1.942
BBS2	-0.25625
KREMEN2	-0.6755
FBXO21	0.21925
HNRPUL1	0.252333333333333
GRB10	0.80125
CLSTN1	0.99275
LMAN2	0.5157
C17orf61	-0.0945
NIPSNAP3A	0.62125
INSIG2	-0.664833333333333
PCDHB7	0.406666666666667
STXBP2	1.247
CMAH	1.31291666666667
SEMA5B	-0.29525
ZNF155	0.461166666666667
COQ6	0.209833333333333
PRPF4	0.2225
TSPAN15	3.0771
VN1R5	0.38125
LATS2	0.284
SELK	0.23625
PGK2	0.0565
MS4A1	-1.13533333333333
TYW3	-0.4046
KRTAP5-1	0.8115
RCCD1	-2.11033333333333
BTN1A1	0.25875
DDX28	-0.363
TMEM65	0.366125
LOC92345	-0.40575
TTC31	-0.48175
WDR46	-0.740666666666667
CHP2	-1.79666666666667
LSP1	1.19075
ZNF542	-0.04975
EXOSC1	-0.32725
ARHGAP18	0.344333333333333
LRRTM4	-1.26375
MAOB	3.70566666666667
CACNB4	-1.16675
MGC33846	0.55175
RANBP3L	1.834125
ATP5L	-0.19825
ONECUT1	-2.602
NUDT9	0.20025
TMEM149	1.3975
STX17	0.53375
IGSF10	-2.631
TMPRSS9	1.2035
BMPR2	1.074
ALLC	-0.146333333333333
KLF7	0.524
GCC1	1.332
TIMM9	-0.22425
CDO1	1.48283333333333
MGC10701	-0.109833333333333
IFI6	0.712166666666667
FRMD8	0.34025
MGAT2	0.12325
WBP5	0.354333333333333
CNIH2	0.814
KIAA0907	-1.2779
KCNH8	0.1645
CTSG	-0.205
GRIK1	-0.408333333333333
CUL5	0.1575
FRMD1	0.465
OR9A4	0.867
SYT6	-1.501
FOXD4L2	0.80575
ANAPC2	-0.133666666666667
OPN5	1.007
TAF13	-0.61425
LYG2	-0.3385
GGNBP1	0.381
C11orf40	0.037
OTX2	-1.659
REG4	-0.437666666666667
EIF5	-0.5446875
PALB2	-0.3625
SEPSECS	-0.1111
RNASE3	-0.16
TRIM49	-1.881
POLR2K	-0.3685
GPR42	-0.238
C8B	-2.565
SASS6	-0.5725
PREB	-0.788333333333333
OR3A3	-0.868
TUBA8	0.627875
IGLV2-14	-2.239
STIL	-2.31475
ANKFN1	-0.4385
NME7	0.1475
HOXC12	-1.17
UBE2C	-1.721875
FHOD1	-1.323125
CDK2AP1	0.189166666666667
OR6K2	0.0415
DHPS	-0.181
RPL5	-0.538083333333333
TRGV5	0.513
LOC541472	0.469375
HCCS	-0.8366
DENND1B	-0.4255
LHX3	0.815
OR5D16	1.0755
CXorf57	-1.421
IRF2BP1	1.0615
NDST2	0.439833333333333
LCE3D	0.627
BOLL	0.22
SYT3	-0.2255
PIH1D2	1.42625
C20orf7	-0.860833333333333
IL1R2	0.436666666666667
SLAMF9	1.753
PPME1	-0.5515
PIK3CA	-0.164
TRAPPC1	0.221625
COLEC10	-0.8435
SLC9A6	-1.1045
PDDC1	-0.8705
CCDC53	-0.1325
GK3P	0.1805
DAZL	-0.6295
BRI3	0.3075
SDK1	-0.845
CYP2C18	0.6685
IFI44L	1.93975
RPL3L	0.529
FUT9	3.607
KIFC2	-1.08816666666667
PMP2	0.103142857142857
SLC4A9	-0.57
PLAG1	-2.0265
MYCBP2	0.553
OR4E2	0.439
CCDC65	2.4965
C16orf82	-0.0155
ENTPD4	0.045875
BRP44L	0.114125
PMP22CD	0.142
TMCO4	1.07283333333333
KCNN1	-1.4814
WDR35	0.20475
CCDC80	2.79025
C3orf31	-0.7725
SLC7A9	-0.3105
TMEM190	1.05275
DBC1	-1.1308
FADS3	-0.8345
PDZD8	-0.497333333333333
GRM5	0.373375
AZGP1	4.5735
PEX3	-0.212
MED1	-0.492785714285714
ATG4C	-1.01733333333333
HNRPH3	-1.25975
FAM109B	2.0265
C4orf17	-1.692
CA10	-0.458
OPRD1	-0.195
CCL16	-1.1035
SACM1L	-0.97375
CST6	4.681
CD63	1.158375
LGI1	-1.53575
ZNF784	1.06575
CRYBB1	-0.2715
CX3CL1	0.6296
TOP2A	-2.928375
GYPB	-4.64516666666667
GADD45GIP1	-0.24875
FEN1	-1.863
IGF1R	0.794625
WDR72	-1.9548
PURG	-0.792
DEFB126	0.128
PKD1L1	1.07975
CAV1	-1.0462
GNPDA2	0.8539
DGAT2	1.6165
NLGN1	-3.17
STRBP	0.121375
HPRT1	-1.6165
FANCI	-2.485875
PSMA7	0.182625
DBF4B	-0.556666666666667
TTF1	-0.6715
RAD54L	-2.5615
ELOF1	0.01425
PLAGL2	-0.67825
ZNF256	0.605
HMGCL	0.73275
MSI2	-0.624666666666667
RPESP	1.10633333333333
C11orf60	0.7935
ABCD1	-0.0385
ACAA1	0.9169
SPARCL1	5.03007142857143
IL6ST	2.3083
ZNF319	-0.4465
TMEM109	0.00780000000000001
FAM90A1	-0.475666666666667
IL22RA1	-0.5065
ATP4B	0.461
TEC	-1.73483333333333
C7orf30	-0.85275
TXNDC2	-0.524333333333333
ABCB4	-0.501
KIAA1191	0.689625
C9orf38	0.165
SFTPB	0.111
CNTNAP2	-1.00954545454545
FRK	1.891
TBX19	0.1145
CHD4	0.17175
C6orf26	-2.34066666666667
MOSC2	1.7035
IKBKE	0.51475
HIF1A	-1.88866666666667
LOC595101	-0.9165
RELA	0.260166666666667
TMEM16B	-1.68116666666667
ABHD12B	-0.91825
TSEN34	0.53125
KIF18A	-3.1645
TXNDC9	-0.133666666666667
SPATA2L	0.033
SEMA4G	-1.322
C21orf91	-0.833125
MATN1	0.0915
KCNIP4	0.702
TUSC1	1.848125
OR4C15	0.138
ARMCX6	1.21533333333333
WBSCR27	-1.46783333333333
OR52I2	null
KIAA1604	-0.37375
DYNC1I1	-0.993125
PPP4C	0.49325
SLC47A2	-2.19833333333333
TREH	-0.381125
CD48	1.93833333333333
ST14	2.07633333333333
PKN1	-0.32525
SPON2	2.19025
XBP1	2.0595
SFRS12	-0.2345
EFCAB6	1.54525
SELT	0.634
SLC39A2	-0.264
ERF	-0.8375
ARL3	0.19725
SURF6	-0.7863
MLLT10	-0.835095238095238
FLJ11171	-0.6585
TDGF1	-4.57366666666667
ERCC6	-0.0105
EIF2AK4	0.368875
BAZ1A	-0.0495
LRRN3	0.810333333333333
TMC3	0.005
EFTUD1	-0.05875
PTPRO	1.69833333333333
CLEC12A	0.51775
ACBD4	0.400625
ZDHHC14	0.512375
OTUD7B	1.7345
ACTB	0.7684375
MSRA	0.4125
LCE5A	0.9115
IFI35	0.07525
BSCL2	0.3615
ANKRD12	0.5035
CFHR2	0.57
RGAG1	0.417833333333333
HSFY1	-0.057
SLC30A5	0.0655
IMPG1	1.1765
GPR109A	1.3985
ZNF185	-0.02675
IYD	0.05
NPCDR1	1.3465
SERPINA13	-0.0555
HMGCLL1	-2.46275
NEUROG1	0.5465
UBQLN1	-0.119875
LIN37	0.45575
SOCS2	0.301625
DSCR4	-2.066
XKR6	0.51925
GPR142	1.2425
KRTAP13-3	0.556
CCDC15	0.139
MOS	0.5525
CD1E	-0.7855
OFCC1	0.465666666666667
FAM83D	-2.458
SRFBP1	-0.2865
C9orf96	0.3605
DHDH	1.5955
CCDC90A	-1.149
RABL3	1.36945
CD320	-1.2375
ANGEL2	0.358416666666667
MRPL21	-0.43625
SMG6	0.417833333333333
INSR	1.5568125
FLJ14816	-0.191
GLRB	-0.57
C9orf89	0.90125
CIZ1	-0.486
URG4	0.1555
LRDD	-1.30033333333333
CBY1	0.320833333333333
NFX1	0.19
MTERFD2	0.231642857142857
C19orf23	1.127
PGC	-2.5765
IER3IP1	-0.2959
RASAL2	1.34891666666667
C1orf89	0.23475
SYNJ1	-0.435428571428571
NFKBIE	0.43925
FLJ40125	-1.39616666666667
TCEB2	-0.2998
NOG	-1.5145
POLR2J2	-0.4595
HLA-B	2.5155
PCDHA1	2.1345
PPP2R2B	-1.43225
ARHGEF17	0.622166666666667
TCF7L2	1.083
CHD5	-0.861833333333333
ZNF431	-0.49125
TBC1D25	0.1195
ZNF800	0.422
SCUBE2	3.91381818181818
MYCBP	0.409833333333333
GPX5	0.3595
C6orf129	-0.0581666666666667
QSER1	-0.576166666666667
ULK2	0.8635
PIGO	0.0433333333333333
NRCAM	-3.67945454545455
SLC35E3	0.2525
CSRP2	-1.503
HYPE	0.76225
MAPK15	-0.400333333333333
MGC14327	0.33375
TIMM13	-0.685833333333333
ZNF462	1.24425
GBA3	-0.269
TEX13A	-0.1185
MCM6	-1.48555555555556
MTRF1	-1.03175
ABCA7	-0.06875
EIF4A2	-0.4845
ZC3H10	0.7265
RPGR	-0.368
C20orf94	1.175
RP1L1	-0.4605
GPR125	-0.425
USP22	0.065
OR1L4	0.0823333333333333
MLZE	0.54775
FLJ32065	-0.50425
PTCD1	-0.00100000000000001
CRTAC1	0.1545
BXDC2	-1.3305
C18orf1	1.15616666666667
FAM107A	1.791
EFNA3	0.82675
P18SRP	0.0079
CAMKK2	0.9395
KIAA0649	-0.018
NES	-1.3415
HS6ST3	1.40328571428571
PON2	-0.1345
TCP11L2	-1.30275
CLEC4A	1.99725
PRR12	0.8335
MLXIPL	-0.9701
C2orf50	0.3985
ZNF28	0.8045
ENC1	2.00233333333333
MAP2K1	-0.9765
FKSG2	1.15575
KIAA0430	0.91075
PTP4A1	-1.7035
GPR156	0.9535
GTF3C6	-0.595
UBR2	-0.0569
LOC388272	-2.567
MAK	0.9045
ACOT4	3.2985
STC2	2.31058333333333
PIGW	-1.443375
SAE1	-0.489375
COL6A1	0.956772727272727
OAZ1	0.1155
STMN4	0.209166666666667
EDG3	-0.072
SGCE	-0.225
IL11	-1.72216666666667
PRSS8	3.389625
YIPF5	1.23108333333333
WNT4	2.6115
CSN2	0.357
TCF7	-2.641125
TDO2	-0.0815
SAMD9	0.0479375
S100A7A	0.167
MMRN1	1.438
GKAP1	-0.03075
AKR1C3	-0.95175
RNF19A	0.72125
GMDS	-0.89275
YKT6	-0.100875
SPARC	2.0856
C12orf31	-0.709
UBE2V2	-1.12266666666667
FBXL18	0.277833333333333
KIAA0460	0.94725
ADAM22	0.0287142857142857
SERPINC1	-2.4115
KCTD21	0.81925
MYOHD1	-2.2985
ZNF37A	-0.352166666666667
GTF3C1	0.399333333333333
CTSZ	2.36225
PRNPIP	-0.74625
DRD1IP	0.11675
NR1I2	-1.97066666666667
ZNF266	-0.1088
SPAG4L	-0.413
COX4NB	-1.099
SAPS1	2.63633333333333
APOA1	-3.4035
TATDN1	-1.1165
C10orf82	-2.736
KPNB1	-0.63325
FOXO3	0.697166666666667
CRYBB2	-1.877
ZBTB5	-0.031
SLC25A38	0.31275
DCTN2	-0.128833333333333
IFT20	0.19725
CTHRC1	2.258
C1orf31	-0.896125
UHRF1	-1.6483125
GPC6	-0.20675
C10orf54	2.00425
MCF2L2	-0.1118
WNT9B	-0.0542857142857143
OLA1	-0.95425
FAM120B	0.841
TTLL10	-0.2415
CYorf15A	-4.861
RELN	-1.4243
SCN2B	2.09527272727273
MFHAS1	0.12075
NKX3-2	-0.550166666666667
RASGRF2	0.8995
SSBP1	-0.507
KPNA6	-0.379928571428572
LOC389118	0.294
HS3ST4	-1.02333333333333
SUPT7L	-0.884625
FLJ32658	-0.56925
IGFBPL1	-0.644
KIAA1641	-1.0936
SHKBP1	-0.0106666666666667
CSF1R	4.785
NAGK	0.959
MYL2	0.83175
HIST1H4C	-0.736333333333333
TOMM7	0.12125
ADAMTSL3	2.5075
TNFSF14	-0.113
PRRT2	-1.13825
VTA1	-0.5075
AOAH	3.1395
CRISPLD2	1.93114285714286
PNN	-1.1537
TA-NFKBH	-0.1015
ESPN	0.09825
RBM43	0.269
KIAA1267	0.23175
DDX3X	0.0605
KIAA1576	-4.0145
PLXDC1	3.65316666666667
FLJ25801	-3.886
HNRNPL	-0.1125
RUNDC3A	-0.08475
CASP12	0.0245
SH2D5	-1.2685
RPL26L1	-0.271
OR51A7	0.2335
HDC	1.5915
C2orf16	-0.1315
SYTL3	2.68275
GOLGA4	0.58425
NOTCH1	-0.390333333333333
ATPAF2	0.68325
ECD	0.1095
SSX5	-1.35866666666667
SNAP91	-0.039
OCA2	-5.27975
PNPO	0.280333333333333
DAPK1	-0.0361666666666667
PINX1	-1.02433333333333
SELENBP1	2.157125
NEK3	-1.70308333333333
TMED4	0.107785714285714
SSTR4	0.872
FOSL1	-2.5054
CD40LG	0.7505
CES1	-0.134666666666667
DCI	-0.005
B3GAT3	-0.461166666666667
STK17B	-0.20875
CNTN6	-0.248666666666667
CYP3A4	-1.65566666666667
MBOAT2	1.41464285714286
PISD	-0.4445
USP1	-1.23425
PYDC1	3.14783333333333
CENPM	-1.685625
SAR1B	1.189
TTC7B	-0.649625
DP58	0.1185
GPC1	0.3815
RBL1	-1.643875
TMEM137	-1.7175
TOB1	0.9785
TCEAL1	0.561833333333333
CENPF	-2.10272727272727
C6	3.15216666666667
PRSS1	-3.086
PPIL6	1.30116666666667
C6orf124	-0.4045
ODZ4	1.49633333333333
SNCB	-0.10625
NDUFB9	-0.12675
CNOT6L	0.298
S100A9	1.313
TRIM50	0.6635
KCTD1	2.6379
WDR63	2.30325
SPEF2	3.169875
RNGTT	-0.837333333333333
CXorf22	0.4245
KCNK16	0.4275
CEP250	-1.116
ATPBD1B	-0.45175
KCNJ2	3.6625
MT1B	-2.054
ZNF684	-0.699
SLC4A1	0.1205
PDHA1	-1.3455
ZNF492	0.33825
TKT	-1.6545
BYSL	-1.0375
RNF38	0.6405
AHDC1	0.653
KLHL2	1.601875
CMTM8	1.43675
DMP1	-0.4915
HERPUD2	-0.000749999999999987
CRTAM	2.93533333333333
ZNF572	-0.837
TMEM16J	-0.676
HSD17B2	-0.35075
UBE2G1	-0.2705
AHSA2	-2.5205
PELI2	-0.523
TPX2	-2.34725
ATP9B	1.0215
DAZAP1	-0.5615
HMGCS2	3.35583333333333
C17orf38	0.24375
B9D1	-0.1375
NKX2-5	-0.741666666666667
KIAA1276	0.32875
LILRB2	3.3665
CSTF1	-0.296166666666667
BTN2A1	-0.667333333333333
C15orf48	4.4175
IGF2BP3	-4.141
FAM113B	0.375
HRG	0.326857142857143
ZNF131	-0.02
USP47	0.0689285714285714
CCDC88B	-0.721375
HCN1	-0.546285714285714
HTN1	-0.0918333333333333
SYCP3	-0.23725
C13orf23	-0.9116
PAPOLA	0.1118125
AATK	-0.656
MSH3	0.483333333333333
NDUFAB1	-0.535
ITLN2	-1.0954
BAK1	-0.192833333333333
MRPL45	-0.373333333333333
MTNR1B	0.35775
LOC645843	-0.082
SPECC1L	-0.399625
PGCP	1.01825
SPN	-0.08525
GPR143	0.907333333333333
ZNF576	0.933333333333333
TMEM39A	0.8912
ATP5D	0.546
MAGEB3	-1.2905
RPS5	-0.640333333333333
ANP32E	-1.25842857142857
MTMR1	0.085
YEATS4	-1.317
SYNGAP1	0.0665
PCOLCE	-0.230833333333333
MNS1	0.4995
