Hybridization REF	TCGA-AN-A0FJ-01A-11R-A00Z-07
AKNA	-1.362
NBR1	0.14725
PKHD1	-0.082125
HPS4	-0.701
MAFA	-0.25125
ULBP3	0.88675
DIRC1	0.061
IMMT	0.12025
C22orf13	0.691916666666667
CEL	0.29075
MARK3	-0.20775
ADAMTS2	0.450083333333333
ARPC3	-0.158166666666667
TMEM10	0.087375
NPHS1	1.1245
BRD8	-0.835666666666667
WDR12	0.09975
IDI2	0.62475
HOXD13	-1.627
OR8G2	-1.641
SLAIN1	1.39925
GABRQ	-0.876
NR2C2	-0.4855
NKTR	-1.4922
TLE2	0.3405
KIAA0892	-0.130833333333333
AURKA	-2.367
GPRC5C	-2.79883333333333
TBC1D9B	-0.529625
PNPLA6	0.263166666666667
AP3B1	-0.0385
NAG	0.187625
C11orf68	-0.6385
AKR7A3	0.26825
AHCYL1	0.508916666666667
COP1	0.0111666666666667
RPP14	-0.96775
PCDHB18	-0.288
CDH24	-0.53025
KRT17	2.6681
LACTB2	-1.174
DDX24	-0.1536
PHACTR1	-2.83966666666667
SLC35E2	-0.0335
LOXL1	-1.00525
IQSEC2	0.41
RGSL1	0.9025
PCDHGC5	0.662
MEGF10	2.13525
PRRX1	3.09983333333333
ASTE1	1.202
C6orf159	3.359
MYOD1	-0.195
GAA	-1.613
ZNF747	0.8665
KLRC1	-1.4515
IL1RL2	1.8105
GDF9	0.787
GPR119	0.0485
TRAF2	-2.153
HCK	4.43333333333333
BMP6	-2.93475
IL8RA	0.742833333333333
FLJ35848	1.40325
EFHA1	-0.66
CDSN	-0.580166666666667
C14orf54	0.2124
LSM3	-1.399375
ZFP41	0.8425
C9orf126	-0.505
VIT	0.01
SPCS3	-2.11525
DEF8	-0.0117
CHAF1A	-0.675
C1orf165	1.11166666666667
ZFPM2	-0.485
FTH1	0.1665
SLC35F1	-0.9195
YWHAH	1.55125
C17orf66	0.1565
ADRB1	-0.794166666666667
FOXL1	2.8305
RG9MTD3	-1.48466666666667
UMPS	0.364
MGC13008	-0.818
KIAA1161	-0.336
CCDC77	0.17975
C12orf65	-0.5995
COG4	-0.777
RCP9	-0.55275
RP4-692D3.1	2.3055
CDC2L5	0.644
MGC7036	1.06816666666667
DNAJC11	0.40725
GDF2	0.0985
TIMM17A	-0.21125
HNRNPA0	-1.0334
OR2H1	-0.46675
PCBP1	0.646
COL23A1	-1.66075
LRRC2	-0.442384615384615
NSD1	-0.796214285714286
FLJ37078	-2.19075
WDR91	0.0783333333333333
TMEM179	-0.30225
DSCR10	0.3235
CNDP2	0.3269
FYN	-0.6845
BEX2	0.649166666666667
KCND3	-0.236333333333333
YPEL5	1.796125
LRRC42	0.745166666666667
C17orf45	-0.304125
ZNF649	0.7741
LOC150763	3.618125
COL5A2	1.91541666666667
CNGA2	0.781
ELA2B	-0.989833333333333
RAB9B	-0.3295
FAM100A	0.121
NAIP	-0.872428571428571
MYOZ2	0.5575
SPATA12	0.172
XRCC4	-0.48525
CYB561	0.1462
CHST10	-2.16675
BAI1	-1.71033333333333
BRSK1	-0.3365
C17orf89	-0.3835
PDE6H	0.215
FLJ20309	0.667
MAP7	0.23
SCN4B	0.75425
SPAG9	-0.6348125
SERTAD1	-0.5215
FLJ21963	-3.76625
ANTXR1	-0.638
TMPRSS13	2.66016666666667
ETV7	3.92633333333333
DGAT1	0.476
NKIRAS1	0.138166666666667
TAC3	-3.72425
CORO1C	-0.0281666666666667
RAD54B	0.356
HRASLS3	1.10566666666667
C21orf42	-0.36175
BARD1	0.1305
ZNF177	-1.61183333333333
MIP	0.201
ZNF442	-0.5015
F2	-3.7437
GRIA1	-0.139
GALNTL2	0.821
WNT5A	-0.6997
LENG9	0.031
hCG_25371	-0.211
FOXR1	-0.4005
TRA@	0.9988
PWWP2	0.9275
C1QTNF7	1.06166666666667
SLC7A4	1.10625
C4orf7	4.3965
C17orf80	-0.237333333333333
KLK4	-0.0668333333333333
IL31	0.43
TMEM176A	3.308
CTNNB1	0.58875
BHLHB2	-0.463
TMEM185B	0.793333333333333
ARD1B	0.89275
C1orf93	0.3285
BRUNOL4	0.954666666666667
LOC541469	0.644
UPK2	-0.273
GAS8	0.831666666666667
PATE	0.462
IMPACT	1.2835
WNK4	-2.88966666666667
HNRPLL	0.4025
GAD2	0.555333333333333
ITGA6	1.6275
BMP15	0.153
CYP2A7	0.3035
RIC8A	0.318
CCND1	-1.43675
USP35	-0.382
DSCR2	-0.725
CCL4	3.579
ZCCHC10	-0.507
NOL11	-0.48075
TRPM2	1.589
PSMD2	0.415454545454545
CHTF18	-0.85475
USP18	0.73975
RRAS	0.201625
LAMC3	-0.311
TOX	-3.63283333333333
PCDH15	0.2305
GABRG3	1.2735
NUDCD2	-0.30725
SGCZ	-0.4065
KCTD17	0.0625
SPSB2	-0.952
TPPP3	2.56316666666667
CILP2	0.833166666666667
CALB2	1.409875
CEBPZ	-0.204
ZNF479	-0.916
FMOD	4.49683333333333
C21orf66	0.202
CLN6	-0.901333333333333
ANAPC1	0.0882500000000001
SH2D3C	1.73275
PTPN14	0.2008
TRIM42	0.0155
APTX	-0.19025
SNRPG	-0.5535
BMS1	0.1705
MAGEA3	-1.907
NFATC3	0.8225
LRRC45	-0.4765
ARS2	-0.175357142857143
LRIG1	1.01233333333333
EPSTI1	0.802333333333333
PRSS27	0.626
ERC2	1.931375
PRKACB	0.914928571428572
PRDM13	2.81
HCG27	-1.99
KLK12	-3.5125
HSD17B7	-0.803333333333333
ZNF354A	0.41125
PCDH11X	1.174
DMGDH	0.654
PCBD2	-1.06316666666667
TMC6	-2.182125
RIMS1	1.827
SF3B2	0.512833333333333
RCN1	0.395666666666667
CPB1	0.2335
BCAR3	0.50375
FCRLB	-0.526875
PAK1IP1	0.297
OR10H1	0.382
KIF9	0.5912
PITPNM2	-0.7015
L3MBTL4	4.74375
TGFB1	-0.708
ZXDC	0.34675
SLC6A16	-1.45775
SRrp35	0.067625
LRRC8E	-0.55525
PPIAL4	0.0668333333333333
EOMES	1.7795
PAX2	-0.625
SCARF2	-0.339125
PSEN2	1.22608333333333
PCDHB13	1.448
C10orf28	0.351875
DHRS7B	0.816857142857143
C1orf131	-0.05325
ASB1	-0.8397
ZNF223	0.531833333333333
LCMT2	-0.49175
MEP1A	-1.521
TMEM53	-0.7025
RSPH3	0.58725
C10orf33	-2.3075
LOC644285	-2.03325
PTPN9	0.407333333333333
ABCA12	-4.82475
CCDC37	-0.50425
RUNDC1	0.4584
YES1	0.443166666666667
FAM120AOS	0.08075
OR5M3	0.7345
PPP1R3F	0.680416666666667
IL13	-0.0898888888888889
MDFI	1.9815
PRNT	0.56775
ZDBF2	1.7545
OR10C1	0.085
CLIC1	-0.0776666666666667
LILRA5	0.1105
CSAG1	-3.965
TREML2	-1.07133333333333
FAM125A	-0.861833333333333
ZNF74	0.279
FAM104A	-0.015875
LRRC39	-1.412
SAMD5	-0.61675
HYAL2	0.0585
HIST2H2AC	-0.671875
IGFBP5	-1.08886956521739
NRTN	2.62866666666667
KIAA0556	0.1889
FAM29A	-1.3415
JMJD2A	0.467
EPHB1	1.70525
POLD4	-0.685625
ANAPC10	-0.8475
LRRC36	-0.63725
MEGF6	-0.866875
LPHN3	2.6555
BMP10	-0.5152
C21orf55	0.213
CREM	-1.04866666666667
PTGER4	-0.409333333333333
METAP1	-0.33975
KCNQ1	1.10616666666667
NR2F2	0.403875
SSFA2	0.89875
CTTNBP2	-2.8615
BCL2A1	-0.117125
ZBTB24	-0.8595
SLCO6A1	1.77425
PRDM1	0.1122
OR7D2	1.302
CCDC47	-1.645
LOC646982	0.593
SLC26A6	-2.33316666666667
BIN1	-0.7889
SRRM1	0.375785714285714
PCSK1N	-1.855875
ALS2	0.9193
ECT2	0.0281578947368421
CACNA2D2	-0.91825
DOCK6	-1.07475
C10orf119	0.57625
FATE1	0.79025
DUSP23	0.72975
TRIP6	0.00899999999999999
NUP35	0.021
CDH3	4.0825
KLHDC8A	1.64075
C9orf116	-0.1605
EI24	-0.3005
CENTD1	0.3005
RWDD2B	0.149666666666667
DOCK1	1.0755
NPAS2	-1.946375
NR3C2	3.66216666666667
FAM63A	-0.295416666666667
INPP5F	-0.17
FAM111A	-0.8484
MYBL1	-1.4255
IQGAP3	-0.059
CRADD	-0.684666666666667
DUSP12	-0.47075
PDZK1IP1	3.75425
VASH2	0.37775
CTR9	0.00174999999999999
VIL1	-3.12925
OR8U1	0.36
CCDC107	-0.071
PTTG1IP	0.023
OR4X2	0.6155
COL9A1	-2.292
PSMD9	0.202
ZFP62	-0.68025
TIP39	-0.80725
PARP15	0.374
TTC19	0.622375
C1orf114	-2.4665
GFPT1	1.005
SLC27A6	3.53525
MRPS10	-0.2327
CALML5	3.84183333333333
TRPM7	-0.033375
CGNL1	1.861625
CECR1	-0.2495
SERPINB8	-0.0221666666666667
TMEM102	0.13675
PDIA2	2.55925
NUCKS1	-1.12133333333333
HOTAIR	-0.44125
EBI3	0.41325
NXN	1.60475
ZMYND19	-0.33025
FOXJ3	0.31275
EIF5B	0.4495
EIF2B4	0.602666666666667
LEO1	-0.702
ZIC5	-1.27625
IL20	-2.132
KIAA0415	0.32075
FLJ37357	0.064
TSPAN12	2.734375
ACTR3B	1.751875
TFAM	-0.685166666666667
IL17RD	1.72675
PARP12	1.096
KLHDC7A	0.606
KCTD4	0.356
GTF2H1	0.3725
FLCN	-0.929
BIRC4	-0.073125
LOC790955	-0.02675
VKORC1L1	-0.263
CYP4F22	-0.591833333333333
TAS2R5	0.686
ZNF582	0.817
HS3ST3B1	-0.874
CTNS	0.0885
STK36	0.250166666666667
MMD2	0.109666666666667
RP5-1103G7.6	0.2695
FLJ23356	0.6245
CRH	-0.602
C1orf182	-0.5895
ACP5	0.696833333333334
AMFR	-0.3706
CA4	-2.30475
PLCB4	2.85475
MPHOSPH10	0.5965
UNQ473	3.46116666666667
G3BP2	-0.143166666666667
SR140	0.1715
HOXA2	1.12175
PYGB	0.74925
BAT1	-0.145916666666667
DKK3	0.0535
DDX31	-0.421
TULP1	0.229125
NHLRC2	-0.12125
TNRC4	-0.278166666666667
ZNF430	-0.91775
TNRC6A	0.270125
PLA2G1B	-0.483666666666667
RCHY1	-0.296
GTF2A2	-0.575333333333333
MGC4294	-1.459
ZNF691	0.27
TACC3	0.13625
DNAJC5G	-0.18675
LOC4951	-0.1305
MS4A4A	-1.8125
LOC152485	1.807
PPP1R2P1	-0.29725
PPP2R5B	-0.1575
RPGRIP1L	-0.99375
SPOP	-0.00360000000000001
PTPRF	2.06166666666667
MGC42090	2.984
SUSD3	-2.309
THOC4	0.272625
MAML1	0.3488
FXR2	0.0935
TYK2	0.00275
MUC6	0.705666666666667
DNAJB7	-0.2465
PIP4K2A	-0.693642857142857
MEX3A	2.6765
RRP1	0.238625
TFAP4	1.85775
CXorf41	-0.42025
MTMR4	0.471833333333333
CTLA4	-0.0475
SNX9	-0.76375
CIB3	-0.5705
NECAP1	0.43875
PLA2G2D	-0.1213
GLMN	-0.986166666666667
DCLRE1A	-0.412
PDX1	0.606
SAMD11	-0.37625
MRPL55	0.5331
TLR7	1.04725
TBC1D21	-0.0698333333333333
SMAD1	1.6667
ACTRT2	0.16825
RIOK2	-0.65825
PDLIM4	0.41125
SLC22A15	-1.68966666666667
ABHD13	1.2762
STX18	0.2353
CCPG1	-0.119285714285714
DCBLD1	0.213
SLC2A6	-1.209
NOLA3	-1.03225
TRDMT1	0.865785714285714
IL17F	0.393
ATP1A4	0.407666666666667
OR52W1	0.34
CFL1	-0.5765
IL4	-1.71525
RBP2	-0.661
CPSF6	0.974625
TTC8	-1.49616666666667
MUCL1	-4.013
EYA3	0.266333333333333
KRT38	0.4725
GNE	-1.97625
ZNF501	1.25425
SLC35A2	0.658125
CEP110	-0.6032
MYF6	0.741
MGST2	-1.66633333333333
TRPV4	2.5585
NEK8	-0.7535
NOX5	-1.4705
NCKAP1L	-1.22166666666667
EMP3	-2.13366666666667
BPY2C	0.063
C1orf38	0.803
ELOVL2	0.589875
CBX7	-0.58175
OSBPL1A	2.14383333333333
ZNF589	-0.743
ESCO1	0.725833333333333
TRA2A	0.776583333333333
C3orf26	-0.01025
PHF2	0.535666666666667
PID1	2.23183333333333
RFC1	-0.74225
MTAP	0.0875625
ADORA3	3.19016666666667
LOC389458	-1.148
TRNT1	-0.837625
CRIPAK	-1.703
RAI2	1.00283333333333
ANKRD44	-0.821
GZMB	3.1555
NFE2L1	0.374875
STIP1	0.00616666666666668
RASL11B	-0.4715
NT5DC2	0.4045
LRP2	-1.112
MTDH	-0.845933333333333
ARSG	-2.084
HSP90AB1	0.369416666666667
CT45-6	-5.076
ZNF483	-0.087
LMBR1L	-0.094
S100A2	2.7679
C2	-0.567888888888889
C2orf27	0.4975
EIF4EBP1	-0.4265
GCKR	-3.794
PPP1R9B	-0.50675
FER	-1.137
SNRK	0.391333333333333
OR5M10	0.382
UTP6	0.0695
CAPZA3	0.143
FBP1	-2.79633333333333
TERT	-1.624
CCL1	-0.854
FUCA1	0.4225
ALS2CR8	1.36966666666667
KCMF1	1.67633333333333
SRCRB4D	-0.9835
OXCT2	0.108833333333333
IL17RA	1.63333333333333
MPP5	-0.5245
SPA17	-0.84325
FLJ10986	1.19216666666667
GALNT14	-2.548
CXorf27	-1.263625
NPLOC4	-0.28925
RAB34	0.37075
KRTAP3-3	-0.175
ARSD	0.734833333333333
CPLX2	-1.9637
PJA1	0.292
WHDC1L1	-1.66116666666667
RB1	-1.2783
MTMR15	-0.372
PHLDA2	-1.4394
GUCY2F	-0.474
MPV17	-0.679666666666667
SLC35D1	0.9615
LYSMD3	0.415
COL16A1	2.59775
ERLIN1	0.0771666666666667
JMJD4	1.196
HIST1H2BK	-1.41475
TP53I11	-0.165
ST3GAL4	0.3773
PF4V1	0.3588
ALG8	-1.4255
REG1A	0.29725
MINA	0.422
CYB5R3	0.196583333333333
HHLA1	-0.12975
MYST4	1.316
VASN	2.296
UCHL5IP	-0.64375
TFAP2A	0.116375
MGC9913	0.8195
C9orf97	0.3345
LOC90379	0.599
PHF15	-1.22257142857143
ZNF169	-0.383
KRT7	3.7463
GLIPR1L2	0.13975
LOC116236	-0.5315
IQCF3	-0.02325
RDH14	0.288166666666667
HNRPK	0.0641428571428571
RABEPK	-1.01116666666667
ISX	-2.719
CBARA1	0.91825
RAD51AP1	-0.31375
MLL5	0.436625
CXorf48	-5.9995
SGCD	-1.11075
PHTF1	0.384125
CA3	5.44975
CMTM5	1.172
STX10	0.022375
JMJD2D	-1.34325
P4HA1	0.422
GAB3	-0.734666666666667
DHRS4	-0.947666666666667
COL4A1	3.7668125
C20orf20	-0.45625
OSBPL2	1.054625
PTTG2	-1.3475
KIAA1688	1.651
STS	-2.318125
SHROOM4	0.5175
KBTBD5	0.662166666666667
ALDH1A3	-0.9487
BTNL2	0.0975
TGIF1	1.037
ZFAND5	0.548875
ICA1	1.55175
NAV3	-2.35483333333333
FLJ12331	0.0155
EPS8L2	1.1325
MNT	0.5855
ENTPD1	2.90241666666667
OR51E2	1.94725
STK11	1.293
MX1	1.31225
TTTY9A	0.27275
CX62	1.252
LOXL4	-0.95425
EXOSC4	-0.023
PURB	-0.257642857142857
SETD1A	-0.224333333333333
RELB	2.1065
LAMB2	-0.279166666666667
HNF1B	-0.475666666666667
PNLIPRP3	-0.798
C14orf139	-0.814
UMOD	-0.09
GRIN3B	0.262
GPR25	0.055
ZNF512B	-1.20375
ATP6V0A1	0.1185
SRA1	-0.383166666666667
ZNF615	0.835
ZNF768	-0.4895
ZNF469	0.86325
DYNC2LI1	0.0135
DNAH3	0.053
LOC387911	2.4665
LOC554234	-0.63475
ARRDC5	-0.0485
TMEM59L	-1.19233333333333
MARCH4	-0.61075
CNOT8	0.3015
KIRREL3	1.86183333333333
ADAM17	0.67125
MYOG	0.391125
CPNE1	-0.7195
AK5	0.2125
LOC204010	-0.32525
NDRG4	-0.0535
LOC130074	0.597
PIAS4	1.4365
NCOA2	1.00025
TEGT	-0.5358
USP5	-0.9965
ANKRD21	-1.9135
KIAA0692	0.853333333333333
HAPLN3	1.60925
LZIC	-0.0455
NRXN3	-0.659
CDKN2C	-1.18433333333333
KIAA0226	0.21175
CYB5D1	-0.38875
WDR68	-0.856
ABCB6	-0.3775
MRPS25	-1.16425
ZMAT2	-0.661583333333333
KRT25	0.0885
RPL11	-0.14475
GRAP	0.00166666666666665
LOC198437	0.308666666666667
RORC	-1.387
RAP2C	-0.408571428571429
MXD1	0.195125
AZI2	-0.0801666666666667
NUAK2	0.744
AHSG	-6.587625
MANSC1	3.92225
IMP3	-0.353833333333333
C2orf3	-0.37425
VSTM3	3.442
PCTP	-0.509
SIRT1	0.5865
MANBA	0.3955
CD164	-0.20575
GFRA1	-3.7073
PRM2	0.24625
ZKSCAN3	-1.119
PLEKHG1	4.03975
TPRKB	-0.5545
UBFD1	-0.38675
CDKL5	1.56566666666667
HIST1H2BD	-0.990833333333333
INPP4A	-0.0551666666666666
BMX	1.730625
PTPRU	0.3495
LOC554202	-0.46
HOXC8	-0.863
IL12B	0.5745
ADPGK	-0.000500000000000001
ZNF418	1.3945
SIAE	-0.699
CWC15	-1.11275
RP13-401N8.2	-0.8745
KLHL11	-0.33525
DEDD2	0.279375
PSMB3	-0.78125
DDX25	-2.1805
ZBTB3	1.026
GFRAL	0.167
RPS25	0.107666666666667
FAM57B	-0.817
TESK2	1.14883333333333
DNM1L	0.3515
ZNF207	-0.143166666666667
CLEC11A	0.303125
TOLLIP	0.992375
TMEM61	-0.342666666666667
DLK1	-4.8048
PLVAP	3.227875
NOD2	3.78083333333333
SCMH1	0.7005
FLJ40235	0.116
HTR2A	0.155166666666667
ARMC5	0.144
FUT7	0.4755
PRELP	2.5887
ALKBH6	0.1355
GYG1	0.85675
POLR3GL	-0.18075
COL8A2	6.17933333333333
OR10A5	0.682625
C1orf187	1.19875
TXLNB	2.0535
C16orf68	-1.00791666666667
R3HDM1	0.68025
C16orf75	-1.18825
BAALC	0.654875
TNP1	-0.01275
GAPDH	-0.44925
COX7C	-0.1665
ERRFI1	1.54233333333333
PGAM2	0.656
FAM108B1	0.3745
APC	0.861125
TLR2	3.41475
SUCNR1	1.178
ZNF233	1.675
WFDC1	-0.666333333333333
PSG11	0.1414
SLC39A1	-0.40375
PSAPL1	-0.9665
CDC42EP1	1.09525
MECR	0.40975
KIAA0101	-1.9135
MACROD2	-0.5904
MMP19	0.277583333333333
LOC202459	-0.300333333333333
VNN2	1.529
ACCN3	-1.9525
TIMD4	0.51
RNASE8	0.238
CCDC7	-0.928
SULT2B1	-1.993
ME1	0.2045
MGRN1	0.097125
MRPL30	-0.505375
IVL	-0.425125
CALM1	0.02265
PLEKHA6	0.3209
B4GALNT2	0.34
PGDS	3.599625
C8orf33	0.208
TMEM56	0.291166666666667
CKM	3.06733333333333
ESR2	0.487333333333333
ACOT8	-1.038
AGTR2	1.08075
LOC155006	2.82925
BC37295_3	0.177
EPM2AIP1	-0.5725
PZP	1.699
RPS9	0.306
C18orf51	1.19775
SIVA1	-0.8548
HEATR2	0.678
CD3E	-0.520083333333333
C20orf142	-2.52425
PGLYRP3	0.2655
CCDC139	0.94675
GPS2	-0.465333333333333
NOL14	-0.436
LRTM2	-0.0736666666666667
TRIM36	0.69725
TP53RK	-0.1296
FBXL13	4.08883333333333
RUFY2	-0.729857142857143
C11orf70	2.30666666666667
HSPB9	0.305166666666667
GJA5	2.8155
HGF	1.38716666666667
EPHB4	1.15725
SOX18	-0.20625
IFRG15	-0.2015
SERPINA10	-4.0815
WDR23	-0.853375
REEP2	-2.46516666666667
CDK3	-0.46525
HSPA12A	-1.48428571428571
ARL8B	-0.0605999999999999
SATB1	2.099
PPM1D	-0.154
VPS45	-0.0805
TP53BP2	3.383875
GJE1	0.78725
CACNA1G	-0.26875
VGLL4	2.1955
GNPTG	0.4865
ROS1	-1.82175
C21orf128	1.11633333333333
BMP8B	-0.0615
SLC5A4	-0.071
SLC6A3	0.196833333333333
C16orf53	0.444375
TMEM81	1.001
APC2	-0.7962
SYAP1	0.587875
C6orf54	-0.786
ZBED5	-0.9581
PVR	-0.00587499999999999
LTA4H	-0.487166666666667
CCDC24	0.8513
MAGEA4	-1.94983333333333
IFIT3	0.625666666666667
MYADM	1.097625
C21orf82	1.3055
PDE3B	-2.0335
TMPRSS11A	0.6695
PGK1	-0.127352941176471
CCL13	4.26333333333333
DERL3	-1.24716666666667
MLXIP	0.6465
PLOD1	0.87125
MTFR1	1.0431
NPDC1	-1.49666666666667
GPAA1	-0.529
LTV1	-0.423
RYR3	-1.17925
C7orf46	2.0035
VAMP2	-0.112125
RNF135	1.0639
SUPV3L1	0.411
FIBP	0.000375
ADAMTS18	0.383833333333333
RNF25	-0.1035
SOS1	1.32925
PLAU	-0.47475
MATK	-2.87725
EHF	8.9675
CTNND2	-5.443125
PTEN	2.18421428571429
ZNF189	0.553375
SLC28A3	1.374
GUCY1A3	4.22625
SETD2	-0.5221875
ROGDI	-0.282
TICAM1	0.6405
RASSF3	0.2695
PACSIN2	0.359833333333333
SERPINB5	4.56675
PRKCDBP	1.502625
TFDP3	1.0615
LGR6	0.49325
RFX5	0.603166666666667
OR52J3	0.809
PTPN18	0.26575
ZBTB34	0.056125
KCNF1	-1.16575
SYNE2	-0.193571428571429
SLC22A4	-1.31325
NETO2	0.48625
VCPIP1	-0.56675
LDHD	-1.8735
ESX1	-3.51475
SQRDL	2.15925
GALK1	-1.54
SERPINA6	-4.31833333333333
HD	-0.476375
ASCL3	0.3935
FBXL6	-0.66325
FABP7	1.440625
MAGEC3	-1.1815
KLC4	-0.216625
CD1D	-1.98375
PRAM1	0.25775
EIF3B	0.223928571428571
DSCR8	-4.484
FLVCR1	-2.2225
KIAA0141	-0.911625
PROM2	2.132
ALOX5	0.646
GPR162	-0.513625
LYRM2	-1.32725
RNASE6	-1.595375
HES5	1.0695
GJA1	1.61225
MRPS14	-1.2945
HMHB1	0.1345
TAF7	0.053625
BTNL9	0.6194
SFXN2	-0.733875
VEPH1	-2.89
GK2	0.322166666666667
AMBP	-5.030875
KIAA0953	-0.702
XAGE5	-1.00416666666667
CCBP2	0.748
TGM2	-0.797
ZNF202	-0.2575
ACTL6A	0.187833333333333
SLC23A2	-0.4332
ARHGEF7	0.7215
LOC728635	-1.126
CRYM	-2.399
PKD2	-0.307
MANBAL	-0.113666666666667
LIN54	-0.928
ACTL7B	-0.20325
OR4D9	0.562
KIAA1683	-1.44775
ZNF704	0.289
TCP10	-0.918375
MAGEB18	0.4695
DEFA4	1.11316666666667
ZNF197	-0.8865
PTOV1	-0.00150000000000001
RNF208	-0.361333333333333
CMIP	0.421333333333333
TRDN	0.173
UCHL1	2.25725
APOL6	-1.0466
PLK1	-0.613
NPHP1	1.0775
NDUFA11	0.37325
DAB1	0.5635
RTN4R	-0.54625
PUSL1	0.328
SYT2	1.9925
ANXA13	2.8355
RFTN1	0.1015
ATP8B2	-1.25783333333333
VN1R2	0.4635
OR52E4	0.679
NPPB	-2.63616666666667
ZNF148	0.985
ZNF141	-0.870125
IKZF1	-2.444
PSMC2	0.0345
GGA3	-0.962166666666667
LPGAT1	0.730166666666667
SEC16B	0.838166666666667
C5orf38	-1.278
THOC2	-0.1839
SLC16A12	-0.6544
ALK	-0.633
DACT3	0.110666666666667
CACHD1	0.932
GAN	0.79875
EXOC6B	0.399
HIST1H2AE	-0.355
VAMP1	-1.048
SRI	1.38725
AKAP14	2.77
HLA-E	0.7695
SLC25A32	0.4695
FLT3LG	-1.0345
ATP1B1	2.0865
WDR1	0.2809375
SWAP70	1.148
TRIM31	-0.635
ARNT	0.920625
ZNF596	0.1547
CDKN1B	0.629833333333333
FOXC1	3.747
SEMA3A	-1.3103
LSM14A	1.0955
STEAP3	0.0568749999999999
ABCA1	-0.2385
PLSCR2	0.539
EDC3	-0.826333333333333
THBS3	1.47625
C15orf43	0.5244
GMCL1	0.798833333333333
C9orf71	0.51275
MGAT5	0.754
LOC402164	0.049
TSPAN8	2.66816666666667
DYNLT1	0.789875
IGSF1	-1.355
TMEM143	-0.1305
FLJ25006	-1.51575
ATP13A3	0.533
C3AR1	1.5715
CADM2	0.459666666666667
EFNA4	2.5085
HAO1	2.25625
TWF1	0.199
MRPS17	-0.11325
MYH9	2.30958333333333
C9orf9	-0.0938333333333333
C17orf79	-0.833166666666667
FSCN3	0.86475
BDKRB2	1.423
PCGF6	0.270333333333333
RAP1GAP	1.54733333333333
TAS2R41	0.0855
DCLK1	0.7647
DEFT1P	0.0786666666666667
TAF2	0.312
COPZ1	0.072625
KATNA1	-0.33825
STIM1	1.70575
TBX2	-2.06933333333333
RPS4X	-0.00692307692307692
MARCH8	1.46866666666667
DHX33	-0.3865
TMEM161B	-1.84866666666667
SYPL2	1.021
ADCY5	-1.07875
SRPK3	1.86975
CXorf9	-0.035
REC8	-2.121
CLP1	0.9543
MGC52498	-0.3125
DUOX2	2.136
C6orf150	1.36475
TSC22D3	-0.043875
CASP8	-0.9725
PRKD3	-0.6585625
CFH	1.057
TRO	-1.441
NRIP1	1.458
ZNF707	0.301833333333333
TBC1D22B	-0.111333333333333
HYI	0.6465
COX7B2	-0.474666666666667
GPR52	-0.00600000000000001
CASC3	1.06014285714286
METRN	-1.9605
KRT3	-0.5445
ARF1	1.48378571428571
C1orf111	0.47175
MOG	0.6725
C6orf50	-0.0165
MGC12966	0.856
ATP7A	0.237
NOTUM	-2.74683333333333
LOC342897	0.604
ITSN2	0.57975
GIP	0.292
LOC89944	1.376
UBXD8	-0.5155
GYPE	-2.401
JAG1	1.95533333333333
RLBP1L2	0.969
HIST1H2AL	-0.67575
PAPPA	-1.3317
CYP4F8	-2.2385
TRH	1.537
DCTN3	-1.0181
NT5C	-1.2515
HTR3C	-0.3775
VPS41	0.784
KIAA0174	0.9016
ANKS6	-0.23475
MPV17L	-1.8532
MT1M	-1.76166666666667
DTX1	0.844
LOC146325	-1.39383333333333
ZNF639	0.1335
CACNG4	-1.1853
TNNC1	-1.15775
MGC27345	1.04525
CASD1	0.4282
HOXD4	-0.18
SMC4	-0.810647058823529
TTC35	0.0686
CTXN1	1.0395
RGS19	-0.48925
SFRS3	0.0175833333333333
TRIM43	0.5485
HLA-DQB1	3.031125
NUPL1	-0.707
NRAS	-0.61625
RPL22L1	-2.9015
ZNF138	-1.41366666666667
FBXW2	-0.6382
SIX3	0.2892
HDAC9	0.79025
OGG1	-0.0876875
APLP1	-0.5625
OR7A5	1.503
DLX4	-2.881
TUBA1B	0.1365
CRY1	0.16275
C12orf29	-0.00637499999999999
MGC70863	0.016
OR1D2	-1.1905
C1orf25	-0.721
CUZD1	1.8605
PUNC	-3.747
SCAND1	0.0246666666666667
MYT1	-1.2775
MPND	0.142
GOLGA1	-0.9098
ZBTB43	-0.6345
VAPA	1.11725
C4orf36	0.61375
STAP1	3.2295
SLC34A1	0.0155
PIK3R3	1.3126
TGM5	3.92
USPL1	-0.87
FBXO40	-0.101333333333333
BRF1	-0.7831
CCL27	-0.714
hCG_1657980	0.383
PFN2	1.8775
MYBPH	-2.873
PPP1CC	0.1355
CDCA7L	-0.657
KCNB2	3.3165
C20orf151	2.07
USP13	-0.321
RCOR2	0.4685
FBXW4	0.207666666666667
WT1	-4.28983333333333
TAS2R46	0.4955
STK38L	2.46383333333333
LEPROT	-1.739625
DDX42	0.635125
TXNRD2	-2.069
TNFRSF4	4.225
KSR1	0.071
SLC27A1	-0.0338333333333333
POU5F2	0.409
SLC22A11	0.048
C8orf32	-0.0878333333333333
ZNF236	0.384285714285714
GABRB1	-5.8325
LRRC29	0.211
FBLN1	0.7515
MRRF	-1.11866666666667
RP1	0.439
MARVELD1	0.79875
AFF4	-1.09992857142857
C17orf54	-0.663
