Hybridization REF	TCGA-A2-A04T-01A-21R-A034-07
DKK3	-1.96066666666667
DDX31	-0.095
TULP1	0.317375
NHLRC2	0.494
TNRC4	-0.0911666666666667
ZNF430	-2.0765
TNRC6A	0.284625
PLA2G1B	-0.606
RCHY1	1.737
GTF2A2	-0.0261666666666667
MGC4294	-1.52
ZNF691	0.6725
TACC3	-0.316
DNAJC5G	-0.41325
LOC4951	-0.152
MS4A4A	-0.122
LOC152485	1.244
PPP1R2P1	0.29625
PPP2R5B	-0.47025
RPGRIP1L	1.35325
SPOP	-0.2366
PTPRF	1.9075
MGC42090	0.57
SUSD3	-0.3815
THOC4	-0.4205
MAML1	1.2319
FXR2	-0.697166666666667
TYK2	-0.54025
MUC6	0.374666666666667
DNAJB7	-0.266
PIP4K2A	-1.22671428571429
MEX3A	1.40416666666667
RRP1	-0.247625
TFAP4	-0.4115
CXorf41	0.21325
MTMR4	-0.240666666666667
CTLA4	1.706
SNX9	-0.484375
CIB3	-0.591
NECAP1	0.95875
PLA2G2D	0.5607
GLMN	-0.3135
DCLRE1A	0.24775
PDX1	0.347
SAMD11	-1.477
MRPL55	0.5297
TLR7	1.3195
TBC1D21	0.151666666666667
SMAD1	0.8882
ACTRT2	0.05575
RIOK2	-0.9095
PDLIM4	-2.3465
SLC22A15	0.6095
ABHD13	1.8874
STX18	-0.3564
CCPG1	-0.426214285714286
DCBLD1	1.27366666666667
SLC2A6	-0.691
NOLA3	-0.78425
TRDMT1	-0.521714285714286
IL17F	0.5035
ATP1A4	0.796333333333333
OR52W1	0.2915
CFL1	0.145
IL4	-0.9885
RBP2	0.318166666666667
CPSF6	0.8095
TTC8	-1.79166666666667
MUCL1	-0.609
EYA3	-1.41066666666667
KRT38	0.9305
GNE	-1.28575
ZNF501	1.10425
SLC35A2	0.390125
CEP110	0.00749999999999997
MYF6	0.05475
MGST2	-1.561
TRPV4	1.78016666666667
NEK8	-1.09
NOX5	-0.956
NCKAP1L	0.181
EMP3	-1.29166666666667
BPY2C	0.5415
C1orf38	1.383875
ELOVL2	-3.055375
CBX7	0.6205
OSBPL1A	2.12616666666667
ZNF589	-1.20175
ESCO1	0.483333333333333
TRA2A	-0.542166666666667
C3orf26	-1.21875
PHF2	1.65666666666667
PID1	0.917
RFC1	-0.272125
MTAP	0.1165625
ADORA3	2.77966666666667
LOC389458	0.42075
TRNT1	0.36975
CRIPAK	-1.42525
RAI2	1.4265
ANKRD44	-0.89025
GZMB	5.0335
NFE2L1	0.00575
STIP1	-0.157
RASL11B	-1.2565
NT5DC2	0.0961666666666667
LRP2	4.024
MTDH	0.2018
ARSG	-2.07725
HSP90AB1	0.36325
CT45-6	-6.4385
ZNF483	-0.44575
LMBR1L	-0.691
S100A2	-0.4938
C2	0.192611111111111
C2orf27	-0.04975
EIF4EBP1	0.03375
GCKR	-4.0905
PPP1R9B	0.218625
FER	-1.7355
SNRK	0.199833333333333
OR5M10	1.0605
UTP6	-0.66
CAPZA3	2.216
FBP1	0.106333333333333
TERT	-1.5955
CCL1	-0.7445
FUCA1	0.55475
ALS2CR8	-0.0263333333333333
KCMF1	0.0158333333333333
SRCRB4D	-1.249
OXCT2	0.3585
IL17RA	1.063
MPP5	0.504125
SPA17	-1.1585
FLJ10986	-0.484
GALNT14	-0.12525
CXorf27	-1.078125
NPLOC4	-0.43475
RAB34	-0.533
KRTAP3-3	0.093
ARSD	0.649333333333333
CPLX2	-1.6107
PJA1	0.53925
WHDC1L1	0.411166666666667
RB1	-2.2173
MTMR15	-0.2755
PHLDA2	-1.9539
GUCY2F	0.18
MPV17	-0.820166666666667
SLC35D1	-1.545
LYSMD3	-0.037
COL16A1	2.192
ERLIN1	-0.264
JMJD4	1.769
HIST1H2BK	1.51175
TP53I11	0.2125
ST3GAL4	-0.9792
PF4V1	0.543833333333333
ALG8	-0.939
REG1A	0.00900000000000001
MINA	-1.0145
CYB5R3	0.739
HHLA1	0.07475
MYST4	-0.161
VASN	-0.0685
UCHL5IP	-0.81
TFAP2A	1.582
MGC9913	0.904
C9orf97	-0.141
LOC90379	-0.86075
PHF15	-0.712214285714286
ZNF169	-0.476166666666667
KRT7	2.696
GLIPR1L2	0.359125
LOC116236	-0.705
IQCF3	-0.28975
RDH14	0.00433333333333333
HNRPK	0.0634285714285714
RABEPK	-0.234666666666667
ISX	-2.684
CBARA1	0.08125
RAD51AP1	0.53525
MLL5	-0.16525
CXorf48	-6.2415
SGCD	-1.6615
PHTF1	-1.09775
CA3	1.6665
CMTM5	3.3855
STX10	-0.619375
JMJD2D	-0.575
P4HA1	-0.985833333333333
GAB3	-0.539
DHRS4	-1.35766666666667
COL4A1	2.7356875
C20orf20	-1.215875
OSBPL2	0.607875
PTTG2	-1.07175
KIAA1688	2.2705
STS	-2.7955
SHROOM4	0.615166666666667
KBTBD5	0.378
ALDH1A3	1.5815
BTNL2	0.270833333333333
TGIF1	-0.995
ZFAND5	0.51025
ICA1	-0.111875
NAV3	-3.67583333333333
FLJ12331	0.052
EPS8L2	1.1165
MNT	0.130333333333333
ENTPD1	2.05033333333333
OR51E2	0.638
STK11	0.276375
MX1	3.063
TTTY9A	0.01375
CX62	1.321
LOXL4	1.127875
EXOSC4	0.77275
PURB	0.131785714285714
SETD1A	-0.063
RELB	2.15075
LAMB2	0.3435
HNF1B	-0.866
PNLIPRP3	-1.0685
C14orf139	0.1505
UMOD	0.896
GRIN3B	-0.327
GPR25	0.4475
ZNF512B	-0.39825
ATP6V0A1	-0.596375
SRA1	-0.52875
ZNF615	0.64575
ZNF768	-0.57525
ZNF469	2.0395
DYNC2LI1	-0.0693333333333333
DNAH3	-0.0725
LOC387911	0.65875
LOC554234	-0.94025
ARRDC5	1.173
TMEM59L	-2.205
MARCH4	-1.54675
CNOT8	-0.474333333333333
KIRREL3	0.2305
ADAM17	0.756
MYOG	0.374
CPNE1	-0.053
AK5	-1.1545
LOC204010	-0.3145
NDRG4	1.1115
LOC130074	0.58925
PIAS4	0.157
NCOA2	-0.04875
TEGT	-0.6158
USP5	0.67325
ANKRD21	-1.8025
KIAA0692	0.375166666666667
HAPLN3	3.82175
LZIC	-0.8965
NRXN3	0.1565
CDKN2C	-0.125
KIAA0226	0.60425
CYB5D1	-0.93125
WDR68	-0.6148125
ABCB6	-1.5148
MRPS25	0.42825
ZMAT2	0.343333333333333
KRT25	-0.0385
RPL11	-0.14225
GRAP	-0.459333333333333
LOC198437	-0.206333333333333
RORC	-1.008875
RAP2C	-0.300928571428571
MXD1	-0.039125
AZI2	0.111166666666667
NUAK2	-0.66775
AHSG	-6.80325
MANSC1	2.9515
IMP3	-0.172
C2orf3	0.6075
VSTM3	5.019
PCTP	-0.29925
SIRT1	0.3105
MANBA	0.90475
CD164	-0.041375
GFRA1	-1.5522
PRM2	0.45375
ZKSCAN3	0.011
PLEKHG1	4.12925
TPRKB	-0.317
UBFD1	-1.03225
CDKL5	1.3815
HIST1H2BD	0.788916666666667
INPP4A	0.066
BMX	-1.428375
PTPRU	0.3545
LOC554202	-0.558833333333333
HOXC8	0.07225
IL12B	0.9895
ADPGK	0.2545
ZNF418	1.423
SIAE	-0.5765
CWC15	-0.029
RP13-401N8.2	-0.5275
KLHL11	-0.27125
DEDD2	-0.4105
PSMB3	-0.6155
DDX25	-3.11125
ZBTB3	0.009
GFRAL	0.2925
RPS25	-0.8265
FAM57B	-1.44783333333333
TESK2	-0.253666666666667
DNM1L	0.0575
ZNF207	-0.127833333333333
CLEC11A	-0.233625
TOLLIP	0.56875
TMEM61	0.342166666666667
DLK1	-4.9075
PLVAP	3.0255
NOD2	2.9385
SCMH1	0.3525
FLJ40235	-0.26275
HTR2A	2.1095
ARMC5	-0.0405
FUT7	1.141
PRELP	1.4323
ALKBH6	-0.6325
GYG1	-0.47475
POLR3GL	-1.42125
COL8A2	2.70933333333333
OR10A5	0.669
C1orf187	-1.90575
TXLNB	-0.891
C16orf68	-0.966583333333333
R3HDM1	0.33575
C16orf75	-0.83125
BAALC	1.03475
TNP1	0.0105
GAPDH	-0.411166666666667
COX7C	0.1085
ERRFI1	-0.587416666666667
PGAM2	0.1255
FAM108B1	-1.1295
APC	0.180125
TLR2	3.7295
SUCNR1	2.948
ZNF233	1.74
WFDC1	-0.9955
PSG11	-0.3809
SLC39A1	0.91675
PSAPL1	-0.146
CDC42EP1	0.76225
MECR	0.36575
KIAA0101	-1.2454
MACROD2	1.8963
MMP19	0.758
LOC202459	0.969
VNN2	2.61275
ACCN3	-1.979
TIMD4	2.391
RNASE8	-0.066
CCDC7	0.03
SULT2B1	-0.92
ME1	-1.05075
MGRN1	-0.2995
MRPL30	0.07275
IVL	0.646
CALM1	0.32255
PLEKHA6	2.1266
B4GALNT2	0.2645
PGDS	2.253375
C8orf33	1.14725
TMEM56	-0.363
CKM	-0.438166666666667
ESR2	0.2942
ACOT8	-0.18325
AGTR2	0.355666666666667
LOC155006	1.73875
BC37295_3	0.6515
EPM2AIP1	0.242833333333333
PZP	1.04775
RPS9	0.460333333333333
C18orf51	-2.08
SIVA1	-0.0602
HEATR2	-0.4505
CD3E	0.199666666666667
C20orf142	-1.8645
PGLYRP3	-0.06
CCDC139	-0.38425
GPS2	-0.2285
NOL14	0.01225
LRTM2	1.6735
TRIM36	0.254875
TP53RK	0.8707
FBXL13	3.262
RUFY2	-0.5455
C11orf70	0.100833333333333
HSPB9	0.186166666666667
GJA5	2.073
HGF	-2.5135
EPHB4	-0.06825
SOX18	0.58
IFRG15	0.142
SERPINA10	-5.0215
WDR23	-0.86625
REEP2	-2.12583333333333
CDK3	-0.559
HSPA12A	0.1615
ARL8B	0.9284
SATB1	1.33266666666667
PPM1D	-1.3675
VPS45	0.588
TP53BP2	2.5255
GJE1	0.98925
CACNA1G	-0.225625
VGLL4	2.47725
GNPTG	0.52375
ROS1	-2.16666666666667
C21orf128	0.895166666666667
BMP8B	0.42875
SLC5A4	-0.456
SLC6A3	-0.044
C16orf53	0.284125
TMEM81	0.023
APC2	-0.5136
SYAP1	-0.321875
C6orf54	3.84
ZBED5	-0.565111111111111
PVR	-0.713125
LTA4H	-0.197166666666667
CCDC24	-0.536
MAGEA4	-4.553
IFIT3	2.658
MYADM	0.603
C21orf82	1.8775
PDE3B	-1.10375
TMPRSS11A	-0.019
PGK1	-0.973764705882353
CCL13	5.82333333333333
DERL3	0.0328333333333333
MLXIP	0.740583333333333
PLOD1	0.7885
MTFR1	-1.3862
NPDC1	-0.143333333333333
GPAA1	1.10666666666667
LTV1	-0.81725
RYR3	2.55225
C7orf46	-0.87225
VAMP2	0.4145
RNF135	-0.3093
SUPV3L1	0.24375
FIBP	0.043375
ADAMTS18	1.05433333333333
RNF25	-2.07366666666667
SOS1	0.407
PLAU	-0.104
MATK	-1.82825
EHF	6.98
CTNND2	0.160875
PTEN	-0.00171428571428569
ZNF189	1.95075
SLC28A3	1.069
GUCY1A3	2.948
SETD2	0.3821875
ROGDI	0.40375
TICAM1	0.4079
RASSF3	1.0685
PACSIN2	0.441
SERPINB5	3.56383333333333
PRKCDBP	0.26675
TFDP3	2.48
LGR6	5.296875
RFX5	0.598666666666667
OR52J3	0.2015
PTPN18	0.56975
ZBTB34	0.515875
KCNF1	0.32075
SYNE2	1.10085714285714
SLC22A4	-2.11075
NETO2	0.554375
VCPIP1	-0.57875
LDHD	-1.82175
ESX1	-0.5795
SQRDL	1.01575
GALK1	-0.8695
SERPINA6	-4.19266666666667
HD	-0.38975
ASCL3	-0.4395
FBXL6	0.3735
FABP7	2.743875
MAGEC3	-0.6225
KLC4	-0.07025
CD1D	-1.753875
PRAM1	0.76825
EIF3B	-0.635357142857143
DSCR8	-6.83675
FLVCR1	-1.911
KIAA0141	-1.114625
PROM2	3.4545
ALOX5	1.6401
GPR162	-1.467625
LYRM2	1.324875
RNASE6	-0.224
HES5	1.345
GJA1	-1.985625
MRPS14	-0.12075
HMHB1	0.329
TAF7	0.26225
BTNL9	-0.4154
SFXN2	0.2225
VEPH1	-1.97625
GK2	0.0998
AMBP	-5.127875
KIAA0953	-0.096
XAGE5	-1.3886
CCBP2	-0.12
TGM2	-0.488666666666667
ZNF202	-1.5585
ACTL6A	0.766666666666667
SLC23A2	-0.4895
ARHGEF7	1.13166666666667
LOC728635	-1.55
CRYM	-2.7505
PKD2	0.60575
MANBAL	0.184166666666667
LIN54	0.483
ACTL7B	0.12475
OR4D9	-0.625
KIAA1683	-2.4715
ZNF704	1.00366666666667
TCP10	-0.031375
MAGEB18	-0.375
DEFA4	0.0108333333333333
ZNF197	0.04525
PTOV1	0.346166666666667
RNF208	0.179833333333333
CMIP	0.549
TRDN	0.3245
UCHL1	0.239625
APOL6	0.2304
PLK1	-0.96
NPHP1	1.1475
NDUFA11	0.47675
DAB1	0.2525
RTN4R	0.74225
PUSL1	0.8965
SYT2	0.025
ANXA13	0.67775
RFTN1	0.895
ATP8B2	-0.694666666666667
VN1R2	1.1605
OR52E4	1.159
NPPB	-2.9712
ZNF148	0.197375
ZNF141	-1.060125
IKZF1	-0.662875
PSMC2	-0.53125
GGA3	-0.505666666666667
LPGAT1	0.836666666666667
SEC16B	-0.0616666666666667
C5orf38	-0.497333333333333
THOC2	0.0673
SLC16A12	-0.6306
ALK	3.261375
DACT3	-0.376166666666667
CACHD1	-2.1165
GAN	0.04725
EXOC6B	-0.358
HIST1H2AE	2.21425
VAMP1	-2.2395
SRI	0.1685
AKAP14	-0.266
HLA-E	1.4486
SLC25A32	0.5925
FLT3LG	-0.194333333333333
ATP1B1	1.11075
WDR1	0.453625
SWAP70	1.164
TRIM31	-0.361
ARNT	0.46175
ZNF596	-0.4096
CDKN1B	1.10091666666667
FOXC1	2.6883125
SEMA3A	-3.9729
LSM14A	1.02966666666667
STEAP3	0.316625
ABCA1	0.327166666666667
PLSCR2	0.000799999999999995
EDC3	-0.234916666666667
THBS3	1.33475
C15orf43	-0.27575
GMCL1	0.3545
C9orf71	0.529
MGAT5	0.464
LOC402164	0.26075
TSPAN8	-4.85683333333333
DYNLT1	1.152
IGSF1	-0.42
TMEM143	-0.23675
FLJ25006	-2.3975
ATP13A3	0.858333333333333
C3AR1	2.3535
CADM2	0.625333333333333
EFNA4	2.0675
HAO1	1.534
TWF1	-0.721
MRPS17	-0.21125
MYH9	1.25016666666667
C9orf9	0.0935
C17orf79	-0.724666666666667
FSCN3	0.34475
BDKRB2	0.4445
PCGF6	-0.145166666666667
RAP1GAP	1.23391666666667
TAS2R41	0.5735
DCLK1	-0.2352
DEFT1P	-0.4195
TAF2	1.70783333333333
COPZ1	0.60075
KATNA1	0.22375
STIM1	0.4095
TBX2	0.0343333333333333
RPS4X	0.718076923076923
MARCH8	-0.292
DHX33	0.254333333333333
TMEM161B	-1.25416666666667
SYPL2	-0.0625
ADCY5	-0.41075
SRPK3	0.284375
CXorf9	1.246
REC8	-1.358875
CLP1	0.1506
MGC52498	-0.6505
DUOX2	0.55375
C6orf150	1.03575
TSC22D3	0.592125
CASP8	-1.2838
PRKD3	-0.4153125
CFH	0.8115
TRO	-3.73925
NRIP1	-1.55825
ZNF707	1.43233333333333
TBC1D22B	0.812
HYI	0.2515
COX7B2	-0.60075
GPR52	0.17875
CASC3	-0.147214285714286
METRN	-0.218
KRT3	0.488
ARF1	1.2315
C1orf111	0.37475
MOG	-0.9125
C6orf50	-0.462
MGC12966	-0.392
ATP7A	0.763666666666667
NOTUM	-2.63483333333333
LOC342897	0.5615
ITSN2	0.645416666666667
GIP	0.3655
LOC89944	-1.64566666666667
UBXD8	0.92075
GYPE	-2.11216666666667
JAG1	-1.19483333333333
RLBP1L2	0.077
HIST1H2AL	0.53375
PAPPA	-1.3981
CYP4F8	-2.1365
TRH	-0.63725
DCTN3	0.283
NT5C	-0.9385
HTR3C	-1.78
VPS41	-0.849125
KIAA0174	0.1896
ANKS6	-0.066625
MPV17L	-0.519
MT1M	-0.0733333333333333
DTX1	-0.32025
LOC146325	0.298
ZNF639	0.998666666666667
CACNG4	-0.1197
TNNC1	-2.46675
MGC27345	-0.41775
CASD1	-0.7009
HOXD4	-1.006
SMC4	-0.705941176470588
TTC35	0.4586
CTXN1	1.197625
RGS19	0.155
SFRS3	-0.208666666666667
TRIM43	2.551
HLA-DQB1	2.916375
NUPL1	0.3928
NRAS	-1.10325
RPL22L1	-1.18675
ZNF138	-0.0916666666666667
FBXW2	0.4323
SIX3	0.658666666666667
HDAC9	0.526916666666667
OGG1	0.57475
APLP1	1.7255
OR7A5	1.888
DLX4	-0.6805
TUBA1B	-0.569166666666667
CRY1	-0.85225
C12orf29	-0.38225
MGC70863	-0.409227272727273
OR1D2	-1.849
C1orf25	0.19925
CUZD1	0.29725
PUNC	-3.4895
SCAND1	-0.134166666666667
MYT1	-0.9105
MPND	0.21175
GOLGA1	-0.1512
ZBTB43	1.353
VAPA	-0.13625
C4orf36	1.39475
STAP1	2.39375
SLC34A1	0.053
PIK3R3	1.2639
TGM5	1.044
USPL1	0.562
FBXO40	-0.3256
BRF1	0.0676
CCL27	-0.665
hCG_1657980	-0.5555
PFN2	0.8379
MYBPH	-1.398
PPP1CC	-0.59475
CDCA7L	-1.017
KCNB2	2.263
C20orf151	1.9375
USP13	1.70825
RCOR2	0.4055
FBXW4	0.205666666666667
WT1	-2.45516666666667
TAS2R46	0.2685
STK38L	2.94266666666667
LEPROT	-0.067625
DDX42	-0.056875
TXNRD2	-1.3605
TNFRSF4	4.064
KSR1	-0.535125
SLC27A1	0.043
POU5F2	-0.011
SLC22A11	-0.002
C8orf32	0.707166666666667
ZNF236	0.553214285714286
GABRB1	-1.638
LRRC29	-0.1525
FBLN1	0.566
MRRF	0.2535
RP1	-0.7225
MARVELD1	0.269
AFF4	-0.575642857142857
C17orf54	-0.3075
RAF1	1.0275
SUB1	0.527833333333333
MRPS33	-0.2655
ZIC1	0.7035
ARL10	1.0565
RAG1AP1	-0.00566666666666665
P2RX5	-2.416
NCR3	0.847333333333333
LTB4R2	0.5615
HLA-DPA1	5.128
FKBPL	0.425833333333333
JAKMIP1	1.44175
SNX4	0.012
CD248	0.65475
CCR2	-0.42375
LOC401152	0.593166666666667
SH3KBP1	0.0358
LMBRD2	-0.464642857142857
WDR51A	-0.631
SYT15	-0.3573
SMOX	-0.3255
NACAP1	0.3535
DRD2	0.295
COPS2	-0.17
FCER1A	3.90025
TMEM112B	0.3485
SUGT1	-0.5073
CALR	-0.41875
DPY19L2P4	-0.72225
ADRA1B	-0.041875
LTB	4.31325
SNRPD1	0.4115
NCAPG2	-0.359333333333333
KCNMB1	3.1445
ITGAV	0.0085
LENG4	-0.79775
C13orf16	0.9905
C20orf3	-0.5595
PIP5K1A	0.847083333333333
PCNA	-1.095875
C1orf34	0.35925
MMACHC	0.20425
BEST1	-0.3285
REV3L	-0.6075
ZRANB1	0.2805
AVPI1	-1.42
ATG5	0.18575
SARM1	0.3055
RGS7	-0.903
HMP19	0.551166666666667
SGTB	-0.6723
FEM1A	0.0588
C1orf122	1.00875
MYCT1	1.043
GM2A	0.4325
ZCCHC7	-0.363571428571429
MYH10	-1.110125
DKFZp761B107	1.634
ADAL	-0.832
OR10J1	0.081
TMEM9B	0.547625
DNAJA1	-1.072625
SCGB1D4	-0.5395
LRRC50	0.5735
PRKX	2.19575
NUDT14	0.7212
PCTK1	0.208090909090909
ARG1	-4.3825
KIF2C	-0.24
GFM1	-0.09275
RAB11FIP3	-0.0443333333333333
HBD	-3.07983333333333
NPR3	0.0468
IRAK3	1.58033333333333
OLAH	0.105
CYB561D2	-0.77475
CNNM4	0.21
MYO5A	-1.1561
SIPA1L3	0.885166666666667
ADAM10	-0.26375
LIPA	0.189583333333333
NAP1L4	-0.3943
MRPS22	-1.2905
GNG4	0.516833333333333
PSG5	-0.078
PPP2R2C	2.1518
P2RY12	2.29325
SLC6A13	0.227875
AGPAT4	0.0165
C6orf199	0.01875
FAM53C	-0.023375
TPM1	0.453681818181818
PYHIN1	2.16966666666667
LINGO1	1.02266666666667
CIDEC	1.05033333333333
CRIM1	-0.3432
DHTKD1	1.60225
ZNF546	-0.639272727272727
CD300LG	0.347
SFRS2IP	0.157833333333333
FLNB	0.14025
NOC2L	-0.8685
SPINK7	0.08675
CRTC2	0.736
HMG4L	-0.09875
C14orf162	0.96675
CCDC123	1.17825
HTRA3	0.796
SPTBN5	0.379833333333333
C1orf77	0.346166666666667
TAF1L	-0.291
WDR78	-0.0163333333333333
WDR49	0.133
SIN3A	0.2585
ECSIT	-1.10016666666667
VSIG4	4.19075
DIRAS2	1.2504
TXNL1	0.36075
MTERFD3	-0.2985
CCNYL1	-0.53975
CISD2	0.316666666666667
OR5C1	-0.17
OBSCN	-0.460375
GBA	0.3905
SLC9A11	0.269
C6orf64	1.31533333333333
ESD	-0.69475
CYYR1	0.8325
PNRC1	1.37875
FCAMR	0.1495
PPIA	-0.3415
VDAC1	-0.4475
TRIB1	-0.061125
NT5C1B	-0.3155
CLDN17	0.83575
ICOSLG	0.623125
RGR	1.211375
DSG1	3.173
TMEM27	-0.127
C1orf69	-0.482
PRAP1	-1.6855
DQX1	-3.793625
C20orf46	-2.45490909090909
NHEJ1	-0.652333333333333
DNAJC18	-1.47075
MANEAL	0.929333333333333
MTBP	1.445
S100A6	-0.1825
ABHD7	0.05975
NEDD1	-0.592166666666667
TINF2	0.00349999999999999
SLC7A10	0.717
KIAA1875	-0.0395
TMEM20	-1.1895
COX19	-1.8295
SPRR1A	0.361333333333333
SCEL	5.197875
CCDC70	0.224
CRISP2	0.0501666666666667
ILF3	-0.408055555555556
NTRK3	3.87666666666667
B3GNT1	-0.948833333333333
LARP6	0.234333333333333
FBN1	-1.081
ZNF621	-0.27325
JOSD1	0.5514
SNX14	-0.892
INHBB	2.56833333333333
TBL2	-0.621
GUSBL1	-1.63016666666667
TXLNA	0.535416666666667
PEX6	-0.300333333333333
DDEF1	0.556
TMEM187	0.0653333333333333
AIP	-0.753875
MCEE	0.21725
LGALS14	-0.55825
TNFRSF13C	-0.33275
CTNNA3	0.104333333333333
HSDL1	-0.399
LAMA5	-0.447166666666667
KIAA1853	-0.10825
PMS2L11	-0.87825
AKAP4	0.355
DIS3L2	-0.145333333333333
ZNF292	-0.009375
TBX15	2.6525
CTCF	0.1766
FAM19A3	4.955
FUT10	-0.074125
KIAA0746	1.36975
KRT81	2.735
ALDH3B2	0.00225
MOGAT2	2.3055
M6PR	0.065
COASY	-1.09866666666667
CCND3	-0.314571428571429
LAMC1	0.983
CLASP2	-0.111714285714286
EIF2AK3	1.01875
SMYD2	0.6315
PBX3	-0.019
TMPRSS2	1.088
OR10R2	-0.105333333333333
ZNF761	0.289333333333333
MED30	1.34525
ZNF629	0.46975
CORO6	-2.34225
FLJ10154	0.558333333333333
FAM123B	2.0145
ANGPT1	-0.5795
MED23	0.384375
LOC255374	1.01125
SEMA6A	-1.2501
HSD11B1L	0.960166666666667
GMEB2	-0.0526666666666667
PSMD14	-0.0055
FLJ10213	-1.262
PDCD2	-1.38525
MAST1	-0.61675
EPHA1	-0.550666666666667
XCL2	1.95775
EIF4G1	0.002
UBE2D1	0.3184
RAB39B	-0.972
IDH3A	-0.312166666666667
CREB5	-0.423125
FLJ21511	2.106
ANGPT2	2.002
RANBP3	0.1101
DYRK1B	0.718833333333333
HLA-DRB6	0.2405
FLJ11292	-0.0545
NMRAL1	0.0255
ATP6V0A4	0.272
FGFRL1	-0.0665
GZF1	-0.2968
TMSB4Y	-0.6695
RBKS	-0.09675
PHLDB1	0.390875
SEC23A	-1.86716666666667
MLX	-0.131
TPD52	0.95775
CPNE8	-1.13558333333333
DACH2	3.485
PSMA4	0.320214285714286
C1orf149	0.6761
PGM2	-0.04825
ROCK1	0.671357142857143
TAGLN	2.5126
PTPRK	2.25116666666667
TPSAB1	0.974
GPR82	1.08683333333333
ZNF45	0.304375
ZNF610	-0.5405
TK1	-1.32855555555556
LETM2	-0.3395
KLF1	-2.612
SAP30L	-0.337
KCNK2	0.975666666666667
SORCS1	-0.754
VEZF1	-0.071375
DNM3	2.41375
GIT1	0.36
OR4K1	0.3085
LSM11	-1.5034
C7orf10	-1.0065
MMP28	-0.27725
ZNF394	0.2675
DPF3	-0.133833333333333
FAM35A	-0.06625
ODF2	-0.1888
TREX2	0.2805
EPB41	-0.3903
PRKRIR	0.459333333333333
MED4	0.33575
C11orf21	0.545
ECM2	2.1645
SHCBP1	-1.1676
TRABD	0.341
COTL1	0.442
CLEC3A	1.506
TNC	0.917625
ZNF659	0.096
C22orf30	0.294
C13orf7	0.567
PPP1R12B	1.336
SOCS7	0.064
MARCKS	-0.117083333333333
SACS	-2.06192307692308
TTLL12	0.83975
PPARA	0.3558
LAYN	0.818833333333333
FAM83G	0.07
MOSPD3	0.21725
PSMG3	-0.7973
ATP1A2	-3.658
KIAA1702	1.056
FAM12A	0.0435
PLEK2	-0.48175
TG	0.636
OPTN	1.404
HDX	-0.670166666666667
MAPKAPK5	-0.1555
DGKG	-0.418
AFAP1L2	1.950125
C14orf49	1.0405
ZFP91	0.766833333333333
ZNF428	-0.15125
OR5B12	0.00750000000000001
IFNA17	0.37
BTC	3.6565
MAP2K5	-0.489
TADA1L	0.27025
IGF2	-3.51375
PROK1	-0.317
ATAD2	0.529692307692308
DMN	2.39883333333333
NPEPPS	-0.284045454545455
SLC2A12	1.72466666666667
CD80	2.18175
GPR77	0.005
PHF6	0.724333333333333
FAM47C	0.28725
HOMER2	1.02766666666667
C10orf91	-0.47025
DNMT1	-0.884375
HTR1B	0.271
SMARCD2	-0.05075
BRIP1	-1.56833333333333
WIPF2	-0.258909090909091
ZNF283	-0.298
PLXDC2	2.69258333333333
SBF2	-0.623833333333333
CDH9	-1.65425
SLC7A5	-1.223375
DLG7	-1.14277777777778
T	0.0841666666666667
NFIB	4.75614285714286
CAPRIN1	-0.556916666666667
ETFDH	0.114
SLC15A1	2.084
LRCH2	-1.70775
GSPT2	0.771
NAT9	-0.933
MB	3.12675
LIFR	-0.0226
ZC3H12D	-0.941
CYP4Z1	-0.0815
DMBT1	-0.834
KCNAB2	-0.534583333333333
MXI1	-1.136
EIF4A1	-0.7116
SPTLC2	0.91075
TTC28	-0.4025
MAGI2	1.555
EXPH5	0.7885
PERQ1	0.11475
NLRP2	1.1735
NELL1	0.6315
MAP3K2	1.0387
IFNK	0.823
PCDH19	-0.2965
LEPROTL1	-0.65925
CLINT1	0.0671666666666667
C2orf54	-0.8855
POLE2	-1.061
SLC16A13	-0.165666666666667
NIN	-0.088125
PLCL1	0.377833333333333
DDIT3	-0.763
GPR152	0.217
HOMER1	0.347
MCM9	-0.537
OSR1	3.69216666666667
BPIL1	-1.356
CHRNA4	-0.4025
HSPA5	-0.0269
RAB40A	-1.993
ALDH8A1	-0.3611
PRRG2	2.618
RALA	-0.1625
SAP30	0.037625
XPA	0.2585
ZBTB9	0.7135
SPDEF	-1.2415
APOBEC3H	1.765
GNPTAB	-0.287928571428571
ABCC10	0.097
INSL4	-4.2785
PFDN6	-1.24725
RPA1	0.1025
TROVE2	0.237
C12orf35	0.553625
PLEKHM1	0.0595
FNDC3A	-0.574833333333333
MGC61571	-0.44825
WNT10A	2.00375
SPIRE1	-0.462833333333333
MICB	-0.8895
ST8SIA3	-1.5508
MYL7	-2.7695
IAH1	0.0405
MBD3L1	0.02075
KHDRBS3	1.67975
PMS2L5	-0.871166666666667
SLC30A10	-3.5335
UBE2E1	-2.299
MICAL2	-0.246
GEMIN7	-0.3885
PPIF	-0.254928571428571
PRR15	-1.64133333333333
COL14A1	-1.2739
MTRF1L	-0.6705
ATP8A1	0.8345
ALOX12P2	0.8745
MTHFS	-0.1815
CSAD	-1.30933333333333
RECK	-0.6466
ABAT	-2.05
TRIM54	-0.2545
VPREB3	0.585166666666667
KIAA1333	-0.803333333333333
