Hybridization REF	TCGA-AN-A0G0-01A-11R-A034-07
KRT35	0.42
KIR3DL3	-1.381
MRPL51	-0.31075
SEMA3F	0.115333333333333
NDUFB2	0.627166666666667
LOC253012	-1.27875
FAM46C	-0.6882
G6PC	-2.218875
CSAG3A	0.249666666666667
PREX1	-1.0685
SLC25A45	-0.06925
MAPKBP1	-0.1102
CPE	1.1124
GNB1	-0.0685
CXCR6	3.4145
TRIM46	0.15625
C16orf3	-0.011
HPSE	1.59075
TIGD3	0.4575
SPG3A	2.238
LCAT	-1.66733333333333
ST6GAL1	0.184666666666667
POMC	1.41075
FLJ36031	0.5755
NSMAF	-0.1015
SKIL	1.064
ADSS	0.8335
HMGCS1	-1.3101
POLR3F	-0.7885
RAB10	-0.056875
ZNF277P	-0.648625
ZBTB7B	0.698
DHRS1	-0.673875
ABCC13	-1.07285714285714
CNOT3	0.411
NFKBIA	0.5085
GAK	-0.210666666666667
SFT2D2	3.34583333333333
HOXA6	0.493
CRTC1	0.0855
LY6D	-1.35133333333333
C20orf72	-0.2505
CPT1A	0.3255
LMO1	-2.2135
EIF3I	-0.19875
PRB4	0.303
MCM3APAS	-1.41575
C20orf132	-1.3014
FOXF2	-3.339
S100A12	0.46425
MLH1	-0.625166666666667
ACTN1	1.3658
MRPL36	-0.384
C20orf106	-1.291
FBXO6	1.349
MKS1	-0.485
CX3CR1	-4.3775
PDE1B	0.6745
PLP1	-3.87775
KISS1	0.00533333333333333
C14orf2	0.3175
TBC1D3P2	-1.1085
COMMD6	0.2604
ANKRD7	0.41675
PTCHD1	4.999875
NARS2	2.05875
DOCK7	0.586375
FAM127B	-0.481875
LOC390243	-0.0266666666666667
N6AMT2	0.26625
ZNF391	-1.0085
DNAJB14	0.642333333333333
WRB	0.41825
BPI	-0.289833333333333
TTC4	-1.00166666666667
FAM10A5	0.0745
GOT1L1	0.0882222222222222
MAGED1	0.663
RESP18	-0.37
WFDC6	0.732
MT2A	-0.922
C11orf56	-0.101
KIAA1432	1.006
ROR1	0.33175
HSD17B14	0.496833333333333
ZFAND2B	0.505625
SAMD4B	0.70875
HEXA	-0.07125
HNRNPU	0.0767272727272727
USP39	-0.155
NRD1	-0.353
R3HDML	0.00725000000000002
FLT4	0.186833333333333
OMG	-0.00949999999999999
OR52N4	0.6155
LOC399818	-0.98225
ELA2	-2.6175
VENTXP1	1.2535
RFC5	-1.068
OR52L1	-0.1685
PAX5	0.669
FBXO2	-0.5945
GMEB1	0.389
AKT3	-1.46816666666667
CRB1	-0.792166666666667
CTTN	0.826
UTP15	-0.6725
HSBP1	-0.000333333333333292
PHF11	0.8355
NDEL1	-0.1245
USP8	-0.18425
BAIAP2	0.305125
SI	0.8822
ARSJ	0.661833333333333
BAAT	-3.138
KCNS3	0.319666666666667
LOC126147	-0.652
TMEM37	-0.654
C1orf162	3.59366666666667
MBD1	0.2699
ITGAL	-0.455833333333333
WDR73	-0.0136666666666667
GKN2	0.6142
ARFGAP1	-0.989125
SLC5A8	5.45516666666667
ZBTB40	0.1062
CYP4B1	-2.56233333333333
LYPLAL1	1.77825
CHST3	0.71375
MAP3K9	0.5185
BTAF1	-0.858833333333333
TFAP2E	-0.901
RBM35B	0.5605
LOC441251	-0.627666666666667
ANKRD25	-0.951833333333334
UQCRC2	0.0025
MAEA	0.459083333333333
HYAL1	-2.9023
RNPEPL1	0.2625
CPSF2	0.451
PSD3	0.1611
ABCA13	0.426142857142857
AGR2	3.142
GBX1	-1.124
HDLBP	0.969785714285714
ACY3	1.46075
HECW1	-0.54875
ZNF519	0.000750000000000001
HOPX	2.684375
ZNF304	0.47925
OR12D3	1.0505
FKSG43	-0.02825
METTL1	0.2955
MFSD3	1.2845
PSPH	-0.96275
CLCA3	0.3145
DARS2	-0.223333333333333
CDC25A	-0.752333333333333
BAIAP2L1	1.36975
B3GNT5	2.9355
USP29	-0.065
ARHGEF10L	0.7132
ATOX1	-0.195
ADAM30	1.13225
DNASE1	-0.5815
STT3A	1.87708333333333
RAB6IP1	-0.49425
PTN	3.0297
C1orf106	0.0728461538461538
HECA	1.686
RNF122	0.944
SLC22A18AS	1.44466666666667
GNG8	0.1005
ELP4	-0.39725
FAM65A	0.192333333333333
RPL10A	-0.518333333333333
IRS4	0.628
MACF1	0.5984
SEC24D	1.29625
LOC374395	0.6915
TGFB2	3.32375
MDFIC	1.851875
CHRNE	1.25333333333333
PCMTD2	-1.1155
ATP6V0D1	-0.191333333333333
MTA2	0.25
LZTR1	-0.553666666666667
RAP1A	0.256
AXIN1	-0.304875
POLR1C	0.27775
TRIO	-0.555583333333333
PLXNA4A	-1.02066666666667
C5orf33	-0.239
DEPDC1B	-1.41825
ZNF473	0.0438333333333334
MTM1	-0.34025
GPR107	0.403333333333333
CSNK1A1L	-0.250166666666667
FLJ14154	-0.856
NLRC4	3.96875
ENPP4	2.18283333333333
PADI3	-0.3995
RNF170	0.2365
CG018	-0.202833333333333
C16orf7	0.42775
KCNE1	0.13025
NRM	-0.777833333333333
SLC37A3	0.613357142857143
TPD52L2	-1.09216666666667
UNC5B	0.99075
C12orf12	0.263833333333333
SDHB	-0.15
CLRN1	0.392285714285714
NUDT10	-1.82
UGT3A1	0.647333333333333
FBXW8	-0.342625
RHOF	-0.293875
PTPLAD1	-0.031
MYO3B	-2.1325
DERA	-0.049
TPP2	-0.85275
C19orf53	-0.0886666666666667
GINS3	-0.362375
ST6GALNAC5	0.0545
CHSY1	1.87625
MGC15705	-0.052
GPR83	0.6775
EXT2	0.248625
DOLK	0.242
TUBAL3	-2.57775
ACVRL1	2.2758
ABL2	-0.231083333333333
C14orf156	0.013
PTPRZ1	2.41025
DIP2C	0.025125
LAMP1	0.283
RXRA	-1.1991
MAP3K5	1.3055
ALKBH1	0.163333333333333
PDLIM7	-0.564125
ARL14	-1.8955
SNIP1	-0.346
TIMP3	1.80633333333333
RGS3	0.1255
SPAG16	-0.2296
ABHD4	-0.45525
ARHGEF12	0.404833333333333
GLUD2	-1.0945
RAC2	-1.7764
UAP1L1	-0.692
SLC18A3	-0.2325
YOD1	0.0195
RALY	-0.539
HMOX2	0.23075
DGKH	1.34275
DBNDD2	0.7135
YIPF4	0.844375
THAP10	-2.44175
ZNF513	0.79475
HAGHL	-2.08633333333333
ITGB4	1.04566666666667
CCDC141	-2.0285
YTHDF3	1.88575
C5orf28	1.022
RPL7L1	-0.533625
TMEM30B	1.62964285714286
ANKRD35	4.46
DUOXA2	-0.62675
TBC1D5	0.08275
DFNB59	-0.5955
HRH4	0.519333333333333
MYO6	2.7118
DNAJA4	0.9005
RBM24	-1.683625
CEACAM20	1.02925
RBM23	-0.0083571428571429
NGFB	-0.3385
C1orf63	-1.455
KRTAP7-1	-0.368
PERLD1	0.83525
NPB	0.4095
C17orf59	-0.1342
HSPBAP1	-0.59425
SLC15A4	0.066375
PRTFDC1	2.10475
OSMR	0.482142857142857
CYSLTR2	-0.5445
C19orf25	0.2791
KIAA1797	0.8485
NLRP6	-0.326
FAM105B	0.1921
SCRN2	-0.854666666666667
LRRC58	-1.0452
RNF17	0.183142857142857
NEIL3	-1.001
FAM137A	-2.30375
SKP2	-2.14825
PARVA	0.916666666666667
PKLR	-1.8775
RNF34	-0.086875
A3GALT2	0.4775
C12orf50	0.914
SUNC1	-1.91175
FAM102B	0.2635
CCT2	-0.7335
LRRC37A2	-0.616
ARF4	0.7615
SIKE	0.23575
C8orf48	2.4785
MBTPS1	-0.348714285714286
GPSN2	-0.7255
NCF2	3.6035
SLC12A6	0.656666666666667
MRPL48	0.58125
HMGN3	0.433166666666667
LRRC62	-1.45075
PAX9	-2.489375
FAM55A	1.71
C20orf42	0.354333333333333
SCML2	-3.13116666666667
BCL9	0.985
FAM40A	-0.72425
C9orf41	0.251833333333333
ZNF774	0.789
LETM1	-0.0415
PLXNB1	0.317
NIPSNAP1	0.723125
USP10	-1.111
F9	-0.09525
LIPE	0.3075
CNGB3	-0.404
C12orf52	-0.055875
PI4K2A	-0.55775
MED8	-0.008625
STAT4	0.9226
FGD4	1.17266666666667
RNF145	-0.131
WDR32	-0.034
CLDN2	3.74166666666667
TCEAL8	-0.3635
ZMYND8	-1.52833333333333
PDXK	0.10228125
GATAD2A	-0.17575
PTGES3	-0.418
CCM2	-0.16275
TAP1	0.91625
ZNF670	1.7295
ETS2	-0.129714285714286
C6orf166	0.755833333333333
PRMT2	0.700357142857143
OR4B1	0.3155
INTS8	-0.312
CCDC102A	-0.619
CCDC83	-2.84816666666667
ITGA1	-0.5368
EPHA5	-1.9585
FAM24B	0.0986666666666667
TSGA10	1.12425
HAL	-2.6585
MYOT	-0.1975
SPACA3	0.028
BCL2L2	-0.240166666666667
CUGBP2	-1.28783333333333
CCNB3	-0.52475
RNF113B	-0.219
MERTK	0.80875
BAG1	-0.09425
VPS36	0.717
ORMDL3	0.3338
C1orf190	-0.659
ZNF625	-0.42875
CORO2B	-2.528
ALOX15	-0.6395
CST1	-0.8645
NUPR1	1.52416666666667
CCL7	4.26575
SMCR5	-2.941
DSC2	4.894
RBMS2	0.48425
GRIK4	-0.365
TRIM65	-0.6626
TMPRSS6	-0.608428571428571
TP53INP2	0.041
GLB1L	-0.290833333333333
LOC388284	-0.530166666666667
PUS1	-0.570857142857143
BCL9L	0.0905
OLFM1	-1.96091666666667
RET	-2.812
MASTL	-0.266166666666667
ALX3	0.3445
IL1RL1	-0.334666666666667
ZNF765	-1.2434
C14orf138	-0.3365
SNX10	-0.927
TAC4	0.3805
C1orf64	-3.072625
POGK	1.1825
MAPK9	-0.26225
ZNF366	4.06475
C8orf79	-1.38122222222222
CLDN7	2.000125
OR5AT1	0.7675
TRIM37	-2.267
LRRC25	2.72675
GRHL2	2.3867
TEKT3	-0.8865
LASS5	-0.7105
ABCC4	-0.172833333333333
DLG3	1.3255
VGLL1	3.482125
ZFP36L2	-0.0906666666666667
MFRP	-0.1058
KIAA1799	-0.3095
FLJ44379	-1.835
PCNX	0.34875
ANXA9	-1.3365
CYP4V2	-1.0998
PIK3C2A	0.0145
SRR	-1.1105
NOL3	0.19275
IFITM2	-0.3345
ARNTL2	-0.47475
ZNF595	0.5895
NLRP13	-0.93
ASPH	1.75525
CPA2	-0.288
PVRIG	-1.79033333333333
LEPR	-1.323
C16orf42	0.0585
SH3BGRL	-0.2405
FAM77D	2.93916666666667
FNDC7	1.352
C9orf6	-0.369166666666667
NOTCH2NL	0.3285
PGBD1	-1.29283333333333
SYNGR2	0.645
PITPNA	1.008
PRPF4B	-0.5208
SLC43A3	-0.265642857142857
NRBP1	-0.41625
SLC25A22	0.34325
ILK	-0.4955
SLC22A8	0.7055
MRPS7	-0.0705
PITX2	-2.676
FABP3	-0.40775
OR1L1	0.5965
LOC728215	-1.015375
BLID	-1.3005
KIAA1217	1.56947058823529
TFPT	0.39125
AP4B1	-0.67725
VBP1	-1.318
OR1K1	0.591
MORC3	0.04625
BHMT2	-0.709166666666667
C3orf10	0.30725
FZD7	2.45983333333333
WFDC10A	0.858
PMS2CL	-0.17675
CCDC32	0.347833333333333
FA2H	-0.2315
ALG13	-0.273
TTLL7	1.962
SPOCK3	-0.53025
SLC13A2	1.3925
AIM1	0.3345
GPRC6A	-0.1555
EGR2	3.11275
MED11	0.104
WWC1	1.9245
SH3GL3	-3.14925
RIF1	0.325428571428571
PRLH	0.0725
VLDLR	-0.3495
DBT	0.0813125
C21orf63	0.3885
CGGBP1	-0.753
KRTAP12-2	-1.1755
TADA3L	-1.00725
ZBTB16	-0.08475
PDGFB	-0.048875
RFX1	0.444125
UQCRB	0.632
LOC133874	-1.3715
HPS3	-0.66375
LGALS3BP	-0.573
DKFZP564O0823	2.60171428571429
MRFAP1L1	-0.29975
HOXA10	-1.938
NGB	0.42
KIF21A	0.980076923076923
IFLTD1	-0.1085
LZTS1	0.102625
ARHGEF3	-0.40525
RHBDL3	-2.322
CSNK1G2	0.42575
ChGn	1.95075
KIAA1244	2.116
GABRB2	0.6115
MGC72080	1.6995
CD27	3.1585
EGLN1	1.1488
PEX13	1.863
RWDD3	0.184
RNF12	-0.0153333333333333
GRIN2B	-0.012
ADAMTS14	-0.55
DYDC2	-1.08166666666667
ATP6AP1	-0.1914
NR1H2	-0.249166666666667
PDK2	-1.818
C3orf17	-0.6365
SLC38A2	-0.222
SLC25A29	-0.545333333333333
C15orf29	-0.001
ADAM9	1.25391666666667
TMUB2	0.109
GPR176	-0.45875
AGK	-0.95525
MCCD1	0.0765
NDUFA4	1.22825
TMEM146	-0.29375
DUSP1	-0.999
UNQ6975	1.082
EMX2OS	4.7445
INSM2	-0.783
LUZP4	-0.00475
SETD6	-0.843
P2RY2	-0.5385
SLC45A2	-1.0725
RABGAP1	-0.299333333333333
UBXD5	-0.256375
GPRC5A	-1.4057
PAK3	1.7425
LOC63920	-0.7745
TGFBR1	0.0348
KRTAP6-3	4.46875
SFMBT2	-0.1905
CDC42	0.1513125
C11orf35	-1.28
TTLL2	-0.26475
UACA	-0.29325
CD97	-0.3571
SETD5	-0.405625
NINJ2	-0.166
PTER	-0.372
POMGNT1	0.271
KRTAP4-2	0.1435
ECGF1	1.660875
HRB	0.566727272727273
ATP1B2	0.8099
LOC400506	0.235
COL4A3BP	-0.1875
C6orf97	-3.5085
GRHPR	-0.04275
TAS2R1	-0.924
SEMA7A	-1.23725
EDF1	-0.37025
ODF2L	0.7985
PCID2	-1.16466666666667
GTF2H4	-0.581166666666667
ZCCHC3	-0.209
CGB2	0.137666666666667
NEUROD1	1.44275
C20orf75	-0.068
RP5-1054A22.3	1.26566666666667
IFNA5	0.052
ZNF134	-0.16525
MGC119295	-0.8404
ZSWIM6	0.18075
SMEK1	0.366
PCGF2	-0.056
C1orf102	1.4855
CYP2A13	0.7345
KCNH6	-1.4545
MDM1	-0.4135
ALDH7A1	0.553833333333333
C9orf75	-0.34
VDAC3	-0.276625
OR51T1	-0.095
EIF3F	-0.308833333333333
KCNJ10	0.078375
LENG8	0.12525
EDEM2	0.216666666666667
CCNJL	0.3935
DHX37	-0.7385
CRYGN	-0.6745
AATF	-0.827375
ZNF630	0.959375
E2F5	1.3805
WFDC13	-0.858666666666667
FTSJ3	-0.676
C4orf33	0.826
LHFPL4	-3.02675
C19orf56	-0.420833333333333
SMAD4	1.09225
AFM	0.302166666666667
G0S2	-1.4535
FCHSD2	-0.1355
RRP1B	-0.8119
EEF1B2	-0.0716666666666667
STAT6	0.394333333333333
ZNF195	-0.233
GNL1	-0.899166666666667
ZNRF2	2.23566666666667
PER3	-1.65575
ASB16	0.25525
C10orf10	1.615
ADCY8	0.317833333333333
C9orf58	1.27316666666667
ARMC10	0.428166666666667
PSG1	-0.671
DHX34	-0.25125
VARS2	-0.765
NFIC	0.73625
ITPR2	1.524
AGXT2	0.1878
OR6K3	0.366
H2AFZ	0.626916666666667
MLLT3	1.05783333333333
COX4I2	1.27375
CCNT2	0.1725
PLK4	-0.59575
NUMBL	-0.434
MED16	0.00375
PLEKHQ1	0.9285
GOSR1	0.326111111111111
BTG4	0.264333333333333
RPL30	0.74325
IGSF5	0.2055
IGFL2	0.577
ELMOD2	1.44516666666667
SHC3	2.41083333333333
HAVCR1	-0.3795
DYNC2H1	-0.213875
RNF5	-1.02533333333333
C2orf7	-0.52675
NLF1	1.03
KLHL25	0.874
LRP10	0.5838
KRI1	-0.32525
PUS7L	0.630166666666667
MGMT	-1.484
HOXD1	-0.720166666666667
CSH1	0.5068
ATG16L2	-2.014
FLJ44635	0.2955
CHODL	2.4385
EXOSC8	-0.7475
SLC28A1	-0.07
MYO7B	-1.001
SEH1L	0.5126
MTNR1A	0.557166666666667
TSPAN5	0.111
CDC45L	-0.367
AMIGO1	1.1055
ATAD3A	-0.231375
OSGIN2	1.2715
PDIK1L	0.828333333333333
DARC	0.893
PIPSL	0.8625
SHMT1	-0.12125
CRISP3	0.863
POPDC2	0.7555
ZRANB2	-0.695833333333333
FBXL8	0.1515
TRIP13	-0.839818181818182
EIF5AL1	-1.4975
POU5F1P3	-4.44416666666667
IL6	-1.45
CXorf38	-0.305833333333333
IFNA16	0.553
FBXL2	0.116166666666667
BRD1	1.118
STATH	0.59
FBXO44	-0.171
MCCC2	0.5495
CDC2	-0.1507
C5orf23	-2.56525
IVD	-0.537666666666667
C10orf122	-0.941
MSL3L1	0.000699999999999984
MVP	-0.8775
EPOR	-1.5981
ZMYM1	-0.519833333333333
BCL7C	0.191833333333333
PSTPIP2	0.8403
LYPD1	-0.211625
OR8G5	0.381
ZP3	-1.04866666666667
BCAS4	-1.2735
EDG6	1.67375
ISY1	-0.7805
PRAMEF2	-1.5735
CUL1	-0.31875
RNF213	0.0342
CCRK	-0.04875
DHX9	0.024
C13orf29	0.429
NCKAP1	0.782833333333333
MRPL43	0.689071428571429
XPR1	0.595
PKN2	-0.0873999999999999
PODNL1	1.0135
ZNF333	-0.170875
DALRD3	-0.2635
OPN1SW	0.004
BTBD6	1.26925
C11orf82	-0.1315
OR5P3	0.25
DUSP11	-0.16875
L1CAM	-2.1551
NEK11	0.492333333333333
OR7E91P	2.124
CNTN3	2.999
CREB3L2	2.32425
ZBTB37	0.6015
KIAA1324L	0.512
NDUFB10	-0.0195
NUDT2	-0.20475
GTPBP8	0.1795
CACNA1D	-1.6995
PRKAA2	0.546333333333333
PRDM8	0.4015
MGC16075	0.586833333333333
KRT14	-0.6095
PP8961	0.658625
MRPL18	-0.13175
ABCG2	-3.37325
PACRG	0.07475
BBS2	-0.24225
KREMEN2	-3.138
FBXO21	0.393
HNRPUL1	0.204333333333333
GRB10	0.57425
CLSTN1	1.344125
LMAN2	-0.235
C17orf61	-0.31475
NIPSNAP3A	-0.10125
INSIG2	-0.5745
PCDHB7	2.565
STXBP2	-0.135625
CMAH	-0.0786363636363636
SEMA5B	-1.30125
ZNF155	0.162666666666667
COQ6	0.266833333333333
PRPF4	-0.629
TSPAN15	1.965
VN1R5	0.2245
LATS2	-0.3885
SELK	0.2495
PGK2	-1.134
MS4A1	-1.63375
TYW3	0.1266
KRTAP5-1	0.55825
RCCD1	-0.800666666666667
BTN1A1	0.584
DDX28	-0.30625
TMEM65	1.33575
LOC92345	0.3745
TTC31	-0.818
WDR46	-1.4625
CHP2	-1.614
LSP1	0.133375
ZNF542	-0.23425
EXOSC1	0.38075
ARHGAP18	1.06366666666667
LRRTM4	-1.61025
MAOB	2.23091666666667
CACNB4	-1.467
MGC33846	1.296375
RANBP3L	0.997875
ATP5L	0.273125
ONECUT1	-2.7965
NUDT9	0.89
TMEM149	0.367
STX17	1.17975
IGSF10	-4.17325
TMPRSS9	1.2925
BMPR2	1.22183333333333
ALLC	-0.629
KLF7	-1.104875
GCC1	0.5036
TIMM9	0.32
CDO1	-0.494666666666667
MGC10701	-0.394
IFI6	1.4025
FRMD8	0.0565
MGAT2	0.87725
WBP5	-0.944
CNIH2	1.05025
KIAA0907	-1.0836
KCNH8	3.611
CTSG	-2.822
GRIK1	-0.2505
CUL5	1.1375
FRMD1	0.692
OR9A4	3.9635
SYT6	-2.05275
FOXD4L2	-1.584
ANAPC2	-1.18566666666667
OPN5	0.2245
TAF13	0.90025
LYG2	-0.6535
GGNBP1	0.261
C11orf40	0.3465
OTX2	-1.512
REG4	-0.6406
EIF5	0.473
PALB2	-1.0635
SEPSECS	-0.1699
RNASE3	0.10175
TRIM49	-0.1165
POLR2K	0.9216
GPR42	0.1375
C8B	-3.87025
SASS6	-0.65225
PREB	-0.00566666666666666
OR3A3	0.732
TUBA8	0.63175
IGLV2-14	1.05075
STIL	-0.98325
ANKFN1	-1.78816666666667
NME7	0.1035
HOXC12	-2.47025
UBE2C	-0.099
FHOD1	-1.55125
CDK2AP1	2.46
OR6K2	0.3515
DHPS	-0.07575
RPL5	-0.278666666666667
TRGV5	0.921
LOC541472	0.229875
HCCS	-0.3555
DENND1B	1.911
LHX3	0.4945
OR5D16	0.586
CXorf57	-2.21466666666667
IRF2BP1	0.45525
NDST2	0.681166666666667
LCE3D	0.2025
BOLL	0.099
SYT3	-1.15
PIH1D2	1.2565
C20orf7	0.2575
IL1R2	-0.189333333333333
SLAMF9	0.523
PPME1	0.592125
PIK3CA	-0.20275
TRAPPC1	-0.555375
COLEC10	-0.35025
SLC9A6	-0.649833333333333
PDDC1	-0.648583333333333
CCDC53	-0.77375
GK3P	-0.98875
DAZL	-1.384
BRI3	0.65775
SDK1	-0.900125
CYP2C18	0.0555
IFI44L	2.890375
RPL3L	0.3045
FUT9	1.50233333333333
KIFC2	-0.450333333333333
PMP2	-0.977625
SLC4A9	-0.0685
PLAG1	-0.266333333333333
MYCBP2	-0.633333333333333
OR4E2	-0.2035
CCDC65	-0.34125
C16orf82	-0.296875
ENTPD4	0.4355
BRP44L	0.73975
PMP22CD	0.40575
TMCO4	1.73966666666667
KCNN1	-0.632
WDR35	0.56325
CCDC80	0.681375
C3orf31	-1.82575
SLC7A9	-1.978
TMEM190	-1.605
DBC1	-1.0312
FADS3	-1.09166666666667
PDZD8	0.264666666666667
GRM5	0.435875
AZGP1	3.964
PEX3	-0.517
MED1	0.475642857142857
ATG4C	-0.631833333333333
HNRPH3	-0.8705
FAM109B	3.1055
C4orf17	-0.388
CA10	3.1845
OPRD1	0.4035
CCL16	-1.6535
SACM1L	-0.92775
CST6	4.3825
CD63	0.9935625
LGI1	-2.37175
ZNF784	0.51575
CRYBB1	-1.307
CX3CL1	0.96615
TOP2A	-1.33075
GYPB	-3.25766666666667
GADD45GIP1	0.86825
FEN1	-1.010375
IGF1R	-0.5599375
WDR72	-0.370833333333333
PURG	-1.71816666666667
DEFB126	0.75275
PKD1L1	0.1535
CAV1	-3.0986
GNPDA2	0.6762
DGAT2	1.35575
NLGN1	-0.0155
STRBP	-0.371125
HPRT1	-0.716666666666667
FANCI	-0.408625
PSMA7	0.619375
DBF4B	-1.04483333333333
TTF1	-0.7575
RAD54L	-1.154
ELOF1	-0.19025
PLAGL2	0.04325
ZNF256	-2.97275
HMGCL	-0.19125
MSI2	0.844833333333333
RPESP	4.96433333333333
C11orf60	0.591
ABCD1	0.157
ACAA1	0.1688
SPARCL1	3.79653846153846
IL6ST	-1.124
ZNF319	0.4885
TMEM109	0.0459
FAM90A1	1.50683333333333
IL22RA1	-1.2315
ATP4B	0.8615
TEC	-0.791166666666667
C7orf30	-0.1775
TXNDC2	-0.675
ABCB4	-1.42125
KIAA1191	0.102375
C9orf38	-0.016
SFTPB	0.00657142857142863
CNTNAP2	-2.97825
FRK	3.0865
TBX19	1.9945
CHD4	-0.469
C6orf26	-2.72483333333333
MOSC2	1.81925
IKBKE	-0.15625
HIF1A	-0.366666666666667
LOC595101	-0.4085
RELA	0.714666666666667
TMEM16B	-1.62033333333333
ABHD12B	-3.21
TSEN34	1.0275
KIF18A	-0.5965
TXNDC9	0.346666666666667
SPATA2L	0.2635
SEMA4G	-0.642
C21orf91	1.201
MATN1	-0.952
KCNIP4	0.0388333333333334
TUSC1	1.689875
OR4C15	0.0055
ARMCX6	-0.072
WBSCR27	-2.1285
OR52I2	-0.00800000000000001
KIAA1604	-0.10575
DYNC1I1	1.90825
PPP4C	-0.655
SLC47A2	-2.46816666666667
TREH	0.01325
CD48	1.30933333333333
ST14	2.71
PKN1	-0.79525
SPON2	1.6765
XBP1	0.732333333333333
SFRS12	-0.2895
EFCAB6	0.335
SELT	-0.3905
SLC39A2	0.998
ERF	0.162
ARL3	0.068625
SURF6	-0.7312
MLLT10	-0.345142857142857
FLJ11171	0.463166666666667
TDGF1	-4.70283333333333
ERCC6	0.5555
EIF2AK4	-0.545875
BAZ1A	0.844333333333333
LRRN3	-1.49733333333333
TMC3	0.342
EFTUD1	-0.3915
PTPRO	0.726666666666667
CLEC12A	0.22325
ACBD4	-0.621375
ZDHHC14	0.179375
OTUD7B	0.990625
ACTB	0.16425
MSRA	0.52725
LCE5A	0.6365
IFI35	-0.19025
BSCL2	0.547166666666667
ANKRD12	0.276166666666667
CFHR2	0.83725
RGAG1	-0.792833333333333
HSFY1	-2.6315
SLC30A5	-0.153333333333333
IMPG1	0.238
GPR109A	1.006
ZNF185	-1.6035
IYD	1.25
NPCDR1	0.4215
SERPINA13	1.385
HMGCLL1	-2.536
NEUROG1	0.867166666666667
UBQLN1	0.17475
LIN37	0.51025
SOCS2	-2.215625
DSCR4	-2.119125
XKR6	0.34425
GPR142	1.446
KRTAP13-3	-0.4325
CCDC15	-0.920833333333333
MOS	0.2625
CD1E	-2.2905
OFCC1	2.0166
FAM83D	-0.352
SRFBP1	-0.036
C9orf96	0.762
DHDH	-0.1785
CCDC90A	0.0605
RABL3	0.373
CD320	-0.519833333333333
ANGEL2	0.352
MRPL21	0.4375
SMG6	-0.353166666666667
INSR	0.4439375
FLJ14816	-1.827
GLRB	1.693
C9orf89	1.12
CIZ1	-1.072
URG4	-0.298833333333333
LRDD	-1.13483333333333
CBY1	1.23816666666667
NFX1	-0.1965
MTERFD2	-0.113571428571429
C19orf23	1.9265
PGC	-2.894
IER3IP1	1.1149
RASAL2	1.91766666666667
C1orf89	-0.42825
SYNJ1	-0.54925
NFKBIE	0.889
FLJ40125	-1.892
TCEB2	-0.0711
NOG	-2.4905
POLR2J2	-0.843833333333333
HLA-B	1.2455
PCDHA1	-1.188
PPP2R2B	-0.813
ARHGEF17	0.145666666666667
TCF7L2	1.87214285714286
CHD5	-0.8975
ZNF431	-1.046125
TBC1D25	-0.38175
ZNF800	0.1105
SCUBE2	-2.76890909090909
MYCBP	-0.0571666666666667
GPX5	0.027
C6orf129	0.3755
QSER1	0.7595
ULK2	0.63925
PIGO	1.24283333333333
NRCAM	2.51907142857143
SLC35E3	0.772375
CSRP2	0.72925
HYPE	0.223
MAPK15	0.150333333333333
MGC14327	-0.546
TIMM13	0.2265
ZNF462	1.4585
GBA3	0.13725
TEX13A	-0.1965
MCM6	-0.297
MTRF1	-0.887625
ABCA7	-1.82025
EIF4A2	-0.8335
ZC3H10	0.3637
RPGR	-0.583333333333333
C20orf94	0.4915
RP1L1	0.016
GPR125	0.688428571428571
USP22	-0.307142857142857
OR1L4	0.67075
MLZE	2.46025
FLJ32065	-0.3175
PTCD1	0.3115
CRTAC1	-0.267166666666667
BXDC2	-0.53075
C18orf1	0.147666666666667
FAM107A	3.96471428571429
EFNA3	-0.0845
P18SRP	-1.0236
CAMKK2	0.539416666666667
KIAA0649	-1.07975
NES	-1.6145
HS6ST3	-2.527875
PON2	0.20725
TCP11L2	-0.04025
CLEC4A	2.1675
PRR12	0.3095
MLXIPL	-1.8734
C2orf50	-2.2455
ZNF28	-0.48475
ENC1	1.37083333333333
MAP2K1	-0.306625
FKSG2	1.20325
KIAA0430	0.67525
PTP4A1	-0.354666666666667
GPR156	1.5275
GTF3C6	0.49275
UBR2	-0.5145
LOC388272	-0.07625
MAK	0.0363333333333333
ACOT4	1.02575
STC2	-3.33716666666667
PIGW	-0.5185
SAE1	-0.07175
COL6A1	0.194409090909091
OAZ1	0.555166666666667
STMN4	0.5625
EDG3	-0.494833333333333
SGCE	1.25733333333333
IL11	-2.61783333333333
PRSS8	3.155625
YIPF5	0.262333333333333
WNT4	-0.0705
CSN2	0.616833333333333
TCF7	-2.736
TDO2	1.94
SAMD9	-0.25
S100A7A	0.2555
MMRN1	1.46816666666667
GKAP1	-0.95775
AKR1C3	1.55525
RNF19A	0.6275
GMDS	1.6785
YKT6	0.065375
SPARC	1.0735
C12orf31	0.0015
UBE2V2	0.476333333333333
FBXL18	0.234
KIAA0460	0.4885
ADAM22	-1.16525
SERPINC1	-4.90025
KCTD21	1.46075
MYOHD1	-0.2595
ZNF37A	-0.357666666666667
GTF3C1	-0.697
CTSZ	3.47325
PRNPIP	-0.6265
DRD1IP	0.31875
NR1I2	-1.4265
ZNF266	-0.8061
SPAG4L	1.039
