Hybridization REF	TCGA-A8-A07U-01A-11R-A034-07
SH3BGRL	1.10525
FAM77D	-0.555166666666667
FNDC7	0.338
C9orf6	-0.222666666666667
NOTCH2NL	1.91633333333333
PGBD1	-1.22116666666667
SYNGR2	0.986333333333333
PITPNA	0.27275
PRPF4B	-0.6129
SLC43A3	-0.395428571428571
NRBP1	0.58225
SLC25A22	0.7005
ILK	-0.57025
SLC22A8	0.662
MRPS7	-0.54425
PITX2	-1.92475
FABP3	-0.658375
OR1L1	0.0595
LOC728215	-0.91275
BLID	-0.8825
KIAA1217	2.50111764705882
TFPT	2.192
AP4B1	-0.58525
VBP1	-1.1365
OR1K1	0.236
MORC3	0.16825
BHMT2	1.19533333333333
C3orf10	0.4485
FZD7	1.6365
WFDC10A	0.564
PMS2CL	-0.704375
CCDC32	0.2215
FA2H	0.9555
ALG13	-0.865
TTLL7	-1.1342
SPOCK3	0.1055
SLC13A2	1.237
AIM1	0.58625
GPRC6A	0.016
EGR2	4.4315
MED11	0.04275
WWC1	1.7195
SH3GL3	-2.83775
RIF1	0.139142857142857
PRLH	-0.139
VLDLR	0.8235
DBT	-0.3853125
C21orf63	1.7285
CGGBP1	-0.72275
KRTAP12-2	0.1625
TADA3L	-0.69125
ZBTB16	1.9645
PDGFB	0.879375
RFX1	0.097625
UQCRB	-0.0632
LOC133874	0.1395
HPS3	-0.0885
LGALS3BP	1.6431
DKFZP564O0823	2.17821428571429
MRFAP1L1	-0.097
HOXA10	0.8215
NGB	-0.12
KIF21A	-0.521769230769231
IFLTD1	0.255
LZTS1	-1.160875
ARHGEF3	1.31175
RHBDL3	-1.819
CSNK1G2	-0.2185
ChGn	-0.087375
KIAA1244	-0.358333333333333
GABRB2	0.1195
MGC72080	0.2325
CD27	4.3785
EGLN1	-0.0718
PEX13	1.0945
RWDD3	-0.26
RNF12	0.183333333333333
GRIN2B	-0.0685
ADAMTS14	-0.442375
DYDC2	0.180166666666667
ATP6AP1	0.409
NR1H2	0.263166666666667
PDK2	0.44
C3orf17	0.299166666666667
SLC38A2	-1.49742857142857
SLC25A29	-0.789
C15orf29	-0.173875
ADAM9	-0.678833333333333
TMUB2	0.063875
GPR176	-0.3305
AGK	-0.55
MCCD1	0.09875
NDUFA4	-0.34125
TMEM146	-0.0235
DUSP1	0.415625
UNQ6975	0.315
EMX2OS	2.61025
INSM2	-0.246
LUZP4	0.082
SETD6	-0.70275
P2RY2	2.50075
SLC45A2	-0.6075
RABGAP1	0.287166666666667
UBXD5	-0.4335
GPRC5A	-1.6243
PAK3	2.22066666666667
LOC63920	-1.1015
TGFBR1	-0.1767
KRTAP6-3	0.05775
SFMBT2	-0.169
CDC42	0.029125
C11orf35	-0.646
TTLL2	-0.2275
UACA	0.0875833333333333
CD97	0.5082
SETD5	-0.224125
NINJ2	0.035
PTER	1.242
POMGNT1	-0.24125
KRTAP4-2	-0.1675
ECGF1	3.704625
HRB	-0.254
ATP1B2	-0.0801
LOC400506	-0.891
COL4A3BP	-0.2015
C6orf97	-1.32075
GRHPR	1.10675
TAS2R1	-0.081
SEMA7A	-0.55775
EDF1	-0.529
ODF2L	0.1176
PCID2	-0.281166666666667
GTF2H4	-0.626
ZCCHC3	-0.736875
CGB2	-0.0301666666666667
NEUROD1	0.03
C20orf75	-0.256
RP5-1054A22.3	1.76733333333333
IFNA5	0.1735
ZNF134	-0.327083333333333
MGC119295	-0.3812
ZSWIM6	-0.635
SMEK1	-0.0808333333333333
PCGF2	-0.47525
C1orf102	0.6565
CYP2A13	0.437
KCNH6	-0.6817
MDM1	-0.8904
ALDH7A1	-0.326666666666667
C9orf75	-0.8605
VDAC3	-0.611875
OR51T1	0.164
EIF3F	-1.32733333333333
KCNJ10	-0.19975
LENG8	0.3925
EDEM2	0.705166666666667
CCNJL	1.4555
DHX37	-0.1155
CRYGN	0.453
AATF	0.139125
ZNF630	0.791625
E2F5	0.6105
WFDC13	-0.5425
FTSJ3	-0.660166666666667
C4orf33	0.23175
LHFPL4	-1.828
C19orf56	-0.45975
SMAD4	-0.0565
AFM	-0.4655
G0S2	2.50775
FCHSD2	0.5379
RRP1B	-0.3542
EEF1B2	-1.47083333333333
STAT6	-0.375833333333333
ZNF195	-0.8985
GNL1	-0.749333333333333
ZNRF2	1.39316666666667
PER3	-0.117125
ASB16	0.38925
C10orf10	3.269
ADCY8	-2.50066666666667
C9orf58	0.218833333333333
ARMC10	-0.2285
PSG1	-0.5095
DHX34	-0.09075
VARS2	-0.4885
NFIC	-0.2995
ITPR2	-0.5175
AGXT2	0.0856666666666667
OR6K3	0.217
H2AFZ	-0.574916666666667
MLLT3	-0.709666666666667
COX4I2	1.4945
CCNT2	-0.771
PLK4	-1.14225
NUMBL	-0.304666666666667
MED16	-0.01775
PLEKHQ1	2.1885
GOSR1	0.239777777777778
BTG4	-0.01
RPL30	0.4445
IGSF5	0.798
IGFL2	1.7305
ELMOD2	-0.022
SHC3	-0.942333333333333
HAVCR1	-0.0955
DYNC2H1	-1.28775
RNF5	-0.5305
C2orf7	-0.54075
NLF1	1.377
KLHL25	0.42175
LRP10	0.2505
KRI1	-0.38675
PUS7L	-0.038
MGMT	1.057
HOXD1	-0.658
CSH1	0.2266
ATG16L2	-1.47775
FLJ44635	0.0695
CHODL	4.04075
EXOSC8	-1.18325
SLC28A1	0.02875
MYO7B	-0.3785
SEH1L	-0.3492
MTNR1A	0.162833333333333
TSPAN5	0.0355
CDC45L	-2.236
AMIGO1	0.34
ATAD3A	-0.20225
OSGIN2	1.0015
PDIK1L	-0.0996666666666667
DARC	2.5925
PIPSL	1.5975
SHMT1	-0.74375
CRISP3	0.108
POPDC2	1.9865
ZRANB2	-0.8365
FBXL8	1.24175
TRIP13	-0.245363636363636
EIF5AL1	-0.2745
POU5F1P3	-4.558
IL6	-0.107
CXorf38	0.940666666666667
IFNA16	-0.0475
FBXL2	-0.4715
BRD1	0.60225
STATH	0.3435
FBXO44	0.188666666666667
MCCC2	-1.1495
CDC2	-0.954
C5orf23	-0.5615
IVD	-0.8435
C10orf122	-0.02225
MSL3L1	1.077
MVP	0.7735
EPOR	-0.9796
ZMYM1	-0.732666666666667
BCL7C	0.471166666666667
PSTPIP2	0.9685
LYPD1	-0.447625
OR8G5	0.2235
ZP3	0.175166666666667
BCAS4	0.2515
EDG6	4.023
ISY1	0.032
PRAMEF2	-0.35475
CUL1	0.111
RNF213	1.5532
CCRK	0.629
DHX9	-0.401875
C13orf29	0.49275
NCKAP1	-0.078
MRPL43	0.5285
XPR1	-0.73475
PKN2	0.7164
PODNL1	-0.139
ZNF333	-0.137875
DALRD3	-0.02775
OPN1SW	0.6045
BTBD6	0.28325
C11orf82	-1.093
OR5P3	-0.5015
DUSP11	0.309
L1CAM	-0.9047
NEK11	1.3115
OR7E91P	0.6735
CNTN3	0.8576
CREB3L2	0.9955
ZBTB37	0.2425
KIAA1324L	-1.2745
NDUFB10	-0.221333333333333
NUDT2	0.00475
GTPBP8	-0.054
CACNA1D	-0.4275
PRKAA2	-1.15633333333333
PRDM8	-0.056
MGC16075	1.32516666666667
KRT14	-0.691285714285714
PP8961	0.5105
MRPL18	-0.45475
ABCG2	-2.7445
PACRG	0.418
BBS2	-1.18725
KREMEN2	-1.8745
FBXO21	-0.087
HNRPUL1	0.842
GRB10	0.16225
CLSTN1	0.919875
LMAN2	0.3369
C17orf61	-1.55525
NIPSNAP3A	0.33725
INSIG2	-1.66583333333333
PCDHB7	0.208333333333333
STXBP2	0.457875
CMAH	0.828666666666667
SEMA5B	2.10425
ZNF155	-0.574166666666667
COQ6	-0.5105
PRPF4	-0.50225
TSPAN15	1.3488
VN1R5	0.3295
LATS2	0.66225
SELK	0.38325
PGK2	0.12575
MS4A1	2.340125
TYW3	-0.8648
KRTAP5-1	1.23875
RCCD1	-0.620666666666667
BTN1A1	0.05675
DDX28	0.64475
TMEM65	1.630375
LOC92345	-0.223
TTC31	-0.16375
WDR46	-0.609666666666667
CHP2	-0.676833333333333
LSP1	1.202875
ZNF542	-0.82725
EXOSC1	-0.77275
ARHGAP18	0.144166666666667
LRRTM4	-0.52875
MAOB	3.2135
CACNB4	-0.69475
MGC33846	1.8445
RANBP3L	-0.108125
ATP5L	0.041375
ONECUT1	-1.9675
NUDT9	-0.32375
TMEM149	2.93
STX17	1.09325
IGSF10	-2.58075
TMPRSS9	-0.0165
BMPR2	0.49225
ALLC	-0.21875
KLF7	-0.191625
GCC1	0.3794
TIMM9	-0.841
CDO1	1.255
MGC10701	-0.1295
IFI6	3.89316666666667
FRMD8	0.68675
MGAT2	0.32125
WBP5	-0.0483333333333333
CNIH2	0.23825
KIAA0907	-1.0431
KCNH8	0.14
CTSG	-1.3615
GRIK1	-0.225666666666667
CUL5	0.560875
FRMD1	0.398
OR9A4	0.3205
SYT6	-0.93275
FOXD4L2	-0.5355
ANAPC2	-0.856166666666667
OPN5	0.062
TAF13	-0.6065
LYG2	-0.305
GGNBP1	0.1335
C11orf40	0.0175
OTX2	-0.688
REG4	-0.178
EIF5	-0.7911875
PALB2	-1.26225
SEPSECS	-0.5162
RNASE3	0.07925
TRIM49	-1.2965
POLR2K	0.4304
GPR42	0.21
C8B	-2.2245
SASS6	-1.1135
PREB	0.3075
OR3A3	0.3245
TUBA8	0.793625
IGLV2-14	3.39075
STIL	-1.21925
ANKFN1	-0.745166666666667
NME7	-1.01675
HOXC12	-0.37325
UBE2C	0.58675
FHOD1	-0.824125
CDK2AP1	0.792333333333333
OR6K2	0.349
DHPS	-0.78425
RPL5	-0.950416666666667
TRGV5	0.2715
LOC541472	0.40275
HCCS	0.3461
DENND1B	1.159
LHX3	0.054
OR5D16	0.297
CXorf57	-1.55633333333333
IRF2BP1	0.25775
NDST2	0.583166666666667
LCE3D	0.185
BOLL	0.347625
SYT3	-0.33075
PIH1D2	-1.91275
C20orf7	-0.5995
IL1R2	2.44316666666667
SLAMF9	0.1095
PPME1	-0.273875
PIK3CA	0.324
TRAPPC1	0.032
COLEC10	-0.19675
SLC9A6	-0.749
PDDC1	-1.12691666666667
CCDC53	-0.2535
GK3P	-0.6175
DAZL	0.38075
BRI3	0.8995
SDK1	-0.377125
CYP2C18	0.207
IFI44L	5.6045
RPL3L	0.435
FUT9	0.105
KIFC2	-0.0541666666666667
PMP2	-0.18375
SLC4A9	-0.2315
PLAG1	-1.19116666666667
MYCBP2	0.691833333333333
OR4E2	0.2315
CCDC65	0.35725
C16orf82	-0.047875
ENTPD4	-0.264
BRP44L	0.26925
PMP22CD	0.17675
TMCO4	1.18933333333333
KCNN1	-0.433833333333333
WDR35	-1.144
CCDC80	2.540125
C3orf31	-1.3195
SLC7A9	0.07525
TMEM190	-0.88375
DBC1	-1.24016666666667
FADS3	0.564166666666667
PDZD8	-0.628
GRM5	0.203375
AZGP1	-0.6127
PEX3	-0.475
MED1	-0.437928571428572
ATG4C	-1.11233333333333
HNRPH3	-1.022
FAM109B	1.966
C4orf17	-0.0125
CA10	-0.233
OPRD1	-0.29
CCL16	-1.05875
SACM1L	-0.8105
CST6	4.855
CD63	0.372625
LGI1	-1.0825
ZNF784	0.5435
CRYBB1	-0.5835
CX3CL1	1.4885
TOP2A	-1.60225
GYPB	-2.7655
GADD45GIP1	-0.7895
FEN1	-0.9235
IGF1R	-1.7806875
WDR72	-1.96466666666667
PURG	-0.842833333333333
DEFB126	-0.04
PKD1L1	0.2785
CAV1	-1.5462
GNPDA2	-0.2367
DGAT2	2.255625
NLGN1	-2.333
STRBP	-0.333875
HPRT1	0.251333333333333
FANCI	-1.3005
PSMA7	0.52725
DBF4B	-0.515666666666667
TTF1	-1.151
RAD54L	-1.83525
ELOF1	-0.69025
PLAGL2	-0.081125
ZNF256	0.0755
HMGCL	-0.14025
MSI2	-0.246333333333333
RPESP	2.10116666666667
C11orf60	-0.573
ABCD1	0.8355
ACAA1	0.3254
SPARCL1	4.17285714285714
IL6ST	-0.4185
ZNF319	0.88675
TMEM109	0.8579
FAM90A1	1.827
IL22RA1	-0.8675
ATP4B	0.144
TEC	-0.393
C7orf30	-0.087
TXNDC2	-0.252333333333333
ABCB4	-0.2685
KIAA1191	-0.330625
C9orf38	-0.032
SFTPB	0.04125
CNTNAP2	1.06433333333333
FRK	0.786
TBX19	0.5145
CHD4	-0.045
C6orf26	-1.8365
MOSC2	-0.18325
IKBKE	1.3415
HIF1A	-0.6175
LOC595101	-0.321
RELA	0.646166666666667
TMEM16B	-1.44766666666667
ABHD12B	-1.56525
TSEN34	2.54125
KIF18A	-1.35525
TXNDC9	0.144833333333333
SPATA2L	0.597
SEMA4G	-0.902
C21orf91	0.84225
MATN1	-0.186
KCNIP4	-0.366166666666667
TUSC1	2.709125
OR4C15	0.4075
ARMCX6	0.4425
WBSCR27	-1.30033333333333
OR52I2	-0.0625
KIAA1604	-0.752
DYNC1I1	-1.6965
PPP4C	0.1305
SLC47A2	-0.632833333333333
TREH	-0.392375
CD48	3.214
ST14	2.42733333333333
PKN1	-0.08725
SPON2	1.2045
XBP1	1.1575
SFRS12	-1.02783333333333
EFCAB6	0.71975
SELT	0.45325
SLC39A2	0.116
ERF	-2.0055
ARL3	-0.775875
SURF6	-0.8946
MLLT10	0.942714285714286
FLJ11171	0.735666666666667
TDGF1	-3.78566666666667
ERCC6	-0.612
EIF2AK4	-0.147875
BAZ1A	0.132166666666667
LRRN3	0.9755
TMC3	0.3325
EFTUD1	-0.3545
PTPRO	1.6575
CLEC12A	1.08925
ACBD4	0.167
ZDHHC14	0.12475
OTUD7B	0.31525
ACTB	0.4144375
MSRA	0.3595
LCE5A	1.5235
IFI35	1.8755
BSCL2	0.5235
ANKRD12	-0.0349166666666667
CFHR2	0.6275
RGAG1	-0.1255
HSFY1	0.054
SLC30A5	-0.70825
IMPG1	0.204
GPR109A	1.1485
ZNF185	0.30625
IYD	0.2225
NPCDR1	0.39
SERPINA13	0.231
HMGCLL1	-0.88375
NEUROG1	1.00466666666667
UBQLN1	0.00837499999999999
LIN37	1.485
SOCS2	-1.780625
DSCR4	-1.508875
XKR6	-1.5105
GPR142	0.655
KRTAP13-3	0.325
CCDC15	-2.11033333333333
MOS	0.027
CD1E	-1.0535
OFCC1	0.0226666666666667
FAM83D	0.16075
SRFBP1	-0.536
C9orf96	0.094
DHDH	-1.13625
CCDC90A	0.5585
RABL3	0.5482
CD320	-0.957666666666667
ANGEL2	0.167
MRPL21	0.04025
SMG6	0.3045
INSR	0.7169375
FLJ14816	-0.6455
GLRB	-1.022
C9orf89	0.27925
CIZ1	-0.138125
URG4	0.114166666666667
LRDD	-1.6245
CBY1	0.7755
NFX1	0.515125
MTERFD2	-0.816928571428571
C19orf23	0.06
PGC	-2.40825
IER3IP1	-0.2487
RASAL2	1.16258333333333
C1orf89	-0.1805
SYNJ1	-0.6545
NFKBIE	1.98
FLJ40125	-1.62666666666667
TCEB2	-0.2833
NOG	-1.1985
POLR2J2	-0.432
HLA-B	4.40875
PCDHA1	-1.1805
PPP2R2B	-0.24775
ARHGEF17	0.4155
TCF7L2	0.699285714285715
CHD5	-0.249
ZNF431	-0.96625
TBC1D25	0.4385
ZNF800	0.0945
SCUBE2	-0.980181818181818
MYCBP	-0.0566666666666667
GPX5	0.468
C6orf129	-0.0116666666666667
QSER1	0.0793333333333333
ULK2	1.07775
PIGO	0.869
NRCAM	-1.33285714285714
SLC35E3	0.014125
CSRP2	-1.51
HYPE	0.888
MAPK15	0.1175
MGC14327	-0.37225
TIMM13	-1.10983333333333
ZNF462	0.7855
GBA3	0.24525
TEX13A	-0.041
MCM6	-0.404555555555556
MTRF1	-1.260375
ABCA7	-0.82825
EIF4A2	-1.00375
ZC3H10	0.3071
RPGR	-0.354166666666667
C20orf94	-0.33275
RP1L1	0.081
GPR125	-0.338375
USP22	-0.355928571428571
OR1L4	0.0555
MLZE	4.94525
FLJ32065	-0.50525
PTCD1	0.19325
CRTAC1	1.29633333333333
BXDC2	-0.5235
C18orf1	0.7605
FAM107A	1.83535714285714
EFNA3	-0.34125
P18SRP	-0.796
CAMKK2	1.04616666666667
KIAA0649	-1.30625
NES	-1.61966666666667
HS6ST3	-1.391875
PON2	-0.373
TCP11L2	-0.79975
CLEC4A	2.98025
PRR12	-0.0225
MLXIPL	-0.766
C2orf50	0.162
ZNF28	1.67575
ENC1	0.0628333333333333
MAP2K1	0.106875
FKSG2	0.209
KIAA0430	0.308
PTP4A1	-1.04644444444444
GPR156	1.183
GTF3C6	-0.26275
UBR2	0.2549
LOC388272	-0.7305
MAK	-0.0175
ACOT4	2.08375
STC2	-1.68783333333333
PIGW	-0.79575
SAE1	-0.326125
COL6A1	1.17395454545455
OAZ1	0.508
STMN4	0.134666666666667
EDG3	0.0888333333333334
SGCE	-1.53383333333333
IL11	-0.996
PRSS8	2.03625
YIPF5	0.193916666666667
WNT4	2.324625
CSN2	0.2925
TCF7	-1.672375
TDO2	3.51025
SAMD9	1.85975
S100A7A	1.634
MMRN1	0.293833333333333
GKAP1	-0.77275
AKR1C3	0.15825
RNF19A	1.048125
GMDS	0.97375
YKT6	-0.149875
SPARC	1.1241
C12orf31	-0.50775
UBE2V2	-0.307166666666667
FBXL18	-0.676
KIAA0460	0.70925
ADAM22	-0.493375
SERPINC1	-4.7325
KCTD21	0.294
MYOHD1	-1.59875
ZNF37A	-0.0755
GTF3C1	-0.390666666666667
CTSZ	2.849
PRNPIP	-0.381625
DRD1IP	0.24275
NR1I2	-0.718333333333333
ZNF266	-0.7869
SPAG4L	0.254
COX4NB	0.276
SAPS1	1.70533333333333
APOA1	-3.645
TATDN1	0.149
C10orf82	-1.90225
KPNB1	-0.92325
FOXO3	0.76025
CRYBB2	-0.9765
ZBTB5	0.340333333333333
SLC25A38	-0.54025
DCTN2	-0.300833333333333
IFT20	-0.05025
CTHRC1	2.907
C1orf31	-0.8895
UHRF1	-1.3458125
GPC6	-0.58575
C10orf54	2.5255
MCF2L2	-0.0176666666666667
WNT9B	0.10575
OLA1	-0.60525
FAM120B	-0.24325
TTLL10	-0.0195
CYorf15A	-3.81975
RELN	-1.6362
SCN2B	0.202666666666667
MFHAS1	0.59025
NKX3-2	-1.04833333333333
RASGRF2	0.001
SSBP1	-0.311166666666667
KPNA6	-0.301714285714286
LOC389118	0.034
HS3ST4	-1.1919
SUPT7L	-0.5125
FLJ32658	-0.9915
IGFBPL1	-0.138
KIAA1641	-1.2203
SHKBP1	0.489
CSF1R	4.9435
NAGK	1.288
MYL2	0.22675
HIST1H4C	-0.507333333333333
TOMM7	-0.063625
ADAMTSL3	1.1118
TNFSF14	0.80825
PRRT2	-2.44025
VTA1	-0.52225
AOAH	3.8235
CRISPLD2	1.17428571428571
PNN	-0.8452
TA-NFKBH	0.729
ESPN	-0.31475
RBM43	0.305
KIAA1267	-0.35975
DDX3X	0.462055555555556
KIAA1576	-4.437
PLXDC1	3.0505
FLJ25801	-2.299
HNRNPL	0.14
RUNDC3A	0.175833333333333
CASP12	0.5565
SH2D5	-0.834625
RPL26L1	-1.1445
OR51A7	0.04075
HDC	1.6045
C2orf16	0.0498333333333333
SYTL3	3.339875
GOLGA4	-0.05625
NOTCH1	-0.147666666666667
ATPAF2	0.229
ECD	-0.22825
SSX5	-0.993
SNAP91	0.3895
OCA2	-3.176
PNPO	-0.118833333333333
DAPK1	0.840333333333333
PINX1	-0.667
SELENBP1	0.652875
NEK3	0.15025
TMED4	-0.0332857142857143
SSTR4	-0.153
FOSL1	-1.6401
CD40LG	0.6325
CES1	-0.360333333333333
DCI	-0.102666666666667
B3GAT3	-0.0418333333333333
STK17B	1.14675
CNTN6	0.0565
CYP3A4	-1.08816666666667
MBOAT2	0.6365
PISD	-0.04925
USP1	-0.78725
PYDC1	1.5915
CENPM	-0.57475
SAR1B	0.27075
TTC7B	0.48675
DP58	0.025
GPC1	-1.49925
RBL1	-1.029625
TMEM137	-1.55916666666667
TOB1	0.446666666666667
TCEAL1	-0.921666666666667
CENPF	-0.258181818181818
C6	1.3075
PRSS1	-1.9435
PPIL6	1.42983333333333
C6orf124	-1.902
ODZ4	0.398333333333333
SNCB	0.40925
NDUFB9	0.609125
CNOT6L	0.626
S100A9	5.318
TRIM50	0.0215
KCTD1	1.4328
WDR63	0.11475
SPEF2	0.551375
RNGTT	-0.698
CXorf22	0.8505
KCNK16	0.058
CEP250	-0.895
ATPBD1B	-0.08725
KCNJ2	4.35625
MT1B	-1.322
ZNF684	-1.0995
SLC4A1	0.0935
PDHA1	0.4655
ZNF492	-1.023375
TKT	-0.476
BYSL	0.018625
RNF38	1.111625
AHDC1	-0.0945
KLHL2	-0.35725
CMTM8	-0.122
DMP1	-0.563
HERPUD2	0.0145
CRTAM	2.73983333333333
ZNF572	0.8975
TMEM16J	-0.844
HSD17B2	-0.281
UBE2G1	0.43975
AHSA2	-2.5165
PELI2	-0.6265
TPX2	-0.715
ATP9B	1.55616666666667
DAZAP1	-0.11225
HMGCS2	-0.00666666666666664
C17orf38	0.625
B9D1	-0.2315
NKX2-5	-0.400833333333333
KIAA1276	0.52775
LILRB2	3.7935
CSTF1	-0.333333333333333
BTN2A1	-0.175833333333333
C15orf48	5.48075
IGF2BP3	-2.81
FAM113B	1.3495
HRG	0.3185
ZNF131	-0.0645
USP47	-0.381
CCDC88B	0.3315
HCN1	0.0698
HTN1	-0.482
SYCP3	0.20175
C13orf23	-0.0483
PAPOLA	0.045
AATK	-0.566
MSH3	-1.10083333333333
NDUFAB1	-0.713
ITLN2	-0.8435
BAK1	0.499666666666667
MRPL45	-1.12183333333333
MTNR1B	0.1045
LOC645843	-0.025
SPECC1L	0.058125
PGCP	1.52775
SPN	0.62275
GPR143	1.7565
ZNF576	0.0248333333333333
TMEM39A	0.9692
ATP5D	-0.7925
MAGEB3	-0.8515
RPS5	-1.3995
ANP32E	0.181071428571429
MTMR1	0.25075
YEATS4	-1.3445
SYNGAP1	0.13075
PCOLCE	-0.1835
MNS1	-0.281
PCYT2	-0.0808333333333333
ZNF182	-1.085
LAX1	3.621875
SPPL2B	0.6455
ELOVL5	-0.9067
PCDHAC1	0.0445
B4GALNT1	-0.0501666666666667
BLOC1S2	0.3735
ZNF673	-0.8035
ARHGAP21	1.421
IRX5	1.678125
LRFN5	-0.331333333333333
FAM7A1	-0.72
RAB19	-0.0145
GINS1	-1.294
ITM2B	1.3469
PAPSS2	1.89875
OR5BF1	0.607
ACSL3	-1.77425
KIAA1919	-0.872083333333333
GLT8D2	1.47975
UTRN	0.434357142857143
CNN1	-0.61825
HISPPD2A	0.690166666666667
SDAD1	-0.0075
SIGLEC9	1.61416666666667
RPL35	-0.516857142857143
C22orf26	0.598
IMPDH2	-1.500125
WDR69	0.11475
SEC14L5	0.0275
CLTA	0.8785
RP11-529I10.4	-0.50875
GPR37L1	0.349833333333333
OGDH	0.34825
ASB13	1.6295
ZFP14	-0.027
ZCRB1	-0.248166666666667
KPNA3	0.33275
HSPA1L	0.61025
RHOC	0.04775
LOC554175	0.0295
PPP3CA	0.5896
SLC1A7	0.3621
ZNF529	0.183
RBED1	0.56775
DDB2	-1.1345
FLJ11286	1.24
SPATA1	0.102
MKNK1	0.550333333333333
DYSF	1.51633333333333
ALKBH2	-0.81175
NKD1	-2.3635
C1orf174	-0.31975
PLEKHO1	1.61283333333333
ASB10	-0.18475
RING1	-0.251166666666667
NPC2	1.2365
AVPR1B	0.323
YTHDF1	-0.21925
LMAN1L	0.555
GSG2	-0.4075
CEP170	-0.4575
RPS4Y2	-5.794
MSH6	-0.5665
HECTD2	-1.07666666666667
ZNF556	-2.93333333333333
PLEKHC1	-1.2517
AIRE	-0.061
BCL2L10	1.51225
LMOD3	0.224333333333333
ZBTB8	-0.4735
FOXA2	-2.5711
SLCO2A1	3.10175
C3orf46	0.2615
PRDM16	-0.0736666666666667
TMEM98	-1.36475
FRMD5	-1.611
PDE6C	-0.572
C1orf216	-0.103333333333333
EP400	-0.102071428571429
PTK2	0.759333333333334
RNF217	0.966
NDUFA8	-0.2185
ZFAT1	1.2595
LAMP3	6.20183333333333
GLTSCR2	0.08075
NPW	-0.4595
LLGL2	-0.0588
PPM1K	0.666833333333333
C20orf177	-0.0995
KIR2DL4	1.2491
NFKB2	1.2285
C21orf122	0.993
HESX1	0.73475
GPR114	2.232
SLC25A35	-0.783666666666667
GNAT1	0.40125
ORAI3	-0.30075
FAM76B	-0.801875
TMEM99	-0.4452
TRIM29	2.3036
CDS1	1.78225
RHEB	0.3698
C4orf27	-1.019
RAB3A	-0.879
OTUD6B	-0.713
GPD1	2.578875
CDH15	-0.421833333333333
NPM1	-0.762214285714286
TMEM117	0.466
PRPS2	-0.0400833333333333
GCK	-0.5645
ADRA2A	3.745
TSPYL4	-0.8905
TASP1	-0.25175
WDR19	-0.540166666666667
C10orf38	2.05425
PDE4C	-0.411
FYB	2.062
C1orf55	0.497166666666667
PPFIA3	-1.46125
RAD18	-1.0495
C12orf44	-0.399166666666667
CRYBA4	-0.2955
HVCN1	2.27075
TAF10	-0.579166666666667
C16orf48	-0.7495
DEPDC5	0.977
LTBP1	-1.071
MAPRE1	0.137375
FGF8	-0.2905
C3orf52	0.35825
SENP7	-0.5695
LRRK2	0.71375
RUNDC2A	0.868166666666667
KIAA0355	0.850333333333333
CPEB1	-1.2055
PPEF2	0.151
ABI2	-1.32316666666667
KIAA0317	0.35875
ATF1	-1.0725
DYNC1H1	0.26525
DIP	0.379
TMEM33	0.0307222222222222
POLDIP3	0.51675
C7orf24	0.6035
GPR171	3.90625
CDC6	-1.82383333333333
PLD1	-0.0395
ITFG2	0.7001
NDUFC1	0.128
AKNA	0.36375
NBR1	-0.55625
PKHD1	0.05075
HPS4	-0.3803
MAFA	0.8295
ULBP3	-0.52275
DIRC1	-0.593
IMMT	-0.338375
C22orf13	0.37875
CEL	-0.15125
MARK3	-0.293
ADAMTS2	1.13833333333333
ARPC3	0.182166666666667
TMEM10	-0.13925
NPHS1	1.0825
BRD8	-0.802666666666667
WDR12	-1.88475
IDI2	0.8105
HOXD13	-1.37
OR8G2	-0.71475
SLAIN1	-1.333
GABRQ	-0.38
NR2C2	-0.3895
NKTR	-1.0425
TLE2	-0.997
KIAA0892	-0.0461666666666667
AURKA	-0.556
GPRC5C	-2.88
TBC1D9B	0.69275
PNPLA6	0.2625
AP3B1	-0.469
NAG	-0.195125
C11orf68	-0.2535
AKR7A3	-0.1235
AHCYL1	-0.604583333333333
COP1	1.3095
RPP14	-0.529583333333333
PCDHB18	-0.44775
CDH24	1.6425
KRT17	-0.1288
LACTB2	-0.05625
DDX24	0.6845
PHACTR1	-1.90483333333333
SLC35E2	-0.13175
LOXL1	-0.22725
IQSEC2	0.910125
RGSL1	0.0845
PCDHGC5	0.524
MEGF10	-0.3795
PRRX1	1.27833333333333
ASTE1	0.349166666666667
C6orf159	-1.297
MYOD1	1.36075
GAA	1.721
ZNF747	-0.02025
KLRC1	0.616125
IL1RL2	0.3115
GDF9	-0.77325
GPR119	1.3285
TRAF2	0.230333333333333
HCK	4.527
BMP6	-0.659
IL8RA	0.3105
FLJ35848	-0.26875
EFHA1	-0.663
CDSN	0.214833333333333
C14orf54	-0.0341666666666667
LSM3	-0.751125
ZFP41	0.4985
C9orf126	-0.935166666666667
VIT	-0.4415
SPCS3	0.242
DEF8	-0.0261
CHAF1A	-1.21533333333333
C1orf165	-1.51716666666667
ZFPM2	0.393166666666667
FTH1	0.687
SLC35F1	-1.31775
YWHAH	0.83025
C17orf66	0.2725
ADRB1	0.3665
FOXL1	0.5955
RG9MTD3	0.0338333333333333
UMPS	0.198875
MGC13008	-0.536
KIAA1161	0.141
CCDC77	-0.89725
C12orf65	-0.0273
COG4	-0.0558333333333333
RCP9	0.457583333333333
RP4-692D3.1	0.2955
CDC2L5	-0.02325
MGC7036	0.4815
