Hybridization REF	TCGA-E2-A14O-01A-31R-A115-07
PRTFDC1	-2.6
OSMR	-0.706714285714286
CYSLTR2	-0.139
C19orf25	0.6778
KIAA1797	-0.363
NLRP6	0.48
FAM105B	0.6059
SCRN2	1.497
LRRC58	-1.5281
RNF17	0.211714285714286
NEIL3	-1.9645
FAM137A	-1.8705
SKP2	-2.5945
PARVA	0.827166666666666
PKLR	-0.2325
RNF34	0.465625
A3GALT2	0.20825
C12orf50	-0.000666666666666666
SUNC1	-2.544
FAM102B	-1.68233333333333
CCT2	-1.103
LRRC37A2	-1.2775
ARF4	0.108
SIKE	-0.90775
C8orf48	-0.921833333333333
MBTPS1	0.01
GPSN2	0.6755
NCF2	3.55375
SLC12A6	-1.0755
MRPL48	-0.40975
HMGN3	0.711166666666667
LRRC62	-0.83425
PAX9	0.252125
FAM55A	0.6965
C20orf42	-4.54233333333333
SCML2	-3.07583333333333
BCL9	0.88075
FAM40A	-0.49325
C9orf41	-1.19916666666667
ZNF774	0.278
LETM1	-0.69075
PLXNB1	0.328
NIPSNAP1	-0.280625
USP10	-1.2665
F9	1.15825
LIPE	1.08575
CNGB3	-0.662
C12orf52	0.60175
PI4K2A	0.625375
MED8	0.476125
STAT4	0.0924
FGD4	0.461
RNF145	-4.08883333333333
WDR32	0.1342
CLDN2	0.469833333333333
TCEAL8	0.03125
ZMYND8	-0.3369
PDXK	-0.519875
GATAD2A	0.14275
PTGES3	-0.521
CCM2	0.43725
TAP1	0.04325
ZNF670	-0.691
ETS2	-1.04492857142857
C6orf166	-0.239166666666667
PRMT2	0.586857142857143
OR4B1	0.306
INTS8	-0.3125
CCDC102A	-0.39925
CCDC83	-1.12733333333333
ITGA1	-1.5279
EPHA5	-1.9993
FAM24B	0.0821666666666667
TSGA10	2.789
HAL	2.06766666666667
MYOT	0.4155
SPACA3	0.015
BCL2L2	-0.980333333333333
CUGBP2	-0.76
CCNB3	2.468
RNF113B	0.30725
MERTK	-0.604
BAG1	0.22625
VPS36	-0.08975
ORMDL3	1.6652
C1orf190	0.91875
ZNF625	-0.576
CORO2B	-1.624
ALOX15	0.21
CST1	2.4355
NUPR1	3.2595
CCL7	4.73725
SMCR5	-1.726
DSC2	-0.7075
RBMS2	0.41925
GRIK4	0.4135
TRIM65	0.2327
TMPRSS6	1.431
TP53INP2	-0.83325
GLB1L	1.68416666666667
LOC388284	1.31533333333333
PUS1	0.412285714285714
BCL9L	0.0855
OLFM1	-0.480833333333333
RET	3.59025
MASTL	-1.62533333333333
ALX3	0.5705
IL1RL1	0.6235
ZNF765	-0.8043
C14orf138	-1.0035
SNX10	1.23933333333333
TAC4	0.4295
C1orf64	2.793875
POGK	1.011
MAPK9	0.6515
ZNF366	1.45
C8orf79	-0.9018
CLDN7	2.754125
OR5AT1	0.5135
TRIM37	-1.636
LRRC25	3.0955
GRHL2	4.6367
TEKT3	3.963
LASS5	0.051
ABCC4	-3.575
DLG3	0.866375
VGLL1	0.23975
ZFP36L2	1.2245
MFRP	-0.0573333333333333
KIAA1799	-0.1615
FLJ44379	1.1865
PCNX	-0.55875
ANXA9	3.7865
CYP4V2	0.0442
PIK3C2A	-0.11525
SRR	1.1755
NOL3	0.7715
IFITM2	1.697
ARNTL2	-2.45575
ZNF595	-0.676
NLRP13	-0.778
ASPH	-1.642875
CPA2	0.3145
PVRIG	-1.34766666666667
LEPR	-1.7825
C16orf42	1.31133333333333
SH3BGRL	1.97575
FAM77D	-0.764333333333333
FNDC7	0.0565
C9orf6	-0.0791666666666667
NOTCH2NL	1.0875
PGBD1	-1.47466666666667
SYNGR2	0.970166666666667
PITPNA	-0.3019375
PRPF4B	-1.3342
SLC43A3	-1.76164285714286
NRBP1	0.329
SLC25A22	0.94325
ILK	0.8045
SLC22A8	0.535166666666667
MRPS7	0.45625
PITX2	-2.241
FABP3	0.72425
OR1L1	0.431
LOC728215	-1.33825
BLID	-2.2425
KIAA1217	3.17452941176471
TFPT	-0.02275
AP4B1	-1.0055
VBP1	-1.8225
OR1K1	0.797
MORC3	0.05775
BHMT2	-1.10133333333333
C3orf10	0.989
FZD7	0.187166666666667
WFDC10A	-0.0815
PMS2CL	-0.136625
CCDC32	1.0035
FA2H	-2.025
ALG13	-0.076
TTLL7	-1.665
SPOCK3	-0.12575
SLC13A2	1.3225
AIM1	2.0845
GPRC6A	-0.053
EGR2	3.366
MED11	1.129
WWC1	-0.19575
SH3GL3	-3.35375
RIF1	-2.23985714285714
PRLH	0.8655
VLDLR	-1.663
DBT	0.113
C21orf63	-1.13175
CGGBP1	-0.616875
KRTAP12-2	-0.258
TADA3L	0.179625
ZBTB16	0.52625
PDGFB	1.216375
RFX1	0.881
UQCRB	-1.0108
LOC133874	1.051
HPS3	0.27575
LGALS3BP	1.1524
DKFZP564O0823	1.15007142857143
MRFAP1L1	0.164875
HOXA10	-1.54616666666667
NGB	0.0825
KIF21A	0.236076923076923
IFLTD1	0.2145
LZTS1	-1.077375
ARHGEF3	1.6285
RHBDL3	0.827
CSNK1G2	-0.103166666666667
ChGn	-2.429625
KIAA1244	1.57783333333333
GABRB2	0.3755
MGC72080	-0.1245
CD27	3.2595
EGLN1	-1.724
PEX13	0.81375
RWDD3	-0.706
RNF12	-1.2775
GRIN2B	-1.202
ADAMTS14	-0.31525
DYDC2	1.00033333333333
ATP6AP1	1.4615
NR1H2	0.405833333333333
PDK2	1.23925
C3orf17	-0.212333333333333
SLC38A2	0.617285714285714
SLC25A29	0.553833333333333
C15orf29	-1.124
ADAM9	0.2285
TMUB2	1.11525
GPR176	-0.073
AGK	-0.30375
MCCD1	2.7125
NDUFA4	-0.51475
TMEM146	0.29875
DUSP1	2.154125
UNQ6975	0.9505
EMX2OS	2.2595
INSM2	0.2735
LUZP4	-0.27225
SETD6	-1.04025
P2RY2	2.0105
SLC45A2	-1.493
RABGAP1	0.453333333333333
UBXD5	1.05575
GPRC5A	1.3637
PAK3	-1.04916666666667
LOC63920	-0.769
TGFBR1	-1.2321
KRTAP6-3	0.4195
SFMBT2	-0.95875
CDC42	0.2003125
C11orf35	1.5025
TTLL2	0.000499999999999987
UACA	-0.695
CD97	-1.2841
SETD5	-0.136375
NINJ2	-0.5495
PTER	-0.476666666666667
POMGNT1	0.353
KRTAP4-2	-0.0535
ECGF1	2.757125
HRB	-1.24
ATP1B2	-0.2834
LOC400506	0.4555
COL4A3BP	0.71725
C6orf97	3.219
GRHPR	0.3525
TAS2R1	0.1425
SEMA7A	-1.00275
EDF1	0.789
ODF2L	0.0172
PCID2	-0.855666666666667
GTF2H4	0.086
ZCCHC3	-0.725375
CGB2	0.441666666666667
NEUROD1	0.4235
C20orf75	-0.7425
RP5-1054A22.3	0.782166666666667
IFNA5	0.2905
ZNF134	-0.423416666666667
MGC119295	-0.675
ZSWIM6	0.187
SMEK1	0.368666666666667
PCGF2	1.10275
C1orf102	2.23775
CYP2A13	4.2855
KCNH6	-1.0768
MDM1	0.6935
ALDH7A1	0.418666666666667
C9orf75	1.976
VDAC3	0.034125
OR51T1	0.445
EIF3F	-0.635666666666667
KCNJ10	-0.322375
LENG8	0.188
EDEM2	1.3375
CCNJL	1.50566666666667
DHX37	0.8685
CRYGN	0.1835
AATF	0.329375
ZNF630	1.356125
E2F5	-0.775
WFDC13	-0.37775
FTSJ3	0.00999999999999999
C4orf33	-0.26325
LHFPL4	-1.9975
C19orf56	0.154083333333333
SMAD4	-1.00425
AFM	-0.738
G0S2	0.186
FCHSD2	-0.5454
RRP1B	-0.6072
EEF1B2	-1.9655
STAT6	1.69216666666667
ZNF195	-0.9395
GNL1	-0.611333333333333
ZNRF2	0.4965
PER3	-0.616375
ASB16	1.05075
C10orf10	1.21807142857143
ADCY8	-2.60883333333333
C9orf58	-1.7965
ARMC10	-0.3135
PSG1	-1.479
DHX34	0.133
VARS2	-0.268
NFIC	0.51
ITPR2	2.36775
AGXT2	1.04833333333333
OR6K3	0.48
H2AFZ	-0.600916666666667
MLLT3	0.963416666666667
COX4I2	1.84125
CCNT2	-1.196625
PLK4	-2.081375
NUMBL	0.0505
MED16	0.65575
PLEKHQ1	1.13075
GOSR1	0.620555555555556
BTG4	0.2825
RPL30	0.58425
IGSF5	-0.45775
IGFL2	3.58166666666667
ELMOD2	1.02583333333333
SHC3	-1.6485
HAVCR1	-0.842
DYNC2H1	-0.2805
RNF5	0.325
C2orf7	0.79425
NLF1	1.0215
KLHL25	1.05525
LRP10	0.2853
KRI1	0.025
PUS7L	-0.152833333333333
MGMT	2.7605
HOXD1	-1.17
CSH1	0.3744
ATG16L2	-0.577
FLJ44635	-0.17
CHODL	-0.75225
EXOSC8	-1.8065
SLC28A1	0.00600000000000001
MYO7B	-1.2625
SEH1L	-1.0725
MTNR1A	0.195333333333333
TSPAN5	0.461
CDC45L	-2.58033333333333
AMIGO1	0.1725
ATAD3A	-0.97725
OSGIN2	1.27
PDIK1L	0.203
DARC	2.012625
PIPSL	0.9505
SHMT1	2.20725
CRISP3	-0.1545
POPDC2	1.2305
ZRANB2	-1.75566666666667
FBXL8	0.69975
TRIP13	-1.37027272727273
EIF5AL1	-0.114
POU5F1P3	-3.9345
IL6	-2.51383333333333
CXorf38	-0.16
IFNA16	0.368
FBXL2	2.039
BRD1	0.232
STATH	0.3935
FBXO44	1.2005
MCCC2	1.6435
CDC2	-1.1125
C5orf23	-1.47725
IVD	0.126333333333333
C10orf122	-0.55225
MSL3L1	-0.4761
MVP	1.25725
EPOR	-0.5083
ZMYM1	-1.05416666666667
BCL7C	1.52666666666667
PSTPIP2	0.9838
LYPD1	-0.544375
OR8G5	0.7235
ZP3	0.683166666666667
BCAS4	2.0815
EDG6	1.97125
ISY1	-0.43675
PRAMEF2	-0.82225
CUL1	-0.751
RNF213	1.1199
CCRK	1.20775
DHX9	-0.046
C13orf29	0.41425
NCKAP1	0.759833333333333
MRPL43	1.30642857142857
XPR1	-0.04275
PKN2	-0.071
PODNL1	0.8965
ZNF333	0.7025
DALRD3	1.73125
OPN1SW	0.3515
BTBD6	0.07125
C11orf82	-1.3365
OR5P3	0.7125
DUSP11	-0.458
L1CAM	-1.7214
NEK11	2.66566666666667
OR7E91P	0.985
CNTN3	0.7712
CREB3L2	0.70925
ZBTB37	0.641
KIAA1324L	-0.99275
NDUFB10	1.16566666666667
NUDT2	0.1435
GTPBP8	-1.6405
CACNA1D	1.301375
PRKAA2	-0.665
PRDM8	0.7795
MGC16075	-0.885
KRT14	-0.780357142857143
PP8961	0.960375
MRPL18	0.286
ABCG2	-3.15475
PACRG	0.25725
BBS2	-0.11025
KREMEN2	-0.1815
FBXO21	0.94625
HNRPUL1	0.03475
GRB10	-0.45575
CLSTN1	1.281875
LMAN2	0.459
C17orf61	1.24
NIPSNAP3A	-0.46175
INSIG2	-1.53416666666667
PCDHB7	-0.562333333333333
STXBP2	1.042625
CMAH	-0.396666666666667
SEMA5B	-0.56575
ZNF155	-0.692166666666667
COQ6	0.452833333333333
PRPF4	-0.77275
TSPAN15	3.3307
VN1R5	0.712
LATS2	-0.21625
SELK	0.9125
PGK2	0.31525
MS4A1	-1.536625
TYW3	-1.2159
KRTAP5-1	0.8495
RCCD1	-1.2465
BTN1A1	0.395
DDX28	-0.16975
TMEM65	0.082375
LOC92345	-0.25875
TTC31	-0.2075
WDR46	-0.048
CHP2	-1.57933333333333
LSP1	1.272875
ZNF542	-1.85175
EXOSC1	0.7275
ARHGAP18	-0.774333333333333
LRRTM4	-1.02457142857143
MAOB	2.402
CACNB4	-0.049
MGC33846	-0.126625
RANBP3L	2.2165
ATP5L	-0.47025
ONECUT1	-2.8025
NUDT9	0.051
TMEM149	0.1185
STX17	1.25975
IGSF10	-4.27725
TMPRSS9	-0.1085
BMPR2	-0.400083333333333
ALLC	-0.414
KLF7	-0.03725
GCC1	0.3015
TIMM9	-0.8415
CDO1	-1.08983333333333
MGC10701	-0.23
IFI6	3.2335
FRMD8	-0.0385
MGAT2	0.09675
WBP5	-1.964
CNIH2	0.471
KIAA0907	-1.2021
KCNH8	-0.647
CTSG	-1.16975
GRIK1	-0.879166666666667
CUL5	-0.209125
FRMD1	0.649
OR9A4	0.692
SYT6	-1.475125
FOXD4L2	1.131
ANAPC2	0.265166666666667
OPN5	0.245
TAF13	-0.28425
LYG2	-0.16025
GGNBP1	0.8395
C11orf40	1.12
OTX2	-0.9085
REG4	0.656833333333333
EIF5	-1.5825
PALB2	-0.0945
SEPSECS	-0.1012
RNASE3	-0.03975
TRIM49	-1.1455
POLR2K	0.6601
GPR42	0.3365
C8B	-2.23175
SASS6	0.53575
PREB	-0.728833333333333
OR3A3	0.768
TUBA8	0.633625
IGLV2-14	-1.49575
STIL	-2.1925
ANKFN1	-1.24066666666667
NME7	-0.15575
HOXC12	-1.49925
UBE2C	-0.376125
FHOD1	-0.449
CDK2AP1	0.57375
OR6K2	0.4465
DHPS	0.153
RPL5	-1.17525
TRGV5	1.3745
LOC541472	0.042875
HCCS	0.1412
DENND1B	2.347
LHX3	0.303
OR5D16	0.714
CXorf57	-3.71533333333333
IRF2BP1	1.7205
NDST2	1.06333333333333
LCE3D	0.612
BOLL	0.50675
SYT3	-0.63025
PIH1D2	0.916
C20orf7	-0.878333333333333
IL1R2	2.083
SLAMF9	1.342
PPME1	-0.579
PIK3CA	-0.06025
TRAPPC1	0.831125
COLEC10	-1.47775
SLC9A6	-2.14633333333333
PDDC1	0.197166666666667
CCDC53	1.502
GK3P	-0.89775
DAZL	0.1705
BRI3	0.22025
SDK1	-0.7745
CYP2C18	0.0855
IFI44L	2.79625
RPL3L	0.8085
FUT9	-1.50433333333333
KIFC2	1.153
PMP2	-0.482714285714286
SLC4A9	0.219
PLAG1	-2.30866666666667
MYCBP2	-0.351166666666667
OR4E2	-0.578
CCDC65	2.843
C16orf82	0.212
ENTPD4	0.276625
BRP44L	0.089625
PMP22CD	0.2775
TMCO4	1.20433333333333
KCNN1	-1.06666666666667
WDR35	0.43325
CCDC80	0.715625
C3orf31	-1.10875
SLC7A9	-0.62175
TMEM190	0.66925
DBC1	-1.99583333333333
FADS3	-0.619833333333333
PDZD8	-0.2545
GRM5	0.398875
AZGP1	3.9844
PEX3	-0.3775
MED1	0.461
ATG4C	-1.67016666666667
HNRPH3	-1.261
FAM109B	1.6385
C4orf17	0.114
CA10	-0.79775
OPRD1	0.298
CCL16	-1.58825
SACM1L	-0.941
CST6	5.497
CD63	2.028375
LGI1	-1.80025
ZNF784	0.68975
CRYBB1	-0.4855
CX3CL1	0.31535
TOP2A	-1.385875
GYPB	-3.33866666666667
GADD45GIP1	0.2945
FEN1	-1.366625
IGF1R	-0.0667499999999999
WDR72	-1.002
PURG	-1.65616666666667
DEFB126	-0.15425
PKD1L1	0.349
CAV1	-2.6282
GNPDA2	-0.6312
DGAT2	-1.868625
NLGN1	-4.1725
STRBP	-0.107625
HPRT1	-0.608833333333333
FANCI	-1.85475
PSMA7	1.04825
DBF4B	-0.562166666666667
TTF1	-1.162
RAD54L	-1.84425
ELOF1	0.08025
PLAGL2	-0.176125
ZNF256	-0.58375
HMGCL	1.29375
MSI2	1.37383333333333
RPESP	-2.45733333333333
C11orf60	0.8595
ABCD1	0.4555
ACAA1	0.8981
SPARCL1	4.38828571428571
IL6ST	1.4657
ZNF319	-0.5605
TMEM109	-0.6855
FAM90A1	1.0115
IL22RA1	-0.8185
ATP4B	-0.0145
TEC	-1.49533333333333
C7orf30	-1.1155
TXNDC2	-0.639
ABCB4	-0.88075
KIAA1191	0.86
C9orf38	0.583
SFTPB	0.207875
CNTNAP2	3.54008333333333
FRK	0.9195
TBX19	-0.368
CHD4	0.43
C6orf26	-2.0095
MOSC2	1.8455
IKBKE	1.3925
HIF1A	-1.74433333333333
LOC595101	-0.363
RELA	0.0245
TMEM16B	-1.84216666666667
ABHD12B	-2.145
TSEN34	0.7645
KIF18A	-1.32525
TXNDC9	-1.17316666666667
SPATA2L	1.2985
SEMA4G	0.061
C21orf91	0.121625
MATN1	0.2285
KCNIP4	0.2076
TUSC1	0.857
OR4C15	0.743
ARMCX6	0.754166666666667
WBSCR27	0.4005
OR52I2	0.392
KIAA1604	-0.52875
DYNC1I1	-2.394125
PPP4C	1.951
SLC47A2	-1.218
TREH	0.276
CD48	0.502666666666667
ST14	1.91466666666667
PKN1	-0.397
SPON2	0.9355
XBP1	1.98625
SFRS12	-0.225833333333333
EFCAB6	0.877
SELT	0.8325
SLC39A2	0.964
ERF	-0.620333333333333
ARL3	1.240125
SURF6	-1.1556
MLLT10	-0.329
FLJ11171	-1.12616666666667
TDGF1	-3.76483333333333
ERCC6	0.52225
EIF2AK4	0.180125
BAZ1A	0.184333333333333
LRRN3	-0.344666666666667
TMC3	1.1125
EFTUD1	-0.2515
PTPRO	0.654333333333333
CLEC12A	0.217
ACBD4	1.317375
ZDHHC14	-2.213
OTUD7B	2.22975
ACTB	0.8186875
MSRA	0.40925
LCE5A	0.165
IFI35	1.57275
BSCL2	0.5645
ANKRD12	-0.238416666666667
CFHR2	-0.0395
RGAG1	-0.452833333333333
HSFY1	-0.5285
SLC30A5	0.00658333333333334
IMPG1	0.4355
GPR109A	0.7745
ZNF185	-0.351
IYD	2.36675
NPCDR1	1.322
SERPINA13	0.0175
HMGCLL1	-0.65375
NEUROG1	0.9245
UBQLN1	-0.36925
LIN37	0.38425
SOCS2	-3.36925
DSCR4	-1.36625
XKR6	-2.31575
GPR142	1.0865
KRTAP13-3	0.43
CCDC15	-0.745166666666667
MOS	0.449
CD1E	-1.307
OFCC1	0.3415
FAM83D	-2.32925
SRFBP1	-0.1105
C9orf96	0.529
DHDH	0.91575
CCDC90A	-0.755
RABL3	0.64425
CD320	-0.324666666666667
ANGEL2	0.575583333333333
MRPL21	2.287
SMG6	0.555333333333333
INSR	0.651375
FLJ14816	-0.5405
GLRB	0.339166666666667
C9orf89	1.908
CIZ1	-0.571375
URG4	-0.0365
LRDD	0.148333333333333
CBY1	1.53316666666667
NFX1	-0.437625
MTERFD2	-0.224142857142857
C19orf23	0.673
PGC	-2.068125
IER3IP1	0.3904
RASAL2	1.3585
C1orf89	0.234
SYNJ1	-0.393125
NFKBIE	0.71425
FLJ40125	1.0515
TCEB2	1.1698
NOG	-1.2985
POLR2J2	0.1715
HLA-B	0.64275
PCDHA1	1.4875
PPP2R2B	-1.844
ARHGEF17	-0.061
TCF7L2	0.9205
CHD5	-0.5995
ZNF431	-1.276
TBC1D25	0.1475
ZNF800	-2.1855
SCUBE2	4.60127272727273
MYCBP	0.633
GPX5	0.608
C6orf129	1.00633333333333
QSER1	-0.319
ULK2	3.80575
PIGO	0.352166666666667
NRCAM	1.5405
SLC35E3	0.579375
CSRP2	-0.60875
HYPE	1.1485
MAPK15	0.0581666666666667
MGC14327	-0.47375
TIMM13	0.0486666666666667
ZNF462	-0.03775
GBA3	3.48025
TEX13A	0.3845
MCM6	-0.969111111111111
MTRF1	-1.08925
ABCA7	-0.05175
EIF4A2	-1.14325
ZC3H10	1.4922
RPGR	0.119333333333333
C20orf94	0.3675
RP1L1	-0.14725
GPR125	-1.656875
USP22	-1.0155
OR1L4	0.35575
MLZE	2.3745
FLJ32065	0.11175
PTCD1	0.12275
CRTAC1	0.573333333333333
BXDC2	-1.693
C18orf1	1.8245
FAM107A	0.297571428571429
EFNA3	1.404
P18SRP	-0.7103
CAMKK2	0.584583333333333
KIAA0649	-0.7215
NES	-1.021
HS6ST3	0.211428571428571
PON2	-2.134
TCP11L2	-0.064
CLEC4A	1.10425
PRR12	0.5745
MLXIPL	-0.7202
C2orf50	1.325
ZNF28	0.2375
ENC1	0.2235
MAP2K1	-0.8265
FKSG2	0.7005
KIAA0430	0.43675
PTP4A1	-1.68411111111111
GPR156	0.8815
GTF3C6	-0.443
UBR2	0.3835
LOC388272	-1.4485
MAK	0.719666666666667
ACOT4	3.767
STC2	3.76866666666667
PIGW	-0.993875
SAE1	-0.12175
COL6A1	1.32045454545455
OAZ1	0.1625
STMN4	1.1255
EDG3	0.844
SGCE	-2.71033333333333
IL11	-1.905
PRSS8	2.272875
YIPF5	-0.109166666666667
WNT4	4.122
CSN2	0.345833333333333
TCF7	-2.3535
TDO2	3.723
SAMD9	-1.0598125
S100A7A	-0.651
MMRN1	0.3645
GKAP1	0.72525
AKR1C3	0.569125
RNF19A	-0.29
GMDS	-1.43925
YKT6	-0.27825
SPARC	1.3793
C12orf31	0.47725
UBE2V2	-0.836333333333333
FBXL18	-1.46716666666667
KIAA0460	1.68675
ADAM22	-0.25325
SERPINC1	-4.32825
KCTD21	0.37475
MYOHD1	-1.492
ZNF37A	-0.635833333333333
GTF3C1	0.888333333333333
CTSZ	1.88325
PRNPIP	-0.169375
DRD1IP	0.5685
NR1I2	-2.7545
ZNF266	-0.4629
SPAG4L	-0.1375
COX4NB	-0.862
SAPS1	0.5725
APOA1	-2.725
TATDN1	-0.767333333333333
C10orf82	4.95525
KPNB1	-0.51575
FOXO3	-1.36341666666667
CRYBB2	-0.167
ZBTB5	-0.482
SLC25A38	0.822
DCTN2	0.5385
IFT20	1.144
CTHRC1	1.16675
C1orf31	-0.1545
UHRF1	0.1834375
GPC6	-1.2705
C10orf54	1.01425
MCF2L2	-0.0581666666666667
WNT9B	0.20725
OLA1	-0.642
FAM120B	0.284
TTLL10	0.821
CYorf15A	-4.5135
RELN	-2.7141
SCN2B	0.642333333333333
MFHAS1	-0.13825
NKX3-2	-0.537833333333333
RASGRF2	-0.218
SSBP1	-1.0165
KPNA6	-0.0632857142857143
LOC389118	0.322
HS3ST4	-1.86
SUPT7L	-0.7565
FLJ32658	-0.302
IGFBPL1	-0.614
KIAA1641	-2.1183
SHKBP1	0.519
CSF1R	4.804
NAGK	1.405
MYL2	0.36825
HIST1H4C	-3.36333333333333
TOMM7	-0.995875
ADAMTSL3	0.7986
TNFSF14	-0.51225
PRRT2	0.09575
VTA1	-0.585875
AOAH	1.805
CRISPLD2	0.955357142857143
PNN	-0.8866
TA-NFKBH	0.297
ESPN	1.904
RBM43	-2.362
KIAA1267	0.97325
DDX3X	0.390444444444444
KIAA1576	-4.5355
PLXDC1	3.9065
FLJ25801	-3.49675
HNRNPL	1.4905
RUNDC3A	1.28783333333333
CASP12	0.588
SH2D5	-1.125125
RPL26L1	0.4935
OR51A7	0.294
HDC	3.007
C2orf16	-0.129166666666667
SYTL3	1.85475
GOLGA4	0.581625
NOTCH1	-0.807666666666667
ATPAF2	1.49
ECD	0.9205
SSX5	-1.06216666666667
SNAP91	-0.00325
OCA2	-4.1955
PNPO	1.52883333333333
DAPK1	-1.32683333333333
PINX1	0.08
SELENBP1	2.40425
NEK3	-1.23883333333333
TMED4	0.600428571428571
SSTR4	-0.219
FOSL1	-1.9546
CD40LG	0.887
CES1	-1.44091666666667
DCI	1.013
B3GAT3	0.6205
STK17B	-0.88325
CNTN6	0.50275
CYP3A4	-1.69916666666667
MBOAT2	1.69707142857143
PISD	0.338625
USP1	-2.26975
PYDC1	4.58383333333333
CENPM	-0.429375
SAR1B	1.35275
TTC7B	-1.060125
DP58	-0.0035
GPC1	1.12675
RBL1	-1.568125
TMEM137	-1.5335
TOB1	1.82208333333333
TCEAL1	1.7715
CENPF	-1.428
C6	0.762833333333333
PRSS1	-3.065
PPIL6	0.909
C6orf124	1.3425
ODZ4	0.150666666666667
SNCB	0.363
NDUFB9	0.738
CNOT6L	-0.4445
S100A9	0.741
TRIM50	0.331
KCTD1	1.0087
WDR63	1.04575
SPEF2	2.349375
RNGTT	-0.214
CXorf22	0.279
KCNK16	0.0465
CEP250	-0.805625
ATPBD1B	0.54375
KCNJ2	2.80925
MT1B	-1.787
ZNF684	-1.52
SLC4A1	0.23125
PDHA1	-0.73025
ZNF492	-1.3125
TKT	-0.207
BYSL	-0.701
RNF38	-1.231375
AHDC1	0.151
KLHL2	-2.028625
CMTM8	2.834
DMP1	-0.8135
HERPUD2	-0.4435
CRTAM	2.759
ZNF572	0.459
TMEM16J	1.361
HSD17B2	-1.64275
UBE2G1	-0.3195
AHSA2	-2.4235
PELI2	-1.597
TPX2	-1.086875
ATP9B	0.931833333333333
DAZAP1	0.116
HMGCS2	3.7665
C17orf38	0.1245
B9D1	2.921375
NKX2-5	-0.9185
KIAA1276	-0.50775
LILRB2	3.9875
CSTF1	-0.282833333333333
BTN2A1	-1.1695
C15orf48	5.2735
IGF2BP3	-3.81525
FAM113B	2.30466666666667
HRG	0.033375
ZNF131	-1.19125
USP47	0.797642857142857
CCDC88B	0.316625
HCN1	-1.1807
HTN1	-0.5442
SYCP3	-1.36775
C13orf23	-0.686
PAPOLA	0.00643750000000001
AATK	-0.0487
MSH3	-0.671333333333333
NDUFAB1	-0.042
ITLN2	-1.111
BAK1	-0.545333333333333
MRPL45	-0.0148333333333333
MTNR1B	0.760833333333333
LOC645843	-0.511
SPECC1L	-0.15125
PGCP	-0.178
SPN	-0.869875
GPR143	3.6105
ZNF576	0.0765
TMEM39A	0.8088
ATP5D	0.232166666666667
MAGEB3	-1.9395
RPS5	-1.427
ANP32E	-1.29385714285714
MTMR1	0.1205
YEATS4	-0.593
SYNGAP1	-0.12825
PCOLCE	-0.325833333333333
MNS1	0.03125
PCYT2	0.647833333333333
ZNF182	0.49075
LAX1	-1.102125
SPPL2B	0.6101
ELOVL5	0.7685
PCDHAC1	-0.2645
B4GALNT1	-0.560333333333333
BLOC1S2	0.71775
ZNF673	-0.605
ARHGAP21	-1.01316666666667
IRX5	4.16475
LRFN5	-0.999166666666667
FAM7A1	-1.7825
RAB19	0.048
GINS1	-1.3375
ITM2B	0.7361
PAPSS2	3.7805
OR5BF1	0.9565
ACSL3	-1.328375
KIAA1919	-0.717666666666667
GLT8D2	1.81075
UTRN	1.95014285714286
CNN1	-0.202
HISPPD2A	0.162
SDAD1	-0.431
SIGLEC9	1.25083333333333
RPL35	-0.324071428571429
C22orf26	0.887
IMPDH2	-0.985875
WDR69	-0.6785
SEC14L5	0.387333333333333
CLTA	0.427
RP11-529I10.4	1.6125
GPR37L1	0.5385
OGDH	-0.04025
ASB13	2.57866666666667
ZFP14	-1.11425
ZCRB1	0.9115
KPNA3	-1.381
HSPA1L	1.70725
RHOC	1.268375
LOC554175	0.16825
PPP3CA	1.1241
SLC1A7	-0.1473
ZNF529	-1.616
RBED1	0.336
DDB2	-0.08775
FLJ11286	0.112666666666667
SPATA1	0.7285
MKNK1	-0.0571666666666667
DYSF	0.747833333333333
ALKBH2	-0.3655
NKD1	-2.65316666666667
C1orf174	-0.1065
PLEKHO1	0.363833333333333
ASB10	0.1585
RING1	-0.0315
NPC2	1.561125
AVPR1B	0.3875
YTHDF1	0.660833333333333
LMAN1L	0.882
GSG2	-1.5865
CEP170	-0.4907
RPS4Y2	-4.5265
MSH6	-1.906
HECTD2	0.716
ZNF556	-3.6125
PLEKHC1	-2.0817
AIRE	0.535166666666667
BCL2L10	-0.73525
LMOD3	0.2205
ZBTB8	-0.4273
FOXA2	-2.7786
SLCO2A1	1.83475
C3orf46	0.209
PRDM16	-0.837
TMEM98	0.4935
FRMD5	-2.6965
PDE6C	0.129
C1orf216	-0.543833333333333
EP400	-0.0871428571428572
PTK2	0.34325
RNF217	0.0785
NDUFA8	0.552
ZFAT1	1.489
LAMP3	0.569333333333333
GLTSCR2	-0.490125
NPW	-0.806
LLGL2	0.4546
PPM1K	-1.8058
C20orf177	-1.574
KIR2DL4	0.4019
NFKB2	0.9605
C21orf122	0.457333333333333
HESX1	-0.78825
GPR114	0.0113333333333333
SLC25A35	0.673833333333333
GNAT1	-0.24725
ORAI3	1.60675
FAM76B	-1.367375
TMEM99	1.1448
TRIM29	-1.9291
CDS1	1.843
RHEB	0.0466999999999999
C4orf27	-1.58983333333333
RAB3A	0.01625
OTUD6B	-0.755
GPD1	0.675125
