Hybridization REF	TCGA-BH-A0DQ-11A-12R-A089-07
SHKBP1	-0.491666666666667
CSF1R	4.47875
NAGK	0.57575
MYL2	1.1315
HIST1H4C	-2.2405
TOMM7	-0.36025
ADAMTSL3	2.5884
TNFSF14	0.02625
PRRT2	-1.85225
VTA1	0.224875
AOAH	3.0705
CRISPLD2	1.17135714285714
PNN	-0.9953
TA-NFKBH	-0.31275
ESPN	-0.71825
RBM43	0.4375
KIAA1267	0.69925
DDX3X	0.183388888888889
KIAA1576	-2.83725
PLXDC1	4.48683333333333
FLJ25801	-4.68225
HNRNPL	-0.496
RUNDC3A	-0.297666666666667
CASP12	1.506
SH2D5	-1.64
RPL26L1	-0.847
OR51A7	0.1105
HDC	3.3495
C2orf16	-0.2945
SYTL3	2.219375
GOLGA4	0.4730625
NOTCH1	-0.425666666666667
ATPAF2	-0.02075
ECD	0.0835
SSX5	-0.885
SNAP91	0.3825
OCA2	-2.59925
PNPO	-0.1075
DAPK1	-0.465833333333333
PINX1	-0.704666666666667
SELENBP1	1.333625
NEK3	0.40175
TMED4	0.482714285714286
SSTR4	-0.26
FOSL1	-2.9975
CD40LG	1.3185
CES1	-1.02633333333333
DCI	-0.00483333333333333
B3GAT3	-0.656833333333333
STK17B	-0.44075
CNTN6	0.704
CYP3A4	-1.057
MBOAT2	0.0075
PISD	0.75025
USP1	-0.4415
PYDC1	-0.178
CENPM	-2.747625
SAR1B	0.2115
TTC7B	-0.381125
DP58	-0.747
GPC1	-0.58775
RBL1	-2.162875
TMEM137	-1.417
TOB1	1.1685
TCEAL1	1.43533333333333
CENPF	-4.01254545454545
C6	1.63816666666667
PRSS1	-3.8775
PPIL6	1.3445
C6orf124	-0.1515
ODZ4	0.631333333333333
SNCB	-0.85925
NDUFB9	-0.44975
CNOT6L	1.30933333333333
S100A9	1.5585
TRIM50	-0.3945
KCTD1	2.1893
WDR63	0.78775
SPEF2	2.131
RNGTT	-0.317166666666667
CXorf22	-0.187
KCNK16	0.4135
CEP250	-1.935125
ATPBD1B	-0.8185
KCNJ2	4.19325
MT1B	-0.4795
ZNF684	0.5975
SLC4A1	0.042
PDHA1	-1.005
ZNF492	0.36625
TKT	-1.6
BYSL	-1.379875
RNF38	1.0795
AHDC1	-0.1375
KLHL2	1.449375
CMTM8	1.2405
DMP1	-1.0655
HERPUD2	0.323125
CRTAM	2.49533333333333
ZNF572	0.782
TMEM16J	-0.776
HSD17B2	-0.8015
UBE2G1	0.5585
AHSA2	-0.8535
PELI2	0.93
TPX2	-4.41975
ATP9B	1.56166666666667
DAZAP1	-0.898625
HMGCS2	3.32666666666667
C17orf38	0.523
B9D1	-0.16125
NKX2-5	-1.335
KIAA1276	-0.001
LILRB2	2.664
CSTF1	-0.517
BTN2A1	0.0476666666666667
C15orf48	5.402
IGF2BP3	-4.3715
FAM113B	0.476833333333333
HRG	-0.152125
ZNF131	-0.54575
USP47	1.24042857142857
CCDC88B	-1.188375
HCN1	-0.0677
HTN1	-0.462166666666667
SYCP3	-0.222
C13orf23	-0.4542
PAPOLA	-0.0380625
AATK	-0.5974
MSH3	0.184166666666667
NDUFAB1	-1.0735
ITLN2	-1.41916666666667
BAK1	-1.04766666666667
MRPL45	-0.0473333333333333
MTNR1B	-0.294333333333333
LOC645843	0.0515
SPECC1L	0.57725
PGCP	1.8535
SPN	-1.191625
GPR143	0.628166666666667
ZNF576	0.0483333333333333
TMEM39A	0.5445
ATP5D	-0.371333333333333
MAGEB3	-0.4615
RPS5	0.373333333333333
ANP32E	-1.61928571428571
MTMR1	-0.06725
YEATS4	-0.76125
SYNGAP1	-0.63175
PCOLCE	0.000833333333333334
MNS1	0.50375
PCYT2	-0.486833333333333
ZNF182	-0.12675
LAX1	1.06275
SPPL2B	-0.3861
ELOVL5	1.4726
PCDHAC1	-0.8475
B4GALNT1	-1.9315
BLOC1S2	0.557
ZNF673	-0.2295
ARHGAP21	0.352666666666667
IRX5	3.256625
LRFN5	1.69266666666667
FAM7A1	-0.95025
RAB19	0.318
GINS1	-3.10825
ITM2B	1.8163
PAPSS2	1.40583333333333
OR5BF1	-0.0215
ACSL3	0.19025
KIAA1919	-0.423833333333333
GLT8D2	3.658875
UTRN	1.33278571428571
CNN1	3.43775
HISPPD2A	0.108666666666667
SDAD1	0.13575
SIGLEC9	-0.143333333333333
RPL35	-0.370285714285714
C22orf26	0.276
IMPDH2	-0.012375
WDR69	-0.35625
SEC14L5	0.0561666666666667
CLTA	0.20525
RP11-529I10.4	0.396
GPR37L1	0.0436666666666667
OGDH	-0.232666666666667
ASB13	0.773166666666667
ZFP14	1.47525
ZCRB1	-0.078
KPNA3	-0.10075
HSPA1L	1.02425
RHOC	0.68675
LOC554175	0.00925
PPP3CA	0.9542
SLC1A7	-0.3897
ZNF529	0.2935
RBED1	0.58675
DDB2	-0.85075
FLJ11286	0.121
SPATA1	0.6715
MKNK1	0.372166666666667
DYSF	1.2355
ALKBH2	-0.07725
NKD1	-3.73116666666667
C1orf174	-0.09425
PLEKHO1	-0.0678333333333333
ASB10	-0.0145
RING1	0.142666666666667
NPC2	0.8425
AVPR1B	0.4205
YTHDF1	-0.3205
LMAN1L	-0.016
GSG2	-2.9735
CEP170	-0.8614
RPS4Y2	-5.42475
MSH6	-1.0385
HECTD2	0.6755
ZNF556	-1.84416666666667
PLEKHC1	0.1683
AIRE	-0.185333333333333
BCL2L10	1.90525
LMOD3	0.202666666666667
ZBTB8	0.6316
FOXA2	-3.9195
SLCO2A1	2.63175
C3orf46	-1.4625
PRDM16	0.776
TMEM98	2.0335
FRMD5	-2.4265
PDE6C	0.0785
C1orf216	-0.231833333333333
EP400	-0.471071428571429
PTK2	0.128916666666667
RNF217	0.198
NDUFA8	-0.3855
ZFAT1	0.347
LAMP3	0.376333333333333
GLTSCR2	1.568375
NPW	-0.9045
LLGL2	-0.7739
PPM1K	-0.180833333333333
C20orf177	-0.0675
KIR2DL4	-0.0869
NFKB2	-0.06875
C21orf122	0.108833333333333
HESX1	-0.0415
GPR114	1.318
SLC25A35	-0.259666666666667
GNAT1	0.3705
ORAI3	-0.068
FAM76B	0.015125
TMEM99	0.755
TRIM29	2.0497
CDS1	2.02575
RHEB	-0.5132
C4orf27	-0.184
RAB3A	-0.5885
OTUD6B	-0.36475
GPD1	1.420375
CDH15	-1.20266666666667
NPM1	-0.608714285714286
TMEM117	0.1085
PRPS2	-0.3595
GCK	-0.935
ADRA2A	5.00483333333333
TSPYL4	1.10316666666667
TASP1	0.4645
WDR19	0.950083333333333
C10orf38	-0.234
PDE4C	-0.690166666666667
FYB	0.0350833333333333
C1orf55	-0.267166666666667
PPFIA3	-0.842
RAD18	-0.5295
C12orf44	-0.174833333333333
CRYBA4	-0.1715
HVCN1	1.13525
TAF10	-0.6085
C16orf48	-0.107666666666667
DEPDC5	0.6915
LTBP1	-0.995
MAPRE1	-0.500125
FGF8	-0.4575
C3orf52	0.572375
SENP7	0.863333333333333
LRRK2	1.01725
RUNDC2A	-0.00266666666666666
KIAA0355	0.562833333333333
CPEB1	-1.3845
PPEF2	-0.1825
ABI2	-0.0606666666666667
KIAA0317	-0.205625
ATF1	0.007
DYNC1H1	0.00649999999999999
DIP	-0.0825
TMEM33	0.268666666666667
POLDIP3	0.65725
C7orf24	0.05175
GPR171	2.654
CDC6	-3.87116666666667
PLD1	0.5027
ITFG2	0.3442
NDUFC1	0.3365
AKNA	-0.8015
NBR1	1.111
PKHD1	1.275875
HPS4	-0.3432
MAFA	-0.715
ULBP3	-0.20625
DIRC1	0.1435
IMMT	-0.93275
C22orf13	0.214083333333333
CEL	-0.34825
MARK3	-0.28925
ADAMTS2	0.760666666666667
ARPC3	-0.0346666666666667
TMEM10	0.128625
NPHS1	-0.307
BRD8	0.027
WDR12	-1.512
IDI2	0.123
HOXD13	-1.186
OR8G2	-0.6505
SLAIN1	0.76875
GABRQ	-0.38675
NR2C2	-1.14525
NKTR	-0.128
TLE2	1.1935
KIAA0892	-0.374333333333333
AURKA	-3.76545454545455
GPRC5C	0.202
TBC1D9B	0.50625
PNPLA6	-0.521666666666667
AP3B1	-0.01575
NAG	0.168375
C11orf68	-0.275
AKR7A3	0.5465
AHCYL1	0.516166666666667
COP1	0.291333333333333
RPP14	-0.0410833333333333
PCDHB18	0.91125
CDH24	-0.5405
KRT17	0.988
LACTB2	-0.838
DDX24	0.2524
PHACTR1	-2.5005
SLC35E2	0.043
LOXL1	-0.869
IQSEC2	-0.109
RGSL1	-0.2195
PCDHGC5	0.071
MEGF10	0.831
PRRX1	0.803166666666667
ASTE1	1.00983333333333
C6orf159	-0.78775
MYOD1	-0.458
GAA	0.518
ZNF747	0.30525
KLRC1	-0.174125
IL1RL2	0.356
GDF9	0.44425
GPR119	-0.1145
TRAF2	-1.04866666666667
HCK	2.58483333333333
BMP6	-1.66525
IL8RA	0.427166666666667
FLJ35848	-0.08875
EFHA1	0.89325
CDSN	-0.662666666666667
C14orf54	-0.0971666666666667
LSM3	-0.704625
ZFP41	0.4935
C9orf126	-1.43366666666667
VIT	0.7515
SPCS3	-0.889
DEF8	-1.2801
CHAF1A	-2.46283333333333
C1orf165	1.39966666666667
ZFPM2	1.0715
FTH1	-0.5665
SLC35F1	-1.169
YWHAH	0.45175
C17orf66	-0.0661666666666667
ADRB1	0.287
FOXL1	0.03
RG9MTD3	-0.123333333333333
UMPS	-0.4185
MGC13008	0.117
KIAA1161	-0.018
CCDC77	-1.6105
C12orf65	-0.1767
COG4	-0.622
RCP9	0.102666666666667
RP4-692D3.1	3.06983333333333
CDC2L5	0.27425
MGC7036	1.37966666666667
DNAJC11	-0.9655
GDF2	0.00733333333333333
TIMM17A	-0.649
HNRNPA0	-0.2807
OR2H1	-0.037
PCBP1	0.170375
COL23A1	-0.66875
LRRC2	1.917
NSD1	-0.135
FLJ37078	-0.396125
WDR91	-0.046
TMEM179	-0.166
DSCR10	0.11
CNDP2	0.7042
FYN	-0.0235
BEX2	0.889333333333333
KCND3	0.69375
YPEL5	1.722875
LRRC42	-0.240333333333333
C17orf45	0.429875
ZNF649	0.6951
LOC150763	0.766625
COL5A2	1.77008333333333
CNGA2	0.008
ELA2B	-1.01666666666667
RAB9B	-0.07125
FAM100A	-0.239
NAIP	0.169714285714286
MYOZ2	0.80325
SPATA12	-0.36
XRCC4	-0.67775
CYB561	1.0803
CHST10	-0.7555
BAI1	-0.271333333333333
BRSK1	-0.525666666666667
C17orf89	-0.56625
PDE6H	-0.55
FLJ20309	0.4062
MAP7	0.81975
SCN4B	3.06025
SPAG9	-0.5976875
SERTAD1	0.393666666666667
FLJ21963	-1.2045
ANTXR1	0.0128000000000001
TMPRSS13	1.87966666666667
ETV7	1.969
DGAT1	-0.59
NKIRAS1	0.645833333333333
TAC3	-3.47025
CORO1C	-1.09775
RAD54B	-1.3135
HRASLS3	2.18266666666667
C21orf42	-0.15675
BARD1	-0.942333333333333
ZNF177	1.14633333333333
MIP	-0.2135
ZNF442	1.2125
F2	-4.0397
GRIA1	0.6075
GALNTL2	2.12266666666667
WNT5A	-0.0948
LENG9	-0.2785
hCG_25371	-1.748
FOXR1	0.3565
TRA@	0.9644
PWWP2	0.50975
C1QTNF7	1.964
SLC7A4	1.5895
C4orf7	4.03875
C17orf80	0.158166666666667
KLK4	0.309333333333333
IL31	0.1025
TMEM176A	3.52975
CTNNB1	0.9899375
BHLHB2	0.52625
TMEM185B	0.211833333333333
ARD1B	-1.00375
C1orf93	0.283
BRUNOL4	-0.445166666666667
LOC541469	-1.3165
UPK2	-0.44425
GAS8	0.383333333333333
PATE	0.132
IMPACT	1.023125
WNK4	0.0771666666666667
HNRPLL	-0.30375
GAD2	-0.299
ITGA6	1.0935
BMP15	-0.274666666666667
CYP2A7	1.428875
RIC8A	0.287125
CCND1	-0.513333333333333
USP35	-0.13
DSCR2	-1.61025
CCL4	3.74766666666667
ZCCHC10	-0.1185
NOL11	-0.473
TRPM2	0.384916666666667
PSMD2	-0.880727272727273
CHTF18	-2.302
USP18	-0.269375
RRAS	0.184625
LAMC3	0.59325
TOX	-2.16616666666667
PCDH15	0.447
GABRG3	-1.55025
NUDCD2	-0.34475
SGCZ	0.075
KCTD17	-0.7302
SPSB2	0.071
TPPP3	2.67516666666667
CILP2	-0.135166666666667
CALB2	2.36225
CEBPZ	-0.684666666666667
ZNF479	0.4285
FMOD	5.4325
C21orf66	-0.785214285714286
CLN6	-1.10083333333333
ANAPC1	-0.85975
SH2D3C	1.7415
PTPN14	-0.3163
TRIM42	0.23425
APTX	-0.046
SNRPG	-1.21116666666667
BMS1	-0.48325
MAGEA3	-4.382
NFATC3	-0.464083333333333
LRRC45	-1.05466666666667
ARS2	-0.62
LRIG1	3.153
EPSTI1	0.155666666666667
PRSS27	-0.08075
ERC2	0.18325
PRKACB	1.82942857142857
PRDM13	-3.833
HCG27	-0.39575
KLK12	2.577
HSD17B7	-0.523
ZNF354A	0.5725
PCDH11X	-0.6455
DMGDH	1.144
PCBD2	-0.710333333333333
TMC6	-1.733375
RIMS1	0.16
SF3B2	-0.664666666666667
RCN1	0.131333333333333
CPB1	4.104
BCAR3	0.02925
FCRLB	-0.541125
PAK1IP1	-0.733
OR10H1	0.113
KIF9	0.8607
PITPNM2	-1.359
L3MBTL4	0.72325
TGFB1	-0.7073
ZXDC	0.12325
SLC6A16	0.026
SRrp35	-0.020125
LRRC8E	1.13525
PPIAL4	-0.608833333333333
EOMES	1.066
PAX2	-0.1595
SCARF2	-0.367375
PSEN2	0.42175
PCDHB13	0.6885
C10orf28	0.140625
DHRS7B	1.138
C1orf131	-0.4585
ASB1	-0.9554
ZNF223	0.893333333333333
LCMT2	0.47925
MEP1A	-1.04725
TMEM53	-0.03375
RSPH3	0.7845
C10orf33	0.8535
LOC644285	0.966
PTPN9	0.265666666666667
ABCA12	-0.9805
CCDC37	-1.11025
RUNDC1	1.0397
YES1	0.146333333333333
FAM120AOS	0.98375
OR5M3	0.249
PPP1R3F	-0.249833333333333
IL13	-0.0736666666666667
MDFI	-0.65625
PRNT	0.119
ZDBF2	0.6825
OR10C1	-0.198
CLIC1	-0.520833333333333
LILRA5	0.188333333333333
CSAG1	-4.12
TREML2	-0.4165
FAM125A	-0.42
ZNF74	-1.08625
FAM104A	-0.57325
LRRC39	-0.617
SAMD5	2.9225
HYAL2	-0.046
HIST2H2AC	-1.0465
IGFBP5	0.509217391304348
NRTN	-0.721833333333333
KIAA0556	0.2795
FAM29A	-1.31883333333333
JMJD2A	0.688
EPHB1	3.67875
POLD4	0.06175
ANAPC10	-0.41275
LRRC36	-0.269
MEGF6	-0.278375
LPHN3	1.32083333333333
BMP10	0.119
C21orf55	0.826
CREM	-0.3740625
PTGER4	2.71883333333333
METAP1	0.315625
KCNQ1	1.79966666666667
NR2F2	0.87675
SSFA2	-0.269416666666667
CTTNBP2	-0.439
BCL2A1	-2.234375
ZBTB24	-1.069375
SLCO6A1	-0.82675
PRDM1	0.2768
OR7D2	-0.42
CCDC47	0.3239
LOC646982	-0.2495
SLC26A6	-2.279
BIN1	0.0927
SRRM1	-0.315857142857143
PCSK1N	-0.4715
ALS2	-0.1069
ECT2	-1.85615789473684
CACNA2D2	0.580375
DOCK6	-0.4155
C10orf119	0.122
FATE1	0.097
DUSP23	1.17175
TRIP6	-0.024
NUP35	-0.1865
CDH3	2.25625
KLHDC8A	0.8685
C9orf116	0.247125
EI24	0.217
CENTD1	0.936666666666667
RWDD2B	0.130833333333333
DOCK1	1.623
NPAS2	-0.755125
NR3C2	3.57216666666667
FAM63A	0.7545
INPP5F	-0.082
FAM111A	-0.3975
MYBL1	-2.11391666666667
IQGAP3	-2.40533333333333
CRADD	0.0506666666666667
DUSP12	-1.02975
PDZK1IP1	3.50175
VASH2	-0.8035
CTR9	0.75525
VIL1	-4.28375
OR8U1	0.409833333333333
CCDC107	0.3725
PTTG1IP	0.108125
OR4X2	0.033
COL9A1	-1.8405
PSMD9	-0.1465
ZFP62	0.385
TIP39	-0.521
PARP15	0.718
TTC19	0.67175
C1orf114	-1.55766666666667
GFPT1	-0.0475
SLC27A6	1.9435
MRPS10	-0.7578
CALML5	0.0726666666666667
TRPM7	-0.071
CGNL1	3.016
CECR1	0.1215
SERPINB8	-1.13733333333333
TMEM102	0.267375
PDIA2	-3.67025
NUCKS1	-0.638666666666667
HOTAIR	-0.206
EBI3	-0.11125
NXN	0.671
ZMYND19	-1.028625
FOXJ3	0.10525
EIF5B	-0.1488
EIF2B4	0.208833333333333
LEO1	-0.05
ZIC5	-1.66066666666667
IL20	-0.2735
KIAA0415	-0.2545
FLJ37357	0.49
TSPAN12	1.0205
ACTR3B	0.201625
TFAM	-0.101666666666667
IL17RD	1.373375
PARP12	-0.0265
KLHDC7A	0.232
KCTD4	1.41783333333333
GTF2H1	0.48525
FLCN	-0.728833333333333
BIRC4	0.430875
LOC790955	-0.57675
VKORC1L1	-0.473
CYP4F22	2.215
TAS2R5	0.3245
ZNF582	1.4895
HS3ST3B1	-0.5825
CTNS	-0.02775
STK36	-0.0318333333333333
MMD2	-0.0455
RP5-1103G7.6	0.4825
FLJ23356	-0.4365
CRH	-0.43475
C1orf182	-0.881666666666666
ACP5	1.6465
AMFR	0.622
CA4	1.44375
PLCB4	0.473875
MPHOSPH10	-0.07725
UNQ473	2.42716666666667
G3BP2	-0.1285
SR140	-0.823833333333333
HOXA2	2.22925
PYGB	0.239
BAT1	-0.472666666666667
DKK3	0.597666666666667
DDX31	-0.749
TULP1	-0.016625
NHLRC2	0.5645
TNRC4	-0.449833333333333
ZNF430	0.80425
TNRC6A	-0.065125
PLA2G1B	0.706833333333333
RCHY1	1.29516666666667
GTF2A2	-0.454166666666667
MGC4294	-1.453
ZNF691	0.34575
TACC3	-3.16125
DNAJC5G	0.01425
LOC4951	0.61425
MS4A4A	-0.9405
LOC152485	1.471
PPP1R2P1	0.28125
PPP2R5B	-0.69525
RPGRIP1L	0.0885
SPOP	0.7323
PTPRF	1.50308333333333
MGC42090	-1.778
SUSD3	2.4035
THOC4	-0.839875
MAML1	0.5272
FXR2	-0.512333333333333
TYK2	-0.3375
MUC6	0.943666666666667
DNAJB7	0.1005
PIP4K2A	-0.449
MEX3A	-0.933666666666667
RRP1	-1.090375
TFAP4	-0.03225
CXorf41	0.14725
MTMR4	0.191166666666667
CTLA4	-0.462
SNX9	0.677
CIB3	-0.281833333333333
NECAP1	0.538625
PLA2G2D	-0.0219
GLMN	-1.15566666666667
DCLRE1A	-0.49375
PDX1	0.111
SAMD11	-1.35375
MRPL55	-0.1918
TLR7	1.647375
TBC1D21	-0.1385
SMAD1	1.6729
ACTRT2	0.073
RIOK2	-0.35625
PDLIM4	0.734
SLC22A15	0.455
ABHD13	1.1165
STX18	0.4611
CCPG1	0.585714285714286
DCBLD1	0.000500000000000001
SLC2A6	-2.5055
NOLA3	-0.6275
TRDMT1	-0.0725
IL17F	-0.21
ATP1A4	0.388166666666667
OR52W1	0.2245
CFL1	-0.46925
IL4	-1.31325
RBP2	0.16
CPSF6	0.051875
TTC8	0.3635
MUCL1	7.576
EYA3	-2.28183333333333
KRT38	0.10375
GNE	-0.63825
ZNF501	1.598
SLC35A2	-0.124125
CEP110	-0.5352
MYF6	0.021
MGST2	0.268166666666667
TRPV4	0.301166666666667
NEK8	-0.137
NOX5	-1.1305
NCKAP1L	-1.42683333333333
EMP3	-1.72016666666667
BPY2C	0.238
C1orf38	-0.418
ELOVL2	1.379
CBX7	1.5195
OSBPL1A	1.5295
ZNF589	-0.451
ESCO1	-0.446666666666667
TRA2A	0.203833333333333
C3orf26	-1.51275
PHF2	0.836833333333333
PID1	1.72483333333333
RFC1	-0.158625
MTAP	-0.366625
ADORA3	2.30566666666667
LOC389458	-1.22475
TRNT1	-0.517125
CRIPAK	-0.05925
RAI2	3.146
ANKRD44	-0.70825
GZMB	2.64075
NFE2L1	0.22275
STIP1	-0.822
RASL11B	0.3295
NT5DC2	-1.9365
LRP2	3.7145
MTDH	-0.2816
ARSG	0.169
HSP90AB1	-0.16
CT45-6	-4.9345
ZNF483	-0.32225
LMBR1L	-0.37775
S100A2	-1.9708
C2	-1.13022222222222
C2orf27	0.133125
EIF4EBP1	-1.477
GCKR	-3.68966666666667
PPP1R9B	-0.272875
FER	-0.83425
SNRK	1.1725
OR5M10	-0.1265
UTP6	-0.625
CAPZA3	2.18025
FBP1	1.93855555555556
TERT	-2.055
CCL1	-1.062
FUCA1	1.49325
ALS2CR8	0.959
KCMF1	-0.0681666666666667
SRCRB4D	-1.82
OXCT2	-0.512166666666667
IL17RA	0.396666666666667
MPP5	0.129125
SPA17	0.4495
FLJ10986	1.4575
GALNT14	-0.934
CXorf27	-0.844375
NPLOC4	-0.765
RAB34	-0.13575
KRTAP3-3	2.684
ARSD	1.25316666666667
CPLX2	-1.6632
PJA1	1.181
WHDC1L1	0.454666666666667
RB1	-0.4705
MTMR15	-0.203
PHLDA2	-2.3082
GUCY2F	-0.429
MPV17	0.00183333333333333
SLC35D1	-0.8305
LYSMD3	0.4749
COL16A1	1.94475
ERLIN1	-0.0813333333333333
JMJD4	-0.82475
HIST1H2BK	-2.045
TP53I11	0.9955
ST3GAL4	-1.5
PF4V1	0.756833333333333
ALG8	-0.45575
REG1A	-0.215
MINA	-0.31925
CYB5R3	-0.1
HHLA1	-0.49725
MYST4	1.108
VASN	-0.4365
UCHL5IP	-1.246
TFAP2A	0.8123125
MGC9913	2.708
C9orf97	0.082
LOC90379	-0.37
PHF15	0.213571428571429
ZNF169	-0.0643333333333334
KRT7	2.1703
GLIPR1L2	2.511125
LOC116236	-0.13425
IQCF3	-0.31975
RDH14	0.766166666666667
HNRPK	0.242857142857143
RABEPK	-0.523833333333333
ISX	-1.8505
CBARA1	0.33625
RAD51AP1	-2.38125
MLL5	0.8025
CXorf48	-4.6845
SGCD	-0.6035
PHTF1	-1.040875
CA3	4.73475
CMTM5	1.968
STX10	-0.2505
JMJD2D	-0.56625
P4HA1	-0.988833333333333
GAB3	-0.260833333333333
DHRS4	0.286666666666667
COL4A1	1.34525
C20orf20	-1.7535
OSBPL2	0.24925
PTTG2	-3.78425
KIAA1688	0.494
STS	-1.181625
SHROOM4	0.244666666666667
KBTBD5	0.225666666666667
ALDH1A3	2.133
BTNL2	-0.0695
TGIF1	0.789
ZFAND5	0.7635
ICA1	1.197125
NAV3	0.0496666666666667
FLJ12331	-0.511
EPS8L2	0.3669
MNT	0.1475
ENTPD1	1.56258333333333
OR51E2	0.86375
STK11	0.101625
MX1	2.106125
TTTY9A	-0.21725
CX62	0.0035
LOXL4	0.838375
EXOSC4	-0.7335
PURB	0.222857142857143
SETD1A	-0.508333333333333
RELB	0.722
LAMB2	1.6065
HNF1B	-0.135166666666667
PNLIPRP3	-1.166
C14orf139	0.76075
UMOD	2.12175
GRIN3B	-0.908
GPR25	-0.135
ZNF512B	-0.70375
ATP6V0A1	0.10825
SRA1	-0.0161666666666667
ZNF615	1.87475
ZNF768	0.18225
ZNF469	1.96525
DYNC2LI1	1.25533333333333
DNAH3	-0.464
LOC387911	3.16
LOC554234	0.02475
ARRDC5	-0.211
TMEM59L	1.10116666666667
MARCH4	-1.211
CNOT8	0.706333333333333
KIRREL3	-1.545
ADAM17	0.15675
MYOG	-0.1665
CPNE1	-0.652166666666667
AK5	4.327625
LOC204010	0.06125
NDRG4	0.8285
LOC130074	0.24375
PIAS4	-0.349
NCOA2	1.46975
TEGT	0.7786
USP5	-1.117
ANKRD21	-0.474
KIAA0692	-0.0285
HAPLN3	1.62375
LZIC	-0.897
NRXN3	2.28
CDKN2C	-0.647666666666667
KIAA0226	-0.42225
CYB5D1	0.15475
WDR68	-0.8865625
ABCB6	-1.3754
MRPS25	-1.405
ZMAT2	0.387083333333333
KRT25	0.231
RPL11	0.6415
GRAP	0.380666666666667
LOC198437	-1.76783333333333
RORC	0.89925
RAP2C	-0.283
MXD1	-0.0665625
AZI2	0.705333333333333
NUAK2	-1.32875
AHSG	-6.401625
MANSC1	2.38375
IMP3	-0.0131666666666667
C2orf3	-0.454375
VSTM3	2.21025
PCTP	0.297
SIRT1	0.581
MANBA	0.51625
CD164	1.47325
GFRA1	-0.1037
PRM2	-0.0515
ZKSCAN3	0.0615
PLEKHG1	3.027
TPRKB	-0.3255
UBFD1	-0.867416666666667
CDKL5	1.08883333333333
HIST1H2BD	-1.75
INPP4A	-0.873166666666667
BMX	1.583875
PTPRU	-0.752
LOC554202	0.00283333333333334
HOXC8	-0.707875
IL12B	-0.13
ADPGK	-0.39775
ZNF418	0.865
SIAE	1.613125
CWC15	0.000999999999999997
RP13-401N8.2	0.0915
KLHL11	-0.04575
DEDD2	0.17225
PSMB3	-0.215
DDX25	-2.32175
ZBTB3	0.305833333333333
GFRAL	-0.5035
RPS25	0.357666666666667
FAM57B	-1.4265
TESK2	1.24283333333333
DNM1L	-0.899875
ZNF207	-0.133333333333333
CLEC11A	0.655375
TOLLIP	0.458875
TMEM61	0.671166666666667
DLK1	-0.6296
PLVAP	2.42625
NOD2	2.3835
SCMH1	0.2035
FLJ40235	-0.293
HTR2A	2.45266666666667
ARMC5	-0.2925
FUT7	0.1295
PRELP	2.134
ALKBH6	-0.7215
GYG1	0.44525
POLR3GL	0.45625
COL8A2	3.3805
OR10A5	0.080625
C1orf187	-2.2055
TXLNB	1.75683333333333
C16orf68	-1.20316666666667
R3HDM1	-1.3015
C16orf75	-2.98825
BAALC	-0.62825
TNP1	0.28075
GAPDH	-1.58291666666667
COX7C	-0.4005
ERRFI1	-0.233416666666667
PGAM2	0.124
FAM108B1	-0.0045
APC	1.001625
TLR2	3.364
SUCNR1	1.09925
ZNF233	1.321
WFDC1	-1.6755
PSG11	-0.133
SLC39A1	0.30325
PSAPL1	-0.1505
CDC42EP1	-0.246
MECR	-0.76225
KIAA0101	-3.1469
MACROD2	1.0704
MMP19	0.92425
LOC202459	0.0333333333333333
VNN2	1.3045
ACCN3	-1.24
TIMD4	0.6075
RNASE8	-0.00850000000000001
CCDC7	0.282
SULT2B1	1.705
ME1	-1.596
MGRN1	0.008625
MRPL30	-1.15875
IVL	-0.254125
CALM1	0.7406
PLEKHA6	1.6188
B4GALNT2	-0.41
PGDS	3.769125
C8orf33	-0.20825
TMEM56	-0.848
CKM	-1.2305
ESR2	0.1442
ACOT8	-0.47375
AGTR2	2.29925
LOC155006	1.51725
BC37295_3	0.314
EPM2AIP1	0.484166666666667
PZP	1.59575
RPS9	0.241333333333333
C18orf51	-1.68875
SIVA1	-0.753
HEATR2	-0.6295
CD3E	-0.550166666666667
C20orf142	-1.157
PGLYRP3	-0.176
CCDC139	-0.1695
GPS2	-0.153833333333333
NOL14	-1.0555
LRTM2	-0.02025
TRIM36	1.814375
TP53RK	-0.1219
FBXL13	0.083
RUFY2	0.351642857142857
C11orf70	0.983833333333333
HSPB9	-0.488833333333333
GJA5	2.37
HGF	-0.8925
EPHB4	0.38725
SOX18	-0.30825
IFRG15	-0.0715
SERPINA10	-3.124
WDR23	0.289625
REEP2	-0.986166666666667
CDK3	-0.366
HSPA12A	0.679
ARL8B	0.4138
SATB1	0.928833333333333
PPM1D	-0.843333333333333
VPS45	0.114166666666667
TP53BP2	0.095375
GJE1	3.521
CACNA1G	1.52025
VGLL4	0.967625
GNPTG	0.70325
ROS1	-2.1605
C21orf128	-0.0208333333333333
BMP8B	-0.046
SLC5A4	-0.4335
SLC6A3	-0.211666666666667
C16orf53	-0.02975
TMEM81	-0.453
APC2	-0.6599
SYAP1	-0.16825
C6orf54	0.723666666666667
ZBED5	0.1718
PVR	-1.408
LTA4H	0.115666666666667
CCDC24	1.1032
MAGEA4	-4.42383333333333
IFIT3	1.4405
MYADM	0.782125
C21orf82	0.35
PDE3B	-1.55125
TMPRSS11A	0.03475
