Hybridization REF	TCGA-A8-A07I-01A-11R-A00Z-07
MRFAP1L1	0.461
HOXA10	-1.24866666666667
NGB	0.041
KIF21A	0.575384615384615
IFLTD1	0.548
LZTS1	-0.278875
ARHGEF3	2.11475
RHBDL3	-2.4445
CSNK1G2	-0.253583333333333
ChGn	-0.822625
KIAA1244	2.66383333333333
GABRB2	0.1015
MGC72080	-1.205
CD27	3.1725
EGLN1	-1.5223
PEX13	-0.02325
RWDD3	-1.0945
RNF12	-0.2195
GRIN2B	-0.1785
ADAMTS14	-0.354875
DYDC2	-1.84916666666667
ATP6AP1	1.0246
NR1H2	0.265
PDK2	1.96725
C3orf17	-0.195
SLC38A2	-0.674928571428571
SLC25A29	0.107666666666667
C15orf29	0.70825
ADAM9	1.27616666666667
TMUB2	-0.3715
GPR176	0.029
AGK	-0.762125
MCCD1	0.54375
NDUFA4	-0.342
TMEM146	-0.37325
DUSP1	-0.06325
UNQ6975	0.274
EMX2OS	4.5895
INSM2	0.098
LUZP4	-0.461666666666667
SETD6	-0.5245
P2RY2	3.316
SLC45A2	-1.1855
RABGAP1	0.2215
UBXD5	0.0185
GPRC5A	1.7234
PAK3	0.065
LOC63920	-0.95725
TGFBR1	1.0524
KRTAP6-3	0.356
SFMBT2	-0.61575
CDC42	0.678
C11orf35	0.011
TTLL2	-0.05275
UACA	0.681416666666667
CD97	-1.2849
SETD5	-0.0475
NINJ2	-0.17
PTER	-0.331
POMGNT1	0.31325
KRTAP4-2	0.409
ECGF1	2.359
HRB	-0.197181818181818
ATP1B2	-0.1412
LOC400506	-0.19125
COL4A3BP	1.02525
C6orf97	1.70375
GRHPR	0.428375
TAS2R1	0.291
SEMA7A	0.6385
EDF1	0.2355
ODF2L	-0.622
PCID2	-0.1005
GTF2H4	0.0443333333333333
ZCCHC3	-0.37325
CGB2	-0.0335
NEUROD1	-0.047
C20orf75	-0.1805
RP5-1054A22.3	2.09733333333333
IFNA5	-0.071
ZNF134	0.859416666666667
MGC119295	-1.0916
ZSWIM6	-0.1535
SMEK1	0.3275
PCGF2	2.0375
C1orf102	2.08975
CYP2A13	0.5725
KCNH6	-0.9198
MDM1	0.1723
ALDH7A1	-0.212333333333333
C9orf75	1.44975
VDAC3	0.08825
OR51T1	0.706
EIF3F	-0.789833333333333
KCNJ10	0.0025
LENG8	0.5275
EDEM2	-0.329083333333333
CCNJL	-0.950833333333334
DHX37	-0.692
CRYGN	1.3425
AATF	-0.02725
ZNF630	0.525375
E2F5	-0.5565
WFDC13	-0.745666666666667
FTSJ3	0.0851666666666667
C4orf33	-0.3285
LHFPL4	-2.80075
C19orf56	-0.164333333333333
SMAD4	0.12425
AFM	-0.1955
G0S2	0.7625
FCHSD2	0.7604
RRP1B	-0.8422
EEF1B2	-1.21483333333333
STAT6	-1.06066666666667
ZNF195	-0.583
GNL1	-0.834333333333333
ZNRF2	1.29233333333333
PER3	-0.917375
ASB16	0.35875
C10orf10	1.23607142857143
ADCY8	-3.15766666666667
C9orf58	-2.75733333333333
ARMC10	-0.909166666666667
PSG1	-0.672
DHX34	-0.5085
VARS2	0.061
NFIC	1.69975
ITPR2	0.366
AGXT2	0.4705
OR6K3	0.414
H2AFZ	-0.406583333333333
MLLT3	-0.277166666666667
COX4I2	1.51425
CCNT2	-0.032
PLK4	-1.43
NUMBL	-0.221666666666667
MED16	0.2215
PLEKHQ1	1.23275
GOSR1	0.140166666666667
BTG4	-0.21025
RPL30	0.0346666666666666
IGSF5	0.2255
IGFL2	2.48733333333333
ELMOD2	1.10533333333333
SHC3	-1.21966666666667
HAVCR1	-0.3515
DYNC2H1	0.0505
RNF5	-0.3285
C2orf7	-0.0085
NLF1	0.491
KLHL25	0.529
LRP10	0.6947
KRI1	-0.038
PUS7L	-0.180666666666667
MGMT	-0.804
HOXD1	0.4695
CSH1	0.3107
ATG16L2	-1.54925
FLJ44635	-0.654
CHODL	-0.23975
EXOSC8	-2.06
SLC28A1	-0.27525
MYO7B	-1.3615
SEH1L	-0.6229
MTNR1A	0.165666666666667
TSPAN5	0.565166666666667
CDC45L	-2.94966666666667
AMIGO1	0.286
ATAD3A	-0.694875
OSGIN2	0.6625
PDIK1L	0.888166666666667
DARC	1.205125
PIPSL	0.789
SHMT1	-1.854
CRISP3	0.439
POPDC2	2.50166666666667
ZRANB2	-0.996
FBXL8	0.57025
TRIP13	-1.85263636363636
EIF5AL1	-0.6875
POU5F1P3	-4.87183333333333
IL6	-1.61266666666667
CXorf38	-0.181
IFNA16	-0.0205
FBXL2	1.06233333333333
BRD1	-0.43525
STATH	0.1975
FBXO44	0.2635
MCCC2	0.71675
CDC2	-0.8393
C5orf23	2.3895
IVD	-1.26716666666667
C10orf122	-0.76875
MSL3L1	0.4334
MVP	0.95625
EPOR	-0.1897
ZMYM1	-0.1685
BCL7C	-0.0831666666666667
PSTPIP2	0.376
LYPD1	-1.38075
OR8G5	0.613
ZP3	-2.42916666666667
BCAS4	0.563666666666667
EDG6	2.1135
ISY1	-0.2725
PRAMEF2	-1.049
CUL1	-0.592125
RNF213	2.0902
CCRK	1.02975
DHX9	-0.172625
C13orf29	0.297
NCKAP1	-0.3165
MRPL43	0.938928571428571
XPR1	-0.218
PKN2	0.0464
PODNL1	1.242
ZNF333	0.645875
DALRD3	1.08075
OPN1SW	0.494
BTBD6	0.8455
C11orf82	-2.561
OR5P3	0.063
DUSP11	-0.08125
L1CAM	-1.7905
NEK11	2.38466666666667
OR7E91P	1.526
CNTN3	4.3384
CREB3L2	-0.0445
ZBTB37	0.518
KIAA1324L	-1.304
NDUFB10	-0.103833333333333
NUDT2	-0.29475
GTPBP8	-0.22825
CACNA1D	1.305
PRKAA2	-0.6915
PRDM8	0.3855
MGC16075	0.8105
KRT14	-0.281714285714286
PP8961	0.66275
MRPL18	-0.0605
ABCG2	-2.47425
PACRG	1.04275
BBS2	-0.35425
KREMEN2	-3.537
FBXO21	0.817
HNRPUL1	0.273583333333333
GRB10	0.5665
CLSTN1	1.025625
LMAN2	-0.1607
C17orf61	-0.91
NIPSNAP3A	1.2305
INSIG2	0.112333333333333
PCDHB7	0.693833333333333
STXBP2	0.88625
CMAH	1.89633333333333
SEMA5B	-1.0195
ZNF155	0.608833333333333
COQ6	0.0971666666666667
PRPF4	-0.26725
TSPAN15	3.3988
VN1R5	0.324
LATS2	1.2005
SELK	0.28675
PGK2	0.17375
MS4A1	-0.075625
TYW3	-1.2552
KRTAP5-1	0.76125
RCCD1	-1.37233333333333
BTN1A1	0.59275
DDX28	-0.1575
TMEM65	-0.100125
LOC92345	0.243
TTC31	0.0955
WDR46	-0.229666666666667
CHP2	-0.932
LSP1	0.597
ZNF542	0.842
EXOSC1	-0.2955
ARHGAP18	-0.029
LRRTM4	-1.02785714285714
MAOB	-0.130916666666667
CACNB4	-1.9865
MGC33846	0.205875
RANBP3L	0.876625
ATP5L	-0.5855
ONECUT1	-2.116
NUDT9	0.2955
TMEM149	0.7945
STX17	0.6495
IGSF10	-3.9485
TMPRSS9	0.462
BMPR2	1.5715
ALLC	-0.285666666666667
KLF7	1.819875
GCC1	0.3493
TIMM9	-0.889
CDO1	-0.244
MGC10701	-1.54033333333333
IFI6	3.7175
FRMD8	0.0145
MGAT2	-0.08575
WBP5	0.0465
CNIH2	0.57075
KIAA0907	-1.501
KCNH8	-0.569
CTSG	-1.3825
GRIK1	-0.711333333333333
CUL5	-0.202125
FRMD1	0.7955
OR9A4	1.014
SYT6	-1.634
FOXD4L2	1.69025
ANAPC2	0.265666666666667
OPN5	-0.2435
TAF13	-0.7595
LYG2	-0.33475
GGNBP1	-1.068
C11orf40	0.0355
OTX2	-1.369
REG4	0.1115
EIF5	0.7196875
PALB2	-0.91075
SEPSECS	-0.3362
RNASE3	-0.0314999999999999
TRIM49	-1.8845
POLR2K	0.7291
GPR42	0.4505
C8B	-3.218
SASS6	-1.812
PREB	-0.159666666666667
OR3A3	0.5195
TUBA8	1.235875
IGLV2-14	0.5655
STIL	-1.44275
ANKFN1	2.33533333333333
NME7	-0.799
HOXC12	-1.031
UBE2C	-0.83675
FHOD1	-0.358
CDK2AP1	0.190916666666667
OR6K2	0.71775
DHPS	0.13575
RPL5	-1.278
TRGV5	0.548
LOC541472	-0.1225
HCCS	-0.0979
DENND1B	1.1025
LHX3	1.4675
OR5D16	0.759
CXorf57	-0.479
IRF2BP1	0.6325
NDST2	0.4515
LCE3D	0.525
BOLL	0.07425
SYT3	-0.83875
PIH1D2	-0.41875
C20orf7	-0.3375
IL1R2	0.904833333333333
SLAMF9	1.1005
PPME1	0.822875
PIK3CA	-0.0445
TRAPPC1	0.037
COLEC10	-1.4375
SLC9A6	-0.5135
PDDC1	-0.828833333333333
CCDC53	0.03925
GK3P	-1.04075
DAZL	-1.469
BRI3	-0.3815
SDK1	-0.853875
CYP2C18	0.17675
IFI44L	4.6755
RPL3L	0.2405
FUT9	0.0573333333333333
KIFC2	-0.172666666666667
PMP2	0.07625
SLC4A9	-0.6715
PLAG1	-1.0915
MYCBP2	-0.4325
OR4E2	0.3825
CCDC65	1.095
C16orf82	-0.07025
ENTPD4	-0.54025
BRP44L	0.37125
PMP22CD	-0.29225
TMCO4	1.36016666666667
KCNN1	-1.2432
WDR35	-0.54125
CCDC80	2.511375
C3orf31	-1.0075
SLC7A9	-0.062
TMEM190	-1.52125
DBC1	-1.53083333333333
FADS3	-1.186
PDZD8	0.377666666666667
GRM5	0.207375
AZGP1	1.494
PEX3	0.308
MED1	2.78157142857143
ATG4C	-1.4835
HNRPH3	-0.396125
FAM109B	2.02175
C4orf17	0.6725
CA10	-0.684666666666667
OPRD1	-0.00900000000000001
CCL16	-1.7665
SACM1L	-0.63425
CST6	3.60525
CD63	0.8004375
LGI1	-2.65166666666667
ZNF784	0.668
CRYBB1	-0.259
CX3CL1	-0.0344
TOP2A	-2.011125
GYPB	-3.17116666666667
GADD45GIP1	-0.76275
FEN1	-1.134625
IGF1R	-0.538
WDR72	-2.81483333333333
PURG	-1.34583333333333
DEFB126	0.26775
PKD1L1	0.11575
CAV1	-2.1546
GNPDA2	1.0274
DGAT2	0.053375
NLGN1	-4.5755
STRBP	0.201875
HPRT1	-1.78
FANCI	-1.55525
PSMA7	-0.08675
DBF4B	-0.858333333333333
TTF1	-0.36575
RAD54L	-2.52575
ELOF1	0.24875
PLAGL2	-0.64775
ZNF256	0.592
HMGCL	0.46325
MSI2	-1.30133333333333
RPESP	-0.461666666666667
C11orf60	0.21
ABCD1	0.227
ACAA1	0.2037
SPARCL1	4.51492857142857
IL6ST	0.354
ZNF319	0.02525
TMEM109	0.3529
FAM90A1	-0.860666666666667
IL22RA1	-0.537
ATP4B	0.993
TEC	-0.894833333333333
C7orf30	-0.88375
TXNDC2	-0.5595
ABCB4	-0.35875
KIAA1191	0.45975
C9orf38	0.0815
SFTPB	0.476
CNTNAP2	0.444083333333333
FRK	1.9465
TBX19	0.02775
CHD4	0.32225
C6orf26	-2.0325
MOSC2	1.8705
IKBKE	-0.037
HIF1A	-0.949
LOC595101	-0.1085
RELA	0.562166666666667
TMEM16B	1.28283333333333
ABHD12B	-3.5165
TSEN34	-0.0255
KIF18A	-1.6835
TXNDC9	0.0885
SPATA2L	0.345
SEMA4G	-1.449
C21orf91	-0.979125
MATN1	-0.556
KCNIP4	0.431666666666667
TUSC1	2.028625
OR4C15	0.57875
ARMCX6	0.5725
WBSCR27	-2.35366666666667
OR52I2	-0.72
KIAA1604	-0.88625
DYNC1I1	-0.9755
PPP4C	-0.133
SLC47A2	-2.10583333333333
TREH	-0.19275
CD48	2.09066666666667
ST14	1.50633333333333
PKN1	-0.21675
SPON2	2.82875
XBP1	4.29766666666667
SFRS12	-0.855333333333333
EFCAB6	1.4765
SELT	0.000750000000000001
SLC39A2	0.2525
ERF	-0.535
ARL3	1.28325
SURF6	-0.5336
MLLT10	-1.1237619047619
FLJ11171	0.4635
TDGF1	-4.65666666666667
ERCC6	-0.784
EIF2AK4	0.965125
BAZ1A	0.3145
LRRN3	-0.776833333333333
TMC3	-0.026
EFTUD1	0.4585
PTPRO	1.15116666666667
CLEC12A	0.36375
ACBD4	-0.260875
ZDHHC14	0.29775
OTUD7B	1.932375
ACTB	0.9208125
MSRA	-0.057125
LCE5A	1.097
IFI35	1.32975
BSCL2	0.806833333333333
ANKRD12	0.209333333333333
CFHR2	0.733
RGAG1	-0.380333333333333
HSFY1	0.313
SLC30A5	-0.0285833333333334
IMPG1	0.014
GPR109A	1.186
ZNF185	0.96375
IYD	3.5865
NPCDR1	0.26
SERPINA13	-0.4675
HMGCLL1	-1.537
NEUROG1	0.587666666666667
UBQLN1	0.402375
LIN37	0.36725
SOCS2	-0.264875
DSCR4	-2.081625
XKR6	-2.82825
GPR142	0.6275
KRTAP13-3	0.1275
CCDC15	-1.27833333333333
MOS	0.082
CD1E	-1.975
OFCC1	0.1456
FAM83D	-1.2175
SRFBP1	0.4325
C9orf96	-0.0365
DHDH	-1.2435
CCDC90A	-0.3255
RABL3	0.1927
CD320	-2.75016666666667
ANGEL2	0.617416666666667
MRPL21	-0.64425
SMG6	-0.302833333333333
INSR	0.8843125
FLJ14816	-1.02
GLRB	-1.24983333333333
C9orf89	2.2745
CIZ1	-0.143875
URG4	-0.303666666666667
LRDD	-1.38083333333333
CBY1	0.0111666666666667
NFX1	0.54375
MTERFD2	-0.244357142857143
C19orf23	0.6835
PGC	-2.728125
IER3IP1	0.3768
RASAL2	0.93925
C1orf89	-0.37675
SYNJ1	-0.26025
NFKBIE	0.90675
FLJ40125	-1.679
TCEB2	0.2511
NOG	-1.756
POLR2J2	-1.26966666666667
HLA-B	3.34275
PCDHA1	0.2035
PPP2R2B	-1.3115
ARHGEF17	1.5255
TCF7L2	1.354
CHD5	-0.2705
ZNF431	-0.84125
TBC1D25	-0.3565
ZNF800	-0.08575
SCUBE2	-0.48
MYCBP	0.00316666666666666
GPX5	0.2635
C6orf129	0.316166666666667
QSER1	-0.9825
ULK2	1.2115
PIGO	1.076
NRCAM	-0.789857142857143
SLC35E3	-0.047375
CSRP2	-0.78175
HYPE	0.6485
MAPK15	0.221
MGC14327	0.28325
TIMM13	0.0401666666666666
ZNF462	-1.641
GBA3	0.09225
TEX13A	0.0455
MCM6	-0.588555555555555
MTRF1	-1.683125
ABCA7	-0.87875
EIF4A2	0.225
ZC3H10	0.7698
RPGR	-0.154
C20orf94	0.60275
RP1L1	0.131
GPR125	-0.49725
USP22	-0.258285714285714
OR1L4	-0.08875
MLZE	1.3145
FLJ32065	-0.0815
PTCD1	-0.655
CRTAC1	-0.2495
BXDC2	-0.87875
C18orf1	3.22683333333333
FAM107A	0.574357142857143
EFNA3	0.31425
P18SRP	0.114
CAMKK2	0.26825
KIAA0649	-0.02675
NES	-1.93833333333333
HS6ST3	2.954375
PON2	-1.151
TCP11L2	-0.6625
CLEC4A	2.42725
PRR12	0.5705
MLXIPL	-1.4038
C2orf50	-0.184
ZNF28	0.8225
ENC1	0.770333333333333
MAP2K1	-0.113125
FKSG2	0.02925
KIAA0430	0.76525
PTP4A1	-0.766555555555556
GPR156	0.9415
GTF3C6	-0.28375
UBR2	0.2457
LOC388272	-1.14575
MAK	0.402333333333333
ACOT4	3.4925
STC2	1.15841666666667
PIGW	-1.000375
SAE1	-0.031125
COL6A1	1.42286363636364
OAZ1	0.451833333333333
STMN4	0.361666666666667
EDG3	1.818
SGCE	-1.40466666666667
IL11	-1.803
PRSS8	2.109625
YIPF5	1.21933333333333
WNT4	2.741
CSN2	0.384833333333333
TCF7	-2.87675
TDO2	3.45175
SAMD9	1.816625
S100A7A	0.118
MMRN1	1.05666666666667
GKAP1	0.3895
AKR1C3	-2.639
RNF19A	0.7605
GMDS	0.85775
YKT6	-0.291625
SPARC	2.4786
C12orf31	-0.2675
UBE2V2	0.0593333333333333
FBXL18	-0.513833333333333
KIAA0460	0.56075
ADAM22	-0.53925
SERPINC1	-3.42575
KCTD21	2.1965
MYOHD1	-1.12825
ZNF37A	0.111666666666667
GTF3C1	0.109
CTSZ	2.70225
PRNPIP	-0.17125
DRD1IP	0.1465
NR1I2	-2.36766666666667
ZNF266	-0.0417
SPAG4L	1.0405
COX4NB	-0.10625
SAPS1	0.5755
APOA1	-3.528375
TATDN1	-0.3475
C10orf82	-2.55025
KPNB1	-0.825
FOXO3	1.26258333333333
CRYBB2	-1.2665
ZBTB5	-0.0238333333333333
SLC25A38	0.04975
DCTN2	0.428333333333333
IFT20	0.86675
CTHRC1	3.4325
C1orf31	-0.541
UHRF1	-0.131125
GPC6	0.2595
C10orf54	1.538
MCF2L2	0.193833333333333
WNT9B	0.1155
OLA1	-0.092875
FAM120B	0.33175
TTLL10	0.1555
CYorf15A	-4.105
RELN	-1.9642
SCN2B	0.436416666666667
MFHAS1	-0.29225
NKX3-2	0.309666666666667
RASGRF2	0.2575
SSBP1	-1.66933333333333
KPNA6	0.0187857142857143
LOC389118	-0.035
HS3ST4	-1.46244444444444
SUPT7L	-0.28475
FLJ32658	-1.50725
IGFBPL1	-0.32525
KIAA1641	-1
SHKBP1	0.362166666666667
CSF1R	4.31425
NAGK	0.999
MYL2	1.46925
HIST1H4C	-0.9195
TOMM7	-0.860875
ADAMTSL3	2.0262
TNFSF14	-0.26925
PRRT2	-0.70425
VTA1	0.105125
AOAH	3.33033333333333
CRISPLD2	1.63542857142857
PNN	-1.3055
TA-NFKBH	-0.1945
ESPN	1.10875
RBM43	0.6985
KIAA1267	-0.489375
DDX3X	0.566555555555556
KIAA1576	-4.53725
PLXDC1	4.5115
FLJ25801	-3.9665
HNRNPL	-0.809
RUNDC3A	0.197666666666667
CASP12	0.7685
SH2D5	-1.31575
RPL26L1	-0.144
OR51A7	0.036
HDC	2.239
C2orf16	-0.408833333333333
SYTL3	1.78825
GOLGA4	0.5456875
NOTCH1	-0.062
ATPAF2	-0.3465
ECD	-0.16975
SSX5	-2.20216666666667
SNAP91	-1.20825
OCA2	-4.92525
PNPO	-0.608833333333333
DAPK1	-0.102166666666667
PINX1	-0.990166666666667
SELENBP1	1.766
NEK3	-0.246916666666667
TMED4	-0.831428571428571
SSTR4	-0.1995
FOSL1	-2.2362
CD40LG	0.801
CES1	-1.62191666666667
DCI	-0.398666666666667
B3GAT3	-0.149666666666667
STK17B	0.34125
CNTN6	0.50175
CYP3A4	-1.75533333333333
MBOAT2	0.375857142857143
PISD	-0.496875
USP1	-0.52275
PYDC1	1.49216666666667
CENPM	-1.685625
SAR1B	0.03175
TTC7B	-0.58425
DP58	-0.152
GPC1	0.8555
RBL1	-1.6735
TMEM137	-1.538
TOB1	2.9465
TCEAL1	2.66733333333333
CENPF	-0.972090909090909
C6	1.82866666666667
PRSS1	-3.1485
PPIL6	1.09966666666667
C6orf124	-1.2715
ODZ4	1.88933333333333
SNCB	-0.091
NDUFB9	0.11975
CNOT6L	0.265666666666667
S100A9	0.854666666666667
TRIM50	-0.5615
KCTD1	1.4963
WDR63	0.1125
SPEF2	2.666125
RNGTT	-0.361666666666667
CXorf22	0.156
KCNK16	-0.29575
CEP250	-1.529625
ATPBD1B	-0.532
KCNJ2	3.237
MT1B	1.1675
ZNF684	-0.15
SLC4A1	0.25925
PDHA1	-1.088
ZNF492	-1.00375
TKT	-1.33325
BYSL	-0.360625
RNF38	0.3045
AHDC1	0.8365
KLHL2	0.91625
CMTM8	1.983
DMP1	0.1365
HERPUD2	0.00325
CRTAM	2.24066666666667
ZNF572	-0.937
TMEM16J	-0.138
HSD17B2	-3.706
UBE2G1	-0.2365
AHSA2	-2.9415
PELI2	-1.1075
TPX2	-1.315625
ATP9B	1.13166666666667
DAZAP1	-0.056
HMGCS2	0.936333333333333
C17orf38	0.6185
B9D1	-1.561875
NKX2-5	-0.963
KIAA1276	0.72075
LILRB2	3.5525
CSTF1	-0.475
BTN2A1	0.115666666666667
C15orf48	5.1585
IGF2BP3	-4.0375
FAM113B	0.4625
HRG	0.30925
ZNF131	-0.69675
USP47	1.23292857142857
CCDC88B	-1.177625
HCN1	-0.83975
HTN1	-0.447
SYCP3	-0.475
C13orf23	-0.8354
PAPOLA	0.3685
AATK	-0.1952
MSH3	-0.118166666666667
NDUFAB1	-0.81525
ITLN2	-0.0298333333333333
BAK1	0.564333333333333
MRPL45	0.428666666666667
MTNR1B	0.1484
LOC645843	0.05
SPECC1L	-0.12775
PGCP	0.7065
SPN	-0.735
GPR143	1.64533333333333
ZNF576	0.119333333333333
TMEM39A	0.3382
ATP5D	-0.2795
MAGEB3	-1.7795
RPS5	-0.908166666666667
ANP32E	-1.32035714285714
MTMR1	0.7085
YEATS4	-1.555
SYNGAP1	-0.128
PCOLCE	-0.194166666666667
MNS1	0.96775
PCYT2	-0.221666666666667
ZNF182	-0.8515
LAX1	1.9255
SPPL2B	0.5048
ELOVL5	-0.1962
PCDHAC1	0.3185
B4GALNT1	-1.40683333333333
BLOC1S2	1.1575
ZNF673	-1.4221
ARHGAP21	-0.9985
IRX5	4.136
LRFN5	-0.804666666666667
FAM7A1	-0.91825
RAB19	0.6975
GINS1	-1.66625
ITM2B	1.207
PAPSS2	1.06583333333333
OR5BF1	0.305
ACSL3	0.640875
KIAA1919	-0.226916666666667
GLT8D2	3.12525
UTRN	0.997357142857143
CNN1	1.63475
HISPPD2A	0.204166666666667
SDAD1	0.05625
SIGLEC9	1.8395
RPL35	-0.451785714285714
C22orf26	0.105
IMPDH2	-0.4575
WDR69	-0.93975
SEC14L5	-0.283
CLTA	0.219
RP11-529I10.4	0.46725
GPR37L1	0.197666666666667
OGDH	-0.297083333333333
ASB13	-0.7125
ZFP14	0.67975
ZCRB1	-0.127833333333333
KPNA3	0.525
HSPA1L	1.25325
RHOC	0.832
LOC554175	0.21575
PPP3CA	1.0576
SLC1A7	-0.5655
ZNF529	-0.495
RBED1	0.72825
DDB2	-0.746
FLJ11286	1.22983333333333
SPATA1	0.497
MKNK1	0.955666666666667
DYSF	1.1755
ALKBH2	-0.5225
NKD1	-2.47666666666667
C1orf174	-0.4155
PLEKHO1	0.776666666666667
ASB10	0.0475
RING1	0.4325
NPC2	0.7965
AVPR1B	-0.671
YTHDF1	-0.0731666666666667
LMAN1L	0.5025
GSG2	-1.7415
CEP170	-0.4967
RPS4Y2	-5.4535
MSH6	-0.5755
HECTD2	0.173833333333333
ZNF556	-3.7595
PLEKHC1	-0.57
AIRE	0.220666666666667
BCL2L10	1.0125
LMOD3	0.00516666666666666
ZBTB8	0.9629
FOXA2	-3.5941
SLCO2A1	1.835
C3orf46	0.192
PRDM16	-0.628666666666667
TMEM98	-0.233
FRMD5	-1.367
PDE6C	0.7925
C1orf216	0.605833333333333
EP400	-0.334142857142857
PTK2	-0.0730833333333333
RNF217	-0.05525
NDUFA8	0.153
ZFAT1	0.63175
LAMP3	2.13466666666667
GLTSCR2	-0.726125
NPW	-1.864
LLGL2	1.0918
PPM1K	-0.715166666666667
C20orf177	0.013
KIR2DL4	0.3033
NFKB2	1.16
C21orf122	-0.660333333333333
HESX1	0.0315
GPR114	0.643
SLC25A35	-0.878
GNAT1	0.437
ORAI3	0.20425
FAM76B	-1.392875
TMEM99	-0.7122
TRIM29	-1.1636
CDS1	3.291
RHEB	-0.8012
C4orf27	0.2755
RAB3A	-0.12725
OTUD6B	-0.5765
GPD1	0.779
CDH15	-0.748333333333333
NPM1	-0.864
TMEM117	-0.31125
PRPS2	-0.29125
GCK	0.072
ADRA2A	3.33516666666667
TSPYL4	0.560166666666667
TASP1	-0.0115
WDR19	0.316
C10orf38	-1.58325
PDE4C	-0.5525
FYB	1.01391666666667
C1orf55	0.0521666666666667
PPFIA3	-0.88475
RAD18	-0.87125
C12orf44	0.3545
CRYBA4	-0.5525
HVCN1	1.16175
TAF10	0.135
C16orf48	-0.419
DEPDC5	0.0578333333333333
LTBP1	-2.205
MAPRE1	-0.111375
FGF8	-1.189
C3orf52	2.350875
SENP7	-0.438833333333333
LRRK2	1.229
RUNDC2A	0.288166666666667
KIAA0355	0.3725
CPEB1	-2.124
PPEF2	-0.0215
ABI2	-0.515666666666667
KIAA0317	0.358125
ATF1	-0.9425
DYNC1H1	0.693375
DIP	-0.00824999999999999
TMEM33	0.517166666666667
POLDIP3	-0.19125
C7orf24	0.87975
GPR171	2.687
CDC6	-2.41966666666667
PLD1	-0.911
ITFG2	-0.5692
NDUFC1	0.25575
AKNA	-0.67025
NBR1	-0.07775
PKHD1	0.831
HPS4	-0.8257
MAFA	0.76925
ULBP3	0.34425
DIRC1	-0.4805
IMMT	-0.29925
C22orf13	-0.01625
CEL	0.2415
MARK3	0.11125
ADAMTS2	1.93183333333333
ARPC3	0.577666666666667
TMEM10	0.0575714285714286
NPHS1	0.0485
BRD8	-0.056
WDR12	-1.48525
IDI2	-0.00462499999999999
HOXD13	-1.455
OR8G2	-1.11525
SLAIN1	-3.158
GABRQ	0.2185
NR2C2	-0.63175
NKTR	-0.6751
TLE2	-0.0745
KIAA0892	0.858333333333333
AURKA	-1.72454545454545
GPRC5C	0.0581666666666667
TBC1D9B	-0.049125
PNPLA6	0.205333333333333
AP3B1	0.39
NAG	0.4855
C11orf68	-0.36475
AKR7A3	-0.27075
AHCYL1	-0.472833333333333
COP1	0.645
RPP14	-0.257
PCDHB18	-0.00375000000000002
CDH24	0.927
KRT17	-0.7641
LACTB2	-0.9035
DDX24	0.4007
PHACTR1	-1.93916666666667
SLC35E2	-0.2235
LOXL1	0.02425
IQSEC2	0.48775
RGSL1	-0.808
PCDHGC5	0.73
MEGF10	0.201375
PRRX1	2.13816666666667
ASTE1	0.769333333333333
C6orf159	-2.4295
MYOD1	0.841
GAA	0.5335
ZNF747	-0.0575
KLRC1	-1.612625
IL1RL2	0.222
GDF9	-0.73975
GPR119	0.7565
TRAF2	-0.2305
HCK	3.81433333333333
BMP6	-2.7045
IL8RA	0.699833333333333
FLJ35848	-0.852
EFHA1	1.33125
CDSN	1.74566666666667
C14orf54	0.0483333333333333
LSM3	-0.331
ZFP41	0.8075
C9orf126	-1.55883333333333
VIT	-3.487
SPCS3	-0.54425
DEF8	-0.3469
CHAF1A	-1.47266666666667
C1orf165	-1.866
ZFPM2	1.112
FTH1	1.03175
SLC35F1	-1.638
YWHAH	0.53175
C17orf66	0.386
ADRB1	-0.719166666666667
FOXL1	-0.101
RG9MTD3	0.131666666666667
UMPS	-0.05825
MGC13008	-0.155
KIAA1161	0.745
CCDC77	-1.53775
C12orf65	-0.8843
COG4	0.0471666666666667
RCP9	-0.29475
RP4-692D3.1	3.49616666666667
CDC2L5	0.19675
MGC7036	-0.7735
DNAJC11	-0.25875
GDF2	0.0583333333333333
TIMM17A	-0.11375
HNRNPA0	-0.5215
OR2H1	0.2475
PCBP1	-0.153375
COL23A1	-1.85575
LRRC2	-0.312357142857143
NSD1	0.434642857142857
FLJ37078	-1.433375
WDR91	-0.811
TMEM179	-0.04075
DSCR10	0.724
CNDP2	0.6579
FYN	-0.61
BEX2	-0.977
KCND3	-0.121333333333333
YPEL5	1.715125
LRRC42	-0.540833333333333
C17orf45	-1.407875
ZNF649	1.4301
LOC150763	0.016625
COL5A2	3.447
CNGA2	0.758
ELA2B	-1.2065
RAB9B	0.34475
FAM100A	0.37725
NAIP	-0.259428571428571
MYOZ2	-1.02125
SPATA12	-0.4575
XRCC4	-0.6425
CYB561	2.1072
CHST10	-0.242
BAI1	-1.04016666666667
BRSK1	-0.878833333333333
C17orf89	-0.370375
PDE6H	-0.717
FLJ20309	0.7204
MAP7	1.6405
SCN4B	0.29025
SPAG9	1.007875
SERTAD1	1.24666666666667
FLJ21963	-2.18175
ANTXR1	1.5025
TMPRSS13	2.96266666666667
ETV7	4.2225
DGAT1	0.513166666666667
NKIRAS1	0.201666666666667
TAC3	-3.9015
CORO1C	-0.339666666666667
