Hybridization REF	TCGA-A1-A0SJ-01A-11R-A084-07
PREX1	2.592
SLC25A45	-0.55425
MAPKBP1	-0.2991
CPE	2.2816
GNB1	-0.51475
CXCR6	1.503
TRIM46	-0.14225
C16orf3	0.446
HPSE	-0.15475
TIGD3	0.813
SPG3A	1.4205
LCAT	-1.36983333333333
ST6GAL1	-0.829555555555556
POMC	0.92775
FLJ36031	-0.351166666666667
NSMAF	-0.305666666666667
SKIL	0.494
ADSS	0.790166666666667
HMGCS1	-1.291
POLR3F	0.312833333333333
RAB10	0.2655
ZNF277P	-0.636
ZBTB7B	0.19775
DHRS1	0.68875
ABCC13	-0.157428571428571
CNOT3	0.0065
NFKBIA	2.30075
GAK	0.0713333333333333
SFT2D2	0.2585
HOXA6	-0.194
CRTC1	0.474875
LY6D	-0.351666666666667
C20orf72	-0.4795
CPT1A	-0.06925
LMO1	-1.9365
EIF3I	0.1735
PRB4	0.69925
MCM3APAS	-2.236875
C20orf132	0.0987
FOXF2	-2.278
S100A12	1.886
MLH1	-0.615666666666667
ACTN1	0.4126
MRPL36	-0.335333333333333
C20orf106	0.028
FBXO6	1.63583333333333
MKS1	0.0151666666666667
CX3CR1	-2.3945
PDE1B	0.8995
PLP1	-2.98675
KISS1	0.329166666666667
C14orf2	-0.541
TBC1D3P2	-0.76825
COMMD6	0.7762
ANKRD7	-1.3875
PTCHD1	-1.80725
NARS2	1.7085
DOCK7	0.115
FAM127B	0.313625
LOC390243	-0.358833333333333
N6AMT2	1.0155
ZNF391	-0.5425
DNAJB14	0.736166666666667
WRB	0.675875
BPI	-0.179416666666667
TTC4	-0.357166666666667
FAM10A5	-0.3265
GOT1L1	-0.103125
MAGED1	0.268375
RESP18	0.04475
WFDC6	0.29125
MT2A	0.1945
C11orf56	0.022
KIAA1432	-0.28
ROR1	-1.17725
HSD17B14	0.7435
ZFAND2B	-0.24975
SAMD4B	0.5595
HEXA	-0.094375
HNRNPU	-0.0576818181818182
USP39	-0.219125
NRD1	-0.4735
R3HDML	0.19275
FLT4	0.503
OMG	0.317
OR52N4	0.4045
LOC399818	0.239
ELA2	-2.12475
VENTXP1	0.069
RFC5	-1.198
OR52L1	0.608
PAX5	0.1915
FBXO2	2.74425
GMEB1	-0.3065
AKT3	-0.187666666666667
CRB1	-0.315833333333333
CTTN	0.9185
UTP15	0.469333333333333
HSBP1	0.876416666666667
PHF11	1.48
NDEL1	0.0578333333333333
USP8	-0.03575
BAIAP2	0.4619375
SI	-0.0882
ARSJ	1.10266666666667
BAAT	-2.63875
KCNS3	2.52816666666667
LOC126147	-0.207166666666667
TMEM37	0.61575
C1orf162	3.30466666666667
MBD1	-0.2015
ITGAL	0.0181666666666667
WDR73	-0.923
GKN2	0.160333333333333
ARFGAP1	0.421625
SLC5A8	1.25416666666667
ZBTB40	-0.0821
CYP4B1	3.67966666666667
LYPLAL1	-0.90125
CHST3	-0.7075
MAP3K9	0.382
BTAF1	-1.84566666666667
TFAP2E	-0.3415
RBM35B	1.2765
LOC441251	-0.648166666666667
ANKRD25	-0.561333333333333
UQCRC2	-0.2405
MAEA	0.694166666666667
HYAL1	-2.3226
RNPEPL1	0.0218333333333333
CPSF2	-0.367625
PSD3	-1.3783
ABCA13	0.372
AGR2	3.100125
GBX1	-0.666
HDLBP	-0.1075
ACY3	-0.90575
HECW1	-0.50625
ZNF519	-1.68825
HOPX	3.6425
ZNF304	1.891875
OR12D3	0.243
FKSG43	-0.02575
METTL1	1.344625
MFSD3	0.2489
PSPH	-0.327
CLCA3	0.2315
DARS2	-1.07966666666667
CDC25A	-1.75483333333333
BAIAP2L1	-0.89975
B3GNT5	-0.943875
USP29	-0.065
ARHGEF10L	0.9242
ATOX1	0.010375
ADAM30	0.704
DNASE1	0.366
STT3A	0.259083333333333
RAB6IP1	-0.35
PTN	2.0844
C1orf106	-1.10746153846154
HECA	1.5765
RNF122	1.13075
SLC22A18AS	-0.651666666666667
GNG8	0.351166666666667
ELP4	-0.3305
FAM65A	0.298333333333333
RPL10A	-0.545333333333333
IRS4	0.4085
MACF1	0.7806
SEC24D	0.03575
LOC374395	0.46075
TGFB2	-0.522125
MDFIC	0.378875
CHRNE	0.289666666666667
PCMTD2	1.472
ATP6V0D1	-0.0113333333333333
MTA2	0.72725
LZTR1	-0.497833333333333
RAP1A	0.197666666666667
AXIN1	-0.6265
POLR1C	-0.38875
TRIO	0.0214166666666667
PLXNA4A	0.479333333333333
C5orf33	-0.47725
DEPDC1B	-1.867625
ZNF473	-0.1335
MTM1	1.121375
GPR107	-0.208
CSNK1A1L	0.705166666666667
FLJ14154	-0.0515
NLRC4	3.076
ENPP4	0.815666666666667
PADI3	-0.1685
RNF170	0.539375
CG018	2.24766666666667
C16orf7	-0.293
KCNE1	0.6635
NRM	-1.09866666666667
SLC37A3	0.101857142857143
TPD52L2	0.9995
UNC5B	0.985
C12orf12	-0.358
SDHB	-0.2895
CLRN1	0.32175
NUDT10	0.555833333333333
UGT3A1	0.418875
FBXW8	-0.993625
RHOF	-1.294875
PTPLAD1	1.241
MYO3B	-0.86425
DERA	-1.28925
TPP2	-0.2945
C19orf53	-0.439833333333333
GINS3	-0.5225
ST6GALNAC5	-0.47
CHSY1	-0.356
MGC15705	0.06
GPR83	0.2765
EXT2	0.350375
DOLK	0.29225
TUBAL3	-0.78725
ACVRL1	2.0036
ABL2	-0.724416666666667
C14orf156	-1.02
PTPRZ1	-3.2605
DIP2C	0.958625
LAMP1	1.46675
RXRA	-0.2057
MAP3K5	2.175
ALKBH1	0.7355
PDLIM7	-0.52875
ARL14	-1.103
SNIP1	0.100833333333333
TIMP3	2.50225
RGS3	-0.282833333333333
SPAG16	0.3358
ABHD4	0.534
ARHGEF12	0.226666666666667
GLUD2	-0.0085
RAC2	-1.0423
UAP1L1	-0.9585
SLC18A3	0.3965
YOD1	-0.966166666666667
RALY	-0.34475
HMOX2	0.6225
DGKH	0.3055
DBNDD2	2.5805
YIPF4	0.625625
THAP10	-0.10225
ZNF513	0.37575
HAGHL	0.201333333333333
ITGB4	1.22383333333333
CCDC141	-1.406
YTHDF3	0.83125
C5orf28	1.02975
RPL7L1	-0.831
TMEM30B	1.98321428571429
ANKRD35	1.917
DUOXA2	-0.16275
TBC1D5	0.209125
DFNB59	-0.5375
HRH4	0.39425
MYO6	1.3895
DNAJA4	1.741375
RBM24	1.95675
CEACAM20	-0.739
RBM23	0.0627142857142857
NGFB	0.2895
C1orf63	-1.938
KRTAP7-1	0.902
PERLD1	1.392
NPB	1.834
C17orf59	0.9209
HSPBAP1	-0.97925
SLC15A4	0.515125
PRTFDC1	-0.629
OSMR	-0.425
CYSLTR2	0.058
C19orf25	-0.3904
KIAA1797	-0.6915
NLRP6	-0.0125
FAM105B	-0.0634
SCRN2	-0.258833333333333
LRRC58	-0.6405
RNF17	0.193
NEIL3	-2.0795
FAM137A	-2.414
SKP2	-2.5965
PARVA	1.13758333333333
PKLR	-1.461
RNF34	0.13575
A3GALT2	0.215
C12orf50	-0.197
SUNC1	-1.40225
FAM102B	0.1085
CCT2	2.46475
LRRC37A2	-1.119
ARF4	0.6155
SIKE	0.088125
C8orf48	1.4225
MBTPS1	0.625928571428571
GPSN2	-0.3235
NCF2	2.002
SLC12A6	0.0748333333333333
MRPL48	-0.29275
HMGN3	-0.537833333333333
LRRC62	0.75725
PAX9	-0.561125
FAM55A	0.003
C20orf42	-1.46316666666667
SCML2	-0.879333333333333
BCL9	0.13875
FAM40A	-0.4345
C9orf41	-0.737166666666667
ZNF774	-0.312
LETM1	-0.4505
PLXNB1	-0.0793333333333333
NIPSNAP1	-0.87375
USP10	-0.10625
F9	0.2975
LIPE	3.46975
CNGB3	0.556
C12orf52	-0.52225
PI4K2A	0.18075
MED8	-0.219625
STAT4	1.1969
FGD4	0.824833333333333
RNF145	-1.886
WDR32	-0.1743
CLDN2	-0.204
TCEAL8	0.39775
ZMYND8	-0.1816
PDXK	-0.5123125
GATAD2A	-1.15475
PTGES3	-0.8655
CCM2	-0.43125
TAP1	0.86275
ZNF670	0.86575
ETS2	0.306
C6orf166	0.293166666666667
PRMT2	0.519
OR4B1	0.213
INTS8	-0.676
CCDC102A	0.02225
CCDC83	-1.32433333333333
ITGA1	0.3942
EPHA5	-1.7712
FAM24B	-2.54016666666667
TSGA10	0.8935
HAL	-1.81566666666667
MYOT	0.8795
SPACA3	-0.06725
BCL2L2	-0.492833333333333
CUGBP2	0.5825
CCNB3	1.424
RNF113B	0.433
MERTK	0.17425
BAG1	-0.309
VPS36	-0.65375
ORMDL3	0.7424
C1orf190	0.523
ZNF625	-0.60475
CORO2B	-1.47075
ALOX15	-0.5145
CST1	2.161
NUPR1	1.36866666666667
CCL7	0.84125
SMCR5	-2.3895
DSC2	2.6375
RBMS2	0.036
GRIK4	0.5765
TRIM65	-0.3389
TMPRSS6	2.00378571428571
TP53INP2	-0.6975
GLB1L	0.197333333333333
LOC388284	0.453333333333333
PUS1	-1.25178571428571
BCL9L	0.1215
OLFM1	-0.0273333333333333
RET	1.86575
MASTL	-1.25766666666667
ALX3	-0.004
IL1RL1	0.448666666666667
ZNF765	-0.5824
C14orf138	-1.00775
SNX10	1.09333333333333
TAC4	0.379
C1orf64	1.802375
POGK	0.183125
MAPK9	0.86175
ZNF366	3.52475
C8orf79	2.2444
CLDN7	3.033
OR5AT1	0.6005
TRIM37	-1.888
LRRC25	1.97
GRHL2	2.5258
TEKT3	0.99125
LASS5	-0.401333333333333
ABCC4	-1.76583333333333
DLG3	0.792625
VGLL1	1.107
ZFP36L2	2.11966666666667
MFRP	-0.115166666666667
KIAA1799	0.04375
FLJ44379	0.343
PCNX	-0.4675
ANXA9	1.266
CYP4V2	1.4478
PIK3C2A	0.44425
SRR	0.5055
NOL3	0.274
IFITM2	0.913
ARNTL2	-2.414
ZNF595	0.67875
NLRP13	-1.7525
ASPH	1.21675
CPA2	0.238
PVRIG	-1.46
LEPR	0.687333333333333
C16orf42	0.199333333333333
SH3BGRL	2.26775
FAM77D	0.557333333333333
FNDC7	0.3265
C9orf6	-0.7095
NOTCH2NL	2.27916666666667
PGBD1	-0.325
SYNGR2	0.237166666666667
PITPNA	-0.58275
PRPF4B	-1.0386
SLC43A3	-1.70485714285714
NRBP1	-0.104
SLC25A22	0.14375
ILK	0.04325
SLC22A8	0.623166666666667
MRPS7	0.250375
PITX2	-1.856
FABP3	-0.61825
OR1L1	0.173
LOC728215	-0.4325
BLID	-1.563
KIAA1217	2.985
TFPT	-0.24775
AP4B1	-0.66575
VBP1	-0.50275
OR1K1	0.2685
MORC3	0.5545
BHMT2	1.02616666666667
C3orf10	0.68175
FZD7	0.875
WFDC10A	-0.4155
PMS2CL	-0.37875
CCDC32	0.812
FA2H	-0.249
ALG13	0.7105
TTLL7	-0.8448
SPOCK3	-0.29625
SLC13A2	0.315
AIM1	2.0265
GPRC6A	-0.0905
EGR2	3.14575
MED11	-0.057
WWC1	1.89925
SH3GL3	-3.42375
RIF1	-0.731785714285714
PRLH	-0.268
VLDLR	-1.969
DBT	0.27075
C21orf63	1.218
CGGBP1	-0.141625
KRTAP12-2	0.151
TADA3L	-0.5315
ZBTB16	4.17925
PDGFB	1.9395
RFX1	0.22775
UQCRB	0.1073
LOC133874	-0.0885
HPS3	-0.332
LGALS3BP	1.3944
DKFZP564O0823	3.75178571428571
MRFAP1L1	1.480375
HOXA10	0.713333333333333
NGB	0.25
KIF21A	-0.447384615384615
IFLTD1	0.484
LZTS1	-0.619
ARHGEF3	0.76375
RHBDL3	-1.9505
CSNK1G2	-0.744166666666667
ChGn	-0.505
KIAA1244	2.3065
GABRB2	0.1935
MGC72080	-0.6805
CD27	3.361
EGLN1	-0.5642
PEX13	0.3505
RWDD3	-0.24525
RNF12	-0.605333333333333
GRIN2B	-2.099
ADAMTS14	-0.886875
DYDC2	1.167
ATP6AP1	1.3983
NR1H2	-0.228
PDK2	0.53625
C3orf17	-0.5635
SLC38A2	2.00914285714286
SLC25A29	-0.167
C15orf29	0.58575
ADAM9	0.580916666666667
TMUB2	0.473875
GPR176	-0.3135
AGK	-0.522
MCCD1	0.409
NDUFA4	-0.1155
TMEM146	0.2925
DUSP1	2.766125
UNQ6975	0.9035
EMX2OS	2.7925
INSM2	-0.12525
LUZP4	-0.45575
SETD6	-0.18575
P2RY2	2.22475
SLC45A2	-1.656
RABGAP1	-0.0681666666666667
UBXD5	-0.19625
GPRC5A	0.6784
PAK3	1.18583333333333
LOC63920	-0.48425
TGFBR1	0.7061
KRTAP6-3	0.2735
SFMBT2	0.3805
CDC42	0.53475
C11orf35	0.79
TTLL2	-0.235666666666667
UACA	0.5135
CD97	-1.676
SETD5	-0.34275
NINJ2	-0.457
PTER	1.63883333333333
POMGNT1	0.2835
KRTAP4-2	-0.084
ECGF1	1.563125
HRB	-0.286545454545454
ATP1B2	-0.1803
LOC400506	-0.9185
COL4A3BP	1.60125
C6orf97	0.98425
GRHPR	-0.1965
TAS2R1	-1.013
SEMA7A	-1.01375
EDF1	-0.27425
ODF2L	0.261
PCID2	-0.3775
GTF2H4	-1.81033333333333
ZCCHC3	-0.3995
CGB2	0.122333333333333
NEUROD1	0.13025
C20orf75	0.2975
RP5-1054A22.3	1.86683333333333
IFNA5	0.2575
ZNF134	0.6345
MGC119295	-1.3049
ZSWIM6	0.710125
SMEK1	0.41
PCGF2	0.6295
C1orf102	2.409
CYP2A13	1.259
KCNH6	-1.2076
MDM1	2.7227
ALDH7A1	1.1445
C9orf75	0.226
VDAC3	0.23375
OR51T1	0.051
EIF3F	-0.7765
KCNJ10	-0.6615
LENG8	0.02875
EDEM2	1.21308333333333
CCNJL	-0.624
DHX37	-1.3075
CRYGN	0.263
AATF	0.072625
ZNF630	1.924125
E2F5	0.462
WFDC13	-0.76425
FTSJ3	1.64866666666667
C4orf33	0.25725
LHFPL4	-2.70575
C19orf56	-0.41975
SMAD4	-0.041625
AFM	-0.682333333333333
G0S2	-0.367
FCHSD2	0.5143
RRP1B	-0.8536
EEF1B2	-1.05066666666667
STAT6	0.511
ZNF195	-0.61075
GNL1	-1.154
ZNRF2	1.29266666666667
PER3	-0.705125
ASB16	0.08375
C10orf10	3.05271428571429
ADCY8	-2.87083333333333
C9orf58	-0.204333333333333
ARMC10	-0.293833333333333
PSG1	2.643
DHX34	-0.33075
VARS2	-0.7
NFIC	0.331
ITPR2	0.98475
AGXT2	0.0383333333333333
OR6K3	0.237
H2AFZ	-0.4465
MLLT3	-0.214
COX4I2	1.82875
CCNT2	0.004
PLK4	-1.665125
NUMBL	-0.4825
MED16	-0.544
PLEKHQ1	0.7235
GOSR1	0.730388888888889
BTG4	-0.01025
RPL30	0.38875
IGSF5	-0.217
IGFL2	0.924833333333333
ELMOD2	1.1595
SHC3	-1.38966666666667
HAVCR1	-0.2005
DYNC2H1	-0.31625
RNF5	-0.364666666666667
C2orf7	-0.289
NLF1	0.956
KLHL25	0.31625
LRP10	0.7158
KRI1	-1.1565
PUS7L	-0.5905
MGMT	1.48025
HOXD1	-0.311666666666667
CSH1	0.2875
ATG16L2	0.09325
FLJ44635	0.391
CHODL	0.88925
EXOSC8	-1.32925
SLC28A1	-0.082
MYO7B	-0.622
SEH1L	-0.7521
MTNR1A	0.498333333333333
TSPAN5	0.799666666666667
CDC45L	-2.98416666666667
AMIGO1	0.845
ATAD3A	-1.220125
OSGIN2	0.522333333333333
PDIK1L	0.834
DARC	4.18275
PIPSL	0.3955
SHMT1	-0.89425
CRISP3	0.46
POPDC2	2.21733333333333
ZRANB2	-1.48566666666667
FBXL8	0.4175
TRIP13	-1.46
EIF5AL1	-1.2425
POU5F1P3	-5.11516666666667
IL6	-0.423833333333333
CXorf38	0.268833333333333
IFNA16	0.1875
FBXL2	1.452
BRD1	0.41575
STATH	0.32775
FBXO44	0.901166666666667
MCCC2	0.38
CDC2	-1.0999
C5orf23	0.0695
IVD	-0.121333333333333
C10orf122	-0.80275
MSL3L1	-0.0305
MVP	0.62375
EPOR	-1.3584
ZMYM1	0.0321666666666667
BCL7C	0.5825
PSTPIP2	1.5896
LYPD1	-1.525
OR8G5	0.296
ZP3	-1.0875
BCAS4	1.60216666666667
EDG6	2.52925
ISY1	-0.7975
PRAMEF2	-0.4915
CUL1	-0.216875
RNF213	1.4611
CCRK	0.398
DHX9	-0.19025
C13orf29	0.05
NCKAP1	-0.216
MRPL43	0.771428571428571
XPR1	-0.34525
PKN2	0.927
PODNL1	0.3475
ZNF333	-0.140625
DALRD3	0.91675
OPN1SW	0.2635
BTBD6	0.4745
C11orf82	-2.625
OR5P3	0.0425
DUSP11	0.428
L1CAM	-1.3885
NEK11	1.97033333333333
OR7E91P	0.839
CNTN3	2.9747
CREB3L2	-0.0625
ZBTB37	0.158
KIAA1324L	1.14225
NDUFB10	0.455
NUDT2	0.0585
GTPBP8	-1.46225
CACNA1D	0.744625
PRKAA2	-1.1305
PRDM8	-0.2185
MGC16075	0.315
KRT14	1.58764285714286
PP8961	0.7735
MRPL18	0.1925
ABCG2	-2.6625
PACRG	2.88975
BBS2	0.76725
KREMEN2	-3.1545
FBXO21	0.7845
HNRPUL1	0.09575
GRB10	-0.115
CLSTN1	0.919625
LMAN2	0.7765
C17orf61	-0.11925
NIPSNAP3A	0.03925
INSIG2	-0.856333333333334
PCDHB7	0.783833333333333
STXBP2	-0.5215
CMAH	0.560583333333333
SEMA5B	-1.48525
ZNF155	1.05
COQ6	0.2305
PRPF4	-1.0915
TSPAN15	1.6195
VN1R5	0.42325
LATS2	1.242
SELK	0.83725
PGK2	-0.03
MS4A1	0.137
TYW3	-1.822
KRTAP5-1	0.79375
RCCD1	-1.27666666666667
BTN1A1	0.108
DDX28	0.5035
TMEM65	1.114875
LOC92345	0.657
TTC31	-0.539
WDR46	-1.1325
CHP2	3.79
LSP1	-0.105625
ZNF542	0.81375
EXOSC1	-0.63175
ARHGAP18	-0.188
LRRTM4	-0.665
MAOB	1.66775
CACNB4	-0.50675
MGC33846	0.584375
RANBP3L	1.741125
ATP5L	-0.31
ONECUT1	-2.15
NUDT9	0.41175
TMEM149	0.4035
STX17	0.03475
IGSF10	-2.47975
TMPRSS9	0.133
BMPR2	1.17441666666667
ALLC	0.50325
KLF7	1.09075
GCC1	0.1343
TIMM9	-0.63025
CDO1	2.65466666666667
MGC10701	-1.29683333333333
IFI6	1.64866666666667
FRMD8	-0.074
MGAT2	0.169
WBP5	-0.177
CNIH2	0.5075
KIAA0907	-2.533
KCNH8	0.0395
CTSG	-0.7045
GRIK1	-0.100333333333333
CUL5	1.50225
FRMD1	0.456
OR9A4	0.086
SYT6	-1.619125
FOXD4L2	1.056
ANAPC2	-0.809166666666667
OPN5	-0.315
TAF13	-0.2755
LYG2	-0.76875
GGNBP1	-0.2905
C11orf40	0.281
OTX2	-1.1635
REG4	0.022
EIF5	-0.32975
PALB2	-0.49225
SEPSECS	0.3054
RNASE3	-0.3585
TRIM49	-1.8345
POLR2K	0.7688
GPR42	0.055
C8B	-2.674
SASS6	-0.83875
PREB	-0.608333333333333
OR3A3	-0.1365
TUBA8	0.449375
IGLV2-14	-0.236
STIL	-1.78725
ANKFN1	-0.961666666666667
NME7	-1.32225
HOXC12	-1.0025
UBE2C	-0.235875
FHOD1	-1.060875
CDK2AP1	0.0451666666666667
OR6K2	0.49475
DHPS	-0.046
RPL5	-1.01291666666667
TRGV5	0.91
LOC541472	-0.1475
HCCS	-0.0203
DENND1B	1.112
LHX3	-0.236
OR5D16	0.5415
CXorf57	-1.71466666666667
IRF2BP1	1.00575
NDST2	0.803833333333333
LCE3D	0.4015
BOLL	0.591125
SYT3	-0.79725
PIH1D2	-1.0785
C20orf7	-0.584833333333333
IL1R2	1.742
SLAMF9	0.21
PPME1	-0.03675
PIK3CA	0.8905
TRAPPC1	-0.31975
COLEC10	-0.1675
SLC9A6	-1.155
PDDC1	-0.998083333333333
CCDC53	0.1495
GK3P	-0.23725
DAZL	-0.67475
BRI3	-0.192
SDK1	1.05925
CYP2C18	-0.024
IFI44L	2.343625
RPL3L	0.8125
FUT9	-1.34066666666667
KIFC2	-0.253
PMP2	-0.472125
SLC4A9	1.87
PLAG1	-2.15866666666667
MYCBP2	0.383666666666667
OR4E2	0.293
CCDC65	0.8165
C16orf82	-0.061125
ENTPD4	-0.2875
BRP44L	0.911875
PMP22CD	0.02275
TMCO4	0.898833333333333
KCNN1	-0.646333333333333
WDR35	-0.22125
CCDC80	2.9035
C3orf31	-0.8005
SLC7A9	-1.52325
TMEM190	0.15875
DBC1	-0.873166666666667
FADS3	-0.0933333333333333
PDZD8	0.0331666666666667
GRM5	0.385
AZGP1	4.0715
PEX3	0.6735
MED1	0.511142857142857
ATG4C	-1.18233333333333
HNRPH3	-0.98125
FAM109B	1.7955
C4orf17	0.2925
CA10	-0.76875
OPRD1	0.1835
CCL16	-0.8425
SACM1L	-0.34125
CST6	3.22725
CD63	0.710375
LGI1	-1.84875
ZNF784	0.70675
CRYBB1	-1.41
CX3CL1	0.7176
TOP2A	-1.36525
GYPB	-3.98633333333333
GADD45GIP1	-1.04975
FEN1	-1.3
IGF1R	0.577875
WDR72	-2.061
PURG	-0.348833333333333
DEFB126	-0.161
PKD1L1	-0.0166666666666667
CAV1	-0.7175
GNPDA2	1.3088
DGAT2	1.653625
NLGN1	-2.554
STRBP	-0.16875
HPRT1	-0.872166666666667
FANCI	-1.6
PSMA7	2.53225
DBF4B	-1.21216666666667
TTF1	-1.18
RAD54L	-2.469
ELOF1	-0.82275
PLAGL2	-0.578125
ZNF256	0.572
HMGCL	0.58975
MSI2	-0.1065
RPESP	-0.015
C11orf60	0.20875
ABCD1	0.59
ACAA1	0.4208
SPARCL1	5.48642857142857
IL6ST	2.818
ZNF319	1.18075
TMEM109	-0.2431
FAM90A1	0.0228333333333333
IL22RA1	-1.2025
ATP4B	0.16
TEC	-1.03116666666667
C7orf30	-0.8265
TXNDC2	-0.4685
ABCB4	-0.3895
KIAA1191	1.438625
C9orf38	0.1375
SFTPB	0.279375
CNTNAP2	0.366833333333333
FRK	3.1705
TBX19	0.326
CHD4	-0.33925
C6orf26	-2.38833333333333
MOSC2	1.2195
IKBKE	-0.25625
HIF1A	-1.1995
LOC595101	-0.193
RELA	-0.0508333333333333
TMEM16B	-0.2695
ABHD12B	-2.5235
TSEN34	1.602
KIF18A	-1.81625
TXNDC9	-0.3725
SPATA2L	0.436
SEMA4G	-1.255
C21orf91	0.009625
MATN1	-0.4865
KCNIP4	-0.136833333333333
TUSC1	1.74375
OR4C15	0.0755
ARMCX6	0.02575
WBSCR27	-0.990833333333333
OR52I2	-0.263
KIAA1604	-0.53275
DYNC1I1	0.323875
PPP4C	0.7505
SLC47A2	-0.9075
TREH	-0.23825
CD48	1.62883333333333
ST14	1.24016666666667
PKN1	-0.99575
SPON2	2.95675
XBP1	3.13133333333333
SFRS12	-1.16466666666667
EFCAB6	1.459
SELT	0.53175
SLC39A2	0.066
ERF	-1.0575
ARL3	0.92325
SURF6	-1.1856
MLLT10	-0.285190476190476
FLJ11171	0.970833333333333
TDGF1	-4.90016666666667
ERCC6	-0.87475
EIF2AK4	1.1005
BAZ1A	0.307333333333333
LRRN3	0.0316666666666667
TMC3	0.3985
EFTUD1	0.013
PTPRO	-0.161666666666667
CLEC12A	1.447875
ACBD4	0.651
ZDHHC14	-0.25775
OTUD7B	0.2535
ACTB	0.59
MSRA	0.523125
LCE5A	1.136
IFI35	0.07725
BSCL2	0.4015
ANKRD12	-0.212083333333333
CFHR2	0.4455
RGAG1	-0.437666666666667
HSFY1	-0.2955
SLC30A5	0.412583333333333
IMPG1	-0.3135
GPR109A	0.736
ZNF185	1.1835
IYD	1.185
NPCDR1	0.811
SERPINA13	0.722
HMGCLL1	-0.36925
NEUROG1	1.05816666666667
UBQLN1	-0.4739375
LIN37	0.968
SOCS2	-0.896
DSCR4	-1.781375
XKR6	2.1355
GPR142	0.5875
KRTAP13-3	0.983
CCDC15	-1.28316666666667
MOS	-0.3165
CD1E	-0.7015
OFCC1	0.0243333333333333
FAM83D	-0.3575
SRFBP1	0.1415
C9orf96	-0.7905
DHDH	-1.02875
CCDC90A	-0.8455
RABL3	0.17415
CD320	-1.44566666666667
ANGEL2	0.159333333333333
MRPL21	-0.8515
SMG6	0.0453333333333333
INSR	1.9015625
FLJ14816	-0.5785
GLRB	1.56016666666667
C9orf89	1.0385
CIZ1	-0.8115
URG4	-0.0301666666666667
LRDD	-1.9735
CBY1	0.5915
NFX1	-0.452875
MTERFD2	-0.542714285714286
C19orf23	0.3225
PGC	-2.188125
IER3IP1	0.5885
RASAL2	1.151
C1orf89	0.075
SYNJ1	-0.53675
NFKBIE	0.226
FLJ40125	-1.34616666666667
TCEB2	0.3182
NOG	-1.441
POLR2J2	-0.790666666666667
HLA-B	2.105
PCDHA1	1.179
PPP2R2B	-1.131
ARHGEF17	1.08466666666667
TCF7L2	0.948
CHD5	-0.271333333333333
ZNF431	-0.64825
TBC1D25	0.74425
ZNF800	0.585
SCUBE2	2.78981818181818
MYCBP	0.2435
GPX5	0.141
C6orf129	-0.623
QSER1	-0.5955
ULK2	2.0455
PIGO	0.162166666666667
NRCAM	0.465785714285714
SLC35E3	3.62475
CSRP2	-0.84925
HYPE	0.3455
MAPK15	0.078
MGC14327	-0.20075
TIMM13	-0.453166666666667
ZNF462	-1.24975
GBA3	0.3635
TEX13A	-0.0875
MCM6	-0.919
MTRF1	-1.54325
ABCA7	-1.75875
EIF4A2	-0.4835
ZC3H10	0.5634
RPGR	0.932833333333333
C20orf94	0.31625
RP1L1	-0.13275
GPR125	0.425625
USP22	-0.653571428571429
OR1L4	0.03925
MLZE	-0.17125
FLJ32065	0.66675
PTCD1	-0.451
CRTAC1	0.779
BXDC2	-0.8625
C18orf1	1.439
FAM107A	2.70364285714286
EFNA3	-0.93825
P18SRP	0.3526
CAMKK2	-0.2545
KIAA0649	-0.72225
NES	-1.13916666666667
HS6ST3	1.7395
PON2	-0.82675
TCP11L2	0.141
CLEC4A	1.279
PRR12	0.4215
MLXIPL	-1.0263
C2orf50	1.0175
ZNF28	1.3955
ENC1	0.631
MAP2K1	-0.269625
FKSG2	0.705
KIAA0430	0.80625
PTP4A1	-1.1855
GPR156	0.6415
GTF3C6	-0.448
UBR2	-0.1407
LOC388272	-0.18
MAK	0.223333333333333
ACOT4	2.98075
STC2	1.59575
PIGW	-0.46525
SAE1	0.2445
COL6A1	0.761863636363636
OAZ1	0.2095
STMN4	0.469
EDG3	1.29983333333333
SGCE	0.314
IL11	-2.516
PRSS8	2.045125
YIPF5	0.919333333333333
WNT4	4.417625
CSN2	0.227666666666667
TCF7	-2.28025
TDO2	0.58975
SAMD9	0.0073125
S100A7A	1.013
MMRN1	4.32666666666667
GKAP1	-0.289
AKR1C3	0.543375
RNF19A	0.37
GMDS	-0.82075
YKT6	-0.72325
SPARC	1.4963
C12orf31	0.043
UBE2V2	0.175833333333333
FBXL18	-0.542833333333333
KIAA0460	0.65025
ADAM22	-0.628875
SERPINC1	-4.41925
KCTD21	2.98125
MYOHD1	-1.642
ZNF37A	0.360166666666667
GTF3C1	0.157166666666667
CTSZ	2.394
PRNPIP	-0.717625
DRD1IP	0.4095
NR1I2	-2.51683333333333
ZNF266	-1.1995
SPAG4L	0.2875
COX4NB	0.153
SAPS1	0.596666666666667
APOA1	-3.370875
TATDN1	-0.0445
C10orf82	1.84725
KPNB1	-0.61425
FOXO3	1.5435
CRYBB2	0.8805
ZBTB5	-0.592833333333333
SLC25A38	0.046
DCTN2	-0.6765
IFT20	0.26225
CTHRC1	1.64525
C1orf31	-0.068375
UHRF1	-1.0689375
GPC6	-0.57425
C10orf54	1.724
MCF2L2	0.0258333333333333
WNT9B	0.030625
OLA1	0.332875
