Hybridization REF	TCGA-A2-A0CY-01A-12R-A034-07
TBX19	1.122
CHD4	0.274
C6orf26	-1.31783333333333
MOSC2	0.223
IKBKE	-0.24775
HIF1A	0.366166666666667
LOC595101	0.229
RELA	0.623
TMEM16B	1.6395
ABHD12B	0.2715
TSEN34	-0.14525
KIF18A	-2.167
TXNDC9	-0.731833333333333
SPATA2L	2.032
SEMA4G	0.1225
C21orf91	0.021375
MATN1	0.1155
KCNIP4	-0.0182
TUSC1	0.691875
OR4C15	0.171
ARMCX6	0.93825
WBSCR27	0.466333333333333
OR52I2	-0.299
KIAA1604	-0.8135
DYNC1I1	0.22175
PPP4C	0.2245
SLC47A2	-1.44266666666667
TREH	0.296
CD48	-2.22183333333333
ST14	2.3575
PKN1	0.73425
SPON2	1.65725
XBP1	1.14258333333333
SFRS12	-1.17133333333333
EFCAB6	1.22275
SELT	-1.09025
SLC39A2	1.741
ERF	-0.2945
ARL3	-0.07475
SURF6	-0.376
MLLT10	-0.217571428571429
FLJ11171	0.0861666666666667
TDGF1	-4.40333333333333
ERCC6	0.353
EIF2AK4	-0.339375
BAZ1A	-0.3555
LRRN3	-0.369833333333333
TMC3	-0.1225
EFTUD1	-0.37025
PTPRO	-0.778666666666667
CLEC12A	-0.80625
ACBD4	0.29475
ZDHHC14	-0.515125
OTUD7B	2.9885
ACTB	-0.00637500000000002
MSRA	-0.40825
LCE5A	1.91
IFI35	-0.95225
BSCL2	0.360333333333333
ANKRD12	0.188583333333333
CFHR2	0.43575
RGAG1	-0.301333333333333
HSFY1	-0.612
SLC30A5	-1.16045454545455
IMPG1	0.971
GPR109A	1.256
ZNF185	-0.4565
IYD	0.0275
NPCDR1	0.913
SERPINA13	0.411
HMGCLL1	-1.2205
NEUROG1	2.037
UBQLN1	-0.9365
LIN37	0.6325
SOCS2	-4.187125
DSCR4	-1.677125
XKR6	-1.8175
GPR142	0.8965
KRTAP13-3	0.3695
CCDC15	-1.60966666666667
MOS	1.1035
CD1E	-2.6625
OFCC1	0.41
FAM83D	-1.558
SRFBP1	-2.3
C9orf96	1.337
DHDH	-0.65525
CCDC90A	-0.2075
RABL3	-0.3354
CD320	-1.01216666666667
ANGEL2	0.253666666666667
MRPL21	-0.1925
SMG6	0.235166666666667
INSR	3.0035625
FLJ14816	0.1545
GLRB	-0.7015
C9orf89	0.2605
CIZ1	-0.372625
URG4	-0.0675
LRDD	-0.766666666666667
CBY1	0.251666666666667
NFX1	-0.608875
MTERFD2	-0.950285714285715
C19orf23	0.752
PGC	-1.8575
IER3IP1	0.1454
RASAL2	1.43475
C1orf89	-0.78175
SYNJ1	-1.15
NFKBIE	-0.2265
FLJ40125	1.682
TCEB2	-0.3324
NOG	-1.1625
POLR2J2	-0.279833333333333
HLA-B	-0.49675
PCDHA1	-0.767
PPP2R2B	1.44725
ARHGEF17	0.698833333333333
TCF7L2	2.09671428571429
CHD5	0.590333333333333
ZNF431	-0.81925
TBC1D25	0.5535
ZNF800	0.4275
SCUBE2	-0.887454545454545
MYCBP	1.10933333333333
GPX5	0.4035
C6orf129	-0.0425
QSER1	0.0173333333333333
ULK2	2.703
PIGO	-0.6785
NRCAM	-2.31142857142857
SLC35E3	0.30175
CSRP2	-2.37925
HYPE	1.76125
MAPK15	0.534166666666667
MGC14327	-0.31625
TIMM13	-0.9965
ZNF462	1.7905
GBA3	0.31275
TEX13A	-0.0515
MCM6	-1.70222222222222
MTRF1	-1.33475
ABCA7	0.51175
EIF4A2	-2.05425
ZC3H10	0.785
RPGR	0.367
C20orf94	1.1185
RP1L1	0.0125
GPR125	-0.1905
USP22	1.55571428571429
OR1L4	-0.01975
MLZE	0.50175
FLJ32065	-0.3375
PTCD1	-0.2185
CRTAC1	0.381833333333333
BXDC2	-2.181
C18orf1	2.01983333333333
FAM107A	-0.244571428571428
EFNA3	-0.809
P18SRP	-0.7463
CAMKK2	1.97391666666667
KIAA0649	-1.215
NES	-1.22916666666667
HS6ST3	-1.532125
PON2	-1.4595
TCP11L2	0.81625
CLEC4A	-0.6495
PRR12	0.699
MLXIPL	-0.6487
C2orf50	-0.1785
ZNF28	0.1865
ENC1	-0.810833333333333
MAP2K1	-1.124125
FKSG2	1.3675
KIAA0430	1.06375
PTP4A1	-1.72272222222222
GPR156	2.767
GTF3C6	1.01025
UBR2	-0.2863
LOC388272	-1.39175
MAK	-0.781333333333333
ACOT4	0.42775
STC2	-0.742166666666667
PIGW	-2.3715
SAE1	-1.20075
COL6A1	-0.299772727272727
OAZ1	-0.5585
STMN4	0.6615
EDG3	-0.750833333333333
SGCE	-3.681
IL11	-1.97416666666667
PRSS8	3.06625
YIPF5	-0.800916666666667
WNT4	4.524125
CSN2	0.0661666666666667
TCF7	-2.926375
TDO2	-0.16
SAMD9	-2.39425
S100A7A	0.5685
MMRN1	-0.150333333333333
GKAP1	-1.18025
AKR1C3	-2.482375
RNF19A	0.780375
GMDS	0.2945
YKT6	-0.373625
SPARC	-0.4661
C12orf31	-0.497
UBE2V2	-0.7695
FBXL18	-0.6065
KIAA0460	3.02325
ADAM22	-0.83175
SERPINC1	-4.369
KCTD21	-0.00975
MYOHD1	-1.07875
ZNF37A	0.414833333333333
GTF3C1	0.552333333333333
CTSZ	1.6905
PRNPIP	-1.254125
DRD1IP	0.93375
NR1I2	-0.897
ZNF266	-0.8376
SPAG4L	0.3025
COX4NB	0.143
SAPS1	3.18166666666667
APOA1	-2.7975
TATDN1	-0.549666666666667
C10orf82	-1.14375
KPNB1	-0.62675
FOXO3	1.44458333333333
CRYBB2	-0.8995
ZBTB5	-0.6185
SLC25A38	-0.61725
DCTN2	-0.0843333333333333
IFT20	1.447
CTHRC1	2.48775
C1orf31	-0.303875
UHRF1	-0.315
GPC6	-0.2275
C10orf54	1.08075
MCF2L2	-0.507666666666667
WNT9B	0.14325
OLA1	-1.5385
FAM120B	0.04625
TTLL10	0.369
CYorf15A	-5.3
RELN	-2.1724
SCN2B	-0.0828333333333334
MFHAS1	-0.7935
NKX3-2	-1.74066666666667
RASGRF2	-1.7565
SSBP1	-1.13216666666667
KPNA6	1.108
LOC389118	0.327
HS3ST4	-1.58555555555556
SUPT7L	-1.1155
FLJ32658	-0.11125
IGFBPL1	2.08975
KIAA1641	0.6945
SHKBP1	-0.3375
CSF1R	4.543
NAGK	-0.08225
MYL2	-0.07675
HIST1H4C	-1.693
TOMM7	-0.089375
ADAMTSL3	1.6778
TNFSF14	-0.561
PRRT2	-0.362
VTA1	-0.61625
AOAH	0.617166666666667
CRISPLD2	1.45428571428571
PNN	-0.8173
TA-NFKBH	0.533
ESPN	0.18
RBM43	-1.444
KIAA1267	1.10025
DDX3X	-0.093
KIAA1576	-3.683
PLXDC1	2.13083333333333
FLJ25801	-2.65875
HNRNPL	0.3
RUNDC3A	0.885833333333333
CASP12	0.6695
SH2D5	-1.203625
RPL26L1	-0.7375
OR51A7	0.2225
HDC	0.0665
C2orf16	-0.0918333333333334
SYTL3	3.172875
GOLGA4	-0.413875
NOTCH1	-0.241166666666667
ATPAF2	0.36825
ECD	-0.09975
SSX5	-1.2355
SNAP91	0.382
OCA2	-4.94875
PNPO	0.451166666666667
DAPK1	0.117666666666667
PINX1	-1.354
SELENBP1	0.7865
NEK3	-1.05166666666667
TMED4	0.0252857142857143
SSTR4	0.212
FOSL1	-1.6475
CD40LG	-0.493
CES1	0.794916666666666
DCI	-0.992833333333333
B3GAT3	0.226333333333333
STK17B	0.88
CNTN6	0.05375
CYP3A4	-1.46866666666667
MBOAT2	1.49014285714286
PISD	-0.160625
USP1	-1.9745
PYDC1	0.134833333333333
CENPM	-1.310375
SAR1B	-0.77325
TTC7B	-1.14275
DP58	-0.766
GPC1	-0.256
RBL1	-1.448125
TMEM137	-1.509
TOB1	-0.344916666666667
TCEAL1	-0.130166666666667
CENPF	-1.58336363636364
C6	0.185833333333333
PRSS1	-2.32675
PPIL6	0.228
C6orf124	-0.93
ODZ4	2.26733333333333
SNCB	1.10525
NDUFB9	0.375375
CNOT6L	0.661333333333333
S100A9	4.09766666666667
TRIM50	0.409
KCTD1	2.7868
WDR63	-0.30575
SPEF2	0.369625
RNGTT	-0.258666666666667
CXorf22	1.2805
KCNK16	-0.72225
CEP250	-0.472
ATPBD1B	-0.32625
KCNJ2	3.6795
MT1B	0.2975
ZNF684	1.1905
SLC4A1	0.393
PDHA1	-1.56575
ZNF492	0.0105
TKT	-1.5995
BYSL	-0.05175
RNF38	-0.421625
AHDC1	1.394
KLHL2	0.02875
CMTM8	2.431
DMP1	1.0835
HERPUD2	0.464375
CRTAM	0.425833333333333
ZNF572	0.73
TMEM16J	-1.3285
HSD17B2	-0.7675
UBE2G1	-0.71825
AHSA2	-2.1175
PELI2	-1.747
TPX2	-1.342
ATP9B	0.136666666666667
DAZAP1	0.444625
HMGCS2	0.173
C17orf38	0.47025
B9D1	1.066375
NKX2-5	0.0308333333333333
KIAA1276	-0.97425
LILRB2	2.1995
CSTF1	-0.414333333333333
BTN2A1	-0.939
C15orf48	2.1075
IGF2BP3	-3.72475
FAM113B	1.21766666666667
HRG	-0.15575
ZNF131	0.1795
USP47	-0.709428571428571
CCDC88B	-0.75575
HCN1	-0.1511
HTN1	-0.5742
SYCP3	0.01875
C13orf23	0.1049
PAPOLA	0.1529375
AATK	0.4212
MSH3	-0.7615
NDUFAB1	-1.0865
ITLN2	0.408833333333333
BAK1	-0.171166666666667
MRPL45	-0.903166666666667
MTNR1B	0.5185
LOC645843	-0.333
SPECC1L	0.218875
PGCP	0.02525
SPN	-0.86075
GPR143	0.614166666666667
ZNF576	0.448
TMEM39A	0.2732
ATP5D	-0.604166666666667
MAGEB3	-2.318
RPS5	-0.684666666666667
ANP32E	0.717714285714286
MTMR1	0.48975
YEATS4	-1.5655
SYNGAP1	0.15625
PCOLCE	-1.61566666666667
MNS1	-1.18225
PCYT2	0.653333333333333
ZNF182	-0.03725
LAX1	-1.254
SPPL2B	1.3798
ELOVL5	-1.7702
PCDHAC1	-0.0875
B4GALNT1	-0.971166666666667
BLOC1S2	-0.09575
ZNF673	-0.2753
ARHGAP21	-0.389333333333333
IRX5	3.670375
LRFN5	-1.69666666666667
FAM7A1	-1.63525
RAB19	0.181
GINS1	-1.322
ITM2B	-0.2285
PAPSS2	2.29891666666667
OR5BF1	1.1505
ACSL3	-0.509375
KIAA1919	0.526166666666667
GLT8D2	-0.517625
UTRN	-1.06535714285714
CNN1	-0.10575
HISPPD2A	-0.324
SDAD1	0.902
SIGLEC9	-0.279833333333333
RPL35	-0.180857142857143
C22orf26	0.1455
IMPDH2	-0.6165
WDR69	-1.068
SEC14L5	0.819333333333333
CLTA	-0.2075
RP11-529I10.4	0.3645
GPR37L1	0.713333333333333
OGDH	-0.136666666666667
ASB13	1.959
ZFP14	-0.88475
ZCRB1	0.0406666666666667
KPNA3	0.68775
HSPA1L	-0.46175
RHOC	0.112375
LOC554175	0.22275
PPP3CA	1.0192
SLC1A7	-0.6237
ZNF529	-0.7215
RBED1	0.0595
DDB2	-1.50225
FLJ11286	-0.146166666666667
SPATA1	0.7215
MKNK1	-0.617833333333333
DYSF	0.8455
ALKBH2	1.11325
NKD1	-2.09033333333333
C1orf174	-0.718
PLEKHO1	-0.00866666666666668
ASB10	0.26675
RING1	-0.187666666666667
NPC2	-0.132
AVPR1B	-0.0825
YTHDF1	0.08425
LMAN1L	0.9535
GSG2	-1.9815
CEP170	-0.0696
RPS4Y2	-4.6125
MSH6	-1.4245
HECTD2	-1.566
ZNF556	-3.30566666666667
PLEKHC1	-1.4166
AIRE	0.822333333333333
BCL2L10	2.3115
LMOD3	-0.434166666666667
ZBTB8	1.2
FOXA2	-2.9268
SLCO2A1	2.350375
C3orf46	0.616
PRDM16	-1.99083333333333
TMEM98	-0.19825
FRMD5	-2.284
PDE6C	-0.2845
C1orf216	-0.315166666666667
EP400	0.404642857142857
PTK2	1.2765
RNF217	1.832
NDUFA8	-1.0385
ZFAT1	1.3785
LAMP3	-1.66016666666667
GLTSCR2	0.867125
NPW	4.322
LLGL2	0.124
PPM1K	-0.039
C20orf177	-1.2715
KIR2DL4	0.8459
NFKB2	0.00900000000000001
C21orf122	0.651166666666667
HESX1	-1.5515
GPR114	-0.6715
SLC25A35	-1.40416666666667
GNAT1	0.10025
ORAI3	0.161
FAM76B	-0.193125
TMEM99	-1.3176
TRIM29	0.0709
CDS1	1.89425
RHEB	-0.7507
C4orf27	-1.084
RAB3A	0.3065
OTUD6B	-0.9475
GPD1	-0.924875
CDH15	0.599166666666667
NPM1	-0.275714285714286
TMEM117	-0.485
PRPS2	-0.444083333333333
GCK	0.781
ADRA2A	0.500333333333333
TSPYL4	-0.6315
TASP1	-0.95625
WDR19	-0.9415
C10orf38	-2.0755
PDE4C	0.204333333333333
FYB	-1.37258333333333
C1orf55	0.399666666666667
PPFIA3	0.4115
RAD18	-1.3435
C12orf44	0.242666666666667
CRYBA4	0.491
HVCN1	0.16
TAF10	-0.844166666666667
C16orf48	-0.0896666666666667
DEPDC5	1.23916666666667
LTBP1	-0.66
MAPRE1	0.02025
FGF8	-0.111
C3orf52	-0.81175
SENP7	-0.746166666666667
LRRK2	-0.2075
RUNDC2A	1.48533333333333
KIAA0355	-0.017
CPEB1	-1.899
PPEF2	-0.129
ABI2	0.148333333333333
KIAA0317	-0.03925
ATF1	-0.687
DYNC1H1	0.508625
DIP	1.37775
TMEM33	-0.212888888888889
POLDIP3	0.164
C7orf24	-0.928
GPR171	2.76175
CDC6	-2.4105
PLD1	-1.5888
ITFG2	0.0774
NDUFC1	-1.046
AKNA	-1.10475
NBR1	-0.09375
PKHD1	0.528125
HPS4	-0.2499
MAFA	2.43525
ULBP3	0.29
DIRC1	-0.399
IMMT	-1.1205
C22orf13	-0.688
CEL	0.3225
MARK3	-0.94425
ADAMTS2	-0.192166666666667
ARPC3	-0.0473333333333333
TMEM10	0.547285714285714
NPHS1	0.587
BRD8	-0.427666666666667
WDR12	-0.83175
IDI2	0.398375
HOXD13	0.201
OR8G2	-0.43575
SLAIN1	1.34675
GABRQ	-0.59475
NR2C2	-0.05675
NKTR	-0.5296
TLE2	1.034
KIAA0892	1.30583333333333
AURKA	-1.96127272727273
GPRC5C	0.176833333333333
TBC1D9B	-0.41
PNPLA6	0.813166666666667
AP3B1	-0.73475
NAG	0.05275
C11orf68	0.151
AKR7A3	0.90475
AHCYL1	-0.512666666666667
COP1	-1.29416666666667
RPP14	-0.655333333333333
PCDHB18	-1.4495
CDH24	2.14
KRT17	-1.366
LACTB2	-1.57625
DDX24	0.0461
PHACTR1	-2.183
SLC35E2	-0.3185
LOXL1	-1.5095
IQSEC2	1.419625
RGSL1	0.502
PCDHGC5	0.5175
MEGF10	-0.426
PRRX1	1.55283333333333
ASTE1	-0.142833333333333
C6orf159	-0.79075
MYOD1	2.46075
GAA	1.30025
ZNF747	1.51575
KLRC1	-2.444875
IL1RL2	1.121
GDF9	-0.9475
GPR119	0.501
TRAF2	-0.691333333333333
HCK	4.65133333333333
BMP6	-3.37125
IL8RA	0.8735
FLJ35848	0.04675
EFHA1	-0.07875
CDSN	-0.560833333333333
C14orf54	-0.264166666666667
LSM3	-1.324375
ZFP41	0.31
C9orf126	-1.14466666666667
VIT	2.3575
SPCS3	0.7615
DEF8	0.4667
CHAF1A	-0.914166666666667
C1orf165	-0.245833333333333
ZFPM2	-0.712833333333333
FTH1	0.58425
SLC35F1	-1.53625
YWHAH	0.094
C17orf66	-0.270833333333333
ADRB1	-0.189833333333333
FOXL1	0.011
RG9MTD3	-0.508333333333333
UMPS	-0.0995
MGC13008	-1.1285
KIAA1161	-0.399
CCDC77	-1.11825
C12orf65	0.2789
COG4	-0.417833333333333
RCP9	0.55125
RP4-692D3.1	1.58183333333333
CDC2L5	0.494
MGC7036	1.59566666666667
DNAJC11	0.25075
GDF2	0.0753333333333333
TIMM17A	-0.7465
HNRNPA0	-0.6557
OR2H1	0.52175
PCBP1	-0.737375
COL23A1	0.264
LRRC2	-0.144
NSD1	1.26014285714286
FLJ37078	-0.19775
WDR91	0.106333333333333
TMEM179	0.31125
DSCR10	0.8985
CNDP2	0.7946
FYN	0.2815
BEX2	0.584
KCND3	0.22525
YPEL5	0.825625
LRRC42	-1.81916666666667
C17orf45	0.97075
ZNF649	0.5856
LOC150763	0.36075
COL5A2	0.446916666666667
CNGA2	0.794
ELA2B	-0.381333333333333
RAB9B	1.1315
FAM100A	0.68525
NAIP	-0.353428571428571
MYOZ2	-1.136375
SPATA12	0.484
XRCC4	-2.32825
CYB561	1.216
CHST10	0.29625
BAI1	-0.359666666666667
BRSK1	-0.088
C17orf89	0.658875
PDE6H	-0.8815
FLJ20309	0.6023
MAP7	1.68025
SCN4B	-0.99075
SPAG9	-1.0313125
SERTAD1	0.432166666666667
FLJ21963	0.89375
ANTXR1	-1.2235
TMPRSS13	3.40266666666667
ETV7	0.310833333333333
DGAT1	0.924
NKIRAS1	-0.567166666666667
TAC3	-3.28
CORO1C	-0.682583333333333
RAD54B	-2.009
HRASLS3	-2.49066666666667
C21orf42	0.0965
BARD1	-1.39283333333333
ZNF177	-2.80016666666667
MIP	0.0835
ZNF442	-1.666
F2	-2.7559
GRIA1	0.32375
GALNTL2	-0.0426666666666667
WNT5A	-1.0937
LENG9	0.234
hCG_25371	-1.9145
FOXR1	0.399
TRA@	0.2657
PWWP2	2.04475
C1QTNF7	0.0296666666666667
SLC7A4	3.16225
C4orf7	-0.806
C17orf80	0.0306666666666667
KLK4	0.597333333333333
IL31	-0.3275
TMEM176A	4.67325
CTNNB1	-0.331875
BHLHB2	0.9085
TMEM185B	-0.271833333333333
ARD1B	-0.233
C1orf93	0.76
BRUNOL4	1.6965
LOC541469	2.07175
UPK2	0.106
GAS8	1.33766666666667
PATE	0.7505
IMPACT	0.446125
WNK4	-1.37433333333333
HNRPLL	-0.872125
GAD2	0.2615
ITGA6	-1.49075
BMP15	0.599
CYP2A7	6.560625
RIC8A	1.523
CCND1	0.1415
USP35	-0.28
DSCR2	-1.72975
CCL4	2.65333333333333
ZCCHC10	-0.959
NOL11	-1.45325
TRPM2	2.3955
PSMD2	-0.866
CHTF18	-0.93025
USP18	0.104875
RRAS	-0.7165
LAMC3	1.04525
TOX	-4.35216666666667
PCDH15	-0.323
GABRG3	-1.942
NUDCD2	-1.586875
SGCZ	0.6065
KCTD17	1.0015
SPSB2	-0.4005
TPPP3	2.6555
CILP2	1.54316666666667
CALB2	2.561125
CEBPZ	-0.499166666666667
ZNF479	-0.127
FMOD	4.5225
C21orf66	-0.499071428571429
CLN6	-0.693333333333333
ANAPC1	-0.526125
SH2D3C	0.04875
PTPN14	0.5393
TRIM42	-0.36
APTX	0.5775
SNRPG	-1.7595
BMS1	0.37425
MAGEA3	-3.3075
NFATC3	-0.0221666666666667
LRRC45	0.7135
ARS2	-0.465714285714286
LRIG1	1.336
EPSTI1	-0.311333333333333
PRSS27	-0.01825
ERC2	1.105
PRKACB	-0.994928571428571
PRDM13	0.078
HCG27	-1.8245
KLK12	4.244
HSD17B7	-1.2825
ZNF354A	0.38975
PCDH11X	0.583
DMGDH	0.17125
PCBD2	-0.0263333333333333
TMC6	-0.552625
RIMS1	0.03075
SF3B2	-0.0135
RCN1	0.898333333333333
CPB1	4.2025
BCAR3	-0.0085
FCRLB	0.946125
PAK1IP1	-0.15775
OR10H1	0.644
KIF9	-0.3977
PITPNM2	-0.366125
L3MBTL4	-0.04475
TGFB1	0.5293
ZXDC	0.693
SLC6A16	-0.31625
SRrp35	-2.923
LRRC8E	2.16725
PPIAL4	-0.577833333333333
EOMES	-0.0166666666666667
PAX2	-0.01
SCARF2	0.614375
PSEN2	0.976333333333333
PCDHB13	0.839
C10orf28	-0.342125
DHRS7B	1.97507142857143
C1orf131	-0.671
ASB1	-1.07
ZNF223	-0.491
LCMT2	-0.502
MEP1A	-0.61475
TMEM53	0.309
RSPH3	3.8315
C10orf33	-1.3435
LOC644285	-1.74175
PTPN9	0.335666666666667
ABCA12	-2.662
CCDC37	-0.1
RUNDC1	0.6573
YES1	0.0256666666666667
FAM120AOS	-0.2225
OR5M3	0.4095
PPP1R3F	0.689666666666667
IL13	0.152888888888889
MDFI	2.2295
PRNT	0.3455
ZDBF2	-0.44
OR10C1	1.09516666666667
CLIC1	-0.689
LILRA5	-0.504166666666667
CSAG1	-2.76783333333333
TREML2	-0.580833333333333
FAM125A	0.894333333333333
ZNF74	0.268
FAM104A	0.101125
LRRC39	-0.5325
SAMD5	0.1475
HYAL2	-0.462
HIST2H2AC	1.9605
IGFBP5	4.50830434782609
NRTN	-0.0576666666666667
KIAA0556	0.787
FAM29A	-3.23366666666667
JMJD2A	0.83375
EPHB1	1.33075
POLD4	1.251625
ANAPC10	-1.0225
LRRC36	2.2305
MEGF6	0.31675
LPHN3	-0.252333333333333
BMP10	0.0613333333333333
C21orf55	-0.032
CREM	-1.103375
PTGER4	-2.18216666666667
METAP1	-0.286625
KCNQ1	0.385833333333333
NR2F2	-0.206125
SSFA2	-1.32558333333333
CTTNBP2	1.069
BCL2A1	-2.048
ZBTB24	0.271125
SLCO6A1	-2.623
PRDM1	0.0149
OR7D2	-0.148666666666667
CCDC47	-0.8549
LOC646982	0.771
SLC26A6	-0.822833333333333
BIN1	-0.3931
SRRM1	-0.047
PCSK1N	2.582125
ALS2	-0.3236
ECT2	-1.47336842105263
CACNA2D2	-0.6035
DOCK6	-0.93375
C10orf119	-0.7945
FATE1	0.77175
DUSP23	1.38275
TRIP6	-0.165142857142857
NUP35	-1.81825
CDH3	2.201
KLHDC8A	0.9285
C9orf116	0.00787500000000001
EI24	0.0895
CENTD1	-0.563166666666667
RWDD2B	0.0983333333333333
DOCK1	0.1505
NPAS2	0.032875
NR3C2	2.14933333333333
FAM63A	1.87516666666667
INPP5F	-1.498
FAM111A	-1.1053
MYBL1	-2.04375
IQGAP3	0.409
CRADD	-2.311
DUSP12	-1.225
PDZK1IP1	3.051
VASH2	1.43
CTR9	-0.812
VIL1	-3.58625
OR8U1	0.452833333333333
CCDC107	0.684
PTTG1IP	0.0848749999999999
OR4X2	0.472
COL9A1	0.4495
PSMD9	-0.36975
ZFP62	-0.49625
TIP39	1.43125
PARP15	0.1615
TTC19	-0.814625
C1orf114	-1.72383333333333
GFPT1	0.234
SLC27A6	-1.829
MRPS10	-0.4357
CALML5	5.74633333333333
TRPM7	-0.66525
CGNL1	1.892625
CECR1	1.0275
SERPINB8	1.12566666666667
TMEM102	2.4105
PDIA2	-2.71775
NUCKS1	0.6845
HOTAIR	2.6635
EBI3	-0.9335
NXN	1.73325
ZMYND19	-0.99775
FOXJ3	-0.7945
EIF5B	-0.3849
EIF2B4	-0.710333333333333
LEO1	-1.178
ZIC5	-1.53708333333333
IL20	-0.384666666666667
KIAA0415	0.32975
FLJ37357	0.0885
TSPAN12	2.431875
ACTR3B	-0.57025
TFAM	-0.8295
IL17RD	0.8825
PARP12	-0.56425
KLHDC7A	1.1975
KCTD4	0.265
GTF2H1	-0.53
FLCN	-0.471833333333333
BIRC4	1.073375
LOC790955	0.346
VKORC1L1	-0.17325
CYP4F22	-0.633666666666667
TAS2R5	1.313
ZNF582	-0.6025
HS3ST3B1	-1.020375
CTNS	0.55875
STK36	-0.485833333333333
MMD2	0.0745
RP5-1103G7.6	0.808
FLJ23356	1.6605
CRH	-1.0055
C1orf182	-0.554166666666667
ACP5	-0.216166666666667
AMFR	1.0807
CA4	-2.15425
PLCB4	-0.821125
MPHOSPH10	0.04825
UNQ473	4.98166666666667
G3BP2	0.911
SR140	-0.600583333333333
HOXA2	1.664
PYGB	0.20525
BAT1	-0.712166666666667
DKK3	-1.96716666666667
DDX31	-0.581875
TULP1	1.40725
NHLRC2	-0.49125
TNRC4	0.5715
ZNF430	-0.5295
TNRC6A	0.5775
PLA2G1B	0.3005
RCHY1	0.454166666666667
GTF2A2	-1.43366666666667
MGC4294	-0.043
ZNF691	-0.54
TACC3	-1.5705
DNAJC5G	0.22275
LOC4951	0.2715
MS4A4A	-3.545
LOC152485	1.6605
PPP1R2P1	-0.085
PPP2R5B	0.201
RPGRIP1L	-0.3345
SPOP	0.2099
PTPRF	1.05441666666667
MGC42090	0.298
SUSD3	-1.0395
THOC4	0.676875
MAML1	-0.6203
FXR2	-0.626166666666667
TYK2	-0.342625
MUC6	1.36583333333333
DNAJB7	-1.0975
PIP4K2A	-0.563714285714286
MEX3A	2.56033333333333
RRP1	0.121625
TFAP4	0.48325
CXorf41	-0.114666666666667
MTMR4	-0.3925
CTLA4	-0.9845
SNX9	-0.53525
CIB3	2.7485
NECAP1	0.108125
PLA2G2D	0.2669
GLMN	-2.23183333333333
DCLRE1A	-0.8975
PDX1	0.0955
SAMD11	-0.001
MRPL55	0.9877
TLR7	-0.283
TBC1D21	0.361666666666667
SMAD1	2.0693
ACTRT2	0.501
RIOK2	-0.34375
PDLIM4	0.6365
SLC22A15	0.189666666666667
ABHD13	-0.3314
STX18	-1.4231
CCPG1	-0.544785714285714
DCBLD1	0.7195
SLC2A6	-0.8775
NOLA3	-1.14675
TRDMT1	-0.6265
IL17F	1.049
ATP1A4	-1.06333333333333
OR52W1	0.483
CFL1	-0.5275
IL4	-0.923333333333333
RBP2	0.147166666666667
CPSF6	0.146375
TTC8	-1.9795
MUCL1	2.999
EYA3	-0.745166666666667
KRT38	0.8675
GNE	-1.89425
ZNF501	0.748
SLC35A2	0.71725
CEP110	-1.4906
MYF6	0.7195
MGST2	-0.71
TRPV4	-0.046
NEK8	0.599333333333333
NOX5	1.8105
NCKAP1L	-1.7585
EMP3	-1.63166666666667
BPY2C	0.604
C1orf38	0.668125
ELOVL2	-2.524875
CBX7	1.39675
OSBPL1A	-0.9645
ZNF589	-0.801
ESCO1	-0.562166666666667
TRA2A	0.1155
C3orf26	-0.41
PHF2	0.838666666666667
PID1	-2.07933333333333
RFC1	-1.28475
MTAP	-0.749125
ADORA3	1.607
LOC389458	0.938
TRNT1	-0.7125
CRIPAK	-1.15925
RAI2	-0.0243333333333333
ANKRD44	-1.46825
GZMB	1.89775
NFE2L1	-0.030875
STIP1	-0.232666666666667
RASL11B	-1.107
NT5DC2	-2.027
LRP2	3.426875
MTDH	-0.656533333333333
ARSG	0.45025
HSP90AB1	-0.375
CT45-6	-4.0815
ZNF483	0.20975
LMBR1L	0.7125
S100A2	-2.0054
C2	1.12488888888889
C2orf27	1.067
EIF4EBP1	0.27625
GCKR	-2.93983333333333
PPP1R9B	0.55425
FER	-1.393
SNRK	-0.2245
OR5M10	0.8615
UTP6	-1.212
CAPZA3	0.898666666666667
FBP1	0.679
TERT	-0.229
CCL1	-0.6855
FUCA1	-0.1715
ALS2CR8	0.781333333333333
KCMF1	-0.205833333333333
SRCRB4D	-0.332
OXCT2	3.78016666666667
IL17RA	0.5325
MPP5	0.5375
SPA17	-0.3815
FLJ10986	-1.06016666666667
GALNT14	2.55275
CXorf27	-0.584625
NPLOC4	0.69575
RAB34	1.805
KRTAP3-3	0.145
ARSD	0.1315
CPLX2	-0.881
PJA1	0.30975
WHDC1L1	0.684333333333333
RB1	-0.9351
MTMR15	-0.0875
PHLDA2	-1.037
GUCY2F	0.185
MPV17	-1.14833333333333
SLC35D1	-1.995
LYSMD3	-0.7349
COL16A1	0.245
ERLIN1	-1.3655
JMJD4	1.37175
HIST1H2BK	-0.48575
TP53I11	2.03466666666667
ST3GAL4	-1.0646
PF4V1	2.5936
ALG8	-1.4075
REG1A	0.88525
MINA	-0.2325
CYB5R3	0.320833333333333
HHLA1	0.3675
MYST4	1.6632
VASN	-0.45525
UCHL5IP	-0.719
TFAP2A	1.5455625
MGC9913	0.9165
C9orf97	-0.597
LOC90379	0.133
PHF15	0.6935
ZNF169	-0.148333333333333
KRT7	2.5398
