Hybridization REF	TCGA-A2-A0YJ-01A-11R-A109-07
HCN1	-0.1666
HTN1	1.17633333333333
SYCP3	-0.2965
C13orf23	1.053
PAPOLA	-0.023875
AATK	-0.3231
MSH3	-2.61183333333333
NDUFAB1	-0.7915
ITLN2	-1.141
BAK1	-0.427833333333333
MRPL45	2.7545
MTNR1B	0.347666666666667
LOC645843	-0.447
SPECC1L	-0.045125
PGCP	2.24
SPN	-1.099375
GPR143	-0.532
ZNF576	-0.284666666666667
TMEM39A	0.515
ATP5D	-0.342833333333333
MAGEB3	-1.3025
RPS5	-1.22333333333333
ANP32E	-0.202285714285714
MTMR1	-0.039
YEATS4	-1.12175
SYNGAP1	0.01775
PCOLCE	-1.17
MNS1	-2.75975
PCYT2	0.543333333333333
ZNF182	-2.1305
LAX1	-0.141
SPPL2B	-0.031
ELOVL5	-0.2533
PCDHAC1	0.8935
B4GALNT1	0.2285
BLOC1S2	-1.174125
ZNF673	-1.0436
ARHGAP21	1.899
IRX5	2.952375
LRFN5	0.0758333333333333
FAM7A1	-1.85375
RAB19	-0.3595
GINS1	-1.3465
ITM2B	0.4855
PAPSS2	1.25616666666667
OR5BF1	1.049
ACSL3	-0.29175
KIAA1919	-0.71275
GLT8D2	0.985375
UTRN	0.248928571428571
CNN1	0.4875
HISPPD2A	-0.484833333333333
SDAD1	-0.569125
SIGLEC9	0.797666666666667
RPL35	-0.488785714285714
C22orf26	-0.2675
IMPDH2	-0.638875
WDR69	-0.45675
SEC14L5	0.2505
CLTA	0.40225
RP11-529I10.4	-0.75925
GPR37L1	0.666333333333333
OGDH	0.19825
ASB13	1.39866666666667
ZFP14	0.08375
ZCRB1	0.557
KPNA3	1.688
HSPA1L	1.09875
RHOC	0.34125
LOC554175	0.00325
PPP3CA	0.3355
SLC1A7	0.642
ZNF529	-0.025
RBED1	-0.11525
DDB2	-1.75675
FLJ11286	-1.25316666666667
SPATA1	0.5605
MKNK1	0.2585
DYSF	2.2415
ALKBH2	-0.45725
NKD1	-3.85883333333333
C1orf174	-0.39825
PLEKHO1	0.088
ASB10	0.6315
RING1	-1.04016666666667
NPC2	0.698375
AVPR1B	0.6905
YTHDF1	0.148833333333333
LMAN1L	0.577
GSG2	0.5055
CEP170	-0.1437
RPS4Y2	-5.777
MSH6	-0.121
HECTD2	-1.77316666666667
ZNF556	1.29166666666667
PLEKHC1	0.2956
AIRE	0.748833333333333
BCL2L10	3.2675
LMOD3	0.1578
ZBTB8	0.0128
FOXA2	-3.5095
SLCO2A1	-0.207375
C3orf46	0.557
PRDM16	-0.793833333333333
TMEM98	-0.39075
FRMD5	-3.327
PDE6C	-0.137
C1orf216	-0.087
EP400	-0.682428571428571
PTK2	1.04925
RNF217	0.89375
NDUFA8	-0.427
ZFAT1	1.149
LAMP3	2.52733333333333
GLTSCR2	-0.766
NPW	1.327
LLGL2	0.0917
PPM1K	-1.06016666666667
C20orf177	0.438
KIR2DL4	0.573
NFKB2	-0.287
C21orf122	-0.3134
HESX1	-0.77825
GPR114	-0.629166666666667
SLC25A35	-0.467166666666667
GNAT1	0.53825
ORAI3	0.18025
FAM76B	0.0925
TMEM99	0.6866
TRIM29	2.1603
CDS1	2.4985
RHEB	0.4288
C4orf27	-1.8725
RAB3A	-0.0015
OTUD6B	0.21925
GPD1	-0.91275
CDH15	-0.6765
NPM1	-1.139
TMEM117	2.7745
PRPS2	0.864916666666666
GCK	1.179
ADRA2A	0.753666666666667
TSPYL4	-0.687666666666667
TASP1	-0.0763333333333333
WDR19	-0.6975
C10orf38	1.059
PDE4C	-0.824
FYB	-1.48075
C1orf55	0.372166666666667
PPFIA3	-0.68525
RAD18	-0.4005
C12orf44	0.7602
CRYBA4	-0.014
HVCN1	1.38875
TAF10	-0.0135
C16orf48	-0.936666666666667
DEPDC5	0.410666666666667
LTBP1	0.5485
MAPRE1	0.468125
FGF8	0.591
C3orf52	0.158125
SENP7	-0.806
LRRK2	-1.09925
RUNDC2A	-0.137333333333333
KIAA0355	1.11766666666667
CPEB1	-1.46575
PPEF2	-0.668
ABI2	-0.591666666666667
KIAA0317	0.29175
ATF1	0.0508333333333333
DYNC1H1	0.45125
DIP	1.13575
TMEM33	-0.338944444444444
POLDIP3	1.09225
C7orf24	1.6325
GPR171	1.03475
CDC6	-2.22916666666667
PLD1	0.0812
ITFG2	-0.6481
NDUFC1	-0.75675
AKNA	-0.59725
NBR1	-0.494
PKHD1	0.363
HPS4	-1.3007
MAFA	0.93175
ULBP3	2.28225
DIRC1	0.5025
IMMT	0.136125
C22orf13	0.464666666666667
CEL	0.43975
MARK3	-0.21625
ADAMTS2	0.60225
ARPC3	-0.138666666666667
TMEM10	0.466
NPHS1	0.01975
BRD8	-1.71983333333333
WDR12	-0.827
IDI2	0.208
HOXD13	-2.041
OR8G2	-0.74275
SLAIN1	1.41025
GABRQ	0.15625
NR2C2	-0.17675
NKTR	-1.6711
TLE2	1.689
KIAA0892	0.152
AURKA	-0.117636363636364
GPRC5C	-3.1055
TBC1D9B	-0.19625
PNPLA6	0.514833333333333
AP3B1	-0.2105
NAG	1.257125
C11orf68	-0.307
AKR7A3	0.94425
AHCYL1	-0.148916666666667
COP1	-0.3095
RPP14	-0.37075
PCDHB18	0.98075
CDH24	0.5515
KRT17	1.1194
LACTB2	1.146
DDX24	-0.4403
PHACTR1	-0.252333333333333
SLC35E2	-0.34025
LOXL1	-1.852
IQSEC2	-0.060875
RGSL1	-0.0615
PCDHGC5	0.429
MEGF10	0.736875
PRRX1	0.195
ASTE1	0.441666666666667
C6orf159	-0.69275
MYOD1	0.5225
GAA	1.2555
ZNF747	0.427
KLRC1	-1.532875
IL1RL2	1.9225
GDF9	-0.01775
GPR119	0.241
TRAF2	-0.104333333333333
HCK	3.173
BMP6	0.24725
IL8RA	0.9975
FLJ35848	-0.6685
EFHA1	0.75175
CDSN	-0.631666666666667
C14orf54	-0.394666666666667
LSM3	-1.049
ZFP41	1.0135
C9orf126	0.177166666666667
VIT	-1.5
SPCS3	-1.6135
DEF8	-0.8531
CHAF1A	-1.84433333333333
C1orf165	-0.759166666666667
ZFPM2	-0.641166666666667
FTH1	0.34475
SLC35F1	-1.9365
YWHAH	1.02975
C17orf66	0.252
ADRB1	-0.652
FOXL1	2.0575
RG9MTD3	-0.549333333333333
UMPS	0.38375
MGC13008	0.104
KIAA1161	0.7085
CCDC77	-0.586
C12orf65	-1.4443
COG4	0.147333333333333
RCP9	0.084
RP4-692D3.1	2.13483333333333
CDC2L5	1.25475
MGC7036	-0.316166666666667
DNAJC11	0.3705
GDF2	0.083
TIMM17A	-0.1095
HNRNPA0	-1.1569
OR2H1	-0.351
PCBP1	0.525375
COL23A1	-1.28875
LRRC2	-0.624
NSD1	-0.300642857142857
FLJ37078	-0.7575
WDR91	0.295
TMEM179	-0.05375
DSCR10	0.006
CNDP2	1.8658
FYN	0.1215
BEX2	-1.83566666666667
KCND3	0.21875
YPEL5	1.294375
LRRC42	-0.319833333333333
C17orf45	0.197625
ZNF649	0.0877
LOC150763	1.028375
COL5A2	1.00025
CNGA2	0.0985
ELA2B	-0.659666666666667
RAB9B	0.26225
FAM100A	0.322
NAIP	-1.42421428571429
MYOZ2	-0.341
SPATA12	0.0935
XRCC4	-1.24925
CYB561	0.6656
CHST10	0.2535
BAI1	-1.44183333333333
BRSK1	-0.8375
C17orf89	-0.484375
PDE6H	-0.766
FLJ20309	0.1965
MAP7	1.869
SCN4B	-1.08333333333333
SPAG9	-0.211875
SERTAD1	0.434166666666667
FLJ21963	-0.07275
ANTXR1	-0.0238
TMPRSS13	3.449
ETV7	1.966
DGAT1	0.508666666666667
NKIRAS1	0.175333333333333
TAC3	-3.7255
CORO1C	0.624333333333333
RAD54B	-0.6905
HRASLS3	2.246
C21orf42	-0.228
BARD1	-0.373
ZNF177	-0.614166666666667
MIP	-0.259
ZNF442	0.7185
F2	-4.0022
GRIA1	0.0215
GALNTL2	1.47016666666667
WNT5A	-0.8642
LENG9	0.2045
hCG_25371	-1.065
FOXR1	-0.4195
TRA@	0.2558
PWWP2	1.1645
C1QTNF7	0.588
SLC7A4	0.2685
C4orf7	0.84125
C17orf80	-0.262666666666667
KLK4	0.9575
IL31	0.0325
TMEM176A	3.27075
CTNNB1	0.14
BHLHB2	-0.2325
TMEM185B	0.854166666666667
ARD1B	-0.103
C1orf93	0.2595
BRUNOL4	1.17816666666667
LOC541469	-1.18208333333333
UPK2	0.2285
GAS8	0.629833333333333
PATE	0.325
IMPACT	1.014375
WNK4	-2.44983333333333
HNRPLL	0.201375
GAD2	-0.294
ITGA6	0.8325
BMP15	0.231
CYP2A7	0.42125
RIC8A	0.00924999999999999
CCND1	-1.72908333333333
USP35	-0.4925
DSCR2	-1.03175
CCL4	3.661
ZCCHC10	-1.5305
NOL11	-0.6585
TRPM2	3.01608333333333
PSMD2	0.339272727272727
CHTF18	-1.05525
USP18	0.382875
RRAS	0.178142857142857
LAMC3	1.028
TOX	-1.91016666666667
PCDH15	-0.126
GABRG3	-1.40575
NUDCD2	-1.094875
SGCZ	0.814
KCTD17	-0.6747
SPSB2	0.199
TPPP3	1.09533333333333
CILP2	1.77583333333333
CALB2	4.62825
CEBPZ	0.136833333333333
ZNF479	0.98975
FMOD	5.27766666666667
C21orf66	-0.585857142857143
CLN6	0.106666666666667
ANAPC1	0.0475
SH2D3C	0.6065
PTPN14	1.6423
TRIM42	-0.122
APTX	0.30325
SNRPG	-0.619166666666667
BMS1	-0.3035
MAGEA3	0.2895
NFATC3	-0.426545454545455
LRRC45	0.343666666666667
ARS2	-0.543928571428571
LRIG1	0.311166666666667
EPSTI1	0.113666666666667
PRSS27	2.758
ERC2	0.91675
PRKACB	-0.737857142857143
PRDM13	0.737
HCG27	-1.54475
KLK12	-0.5615
HSD17B7	0.238166666666667
ZNF354A	-0.73075
PCDH11X	0.658
DMGDH	-1.095
PCBD2	-1.43716666666667
TMC6	-1.271375
RIMS1	0.233125
SF3B2	0.0466666666666667
RCN1	0.780833333333333
CPB1	0.12275
BCAR3	0.53025
FCRLB	0.547375
PAK1IP1	-0.90775
OR10H1	0.083
KIF9	-0.4182
PITPNM2	-0.2155
L3MBTL4	2.41675
TGFB1	-0.9711
ZXDC	0.3325
SLC6A16	1.009
SRrp35	1.3245
LRRC8E	2.26925
PPIAL4	0.397166666666667
EOMES	0.2525
PAX2	0.023
SCARF2	-0.033
PSEN2	0.967166666666667
PCDHB13	0.343
C10orf28	-0.766
DHRS7B	0.560214285714286
C1orf131	0.106
ASB1	-0.1128
ZNF223	-1.90883333333333
LCMT2	0.114
MEP1A	-1.15475
TMEM53	0.315
RSPH3	0.63725
C10orf33	-1.561
LOC644285	-1.15825
PTPN9	0.0055
ABCA12	-1.648
CCDC37	-0.74325
RUNDC1	-0.1461
YES1	1.0255
FAM120AOS	0.88375
OR5M3	0.058
PPP1R3F	-0.1025
IL13	0.3854
MDFI	3.06825
PRNT	-0.236
ZDBF2	-1.9465
OR10C1	0.493833333333333
CLIC1	-0.1835
LILRA5	0.419333333333333
CSAG1	-1.38466666666667
TREML2	-0.0323333333333333
FAM125A	0.0501666666666667
ZNF74	-0.181
FAM104A	0.354625
LRRC39	-1.6825
SAMD5	-1.529
HYAL2	0.54525
HIST2H2AC	-0.670125
IGFBP5	-1.6884347826087
NRTN	1.7525
KIAA0556	0.0863
FAM29A	-1.11155555555556
JMJD2A	0.01525
EPHB1	3.2825
POLD4	0.203375
ANAPC10	-1.3485
LRRC36	-0.1455
MEGF6	0.149875
LPHN3	-0.44
BMP10	-0.183833333333333
C21orf55	0.082
CREM	-0.4056875
PTGER4	-0.115666666666667
METAP1	-0.222428571428571
KCNQ1	1.1615
NR2F2	0.570125
SSFA2	-1.23458333333333
CTTNBP2	-4.04725
BCL2A1	-0.100125
ZBTB24	-0.2115
SLCO6A1	-0.81975
PRDM1	0.5892
OR7D2	-0.355666666666667
CCDC47	-0.5645
LOC646982	1.477
SLC26A6	-1.00066666666667
BIN1	-0.3273
SRRM1	-1.18435714285714
PCSK1N	-0.797875
ALS2	-0.4564
ECT2	-0.919105263157895
CACNA2D2	-0.767375
DOCK6	0.95425
C10orf119	-0.2945
FATE1	0.1495
DUSP23	1.8955
TRIP6	0.146642857142857
NUP35	-0.607
CDH3	3.4275
KLHDC8A	1.70725
C9orf116	-0.95575
EI24	1.307
CENTD1	0.378666666666667
RWDD2B	-0.184666666666667
DOCK1	-0.938
NPAS2	1.135
NR3C2	1.59133333333333
FAM63A	0.209583333333333
INPP5F	-0.793166666666667
FAM111A	-2.7032
MYBL1	0.31825
IQGAP3	0.698666666666667
CRADD	-0.2405
DUSP12	-0.70075
PDZK1IP1	3.38325
VASH2	0.50925
CTR9	-0.434
VIL1	-4.43325
OR8U1	0.677666666666667
CCDC107	1.21
PTTG1IP	1.158375
OR4X2	0.6035
COL9A1	-0.4205
PSMD9	-0.1465
ZFP62	-1.29125
TIP39	-0.1085
PARP15	-0.053
TTC19	0.398125
C1orf114	-1.61866666666667
GFPT1	1.2725
SLC27A6	3.59633333333333
MRPS10	2.6155
CALML5	4.271
TRPM7	-0.65
CGNL1	-0.574375
CECR1	-0.088
SERPINB8	0.922333333333333
TMEM102	1.93875
PDIA2	-3.36825
NUCKS1	-1.48866666666667
HOTAIR	0.891
EBI3	-1.05575
NXN	2.908
ZMYND19	-0.01975
FOXJ3	-0.40225
EIF5B	0.4138
EIF2B4	1.32533333333333
LEO1	-0.5345
ZIC5	-0.316666666666667
IL20	-1.128
KIAA0415	0.46375
FLJ37357	0.2795
TSPAN12	-0.593375
ACTR3B	1.201625
TFAM	-1.4985
IL17RD	1.087
PARP12	0.05025
KLHDC7A	0.589
KCTD4	0.1215
GTF2H1	-0.311666666666667
FLCN	0.815166666666667
BIRC4	-0.142625
LOC790955	0.235
VKORC1L1	0.981
CYP4F22	-0.554666666666667
TAS2R5	0.4465
ZNF582	-0.1375
HS3ST3B1	0.067375
CTNS	0.997
STK36	-0.115833333333333
MMD2	1.146
RP5-1103G7.6	0.5865
FLJ23356	1.606
CRH	-0.35875
C1orf182	1.1535
ACP5	2.10766666666667
AMFR	0.6741
CA4	-2.18775
PLCB4	0.659
MPHOSPH10	0.2765
UNQ473	0.416333333333333
G3BP2	-0.324166666666667
SR140	-1.20241666666667
HOXA2	-0.4595
PYGB	1.26625
BAT1	-0.56625
DKK3	-0.958166666666667
DDX31	0.41075
TULP1	0.2565
NHLRC2	-0.13975
TNRC4	0.245666666666667
ZNF430	-0.49475
TNRC6A	-0.59925
PLA2G1B	-0.143666666666667
RCHY1	-0.4995
GTF2A2	-0.756166666666667
MGC4294	1.575
ZNF691	0.10925
TACC3	-1.18625
DNAJC5G	0.23225
LOC4951	0.0545
MS4A4A	-1.6805
LOC152485	1.088
PPP1R2P1	-0.40225
PPP2R5B	0.46225
RPGRIP1L	0.355375
SPOP	-0.273888888888889
PTPRF	2.04416666666667
MGC42090	-0.76
SUSD3	1.35225
THOC4	0.405
MAML1	-0.8249
FXR2	-0.116666666666667
TYK2	-0.194375
MUC6	1.24916666666667
DNAJB7	-0.194
PIP4K2A	-0.0025
MEX3A	0.921166666666667
RRP1	0.689125
TFAP4	-0.058
CXorf41	0.62
MTMR4	-0.595666666666667
CTLA4	0.8245
SNX9	0.00462499999999999
CIB3	-0.101666666666667
NECAP1	0.193625
PLA2G2D	-0.2003
GLMN	-1.481
DCLRE1A	-1.39525
PDX1	0.3165
SAMD11	-0.26975
MRPL55	0.6216
TLR7	0.166375
TBC1D21	0.4058
SMAD1	1.027
ACTRT2	-0.1125
RIOK2	-1.5285
PDLIM4	-0.391
SLC22A15	1.268
ABHD13	1.4917
STX18	-0.0231
CCPG1	0.160928571428571
DCBLD1	2.50666666666667
SLC2A6	0.1145
NOLA3	-0.1365
TRDMT1	1.495
IL17F	0.887
ATP1A4	0.5385
OR52W1	0.1625
CFL1	0.02475
IL4	-0.61275
RBP2	0.825833333333333
CPSF6	0.623
TTC8	-1.81216666666667
MUCL1	-3.1375
EYA3	-0.795666666666667
KRT38	0.1565
GNE	-2.791
ZNF501	1.143
SLC35A2	0.839
CEP110	-2.3179
MYF6	0.30575
MGST2	-1.02133333333333
TRPV4	3.45183333333333
NEK8	-0.280333333333333
NOX5	-0.2085
NCKAP1L	-1.4955
EMP3	-2.23833333333333
BPY2C	-0.4075
C1orf38	1.330625
ELOVL2	-2.7415
CBX7	0.475333333333333
OSBPL1A	1.688
ZNF589	-0.85375
ESCO1	-0.558
TRA2A	0.180166666666667
C3orf26	-1.04375
PHF2	0.540083333333333
PID1	1.39683333333333
RFC1	-1.695125
MTAP	0.2696875
ADORA3	2.90616666666667
LOC389458	3.248
TRNT1	-0.317375
CRIPAK	-1.2855
RAI2	-0.326333333333333
ANKRD44	-1.01825
GZMB	2.66675
NFE2L1	-0.450875
STIP1	0.890333333333333
RASL11B	0.6725
NT5DC2	0.191833333333333
LRP2	-0.176625
MTDH	1.2214
ARSG	-1.3115
HSP90AB1	2.04825
CT45-6	-5.101
ZNF483	-0.5695
LMBR1L	-0.7055
S100A2	2.2263
C2	-0.388666666666667
C2orf27	0.308
EIF4EBP1	0.27325
GCKR	-3.29983333333333
PPP1R9B	0.160125
FER	-0.65375
SNRK	0.2165
OR5M10	0.71
UTP6	-0.78825
CAPZA3	0.69225
FBP1	-0.0498888888888889
TERT	-1.519
CCL1	-1.4915
FUCA1	-0.58725
ALS2CR8	0.438666666666667
KCMF1	1.03058333333333
SRCRB4D	0.167
OXCT2	-0.083
IL17RA	0.644
MPP5	0.36925
SPA17	-0.32225
FLJ10986	0.7685
GALNT14	-1.8715
CXorf27	-0.5575
NPLOC4	-0.03425
RAB34	-0.24925
KRTAP3-3	0.5025
ARSD	0.204666666666667
CPLX2	-1.3862
PJA1	0.236
WHDC1L1	-0.9095
RB1	-0.023
MTMR15	-0.1855
PHLDA2	-0.7058
GUCY2F	-0.0425
MPV17	0.576666666666667
SLC35D1	-0.4415
LYSMD3	0.0384
COL16A1	0.9795
ERLIN1	-0.490666666666667
JMJD4	1.22575
HIST1H2BK	-2.20375
TP53I11	-0.253833333333333
ST3GAL4	-0.9922
PF4V1	0.949333333333333
ALG8	-0.3865
REG1A	1.795
MINA	0.126
CYB5R3	0.260583333333333
HHLA1	-0.28875
MYST4	-0.2553
VASN	0.12125
UCHL5IP	-0.16075
TFAP2A	1.243
MGC9913	-0.23
C9orf97	0.365
LOC90379	-0.84075
PHF15	-1.93207142857143
ZNF169	0.1145
KRT7	3.3963
GLIPR1L2	1.30414285714286
LOC116236	0.67675
IQCF3	0.11775
RDH14	0.938666666666667
HNRPK	0.265714285714286
RABEPK	-0.715666666666667
ISX	-2.308
CBARA1	-0.17875
RAD51AP1	-1.26675
MLL5	-0.554375
CXorf48	-3.9305
SGCD	-1.8805
PHTF1	-0.56475
CA3	4.3705
CMTM5	0.73175
STX10	0.262375
JMJD2D	0.6905
P4HA1	0.314166666666667
GAB3	-1.294
DHRS4	-0.499833333333333
COL4A1	1.8326875
C20orf20	-0.316
OSBPL2	0.585375
PTTG2	-1.6535
KIAA1688	2.40075
STS	-1.768
SHROOM4	0.541666666666667
KBTBD5	0.260333333333333
ALDH1A3	2.0171
BTNL2	-0.0235
TGIF1	1.1995
ZFAND5	1.256375
ICA1	2.170625
NAV3	-3.6195
FLJ12331	-0.14075
EPS8L2	1.3661
MNT	0.00766666666666667
ENTPD1	1.35525
OR51E2	0.941625
STK11	0.587125
MX1	1.489625
TTTY9A	1.11275
CX62	-0.024
LOXL4	3.50825
EXOSC4	1.235
PURB	0.372214285714286
SETD1A	-0.4105
RELB	-0.32975
LAMB2	0.958
HNF1B	0.166333333333333
PNLIPRP3	-0.4505
C14orf139	-1.287
UMOD	0.123
GRIN3B	0.12125
GPR25	0.363
ZNF512B	-1.009
ATP6V0A1	-0.234125
SRA1	-0.73025
ZNF615	-0.15775
ZNF768	0.02375
ZNF469	4.3905
DYNC2LI1	-0.152333333333333
DNAH3	0.2455
LOC387911	0.14425
LOC554234	-1.0725
ARRDC5	0.6605
TMEM59L	-2.22483333333333
MARCH4	-0.13275
CNOT8	-0.9205
KIRREL3	-0.126166666666667
ADAM17	1.9885
MYOG	0.38525
CPNE1	-0.1965
AK5	-0.944625
LOC204010	0.046
NDRG4	2.4355
LOC130074	1.40775
PIAS4	-0.231
NCOA2	1.51
TEGT	0.53
USP5	-0.55175
ANKRD21	-1.053
KIAA0692	-0.0491666666666667
HAPLN3	1.73425
LZIC	-0.83325
NRXN3	-0.901
CDKN2C	-1.1445
KIAA0226	0.515416666666667
CYB5D1	0.32175
WDR68	-0.8874375
ABCB6	-1.0369
MRPS25	-0.125
ZMAT2	-1.05541666666667
KRT25	-0.5015
RPL11	-0.896
GRAP	-0.156666666666667
LOC198437	-1.07416666666667
RORC	1.273
RAP2C	0.0399285714285715
MXD1	0.118875
AZI2	-0.322166666666667
NUAK2	-1.44
AHSG	-6.76375
MANSC1	2.775
IMP3	-0.654
C2orf3	-0.129
VSTM3	1.87075
PCTP	0.64025
SIRT1	-0.86525
MANBA	0.67575
CD164	0.678375
GFRA1	-4.4262
PRM2	0.856
ZKSCAN3	-0.092
PLEKHG1	4.20475
TPRKB	-0.564
UBFD1	-0.362
CDKL5	0.361833333333333
HIST1H2BD	-1.31475
INPP4A	0.079
BMX	-2.507125
PTPRU	0.745
LOC554202	-0.665833333333333
HOXC8	-0.137625
IL12B	-0.1135
ADPGK	-0.23125
ZNF418	0.4765
SIAE	1.45525
CWC15	-0.7175
RP13-401N8.2	-0.0245
KLHL11	0.2715
DEDD2	-0.2105
PSMB3	3.19925
DDX25	-2.5425
ZBTB3	0.232666666666667
GFRAL	0.088
RPS25	-0.481833333333333
FAM57B	-1.21383333333333
TESK2	0.963666666666667
DNM1L	-0.235375
ZNF207	0.0858333333333333
CLEC11A	0.247
TOLLIP	0.385875
TMEM61	2.44533333333333
DLK1	-4.8342
PLVAP	2.21485714285714
NOD2	2.596
SCMH1	0.472
FLJ40235	0.321
HTR2A	2.265
ARMC5	-0.6155
FUT7	0.108
PRELP	2.3715
ALKBH6	0.637666666666667
GYG1	0.773333333333333
POLR3GL	-1.64225
COL8A2	2.59883333333333
OR10A5	0.3775
C1orf187	-1.7775
TXLNB	1.90433333333333
C16orf68	-0.564333333333333
R3HDM1	-0.733
C16orf75	-1.19275
BAALC	-1.01575
TNP1	0.38025
GAPDH	-0.0604166666666667
COX7C	-0.621
ERRFI1	-0.123416666666667
PGAM2	1.4825
FAM108B1	0.957
APC	-0.286625
TLR2	2.3995
SUCNR1	1.285125
ZNF233	0.099
WFDC1	-0.439166666666667
PSG11	0.0187
SLC39A1	1.34425
PSAPL1	-0.7595
CDC42EP1	1.064375
MECR	0.33275
KIAA0101	-2.0717
MACROD2	-0.8962
MMP19	1.03733333333333
LOC202459	-0.491833333333333
VNN2	0.4535
ACCN3	-1.736
TIMD4	0.4585
RNASE8	0.0565
CCDC7	0.2745
SULT2B1	-1.494
ME1	0.744
MGRN1	0.205125
MRPL30	-0.459
IVL	0.888375
CALM1	0.6021
PLEKHA6	1.6098
B4GALNT2	-0.5235
PGDS	2.722125
C8orf33	1.37858333333333
TMEM56	0.0315
CKM	0.363166666666667
ESR2	0.4133
ACOT8	0.696
AGTR2	0.41175
LOC155006	0.11
BC37295_3	0.797
EPM2AIP1	-1.4265
PZP	-0.16625
RPS9	-0.0623333333333334
C18orf51	0.3715
SIVA1	-0.2935
HEATR2	0.6355
CD3E	-0.515583333333333
C20orf142	-0.345
PGLYRP3	3.7815
CCDC139	1.68825
GPS2	-0.104166666666667
NOL14	-0.32675
LRTM2	0.3105
TRIM36	-0.08225
TP53RK	1.4893
FBXL13	-1.46683333333333
RUFY2	-1.21471428571429
C11orf70	0.657
HSPB9	0.422333333333333
GJA5	2.3025
HGF	-2.5695
EPHB4	1.4125
SOX18	0.44075
IFRG15	-0.3245
SERPINA10	-3.63375
WDR23	-0.4125
REEP2	0.504333333333333
CDK3	-0.99475
HSPA12A	-1.69125
ARL8B	0.298
SATB1	0.872166666666666
PPM1D	-1.49983333333333
VPS45	0.718833333333333
TP53BP2	1.438625
GJE1	2.13425
CACNA1G	0.112375
VGLL4	1.88175
GNPTG	0.39325
ROS1	-0.15575
C21orf128	0.686833333333333
BMP8B	1.3565
SLC5A4	-0.1475
SLC6A3	0.172
C16orf53	-0.362
TMEM81	0.0295
APC2	-0.3741
SYAP1	-0.443
C6orf54	-0.729
ZBED5	-1.54
PVR	-0.068625
LTA4H	-0.376666666666667
CCDC24	0.4776
MAGEA4	0.151
IFIT3	0.533666666666667
MYADM	0.51225
C21orf82	1.1425
PDE3B	-2.2795
TMPRSS11A	0.441
PGK1	-0.333117647058824
CCL13	3.9475
DERL3	-0.831666666666667
MLXIP	1.39341666666667
PLOD1	1.4345
MTFR1	1.5806
NPDC1	-0.4555
GPAA1	1.265
LTV1	0.3555
RYR3	0.1295
C7orf46	0.3735
VAMP2	0.232875
RNF135	1.1415
SUPV3L1	-0.3465
FIBP	0.70425
ADAMTS18	-0.2405
RNF25	-0.0226666666666667
SOS1	0.91
PLAU	0.39675
MATK	-2.153
EHF	1.9335
CTNND2	1.06625
PTEN	0.665071428571429
ZNF189	-0.641
SLC28A3	1.783
GUCY1A3	4.9385
SETD2	-0.32975
ROGDI	0.57875
TICAM1	0.0713
RASSF3	1.0955
PACSIN2	0.398166666666667
SERPINB5	4.00466666666667
PRKCDBP	1.649625
TFDP3	0.641
LGR6	4.00075
RFX5	0.269166666666667
OR52J3	0.3005
PTPN18	1.3195
ZBTB34	0.345125
KCNF1	-1.03375
SYNE2	-0.528714285714286
SLC22A4	-1.828
NETO2	-1.932875
VCPIP1	0.76625
LDHD	-0.583
ESX1	-2.4045
SQRDL	1.72575
GALK1	-0.2455
SERPINA6	-4.03883333333333
HD	-0.36625
ASCL3	0.195
FBXL6	0.28525
FABP7	-1.293625
MAGEC3	-0.136
KLC4	0.717
CD1D	-2.578875
PRAM1	0.36875
EIF3B	0.864785714285714
DSCR8	-4.3535
FLVCR1	-0.9055
KIAA0141	-1.344375
PROM2	3.90083333333333
ALOX5	1.5791
GPR162	-1.23975
LYRM2	-0.215875
RNASE6	-1.431875
HES5	1.6855
GJA1	-0.806
MRPS14	-0.02875
HMHB1	0.04775
TAF7	-0.61
BTNL9	-0.4089
SFXN2	-0.7485
VEPH1	-1.0255
GK2	-0.198833333333333
AMBP	-5.468625
KIAA0953	-0.041
XAGE5	-0.6715
CCBP2	0.261
TGM2	-0.912333333333333
ZNF202	-0.1045
ACTL6A	-0.131166666666667
SLC23A2	-0.459
ARHGEF7	0.0841666666666667
LOC728635	-0.4715
CRYM	-2.28416666666667
PKD2	-1.27475
MANBAL	0.622333333333333
LIN54	-0.737
ACTL7B	0.64475
OR4D9	0.665
KIAA1683	-1.639
ZNF704	-0.345666666666667
TCP10	0.0785
MAGEB18	-1.351
DEFA4	0.101333333333333
ZNF197	-0.20225
PTOV1	-0.873
RNF208	0.383333333333333
CMIP	-0.0811666666666666
TRDN	-0.033
UCHL1	0.73275
APOL6	0.0563
PLK1	-0.0928333333333333
NPHP1	0.3235
NDUFA11	0.6255
DAB1	0.1775
RTN4R	1.08325
PUSL1	0.376
SYT2	-0.03125
ANXA13	1.37125
RFTN1	-1.68575
ATP8B2	-2.5635
VN1R2	0.694
OR52E4	0.18
NPPB	-2.71433333333333
ZNF148	0.395375
ZNF141	-0.695375
IKZF1	-2.944375
PSMC2	-0.152
GGA3	-0.414666666666667
LPGAT1	0.666916666666667
SEC16B	-0.0283333333333333
C5orf38	0.740833333333333
THOC2	-1.4144
SLC16A12	-1.08466666666667
ALK	-0.291625
DACT3	0.502166666666667
CACHD1	-1.741
GAN	0.133
